[00:00:04.946 --> 00:00:06.127]  There is a war.
[00:23:50.635 --> 00:24:07.871]  The FBI's COINTELPRO program of the 1960s and 70s aimed to frighten dissidents and disrupt their movements, enabling the FBI and police to eliminate the leaders of mass movements without undermining the image of the United States as a democracy.
[00:24:08.351 --> 00:24:13.435]  Now, according to the official narrative, COINTELPRO was terminated in 1971.
[00:24:13.796 --> 00:24:15.537]  But that is clearly not the case.
[00:24:15.877 --> 00:24:20.541]  For years, the government has been using anti-terror laws to crush dissent.
[00:24:20.901 --> 00:24:25.805]  NSA whistleblower Edward Snowden wrote about the NSA's spying programs, saying,
[00:24:29.068 --> 00:24:33.853]  They're about economic spying, social control, and diplomatic manipulation.
[00:24:34.173 --> 00:24:35.294]  They're about power.
[00:24:35.714 --> 00:24:47.806]  Attorney General Eric Holder announced Monday another spying program that he claims is aimed at fostering community and local outreach efforts to combat the message of extremist groups such as ISIS.
[00:24:48.106 --> 00:24:50.649]  But we know this isn't about ISIS.
[00:24:51.309 --> 00:25:03.672]  Exclusive photographs provided to InfoWars earlier this month from a local business owner show an FBI PowerPoint presentation placing homegrown groups at the top of the agency's terror watch list.
[00:25:11.556 --> 00:25:18.979]  For the clergy, one of the biggest tools that they will have in helping calm the public down or obey the law is the Bible itself.
[00:25:19.399 --> 00:25:20.839]  Specifically, Romans.
[00:25:21.340 --> 00:25:21.700]  Romans 13.
[00:25:22.800 --> 00:25:32.923]  By conflating political dissidence with terrorism, local, state, and federal law enforcement can pursue activists simply for challenging government policy.
[00:25:33.604 --> 00:25:40.086]  And as history shows, the establishment has no problem using violence to subdue opposition.
[00:25:41.581 --> 00:25:50.848]  Well that's it for this edition of the Info Wars Nightly News, but if you like this broadcast and you'd like to see it continue, stop by PrisonPundit.tv and get yourself a 15-day free trial.
[00:25:51.249 --> 00:25:56.833]  You can get the Alex Jones Show, the Nightly News, the Special Reports, the Rants, the Movies, and so much more at PrisonPundit.tv.
[00:25:57.153 --> 00:26:07.281]  And also go over to the InfoWarsShop.com and you can see our Made in 1776 line of hats, t-shirts, all the good stuff, things for the ladies as well.
[00:26:07.642 --> 00:26:08.402]  It's all right there.
[00:26:09.604 --> 00:26:16.357]  Molon Labe's shirt, it's a great shirt, and also the other things there as well at the Info Wars shop, the 1776 line.
[00:26:16.617 --> 00:26:20.865]  Well, I'm Jakari Jackson for the Info Wars Nightly News, and we'll see you again tomorrow night.
[00:26:29.798 --> 00:26:33.743]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:26:33.784 --> 00:26:36.247]  Central at InfoWarsNews.com.
[00:26:36.487 --> 00:26:43.357]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
[00:27:02.797 --> 00:27:09.140]  You are a programmable guy that goes and watches Olympus is Falling, and believes all this, and really thinks you're a hero.
[00:27:09.380 --> 00:27:12.062]  He is Joe, great American hero!
[00:27:12.342 --> 00:27:13.162]  Yo, Joe!
[00:27:13.522 --> 00:27:14.763]  You don't work for Joe!
[00:27:14.963 --> 00:27:16.124]  Joe got taken over!
[00:27:16.994 --> 00:27:17.514]  The G.I.
[00:27:17.554 --> 00:27:20.355]  Joe command base is run by Cobra.
[00:27:20.876 --> 00:27:21.816]  Do you understand that?
[00:27:22.156 --> 00:27:27.178]  And I use a child analogy to get through to you because that's your main programming template in North America.
[00:27:27.338 --> 00:27:28.298]  They're on record with that.
[00:27:28.699 --> 00:27:30.199]  That was all Pentagon directed.
[00:27:30.799 --> 00:27:32.520]  You understand you work for Cobra.
[00:27:32.620 --> 00:27:34.041]  You dress like Cobra.
[00:27:34.081 --> 00:27:35.721]  You have the tactics of Cobra.
[00:27:35.761 --> 00:27:37.002]  You are Cobra.
[00:27:37.042 --> 00:27:38.202]  Hail Cobra!
[00:27:38.963 --> 00:27:40.023]  You want to be little boys?
[00:27:40.723 --> 00:27:42.424]  Or you want to really join the Republic?
[00:27:42.944 --> 00:27:47.848]  They know what's going on at the Bundy Ranch, and they won't even let a police information officer give us any information.
[00:27:48.068 --> 00:27:48.848]  That's a bunch of bull****.
[00:27:49.309 --> 00:27:50.649]  It's all these stupid G.I.
[00:27:50.710 --> 00:27:53.371]  Joe movies and stuff, where the White House is attacked.
[00:27:53.592 --> 00:27:55.393]  The White House is run by Cobra!
[00:27:55.833 --> 00:28:03.719]  When I went through the process of becoming press secretary, one of the things, one of the first things they told me was, you're not even to acknowledge the drone program.
[00:28:03.939 --> 00:28:06.300]  You're not even to discuss that it exists.
[00:28:06.861 --> 00:28:08.042]  It's run by chaos.
[00:28:08.502 --> 00:28:09.623]  It's run by Spectre.
[00:28:10.401 --> 00:28:14.985]  Special Executive for Counterintelligence, Terrorism, Revenge, Extortion.
[00:28:15.826 --> 00:28:19.489]  They run little kids, they run the snuff films, they run the drugs, they run it all!
[00:28:19.629 --> 00:28:24.313]  And because you act like a bunch of naive chumps, this whole thing's gonna come down on us!
[00:28:24.673 --> 00:28:30.418]  Very much concerns me, considering that they have all this bulk ammunition, that they're shooting targets of children.
[00:28:30.938 --> 00:28:33.080]  Would you like to tell me who it is that is doing this?
[00:28:33.560 --> 00:28:35.422]  It is the Department of Homeland Security, sir.
[00:28:36.122 --> 00:28:37.524]  Oh, thank you for calling.
[00:28:38.064 --> 00:28:43.747]  To every police officer in this country, to every FBI agent, to every Secret Service agent, you work for Spectre.
[00:28:44.187 --> 00:28:45.288]  You work for Kaos.
[00:28:45.508 --> 00:28:46.469]  You work for Cobra.
[00:28:50.571 --> 00:28:51.511]  How do they get power?
[00:28:51.591 --> 00:28:56.034]  They stage a terror attack using Spectre, using Cobra.
[00:29:00.498 --> 00:29:01.059]  Go f*** yourself.
[00:29:01.579 --> 00:29:02.200]  Who is COBRA?
[00:29:02.360 --> 00:29:05.903]  Arms dealing, drug dealing, money laundering group, wearing masks.
[00:29:06.183 --> 00:29:10.106]  They wear masks, ladies and gentlemen, because they're the corporate CEOs.
[00:29:10.707 --> 00:29:12.989]  And they're manipulating the governments against each other.
[00:29:13.489 --> 00:29:14.810]  COBRA runs the Muslims.
[00:29:15.030 --> 00:29:16.592]  COBRA runs the CIA.
[00:29:16.852 --> 00:29:18.013]  COBRA runs it all.
[00:29:18.253 --> 00:29:19.314]  COBRA is real.
[00:29:19.734 --> 00:29:21.256]  You can call it whatever you want.
[00:29:22.509 --> 00:29:30.547]  Cobra is in control of America, and Cobra says the veterans and the gun owners, they're saying that we're the bad guys.
[00:29:30.727 --> 00:29:32.952]  These people who hold themselves down...
[00:29:33.902 --> 00:29:34.642]  To be patriots.
[00:29:35.203 --> 00:29:35.443]  Or not.
[00:29:35.463 --> 00:29:38.284]  They're nothing more than domestic terrorists.
[00:29:38.504 --> 00:29:39.905]  That's what Cobra would say.
[00:29:40.125 --> 00:29:41.525]  That's what Spectre would say.
[00:29:41.865 --> 00:29:43.426]  That's what Goldfinger would say.
[00:29:43.646 --> 00:29:45.767]  Because that's who those people are.
[00:29:46.367 --> 00:29:50.449]  I am Supreme Cobra Commander!
[00:29:51.049 --> 00:29:55.912]  You call your petty bureaucrats officials and authorities?
[00:29:56.352 --> 00:30:01.334]  You will kneel before Cobra or face my wrath!
[00:30:02.498 --> 00:30:06.044]  Resistance to tyrants is obedience to God.
[00:30:06.584 --> 00:30:08.407]  It's Alex Jones.
[00:30:09.128 --> 00:30:11.972]  Thank you for joining us, Mr. Cobra Leader.
[00:30:12.193 --> 00:30:14.256]  You pathetic little worm!
[00:30:14.396 --> 00:30:17.821]  How dare you call me Mr. Cobra!
