[00:00:05.014 --> 00:00:06.255]  There is a war.
[00:28:31.566 --> 00:28:44.495]  So it's scary that our government uses Marines, Sailors, Army, Soldiers, all that stuff as a tool to test out these vaccinations to eventually push them out into the regular public.
[00:28:44.955 --> 00:28:49.218]  Well, a lot of people don't know what's in the flu shot, so I'm going to show you really quick.
[00:28:49.818 --> 00:28:54.141]  And I'm going to tell you what's in it, and then the side effect of that actual ingredient.
[00:28:54.441 --> 00:28:58.123]  Now, egg proteins, that can include avian containment viruses.
[00:28:58.263 --> 00:29:06.508]  The gelatin can also cause allergic reactions, and anaphylaxis are usually associated with sensitivity to egg or gelatin.
[00:29:06.929 --> 00:29:11.812]  Polysorbate 80 can cause severe allergic reactions, including anaphylaxis.
[00:29:12.532 --> 00:29:15.735]  Which is also associated with infertility in female mice.
[00:29:16.095 --> 00:29:19.879]  This is something they're shooting into your arm or making you sniff up your nose.
[00:29:20.179 --> 00:29:25.744]  Formaldehyde, Triton X-100, a strong detergent, resin, all this stuff, mercury, metals.
[00:29:25.884 --> 00:29:28.866]  This is mind-blowing, the things that they're forcing us to take.
[00:29:29.167 --> 00:29:36.373]  They use this drill as a beard to make it seem like it's more fun and we're doing something to prepare in case an outbreak happens.
[00:29:36.713 --> 00:29:42.018]  So it kind of helps ease the Marines, I guess, into making themselves feel like, OK, this is for a good cause.
[00:29:42.278 --> 00:29:44.881]  But really, in actuality, it's something that's going to harm you.
[00:29:45.301 --> 00:29:51.387]  So this is just another crazy way that our government is forcing these vaccinations on you.
[00:29:51.767 --> 00:29:53.068]  Know what the vaccinations are.
[00:29:53.088 --> 00:29:54.650]  Know what's in them before you take them.
[00:29:54.990 --> 00:29:57.632]  You don't have to take them as a civilian.
[00:29:57.652 --> 00:29:59.074]  You're not forced to do this stuff.
[00:29:59.654 --> 00:30:01.696]  Know what you're able to do and do it.
[00:30:01.736 --> 00:30:03.817]  Don't give your children random things like this.
[00:30:03.978 --> 00:30:12.504]  A kid could have Ebola and have contact with a patient who is known to have it and be allowed to go around school for a while until he shows signs or symptoms.
[00:30:12.885 --> 00:30:18.729]  But if your child refuses or you as a parent refuse to let your child take a flu shot, he's not allowed to come into school.
[00:30:19.069 --> 00:30:20.711]  So this is a huge issue to look at.
[00:30:20.951 --> 00:30:23.173]  So be informed and stay on top of this stuff.
[00:30:23.393 --> 00:30:25.354]  Once again, I'm Joe Biggs with InfoWars.com.
[00:30:36.889 --> 00:30:42.792]  It's Paul Joseph Watson with a PrisonPlanet.tv special report earlier today on InfoWars.com.
[00:30:43.172 --> 00:30:53.638]  We had a blockbuster story about how the CDC was secretly detaining and disappearing suspected illegal aliens with illnesses potentially from West Africa.
[00:30:54.378 --> 00:31:02.122]  And we're going to talk to a Border Patrol veteran, 27-year veteran, Zach Taylor, on these bombshell revelations.
[00:31:02.562 --> 00:31:09.105]  Three months ago, four months ago, you gave this interview regarding illegals being apprehended at the border with illnesses.
[00:31:09.165 --> 00:31:15.649]  Just elaborate on what you said in that interview about how authorities there at the border are dealing with these individuals.
[00:31:17.149 --> 00:31:22.072]  Well, the first thing was, is that a large number
[00:31:23.662 --> 00:31:28.324]  of these aliens, if not exclusively, were not from Mexico.
[00:31:28.384 --> 00:31:29.725]  They were from Central America.
[00:31:31.225 --> 00:31:33.887]  And a percentage of them were unaccompanied minors.
[00:31:35.087 --> 00:31:37.248]  Those two things were unusual.
[00:31:38.869 --> 00:31:51.995]  And the numbers, it was like an invasion, where the agents suspected they were catching anything from less than 10% of what they saw to as much as 20%
[00:31:53.527 --> 00:31:53.627]  Okay.
[00:32:23.277 --> 00:32:23.578]  I think?
[00:32:30.955 --> 00:32:34.416]  They were nauseous or vomiting and or had diarrhea.
[00:32:34.816 --> 00:32:40.818]  We've had reports of hundreds of Liberians crossing into the border, many that remain unapprehended.
[00:32:40.858 --> 00:32:55.323]  Do you think it's a concern that some of these surge aliens with these illnesses could be in future maybe potential Ebola victims that were importing into the United States at risk to the population of America?
[00:32:56.952 --> 00:33:02.096]  It was very difficult to get any information about these people at that time.
[00:33:03.037 --> 00:33:25.596]  But it was at a time when the Ebola outbreak in those three West African countries was burgeoning, and these people either came through or were from West Africa, and were seen in the Rio Grande Valley, and some of them were transported to Nogales.
[00:33:26.829 --> 00:33:30.792]  Well, those people were released into the population in America.
[00:33:32.133 --> 00:33:37.097]  A lot of these screening and releases were happening in like 5 to 6 days.
[00:33:38.799 --> 00:33:47.686]  The incubation period between the time a person contracts Ebola until they show symptoms is anywhere from 2 to 21 days.
[00:33:48.887 --> 00:33:55.132]  Well, if they travel from Africa through Mexico to the United States in 5 days, they were held in detention 5 days,
[00:33:56.297 --> 00:34:04.821]  They were essentially halfway through the incubation period until they showed any type of symptoms of having the Ebola virus.
[00:34:05.481 --> 00:34:14.026]  That was a big concern to us, that they weren't held long enough to determine whether or not they were carrying the virus.
[00:34:15.266 --> 00:34:18.388]  And one of the reasons that I went on
[00:34:22.578 --> 00:34:40.174]  Okay, so some of these people that were detained with the illnesses, do you know of any information, you know, towards the fact whether the people detaining them had any protection, whether that be hazmat suits or merely surgical masks?
[00:34:40.234 --> 00:34:44.999]  Were the people who detained these individuals protecting themselves against possible infection?
[00:34:46.403 --> 00:35:10.340]  No, but we have, lacking empirical evidence, we know that Lackland Air Force Base and at other locations, that the private security and the government was threatening the contract workers, the health workers, with criminal prosecution if they divulged any information about the types of illnesses
[00:35:11.178 --> 00:35:18.184]  That these aliens had that were being screened at Lackland Air Force Base in San Antonio.
[00:35:18.604 --> 00:35:21.246]  This of course was back in July and August.
[00:35:21.607 --> 00:35:28.272]  Do you believe that this process in the aftermath of the first Ebola outbreak in the United States is still ongoing?
[00:35:29.973 --> 00:35:30.634]  Why wouldn't it be?
[00:35:32.765 --> 00:35:34.486]  So that's still ongoing at the border.
[00:35:34.866 --> 00:35:44.592]  People with illnesses potentially from West Africa being transported into the United States and the government has a lockdown on the information pertaining to that.
[00:35:44.793 --> 00:35:46.334]  That's an amazing revelation there.
[00:35:47.114 --> 00:35:49.836]  Another comment that you made in the interview which interested me
[00:35:50.376 --> 00:36:02.342]  You said that the spread of Ebola in the West African cities back three, four months ago appeared to suggest that the origins of the virus may have been man-made or that it may have been planted in your words.
[00:36:02.382 --> 00:36:03.542]  Can you elaborate on that?
[00:36:04.643 --> 00:36:04.963]  Yes.
[00:36:06.864 --> 00:36:17.749]  And I had been watching that because this surge was underway and I knew that illegal aliens are opportunists.
[00:36:18.598 --> 00:36:23.140]  And whenever you have a large group of people moving across the border, it encourages other people.
[00:36:23.440 --> 00:36:33.684]  It's kind of a stampede mentality people get that, oh, they see a whole bunch of other people doing it, and they've always wanted to do it, so why don't they join in on the stampede?
[00:36:35.544 --> 00:36:43.247]  And West Africa is not that far from McAllen, Texas, by aircraft.
[00:36:46.192 --> 00:36:52.635]  In talking to people that were working these folks and seeing the ones that were showing up here, obviously they were from West Africa.
[00:36:53.355 --> 00:37:02.319]  And we hear that the Border Patrol, as early as this past week, or as late as this past week, has been catching people from Africa.
[00:37:02.479 --> 00:37:05.820]  Eritrea, I think, is the one that was mentioned today.
[00:37:07.161 --> 00:37:11.803]  But I'm more concerned about what's not being apprehended.
[00:37:13.101 --> 00:37:24.988]  For instance, the agents for the last three years have been telling us here in this part, Tucson sector, that they estimate they're catching less than 3% of what they know is crossing the border illegally.
[00:37:26.609 --> 00:37:32.412]  Well, if they're catching one or two or three people from West Africa, how many actually cross?
[00:37:34.113 --> 00:37:34.653]  That's amazing.
[00:37:34.673 --> 00:37:41.097]  Yeah, if they caught three, and they're averaging for the last three years 3% of what crosses,
[00:37:41.812 --> 00:37:42.893]  What actually came across?
[00:37:43.513 --> 00:37:44.113]  We don't know.
[00:37:44.354 --> 00:37:47.135]  The CDC refuses to seal the border.
[00:37:47.155 --> 00:37:50.257]  They refuse to block the flights despite all these concerns.
[00:37:50.797 --> 00:37:59.242]  What do you think about the sanity of that decision on behalf of the CDC to refuse to take action at the border or at blocking the flights coming in from West Africa?
[00:37:59.903 --> 00:38:02.084]  Well, I think it's a political decision.
[00:38:02.104 --> 00:38:02.844]  Let me tell you why.
[00:38:04.145 --> 00:38:07.027]  Back on October the 2nd, there was a White House briefing
[00:38:08.739 --> 00:38:32.598]  The DHS spokesperson's name, I believe, was Lisa Monaco, and Sylvia Burwell, who's the current Secretary of Health and Human Services, were along with USAID Director Dr. Rod Shaw, and they were talking about it didn't make, it wasn't worth adversely affecting
[00:38:33.894 --> 00:38:40.220]  The economy of these West African nations by quarantining the borders of those countries.
[00:38:41.562 --> 00:38:43.744]  Well, exactly who are they representing?
[00:38:43.784 --> 00:38:49.209]  Are they representing the people of West Africa and their economy, or are they out to protect the people of the United States?
[00:38:50.991 --> 00:38:56.296]  When you have the spokespersons for the Department of Homeland Security,
[00:38:58.576 --> 00:39:11.484]  Dr. Tony Fauci from the National Institute of Health, Sylvia Burwell from Health and Human Services saying, no, we're not going to do everything to protect the American people at the risk of the economy of three third world African nations.
[00:39:12.385 --> 00:39:16.728]  That, sir, is an invitation for people to continue to come here illegally.
[00:39:18.191 --> 00:39:21.773]  And then we've got another issue which I wanted to get to, which is ISIS.
[00:39:21.813 --> 00:39:34.319]  We've got law enforcement sources down on the border saying that ISIS militants are in Mexico planning cross-border attacks, yet again the DHS says basically there's no threat whatsoever, they're not going to do anything about it.
[00:39:35.280 --> 00:39:40.282]  Do you believe that the ISIS threat is genuine coming from the border and what should we do about it?
[00:39:41.483 --> 00:39:46.065]  I believe Duncan Hunter went public yesterday or day before saying that he had information
[00:39:47.483 --> 00:39:53.024]  It has yet to be refuted that Border Patrol caught 10 ISIS fighters crossing the border.
[00:39:55.345 --> 00:39:57.305]  Within, since the 29th of last month.
[00:39:59.085 --> 00:40:06.847]  So you think that is a very real threat that's not being addressed, that ISIS militants are in place, as we got from the law enforcement sources?
[00:40:06.867 --> 00:40:08.007]  Look, look, look, look.
[00:40:08.107 --> 00:40:11.228]  If we're only catching 3% of what's coming across, why wouldn't they try it?
[00:40:13.048 --> 00:40:13.448]  Exactly.
[00:40:14.392 --> 00:40:15.714]  Okay, that's going to wrap it up.
[00:40:15.874 --> 00:40:17.116]  Amazing revelations there.
[00:40:17.136 --> 00:40:27.032]  We'll be sure to have more articles going up on InfoWars.com about these revelations of Zach Taylor of the National Association of Border Patrol Officers.
[00:40:27.372 --> 00:40:29.055]  Thanks for joining us today, Zach Taylor.
[00:40:29.955 --> 00:40:30.415]  Absolutely.
[00:40:30.455 --> 00:40:31.376]  Thanks for the invitation.
[00:40:31.696 --> 00:40:32.076]  Thank you.
[00:40:32.656 --> 00:40:46.241]  And if you're watching this on YouTube, be sure to subscribe to PrisonPlanet.tv, live streaming of the Alex Jones Show, special reports, videos, a plethora of multimedia content, and it supports the operation here at InfoWars.
[00:40:46.301 --> 00:40:49.022]  Subscribe today at PrisonPlanet.tv.
[00:40:49.562 --> 00:40:50.663]  That's going to wrap it up today.
[00:40:50.883 --> 00:40:52.043]  I'm Paul Joseph Watson.
[00:40:52.063 --> 00:40:53.284]  We'll see you again next time.
[00:41:00.563 --> 00:41:04.365]  City of Austin tap water versus filtered City of Austin tap water.
[00:41:04.785 --> 00:41:05.986]  I didn't like taste dirt in it.
[00:41:06.046 --> 00:41:07.166]  God knows what's in this.
[00:41:07.327 --> 00:41:08.307]  This has an aftertaste.
[00:41:08.367 --> 00:41:09.928]  Tastes like Austin water?
[00:41:10.188 --> 00:41:11.048]  Yeah, it does.
[00:41:11.088 --> 00:41:15.231]  These people just sampled City of Austin tap water straight from the faucet.
[00:41:15.491 --> 00:41:21.594]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:41:21.814 --> 00:41:22.554]  I call it H2O.
[00:41:22.574 --> 00:41:24.115]  That one is better.
[00:41:24.195 --> 00:41:25.176]  Tastes like nothing.
[00:41:25.456 --> 00:41:26.857]  Yep, I know what good water tastes like.
[00:41:26.917 --> 00:41:27.417]  It's good water.
[00:41:27.517 --> 00:41:36.067]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:41:36.487 --> 00:41:43.976]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:41:44.276 --> 00:41:46.779]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:41:47.319 --> 00:41:49.682]  Yeah, there's that processed flavor to it.
[00:41:50.023 --> 00:41:59.615]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:41:59.635 --> 00:42:01.157]  Okay, this is very tasty.
[00:42:01.177 --> 00:42:02.118]  It's good water.
[00:42:02.774 --> 00:42:03.234]  Refreshing.
[00:42:03.875 --> 00:42:04.535]  It's good!
[00:42:04.555 --> 00:42:06.897]  Go to InfoWarsStore.com today.
[00:42:07.317 --> 00:42:11.139]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:42:11.639 --> 00:42:14.941]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:42:21.423 --> 00:42:25.368]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:42:25.408 --> 00:42:27.870]  Central at InfoWarsNews.com.
[00:42:28.091 --> 00:42:34.979]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
