[00:00:05.014 --> 00:00:06.235]  There is a war.
[00:25:24.515 --> 00:25:27.038]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:25:27.578 --> 00:25:29.921]  Yeah, there's that processed flavor to it.
[00:25:30.281 --> 00:25:39.851]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:25:39.871 --> 00:25:41.413]  Okay, this is very tasty.
[00:25:41.553 --> 00:25:42.374]  It's good water.
[00:25:43.047 --> 00:25:43.487]  Refreshing.
[00:25:43.928 --> 00:25:44.288]  It's good.
[00:25:44.808 --> 00:25:47.170]  Go to InfoWarsStore.com today.
[00:25:47.551 --> 00:25:51.394]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:25:51.894 --> 00:25:55.197]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:26:01.676 --> 00:26:05.621]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:26:05.662 --> 00:26:08.165]  Central at InfoWarsNews.com.
[00:26:08.345 --> 00:26:15.235]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
[00:26:32.543 --> 00:26:36.524]  Prepare yourself for a perfectly outrageous motion picture.
[00:26:36.544 --> 00:26:46.686]  Howard Beale went up there last night and said what every American feels, that he's tired of all the bull- For God's sakes, Diana, we're talking about putting a manifestly irresponsible man on national television.
[00:26:46.706 --> 00:26:50.086]  1776 will commence again if you try to take our firearms!
[00:26:51.767 --> 00:26:52.887]  There is no America.
[00:26:53.767 --> 00:26:55.247]  There is no democracy.
[00:26:56.287 --> 00:26:59.288]  There is only IBM and ITT.
[00:27:00.239 --> 00:27:06.664]  An AT&T, and DuPont, Dow, Union Carbide, and Exxon.
[00:27:07.725 --> 00:27:10.247]  Those are the nations of the world today.
[00:27:10.927 --> 00:27:16.372]  And you have meddled with the primal forces of nature!
[00:27:18.173 --> 00:27:22.557]  And you will atone!
[00:27:24.018 --> 00:27:25.299]  Am I getting through to you, Mr. Beale?
[00:27:26.480 --> 00:27:27.000]  Why me?
[00:27:27.540 --> 00:27:29.202]  It was your own television, dummy.
[00:27:30.306 --> 00:27:34.029]  Ladies and gentlemen, the Network News Hour with Howard Beale!
[00:27:34.089 --> 00:27:46.438]  I can't do it.
[00:27:47.779 --> 00:27:48.499]  We'll do it live.
[00:27:48.719 --> 00:27:48.999]  Okay.
[00:27:50.560 --> 00:27:51.521]  We'll do it live!
[00:27:53.222 --> 00:27:54.023]  Do it live!
[00:27:54.203 --> 00:27:56.184]  I'll write it and we'll do it live!
[00:27:56.204 --> 00:27:59.347]  This thing sucks!
[00:28:00.452 --> 00:28:01.332]  What the hell is going on?
[00:28:01.352 --> 00:28:02.013]  I don't know.
[00:28:02.053 --> 00:28:03.853]  He just said he was going to blow his brains out.
[00:28:04.173 --> 00:28:06.214]  That's tomorrow, and that is it for us today.
[00:28:06.294 --> 00:28:07.094]  I'm Bill O'Reilly.
[00:28:07.134 --> 00:28:08.175]  Thanks again for watching.
[00:28:08.215 --> 00:28:11.056]  We'll leave you with Sting and a cut off his new album.
[00:28:11.176 --> 00:28:11.736]  Take it away.
[00:28:11.936 --> 00:28:13.696]  Congressman, let me interrupt you just for a moment.
[00:28:13.716 --> 00:28:15.457]  We've got some breaking news out of Miami.
[00:28:15.657 --> 00:28:16.597]  Stand by if you will.
[00:28:17.738 --> 00:28:21.619]  Right now in Miami, Justin Bieber has been arrested on a number of charges.
[00:28:21.679 --> 00:28:27.501]  The judge is reading the charges, including resisting arrest and driving under the influence.
[00:28:27.541 --> 00:28:29.942]  He's appearing now before the judge for his bond hearing.
[00:28:31.801 --> 00:28:36.725]  I want a show developed based on the activities of a terrorist group.
[00:28:38.067 --> 00:28:38.887]  Well, I'm in.
[00:28:38.907 --> 00:28:40.989]  I'm gonna make a TV star out of you.
[00:28:41.610 --> 00:28:43.151]  You're gonna be a household word.
[00:28:43.431 --> 00:28:45.213]  Osama Bin Laden is just one person.
[00:28:46.174 --> 00:28:56.823]  He is representative of networks of people who absolutely have made their cause to defeat the freedoms that we understand.
[00:28:57.103 --> 00:28:58.625]  And we will not allow them to do so.
[00:28:58.985 --> 00:29:04.429]  Death of Bin Laden marks the most significant achievement to date in our nation's effort to defeat Al Qaeda.
[00:29:04.549 --> 00:29:07.831]  The Taliban is taking responsibility for shooting down a U.S.
[00:29:07.851 --> 00:29:08.492]  helicopter.
[00:29:08.912 --> 00:29:13.135]  More than 30 people were killed and there are reports this morning that most of them are U.S.
[00:29:13.195 --> 00:29:13.896]  Navy SEALs.
[00:29:14.416 --> 00:29:20.661]  It is the international system of currency which determines the totality of life on this planet.
[00:29:22.085 --> 00:29:24.366]  NATO is in command of the entire U.S.
[00:29:24.406 --> 00:29:25.466]  military publicly.
[00:29:26.066 --> 00:29:30.328]  Homeland Security now says their mission has nothing to do with Al-Qaeda, our Muslim extremists.
[00:29:30.388 --> 00:29:35.710]  It has to do with the Tea Party, who will launch police-killing terror attacks any minute.
[00:29:36.350 --> 00:29:38.931]  With no evidence of that, now it's beginning.
[00:29:39.471 --> 00:29:41.532]  The borders are completely wide open.
[00:29:41.952 --> 00:29:45.212]  Tens of millions of people are flooding here as we speak.
[00:29:45.553 --> 00:29:52.054]  Hundreds of thousands a month pouring over the borders, being given driver's license in California to pull the lever to ban guns.
[00:29:52.494 --> 00:29:56.775]  We are in the middle of a globalist revolution against this country right now.
[00:29:57.476 --> 00:29:58.916]  I don't have to tell you things are bad.
[00:29:59.396 --> 00:30:00.556]  Everybody knows things are bad.
[00:30:01.177 --> 00:30:01.937]  It's a depression.
[00:30:03.097 --> 00:30:05.978]  Everybody's out of work or scared of losing their job.
[00:30:07.386 --> 00:30:08.928]  The dollar buys a nickel's worth.
[00:30:09.389 --> 00:30:10.410]  Banks are going bust.
[00:30:10.470 --> 00:30:12.393]  Shopkeepers keep a gun to the counter.
[00:30:13.034 --> 00:30:14.596]  Punks are running wild in the street.
[00:30:14.656 --> 00:30:17.199]  There's nobody anywhere who seems to know what to do, and there's no end to it.
[00:30:17.560 --> 00:30:17.920]  We know.
[00:30:18.381 --> 00:30:21.545]  The air is unfit to breathe, and our food is unfit to eat.
[00:30:22.346 --> 00:30:30.852]  We sit watching our TVs while some local newscaster tells us that today we had 15 homicides and 63 violent crimes, as if that's the way it's supposed to be!
[00:30:31.112 --> 00:30:33.173]  We know things are bad, worse than bad!
[00:30:33.774 --> 00:30:34.494]  They're crazy!
[00:30:34.714 --> 00:30:37.736]  It's like everything everywhere is going crazy, so we don't go out anymore!
[00:30:38.117 --> 00:30:45.021]  We sit in the house, and slowly the world we're living in is getting smaller, and all we say is, please, at least leave us alone in our living rooms!
[00:30:45.081 --> 00:30:49.404]  Let me have my toaster and my TV and my steel-belted radios, and I won't say anything!
[00:30:49.624 --> 00:30:50.445]  Just leave us alone!
[00:30:50.685 --> 00:30:52.046]  Well, I'm not gonna leave you alone.
[00:30:52.906 --> 00:30:53.706]  I want you to get mad!
[00:30:53.726 --> 00:30:58.348]  I'm as mad as hell and I'm not gonna take this anymore!
