[00:00:04.966 --> 00:00:06.186]  There is a war.
[00:24:18.478 --> 00:24:20.978]  The man who sold his own pain pills to an informant.
[00:24:21.359 --> 00:24:27.060]  Now this is a guy who was sentenced to 25 years mandatory minimum prison sentence.
[00:24:27.581 --> 00:24:28.221]  What did he do?
[00:24:28.681 --> 00:24:31.642]  Well, he sold some of his pain pills to an undercover informant
[00:24:32.202 --> 00:24:38.424]  Who had become his friend and told him that he couldn't afford both his rent and prescription medication.
[00:24:38.904 --> 00:24:48.828]  So this guy, Horner, who works in a fast food restaurant, not making a lot of money, and a father, had been prescribed pain medication because of an injury when he lost an eye.
[00:24:49.528 --> 00:24:56.891]  Now, because he gives this guy some of his prescription pain pills, he is sent to jail for 25 years.
[00:24:59.264 --> 00:25:15.750]  The thing that makes this really egregious is the person who set him up, who befriended him, who told him the lies about how he couldn't pay his rent and pay for pain medication at the same time, was someone who had been convicted himself of a crime and was getting himself off by turning in somebody else.
[00:25:15.850 --> 00:25:16.951]  Let's take a look at one more.
[00:25:16.971 --> 00:25:18.811]  And of course, this is one that we talked about quite a bit.
[00:25:19.151 --> 00:25:19.932]  Someone who was
[00:25:20.652 --> 00:25:27.914]  In Montana, operating a medical marijuana dispensary, considered to be a model of compliance with state law.
[00:25:27.974 --> 00:25:30.354]  He was not breaking any state laws.
[00:25:30.854 --> 00:25:32.314]  But the feds came after him.
[00:25:33.055 --> 00:25:38.236]  What they did was they added a gun charge to his drug charge.
[00:25:38.316 --> 00:25:43.137]  They came after him for a large amount of marijuana, which he was doing legally according to state laws.
[00:25:43.417 --> 00:25:47.338]  They compounded that with a gun charge and set him up for 85 years.
[00:25:49.818 --> 00:25:52.219]  He would not take a plea bargain.
[00:25:52.359 --> 00:25:53.539]  Instead, he fought it in court.
[00:25:53.679 --> 00:25:59.060]  He lost, unfortunately, because I'm sure they had jurors who did not know about fully informed juries.
[00:25:59.440 --> 00:26:03.601]  They didn't know that they could judge the law as well as the facts of the case.
[00:26:03.641 --> 00:26:06.022]  They needed to judge the mandatory minimum laws.
[00:26:06.042 --> 00:26:10.263]  They needed to judge the federal laws that were coming in conflict with the state laws.
[00:26:10.323 --> 00:26:11.523]  But instead, they convicted him.
[00:26:12.023 --> 00:26:19.352]  The district court judge named Christensen was so outraged, they went back to the prosecutors and said, we need to adjust this.
[00:26:19.392 --> 00:26:25.358]  So the prosecutors took off the weapons charge, which means that he then only went to jail for five years.
[00:26:25.899 --> 00:26:26.740]  For five years!
[00:26:27.020 --> 00:26:32.066]  For doing something that was entirely legal in the state of Montana, according to state law.
[00:26:32.984 --> 00:26:33.785]  This is where we are.
[00:26:33.805 --> 00:26:35.126]  This is the double standard.
[00:26:35.386 --> 00:26:37.107]  There is no equal protection under the law.
[00:26:37.127 --> 00:26:39.690]  There is no sanity to our war on drugs.
[00:26:39.730 --> 00:26:51.579]  And, of course, that's where the war on our due process, on the Fourth Amendment, on so many different aspects that we have lost our constitutional rights, that is where this all began, far before the war on drugs.
[00:26:51.619 --> 00:26:56.744]  And, of course, it has gotten much worse because we have not addressed those unconstitutional laws.
[00:26:57.816 --> 00:27:05.438]  Now, of course, as I mentioned earlier in the program, Obama went to the CDC in the middle of September where he was giving us the all clear on Ebola.
[00:27:05.718 --> 00:27:12.620]  And at that very trip, he got onto an elevator with someone, private security, who had a gun and the Secret Service did not know about it.
[00:27:12.660 --> 00:27:18.922]  That supposedly is the straw that broke the camel's back and got the director of the Secret Service fired.
[00:27:19.422 --> 00:27:22.803]  But there were a lot of other missteps by the Secret Service recently.
[00:27:24.127 --> 00:27:25.228]  The door's not locked.
[00:27:25.668 --> 00:27:28.830]  Inside, an officer confronts Gonzalez, but is overpowered.
[00:27:29.230 --> 00:27:31.111]  Alarm boxes are near the front door.
[00:27:31.491 --> 00:27:35.173]  They're silenced because the White House staff complained they were too noisy.
[00:27:35.473 --> 00:27:39.816]  You see these kind of cosmetic, you know, air quotes here, optics issues all the time.
[00:27:40.116 --> 00:27:41.597]  Well, we don't want to bother the president.
[00:27:41.637 --> 00:27:42.837]  We don't want to bother the ushers.
[00:27:42.877 --> 00:27:43.878]  Well, do you want to keep them alive?
[00:27:44.198 --> 00:27:46.920]  The Director of the Secret Service has resigned.
[00:27:47.200 --> 00:27:51.042]  There have been multiple recent security breaches that have led up to this announcement.
[00:27:51.262 --> 00:28:02.469]  Besides the White House fence jumper who made it well beyond the front door, it's being reported that the final straw was that an armed private contractor shared an elevator with the President at CDC headquarters.
[00:28:02.669 --> 00:28:05.491]  But that's not to say that the Secret Service isn't working.
[00:28:05.791 --> 00:28:14.042]  The Fox Brothers, who produced Conrad the Constitution, were visited by the service for making a cartoon that portrays the assassination of the President.
[00:28:14.062 --> 00:28:16.665]  Hey Chris, was I supposed to get the Colombian hookers tonight?
[00:28:17.646 --> 00:28:18.167]  I can't remember.
[00:28:25.260 --> 00:28:26.981]  Who knows nothing, Baldy!
[00:28:27.241 --> 00:28:30.102]  The brothers were eventually found not to be a threat.
[00:28:30.443 --> 00:28:37.226]  Also, when the president came to the LBJ Museum in Austin, Info Wars went in hopes of getting in a question.
[00:28:37.646 --> 00:28:45.029]  Even though we went through the process of getting credentialed, we were informed that we weren't selected by the service to attend the president's address.
[00:28:45.190 --> 00:28:50.212]  We couldn't even get within several hundred yards of the presidential convoy to get decent footage.
[00:28:50.552 --> 00:28:52.936]  This is security theater at its finest.
[00:28:53.217 --> 00:28:59.007]  Crack down on the media and keep the reporters at bay, but someone can literally waltz into the White House.
[00:28:59.307 --> 00:29:02.834]  You can find more reports at InfoWars.com.
[00:29:04.434 --> 00:29:05.514]  That's it for tonight's news.
[00:29:05.554 --> 00:29:09.255]  Now, if you're watching on YouTube, please subscribe to the Alex Jones Channel.
[00:29:09.855 --> 00:29:15.457]  If you're not a subscriber to Prison Planet TV, please consider becoming a subscriber and supporting our operation.
[00:29:15.877 --> 00:29:17.837]  You can share your subscription with others.
[00:29:17.857 --> 00:29:24.039]  11 of you can watch each night as the news is broadcast, and you can also view all of Alex Jones' documentaries.
[00:29:24.759 --> 00:29:27.440]  We'll be back tomorrow night at 7 Central, 8 p.m.
[00:29:27.580 --> 00:29:27.940]  Eastern.
[00:29:28.000 --> 00:29:28.320]  Join us.
[00:29:35.942 --> 00:29:42.267]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:29:42.628 --> 00:29:44.089]  I believe our research is conclusive.
[00:29:44.129 --> 00:29:45.490]  This is the best iodine out there.
[00:29:45.770 --> 00:29:46.891]  And I know this for a fact.
[00:29:47.432 --> 00:29:52.216]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:29:52.336 --> 00:29:56.419]  For a limited time, experience the ancient power of Survival Shield X2.
[00:29:56.619 --> 00:30:01.784]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:30:07.085 --> 00:30:11.010]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:30:11.051 --> 00:30:13.514]  Central at InfoWarsNews.com.
[00:30:13.754 --> 00:30:20.624]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
