[00:00:05.014 --> 00:00:06.255]  There is a war.
[00:27:15.663 --> 00:27:19.004]  You don't want to see our results being pushed to the bottom of the barrel.
[00:27:19.104 --> 00:27:25.666]  So make sure you're voting based on how these people are going to say net neutrality is going to be saved for the American people.
[00:27:26.206 --> 00:27:28.406]  Now, thank you so much for tuning in to the show tonight.
[00:27:28.507 --> 00:27:42.670]  If you're watching us on YouTube, please become a subscriber to the Alex Jones Channel and also head to Prison Planet TV where, yes, you can become a subscriber and your subscription gets you many, many more things than what you can find on YouTube.
[00:27:42.710 --> 00:27:44.731]  There's about 18 years worth of content
[00:27:45.191 --> 00:27:50.596]  On Prison Planet, things that you won't find on the internet, only at PrisonPlanet.tv.
[00:27:50.616 --> 00:27:55.901]  And of course, you can share your username and password with up to 11 people at the same time.
[00:27:56.321 --> 00:27:58.684]  We'll see you here again tomorrow at 7 p.m.
[00:27:58.724 --> 00:27:59.044]  Central.
[00:28:07.003 --> 00:28:10.784]  City of Austin tap water versus filtered City of Austin tap water.
[00:28:11.204 --> 00:28:12.425]  I didn't like, it tastes dirt in it.
[00:28:12.485 --> 00:28:13.605]  God knows what's in this.
[00:28:13.745 --> 00:28:14.725]  This has an aftertaste.
[00:28:14.785 --> 00:28:16.346]  Tastes like Austin water?
[00:28:16.606 --> 00:28:17.466]  Yeah, it does.
[00:28:17.526 --> 00:28:21.667]  These people just sampled City of Austin tap water straight from the faucet.
[00:28:22.007 --> 00:28:28.029]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:28:28.109 --> 00:28:28.990]  High quality H2O.
[00:28:29.010 --> 00:28:30.530]  That one is better.
[00:28:30.630 --> 00:28:31.610]  Tastes like nothing.
[00:28:31.870 --> 00:28:33.271]  Yep, I know what good water tastes like.
[00:28:33.331 --> 00:28:33.851]  It's good water.
[00:28:33.951 --> 00:28:42.495]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:28:42.895 --> 00:28:50.398]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:28:50.678 --> 00:28:53.199]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:28:53.759 --> 00:28:56.082]  Yeah, it has that processed flavor to it.
[00:28:56.442 --> 00:29:05.992]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:29:06.032 --> 00:29:07.774]  Okay, this is very tasty.
[00:29:07.874 --> 00:29:08.535]  It's good water.
[00:29:09.227 --> 00:29:09.647]  Refreshing?
[00:29:10.088 --> 00:29:11.149]  It's good!
[00:29:11.169 --> 00:29:13.330]  Go to InfoWarsStore.com today.
[00:29:13.731 --> 00:29:17.574]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:29:18.074 --> 00:29:21.357]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:29:27.856 --> 00:29:31.780]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:29:31.820 --> 00:29:34.322]  Central at InfoWarsNews.com.
[00:29:34.522 --> 00:29:40.588]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
