[00:00:07.271 --> 00:00:08.313]  Mainstream media.
[00:41:59.866 --> 00:42:07.671]  It distracts us from domestic problems with the economy, and it allows the oil companies to jack up oil prices, what, to almost $80 a barrel?
[00:42:08.092 --> 00:42:09.873]  Last week, I think it's dropped down a little bit now.
[00:42:11.754 --> 00:42:15.557]  Huge profits, you know, billions of dollars a week, and it's not free market.
[00:42:16.109 --> 00:42:17.249]  Again, they're not earning this money.
[00:42:17.289 --> 00:42:18.329]  They're manipulating the markets.
[00:42:18.389 --> 00:42:20.890]  And we have their own internal oil company documents.
[00:42:20.910 --> 00:42:26.331]  So I don't want to hear that it's the environmentalists that have stopped the refineries from bringing you the fuel.
[00:42:26.891 --> 00:42:30.032]  Okay, and by the way, the environmentalists that are doing that are funded by the oil companies.
[00:42:30.052 --> 00:42:30.672]  We've proven that.
[00:42:30.692 --> 00:42:32.492]  And to go out and create this illusion.
[00:42:32.552 --> 00:42:33.853]  No, it is their own memos.
[00:42:34.133 --> 00:42:37.133]  They bought up the refineries to shut them down, to cause the bottleneck.
[00:42:37.413 --> 00:42:42.694]  Then they go take over countries and shut off their oil supplies or reduce production or threaten them to reduce production.
[00:42:42.714 --> 00:42:45.275]  In the case of Gaddafi, and then jack up prices that way.
[00:42:47.654 --> 00:42:48.514]  That's just the facts.
[00:42:48.594 --> 00:42:49.734]  It's incontrovertible.
[00:42:50.175 --> 00:42:52.355]  I hear the neocons on the radio doing two different things.
[00:42:52.475 --> 00:43:02.057]  Either they say, look, oil production's way down in Iran, in Iraq right now, and so if the neocons wanted Iraq's oil for profits, why aren't they pumping it?
[00:43:02.497 --> 00:43:02.997]  Wait a minute.
[00:43:03.117 --> 00:43:09.339]  They were mad at Saddam in 1990 for overproducing because he was driving down OPEC prices.
[00:43:09.799 --> 00:43:11.979]  That was one of the things the world was mad at him for.
[00:43:12.019 --> 00:43:14.040]  That is the world financial interest.
[00:43:14.080 --> 00:43:14.740]  The oligarchy.
[00:43:15.100 --> 00:43:16.200]  The financial oligarchy.
[00:43:17.099 --> 00:43:18.680]  That's what they're mad at Gaddafi about.
[00:43:19.100 --> 00:43:21.281]  And now they love Gaddafi because he reduced production.
[00:43:22.422 --> 00:43:23.482]  Now he's our ally.
[00:43:23.522 --> 00:43:25.263]  See, this is 101.
[00:43:25.323 --> 00:43:27.805]  They make more money by turning it off.
[00:43:30.806 --> 00:43:32.847]  But some people just can't figure that out.
[00:43:33.067 --> 00:43:36.149]  Or the neocons come out and say, yeah, we need the oil.
[00:43:36.249 --> 00:43:36.989]  Let's kill them.
[00:43:37.049 --> 00:43:38.230]  Good, I'm glad we're getting it.
[00:43:40.126 --> 00:43:44.110]  And those poor fools calling to talk radio that say that, snickering with the host.
[00:43:44.891 --> 00:43:46.373]  We've all heard them and listened to talk radio.
[00:43:46.813 --> 00:43:55.582]  These poor fools don't get you're paying for a neocon war, while the neocons dismantle the American system we've always had and set up the American Union right in front of us.
[00:43:57.304 --> 00:43:58.725]  Okay, that's enough on that subject.
[00:44:00.847 --> 00:44:02.169]  Let me now just get into JFK.
[00:44:04.378 --> 00:44:05.919]  You can now get tickets.
[00:44:06.359 --> 00:44:19.506]  Oh, and by the way, I recommend you start recording this in just a few minutes, because the next two hours and ten minutes, roughly, that you'll hear as we do this presentation with Jim Mars, is really going to be informative.
[00:44:20.647 --> 00:44:23.448]  And I've done some research for this show, some extra research.
[00:44:25.409 --> 00:44:27.030]  Spent two days getting these clips done.
[00:44:29.131 --> 00:44:30.452]  So, of course, most of them are screwed up.
[00:44:30.472 --> 00:44:31.472]  We can't play all of them.
[00:44:31.492 --> 00:44:32.693]  We're trying to fix it right now.
[00:44:33.459 --> 00:44:34.740]  It's an insane asylum around here.
[00:44:34.860 --> 00:44:37.101]  Too many people working on too many things.
[00:44:38.242 --> 00:44:42.965]  Too few people working on too many things, but this is going to be a good presentation coming up, so I hope you stay with us for it.
[00:44:45.607 --> 00:45:02.497]  But before I go any further, speaking of Jim Mars, coming up at the Lakewood Theater in Central Dallas, right by White Rock Lake, on the 26th of August, the theater holds 900 plus people, but
[00:45:03.590 --> 00:45:05.011]  I'm only selling 700 tickets.
[00:45:05.071 --> 00:45:07.072]  I don't want us to all be crammed in there like sardines.
[00:45:08.473 --> 00:45:09.654]  I want you all to get good seats.
[00:45:11.375 --> 00:45:14.376]  It's a beautiful, big, Paramount-style Art Deco theater.
[00:45:14.616 --> 00:45:16.117]  I grew up a half mile from there.
[00:45:17.538 --> 00:45:19.019]  So this is how this all came about.
[00:45:19.279 --> 00:45:21.981]  Jack Blood and others went up to hear Morgan Reynolds speak up there.
[00:45:22.001 --> 00:45:24.222]  I think about 500 people showed up for that.
[00:45:25.323 --> 00:45:27.524]  And Kevin goes, look how nice this theater is.
[00:45:27.544 --> 00:45:29.245]  We ought to have an event here in my office.
[00:45:29.285 --> 00:45:30.706]  He was showing it to me a few days ago.
[00:45:31.989 --> 00:45:32.670]  My gosh!
[00:45:32.730 --> 00:45:33.670]  That's where I grew up.
[00:45:33.730 --> 00:45:35.712]  That's where, you know, the first five years of my life.
[00:45:35.792 --> 00:45:39.074]  I mean, you know, Mott's Five and Dime was next door to that.
[00:45:40.135 --> 00:45:46.779]  I remember my parents taking me to see Disney movies, you know, when I was a little bitty there at that theater.
[00:45:46.799 --> 00:45:51.363]  I mean, I have some of my first memories because when you're driving around in that neighborhood, it's not heavily built up.
[00:45:51.383 --> 00:45:53.324]  It's, you know, it's trees and parkland over there.
[00:45:54.113 --> 00:46:01.415]  And then there's like this old-fashioned shopping center there, and all you see is the big spire of the theater sticking up with the red and blue lights.
[00:46:01.915 --> 00:46:03.535]  That is such a childhood image.
[00:46:03.555 --> 00:46:05.336]  I mean, I saw that every day as a child.
[00:46:06.196 --> 00:46:07.416]  I don't know why I'm getting off into this.
[00:46:07.436 --> 00:46:08.297]  It's not what you tuned in for.
[00:46:08.317 --> 00:46:16.839]  The point is, so I looked at the theater, found out it's owned by a great guy, found out it seats 900, got a beautiful upper balcony, big nice seats.
[00:46:18.161 --> 00:46:20.344]  And I said, why not have an event there?
[00:46:20.404 --> 00:46:24.148]  We called them, set it up two days ago, started selling tickets last night.
[00:46:24.168 --> 00:46:25.249]  A whole bunch have already gone.
[00:46:26.423 --> 00:46:29.844]  And it's going to be my new film, Terror Storm, the official final film.
[00:46:30.324 --> 00:46:32.764]  Then I'm going to give a 45-minute speech, take questions.
[00:46:33.364 --> 00:46:34.904]  Then Jim Mars will take the stage.
[00:46:34.944 --> 00:46:35.885]  It starts at 7 o'clock.
[00:46:36.265 --> 00:46:38.025]  Jim Mars will take the stage at about 10.
[00:46:38.445 --> 00:46:40.045]  Speak for an hour and take questions.
[00:46:40.065 --> 00:46:44.366]  The name of his speech is going to be, From JFK to 9-11, the two parallels between the two.
[00:46:44.646 --> 00:46:46.086]  He's one of the preeminent experts in the world.
[00:46:46.106 --> 00:46:50.507]  Again, he wrote the main credit on the screenplay for JFK.
[00:46:50.847 --> 00:46:55.348]  And he wrote the book that's based on, when you buy the DVD, you see it on the back, written by Jim Mars.
[00:46:55.928 --> 00:46:56.729]  And Oliver Stone.
[00:46:58.650 --> 00:47:00.912]  So, he's going to be there.
[00:47:00.932 --> 00:47:09.058]  And then we're going to show about 35 minutes of the best footage we've got so far, gleaned from the 40-something hours we shot up in Ottawa, the Bilderberg Group.
[00:47:11.179 --> 00:47:17.544]  And then they said they'd be glad to play their really incredible lounge act, anti-New World Order songs, but really talented.
[00:47:17.564 --> 00:47:21.127]  They play for big houses in places like Vegas and all over.
[00:47:21.627 --> 00:47:24.169]  Shanghai Five, it's played before at events I've been at.
[00:47:25.221 --> 00:47:28.023]  Out at Crawford, they're going to be there going on the stage at midnight.
[00:47:29.743 --> 00:47:32.985]  So, two films, Jim Mars and Shanghai Five.
[00:47:33.926 --> 00:47:34.626]  Ten dollars!
[00:47:35.226 --> 00:47:43.410]  By the time I pay for my staff to be there and pay for the theater and everything else, normally an event like this would be about twenty bucks, twenty-five dollars, but I'm charging ten dollars.
[00:47:43.751 --> 00:47:52.235]  By the time I pay the e-ticket fee and all that stuff, we'll basically make a little bit of money here, hopefully, to try to pay off the cost of this film, but I doubt it.
[00:47:52.908 --> 00:47:54.750]  So, we're trying to keep the tickets low for you.
[00:47:56.091 --> 00:48:10.443]  You can get those tickets right now, right now, at InfoWars.com and there's five showings and five showings only in early September at the Alamo Draft House, South Lamar in Austin, Texas of Terror Storm.
[00:48:10.463 --> 00:48:16.067]  I'll be at all those events and give a speech and take questions at the end of the film at all five of those events and then that's it.
[00:48:16.087 --> 00:48:17.068]  I'm just too busy to have more.
[00:48:17.388 --> 00:48:21.792]  We sold out nine in a row last year of the Order of Death and just quit showing it.
[00:48:22.929 --> 00:48:24.850]  So, five only of Terror Storm.
[00:48:24.890 --> 00:48:25.691]  Get your tickets now.
[00:48:25.791 --> 00:48:26.031]  Okay.
[00:48:26.371 --> 00:48:37.818]  And if you want a hard copy of Terror Storm, it's available at InfoWars.com or by calling toll free 1-888-253-3139.
[00:48:37.838 --> 00:48:38.158]  888-253-3139.
[00:48:39.960 --> 00:48:41.581]  Let's go ahead and play this first clip.
[00:48:41.901 --> 00:48:45.623]  This is where they're in and we'll finish it after the first break here.
[00:48:47.824 --> 00:48:49.725]  Or maybe the best thing to do is just play this after the break.
[00:48:50.186 --> 00:48:52.107]  I've got 20 clips here.
[00:48:53.166 --> 00:48:57.487]  And somehow, in between getting them off the DVD and sending them to the network, most of them are fried.
[00:48:57.507 --> 00:48:58.367]  We're trying to get them again.
[00:48:58.387 --> 00:49:02.708]  About four or five of them work halfway decent.
[00:49:03.068 --> 00:49:03.969]  Don't have a buzz on them.
[00:49:04.429 --> 00:49:13.751]  But the first one, well there's a whole bunch of clips here I want to play, but one of them, the first one I'll play when we get back from break is number nine.
[00:49:14.231 --> 00:49:15.411]  MLK shot.
[00:49:16.332 --> 00:49:20.753]  Wife doesn't want to believe, but Garrison's eyes are open.
[00:49:20.833 --> 00:49:22.113]  Everything is threatened.
[00:49:23.484 --> 00:49:30.269]  And I don't want to say I've had discussions just like this in my own house, but if I told you I hadn't had discussions like this, I'd be a liar.
[00:49:31.049 --> 00:49:45.298]  I mean, to see a movie like this and to have lived things like this, to a lesser degree, sometimes to a greater degree, just with family in general and others over the years, my family's all behind me, it's just, you know, this is stressful stuff.
[00:49:46.059 --> 00:49:48.380]  This is all based on exactly what happened.
[00:49:48.861 --> 00:49:50.562]  If you understand the research that was done for this film,
[00:49:52.023 --> 00:50:00.250]  And then there's another clip where he talks to Mr. X, who was Fletcher Brownie, one of the top colonels in the Pentagon and black ops.
[00:50:01.171 --> 00:50:03.693]  And in the film, the official film, it's about three minutes long.
[00:50:04.434 --> 00:50:06.656]  In the director's cut, it's like eight plus minutes.
[00:50:07.457 --> 00:50:08.998]  So we'll play part of that.
[00:50:10.339 --> 00:50:17.946]  And we've got the clip where Garrison didn't wake up, District Attorney in New Orleans, he didn't wake up to JFK being an inside job for three years.
[00:50:18.513 --> 00:50:23.758]  He's on a plane with a Senator, and the Senator goes, come on man, you don't know who did this?
[00:50:25.199 --> 00:50:27.501]  And there's more and more people on the know that Garrison knows.
[00:50:28.081 --> 00:50:30.964]  Of course he's a highly decorated combat Marine Corps veteran.
[00:50:33.266 --> 00:50:36.328]  Jim Garrison was a great hero in Europe.
[00:50:37.449 --> 00:50:42.293]  And so he lived a little, he knew all this stuff, he understood what snipers, how bullets operated.
[00:50:42.634 --> 00:50:43.855]  He actually read all
[00:50:44.631 --> 00:50:45.132]  What was it?
[00:50:45.192 --> 00:50:46.754]  Ten volumes of the Warren Report.
[00:50:47.174 --> 00:50:48.636]  Some of them a thousand pages long.
[00:50:49.357 --> 00:50:52.140]  And the movie, the director's cut gets into all of this.
[00:50:53.121 --> 00:50:54.002]  I'm just blown away.
[00:50:54.082 --> 00:50:55.985]  So we'll be talking about all of it coming up.
[00:50:56.005 --> 00:50:57.206]  We'll play the first clip when we get back.
[00:51:04.469 --> 00:51:07.650]  It's here, after a year in production and traveling to distant lands.
[00:51:07.990 --> 00:51:09.910]  My new film, Terror Storm, is complete.
[00:51:10.310 --> 00:51:17.972]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:51:18.652 --> 00:51:25.693]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:51:26.094 --> 00:51:32.975]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying,
[00:51:33.467 --> 00:51:37.508]  Secret police torture, the latest 9-11 information, and much, much more.
[00:51:37.828 --> 00:51:41.348]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:51:41.789 --> 00:51:43.709]  It's an anthology of government crimes.
[00:51:44.049 --> 00:51:47.970]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:51:48.490 --> 00:51:55.491]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[00:52:01.596 --> 00:52:09.945]  Hello folks, Alex Jones here introducing Prudent Places USA, an interactive CD book that is your premier resource for hard-to-find information.
[00:52:10.125 --> 00:52:20.176]  Find out about everything from job migration to evacuation information, such as major bridges in disrepair and FEMA evacuation time studies for coastal cities.
[00:52:20.636 --> 00:52:26.498]  Zero in on man-made disaster zones, environmental areas of concern, and natural disaster zones.
[00:52:26.718 --> 00:52:31.140]  Find out everything from where to get water in an emergency to geographic income levels.
[00:52:31.380 --> 00:52:37.442]  Housing prices, complete with over 3 gigabytes of detailed information on the 3,000 plus counties in the U.S.
[00:52:37.602 --> 00:52:44.045]  Full-color photographs, 550 high-resolution full-color maps, and detailed information and analysis that you need.
[00:52:44.365 --> 00:52:49.507]  Order Bruton Places USA now for only $29, plus shipping by calling New Millennium
[00:52:49.787 --> 00:52:50.127]  At 888-803-4438.
[00:52:50.488 --> 00:52:55.331]  And tell them Alex Jones sent you.
[00:52:55.391 --> 00:52:55.951]  That's 888-803-4438.
[00:52:56.071 --> 00:52:59.293]  Or order online at Berkeywater.com.
[00:53:02.575 --> 00:53:08.499]  Herbal Healer Academy is the global supplier of the finest natural medicine that you may need in these troubled times.
[00:53:08.719 --> 00:53:10.981]  We specialize in keeping you alive and healthy.
[00:53:11.181 --> 00:53:17.525]  We provide outstanding products like ECAC, colloidal silver 500 parts per million, olive leaf extract,
[00:53:17.845 --> 00:53:18.506]  We're good to go!
[00:53:47.387 --> 00:53:50.469]  We have been working hard since 1988 to save the remnant.
[00:53:50.629 --> 00:53:56.492]  That's HerbalHealer.com, your website for safe, effective natural alternatives and education.
[00:54:12.788 --> 00:54:21.367]  When you watch JFK the Director's Cut, it's clear that the government kills Bobby, they kill Martin Luther King, of course they've killed JFK, but...
[00:54:22.411 --> 00:54:24.653]  And you're there with the family each time somebody dies.
[00:54:24.853 --> 00:54:36.601]  One time, late at night, on the West Coast, they killed Bobby Kennedy, staged that event, and he hears the shots in the other room on the television as he's sitting there reading documents, and Jim Garrison runs in and sees it.
[00:54:37.082 --> 00:54:46.148]  This clip is where they've all finished dinner, and the children are all milling around, and Garrison's watching television news about the assassination.
[00:54:47.705 --> 00:55:00.353]  of Martin Luther King and the black nanny is making her comments about how horrible it is and the little five-year-old girl or four-year-old girl answers the phone and there's one of these New World Order creeps on the line.
[00:55:00.894 --> 00:55:01.974]  Here's that exchange.
[00:55:02.034 --> 00:55:02.335]  Roll it.
[00:55:06.057 --> 00:55:10.940]  Dr. Martin Luther King called this beautiful dream expressed so dramatically during the 1963 March on Washington.
[00:55:12.680 --> 00:55:13.001]  I'll get it!
[00:55:13.021 --> 00:55:13.181]  Hello?
[00:55:29.403 --> 00:55:31.604]  Hello, is this Jim Garrison's store?
[00:55:31.984 --> 00:55:32.104]  Yes.
[00:55:32.884 --> 00:55:35.305]  Virginia or Elizabeth?
[00:55:35.345 --> 00:55:36.206]  Virginia.
[00:55:36.266 --> 00:55:38.267]  Virginia, you're a lucky little girl.
[00:55:38.307 --> 00:55:41.048]  Your daddy said that you're in a beauty contest.
[00:55:41.068 --> 00:55:43.849]  Would you like to be in a beauty contest?
[00:55:43.889 --> 00:55:45.209]  I don't know.
[00:55:45.250 --> 00:55:48.111]  God, my God, what have they done?
[00:55:48.611 --> 00:55:48.751]  Yes?
[00:55:49.051 --> 00:55:49.851]  It's legend time.
[00:55:50.031 --> 00:55:50.752]  Uh-huh.
[00:55:51.312 --> 00:55:52.773]  Legend time.
[00:55:53.353 --> 00:55:55.714]  That sounds fun.
[00:55:55.754 --> 00:55:56.474]  Can you get off?
[00:55:56.534 --> 00:55:57.775]  Honey, please help me.
[00:55:59.133 --> 00:56:00.878]  Okay, Virginia, that's all I need to know.
[00:56:00.898 --> 00:56:03.685]  Mom, there's going to be a beauty contest.
[00:56:04.607 --> 00:56:05.068]  Who is this?
[00:56:05.810 --> 00:56:06.471]  Who is this?
[00:56:07.414 --> 00:56:07.754]  Hello?
[00:56:09.415 --> 00:56:11.777]  Did you enter Virginia in a beauty contest?
[00:56:12.238 --> 00:56:13.920]  A man just called, he wanted to know everything.
[00:56:14.000 --> 00:56:16.022]  A height, a weight, where'd you... I'm from Crackpot.
[00:56:16.343 --> 00:56:17.824]  Martin Luther King was killed in Memphis.
[00:56:17.844 --> 00:56:19.787]  Honey, your daughter's life's just been threatened.
[00:56:19.807 --> 00:56:21.529]  It's just a crank making calls.
[00:56:21.549 --> 00:56:23.250]  Happens a dozen times a day at the office.
[00:56:23.271 --> 00:56:24.252]  Or a home, Jim.
[00:56:24.312 --> 00:56:26.014]  A kidnapper, a murderer, who knows what.
[00:56:26.094 --> 00:56:27.916]  Oh, so those old cowards make crank calls.
[00:56:28.096 --> 00:56:28.637]  How do you know?
[00:56:28.657 --> 00:56:29.558]  That's what's gonna happen.
[00:56:30.038 --> 00:56:32.379]  How do you even know what goes on in this house anymore?
[00:56:32.439 --> 00:56:34.499]  You're too busy making speeches!
[00:56:34.599 --> 00:56:37.620]  Getting every crazy classman in Louisiana after us!
[00:56:37.800 --> 00:56:38.500]  I'm leaving!
[00:56:38.560 --> 00:56:40.601]  I've taken the kids and I'm leaving!
[00:56:41.121 --> 00:56:42.561]  I can't stand it anymore!
[00:56:42.581 --> 00:56:44.322]  The government wants you to be scared.
[00:56:44.342 --> 00:56:45.022]  You and your government!
[00:56:45.062 --> 00:56:47.682]  The government wants everybody to be scared to speak out.
[00:56:47.803 --> 00:56:48.963]  They count on it.
[00:56:49.203 --> 00:56:50.243]  There's nothing to be scared of.
[00:56:50.263 --> 00:56:50.903]  Don't you have any feelings?
[00:56:54.104 --> 00:56:55.104]  Your own daughter!
[00:56:56.325 --> 00:56:57.385]  What kind of man are you?
[00:57:02.699 --> 00:57:04.881]  My mother's if it makes you feel any better, all right?
[00:57:04.921 --> 00:57:05.722]  You spend a week.
[00:57:06.042 --> 00:57:08.945]  I'll change the locks, the phone lines, I'll even get a bodyguard.
[00:57:08.965 --> 00:57:10.467]  Just get all these cells.
[00:57:10.507 --> 00:57:14.471]  Honey, before this Kennedy thing, nothing mattered in this world more than your children.
[00:57:14.491 --> 00:57:16.933]  The other night, Jasper tried to talk to you.
[00:57:16.973 --> 00:57:18.255]  You didn't even notice he was there.
[00:57:18.275 --> 00:57:20.257]  He came to me bawling his little eyes out.
[00:57:20.277 --> 00:57:21.218]  I promise.
[00:57:21.278 --> 00:57:23.640]  I promise I'll make more time for Jasper.
[00:57:23.914 --> 00:57:25.135]  Is it such a chore?
[00:57:25.155 --> 00:57:29.159]  If I said I'll spend more time with him, I'll spend more time with him, alright?
[00:57:29.619 --> 00:57:31.501]  And I cannot fight you and the whole world, too, Liz!
[00:57:31.541 --> 00:57:32.782]  I'm not fighting you!
[00:57:32.882 --> 00:57:34.283]  I'm trying to reach you!
[00:57:35.224 --> 00:57:36.205]  You've changed!
[00:57:36.365 --> 00:57:37.626]  Of course I've changed!
[00:57:37.646 --> 00:57:39.848]  My eyes have opened!
[00:57:40.969 --> 00:57:44.392]  And once they're open, believe me, you still look normal, seems insane, and now peeing.
[00:57:44.412 --> 00:57:46.714]  Don't you think, don't you think this has something to do with that?
[00:57:47.645 --> 00:57:48.605]  Can't you see?
[00:57:48.806 --> 00:57:49.966]  I don't want to see!
[00:57:50.046 --> 00:57:51.707]  You don't believe me?
[00:57:52.027 --> 00:57:52.748]  I don't know!
[00:57:52.788 --> 00:57:54.548]  All this time and you never believe me!
[00:57:55.909 --> 00:57:59.731]  I just want to raise our children and live a normal life!
[00:57:59.811 --> 00:58:01.512]  I want my life back!
[00:58:02.592 --> 00:58:03.153]  So do I!
[00:58:03.173 --> 00:58:04.773]  I have a life too, you know!
[00:58:04.793 --> 00:58:07.215]  You just can't bury your head in sand!
[00:58:07.415 --> 00:58:09.115]  It's not about our well-being, alright?
[00:58:09.155 --> 00:58:12.017]  It's not about our two cars and our TVs and your kitchen!
[00:58:12.037 --> 00:58:16.039]  I'm angry about it!
[00:58:19.606 --> 00:58:21.827]  Alright, we'll be right back with Jim Mars.
[00:58:21.907 --> 00:58:23.968]  It's about our kids growing up in a free country.
[00:58:24.008 --> 00:58:25.428]  That is what it's all about.
[00:58:27.149 --> 00:58:30.210]  And burying your head in the sand only puts you in greater danger.
[00:58:30.230 --> 00:58:33.112]  Might as well stand up on your hive legs and fight the wolves.
[00:58:34.112 --> 00:58:35.733]  We'll be right back with the second hour.
[00:58:35.773 --> 00:58:36.233]  Stay with us.
[00:58:41.795 --> 00:58:46.819]  If you would like a copy of this show, come to GCNlive.com and reserve it today, or call toll-free 877-376-45.
[00:58:46.839 --> 00:58:47.060]  More than...
[00:58:57.779 --> 00:58:58.420]  Big Brother.
[00:58:59.080 --> 00:59:00.142]  Mainstream media.
[00:59:00.862 --> 00:59:01.963]  Government cover-ups.
[00:59:02.624 --> 00:59:03.445]  You want answers?
[00:59:04.206 --> 00:59:05.127]  Well, so does he.
[00:59:05.787 --> 00:59:09.531]  He's Alex Jones on the GCN Radio Network.
[00:59:09.991 --> 00:59:14.095]  And now, live from Austin, Texas, Alex Jones.
[00:59:18.676 --> 00:59:19.557]  Welcome, my friends.
[00:59:19.657 --> 00:59:23.498]  Second hour of this worldwide broadcast on this 27th day of July 2006.
[00:59:24.719 --> 00:59:28.821]  For the next two hours, Jim Mars is our guest.
[00:59:28.861 --> 00:59:36.164]  Now, we'll try to take calls later in the third hour, but please no calls in the first hour, because we've got a lot of different audio clips from the movie JFK.
[00:59:36.564 --> 00:59:40.826]  Directors cut by Oliver Stone, in part mainly written by, of course, Jim Mars.
[00:59:41.066 --> 00:59:43.087]  Jim Mars has written for the Fort Worth Star-Telegram.
[00:59:43.727 --> 00:59:46.267]  He's been a crime reporter going back 30 plus years.
[00:59:46.288 --> 00:59:51.228]  He's written best-selling books on the Kennedy assassination, 9-11, you name it.
[00:59:51.408 --> 00:59:59.430]  And he was one of the principal writers and really consultants and designers of my favorite film, JFK, The Director's Cut.
[00:59:59.450 --> 01:00:00.150]  I want to be clear.
[01:00:00.510 --> 01:00:01.910]  My favorite film is not JFK.
[01:00:02.150 --> 01:00:04.651]  My favorite film is The Director's Cut.
[01:00:05.211 --> 01:00:07.971]  And joining us graciously is Jim Mars.
[01:00:08.351 --> 01:00:09.752]  Jim, good to have you on with us, sir.
[01:00:10.112 --> 01:00:10.632]  Hey, Alex.
[01:00:10.832 --> 01:00:11.932]  Always good to be with you.
[01:00:12.592 --> 01:00:25.315]  Tell us, I mean, I've got your huge bio here, but just in a nutshell before we go to break and come back, tell us about Jim Mars, how Jim Mars, I mean, obviously you're a Fort Worth slash Dallas boy yourself, so uniquely placed to see all this.
[01:00:25.335 --> 01:00:27.695]  You were a reporter back when all this was going on.
[01:00:28.075 --> 01:00:35.637]  Break it down for us, you know, who Jim Mars is, what you've done, and how you worked on JFK, how you woke up to JFK being an inside job.
[01:00:36.137 --> 01:00:39.558]  Okay, my background is basically as an old print reporter.
[01:00:40.158 --> 01:00:43.139]  I got a degree in journalism from the University of North Texas.
[01:00:43.219 --> 01:00:46.600]  In fact, I was in the university at the time of the Kennedy assassination.
[01:00:47.100 --> 01:00:51.081]  In fact, I met Jack Ruby about a month before the assassination.
[01:00:51.141 --> 01:00:56.123]  Now have a picture of me as a young college guy dancing in Jack Ruby's club.
[01:00:57.276 --> 01:01:00.117]  No, you liked those fast women.
[01:01:00.557 --> 01:01:02.857]  Well, let me explain something here.
[01:01:02.897 --> 01:01:08.039]  I think everybody needs to understand that the Carousel Club at that time was one of two clubs.
[01:01:08.059 --> 01:01:11.319]  It was Abe's Collie Club and Jack Ruby's Carousel Club.
[01:01:11.379 --> 01:01:14.200]  These were known as after-hours joints, okay?
[01:01:14.720 --> 01:01:18.901]  And yes, they had strippers, but they also had acts.
[01:01:19.001 --> 01:01:22.802]  I remember seeing a Vantriloquist and they would have a stand-up... No, no, I understand.
[01:01:22.822 --> 01:01:23.702]  This was a nightclub.
[01:01:24.042 --> 01:01:27.464]  Yeah, it was kind of a latter-day vaudeville.
[01:01:27.624 --> 01:01:29.184]  Yeah, Las Vegas style.
[01:01:29.544 --> 01:01:30.385]  Yeah, exactly.
[01:01:30.885 --> 01:01:32.306]  And it was the place to go.
[01:01:32.406 --> 01:01:37.508]  Everybody went there that was looking for, you know, some entertainment after hours in Dallas.
[01:01:38.235 --> 01:01:42.480]  And including most of the Dallas Police Department, which they lied about for years.
[01:01:42.560 --> 01:01:45.603]  They tried to say, oh, you know, they didn't know them.
[01:01:45.643 --> 01:01:51.108]  But Jack Ruby knew and was on a first name basis with probably half the Dallas Police Department.
[01:01:51.168 --> 01:01:52.910]  Of course, he was really a bag man for the mob.
[01:01:53.331 --> 01:01:53.931]  Absolutely.
[01:01:54.011 --> 01:02:00.378]  Stretching back to when he was just a youngster in Chicago and running messages for Al Capone.
[01:02:00.990 --> 01:02:02.311]  So it goes way back.
[01:02:02.511 --> 01:02:09.836]  Another thing that's important to understand is that back at that time, to be a Dallas cop, you had to be a pretty hard right winger.
[01:02:09.856 --> 01:02:14.879]  You had to be a member of the John Birch Society or the KKK.
[01:02:15.480 --> 01:02:21.864]  And most of those old boys, a lot of them were World War II vets, and they kept their connections to the military.
[01:02:22.885 --> 01:02:29.009]  They would augment their Dallas police pay by serving in National Guard
[01:02:30.092 --> 01:02:34.495]  Army Reserve units, usually in MPs or Criminal Investigation.
[01:02:35.036 --> 01:02:37.298]  And so, the ties into the U.S.
[01:02:37.358 --> 01:02:39.340]  military go really, really deep.
[01:02:40.381 --> 01:02:44.705]  Then, of course, when the assassination happened, I paid very close attention to that.
[01:02:44.745 --> 01:02:46.386]  That was the biggest story at the time.
[01:02:46.827 --> 01:02:54.954]  Today, with satellite cable, computers, iPods, and everything else, people don't realize
[01:02:55.692 --> 01:03:00.293]  Uh, that at the time of the assassination, every major media was preempted.
[01:03:00.413 --> 01:03:03.734]  I mean, for almost a week, there was no programming.
[01:03:03.774 --> 01:03:09.836]  There was nothing but just, uh, uh, constant round-the-clock coverage of the assassination.
[01:03:09.936 --> 01:03:18.679]  So, this, of course, is what later caused problems for the conspirators because there was so much good information that was put out early on.
[01:03:19.458 --> 01:03:23.761]  And then, of course, it did not jive with the official version.
[01:03:23.781 --> 01:03:31.146]  I distinctly recall hearing tapes taken in Dealey Plaza, and it was clear that two of those shots went BAM!
[01:03:31.166 --> 01:03:31.506]  BAM!
[01:03:32.027 --> 01:03:33.308]  Just very close together.
[01:03:33.808 --> 01:03:36.430]  And that was confirmed by witnesses I talked to there.
[01:03:36.790 --> 01:03:37.471]  Well, stay there.
[01:03:37.571 --> 01:03:37.891]  Stay there.
