[00:00:15.262 --> 00:00:18.024]  InfoWars, tomorrow's news today.
[00:24:36.737 --> 00:24:43.139]  And now Trump knows that Kushner basically has set him up and is no longer listening to him.
[00:24:43.159 --> 00:24:44.579]  But yeah, Kushner has been a big problem.
[00:24:44.799 --> 00:24:46.800]  Tell folks what your White House sources are saying about Kushner.
[00:24:51.863 --> 00:24:54.425]  Again, this is not from Stone.
[00:24:55.245 --> 00:24:56.586]  This is not from Roger Stone.
[00:24:56.606 --> 00:24:57.987]  This is from my White House sources.
[00:24:58.067 --> 00:25:00.568]  Oh, Roger won't even talk about Kusher with me on the phone.
[00:25:00.588 --> 00:25:01.909]  So tell us what your sources are saying.
[00:25:02.049 --> 00:25:06.952]  Well, look, I don't know whether he will or not.
[00:25:08.213 --> 00:25:11.695]  Look, I'm going to tell you what Dick Durbin said to me on the record.
[00:25:12.896 --> 00:25:17.179]  Dick Durbin is a senator, a hardcore commie lib out of Illinois.
[00:25:17.199 --> 00:25:19.800]  And I like him.
[00:25:21.912 --> 00:25:24.854]  I don't like anything he does politically, but you know, he's a good old boy.
[00:25:25.695 --> 00:25:26.495]  He plays the game.
[00:25:26.535 --> 00:25:27.636]  You have to in Illinois.
[00:25:28.997 --> 00:25:31.079]  But he says he can't talk to Trump.
[00:25:31.839 --> 00:25:35.282]  If he wants anything done, he goes to Kushner.
[00:25:36.323 --> 00:25:37.184]  That's pretty scary.
[00:25:38.745 --> 00:25:41.727]  So Kushner's operating like a shadow president?
[00:25:43.328 --> 00:25:44.109]  Yeah.
[00:25:44.229 --> 00:25:45.470]  And I don't think Kushner is out.
[00:25:45.690 --> 00:25:47.131]  We were expecting the phone call.
[00:25:47.192 --> 00:25:47.732]  I was sitting with Roger.
[00:25:47.752 --> 00:25:48.913]  We were expecting the phone call.
[00:25:49.753 --> 00:25:54.676]  And I called some of my sources, and they said, you know, Trump's ready to make the call.
[00:25:54.756 --> 00:25:55.797]  Roger, you're free.
[00:25:56.117 --> 00:25:57.418]  And Kushner's going, hmm.
[00:25:57.859 --> 00:25:58.619]  That's what I'm hearing.
[00:25:58.639 --> 00:26:00.520]  Again, this is not from any official source.
[00:26:01.261 --> 00:26:03.202]  This is from some of the back channels that I'm connected to.
[00:26:03.222 --> 00:26:08.146]  So Kushner, like a vampire bat, is fluttering around over Trump, constantly trying to control things.
[00:26:09.246 --> 00:26:10.747]  Alex, look, they're woke.
[00:26:11.228 --> 00:26:12.228]  Ivanka's woke.
[00:26:13.029 --> 00:26:14.029]  She sure is pretty.
[00:26:14.630 --> 00:26:15.410]  They're cabalist.
[00:26:15.490 --> 00:26:16.111]  They're liberal.
[00:26:17.041 --> 00:26:18.703]  Uh, and they're whispering into the President's ear.
[00:26:18.723 --> 00:26:21.305]  Look, he loves his daughter and supports her husband, I'm sure.
[00:26:21.325 --> 00:26:25.469]  Uh, but look, he's a populist.
[00:26:26.290 --> 00:26:27.331]  He's not a party guy.
[00:26:27.351 --> 00:26:28.332]  You know that about Trump.
[00:26:28.872 --> 00:26:30.994]  And so when someone has his ear, he listens.
[00:26:31.215 --> 00:26:34.458]  He is a man of his own volition.
[00:26:34.718 --> 00:26:36.800]  But yeah, I don't like Kushner being in there.
[00:26:37.763 --> 00:26:39.024]  But I think he is still in there.
[00:26:39.044 --> 00:26:39.624]  He's family.
[00:26:39.644 --> 00:26:43.766]  Well, he's there, but I think his power is not at full power.
[00:26:43.806 --> 00:26:46.427]  He's lost about half his power as Trump wakes up and he's in trouble.
[00:26:46.447 --> 00:26:48.008]  He's in 114 days out from the election.
[00:26:48.408 --> 00:26:53.471]  What about watching Stone's spirit when he did get the call and did confirm the clemency had happened?
[00:26:56.032 --> 00:26:59.093]  I mean, it was a week of kabuki dances.
[00:26:59.133 --> 00:27:02.115]  I mean, this guy was under tremendous pressure.
[00:27:02.135 --> 00:27:02.975]  Sword of Damocles.
[00:27:03.015 --> 00:27:04.556]  I love that because I kept saying that, man.
[00:27:04.596 --> 00:27:06.717]  This guy was headed to his death.
[00:27:07.702 --> 00:27:16.885]  And I think, and again, I can't speak for Stone, but my feeling is he thought, he kept saying the COVID and the Chinese virus and the pandemic, but I really think they were going to kill him.
[00:27:17.525 --> 00:27:18.385]  I mean, that's the truth.
[00:27:19.165 --> 00:27:23.086]  I think he was going to get suicided, just like this Maxwell woman's going to get suicided.
[00:27:24.867 --> 00:27:30.048]  I think he knew if they could get him, if they could separate him from his wife, they could get him out of the way, they were going to kill him.
[00:27:30.668 --> 00:27:36.510]  Because they know, and God, I hope Trump wakes up, because he's going to lose this thing, Alex, if he doesn't wake up.
[00:27:37.324 --> 00:27:39.565]  And I know some of his advisors that aren't public.
[00:27:40.586 --> 00:27:43.368]  And I want to tell you what his top advisor told me last night.
[00:27:44.589 --> 00:27:48.311]  But you know the documentary Get Me Roger Stone?
[00:27:48.331 --> 00:27:52.434]  Trump better get to Stone because I think Stone is connected to the Patriots.
[00:27:52.494 --> 00:27:53.795]  He is connected to what's going on.
[00:27:53.815 --> 00:27:54.155]  I totally agree.
[00:27:54.195 --> 00:27:55.956]  He needs to be talking to Roger every day.
[00:27:55.976 --> 00:28:02.300]  That's why they wanted to put Roger in prison and put him under all these attacks so that he couldn't be on the field during this critical fight.
[00:28:03.561 --> 00:28:06.683]  That's why you're a superstar, Alex, because you're smart and you get it.
[00:28:07.498 --> 00:28:19.466]  I'm telling you that Trump's top advisor, one of his top advisors, told me off the record last night, I'm going to go on the record here with you, but I won't give his name, and he said, look, you know, we want people to see the statues being torn down.
[00:28:19.706 --> 00:28:20.827]  I think it's a huge mistake.
[00:28:21.608 --> 00:28:25.130]  I remember meeting with Mitt Romney, and Mitt Romney told me how it was, and he got his butt kicked.
[00:28:25.791 --> 00:28:27.712]  And I told this guy, I said, you're making a huge mistake.
[00:28:27.732 --> 00:28:30.654]  He said, no, no, no, we want people to see what it looked like under Biden.
[00:28:31.154 --> 00:28:36.398]  Our campaign strategy right now, this is from one of Trump's top guys, Alex, you haven't heard this anywhere.
[00:28:37.259 --> 00:28:47.427]  Our campaign strategy right now is for people to see that a Biden presidency will be way worse than a second term of Trump.
[00:28:47.728 --> 00:28:49.109]  That is a losing strategy.
[00:28:50.010 --> 00:28:50.430]  What's that?
[00:28:50.990 --> 00:28:52.151]  That's a losing strategy.
[00:28:52.171 --> 00:28:55.594]  They need to go on the offense and say the Democrats sabotaged the economy.
[00:28:55.734 --> 00:28:57.075]  They need to stop these people.
[00:28:57.856 --> 00:28:58.376]  I agree with you.
[00:28:58.537 --> 00:29:01.859]  And I think he's lost a lot of patriots by letting this go on.
[00:29:02.700 --> 00:29:03.621]  I'll tell you something else.
[00:29:03.881 --> 00:29:06.163]  One of the head, a guy I think you idolize,
[00:29:07.416 --> 00:29:12.261]  I don't want to get anybody in trouble, but you get censored or killed if you talk now.
[00:29:16.505 --> 00:29:18.326]  Well, I probably shouldn't talk about it.
[00:29:22.310 --> 00:29:23.651]  No, just say it.
[00:29:23.811 --> 00:29:25.092]  You know what Elvis would say?
[00:29:25.633 --> 00:29:26.574]  Let yourself go.
[00:29:26.594 --> 00:29:27.595]  I'll tell you what he said.
[00:29:28.195 --> 00:29:29.176]  He's pretty connected.
[00:29:29.216 --> 00:29:33.520]  He's seen the polls, and he says Trump needs to pardon Julian Assange.
[00:29:34.147 --> 00:29:36.668]  They've done the research, and then Trump would be back in.
[00:29:37.328 --> 00:29:38.529]  That is exactly right.
[00:29:38.589 --> 00:29:41.270]  With liberals, with conservatives, with everyone.
[00:29:41.330 --> 00:29:43.451]  Who the hell is telling him not to pardon Julian Assange?
[00:29:43.471 --> 00:29:47.193]  In fact, that was my next point was, you just read my mind, everybody's mind.
[00:29:47.273 --> 00:29:48.533]  Why not pardon Julian Assange?
[00:29:48.553 --> 00:29:51.335]  He's a journalist, like Daniel Ellsberg in the Pentagon Papers.
[00:29:52.835 --> 00:29:54.276]  Trump is losing the patriots.
[00:29:54.596 --> 00:29:56.717]  The patriots put him in office and they're protecting him.
[00:29:58.118 --> 00:30:00.659]  And, uh, yeah.
[00:30:01.232 --> 00:30:07.897]  Yeah, he needs to stop this nonsense with our history being destroyed, and many feel that he needs to pardon Assange.
[00:30:08.818 --> 00:30:11.640]  Alright, man, tell people how they... I don't want to mention.
[00:30:11.981 --> 00:30:13.942]  I know you've got to get out of that hotel soon.
[00:30:13.962 --> 00:30:14.903]  No, no, no.
[00:30:15.123 --> 00:30:15.643]  You gotta go?
[00:30:15.964 --> 00:30:16.604]  No, no, you don't.
[00:30:16.724 --> 00:30:17.745]  No, we can go as long as you want.
[00:30:17.765 --> 00:30:27.553]  I just want you to... I will tell you that from inside the White House last night as the calls were coming in and I was, hang on, I'll get stoned, hang on, and as we were taking calls, I will tell you they did tell me
[00:30:28.311 --> 00:30:33.912]  And of course, we don't believe the lamestream media polls, but they were telling me they're real polls.
[00:30:33.932 --> 00:30:34.712]  They believe they're real.
[00:30:35.032 --> 00:30:42.354]  They're real polls show Trump is in trouble, but not as bad as they're... that they're doing okay.
[00:30:43.234 --> 00:30:45.975]  Trump's been slipping because he hasn't been on the offense.
[00:30:47.675 --> 00:30:47.955]  Yes.
[00:30:48.575 --> 00:30:53.296]  And I also talked to... I talked to someone last night, Alex, again, everybody was calling in there.
[00:30:53.775 --> 00:30:56.477]  And we're talking political talking heads and famous people.
[00:30:56.557 --> 00:30:56.937]  No, I know.
[00:30:56.957 --> 00:31:00.219]  I should have thought to call you when Roger wasn't answering because you were at his house for dinner.
[00:31:00.599 --> 00:31:02.980]  I just went ahead and hung out with the kids, but yeah.
[00:31:03.501 --> 00:31:11.605]  I was monopolizing his time, but I had two or three people say that Trump's cracking, that he's losing it, and they're worried.
[00:31:12.186 --> 00:31:14.927]  And he hasn't been on the offensive because his family is being attacked.
[00:31:15.548 --> 00:31:21.651]  And one top guy said to me, Alex, he said, look, this guy, NBC superstar, number one show on TV.
[00:31:22.071 --> 00:31:22.892]  Everybody loved him.
[00:31:23.340 --> 00:31:25.121]  All the gay guys in Hollywood loved him.
[00:31:25.641 --> 00:31:28.662]  Trump doesn't care about anything to do with gay or straight or any of that.
[00:31:28.702 --> 00:31:29.623]  He doesn't care about any of that.
[00:31:29.723 --> 00:31:30.543]  He's a freedom guy.
[00:31:30.583 --> 00:31:31.723]  He's not a party guy.
[00:31:32.004 --> 00:31:33.224]  He's the toaster TV.
[00:31:33.584 --> 00:31:36.785]  He really thought he would get in and everybody would love him, and he'll bring us together.
[00:31:37.005 --> 00:31:40.447]  He is a patriot, but he's not a political machine.
[00:31:40.487 --> 00:31:42.788]  He's a businessman, the first in American history.
[00:31:43.408 --> 00:31:46.769]  So it's finally getting to him that, my God, they just don't stop.
[00:31:47.070 --> 00:31:48.570]  They're going after his little kids.
[00:31:48.590 --> 00:31:50.611]  They're going after—they just—God, stop!
[00:31:51.360 --> 00:31:54.341]  And it's finally getting to him, according to three really good sources.
[00:31:55.001 --> 00:32:00.884]  And one major, major source said he's losing it.
[00:32:01.144 --> 00:32:04.045]  Mankal, that's what I started this special transmission with.
[00:32:04.980 --> 00:32:14.003]  Today is that there's a stack of news articles, Washington Post, Council on Foreign Relations, all of them saying, we're preparing the military to remove him under the 25th Amendment.
[00:32:14.663 --> 00:32:17.424]  And so they're putting those talking points out that Trump is cracking.
[00:32:17.724 --> 00:32:19.064]  And I think a lot of that is hype.
[00:32:19.384 --> 00:32:21.205]  I'm not saying the people around you are wrong.
[00:32:21.645 --> 00:32:25.826]  But regardless, this is what Trump says, if they get through me, they're going to get you.
[00:32:25.886 --> 00:32:27.306]  They're not after me, they're after you.
[00:32:27.627 --> 00:32:29.207]  And so we've got to support the president.
[00:32:29.707 --> 00:32:31.448]  I think I'm going to get on a plane and go to D.C.
[00:32:32.828 --> 00:32:34.349]  I was at Mar-a-Lago yesterday.
[00:32:34.369 --> 00:32:37.572]  Listen, Alex, look, nobody's saying he's Andy Griffith, the end of face in the crowd.
[00:32:37.592 --> 00:32:39.633]  They're not saying he's Howard Beale.
[00:32:39.653 --> 00:32:40.133]  I'm mad as hell!
[00:32:40.153 --> 00:32:40.794]  They're not saying that.
[00:32:58.419 --> 00:32:59.459]  You and I are tough guys.
[00:32:59.979 --> 00:33:01.620]  Listen, I'm not disagreeing with you at all.
[00:33:01.700 --> 00:33:06.982]  At 74 years old, I watched his Oklahoma Tulsa event.
[00:33:07.002 --> 00:33:07.502]  Incredible!
[00:33:07.762 --> 00:33:12.403]  He looked like he gave a great speech, but you can tell he is under incredible stress.
[00:33:12.423 --> 00:33:13.043]  We need to pray for him.
[00:33:14.804 --> 00:33:15.884]  Look, I pray for him.
[00:33:16.104 --> 00:33:24.107]  And boy, these people behind the pandemic and, you know, these abortion lovers, the bloodlust for Moloch and these devil worshippers and the whole deal.
[00:33:26.212 --> 00:33:28.834]  They don't want us to pray, and they want us to be down-spirited.
[00:33:28.874 --> 00:33:29.654]  Alex, you know this.
[00:33:30.135 --> 00:33:32.896]  Listen, I just... Alex, one thing, and then I'll go.
[00:33:33.297 --> 00:33:33.597]  One thing.
[00:33:33.697 --> 00:33:35.058]  I'm not saying the President's losing it.
[00:33:35.158 --> 00:33:38.660]  I'm saying this guy is... the whole world is on his shoulders.
[00:33:39.000 --> 00:33:49.787]  He is like the prophets in the Bible, that as long as they could hold their hands up, like when they were marching around a city, they had God's favor, but they had to hold the prophets' arms up.
[00:33:50.027 --> 00:33:51.448]  We have to hold Trump's arms up.
[00:33:52.329 --> 00:33:52.649]  Did you...
[00:33:53.513 --> 00:34:00.155]  Did you see that Alex, uh, Alex Jones, hi Alex, did you see that Roger Stone revealed who Q was?
[00:34:01.816 --> 00:34:02.656]  Uh, yes.
[00:34:03.076 --> 00:34:03.516]  Tell folks.
[00:34:04.657 --> 00:34:05.297]  He said it was me.
[00:34:09.398 --> 00:34:15.640]  So the next time I come, I'm not Q, but the next time I come on, you and I have some serious stuff to talk about.
[00:34:16.381 --> 00:34:16.981]  I love you brother.
[00:34:17.452 --> 00:34:23.496]  Well, I mean, being in the middle of Roger Stone the last week, you are Q. I mean, we know who started the whole Q thing.
[00:34:24.537 --> 00:34:25.598]  It was somebody in the White House.
[00:34:25.638 --> 00:34:28.580]  It was another person in an intelligence agency.
[00:34:28.880 --> 00:34:30.762]  It kind of got taken away from him early on.
[00:34:31.042 --> 00:34:33.844]  And so now it's this wildcard deal out there.
[00:34:33.904 --> 00:34:37.487]  But are you going to... I mean, because I know who... I got some information.
[00:34:37.567 --> 00:34:38.407]  Hey, did you see this?
[00:34:38.447 --> 00:34:38.508]  Yes.
[00:34:38.528 --> 00:34:41.990]  Did you see that with Robert Kennedy?
[00:34:42.450 --> 00:34:42.691]  Yes.
[00:34:44.152 --> 00:34:45.693]  You know about the secret messages?
[00:34:46.311 --> 00:34:46.571]  Yes.
[00:34:46.891 --> 00:34:47.731]  Look it up, folks.
[00:34:48.532 --> 00:34:50.412]  Did you hear about Wayfair and all the kids?
[00:34:51.473 --> 00:34:56.574]  Do you know about all the pedophiles that this president is busting up while they keep trying to tie him to Epstein?
[00:34:56.814 --> 00:34:58.535]  He's the president that ended Epstein.
[00:34:59.855 --> 00:35:00.936]  Lot more coming, folks.
[00:35:01.076 --> 00:35:01.836]  Stay strong, Alex.
[00:35:02.571 --> 00:35:04.532]  By the way, Mankale, I've got plenty of time.
[00:35:04.632 --> 00:35:05.612]  You told me you had 10 minutes.
[00:35:05.652 --> 00:35:07.152]  I saw your wife there with her arms crossed.
[00:35:07.572 --> 00:35:11.533]  So when I said plug your website and how people find you, that wasn't a way to segue you out.
[00:35:11.573 --> 00:35:14.954]  But I want people to know how they find your show out of Chicago that they're trying to suppress.
[00:35:15.374 --> 00:35:17.395]  But also, any other little tidbits you want to add?
[00:35:17.695 --> 00:35:22.216]  Like, think about once this Zoom meeting is over and what you wish you would have said.
[00:35:22.356 --> 00:35:23.857]  What do you wish you would have said in this interview?
[00:35:25.657 --> 00:35:28.818]  Brother, if I didn't have kids, you know how it is, brother.
[00:35:29.158 --> 00:35:31.839]  If I didn't have kids, I'd have a whole hell of a lot to say.
[00:35:35.560 --> 00:35:41.146]  Well, there's a lot of craziness coming out, and Trump is bringing down the whole Epstein pedophile network, and that's why they're so damn pissed.
[00:35:41.567 --> 00:35:45.751]  And this is, believe me, as stressed out as our leader is, think how stressed out the enemy is, man, Cal.
[00:35:46.092 --> 00:35:47.513]  I mean, Biden can't even hardly talk.
[00:35:49.095 --> 00:35:51.017]  Well, you know, a vote for Biden is a vote for who?
[00:35:51.037 --> 00:35:52.379]  What do you think, President Kamala?
[00:35:54.315 --> 00:35:56.396]  So how was Roger when he got the President's call?
[00:35:56.756 --> 00:36:01.518]  And how excited... I mean, did you see a weight lift off his shoulders as I saw that video of him?
[00:36:01.538 --> 00:36:05.640]  We're going to play it after you leave, you know, dancing to some great music.
[00:36:06.220 --> 00:36:07.321]  No, I was there.
[00:36:07.581 --> 00:36:08.021]  I was there.
[00:36:08.041 --> 00:36:12.223]  Yeah, he has peppiness to him.
[00:36:12.263 --> 00:36:17.145]  And brother, I'm telling you, the same thing when you and I sit and talk.
[00:36:17.405 --> 00:36:19.686]  These parents, man, are not going to get me!
[00:36:21.650 --> 00:36:22.931]  Did you like my impression of you?
[00:36:24.432 --> 00:36:25.692]  Mancow, give people your website.
[00:36:27.093 --> 00:36:31.216]  Look, I'm on Instagram at mancowmuller and I'm on WLS in Chicago.
[00:36:31.796 --> 00:36:36.138]  We got a top talk show there, but I don't, look, brother, I've done this a long time, so have you.
[00:36:36.158 --> 00:36:37.039]  It's not about me anymore.
[00:36:37.099 --> 00:36:43.403]  I know, but nowadays they're trying to keep people from knowing where folks are and you're one of my favorite talk show hosts and, you know, you never sold out.
[00:36:43.423 --> 00:36:44.743]  So they took away some of your show.
[00:36:44.763 --> 00:36:45.824]  It was one of the biggest in the country.
[00:36:46.044 --> 00:36:47.125]  You've come back from all that.
[00:36:47.345 --> 00:36:48.405]  So we love you and we appreciate you.
[00:36:48.686 --> 00:36:50.787]  Come back on during the weekday show to give us an update.
[00:36:51.733 --> 00:36:51.993]  Alex?
[00:36:52.313 --> 00:36:52.554]  Yes, sir.
[00:36:52.574 --> 00:37:01.019]  Do you realize, you and I have talked about this, do you realize, I mean, we know somebody who just got a big podcast deal by selling out.
[00:37:01.839 --> 00:37:06.542]  You and I won't sell out, and it's cost us millions, and folks don't understand.
[00:37:06.762 --> 00:37:08.763]  Oh, Alex Jones, that man, Cal.
[00:37:09.284 --> 00:37:09.944]  Yeah, man.
[00:37:10.645 --> 00:37:16.368]  If we wanted to be ass kisses, if we wanted to be owned, God, could we be rich, huh?
[00:37:17.369 --> 00:37:17.949]  But I don't care.
[00:37:18.109 --> 00:37:19.610]  We're going to go down and fight.
[00:37:19.650 --> 00:37:21.131]  We may just save this great country.
[00:37:22.145 --> 00:37:23.746]  Well, my friend, that's what it's all about.
[00:37:23.986 --> 00:37:25.807]  You were smart to take your vacation down there.
[00:37:25.827 --> 00:37:29.449]  You already had it planned right when this whole pardon thing happened.
[00:37:29.529 --> 00:37:31.970]  I planned it because Roger was under house arrest.
[00:37:33.711 --> 00:37:38.193]  Well, I'm glad you were there to actually... I didn't want this patriot to die alone.
[00:37:39.411 --> 00:37:40.632]  Well, you did a good job.
[00:37:40.712 --> 00:37:41.873]  You did a good job hanging out with him.
[00:37:42.133 --> 00:37:45.916]  Well, tell your wife I appreciate her and I can't wait to come up and visit you in Chicago.
[00:37:45.937 --> 00:37:46.717]  You guys come visit us.
[00:37:46.737 --> 00:37:48.238]  What did you see in the hotel room?
[00:37:48.258 --> 00:37:49.359]  She asked if you could see.
[00:37:49.399 --> 00:37:50.620]  I didn't think you guys were on.
[00:37:50.881 --> 00:37:51.161]  No, no.
[00:37:51.181 --> 00:37:53.983]  That was before we went live during the break.
[00:37:54.364 --> 00:37:56.045]  I saw her with her arms crossed over there.
[00:37:56.165 --> 00:37:57.626]  Honey, you're a star!
[00:37:58.427 --> 00:38:00.569]  No, she hadn't been on TV.
[00:38:00.609 --> 00:38:01.430]  Show her to us then.
[00:38:01.450 --> 00:38:03.952]  I know she's a good looking lady over there.
[00:38:05.173 --> 00:38:06.294]  Honey!
[00:38:07.475 --> 00:38:07.715]  Honey!
[00:38:09.372 --> 00:38:10.012]  She left.
[00:38:10.052 --> 00:38:10.913]  Yeah, she ran off.
[00:38:11.813 --> 00:38:13.194]  Alex, she left.
[00:38:13.214 --> 00:38:15.094]  They abandoned all the pictures of her.
[00:38:15.234 --> 00:38:15.895]  They're in my phone.
[00:38:16.415 --> 00:38:16.955]  They left.
[00:38:17.955 --> 00:38:18.356]  I understand.
[00:38:18.376 --> 00:38:18.916]  I saw her earlier.
[00:38:19.216 --> 00:38:21.417]  Alright, well we're going to... Wait, wait, wait.
[00:38:21.437 --> 00:38:22.777]  Maybe I can find a picture of her.
[00:38:22.797 --> 00:38:23.458]  Hold on, hold on.
[00:38:25.138 --> 00:38:26.259]  Man, Cal's quite the character.
[00:38:26.539 --> 00:38:27.739]  He's fun to hang out with, by the way.
[00:38:28.320 --> 00:38:28.640]  Hold on.
[00:38:28.660 --> 00:38:31.121]  Well, that's us at the beach.
[00:38:32.121 --> 00:38:32.821]  Oh, yeah.
[00:38:32.841 --> 00:38:34.322]  Look, I'm telling you.
[00:38:35.109 --> 00:38:36.575]  I'm blessed.
[00:38:36.595 --> 00:38:37.217]  You get a good wife.
[00:38:37.297 --> 00:38:38.421]  Alex, we've got to get you a good wife.
[00:38:38.461 --> 00:38:39.244]  How are you doing with that?
[00:38:39.753 --> 00:38:39.993]  I am.
[00:38:40.053 --> 00:38:41.114]  I'm married the second time.
[00:38:41.174 --> 00:38:41.474]  I love her.
[00:38:41.914 --> 00:38:43.414]  She's almost as hot as your wife.
[00:38:43.434 --> 00:38:45.195]  Hey, seriously, you're maybe hotter for a blonde.
[00:38:45.475 --> 00:38:47.536]  Hey, come down with your wife and visit us in Austin.
[00:38:47.556 --> 00:38:48.176]  You can stay with us.
[00:38:48.256 --> 00:38:48.456]  All right?
[00:38:48.697 --> 00:38:49.297]  We love you, man.
[00:38:49.537 --> 00:38:49.877]  God bless.
[00:38:49.897 --> 00:38:55.839]  This is weird, and you're weirder, and I'll never... The times we've spent and the things we've done are unprintable.
[00:38:57.980 --> 00:38:59.121]  Alex, I hail you.
[00:38:59.681 --> 00:39:00.561]  We love you too, brother.
[00:39:01.382 --> 00:39:02.222]  Good news for Roger.
[00:39:02.262 --> 00:39:02.662]  God bless.
[00:39:02.682 --> 00:39:04.783]  Please, all of you, keep all of us in your prayers.
[00:39:05.842 --> 00:39:06.783]  The fight's never been tougher.
[00:39:06.823 --> 00:39:07.284]  God bless.
[00:39:07.484 --> 00:39:08.405]  Thank you so much, Mankow.
[00:39:09.166 --> 00:39:10.728]  Alright, there goes Mankow.
[00:39:10.808 --> 00:39:16.975]  We're gonna go ahead and play a clip that's actually on Rex's Twitter of Roger dancing.
[00:39:17.015 --> 00:39:18.236]  I think Mankow shot this.
[00:39:18.537 --> 00:39:22.101]  He sent us some other videos, obviously, that we aired earlier that are pretty low-res, but it's still...
[00:39:22.421 --> 00:39:22.862]  Great stuff.
[00:39:22.882 --> 00:39:24.863]  This is history happening right now.
[00:39:24.883 --> 00:39:27.346]  You got a good taste of what's happening behind the scenes there.
[00:39:27.366 --> 00:39:32.270]  We're going to come back from break since he raised this and talk about the latest Epstein-Gisling-Maxwell information.
[00:39:32.511 --> 00:39:33.732]  This whole Wayfarer thing.
[00:39:33.972 --> 00:39:35.854]  What's really behind all of that?
[00:39:35.894 --> 00:39:37.655]  But at the end of the day, Roger trusts his play.
[00:39:38.436 --> 00:39:40.037]  Put his trust in Jesus Christ.
[00:39:40.757 --> 00:39:42.718]  Roger, you know, asked you to pray for him.
[00:39:42.738 --> 00:39:43.159]  You did it.
[00:39:43.519 --> 00:39:50.163]  And so this is a great thing in the face of this tyranny to let them know that they are not all powerful and that they have been checkmated yet again.
[00:39:50.203 --> 00:39:53.624]  We'll be right back and I'll get into this whole wayfarer situation on the other side.
[00:39:53.825 --> 00:39:54.345]  Please stay with us.
[00:40:19.116 --> 00:40:30.318]  Owen Schroer here from InfoWars.com and I want to tell you about a product that changed my life and that's TurboForce from InfoWarsStore.com.
[00:40:30.738 --> 00:40:39.960]  Now, if you're like me, you're constantly on the go with something else you still need to do and that requires a lot of energy and sometimes a lot of focus.
[00:40:40.380 --> 00:40:42.521]  Towards the end of the day, you can get a little drained.
[00:40:42.901 --> 00:40:52.969]  Well, for me, instead of going to a sugary, toxic, acidic energy drink, I now go to TurboForce from InfoWarsStore.com.
[00:40:53.289 --> 00:40:58.814]  Now, specifically, sometimes when I finish hosting the War Room right around 6 p.m., I got a lot to do.
[00:40:59.114 --> 00:41:00.615]  Sometimes I even want to go to the gym.
[00:41:01.116 --> 00:41:04.498]  Even at 3 o'clock after lunch, I'm feeling a little lethargic.
[00:41:04.839 --> 00:41:10.923]  But I hit the TurboForce from InfoWarsStore.com, and I've got hours of energy!
[00:41:11.804 --> 00:41:18.368]  Not just three hours of energy to sustain me for the whole war room, but then three to four hours after that.
[00:41:18.668 --> 00:41:22.490]  I can go to the gym, get errands done, heck, call my family.
[00:41:22.810 --> 00:41:26.712]  I can do all kinds of things, and the energy lasts all through the night.
[00:41:27.012 --> 00:41:37.298]  And then, instead of a collapse and a hard crash that has you feeling lost and disoriented, this has a smooth kind of transition into the nighttime
[00:41:37.678 --> 00:41:42.402]  Low energy that also allows you to get a good night's sleep without the jitters.
[00:41:42.783 --> 00:41:46.346]  It's Turbo Force from InfoWarsStore.com.
[00:41:46.386 --> 00:41:51.630]  So if you're like me, constantly on the go, be sure to check out Turbo Force from InfoWarsStore.com.
[00:41:51.930 --> 00:42:00.097]  And if you drink those sugary, acidic energy drinks, it's time to replace them with Turbo Force at InfoWarsStore.com.
[00:42:00.318 --> 00:42:03.761]  Oh, and by the way, a little secret, if you want a little added boost,
[00:42:04.878 --> 00:42:07.780]  The Brain Force Plus with the Turbo Force Plus?
[00:42:09.101 --> 00:42:09.861]  Explosive!
[00:42:10.322 --> 00:42:12.303]  Only at InfoWarsStore.com.
[00:42:12.703 --> 00:42:17.807]  Live the InfoWars life at InfoWarsStore.com.
[00:42:21.970 --> 00:42:25.372]  Wow, what a time to be alive on the Saturday Transmission July 11, 2020.
[00:42:25.572 --> 00:42:25.832]  InfoWars.
[00:42:33.815 --> 00:42:34.577]  InfoWars.
[00:42:34.938 --> 00:42:35.820]  Tomorrow's news.
[00:42:36.141 --> 00:42:36.462]  Today.
[00:42:38.058 --> 00:42:38.979]  So we are back.
[00:42:39.159 --> 00:42:50.288]  And when I had Eric Mancow Muller, who is a Christian and friend of mine on, I took the angel wings down, not because he's bad, but to illustrate what's it like having God on your side and then not having God on your side.
[00:42:50.889 --> 00:42:55.333]  Because even though you can't see God or God's agents in this universe, they are there.
[00:42:56.033 --> 00:42:57.595]  And the enemy knows that.
[00:42:57.635 --> 00:43:05.801]  So now the angel wings are back because after our next guest leaves us, I'm going to get into the biggest explosion of wildness
[00:43:06.874 --> 00:43:07.914]  And I was expecting this.
[00:43:07.994 --> 00:43:09.195]  I said this a few weeks ago.
[00:43:09.215 --> 00:43:13.216]  I said, I expect them to pull what they did with Pizzagate again.
[00:43:13.236 --> 00:43:20.998]  And we've got an archivist that tries to chronicle all this, but listeners know I said this because I've learned by experience how they operate.
[00:43:21.098 --> 00:43:23.599]  Is the Wayfarer report true?
[00:43:24.500 --> 00:43:28.182]  Being pushed by some of the Q adherence and I'm not judging the Q people.
[00:43:28.222 --> 00:43:29.042]  I don't want to fight with you.
[00:43:29.562 --> 00:43:35.064]  I just we've been at the center of the zeitgeist and we really know what we're talking about and we've been through this before.
