[00:00:20.141 --> 00:00:21.104]  I'm good.
[00:46:32.065 --> 00:46:33.047]  Because I feel great.
[00:46:33.507 --> 00:46:34.889]  I feel like perfect.
[00:46:35.230 --> 00:46:39.276]  Now look, what he's doing is he's taking away the narrative that we can never open back up again.
[00:46:39.316 --> 00:46:41.659]  We've got to have a world collapse and financial collapse.
[00:46:42.120 --> 00:46:43.021]  That's the globalist plan.
[00:46:43.042 --> 00:46:44.604]  Consolidate control, start a third world.
[00:46:45.004 --> 00:46:47.809]  That's why this is such a big deal and I've got news on that coming up next segment.
[00:46:48.991 --> 00:46:58.086]  In fact, guys, I had a big article here I can't find about mass starvation at the highest levels ever seen, and also billions of meals are going to be missed here in the United States alone.
[00:46:58.707 --> 00:47:00.430]  But regardless, that's all coming up.
[00:47:00.470 --> 00:47:02.553]  But also, it's that COVID is not that strong.
[00:47:04.717 --> 00:47:05.397]  A good diet.
[00:47:05.457 --> 00:47:07.298]  I'm not saying Trump's perfect, but he gets a lot of calories.
[00:47:07.759 --> 00:47:09.299]  I mean, I guarantee he's taking a multivitamin.
[00:47:09.660 --> 00:47:12.501]  So it also shows how weak COVID is that he was sick for two days.
[00:47:12.521 --> 00:47:13.161]  That's what I'm saying.
[00:47:13.582 --> 00:47:15.423]  Most people never even get a fever with it.
[00:47:15.943 --> 00:47:17.564]  He was 75 overweight, so he did.
[00:47:18.284 --> 00:47:19.925]  We are back live, ladies and gentlemen.
[00:47:21.052 --> 00:47:24.194]  Broadcasting worldwide on this live Thursday edition.
[00:47:25.055 --> 00:47:35.022]  Laura Loomer, who's got a really good chance of winning an uphill battle, but she's now ahead in Florida, is going to be joining us to talk about the election, about the debates last night, and so much more.
[00:47:35.623 --> 00:47:38.605]  I have stacks of articles, stacks of great video clips.
[00:47:38.865 --> 00:47:44.049]  I have so much to get to, but I've just got to go back to what I've just spent most of the last hour on, because it all ties together.
[00:47:45.501 --> 00:47:54.426]  America may need international intervention, New York Times, even Democrats may find it hard to imagine that the leader of the free world would benefit from United Nations oversight.
[00:47:55.747 --> 00:48:14.557]  Now it just so happens he's saying this, this globalist, look at the guy that wrote the article, he's saying this while the Communist Party two days ago in the UN said we are a failed racist country that shouldn't even exist.
[00:48:15.728 --> 00:48:16.368]  Think about that.
[00:48:17.929 --> 00:48:21.572]  That should not even exist.
[00:48:25.974 --> 00:48:26.935]  Because we're racist.
[00:48:26.975 --> 00:48:29.336]  That's the whole UN ethos.
[00:48:30.037 --> 00:48:37.281]  And most of the world's brown, most of the world isn't white, so they can organize brown people that white people are bad and then use the UN to conquer via racial dominance.
[00:48:37.961 --> 00:48:40.143]  But of course they're just going to exploit the brown people like they always do.
[00:48:41.519 --> 00:48:48.004]  It's the West that has the idea of unifying us around freedom and Christianity that transcends what color we are that's been successful.
[00:48:48.244 --> 00:48:49.125]  The UN doesn't want that.
[00:48:49.165 --> 00:48:50.366]  They want the division.
[00:48:51.347 --> 00:48:56.431]  And so we have Loretta Lynch, the former Attorney General, all of them saying, have the UN occupy these cities.
[00:48:58.853 --> 00:49:00.414]  And let's talk about what he says here in the article.
[00:49:00.434 --> 00:49:04.357]  He says, the UN must be engaged in oversight of the President and America.
[00:49:05.818 --> 00:49:08.120]  Again, what does oversight from a thesaurus mean?
[00:49:08.280 --> 00:49:08.961]  Okay?
[00:49:10.270 --> 00:49:10.850]  Control.
[00:49:11.091 --> 00:49:11.591]  Handling.
[00:49:11.651 --> 00:49:12.271]  Inspection.
[00:49:12.472 --> 00:49:12.912]  Maintenance.
[00:49:13.272 --> 00:49:13.813]  Management.
[00:49:13.893 --> 00:49:14.513]  Surveillance.
[00:49:14.633 --> 00:49:15.354]  Administration.
[00:49:15.574 --> 00:49:16.274]  Which means governance.
[00:49:16.895 --> 00:49:17.595]  Guardianship.
[00:49:18.636 --> 00:49:19.096]  Guard.
[00:49:21.959 --> 00:49:22.219]  Keep.
[00:49:23.340 --> 00:49:23.560]  Own.
[00:49:26.462 --> 00:49:27.703]  And so that's how this works.
[00:49:29.008 --> 00:49:29.288]  It isn't.
[00:49:29.408 --> 00:49:30.689]  UN troops come marching in.
[00:49:30.729 --> 00:49:33.350]  Your local government goes under UN regulation.
[00:49:33.410 --> 00:49:34.150]  Agenda 21.
[00:49:35.091 --> 00:49:35.991]  Agenda 2030.
[00:49:36.451 --> 00:49:38.212]  And then they just buy off your media.
[00:49:38.292 --> 00:49:39.312]  They buy off the cops.
[00:49:39.993 --> 00:49:40.873]  They buy everybody off.
[00:49:40.913 --> 00:49:42.454]  But there they all are for TV viewers.
[00:49:42.474 --> 00:49:43.394]  You can see all the articles.
[00:49:44.234 --> 00:49:44.795]  This is real.
[00:49:45.075 --> 00:49:46.595]  Radio listeners, any of you can search this.
[00:49:47.316 --> 00:49:55.259]  And so we're now far into the UN Memorandum 7277 to take over this country.
[00:49:55.339 --> 00:49:57.280]  And it's a big, big deal.
[00:49:58.860 --> 00:50:01.302]  And they just hope to have it come out and then just be over.
[00:50:03.224 --> 00:50:12.432]  And they're very upset that Trump is pulling our troops out of all these countries where we pay for it, where it doesn't even help the people that are there or us, international interest, but it helps the UN, the CHICOMS and others.
[00:50:12.772 --> 00:50:19.378]  That's why they're so violently angry right now at President Trump in America because they want the power.
[00:50:19.558 --> 00:50:20.699]  Trump could be a bad guy.
[00:50:20.739 --> 00:50:23.241]  They'd still hate him because he's in control of himself.
[00:50:23.281 --> 00:50:24.762]  He's a good guy in control.
[00:50:24.782 --> 00:50:25.403]  They're really pissed.
[00:50:26.732 --> 00:50:29.594]  He could be a horrible guy that wasn't giving them the power they hate him too.
[00:50:29.894 --> 00:50:30.895]  It's about dominance.
[00:50:31.395 --> 00:50:32.256]  It's about control.
[00:50:32.396 --> 00:50:34.597]  Now let's move into last night's debate and why they're really upset.
[00:50:35.638 --> 00:50:36.499]  Here's all you need to know.
[00:50:37.840 --> 00:50:44.925]  Telemundo deletes Twitter poll following VP debate after Kamala gets crushed by 74 to 26.
[00:50:45.045 --> 00:50:52.550]  The last Telemundo poll a few weeks ago when Trump had the debate, I guess it was just last week, seems like a hundred years ago, so much is going on.
[00:50:53.729 --> 00:50:54.129]  You know what I mean?
[00:50:54.169 --> 00:50:56.250]  Time is moving really fast, but also it seems like forever.
[00:50:56.270 --> 00:50:56.790]  It's like both.
[00:50:57.070 --> 00:50:57.650]  It's a paradox.
[00:50:58.410 --> 00:50:59.310]  Last week he won.
[00:50:59.770 --> 00:51:01.411]  Trump did by 66, and I agree.
[00:51:02.931 --> 00:51:06.512]  Trump won, but Pence just smashed her.
[00:51:07.572 --> 00:51:09.452]  And even CNN's like, well, she's a woman.
[00:51:09.492 --> 00:51:10.352]  He ganged up on her.
[00:51:10.513 --> 00:51:12.273]  Oh, so a woman can't debate as good as a guy.
[00:51:12.293 --> 00:51:18.814]  No, there are women that can debate as good as men, and Kamala Harris ain't it.
[00:51:20.215 --> 00:51:22.015]  Kamala Harris is not good on her feet.
[00:51:23.200 --> 00:51:25.020]  I mean she's better than Joe Biden who can barely talk.
[00:51:26.821 --> 00:51:28.481]  That's why she's the replacement for him and they admit it.
[00:51:30.422 --> 00:51:34.723]  Mike Pence just stomped on Kamala and debate moderator on transfer of power question.
[00:51:34.743 --> 00:51:38.024]  I want to play this first because this ties into the whole UN situation.
[00:51:38.144 --> 00:51:40.104]  Everything ties back into this.
[00:51:42.025 --> 00:51:43.645]  Everything goes back
[00:51:44.997 --> 00:51:51.620]  Into this issue where they say, are you going to allow the transfer of power?
[00:51:51.740 --> 00:51:55.241]  And he's like, the Democrats are the ones that constantly try to block the transfer of power.
[00:51:55.481 --> 00:51:57.182]  You're the ones tried to block us for four years.
[00:51:57.582 --> 00:51:59.143]  You're the ones saying you're going to contest the election.
[00:51:59.203 --> 00:52:00.063]  What are you talking about?
[00:52:00.483 --> 00:52:01.984]  Finally, someone calling them out.
[00:52:02.004 --> 00:52:03.264]  But see, that's their narrative.
[00:52:03.364 --> 00:52:04.585]  Oh, we're going to contest.
[00:52:04.645 --> 00:52:07.366]  And if you contest that, then we say you're a dictator.
[00:52:07.386 --> 00:52:07.906]  The U.N.
[00:52:07.946 --> 00:52:08.567]  needs to come in.
[00:52:08.587 --> 00:52:11.928]  We're going to activate race riots as the cover for what we're doing.
[00:52:14.713 --> 00:52:15.994]  And a color revolution.
[00:52:16.054 --> 00:52:18.174]  So, I forget which one of the clips that is.
[00:52:19.795 --> 00:52:20.015]  Clip 26.
[00:52:20.095 --> 00:52:31.240]  When you talk about accepting the outcome of an election, I must tell you, Senator, your party has spent the last three and a half years trying to overturn the results of the last election.
[00:52:31.580 --> 00:52:33.941]  Finally, reality hits this witch between the eyes.
[00:52:35.261 --> 00:52:38.663]  The movement of Americans has only grown stronger in the last four years.
[00:52:39.463 --> 00:52:41.664]  But when you talk about accepting the outcome of the election,
[00:52:43.729 --> 00:52:50.715]  I must tell you, Senator, your party has spent the last three and a half years trying to overturn the results of the last election.
[00:52:51.897 --> 00:52:52.537]  It's amazing.
[00:52:53.538 --> 00:53:00.284]  When Joe Biden was Vice President of the United States, the FBI actually spied on President Trump in my campaign.
[00:53:00.304 --> 00:53:04.808]  I mean, there were documents released this week that the CIA actually made a referral
[00:53:06.028 --> 00:53:11.230]  To the FBI documenting that those allegations were coming from the Hillary Clinton campaign.
[00:53:11.250 --> 00:53:24.496]  And of course, we've all seen the avalanche, what you put the country through for the better part of three years until it was found that there was no obstruction, no collusion, case closed.
[00:53:25.156 --> 00:53:33.520]  And then, Senator Harris, you and your colleagues in the Congress tried to impeach the President of the United States over a phone call.
[00:53:34.480 --> 00:53:40.565]  And now Hillary Clinton has actually said to Joe Biden that under, in her words, under no circumstances should he concede the election.
[00:53:40.625 --> 00:53:43.287]  So let me just say, I think we're going to win this election.
[00:53:43.767 --> 00:53:44.968]  President Trump and I are fighting.
[00:53:46.470 --> 00:53:47.190]  Very powerful.
[00:53:47.250 --> 00:53:48.571]  OK, Laura Loomer's coming up.
[00:53:48.791 --> 00:53:52.354]  Don't forget, we're doing a 40 hour broadcast that runs until midnight tonight.
[00:53:52.394 --> 00:53:53.135]  We're well into it.
[00:53:53.575 --> 00:53:56.177]  We're trying to get straight sponsorships where you give $10, $50, $100.
[00:53:56.838 --> 00:53:59.780]  You click a special link and you go to recurring.
[00:54:01.792 --> 00:54:05.834]  Sponsorship there, that way we don't make 30, 40% on your order.
[00:54:06.095 --> 00:54:08.736]  We make 95% on it and that can fund us so much.
[00:54:08.756 --> 00:54:09.637]  I want to thank you all.
[00:54:10.177 --> 00:54:12.518]  Just go to infowarstore.com.
[00:54:12.558 --> 00:54:14.219]  You can find it all in the support link.
[00:54:14.900 --> 00:54:19.583]  But what you really need to do to support yourself and your family and us is get products you already need.
[00:54:19.943 --> 00:54:25.206]  High quality supplements, books, films, t-shirts, water filtration, highest rated, air filtration, highest rated.
[00:54:25.586 --> 00:54:26.647]  The prices are incredible.
[00:54:26.767 --> 00:54:27.987]  Infowarsstore.com.
[00:54:29.188 --> 00:54:30.049]  And look at these headlines.
[00:54:31.095 --> 00:54:37.789]  It is being projected that there could be an 8 billion meal shortage as American food banks over the next 12 months.
[00:54:38.732 --> 00:54:46.555]  The federal government is projecting, it's breaking down, Trump's tried to stop this but it's just, we can hardly get any of the products we get.
[00:54:46.875 --> 00:54:48.395]  Anything we advertise we have in stock.
[00:54:48.415 --> 00:54:53.657]  A lot of stuff isn't available anymore and it's discontinued because you just, it's breaking down folks!
[00:54:54.197 --> 00:54:54.958]  It's falling apart!
[00:54:55.558 --> 00:55:01.100]  Big articles on Infowars.com, a link to Michael Steiner's End of the American Dream blog, it's got all the documents.
[00:55:01.460 --> 00:55:03.581]  Here's another one, Zero Hedge, top U.S.
[00:55:03.621 --> 00:55:04.281]  food bank warrants.
[00:55:05.615 --> 00:55:06.055]  I don't know.
[00:55:29.130 --> 00:55:31.430]  It's the New World Order operation.
[00:55:31.450 --> 00:55:33.091]  Who runs the COVID-19 lockdown?
[00:55:33.111 --> 00:55:33.551]  The UN.
[00:55:33.831 --> 00:55:35.891]  Who says give them more money to stop the food shortages?
[00:55:36.111 --> 00:55:36.691]  They've ordered.
[00:55:36.891 --> 00:55:37.411]  The UN.
[00:55:38.032 --> 00:55:40.072]  The COVID isn't killing people, the lockdown is.
[00:55:40.092 --> 00:55:45.593]  And I know you know that, but there has been major payment processing problems across the internet in the last day.
[00:55:45.633 --> 00:55:46.213]  It's not us.
[00:55:46.693 --> 00:55:48.633]  It's the big banks and the big processing things.
[00:55:49.013 --> 00:55:50.754]  Overnight, most of them were down last night.
[00:55:50.774 --> 00:55:52.494]  It's a war between China and the US.
[00:55:52.534 --> 00:55:53.794]  Everybody knows about the cyber attacks.
[00:55:54.234 --> 00:55:57.955]  So a lot of folks couldn't order at InfoWareStore.com or make donations last night.
[00:55:58.829 --> 00:55:59.169]  It's up.
[00:55:59.610 --> 00:56:00.190]  It's secure.
[00:56:00.711 --> 00:56:01.712]  It's going right now.
[00:56:02.152 --> 00:56:02.692]  I would go there.
[00:56:02.712 --> 00:56:04.614]  You can also go to preparewithalex.com.
[00:56:04.994 --> 00:56:07.456]  Because of that, they extended it a couple days.
[00:56:07.497 --> 00:56:08.617]  They're extending it three days.
[00:56:08.978 --> 00:56:10.119]  And that's it for specials.
[00:56:10.139 --> 00:56:14.583]  They haven't done My Patriot Supply specials in years because they're already the lowest price out there for high-quality food.
[00:56:15.103 --> 00:56:23.132]  But it's $600 off on a year's supply, $300 on a six-month, $160 on a three-month, and a bunch of other specials at PrepareWithAlex.com.
[00:56:23.392 --> 00:56:26.696]  The full catalog of My Patriot is at InfoWarsTore.com.
[00:56:26.916 --> 00:56:27.997]  You already get the great price.
[00:56:28.418 --> 00:56:29.499]  Same price you get at My Patriot.
[00:56:29.959 --> 00:56:34.744]  But when you go to PrepareWithAlex.com, you will find the lowest price anywhere.
[00:56:35.545 --> 00:56:43.667]  You can also call 888-411-0350 and get the exact same prices, and operators can walk you through it.
[00:56:43.687 --> 00:56:45.547]  888-411-0350, preparewithalex.com.
[00:56:46.467 --> 00:56:52.869]  Laura Loomer's our guest, and then the Hodge twins are coming up a little bit later in the next hour.
[00:56:52.889 --> 00:57:02.011]  There's a bunch of other big guests throughout the day as we continue with our 24-plus-hour marathon transmission, 40 hours total, past midnight tonight.
[00:57:03.106 --> 00:57:05.466]  And I know you're awake, and I know you're informed, and I know you're awesome.
[00:57:05.486 --> 00:57:09.027]  Just don't forget to hit your email list, your text messages, your word of mouth.
[00:57:09.367 --> 00:57:11.848]  Hey, the truth is live at 2020electioncenter.com.
[00:57:12.188 --> 00:57:18.209]  To take the live feed, headline bombshell, New York Times calls for the UN to occupy the U.S.
[00:57:18.449 --> 00:57:20.229]  during race war after election.
[00:57:20.629 --> 00:57:23.310]  I mean, they're really preparing for this.
[00:57:24.290 --> 00:57:25.950]  They say they're going to do this.
[00:57:26.970 --> 00:57:30.971]  And so the censorship we've seen against Laura Loomer, the deplatforming, not letting her
[00:57:32.145 --> 00:57:38.267]  You know, use all these big tech functions, the technocracy, like Uber, like Airbnb.
[00:57:38.707 --> 00:57:40.728]  That's now all basically happened to me.
[00:57:40.748 --> 00:57:44.429]  I mean, I operate through my family stuff, through my wife's credit cards.
[00:57:44.449 --> 00:57:47.110]  But when you try with Alex Jones, they just say, Alex Jones?
[00:57:47.150 --> 00:57:48.370]  No.
[00:57:48.571 --> 00:57:49.571]  You are refused service.
[00:57:50.765 --> 00:57:58.028]  And it really is Trump's greatest failing that he's not addressed this with actual action when it's clear racketeering, clearly criminal over the top.
[00:57:58.888 --> 00:58:03.229]  And now they're shadow banning and banning everybody and admitting that they're doing it for the election.
[00:58:03.389 --> 00:58:04.630]  So Laura Limmer's like, hey, it's okay.
[00:58:04.950 --> 00:58:07.311]  I'll just go to Congress and get elected.
[00:58:07.351 --> 00:58:09.872]  So she ran, she won the primary and they said she wouldn't.
[00:58:10.312 --> 00:58:12.413]  She won by much greater numbers even though the polls showed her winning.
[00:58:12.733 --> 00:58:16.054]  Well, the polls show her neck and neck even in skewed polls right now.
[00:58:16.494 --> 00:58:19.277]  Or ahead of the Democrat right there in Trump's district.
[00:58:19.297 --> 00:58:20.658]  So very exciting.
[00:58:20.678 --> 00:58:24.222]  And so she's a microcosm of the rest of the world and a testament of taking action.
[00:58:24.502 --> 00:58:27.024]  We'll talk some about her campaign coming up next segment right now.
[00:58:27.685 --> 00:58:29.247]  What do you think of the debate last night?
[00:58:29.267 --> 00:58:30.628]  I know you did a debate watch party.
[00:58:30.648 --> 00:58:32.069]  I saw some of that online.
[00:58:32.650 --> 00:58:35.012]  What do you make of the COVID lockdown?
[00:58:35.052 --> 00:58:36.213]  What do you make of them trying to
[00:58:37.261 --> 00:58:38.362]  You openly said the U.N.
[00:58:38.382 --> 00:58:39.503]  is going to take over.
[00:58:39.523 --> 00:58:47.090]  What do you expect the Deep State Democrats to pull coming up on November 4th, the day after the election?
[00:58:47.650 --> 00:58:49.212]  Well, thanks so much for having me, Alex.
[00:58:49.272 --> 00:58:50.733]  It's a pleasure to be back on again.
[00:58:51.514 --> 00:58:58.780]  Look, I was watching the debate last night and one thing is clear that Kamala Harris is no match for Vice President Mike Pence.
[00:58:58.820 --> 00:58:59.961]  She could barely keep up.
[00:59:00.602 --> 00:59:02.764]  He absolutely filleted her last night.
[00:59:03.304 --> 00:59:05.706]  Uh, and it sounds like she was just stuttering over her words.
[00:59:05.766 --> 00:59:14.274]  I just noticed, uh, the lack of eloquence in her speech and just how much, uh, how much of a better speaker, uh, Vice President Mike Pence is compared to Kamala Harris.
[00:59:14.374 --> 00:59:24.823]  And, um, I also just found it to be like very bizarre, uh, you know, like her, the way that she was so condescending and this kind of mean girl smirk she had on her face the entire night.
[00:59:24.843 --> 00:59:28.787]  Uh, I had a watch party, but then I was also at a private fundraiser last night.
[00:59:29.527 --> 00:59:38.091]  You know, there are a lot of very successful people at the fundraiser and, you know, none of the men or the women, and this was a mixed group too.
[00:59:38.111 --> 00:59:39.471]  They're not all conservatives, right?
[00:59:39.511 --> 00:59:45.294]  This was a group of primarily Jewish individuals who I was in the room with last night.
[00:59:45.334 --> 00:59:49.755]  Some were Democrats, some were Republican, but nobody liked Kamala Harris.
[00:59:49.815 --> 00:59:51.176]  She was very off-putting.
[00:59:52.156 --> 00:59:56.479]  And so I think that, hands down, Mike Pence won the debate.
[00:59:57.220 --> 01:00:05.144]  But, you know, regardless, I don't think it's really going to matter on Election Day who wins because, you know, I'm hoping that President Trump wins.
[01:00:05.665 --> 01:00:11.168]  But when I say it's not going to matter, I do believe that the radical left is going to burn down the country one way or another.
[01:00:11.889 --> 01:00:16.551]  They are going to try to, you know, burn cities down ahead of the election.
[01:00:16.591 --> 01:00:18.953]  I think that one thing that we can anticipate is that
[01:00:21.641 --> 01:00:29.607]  You know, regardless of what happens with the election results, there's probably going to be massive amounts of political violence, just like we've been seeing in the last few weeks.
[01:00:30.027 --> 01:00:38.734]  And I predict that when President Trump wins, you'll have Antifa, you'll have Black Lives Matter, people pouring into the streets trying to, you know, burn down the suburbs.
[01:00:38.774 --> 01:00:46.600]  And I saw today that Nancy Pelosi is also adding fuel to the fire by talking about how we need to have a discussion regarding the 25th Amendment.
[01:00:47.000 --> 01:01:06.358]  And then you have, you know, propaganda that's being pushed out not only by Kamala Harris during the debate where she says that, I don't know where this poll came from, but I'm sure you caught it during the debate where she said that more Americans have a favorable view of the president of the Chinese Communist Party than they do President Trump.
[01:01:06.778 --> 01:01:14.561]  I don't know how saying that during a vice presidential debate helps anyone besides China, who I would argue that we're in a soft war with right now.
[01:01:15.181 --> 01:01:17.382]  But that's what you're going to get, right?
[01:01:17.402 --> 01:01:26.065]  That's what you're going to get with a Joe Biden, or I should say a Kamala Harris presidency, because we all know that she really is the face of the campaign.
[01:01:26.845 --> 01:01:28.106]  I found it to be quite striking.
[01:01:28.726 --> 01:01:34.948]  Two days ago, Kamala Harris and Joe Biden had a new campaign ad out, and Joe Biden was actually blurred in the background.
[01:01:35.548 --> 01:01:38.350]  But Kamala Harris's face was front and center.
[01:01:38.490 --> 01:01:47.456]  And so as a communications major, you know what that tells me is that Kamala Harris is the one who's actually really running for president.
[01:01:48.577 --> 01:01:52.720]  Laura, what has it been like for you running in Florida?
[01:01:54.659 --> 01:02:04.723]  That people that aren't running for office wouldn't experience during this election because people that I talk to, they're public figures, they actually find that Biden's way less popular than the media says.
[01:02:04.743 --> 01:02:09.945]  There's a lot of undercover videos that came out, people posing as Biden supporters inside their own meetings.
[01:02:10.286 --> 01:02:10.786]  They hate him.
[01:02:10.806 --> 01:02:12.186]  In fact, a lot of them actually like Trump.
[01:02:12.927 --> 01:02:20.710]  So really there is this secret Trump voter faction where people are really getting tired of the media trying to force feed them Harris and Biden.
[01:02:21.704 --> 01:02:23.726]  Well, they definitely are lying about the polls.
[01:02:23.766 --> 01:02:28.430]  I'll tell you, I'm running for Congress here in Florida's 21st District, which is actually home to President Trump.
[01:02:28.510 --> 01:02:32.534]  And Palm Beach County is supposedly a blue area.
[01:02:32.594 --> 01:02:36.738]  They say that the district that I'm running is supposedly D plus 9.
[01:02:37.258 --> 01:02:42.964]  But there's an overwhelming support for not only my campaign, but also President Trump's.
[01:02:43.264 --> 01:02:46.087]  Florida, just Palm Beach County is the location of those
[01:02:46.707 --> 01:02:47.267]  I think so.
[01:03:02.580 --> 01:03:05.781]  They went to Little Havana in Miami, which is full of Cubans.
[01:03:05.841 --> 01:03:13.263]  I heard that they didn't have a good reception there because the Cubans have fled communism and they don't want to return to it with a Joe Biden-Kamala Harris presidency.
[01:03:13.563 --> 01:03:28.208]  Then they went to Little Haiti and the Haitians didn't want to receive them well because the Haitians have a really dirty taste in their mouth about the Democrat Party, given that Hillary Clinton and her foundation, you know, embezzled millions of dollars of aid that was supposed to go to the Haitian people.
[01:03:28.288 --> 01:03:30.009]  Actually, it's over a billion dollars.
[01:03:31.089 --> 01:03:38.254]  He got implicated in a giant UN child kidnapping operation that even Associated Press, you can't make this stuff up.
[01:03:38.394 --> 01:03:39.254]  You can't make it up.
[01:03:40.215 --> 01:03:46.119]  I don't know why the Democrats think they're going to come to Florida and pander to the Cubans, pander to the Haitians, the black community.
[01:03:46.199 --> 01:03:52.843]  And then they went to Century Village, which was located in my district, which is a predominantly senior Jewish community.
[01:03:53.263 --> 01:03:56.805]  And Lois Frankel, who I'm running against, radical Democrat, she was there.
[01:03:56.826 --> 01:04:00.588]  And it was the funniest thing, Alex, because we actually had a sign waving.
[01:04:01.008 --> 01:04:10.357]  And there were more Laura Loomer for Congress volunteers and Trump supporters waving signs than there were actual attendees of this so-called drive-in rally for Jill Biden and Lillis Franklin.
[01:04:10.397 --> 01:04:11.358]  I saw some of that footage.
[01:04:11.458 --> 01:04:12.299]  I forget the links.
[01:04:12.439 --> 01:04:13.520]  Send us that link during the break.
[01:04:13.540 --> 01:04:17.663]  I want to show that because I saw that in Florida and Palm Beach as here comes Biden.
[01:04:17.723 --> 01:04:21.327]  I couldn't even see signs for Biden and I saw all those Trump-Laura Loomer signs.
[01:04:22.406 --> 01:04:30.989]  Yeah, and then as Jill and Joe Biden were driving in, you just heard people chant, Laura Limer for Congress, and four more years, and you know, it's embarrassing.
[01:04:31.009 --> 01:04:39.752]  I mean, it's so embarrassing for Joe Biden, but they have to manufacture, they have to manufacture press and fake polls just like they did with Hillary Clinton.
[01:04:39.772 --> 01:04:41.013]  I mean, I recall
[01:04:41.613 --> 01:04:42.414]  You just hit the key.
[01:04:42.454 --> 01:04:44.055]  Let's come back and talk about election night.
[01:04:59.485 --> 01:05:04.166]  Twenty-five days out, the Democrats say they're not going to allow Trump to contest or declare victory.
[01:05:04.446 --> 01:05:12.467]  They're going to hold it up regardless until all, quote, ballots are counted, which is impossible because they pumped 80 million up Mount, have been harvesting them, hoarding them, sitting on them.
[01:05:12.627 --> 01:05:15.708]  They're arresting people from Texas to Michigan running scams.
[01:05:16.108 --> 01:05:18.328]  This is just, the enemy's got tricks up their sleeves.
[01:05:18.588 --> 01:05:20.309]  Let's talk about what those could be straight ahead.
[01:05:21.329 --> 01:05:22.389]  We are back live.
[01:05:22.609 --> 01:05:26.350]  I am your host, Alex Jones, honored and blessed to be with you.
[01:05:27.944 --> 01:05:33.067]  On this October 8th, 2020 Thursday transmission, 104 days out from the election.
[01:05:33.087 --> 01:05:34.228]  That's right.
[01:05:34.828 --> 01:05:35.709]  I said that on purpose.
[01:05:35.749 --> 01:05:46.415]  We're 25 days technically to the election, but until President Trump is seated as president again on that inauguration in DC, we're not out of the woods.
[01:05:48.544 --> 01:06:00.309]  Because the endgame of the election is getting him seated and the deep state intends to contest it a hundred times worse than they did last time by breaking the country up and having the UN declare that the election was illegitimate.
[01:06:00.609 --> 01:06:02.510]  The New York Times just announced that.
[01:06:04.011 --> 01:06:04.571]  I mean, that's it.
[01:06:04.651 --> 01:06:06.392]  New York Times tips its hand.
[01:06:07.112 --> 01:06:09.933]  UN to uncertify US election.
[01:06:13.015 --> 01:06:15.276]  We're going back to Laura Loomer here in a moment, but speaking of that,
[01:06:16.383 --> 01:06:17.444]  Gateway Pundit wrote about it.
[01:06:17.544 --> 01:06:18.445]  Infowars wrote about it.
[01:06:18.465 --> 01:06:21.067]  You can go see the screenshots, see the video for yourself.
[01:06:22.048 --> 01:06:24.730]  You've got Pence up there with Chinese subtitles.
[01:06:24.790 --> 01:06:26.832]  It was being aired on national TV.
[01:06:27.152 --> 01:06:31.756]  Kamala Harris attack team said that we'd lost the trade war, that China was good, that we were bad.
[01:06:32.597 --> 01:06:36.440]  And Pence began to counter that.
[01:06:37.280 --> 01:06:39.082]  First, let's play 13 and then they censored 14.
[01:06:39.122 --> 01:06:40.903]  Those are the clip orders I have.
[01:06:40.924 --> 01:06:42.285]  It's the same area of the tape.
[01:06:43.386 --> 01:06:57.374]  Uh, and, uh, when he started talking about how we really won the trade war, it went BEEE to the bar code, you know, the, uh, you know, the rainbow colors up there and said, lost transmission.
[01:06:58.635 --> 01:07:00.436]  And so international media is reporting on this.
[01:07:00.476 --> 01:07:03.738]  And then every time he started bringing up something else, they would do the same thing as well.
[01:07:03.838 --> 01:07:10.202]  So we already experienced that type of censorship online, but now it's coming to television and we continue to follow the communist Chinese model.
[01:07:10.642 --> 01:07:11.643]  So here's what they censored.
[01:07:13.490 --> 01:07:21.672]  With regard to China, look, Susan, first and foremost, China is to blame for the coronavirus.
[01:07:23.772 --> 01:07:25.612]  And President Trump is not happy about it.
[01:07:25.852 --> 01:07:27.913]  He's made that very clear, made it clear again today.
[01:07:29.093 --> 01:07:32.194]  China and the World Health Organization did not play straight with the American people.
[01:07:33.094 --> 01:07:39.315]  They did not let our personnel into China to get information on the coronavirus until the middle of February.
[01:07:40.086 --> 01:07:51.610]  Fortunately, President Trump, in dealing with China from the outset of this administration, standing up to China that had been taking advantage of America for decades in the wake of Joe Biden's cheerleading for China.
[01:07:52.230 --> 01:07:56.932]  President Trump made that decision before the end of January to suspend all travel from China.
[01:07:57.728 --> 01:08:04.415]  And again, the American people deserve to know Joe Biden opposed President Trump's decision to suspend all travel from China.
[01:08:04.956 --> 01:08:06.137]  He said it was hysterical.
[01:08:06.177 --> 01:08:06.938]  He said it was xenophobic.
[01:08:06.958 --> 01:08:07.719]  Thank you, Vice President Pence.
[01:08:07.899 --> 01:08:09.881]  But President Trump has stood up to China.
[01:08:09.981 --> 01:08:11.943]  We're going to continue to stand strong.
[01:08:11.963 --> 01:08:12.924]  Thank you, Vice President Pence.
[01:08:12.944 --> 01:08:19.891]  We want to improve the relationship, but we're going to level the playing field and we're going to hold China accountable for what they did to America with the coronavirus.
[01:08:19.931 --> 01:08:20.272]  Thank you.
