# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: efab700d49896440c682cbe5c4e1557e
[00:00:13.359 --> 00:00:16.160]  InfoWars, tomorrow's news, today.
[00:20:58.880 --> 00:21:13.759]  As Trump himself said, this really exonerates him pretty much entirely because he's really not mentioned once in a credible way of any accusations that are substantial and you know even falsifiable at this point.
[00:21:15.680 --> 00:21:19.519]  But they're acting like, okay, this is because Trump refuses to go to war with Iran.
[00:21:19.680 --> 00:21:23.600]  So now they're basically fulfilling the blackmail threat.
[00:21:23.920 --> 00:21:28.400]  Because the idea is that Trump is blackmailed by his name in the Epstein files.
[00:21:28.559 --> 00:21:37.680]  And so the Israeli lobby is forcing him to do certain things, start wars with certain countries under the threat of releasing these files, and that maybe he is refusing to do so.
[00:21:37.920 --> 00:21:53.600]  Which, in and of itself, there's an interesting, I don't know, cognitive dissidence that occurs with Trump, where people are like, think he's the subject of the blackmail, but also think that means he's in on it, which you can kind of be both, but typically it's either or.
[00:21:54.160 --> 00:21:58.160]  You're not like willingly participating in the blackmail.
[00:21:58.480 --> 00:21:59.759]  That's why you have blackmail.
[00:21:59.920 --> 00:22:02.799]  It's not a willing type of thing, or else you wouldn't need blackmail.
[00:22:02.880 --> 00:22:07.680]  Like that seems obvious, but they're trying to frame this as if this is punishment of Trump.
[00:22:07.840 --> 00:22:10.559]  I think it might be the exact opposite.
[00:22:10.880 --> 00:22:23.600]  I think that Trump did take possession of these and was threatening to release them and was forcing concessions from Israel because this is all centered around Israel and the wider Jewish diaspora.
[00:22:24.559 --> 00:22:30.640]  Maybe that's a good place to start because that is another major I don't even know what to call it.
[00:22:30.720 --> 00:22:45.200]  I mean, it's not really a revelation as much as it is like a sea change where I'm seeing so many people online right now who have never touched the subject are coming out about basically Jewish anti-white sentiment.
[00:22:45.519 --> 00:22:59.759]  Because throughout all of these emails, the Epstein associates are referring to goyum, right, which is a slang term for white people or for non-Jewish people, essentially.
[00:23:00.079 --> 00:23:01.360]  And it means cattle, right?
[00:23:01.440 --> 00:23:05.200]  It's basically saying, you know, people without human souls.
[00:23:05.840 --> 00:23:11.600]  And they're using this term sort of constantly as a, you know, pejorative.
[00:23:12.559 --> 00:23:16.160]  And people are, you know, pointing that out and going, no, this is actually a thing.
[00:23:16.320 --> 00:23:18.880]  And then other people are saying, well, but don't blame all jeez.
[00:23:19.759 --> 00:23:24.000]  But obviously, it's a part of what Jeffrey Epstein was doing.
[00:23:24.079 --> 00:23:25.440]  And it was a big part.
[00:23:26.079 --> 00:23:32.240]  And it's kind of weird because there's all this new information, but I'm going to be repeating myself a lot because we've known all of this forever.
[00:23:32.400 --> 00:23:37.039]  But now that people are understanding it, maybe further explanation is required.
[00:23:37.360 --> 00:23:38.799]  The word is mafia.
[00:23:39.120 --> 00:23:40.720]  Everybody knows how mafias work.
[00:23:40.880 --> 00:23:41.840]  It's not confusing.
[00:23:42.079 --> 00:23:43.839]  It's not racist.
[00:23:44.159 --> 00:23:45.279]  It's not hateful.
[00:23:45.599 --> 00:23:48.319]  Mafias exist and everybody knows mafias exist.
[00:23:48.559 --> 00:23:50.879]  Mafias have an ethnic component to it.
[00:23:51.119 --> 00:23:54.399]  There's the Italian mafia, the Jewish mafia, the Romanian mafia.
[00:23:54.559 --> 00:23:57.039]  There are all sorts of mafias and they have an ethnic component.
[00:23:57.359 --> 00:23:58.319]  Everybody knows that.
[00:23:58.480 --> 00:24:01.119]  That doesn't mean that every Italian is in the mafia.
[00:24:01.279 --> 00:24:08.799]  And it doesn't mean the mafia is exclusively Italian if that's the racial component of that particular criminal class.
[00:24:09.119 --> 00:24:10.639]  Okay, so there's a Jewish mafia.
[00:24:10.799 --> 00:24:12.399]  Yes, their ethnicity is a part of it.
[00:24:12.639 --> 00:24:15.119]  It doesn't mean every Jew is in on it.
[00:24:15.439 --> 00:24:21.279]  And just like every mafia, there are components of it that are in the private industry space.
[00:24:21.439 --> 00:24:25.119]  There are components of it that are in the political space.
[00:24:25.439 --> 00:24:29.599]  There are components of it that are in the union organizing space.
[00:24:30.480 --> 00:24:34.399]  All of it's kind of pseudo-legal and pseudo-illegal.
[00:24:34.720 --> 00:24:44.319]  It's all like exists in that gray area where, yeah, they're technically have the funding to do this, but it's not going to the people it's supposed to.
[00:24:44.480 --> 00:24:45.519]  It's just a mafia.
[00:24:45.679 --> 00:24:46.799]  It's not that complicated.
[00:24:46.960 --> 00:24:48.240]  It's not that confusing.
[00:24:48.559 --> 00:24:53.039]  It's not that difficult to determine what's actually going on here.
[00:24:53.359 --> 00:25:08.079]  This is a worldwide global Jewish mafia that Jeffrey Epstein was a part of, that interacts with and sort of has its headquarters in the nation state of Israel, which makes it extremely convenient to run this mafia.
[00:25:08.399 --> 00:25:24.879]  Because once you have a nation state and all of the powers that come with that, then you can really get away with anything, especially if what you're getting away with is happening in a country who is seemingly suicidally dedicated to the alliance with that foreign state, Israel.
[00:25:25.199 --> 00:25:26.480]  You can print passports.
[00:25:26.639 --> 00:25:30.960]  You can claim things are national security to hide it from everybody.
[00:25:32.799 --> 00:25:34.960]  I'm telling you, there's, oh, God, there's so many things.
[00:25:35.279 --> 00:25:47.919]  So what we're going to do is I'm going to come back and I'm going to explain to you how to access these documents, how you can start investigating this, how you can start digging into this and finding things out for yourself.
[00:25:48.240 --> 00:25:50.960]  One of the things they do in these documents is like misspelling things on purpose.
[00:25:51.039 --> 00:25:52.480]  So you can't search it.
[00:25:52.720 --> 00:26:01.199]  If you try to search, you know, whatever, Little St. James, you know, you notice that, well, they sell it, they spell it St. Jones for some reason.
[00:26:01.440 --> 00:26:02.559]  Wow, he's really bad at spelling.
[00:26:02.720 --> 00:26:04.720]  Or is it a way to try to avoid discovery?
[00:26:04.960 --> 00:26:10.639]  So we need as many eyes on this as possible, scouring these documents with a fine-tooth comb, discovering things.
[00:26:10.799 --> 00:26:12.159]  I'm going to explain how to do that.
[00:26:12.319 --> 00:26:18.399]  I'm going to try to give you some background on how this whole thing developed and where we got, you know, how we got to where we are now.
[00:26:18.720 --> 00:26:29.359]  And then we'll get into some of the more outrageous, insane, I don't even know how to put it, horrifying revelations from this document tranche.
[00:26:30.960 --> 00:26:56.799]  And also try to explain how it folds into everything else going on in the world today, including a frankly hilarious attempt by the Daily Mail to claim that Jeffrey Epstein was a member of the KGB, that this was all the doing of Putin and the big bad Russians, despite the fact that the actual documents themselves show that Putin is a number one enemy of this mafia that we're talking about.
[00:26:57.119 --> 00:26:58.480]  So we're going to get into all of this.
[00:26:58.799 --> 00:27:00.079]  Just a gigantic show ahead.
[00:27:00.159 --> 00:27:02.879]  I do want to remind you to go to the alexjonesstore.com.
[00:27:03.519 --> 00:27:07.679]  And if you can't support us for being right about this, I mean, what do we have to do?
[00:27:07.919 --> 00:27:10.720]  We were 20 years ahead of the curve on this.
[00:27:11.039 --> 00:27:14.319]  Alex Jones was covering this back in the early 2000s.
[00:27:14.480 --> 00:27:15.839]  It's finally all come to fruition.
[00:27:16.000 --> 00:27:17.919]  It's finally all coming to light.
[00:27:18.559 --> 00:27:23.440]  And what I hope people can understand now is we have known this the whole time.
[00:27:23.759 --> 00:27:28.319]  We have strategized with all of this stuff in mind.
[00:27:29.519 --> 00:27:35.039]  And it's in large part because of the InfoWars activity that Donald Trump got elected that this came out at all.
[00:27:35.119 --> 00:27:37.039]  So this is a major victory for us.
[00:27:37.359 --> 00:27:39.679]  Celebrate at thealexjonesstore.com.
[00:27:39.839 --> 00:27:40.799]  We'll be right back.
[00:27:42.399 --> 00:27:43.759]  Welcome back, ladies and gentlemen.
[00:27:43.839 --> 00:27:45.039]  This is the Alex Jones Show.
[00:27:45.119 --> 00:27:48.720]  I'm your host, Harrison Smith, coming to you live this Sunday evening.
[00:27:49.039 --> 00:27:50.159]  Glad you're here with us.
[00:27:50.319 --> 00:27:52.319]  It's the 1st of February.
[00:27:52.959 --> 00:27:56.559]  And it's the second day of a new age, it feels.
[00:27:56.879 --> 00:27:58.639]  The age of revelation.
[00:27:59.279 --> 00:28:20.240]  Truly shocking information coming out of the Jeffrey Epstein document dump that was compelled by the Epstein Transparency Act passed earlier last year by Thomas Massey, Rokana, and others, who were not satisfied with the fake out false releases of the Epstein files, like the Big Binder celebration.
[00:28:20.399 --> 00:28:36.879]  Now, interestingly, not a lot of the people who were there at the White House receiving the fake Epstein, you know, part one documents that were all stuff that had been out for years and it was a total fake out.
[00:28:37.119 --> 00:28:40.079]  This whole saga has been so bizarre, hasn't it?
[00:28:40.399 --> 00:28:41.919]  The whole thing has been so weird.
[00:28:42.159 --> 00:28:51.119]  For like 20 years almost, 15 years or so, Alex Jones, InfoWars, people like us are the only ones talking about Jeffrey Epstein.
[00:28:51.439 --> 00:28:58.559]  Then he gets arrested in 2019, dies in his jail cell in circumstances impossible to be legitimate.
[00:28:58.719 --> 00:29:02.240]  The suicide physically can't happen the way that they said it did.
[00:29:02.399 --> 00:29:03.519]  And we know that it didn't.
[00:29:03.599 --> 00:29:07.199]  And I've got some documents that prove that from this latest release.
[00:29:07.519 --> 00:29:10.079]  But then it really blows up and goes mainstream.
[00:29:10.399 --> 00:29:18.639]  And the meme, Epstein didn't kill himself, becomes sort of the watchword for what everybody discovers, you know, and 15 years after we did.
[00:29:18.960 --> 00:29:31.119]  And of course, there was Pizzagate before that in 2016, which has been basically proven absolutely true across the board because of these documents that are just filled with references to pizza.
[00:29:31.279 --> 00:29:41.199]  In fact, there are 911, curiously enough, references to pizza in ways that, you know, you think using code words, you'd actually put some effort into it, right?
[00:29:41.359 --> 00:29:46.159]  You'd actually pick words that could feasibly be what is being discussed.
[00:29:46.799 --> 00:29:58.000]  Like, you know, during the WikiLeaks 2016 Pizzagate scandal, you had people going, hey, you dropped a pizza-related map, and I need to return it to you.
[00:29:58.319 --> 00:30:05.599]  And it's like, all right, that's kind of suspicious, but I guess he could be giving him a map to his favorite pizza places, like ostensibly, I guess so.
[00:30:05.759 --> 00:30:14.480]  But then when you're like, hey, we have a delicious, succulent two-year-old slice for the seven adults to share, it's like, you're not even trying.
[00:30:14.719 --> 00:30:17.839]  You're not even trying to get away with this.
[00:30:18.159 --> 00:30:26.240]  You're using code words sort of as a thing to do, but you're not actually scared of being caught because it's obvious what this code word means.
[00:30:26.559 --> 00:30:29.279]  At least it's certainly obvious it is a code word.
[00:30:30.240 --> 00:30:34.879]  So they really weren't all that worried about this type of stuff being discovered.
[00:30:35.039 --> 00:30:38.000]  They would have gone through, you know, more effort to hide it.
[00:30:38.319 --> 00:30:47.279]  And in fact, there are emails in this tranche that expose that there is a lot of stuff going on behind the scenes that they thought was too sensitive for email.
[00:30:47.519 --> 00:30:52.399]  So everything that we have now ostensibly is the stuff that they thought wasn't that big of a deal.
[00:30:52.639 --> 00:30:52.879]  Okay.
[00:30:53.039 --> 00:30:58.639]  And there's stuff about forced abortions and kidnapping babies and selling babies and murder parties.
[00:30:58.719 --> 00:31:06.399]  And I mean, it's crazy stuff, but apparently not enough to warrant moving off of easily accessible email servers.
[00:31:07.279 --> 00:31:17.759]  But there are emails in this where people say, one example would be somebody asks Epstein, do you know anybody who has influence over Assad, Bashir al-Assad, president of Syria?
[00:31:17.919 --> 00:31:21.839]  And Jeffrey Epstein responds, not for email, not for email.
[00:31:22.159 --> 00:31:28.960]  Okay, so there are certain things that they were doing and involved in certain discussions they were having that were too sensitive for email.
[00:31:29.359 --> 00:31:41.759]  Everything we're seeing here, they apparently thought wasn't that big of a deal, which really showed you where their mindset is and maybe a hint into what else happened that they didn't happily discuss over email.
[00:31:43.599 --> 00:31:49.119]  And let me do this first because I had trouble with this, and I found this post extremely helpful myself.
[00:31:49.439 --> 00:31:53.679]  And Alex Jones retweeted it on his at RealAlex Jones, if you want to follow it there.
[00:31:53.759 --> 00:32:01.519]  It's from Black Sheep Rise on X. For those serious about helping, here are the locations of the official documents, justice.gov/slash Epstein.
[00:32:01.759 --> 00:32:04.799]  So you go to that website, justice.gov slash Epstein.
[00:32:05.039 --> 00:32:08.399]  You navigate to the DOJ Disclosures section.
[00:32:08.639 --> 00:32:09.279]  There's a big button.
[00:32:09.439 --> 00:32:11.279]  I think it's the top one or maybe the second down.
[00:32:11.519 --> 00:32:13.439]  Just says DOJ Disclosures.
[00:32:13.599 --> 00:32:16.159]  And I think it has a number like 4482, something like that.
[00:32:16.479 --> 00:32:20.319]  And data sets 9 through 12 are the ones that have just been released.
[00:32:20.639 --> 00:32:25.359]  Okay, this is the primary Epstein library at justice.gov slash Epstein hosting all the material.
[00:32:25.679 --> 00:32:28.479]  Navigate to the DOJ's disclosure section.
[00:32:28.799 --> 00:32:35.439]  The most recent batches are data sets 9 through 12 or higher, depending on updates, which contain the January 2026 releases.
[00:32:35.519 --> 00:32:40.799]  Files are organized into downloadable data sets, including core records, investigative materials, photos, videos, and more.
[00:32:40.959 --> 00:32:46.399]  Some content like victim identities is redacted, and there are warnings about sensitive or graphic material.
[00:32:46.719 --> 00:32:47.839]  All right, so that's how you do it.
[00:32:48.000 --> 00:32:55.839]  You can access these files directly from the .gov server site and look into it yourself and share what you find.
[00:32:56.079 --> 00:33:02.159]  We need as many eyes on this as humanly possible, even though it seems like everybody and their mom is digging through this stuff.
[00:33:02.479 --> 00:33:03.839]  There can always be things that are missed.
[00:33:04.319 --> 00:33:08.159]  There can always be connections made because you have certain knowledge nobody else has.
[00:33:08.399 --> 00:33:10.719]  So we need as many eyes on this as possible.
[00:33:10.879 --> 00:33:14.159]  And again, just the fact that this is the way this is going.
[00:33:14.399 --> 00:33:15.519]  I remember Pizzagate.
[00:33:15.759 --> 00:33:26.319]  I remember trying desperately to get people to care about the bombshell revelations that came out in WikiLeaks from John Podesta and Hillary Clinton and sacrifices to Moloch being discussed with the Rothschilds.
[00:33:26.799 --> 00:33:27.359]  Y'all remember that?
[00:33:27.439 --> 00:33:30.399]  Everybody knows the sacrificing chickens to Moloch line.
[00:33:30.479 --> 00:33:33.919]  Do you remember it was Hillary Clinton talking to Linda Rothschild?
[00:33:34.079 --> 00:33:34.479]  I'm pretty sure.
[00:33:34.639 --> 00:33:35.119]  I'm pretty sure.
[00:33:35.199 --> 00:33:37.279]  Maybe double check that, but I'm fairly certain.
[00:33:37.359 --> 00:33:43.199]  And the Rothschilds are all over this, and Epstein admits to being a Rothschild agent in these documents.
[00:33:44.159 --> 00:33:49.359]  Again, in case you're new here, I think I can explain this quickly.
[00:33:50.879 --> 00:34:09.440]  This has been going on for a very long time, and most intelligence agencies, in fact, came out of the banking system of the Rothschilds that they developed in Europe in the 1700s and 1800s that eventually got itself its own country called Israel that they now operate as a headquarters of this international spy ring.
[00:34:09.759 --> 00:34:11.759]  Now, with that, I want to go to a report from Alex Jones.
[00:34:11.839 --> 00:34:17.519]  We got lots of reports from Alex Jones coming on today's show, so don't go anywhere, but be sure to share this on his ex, Ad RealAlex Jones.
[00:34:17.679 --> 00:34:22.159]  Here's Alex Jones with another report about Jeffrey Epstein, this time with transgenderism.
[00:34:22.239 --> 00:34:23.119]  Let's watch.
[00:34:24.000 --> 00:34:48.799]  Robert Trevers, the head evolutionary research scientist at Harvard, is in scores of messages with Epstein going back over a decade before they launched the whole transgenderism mass rollout, talking about how they would use this to prepare people for transhumanism and to give up their humanity, that we would accept little girls becoming boys and vice versa.
[00:34:48.960 --> 00:34:54.719]  We would accept human cloning, designer, babies, genetic engineering, which I've told you for 25 years was a plan.
[00:34:55.119 --> 00:35:00.960]  I was reading the Tavistock Institute MI6 documents from the 80s that first engineered and planned this.
[00:35:01.119 --> 00:35:02.319]  That's what the corporate media pushes.
[00:35:02.480 --> 00:35:03.359]  This is why it's force-fed.
[00:35:03.440 --> 00:35:05.359]  It's about destroying parental rights and so much more.
[00:35:05.440 --> 00:35:06.400]  It's about pedophilia.
[00:35:06.559 --> 00:35:15.920]  If they can't rape your child, because there's a social taboo against it because there should be, they can say it's stylish to become sterilized with chemicals or surgeries.
[00:35:16.239 --> 00:35:18.880]  You can read all the emails that are up on Infowars.com.
[00:35:18.960 --> 00:35:22.559]  They're in the DOJ data dome of them obsessing over this.
[00:35:22.639 --> 00:35:27.359]  And they had their weird Zoa ranch medical facility where he supposedly was predicting hundreds of women.
[00:35:27.839 --> 00:35:30.319]  That's all the true story, the mad scientist angle.
[00:35:30.559 --> 00:35:36.559]  Yes, the pedophilia is important, but the money laundering, the mossad, the CIA, the MI6, that's why it got covered up.
[00:35:36.639 --> 00:35:39.119]  That's why the deep state wanted Trump to block it, not because he was involved.
[00:35:39.359 --> 00:35:42.319]  And now that Trump's seen this all come out, he said, I'm vindicated, see?
[00:35:42.960 --> 00:35:44.960]  Well, now you got to prosecute him, Trump.
[00:35:45.279 --> 00:35:47.759]  This whole house of cards is coming down.
[00:35:48.079 --> 00:35:49.440]  This is so historic.
[00:35:49.519 --> 00:35:50.960]  This is so powerful.
[00:35:51.279 --> 00:35:57.919]  And just like the populist movement forced these files out, now we want the prosecutions because Trump is not involved now.
[00:35:58.239 --> 00:36:05.119]  But if he continues to allow the deep state to office, he becomes an accessory after the fact and signs on to future crimes the deep state commits.
[00:36:05.199 --> 00:36:06.159]  Trump, we know you're not going to do that.
[00:36:06.239 --> 00:36:06.960]  You're going to do the right thing.
[00:36:07.279 --> 00:36:11.279]  Regardless, we, the people, are going to get the truth out one way or another.
[00:36:11.599 --> 00:36:13.119]  Stay with us and share this report.
[00:36:13.440 --> 00:36:20.719]  We're live right now at infoce.com forward slash show and video on Rumble at the Alex Show Channel and the Mighty X at Real Alex Shows.
[00:36:20.879 --> 00:36:22.079]  Share those feeds, Paul Revere's.
[00:36:22.159 --> 00:36:22.799]  We're winning.
[00:36:23.119 --> 00:36:24.480]  Share those links, folks.
[00:36:24.639 --> 00:36:27.440]  And I got to say, feels like winning.
[00:36:27.599 --> 00:36:29.599]  I mean, it feels like we're winning.
[00:36:30.239 --> 00:36:35.759]  I'm still kind of blown away that we even got this stuff released and it's such volume.
[00:36:35.919 --> 00:36:40.480]  Like, that's maybe the craziest part is how much has come out already.
[00:36:40.799 --> 00:36:42.960]  That is just absolute bombshell stuff.
[00:36:44.239 --> 00:36:49.839]  I'm like, again, I'm torn where I'm just like, I guess I can just start just talking about all of it because I got Everett.
[00:36:49.919 --> 00:36:51.279]  It's like tons of crazy stuff.
[00:36:51.440 --> 00:36:56.879]  It's like the royal family of Norway was asking Epstein for parenting advice.
[00:36:57.199 --> 00:37:01.599]  The son apparently that he advised about is now being convicted for raping four girls.
[00:37:01.679 --> 00:37:02.480]  Maybe a coincidence.
[00:37:02.559 --> 00:37:03.119]  Maybe not.
[00:37:03.440 --> 00:37:04.639]  Maybe not, actually.
[00:37:05.199 --> 00:37:07.679]  I mean, international geopolitical discussions.
[00:37:07.839 --> 00:37:08.879]  They're talking about Putin.
[00:37:09.039 --> 00:37:11.679]  They do talk about Trump, but not in friendly ways whatsoever.
[00:37:12.000 --> 00:37:25.119]  I got videos from C. Ben, and I'm like, I don't just want to sound like a crazy person jumping from article to article and topic to topic without, you know, like a through line to provide a narrative structure, but maybe that's what this requires.
[00:37:25.279 --> 00:37:34.879]  Maybe we just go full schizo mode and just start jumping from story to story with no, you know, semblance of organization because that's how I'm absorbing it.
[00:37:35.039 --> 00:37:38.799]  And it's frankly a little bit over a little bit overwhelming how much we're learning.
[00:37:39.119 --> 00:37:55.519]  And then do we go back in the past and look at like how we got here and the Pizzagate scandal and how that was covered up in part by Jeffrey Epstein, how they took over social media outlets, and specifically the more dissident, less controlled ones like 4chan and Reddit, Dislaine Maxwell Power Mod on Reddit.
[00:37:56.000 --> 00:38:06.639]  Jeffrey Epstein apparently convinced the owner of 4chan to open up the politics board again as a containment zone so they could drive people there and spy on people there.
[00:38:07.279 --> 00:38:10.639]  I mean, it's just everything about this is just completely insane.
[00:38:11.279 --> 00:38:27.279]  But I feel like this one I'm about to show you, posted by Lord Bebo at MyLordBebbo on X, is a good place to start to lay the groundwork to establish one thing for absolute certain.
[00:38:27.920 --> 00:38:31.679]  Jeffrey Epstein was not the boss.
[00:38:32.239 --> 00:38:34.879]  Jeffrey Epstein had bosses.
[00:38:35.199 --> 00:38:37.839]  Jeffrey Epstein was not a kingpin.
[00:38:38.159 --> 00:38:39.599]  He was an operator.
[00:38:39.920 --> 00:38:42.879]  Just like Darth Vader isn't the emperor, right?
[00:38:43.039 --> 00:38:46.239]  And in fact, isn't slave to the emperor.
[00:38:46.319 --> 00:38:58.239]  Jeffrey Epstein, likewise, was an agent of wider, bigger, more powerful forces than him that were controlling him and, of course, giving him access to everything that he had.
[00:38:58.559 --> 00:39:08.480]  Because to understand Jeffrey Epstein, you have to understand that this was a mafia, but it was a mafia that, to a large degree, controls intelligence agencies.
[00:39:08.799 --> 00:39:12.079]  So you can really get away with anything and you can create anyone.
[00:39:12.399 --> 00:39:15.279]  That's how Jeffrey Epstein became a billionaire.
[00:39:15.439 --> 00:39:16.239]  He wasn't a genius.
[00:39:16.319 --> 00:39:17.439]  He didn't invent a product.
[00:39:17.599 --> 00:39:24.239]  He didn't come up with a new novel hedge fund strategy that nobody else had figured out before.
[00:39:24.559 --> 00:39:41.679]  He was recruited as an agent, given position as a billionaire, given billions of dollars to use at the discretion of his bosses to insinuate himself into high society so that he could fund scientific endeavors in order to get early access to the technology they were developing.
[00:39:42.000 --> 00:39:46.480]  This was all a gigantic, and still is, by the way, by the way.
[00:39:47.119 --> 00:39:48.320]  I don't know if you need to know this.
[00:39:48.480 --> 00:39:50.719]  The network didn't die with Epstein.
[00:39:51.360 --> 00:39:54.320]  And the way you know this is because the network killed Epstein.
[00:39:54.639 --> 00:39:54.880]  Okay?
[00:39:55.440 --> 00:40:08.400]  So clearly, when a man is murdered for, you know, possibly wanting to release information about the criminal network he's involved in, that criminal network still exists and is still unbelievably powerful.
[00:40:08.719 --> 00:40:16.400]  Able to kill a person inside a high-security federal prison and get away with it scot-free.
[00:40:16.719 --> 00:40:20.079]  That's the level of power that we're dealing with, still in operation.
[00:40:20.400 --> 00:40:21.920]  Jeffrey Epstein's dead.
[00:40:22.239 --> 00:40:23.920]  But he was killed by his bosses.
[00:40:24.079 --> 00:40:24.880]  So this was an email.
[00:40:24.960 --> 00:40:28.079]  This is an email from the tranche, confirmed.
[00:40:29.039 --> 00:40:35.360]  After Jeffrey Epstein died, his brother was threatened with someone saying, I'll choke you like your brother.
[00:40:36.000 --> 00:40:39.279]  And they say your brother's mistake was that he wanted to tell the court everything.
[00:40:39.599 --> 00:40:40.960]  The boss wants to meet you.
[00:40:41.199 --> 00:40:44.000]  He just wants to see if you know him or not.
[00:40:44.639 --> 00:40:47.840]  So this is the actual email.
[00:40:48.159 --> 00:40:50.239]  And we can pull it up from my Lord Bebbo.
[00:40:52.719 --> 00:40:56.719]  And all this is a little bit confusing because it's in backwards order, right?
[00:40:56.799 --> 00:41:00.719]  Because the way the email list is organized.
[00:41:01.039 --> 00:41:09.279]  But on Monday, May 25th, 2020, somebody who had an email address called like Kill Pudgy.
[00:41:09.360 --> 00:41:12.320]  So I guess Pudgy was the nickname of Epstein's brother.
[00:41:12.639 --> 00:41:19.679]  And so this anonymous person writes to Epstein's brother, quote, Hey, Pudgy, you have two sources.
[00:41:20.559 --> 00:41:26.079]  You have two choices, or tell the court you partnered with your brother, or we will kill your family like your brother.
[00:41:26.400 --> 00:41:26.719]  Okay?
[00:41:26.960 --> 00:41:28.400]  You have two choices.
[00:41:29.360 --> 00:41:35.119]  Either tell the court that you partnered with your brother or we will kill your family like we killed your brother.
[00:41:35.440 --> 00:41:37.360]  Later that day, they send another one.
[00:41:37.679 --> 00:41:41.039]  Hey, Pudgy, your boss, my boss, is a very kind person.
[00:41:41.360 --> 00:41:42.319]  He loved your brother.
[00:41:42.639 --> 00:41:46.079]  Your brother's mistake was that he wanted to tell the court everything.
[00:41:46.400 --> 00:41:47.759]  The boss wants to meet you.
[00:41:48.079 --> 00:41:50.000]  He just wants to see if you know him or not.
[00:41:50.319 --> 00:41:52.079]  What's the boss's name?
[00:41:53.599 --> 00:41:55.440]  Again, you want to talk about spycraft.
[00:41:55.519 --> 00:41:58.400]  You want to talk about James Bond type stuff.
[00:41:59.199 --> 00:42:02.000]  This is what we're dealing with here.
[00:42:03.599 --> 00:42:04.960]  Testing him for a code word.
[00:42:05.039 --> 00:42:06.639]  Do you even know who the boss is?
[00:42:06.960 --> 00:42:09.920]  Say the name of the boss as a testing, right?
[00:42:10.239 --> 00:42:12.719]  If you don't know the answer, the boss will be very upset.
[00:42:12.960 --> 00:42:14.079]  You don't know my boss.
[00:42:14.239 --> 00:42:15.519]  It's true.
[00:42:16.159 --> 00:42:24.639]  So I think what I'm seeing happen here is that they're checking to see whether Epstein's brother was privy to some of the more sensitive information.
[00:42:24.960 --> 00:42:30.400]  And they're testing him, hoping that he's like, I know who the boss is, so they'll kill him.
[00:42:30.559 --> 00:42:37.360]  I'm a little bit, you know, unsophisticated, I think, the strategy here, but maybe it's not supposed to be sophisticated.
[00:42:37.519 --> 00:42:39.039]  It's just a death threat.
[00:42:39.920 --> 00:42:42.719]  So then the next day, so apparently the brother doesn't respond.
[00:42:42.880 --> 00:42:44.319]  And the next day he gets another email.
[00:42:44.639 --> 00:42:46.639]  You don't know our boss's name, I'm sure.
[00:42:46.960 --> 00:42:48.079]  If you know him, tell us.
[00:42:48.239 --> 00:42:49.119]  He wants to meet you.
[00:42:49.440 --> 00:42:52.960]  Just because you don't answer doesn't mean you don't know your brother's killers.
[00:42:53.279 --> 00:42:54.159]  It's true.
[00:42:54.480 --> 00:42:58.719]  You know that if you tell the police something, we will kill your children.
[00:42:59.360 --> 00:43:01.519]  Hey, bitch, don't you want to answer?
[00:43:01.679 --> 00:43:04.800]  If you don't answer, I'll suffocate you like your brother.
[00:43:06.079 --> 00:43:10.719]  And then finally, the final email on the 26th of May, you don't know us, I'm sure.
[00:43:10.880 --> 00:43:12.000]  You have beautiful children.
[00:43:12.239 --> 00:43:13.199]  F your children.
[00:43:13.440 --> 00:43:14.719]  Which one should I kill first?
[00:43:15.039 --> 00:43:16.719]  You know no one knows who we are.
[00:43:17.039 --> 00:43:20.639]  I want to kill them in such a way that no one can tell how they have died.
[00:43:20.960 --> 00:43:23.759]  We have documents that show you had a partnership with your brother.
[00:43:24.079 --> 00:43:27.440]  I want to do something to see the death of your loved ones.
[00:43:27.680 --> 00:43:30.159]  We will kill one of your children in 72 hours.
[00:43:30.400 --> 00:43:31.200]  Stupid.
[00:43:33.760 --> 00:43:34.000]  Okay.
[00:43:34.800 --> 00:43:55.360]  So that was an email sent to Mark Epstein and his lawyer, Stacey Richmond, from an anonymous account called PudgyKiller at fastmail.com sent to Epstein's brother a couple months after Epstein was killed.
[00:43:56.320 --> 00:44:03.280]  Now, like everything in this, I guess we have to suggest the fact.
[00:44:04.159 --> 00:44:05.200]  This sounds pretty real.
[00:44:05.360 --> 00:44:07.760]  I mean, this sounds pretty messed up and real to me.
[00:44:08.000 --> 00:44:09.360]  It could be fake.
[00:44:09.519 --> 00:44:17.119]  It could be an anonymous person just trying to get one over on Epstein's brother, seeing if maybe get something going.
[00:44:17.440 --> 00:44:20.720]  But that would be a very ballsy thing to do.
[00:44:20.960 --> 00:44:25.840]  That would be a pretty ballsy thing to do if you're not actually involved in this.
[00:44:26.480 --> 00:44:33.360]  You'd have to be real confident of your skills as like a hacker or whatever to see that Jeffrey Epstein was just killed.
[00:44:33.440 --> 00:44:34.720]  And you're like, I know.
[00:44:35.280 --> 00:44:35.599]  I know.
[00:44:35.680 --> 00:44:44.960]  I'll inject myself into this international spy drama with people apparently able to kill anybody they want without repercussion.
[00:44:46.480 --> 00:44:46.960]  I don't know.
