[00:00:00.270 --> 00:00:01.918]  The Alex Jones Show.
[01:07:18.290 --> 01:07:25.675]  Many of you have experienced or you've heard about the amazing benefits from the exclusive formulations available at Infowarslife.com.
[01:07:26.355 --> 01:07:31.619]  Now is your chance to share them with those you love and take advantage of unprecedented specials.
[01:07:31.959 --> 01:07:39.645]  You will find the InfoWars Life Essentials Pack with X2 Supermail and Silver Bullet Colloidal Silver for 33% off.
[01:07:39.965 --> 01:07:46.790]  You'll also find other specials like the Deep Cleanse Pack with Deep Cleanse, Oxy Powder, and Living Defense for 28% off.
[01:07:47.091 --> 01:07:49.212]  Visit InfoWarsLife.com today.
[01:07:49.512 --> 01:07:51.034]  Read the 5-star reviews.
[01:07:51.354 --> 01:07:52.715]  See the informational videos.
[01:07:53.235 --> 01:07:58.299]  Add your friends and family members addresses on checkout and we'll ship their gifts directly to them.
[01:07:58.379 --> 01:08:03.623]  We went the extra light year to bring you the true game-changing products.
[01:08:03.843 --> 01:08:06.125]  And they're all available this Christmas season.
[01:08:06.405 --> 01:08:08.067]  InfoWarsLife.com
[01:08:19.571 --> 01:08:20.512]  You want answers?
[01:08:20.973 --> 01:08:22.055]  Well, so does he.
[01:08:22.175 --> 01:08:24.077]  It's Alex Jones.
[01:08:24.097 --> 01:08:26.521]  Thank you for joining us.
[01:08:26.661 --> 01:08:31.668]  We're now well into the second hour of the 22nd day of December 2015 on this Tuesday edition.
[01:08:36.794 --> 01:08:38.176]  I am your host, Alex Jones.
[01:08:38.976 --> 01:08:42.519]  The news websites are InfoWars.com, PrisonPlanet.com.
[01:08:43.400 --> 01:08:47.103]  And please, don't take for granted the fact that you can still visit these websites.
[01:08:47.123 --> 01:08:50.666]  There are all sorts of moves to censor the internet.
[01:08:51.307 --> 01:08:56.251]  The FCC chair who sought to regulate drudge slams colleagues as dysfunctional.
[01:08:57.813 --> 01:09:00.095]  There are open moves to censor the internet.
[01:09:01.488 --> 01:09:15.172]  Again, Matt Drudge, when he visited us a few months ago, was told point-blank by a Supreme Court Justice, who he told me about privately but didn't say the name on air, that they've been told next year they're going to try to pass laws and regulations to censor the internet and free speech and call it political speech and try to tax it.
[01:09:16.192 --> 01:09:17.672]  The power to tax is the power to destroy.
[01:09:18.052 --> 01:09:18.773]  So much happening.
[01:09:19.213 --> 01:09:27.555]  I want to get William Binney's take today, former technical leader for the intelligence with the National Security Agency, the developer of many of the systems we see in use today,
[01:09:29.104 --> 01:09:34.546]  According to major defense publications, probably one of the greatest code breakers ever, not just living.
[01:09:35.567 --> 01:09:41.610]  But I want to get his take on China just launched the most frightening game ever, and it will be mandatory.
[01:09:42.130 --> 01:09:44.151]  We've talked about the sum, but now it's official.
[01:09:44.511 --> 01:09:47.252]  They're going to force everyone in the next four years in China to adopt it.
[01:09:47.632 --> 01:09:48.873]  It goes online next year.
[01:09:49.793 --> 01:09:51.054]  All your purchases, what you do.
[01:09:52.455 --> 01:09:55.638]  What you say about the government will be put into a social credit score.
[01:09:55.658 --> 01:10:00.582]  You won't be able to get hotels, won't be able to travel, won't be able to leave the country, if you haven't been a good party member.
[01:10:02.403 --> 01:10:03.885]  Or if you haven't towed the party line.
[01:10:03.925 --> 01:10:05.246]  This is the mark of the beast.
[01:10:05.966 --> 01:10:09.870]  Even if you don't believe in God, the devil, whatever, they're using it as an owner's manual.
[01:10:11.431 --> 01:10:18.457]  Where all your data goes in, and this is what Zuckerberg's been meeting with the head of the Chinese Censorship Bureau, who set up this infrastructure.
[01:10:18.817 --> 01:10:19.558]  This is the model.
[01:10:21.084 --> 01:10:22.646]  And it's incredibly dangerous.
[01:10:23.526 --> 01:10:24.447]  It's over the top.
[01:10:24.748 --> 01:10:32.035]  We've got all these omnibus bills and surveillance bills being rammed through, always happening around the Christmas season when people are distracted.
[01:10:33.237 --> 01:10:35.258]  There's so much to discuss with William Binney.
[01:10:35.738 --> 01:10:42.361]  He's the former technical leader for intelligence for the NSA before becoming a whistleblower in late 2001, privately to Congress.
[01:10:42.421 --> 01:10:42.982]  Nothing was done.
[01:10:43.462 --> 01:10:48.804]  After more than 30 years with the agency, Binney has been described as one of the best analysts and codebreakers in NSA history.
[01:10:49.185 --> 01:10:55.548]  Binney continues to speak out about the NSA's data collection policies and continues interviews in the media regarding his experiences.
[01:10:55.868 --> 01:11:02.311]  And they got the new big movie coming out, of course, that Oliver Stone's putting out that has a big character playing the part of William Binney in it.
[01:11:04.022 --> 01:11:08.104]  He's testified and affidavit that the NSA is a deliberate violation of the US Constitution.
[01:11:08.424 --> 01:11:12.485]  ExposedFacts.org has a lot of his writings.
[01:11:14.566 --> 01:11:17.747]  He, of course, has physically come and been interviewed by us here.
[01:11:19.548 --> 01:11:25.910]  And it's important to understand, he's made the statement, this is about total social control of the general public, not about protecting us from terrorists.
[01:11:26.290 --> 01:11:30.312]  Notice they let the Syrian refugees in, who are really mainly Sunni invaders,
[01:11:31.243 --> 01:11:31.843]  Homesteaders.
[01:11:32.464 --> 01:11:32.904]  Pilgrims.
[01:11:33.304 --> 01:11:34.785]  Trying to come in and take over Syria.
[01:11:35.386 --> 01:11:36.706]  Out of Saudi Arabia, other countries.
[01:11:36.927 --> 01:11:37.987]  That's admitted.
[01:11:38.007 --> 01:11:38.828]  80% of the Pentagon admits.
[01:11:39.748 --> 01:11:40.409]  80% roughly.
[01:11:40.549 --> 01:11:41.670]  The EU says that as well.
[01:11:41.730 --> 01:11:42.730]  Fake passports, you name it.
[01:11:43.531 --> 01:11:44.932]  Large percentages are jihadis.
[01:11:44.952 --> 01:11:45.852]  They're now being brought in.
[01:11:45.972 --> 01:11:46.353]  Clearly.
[01:11:46.873 --> 01:11:54.578]  So when they attack, they'll say it's not Muslim terror, but we gotta take your guns, we gotta restrict your rights, we gotta reauthorize all the NSA spying, we've gotta expand it.
[01:11:56.239 --> 01:11:57.860]  So, this is what we're dealing with.
[01:11:57.960 --> 01:11:59.341]  They're not protecting us.
[01:12:01.109 --> 01:12:07.091]  14 years after 9-11, Al-Qaeda has turned into the giant ISIS organization with hundreds of thousands.
[01:12:07.111 --> 01:12:07.631]  How is that?
[01:12:08.091 --> 01:12:10.832]  With Hillary Clinton and others openly funding them with the weapons.
[01:12:12.412 --> 01:12:12.812]  It's clear.
[01:12:13.832 --> 01:12:15.973]  Saudi Arabia gets to take over the Middle East with its fighters.
[01:12:16.833 --> 01:12:23.095]  They play along with their anti-American, hit a few targets, wind up some of their operatives who don't know what they're doing to attack us.
[01:12:25.255 --> 01:12:28.676]  And then, Western governments can set up totalitarianism.
[01:12:29.969 --> 01:12:57.551]  And it came out a few months ago in NSA reports, and it's also come out, the CIA has admitted it, ISIS puts out in their official magazine that we're not CIA, we're not working with the West, don't listen to that, and that's the one thing hurting their recruitment, is that young Muslims can't be wound up by them to go up and shoot up and blow stuff up because they're understanding this is meant to cause a clash of civilizations and more invasions of the Middle East to knock out countries like Syria that aren't against the United States.
[01:12:58.359 --> 01:13:02.923]  Just like Saudi Arabia is involved in attacking us on 9-11, that's down on the 28 pages, we know that.
[01:13:04.904 --> 01:13:05.985]  And we attack Iraq.
[01:13:07.486 --> 01:13:09.528]  So there's such an awakening, this is incredible.
[01:13:09.568 --> 01:13:24.801]  Now what I wanted to bring up to William Binning was a new book called Military to Military, the London Review of Books covered yesterday, as well as the New Yorker Magazine, where Cy Hirst, the two-time Pulitzer Prize winner, breaks down what we already know from Colonel Schaefer and our other contacts, that we broke
[01:13:25.520 --> 01:13:27.060]  Three and a half, four years ago with Benghazi.
[01:13:27.821 --> 01:13:30.121]  I'm just setting the table here with William Benny and we'll do this for the rest of the hour.
[01:13:32.902 --> 01:13:54.987]  That our own military, from majors, captains, master sergeants, you name it, on up to two-star generals, like the former head of defense intelligence, Michael Flynn, coming out and saying, we are ordered to create this ISIS group and to fund them, this is a willful plan, and I don't know why they're doing it.
[01:13:56.308 --> 01:13:58.769]  Well, it's so they can take American freedoms and European freedoms away.
[01:13:59.209 --> 01:14:03.270]  But we have a lot of top generals now that have just quit, or been fired, going public.
[01:14:04.030 --> 01:14:07.091]  So there is what I would call a soft counter-coup.
[01:14:07.351 --> 01:14:09.291]  Not a coup by the military, which I don't support.
[01:14:09.451 --> 01:14:10.051]  Very dangerous.
[01:14:10.291 --> 01:14:11.052]  Normally goes bad.
[01:14:12.072 --> 01:14:16.113]  But a literal soft coup, and it's coming out in the news, but then getting spun.
[01:14:17.188 --> 01:14:25.450]  So William Binning spent years testifying secretly to Congress behind closed doors, and he was rewarded with a SWAT team raid while he was in the shower.
[01:14:25.490 --> 01:14:27.570]  They waited until that to drag him around naked in his house.
[01:14:27.810 --> 01:14:28.430]  That's what they did.
[01:14:29.491 --> 01:14:30.271]  To demoralize you.
[01:14:32.511 --> 01:14:39.373]  But for testifying to Congress, as the former technical director, that's a guy running the actual show.
[01:14:42.873 --> 01:14:45.574]  Because he exposed they could have stopped Al Qaeda, they could have done all of it.
[01:14:47.674 --> 01:14:48.535]  And they tried to set him up.
[01:14:48.555 --> 01:14:50.036]  They tried to set up Drake and others.
[01:14:50.316 --> 01:14:53.278]  I mean, guys, this is a true hero.
[01:14:54.139 --> 01:14:55.140]  And he doesn't want to be called that.
[01:14:55.160 --> 01:14:56.621]  We need to recognize who the heroes are.
[01:14:56.661 --> 01:15:00.684]  It's not people putting basketballs in hoops or people, you know, hitting golf balls in hole-on-ones.
[01:15:01.064 --> 01:15:05.187]  It's people that stand up for what's right and really try to protect this country as well.
[01:15:05.207 --> 01:15:07.409]  Now, I'm done with my five-minute preface, Mr. Benny.
[01:15:08.933 --> 01:15:31.380]  I've said a lot of stuff out there, the latest bills, the legislation, all of it, but just to go from 10 years ago, them denying there was any illegal NSA spying, to now admitting it all, and trying to codify it in law, and then admitting it's being used against Congress and political enemies, and now they want to merge with China with a system that socially tracks everything you do, to not let you buy or sell or live a digital black bull,
[01:15:33.726 --> 01:15:44.234]  Well, thanks for having me, Alex.
[01:15:44.774 --> 01:15:45.715]  I'm glad to be back with you.
[01:15:47.356 --> 01:15:49.237]  Yes, you've said an awful lot there.
[01:15:49.337 --> 01:16:02.086]  I mean, I guess the real point is that the intelligence agencies of the world are kind of banding together to do this kind of monitoring of everybody on the planet, and it's spreading.
[01:16:03.245 --> 01:16:14.288]  And they're using different, they're lying to the public and giving them disinformation about the, for example, the latest lies are about the, they couldn't stop Paris or San Bernardino because they were encrypting.
[01:16:14.928 --> 01:16:19.029]  Well, when the evidence comes out, you find out that that's just another lie.
[01:16:19.049 --> 01:16:25.331]  It's another disinformation program where they want people to believe it's one thing when in fact it's another.
[01:16:26.686 --> 01:16:35.295]  So their whole objective there is to get rid of encryption or be able to be able to read into any encryption on the network anywhere, and that's what they're trying to use to justify it.
[01:16:36.556 --> 01:16:39.759]  But again, the real problem is their bulk acquisition of data.
[01:16:39.819 --> 01:16:45.465]  That's always been the problem, and it continues to be, even internally in NSA and the various agencies they're telling them.
[01:16:46.314 --> 01:16:54.039]  We're overpowered by overload, and we're in analysis paralysis because we can't focus because of all the massive amounts of data.
[01:16:54.059 --> 01:16:55.961]  Which is what the dark actors really want.
[01:16:56.021 --> 01:17:00.664]  This is the fog for what I would liken to Spectre, these global corporations to just take over.
[01:17:01.344 --> 01:17:01.885]  Yeah, that's right.
[01:17:01.985 --> 01:17:12.872]  And what it really does is it gives them all that power, having all that knowledge, then they now know how or who they have to deal with in their societies to be able to control the outcomes.
[01:17:13.556 --> 01:17:24.588]  That's really what I've been saying for several years is that their whole idea is population control and in order to do that you have to have knowledge about the population and that's what this is giving them.
[01:17:26.530 --> 01:17:31.896]  What an amazing statement by you the former technical director of the NSA that
[01:17:33.772 --> 01:17:37.795]  Global intelligence agencies, I guess other than Russia, are merging right now.
[01:17:38.415 --> 01:17:44.200]  And Zuckerberg and others admit we're going with the Chinese model because they can beta test illegal stuff on a mass scale.
[01:17:44.480 --> 01:17:54.487]  Can you speak directly to China's systems of control feeding all the data in and saying, if you say something bad about the party, we're going to phase it in where you can't buy or sell?
[01:17:54.607 --> 01:17:56.409]  I mean, this is the ultimate nightmare in my view.
[01:17:57.731 --> 01:18:07.153]  Yeah, I think it's taking off a bit on the model that's already been built between, for example, the industry and the U.S., the NSA, CIA, FBI, primarily.
[01:18:08.133 --> 01:18:14.314]  Those are the ones who are involved in setting it up internally in the U.S., and that's now the model they're going to try to export to China.
[01:18:14.354 --> 01:18:20.835]  I guess it sounds like they're going to be trying different things on top of that model to see if they can expand on it or improve it.
[01:18:20.855 --> 01:18:23.116]  Basically, a security clearance to live.
[01:18:25.976 --> 01:18:29.921]  A security clearance to even be able to function and have a job, even in the private sector.
[01:18:29.961 --> 01:18:34.046]  I mean, this is beyond Hitler's best dreams, isn't it, sir?
[01:18:34.904 --> 01:18:38.206]  Oh, it's well beyond Orwell's in 1984, too.
[01:18:38.546 --> 01:18:47.190]  I mean, it's just, it's just total, it's getting into not only the things that you're doing and who you're working with and who you do those things with, but also what you're thinking.
[01:18:47.290 --> 01:18:49.871]  And that's really, that's really where this is heading.
[01:18:49.891 --> 01:18:58.835]  And then openly blackmailing you to submit and do everything you're told, or they will lower your social score so you can't operate in society and can't travel.
[01:18:59.727 --> 01:19:04.452]  Yeah, and if they can't get to you, they'll get to somebody you care about, just like the KGB did.
[01:19:04.572 --> 01:19:05.934]  So it's no different than that.
[01:19:06.114 --> 01:19:09.017]  And they admit it's going to be a no-fly list just because your score is low.
[01:19:09.377 --> 01:19:12.541]  No judge, no jury, just a big algorithm, now you can't travel.
[01:19:12.561 --> 01:19:19.568]  And so many high-powered people I've talked to have been openly told now, this is coming here, you better get in line, and they're rolling over, Mr. Binney.
[01:19:19.768 --> 01:19:22.351]  Don't they know that will ensure the totalitarian takeover?
[01:19:24.700 --> 01:19:27.182]  Well, I think that that's basically what they're all aiming for.
[01:19:27.202 --> 01:19:33.204]  I mean, that's really the underlying effort that they're aiming at.
[01:19:33.284 --> 01:19:34.685]  That's what they want to achieve.
[01:19:35.165 --> 01:19:35.606]  Good God.
[01:19:36.126 --> 01:19:39.848]  Well, sir, I'm here just very emotional about this because I scan it every day.
[01:19:39.868 --> 01:19:40.808]  You're the true expert on it.
[01:19:40.988 --> 01:19:42.309]  You've got the floor the next 10 minutes.
[01:19:42.729 --> 01:19:43.569]  What's most important?
[01:19:43.589 --> 01:19:47.891]  What should people know with the highest level NSA whistleblower of all time here with us on air?
[01:19:52.833 --> 01:20:01.257]  The point is that everything coming out of the government is distorted in one form or another, not really coming and being honest with anybody in the public anymore.
[01:20:01.297 --> 01:20:02.537]  You can't trust them at all.
[01:20:03.158 --> 01:20:11.741]  And you cannot, even the government, inside the government, they can't even trust what the intelligence agencies are telling them or what their law enforcement agencies are telling them anymore.
[01:20:11.781 --> 01:20:15.383]  They can't, they're distorting what's being presented in the courts of law.
[01:20:15.523 --> 01:20:18.324]  I mean, they're just destroying all our founding principles.
[01:20:19.111 --> 01:20:25.275]  And I've been basically on television saying that this is basically treason against the founding principles of this nation.
[01:20:26.195 --> 01:20:32.139]  And, you know, we as people have to stop and say, we're not going to tolerate this anymore.
[01:20:32.639 --> 01:20:44.146]  And if they can't, if they don't start subscribing to getting back to the principles of under the Constitution of personal rights by individuals,
[01:20:45.572 --> 01:20:48.793]  Then I think we need to fire everyone that's involved in that.
[01:20:49.834 --> 01:20:52.575]  And I would argue we need to fire everyone in D.C.
[01:20:52.635 --> 01:20:56.676]  right now, because they have no common sense about how things are proceeding.
[01:20:56.696 --> 01:20:59.777]  They don't seem to understand the consequences of the things they're doing.
[01:20:59.797 --> 01:21:10.161]  I mean, it just seems that they believe, for one reason or another, and I think it's because they're being bamboozled by the intelligence people,
[01:21:11.498 --> 01:21:15.580]  That they have to do these things or else the sky's going to fall, right?
[01:21:16.400 --> 01:21:23.183]  When in fact that's just an outright lie and it's a distortion to try to manipulate people to do what they want and they're falling for it.
[01:21:23.263 --> 01:21:25.384]  All of our politicians are falling for it.
[01:21:25.564 --> 01:21:27.665]  Sir, your record was impeccable.
[01:21:27.705 --> 01:21:29.506]  You were holding the rank of a general at the NSA.
[01:21:30.959 --> 01:21:35.462]  They knew to not come and directly try to buy you off or threaten you because they knew you had such integrity.
[01:21:35.802 --> 01:21:38.904]  That's why you were there from kind of an old guard system that was more based on that.
[01:21:40.585 --> 01:21:47.670]  With people in Congress and in the general public who are more modern and more decadent, they point blank either offer to buy them off or threaten them.
[01:21:48.010 --> 01:21:49.992]  I mean, I'm talking to more and more prominent people where
[01:21:50.772 --> 01:22:00.495]  I'm sure you saw last year when they legalized CIA propaganda domestically and quote the CIA and the Pentagon engaging in social operations domestically.
[01:22:00.795 --> 01:22:07.357]  They're actually sending CIA, you name it, people into businesses, into companies, even at the mid-level now.
[01:22:09.558 --> 01:22:13.201]  Either offering them stuff or threatening them to go along with this takeover, sir.
[01:22:13.241 --> 01:22:14.042]  This is the equivalent.
[01:22:14.282 --> 01:22:21.949]  I'm sure you're familiar with how the Germans for five years quietly infiltrated France and got the top general staff to stand down.
[01:22:22.589 --> 01:22:23.750]  The Blitzkrieg was a joke.
[01:22:23.790 --> 01:22:25.111]  It really didn't even fight the French.
[01:22:25.331 --> 01:22:35.020]  They fought the British Expeditionary Force, pushed them to Dunkirk, and I liken this to an infiltration operation where they've actually, this foreign globalist coup,
[01:22:35.600 --> 01:22:43.563]  This corporate coup has already, I know I said I'm giving you the floor and I'm jumping in here, I want you to comment on this, has already come in and basically infiltrated and taken over.
[01:22:43.803 --> 01:22:47.744]  They just don't come and tell you something like that because they know how much integrity you have.
[01:22:49.385 --> 01:22:59.749]  Yeah, it's getting back to the idea of, you know, how many people can you manipulate and coerce or force in one form or another by blackmail or any other means.
[01:23:01.160 --> 01:23:03.262]  To do the things that you want done.
[01:23:03.282 --> 01:23:06.663]  I mean, that's basically what's going on.
[01:23:06.683 --> 01:23:12.006]  I just can't envision my country ever going this route.
[01:23:12.047 --> 01:23:14.528]  I mean, I could never have thought that this would ever happen here.
[01:23:15.268 --> 01:23:15.909]  But it has.
[01:23:15.949 --> 01:23:19.171]  You know, you can't go around saying things like, this cannot happen here.
[01:23:20.367 --> 01:23:29.572]  In the 30s, when the Nazis took over, when the communists took over, whenever, you know, all these different power struggles have gone down through history.
[01:23:29.612 --> 01:23:31.613]  I mean, it can happen here.
[01:23:31.633 --> 01:23:32.713]  That's the whole point.
[01:23:33.874 --> 01:23:38.996]  And if we aren't vigilant, I mean, I keep saying democracy is not a spectator sport.
[01:23:39.056 --> 01:23:40.197]  You have to participate.
[01:23:40.237 --> 01:23:42.738]  You've got to get out there and keep the fight to keep it.
[01:23:42.938 --> 01:23:44.319]  I mean, this is something that people
[01:23:45.089 --> 01:23:57.802]  People try to down through history, full of regimes that have tried to do this, just take the power away from the people and consolidate it and become the kind of dictator or despot that controls everything.
[01:23:57.862 --> 01:23:59.544]  I mean, that's just really what's going on.
[01:23:59.584 --> 01:24:00.485]  This is our struggle.
[01:24:01.065 --> 01:24:02.807]  It has never changed down through history.
[01:24:05.143 --> 01:24:05.703]  Absolutely.
[01:24:05.763 --> 01:24:10.064]  And sir, look at the fact that a lot of dictators were bad, but they just wanted to control everything.
[01:24:10.404 --> 01:24:15.345]  Some of them were egomaniacs and actually built big things, started universities, did some good.
[01:24:15.365 --> 01:24:23.347]  I mean, I'm not endorsing dictatorship, but this dictatorship of these social engineers is really anti-family, anti-human, anti-individual.
[01:24:23.767 --> 01:24:25.487]  It's anti-Renaissance.
[01:24:25.627 --> 01:24:27.528]  It's like a corporate Borg.
[01:24:27.588 --> 01:24:34.729]  It's so alien that just my very, very genetic code says resist this with everything you've got.
[01:24:36.027 --> 01:24:40.714]  Yeah, it basically says you will have no freedoms except those that we grant you.
[01:24:40.734 --> 01:24:46.023]  That's basically what their whole program is going to end up doing.
[01:24:48.539 --> 01:24:49.099]  Unbelievable.
[01:24:50.020 --> 01:24:50.520]  Unbelievable.
[01:24:50.961 --> 01:24:54.283]  William Binney, former Technical Director of the National Security Agency, is our guest.
[01:24:54.803 --> 01:25:01.588]  We'll take some calls coming up in the next segment.
[01:25:01.608 --> 01:25:01.828]  800-259-9231.
[01:25:01.848 --> 01:25:02.168]  800-259-9231.
[01:25:02.909 --> 01:25:12.075]  Looking at these bills, looking at the legislation, looking at the things that are being done, what is your overall view of the announcements that are being made, the things that are being engaged in?
[01:25:13.820 --> 01:25:29.031]  Well, I mean, some of the things they're trying to pass, like the FISBUG putting it into this big funding bill and burying it in there and passing it through is just another way of corrupting the process and getting it through under basically the cover of a massive bill.
[01:25:29.891 --> 01:25:35.775]  Those are the kinds of things they're sneaking through, and they're doing it by the leadership of our Congress is doing.
[01:25:35.815 --> 01:25:38.077]  Republicans and Democrats are all supporting this.
[01:25:38.597 --> 01:25:39.658]  They're no different, really.
[01:25:40.492 --> 01:25:48.397]  So, and they're doing it because they know they can't stand out in the open and say the things they want to say in a bill.
[01:25:49.158 --> 01:25:54.802]  So they've got to do it in some kind of under the cover or kind of in a sneaky way to get it through.
[01:25:55.682 --> 01:26:02.787]  And so that gives them, and then they say that authorizes them the power to do whatever they want to do, which in fact I contest.
[01:26:03.542 --> 01:26:09.006]  None of that is constitutional, and any time it reaches a constitutional test, it will fail.
[01:26:09.406 --> 01:26:14.229]  And they were caught doing it all in secret and lying to the public, and using it against political targets.
[01:26:14.289 --> 01:26:15.130]  It's all a fraud.
[01:26:16.051 --> 01:26:16.491]  Exactly.
[01:26:18.192 --> 01:26:18.873]  Right.
[01:26:19.013 --> 01:26:24.656]  And they're afraid of having constitutional tests, when in fact, that is the true test of a law.
[01:26:25.077 --> 01:26:26.958]  Does it really conform to the Constitution or not?
[01:26:26.978 --> 01:26:28.139]  If it doesn't, it's not a law.
[01:26:30.339 --> 01:26:32.520]  Well, clearly they can get away with this, they can get away with anything.
[01:26:32.640 --> 01:26:38.124]  I've been talking to a lot of big Hollywood people, a lot of big government people, and they are just terrified.
[01:26:38.164 --> 01:26:45.248]  They say, oh, I thought you were crazy about the NSA 15 years ago, Alex, but now it's all admitted, and I'm scared, I'm not going to speak out.
[01:26:45.308 --> 01:26:47.750]  So that chilling effect is kind of working.
[01:26:47.810 --> 01:26:54.194]  Don't these people understand giving into the fear is what ensures that the real next phase of oppression comes in?
[01:26:56.072 --> 01:27:02.235]  Yeah, that's the whole point that I was making, too, by saying if you acquiesce in a democracy, you'll lose it.
[01:27:04.656 --> 01:27:06.116]  So you've got to stand up and fight.
[01:27:06.156 --> 01:27:09.138]  That's what the people in a democracy are supposed to do.
[01:27:09.158 --> 01:27:10.718]  You're supposed to stand up for your rights.
[01:27:13.439 --> 01:27:17.501]  I know you never talk to colleagues at the NSA anymore because they'll try to indict you.
[01:27:17.521 --> 01:27:21.183]  I know they've been harassing a lot of your other colleagues and folks, but
[01:27:22.935 --> 01:27:25.456]  Is there, I mean, isn't there a sense of shame?
[01:27:25.476 --> 01:27:32.299]  I mean, I know there is, because look at all the leaks that they're having to fix intelligence, that they're funding Al-Qaeda and ISIS.
[01:27:32.399 --> 01:27:33.900]  I mean, I am seeing a lot of good signs.
[01:27:34.140 --> 01:27:42.944]  What I mentioned earlier, and what Cy Hirsch is reporting, that there's basically a soft counter-coup inside the military going on against a lot of this stuff.
[01:27:45.066 --> 01:27:57.050]  Yeah, I think, and I think you're right, because there's some other whistleblowers, like the four fellas that came out to blow the whistle on the droning, and basically the random slaughter going on there.
[01:27:57.190 --> 01:27:58.751]  So there's that too.
[01:27:58.871 --> 01:27:59.711]  Plus, I know
[01:28:01.149 --> 01:28:09.512]  Well, they're still so afraid of going into a court of law to be constitutionally challenged that it tells you that they're afraid of sunshine.
[01:28:10.152 --> 01:28:17.994]  It's like picking up a rock and watching the... I draw the analogy, when you pick up a rock, you can see all the bugs and worms squirm to get out of the sunlight.
[01:28:18.875 --> 01:28:26.577]  Well, that's basically what our political leaders are doing now, and I'm not differentiating between any of the parties.
[01:28:26.597 --> 01:28:29.658]  They all seem to be a part of it, so I just throw them all together.
[01:28:30.575 --> 01:28:46.482]  If anybody does this kind of support for things that are simply taking away our rights and assembling knowledge in the central government about the people in the country, I mean, that's fundamentally what our Constitution was supposed to stop, and it was designed that way.
[01:28:47.503 --> 01:28:53.566]  You know, the people were supposed to know what the government was doing, the government was not supposed to know what they were doing, unless they had probable cause.
[01:28:56.187 --> 01:28:58.528]  Instead they open the borders up, don't check anybody, but
[01:28:59.511 --> 01:29:01.312]  Stick a magnifying glass down our throats.
[01:29:01.392 --> 01:29:05.154]  I mean, it really is the breaking of the will of the American people.
[01:29:06.155 --> 01:29:11.237]  And I just can't believe how many men I know that are scared now to know we have a tyrannical government.
[01:29:11.778 --> 01:29:13.298]  You know, the whole thing's not tyrannical, though.
[01:29:13.318 --> 01:29:16.540]  There are a lot of good people in the government and in the corporations that are trying to stop this.
[01:29:16.960 --> 01:29:21.603]  We all have to speak out and get involved now, and we can turn the tide against this, and you're doing that.
[01:29:23.255 --> 01:29:24.436]  That's my point, yeah.
[01:29:24.456 --> 01:29:32.627]  I think the more people who stand up against this, the better chance we have of stopping it here, initially, and then trying to initiate a stop around the world.
[01:29:32.687 --> 01:29:40.077]  Because we started this infection and it went through the British, now GCHQ, the Germans, the BND, and various other countries around the world.
[01:29:40.077 --> 01:29:41.698]  We're on the march, the empire's on the run.
[01:29:41.778 --> 01:29:43.899]  Alex Jones and the GCN Radio Network.
[01:30:09.972 --> 01:30:19.403]  GOP presidential hopeful Rand Paul has introduced legislation intended to block any effort by the incumbent president to enforce gun control by executive action.
[01:30:19.563 --> 01:30:24.789]  Paul's legislation, named the Separation of Powers Restoration and Second Amendment Protection Act,
[01:30:24.929 --> 01:30:31.612]  would render any action on gun legislation by the President which circumvents Congress as advisory only in nature.
[01:30:31.812 --> 01:30:40.437]  Paul's bill would apply to any executive action on gun control that either infringes upon congressional authority or potentially violates the Second Amendment.
[01:30:40.657 --> 01:30:49.261]  The bill then mandates that once an executive action has been classified as advisory only, it would require Congress to pass it in order for it to take effect.
[01:30:49.421 --> 01:30:53.463]  The bill also outlines that it is within their power for a state official
[01:30:53.663 --> 01:30:55.824]  Soon Christmas would have come and gone, and with it, 2015.
[01:30:55.864 --> 01:30:59.045]  Now is the time to give the gift of amazing health this Christmas and New Year season.
[01:31:18.491 --> 01:31:26.179]  Many of you have experienced or you've heard about the amazing benefits from the exclusive formulations available at InfoWarsLife.com.
[01:31:26.539 --> 01:31:31.824]  Now is your chance to share them with those you love and take advantage of unprecedented specials.
[01:31:32.184 --> 01:31:34.587]  You will find the InfoWarsLife Essentials Pack
[01:31:34.867 --> 01:31:39.868]  With X2 Super Male and Silver Bullet Colloidal Silver for 33% off.
[01:31:40.128 --> 01:31:46.989]  You'll also find other specials like the Deep Cleanse Pack with Deep Cleanse Oxy Powder and Living Defense for 28% off.
[01:31:47.249 --> 01:31:49.390]  Visit InfoWarsLife.com today.
[01:31:49.690 --> 01:31:51.210]  Read the 5-star reviews.
[01:31:51.530 --> 01:31:53.051]  See the informational videos.
[01:31:53.411 --> 01:31:58.372]  Add your friends and family members addresses on checkout and we'll ship their gifts directly to them.
[01:31:58.572 --> 01:32:00.532]  We went the extra light year
[01:32:00.892 --> 01:32:01.433]  We're good.
[01:32:09.565 --> 01:32:14.367]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[01:32:14.627 --> 01:32:23.270]  Longevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[01:32:23.290 --> 01:32:27.251]  Longevity also offers you an ingenious way to augment your income.
[01:32:27.431 --> 01:32:28.111]  And the best part?
[01:32:28.211 --> 01:32:30.812]  You'll be helping your friends and family along the way.
[01:32:31.092 --> 01:32:33.513]  Visit InfoWarsTeam.com today.
[01:32:33.693 --> 01:32:34.354]  Become a member.
