[00:00:00.009 --> 00:00:01.631]  The Alex Jones Show.
[01:09:55.376 --> 01:09:58.758]  Campaign money to Libertarians to have them run for office.
[01:09:58.778 --> 01:10:02.781]  They're calling that's a payoff for endorsing, you know, Rand Paul or something.
[01:10:02.841 --> 01:10:03.962]  Just, just incredible.
[01:10:05.263 --> 01:10:06.724]  They've indicted the Texas Attorney General.
[01:10:07.064 --> 01:10:09.265]  I know they're trying to indict the governor of Texas.
[01:10:09.806 --> 01:10:11.747]  This is real political persecution.
[01:10:12.147 --> 01:10:14.449]  People flying battle flags in Georgia.
[01:10:14.509 --> 01:10:18.231]  Fifteen of them have been charged with terrorism because they flew them on their trucks in a park.
[01:10:19.232 --> 01:10:20.353]  And people's feelings were hurt.
[01:10:22.094 --> 01:10:22.854]  And they're being charged.
[01:10:22.874 --> 01:10:24.856]  We showed the video from the Southern Poverty Law Center.
[01:10:25.828 --> 01:10:29.129]  They're being charged for driving away, saying, we'll see you guys, have a good day.
[01:10:35.031 --> 01:10:36.911]  This is the new persecution.
[01:10:36.991 --> 01:10:38.592]  Radical Muslims pouring into Europe.
[01:10:39.272 --> 01:10:41.573]  If you criticize them, you're arrested, your children are taken.
[01:10:45.174 --> 01:10:48.094]  Zuckerberg caught on tape saying, you know, he's going to censor the web.
[01:10:49.995 --> 01:10:50.335]  It's here.
[01:10:51.355 --> 01:10:53.076]  It's to a new level, and now.
[01:10:55.711 --> 01:10:58.514]  And I want to get his take on this, then we'll get into Russia and the geopolitical issues.
[01:11:00.336 --> 01:11:01.958]  And in the next hour, I'm going to play these clips.
[01:11:02.238 --> 01:11:06.282]  No one has covered this yet, but UPI and the Justice Department put a press release out.
[01:11:06.542 --> 01:11:07.523]  This is so huge.
[01:11:08.404 --> 01:11:17.134]  We're going to play the video clips here where they say that they're basically preparing for a civil war with the Tea Party, libertarians, conservatives.
[01:11:18.404 --> 01:11:38.580]  And they're preparing for acts of terror by the Tea Party, and that through the Safe Cities move, with the United Nations directing it, they're going to federalize local police, and they're creating a new Justice Department anti-terror unit, basically run by the Southern Poverty Law Center and ADL, to go out and politically target people.
[01:11:41.482 --> 01:11:45.606]  And this is the main new national security position.
[01:11:46.425 --> 01:11:54.551]  For the Domestic Terrorism Council saying that homegrown, libertarian, conservative terror will be the new menace.
[01:11:54.611 --> 01:11:56.693]  Now, we got the secret documents six, seven years ago.
[01:11:56.753 --> 01:11:57.193]  We broke them.
[01:11:57.514 --> 01:11:58.194]  People didn't believe it.
[01:11:58.214 --> 01:12:04.299]  It was confirmed real when they said Ron Paul, you know, Aaron Russo's film, Infowars and some of the documents.
[01:12:05.120 --> 01:12:08.642]  If you see somebody with a get us out of the UN sticker on their car, go ahead and arrest them.
[01:12:09.923 --> 01:12:12.685]  So they're trying to get the police to believe free speech is illegal.
[01:12:13.426 --> 01:12:14.507]  And it's starting to happen.
[01:12:17.867 --> 01:12:23.030]  And so, clearly they're going to pull, I believe, some false flags and try to frame the Liberty Movement.
[01:12:23.871 --> 01:12:26.993]  Clearly, they've tried to frame Russia for events Russia didn't commit.
[01:12:27.013 --> 01:12:29.274]  They tried to frame Syria for chemical attacks they didn't commit.
[01:12:29.874 --> 01:12:33.356]  Our government is clearly funding ISIS and Al-Qaeda.
[01:12:33.557 --> 01:12:37.479]  The former head of Defense Intelligence went public and said they were ordered to do that two months ago.
[01:12:37.539 --> 01:12:38.319]  We've played that clip.
[01:12:39.380 --> 01:12:42.582]  So the good news is there's a lot of people in government speaking out against this.
[01:12:42.982 --> 01:12:45.584]  Foreign ministers are saying they believe Obama is mentally ill.
[01:12:47.759 --> 01:12:52.641]  The neocons are clearly mentally ill, but we've always talked about this tyranny cresting.
[01:12:52.741 --> 01:12:55.182]  And historically, tyrants don't quit.
[01:12:56.083 --> 01:12:57.203]  They always go too far.
[01:12:58.564 --> 01:13:03.846]  And in World War II, more than 50 million people died, most of them civilians.
[01:13:05.771 --> 01:13:10.896]  And many historians are saying the parallels to World War I, World War II, the Cuban Missile Crisis, or Legion.
[01:13:10.916 --> 01:13:17.463]  So we'll get into Russia, get into the economy, but first before we go to break in about six, seven minutes, Dr. Roberts joins us.
[01:13:17.483 --> 01:13:18.504]  His website is excellent.
[01:13:18.524 --> 01:13:22.408]  You can read his syndicated column there, paulcraigroberts.org.
[01:13:24.775 --> 01:13:27.237]  His most recent book is titled, How America Was Lost.
[01:13:27.958 --> 01:13:30.721]  And I have never been in such deep mourning, Dr. Roberts.
[01:13:31.602 --> 01:13:38.569]  And I know you've been not cynical, but almost gallows humor laughing about this yourself.
[01:13:40.110 --> 01:13:43.952]  I am just struggling with my instinct to get my family out of the country.
[01:13:44.513 --> 01:13:46.374]  I've pledged to stay here and try to fight this.
[01:13:46.454 --> 01:13:53.758]  I know I couldn't live with myself if I didn't stay, but I know for a fact that they've got the FBI for two years digging into me under White House orders.
[01:13:54.219 --> 01:13:56.980]  I've confirmed this from people in the government, directly with agents.
[01:13:58.141 --> 01:14:02.704]  And the FBI can't find anything, so they're being ordered now.
[01:14:03.664 --> 01:14:08.327]  And I was told, well, new units are going to be created, and they're creating political offices that are going to go after everybody.
[01:14:09.702 --> 01:14:15.869]  Um, and now you see what's happening in the polls, and I've told people before, it was even in the news, they were going to indict the Attorney General in Texas.
[01:14:15.889 --> 01:14:17.810]  You know, I have obviously a lot of high-level sources.
[01:14:17.831 --> 01:14:19.712]  I know you have a lot of high-level sources as well.
[01:14:20.573 --> 01:14:27.821]  Uh, but this really is the breaking of America right now, and the long breath before the plunge, in my view, to total totalitarianism.
[01:14:27.861 --> 01:14:29.302]  And I think they're probably going to arrest you too.
[01:14:29.923 --> 01:14:30.844]  Uh, what do you have to say about that?
[01:14:32.691 --> 01:14:35.793]  Well, I think all of it's possible except the part about the U.N.
[01:14:35.813 --> 01:14:38.155]  It won't have anything to do with the U.N.
[01:14:38.175 --> 01:14:39.816]  It certainly won't be managed by the U.N.
[01:14:39.836 --> 01:14:43.799]  Well, I'm not saying they're going to run it, but they say under treaty and under agreement.
[01:14:43.819 --> 01:14:45.220]  I can show you Associated Press.
[01:14:46.121 --> 01:14:48.422]  It'll have nothing whatsoever to do with the U.N.
[01:14:48.442 --> 01:14:50.984]  Okay, well break it down in your view then what I just talked about.
[01:14:52.565 --> 01:14:57.529]  Well, it'll strike most people as Alex has gone further off the wall.
[01:14:59.092 --> 01:15:06.240]  But I do think that we have seen many signs of the police state.
[01:15:06.360 --> 01:15:20.496]  In fact, we can say that it was established when the George W. Bush administration announced that it had the right
[01:15:21.584 --> 01:15:31.755]  To detain American citizens indefinitely without presentation of evidence or without a warrant or without going to a court.
[01:15:33.597 --> 01:15:40.284]  The fact that they got away with that was all you need to know that there was a police state because that's strictly unconstitutional.
[01:15:40.425 --> 01:15:41.566]  Nothing was done about it.
[01:15:44.507 --> 01:15:47.728]  The Justice Department is so totally corrupt.
[01:15:47.768 --> 01:16:01.052]  They were writing, having memos written to justify the assumption of dictatorial power by the president, placing his actions above constitutional control.
[01:16:01.072 --> 01:16:09.375]  The two parties involved in these memos, one of them is now a professor of constitutional law.
[01:16:11.089 --> 01:16:17.551]  The University of California, Berkeley, Boalt School of Law, and the other is a federal judge.
[01:16:19.391 --> 01:16:26.153]  So, this is all you need to see that it's a police state.
[01:16:27.833 --> 01:16:35.695]  The Berkeley Law School took a guy who wrote memos justifying torture, which is strictly illegal under both U.S.
[01:16:35.755 --> 01:16:37.496]  law and under
[01:16:39.328 --> 01:16:46.630]  Of course, John Yoo, Alberto Gonzalez, and others openly said they could even bury people alive, rip their fingernails out, do anything they wanted.
[01:16:48.951 --> 01:16:52.231]  John Yoo wrote the memo, and this other guy, I think, what was his name, was it Bate?
[01:16:52.471 --> 01:16:52.691]  Batey?
[01:16:52.731 --> 01:16:55.972]  Batey, or something like that.
[01:16:56.012 --> 01:17:00.153]  Yes, the issue is, though, it was adopted by the government as if it was legitimate.
[01:17:02.234 --> 01:17:06.615]  Well, it was asserted by the Bush administration.
[01:17:09.225 --> 01:17:19.314]  And the Department of Justice had these guys write these memos that had no basis in law to justify an assertion of power.
[01:17:19.515 --> 01:17:21.076]  And nobody did anything about it.
[01:17:21.116 --> 01:17:23.258]  The Congress didn't do anything about it, the courts.
[01:17:24.019 --> 01:17:28.062]  So that showed that there was a police statement.
[01:17:28.082 --> 01:17:31.425]  Of course, then Bush's successor had a chance to correct all that.
[01:17:31.886 --> 01:17:34.748]  Instead, he just went further because he added
[01:17:35.789 --> 01:17:36.229]  I don't know.
[01:17:56.823 --> 01:18:03.547]  You have a police state, and I think also when you see the continuing murder of unarmed U.S.
[01:18:03.587 --> 01:18:19.556]  citizens by the police who are supposed to be protecting them, and very, very little accountability of the police who commit these crimes, in most cases nothing happens to them, then you can see again
[01:18:20.797 --> 01:18:24.419]  That American citizens no longer have the protection of law.
[01:18:24.519 --> 01:18:26.620]  They're not even safe from their own police.
[01:18:26.860 --> 01:18:32.303]  And the police murder and abuse at will, and very, very little, if anything, happens.
[01:18:32.723 --> 01:18:38.626]  It's very rare that a police officer is held accountable for his crimes.
[01:18:39.546 --> 01:18:43.888]  So I think that's about all the evidence you really need, Alex.
[01:18:44.008 --> 01:18:48.951]  And I don't know how... Well, the point I'm getting to is they are
[01:18:50.031 --> 01:18:50.731]  Heating it up.
[01:18:50.991 --> 01:18:55.653]  They are clearly going after people like Dinesh D'Souza for a speech.
[01:18:56.093 --> 01:18:58.074]  They're clearly going after Rand Paul now.
[01:18:59.075 --> 01:19:03.637]  They're clearly... The persecution is accelerating.
[01:19:04.157 --> 01:19:14.001]  And the Justice Department, to be clear, and I have Associated Press right here, I understand that it's not the UN that's going to run it all, but the UN, they're following UN guidelines.
[01:19:15.094 --> 01:19:20.216]  in a UN initiative on the quote hate speech to restrict free speech.
[01:19:20.236 --> 01:19:25.578]  So they're claiming that as their authorization and as their directive.
[01:19:25.998 --> 01:19:27.619]  Look, they can claim anything.
[01:19:27.639 --> 01:19:34.481]  I just told you if they can claim that the president is above the law and not subject to constitutional restraint, they can claim anything.
[01:19:34.561 --> 01:19:35.402]  That's what I'm getting at.
[01:19:35.462 --> 01:19:38.223]  So I'm saying the fact that they're creating a new anti-terrorism unit
[01:19:38.903 --> 01:19:43.727]  And saying they're preparing for this conflagration, obviously we've seen their past activities.
[01:19:44.567 --> 01:19:48.550]  What I'm saying is they're moving into a new level of draconian action in my view.
[01:19:51.052 --> 01:19:51.813]  No doubt about it.
[01:19:53.133 --> 01:19:55.936]  I mean just look at the persecution of whistleblowers.
[01:19:56.886 --> 01:20:04.449]  So I think that this is, this is all realistic and it doesn't need to be understated or overstated.
[01:20:04.569 --> 01:20:05.670]  It's just a fact.
[01:20:06.250 --> 01:20:11.752]  You know, at the time when they, when Bush made that announcement, he could put Americans under indebted detention.
[01:20:12.333 --> 01:20:17.655]  I said, this, this will be covered up with the claim that he's only doing this to terrorists.
[01:20:19.520 --> 01:20:21.762]  But once you breach that, you do it to everybody.
[01:20:21.982 --> 01:20:27.566]  I've pointed out over and over and over that the law expands to the limits of its logic.
[01:20:27.586 --> 01:20:28.026]  That's right.
[01:20:28.507 --> 01:20:32.389]  I just act like the RICO Act was only to get the mafia.
[01:20:32.469 --> 01:20:34.391]  Now it's used in divorce courts.
[01:20:34.831 --> 01:20:35.452]  That's right.
[01:20:36.232 --> 01:20:38.854]  So, it's clear it's going to go that way.
[01:20:38.874 --> 01:20:48.440]  The real question is, if they are busy at war with their own people, how are they going to be at war everywhere else?
[01:20:49.101 --> 01:20:52.123]  Much less with Russia and China.
[01:20:53.864 --> 01:20:57.887]  And I think that one of the signs of hope
[01:20:58.980 --> 01:21:06.185]  Is the two speeches that Obama and Putin gave at the UN on the 28th of September.
[01:21:06.765 --> 01:21:18.613]  Because the whole world saw that Obama was a stooge, a liar, a deceiver, and that Putin was a statesman who told the truth and stood up.
[01:21:19.594 --> 01:21:23.256]  So I think you've seen a sea change in the power in the world.
[01:21:23.436 --> 01:21:25.598]  The United States is no longer a unipower.
[01:21:26.687 --> 01:21:33.909]  It's a semi-superpower, certainly behind the Russians, probably also behind the Chinese.
[01:21:34.710 --> 01:21:41.312]  And so the alteration of the American position in the world, and look at what's happening to the empire.
[01:21:42.432 --> 01:21:44.233]  Look what's happening in Europe.
[01:21:44.513 --> 01:21:54.216]  Europe is being overrun with refugees that doesn't want, has no place for, all because the idiot Europeans
[01:21:55.620 --> 01:21:58.902]  enabled Washington's wars in the Middle East.
[01:21:59.982 --> 01:22:03.384]  So they've got to be sitting there thinking, what dolts we were.
[01:22:03.464 --> 01:22:07.286]  Look what we get for being Washington's vassals.
[01:22:08.787 --> 01:22:13.949]  They also now, having seen Russia stand up and simply tell us no.
[01:22:14.029 --> 01:22:20.893]  You know, the statement that Putin made was that we can no longer tolerate the state of affairs in the world.
[01:22:21.213 --> 01:22:23.254]  That is a declarative sentence.
[01:22:24.116 --> 01:22:26.857]  It says, that's it, we're not putting up with anything else.
[01:22:27.097 --> 01:22:29.298]  Two days later, he's taken over the war in Syria.
[01:22:30.018 --> 01:22:31.399]  We can't do anything about it.
[01:22:31.419 --> 01:22:32.540]  Bluster.
[01:22:34.080 --> 01:22:36.281]  So the power in the world has changed.
[01:22:36.341 --> 01:22:38.262]  We've lost our moral high ground.
[01:22:38.742 --> 01:22:39.702]  We've never had it.
[01:22:40.263 --> 01:22:41.803]  We've lost the pretense of it.
[01:22:41.883 --> 01:22:42.284]  Yes.
[01:22:42.824 --> 01:22:43.024]  Yeah.
[01:22:43.324 --> 01:22:45.545]  We've lost the mask is off.
[01:22:47.295 --> 01:22:50.257]  And the world looks at us totally different.
[01:22:50.317 --> 01:22:55.919]  They say, hey, look, we don't have to be afraid of the bully anymore because we've got the Russians and Chinese standing up to them.
[01:22:57.060 --> 01:22:58.821]  And even the Iranians stood up to us.
[01:23:01.002 --> 01:23:10.467]  So I think that, you know, how is a country that's beleaguered abroad, whose empire is tottering, is now going to make war on its own people?
[01:23:11.587 --> 01:23:14.629]  I believe, I believe you're probably right that they intend to do that.
[01:23:17.855 --> 01:23:20.218]  You know, you go from weakness to weakness.
[01:23:20.859 --> 01:23:21.380]  No, I agree.
[01:23:21.420 --> 01:23:26.967]  The good news is is they're so discredited and people in government are pretty upset that I talked to too.
[01:23:27.007 --> 01:23:28.429]  I think the mask is coming off here.
[01:23:28.910 --> 01:23:30.692]  And so a lot of this may just be bluster.
[01:23:30.712 --> 01:23:33.997]  I mean, it's going to get really obvious if they indict every member of the Tea Party.
[01:23:34.577 --> 01:23:35.679]  It could be.
[01:23:35.739 --> 01:23:40.625]  I'm told that today I was told, but you know, you never know what people tell you.
[01:23:40.665 --> 01:23:44.389]  They're trying to plant ideas or stories or they got an agenda.
[01:23:44.950 --> 01:23:53.660]  But I was told today something that sort of surprised me and that is that there's a tremendous amount of opposition within police forces themselves.
[01:23:54.724 --> 01:24:09.074]  To this militarization of the police, to these brutal acts, and that the situation is not quite what it looks like on the surface.
[01:24:09.174 --> 01:24:10.975]  Now, if this is true... No, I agree with that.
[01:24:12.096 --> 01:24:14.057]  If this is true, it's good news.
[01:24:14.097 --> 01:24:21.342]  Now, if they're going to start indicting Attorney Generals of Texas and the Governor and ruining U.S.
[01:24:21.462 --> 01:24:23.864]  Senators, people will see that.
[01:24:25.558 --> 01:24:28.220]  And you got to remember, too, the polls, Alex.
[01:24:28.260 --> 01:24:34.405]  You remember not long ago, we saw the poll that 62% of Americans favored a third party.
[01:24:35.366 --> 01:24:36.487]  This is brand new.
[01:24:38.348 --> 01:24:43.512]  We saw that 75% of Americans thought that government at all levels was corrupt.
[01:24:44.653 --> 01:24:45.574]  This is brand new.
[01:24:46.835 --> 01:24:47.956]  If these polls are correct.
[01:24:49.317 --> 01:24:53.581]  And so perhaps you've been successful in waking people up.
[01:24:54.465 --> 01:24:55.806]  Well, I think we all have together.
[01:24:56.046 --> 01:24:57.407]  You certainly and others get credit.
[01:24:57.907 --> 01:25:01.569]  They see the polls as kind of the tip of the spear, because they know they're for real as well.
[01:25:01.649 --> 01:25:06.311]  But what do you expect, though, with the history of hubris and being in Washington?
[01:25:06.331 --> 01:25:10.933]  I mean, obviously, we weren't perfect then, but compared to the Soviet Union, I'd say we were the good guys.
[01:25:10.993 --> 01:25:11.654]  And you were there.
[01:25:11.674 --> 01:25:13.755]  Reagan, tear down that wall.
[01:25:14.295 --> 01:25:15.936]  That did put pressure on the Russians.
[01:25:16.016 --> 01:25:17.176]  It did help reform things.
[01:25:17.597 --> 01:25:25.700]  And we now see a shift where it's like Putin's like Reagan saying to us, stop being tyrants and saying, look what you've done in the Middle East funding ISIS and Al Qaeda.
[01:25:26.080 --> 01:25:26.841]  Shame on you.
[01:25:27.341 --> 01:25:29.182]  Just it's like the emperor's new clothes.
[01:25:29.602 --> 01:25:31.283]  Putin really is being a statesman.
[01:25:31.683 --> 01:25:33.844]  What do you expect them to do now to try to counter that?
[01:25:34.524 --> 01:25:36.685]  I think the CIA will try to assassinate him.
[01:25:39.006 --> 01:25:42.268]  I think Putin's in substantial danger of assassination.
[01:25:44.814 --> 01:25:45.575]  That's what I think.
[01:25:47.876 --> 01:25:52.038]  And I hope he stops walking around the streets unprotected.
[01:25:53.859 --> 01:25:55.380]  No American president can do that.
[01:25:56.580 --> 01:25:57.141]  Only Putin.
[01:25:58.621 --> 01:26:00.002]  Well, he's not a coward, that's for sure.
[01:26:00.703 --> 01:26:02.964]  Well, I mean, the people there don't want to kill him.
[01:26:05.228 --> 01:26:12.594]  So I think that Putin's in danger of assassination by the CIA or some rogue group.
[01:26:12.614 --> 01:26:15.536]  They're probably rogue groups that are far worse than the CIA.
[01:26:15.737 --> 01:26:17.018]  Of course.
[01:26:17.258 --> 01:26:18.779]  And we just don't know about them.
[01:26:20.672 --> 01:26:28.600]  So I think here they will continue to persecute whistleblowers.
[01:26:30.202 --> 01:26:38.511]  They will continue to move in the direction that criticism of the government is illegal.
[01:26:40.279 --> 01:26:45.261]  And they'll first say, you know, you're a domestic extremist.
[01:26:45.621 --> 01:26:52.464]  And they'll find somebody that's easy for people not to like and go along with.
[01:26:52.564 --> 01:26:57.806]  And then the next guy will not quite be so easy to dislike.
[01:26:57.846 --> 01:26:59.366]  And then finally they'll get whoever they want.
[01:26:59.446 --> 01:27:00.427]  That's the way it goes.
[01:27:00.527 --> 01:27:00.987]  Exactly.
[01:27:02.427 --> 01:27:05.769]  So I think that is in motion.
[01:27:07.293 --> 01:27:10.274]  I do think now there's more awareness.
[01:27:13.255 --> 01:27:21.138]  I don't know to what agreement they would be able to bring military officers.
[01:27:23.199 --> 01:27:28.501]  Some of them I know are useless and rotten and no good and others have integrity.
[01:27:29.461 --> 01:27:32.602]  So it's not a clear open road for them.
[01:27:35.023 --> 01:27:38.545]  I think you're right that they're going in this direction.
[01:27:40.405 --> 01:27:43.907]  But whether they can pull it off, I don't know.
[01:27:43.967 --> 01:27:47.248]  I think they're going to have more problems than they can handle.
[01:27:47.268 --> 01:27:48.369]  For example, the economy.
[01:27:49.309 --> 01:27:50.810]  I can't really stay the whole hour.
[01:27:50.830 --> 01:27:51.950]  I understand.
[01:27:51.970 --> 01:27:52.751]  They told me an hour before.
[01:27:52.771 --> 01:27:53.591]  I know you've got to go.
[01:27:53.611 --> 01:27:54.352]  Can you do 10 more minutes?
[01:27:54.372 --> 01:27:55.112]  Tell us about the economy?
[01:27:55.652 --> 01:27:58.053]  Yeah, because that's another problem for them.
[01:27:58.934 --> 01:28:01.355]  And all of these things can overwhelm them.
[01:28:03.109 --> 01:28:05.171]  I mean, the thing can collapse out from under them.
[01:28:05.211 --> 01:28:08.574]  I mean, the economy, you know, look, it's a house of cards.
[01:28:08.594 --> 01:28:09.455]  We've talked about it.
[01:28:09.495 --> 01:28:15.180]  They've kept it up by creating money to sustain all the bad investments the banks made.
[01:28:17.024 --> 01:28:19.626]  But the economy itself is not growing.
[01:28:20.767 --> 01:28:22.168]  Retail sales aren't growing.
[01:28:22.389 --> 01:28:24.330]  Real consumer incomes are declining.
[01:28:25.391 --> 01:28:26.412]  They're going down.
[01:28:27.373 --> 01:28:30.615]  There's no basis for the economy to grow.
[01:28:30.695 --> 01:28:39.323]  They create the image of success by manipulating the figures and the way they measure unemployment, the way they measure inflation.
[01:28:40.223 --> 01:28:47.670]  And so they're trying to create a matrix, an image of success that's not there.
[01:28:54.705 --> 01:28:55.546]  It's rigged.
[01:28:55.606 --> 01:28:56.627]  It's the only way it can stand.
[01:28:56.687 --> 01:29:02.011]  It's rigged because of the Japanese print to support it, the European Central Bank prints to support it.
[01:29:02.892 --> 01:29:04.433]  But now look what's happening in Europe.
[01:29:04.934 --> 01:29:09.938]  I mean, they're overwhelmed with their own sovereign debt problems, now with millions of refugees.
[01:29:09.958 --> 01:29:10.778]  Well, we're going to break.
[01:29:10.798 --> 01:29:19.365]  We'll come back and do five minutes on the other side and let you just focus in on a briefing, you know, as a former top economist in the White House, on where you see this going.
[01:29:19.385 --> 01:29:21.707]  And I want to ask you when we come back, that other key question.
[01:29:22.828 --> 01:29:27.691]  What does it signify that other central banks and now the Chinese are not buying as many U.S.
[01:29:27.791 --> 01:29:28.411]  Treasuries?
[01:29:29.472 --> 01:29:32.293]  They're saying the economy's not as good as it was previously.
[01:29:32.754 --> 01:29:36.856]  I want to find out from you as an economist where you think the real state of the U.S.
[01:29:36.896 --> 01:29:39.817]  versus the global economy is and what you expect to come next.
[01:29:39.837 --> 01:29:43.760]  Dr. Paul Greg Roberts will do five, six minutes with us on the other side of the break.
[01:29:44.700 --> 01:29:46.883]  His website is paulcraigroberts.org.
[01:29:47.343 --> 01:29:53.931]  And then I'm going to get into a bunch of the election news, a bunch of the Europe news, Second Amendment news.
[01:29:54.011 --> 01:29:54.752]  It's all coming up.
[01:29:54.772 --> 01:29:55.253]  Stay with us.
[01:29:57.415 --> 01:29:58.316]  We're on the march.
[01:29:58.817 --> 01:30:00.418]  The Empire's on the run.
[01:30:01.340 --> 01:30:04.023]  Alex Jones and the GCN Radio Network.
[01:30:08.283 --> 01:30:13.829]  Indiana Sheriff Brad Rogers made his stance on the Second Amendment clear during a recent interview.
[01:30:14.149 --> 01:30:24.399]  If President Obama today said, I'm creating an executive order that all sheriffs and police chiefs around this nation need to start registering firearms, I will disregard it.
[01:30:24.639 --> 01:30:34.365]  Presidential candidate Jim Webb defended the Second Amendment rights of Americans during the first Democratic debate and he actually called out his fellow politicians on their hypocrisy.
[01:30:34.525 --> 01:30:42.150]  There are people at high levels in this government who have bodyguards 24 hours a day, 7 days a week.
[01:30:42.511 --> 01:30:47.514]  The average American does not have that and deserves the right to be able to protect their family.
[01:30:47.794 --> 01:30:52.136]  And Webb's point echoes recent comments made by media pioneer Matt Drudge.
[01:30:52.536 --> 01:30:53.696]  I challenge Hillary.
[01:30:53.956 --> 01:30:55.477]  Take away your secret service.
[01:30:55.757 --> 01:30:56.577]  Dismiss them.
[01:30:57.037 --> 01:30:57.577]  I dare you.
[01:30:57.878 --> 01:30:58.838]  Obama, same thing.
[01:30:59.078 --> 01:31:00.839]  Leave the White House unguarded, Obama.
[01:31:00.859 --> 01:31:02.519]  You know what would happen in 30 seconds?
[01:31:03.059 --> 01:31:05.040]  Both of those people would no longer be on planet Earth.
[01:31:05.340 --> 01:31:07.661]  Read more now at InfoWars.com.
[01:31:08.001 --> 01:31:13.025]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[01:31:13.145 --> 01:31:19.030]  Secret 12 is a binary of nutrimedical grade bioavailable coenzyme forms of B12.
[01:31:19.270 --> 01:31:23.854]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[01:31:24.054 --> 01:31:27.377]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[01:31:27.617 --> 01:31:29.198]  No needles, no injections.
[01:31:29.599 --> 01:31:34.222]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[01:31:37.765 --> 01:31:38.706]  BrainForce is here.
[01:31:38.906 --> 01:31:41.007]  Ladies and gentlemen, I've been on this the last few months.
[01:31:41.107 --> 01:31:45.829]  You probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[01:31:46.110 --> 01:31:49.271]  There's always hidden additives in your food, even organic food has hidden additives.
[01:31:49.391 --> 01:31:52.613]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[01:31:52.873 --> 01:31:54.694]  Ultimately, we've all been dumbed down to some degree.
[01:31:54.854 --> 01:31:58.836]  It doesn't have stimulants, it doesn't have garbage in it, it has natural things that do it clean.
[01:31:58.956 --> 01:32:04.559]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[01:32:07.481 --> 01:32:08.382]  Hey, how you doing, Alex?
[01:32:08.442 --> 01:32:08.863]  Good, brother.
[01:32:09.003 --> 01:32:10.724]  Just recently started using your products.
[01:32:10.965 --> 01:32:12.526]  Everything you said about them is correct.
[01:32:12.686 --> 01:32:16.711]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[01:32:16.731 --> 01:32:19.293]  Well, thank you, brother, because it also funds our operation.
[01:32:19.333 --> 01:32:21.576]  But doing that, I know I've got to have the highest quality.
[01:32:21.756 --> 01:32:29.604]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:32:29.924 --> 01:32:33.028]  We did the super male and the super female vitality.
[01:32:33.168 --> 01:32:34.670]  Big changes, a lot of energy.
[01:32:34.710 --> 01:32:37.593]  We've gotten off of the cheap energy drinks, energy shots.
[01:32:37.753 --> 01:32:39.115]  Saved a ton of money there.
[01:32:39.395 --> 01:32:44.701]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated
[01:32:44.701 --> 01:32:45.581]  We're good to go.
[01:33:33.314 --> 01:33:35.618]  Welcome back, ladies and gentlemen, to the Alex Jones Show.
[01:33:35.938 --> 01:33:37.420]  I am your host, Alex Jones.
[01:33:38.882 --> 01:33:41.006]  We are here, live, 11 a.m.
[01:33:41.066 --> 01:33:41.907]  to 3 p.m.
[01:33:41.947 --> 01:33:42.448]  Central now.
[01:33:42.488 --> 01:33:43.309]  We've added an hour.
[01:33:44.351 --> 01:33:46.995]  And, of course, we have the nightly news, 7 o'clock Central Standard Time.
[01:33:49.148 --> 01:33:58.216]  And as gloomy as some of what Dr. Roberts is talking about here, the good news is the world is waking up to the criminals that have basically occupied our government and taken it over.
[01:33:58.737 --> 01:34:04.022]  So I would say, in a way, the fact that the empire is in so much trouble is a positive thing.
[01:34:04.122 --> 01:34:08.486]  But looking at what's happening in the economy, how long can this QE go on?
[01:34:08.826 --> 01:34:10.528]  Dr. Roberts, what's the real state of the economy?
[01:34:11.650 --> 01:34:13.071]  Well, it's in a shambles.
[01:34:14.131 --> 01:34:15.812]  There's really no economy here.
[01:34:15.832 --> 01:34:17.213]  It hasn't been for some time.
[01:34:17.934 --> 01:34:19.454]  You know, we've talked about it so many times.
[01:34:19.534 --> 01:34:23.256]  First, they offshored all the well-paid manufacturing jobs.
[01:34:23.757 --> 01:34:34.483]  Then they offshored millions of the professional skill jobs, the kind that are exchangeable, like software engineering, information technology.
[01:34:35.063 --> 01:34:42.088]  So we now have had several classes come out of universities, graduates, and there's no employment for them.
[01:34:43.209 --> 01:34:44.770]  And they can't form households.
[01:34:45.523 --> 01:34:58.534]  And they go back and live in their childhood rooms at home, or they go to their grandparents, or they pool what little resources they have from being waitresses and bartenders and share rents.
[01:34:58.595 --> 01:35:05.300]  I mean, you know, you can't really have an economy if the young can't get a foot in.
[01:35:06.261 --> 01:35:08.843]  So, there's no economy here.
[01:35:09.103 --> 01:35:21.109]  It's really running on accumulated savings of the past, primarily those of the older generation, who are at the point where they have to help their children and their grandchildren.
