[00:00:00.029 --> 00:00:01.572]  The Alex Jones Show.
[00:40:55.405 --> 00:40:56.386]  Yeah, we got them up right now.
[00:40:56.486 --> 00:40:57.627]  That's exactly what it looked like.
[00:40:58.027 --> 00:40:59.009]  And it was amazing.
[00:40:59.529 --> 00:41:05.018]  Everywhere, and a lot of people that lived in the cities had little shacks that they would go to on the weekends and have gardens.
[00:41:06.299 --> 00:41:08.583]  The Swiss are definitely, they know what it's about.
[00:41:09.104 --> 00:41:12.729]  They know about nature, they know about the Second Amendment, and they know about freedom.
[00:41:13.638 --> 00:41:19.403]  And unfortunately they live in socialist Europe, so they have some of those programs there, but it's a very clean place.
[00:41:19.443 --> 00:41:20.504]  And they're trying to get rid of it.
[00:41:20.524 --> 00:41:21.685]  They're trying to get rid of the cantons.
[00:41:21.725 --> 00:41:36.158]  The reason they're successful, again we're partially based on this, also the Iroquois nation gave a lot to the Constitution, Bill of Rights, Jefferson talked about that, the Swiss system as well, they have their cantons that are their states,
[00:41:36.678 --> 00:41:40.639]  That then go and meet the leaders the cantons meet and are the federal government.
[00:41:40.939 --> 00:41:43.000]  Just like we in the past would send U.S.
[00:41:43.400 --> 00:41:46.760]  Senators who were elected by the legislature, they were creatures of the state.
[00:41:47.041 --> 00:41:49.301]  They could be recalled and the states ran the country.
[00:41:49.721 --> 00:42:01.124]  Well in 1913, at the same time they gave us the private Federal Reserve and the collection agency the IRS, they got rid of that and made Senators be popularly elected, making them then their own little kings.
[00:42:01.784 --> 00:42:16.531]  And so we need to go back to our Swiss roots and our Iroquois roots because the Iroquois Confederation and others were some of the most successful natives and didn't have as much warring because they would have all their sub-tribes, you know, elect leaders who would then go vote.
[00:42:17.432 --> 00:42:19.913]  So again, that's what we come from.
[00:42:20.033 --> 00:42:25.836]  Native American and Swiss and Dutch systems fused together, not Greek democracy.
[00:42:25.876 --> 00:42:28.197]  We do not come from Greek democracy.
[00:42:28.217 --> 00:42:29.158]  That is a lie.
[00:42:29.818 --> 00:42:34.203]  Greek democracy was a bucket for Blackstones and a bucket for Whitestones.
[00:42:34.223 --> 00:42:35.685]  It was only in a few of their states.
[00:42:36.406 --> 00:42:41.411]  And if they didn't like what you said, the elite got to vote.
[00:42:41.552 --> 00:42:43.153]  Not the average man, not the average woman.
[00:42:43.194 --> 00:42:44.455]  In fact, most men were slaves.
[00:42:45.656 --> 00:42:46.357]  Greeks were slaves.
[00:42:47.819 --> 00:42:49.160]  Slavery was just across the board.
[00:42:50.018 --> 00:42:52.500]  And, but the higher up elite would get to go vote.
[00:42:52.540 --> 00:42:54.122]  If they didn't like what you said, they'd go vote.
[00:42:54.762 --> 00:42:59.326]  And they would, Blackstones would be a no vote, Whitestones a yes vote.
[00:42:59.666 --> 00:43:04.030]  And if there were more Blackstones than Whitestones on a vote to kill you, then they wouldn't kill you.
[00:43:04.050 --> 00:43:05.752]  But if there were more Whitestones, they would kill you.
[00:43:06.332 --> 00:43:07.573]  Then they'd vote on how to kill you.
[00:43:08.294 --> 00:43:15.260]  That's a democracy where if 51% votes to say make black people slaves again, black people are slaves again.
[00:43:16.258 --> 00:43:16.758]  I don't
[00:43:37.253 --> 00:43:37.873]  We're good to go.
[00:44:01.601 --> 00:44:02.902]  And I'm not bashing the Greeks.
[00:44:03.182 --> 00:44:07.605]  Some of the philosophy, culture, and architecture does, and it contributed to the Renaissance overall.
[00:44:08.046 --> 00:44:11.308]  But our system is Swiss and Iroquois.
[00:44:11.728 --> 00:44:13.549]  It is not Greek.
[00:44:13.850 --> 00:44:17.812]  And it's a giant lie that we are a Grecian democracy.
[00:44:18.233 --> 00:44:20.814]  We are not a Grecian democracy.
[00:44:20.854 --> 00:44:21.135]  And again,
[00:44:21.977 --> 00:44:26.639]  Greece at one time had more than 20 kingdoms, depending on which period of the Greeks.
[00:44:26.959 --> 00:44:29.820]  So you could find any system you wanted in the Greek system.
[00:44:30.040 --> 00:44:31.761]  And I've kind of gone off on a rant here, dude.
[00:44:32.201 --> 00:44:35.283]  It's just that the average American does not know where we came from.
[00:44:35.323 --> 00:44:36.303]  Well, Jefferson told us.
[00:44:36.743 --> 00:44:42.546]  The Swiss and the Iroquois is where he came up with the Constitution, along with Magna Carta,
[00:44:43.386 --> 00:44:50.750]  So it's a fusion of English common law, Iroquois, and Swiss ideas, and we just need to know what our American roots are.
[00:44:51.010 --> 00:44:58.954]  But isn't it interesting that they don't want Hispanics to feel included in Texas, even though the Constitution was written by the Hispanic founder.
[00:44:59.435 --> 00:45:03.477]  More than 35% of the people that voted in the first legislature were Hispanic.
[00:45:03.817 --> 00:45:07.559]  They want to exclude Hispanics from being part of Texas culture when they're at the very heart of it.
[00:45:07.819 --> 00:45:14.807]  And they want to exclude Native Americans out of the Constitution, and that they were the main model even above the Swiss.
[00:45:15.067 --> 00:45:15.968]  Isn't that interesting, dude?
[00:45:16.729 --> 00:45:21.254]  It's very interesting, and that was one of the things Russell Means talked about when we went to visit him.
[00:45:21.274 --> 00:45:22.175]  He's like, did you know that?
[00:45:22.315 --> 00:45:25.639]  Did you know that your Constitution's based off Iroquois law?
[00:45:26.700 --> 00:45:28.102]  And it's amazing that
[00:45:29.704 --> 00:45:32.745]  They don't teach kids that, they teach kids, and you hear everybody say that.
[00:45:32.785 --> 00:45:39.948]  We're a democracy, we're a democracy, we're a constitutional republic, and people don't realize that because it's not taught to kids.
[00:45:40.628 --> 00:45:41.968]  And it's sad.
[00:45:42.208 --> 00:45:48.971]  And there's a New York Times article bringing up Iroquois Constitution, a forerunner to colonist democratic principles.
[00:45:49.611 --> 00:45:52.752]  But see, they lie and call it democratic principles.
[00:45:52.912 --> 00:45:57.733]  Yes, it's a limited democracy in that you can do whatever you want as long as you don't hurt somebody else.
[00:45:58.293 --> 00:46:07.115]  But the majority cannot vote to take the rights of a minority, and the majority rights are all codified, and those are the rules of the game.
[00:46:07.475 --> 00:46:08.815]  You cannot violate them.
[00:46:09.575 --> 00:46:13.436]  And the minute you violate them, you're now in a mob rule tyranny.
[00:46:14.076 --> 00:46:17.797]  And that's what we have, where special interests, the IRS,
[00:46:19.517 --> 00:46:24.180]  The White House can engage in any crime they want, and they're above the law.
[00:46:25.060 --> 00:46:43.751]  But the IRS can tell some old lady who's 85 years old, oh, 10 years ago we think you underpaid $1,000, and so with interest it's now $50,000, and then they drain the old woman's bank account, make her sell her house, throw her out on the street, and we stand for this as a society?
[00:46:44.511 --> 00:46:46.132]  We put up with this garbage?
[00:46:46.732 --> 00:46:47.532]  This is pure bull!
[00:46:47.872 --> 00:46:53.635]  The IRS has written the rules on record to screw everyone over where it's impossible.
[00:46:54.175 --> 00:47:03.759]  And now the New York Times reports that law lets IRS seize accounts on suspicion, no crime, no charges, of people with no criminal records because they deposit cash.
[00:47:04.299 --> 00:47:04.519]  Ever!
[00:47:04.539 --> 00:47:07.600]  Do you ever deposit under $1,000?
[00:47:07.980 --> 00:47:11.842]  Well, she didn't make $1,000 today with her small restaurant she had for 40 years.
[00:47:14.599 --> 00:47:18.042]  They took her life savings, $33,000, that she had receipts on.
[00:47:18.283 --> 00:47:19.364]  They don't care.
[00:47:20.505 --> 00:47:21.566]  This is tyranny.
[00:47:21.726 --> 00:47:22.647]  This is evil.
[00:47:23.067 --> 00:47:25.970]  This is what was happening in William Tell's time in Switzerland.
[00:47:28.953 --> 00:47:31.375]  In fact, do remind me, I want to do a special report on William Tell.
[00:47:32.036 --> 00:47:33.197]  It's riveting stuff.
[00:47:33.758 --> 00:47:33.978]  Yeah.
[00:47:34.078 --> 00:47:36.020]  And again, where's the movie about William Tell?
[00:47:37.449 --> 00:47:39.070]  Where's the movie about the Iroquois Nation?
[00:47:39.590 --> 00:47:41.912]  Where's the movie about Magna Carta?
[00:47:42.312 --> 00:47:43.913]  Where's the movie about George Washington?
[00:47:44.674 --> 00:47:49.096]  It's all so epic when you read the real history books that you cannot believe it.
[00:47:51.298 --> 00:47:51.898]  It's so epic.
[00:47:53.359 --> 00:47:59.043]  I think that's part of our job is to retell the history that they're trying to hide and that they don't teach kids anymore.
[00:48:00.263 --> 00:48:05.647]  It's literally, there's a dark period in when America was first being formed that they don't teach kids.
[00:48:06.772 --> 00:48:16.836]  And of course, America had a lot of problems, and a lot of swashbuckling, and a lot of battles, and evil, and six different empires trying to take over this open area, and all the different native tribes getting different groups that want to double-cross each other.
[00:48:17.077 --> 00:48:17.717]  People are people.
[00:48:17.737 --> 00:48:18.597]  We all act the same.
[00:48:18.617 --> 00:48:20.198]  Well, and there's always going to be evil.
[00:48:20.458 --> 00:48:22.999]  It's our job to stand up to it and point out when it's wrong.
[00:48:23.619 --> 00:48:23.960]  Absolutely.
[00:48:23.980 --> 00:48:24.940]  And we shouldn't be afraid to do it.
[00:48:25.260 --> 00:48:25.800]  Absolutely.
[00:48:25.840 --> 00:48:27.761]  So I've covered about ten articles so far.
[00:48:29.442 --> 00:48:30.502]  Just look at this.
[00:48:32.163 --> 00:48:36.105]  How about the Jewish group comes out and says, let's arm everybody in France?
[00:48:39.878 --> 00:48:44.340]  I mean, what's going to happen if France says, OK, if you're Jewish, you can have a gun, but nobody else can?
[00:48:44.400 --> 00:48:45.541]  Isn't that discrimination?
[00:48:45.841 --> 00:48:51.764]  But see, under political correctness, if you're a protected minority, you get rights that other people don't.
[00:48:55.706 --> 00:49:00.208]  But I think it's a great idea, and I agree with the head of Interpol, saying it's time to arm people.
[00:49:00.528 --> 00:49:02.069]  That will put an end to this very, very quick.
[00:49:03.390 --> 00:49:04.450]  Now let's continue here.
[00:49:04.550 --> 00:49:10.252]  Four top Secret Service executives told to leave their post in agency shake-up.
[00:49:11.513 --> 00:49:13.593]  This is a persecution, ladies and gentlemen.
[00:49:13.633 --> 00:49:15.374]  Let me give you a little newsflash.
[00:49:15.594 --> 00:49:18.615]  There have been members of the Secret Service that have always been visiting hookers.
[00:49:20.196 --> 00:49:26.878]  I don't care what doctors, lawyers, auto mechanics, there's a percentage of every profession that sees hookers.
[00:49:27.850 --> 00:49:30.051]  I mean, that's been going on since before civilization.
[00:49:30.572 --> 00:49:30.872]  Okay?
[00:49:31.212 --> 00:49:47.181]  They use that as this big deal to now persecute a bunch of people in the agency who, again, if they were going after them for real corruption, like the CIA blackmailing Congress and hacking their computers, they've now investigated themselves and says it's fine, then I'd say, yeah, go out for Secret Service.
[00:49:47.661 --> 00:49:53.244]  This is the same White House persecuting the military, persecuting Petraeus right now over a girlfriend.
[00:49:56.440 --> 00:49:58.161]  Oh, let's indict him over a girlfriend!
[00:50:01.202 --> 00:50:11.405]  This is the same Justice Department that is openly running fast and furious, covering up Benghazi, covering up all these big banks and corporations that are tax-exempt.
[00:50:12.886 --> 00:50:20.169]  This is the same Justice Department that is engaged in IRS persecution in a reign of terror that makes Richard Nixon look like an angel cake.
[00:50:21.709 --> 00:50:23.350]  They just are in no position
[00:50:24.338 --> 00:50:29.044]  Should be involved in any of this, but that shows you there's a major purge going on.
[00:50:30.465 --> 00:50:35.271]  Charges recommended against Petraeus, former mistress from North Carolina, under investigation.
[00:50:35.812 --> 00:50:38.415]  Again, I'm not saying it's good he was doing whatever he was doing, but...
[00:50:40.000 --> 00:50:45.263]  You can have foreign banks signing us on to 2 trillion, 2 quadrillion, 2,000 trillion.
[00:50:45.843 --> 00:50:54.647]  We can have all this, the president becoming a dictator, opening the borders, a secret plan to legalize all the illegals, issue 40 million green cards, on and on and on.
[00:50:54.667 --> 00:50:55.708]  None of that's an issue.
[00:50:56.148 --> 00:50:58.329]  It's Petraeus had a girlfriend!
[00:50:59.730 --> 00:51:05.753]  Now, it'd have been like the royal family and it'd have been like a 10-year-old boy that he killed, then he wouldn't be in trouble.
[00:51:06.313 --> 00:51:07.194]  It's a crime, he's with a woman.
[00:51:08.397 --> 00:51:14.201]  Virtually anyone can hack your cell phone and track your calls, your texts, your emails, your every movement.
[00:51:14.462 --> 00:51:16.203]  But only if they can detect a signal.
[00:51:16.523 --> 00:51:20.166]  Stay one step ahead of hackers and Big Brother with a Blockit Pocket.
[00:51:20.466 --> 00:51:25.750]  A custom-made pocket infused with pure silver that creates a complete Faraday enclosure for your cell phone.
[00:51:25.990 --> 00:51:29.733]  For free shipping to the lower 48, visit BlockitPocket.com or call 888-315-9618.
[00:51:29.813 --> 00:51:30.353]  BlockitPocket.com.
[00:51:30.393 --> 00:51:31.314]  Enhancing health and privacy.
[00:51:37.577 --> 00:51:39.978]  Hunters, anglers, campers and survivalists.
[00:51:40.178 --> 00:51:41.119]  Get back to nature.
[00:51:41.279 --> 00:51:48.322]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[00:51:48.442 --> 00:51:51.643]  Slingbow products are compact and models start from just $17.98.
[00:51:52.103 --> 00:51:55.085]  They're perfect for your bug out bag or storing in your vehicle.
[00:51:55.305 --> 00:51:59.207]  Give yourself and your loved ones the excitement and tradition of slingbow.
[00:51:59.427 --> 00:52:03.749]  A new frontier in archery and truly modern twist on this primitive survival tool.
[00:52:03.969 --> 00:52:06.590]  Feel the thrill only at slingbow.com.
[00:52:07.170 --> 00:52:09.954]  This is a serious topic for all men.
[00:52:10.315 --> 00:52:14.421]  Every single man listening may have a prostate problem if he lives long enough.
[00:52:14.782 --> 00:52:15.202]  That's right.
[00:52:15.643 --> 00:52:18.066]  All of us men may suffer from a prostate problem.
[00:52:18.387 --> 00:52:22.914]  Like urinating more often, waking at night to urinate, or problems with intimacy.
[00:52:23.194 --> 00:52:28.458]  That's why every man needs to call for a free bottle of Super Beta Prostate.
[00:52:28.738 --> 00:52:33.621]  A non-prescription formula guaranteed to reduce the symptoms of your enlarged prostate.
[00:52:33.962 --> 00:52:34.422]  It's free.
[00:52:34.702 --> 00:52:36.223]  Pay only shipping and handling.
[00:52:36.503 --> 00:52:37.084]  Just call 1-800-964-7470.
[00:52:37.144 --> 00:52:38.285]  Prostate problems may not be an issue of if.
[00:52:43.328 --> 00:52:45.069]  There can be an issue of when.
[00:52:45.529 --> 00:52:54.355]  Super Beta Prostate's ingredient is clinically shown to reduce urges to urinate, reduce waking at night to go, and help improve intimacy.
[00:52:54.635 --> 00:52:56.036]  Call for your free bottle.
[00:52:56.397 --> 00:52:57.077]  Just call 1-800-964-7470.
[00:52:57.097 --> 00:52:57.337]  That's 1-800-964-7470.
[00:52:57.377 --> 00:52:57.597]  Call 1-800-964-7470.
[00:52:57.657 --> 00:52:58.898]  What good is a big, berky water filter?
[00:53:09.585 --> 00:53:14.908]  We get that question a lot here at BigBurkyWaterFilters.com, and in a word, the answer is protection.
[00:53:15.268 --> 00:53:24.293]  Protection from water main breaks, E. coli contamination, environmental chemical spills, pesticide runoff, chlorine taste and smell, and all forms of fluoride.
[00:53:24.573 --> 00:53:30.216]  Plus, Big Burky Water Filters are the original gravity water filter system, and most trusted on the market for a reason.
[00:53:30.577 --> 00:53:36.560]  Tested by multiple independent NSF EPA certified labs, they are the gold standard in water purification.
[00:53:36.920 --> 00:53:41.381]  At only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[00:53:41.761 --> 00:53:43.222]  That means big savings.
[00:53:43.542 --> 00:53:47.703]  Big Berkey, the one that's powerful enough to purify stagnant pond water.
[00:53:47.983 --> 00:53:50.924]  Get a Big Berkey today at BigBerkeyWaterFilters.com.
[00:53:51.184 --> 00:53:54.625]  GCN listeners receive 5% off all ceramic filter systems.
[00:53:54.925 --> 00:53:56.826]  Visit our website or call 1-877-99-BERKEY.
[00:53:56.846 --> 00:53:57.686]  That's 877-99-B-E-R-K-E-Y.
[00:53:57.746 --> 00:53:59.726]  Big Berkey Water Filters, for the love of clean water.
[00:54:14.873 --> 00:54:33.730]  Monday through Friday from 11 a.m to 2 p.m central standard time we're here live syndicated radio broadcast blasting out worldwide simulcasting a full tv production at infowars.com forward slash show you can find the free video feed there send that free video feed that we have the embed code posted under it or if we don't it should be added
[00:54:34.851 --> 00:54:38.313]  Post that free video feed to your Facebook, to your Twitter.
[00:54:38.694 --> 00:54:40.314]  Send that link out in email.
[00:54:40.575 --> 00:54:42.095]  Get your friends and family to tune in.
[00:54:42.456 --> 00:54:47.319]  Get a PrisonPlanet.tv membership in the month of January and get almost half off.
[00:54:48.379 --> 00:54:55.523]  $2.20 a month is what it costs or $2.50 a month and then that comes down to 12 cents per person because 20 people
[00:54:57.250 --> 00:54:58.530]  Can use each membership.
[00:54:58.851 --> 00:55:00.371]  That's PrisonPlanet.TV.
[00:55:00.711 --> 00:55:07.533]  See the nightly news, the subscription, see all the archives, my documentary films, e-books, so much more.
[00:55:07.813 --> 00:55:08.854]  Takes about a minute to sign up.
[00:55:08.954 --> 00:55:13.655]  PrisonPlanet.TV and your signing up and being a member supports the broadcast.
[00:55:13.715 --> 00:55:16.456]  So again, I want to thank all of you that are subscribers.
[00:55:16.576 --> 00:55:20.918]  Also, there's a lot of talk out there about what the best gravity-fed filters are.
[00:55:21.815 --> 00:55:31.423]  We sell ProPure G2 systems at the entire family with the biggest distributor in the world because we sell for the lowest price with 10% off promo code water.
[00:55:32.144 --> 00:55:34.466]  It's the lowest we're allowed to advertise it for.
[00:55:34.806 --> 00:55:35.567]  We're in a contract.
[00:55:35.887 --> 00:55:36.648]  It is the lowest.
[00:55:37.068 --> 00:55:42.432]  And we're allowed once a year to do things like free shipping.
[00:55:43.433 --> 00:55:45.235]  Well, we're doing it in the month of January.
[00:55:46.394 --> 00:55:58.083]  We have free shipping on all of the ProPure family of Gravity Fed Stainless Steel Filters, and we have side-by-side comparisons with the lab test, with videos, and the links at infowarstore.com.
[00:55:58.524 --> 00:55:59.324]  Talk is cheap.
[00:56:00.005 --> 00:56:05.109]  Ours is the best and beats the competition hands down.
[00:56:05.169 --> 00:56:06.070]  That's why we sell it.
[00:56:06.450 --> 00:56:11.975]  Clearly, filtered cuts out almost as much as it does, but is it a lot less expensive?
[00:56:13.424 --> 00:56:20.349]  And we have that discounted as well at InfoWarsStore.com or 888-253-3139.
[00:56:20.649 --> 00:56:23.852]  We have the best showerhead filters and other systems for the price.
[00:56:24.132 --> 00:56:25.133]  It's what I use in my home.
[00:56:25.453 --> 00:56:30.437]  You end up absorbing as much fluoride and chlorine and other garbage through your skin as you do as you're drinking it.
[00:56:30.757 --> 00:56:33.639]  The studies show your children breathe it, it goes to the skin.
[00:56:34.099 --> 00:56:36.941]  Key to have those and it supports the broadcast.
[00:56:37.201 --> 00:56:41.203]  We have high quality, very affordable reverse osmosis systems as well.
[00:56:41.603 --> 00:56:44.105]  Just a huge area for high quality water filtration.
[00:56:44.425 --> 00:56:45.646]  That's how we fund our operation.
[00:56:45.986 --> 00:56:52.489]  Selling things at very competitive prices that are high quality that we use so it's a win-win-win and we get good
[00:56:53.570 --> 00:56:55.812]  What you call reap what you sow, karma, whatever.
[00:56:56.132 --> 00:56:59.675]  We believe in only using things that we believe in and that we use.
[00:57:00.075 --> 00:57:05.599]  Infowarsstore.com or 888-253-3139.
[00:57:08.241 --> 00:57:10.043]  Now, we've got Dr. Group who's here.
[00:57:10.103 --> 00:57:11.404]  He's come up from South Texas.
[00:57:12.224 --> 00:57:13.505]  Huge investigative report.
[00:57:14.126 --> 00:57:18.109]  It's hiding in plain view that the flu shot is killing people and causing mystery illnesses.
[00:57:18.429 --> 00:57:20.491]  He's going to give the medical science behind it.
[00:57:20.851 --> 00:57:23.093]  That's all coming up and a lot more with Dr. Group.
[00:57:24.406 --> 00:57:24.706]  U.S.
[00:57:24.746 --> 00:57:28.029]  loosens embargo on Cuba, making trade and travel easier.
[00:57:28.049 --> 00:57:31.012]  I don't like communism.
[00:57:31.112 --> 00:57:32.433]  I don't like Fidel Castro.
[00:57:34.635 --> 00:57:39.119]  The conservative Cuban community is one of the most pro-Liberty groups out there.
[00:57:40.000 --> 00:57:40.661]  That said,
[00:57:42.498 --> 00:57:59.513]  I do want to open Cuba up, because opening it up to trade and opening it up now, after 60 plus years, or almost 60 years, whatever it is, since embargo has been in there since like 61, so do your math, yes it is over 60 years, since all of this has been going on, Obama has now eased them, but it's selective.
[00:57:59.914 --> 00:58:01.095]  And I warned of this.
[00:58:01.135 --> 00:58:03.256]  This is the crony capitalist model.
[00:58:03.277 --> 00:58:09.202]  It's why they like to partner with dictatorships, where they will now allow select corporations and groups in.
[00:58:10.586 --> 00:58:12.708]  And will still then selectively prosecute people.
[00:58:12.768 --> 00:58:14.750]  So it's not safe to go to Cuba under this.
[00:58:14.790 --> 00:58:15.611]  We knew this was coming.
[00:58:15.651 --> 00:58:16.292]  This is the model.
[00:58:17.613 --> 00:58:22.919]  They will allow selective groups, selective corporations to operate and not generally.
[00:58:22.939 --> 00:58:27.504]  You either totally open it up or you don't open it up at all.
[00:58:28.430 --> 00:58:29.050]  That's my view.
[00:58:29.491 --> 00:58:32.792]  Opening it up would cause the communist dictatorship to fall over time.
[00:58:33.553 --> 00:58:38.215]  I don't think it would still be there if they wouldn't have done this, but it's just another bad move.
[00:58:38.295 --> 00:58:40.256]  I mean, it's like Obama offering free tuition.
[00:58:40.456 --> 00:58:42.357]  Turns out it massively increases the prices.
[00:58:42.557 --> 00:58:44.178]  Just like Obamacare was supposed to be free.
[00:58:44.418 --> 00:58:46.760]  It's all screw jobs on top of screw jobs.
[00:58:46.840 --> 00:58:49.361]  Stay with us.
[00:58:49.421 --> 00:58:51.242]  Thank you for listening to GCN.
[00:58:51.802 --> 00:58:53.223]  Visit GCNlive.com today.
[00:58:57.890 --> 00:59:01.753]  The average person's life is filled with unexpected challenges.
[00:59:02.514 --> 00:59:08.759]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[00:59:08.899 --> 00:59:17.926]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[00:59:18.286 --> 00:59:23.110]  Supercharge and conquer your world at Infowarslife.com or call 1-888-253-3139.
[00:59:27.810 --> 00:59:31.312]  The government's Department of Homeland Security is buying up loads of ammo.
[00:59:31.472 --> 00:59:35.435]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:59:35.755 --> 00:59:37.216]  Can you put two and two together?
[00:59:37.536 --> 00:59:45.101]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:59:45.381 --> 00:59:46.242]  But for how long?
[00:59:46.542 --> 00:59:48.523]  Go to InfidelBodyArmor.com.
[00:59:48.743 --> 00:59:52.786]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[00:59:53.166 --> 00:59:54.347]  Infidel Body Armor.
[00:59:55.047 --> 00:59:55.988]  Just won't quit.
[00:59:59.875 --> 01:00:02.459]  You're listening to the Alex Jones Show!
[01:00:13.891 --> 01:00:18.052]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:18.713 --> 01:00:19.513]  You want answers?
[01:00:20.293 --> 01:00:21.194]  Well, so does he.
[01:00:21.854 --> 01:00:25.455]  He's Alex Jones on the GCN Radio Network.
[01:00:26.035 --> 01:00:30.097]  And now, live from Austin, Texas, Alex Jones.
[01:00:37.734 --> 01:00:39.855]  We've got world news coming up.
[01:00:39.975 --> 01:00:41.536]  Science and technology and health.
[01:00:41.656 --> 01:00:43.396]  Middle East news we're going to be breaking down.
[01:00:43.757 --> 01:00:52.180]  Dr. Gribb's going to be in studio with some really important news on what the flu shot's doing, causing the flu, causing misery illnesses, causing deaths.
[01:00:52.200 --> 01:00:56.102]  We've got a stack of news on that front as well.
[01:00:57.362 --> 01:00:59.723]  Again, I was getting into this earlier in the last hour.
[01:00:59.823 --> 01:01:01.324]  It makes me so angry.
[01:01:02.912 --> 01:01:19.536]  That the IRS is targeting tens of thousands of non-profit Christian pro-life and constitutional organizations and criminally going after them with no evidence and admitting it's political persecution and the IRS says they will now continue all of that selectively.
[01:01:20.296 --> 01:01:22.297]  They issued every charity
[01:01:24.540 --> 01:01:33.125]  Release to any liberal group that requested them last year and denied almost every new application for conservative nonprofits.
[01:01:34.125 --> 01:01:35.786]  This is unprecedented.
[01:01:36.847 --> 01:01:41.069]  And now George Soros, Washington Times did an analysis of it.
[01:01:42.050 --> 01:01:49.774]  And again, we just blew up the video that showed on the signs who was backing it and they were all Soros groups.
[01:01:50.315 --> 01:01:51.976]  Well, now it turns out that the
[01:01:53.399 --> 01:01:58.802]  Money from Soros is going directly in to stir up these anti-police demonstrations.
[01:01:59.622 --> 01:02:05.946]  Trying to scapegoat the police as the end-all be-all problem in America and in the world.
[01:02:07.587 --> 01:02:12.870]  Certainly there's problems with police, certainly they've become militarized, but that's the globalists, that's the feds.
[01:02:13.570 --> 01:02:21.855]  I mean, Soros worked with militarized police in Nazi Germany and was one of their top minions and was very well rewarded and made his first millions off of that.
[01:02:22.788 --> 01:02:24.650]  So I just want to point out who's behind this.
[01:02:26.271 --> 01:02:40.425]  Now that said, when you look at the Albuquerque situation, last Friday, and in fact when you guys printed that article I forgot to cover that in detail, they indicted the two officers
[01:02:42.236 --> 01:02:46.278]  That shot the unarmed homeless man to death.
[01:02:46.378 --> 01:02:47.359]  And why did they indict them?
[01:02:47.379 --> 01:02:48.339]  The grand jury indicted them.
[01:02:49.160 --> 01:02:53.062]  Because one of the cops driving up says, I can't wait to blow this guy's testicles off and kill him.
[01:02:53.562 --> 01:02:55.123]  And the other guy was celebrating.
[01:02:56.383 --> 01:02:59.165]  And then they fire on him and go, booyah!
[01:02:59.225 --> 01:03:02.767]  And are all excited and have the dog bite him when he's dead.
[01:03:02.787 --> 01:03:07.509]  It's clearly cold-blooded murder by mentally ill killers, in my view.
[01:03:08.710 --> 01:03:11.071]  So they now have been charged with
[01:03:13.041 --> 01:03:13.361]  Murder.
[01:03:15.143 --> 01:03:16.444]  And again, that is the story.
[01:03:16.464 --> 01:03:20.848]  DA's office bypasses Grand Jury, I guess because they wouldn't take action.
[01:03:22.589 --> 01:03:27.533]  The Albuquerque Department continues to kill unarmed innocent people and has been arrogant about it.
[01:03:28.214 --> 01:03:31.957]  And it's causing a total collapse in confidence in the system.
[01:03:33.098 --> 01:03:35.200]  Do you see George Soros out there stirring up trouble?
[01:03:35.600 --> 01:03:37.502]  No, because it's a Democrat-controlled area.
[01:03:38.680 --> 01:03:43.764]  This is purely partisanship, just like the Democratic Party in Soros funded Occupy Wall Street.
[01:03:44.125 --> 01:03:45.466]  Occupy Wall Street had some good points.
[01:03:46.046 --> 01:03:48.468]  A lot of the corruption comes from Wall Street, but it's not free market.
[01:03:48.508 --> 01:03:50.010]  It's crony insider fraud.
[01:03:50.650 --> 01:03:51.491]  It's gangsterism.
[01:03:52.992 --> 01:04:06.944]  But after a year of that, when they couldn't organize it into a Democratic Party group, even though they financed it, Obama and 36 cities had SWAT teams, federal SWAT teams, raid them and arrest them, and including snipers, prepared to kill the peaceful leaders.
[01:04:08.305 --> 01:04:09.446]  That came out in the news last year.
[01:04:10.446 --> 01:04:18.650]  So see, they're just trying to get some big infighting movement going to distract us from black unemployment doubling under Obama.
[01:04:19.830 --> 01:04:25.333]  Are there legitimate cases to be investigated of the police killing innocent black men?
[01:04:25.413 --> 01:04:26.033]  Absolutely!
[01:04:27.053 --> 01:04:29.114]  Do cops sometimes get off because they're cops?
[01:04:29.214 --> 01:04:29.875]  Absolutely!
[01:04:31.595 --> 01:04:33.416]  Do they brutally murder people sometimes?
[01:04:34.257 --> 01:04:34.837]  Absolutely!
[01:04:35.177 --> 01:04:36.318]  Do they get off sometimes?
[01:04:36.438 --> 01:04:37.018]  Absolutely!
[01:04:38.570 --> 01:04:43.234]  But does that mean when George Soros tries to stir up a race war, it's good?
[01:04:43.414 --> 01:04:43.614]  No.
[01:04:43.634 --> 01:04:45.696]  Because a race war is not going to help anybody.
[01:04:47.357 --> 01:04:53.022]  And I know I've harped on that ad nauseum, it's just that... Here it is in the Washington Times.
