[00:00:00.009 --> 00:00:01.276]  The Alex Jones Show.
[00:40:52.766 --> 00:40:53.386]  85% unemployment.
[00:40:53.546 --> 00:40:59.332]  This is a place that had over 11 million percent hyperinflation until they just got rid of their currency.
[00:40:59.452 --> 00:41:00.232]  Could not save it.
[00:41:01.393 --> 00:41:06.958]  So what's the justification for sending this dentist back to a place where he paid this dictator $55,000 for a trophy hunt?
[00:41:09.065 --> 00:41:13.269]  And now he's going to be punished by this dictator, by the Obama administration.
[00:41:13.669 --> 00:41:15.791]  Because, you know, white privilege, and that sort of thing.
[00:41:16.772 --> 00:41:18.153]  Great white privileged hunter.
[00:41:18.934 --> 00:41:21.937]  Well, the justification for this, again, is the Lacey Act.
[00:41:22.397 --> 00:41:34.848]  And as I was just starting to point out before we went to the break, in January of 2014, Gibson celebrated their victory after three years of fighting with the government because they were singled out
[00:41:35.549 --> 00:41:36.289]  And here's the case.
[00:41:36.309 --> 00:41:42.771]  They were singled out because not... their competitor was not... they didn't come after their competitors because of the wood.
[00:41:43.111 --> 00:41:50.514]  They didn't come after furniture companies that use this kind of wood, but only Gibson because their competitor was a big Democrat donor.
[00:41:50.554 --> 00:41:51.814]  This happened in August of 2011.
[00:41:52.895 --> 00:41:55.275]  Armed FBI agents with SWAT gear.
[00:41:56.196 --> 00:41:59.637]  SWAT gear came after a guitar company, came after Gibson guitar.
[00:42:00.774 --> 00:42:04.096]  Executing a search warrant for the seizure of wood at their facilities.
[00:42:04.117 --> 00:42:09.260]  The premise of the raid was an obscure 100-year-old law that they're now going to use against this dentist, the Lacey Act.
[00:42:09.621 --> 00:42:17.086]  On the basis of this act, the feds stormed the facilities claiming that Gibson had broken foreign and not American laws.
[00:42:17.546 --> 00:42:25.672]  Notably, one of the biggest competitors, CF Martin Company, reportedly uses the same type of wood seized from Gibson's, but they didn't have any interference from the federal government.
[00:42:25.712 --> 00:42:26.133]  Why not?
[00:42:26.233 --> 00:42:27.934]  Because they pay their protection money.
[00:42:28.194 --> 00:42:31.878]  We are turning into a banana republic just like Zimbabwe under Mugabe.
[00:42:33.059 --> 00:42:34.000]  That's what this is about.
[00:42:34.020 --> 00:42:41.828]  They say, furthermore, no other companies known to use wood in question, such as furniture manufacturers, reported a similar prosecution from the federal government.
[00:42:42.515 --> 00:42:46.559]  But, in 2014, they had won their victory.
[00:42:47.340 --> 00:42:51.404]  Somewhere in the United States government, and I don't know where, they got justice.
[00:42:52.105 --> 00:42:57.891]  They say they announced the government series of guitars to rub it in on the Obama administration.
[00:42:58.211 --> 00:43:00.193]  And this I'm reading from FrontPageMag.com.
[00:43:01.394 --> 00:43:04.996]  It's a series of guitars purportedly made with the very same wood seized by the U.S.
[00:43:05.036 --> 00:43:08.057]  government, which was later returned at the end of the fiasco.
[00:43:08.197 --> 00:43:14.400]  And the slogan was, fight the powers that be with a powerful Les Paul guitar.
[00:43:14.820 --> 00:43:15.541]  Well, good for them.
[00:43:16.081 --> 00:43:21.763]  We're going to beat this tyranny of Obama, this corruption of the Democrat Party and the Republican Party.
[00:43:22.024 --> 00:43:23.104]  They play the same games.
[00:43:23.384 --> 00:43:27.086]  They haven't been as out in the open about the corruption, but you wait.
[00:43:27.706 --> 00:43:44.345]  Until the subsequent administrations because it is a ratcheting process Even though they've done it under the table quietly and of course Nixon was impeached For doing to a few people what Nixon has done with the cooperation and the concealment and the cover-up of the entire IRS service
[00:43:45.333 --> 00:43:51.837]  We're learning that they have their own parallel text messaging system because they didn't want to get caught by the emails.
[00:43:52.557 --> 00:43:58.141]  And then, of course, when they get subpoenaed by the Congress, they destroy the emails and say, oh, there's no backups of those.
[00:43:58.541 --> 00:44:00.022]  The truth is gradually coming out.
[00:44:00.062 --> 00:44:01.643]  But we know what they are.
[00:44:01.743 --> 00:44:03.104]  We're just trying to get the details.
[00:44:03.144 --> 00:44:04.565]  We know how corrupt the system is.
[00:44:05.025 --> 00:44:09.208]  And we know that this bureaucracy persists from administration to administration.
[00:44:10.103 --> 00:44:16.565]  What we see happening with the Obama administration is most likely going to continue to happen with a Republican administration.
[00:44:16.605 --> 00:44:19.106]  This needs to be cut off at the local and state level.
[00:44:19.146 --> 00:44:25.068]  We are not going to be able to send a messiah to Washington, even if that messiah is Mr. Smith going to Washington.
[00:44:25.348 --> 00:44:31.790]  We're not going to be able to stop this, I don't think, because it is a massive, permanently entrenched bureaucracy.
[00:44:33.049 --> 00:44:42.979]  Now I've got another report here from Alex Jones that I want to replay that is about, of course he's in Spain, and this is one where they caught on camera a man levitating in Spain.
[00:44:43.019 --> 00:44:48.685]  It's a great analogy about the deception that's going on not only in Spain but also in America.
[00:44:48.725 --> 00:44:50.007]  Here's that report from Alex Jones.
[00:44:54.048 --> 00:44:58.693]  We're here in Barcelona, and there's a lot of magic tricks going on.
[00:44:58.753 --> 00:45:06.020]  In fact, the big central banks are issuing, in some cases hundreds of times, the debt that there's actually money to pay it back for.
[00:45:06.040 --> 00:45:11.486]  And they do the magic trick of having the controlled media convince the public that indeed,
[00:45:13.531 --> 00:45:14.632]  Most of that is owed by them.
[00:45:14.992 --> 00:45:26.337]  Like when banks sell a house 50 times, or 60 times, or 70 times, or 100 times, and they have the public bail them out with too big to fail, that magic trick is something the public buys because the media is run by six people.
[00:45:26.697 --> 00:45:33.821]  In fact, if you believe the six central banks aren't the biggest corporate welfare people out there, you believe this guy's actually floating in the air.
[00:45:34.301 --> 00:45:36.102]  And Rob Duke, come over here, we can show folks.
[00:45:36.962 --> 00:45:38.983]  That it's simply an amazing illusion.
[00:45:39.683 --> 00:45:44.185]  I personally cannot see how he's able to do that.
[00:45:44.225 --> 00:45:44.745]  It's amazing.
[00:45:46.206 --> 00:45:49.367]  Until you realize that there is a metal bar going up under his arm right there.
[00:45:49.387 --> 00:45:50.347]  That's holding him up.
[00:45:50.647 --> 00:45:52.908]  But you need to know that it is still extremely exhausting.
[00:45:53.128 --> 00:45:57.090]  But because I know there's a metal bar coming up through there and back through his arm now, holding him up.
[00:45:58.306 --> 00:45:59.367]  I'm a conspiracy theorist.
[00:45:59.947 --> 00:46:03.050]  A mainstream media person would just say, this is real, this is really happening.
[00:46:03.090 --> 00:46:04.891]  So, I don't want to be a conspiracy theorist.
[00:46:05.472 --> 00:46:10.696]  I want to say right now, this guy has defied gravity, or he's such an acrobat, he's able to hold himself up with one arm.
[00:46:11.096 --> 00:46:12.077]  I believe the mainstream media.
[00:46:12.437 --> 00:46:13.558]  I believe fluoride is good for you.
[00:46:13.658 --> 00:46:14.699]  I believe vaccines are good for you.
[00:46:15.119 --> 00:46:16.380]  I believe Spain is now a free country.
[00:46:17.060 --> 00:46:18.101]  I believe the EU loves you.
[00:46:18.241 --> 00:46:20.763]  I believe getting rid of all national sovereignty to the megabanks is the answer.
[00:46:21.143 --> 00:46:24.046]  I believe derivatives and counterfeiting new world order systems are the way to go.
[00:46:24.906 --> 00:46:26.548]  And, you know, I believe that
[00:46:27.448 --> 00:46:28.448]  The New World Order cares about us.
[00:46:29.088 --> 00:46:31.189]  So again, ladies and gentlemen, absolutely amazing.
[00:46:31.229 --> 00:46:32.389]  Look at this illusion.
[00:46:33.069 --> 00:46:34.170]  It is really hard to believe.
[00:46:34.770 --> 00:46:43.532]  And, of course, you can see way off in the distance the real world built by civilization, built by humans, brick by brick, and our desires and our passions.
[00:46:43.952 --> 00:46:45.252]  That was real.
[00:46:45.772 --> 00:46:49.993]  But the globalists have conquered it through fractional reserve banking, derivative counterfeiting, fraud.
[00:46:50.793 --> 00:46:54.874]  Again, this is just another report from the road on this live worldwide transmission
[00:46:55.660 --> 00:47:03.586]  We are going to now throw the broadcast back to the folks there at the Infowars News Center in Austin, Texas.
[00:47:03.966 --> 00:47:05.747]  But all of this civilization isn't real.
[00:47:06.408 --> 00:47:07.729]  Freedom and liberty isn't real.
[00:47:08.229 --> 00:47:11.431]  The fraud of the central bankers conquering everyone is real.
[00:47:11.451 --> 00:47:12.912]  In fact, let's go back over here again.
[00:47:14.113 --> 00:47:15.074]  1776 isn't real.
[00:47:15.094 --> 00:47:16.155]  The Bill of Rights isn't real.
[00:47:16.455 --> 00:47:17.536]  Due process isn't real.
[00:47:17.856 --> 00:47:18.756]  Freedom isn't real.
[00:47:19.217 --> 00:47:20.197]  This is real.
[00:47:21.158 --> 00:47:22.059]  Obama is real.
[00:47:22.119 --> 00:47:23.600]  Your free Obamacare is real.
[00:47:24.207 --> 00:47:26.270]  Turning in your guns and having less crime is real.
[00:47:27.312 --> 00:47:28.914]  This is what's real, ladies and gentlemen.
[00:47:29.815 --> 00:47:32.659]  Simply, simply give in to the illusion.
[00:47:32.859 --> 00:47:34.482]  Simply give in to the New World Order.
[00:47:34.922 --> 00:47:35.924]  Don't get upset about it.
[00:47:36.776 --> 00:47:38.897]  Don't drink three or four espressos like I've done.
[00:47:39.517 --> 00:47:41.478]  Just go with it, okay?
[00:47:41.958 --> 00:47:42.178]  All right.
[00:47:42.538 --> 00:47:44.238]  We're going to go back to the live transmission.
[00:47:44.279 --> 00:47:48.460]  If you're watching, go to infowars.com forward slash show to find the free video feeds.
[00:47:48.820 --> 00:47:57.783]  Because if you're listening and hearing me talk about an illusionist, there's a fella in a black and gold suit if you're a radio listener who appears to be levitating about three feet off the ground.
[00:47:59.188 --> 00:48:13.500]  But in truth, because I'm a conspiracy theorist, and I'm into how things work, I realize the Federal Reserve is not public, it's private, and I realize there's a bar, a metal plate on the ground, holding him up, hooked to a bar, up under his arm, so it appears he's floating off the ground.
[00:48:14.000 --> 00:48:21.786]  Alright, with that said, I'm now going to give him a donation, and we are going to end this transmission, but more reports are coming.
[00:48:22.106 --> 00:48:25.169]  InfoWars.com, if you're watching, you are the resistance.
[00:48:26.624 --> 00:48:27.885]  A very convincing illusion.
[00:48:27.925 --> 00:48:31.387]  Far more convincing than most of the ones that they try to sell us, as Alex pointed out.
[00:48:31.407 --> 00:48:36.611]  And we have an article that we saw in the Drudge Report today from The Independent in the UK.
[00:48:36.651 --> 00:48:38.632]  What turns someone into a conspiracy theorist?
[00:48:38.732 --> 00:48:43.435]  Well, a study to look at why some are more receptive to such theories.
[00:48:43.996 --> 00:48:49.559]  Now, this is a new study that will look at why some people are more susceptible to extremist views.
[00:48:50.100 --> 00:48:50.540]  Wait a minute.
[00:48:50.680 --> 00:48:51.321]  Oh, okay.
[00:48:51.381 --> 00:48:53.822]  It hasn't... He hasn't done his study yet.
[00:48:54.563 --> 00:48:56.184]  But he's already got his conclusions.
[00:48:57.445 --> 00:48:58.166]  You understand that?
[00:48:58.506 --> 00:49:07.676]  He's going to do a study about conspiracy theorists, but he's already got a conspiracy theory about conspiracy theorists before he starts because he hasn't done any investigation.
[00:49:08.077 --> 00:49:13.002]  Maybe somebody should explain to this grant-seeking whore that
[00:49:15.017 --> 00:49:16.659]  These are conspiracy facts.
[00:49:16.779 --> 00:49:21.023]  These are people who are skeptical of the illusions that were being sold.
[00:49:21.043 --> 00:49:28.030]  We're skeptical of the pat explanations that we see, but we're also skeptical when we see things that we know aren't going to happen.
[00:49:28.090 --> 00:49:34.176]  Why did Alex look at that, no matter how convincing that was, that man there that was floating in the air?
[00:49:34.636 --> 00:49:38.139]  And if you're watching this on radio, his feet are off the ground, his hand is on a
[00:49:39.140 --> 00:49:40.782]  Uh, on a stick, on a cane.
[00:49:41.202 --> 00:49:42.823]  He's dressed in a top hat and that sort of thing.
[00:49:42.863 --> 00:49:44.824]  But he's floating in the air, apparently.
[00:49:45.365 --> 00:49:48.887]  Well, we know that that's not possible because of gravity, right?
[00:49:49.808 --> 00:49:50.609]  That's where we start.
[00:49:50.649 --> 00:49:53.271]  We start with some facts that we can rely on and we test.
[00:49:53.911 --> 00:49:58.879]  What we're being told by the government, by the media, against those baseline facts.
[00:49:58.939 --> 00:50:06.370]  And when we do, and we contradict, or we're skeptical of what the government's official story is, we're dismissed as conspiracy theorists.
[00:50:06.631 --> 00:50:08.574]  And yet this guy who is doing the article...
[00:50:09.655 --> 00:50:17.739]  He is going to have, there's a whole article about what he knows about people who believe conspiracy theories already, so why does he need the government grant to do this?
[00:50:18.339 --> 00:50:26.623]  They say that he is about to launch a new study that will look at, this is all in the future, he hasn't done the study yet, but he's got his mind made up.
[00:50:27.850 --> 00:50:30.493]  That's the way the media works.
[00:50:30.674 --> 00:50:32.877]  That's the way they come after the public.
[00:50:33.257 --> 00:50:34.519]  So here's some of his conclusions.
[00:50:34.759 --> 00:50:37.543]  He says, well, conspiracy theorists aren't mad.
[00:50:37.963 --> 00:50:40.907]  And by that he's writing from the UK, so he's saying they're not insane.
[00:50:41.648 --> 00:50:42.349]  I'm mad.
[00:50:42.689 --> 00:50:45.853]  He says they just have certain intellectual character traits.
[00:50:46.514 --> 00:50:48.176]  Yeah, we have an intelligence.
[00:50:48.196 --> 00:50:50.219]  We're skeptical about things.
[00:50:50.579 --> 00:50:53.523]  You're gonna knock down three buildings with two planes?
[00:50:54.404 --> 00:50:55.726]  Go back and look at the history.
[00:50:55.806 --> 00:51:02.054]  Have you ever seen any skyscraper that burned, even for days, with steel structures like that, that just fell down?
[00:51:02.354 --> 00:51:05.378]  Let alone collapsed after a couple of hours in its own footprint.
[00:51:05.638 --> 00:51:06.298]  And three of them!
[00:51:06.739 --> 00:51:08.239]  One of them wasn't even hit by a plane!
[00:51:24.147 --> 00:51:27.549]  That's right, Christmas in July at Guns80.com.
[00:51:27.949 --> 00:51:29.850]  A brand new special.
[00:51:30.250 --> 00:51:32.051]  A really awesome special.
[00:51:32.211 --> 00:51:35.373]  Every day till the end of the month, through this weekend at least.
[00:51:35.633 --> 00:51:35.994]  Guns80.com.
[00:51:36.014 --> 00:51:36.654]  Go to Guns80.com.
[00:51:38.766 --> 00:51:47.470]  Silver has always been nature's very own antibiotic, and only one system allows you to produce an endless supply of nano-sized silver solutions right from the convenience of your home.
[00:51:47.670 --> 00:51:48.610]  Silver Lungs.
[00:51:48.770 --> 00:51:55.893]  With the addition of our unique lung delivery system, respiratory infections are targeted directly, where traditional oral administration simply cannot reach.
[00:51:56.053 --> 00:52:01.916]  This pioneering method also preserves the original particle sizes and delivers your silver solution directly into the bloodstream.
[00:52:02.096 --> 00:52:06.138]  See the Silver Lungs generator and lung delivery system at SilverLungs.com.
[00:52:06.218 --> 00:52:07.938]  That's SilverLungs.com.
[00:52:20.003 --> 00:52:24.786]  Thousands of them with an average voting score at an unprecedented 4.8.
[00:52:26.588 --> 00:52:38.396]  It is concentrated herbs and natural organic compounds known to energize the body's natural processes that are blocked by estrogen mimickers and other toxic elements in the food chain.
[00:52:38.536 --> 00:52:43.580]  Super Mill Vitality from InfoWarsLife.com has sold out multiple times in the last three months.
[00:52:43.720 --> 00:52:51.082]  To fix that problem, we have now produced the biggest and most concentrated high-quality batch of Super Mel Vitality in the product's history.
[00:52:51.302 --> 00:52:53.883]  Our new Ultra Strength Formula is even stronger.
[00:52:54.063 --> 00:52:58.404]  Check out the third-party reviews and informational videos at InfoWarsLife.com.
[00:52:58.604 --> 00:53:01.305]  Now it's time to get your body in balance and fight back.
[00:53:01.565 --> 00:53:07.587]  I'm Alex Jones for Super Mel Vitality and InfoWarsLife.com, and I salute you, our supporters!
[00:53:08.007 --> 00:53:09.847]  Who's among the worst at keeping your data private?
[00:53:09.987 --> 00:53:13.468]  The Electronic Frontier Foundation Privacy Report says it's AT&T.
[00:53:13.728 --> 00:53:18.509]  AT&T customers need to know this when calling the Alex Jones 24-7 listen line at 1-605-562-9000.
[00:53:18.590 --> 00:53:20.950]  Big Brother is listening.
[00:53:21.210 --> 00:53:25.191]  No apps, no data, no internet needed, and no extra cost if you have unlimited minutes.
[00:53:25.391 --> 00:53:29.632]  Call the Alex Jones 24-7 listen line on any phone, but please don't use AT&T.
[00:53:29.732 --> 00:53:32.433]  For everyone else, bookmark Alex Jones listen line number today.
[00:53:32.453 --> 00:53:32.693]  1-605-562-9000.
[00:53:32.733 --> 00:53:32.933]  That's 1-605-562-9000.
[00:53:37.774 --> 00:53:39.596]  Healthy, organic, fresh fish.
[00:53:39.816 --> 00:53:41.737]  Robust, mouthwatering vegetables.
[00:53:42.078 --> 00:53:42.918]  All from your home.
[00:53:43.098 --> 00:53:44.279]  It's called Aquaponics.
[00:53:44.540 --> 00:53:49.003]  This brilliant, self-sustaining protein and veggie system is perfect for year-round growing.
[00:53:49.183 --> 00:53:51.385]  Know exactly where your food is coming from.
[00:53:51.645 --> 00:53:55.388]  Aquaponicsource.com is the one-stop shop for all your needs.
[00:53:55.649 --> 00:53:59.091]  Fish, fish food, plumbing, full systems, classes and more.
[00:53:59.271 --> 00:54:00.633]  Learn to build your own system.
[00:54:00.953 --> 00:54:04.856]  Go to Aquaponicsource.com for a free guide to aquaponics.
[00:54:05.076 --> 00:54:06.457]  That's Aquaponicsource.com.
[00:54:24.972 --> 00:54:27.738]  Welcome back to the Alex Jones Show on this Friday, July 31st, 2015.
[00:54:28.739 --> 00:54:31.284]  Yes, it is the last day of July.
[00:54:31.304 --> 00:54:35.973]  And before we get back to the news, I'll remind you that it is the last day of free shipping for July.
[00:54:36.653 --> 00:54:40.555]  We have free shipping on everything at InfoWarsLife.com.
[00:54:40.935 --> 00:54:43.777]  Right now we have Survival Shield X2 in stock.
[00:54:43.917 --> 00:54:47.979]  It comes and goes, just like we have all of our products going out of stock.
[00:54:48.039 --> 00:54:52.021]  And so many of these, we just had Knockout go out of stock, I was notified.
[00:54:52.041 --> 00:54:54.802]  That was one that we had just introduced recently.
[00:54:54.842 --> 00:54:57.144]  That is now out of stock, along with Deep Cleanse.
[00:54:57.924 --> 00:55:00.009]  Survival Shield, however, is in stock.
[00:55:00.390 --> 00:55:03.817]  We have over 400 reviews on InfoWarsLife.com.
[00:55:03.917 --> 00:55:07.184]  Over 99% of respondents would recommend it to a friend or family.
[00:55:07.505 --> 00:55:08.006]  This is our
[00:55:09.252 --> 00:55:13.074]  Super Quality Survival Shield X2 Nascent Iodine.
[00:55:13.114 --> 00:55:14.175]  Here's one of those reviews.
[00:55:14.435 --> 00:55:18.097]  Java Hacker from LA, California says it works exactly as described.
[00:55:18.117 --> 00:55:30.383]  It made my skin slightly darker, tanner, it improved memory, improved clarity, makes me feel sharper, no side effects, tastes good, sweet, lessened by migraine headaches, lessened by eye pain, makes me feel stronger.
[00:55:30.824 --> 00:55:33.145]  I'm going to try the Silver and the Deep Cleanse too.
[00:55:33.605 --> 00:55:34.286]  I'm really shocked.
[00:55:34.346 --> 00:55:38.588]  Well, Deep Cleanse is out of stock, I believe, but the Silver you can get at
[00:55:39.048 --> 00:55:41.229]  Buy two, get two for free.
[00:55:41.249 --> 00:55:42.950]  So you can get silver at half price as well.
[00:55:42.970 --> 00:55:57.075]  It's a good time to stock up on things like silver, on things like iodine that don't go bad, things that do go out of stock, things that you need to have to protect against things in case we have a grid down scenario.
[00:55:57.135 --> 00:56:02.338]  You want to have vital nutrients and things that you can use as medicine, as disinfectants.
[00:56:02.398 --> 00:56:08.020]  You want to have those sorts of things available already because it will be too late to prepare at that point in time.
[00:56:08.826 --> 00:56:18.291]  Now, going back to what we were talking about just before the break, of course, Alex Jones had that great video showing the man that apparently was suspended in space where gravity was not working.
[00:56:18.531 --> 00:56:19.552]  He was holding a cane.
[00:56:19.852 --> 00:56:21.973]  He looked like he was floating in midair.
[00:56:21.993 --> 00:56:26.576]  A very effective illusion, but we know it's an illusion because we know about the facts of gravity.
[00:56:27.156 --> 00:56:33.020]  We know what our government is telling us, in many cases, is a bold-faced lie as well.
[00:56:33.780 --> 00:56:40.865]  As I mentioned earlier in the show, the CDC has destroyed vaccine documents and this has been revealed by a congressman.
[00:56:40.885 --> 00:56:42.807]  This is an article up on Infowars.com.
[00:56:42.827 --> 00:56:46.669]  Yes, it's that CDC whistleblower case back again.
[00:56:47.170 --> 00:56:52.834]  They say co-authors scheduled a meeting to destroy documents related to the MMR vaccine study.
[00:56:53.374 --> 00:56:55.416]  The remaining four co-authors all met
[00:56:55.976 --> 00:56:56.857]  And earlier this week, U.S.
[00:56:56.877 --> 00:56:58.319]  Congressman Bill Posey
[00:57:13.317 --> 00:57:16.059]  Pointed that out on the floor of the house.
[00:57:16.960 --> 00:57:18.101]  It's not just that, of course.
[00:57:18.661 --> 00:57:20.342]  We have the Rhode Island mandates.
[00:57:20.863 --> 00:57:23.625]  HPV vaccine for 7th graders starting this fall.
[00:57:23.705 --> 00:57:28.649]  All 7th graders in Rhode Island will now have to get an HPV vaccine.
[00:57:28.769 --> 00:57:32.212]  And you notice it doesn't say all girls will have to get it.
[00:57:33.132 --> 00:57:34.413]  All will have to get it.
[00:57:35.454 --> 00:57:36.115]  All will have to get it.
[00:57:36.895 --> 00:57:41.279]  They do still have a medical or religious exemption, but wait for it.
[00:57:41.499 --> 00:57:42.780]  They're going to come after that as well.
[00:57:43.777 --> 00:57:52.921]  Now, that's going to be, if they harm anybody there with those vaccines, of course, the vaccine companies have been protected by the government with legal immunity.
[00:57:52.961 --> 00:57:54.041]  That's the way this is working.
[00:57:54.322 --> 00:57:57.323]  We see this pattern happening across the country.
[00:57:58.283 --> 00:58:00.644]  We see the White House talking about conspiracy theories.
[00:58:00.684 --> 00:58:02.425]  The White House has its own conspiracy theory.
[00:58:02.905 --> 00:58:03.966]  Here's their conspiracy theory.
[00:58:03.986 --> 00:58:04.966]  You know those videos?
[00:58:05.286 --> 00:58:06.667]  Those Sting videos that you saw?
[00:58:07.619 --> 00:58:19.908]  Are the people getting the Planned Parenthood directors monologuing like supervillains, talking about how they're going to sell the body parts, how much they make, cutting them up into little pieces, discussing what they can do to make money off of it?
[00:58:20.168 --> 00:58:22.950]  That's simply a conspiracy theory, according to the White House.
[00:58:23.010 --> 00:58:24.852]  Don't believe your eyes.
[00:58:24.952 --> 00:58:25.953]  They're absolutely fake.
[00:58:26.873 --> 00:58:29.854]  Ah, what's fake is the facade from the White House.
[00:58:29.914 --> 00:58:37.536]  We also see at Infowars.com, Planned Parenthood president made 39 visits to Obama's White House since 2009.
[00:58:38.096 --> 00:58:39.656]  That's why he's lying to you.
[00:58:40.016 --> 00:58:43.737]  That's why he's trying to get you to believe that this is a hoax.
[00:58:44.397 --> 00:58:47.558]  He's got his own little conspiracy theory, but you can see the evidence for yourself.
[00:58:47.598 --> 00:58:48.598]  Stay with us, we'll be right back.
[00:58:50.039 --> 00:58:51.639]  Thank you for listening to GCN.
[00:58:51.679 --> 00:58:53.839]  Visit GCNlive.com today.
[00:58:58.584 --> 00:59:01.805]  When cells become toxic, they die early and aging sets in.
[00:59:02.105 --> 00:59:10.109]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:59:10.349 --> 00:59:15.371]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:59:15.771 --> 00:59:18.052]  You want the best that's out there at the lowest price anywhere?
[00:59:18.292 --> 00:59:20.093]  We now have the synergistic solution.
[00:59:20.393 --> 00:59:24.595]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:59:28.547 --> 00:59:29.147]  Alex Jones here.
[00:59:29.567 --> 00:59:38.629]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[00:59:38.829 --> 00:59:42.350]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:59:42.630 --> 00:59:50.632]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[00:59:50.972 --> 00:59:53.253]  Visit Infowarslife.com or call 1-888-253-3139.
[00:59:53.273 --> 00:59:54.333]  That's Infowarslife.com.
[01:00:01.124 --> 01:00:03.729]  You're listening to The Alex Jones Show.
[01:00:14.690 --> 01:00:18.873]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:19.534 --> 01:00:20.334]  You want answers?
[01:00:21.115 --> 01:00:22.035]  Well, so does he.
[01:00:22.676 --> 01:00:26.278]  He's Alex Jones on the GCN Radio Network.
[01:00:26.859 --> 01:00:30.902]  And now, live from Austin, Texas, Alex Jones.
[01:00:37.040 --> 01:00:38.501]  Welcome back to the Alex Jones Show.
[01:00:38.541 --> 01:00:39.722]  I'm David Knight, your host today.
[01:00:39.742 --> 01:00:43.424]  We're going to be going to a report from Alex Jones in the next segment.
[01:00:44.065 --> 01:00:46.286]  The globalist's cause is destruction.
[01:00:46.426 --> 01:00:47.627]  What is your cause?
[01:00:47.727 --> 01:00:51.270]  Alex is going to break down the way the New World Order gains the system in their favor.
[01:00:51.930 --> 01:00:54.172]  And what is their final solution?
[01:00:54.812 --> 01:00:57.234]  It's a technotronic eugenics nightmare.
[01:00:58.126 --> 01:01:00.087]  We know that from their own documents.
[01:01:00.127 --> 01:01:08.128]  Of course, that would be a conspiracy theory, many would say, but as we pointed out in the last segment, Obama says that these Planned Parenthood videos are fake.
[01:01:08.189 --> 01:01:09.669]  That's his conspiracy theory.
[01:01:10.469 --> 01:01:11.549]  You need to look at the evidence.
[01:01:11.669 --> 01:01:13.950]  You need to look at everything skeptically.
[01:01:14.030 --> 01:01:21.892]  I remember when I first saw the Michael Hastings video, and I saw the car crashed into the tree
[01:01:23.235 --> 01:01:29.021]  And the engine ejected hundreds of feet down the road at a right angle to where the car was.
[01:01:29.041 --> 01:01:35.788]  And it's like, well, wait a minute, that doesn't make any sense because if you hit a tree, that impact is going to capture the engine into the car.
[01:01:35.808 --> 01:01:38.892]  As a matter of fact, that's one of the major causes of fatality in a car accident.
[01:01:39.412 --> 01:01:47.936]  Is the engine getting pushed back into the driver's compartment, the steering wheel predominantly, getting pushed back into the driver because the engine does not compress.
[01:01:48.036 --> 01:01:50.317]  It also doesn't fly out at a right angle.
[01:01:50.638 --> 01:01:52.198]  And then, of course, it burst into flames.
[01:01:52.238 --> 01:01:59.382]  I thought, well, that's kind of interesting because if you look at this, the back of the car is not compromised whatsoever.
[01:01:59.482 --> 01:02:01.343]  The back of the car was in great shape.
[01:02:01.383 --> 01:02:02.844]  It was the front where all the fire was.
[01:02:03.592 --> 01:02:04.313]  So it's like, hmm.
[01:02:05.253 --> 01:02:08.716]  It's very interesting, because you go back and just take a look and see how this works.
[01:02:08.736 --> 01:02:14.041]  It's kind of like, you know, gravity, as Alex was talking about, and we looked at that guy that was kind of hanging in the air there in Spain.
[01:02:14.541 --> 01:02:18.604]  We kind of know how gravity works, so how does it work when cars explode?
[01:02:18.644 --> 01:02:20.966]  Well, we see a lot of car crashes, you know, in Hollywood.
[01:02:21.187 --> 01:02:24.269]  Things driving off a cliff, they spontaneously explode.
[01:02:24.309 --> 01:02:26.351]  Those are charges for effect.
[01:02:27.132 --> 01:02:28.212]  It does happen in real life.
[01:02:29.229 --> 01:02:33.172]  You can see some very interesting videos of car crashes and that sort of thing.
[01:02:33.192 --> 01:02:36.735]  You can see, there was one in particular that I thought was very interesting.
[01:02:36.775 --> 01:02:38.437]  It was a racing track.
[01:02:39.218 --> 01:02:40.899]  And these were high-performance racing cars.
[01:02:41.079 --> 01:02:47.425]  One of them hits an oil slick on the track and goes into a wall, smashes up.
[01:02:47.465 --> 01:02:50.307]  It does not explode because it hits the front of the car.
[01:02:50.407 --> 01:02:53.029]  And oh, by the way, the engine didn't get ejected at a right angle either.
[01:02:53.049 --> 01:02:54.591]  It got pushed back into the car.
[01:02:55.484 --> 01:03:06.052]  Another car comes along, hits the same oil slick, follows the same trajectory, comes in a couple of seconds, about five to ten seconds later, comes in and hits that car in the back.
[01:03:06.953 --> 01:03:09.015]  Ah, now it's corrupted the fuel tank.
[01:03:10.075 --> 01:03:12.077]  And you have a big explosion.
[01:03:12.577 --> 01:03:13.999]  But you have to bust the fuel tank.
[01:03:14.807 --> 01:03:18.050]  That's, by the way, what has happened with Jeep.
