[00:00.000 --> 00:26.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[32:27.000 --> 32:30.000]  It is the only one that does it and out of the gates.
[32:30.000 --> 32:34.000]  We have it discounted at 10% off with promo code water.
[32:34.000 --> 32:45.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilic acid.
[32:45.000 --> 32:51.000]  The most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[32:51.000 --> 32:56.000]  Get your Pro Pure with the new Pro 1 filters today at infowarsstore.com
[32:56.000 --> 33:00.000]  or by calling 888-253-3139.
[33:00.000 --> 33:04.000]  Coast to coast, direct from Austin.
[33:04.000 --> 33:09.000]  You're listening to the Alex Jones Broadcasting Network.
[33:13.000 --> 33:15.000]  We are on the march.
[33:15.000 --> 33:18.000]  The empire is on the run.
[33:18.000 --> 33:23.000]  Alex Jones and the GCN Radio Network.
[33:26.000 --> 33:29.000]  I want to hear what you think was the biggest story of 2013.
[33:29.000 --> 33:33.000]  Not just the biggest stories that mainstream media covered.
[33:33.000 --> 33:41.000]  Miley Cyrus licking on wrecking balls or other distractions or what Cayenne West or Justin Bebler did.
[33:41.000 --> 33:44.000]  No, I want to hear from you.
[33:44.000 --> 33:51.000]  When you think the biggest story really was and what you think is going to happen in 2014 at such a critical year.
[33:51.000 --> 34:03.000]  Not just here but worldwide as so many events converge together in really a socio-economic political ripple effect or almost presingularity.
[34:03.000 --> 34:05.000]  Massive changes are happening everywhere.
[34:05.000 --> 34:15.000]  The toll-free number to join us on those subjects I just mentioned is 877-789-ALIX 877-789-2539.
[34:15.000 --> 34:17.000]  That's a different number than weekdays.
[34:17.000 --> 34:20.000]  Weekdays, the network takes the calls and we take them from Minnesota.
[34:20.000 --> 34:22.000]  I'm based here in Austin, Texas.
[34:22.000 --> 34:26.000]  And on the Sunday show, it's all produced right here in Austin, Texas from South Austin.
[34:26.000 --> 34:33.000]  877-789-ALIX 877-789-2539.
[34:33.000 --> 34:38.000]  And it's wide open as long as your phone has good audio quality.
[34:38.000 --> 34:43.000]  I tell you, phones just get worse and worse and studies show that both cell phones and landlines.
[34:43.000 --> 34:46.000]  Unless you're talking about Skype or other systems like that.
[34:46.000 --> 34:49.000]  So again, I think we're going to start taking more Skype calls.
[34:49.000 --> 34:52.000]  We should set it up where we can take FaceTime calls.
[34:52.000 --> 34:54.000]  Do you ever think about that, guys?
[34:54.000 --> 34:59.000]  We can give out a FaceTime number and do what talk radio has it done and revolutionize stuff.
[34:59.000 --> 35:03.000]  Boom, I want that in the new studio where we have a FaceTime number.
[35:03.000 --> 35:10.000]  And then it can come in like three, four in queue or take one as it comes in, put it on air.
[35:10.000 --> 35:15.000]  You'll have to screen it though if it's a video call to make sure it's not a naked woman or something.
[35:15.000 --> 35:19.000]  But it's the internet and we can have a delay.
[35:19.000 --> 35:22.000]  Oh my gosh, see, watch Glenn Beckley doing this next week.
[35:22.000 --> 35:25.000]  I'm totally just listening to my show, but that's fine.
[35:25.000 --> 35:26.000]  I love it.
[35:26.000 --> 35:28.000]  That's my broadcast as well.
[35:28.000 --> 35:30.000]  It's good to be innovating things here.
[35:30.000 --> 35:32.000]  All I want to do is beat tyranny.
[35:32.000 --> 35:34.000]  The greatest compliment is imitation, ladies and gentlemen.
[35:34.000 --> 35:36.000]  See, I want to have more brainstorms.
[35:36.000 --> 35:38.000]  I want to innovate like I used to do.
[35:38.000 --> 35:43.000]  I've gotten bigger, so I'm always busy trying to keep all the other operations running.
[35:43.000 --> 35:46.000]  And I'm not innovating like I've been wanting to, but we're about to innovate.
[35:46.000 --> 35:51.000]  It's so frustrating, but we're so close to the redesigns on the new sites.
[35:51.000 --> 35:53.000]  infowars.com, prismpana.com.
[35:53.000 --> 35:57.000]  We are so close, just almost ready with that.
[35:57.000 --> 36:01.000]  And we've got the new TV studio done, rolling out the next few weeks.
[36:01.000 --> 36:05.000]  And we've got the reporters online and trained and up to speed doing a great job.
[36:05.000 --> 36:10.000]  And the crew and the financial funding with our sponsors and the products we sell.
[36:10.000 --> 36:12.000]  infowarsstore.com.
[36:12.000 --> 36:13.000]  It is such a blessing.
[36:13.000 --> 36:18.000]  2014 is going to be a key year for the info war.
[36:18.000 --> 36:19.000]  Believe it.
[36:19.000 --> 36:22.000]  Okay, so coming up in the next segment, your phone calls.
[36:22.000 --> 36:26.000]  Now let me continue with some of the other articles.
[36:26.000 --> 36:32.000]  Exclusive US government urged the name CEO to run Obamacare.
[36:32.000 --> 36:34.000]  Reuters is reporting.
[36:34.000 --> 36:37.000]  Isn't that just special?
[36:37.000 --> 36:42.000]  And again, they're going to put it into a whole process and oh my gosh, the CEO will fix it.
[36:42.000 --> 36:45.000]  And Congress has got to agree to whatever the CEO wants.
[36:45.000 --> 36:49.000]  Obama's puppet or we won't make it work.
[36:49.000 --> 36:51.000]  So you create something that's a rip off.
[36:51.000 --> 36:55.000]  You claim it's an accident written by the insurance companies to increase prices.
[36:55.000 --> 37:02.000]  And protect them from losses and make you buy their products and lower the quality of care.
[37:02.000 --> 37:07.000]  And so many other things and give government control all your data and make your data public where they can share it.
[37:07.000 --> 37:08.000]  I mean, that's what it is.
[37:08.000 --> 37:11.000]  A giant 10,000 page screw job.
[37:11.000 --> 37:15.000]  And they tell you, oh, we're going to polish this dropping.
[37:15.000 --> 37:18.000]  We're going to put perfume and lipstick on this giant 800 pound pig.
[37:18.000 --> 37:22.000]  We're going to tell you it's Betty Page, Marilyn Monroe.
[37:22.000 --> 37:25.000]  We're going to tell you it's Kate Upton.
[37:25.000 --> 37:29.000]  You're like, that looks like an obese pig to me with warts all over it.
[37:29.000 --> 37:31.000]  They're like, well, that's because you're a conspiracy theorist.
[37:31.000 --> 37:34.000]  I'm like, it's wallowing and mud and wanking.
[37:34.000 --> 37:35.000]  They're like, no, it's not.
[37:35.000 --> 37:37.000]  It's wearing a swimsuit.
[37:37.000 --> 37:39.000]  That's Obamacare.
[37:39.000 --> 37:44.000]  It's a giant fat pig with warts all over it in a bikini.
[37:44.000 --> 37:49.000]  And I mean, they're telling you it's Marilyn Monroe.
[37:49.000 --> 37:52.000]  So that's what's going on here.
[37:52.000 --> 37:55.000]  And I predicted this with my experts like Dr. Blalock and others before it happened.
[37:55.000 --> 38:00.000]  We told you what they were going to do because they've done it in other countries.
[38:00.000 --> 38:01.000]  Here's another one.
[38:01.000 --> 38:04.000]  White House looks to spread good Obamacare news.
[38:04.000 --> 38:10.000]  And they basically go on to admit in this report that there's no way they can do it from Politico,
[38:10.000 --> 38:13.000]  that there is no good news, but it's going to be a bunch of propaganda.
[38:13.000 --> 38:14.000]  You're a winner.
[38:14.000 --> 38:16.000]  Don't let the Republicans win.
[38:16.000 --> 38:18.000]  You know, support Obamacare.
[38:18.000 --> 38:28.000]  The Republican leadership had more to do with creating this rape job than the Democrats did.
[38:28.000 --> 38:34.000]  The Republican blue blood leadership literally conceived of this abomination 10 years ago
[38:34.000 --> 38:44.000]  as the ultimate wet dream screw job for foreign megabanks of direct taxes for corporations on the American people.
[38:44.000 --> 38:48.000]  And the Democrats, they love it because it'll bankrupt America, so they're all on the same team.
[38:48.000 --> 38:50.000]  They want to collectivize this.
[38:50.000 --> 38:51.000]  This is it.
[38:51.000 --> 38:58.000]  It's the ultra-rich funding centralization folks and authoritarian moves towards autocratic systems.
[38:58.000 --> 39:00.000]  MSNBC.
[39:00.000 --> 39:05.000]  Dyson says Phil Robertson and Duck Dynasty part of majority white supremacist culture.
[39:05.000 --> 39:07.000]  And I told you that that was coming.
[39:07.000 --> 39:10.000]  You see, free speech is racist.
[39:10.000 --> 39:11.000]  Guns are racist.
[39:11.000 --> 39:15.000]  The NRA is the Klan, even though they were founded to arm blacks to fight the Klan.
[39:15.000 --> 39:16.000]  Facts don't matter.
[39:16.000 --> 39:18.000]  Obamacare is a great deal.
[39:18.000 --> 39:20.000]  I'm racist if I don't agree with it.
[39:20.000 --> 39:21.000]  So I agree with it.
[39:21.000 --> 39:22.000]  Don't call me racist.
[39:22.000 --> 39:25.000]  Oh, my goodness, political correctness and being trendy.
[39:25.000 --> 39:32.000]  Oh, my gosh, I would get in a fetal position and urinate all over myself on the ground in a catatonic state,
[39:32.000 --> 39:35.000]  begging if someone called me racist.
[39:35.000 --> 39:36.000]  Oh, my gosh.
[39:36.000 --> 39:37.000]  Oh, my gosh.
[39:37.000 --> 39:41.000]  This is what they're doing now, see?
[39:41.000 --> 39:44.000]  Now, if someone's allowed to have free speech, it's racist.
[39:44.000 --> 39:47.000]  Now if somebody can say, I like women, not men, that's racist.
[39:47.000 --> 39:49.000]  I happen to be surfing through the television today.
[39:49.000 --> 39:55.000]  I hardly ever watch TV, but they had an episode of the new two and a half men on FX or something.
[39:55.000 --> 39:59.000]  And so I started watching it.
[39:59.000 --> 40:07.000]  And whenever I watch it, I realize that I am responsible for Charlie Sheen not being the main character on it.
[40:07.000 --> 40:09.000]  I'm sitting there watching it.
[40:09.000 --> 40:21.000]  And then it goes to commercial and comes back and I watched most of the show and the whole show was promoting people to be homosexual.
[40:21.000 --> 40:26.000]  And I'm like, talk about overselling and being beat over the head.
[40:26.000 --> 40:28.000]  What is the agenda here?
[40:28.000 --> 40:30.000]  Well, this is the only right you're going to have.
[40:30.000 --> 40:32.000]  You're going to have NSA spying on you.
[40:32.000 --> 40:35.000]  Foreign banks are going to take money out of your bank account and make you buy Obamacare.
[40:35.000 --> 40:36.000]  They're going to devalue the dollar.
[40:36.000 --> 40:38.000]  There's going to be no future in America.
[40:38.000 --> 40:42.000]  But by golly, we're going to have gay people getting married.
[40:42.000 --> 40:47.000]  It's just a huge distraction to make us all fight with each other.
[40:47.000 --> 40:52.000]  And I know I'm stating the obvious here, but it's just to see the brainwashing, to see the agenda.
[40:52.000 --> 40:56.000]  And then I flipped to some other news channel and they were saying the same thing.
[40:56.000 --> 41:03.000]  And then I flipped to another channel and it was just all they were doing was gay, gay, gay, gay, gay, gay, gay, gay, gay.
[41:03.000 --> 41:09.000]  And then I went to brunch at a restaurant and they had the news on without the audio and it was gay, gay, gay, gay, gay.
[41:09.000 --> 41:13.000]  And then I got in my car, I was listening to the talk radio, I was gay, gay, gay, gay, gay.
[41:13.000 --> 41:18.000]  And I'm just like, and I walk in here and the stacks of articles are printing off, gay, gay, gay, gay.
[41:18.000 --> 41:22.000]  And I'm just like, my God, is there anything else going on here?
[41:22.000 --> 41:25.000]  I mean, this is like sexual harassment, folks.
[41:25.000 --> 41:31.000]  I mean, if I tuned into the news channels and they were like, yeah, sex with women, sex with women, men and women having sex,
[41:31.000 --> 41:33.000]  men and women having sex just over and over again.
[41:33.000 --> 41:35.000]  I'd be like, why is that all they talk about?
[41:35.000 --> 41:37.000]  It's like being beat over the head.
[41:37.000 --> 41:39.000]  You get sick of it.
[41:39.000 --> 41:41.000]  I'm just sick of the social engineering.
[41:41.000 --> 41:44.000]  And then parents aren't parents and dads are bad.
[41:44.000 --> 41:45.000]  And that's the other message.
[41:45.000 --> 41:49.000]  The men are all attacked and heterosexuals were being made fun of on two and a half men.
[41:49.000 --> 41:55.000]  That was the other part. So it's not just gay, gay, gay, gay, gay, gay, gay, gay, gay, gay, gay, gay, gay, gay, gay.
[41:55.000 --> 41:59.000]  It was men bad, masculine men bad, family bad.
[41:59.000 --> 42:04.000]  I'm just like, what type of society are these screwballs trying to set up here?
[42:04.000 --> 42:10.000]  I mean, I'm living in the middle of a frickin' twilight zone at this point.
[42:10.000 --> 42:12.000]  No wonder mainstream media is dying.
[42:12.000 --> 42:16.000]  No wonder people want to look at a bunch of rednecks praying around the table.
[42:16.000 --> 42:24.000]  Because people know this trendy culture has brought us depression and collapse and mindlessness and vapidness and shallowness.
[42:24.000 --> 42:30.000]  And so people are like, maybe hail billies and camo with big beards are going to give me salvation.
[42:30.000 --> 42:34.000]  People are looking for leadership. They're looking for something else.
[42:34.000 --> 42:41.000]  When we come back, I've got the clip of MSNBC run by the Winehouse saying that there's a majority white supremacist culture.
[42:41.000 --> 42:45.000]  And that statement means the majority white population are white supremacists.
[42:45.000 --> 42:47.000]  Let me give you a news flash.
[42:47.000 --> 42:49.000]  Whites are basically 50% of the population.
[42:49.000 --> 42:50.000]  Most of them are old.
[42:50.000 --> 42:55.000]  There's not going to be any white people to point your finger at another generation and say, there's the bad man.
[42:55.000 --> 43:16.000]  Say good night to the bad guy.
[43:16.000 --> 43:25.000]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[43:25.000 --> 43:30.000]  I am extremely excited to announce the exclusive InfoWars Life fluoride shield formulation.
[43:30.000 --> 43:41.000]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[43:41.000 --> 43:46.000]  Let's take a stand against the globalist by blocking their poisons with fluoride shield.
[43:46.000 --> 43:48.000]  I use fluoride shield every day.
[43:48.000 --> 43:53.000]  Secure your fluoride shield and other pioneering formulations at infowarslife.com today.
[43:53.000 --> 43:58.000]  Let's start cleansing our bodies now and support the InfoWars at the same time.
[43:58.000 --> 44:00.000]  That's infowarslife.com.
[44:00.000 --> 44:05.000]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[44:05.000 --> 44:14.000]  Why do we have the highest cancer rates on the planet, the highest rates of diabetes, autism, and every other major disease?
[44:14.000 --> 44:16.000]  It all comes down to one thing.
[44:16.000 --> 44:17.000]  We are what we eat.
[44:17.000 --> 44:22.000]  Our food is devoid of nutrition and processed with poisons and additives.
[44:22.000 --> 44:26.000]  Our water is filled with toxic poisons and big pharma runoff.
[44:26.000 --> 44:29.000]  All of this has been engineered by design.
[44:29.000 --> 44:35.000]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[44:35.000 --> 44:38.000]  To learn more visit infowarslife.com.
[44:38.000 --> 44:45.000]  The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[44:45.000 --> 44:51.000]  The fight against the new world order starts with you and you can't stand against the machine of your sick, tired, and obese.
[44:51.000 --> 44:57.000]  When you visit infowarslife.com be sure and check out the catalog with nearly 400 life-changing products
[44:57.000 --> 45:00.000]  and get free shipping when you sign up for auto-ship.
[45:00.000 --> 45:07.000]  In the last 50 years iodine has been phased out of our staple foods and replaced with the halogen bromine,
[45:07.000 --> 45:11.000]  a practice now banned in nations around the world.
[45:11.000 --> 45:13.000]  Guess what else is in the halogen family?
[45:13.000 --> 45:14.000]  Fluoride.
[45:14.000 --> 45:16.000]  Ladies and gentlemen Alex Jones here.
[45:16.000 --> 45:22.000]  In 1924 the federal government did the right thing and encouraged salt producers to add iodine.
[45:22.000 --> 45:27.000]  It's the good halogen on the periodic table and the results are on record.
[45:27.000 --> 45:33.000]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[45:33.000 --> 45:35.000]  Bottom line iodine is important.
[45:35.000 --> 45:42.000]  Unbound, clean, in a glycerin base, nascent iodine was the answer for myself and my family.
[45:42.000 --> 45:47.000]  You will find Survival Shield nascent iodine exclusively at infowarslife.com.
[45:47.000 --> 45:52.000]  Infowarslife Survival Shield nascent iodine isn't just for emergencies.
[45:52.000 --> 45:54.000]  I take it every day.
[45:54.000 --> 46:00.000]  That's infowarslife.com or call toll-free 888-253-3139.
[46:00.000 --> 46:02.000]  Introducing Pro 1.
[46:02.000 --> 46:05.000]  All of your filtration in one system, portable on the go.
[46:05.000 --> 46:10.000]  No more do you have two or three filters to just reduce sodium fluoride.
[46:10.000 --> 46:23.000]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosalic acid advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media
[46:23.000 --> 46:27.000]  a removal of fluoride and other heavy metals all in one filter element.
[46:27.000 --> 46:30.000]  It is the only one that does it and out of the gates.
[46:30.000 --> 46:34.000]  We have it discounted at 10% off with promo code water.
[46:34.000 --> 46:45.000]  It is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosalic acid,
[46:45.000 --> 46:51.000]  the most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[46:51.000 --> 47:01.000]  Get your Pro Pure with the new Pro 1 filters today at infowarsstore.com or by calling 888-253-3139.
[47:01.000 --> 47:04.000]  Coast to coast, direct from Austin.
[47:04.000 --> 47:09.000]  You're listening to the Alex Jones Broadcasting Network.
[47:12.000 --> 47:18.000]  We now take you live to the Central Texas Command Center in the heart of the Resistance.
[47:18.000 --> 47:21.000]  You're listening to the Alex Jones show.
[47:21.000 --> 47:31.000]  All right, we got a loaded phone lines and I'm going to start taking them before the sour ends and then all through the next hour interspersed
[47:31.000 --> 47:40.000]  with a lot of news that I haven't gotten to yet and breaking news that is unfolding as we speak new TSA news, new NSA news,
[47:40.000 --> 47:43.000]  new laws allowing driverless cars all over the country.
[47:43.000 --> 47:46.000]  We're going to break that down and what that means for you and your family.
[47:46.000 --> 47:50.000]  I'm going to tell you where the driverless car situation is going.
[47:50.000 --> 47:53.000]  You're going to have to pay a lot extra if you don't have a robot driving your car.
[47:53.000 --> 47:54.000]  That's what's going.
[47:54.000 --> 47:57.000]  I'm going to tell you the rest of the story coming up.
[47:57.000 --> 47:58.000]  Total control.
[47:58.000 --> 48:06.000]  We're going to be getting into the whole cashless society and what's really behind the target cards, millions of those being hacked
[48:06.000 --> 48:08.000]  and identities being stolen.
[48:08.000 --> 48:11.000]  We have a special video report up on infowars.com.
[48:11.000 --> 48:13.000]  Breaking that down right now.
[48:13.000 --> 48:23.000]  We also have tycoon Robert Wilson gives away 800 million fortune before jumping to his death in New York City.
[48:23.000 --> 48:26.000]  All of that and more is coming up today.
[48:26.000 --> 48:36.000]  But again, you didn't know that Phil Robertson wasn't just wasn't just a homophobe for saying, man, he's sick of the whole gay mafia agenda.
[48:36.000 --> 48:46.000]  Constantly just parroting and promoting an agenda even to children in schools.
[48:46.000 --> 48:52.000]  And of course, Robertson's now been restated onto the show because of the incredible backlash.
[48:52.000 --> 49:01.000]  Well, now MSNBC host has come out and said, well, this is part of the white supremacist majority.
[49:01.000 --> 49:06.000]  And of course, the only majority is whiteness country, it's aging.
[49:06.000 --> 49:10.000]  It's providing the folks that are taking care of them with jobs.
[49:10.000 --> 49:13.000]  I've got to say, I'm not into white supremacist ideas.
[49:13.000 --> 49:15.000]  I love all cultures and groups.
[49:15.000 --> 49:22.000]  But man, it's kind of weird to know that Europe has 1.3 replacement rates for every two adults.
[49:22.000 --> 49:24.000]  They have 1.3 kids.
[49:24.000 --> 49:33.000]  I'm not Japanese, but to know the Japanese went from a 1.3 to now a 1.0 and men won't marry women and women won't marry men.
[49:33.000 --> 49:34.000]  And it's a total collapse.
[49:34.000 --> 49:37.000]  I'm watching civilizations die.
[49:37.000 --> 49:48.000]  And it is very, very upsetting to watch the industrialized world committing suicide and the establishment media helping grease the skids for it.
[49:48.000 --> 49:53.000]  But then I can't run to the third world because it's collapsing into tyranny.
[49:53.000 --> 49:56.000]  I'm telling you, this world is getting crazy.
[49:56.000 --> 50:06.000]  Because it's easier to be evil if you're a social engineer and part of the power structure and to rationalize that that's a good idea and that the public doesn't deserve to be uplifted.
[50:06.000 --> 50:13.000]  And to make people dependent than it is to really try to play by the rules of humanity and build up society.
[50:13.000 --> 50:18.000]  And so that's why things are so bad and they're going to get a lot worse before they get better.
[50:18.000 --> 50:20.000]  But we're here exposing the real agenda.
[50:20.000 --> 50:22.000]  That's the good news.
[50:22.000 --> 50:29.000]  Now, before I go to your calls, I thought I'd play this clip of the demonization.
[50:29.000 --> 50:34.000]  I told you it was coming that Phil Robertson was a racist with no proof.
[50:34.000 --> 50:37.000]  Because MSNBC has called me deeply racist and then show no proof.
[50:37.000 --> 50:44.000]  They just say deeply racist like saying Barack Obama eats children's brains every morning and then moving along.
[50:44.000 --> 50:46.000]  Of course, there's no proof he does that.
[50:46.000 --> 50:52.000]  I imagine that's the kind of stuff goes on with all the flies that are get flies landing on him again at a press conference.
[50:52.000 --> 50:55.000]  I mean, it's like the devil or something.
[50:55.000 --> 50:57.000]  It's like Animaville horror.
[50:57.000 --> 51:03.000]  But the point is, is that it'd be like saying Hillary Clinton went to the moon and not having proof.
[51:03.000 --> 51:06.000]  So now they're again race baiting.
[51:06.000 --> 51:09.000]  They're screwing everybody, cheating everybody.
[51:09.000 --> 51:15.000]  We should all be unified around due process and liberty and free market and what made America great and what works.
[51:15.000 --> 51:18.000]  And what we know doesn't work as socialism and collectivism.
[51:18.000 --> 51:23.000]  Instead, it's all no fight with each other over sexual preferences, over religion, over race.
[51:23.000 --> 51:28.000]  Fight with each other while the establishment robs you seven ways to Sunday.
[51:28.000 --> 51:29.000]  Divide and conquer.
[51:29.000 --> 51:30.000]  Balkanization.
[51:30.000 --> 51:31.000]  Oldest trick in the book.
[51:31.000 --> 51:33.000]  The Romans wrote volumes on it.
[51:33.000 --> 51:42.000]  I've read at least five books I can remember by Roman generals and Roman emperors about how they would divide and conquer people.
[51:42.000 --> 51:49.000]  And I'm telling you, stuff written 2,050 years ago by Julius Caesar, The Battle for Gaul.
[51:49.000 --> 51:52.000]  A collection of letters to the Senate.
[51:52.000 --> 51:53.000]  Go read it.
[51:53.000 --> 51:55.000]  It used to be required reading in like the 10th grade.
[51:55.000 --> 51:57.000]  That's when I read it.
[51:57.000 --> 52:00.000]  And everybody said, we have to read this all boring.
[52:00.000 --> 52:02.000]  It was every chapter was incredible.
[52:02.000 --> 52:11.000]  Every chapter was like five, six, seven battles, how they divided one group from the other, how to manipulate groups where they were invading in other areas.
[52:11.000 --> 52:13.000]  This has worked real good with the Germans.
[52:13.000 --> 52:17.000]  And this works real good with the French called the Gauls.
[52:17.000 --> 52:22.000]  And then I read the slave manuals on how to control black slaves.
[52:22.000 --> 52:24.000]  It's exactly the same stuff.
[52:24.000 --> 52:26.000]  And later it was in the news.
[52:26.000 --> 52:30.000]  Walter Williams, like 15 years ago, wrote about it.
[52:30.000 --> 52:40.000]  How they got these Caribbean manuals in French, translated into English, admitting it came from Roman slave manuals that were mainly white slaves.
[52:40.000 --> 52:48.000]  And you're sitting here going, wow, they still use old Roman slave manuals of divide and conquer on us today.
[52:48.000 --> 52:50.000]  Because it works.
[52:50.000 --> 52:55.000]  Because those people 2,000 years ago were just like us, acted just the same.
[52:55.000 --> 52:59.000]  And so why do something new if it ain't broke?
[52:59.000 --> 53:00.000]  Don't fix it.
[53:00.000 --> 53:03.000]  And I sit here watching them social engineer people.
[53:03.000 --> 53:09.000]  I sit here watching them manipulate us, robbing us of our freedom, robbing us of our real equality,
[53:09.000 --> 53:20.000]  robbing us of our health, our future, playing God, turning the world over to the very worst people in society.
[53:20.000 --> 53:23.000]  And I just want people to become aware of the manipulation.
[53:23.000 --> 53:25.000]  Because you're smart folks.
[53:25.000 --> 53:31.000]  You've learned how to be cool or how to like football or how to invest in the phony stock market, the facade.
[53:31.000 --> 53:38.000]  But have you learned how the world really worked and learned about how the establishment wants to keep you distracted with petty issues?
[53:38.000 --> 53:45.000]  And celebrity and all this other garbage, they want to keep you distracted because they don't want you involved in the real game of life.
[53:45.000 --> 53:48.000]  The real things that are going on around us.
[53:48.000 --> 53:58.000]  But again, here is the hardcore red hot poker of race politics, race hustling, limousine, authoritarian liberals,
[53:58.000 --> 54:03.000]  sticking a hot poker into our flesh and then pouring salt in the wound.
[54:03.000 --> 54:12.000]  Saying, you know what, free speech is racist and the majority in America, white people are all supremacist and they need to go down.
[54:12.000 --> 54:17.000]  This is the type of warfare they engage in on MSNBC. Here it is.
[54:17.000 --> 54:21.000]  The mythology is that all interested parties should come to the table.
[54:21.000 --> 54:29.000]  But let's not pretend that African American people have had control of the law where they have indicated that Jim Crow was against poor white people.
[54:29.000 --> 54:34.000]  There's not an equality of means of representing your interests or means of asserting oppression.
[54:34.000 --> 54:42.000]  So when we have this mythology of all come to the table, let's at least be honest about who has been provided opportunity to get their viewpoint broadcast more broadly.
[54:42.000 --> 54:52.000]  And Phil Robertson in the Duck Dynasty is part of a majority white supremacist culture that either consciously or unconsciously incubates hatred toward those who are different.
[54:52.000 --> 54:59.000]  I want to say this, folks, I would like to see people, people.
[54:59.000 --> 55:07.000]  I don't care what color you are. These are the folks always talking about color because they're the race managers.
[55:07.000 --> 55:17.000]  And I'm not saying the old civil rights movement was bad. No, I'm saying the new groups in control are total manipulators with an agenda of division.
[55:17.000 --> 55:26.000]  Meet the new boss, same as the old boss. If I'm walking down the street and I see a painter, I don't look if they're Hispanic, black, white or who they are.
[55:26.000 --> 55:31.000]  If it's a neat painting, I admire them and I want to talk to them.
[55:31.000 --> 55:39.000]  If I'm sitting in a bar ordering dinner and there's an old black guy sitting there and he's interesting and has a lot of great points, I admire him.
[55:39.000 --> 55:46.000]  I see electricity in his eyes, his humanity. I pick up on it. I feel drawn to him. I like him.
[55:46.000 --> 55:55.000]  I want to go fishing with him. If it's an old white man, a woman, a Hispanic, I don't care. I like humanity and cool people.
[55:55.000 --> 56:05.000]  But I don't like big gangs of people who say, oh, whites are all in a gang. Bring them down.
[56:05.000 --> 56:15.000]  The truth is, humanity needs to get in a gang promoting liberty and freedom together and realize the globalists are the main gang trying to divide us so we can't come together around basic bill of rights.
[56:15.000 --> 56:19.000]  Basic bill of rights, basic constitution. That's the larger plan.
[56:19.000 --> 56:27.000]  And what's sick is, everything the establishment does, the name of equality is meant to create inequality.
[56:27.000 --> 56:33.000]  All right. Listen, I'm going to go to break. Come back. We'll take calls the next hour. I didn't get to them this hour, but I will next hour.
[56:33.000 --> 56:41.000]  Andrew, Chris, Dennis, Phyllis, Brad, Philip, Dennis, Jason, Gabrielle, Sean, Dustin, Hunter and more.
[56:41.000 --> 56:46.000]  I will take your calls as soon as we come back at the start of the next hour.
[56:46.000 --> 56:53.000]  And then I'll have to wait to the last segment of the show to get to all this other news on driverless cars and the big secret behind those.
[56:53.000 --> 57:04.000]  The latest MSNBC attack on the Second Amendment, the latest attack on the Second Amendment via shutting down lead bullets.
[57:04.000 --> 57:15.000]  We're going to get into key info about federally funded highway DNA checkpoints sprouting up nationwide that are going from voluntary to mandatory.
[57:15.000 --> 57:24.000]  As we warned you, they would all this and more coming up in the second hour of this worldwide transmission.
[57:24.000 --> 57:30.000]  And social workers worldwide are taking children from their parents that are overweight,
[57:30.000 --> 57:37.000]  but then also not letting the kids exercise at school, banning tag, banning athletics, claiming it's dangerous.
[57:37.000 --> 57:44.000]  So the Nanny State bans kids playing outside, but then when your kid becomes overweight, eating GMO, they take them from you.
[57:44.000 --> 58:01.000]  It's an incredible attack on the family. Stay with us.
[58:14.000 --> 58:34.000]  This is my favorite coffee and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[58:34.000 --> 58:45.000]  If you're not by the site today, order a bag or two and I don't think you're going to be disappointed, available in original or with our immune support infusion blend.
[58:45.000 --> 58:51.000]  You will be supporting a free press all the while enjoying a truly great tasting cup of my favorite coffee available at infowarslife.com.
[58:51.000 --> 58:54.000]  Alex Jones here with a message to fellow freedom lovers.
[58:54.000 --> 59:06.000]  The closest for the entire planetary economic system runs from bad to worse. The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[59:06.000 --> 59:12.000]  That's why we've assembled the most vital and important preparedness items at infowarshop.com.
[59:12.000 --> 59:16.000]  These are items that I did research on that I personally use.
[59:16.000 --> 59:26.000]  You can turn fetid water into safe water anywhere you go. The K-Tour hand crank generator to charge up key equipment during power outages or out in the field.
[59:26.000 --> 59:29.000]  Strategic relocation third edition by Joel Scousum.
[59:29.000 --> 59:36.000]  When disaster strikes by Matthew Stein, they're a safe used by Homeland Security to protect yourself during any radiological event.
[59:36.000 --> 59:39.000]  Hand crank shortwave AMFM radios.
