[00:00:16.756 --> 00:00:18.597]  The Alex Jones Show.
[00:45:36.606 --> 00:45:41.888]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root,
[00:45:42.408 --> 00:45:48.455]  Chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[00:45:48.455 --> 00:45:52.419]  It's time to experience what Ultimate Bone Broth can do for you.
[00:45:52.419 --> 00:45:54.562]  Get Ultimate Bone Broth now at 50% off.
[00:46:03.922 --> 00:46:06.963]  When it comes to rebuilding your energy, convenience is key.
[00:46:06.963 --> 00:46:13.405]  While coffee, candy, and other sugary products can give you a short boost, the crash can leave you more tired than ever.
[00:46:13.405 --> 00:46:28.871]  Turbo Force from Info Wars Life is a powerful mix-in energy packet that utilizes vitamins, amino acids, and extracts used for hundreds of years to provide you focus, clarity, and a boost of energy on the go.
[00:46:28.871 --> 00:46:32.612]  Simply take a packet, mix it into the indicated amount of water, and enjoy!
[00:46:34.423 --> 00:46:42.468]  With 14 servings per box for a two-week or more supply, this is the formula to stock up on whenever you need a boost.
[00:46:42.468 --> 00:46:48.873]  Perfect for work, in the car, or at home, TurboForce is the ultimate answer to a sluggish day.
[00:46:48.873 --> 00:46:50.894]  Don't let your day slow you down.
[00:46:50.894 --> 00:46:53.736]  Perk up with TurboForce at infowarrestore.com.
[00:47:04.204 --> 00:47:13.595]  You're listening to the Alex Jones Show.
[00:47:13.595 --> 00:47:18.520]  You are listening to an InfoWars.com Frontline Report.
[00:47:18.520 --> 00:47:22.405]  If you are receiving this transmission, you are the resistance.
[00:47:29.076 --> 00:47:37.025]  Coming to you live from the Infowars.com studios in the recaptured state of Texas.
[00:47:37.025 --> 00:47:39.869]  It's Alex Jones.
[00:47:39.869 --> 00:47:43.193]  All right, some really big news broke during the break.
[00:47:43.193 --> 00:47:45.335]  No one has picked it up yet, to my knowledge.
[00:47:45.335 --> 00:47:46.216]  We were checking during the break.
[00:47:47.197 --> 00:47:54.964]  So, I'm going to print a few articles, some congressional hearing research during the next break, because I'm going to be dead sure about this.
[00:47:54.964 --> 00:47:56.105]  But this is a big deal.
[00:47:56.105 --> 00:47:59.087]  In fact, it's so big, I've got to get some ducks in a row.
[00:47:59.087 --> 00:48:00.469]  I'm not just going to release this information.
[00:48:02.848 --> 00:48:07.551]  The Office of the Inspector General just dropped a bombshell.
[00:48:07.551 --> 00:48:12.394]  It doesn't list the FBI agents, but we know their names, because I'm just double-checking.
[00:48:12.394 --> 00:48:29.005]  But this is filings of misconduct by FBI Special Supervisory Agent for making false representations, working for an FBI contractor, accepting gifts from FBI applicant, assisting the FBI applicant in the employment selection process, and misusing a government vehicle and cell phone.
[00:48:29.005 --> 00:48:30.125]  So there's more than one way to
[00:48:31.698 --> 00:48:34.739]  Skin a cat and a bunch of that is about to come out.
[00:48:34.739 --> 00:48:38.161]  And of course, that's in the news.
[00:48:38.161 --> 00:48:39.841]  They're not saying the name or names.
[00:48:39.841 --> 00:48:41.402]  We're going to give you those.
[00:48:41.402 --> 00:48:46.324]  It's not in the letter, but I remember who it is, but I'm going to make damn sure first.
[00:48:46.324 --> 00:48:53.086]  So that is coming up as soon as I have time to get my eyeballs down on the weeds to make sure that I don't give you anything wrong.
[00:48:53.086 --> 00:48:55.127]  Because I make mistakes sometimes.
[00:48:55.127 --> 00:48:56.208]  Don't do it on purpose.
[00:48:56.208 --> 00:48:56.588]  Believe me.
[00:48:57.472 --> 00:48:58.533]  He's talking about getting angry, man.
[00:48:58.533 --> 00:49:01.074]  When I mess up, I get really pissed.
[00:49:01.074 --> 00:49:10.260]  And sometimes it's just ridiculous, the mistakes I make, but... I get so much going on in my head, and then I'll think I know the answer, and then I just gotta have a little bit of time to slow down.
[00:49:10.260 --> 00:49:11.160]  But you know what?
[00:49:11.160 --> 00:49:12.541]  That's not the nature of war, is it?
[00:49:12.541 --> 00:49:13.942]  It's the fog of war.
[00:49:13.942 --> 00:49:19.045]  That's why they call it a fog.
[00:49:19.045 --> 00:49:22.927]  And guys, I'm not looking for new articles about this.
[00:49:22.927 --> 00:49:24.268]  I know the name's not been released.
[00:49:26.070 --> 00:49:30.473]  The search parameters I gave you is when they admitted the names of who had already done it.
[00:49:30.473 --> 00:49:40.261]  Congress has the classified stuff and was basically publicly leaking what people should go look for in the bread trails, the breadcrumbs.
[00:49:40.261 --> 00:49:40.721]  Okay?
[00:49:40.721 --> 00:49:44.884]  So we already know who was implicated in taking the illegal gifts.
[00:49:44.884 --> 00:49:46.746]  So we don't want to click news, we want to click web.
[00:49:46.746 --> 00:49:49.428]  I may just have to go to rebroadcast if I do this.
[00:49:49.428 --> 00:49:50.769]  The crew's awesome.
[00:49:50.769 --> 00:49:54.611]  It's weird, archaic stuff to even be able to keep track of all this.
[00:49:56.283 --> 00:49:58.265]  I'm hot on this story.
[00:49:58.265 --> 00:50:03.088]  Who is in the recommendation for indictment is what I'm saying from the Inspector General.
[00:50:03.088 --> 00:50:04.429]  We know the names.
[00:50:04.429 --> 00:50:08.632]  We're going to give them to you as soon as I got two minutes to stick my head in the search engine.
[00:50:08.632 --> 00:50:14.817]  Okay, let's go ahead and tell you how to collate the cabbage.
[00:50:14.817 --> 00:50:19.140]  Jeff Bezos, the richest man in the world, not.
[00:50:19.140 --> 00:50:21.042]  The guy is dumb enough to say how much money he's got worth.
[00:50:21.042 --> 00:50:23.304]  The real money is hidden.
[00:50:23.304 --> 00:50:24.104]  Jeff Bezos,
[00:50:25.762 --> 00:50:28.305]  He gets $1.50 on every package he ships out.
[00:50:28.305 --> 00:50:28.965]  He's a globalist.
[00:50:28.965 --> 00:50:30.547]  He does all this bad stuff.
[00:50:30.547 --> 00:50:31.628]  But he's into himself.
[00:50:31.628 --> 00:50:33.049]  He's done this whole remodeling.
[00:50:33.049 --> 00:50:35.812]  He's this cool James Bond character and everything.
[00:50:35.812 --> 00:50:47.143]  So he spent millions of dollars on multiple ads at the Super Bowl about how he's a hero and journalists are heroes and all the rest of it.
[00:50:51.252 --> 00:50:54.773]  His own writers, who are being laid off, are having their pay cut.
[00:50:54.773 --> 00:51:00.134]  They're getting really, really, really, really upset about all of this.
[00:51:00.134 --> 00:51:03.814]  But, I mean, what a group of lying scum, anyways, the Washington Post.
[00:51:03.814 --> 00:51:07.635]  You work for scum, you are scum, stop complaining, mercenaries.
[00:51:07.635 --> 00:51:19.557]  And, of course, all the Obama funding, and Bezos is best buddies with him, to put out fake news and attack the free press and do all this, the main tranche, the main funding of that ran out last week.
[00:51:20.285 --> 00:51:23.647]  So that's why they're so upset, that's why they're so scared.
[00:51:23.647 --> 00:51:40.075]  So a listener has put together a great video that is a parody of this WAPO alternative Hanks video and let's go ahead and roll this powerful piece for you.
[00:51:40.075 --> 00:51:45.558]  When we go off to war, when we exercise our rights,
[00:51:48.519 --> 00:51:53.323]  When we soar to our greatest heights.
[00:51:53.323 --> 00:51:58.086]  When we mourn and pray.
[00:51:58.086 --> 00:52:01.949]  When our neighbors are at risk.
[00:52:01.949 --> 00:52:05.933]  When our nation is threatened.
[00:52:05.933 --> 00:52:08.114]  There's someone to gather the facts.
[00:52:08.114 --> 00:52:11.537]  To bring you the story.
[00:52:11.537 --> 00:52:15.160]  No matter the cost.
[00:52:17.782 --> 00:52:21.743]  This is why so many people can't stand the mainstream media.
[00:52:21.743 --> 00:52:25.324]  Because knowing empowers us.
[00:52:25.324 --> 00:52:28.665]  Knowing helps us decide.
[00:52:28.665 --> 00:52:35.567]  Knowing keeps us free.
[00:52:35.567 --> 00:52:42.868]  Yeah, a lot of the Washington Post has democracy dies in darkness and all they're trying to do is censor alternative media and shut down their competition.
[00:52:42.868 --> 00:52:44.449]  What a group of scum.
[00:52:45.319 --> 00:53:05.116]  We'll be covering the State of the Union tonight at Infowars.com forward slash show and any TV or radio stations want to pick it up, we'll have commercial free coverage 7 o'clock central for an hour before it goes live and then live coverage during all the applause and the rest of it at Infowars.com forward slash show or on the TV satellites and radio satellites of stations that's free to air.
[00:53:05.116 --> 00:53:06.557]  Please pick that up.
[00:53:07.816 --> 00:53:28.186]  Now, talking about the deep state funding of the fake media, talking about how all that's going on, talking about how that funding ran out, here's a boil down of my previous report that's very important, that's up on InfoWars.com, titled, please spread it, please share it, if you don't, nobody will, you are the victory, folks, you are the answer, you are the resistance.
[00:53:28.186 --> 00:53:31.148]  Deep state media money runs out.
[00:53:31.148 --> 00:53:31.568]  Here it is.
[00:53:32.935 --> 00:53:41.657]  We were the first to point out that the school kids from the Catholic school in Kentucky, the Covington kids, didn't start the fight.
[00:53:41.657 --> 00:53:44.898]  They had the fight started with them and did a great job standing down.
[00:53:44.898 --> 00:53:51.159]  How are you seeing unified corporate media with all the same headlines in the same order over and over again?
[00:53:51.159 --> 00:53:55.961]  I'm about to drop a huge bombshell on new listeners.
[00:53:55.961 --> 00:53:57.721]  This is coffin nails to the system.
[00:53:58.720 --> 00:54:04.345]  Congress gets involved in this, the president takes action against this, it's game over.
[00:54:04.345 --> 00:54:13.714]  So this got pointed out by some of our researchers, Harrison Smith, and I went and looked it up and sure as Hades,
[00:54:15.174 --> 00:54:23.901]  I'd read the executive orders, I'd read the bill two years ago, two and a half years ago that Obama signed, and I'd forgotten that it elapsed and it ended last week.
[00:54:23.901 --> 00:54:34.910]  And that's why there were all the giant layoffs at dozens and dozens of major leftist, globalist propaganda outfits like BuzzFeed and Huffington Post and others.
[00:54:34.910 --> 00:54:38.473]  And more huge ones are set to be announced this week.
[00:54:38.473 --> 00:54:39.874]  Now why is that?
[00:54:39.874 --> 00:54:41.476]  Dr. McCamm shot please for TV viewers.
[00:54:42.452 --> 00:54:48.556]  This is out of Public Affairs, Washington Post, 2013, Obama.
[00:54:48.556 --> 00:54:54.100]  It's law passed legalizing CIA engaging in deception against the American people.
[00:54:54.100 --> 00:54:58.563]  The US repeals propaganda ban, spreads government-made news to Americans.
[00:54:58.563 --> 00:55:01.725]  Hiding in plain view, Obama signed that executive order.
[00:55:01.725 --> 00:55:09.551]  They passed a defense bill that he signed in December 2016, so two years and three months ago, and it gave billions of dollars
[00:55:10.632 --> 00:55:17.154]  Tranched out in 100 million, 200 million packages for what you've seen.
[00:55:17.154 --> 00:55:28.417]  So when you see all the TV shows demonizing Trump and Alex Jones, and you see every Netflix show, and you see Homeland, that was $2 billion of taxpayer money, and it's all right here.
[00:55:28.417 --> 00:55:32.418]  This is the scandal of scandals of scandals.
[00:55:32.418 --> 00:55:36.379]  And Trump was set to sign an executive order to kill it, but he never did.
[00:55:36.379 --> 00:55:36.899]  Well, guess what?
[00:55:38.860 --> 00:55:43.284]  Obama can only put defense spending out two years, that's how it is.
[00:55:43.284 --> 00:55:53.693]  So he signed in funding against Trump and America for all the disruption you see, not just against me, but the taken knees and the cop killing groups and Black Lives Matter, that's all.
[00:55:53.693 --> 00:55:57.376]  We have the documents funded to destabilize the country.
[00:55:57.376 --> 00:56:03.682]  So, think about how huge this is, and no one's reverse engineered this but us and Zero Hedge.
[00:56:04.946 --> 00:56:05.626]  So U.S.
[00:56:05.626 --> 00:56:13.209]  repeals propaganda ban, spreads government-made news to Americans, and it continues on from there.
[00:56:13.209 --> 00:56:16.470]  The NDAA legalizes the use of propaganda on U.S.
[00:56:16.470 --> 00:56:18.311]  citizens.
[00:56:18.311 --> 00:56:20.792]  Business Insider.
[00:56:20.792 --> 00:56:23.373]  Austin American Statesman.
[00:56:23.373 --> 00:56:23.693]  U.S.
[00:56:23.693 --> 00:56:27.674]  Senate panels okay funds to fight online propaganda 2016.
[00:56:30.486 --> 00:56:44.153]  And it says, 160 million dollars in the effort over the next two years, starting in late January, when the defense authorization rolls over, 2017, and rolling for two years, just ended last week.
[00:56:44.153 --> 00:56:44.393]  Boom.
[00:56:45.333 --> 00:56:47.493]  That's just one of the funding groups.
[00:56:47.493 --> 00:56:49.894]  And that's why those groups shut down.
[00:56:49.894 --> 00:56:54.715]  They were on record getting the money out of the Department of Defense.
[00:56:54.715 --> 00:56:57.255]  The left suddenly loves the Department of Defense.
[00:56:57.255 --> 00:56:59.215]  They suddenly love wars.
[00:56:59.215 --> 00:57:05.697]  They suddenly love keeping blacks in prison with three times the time that whites get.
[00:57:05.697 --> 00:57:07.177]  They're the ones that passed the bill in 93.
[00:57:07.177 --> 00:57:10.037]  They're the KKK.
[00:57:10.037 --> 00:57:12.058]  They're the baby organ harvesters.
[00:57:12.058 --> 00:57:13.198]  They're the bad guys.
[00:57:17.927 --> 00:57:20.189]  Okay, my plate is so full of incredible news.
[00:57:20.189 --> 00:57:23.291]  I don't know what I'm going to cover next when we start the next hour.
[00:57:23.291 --> 00:57:32.677]  But we have confirmed a whole bunch of recommendations for criminal indictments of Democrats in the whole fake Russiagate situation.
[00:57:32.677 --> 00:57:36.399]  So the criminal charges are about to happen.
[00:57:36.399 --> 00:57:37.039]  This is good.
[00:57:37.039 --> 00:57:38.120]  Trump is on the offense.
[00:57:38.120 --> 00:57:39.321]  This is good news.
[00:57:39.321 --> 00:57:40.081]  We'll be right back.
[00:57:40.081 --> 00:57:43.143]  Infowars.com forward slash show.
[00:57:43.143 --> 00:57:44.544]  Please tell everyone you know about the broadcast.
[00:57:44.544 --> 00:57:47.006]  That's how we circumvent the censors.
[00:57:47.006 --> 00:57:47.266]  Please.
[00:57:58.652 --> 00:58:07.675]  By leaps and by bounds, the number one best-selling supplement family in the world is energy drinks and energy supplements.
[00:58:07.675 --> 00:58:17.737]  But they are riddled with dyes and toxins and synthetic caffeines and other chemicals that sure get you a quick boost, but burn out in just a few hours and have terrible side effects.
[00:58:17.737 --> 00:58:26.260]  We have developed, hands down from our research, the most powerful, healthy energy drink pre-workout and beyond system in the world.
[00:58:27.100 --> 00:58:28.461]  There's nothing else like it.
[00:58:28.461 --> 00:58:29.622]  You must experience it.
[00:58:29.622 --> 00:58:31.703]  It is a total game-changer.
[00:58:31.703 --> 00:58:36.606]  It comes in easy-to-use packets to mix in with fruit juice or water, whatever you'd like.
[00:58:36.606 --> 00:58:38.127]  Warning though, it's very, very strong.
[00:58:38.127 --> 00:58:39.608]  It lasts 10 hours.
[00:58:39.608 --> 00:58:46.313]  So take a half-pack the first time you take it because TurboForce is named TurboForce because it will take you into overdrive.
[00:58:46.313 --> 00:58:47.794]  TurboForce at m4slife.com.
[00:58:50.526 --> 00:58:58.231]  And InfoWars, we're always looking for the very best, best-selling, highest-rated products that we can then private label and sell.
[00:58:58.231 --> 00:59:11.600]  Well, there is a national company who has FDA approval to sell their wound gel that is the strongest out there, and we private label it, and we sell it for $10 less online than they sell it at CVS and Walgreens.
[00:59:11.600 --> 00:59:16.503]  We also have another product, also produced by the same company, Immune Gargle.
[00:59:16.503 --> 00:59:20.066]  We've been selling a lot of the wound gel and a lot of the Immune Gargle.
[00:59:20.646 --> 00:59:29.753]  We're gonna go from full price to 40% off on both of these best-selling products right now at InfoWarsLife.com and InfoWarsTore.com.
[00:59:29.753 --> 00:59:32.515]  This is a limited-time immune boost special.
[00:59:32.515 --> 00:59:39.721]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[00:59:39.721 --> 00:59:42.843]  Again, this is a limited-time immune boost special.
[00:59:42.843 --> 00:59:49.368]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[00:59:53.308 --> 01:00:00.754]  You're listening to the Alex Jones Show.
[01:00:00.754 --> 01:00:04.757]  Breakfast where the news is read.
[01:00:04.757 --> 01:00:08.479]  Television, children fed.
[01:00:08.479 --> 01:00:12.242]  Unborn, living, living dead.
[01:00:12.242 --> 01:00:16.565]  Bullard strikes the Helmholtz air.
[01:00:16.565 --> 01:00:18.226]  Oh, it's all over.
[01:00:21.619 --> 01:00:29.062]  It's all over for Hillary and Bill.
[01:00:29.062 --> 01:00:30.903]  Now she was intending to run again.
[01:00:30.903 --> 01:00:31.663]  That was real intel.
[01:00:31.663 --> 01:00:36.185]  But it's time for me to adjust to what happened.
[01:00:36.185 --> 01:00:38.846]  I said she intended to run.
[01:00:38.846 --> 01:00:41.828]  The Democrats have totally rejected her.
[01:00:41.828 --> 01:00:43.088]  Her funding's all run out.
[01:00:43.088 --> 01:00:45.809]  Their deep state funding, Obama's all run out.
[01:00:45.809 --> 01:00:49.251]  A group of insane crazed socialists have seized the party.
[01:00:51.149 --> 01:00:58.673]  And Hillary Clinton is not going to be running for president in 2020.
[01:00:58.673 --> 01:00:59.554]  All the numbers are there.
[01:00:59.554 --> 01:01:00.754]  The facts are there.
[01:01:00.754 --> 01:01:01.795]  She tried to do it.
[01:01:01.795 --> 01:01:03.536]  She would still control the party.
[01:01:03.536 --> 01:01:07.458]  She still had control of the money, but it's being taken away from her right now.
[01:01:07.458 --> 01:01:15.062]  And this is a good moment.
[01:01:15.062 --> 01:01:19.365]  In the words of Darth Vader, this will be a day long remembered.
[01:01:20.609 --> 01:01:22.489]  We've seen the end of Hillary.
[01:01:22.489 --> 01:01:26.170]  We'll soon see the end of George Soros.
[01:01:26.170 --> 01:01:29.291]  Evacuation on Moment of Triumph?
[01:01:29.291 --> 01:01:34.191]  I think you overestimate their chances.
[01:01:34.191 --> 01:01:36.092]  Okay.
[01:01:36.092 --> 01:01:40.913]  Maxine Meltdown Waters begs America to turn off TV during State of the Union.
[01:01:40.913 --> 01:01:42.753]  We're going to come back with that video.
[01:01:42.753 --> 01:01:45.694]  It's on DrudgeReport.com right now.
[01:01:45.694 --> 01:01:47.394]  Boy's name got him bullied.
[01:01:49.915 --> 01:01:53.536]  Trump's going to be defending him at the speeches, his last name's Trump.
[01:01:53.536 --> 01:02:02.720]  You know, I was thinking, if you had the last name Trump, which is just a German name, what must that be like?
[01:02:02.720 --> 01:02:07.982]  Because anti-Trumpers are such ignorant people, just a name means so much to them.
[01:02:07.982 --> 01:02:08.922]  See, I've always been lucky.
[01:02:08.922 --> 01:02:14.284]  I got such a common name that nobody blames me for, like, Jim Jones having the same name, the same last name.
[01:02:14.284 --> 01:02:18.486]  But, like, when you've got a rarer name like Trump,
[01:02:19.961 --> 01:02:23.283]  Or maybe Kaczynski?
[01:02:23.283 --> 01:02:29.707]  You're like, oh, what are you, the Unabomber?
[01:02:29.707 --> 01:02:31.908]  So that's coming up tonight, State of the Union.
[01:02:31.908 --> 01:02:32.708]  It's gonna be pretty amazing.
[01:02:32.708 --> 01:02:34.789]  We're gonna have live coverage.
[01:02:34.789 --> 01:02:35.510]  7 o'clock Central.
[01:02:39.003 --> 01:02:41.885]  And again, we're battling censorship, their attempt to shut us down.
[01:02:41.885 --> 01:02:51.332]  When you get excited about something as an audience, and you share it on your email or your text message, they can't censor that yet, or your Facebook, Twitter, YouTube.
[01:02:51.332 --> 01:02:54.614]  Hey, see the censored State of the Union coverage tonight!
[01:02:54.614 --> 01:02:57.276]  That's what overdrives the enemy.
[01:02:57.276 --> 01:03:02.860]  So that we're in a position to break investigative journals in the future, to have reporters on the ground, it's amazing.
[01:03:04.144 --> 01:03:08.925]  You know, the Super Bowl was down by 30% because people are sick of race painting.
[01:03:08.925 --> 01:03:14.886]  Just with our auxiliary reporters, and I've really been keeping track of it because there's no monetization of it.
[01:03:14.886 --> 01:03:18.867]  We don't make money from it, which is what we need to fund things.
[01:03:18.867 --> 01:03:24.268]  Kaitlin Bennett alone had over 20 million views the last two weeks.
[01:03:24.268 --> 01:03:24.568]  20 million.
[01:03:24.568 --> 01:03:31.750]  That's 20 million eyeballs, or I guess that's 40 million eyeballs, that watched her.
[01:03:31.750 --> 01:03:32.730]  That's just one of our reporters.
[01:03:33.709 --> 01:03:38.590]  And you've got Will Johnson, you've got Millie Weaver, and all these other great people out there kicking butt.
[01:03:38.590 --> 01:03:41.050]  Owen Schroyer, tens of millions of views.
[01:03:41.050 --> 01:03:44.151]  And so we're fighting on.
[01:03:44.151 --> 01:03:58.534]  That's really my job, is administratively, to try to keep InfoWars here, our audience, funding the mothership, so that we can continue with the cadets, who are already winning great battles, doing better than we've done, out there earning their bones in the fight.
[01:04:00.270 --> 01:04:02.411]  So again, ladies and gentlemen, I just keep going back to this.
[01:04:02.411 --> 01:04:03.972]  Thank you for your support.
[01:04:03.972 --> 01:04:08.374]  And remember, this is an epic fight, and your word of mouth is paramount.
[01:04:08.374 --> 01:04:14.337]  But above the mountaintop is the sky, and what's heavenly is your prayer.
[01:04:14.337 --> 01:04:16.117]  So, spreadin' the word's paramount.
[01:04:16.117 --> 01:04:17.418]  Financially supporting us is paramount.
[01:04:17.418 --> 01:04:18.659]  Get great products at the same time.
[01:04:18.659 --> 01:04:19.459]  Total win-win.
[01:04:19.459 --> 01:04:22.621]  But, 360 win.
[01:04:22.621 --> 01:04:24.661]  But above all that is those prayers.
[01:04:24.661 --> 01:04:25.462]  All right.
[01:04:26.741 --> 01:04:30.063]  We've got Gavin McGinnis with his big press conference we'll play clips of.
[01:04:30.063 --> 01:04:30.884]  He had yesterday.
[01:04:30.884 --> 01:04:31.725]  Soon the 7th of August.
[01:04:31.725 --> 01:04:32.345]  He's popping in.
[01:04:32.345 --> 01:04:40.932]  But I want to get to the waterfront when we come back on the other side of this quick break.
[01:04:40.932 --> 01:04:42.513]  Infowars.com.
[01:04:42.513 --> 01:04:44.114]  Newswars.com.
[01:04:44.114 --> 01:04:45.735]  Tomorrow's news.
[01:04:45.735 --> 01:04:47.296]  Today.
[01:04:47.296 --> 01:04:52.560]  And remember, that when Infowars shut down, is they don't want you to have a voice.
[01:04:52.560 --> 01:04:54.802]  You are the Infowar.
[01:04:59.028 --> 01:05:05.952]  For those looking for the ultimate source of energy for their day, every day, the Brain Synergy Combo is here.
[01:05:05.952 --> 01:05:15.738]  Combining the powerful TurboForce and BrainForce Plus nootropic formulas, this combo has what you need to hit your maximum potential every day.
[01:05:15.738 --> 01:05:24.023]  Take the tasty, tropical berry-flavored TurboForce Instant Brain Kits with you on the go or at work to help provide you with focus, clarity,
[01:05:25.204 --> 01:05:26.745]  We're good to go.
[01:05:44.404 --> 01:05:46.147]  In the car and more.
[01:05:46.147 --> 01:05:54.600]  Get pure energy on tap and take advantage of old and new InfoWars powerhouse formulas with the Brain Synergy combo.
[01:05:54.600 --> 01:05:57.505]  Head to InfoWarsStore.com today.
[01:06:14.224 --> 01:06:15.344]  InfoWars.
[01:06:15.344 --> 01:06:16.525]  Tomorrow's news.
[01:06:16.525 --> 01:06:16.965]  Today.
[01:06:16.965 --> 01:06:31.648]  Big Brother.
[01:06:31.648 --> 01:06:33.449]  Mainstream media.
[01:06:33.449 --> 01:06:35.329]  Government cover-ups.
[01:06:35.329 --> 01:06:37.029]  You want to stop tyranny?
[01:06:37.029 --> 01:06:38.710]  Well, so does he.
[01:06:38.710 --> 01:06:43.391]  Live from the InfoWars.com studios, it's Alex Jones.
[01:06:45.922 --> 01:06:47.006]  Yeah.
[01:06:51.178 --> 01:06:56.840]  Ladies and gentlemen, it doesn't happen very often, but I agree with Maxine Waters.
[01:06:56.840 --> 01:07:00.642]  She has come out with a new video and ordered people not to watch the State of the Union.
[01:07:00.642 --> 01:07:03.083]  You heard Democrats say they shouldn't even have carried his Oval Office speech.
[01:07:03.083 --> 01:07:04.103]  I agree.
[01:07:04.103 --> 01:07:05.464]  He doesn't get free speech.
[01:07:05.464 --> 01:07:06.984]  InfoWars doesn't get free speech.
[01:07:06.984 --> 01:07:07.605]  You don't.
[01:07:07.605 --> 01:07:09.845]  Only Maxine Waters gets speech.
[01:07:09.845 --> 01:07:12.427]  I agree with this authoritarianism.
[01:07:12.427 --> 01:07:15.568]  America, sit down and shut up and accept world government.
[01:07:15.568 --> 01:07:17.749]  And hail our queen, Maxine Waters!
[01:07:17.749 --> 01:07:18.329]  Here she is!
[01:07:19.181 --> 01:07:22.442]  I don't even know why he wants to come and give the State of the Union.
[01:07:22.442 --> 01:07:25.582]  The State of the Union under him has not been good.
[01:07:25.582 --> 01:07:27.203]  And he has been divisive.
[01:07:27.203 --> 01:07:29.763]  And I think he's putting us all in harm's way.
[01:07:29.763 --> 01:07:32.564]  And so he's not worthy of being listened to.
[01:07:32.564 --> 01:07:36.105]  I don't know why anybody want to pay attention to anything that he has to say.
[01:07:36.105 --> 01:07:37.805]  He lies over and over again.
[01:07:37.805 --> 01:07:41.746]  Like I said, 6,000 lies have been documented since he's been there.
[01:07:41.746 --> 01:07:44.986]  I just can't imagine what he's going to try and say.
[01:07:44.986 --> 01:07:47.567]  But since he is a great liar, he'll say anything.
[01:07:48.167 --> 01:07:52.589]  Because he's capable of saying anything without facts, without research.
[01:07:52.589 --> 01:07:59.313]  And so, I'm not looking forward to his State of the Union, and I hope that people will turn the television off.
[01:07:59.313 --> 01:08:01.874]  Yeah, like you've turned internet freedom off and all the rest of it.
[01:08:01.874 --> 01:08:02.914]  I mean, what a monster.
[01:08:02.914 --> 01:08:08.077]  And they always just show like 10,000 lies, 5 million lies, like 20 containers of gumballs.
[01:08:08.077 --> 01:08:11.579]  These are all lies from a pack of liars.
[01:08:11.579 --> 01:08:14.340]  Or they play games, like he said there's a mile high burgers.
[01:08:14.340 --> 01:08:16.021]  There was only 2,000 hamburgers.
[01:08:16.952 --> 01:08:17.933]  It's hyperbole!
[01:08:17.933 --> 01:08:23.097]  It's like saying somebody knocked it out of the park because they got an A+.
[01:08:23.097 --> 01:08:27.981]  They didn't literally knock a baseball out of the park like Babe Ruth.
[01:08:27.981 --> 01:08:31.383]  Unbelievable crap from that lunatic woman.
[01:08:31.383 --> 01:08:31.944]  Well, guess what?
[01:08:31.944 --> 01:08:35.927]  Let me look at the camera real quick.
[01:08:35.927 --> 01:08:39.710]  Maxine Waters has commanded us not to watch the State of the Union.
[01:08:39.710 --> 01:08:40.731]  We're about to play the video.
[01:08:40.731 --> 01:08:41.792]  And I agree with her.
[01:08:41.792 --> 01:08:42.953]  There's no First Amendment in America.
[01:08:44.380 --> 01:08:45.220]  Don't listen to Trump.
[01:08:45.220 --> 01:08:47.302]  Just believe her when she says he's a liar.
[01:08:47.302 --> 01:08:48.843]  Just believe her.
[01:08:48.843 --> 01:08:50.624]  Just believe in mainstream media.
[01:08:50.624 --> 01:08:51.724]  Just do it.
[01:08:51.724 --> 01:08:54.466]  And don't watch tonight at Infowars.com forward slash show.
[01:08:55.219 --> 01:08:56.080]  Whatever you do, Donald.
[01:09:17.677 --> 01:09:19.258]  This is the demoralization of America.
[01:09:19.258 --> 01:09:26.802]  If you wonder, the scum that Globalist would hire to swindle America, to bankrupt America, to raise interest rates, to stop the recovery, this is it.
[01:09:26.802 --> 01:09:30.163]  You wanna look at the bottom of the barrel, folks?
[01:09:30.163 --> 01:09:39.988]  It's Maxine Waters, with all her $5 million homes and Bentleys and everything, and her husband getting all that bailout money from her, direct cash to his bank.
[01:09:39.988 --> 01:09:43.310]  This is a hateful, arrogant, crazed demon.
[01:09:44.753 --> 01:09:50.115]  Who is only pissed that Trump is trying to remove this tick from our neck.
[01:09:50.115 --> 01:09:53.456]  Wow.
[01:09:53.456 --> 01:09:58.437]  Does she give Trump credit for trying to get black folks out of prison or try to end the wars?
[01:09:58.437 --> 01:10:00.758]  No, she supports the wars.
[01:10:00.758 --> 01:10:04.699]  She supports Hillary that said black men are super predators.
[01:10:04.699 --> 01:10:05.119]  Because listen,
[01:10:06.966 --> 01:10:17.069]  It went back to the Romans, and it went back to the sugarcane plantations 400 years ago in the Caribbean, and to the South where 1% of the population had slaves.
[01:10:17.069 --> 01:10:25.932]  The establishment always tries to find a black lady as the Judas Goat to go out and to lead black families into slavery.
[01:10:27.369 --> 01:10:29.790]  She is the house slave of the globalists.
[01:10:29.790 --> 01:10:34.333]  Maxine Waters is a house slave to make sure the blacks get aborted.
