[00:00.000 --> 00:26.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:09:06.000 --> 01:09:14.000]  Well, that's coming up at the bottom of the hour. Trump's tax reform plan is a great plan. The problem is the Republicans are going to try to butcher it.
[01:09:14.000 --> 01:09:24.000]  Along with the Democrats, we're going to be going over that more, but simply amazing. Couples making $24,000 a year, no taxes.
[01:09:24.000 --> 01:09:29.000]  There's still been taxes out of your paycheck on that, folks. They take a percentage out. It's wrong.
[01:09:29.000 --> 01:09:37.000]  And then if you have children, they've doubled the deduction there instead of having basically taxing you for having kids as Europe and others are going for.
[01:09:37.000 --> 01:09:44.000]  Big tax cuts to the middle class, big tax cuts on working poor, but gets rid of the tax loopholes for rich people.
[01:09:44.000 --> 01:09:51.000]  And when they say rich, they mean millionaires. They mean folks that are offshore. It gets rid of so many loopholes.
[01:09:51.000 --> 01:09:56.000]  I've gone over this plan. It is exactly what I would do.
[01:09:56.000 --> 01:10:03.000]  So this is the old Americana plan that gave us six, seven, eight, nine, 10% yearly growth rates.
[01:10:03.000 --> 01:10:13.000]  Trump's already gotten us to 3%. Something they said could never be done because in eight years of Obama, it never happened.
[01:10:13.000 --> 01:10:18.000]  He's already cut a lot of the regulations, got the coal back in place. That's our main power source.
[01:10:18.000 --> 01:10:26.000]  Very inexpensive. If we can't have that coal, China has the coal. They have electricity three times cheaper than us because of that.
[01:10:26.000 --> 01:10:35.000]  It's amazing. GDP growth, by the way, was raised from 3.0 to 3.1. That is amazing.
[01:10:35.000 --> 01:10:41.000]  What are they doing? They're trying to crash the stock market. They're trying to not let him have the tax cuts, trying to keep Obamacare in place.
[01:10:41.000 --> 01:10:46.000]  Because if you keep those in place, it's a wet blanket, and then we'll have a cold start on this economy.
[01:10:46.000 --> 01:10:52.000]  They know what they're doing. The globalists are out to get this country. They admit they are. That's the admitted plan.
[01:10:52.000 --> 01:10:58.000]  The Democrats admit it. The WikiLeaks admit it. So that's all coming up.
[01:10:58.000 --> 01:11:04.000]  Also, I didn't get to this yesterday, but I just saw it again this morning. I've got to play it coming up later.
[01:11:04.000 --> 01:11:15.000]  LeBron James in a stuttering, mindless, barely-can-talk rant against uneducated Trump supporters.
[01:11:15.000 --> 01:11:22.000]  I mean, it's just rich. So we're going to be playing that unintentional comedy coming up.
[01:11:22.000 --> 01:11:32.000]  I mean, you've got this dumbass up there mad. Again, it's how you're doing the protests, and it's all supposed to be racially-based.
[01:11:32.000 --> 01:11:37.000]  And then when Trump says it's wrong, they say he's a racist because it's mainly black guys taking a knee.
[01:11:37.000 --> 01:11:42.000]  The point is, it's the national anthem. People want to watch a football game. They didn't do anything to you.
[01:11:42.000 --> 01:11:45.000]  Go protest at the Capitol or go protest at the White House or go...
[01:11:45.000 --> 01:11:50.000]  But don't go to a... I mean, I'm not going to go to your Little League football game and protest there.
[01:11:50.000 --> 01:11:57.000]  I'm not going to go to your school choir and do it. But what did the head of the spurs say?
[01:11:57.000 --> 01:12:00.000]  White people are bad. We've got to make them be uncomfortable.
[01:12:00.000 --> 01:12:05.000]  What a racist statement by that weird cracker coach.
[01:12:05.000 --> 01:12:09.000]  But again, these are self-loving white people that just want a virtue signal.
[01:12:09.000 --> 01:12:14.000]  They were racially-based before. I was talking to one of the founders of the Black Panther Party.
[01:12:14.000 --> 01:12:20.000]  And I said, why is it weirdo white people like this Baylor professor that, you know, says, kill all the white people?
[01:12:20.000 --> 01:12:25.000]  She's white. Why is it white people continually saying kill all the white people?
[01:12:25.000 --> 01:12:29.000]  Then we say, hey, what's all this white genocide stuff? And they go, oh, that's a white supremacist term.
[01:12:29.000 --> 01:12:35.000]  No, that's it. All the major universities, I can show you 100 professors or more saying we need to genocide the white race.
[01:12:35.000 --> 01:12:42.000]  Or feminist magazines saying abort your white baby.
[01:12:42.000 --> 01:12:47.000]  I'm asking why this is being promoted. They're the ones saying it. It's like Comedy Central goes.
[01:12:47.000 --> 01:12:50.000]  Jones says that the Clintons do voodoo.
[01:12:50.000 --> 01:12:55.000]  No, Bill Clinton wrote it in two books that he likes to do voodoo. And the Washington Post reported it.
[01:12:55.000 --> 01:13:01.000]  Yes, I agree. That's crazy. That's weird. That's nuts.
[01:13:01.000 --> 01:13:05.000]  That's like people believe Harry Potter is real.
[01:13:05.000 --> 01:13:08.000]  Or the liberals saying God sent the hurricanes to get Trump.
[01:13:08.000 --> 01:13:13.000]  When preachers say God sent a hurricane because Florida's got gay people in it, I think that's crazy.
[01:13:13.000 --> 01:13:18.000]  But it's just as crazy when some leftist, I mean, it wasn't just one little lone preacher saying that.
[01:13:18.000 --> 01:13:26.000]  It was all the left and all these big so-called movie stars like Jennifer Lawrence saying mother nature is attacking because of Trump.
[01:13:26.000 --> 01:13:34.000]  Oh, is that why Puerto Rico that votes Democrat doesn't have any power?
[01:13:34.000 --> 01:13:37.000]  Oh, thank God Houston got flooded. They're a bunch of white supremacists.
[01:13:37.000 --> 01:13:44.000]  Charlie Hebdo magazine showing people hiling Hitler out of the water when Houston's only 30% white.
[01:13:44.000 --> 01:13:48.000]  You people are idiots. Excuse me. I'm getting really upset right now.
[01:13:48.000 --> 01:14:02.000]  Now, Chris Saucer is a U.S. naval machinist, mate, who served on the nuclear power to attack submarine USS Alexandria in 2009 when it was in port at Rotten, Connecticut.
[01:14:02.000 --> 01:14:09.000]  All there he took six cell phone pictures for his family to illustrate the work he did, an area that was restricted from photo taking.
[01:14:09.000 --> 01:14:13.000]  Years later, the cell phone was found and the photos discovered.
[01:14:13.000 --> 01:14:18.000]  So again, he had no intent. It wasn't sold. It wasn't used. I agree. Probably shouldn't have done it.
[01:14:18.000 --> 01:14:23.000]  Aside from this somewhat common infraction, often punished by being demoted to a lower pay grade and rank.
[01:14:23.000 --> 01:14:32.000]  Chris had served honorably with high praise from his superiors as an important and skilled member of the U.S. nuclear Navy's elite submarine corps.
[01:14:32.000 --> 01:14:45.000]  In 2016 presidential campaign, the civilian court decision, Senate's Chris, nearly a year in prison, he became a national topic when Donald Trump contrasted Saucer's harsh punishment to the non-punishment that Hillary Clinton enjoyed
[01:14:45.000 --> 01:14:53.000]  after having even beyond top secret, just ultra-secret communications and dozens of classified ones on her private and highly hackable server.
[01:14:53.000 --> 01:15:01.000]  That was the drop-off box, not a trash can, not under a bush, not under, you know, the park bench, as a lot of folks have been caught doing.
[01:15:01.000 --> 01:15:07.000]  It's just, oh, a server, I don't know. You put the data on, the foreign government gives a donation to your charity.
[01:15:07.000 --> 01:15:14.000]  And they now even have the pay-per-play communications when they're like, can we get that info? Yeah, give me a million, you'll get it in the usual spot.
[01:15:14.000 --> 01:15:20.000]  Or, oh, you give me five million, you'll get your meeting with me next week. I mean, it's all open and shut.
[01:15:20.000 --> 01:15:26.000]  But that's not bad. You take some pictures of this, you standing there with some submarine equipment behind you.
[01:15:26.000 --> 01:15:34.000]  But meanwhile, you actually give the Chinese and the Russians all our technology, give them missiles, give them the nukes, like the Clintons did, you know, in North Korea, that's all okay.
[01:15:34.000 --> 01:15:44.000]  And then throw this guy into a meat grinder. It's like convicting Petraeus, who I don't particularly like, you know, having classified stuff at his home.
[01:15:44.000 --> 01:15:51.000]  No evidence he was sharing it. And then Hillary doesn't get in trouble. I mean, again, it's the same thing. It's the selective enforcement.
[01:15:51.000 --> 01:16:02.000]  So Chris Saucier joining us. Help Chris Saucier.com. Let's go ahead and play one of the many times Trump talked about Chris. Here's that clip.
[01:16:02.000 --> 01:16:12.000]  So we're going to get a special prosecutor and we're going to look into it because, you know what, people have been, their lives have been destroyed for doing one-fifth of what you've done.
[01:16:12.000 --> 01:16:17.000]  And it's a disgrace. And honestly, you ought to be ashamed of yourself.
[01:16:17.000 --> 01:16:25.000]  And it's Chris Saucier. I can't pronounce anything. I was asking earlier how to pronounce it. I'm from Texas. I can barely pronounce Texas.
[01:16:25.000 --> 01:16:34.000]  Call it Tejas, I guess. So Chris Saucier. Good to have you on here with us with all this new stuff coming out, all the things that are happening.
[01:16:34.000 --> 01:16:44.000]  What's your view on this? I know you're calling for the president to look into pardoning you. I agree. It'd be a great stunt, not just helping you to expose what a fraud Hillary is.
[01:16:44.000 --> 01:16:51.000]  Yes, absolutely. You know, I think what's most upsetting about this whole thing is that my family and I are all patriots and proud Americans.
[01:16:51.000 --> 01:17:04.000]  And I served 11 years honorably in the military and they just railroaded us. And then somebody like Hillary Clinton and John Podesta and Huma Abedin, who don't care about this country, and frankly, they just want to make money off of us, are allowed to get a pass.
[01:17:04.000 --> 01:17:10.000]  You know, and that's what's really disturbing about this whole thing. You know, I did a year in prison and I accepted responsibility.
[01:17:10.000 --> 01:17:16.000]  I took whatever punishment they were going to hand out to me and I waited until after I'd served my time to speak out about it.
[01:17:16.000 --> 01:17:25.000]  But, you know, I sat in prison and I watched her scoff like in that video that you just showed about how, oh, well, you know, she knew nothing was going to happen to her.
[01:17:25.000 --> 01:17:32.000]  It's upsetting because, you know, here I am in prison and she's running for president of the United States and she had highly classified information.
[01:17:32.000 --> 01:17:44.000]  The pictures I took were confidential, which is the lowest tier of classification. And here she has top secret STI special compartmentalized information on a bathroom server so she can avoid Freedom of Information Act requests.
[01:17:44.000 --> 01:17:55.000]  And not only not her, but Cheryl Mills, Huma Abedin, John Podesta, they just skate on this and honest Americans like my family and I are just destroyed.
[01:17:55.000 --> 01:18:02.000]  They destroyed us financially. They destroyed my Navy career. They gave me a, now I'm a felon and I have another than honorable discharge from the military.
[01:18:02.000 --> 01:18:13.000]  So, you know, it's just, it's insane. My house went into foreclosure while I was in prison and our vehicles were repossessed and we spent over $200,000 just to get to the point where I could plead guilty and accept responsibility.
[01:18:13.000 --> 01:18:16.000]  I didn't even go to trial. I was willing to take responsibility.
[01:18:16.000 --> 01:18:26.000]  But just to get to that point, because they took me to a civilian court and not a military court where I would have been provided a free JAG lawyer to represent me, which is how it should have went.
[01:18:26.000 --> 01:18:27.000]  If they really wanted to.
[01:18:27.000 --> 01:18:33.000]  And that's what even the news admits that if you got in the military trial, you would have probably been given a bunch of extra duty and, you know, knocked down a rank or something.
[01:18:33.000 --> 01:18:38.000]  Why do you think you got thrown in prison for a year? Why do you think they threw the book at you?
[01:18:38.000 --> 01:18:48.000]  Well, because the Obama administration wanted to have a smoke screen and what perfect example than me. You know, they say, oh, look, we're hard on people mishandling classified information.
[01:18:48.000 --> 01:18:54.000]  As long as you're not running for president or, you know, one of our buddies, they just go after you. And that's what they did to me.
[01:18:54.000 --> 01:19:02.000]  You know, it wasn't anything other than that. You know, the investigation began in 2012 and then almost nothing happened until the election was coming up.
[01:19:02.000 --> 01:19:05.000]  And the Obama administration saw a prime example.
[01:19:05.000 --> 01:19:10.000]  Well, by the way, I've watched documentaries about nuclear subs that are even active duty. The gauges are all off here.
[01:19:10.000 --> 01:19:16.000]  I'm not defending what you did, but I've seen history channel shows showing the same type of submarines where they have cameras down in there.
[01:19:16.000 --> 01:19:22.000]  So is what you showed really classified or is it just no cameras period in case you were a spy?
[01:19:22.000 --> 01:19:24.000]  Yeah, they just say you can't take pictures in the interim.
[01:19:24.000 --> 01:19:30.000]  Unfortunately, I took pictures in the interim because that's where I worked and I was proud of it and I wanted to be able to have some memories of it.
[01:19:30.000 --> 01:19:36.000]  And, you know, other people were taking pictures there too. Not that it justifies what I did. I take responsibility for what I did.
[01:19:36.000 --> 01:19:43.000]  But, you know, our command would say, hey, don't take pictures here, but then you'd see high ranking members of the command taking pictures in those areas.
[01:19:43.000 --> 01:19:53.000]  You know, and it wasn't nefarious purposes. You're absolutely right. If you Google Los Angeles class submarines that were designed in the 60s, you'll find all kinds of pictures of the inside of the engine.
[01:19:53.000 --> 01:19:58.000]  To the point is Obama wanted to look tough and throw a bunch of people in prison as a smokescreen.
[01:19:58.000 --> 01:20:01.000]  Do you trust our economy? How about our banking system?
[01:20:01.000 --> 01:20:08.000]  Our president has stated we are sitting on a bubble right now and that when the Fed raises interest rates, bad things are going to happen.
[01:20:08.000 --> 01:20:19.000]  Well, the Fed is raising rates here and now. There has never been a better time to turn your IRA or 401K into physical gold or silver with GSI exchange.
[01:20:19.000 --> 01:20:22.000]  Call 833-GSI-GOLD.
[01:20:22.000 --> 01:20:27.000]  GSI exchange can make this happen fast and it's money you control, not the big banks.
[01:20:27.000 --> 01:20:29.000]  833-GSI-GOLD.
[01:20:29.000 --> 01:20:40.000]  Ask about our bank failure survival guide and learn how your qualified IRA transfer can get you $1,500 in free physical gold or silver delivered right to your home.
[01:20:40.000 --> 01:20:45.000]  GSI exchange has an A-plus rating with the Better Business Bureau.
[01:20:45.000 --> 01:20:57.000]  Call GSI exchange at 833-GSI-GOLD. That's 833-474-4653 or visit us on the web at GSI.GOLD.
[01:21:15.000 --> 01:21:21.000]  Here how heart and body extract is making a difference in thousands of people's lives across America.
[01:21:21.000 --> 01:21:25.000]  My blood pressure has normalized. My diabetes has totally improved.
[01:21:25.000 --> 01:21:32.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel. I recommend heart and body extract to everyone.
[01:21:32.000 --> 01:21:40.000]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:21:40.000 --> 01:21:50.000]  Call GSI exchange at 866-295-5305 or order online at HBextract.com.
[01:21:50.000 --> 01:22:11.000]  Heart and Body Extract 866-295-5305 or HBextract.com.
[01:22:11.000 --> 01:22:21.000]  Your free chapter is your guide to learn how to support your heart, bone, metabolic, lung, and mental health with this powerful mineral.
[01:22:21.000 --> 01:22:27.000]  The Magnesium Miracle Second Edition is available on Amazon, but right now get a free chapter at magmiracle.com.
[01:22:27.000 --> 01:22:43.000]  Want revenge on the common housefly? Well, after 10,000 years, someone has finally come up with a better way, the bug assault, a miniaturized shotgun, which utilizes ordinary table salt as ammunition, non-toxic and no batteries required,
[01:22:43.000 --> 01:22:56.000]  $39.95 plus shipping and handling. Use discount code GCN and receive 15% off your purchase at bugasalt.com. Fire your fly swatter and get your bug assault today.
[01:22:56.000 --> 01:23:00.000]  Hey, Daniel Brieman, why NUMANA storeable foods?
[01:23:00.000 --> 01:23:06.000]  We believe in freedom. America needs strong independent families to endure what's ahead, and we take this charge seriously.
[01:23:06.000 --> 01:23:11.000]  We got options, organic, no gluten, without the chemicals, great taste and value.
[01:23:11.000 --> 01:23:16.000]  NUMANA is a no-lose investment for your family's food independence.
[01:23:16.000 --> 01:23:26.000]  Get your NUMANA today. Call 888-597-0-775, 888-597-0-775, online discounts available at powerprepper.com, powerprepper.com.
[01:23:46.000 --> 01:23:55.000]  And active shooter kits for $129.90 delivered. Check out the promotion sales tab at katiearmor.com.
[01:23:55.000 --> 01:24:02.000]  All rights reserved.
[01:24:25.000 --> 01:24:31.000]  We have a dishonorable discharge, and he's now wanting to have the dishonorable discharge reversed.
[01:24:31.000 --> 01:24:41.000]  And of course, President Trump famously used him as an example during the debates with Hillary, who had her illegal drop box server to transfer clandestine information to foreign powers and corporations.
[01:24:41.000 --> 01:24:45.000]  We now know that. They allowed the DNC to be penetrated by Pakistan.
[01:24:45.000 --> 01:24:50.000]  I mean, this was a full-out operation to sell out the country. Why not? They're globalists.
[01:24:50.000 --> 01:24:56.000]  What are you asking the president to do specifically to help Chris Saucier online?
[01:24:56.000 --> 01:25:01.000]  Well, we're asking people to go on to the website www.helpchristaucier.com.
[01:25:01.000 --> 01:25:06.000]  And, you know, there's a petition on there to help reach out to President Trump.
[01:25:06.000 --> 01:25:12.000]  And, you know, it definitely would help a lot if he restored my good name by giving me a pardon.
[01:25:12.000 --> 01:25:18.000]  You know, I served the full year in prison, so I did my time. I paid my debt to society.
[01:25:18.000 --> 01:25:25.000]  And I just like to be able to move on with my life. My family and I are trying to get ourselves, you know, dig ourselves out of the financial hole this put us in.
[01:25:25.000 --> 01:25:35.000]  And, you know, it's upsetting that, you know, after serving 11 years honorably in the military that, you know, they took all my veterans' benefits away.
[01:25:35.000 --> 01:25:39.000]  They took away, you know, everything my family had worked for.
[01:25:39.000 --> 01:25:47.000]  And people like Hillary Clinton are allowed to just continue making millions of dollars off of this country's, you know, at this time.
[01:25:47.000 --> 01:25:55.000]  My argument's going to be, if they let you get away with it when clearly everybody's doing it and it's a classified area, but it's not really should be classified.
[01:25:55.000 --> 01:26:00.000]  But, I mean, obviously they don't want to have spies able to, who are in the military, to take photos of things.
[01:26:00.000 --> 01:26:04.000]  So they have to punish everybody. But if Hillary is above the law, then you should get a reprieve.
[01:26:04.000 --> 01:26:12.000]  And it's a way to expose what a fraud she is. But at the same time, if Trump does it, then the next time somebody's going to want a pardon.
[01:26:12.000 --> 01:26:19.000]  Well, I would argue the fact that I still spent a year in prison. I served my time. I didn't speak out about this until I'd served my year in prison.
[01:26:19.000 --> 01:26:22.000]  So I paid a heavy price. You know, my family-
[01:26:22.000 --> 01:26:26.000]  No, no, listen, I totally agree with you. I was just giving devils abdicate argument.
[01:26:26.000 --> 01:26:33.000]  Oh, yeah. I agree with you. And I've heard that before. And that's part of the reason why I waited to speak out about it until I'd served my time.
[01:26:33.000 --> 01:26:39.000]  I was, unlike, you know, Hillary Clinton and them who said, oh, I take responsibility, but then don't really take responsibility.
[01:26:39.000 --> 01:26:44.000]  I went into court and I took responsibility. I pled guilty. I was willing to take the punishment.
[01:26:44.000 --> 01:26:49.000]  And I took it and I didn't cry like Anthony Weiner, you know, when he got sentenced for what he did.
[01:26:49.000 --> 01:26:53.000]  I sat there. I took my punishment. I went to prison like a man and I came out of it.
[01:26:53.000 --> 01:26:59.000]  And now I want to speak out because I honestly hoped while I was in prison that because they did what they did to me,
[01:26:59.000 --> 01:27:01.000]  they'd have no choice but to prosecute Hillary Clinton.
[01:27:01.000 --> 01:27:05.000]  I thought, well, you know, if nothing else, my case will serve as an example.
[01:27:05.000 --> 01:27:12.000]  So you wouldn't be asking for a pardon now if it wasn't for the fact that Hillary and others like her get away with murder
[01:27:12.000 --> 01:27:19.000]  and then you do some little crooked toenail thing and throw them the wolves as a stunt to cover up for them doing the actual crimes.
[01:27:19.000 --> 01:27:22.000]  Exactly. That's what's most upsetting about this whole thing.
[01:27:22.000 --> 01:27:26.000]  Two people on the same ship as me took pictures in the same exact area at the same time that I did.
[01:27:26.000 --> 01:27:31.000]  And they were only given a $200 fine and allowed to continue on with their Navy career.
[01:27:31.000 --> 01:27:37.000]  Make no mistake, my case against me was no different than it would have been against these two guys,
[01:27:37.000 --> 01:27:42.000]  but it just happened that my case got the spotlight drawn on it by the Obama administration
[01:27:42.000 --> 01:27:49.000]  and they saw a prime opportunity to make an example using the fake media and basically painting me as this horrible person that I'm not.
[01:27:49.000 --> 01:27:52.000]  And I think that's what should be upsetting to people.
[01:27:52.000 --> 01:27:56.000]  I'm not trying to say, you know, I'm never going to get the year that I lost my two-year-old daughter back.
[01:27:56.000 --> 01:27:59.000]  I'm never going to get all the money and the stuff that they've taken back from me.
[01:27:59.000 --> 01:28:02.000]  What I want is a fair justice system in this country.
[01:28:02.000 --> 01:28:05.000]  And I think we, as American people, have been robbed of that.
[01:28:05.000 --> 01:28:12.000]  And I think people are starting to see, because of people like you that are willing to speak the truth and aren't afraid to blast the people that are lying to us,
[01:28:12.000 --> 01:28:16.000]  they're starting to see through the world that's been pulled over eyes that, you know,
[01:28:16.000 --> 01:28:23.000]  honest, hardworking Americans really get the shaft in this country while the elitists, they're allowed to, you know, like you said,
[01:28:23.000 --> 01:28:25.000]  basically kill people and get away with it.
[01:28:25.000 --> 01:28:27.000]  And it's upsetting, you know?
[01:28:27.000 --> 01:28:31.000]  I don't think that it's ever going to make, you know, that year's not going to go away that I lost.
[01:28:31.000 --> 01:28:35.000]  What they did to my family for four years isn't going to go away.
[01:28:35.000 --> 01:28:40.000]  But President Trump, by giving me a pardon, would say, you know what, what happened to you was wrong.
[01:28:40.000 --> 01:28:46.000]  He said it during, on the campaign trail, he said it while being interviewed by Sean Hannity after the election was over and he'd won the presidency.
[01:28:46.000 --> 01:28:50.000]  And he said what happened to my family and I was wrong.
[01:28:50.000 --> 01:28:54.000]  And I think he would be sending a very clear signal that he's not okay with that.
[01:28:54.000 --> 01:28:56.000]  By giving me a pardon, he would share it.
[01:28:56.000 --> 01:28:58.000]  Again, it wasn't the military that did it to you.
[01:28:58.000 --> 01:28:59.000]  It was a witch hunt.
[01:28:59.000 --> 01:29:02.000]  In fact, that's an interesting part of the story that people can read about on your website.
[01:29:02.000 --> 01:29:06.000]  Somebody found this on the phone later and then it was decided to go after you?
[01:29:06.000 --> 01:29:07.000]  Yeah.
[01:29:07.000 --> 01:29:14.000]  A dump worker at the local dump that happened to have gone to high school with my ex-wife found this phone,
[01:29:14.000 --> 01:29:17.000]  supposedly in the middle of a 40 cubic yard dumpster.
[01:29:17.000 --> 01:29:19.000]  It was an old flip phone in 2000.
[01:29:19.000 --> 01:29:20.000]  Wow.
[01:29:20.000 --> 01:29:23.000]  I mean, so you've got somebody snooping in your phone at the dump.
[01:29:23.000 --> 01:29:27.000]  And it's photos you never use on an old cell phone, cruddy quality, and you go to prison.
[01:29:27.000 --> 01:29:33.000]  That's who they pick as examples in this country to stop spies instead of the globalist spies selling us out.
[01:29:33.000 --> 01:29:36.000]  Chris Saucier will talk to you soon and get an update.
[01:29:36.000 --> 01:29:39.000]  I'm sure this will end up getting to the president's desk.
[01:29:39.000 --> 01:29:40.000]  Help chrissaucier.com.
[01:29:40.000 --> 01:29:41.000]  God bless you, sir.
[01:29:41.000 --> 01:29:44.000]  This is a true injustice and we're going to get on top of this.
[01:29:44.000 --> 01:29:45.000]  God bless you.
[01:29:45.000 --> 01:29:46.000]  Thank you.
[01:29:47.000 --> 01:29:48.000]  We're on the march.
[01:29:48.000 --> 01:29:51.000]  The empire's on the run.
[01:29:51.000 --> 01:29:54.000]  Alex Jones and the GCN Radio Network.
[01:30:21.000 --> 01:30:25.000]  We're treated as indentured servants who only exist to serve the needs of the establishment.
[01:30:25.000 --> 01:30:32.000]  Political office no longer represents the voice of the people, but rather the initiation process politicians go through to gain acceptance into the aristocracy.
[01:30:32.000 --> 01:30:40.000]  Simply put, we the people are responsible for civilization and culture, yet we're suppressed by a tiny elite who have organized into criminal gangs that operate governments around the world.
[01:30:40.000 --> 01:30:48.000]  We falsely believe that everything is simply black and white, one extreme against the other, conservative versus liberal, but things will change once more of us realize this truth.
[01:30:48.000 --> 01:30:55.000]  As Thomas Jefferson also said, enlighten the people generally and tyranny and oppressions of the body and mind will vanish like evil spirits at the dawn of day.
[01:30:55.000 --> 01:31:19.000]  This is Kit Daniels within FullWars.com.
[01:31:26.000 --> 01:31:29.000]  The larger the particle, the safer it is for your body.
[01:31:29.000 --> 01:31:33.000]  The organic oils help hydrate the skin, leaving it nice and smooth.
[01:31:33.000 --> 01:31:38.000]  The truly natural fragrance-free sunscreen for the most sensitive skin.
[01:31:38.000 --> 01:31:44.000]  EmRick's Essentials wants you to enjoy the sun and strives to bring you organic products to enhance your life.
[01:31:44.000 --> 01:31:49.000]  Naturally protect your skin with SPF 30 sunscreen lotion by EmRick's Essentials.
[01:31:49.000 --> 01:31:52.000]  Stop exposing yourself and your family to toxic ingredients.
[01:31:52.000 --> 01:31:58.000]  Visit infowarsstore.com and learn more about the new SPF 30 sunscreen lotion.
[01:31:58.000 --> 01:32:03.000]  As most of you already know, I am a voracious consumer of news and information.
[01:32:03.000 --> 01:32:16.000]  And in the last four or five years doing more and more research, I came across the fact that the elite establishment is fully aware of the fact that our ancient ancestors, in many cases, had much better nutrition than we do today.
[01:32:16.000 --> 01:32:23.000]  And our ancient ancestors sought out the bones of the animals that they were hunting, killing, and then processing.
[01:32:23.000 --> 01:32:37.000]  And so I set out to develop Caveman, but to not just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[01:32:37.000 --> 01:32:47.000]  Infowars isn't just fighting the globalist, we're getting results and we're expanding in the face of the complete media assault and winning because of your support.
[01:32:47.000 --> 01:32:58.000]  Caveman is back in stock, people absolutely love it, so please secure your Caveman today at infowarslife.com or by calling toll-free, CRIPLE-A-253-3139.
[01:32:58.000 --> 01:33:15.000]  In the councils of government, we must guard against the acquisition of unwarranted invoices, whether sought or unsought, by the military industrial commentaries.
[01:33:15.000 --> 01:33:21.000]  In Dallas, Texas, three shots were fired at President Kennedy's motorcade in downtown Dallas.
[01:33:21.000 --> 01:33:28.000]  The first report to say that President Kennedy has been seriously wounded by the shooting.
[01:33:28.000 --> 01:33:32.000]  It is a big idea, a new order.
[01:33:35.000 --> 01:33:40.000]  It was almost as if it were planned in force, it just banked.
[01:33:40.000 --> 01:33:49.000]  Either you were with us, or you were with the terrorists.
[01:33:58.000 --> 01:34:08.000]  I also believe that a lot of God always would agree that the AK-47s were walking hands of soldiers, not the hands of criminals.
[01:34:08.000 --> 01:34:18.000]  For many of the police and guard troops, it is an uncomfortable job to do this in an American city.
[01:34:18.000 --> 01:34:22.000]  Global governance at last. Is it one world? The central bank was in charge.
[01:34:22.000 --> 01:34:26.000]  Aren't we all just living and dying for what the central banks do?
[01:34:26.000 --> 01:34:32.000]  1776 will commence again. If you're proud to take our firearms, do you understand?
[01:34:32.000 --> 01:34:39.000]  From the InfoWars.com studios, it's Alex Jones.
[01:35:02.000 --> 01:35:09.000]  You are not the president. No one who leads so many could possibly kneel so quickly.
[01:35:09.000 --> 01:35:20.000]  Rallying Patriots worldwide in defense of human liberty. It's Alex Jones.
[01:35:26.000 --> 01:35:36.000]  Ladies and gentlemen, you think about the psychology, you think about the iconography, the imagery of National Baseball League,
[01:35:36.000 --> 01:35:46.000]  National Basketball League, National Football League players getting on their knees to fight injustice
[01:35:46.000 --> 01:35:58.000]  and being directed to do so by Kaepernick, whose wife is an admitted communist and a BLM pusher.
[01:35:58.000 --> 01:36:07.000]  And you're worth $200 million from San Francisco and you start sitting on your fat butt, not just kneeling.
[01:36:07.000 --> 01:36:14.000]  And then you come up with a plan, they admit, to direct the rest of the NFL players to kneel
[01:36:14.000 --> 01:36:22.000]  and then you lose your job because you suck because you're a terrible football player
[01:36:22.000 --> 01:36:29.000]  and then you sue them because they won't hire you. Oh, you're going to sue them because they're not inclusive of black people?
[01:36:29.000 --> 01:36:41.000]  What, the NFL is 70% black? But on the front line, 91% in 2017 of first string players are African-American.
[01:36:41.000 --> 01:36:47.000]  What are you going to sue because you're black and they didn't let you in the NFL?
[01:36:47.000 --> 01:36:54.000]  That's right. Kaepernick's wife has now compared the NFL to lots of other unsavory things.
[01:36:54.000 --> 01:37:06.000]  We've seen this quite a bit. People worth hundreds of millions of dollars wanting to virtue signal how evil the blue collar white people are
[01:37:06.000 --> 01:37:13.000]  wearing jerseys of black football players and praising them and looking up to them.
[01:37:13.000 --> 01:37:24.000]  This is the incredible, horrible racism that we see.
[01:37:24.000 --> 01:37:31.000]  And this is Kaepernick's girlfriend fantasizing about black people killing their white friends.
[01:37:31.000 --> 01:37:35.000]  I mean, you look at the look on her face, she looks like a complete loon.
[01:37:35.000 --> 01:37:41.000]  It's like you see white races, they look all crazy because they spend their whole lives hating some other group.
[01:37:41.000 --> 01:37:48.000]  Put that back on screen that you just found where she's bad-mouthing the NFL.
[01:37:48.000 --> 01:38:02.000]  Yes, yes, she's comparing him to a house slave because he's, it's from the movie Django where the house slave is hugging the master Leonardo DiCaprio
[01:38:02.000 --> 01:38:07.000]  and then it shows one of the other football players hugging a white guy and this is enslavement.
[01:38:07.000 --> 01:38:14.000]  You know, you're making hundreds of millions of dollars and white fans are coming and a white owner is making some money.
[01:38:14.000 --> 01:38:17.000]  In some cases, these owners aren't even making as much as their star players.
[01:38:17.000 --> 01:38:24.000]  This is sick and people are tired of it.
[01:38:24.000 --> 01:38:30.000]  Now, I wanted to go to a few clips on this.
