[00:00.000 --> 00:02.000]  We've got it
[29:48.200 --> 29:53.800]  Go to info wars team dot com today and order your first canister of beyond tangy tangerine
[29:54.040 --> 29:59.640]  Complete multivitamin mineral complex dietary supplement. That's info wars team dot com
[30:00.040 --> 30:06.120]  This is alex jones with five good reasons you should consider buying a solar power generator number one new climate
[30:06.200 --> 30:12.520]  Legislation could easily double or triple your electric bill number two our new energies are wants to control how much power
[30:12.520 --> 30:20.040]  Your electric company allows you to have it's true total government control of electricity in the name of smart grid technology is coming
[30:20.280 --> 30:26.760]  Number three in some areas of the country the power grid is dangerously overloaded and now new socialist legislation
[30:27.000 --> 30:31.880]  Is only compounding the problem number four dangerous weather is always a threat to local grids
[30:32.200 --> 30:39.240]  Every year thousands of families lose their power from weather related onages number five a solar power generator provides powerful back up
[30:39.240 --> 30:44.840]  Insurance and peace of mind folks. I really believe in the solar power generators offered by solutions from science one of my
[30:44.840 --> 30:47.320]  Oldest sponsors. You can get more information at
[30:48.040 --> 30:50.040]  www.mysolarbackup.com
[30:50.040 --> 30:53.880]  That's my solar backup.com. Remember the government doesn't own the sun
[30:54.040 --> 30:59.480]  So go to my solar backup.com or call one eight seven seven three two seven zero three six five
[31:01.000 --> 31:05.640]  Hi folks, this is alex jones. I'm looking for people that have the wisdom to spot savings
[31:05.640 --> 31:12.840]  Opportunity and recognize risk saving means to make money the cow been pure soap company can save you thousands of dollars
[31:13.080 --> 31:18.520]  And give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now
[31:19.160 --> 31:23.640]  Soaps made from vegetable and coconut oils that contain no useless dyes
[31:24.200 --> 31:26.200]  perfumes deodorants or antibacterials
[31:26.680 --> 31:34.360]  Your risk is the hundreds of hazardous toxic detergents that give you rashes itching sores and deteriorating clothing called lint
[31:34.360 --> 31:38.680]  If you want something better if you want something you've never had before you had to do something
[31:38.680 --> 31:43.320]  You've never done before getting a free catalog is easy by calling 800-340-7091
[31:44.760 --> 31:51.720]  Or see calvin on the web at five stars soap.com take charge of your health now by calling 800-340-7091
[31:53.000 --> 31:56.040]  Or see calvin on the web at five stars soap.com
[31:56.040 --> 32:03.720]  Folks, Iran and the mid-east nuclear mess is already ballooning our gas prices
[32:04.040 --> 32:11.400]  Whether you're struggling with food costs, which are being blown up by gas costs now or know that when the mid-east shodan explodes
[32:11.640 --> 32:16.280]  Whatever food supply you have is all you'll get because of huge panic demand
[32:16.280 --> 32:18.680]  E-Foods direct family packs are the answer
[32:18.680 --> 32:25.320]  Now the most affordable best food is saving you up to 50 percent compared to other poor quality food
[32:25.320 --> 32:30.680]  Companies the new alex jones quick fix family packs save you so much money
[32:30.920 --> 32:34.920]  The savings from eating this food will actually help you pay your other bills
[32:35.240 --> 32:42.360]  No matter what effect the mid-east crisis or the crashing economy have you'll have food as delicious tonight as 25 years from now
[32:42.680 --> 32:50.600]  Order now for 50 savings and free shipping on these affordable family packs. Call 800-409-5633
[32:50.600 --> 32:59.080]  Or e-foods direct comm slash alex call 800-409-5633 or e-foods direct comm slash alex
[33:01.240 --> 33:08.840]  Coast to coast direct from austin you're listening to the alex jones broadcasting network network
[33:08.840 --> 33:24.760]  Monday through friday from 11 a.m. To 2 p.m. Central and we come back sundays, of course 4 to 6 p.m.
[33:25.480 --> 33:27.480]  Central that'd be 5 to 7
[33:28.280 --> 33:30.280]  Right here on the east coast
[33:30.280 --> 33:36.040]  And then of course we have the weeknight five nights a week info wars nightly news and when i'm not in town rob
[33:36.040 --> 33:42.520]  Do does it he does the news and anchors it does a great job or john bowne or erin dykes or paul watson
[33:43.160 --> 33:47.800]  And of course darin mcbreen the great part is our researchers our reporters our video editors
[33:47.800 --> 33:50.760]  They also host the nightly news. This isn't about
[33:51.320 --> 33:57.000]  Shitting up there in the fancy a suit looking credible. It's about being credible and covering real information
[33:57.000 --> 33:59.000]  And we're expanding and building our news organization
[33:59.000 --> 34:05.000]  Thanks to all of you and your support and the great folks at the big eight ten right here in our lives
[34:05.000 --> 34:07.000]  Right here in orlando
[34:14.440 --> 34:21.000]  I really am excited that all of you came out and then for the first time in 50 plus years of this great auditorium
[34:21.240 --> 34:26.680]  It is completely overflowing sold out turning away hundreds
[34:26.680 --> 34:28.680]  And
[34:32.760 --> 34:34.120]  Amazing
[34:34.120 --> 34:38.360]  Liberty is popular by the way. I'm gonna have again a local talk show host in here
[34:38.360 --> 34:40.520]  He was telling me about this a few days ago
[34:41.240 --> 34:45.320]  I was a guest on his show and I went and looked up the news articles and it turned out it was true
[34:45.320 --> 34:51.800]  But I still found it shocking a doc holiday was telling me that they have whole highways shut down for the nba all-star game
[34:52.120 --> 34:54.120]  And that they have checkpoints
[34:54.120 --> 35:00.040]  Uh, even in the business districts and that uh, they're blocking off the local businesses. So they can't get any of the
[35:01.000 --> 35:03.000]  Traffic and that they have motorcades
[35:04.040 --> 35:08.840]  For the mba people. I actually saw one driving over here
[35:12.520 --> 35:15.720]  I'm somebody forking pig. It's I'm speechless here
[35:16.920 --> 35:18.920]  There were probably 10 or more
[35:18.920 --> 35:24.520]  More motorcycle police like it was the president or something for a bus of nba people
[35:24.760 --> 35:30.840]  Driving down the highway like it's the road warrior and the citizens are going to attack them if they weren't there protecting
[35:31.640 --> 35:34.120]  Meanwhile our tax money is paying for it
[35:34.680 --> 35:38.280]  Um, I checked our your tax money here is paying for it
[35:38.280 --> 35:42.600]  Just like you pay for the billion dollar sports stadiums and then you're charged overpriced tickets
[35:42.600 --> 35:45.240]  You're treated like garbage and you pay for the motorcade
[35:45.240 --> 35:51.080]  Uh protection from you who's paying for them to look and act important. That's what this is all about
[35:51.320 --> 35:57.640]  I've seen presidents like when obama comes to town. They shut down whole highways. There's I've seen him with like 50 cars
[35:58.200 --> 36:00.200]  protecting him like he's
[36:01.240 --> 36:08.680]  God or something landing in town. It's absolutely ridiculous and all of it is done so that you
[36:10.200 --> 36:13.160]  See these leaders as actually leaders and not the puppets
[36:13.160 --> 36:17.560]  They are all the real power elite like the Rothschilds the Rockefellers and others
[36:17.800 --> 36:22.040]  Do everything they can to hide their wealth every time every Rockefeller gets up to give a speech
[36:22.040 --> 36:25.000]  He goes, I'm just an old retired banker
[36:26.360 --> 36:29.400]  I'm so honored that you're giving me this award
[36:29.960 --> 36:32.760]  And you find out he set up every globalist organization out there
[36:33.320 --> 36:39.560]  I set up all the eugenics organizations and I want to reduce the population. I'm just a little banker
[36:39.560 --> 36:42.920]  All right continuing here
[36:43.640 --> 36:45.800]  Do you remember eight months ago? Well a year ago?
[36:46.040 --> 36:48.040]  They overthrew hazing lubaric
[36:48.120 --> 36:52.280]  The dictator that the banks that run this country because I don't want to say we put in
[36:52.520 --> 36:58.680]  But the people that took us over for the banking and government system the folks that put him in charge that torture and kill tens of thousands
[36:58.680 --> 37:00.040]  And all the rest of it
[37:00.040 --> 37:06.280]  I'm not saying hazing lubaric's a good guy the point is the crooks that run our country the foreign banks that have hijacked our nation
[37:06.280 --> 37:11.960]  They put him there. They they they would send people there for him to torture
[37:12.040 --> 37:19.640]  Including american citizens at the quote black sites secret sites ghost sites as they call and then they overthrow him
[37:19.880 --> 37:23.880]  They send in the cia and state department people to overthrow him a year ago
[37:24.120 --> 37:30.200]  They put the muslim brotherhood in and they actually put al-qaeda connected groups in and now they're taking women's rights
[37:30.280 --> 37:36.040]  Christians are being persecuted and lecturing me that i've got to have the government take my rights
[37:36.040 --> 37:37.400]  spy on me
[37:37.400 --> 37:44.600]  Grab my genitals it must stops and train stations now not just the airports and take all my rights because al-qaeda is such a threat
[37:44.760 --> 37:49.640]  While the stinking criminal banker occupied government is putting al-qaeda in
[37:50.600 --> 37:56.440]  But they didn't stop in egypt getting out their old dictator and putting something in even worse. Did he stabilize the country?
[37:58.200 --> 38:03.640]  Then they go into libya start bombing it for six seven months killing over 35 000 people
[38:03.640 --> 38:11.480]  They bring in real al-qaeda. They fly up al-qaeda flags al-qaeda is with the special forces calling in the airstrikes
[38:11.800 --> 38:18.520]  They now admit it's al-qaeda at real al-qaeda and now they're sending them into syria with three proxy armies attacking Assad
[38:18.760 --> 38:25.000]  Who again? I don't like mubarak. I don't like qaddafi. I don't like Assad. These are guys all that started working with the west
[38:25.640 --> 38:29.640]  That's why they got set up. It shows this the globalist went total destabilization
[38:29.640 --> 38:35.000]  And and and craziness to then have new wars with the al-qaeda forces. They put in later
[38:35.400 --> 38:40.600]  This is full spectrum dominance where the globalists launch these wars so they can take the rights of the arabs
[38:41.000 --> 38:46.200]  And of the american people you see the banks sit above it playing both sides off against each other
[38:46.920 --> 38:53.560]  This is such a classic tactic of divide and conquer of of divide and rule of balkanization
[38:53.560 --> 39:00.920]  And now they are announcing u.s. To announce aerial blockade of syria harats jerusalem post
[39:01.800 --> 39:04.840]  winet news, they're all reporting u.s. Ready's for possible
[39:05.480 --> 39:08.680]  a possibility of intervention without u.n resolution
[39:09.320 --> 39:10.360]  Oh
[39:10.360 --> 39:13.960]  Last time they got the u.n resolution for the peace action like the u.n's the boss
[39:14.520 --> 39:20.040]  Of course, that's a puppet the bankers set up to begin with and it goes on a site in u.s. Military official
[39:20.040 --> 39:28.600]  Planned to include humanitarian aid to syria refugees on turkish border so so an invasion is not a war
[39:29.480 --> 39:31.720]  Tens of thousands of bombs dropped
[39:31.720 --> 39:34.120]  Blowing up apartment buildings shooting people
[39:34.760 --> 39:38.360]  Ethnic cleansing of the of the black living ins that they that the media now admits
[39:38.520 --> 39:46.840]  We first reported that when webster tarpoli was willing to actually go over there under bombardment and drive in out of tunisia
[39:46.840 --> 39:51.160]  Under bombardment. I mean I had him on the show when air raid sirens are going
[39:56.920 --> 39:58.440]  He's off the air
[39:58.440 --> 40:01.880]  And he's there going there killing black people everywhere mowing them down on the streets
[40:02.040 --> 40:06.920]  You know, they're taking over three months later la times new york magazine all of them
[40:07.000 --> 40:10.040]  Oh, yeah, they lined them up and shoot them in the head or hacked their heads off the machetes
[40:10.680 --> 40:12.520]  They're like it's liberal
[40:12.520 --> 40:18.520]  You know give your rights up, you know a support world government or you hate black people but murder them and you're liberal
[40:19.160 --> 40:24.920]  And again love al-qaeda murder black people. It's it's trendy fight al-qaeda by putting al-qaeda in charge
[40:25.240 --> 40:26.920]  This is the complete
[40:26.920 --> 40:32.600]  Psycho out of control crazy garbage that i'm talking about. I'm not that smart folks
[40:32.600 --> 40:37.400]  This is all common sense in your face. All you've got to do is start paying
[40:37.960 --> 40:41.320]  Attention to how crazy this is and now they're about to do it again
[40:41.320 --> 40:45.480]  Now they've got al-qaeda nbc reported two weeks ago
[40:45.480 --> 40:52.040]  But we already knew al-qaeda attacking and blowing up bases and assassinating people and throwing magnet mines
[40:52.760 --> 40:55.720]  onto people's cars all over iran
[40:56.600 --> 40:59.640]  And killing them trying to get iran to respond militarily
[41:00.280 --> 41:03.880]  And then our news tells us but iran works with al-qaeda
[41:04.200 --> 41:10.040]  But al-qaeda actually works with the criminals that run our government and is attacking iran and attacking syria
[41:10.040 --> 41:15.800]  And now they're going to start the love bombs again and congress isn't needed the un isn't needed now
[41:16.520 --> 41:20.120]  Now it's just going to be the bankers themselves. Oh, we can't get a fake un approval
[41:20.280 --> 41:24.440]  We can't get congressional approval because we won't go to them and act like they're actually the boss
[41:24.840 --> 41:29.080]  We'll just we won't even say where it's coming from and we won't even call it a war
[41:30.120 --> 41:33.720]  You see they told you there's no gun control. We don't want to take your guns
[41:34.600 --> 41:39.400]  And as soon as we said you do want to take our guns and got the reports of them saying we're bitter clingers
[41:39.400 --> 41:42.840]  And they're going to get our guns as soon as we said no you are trying to take them
[41:43.320 --> 41:48.760]  Everybody woke up now their gun grab is in deep trouble everywhere gun laws are being reversed everywhere
[41:49.400 --> 41:52.120]  Okay, real gun control of hitting the target is now coming in
[41:52.600 --> 41:54.120]  It's the same thing on world government
[41:54.200 --> 41:59.000]  They denied world government existed forever and made fun of us and attacked us and demonized anybody that talked about it
[41:59.080 --> 42:01.880]  Does it work anymore world governments now out in the open and they
[42:02.520 --> 42:07.640]  This whole al-qaeda hoax when the cia created it use it against the russians then the serbs
[42:07.640 --> 42:10.600]  On and on and on and on libya
[42:11.480 --> 42:18.840]  Syria i ran al-qaeda al-qaeda al-qaeda al-qaeda and the biggest goofiest lie in the world is hiding in plain view
[42:19.320 --> 42:23.400]  It's hiding completely in plain view in front of all of us
[42:24.040 --> 42:30.280]  That al-qaeda is a banker controlled system. They want to invade a country call al-qaeda freedom for fighters invade the nation
[42:31.880 --> 42:34.920]  You want to take americans liberty blow some stuff up say al-qaeda is doing it
[42:34.920 --> 42:38.040]  Have a few dual, uh, you know agents you set up and kill
[42:38.600 --> 42:41.000]  On and on and on this is how they do it and now they're going to start a new
[42:41.640 --> 42:45.880]  Love bomb attack and and blockades and other things that are acts of war
[42:46.200 --> 42:49.480]  Until you it's not war and you're supposed to go. Oh carl rove
[42:49.880 --> 42:55.720]  You know says you control reality. So since you said pigs can fly they must. Oh look at that flying pig, honey
[42:55.960 --> 42:59.000]  No, i'm calling their hoax. We'll be right back. Stay with us
[42:59.000 --> 43:03.000]  Hi folks, this is alex jones
[43:03.160 --> 43:08.120]  I'm looking for people that have the wisdom to spot savings opportunity and recognize risk
[43:08.520 --> 43:15.400]  Saving means to make money the calben pure soap company can save you thousands of dollars and give you good old-fashioned real soaps
[43:15.640 --> 43:18.920]  That are triple concentrated and twice as good as what you're using now
[43:19.560 --> 43:24.040]  Soaps made from vegetable and coconut oils that contain no useless dyes
[43:24.040 --> 43:31.240]  Perfumes deodorants or antibacterials your risk is the hundreds of hazardous toxic detergents that give you rashes
[43:31.640 --> 43:37.000]  Itching sores and deteriorating clothing called lint if you want something better if you want something
[43:37.080 --> 43:39.960]  You've never had before you've had to do something you've never done before
[43:40.280 --> 43:48.200]  Getting a free catalog is easy by calling 800-340-7091 or see calben on the web at five star soap dot com
[43:48.200 --> 43:56.440]  Take charge of your health now by calling 800-340-7091 or see calben on the web at five star soap dot com
[44:00.120 --> 44:01.560]  A little over a year ago
[44:01.560 --> 44:07.160]  I began to do a lot of research into why even if i had a pretty good size meal that i was still starving
[44:07.320 --> 44:14.120]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the united states and across the
[44:14.120 --> 44:18.680]  Industrialized world are almost completely depleted of almost all of the key
[44:19.160 --> 44:25.000]  Minerals and trace elements that our bodies need to rebuild themselves fight off cancer and be healthy
[44:25.160 --> 44:31.240]  I've been searched out the best vitamin and mineral company out there and discovered young jevity
[44:31.400 --> 44:37.800]  The young jevity products are designed to give you the real nutrition you need and once you've got that you don't have to eat
[44:37.880 --> 44:42.680]  As much to be satisfied. I've lost 37 pounds in two months
[44:42.680 --> 44:47.880]  Simply getting the vitamins and minerals. I need check it out for yourself. It's incredible
[44:47.960 --> 44:53.640]  Go to info wars team dot com today and order your first canister of beyond tangy tangerine
[44:53.800 --> 44:59.480]  Complete multivitamin mineral complex dietary supplement. That's info wars team dot com
[44:59.960 --> 45:01.240]  Hi, this is alex jones
[45:01.240 --> 45:06.680]  Did you know that the global elite are now storing non-hybrid seeds and secret storage vaults near the arctic circle?
[45:06.840 --> 45:11.560]  Did you know that in a real meltdown non-hybrid seeds can become more valuable than silver or gold?
[45:11.560 --> 45:17.000]  It's true seeds have all performed even gold and silver before in this country and it's possible that could even happen again
[45:17.400 --> 45:22.200]  So our friends at solutions from science have put together the perfect mix of non-hybrid seeds
[45:22.680 --> 45:29.640]  They call it a survival seed bank and it can produce an endless supply of nutrient dense food for you and your family
[45:29.720 --> 45:33.640]  And here's the best part these seeds have not been genetically modified in any way
[45:33.880 --> 45:37.320]  And you actually get enough seeds to plant a full acre crisis garden
[45:37.320 --> 45:47.000]  So visit them today at survival seed bank dot com. That's survival seed bank dot com or give them a call at 877-327-0365
[45:47.560 --> 45:51.240]  That's 877-327-0365
[45:51.880 --> 45:59.160]  Remember in a real crisis non-hybrid seeds are the ultimate barter item. This is alex jones for survival seed bank dot com
[45:59.160 --> 46:07.160]  You've heard alex explain how the silver lungs generator infuses the respiratory system with your self-produced colloidal silver solutions
[46:07.640 --> 46:15.080]  Yet many are unaware of the entire function of the silver lung system and how it has been designed to deliver your silver solutions anywhere in or on the body
[46:15.960 --> 46:19.800]  My name is mario safaldi and i'm the developer of the silver lungs generator
[46:20.680 --> 46:24.840]  Not only does the silver lung system produce endless colloidal and ionic silver solutions
[46:24.840 --> 46:32.760]  It also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas
[46:33.400 --> 46:35.400]  This includes the eyes ears
[46:35.960 --> 46:36.840]  nose
[46:36.840 --> 46:37.720]  Lungs
[46:37.720 --> 46:40.840]  Topically to the skin and orally for the digestive system
[46:41.320 --> 46:45.160]  Be sure to watch our new seven-minute video tour of the silver lung system at
[46:46.120 --> 46:48.120]  www.silverlungs.com
[46:48.680 --> 46:51.080]  To learn more about how the silver lung system works
[46:51.080 --> 46:55.080]  As well, we are always ready to answer any questions you may have
[46:55.640 --> 46:58.920]  That's www.silverlungs.com
[47:01.320 --> 47:09.000]  Coast to coast direct from austin you're listening to the alex jones broadcasting network network
[47:09.000 --> 47:20.280]  Big brother mainstream media government cover-ups you want answers. Well, so does he
[47:21.160 --> 47:25.240]  It's alex jones on a gcm radio network
[47:25.240 --> 47:32.440]  I don't believe in god talk to him every day
[47:35.160 --> 47:39.880]  Oh, let's get ready to rumble
[47:48.360 --> 47:50.360]  Coming to you live
[47:50.360 --> 47:57.240]  From the highlight Orlando center to a capacity crowd of over 1100 people
[47:57.640 --> 48:03.720]  Broadcasting worldwide the satellite number one on the internet and transmitting across the globe
[48:04.040 --> 48:07.000]  It's alex jones and the info warriors
[48:12.840 --> 48:14.840]  Oh dear
[48:14.840 --> 48:23.640]  And Marvin the Martian coming in out of the red corner a hardcore global communist eugenesis held bent on destroying the planet earth
[48:24.280 --> 48:30.120]  And in the blue corner weighing over 65 trillion tons the colossus of liberty
[48:30.440 --> 48:35.960]  The people of planet earth who will stop marvin the martian into atomic dust
[48:36.760 --> 48:38.760]  Oh dear
[48:38.760 --> 48:44.040]  I didn't write up any comedy, but I'm just having some fun here ladies and gentlemen
[48:44.680 --> 48:48.760]  You know, it's good for me to get out there. There's always there in the command bunker
[48:49.400 --> 48:53.560]  Walking around griping and you know firing info weapons at the enemy
[48:53.880 --> 48:57.240]  It's good to actually be out here on the front lines with you and I love you and it's awesome
[48:57.320 --> 49:00.200]  It was fun storming the texas capital not once but twice. It's like
[49:01.160 --> 49:06.040]  It's impossible that must not be real video of hundreds of people storming the capital
[49:06.040 --> 49:09.720]  They would have arrested him after all he didn't have a permit
[49:10.520 --> 49:17.240]  But see government doesn't know how to deal with that. It's it's about this illusion that it's all powerful and you're scum
[49:17.480 --> 49:21.640]  It's not true. The people have the power
[49:24.280 --> 49:26.600]  I'm like a kid with a mr. Microphone here today
[49:27.560 --> 49:30.360]  You know, I actually do this at the office when I'm like voicing ads and stuff
[49:30.360 --> 49:35.480]  So sometimes I'm sitting there kind of like going this is fine. You know, I was like a little kid again
[49:37.000 --> 49:39.000]  All right, all right, I'm gonna stop it
[49:40.440 --> 49:42.440]  Oh boy
[49:43.080 --> 49:46.760]  You got to try to have a little bit of fun sometimes though when they're trying to start world war three
[49:48.280 --> 49:54.760]  And when the same interests that want to destroy iran want to destroy the liberties and freedoms here in america and they wrap their treason
[49:55.720 --> 49:57.720]  In patriotism. It's just flat wrong
[49:57.720 --> 50:01.880]  Now I've covered the fact that they're about to launch a new bombing campaign
[50:02.440 --> 50:04.680]  But it's freedom though, and it's not violent
[50:05.320 --> 50:12.360]  Because they said so remember carl row told the new york times washington post and a whole bunch of other reporters the cocktail party six years ago
[50:13.000 --> 50:17.720]  They were bringing up lies of the administration. He said it doesn't matter. We control reality
[50:17.720 --> 50:22.360]  We are history's actors. We tell you what to say you will then report that new reality
[50:22.360 --> 50:26.280]  And they actually said yeah, you're you're pretty much god. He said that's right
[50:26.280 --> 50:34.280]  That's why he got your job. Well, see I don't play like that. I'm sorry. I'm an extremist, you know, you lie to me and
[50:36.280 --> 50:42.920]  I catch you lying and you say but it doesn't matter. I'm gonna lie to you because I'm the authority figure. I say
[50:44.280 --> 50:46.280]  Get out of my way
[50:46.280 --> 50:49.800]  It is pathetic. It is a mind game and we have to stop
[50:49.800 --> 50:58.440]  Trusting and supporting and groveling to the system. It is so pathetic and without further ado before I get into a global governance
[50:59.240 --> 51:00.520]  report
[51:00.520 --> 51:02.200]  of the
[51:02.200 --> 51:11.080]  Greatest import World Bank wants control of the high seas and and notice it's the corporate mega bank interest at the World Bank
[51:11.480 --> 51:14.280]  Want a global government run by the UN?
[51:14.280 --> 51:22.200]  Gen to 21 on every waterway, not just the oceans to globally tax and control your water and it's all the links to worldbank.org
[51:23.000 --> 51:25.000]  Calling for global governance
[51:25.720 --> 51:29.640]  run by mega banks that you pay your money to and
[51:30.600 --> 51:34.760]  These same groups then fund organizations to demonize you and say it doesn't exist
[51:34.760 --> 51:38.600]  They appear disdain for you acting like these documents don't exist
[51:38.600 --> 51:43.960]  But then they'll have the controlled right wing go. Yeah, that's you know, that's you know, that's you know, that's you know
[51:43.960 --> 51:47.960]  That you in trying to take over. We're gonna fight them our government
[51:48.520 --> 51:51.480]  Run by the Federal Reserve created the UN
[51:51.880 --> 51:58.120]  It's creating the law the sea treaty in agenda 21 to say it's another group and then criminally
[51:58.520 --> 52:04.280]  Sign our authority and our law over to it like Obama says I go to the UN now for war
[52:04.760 --> 52:09.720]  Or I go to the UN for agenda 21 or your city goes to the UN for its zoning rules
[52:09.720 --> 52:13.880]  You see and they criminally transfer it over, but it's still illegitimate
[52:14.520 --> 52:19.480]  I mean, it's so obvious that once we see how big the fraud is
[52:20.440 --> 52:23.560]  I remember growing up and reading history books that Hitler quote
[52:24.040 --> 52:27.160]  About the bigger the lie the more people will believe it
[52:27.160 --> 52:31.000]  But he actually went on to explain something communist and how they would do it
[52:31.000 --> 52:34.120]  But he also did the big lie. He was saying yes the bigger the lie
[52:34.120 --> 52:40.920]  It's so big that everybody buys into it, and then they don't want to admit. They've been conned and the whole power structure starts defending it
[52:40.920 --> 52:45.560]  And that's how these big lies just get pushed and pushed and pushed whether it's the private fellow
[52:46.360 --> 52:53.560]  Slavery fluoride in the water deadly vaccines. It's such a big lie and it gets institutionalized that nobody wants to admit
[52:53.560 --> 52:59.000]  They've been conned we have to get to the point of like look I may have been conned before but I'm gonna get informed
[52:59.240 --> 53:01.240]  I'm gonna get focused. I'm gonna get angry
[53:01.240 --> 53:06.200]  And I'm gonna stand up against this because things get too horrible if you don't
[53:07.320 --> 53:09.320]  And I'm trying to find the article here
[53:10.600 --> 53:16.920]  Out of out of Canada here it is now talk about groveling and I want to try to get this guy on I'm sure it's a nice fellow
[53:18.840 --> 53:22.840]  But this is out of the record it's out of Quebec Canada, but the same stuff happens here
[53:22.840 --> 53:28.600]  You've seen it in the news, you know, we're seven year old arrested eight year old arrested for plastic knife to spread butter
[53:28.600 --> 53:36.440]  Or valovictorian loser's diploma last day of school because had box of plastic and knives and forks
[53:37.000 --> 53:42.440]  In the front of her car. We've all seen those are child draw stick figure with gun arrested
[53:43.160 --> 53:45.160]  okay, and
[53:45.240 --> 53:47.240]  You can read this article
[53:47.320 --> 53:52.360]  At the record I've shot a video about it. It's linked up on info wars.com and prisonplanet.com as well
[53:52.360 --> 53:58.680]  But listen to this man shocked by arrest after daughter draws picture of gun at school a
[53:59.880 --> 54:04.280]  Kitchener father is upset that the police arrested him and his children's school Wednesday
[54:04.600 --> 54:11.240]  Halled him down to the station and strip searched him all because his four-year-old daughter drew an image of a gun at school
[54:12.120 --> 54:15.960]  Now remember they go on in this article and say we'll do it again. This is reasonable
[54:16.680 --> 54:20.680]  And what did she say they said why'd you draw a gun? My daddy kills monsters with it
[54:20.680 --> 54:24.600]  And by the way, I checked the laws that guns not even illegal there
[54:25.960 --> 54:29.480]  But they said he might be planning something with it since she was drawing images
[54:29.640 --> 54:32.120]  So they came and arrested him and the cps took his kids
[54:32.200 --> 54:37.240]  Turns out he's a counselor in the community in the school and even tried to hire him before to be a counselor there
[54:38.040 --> 54:39.320]  Okay
[54:39.320 --> 54:43.000]  And this goes on here as well. This is what we don't want to become
[54:43.720 --> 54:48.360]  By the way, the canadiens are mad about this. They're waking up. I was in shock. This is completely insane
[54:48.360 --> 54:51.960]  My daughter drew a gun on school a piece of paper at the school
[54:52.440 --> 54:56.600]  Now they have a new article out saying hysteria caused by plastic gun
[54:56.600 --> 54:58.600]  It was a toy gun at the house that she'd seen
[54:59.000 --> 55:04.280]  No, the hysteria was caused by the control freak nanny state who doesn't care about the violence on tv
[55:04.520 --> 55:10.520]  Or the arm to the teeth government but sees the image of a slave even drawing a gun and they go
[55:11.320 --> 55:13.320]  Slave with a gun
[55:13.320 --> 55:17.320]  That's what they're scared of
[55:20.520 --> 55:25.240]  I mean, it'd be like in Rome 2,000 years ago. He walked out in the slave pin. One of them had a sword
[55:26.520 --> 55:27.960]  It's the same thing
[55:27.960 --> 55:34.680]  Or it'd be like in the south or something 200 years ago. They walked out, you know, they're in the slave quarters and got weapons upraising
[55:35.720 --> 55:37.720]  I mean, that's what this is really all about
[55:37.720 --> 55:43.800]  The the the the British government was treating it subjects like slaves 1776. They came to confiscate the guns
[55:43.960 --> 55:49.160]  You can't have slave rabble with weapons. This is what our country was founded over
[55:50.040 --> 55:51.800]  continuing
[55:51.800 --> 55:59.160]  The school principal police and child welfare officials not servants. They're officials. You're an idiot slave citizen
[55:59.480 --> 56:01.480]  That pays their salary
[56:01.480 --> 56:08.760]  However, listen the school principal police and child welfare officials who in the u.s. Are five times more likely to abuse you than the other group
[56:08.760 --> 56:13.480]  But ignore that's fine. I'll be building all stand by their actions. Oh, they're proud of it
[56:14.200 --> 56:16.200]  They said they had to investigate
[56:16.200 --> 56:18.840]  Determined whether there was a gun a gun
[56:20.200 --> 56:23.880]  In his house that children had access to because if they'd seen one
[56:24.360 --> 56:28.360]  My dad had a newspaper editor. He went to college where I've known for many years. Nice guy
[56:28.360 --> 56:32.040]  He works up in Dallas. I said his name anybody in Dallas know who he is
[56:32.680 --> 56:34.280]  And I and this is back when I was in college
[56:34.280 --> 56:38.680]  I they have a gun safe and I was going deer hunting and shooting and my guns were at my parents house
[56:38.680 --> 56:40.680]  And I just came walking through the house
[56:41.000 --> 56:42.120]  out
[56:42.120 --> 56:45.400]  And they were in the the dining room and he barely saw it and I heard
[56:47.640 --> 56:50.120]  And I was like and and and he's like
[56:51.560 --> 56:53.560]  And my dad's like it's okay. It's okay
[56:53.560 --> 56:59.880]  It's like a money python skit or like the fish called wonder where the guy eats the fish the guy stutters
[57:00.280 --> 57:03.480]  And I walked in and I said look I'm going to shoot and range. It's unloaded. He's like
[57:06.360 --> 57:08.200]  And I was like no listen, it's
[57:08.200 --> 57:12.280]  It's not that big of a deal. You want to hold it get over your fear. Look at it both, you know, it's unloaded
[57:13.400 --> 57:16.680]  And I learned he pretty much freaked out and you know had to leave
[57:17.560 --> 57:21.400]  But he sees a cop with the gun. He's like, oh the government with the gun properly
[57:21.400 --> 57:28.040]  So anyways the whole article the whole article just goes on and on and I think about these domesticated people
[57:28.440 --> 57:32.440]  You know, they love to send their wives and daughters out without guns rape killed. They love it
[57:32.440 --> 57:34.440]  It's like a sacrament of idiocy
[57:34.840 --> 57:39.720]  We'll tell you more about this coming up and a ton of other news and your calls and guests in here
[57:39.880 --> 57:42.520]  We'll be right back from Orlando. Yeah
[57:43.400 --> 57:45.400]  Yeah
[57:45.800 --> 57:47.800]  Yeah
[57:48.280 --> 57:50.280]  We're alive
[57:50.280 --> 57:55.720]  Folks, Iran and the mid-east nuclear mess is already ballooning our gas prices
[57:55.960 --> 58:00.360]  Whether you're struggling with food costs, which are being blown up by gas costs now
