[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[36:53.000 --> 36:59.000]  and document that all that comes out of the smokestack is water vapor and carbon dioxide.
[36:59.000 --> 37:01.000]  Nothing else comes out.
[37:01.000 --> 37:04.000]  That's why they're saying they want to tax carbon now.
[37:04.000 --> 37:08.000]  With regulations that were reasonable in the last 50 years,
[37:08.000 --> 37:11.000]  they've made our coal almost completely, perfectly clean.
[37:11.000 --> 37:17.000]  Even if we're going to move to something new, you're not going to do this overnight.
[37:17.000 --> 37:26.000]  The White House and not just Obama, but Biden and others are on record saying that they want to bankrupt coal.
[37:26.000 --> 37:31.000]  Now continuing with the White House trying to counter our report,
[37:31.000 --> 37:39.000]  some are trying to blame these blackouts, which the industry has already provided explanation for.
[37:39.000 --> 37:44.000]  Well, of course, the industry said it was the cold weather that caused them not to be able to meet demand.
[37:44.000 --> 37:50.000]  That's the point is that we haven't built enough plants and our prices have gone way up because they haven't built more plants.
[37:50.000 --> 37:55.000]  And only selective insiders like GE get to build new plants so they get all the profits.
[37:55.000 --> 37:57.000]  See, it's all deception.
[37:57.000 --> 38:00.000]  Some are trying to blame these blackouts, which the industry has already provided explanation for,
[38:00.000 --> 38:04.000]  on the clean air act standards under consideration to curb dangerous pollution.
[38:04.000 --> 38:09.000]  That's the new ratcheting up of the Kyoto Protocol that Congress hasn't passed.
[38:09.000 --> 38:10.000]  So here's another deception.
[38:10.000 --> 38:13.000]  They go on to say, well, we haven't implemented this yet.
[38:13.000 --> 38:14.000]  Yeah, because Texas is suing you.
[38:14.000 --> 38:16.000]  You tried to implement it last year.
[38:16.000 --> 38:24.000]  It's set to go into implementation next month and the feds have taken over the Texas power plants that supply the surrounding five states with much of their power.
[38:24.000 --> 38:31.000]  So again, it's another deception here claiming that they haven't put any of these new restrictions in yet.
[38:31.000 --> 38:37.000]  Obama took the already regulations that were in place and use those.
[38:37.000 --> 38:42.000]  And we have an article countering this and the article that we originally wrote shows all the examples headline.
[38:42.000 --> 38:45.000]  Obama EPA shuts down South Dakota plant.
[38:45.000 --> 38:47.000]  Obama EPA shuts down Georgia plant.
[38:47.000 --> 38:49.000]  Obama EPA shuts down Texas plant.
[38:49.000 --> 38:53.000]  Obama EPA denies permit to new plant.
[38:53.000 --> 38:59.000]  Obama EPA moves to block new Corpus Christi power plant on and on and on.
[38:59.000 --> 39:04.000]  Our article is big and beefy and thick and long and filled with links.
[39:04.000 --> 39:08.000]  There's nothing in Obama's article.
[39:08.000 --> 39:11.000]  They're just shoveling your lies.
[39:11.000 --> 39:21.000]  Some are trying to blame these blackouts, which the industry has already provided explanation for on the clean air act standards under consideration to curb dangerous pollution, including carbon pollution.
[39:21.000 --> 39:29.000]  Which is carbon dioxide that humans exhale that plants breathe, that plants live off of.
[39:29.000 --> 39:34.000]  While these claims gain traction on the Internet, there is a major problem with this theory.
[39:34.000 --> 39:40.000]  No power plant in Texas has yet been required to do anything to control carbon pollution.
[39:40.000 --> 39:42.000]  They're calling carbon dioxide.
[39:42.000 --> 39:45.000]  Because nothing's coming out of them now but water vapor and carbon dioxide.
[39:45.000 --> 39:52.000]  And they know that the general public knows that water isn't bad, so they pick the other thing coming out of them and call it carbon pollution.
[39:52.000 --> 39:54.000]  Yeah, carbon dioxide.
[39:54.000 --> 40:03.000]  In December, the EPA announced that it intended to update important clean air act standards for decades have decreased harmful pollution and protected public health.
[40:03.000 --> 40:07.000]  In the coming months, the EPA will work closely with key stakeholders, including industry.
[40:07.000 --> 40:16.000]  That means GE, who's exempt, to develop a common sense standards for currently unchecked dangerous carbon pollution.
[40:16.000 --> 40:20.000]  And then when you read closer what they're talking about, that's carbon dioxide.
[40:20.000 --> 40:24.000]  But the average person reading this goes, oh well, they're trying to save you from pollution.
[40:24.000 --> 40:32.000]  Any standard which will leverage existing technologies and only apply to the largest polluters will not be proposed until later this year.
[40:32.000 --> 40:40.000]  Allowing an extensive public comment period and following that additional input, no final rule is scheduled to be in place until late 2012.
[40:40.000 --> 40:43.000]  They're already implementing all this stuff for two years.
[40:43.000 --> 40:48.000]  We've got countless links to mainstream news where they've been shutting them down, more lies.
[40:48.000 --> 40:56.000]  Despite these modest steps, you just heard Obama say he wants the most draconian of any country, a 50% cut.
[40:56.000 --> 41:00.000]  You just heard the president say he wants to bankrupt them.
[41:00.000 --> 41:03.000]  You just heard them say he wants the most draconian.
[41:03.000 --> 41:08.000]  I've got clips of Biden, by the way, in our article saying you're not going to be allowed to have a plan.
[41:08.000 --> 41:11.000]  But here they are lying saying we just want some modest reasonable.
[41:11.000 --> 41:14.000]  Come on.
[41:14.000 --> 41:24.000]  Despite these modest steps, many continue to mischaracterize this process, making unsubstantiated claims about the impact that this will have on everything from industry to energy prices.
[41:24.000 --> 41:26.000]  Energy prices are way up. No one denies that.
[41:26.000 --> 41:38.000]  The most recent effort simply underscores a willingness to ignore the facts, they presented none here, to further an agenda that seeks to stop the EPA from sensible updates, updates to the Clean Air Act.
[41:38.000 --> 41:50.000]  No, it's the Kyoto Protocol Treaty that you couldn't get rammed through, that you couldn't get passed, that the Congress wouldn't pass, and so now they're having congressional hearings about it.
[41:50.000 --> 41:56.000]  The state of Texas and others are suing you just like the Health Care Act is being ruled unconstitutional.
[41:56.000 --> 42:08.000]  And Obama's giving hundreds of waivers to his friends like McDonald's, and then Water Burger King don't get waivers, and their prices have to go up, and they've got to buy insurance, but McDonald's doesn't.
[42:08.000 --> 42:10.000]  It's the same thing here.
[42:10.000 --> 42:16.000]  In fact, if we can pull up that headline, it was in the AP, it was also in the Washington Examiner.
[42:16.000 --> 42:24.000]  Obama gives GE exemption on new Clean Air rules, but no one else gets these exemptions.
[42:24.000 --> 42:31.000]  This is what we're talking about. This is unfair, this is wrong, and it's for insiders to make giant profits.
[42:31.000 --> 42:38.000]  The former head of GE that lobbied for all of this just two years ago is now the head of the President's Economic Council.
[42:38.000 --> 42:50.000]  Talk about conflict of interest, and by the way, it's not just us saying this. After we reported on it, and they linked our story, the Heritage Foundation concurred.
[42:50.000 --> 43:00.000]  There's the headline, Obama issues global warming rules in January, exempts GE power plants in February. Stay with us, we're going to break it all down.
[43:00.000 --> 43:09.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[43:09.000 --> 43:14.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[43:14.000 --> 43:20.000]  I've turned a tremendous influence on our president in Congress, and they really are calling the shots.
[43:20.000 --> 43:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[43:25.000 --> 43:35.000]  Fall of the Republic identifies the enemies of our nation, the criminal offshore cartel held bent on destroying sovereignty, and on its ashes constructing world government.
[43:35.000 --> 43:42.000]  Tim Geithner, Bernanke, they're arsonists, they're asking for more matches, and the Congress is saying, who do we make the check out to?
[43:42.000 --> 43:49.000]  Today seems like nobody does care, and right now in Washington, D.C., we have seen a fall of the Republic.
[43:49.000 --> 44:00.000]  Get your copy of Fall of the Republic on DVD at infowars.com, or watch it online right now in super high quality at prisonplanet.tv.
[44:02.000 --> 44:06.000]  Hi folks, this is Alex Jones, and I want to tell you about the Silver Lungs Generator.
[44:06.000 --> 44:15.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[44:15.000 --> 44:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[44:19.000 --> 44:31.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[44:31.000 --> 44:40.000]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[44:40.000 --> 44:46.000]  Very easy to follow, step-by-step instructions are provided, making production fast and simple.
[44:46.000 --> 44:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[44:53.000 --> 45:11.000]  That's www.silverlungs.com.
[45:24.000 --> 45:28.000]  Danny May, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[45:28.000 --> 45:31.000]  In fact, Barron's called his work a dire prophecy.
[45:31.000 --> 45:37.000]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet.
[45:37.000 --> 45:40.000]  And it's a real eye-opener. I can't stress this enough.
[45:40.000 --> 45:43.000]  You should at least watch this free video online today.
[45:43.000 --> 45:47.000]  He explains everything you need to know, including simple steps you can take to protect yourself.
[45:47.000 --> 45:54.000]  You can find the video at www.endofamerica3.com. That's endofamerica. The number 3.com.
[45:54.000 --> 46:00.000]  Watch the free video at www.endofamerica3.com. That's endofamerica3.com.
[46:00.000 --> 46:06.000]  Alex told you the government announced recently that the recession is over. It ended on June of 2009.
[46:06.000 --> 46:09.000]  The millions of Americans unable to find work might not agree.
[46:09.000 --> 46:15.000]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seemed to be getting worse.
[46:15.000 --> 46:20.000]  Gold and silver haven't heard the news either. They've begun their long expected journey to the moon.
[46:20.000 --> 46:27.000]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect.
[46:27.000 --> 46:29.000]  They both make fabulous investments.
[46:29.000 --> 46:34.000]  Food is our greatest dependency and we know it will be more precious than any financial resource.
[46:34.000 --> 46:40.000]  You and your family need food to survive a crisis, and you can't eat paper, stocks or metals.
[46:40.000 --> 46:45.000]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long term.
[46:45.000 --> 46:48.000]  This will freeze the cost of your food while you can still afford it.
[46:48.000 --> 46:54.000]  Visit eFoodsDirect.com on the internet or call 800-409-5633.
[46:54.000 --> 47:10.000]  That's eFoodsDirect.com or 800-409-5633.
[47:24.000 --> 47:30.000]  Alex Jones and the GCN Radio Network.
[47:30.000 --> 47:36.000]  We're live. It's Sunday, the 6th of day of February, 2011. Super Bowl Sunday.
[47:36.000 --> 47:45.000]  I'm going to be talking about the police state at the Super Bowl, the latest developments in Egypt and a lot more coming up in the next hour.
[47:45.000 --> 47:54.000]  The bottom line here is, look at how weak the White House is. Look at how scared they are of PrisonPlanet.com.
[47:54.000 --> 48:01.000]  Yes, PrisonPlanet.com, according to Alexa Ratings and Google Analytics, does get more visitors than MSNBC.com.
[48:01.000 --> 48:11.000]  They're afraid of the alternative media. They're afraid of talk radio, which is why they're openly moving to censor and attack free speech and put the fairness doctrine back into place.
[48:11.000 --> 48:22.000]  Read our article that got the White House so upset, and then compare it to the White House's response, which we just chronicled the lies in.
[48:22.000 --> 48:29.000]  White House attacks PrisonPlanet.com report on blackouts. Our original article picked up by Fox News.
[48:29.000 --> 48:37.000]  They just took our story and directly linked to it. Obama's blocking of new power plants triggers nationwide blackouts.
[48:37.000 --> 48:43.000]  But they put a question mark on the end of it. And again, our article was about nationwide.
[48:43.000 --> 48:51.000]  You saw it last week, from California to New York, power outages all over the place, because they've cut back so much.
[48:51.000 --> 48:56.000]  Now, for the insiders that are still allowed to operate, they make bigger profits, and that's great, but we become like Venezuela.
[48:56.000 --> 49:08.000]  You know why Chelchescu fell in 89? Because he controlled the only power plants in the country and used it to become a billionaire and build big palaces.
[49:08.000 --> 49:13.000]  And the Romanians, even CIA fact book, they admit, rebelled mainly over the rolling blackouts that they were so sick of.
[49:13.000 --> 49:16.000]  So another sign of authoritarianism.
[49:16.000 --> 49:26.000]  Now, the biggest lie in their report isn't that they didn't link to us so people could see what we actually said, or that we said it was just a Texas issue,
[49:26.000 --> 49:34.000]  or to imply that we didn't say it was originally triggered by the cold weather, but that, again, we couldn't respond because of lack of power plants.
[49:34.000 --> 49:37.000]  It's where they keep saying horrible carbon pollution.
[49:37.000 --> 49:46.000]  Now, I have family who have been engineers, one of them is retired now, and worked in both oil refineries and coal power plants.
[49:46.000 --> 49:51.000]  And I've seen them over the years get so angry when they hear reports about dirty coal.
[49:51.000 --> 49:55.000]  There are federally mandated sensors in the stacks.
[49:55.000 --> 50:06.000]  If anything but carbon dioxide and water comes out, alarms go off, they have to shut all the smoke into a holding area and basically turn the power plant off.
[50:06.000 --> 50:08.000]  They're not allowed to release any.
[50:08.000 --> 50:14.000]  The federal government has sesnes that fly above every major plant every day with their own sensors.
[50:14.000 --> 50:26.000]  And so I thought I would play for you just to illustrate this lie, a piece that was done with the officials of the Chesterfield plant outside Richmond, Virginia.
[50:26.000 --> 50:34.000]  Now, this is the modern type of plant that by federal mandate, and that's reasonable, has been in place for at least the last 30 years.
[50:34.000 --> 50:41.000]  There are no coal powered plants out there that are not scrubbing the exhaust.
[50:41.000 --> 50:44.000]  Okay, so I'm going to play this clip right now.
[50:44.000 --> 50:54.000]  It goes through a giant catalytic converter, then it goes through all these other scrubbers and nothing comes out but carbon dioxide and water vapor.
[50:54.000 --> 50:59.000]  So the feds are saying we're going to say that carbon dioxide is bad and restrict it.
[50:59.000 --> 51:04.000]  So the power companies say, okay, we'll start shunting it into old well heads.
[51:04.000 --> 51:05.000]  We'll put it underground.
[51:05.000 --> 51:07.000]  They say, no, you're not allowed to do that.
[51:07.000 --> 51:10.000]  And so your prices are going up and now it's going to get worse.
[51:10.000 --> 51:19.000]  Obama's other big lie is claiming that they haven't put anything new in place in the last two years and that nothing's changed.
[51:19.000 --> 51:20.000]  That's another lie.
[51:20.000 --> 51:28.000]  We have countless links in our article responding and our original article to mainstream news headline Obama's EPA shuts down this power plant, that power plant.
[51:28.000 --> 51:31.000]  13 power plants shut down in Pennsylvania.
[51:31.000 --> 51:33.000]  Seven shut down in Texas.
[51:33.000 --> 51:39.000]  I mean, it goes on and on, but they're counting on you being ignorant.
[51:39.000 --> 51:46.000]  But it shows the power of the alternative media and it shows that the crooks in Washington are just men like us.
[51:46.000 --> 51:56.000]  They're not invincible and responding to them with the truth is having an effect to the point of where the White House dot gov on its front page in the last two days has been responding to the story.
[51:56.000 --> 52:06.000]  We put out that was then picked up by newspapers nationwide and major think tanks like Heritage Foundation and others concurred with our analysis.
[52:06.000 --> 52:07.000]  We gave facts.
[52:07.000 --> 52:08.000]  They gave lies.
[52:08.000 --> 52:11.000]  Now here's a short clip breaking down the process.
[52:11.000 --> 52:15.000]  The video is posted in our article responding to it of your radio.
[52:15.000 --> 52:16.000]  Listener want to see the video.
[52:16.000 --> 52:17.000]  Not just here.
[52:17.000 --> 52:18.000]  The audio.
[52:18.000 --> 52:25.000]  It's posted the article White House attacks present planet dot com reports on blackouts at present planet dot com and info wars dot com.
[52:25.000 --> 52:26.000]  Here's that clip.
[52:26.000 --> 52:33.000]  This plant burns about a train train load of coal per day, which is about 100 train cars.
[52:33.000 --> 52:35.000]  Each train car holds about 100 tons.
[52:35.000 --> 52:37.000]  It's about 10,000 tons of coal per day.
[52:37.000 --> 52:38.000]  This is the whole process.
[52:38.000 --> 52:40.000]  We start to finish.
[52:40.000 --> 52:45.000]  Chest real power station consists of four coal units and two gas fired units.
[52:45.000 --> 52:47.000]  The coal units operate very simply.
[52:47.000 --> 52:53.000]  We take coal comes in and coal cars each day and we crush it up run on conveyor belts into the plant.
[52:53.000 --> 52:58.000]  And most of it is another stage where it's crushed into very fine powder like talcum powder.
[52:58.000 --> 52:59.000]  This is energy independence.
[52:59.000 --> 53:03.000]  At that point it's blown by large fans into the furnace where it combusts and makes heat.
[53:03.000 --> 53:09.000]  That heat energy is transferred through tubes into water on the other side and boils that water into steam.
[53:09.000 --> 53:17.000]  That steam then runs large steam turbines that run a shaft that turns a generator that then makes electricity that's delivered to our customers.
[53:17.000 --> 53:18.000]  Right.
[53:18.000 --> 53:19.000]  That's the actual coal.
[53:19.000 --> 53:24.000]  That's the actual coal in the plant.
[53:24.000 --> 53:26.000]  But if anybody's allowed to set things up.
[53:26.000 --> 53:28.000]  Our chest field power station as we have in most of our power stations.
[53:28.000 --> 53:29.000]  They will make profit.
[53:29.000 --> 53:33.000]  We have devices within the furnace that help reduce our nitrous oxide production.
[53:33.000 --> 53:37.000]  Nitrous oxide is a component that ultimately can become smog in the atmosphere.
[53:37.000 --> 53:39.000]  So we like to reduce that right at the furnace.
[53:39.000 --> 53:44.000]  We use low nitrous oxide burners and overfired air to reduce it in the boiler itself.
[53:44.000 --> 53:51.000]  Once the gas comes out of the boiler on three of the four units here, we have devices called selective catalytic reduction devices.
[53:51.000 --> 53:54.000]  And that's like the catalytic converter on your car.
[53:54.000 --> 54:03.000]  It takes the nitrous oxide that's produced in the furnace when you combust air and coal and separates out the nitrous oxide back into nitrogen and oxygen.
[54:03.000 --> 54:05.000]  Which is available in the air as we breathe it today.
[54:05.000 --> 54:09.000]  So basically puts it back the way it was before it went through the combustion process.
[54:09.000 --> 54:14.000]  Once the flue gas comes out of that, it goes through a device to remove particulate matter.
[54:14.000 --> 54:18.000]  Either electrostatic precipitator, which is like electrostatic air cleaner in your home.
[54:18.000 --> 54:19.000]  That's a dry scrubber.
[54:19.000 --> 54:20.000]  Or goes through a bag house.
[54:20.000 --> 54:24.000]  A bag house is very similar to the bag you might have on your vacuum cleaner at home.
[54:24.000 --> 54:27.000]  The air goes through and any particulate matter gets stuck in the bag.
[54:27.000 --> 54:30.000]  And we periodically empty those bags out and clean them and replace them.
[54:30.000 --> 54:35.000]  The last step is the scrubber or flue gas desulphurization device.
[54:35.000 --> 54:39.000]  It removes the sulfur dioxide and the mercury from the flue gas.
[54:39.000 --> 54:41.000]  And the way they work is quite simple.
[54:41.000 --> 54:44.000]  We take limestone and grind it up into a fine powder.
[54:44.000 --> 54:49.000]  Mix it with water to create a slurry and then spray that into the flue stream.
[54:49.000 --> 54:55.000]  The flue gas goes through this limestone mixture and chemically creates a chemical which becomes gypsum.
[54:55.000 --> 54:57.000]  It's the same stuff that's used in wallboards.
[54:57.000 --> 55:05.000]  In fact, this facility will supply gypsum to a local wall board manufacturer to recycle the material into wall board for people to use in their homes.
[55:05.000 --> 55:09.000]  And once you do that, the mercury and the sulfur dioxide comes out of the flue gas.
[55:09.000 --> 55:14.000]  What you see go up the stack has moisture in it and no more sulfur dioxide or mercury.
[55:16.000 --> 55:17.000]  All right.
[55:18.000 --> 55:19.000]  None.
[55:19.000 --> 55:20.000]  None.
[55:20.000 --> 55:21.000]  There are sensors on it.
[55:21.000 --> 55:23.000]  They're not allowed to release any.
[55:23.000 --> 55:27.000]  It's water vapor and carbon dioxide that plants breathe.
[55:27.000 --> 55:37.000]  And I've seen major university studies where just the surrounding plants and trees and grass around a coal-powered plant grow faster or healthier.
[55:37.000 --> 55:46.000]  You can just pull up studies, show carbon, increase carbon dioxide, makes plants healthier and grow faster, increase crop yields.
[55:46.000 --> 55:53.000]  In fact, the earth has had, well, just in the last 100,000 years, 14 times higher carbon dioxide in the atmosphere than it has now.
[55:53.000 --> 55:55.000]  We're in a carbon-starved position.
[55:55.000 --> 56:01.000]  The life cycle on our planet is carbon dioxide, oxygen, water, and sunlight.
[56:01.000 --> 56:04.000]  You've got to have those four basic ingredients.
[56:04.000 --> 56:08.000]  And so the winehouse keeps talking about carbon pollution, carbon pollution.
[56:08.000 --> 56:18.000]  But to sum it all up, if you have a true free market and cities, counties, private interest, build power plants, that's competitive supply and demand.
[56:18.000 --> 56:25.000]  It drives down prices massively, massively drives down prices.
[56:25.000 --> 56:36.000]  But if you're insiders and you can get globalists in place all over the world, not just here, they can use governments to shut down all the smaller plants or plants that aren't insiders.
[56:36.000 --> 56:42.000]  They won't get the waivers, they can't release carbon dioxide, but then General Electric and a handful of others, they do.
[56:42.000 --> 56:49.000]  Meanwhile, a bunch of plants have been built by globalists on the U.S.-Mexico border, on the Mexican side, where there is no controls.
[56:49.000 --> 56:53.000]  They actually put the mercury right into the air.
[56:53.000 --> 56:59.000]  Then that blows across, but they can do it cheaper and then supply the U.S. and make even bigger profits.
[56:59.000 --> 57:02.000]  So they use regulations to shut down their competition.
[57:02.000 --> 57:09.000]  Now coming back in the next hour, shifting gears, the TSA is there running it in Dallas, up there at Cowboy Stadiums.
[57:09.000 --> 57:13.000]  They are sticking their hands down people's pants, they are doing the pat-downs.
[57:13.000 --> 57:16.000]  This is part of the slave training of America.
[57:16.000 --> 57:23.000]  We're going to go over the police state as well, get into what's happening in Egypt and a lot more on the other side.
[57:23.000 --> 57:33.000]  Did you ever think you'd see it, where WhiteHouse.gov was responding to us with a tissue of lies and propaganda and it shows they're on the defensive
[57:33.000 --> 57:35.000]  and the infall war is having huge effects.
[57:35.000 --> 57:38.000]  So I salute everybody that helped get that story out.
[57:38.000 --> 57:41.000]  Let's get our counter story out as well right now.
[57:41.000 --> 57:46.000]  It's at infallwars.com.
[57:46.000 --> 57:50.000]  Second hour coming up.
[57:50.000 --> 57:55.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[57:55.000 --> 57:59.000]  Number one, new climate legislation could easily double or triple your electric bill.
[57:59.000 --> 58:05.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[58:05.000 --> 58:11.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[58:11.000 --> 58:19.000]  Number three, in some areas of the country, the power grid is dangerously overloaded and now new socialist legislation is only compounding the problem.
[58:19.000 --> 58:22.000]  Number four, dangerous weather is always a threat to local grids.
[58:22.000 --> 58:26.000]  Every year, thousands of families lose their power from weather related onages.
[58:26.000 --> 58:31.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[58:31.000 --> 58:36.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[58:36.000 --> 58:40.000]  You can get more information at www.mysolarbackup.com.
[58:40.000 --> 58:42.000]  That's mysolarbackup.com.
[58:42.000 --> 58:50.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[58:50.000 --> 58:52.000]  Hello friends, this is Alex Jones.
[58:52.000 --> 58:55.000]  You've heard me talk about Calden five star soaps for years.
[58:55.000 --> 59:00.000]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[59:00.000 --> 59:04.000]  You can buy factory direct, shipped via UPS right to your door.
[59:04.000 --> 59:10.000]  Check them out on the web at fivestarsoap.com or call 800-340-7091.
[59:10.000 --> 59:14.000]  Take my word for it, once you've used pure soap, you won't buy anything else.
[59:14.000 --> 59:20.000]  Since 1947, Calden Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[59:20.000 --> 59:22.000]  Buy American and stay clean.
[59:22.000 --> 59:28.000]  As well as support info wars, visit fivestarsoap.com today or call 1-800-340-7091.
[59:28.000 --> 59:30.000]  Well Marty, what do you have to say?
[59:30.000 --> 59:40.000]  As founder and owner for over 63 years, satisfaction is guaranteed on W-Dirtback.
[59:40.000 --> 01:00:01.000]  Call 800-340-7091 for a free catalog or visit our website fivestarsoap.com. Thank you.
[01:00:10.000 --> 01:00:15.000]  We're back live. We're going to have open phones now for the rest of the second hour.
[01:00:15.000 --> 01:00:22.000]  The number to join us is 877-789-ALEX or 877-789-2539.
[01:00:22.000 --> 01:00:28.000]  877-789-2539 or 877-789-ALEX.
[01:00:28.000 --> 01:00:33.000]  We can get into the economy. We can get into the police state demonstration going on.
[01:00:33.000 --> 01:00:38.000]  To train everybody how to be a good slave at the Super Bowl up there in Dallas.
[01:00:38.000 --> 01:00:43.000]  You're welcome to get into the situation with our energy being cut off by the globalist.
[01:00:43.000 --> 01:00:46.000]  Our government's done everything they can to move industry offshore.
[01:00:46.000 --> 01:00:50.000]  It's the stated goal, and this is in Paul Watson's articles, what upset the White House so much.
[01:00:50.000 --> 01:01:00.000]  The quotes by Obama and others about a post-industrial United States and how they want to bankrupt the once free market system to get control of our lives.
[01:01:00.000 --> 01:01:03.000]  I want to hear from you on all of that.
[01:01:03.000 --> 01:01:08.000]  What a joke. Talk about the pot calling the kettle black.
[01:01:08.000 --> 01:01:11.000]  Or I think you protest too much.
[01:01:11.000 --> 01:01:13.000]  You can't believe everything you read.
[01:01:13.000 --> 01:01:18.000]  Whitehouse.gov saying don't believe prisonplanet.com.
[01:01:18.000 --> 01:01:21.000]  Very, very exciting on that front.
[01:01:21.000 --> 01:01:23.000]  We're going to be going over more of that.
[01:01:23.000 --> 01:01:27.000]  Also, if I've got time later, I'm going to play this if not tomorrow on the weekday show.
[01:01:27.000 --> 01:01:32.000]  Bill Gates, vaccine autism link, an absolute lie because he says so.
[01:01:32.000 --> 01:01:44.000]  And they try to again use Dr. Wakefield as the example when they lied about him and said that he'd never had anybody else duplicate his findings when that we now learn people had done the same findings before him.
[01:01:44.000 --> 01:01:51.000]  And after, here's another article today out on this, another study links autism to vaccines.
[01:01:51.000 --> 01:01:58.000]  And this is out of researchers at the University of Pittsburgh at the Thoughtful House Center for Children.
[01:01:58.000 --> 01:02:05.000]  So we've got all of that right there. We're going to be getting into that as well today.
[01:02:05.000 --> 01:02:09.000]  But these globalists say we're eating too much. We're spending too much.
[01:02:09.000 --> 01:02:14.000]  We're having too much leisure time. We're living too well. We're hurting the earth.
[01:02:14.000 --> 01:02:18.000]  And obviously there's some truth that people are wasteful and we've gotten decadent.
[01:02:18.000 --> 01:02:28.000]  But it is the pot calling the kettle black when Prince Charles has his own private train and more than 20 aircraft, all these palaces.
[01:02:28.000 --> 01:02:34.000]  His mother gets government payments to pay for heating all their palaces, but old ladies are having their power turned off.
[01:02:34.000 --> 01:02:37.000]  And here's this report out of the Daily Mail.
[01:02:37.000 --> 01:02:52.000]  Ever heard of too many cooks? Mayor Bloomberg spends quarter million dollars a year or $245,000 of taxpayers do employing three chefs at Gracie Mansion.
[01:02:52.000 --> 01:02:58.000]  $245,000 a year for his three high priced chefs.
[01:02:58.000 --> 01:03:08.000]  But he openly wants your guns and it's for total gun bands and he wants carbon taxes on you and wants bands on non-essential travel, which means a big fat tax.
[01:03:08.000 --> 01:03:18.000]  Oh, we will let you travel. Just pay us a tax to take a train or drive your car taxed by the mile of the satellite reader box or to fly an airplane.
[01:03:18.000 --> 01:03:20.000]  I mean, what a monster. Same with Al Gore.
[01:03:20.000 --> 01:03:28.000]  You know, he buys $10 million houses right on the beach and he supposedly where he bought the house was already supposed to be under water because of global warming.
[01:03:28.000 --> 01:03:30.000]  Meanwhile, we're in a global freeze.
[01:03:30.000 --> 01:03:33.000]  But Phil just showed me something during the break.
[01:03:33.000 --> 01:03:46.000]  The billion 100 million 1.1 billion dollar cowboy stadium paid for by taxpayers for Jerry Jones, the big distraction in the sky, the big political diversion.
[01:03:46.000 --> 01:03:54.000]  Don't worry. It didn't have any of the rolling blackouts last week or today. They're having some blackouts in Dallas. Hospitals don't have power.
[01:03:54.000 --> 01:04:01.000]  Police stations have had power outages because it's exempt because it's an important part of the religious distraction.
[01:04:01.000 --> 01:04:08.000]  But Phil pointed out it looks like the old Justice League Legion of Doom, you know, the Justice League of the Justice League building.
[01:04:08.000 --> 01:04:10.000]  But then the bad guys had the Legion of Doom.
[01:04:10.000 --> 01:04:17.000]  In fact, there's some other examples of the Legion of Dooms flying sports stadium, police state center.
[01:04:17.000 --> 01:04:22.000]  And that's basically shown some of the other legions of doom of their watching on prisonplanet.tv.
[01:04:22.000 --> 01:04:29.000]  But compare Cowboys Stadium, the new one, not the one they blew up to the Legion of Doom.
[01:04:29.000 --> 01:04:39.000]  And there you have it. And it is now the Legion of Doom where Homeland Security is using it as a giant in cap, a giant promotion arm as they roll out.
[01:04:39.000 --> 01:04:41.000]  Remember Obama during the State of the Union?
[01:04:41.000 --> 01:04:44.000]  Maybe we can find that clip real quick on YouTube.
[01:04:44.000 --> 01:04:52.000]  Obama says you won't have to do pat-downs on trains. Obama says you can skip pat-downs if you take fast rail.
[01:04:52.000 --> 01:04:56.000]  Well, wait a minute. No. TSA admits they're going to be in rail sports stadiums.
[01:04:56.000 --> 01:05:10.000]  Grabbing your junk and now they are.
