[00:00.000 --> 00:20.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[34:51.000 --> 35:10.000]  This is truly the death of common sense. And then his brother is involved in bringing in refugees and as Homeland Security contracts. They're not even vetted. They make all this money off of it. And people at his work said he was making threats that he was going to carry out terror attacks and had connections to terror groups.
[35:10.000 --> 35:24.000]  And the FBI wasn't allowed to go after him by Hillary Clinton and the State Department. WorldNet Daily has the FBI and Secret Service whistleblowers. They're coming on the show in the next few days. They broke the news Sunday. No coverage.
[35:24.000 --> 35:43.000]  They wrote about their article, Kit Daniels did. Hillary Clinton State Department blocked investigation into Orlando Shooters Mosque. Drudge links to it. But still, it gets over a million people that read it the last 24 hours. But no mainstream media coverage because there's a blackout.
[35:43.000 --> 36:01.000]  Just like with Roger Stone. Band on MSNBC. Band on CNN. Band in all these publications. And they say he's banned because he's too effective. And they tell him, even when he is about to go on Newsmax or other channels, don't bring up the rape.
[36:01.000 --> 36:13.000]  But there's one guy they can't censor. That's Donald Trump. When he goes on Fox, he brings up the rape word. They say, oh, be nice, Donald. That's how you're going to beat Hillary. No, taking the gloves off, which he's done is how he's going to do it.
[36:13.000 --> 36:29.000]  So I want to say happy birthday to Donald Trump. 70 years old today, I'm told. Well, that's Roger, if that's accurate. And I want to say congratulations from not backing down for being hardcore and for bringing up the rape and bringing up the abuse and bringing up the narcotics
[36:29.000 --> 36:43.000]  and bringing up all the dead bodies and bringing up Vince Foster and bringing up all the things that are happening. And pointing out that crooked Hillary is a nightmare.
[36:43.000 --> 36:59.000]  Well, let's all tweet happy birthday at real Donald Trump. Hero born on Flag Day. Well, all I know is it's very exciting to know that I bet on the right pony over a year ago. I don't mean that he'll even win. I think he will.
[36:59.000 --> 37:09.000]  That we bet on the right pony for the guy that just gets more hardcore and more stalwart as he goes. So how is the mainstream media going to spin this?
[37:09.000 --> 37:20.000]  Trump says there will be more Bernadinos, San Bernardino's shootings. There will be more Russell's Belgium attacks. And then people congratulate him on being accurate trying to defend America.
[37:20.000 --> 37:29.000]  He says, thank you for congratulating me. And they go, oh, he's congratulating himself as if he was involved in the shooting. See, now it's his fault.
[37:29.000 --> 37:45.000]  Well, Roger Stone joins us to talk about this and also talk about his article from Breitbart.com. It's time America got some answers about Huma Abedin, who a lot of experts we've had on believe is a Saudi Arabian spy.
[37:45.000 --> 37:56.000]  She has all the cutouts, all the backgrounds. Why is the White House standing down on Islamic terror? Trump comes out and says he's the biggest moron, the biggest fool ever, or he knows something we don't know.
[37:56.000 --> 38:06.000]  That's another agenda. That's backing ISIS to take over the Middle East, which has been documented. They spin it and say, oh, Orlando's what he meant. No, that's not what he was talking about.
[38:06.000 --> 38:13.000]  He's talking about bombing the trucks, the oil trucks. Why are you giving them warnings? Why are you letting them get to shelter? Why are you aiding and betting them?
[38:13.000 --> 38:26.000]  You know, Sy Hersh went public six months ago on my show and said, you were correct. Your guests were correct. For five years, our government's been ordered to back al Qaeda and now ISIS in Syria.
[38:26.000 --> 38:36.000]  And our military has told Obama not to be part of it. Obama, folks, is allied with radical Islam. And Roger Stone is here, the consummate, trumpinsiderstonesone.com, to talk about it with us.
[38:36.000 --> 38:54.000]  Roger, thanks for coming on. Obviously, a lot is happening. Obviously, Trump is just surging in the polls, but let's talk all things Trump. But first off, this Hillary's girlfriend, Aberdeen, and this whole Saudi connection and the rest of it, I think ties together.
[38:54.000 --> 38:59.000]  Do you think I'm on the trail of the bloodhound here or am I off target?
[38:59.000 --> 39:13.000]  These are entirely related issues. What's happened in the last several days, as you know, has validated the very premise of Donald Trump's campaign, and that being that we need to seal our borders.
[39:13.000 --> 39:23.000]  We need an aggressive plan to destroy ISIS. Hillary Clinton, in truth, created ISIS. It was the policies of Hillary Clinton and Barack Obama.
[39:23.000 --> 39:34.000]  And yes, George W. Bush, that both created ISIS and have armed ISIS. Now, ISIS is our worst enemy, and the problem has come to our shores.
[39:34.000 --> 39:52.000]  So I think Trump's campaign theme has been entirely validated. And while we're at it, I have written a very provocative piece, which I knew would be provocative, which I lay out the facts regarding the sheik and exotic and well connected Huma Abedin.
[39:52.000 --> 40:08.000]  The right hand henchwoman of Hillary Clinton. She and her family through her academic career, through her parents, various connections are very clearly tied to groups that funded bin Laden.
[40:08.000 --> 40:22.000]  I mean, I pose really three questions. Now, yesterday, Keith Oberman attacked me, David Brock attacked me, a spokesman for Hillary attacked me, and even Huma herself responded.
[40:22.000 --> 40:42.000]  I just would like the American people to hear Hillary answer three simple questions. What is Huma's relationship with Abdul Omar Nasif, who is the radical who employed both of her parents and her brothers, who founded the Muslim World League,
[40:42.000 --> 40:56.000]  and more importantly, founded the Rabitha Trust. The Rabitha Trust was declared by the Bush administration to be a terror organization and a partial funding of the activities of bin Laden.
[40:56.000 --> 41:20.000]  So this is not conjecture. Why after 9 11 wasn't this pointed out radical Muslim connections of Huma Abedin ever got a top security clearance. Now, I understand she's beautiful and I understand she's exotic and I understand she's socially well connected.
[41:20.000 --> 41:35.000]  Now, I understand she is the wife of Congressman Carlos Danger, Anthony Weiner, but she tweeted yesterday in response to my piece, one can be a Muslim and a loyal American. Yes, one can.
[41:35.000 --> 41:41.000]  This has nothing to do with being a Muslim. It has to do with being a Philly.
[41:41.000 --> 41:51.000]  And again, we're having a Mr. Stone. Hold on one moment. Your sky is breaking. I'm just a bit. I want you to be able to recalibrate and rejoin with us here. And we're also putting on screen for TV.
[41:51.000 --> 42:00.000]  We're going to need to disconnect him for a moment, please so that that doesn't happen. He's lost his audio feed from us to him. So we need to reconnect with Roger Stone. Thank you.
[42:00.000 --> 42:17.000]  Now, continuing. I'm going to calm down right now. I'm having some anger issues today. OK, but the they're launching the Tet offensive, the globalists are making their move against our guns.
[42:17.000 --> 42:24.000]  There's no doubt they're going to put us into a great depression. There's no doubt their secret weapon is radical jihad. There's no doubt they hate the bitter clingers.
[42:24.000 --> 42:33.000]  There's no doubt that our country is run by Pierce scum. OK, so I'm fundamentally upset about this and I am fundamentally just in general.
[42:33.000 --> 42:36.000]  Mad.
[42:36.000 --> 42:51.000]  About the fact that we have traders running our government and running our country that are now saying we're going to come after our guns. It makes me fundamentally want to throw up.
[42:51.000 --> 42:57.000]  Now, I'm going to stop right there.
[42:57.000 --> 43:04.000]  I'm going to play some clips. OK, let's go ahead and look at these clips here and tell folks which clips I want to pull up.
[43:04.000 --> 43:10.000]  There's a report here.
[43:10.000 --> 43:14.000]  Where Hillary Clinton says abortions are a constitutional right.
[43:14.000 --> 43:17.000]  But the right to bear arms isn't.
[43:17.000 --> 43:21.000]  So let's go ahead and play a short clip.
[43:21.000 --> 43:26.000]  Of that.
[43:26.000 --> 43:46.000]  Thank you for being there for every woman in every state who has to miss work, drive hundreds of miles sometimes, endure cruel medically unnecessary waiting periods, walk past angry protesters to exercise her constitutional right
[43:46.000 --> 43:50.000]  to safe and legal abortion.
[43:50.000 --> 43:55.000]  Do you believe that their conclusion that an individual's right to bear arms is a constitutional right?
[43:55.000 --> 44:02.000]  If it is a constitutional right, then it, like every other constitutional right, is subject to reasonable regulations.
[44:02.000 --> 44:17.000]  And what people have done with that decision is to take it as far as they possibly can and reject what has been our history from the very beginning of the Republic where some of the earliest laws that were passed were about firearms.
[44:17.000 --> 44:29.000]  So I think it's important to recognize that reasonable people can say, as I do, responsible gun owners have a right.
[44:29.000 --> 44:44.000]  They have no objection to that, but the rest of the American public has a right to require certain kinds of regulatory responsible actions to protect everyone else.
[44:44.000 --> 44:53.000]  Okay, so this guy had a Homeland Security clearance was doing work bringing refugees in with his uncle had a gun license.
[44:53.000 --> 45:02.000]  And the FBI tried to stop him twice was ordered to stand down by the Justice Department and the State Department that Hillary was running.
[45:02.000 --> 45:07.000]  Hillary State Department blocked investigation to Orlando killer's mosque, further proof.
[45:07.000 --> 45:22.000]  Hillary funded the rise of ISIS and then meanwhile, 20% of her campaign is from the Saudis alone and her foundation got over $100 million from the Gulf States that locked women up and treat them worse than dogs.
[45:22.000 --> 45:27.000]  And then we have another one of these bizarre narcissistic clowns.
[45:27.000 --> 45:32.000]  But when he's not on the gay apps or whatever, he's going into a nightclub and killing 49 people.
[45:32.000 --> 45:33.000]  We have Roger Stone back.
[45:33.000 --> 45:35.000]  And he's written the articles of Roger Stone.
[45:35.000 --> 45:40.000]  It's time America got some answers about Huma Abedin.
[45:40.000 --> 45:42.000]  I mean, this is just crazy.
[45:42.000 --> 45:47.000]  Roger Stone, again, joining us now be a phone Roger, please continue.
[45:47.000 --> 45:52.000]  You know, Alex, this is disappointing so because I'm so damn handsome.
[45:52.000 --> 46:00.000]  You know, I hate to do it this way, but in any event, to get back to where we were, I think you make exactly the point.
[46:00.000 --> 46:07.000]  Hillary and her husband have taken hundreds of millions of dollars from regimes that not only oppress women.
[46:07.000 --> 46:09.000]  It's time to just arrest their asses.
[46:09.000 --> 46:12.000]  It's time to just fricking throw them in Irons, man.
[46:12.000 --> 46:14.000]  What more do we have to put up from these people?
[46:14.000 --> 46:16.000]  And why are they allied with Islam?
[46:16.000 --> 46:19.000]  What freak show is this that we have these freaks running up?
[46:19.000 --> 46:20.000]  Roger, I'm sorry.
[46:20.000 --> 46:22.000]  I'm really getting fed up, okay?
[46:22.000 --> 46:29.000]  But Alex, the answer is an honest attorney general appointed by a president who puts the interests of the United States,
[46:29.000 --> 46:33.000]  not radical Islam and political correctness first.
[46:33.000 --> 46:37.000]  You are not going to get an honest government from this administration.
[46:37.000 --> 46:42.000]  You are not going to get fair adjudication of the law from Loretta Lynch.
[46:42.000 --> 46:50.000]  I don't know, I feel badly for the FBI director who's known as a man of integrity, a real by the book guy.
[46:50.000 --> 46:53.000]  He works for a president for whom the law does not matter.
[46:53.000 --> 46:57.000]  And it is any manner of crime.
[46:57.000 --> 47:03.000]  I mean, why is Huma Abidin allowed to triple dip, getting a full-time salary from the State Department,
[47:03.000 --> 47:11.000]  a full-time salary from Taneo Strategies, a lobby firm that represents many of those same oppressive regimes we're talking about?
[47:11.000 --> 47:16.000]  Because in the politically correct freak zone of America, as long as you're some stupid protected group,
[47:16.000 --> 47:22.000]  you can commit any crimes you want, including funding ISIS, murdering 300,000 Christians in Syria.
[47:22.000 --> 47:34.000]  Well, and in all honesty, the attacks on gays in Orlando puts a very significant crimp into the far-left Democratic coalition.
[47:34.000 --> 47:37.000]  My gay friends are worried about three things.
[47:37.000 --> 47:45.000]  One, their security. They don't want to go to a club or a public place and be killed by some radical Islamic maniac.
[47:45.000 --> 47:49.000]  Number two, my gay friends want jobs. They want opportunity.
[47:49.000 --> 47:57.000]  They want a strong country and a vibrant economy so they can do well, so they can adopt children, so they can have families,
[47:57.000 --> 48:00.000]  so they can get married. That's what my gay friends care about.
[48:00.000 --> 48:12.000]  And the number of gay Americans who are telling me they are for Trump because they believe he will protect gays and all Americans from the threat of Islam.
[48:12.000 --> 48:17.000]  Well, I mean, here's the bottom line. Explain the calculus to me. They're bringing in all these radicals.
[48:17.000 --> 48:23.000]  They're blocking the FBI from stopping them. The San Bernardino people going back and forth between Saudi Arabia, this freak, all these people.
[48:23.000 --> 48:29.000]  They know they're going to attack. They know that's only going to make Trump more popular. Why are they allowing this to happen?
[48:29.000 --> 48:41.000]  Well, because I don't think they understand that. I think that this is an attempt to going back to Sidney Blumenthal's original strategy to maximize the turnout of the left.
[48:41.000 --> 48:54.000]  They see this as a numbers game, particularly in those instances where they can vote illegals, which they are, they on the left have always been adept at doing through the city machines and the other community organizations.
[48:54.000 --> 49:07.000]  So they aren't trying to appeal to anybody in the center. Unlike Bill Clinton, who tried to at least move the imagery of his party to the center and bring back white working class Democrats in the far west himself.
[49:07.000 --> 49:18.000]  Hillary has adopted the Obama strategy. Get every left-wing whack job and or minority voter out humanly possible and hope that you outnumber the other side.
[49:18.000 --> 49:34.000]  That's the strategy. So she is not going to call Islamic terrorism what it is the fundamental danger of today. Probably the greatest single challenge other than insolvency facing the country today.
[49:34.000 --> 49:48.000]  It really does show their broken coalition strategy that they just want Balkanization. But don't the Democrats get they're going to have the albatross around their neck forever as sleeper cells pop off every month, every week for the next decade.
[49:48.000 --> 50:04.000]  And I don't think you understand how delusional they are. They think by Trump calling for closing our borders, building a wall, stepping up security and crushing ISIS. They think that makes him look like a xenophobic right wing maniac.
[50:04.000 --> 50:19.000]  You're right. They're in their own freak show echo chamber where they're trying to tell people you can't say mother or father because it's hurtful to people that don't have mother or fathers. You can't have dodgeball. You can't have Halloween parties because costumes might be hurtful.
[50:19.000 --> 50:21.000]  This is a cult.
[50:21.000 --> 50:37.000]  You know, this is this is this is epic. I mean, yesterday David Brock says in a Twitter feed, Huma Abedin is a fine public servant, which is more than I can say for Roger Stone. Wait a minute. Public servant would imply she was only on the taxpayers payroll.
[50:37.000 --> 50:52.000]  In fact, she was getting paid by the Tanao lobbying group in the Clinton Foundation, triple dipping. So I don't know what he's talking about. And then Keith Oberman said, how does it feel to have worked your whole life in politics and now being a flying monkey for Donald Trump?
[50:52.000 --> 50:56.000]  To which I respond, at least I can keep a job.
[50:56.000 --> 51:03.000]  Well said. I mean, all they do is attack us when we're just saying common sense stuff.
[51:03.000 --> 51:07.000]  So here's the point that Alex, they can't refute the facts.
[51:07.000 --> 51:16.000]  Huma's ties to the most radical brand of Islam through her parents, through brothers, through now, now chief are all indisputable.
[51:16.000 --> 51:24.000]  They are indisputable and they have been certified by the US government. So rather than argue with the fact, they attack the person who delivers the facts.
[51:24.000 --> 51:28.000]  Oh, he's a conspiracy theorist. Well, really?
[51:28.000 --> 51:33.000]  The conspiracy sealed the 28 pages of the congressional inquiry into what really happened.
[51:33.000 --> 51:37.000]  That's right. Well, bottom line, Hillary Clinton's girlfriend is a Saudi spy. Is that the headline?
[51:37.000 --> 51:44.000]  I don't know whether she is Hillary's handler, whether she's an asset. I mean, you don't know how deep it goes.
[51:44.000 --> 51:47.000]  Well, all I know is they stay in the same bedroom together when they travel.
[51:47.000 --> 51:54.000]  That is, there is evidence that that is accurate. But again, the left wants to say, oh.
[51:54.000 --> 52:00.000]  Why couldn't Hillary get a good looking girlfriend? Why don't you like a Marilyn Monroe or something? This woman looks...
[52:00.000 --> 52:02.000]  Looks like bin Laden.
[52:02.000 --> 52:12.000]  I think that Huma is stunning. If you go to my 2015 Stone Zone Best and Worst Dressed list, which I do every January,
[52:12.000 --> 52:17.000]  and that 10-year tradition, which I adopted for Mr. Black, you'll find her on my list.
[52:17.000 --> 52:22.000]  She looks great whether she's going to a UN cocktail party or a Muslim brother bombing.
[52:22.000 --> 52:29.000]  Well, I'm not, and I shouldn't be doing low blows against Hillary's girlfriend. I'm just baiting the media into picking this up.
[52:29.000 --> 52:35.000]  But hey, let's shift gears, Roger Stone, for a moment, because they're obviously not going to be able to block this forever.
[52:35.000 --> 52:43.000]  It's coming out. How are things really going for the campaign? I mean, you always give us the straight shot. How is team Trump doing?
[52:43.000 --> 52:54.000]  I think Monday may have been the best day that Trump campaign has today, in the sense that he is back to dominating the dialogue.
[52:54.000 --> 53:04.000]  This election is going to be decided largely on the question of who can deal with domestic terrorists who plan to kill many, many people
[53:04.000 --> 53:12.000]  between now and the election day and after. If you believe Hillary Clinton is better suited to handle that problem, then you should vote for her.
[53:12.000 --> 53:21.000]  On the other hand, Trump is back on his strong suit. This has validated his central argument that we need to secure our borders.
[53:21.000 --> 53:32.000]  So I think he's back on, often, the major, major speech on the Clinton's corruption, which was scheduled for Monday, is still in the work, as I understand it.
[53:32.000 --> 53:43.000]  And it will be a devastating narrative. The foibles of the Clinton Foundation and the epic corruption there in which foreign nations are paying, like Russia, like China, like Saudis,
[53:43.000 --> 53:52.000]  are paying for favors in preferential treatment, while it has gotten some good coverage from the New York Times, largely the mainstream media has sought to ignore it.
[53:52.000 --> 54:02.000]  Sure. So the question is, is the establishment going to let a foreign multinational coup take place in America? Because we will be fully conquered if Hillary,
[54:02.000 --> 54:13.000]  who's totally blackmailed, gets into power, blackmailed by all these disparate interests that have treated her like a vending machine where they put money in and get out of it what they want.
[54:13.000 --> 54:24.000]  It's truly, truly, truly outrageous. And it does show their disconnect. Hillary, whose State Department protected this very person, this monster, now blaming the Second Amendment.
[54:24.000 --> 54:29.000]  I think they've really miscalculated. What do you think, Roger Stone?
[54:29.000 --> 54:38.000]  Well, I mean, what's really amazing is if Al Capone were alive today, he would be in awe at what they had built at the Clinton Foundation.
[54:38.000 --> 54:47.000]  I mean, this is an international pay-for-play scheme. It is the largest single money laundering operation in U.S. history.
[54:47.000 --> 55:02.000]  And the Clintons have taken millions of dollars both through the Foundation and through their phony global initiative and through their phony speeches directly to their pockets, hundreds of millions of dollars of people buying decisions in Washington.
[55:02.000 --> 55:10.000]  And I look forward to a time when, Hillary, who says she is an advocate for women, I'd like to hear from the women of Libya.
[55:10.000 --> 55:14.000]  How have they fared under the regime change there that was fought against?
[55:14.000 --> 55:18.000]  And the same thing in Syria. Roger Stone, I always appreciate your time.
[55:18.000 --> 55:23.000]  In closing, what do you make of this whole Washington Post situation where Trump says they're kicked off the campaign?
[55:23.000 --> 55:28.000]  I mean, that's fine with me because they're obviously globalist operatives in many ways.
[55:28.000 --> 55:34.000]  But at the same time, I mean, he's talking about, hey, we should have bombed the trucks. We shouldn't give them an hour's notice.
[55:34.000 --> 55:40.000]  Either Obama's a fool or he's got another agenda. Clearly, he's not talking about the Orlando shooting there.
[55:40.000 --> 55:45.000]  He's saying Obama has the gloves on when it comes to fighting ISIS.
[55:45.000 --> 55:51.000]  Well, we know that. But what is Trump so mad about? In fact, they tried to misrepresent it as Orlando?
[55:51.000 --> 55:58.000]  The Washington Post is the single most dishonest publication in the history of American journalism.
[55:58.000 --> 56:01.000]  They were wrong about Watergate. They were wrong about Iran-Contra.
[56:01.000 --> 56:06.000]  They were wrong about the Iraq War. And they're wrong about the current situation.
[56:06.000 --> 56:12.000]  I have a piece that I will be publishing shortly, a 5,000-word piece called The Lies of Bob Woodward.
[56:12.000 --> 56:24.000]  And I traced how he is a pathological liar who has lied about every major historical event in his reputorial career.
[56:24.000 --> 56:27.000]  Sure, isn't he really just an able intelligence front?
[56:27.000 --> 56:38.000]  I say Bravo, and some place, believe me, some place, Dick Nixon is giving the thumbs up over Trump's trashing of the Washington Post.
[56:38.000 --> 56:44.000]  Well, what I was about to say, it's clearly a foreign intelligence cut out. I mean, Bilderberg Group basically runs it. They admit that.
[56:44.000 --> 56:50.000]  Well, it has always had a traditional, close ties to the Central Intelligence Agency.
[56:50.000 --> 56:56.000]  Socially, the Grams mixed with Angleton and Meyer, and that's their social set.
[56:56.000 --> 57:05.000]  It is interesting that shortly after the death of John F. Kennedy, former President Harry Truman, wrote an op-ed piece in which he said
[57:05.000 --> 57:12.000]  that approving the formation of the CIA was the greatest mistake he made as president, that it had become a rogue government unto itself.
[57:12.000 --> 57:18.000]  That ran for one addition, and then it was spiked by the publishers.
[57:18.000 --> 57:23.000]  That's right. And of course, the CIA itself is basically a foreign intelligence group set up by the British.
[57:23.000 --> 57:27.000]  I'm not saying the British run us, but it's like a multinational combine.
[57:27.000 --> 57:31.000]  And of course, your books break that down. They're all available at infowarstore.com and stonezone.com.
[57:31.000 --> 57:36.000]  Roger, thank you for the update. I look forward to having you on very soon.
[57:36.000 --> 57:38.000]  Alex, great to be with you as always.
[57:38.000 --> 57:41.000]  There goes Roger Stone with the latest information.
[57:41.000 --> 57:48.000]  Before I go any further, I'm doing the first Ask Me Anything on Reddit tonight, 6 to 8 o'clock Central.
[57:48.000 --> 57:53.000]  And we'll have that feed up. You can also watch the Nightly News, and there'll be the Feed of the Daytime show.
[57:53.000 --> 57:56.000]  We're just spewing media out into the stratosphere here.
[57:56.000 --> 58:05.000]  You can ask me anything at 6 p.m. tonight. The feed will be at infowars.com forward slash AMA.
[58:05.000 --> 58:10.000]  That's right, infowars.com forward slash AMA.
[58:10.000 --> 58:15.000]  You can see the graphic there. It says infowars.com forward slash show, because there'll also be a feed there.
[58:15.000 --> 58:19.000]  And we'll have a feed up on the YouTube channel for Alex Jones.
[58:19.000 --> 58:20.000]  So you'll find the feeds.
[58:20.000 --> 58:23.000]  The best thing to do is sign up at infowars.com forward slash newsletter,
[58:23.000 --> 58:28.000]  and we will send you any special event, links, and feeds, and showtime, so it's easy to find it.
[58:28.000 --> 58:33.000]  Write your email at infowars.com forward slash newsletter.
[58:33.000 --> 58:37.000]  I'm Alex Jones. We'll be right back with the second hour.
[58:41.000 --> 58:49.000]  Thank you for listening to GCN. Visit GCNLive.com today.
[58:49.000 --> 58:55.000]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[58:55.000 --> 59:00.000]  Yongevity integrates years of scientific research into creating fantastic products,
[59:00.000 --> 59:04.000]  like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[59:04.000 --> 59:08.000]  Yongevity also offers you an ingenious way to augment your income,
[59:08.000 --> 59:11.000]  and the best part? You'll be helping your friends and family along the way.
[59:11.000 --> 59:14.000]  Visit infowarsteam.com today.
[59:14.000 --> 59:15.000]  Become a member.
[59:15.000 --> 59:19.000]  Get discounts on the amazing products and free shipping when you sign up for auto-ship,
[59:19.000 --> 59:23.000]  and you're able to promote the products to friends and family and neighbors in your community,
[59:23.000 --> 59:26.000]  and make money while helping people at the same time.
[59:26.000 --> 59:27.000]  Another win-win.
[59:27.000 --> 59:32.000]  That's why I'm a member of the Yongevity team at infowarsteam.com, and you can be too.
[59:32.000 --> 59:35.000]  It's simple. Just go to infowarsteam.com today.
[59:35.000 --> 59:38.000]  Complete a short sign-up, and you're part of the team.
[59:38.000 --> 59:41.000]  That's infowarsteam.com or infowarshealth.com.
[59:41.000 --> 59:47.000]  See people calling to my radio show and tell me how Yongevity and the products at infowarsteam.com have changed their lives.
[59:47.000 --> 59:49.000]  Check it out for yourself today.
[59:49.000 --> 01:00:12.000]  You're listening to the Alex Jones show.
[01:00:12.000 --> 01:00:21.000]  He aligns himself with the truth, and it's time for you to choose a side. You're listening to Alex Jones.
[01:00:21.000 --> 01:00:42.000]  I see your hair is burning, hills are filled with fire, if they say I never loved you, you know they are a liar.
[01:00:42.000 --> 01:00:52.000]  Oh, the cops and cars.
[01:00:52.000 --> 01:00:59.000]  We're going to the cops and cars, the topless boss.
[01:00:59.000 --> 01:01:05.000]  Go to Dr. Steve Piccini coming up in the next segment.
[01:01:05.000 --> 01:01:14.000]  We just talked to Roger Stone about Hillary Clinton's girlfriend, and look, I'm not even mad she's got a girlfriend that's an operative of the Saudis.
[01:01:14.000 --> 01:01:25.000]  It's that she's an operative of the Saudis, and then our country is overrun by foreign interest, and the political class has basically legalized by fiat at the top,
[01:01:25.000 --> 01:01:38.000]  selling us out to anybody and everybody. It's kind of like the big mega banks decided 20 years ago under Clinton to change the laws, the Republicans went along with it,
[01:01:38.000 --> 01:01:46.000]  to where they could sell the same houses mortgage twice.
[01:01:46.000 --> 01:01:52.000]  And once they did that, within a few months, they said, how about we sell it three times? How about five times? How about 10 times? How about 20 times?
[01:01:52.000 --> 01:02:02.000]  How about 30 times? In some cases, we looked this up, your home mortgage was sold to investors more than 100 times.
[01:02:02.000 --> 01:02:11.000]  This is the con artist cult that we have running things that used to they cared of nuclear reactors were leaking, they cared.
[01:02:11.000 --> 01:02:14.000]  They tried to stop them from that.
[01:02:14.000 --> 01:02:23.000]  Used to they closed reactors after about 25, 30 years. Now they just leave them open and just say, we're not even going to do safety upgrades and stuff.
[01:02:23.000 --> 01:02:26.000]  We're just going to let them leak and blow up.
[01:02:26.000 --> 01:02:30.000]  And you say, but why they go, we make more money.
[01:02:30.000 --> 01:02:32.000]  And you say, but there won't be any planet left of you.
[01:02:32.000 --> 01:02:48.000]  It'll be uninhabitable. And they just look at you and just giggle and snicker. And all they care about is going to country clubs and acting rich and flying around on helicopters and wearing the newest, finest French and Italian dresses.
[01:02:48.000 --> 01:02:52.000]  Seriously.
[01:02:52.000 --> 01:02:55.000]  They don't care about hypocrisy where.
[01:02:55.000 --> 01:03:05.000]  Schmidt, the head of Google has his girlfriends wear hoods over their heads, like Michael Jackson would do to his adopted kids.
[01:03:05.000 --> 01:03:07.000]  Because he wants them to have privacy.
[01:03:07.000 --> 01:03:09.000]  But then he says, you're dumb.
[01:03:09.000 --> 01:03:13.000]  If you think you have any privacy and shouldn't do anything on the Internet, you don't want to be known publicly.
[01:03:13.000 --> 01:03:17.000]  This is after decades of them telling us it was all private while they suckered us in.
[01:03:17.000 --> 01:03:21.000]  You people are delusional, megalomaniacs and something else has happened.
[01:03:21.000 --> 01:03:25.000]  The attention span of most people has gone down to about seven seconds.
[01:03:25.000 --> 01:03:27.000]  That of a goldfish.
[01:03:27.000 --> 01:03:30.000]  And I don't think there'll be any human society left in 10 years.
[01:03:30.000 --> 01:03:32.000]  I think you're going to start just seeing people.
[01:03:32.000 --> 01:03:35.000]  Just not even get out of bed soon.
[01:03:35.000 --> 01:03:37.000]  No one has memories.
[01:03:37.000 --> 01:03:39.000]  Most people don't.
[01:03:39.000 --> 01:03:43.000]  There are a lot of folks that still are competent and are professional and have brains.
[01:03:43.000 --> 01:03:50.000]  But I'm telling you people, there's so much stimuli and so much stuff that just in general stuff is breaking down right now.
[01:03:50.000 --> 01:03:53.000]  Things are breaking down right now.
[01:03:53.000 --> 01:03:55.000]  And God help us is all I can say.
[01:03:55.000 --> 01:03:58.000]  God help us.
[01:03:58.000 --> 01:04:04.000]  Because we have crazy people running things.
[01:04:04.000 --> 01:04:09.000]  I mean, we have top generals all over Fox News and CNN saying, let's just go ahead and attack Russia.
[01:04:09.000 --> 01:04:12.000]  Let's go ahead and kill hundreds of thousands of them and put them in body bags.
[01:04:12.000 --> 01:04:17.000]  That'll teach them to submit to us when you're up on their border attacking them.
[01:04:17.000 --> 01:04:23.000]  No, killing hundreds of thousands of people will get us in a giant nuclear war, dumbass.
[01:04:23.000 --> 01:04:25.000]  It won't teach the Russians anything.
[01:04:25.000 --> 01:04:26.000]  You stupid moron.
[01:04:26.000 --> 01:04:29.000]  If you knew any history or common sense, you'd know that.
[01:04:29.000 --> 01:04:30.000]  But you know that.
[01:04:30.000 --> 01:04:38.000]  You'd rather sit up there in your suit with a bunch of sycophants and be the national security advisor to Fox News.
[01:04:38.000 --> 01:04:41.000]  Oh general, tell us how to get tough.
[01:04:41.000 --> 01:04:47.000]  Tell us how to end the world, you stupid, stupid, bloated maggot.
[01:04:47.000 --> 01:04:48.000]  You people don't have souls.
[01:04:48.000 --> 01:04:49.000]  I'm telling you right now.
[01:04:49.000 --> 01:04:52.000]  People like that are gone.
[01:04:52.000 --> 01:04:53.000]  You're gone.
[01:04:53.000 --> 01:04:54.000]  You're an enemy of humanity.
[01:04:54.000 --> 01:04:56.000]  You're an enemy of progress.
[01:04:56.000 --> 01:05:22.000]  You're an enemy of the species and your dog crap.
[01:05:22.000 --> 01:05:30.000]  The future generations of entrepreneurs can have a solar system as dynamic and interesting and varied as what we see on the Internet today.
[01:05:30.000 --> 01:05:33.000]  I think you go to space to save Earth.
[01:05:33.000 --> 01:05:38.000]  Luxury playgrounds for a few ultra-elite who are astronomically wealthy.
[01:05:38.000 --> 01:05:47.000]  So who would have a monopoly on manufacturing and energy by controlling the most valuable real estate in the galaxy, the Earth and Moon Lagrangian points?
[01:05:47.000 --> 01:05:52.000]  That would be the billionaires who own rockets and politicians.
[01:05:52.000 --> 01:05:54.000]  The ultimate agenda 21.
[01:05:54.000 --> 01:06:23.000]  InfoWars.com, I'm David Knight.
[01:06:25.000 --> 01:06:27.000]  Deep cleanse doesn't hold back.
[01:06:27.000 --> 01:06:36.000]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research that puts together the Rolls Royce of all-in-one cleansing.
[01:06:36.000 --> 01:06:43.000]  Look, there's a reason deep cleanse is the only product on the market that uses our proprietaries by Jurex herbal processing technique.
