[00:00:14.568 --> 00:00:25.979]  InfoWars, tomorrow's news, today.
[00:38:58.355 --> 00:39:01.778]  How about I just don't protect you and let you see what the children are going through?
[00:39:01.778 --> 00:39:04.059]  And so we're going to get it.
[00:39:04.059 --> 00:39:06.241]  I mean, I would tell you on the current trajectory,
[00:39:08.159 --> 00:39:10.500]  Most people are going to be dead in just a few years.
[00:39:10.500 --> 00:39:12.181]  I mean, if we don't stop the New World Order.
[00:39:12.181 --> 00:39:14.802]  They already say by 2030, 90% of us will be dead.
[00:39:14.802 --> 00:39:16.682]  We have world leaders saying that.
[00:39:16.682 --> 00:39:18.623]  We just go, oh great, there's too many people.
[00:39:18.623 --> 00:39:22.385]  Don't you people understand you're going to be dead too?
[00:39:22.385 --> 00:39:26.386]  That's why AOC starts crying and Beto starts crying.
[00:39:26.386 --> 00:39:32.589]  Because they've been read in on all of this.
[00:39:32.589 --> 00:39:34.750]  They've been told, oh the world ends by 2030.
[00:39:36.380 --> 00:39:47.973]  That's why William Shatner starts crying when he gets off the spaceship and goes, oh, so much death is about to happen, the cataclysm, so sad everyone has to die, but the Earth is sick.
[00:39:47.973 --> 00:39:50.315]  I mean, I guess it's the right thing, right?
[00:39:50.315 --> 00:39:53.518]  We're like, shh, Bill, you're 90 years old.
[00:39:53.518 --> 00:39:54.620]  Why don't you come on over here?
[00:39:56.050 --> 00:39:57.751]  Okay.
[00:39:57.751 --> 00:39:59.271]  So much death.
[00:39:59.271 --> 00:40:01.773]  Everybody's about to die.
[00:40:01.773 --> 00:40:03.473]  Because they say you'll be protected.
[00:40:03.473 --> 00:40:04.334]  You've got your passcode.
[00:40:04.334 --> 00:40:05.454]  Helicopters are ready.
[00:40:05.454 --> 00:40:09.356]  At the minute we think it's there, we'll evac you out to the main zone.
[00:40:09.356 --> 00:40:11.837]  It's northern Canada.
[00:40:11.837 --> 00:40:13.658]  They got bases everywhere.
[00:40:13.658 --> 00:40:16.399]  And we're all about to die.
[00:40:16.399 --> 00:40:18.700]  So just get ready and enjoy it.
[00:40:18.700 --> 00:40:21.101]  Hope you all enjoyed being liberal.
[00:40:21.101 --> 00:40:22.522]  Hope you enjoyed all your race war.
[00:40:22.522 --> 00:40:23.702]  Hope you enjoyed all your crap.
[00:40:23.702 --> 00:40:24.423]  Because that's all
[00:40:25.339 --> 00:40:27.840]  Just a prelude and different scenarios.
[00:40:27.840 --> 00:40:31.461]  They've got like a video game, how they want to kill us, how they want to make us hate each other.
[00:40:31.461 --> 00:40:38.423]  But they've got an accelerated program into nuclear war and bioweapon and mass death, where hell, we're almost all gone very soon.
[00:40:38.423 --> 00:40:43.464]  Or they might toy with us with vaccines and poisoning us and slowly kill us.
[00:40:43.464 --> 00:40:44.324]  But the goal is 2030.
[00:40:44.324 --> 00:40:47.365]  And even in years like
[00:40:49.880 --> 00:40:52.363]  2018, 2019, I'm like, maybe we'll defeat the Globalists.
[00:40:52.363 --> 00:40:53.425]  Maybe we'll back them off.
[00:40:53.425 --> 00:40:58.391]  You know, they say by 2020 they're going to launch their big lockstep takeover, probably using a virus.
[00:40:58.391 --> 00:41:01.475]  And, you know, I just, I don't, I hope we backed them off.
[00:41:01.475 --> 00:41:03.678]  I hope they don't do it because they're way behind.
[00:41:03.678 --> 00:41:06.162]  And they're not behind now, are they, boys and girls?
[00:41:08.953 --> 00:41:12.638]  They're not behind now, are they?
[00:41:12.638 --> 00:41:13.519]  Are they?
[00:41:13.519 --> 00:41:15.562]  I'm as serious as life and death here.
[00:41:15.562 --> 00:41:17.084]  I'm not saying this to be dramatic.
[00:41:17.084 --> 00:41:18.225]  I'm not saying this.
[00:41:18.225 --> 00:41:19.828]  I'm saying it because it's true!
[00:41:24.741 --> 00:41:32.947]  And before they kill us, they turn people into useless, demonic, empty, selfish people, that even as children are being killed in front of us with these shots, we do nothing.
[00:41:32.947 --> 00:41:34.729]  And it's all a metaphysical trick.
[00:41:34.729 --> 00:41:51.862]  And as soon as we don't stand up for the children, they're killing all over the world with these shots right now, and maiming, and diseasing for life, giving them slow-kill abortions in front of everybody, with the Grim Reaper, Fauci, and Obama hovering over elementary students while they get injected
[00:41:54.693 --> 00:41:59.116]  If we put up with that, God is going to remove the hedge of protection.
[00:41:59.116 --> 00:42:01.278]  This is all a ritual.
[00:42:01.278 --> 00:42:02.899]  The globalists are metaphysical.
[00:42:02.899 --> 00:42:03.779]  They're all about energy.
[00:42:03.779 --> 00:42:04.760]  They know what they're doing.
[00:42:04.760 --> 00:42:13.486]  And if they can get you to let them hurt children and kill children en masse, you don't have any spiritual protection.
[00:42:13.486 --> 00:42:22.112]  God washes his hands clean of it and says, alright then, you don't want me in your life?
[00:42:23.945 --> 00:42:28.031]  I'm opening the portal and then you know what happens.
[00:42:29.950 --> 00:42:30.670]  Oh, how fun!
[00:42:30.670 --> 00:42:33.571]  Look, you get to meet Obama and Fauci.
[00:42:33.571 --> 00:42:35.852]  Oh, and you take your... Oh, the black people!
[00:42:35.852 --> 00:42:38.233]  Oh, they're gonna get their little shot.
[00:42:38.233 --> 00:42:40.113]  And here's a nice little white boy.
[00:42:40.113 --> 00:42:41.994]  He's getting his little injection.
[00:42:41.994 --> 00:42:42.554]  Oh, hi.
[00:42:42.554 --> 00:42:43.614]  Oh, I've got my daughter.
[00:42:43.614 --> 00:42:46.515]  She's scared, but... Oh, these guys are gonna help you.
[00:42:46.515 --> 00:42:47.036]  Don't worry.
[00:42:47.036 --> 00:42:48.496]  They're really getting off on it.
[00:42:48.496 --> 00:42:49.316]  Look at that ghoul.
[00:42:49.316 --> 00:42:51.137]  Look at that demon Fauci.
[00:42:51.137 --> 00:42:52.857]  He will burn in hell.
[00:42:52.857 --> 00:42:55.198]  Look at that little psycho monster.
[00:42:55.198 --> 00:42:57.179]  Involved in child sacrifice right in front of us.
[00:42:58.277 --> 00:42:59.798]  For a fraction of the cost.
[00:42:59.798 --> 00:43:03.700]  We have launched the most important sale of the year.
[00:43:03.700 --> 00:43:09.224]  Because now we've got a bunch of great products that have been sold out for months and months and months back in stock.
[00:43:09.224 --> 00:43:21.031]  So, right now the real Black Friday sale is beginning and it's only going to run until the end of the month and that's now only six, seven days.
[00:43:21.031 --> 00:43:24.994]  Infowar store official Black Friday special has arrived.
[00:43:25.794 --> 00:43:27.415]  Ladies and gentlemen, people love it.
[00:43:27.415 --> 00:43:28.636]  It's our best seller.
[00:43:28.636 --> 00:43:30.356]  Vitamin Mineral Fusion.
[00:43:30.356 --> 00:43:36.460]  All the vitamins, all the minerals, all the key amino acids, everything you need for your immune system and your body.
[00:43:36.460 --> 00:43:37.860]  And it tastes great.
[00:43:37.860 --> 00:43:39.681]  And it funds the InfoWar.
[00:43:39.681 --> 00:43:44.584]  It is back in stock 40% off with free shipping and double Patreon points.
[00:43:44.584 --> 00:43:47.225]  And so much more at InfoWarStore.com.
[00:43:47.225 --> 00:43:50.747]  It's only six, seven days left in the biggest sale of 2021.
[00:43:52.048 --> 00:43:55.510]  Bet on freedom, bet on InfoWars, bet on yourself, and get great products.
[00:43:55.510 --> 00:44:00.212]  The only way you fail is not taking action at InfoWarsStore.com.
[00:44:00.212 --> 00:44:07.996]  The globalists are bombarding us with propaganda and with spiritual warfare and with poisons and chemicals added to the foods.
[00:44:07.996 --> 00:44:08.877]  It's all come out.
[00:44:09.497 --> 00:44:16.260]  And they're doing that not because we're weak, but because we're made in the image of God, the Creator, and we are powerful.
[00:44:16.260 --> 00:44:19.481]  And the social engineers fear that so much.
[00:44:19.481 --> 00:44:25.263]  So that's why I repeat that famous internet saying that nobody knows who first came up with it, but boy, is it true.
[00:44:27.168 --> 00:44:32.974]  The propaganda would not be necessary if the situation was hopeless.
[00:44:32.974 --> 00:44:45.206]  They need all their propaganda and all their lies and all their evil and all their cultural death because they know we are strong and they know in the end they signed on the god of this world who is a loser.
[00:44:45.746 --> 00:44:49.669]  And that's why it's so important that everybody keep InfoWars on the air now more than ever.
[00:44:49.669 --> 00:44:55.372]  Because even if you don't believe in God, what the globalists are manifesting and setting up is safe haven.
[00:44:55.372 --> 00:45:00.575]  And we are opposing the one world government and the Mark of the Beast they just announced.
[00:45:00.575 --> 00:45:04.358]  God created each and every one of us with free will.
[00:45:05.546 --> 00:45:09.751]  Well, we look at the world system now openly announcing the mark of the beast.
[00:45:09.751 --> 00:45:22.365]  Everything that it's attempting to do is built around getting rid of our free will and making us bow down and submit and turn our very bodies, our very productivity, our very genetics, our very
[00:45:23.526 --> 00:45:25.888]  Future over to them.
[00:45:25.888 --> 00:45:27.649]  They want control of procreation.
[00:45:27.649 --> 00:45:30.590]  They want control of the relationships between men and women.
[00:45:30.590 --> 00:45:36.354]  They want to bring a form of living death to our society and our civilization.
[00:45:36.354 --> 00:45:41.917]  All of us were formed and made in God's mind and God's image and given free will.
[00:45:41.917 --> 00:45:51.443]  And make no mistake, all of you alive today were created by God to be alive in this special time so that you could make the right decision in free will and stand against evil.
[00:45:52.441 --> 00:45:59.743]  And then, for eternity, win the great birthright prize of being aligned with God.
[00:45:59.743 --> 00:46:01.163]  I know you're humble.
[00:46:01.163 --> 00:46:02.844]  I know you're like me.
[00:46:02.844 --> 00:46:15.687]  But I really want you to sit back and cogitate or meditate on the fact that those of you that have supported my broadcast and InfoWars over the years have changed the world in incredible ways.
[00:46:15.687 --> 00:46:18.027]  And now, as 2021 prepares to end, and 2022,
[00:46:21.755 --> 00:46:22.715]  It begins to dawn.
[00:46:22.715 --> 00:46:29.097]  It is more important than ever that you realize how important you are, that you be more active than you've ever been.
[00:46:29.097 --> 00:46:31.317]  The tip of the spear is Banned.Billion.
[00:46:31.317 --> 00:46:35.498]  The very front lines of the fight for human liberty is InfoWars.com.
[00:46:35.498 --> 00:46:40.119]  And we can't stay on air without your support, so thank you all for your support.
[00:46:40.119 --> 00:46:42.320]  Donate to our legal defense fund to stay on the air.
[00:46:42.720 --> 00:46:47.023]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones!
[00:47:16.761 --> 00:47:35.466]  During the break, I am busily taking these articles that I'm about to cover, and these government documents that I'm about to break down, and sending them to Tucker Carlson, sending them to Joe Rogan, sending them to other prominent people I know, saying, hey, the house of cards just fell.
[00:47:35.466 --> 00:47:42.727]  But if we let the corporate media spin this in the next few days, it'll just normalize it.
[00:47:42.727 --> 00:47:44.788]  Normalize death from these shots.
[00:47:46.291 --> 00:47:58.418]  When major crimes have been committed, not just killing people, but knowing it was killing people in the October documents, because of what was happening in the UK, where they had already rolled it out.
[00:47:58.418 --> 00:48:02.321]  Plus, they'd already done studies secretly before.
[00:48:02.321 --> 00:48:07.624]  And now, we have the first tranche of documents.
[00:48:09.036 --> 00:48:20.904]  Federal court orders them to consecutively begin releasing data on what happened when people were injected separate from the VAERS system.
[00:48:20.904 --> 00:48:22.825]  The FDA's own internal documents.
[00:48:22.825 --> 00:48:31.031]  So all we got was the first month they ordered the documents to be released.
[00:48:35.632 --> 00:48:53.779]  And they've released just the tiny first little bit and it's thousands of dead they admit from the injection.
[00:48:53.779 --> 00:49:00.082]  And you know the criminals that run Facebook and Instagram and YouTube and Google.
[00:49:01.710 --> 00:49:07.013]  And Twitter and Apple are suppressing it because they are now in live time.
[00:49:07.013 --> 00:49:09.135]  Let's put the double show headline up, please.
[00:49:09.135 --> 00:49:11.896]  I don't want everybody to share it in full wars.com.
[00:49:11.896 --> 00:49:16.279]  The new one.
[00:49:16.279 --> 00:49:20.302]  Maximum global bombshell judge orders Pfizer FDA to release documents.
[00:49:20.302 --> 00:49:28.227]  First dot dump says thousands killed by shot in first month in February.
[00:49:29.500 --> 00:49:37.266]  Remember that criminal Fauci, six months ago, said every death, 99% of the deaths, COVID, are the unvaccinated.
[00:49:37.266 --> 00:49:41.589]  And he used numbers from 2020 when no one was vaccinated.
[00:49:41.589 --> 00:49:43.150]  Oh, so of course, 99%.
[00:49:43.150 --> 00:49:47.213]  That wouldn't have even sounded true if he said 100.
[00:49:47.213 --> 00:49:47.614]  It was really 100.
[00:49:47.614 --> 00:49:50.536]  100% were unvaccinated because nobody was vaccinated.
[00:49:53.112 --> 00:49:56.654]  Oh, 99% of those dying didn't have the shot.
[00:49:56.654 --> 00:49:58.615]  Yeah, because no one had the shot.
[00:49:58.615 --> 00:50:06.139]  And the media just ran with that for months and months and months and months, pecking at people's brains like woodpeckers to get that into their head.
[00:50:08.208 --> 00:50:13.232]  And the whole time they knew in the FDA and CDC documents already came out in October.
[00:50:13.232 --> 00:50:14.974]  And now we have them.
[00:50:14.974 --> 00:50:16.956]  Oh, well, maybe they just didn't read their own documents.
[00:50:16.956 --> 00:50:17.876]  Maybe they were just stupid.
[00:50:17.876 --> 00:50:32.709]  No, they had to fire a bunch of board members in the FDA, in the NIH, in the CDC to finally get boards that would approve it and then as an emergency use and then approve it and children and say, well, we got to see what it does.
[00:50:32.709 --> 00:50:34.031]  Remember, he's the guy that made COVID-19.
[00:50:36.618 --> 00:50:42.462]  That's the devilish arrogance of all this.
[00:50:42.462 --> 00:50:49.066]  So, I'm going to cover all this in great scientific detail at the bottom of the hour, next hour.
[00:50:49.066 --> 00:50:53.068]  That gives you time.
[00:50:53.068 --> 00:50:54.069]  That gives you time.
[00:50:56.718 --> 00:51:04.563]  To take the links, we can put the live show feed up there from InfoWars.com and FreeWorldNews.tv and send this to everyone.
[00:51:04.563 --> 00:51:09.387]  I mean, if you don't send this to people, please put the InfoWars headline up.
[00:51:09.387 --> 00:51:13.189]  If you don't send it to people, you're helping murdered children.
[00:51:13.189 --> 00:51:14.350]  And I'm not trying to guilt you.
[00:51:14.350 --> 00:51:18.553]  I'm saying, I expect people to print off copies of this.
[00:51:18.553 --> 00:51:20.274]  I expect people to share the videos.
[00:51:20.274 --> 00:51:22.796]  Share the Twitter account, putting it out.
[00:51:22.796 --> 00:51:24.097]  Links to the federal government.
[00:51:24.097 --> 00:51:25.178]  Go look at it for yourself.
[00:51:27.517 --> 00:51:30.099]  It's time for civil disobedience, ladies and gentlemen.
[00:51:30.099 --> 00:51:31.320]  I'm going to lead by example.
[00:51:31.320 --> 00:51:39.767]  I am going to go out to places where they're doing the injections, and I'm going to bullhorn them, and I'm going to make huge scenes.
[00:51:39.767 --> 00:51:41.629]  I pledge that.
[00:51:41.629 --> 00:51:43.750]  In the next few days.
[00:51:43.750 --> 00:51:46.212]  And everybody else needs to do it.
[00:51:46.212 --> 00:51:46.993]  This is normal.
[00:51:46.993 --> 00:51:56.181]  If they're giving you something they know gives you major heart problems, particularly in children, and they're coming at your children and doing it now, and the numbers are coming in of little kids having heart attacks and dying!
[00:51:58.487 --> 00:52:10.376]  I have medical doctors on Fox News to their credit, and on Sky Television to their credit, and on local Canadian TV saying, we've got multi-thousand percent increases in miscarriages after women take these shots.
[00:52:10.376 --> 00:52:12.277]  We've got little children having heart attacks.
[00:52:12.277 --> 00:52:14.199]  We know what's happening.
[00:52:14.199 --> 00:52:21.404]  Chronic inflammation in the heart is caused by this.
[00:52:21.404 --> 00:52:22.565]  We've got to warn people.
[00:52:22.565 --> 00:52:26.808]  We've got to get out of our comfort zones.
[00:52:31.001 --> 00:52:32.102]  I'm not being dramatic here.
[00:52:32.102 --> 00:52:38.526]  I'm just freaking out for a minute.
[00:52:38.526 --> 00:52:42.008]  It's normal to have an anxiety attack about this, but I don't have a lot of anxiety attacks.
[00:52:42.008 --> 00:52:43.489]  I've never even got an anxiety attack before.
[00:52:43.489 --> 00:52:47.932]  I was about to get in a fist fight or anything, or even when family dies, but this is the killing of our children.
[00:52:47.932 --> 00:52:51.995]  I may have to go off air for a while here.
[00:52:51.995 --> 00:52:54.917]  Tell you what, guys.
[00:52:54.917 --> 00:52:55.438]  Let's play...
[00:52:58.015 --> 00:53:09.499]  Let's play the dictator of the European Union, the president of the European Union, appointed by themselves since the Treaty of Rome 1956, saying they have to get ready, prepare the public for forced inoculations.
[00:53:09.499 --> 00:53:11.380]  It's coming to your house, making you take it.
[00:53:11.380 --> 00:53:12.580]  It doesn't matter what you want.
[00:53:12.580 --> 00:53:13.760]  They're going to hold you down and do it.
[00:53:13.760 --> 00:53:16.041]  And it's already begun with Aborigines in Australia.
[00:53:16.041 --> 00:53:18.122]  And then I have footage from ABC News.
[00:53:18.122 --> 00:53:25.885]  Teenagers from remote NT community arrested after escape from Howard Springs COVID quarantine facility.
[00:53:25.885 --> 00:53:26.565]  ABC News.
[00:53:27.671 --> 00:53:28.932]  And of course, this is all coming here.
[00:53:28.932 --> 00:53:31.013]  It's already here and I have the documents where it's being planned here.
[00:53:31.013 --> 00:53:33.995]  It's on the CDC's own damn website.
[00:53:33.995 --> 00:53:36.056]  They call it shielding.
[00:53:36.056 --> 00:53:39.318]  Jim Cramer demands Biden impose military force vaccine mandate.
[00:53:39.318 --> 00:53:40.579]  I mean, this is all the talking point.
[00:53:40.579 --> 00:53:41.959]  There's Howard Stern saying it.
[00:53:41.959 --> 00:53:42.840]  They're all saying it.
[00:53:42.840 --> 00:53:45.482]  It's just, it's sick.
[00:53:45.482 --> 00:53:52.326]  A bunch of old, sick, rich people who want the power to just maim and kill everybody so they can have the world.
[00:53:52.326 --> 00:53:53.887]  And that's the idea of sick psychos.
[00:53:53.887 --> 00:53:55.027]  That's their mindset.
[00:53:55.027 --> 00:53:55.988]  That's how they operate.
[00:53:58.697 --> 00:54:02.159]  They just have an instinct to want to kill everybody.
[00:54:02.159 --> 00:54:09.103]  And you see that throughout history, and good people who live under a Christian system haven't had to go through that like other people, so we just think, oh, we're safe.
[00:54:09.103 --> 00:54:12.485]  We're not safe, because we're not Christian anymore.
[00:54:12.485 --> 00:54:15.367]  And now the devil's got us in his jaws.
[00:54:15.367 --> 00:54:17.788]  Now he's about to eat us.
[00:54:17.788 --> 00:54:25.272]  And so, God helps those who help themselves, ladies and gentlemen.
[00:54:25.272 --> 00:54:26.033]  So I ask you now,
[00:54:27.827 --> 00:54:30.831]  To not be violent, but to civil disobedience.
[00:54:30.831 --> 00:54:37.240]  I expect every billboard pushing these poison shots to have the truth spray painted on it today.
[00:54:37.240 --> 00:54:43.729]  I expect people to use your own ingenuities, do banner hangs everywhere on highways, exposing FDA-covered-up vaccine death.
[00:54:43.729 --> 00:54:44.711]  Criminally, arrest them.
[00:54:46.699 --> 00:54:49.460]  I want Seth Gottlieb arrested.
[00:54:49.460 --> 00:54:52.181]  I want Stephen Hahn arrested.
[00:54:52.181 --> 00:54:54.181]  I want James C. Smith arrested.
[00:54:54.181 --> 00:54:56.242]  I want Anthony Fauci arrested.
[00:54:56.242 --> 00:55:01.904]  All of them are on the revolving door of Big Pharma and the FDA.
[00:55:01.904 --> 00:55:04.445]  And they're the criminals that did it.
[00:55:04.445 --> 00:55:08.966]  And I want Klaus Schwab and Bill Gates arrested for crimes against humanity in Nuremberg, too.
[00:55:11.544 --> 00:55:13.565]  I don't know about you, but I can't back down.
[00:55:13.565 --> 00:55:15.265]  I'm not even thinking about backing down.
[00:55:15.265 --> 00:55:21.387]  I don't give a hell what they do to me, because they're going after children, and I've got a job to stand up against them.
[00:55:21.387 --> 00:55:37.072]  So, God built him for wars, and God put us here for this fight, and God, thanks to the blessings of God, helped forge me under the stress of the last 28 years for the moments we're now living in, and you were forged for this.
[00:55:43.856 --> 00:55:46.257]  But this is mass murder going on all around you.
[00:55:46.257 --> 00:55:48.278]  Soft kill, debilitating illnesses.
[00:55:48.278 --> 00:55:55.662]  The murder of our children with those ghouls, Obama and Fauci, leaning over the children, holding them while they're injected.
[00:55:55.662 --> 00:55:57.563]  I mean, this is sick.
[00:55:57.563 --> 00:56:01.406]  While helping the orgy of biologically raping these children.
[00:56:01.966 --> 00:56:09.772]  Biden and Fauci helping biologically, medically rape all these little kids while they peer over and convince them it's all going to be so fun.
[00:56:09.772 --> 00:56:12.413]  Then you get your little cards and go back outside for a while.
[00:56:12.413 --> 00:56:16.156]  But don't worry, even more shots will now be demanded.
[00:56:16.156 --> 00:56:20.719]  That little demonic garden gnome, that little psychotic grim reaper there doing all this.
[00:56:20.719 --> 00:56:22.561]  Fauci, look at those poor little girls.
[00:56:22.561 --> 00:56:26.463]  They know to be scared of Obama.
[00:56:26.463 --> 00:56:26.984]  Separately,
[00:56:28.578 --> 00:56:33.600]  We've got things that help your body and help you be healthy and boost your immune system like Vitamin Mineral Fusion.
[00:56:33.600 --> 00:56:35.380]  We need money to fund our operation.
[00:56:35.380 --> 00:56:40.402]  This is a great formula and it's 40% off and I need funds to fight these tyrants.
[00:56:40.402 --> 00:56:42.662]  Infowarsstore.com.
[00:56:42.662 --> 00:56:47.444]  We have DNA Force Plus 40% off, Turbo Force 40% off, a bunch of other stuff like Prostagard 50% off.
[00:56:48.624 --> 00:56:52.889]  With free shipping, double pager points, and it does end this weekend because so much stuff is almost sold out.
[00:56:52.889 --> 00:56:56.994]  Body's Ultimate Turmeric Formula, 95% curcuminoid, it's back in stock.
[00:56:56.994 --> 00:56:58.696]  40% off the liquid versions, excellent as well, it's 40% off.
[00:57:00.725 --> 00:57:05.028]  We've got the new toothpaste in, the Coral Calcium, very high quality with no additives in it.
[00:57:05.028 --> 00:57:06.550]  It's a concentrate, it's very, very strong.
[00:57:06.550 --> 00:57:09.892]  You only use about a half as much on your toothbrush.
[00:57:09.892 --> 00:57:11.093]  It's now available.
[00:57:11.093 --> 00:57:22.082]  You get it 50% off when you get it with the activated charcoal toothpaste or mouthwash at drjonesnaturals.com, drnaturals.com, or get the regular deals at mflowrestore.com.
[00:57:22.082 --> 00:57:23.603]  And that funds us in this fight.
[00:57:23.603 --> 00:57:29.008]  We can't forget, while this war intensifies, not to continue to fund our operations.
[00:57:29.628 --> 00:57:42.371]  This operation is your operation, and I am honored to be in the hot seat, right here, captaining this important ship of truth, thanks to you commissioning us into this war, and I will never back down.
[00:57:42.371 --> 00:57:44.152]  I will never give in.
[00:57:44.152 --> 00:57:47.973]  Please, pray for us.
[00:57:47.973 --> 00:57:58.436]  Info Wars, we have launched the most important sale of the year, because now we've got a bunch of great products that have been sold out for months and months and months back in stock.
[00:57:58.436 --> 00:57:58.576]  So,
[00:57:59.793 --> 00:58:10.208]  Right now, the real Black Friday sale is beginning, and it's only going to run until the end of the month, and that's now only six, seven days.
[00:58:10.208 --> 00:58:14.174]  InfoWars store official Black Friday special has arrived.
[00:58:14.995 --> 00:58:16.597]  Ladies and gentlemen, people love it.
[00:58:16.597 --> 00:58:17.818]  It's our best seller.
[00:58:17.818 --> 00:58:19.539]  Vitamin Mineral Fusion.
[00:58:19.539 --> 00:58:25.665]  All the vitamins, all the minerals, all the key amino acids, everything you need for your immune system and your body.
[00:58:25.665 --> 00:58:27.046]  And it tastes great.
[00:58:27.046 --> 00:58:28.868]  And it funds the InfoWar.
[00:58:28.868 --> 00:58:33.352]  It is back in stock 40% off with free shipping and double Patreon points.
[00:58:33.792 --> 00:58:36.435]  And so much more at InfowarsStore.com.
[00:58:36.435 --> 00:58:41.240]  It's only six, seven days left in the biggest sale of 2021.
[00:58:41.240 --> 00:58:44.724]  Bet on freedom, bet on Infowars, bet on yourself and get great products.
[00:58:44.724 --> 00:58:48.428]  The only way you fail is not taking action at InfowarsStore.com.
[00:58:49.148 --> 00:58:53.392]  I am a worldly person, meaning I like going to ball games.
[00:58:53.392 --> 00:58:54.734]  I like going to concerts.
[00:58:54.734 --> 00:58:56.095]  I like going to play golf.
[00:58:56.095 --> 00:58:57.917]  I like going out to dinner.
[00:58:57.917 --> 00:58:59.839]  I like the metropolitan life.
[00:58:59.839 --> 00:59:01.861]  I like everything that comes with this.
[00:59:01.861 --> 00:59:10.068]  But see, I have the survival instinct that is to get the hell out of Democrat-run cities, get the hell out of major metropolitan areas.
[00:59:10.649 --> 00:59:14.150]  Because unless we change course soon, it's all crashing down.
[00:59:14.150 --> 00:59:15.990]  Is it time to just move out to the woods?
[00:59:15.990 --> 00:59:18.091]  Just time to go get a piece of property in the woods?
[00:59:18.091 --> 00:59:19.051]  Just get off grid?
[00:59:19.051 --> 00:59:20.491]  Just get the emergency food supplies?
[00:59:20.491 --> 00:59:21.611]  Just live off the land?
[00:59:21.611 --> 00:59:22.992]  That's the survival instinct.
[00:59:22.992 --> 00:59:27.893]  But see, the worldly part of me, that's still probably the majority part of me, says, no, no, no, no, no.
[00:59:27.893 --> 00:59:28.793]  Stay in the city.
[00:59:28.793 --> 00:59:33.714]  The survival instinct says, get the hell out of anywhere that you've ever notioned that you need to get a vaccine or a mask.
[00:59:33.714 --> 00:59:36.134]  That's the internal struggle.
[00:59:36.134 --> 00:59:38.295]  My guess is, a lot of you in the audience,
[00:59:38.855 --> 00:59:56.225]  Are facing as well, but you can at least have some comfort if you have the emergency food supplies And so we have the best ones at InfowarsStore.com If you are receiving this transmission you are the resistance
[01:00:11.627 --> 01:00:15.370]  All right, Roger Stone responding to all the big Ghislaine Maxwell breaking news.
[01:00:15.370 --> 01:00:21.134]  He's going to pop in for one segment from the road, and then I'm going to dive back into our top stories.
[01:00:21.134 --> 01:00:26.798]  The Canadian government and scientists are confirming massive increases in miscarriages after women take the shots.
[01:00:26.798 --> 01:00:28.019]  We've got that.
[01:00:28.019 --> 01:00:31.801]  We've got the even bigger news where they're announcing forced inoculations in Europe.
[01:00:31.801 --> 01:00:35.944]  The EU dictator has been prepared here as well.
[01:00:35.944 --> 01:00:38.306]  And the biggest news, of course, is, you know,
[01:00:39.656 --> 01:00:43.199]  Coming up after Roger leaves us at 15 after, here's one of the doctors talking about the heart situation.
[01:00:59.355 --> 01:01:04.297]  Seeing this abstract publication circulation, I was concerned about it for a number of reasons.
[01:01:04.297 --> 01:01:17.441]  First and foremost, we have to understand that there's been a shift in understanding of heart disease over the years, that we know now it's a chronic inflammatory condition that is exacerbated by something called insulin resistance, which we talked about on the show before, which is related to poor lifestyle.
[01:01:18.561 --> 01:01:34.567]  Now, what this abstract has shown, what this research has shown is that markers associated with increasing the risk of heart attack and probably even progression of underlying heart disease in people who have already got some heart disease has been significantly increased risk from 11% at five years risk of heart attack to 25%.
[01:01:34.567 --> 01:01:35.468]  Now that's a huge increase.
[01:01:38.869 --> 01:01:41.771]  If this is true, then it's very concerning indeed.
[01:01:41.771 --> 01:01:46.395]  But in medicine, in good science, we never rely on one study.
[01:01:46.395 --> 01:01:47.956]  We need to replicate these findings.
[01:01:47.956 --> 01:02:04.429]  However, what I will share with you today on GB News is a few days ago, after this was published, somebody from a very prestigious British institution, cardiology department, researcher, a whistleblower if you like, contacted me to say that researchers in this department had found something similar.
[01:02:05.089 --> 01:02:07.831]  Within the coronary arteries linked to the vaccine.
[01:02:07.831 --> 01:02:11.313]  Inflammation from imaging studies around the coronary arteries.
[01:02:11.313 --> 01:02:23.701]  And they had a meeting and these researchers at the moment have decided they're not going to publish their findings because they are concerned about losing research money from the drug industry.
[01:02:23.701 --> 01:02:29.485]  Now, this person was very upset about it and I wanted to obviously share this on GB News today.
[01:02:29.485 --> 01:02:34.268]  What I would say is that we then, knowing this information, which is very concerning,
[01:02:34.968 --> 01:02:38.771]  Stephen Gundry's paper in circulation and also anecdotal evidence.
[01:02:38.771 --> 01:02:49.879]  I mean, I have a lot of interaction with the cardiology community across the UK and anecdotally I've been getting told by colleagues that they are seeing younger and younger people coming in with heart attacks.
[01:02:49.879 --> 01:02:52.041]  Now, what does this mean in terms of the data?
[01:02:52.041 --> 01:02:54.883]  We have to put the jigsaw for the pieces together.
[01:02:54.883 --> 01:02:59.627]  We know since July there's been almost 10,000 excess non-COVID deaths.
[01:03:00.687 --> 01:03:06.670]  And most of those, or a significant proportion of those, are being driven by circulatory disease, in other words, heart attack and stroke.
[01:03:06.670 --> 01:03:13.534]  There's been a 30% increase in people dying at home, and often these are because of cardiac arrest.
