[00:00.000 --> 00:26.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[1:12:39.000 --> 1:12:46.000]  Now, this was good old boys that got to own this and run this and make billions of peace off of it.
[1:12:46.000 --> 1:12:52.000]  And they got all the hill country and all the land around it.
[1:12:52.000 --> 1:12:56.000]  I mean, in the future with inflated money, it's just worth trillions, it's worth trillions.
[1:12:56.000 --> 1:13:03.000]  It's the best part of Texas, the whole damn middle of the state.
[1:13:03.000 --> 1:13:11.000]  And they're an NGO. They've got their own police, their own SWAT teams, their own everything, their own helicopters, their own airfields, everything.
[1:13:11.000 --> 1:13:19.000]  And they create most electricity for large parts of Texas.
[1:13:19.000 --> 1:13:25.000]  And they're the very groups lobbying to get coal plants shut down so they don't have competition, a lot of other stuff.
[1:13:25.000 --> 1:13:34.000]  And that's just an example of how NGOs work and how the UN works and what they do and what they set up.
[1:13:34.000 --> 1:13:37.000]  Now, you can say, aren't these dams great? Isn't all this wonderful? Yeah.
[1:13:37.000 --> 1:13:43.000]  But it's supposed to be co-ops, but they're private, but they operate like they're public.
[1:13:43.000 --> 1:13:46.000]  Now, you could say that was a better co-op. We got a lot of value out of it.
[1:13:46.000 --> 1:13:50.000]  Some bunch of guys got rich doing it, but it never would have gotten done.
[1:13:50.000 --> 1:13:55.000]  Let's say the government hadn't given it to a few good old boys to get the job done.
[1:13:55.000 --> 1:14:03.000]  Today, what we've got 70 years later is many times worse.
[1:14:03.000 --> 1:14:08.000]  I mean, they'll give some years $50 billion to genetic engineering firms.
[1:14:08.000 --> 1:14:11.000]  Most of them aren't even U.S. firms to create all this franken science.
[1:14:11.000 --> 1:14:16.000]  And then do taxpayers ever get that money back? The answer is hell no.
[1:14:16.000 --> 1:14:22.000]  So a lot of what Trump says is, hey, if we're going to build all these dams and we're going to pay for all this GMO,
[1:14:22.000 --> 1:14:27.000]  which I'm not even wanting, shouldn't we get money back to the taxpayer?
[1:14:27.000 --> 1:14:32.000]  No, no, no, no, no, no, Mr. Trump, it's all one way.
[1:14:32.000 --> 1:14:37.000]  And that's how the system wants to keep it. It's a big club. We ain't in it.
[1:14:37.000 --> 1:14:41.000]  So I'm going to give the number out, talk about impeachment fiasco, talk about where you think that's going,
[1:14:41.000 --> 1:14:46.000]  what you think is in the Inspector General report coming out next week, what you think of the U.N. invasion,
[1:14:46.000 --> 1:14:50.000]  the open borders, the caravans, the refugee centers being built.
[1:14:50.000 --> 1:14:53.000]  It's not even in the news, but we've confirmed it and have all the documents.
[1:14:53.000 --> 1:15:02.000]  I mean, it's just crazy. We'll be breaking it all next Tuesday. It's a lot to digest.
[1:15:02.000 --> 1:15:05.000]  I mean, during the breaks, I'm going back and looking at all this stuff. It's just amazing.
[1:15:05.000 --> 1:15:11.000]  I got crew that's been working till midnight some nights on this without me even asking them to because it's so powerful.
[1:15:11.000 --> 1:15:19.000]  That's just one big story we're working on. So the toll-free number to join us is 877-789-ALEX-877-789-2539.
[1:15:19.000 --> 1:15:21.000]  Let's give first-time callers a chance to get involved.
[1:15:21.000 --> 1:15:28.000]  877-789-2539, first-time callers only, 877-789-2539.
[1:15:28.000 --> 1:15:36.000]  And we will take your calls on the other side and I'll get into all the other news I haven't hit.
[1:15:36.000 --> 1:15:45.000]  And I want to play this little cherry on top about the U.N. takeover plan and what they're going to do once they get it in place.
[1:15:45.000 --> 1:15:49.000]  But they're not going to plunge the economy and do all this till they get it in place.
[1:15:49.000 --> 1:15:58.000]  The problem is they're getting it all in place. It's a whole new economy where you're a slave.
[1:16:19.000 --> 1:16:32.000]  The United States of Empire is a book that claims the United States is the empire of the world.
[1:16:32.000 --> 1:16:35.000]  George Washington had warned us against foreign wars.
[1:16:35.000 --> 1:16:41.000]  The United States of Empire shows that World Wars I and II left England broken.
[1:16:41.000 --> 1:16:45.000]  Its former colony, the U.S., had to save the empire.
[1:16:45.000 --> 1:16:50.000]  Has there ever a vote? Who do we fight for? The deep state began with World War I,
[1:16:50.000 --> 1:17:19.000]  the United States of Empire by James Dunn, available at Amazon Books.
[1:17:19.000 --> 1:17:23.000]  My blood pressure has normalized. My diabetes has totally improved.
[1:17:23.000 --> 1:17:27.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[1:17:27.000 --> 1:17:30.000]  I recommend heart and body extract to everyone.
[1:17:30.000 --> 1:17:38.000]  Anybody over 40 in the North American continent should be using this product as a preventive to keep their cardiovascular system healthy.
[1:17:38.000 --> 1:17:49.000]  For your two-month supply today by calling 866-295-5305, that's 866-295-5305, or order online hbextract.com.
[1:17:49.000 --> 1:17:57.000]  Heart and Body Extract 866-295-5305, or hbextract.com.
[1:17:57.000 --> 1:18:02.000]  Driving into the operations center this morning, it just hit me like a ton of bricks.
[1:18:02.000 --> 1:18:06.000]  I need to reach directly out of the audience and just spell out the facts.
[1:18:06.000 --> 1:18:15.000]  When you spend your money at places like Dick's Sporting Goods, you're financing a group that gives huge amounts of money to gun control disarming you and your family.
[1:18:15.000 --> 1:18:21.000]  Then when you go down the list and look at these companies like Walmart, did you know they're doing the same thing now?
[1:18:21.000 --> 1:18:29.000]  Did you know that almost every big box store, including Target, they're the worst, are actually funding the transgender movement targeting children?
[1:18:29.000 --> 1:18:32.000]  Do you know what Jeff Bezos and Amazon's up to?
[1:18:32.000 --> 1:18:39.000]  Ladies and gentlemen, it'll make your head spin. Why in the hell are we supporting these people?
[1:18:39.000 --> 1:18:46.000]  Why are you going to buy your Christmas presents for your family from these institutions that hate America and hate your guts?
[1:18:46.000 --> 1:18:55.000]  Do your shopping at infowarsstore.com and get great products and then rest assured you're funding the resistance, you're funding the voice of liberty and the face of tyranny.
[1:18:55.000 --> 1:18:57.000]  Please shop at infowarsstore.com.
[1:18:57.000 --> 1:19:04.000]  My phone has been ringing off the hook. Dozens and dozens of people have called me. I've gotten all these text messages.
[1:19:04.000 --> 1:19:08.000]  The office phones ringing off the hook. Emails are flooding in.
[1:19:08.000 --> 1:19:16.000]  They're saying, can you believe it? 300 Trump ads that were going to run tens of millions of times were pulled by Google.
[1:19:16.000 --> 1:19:18.000]  And then it turns out it was done over the summer.
[1:19:18.000 --> 1:19:23.000]  Folks, I live this every day. I read the news like nobody else probably.
[1:19:23.000 --> 1:19:27.000]  And they have been hitting hundreds of congressional candidates and members of Congress.
[1:19:27.000 --> 1:19:31.000]  They've been going after governors, state reps. It's been a reign of terror.
[1:19:31.000 --> 1:19:36.000]  Last week they wouldn't let Melania Trump images be sent out saying it was hate speech.
[1:19:36.000 --> 1:19:41.000]  Ladies and gentlemen, this is beyond censorship. It's total information control.
[1:19:41.000 --> 1:19:47.000]  It has to all go through a filter and that's what AI allows is what I call information singularity.
[1:19:47.000 --> 1:19:53.000]  Not empowering information, but holding it all in like the one ring of Mordor.
[1:19:53.000 --> 1:20:21.000]  What must act now, they will steal this election.
[1:20:21.000 --> 1:20:31.000]  From the front lines of the information war, it's Alex Jones.
[1:20:31.000 --> 1:20:34.000]  We do have the biggest specials we've ever run right now.
[1:20:34.000 --> 1:20:39.000]  Up to 75% off that cost a lot of items.
[1:20:39.000 --> 1:20:42.000]  Free shipping, triple patriot points in your next order.
[1:20:42.000 --> 1:20:47.000]  10% off the current order when you sign up for auto ship at infowarstore.com.
[1:20:47.000 --> 1:20:50.000]  You can cancel any time for free one click.
[1:20:50.000 --> 1:20:54.000]  We're selling a lot of product, but at this price we're not making a lot of money.
[1:20:54.000 --> 1:20:58.000]  But it doesn't matter because it's bringing in money. We can fund ourselves in the next year.
[1:20:58.000 --> 1:21:06.000]  But I am selling out of a lot of things and we're only ordering limited amounts of some of the products into the future to fulfill those that are on auto ship.
[1:21:06.000 --> 1:21:11.000]  You've seen the attacks we've been under. I focus on the news. I focus on the information.
[1:21:11.000 --> 1:21:18.000]  But we really are a mascot in this whole fight, a leading light, a lighthouse in the storm.
[1:21:18.000 --> 1:21:23.000]  We need to stay on air now more than ever in the critical fight we're going into.
[1:21:23.000 --> 1:21:32.000]  Because as they shut everybody else off, those independent self-contained media operations like info wars are going to be more precious than ever.
[1:21:32.000 --> 1:21:37.000]  So again, please do your Christmas shopping at infowarstore.com. Get your own products that you're going to want.
[1:21:37.000 --> 1:21:44.000]  You're never going to see a deal this good. I can tell you the deals you're getting this year, you're never going to see again next year.
[1:21:44.000 --> 1:21:51.000]  Because we'll have a formula where very rarely will something be 50% off. Usually it'll be 25% off. That'll be a big special.
[1:21:51.000 --> 1:21:58.000]  Because with the sales rates we've got, we cannot sell things for that low and then still operate.
[1:21:58.000 --> 1:22:04.000]  But I'm going to catch 22 to sell out product just to get the money back to be able to operate.
[1:22:04.000 --> 1:22:09.000]  And these are really great products that you really need. So do your own research. The krill oil sells out all the time.
[1:22:09.000 --> 1:22:15.000]  It's back-end. It's the best of any fish oil you're going to find. And I know krill are a different creature, but it's in the same class.
[1:22:15.000 --> 1:22:20.000]  And it's just incredible. And this is the highest quality you're going to find anywhere. We're very, very proud of it.
[1:22:20.000 --> 1:22:25.000]  It doesn't have any of the mercury in it. It's more expensive for us to get because it goes through that process to remove that out.
[1:22:25.000 --> 1:22:34.000]  It's just over the top good. 100% reviews at infowarstore.com. A great gift for your friends and family, a great gift for yourself.
[1:22:34.000 --> 1:22:41.000]  And they talk about heart and body and energy and health. But for me, it's mental clarity and focus.
[1:22:41.000 --> 1:22:48.000]  And fish oil and krill oil is known to have you awaken.
[1:22:48.000 --> 1:22:53.000]  Remember my dad years ago said, hey, try not drinking coffee or alcohol. Stay up late at night when you got to work.
[1:22:53.000 --> 1:23:00.000]  Alcohol is a stimulant for me. He goes, try essential fatty acids. Go with a good fish oil.
[1:23:00.000 --> 1:23:05.000]  This is like 15 years ago. And I'm like, I already goes, listen, he was still doing like dentistry six days a week.
[1:23:05.000 --> 1:23:10.000]  Then he said, listen, a year ago, coffee quit working because he always bottles the fish all over.
[1:23:10.000 --> 1:23:16.000]  He just eats them like candy. And it's amazing. You need to experience it for yourself, ladies and gentlemen.
[1:23:16.000 --> 1:23:25.000]  And the krill oil is next level. I'll tell you something. If krill oil doesn't give you burpees that taste like fish, it's not good krill oil.
[1:23:25.000 --> 1:23:33.000]  It's been denatured or it's been mixed with a bunch of crap. It's going to give you fish burps taste like fish.
[1:23:33.000 --> 1:23:40.000]  If you've got real pure krill oil that hasn't been boiled and fried till it's a trans fat instead of an essential fat.
[1:23:40.000 --> 1:23:49.000]  You don't want trans fats. You don't want cooked fats. You want essential fats and you're not going to get better than krill oil.
[1:23:49.000 --> 1:23:56.000]  I'm going to stop plugging. I'm lusting over the krill oil right now and I eat it with food because I do not like fish burps.
[1:23:56.000 --> 1:24:04.000]  Who else sells a product to you and tells you, watch out for this. That's my sales tactic if I stay the truth.
[1:24:04.000 --> 1:24:12.000]  So infowarstore.com or AAA 2533139 Cyber Week, biggest sales ever. Triple Patriot points.
[1:24:12.000 --> 1:24:20.000]  And we've got the eight pack power stack at cost because I want you to see how great it is. It's got 13 pills you take a day.
[1:24:20.000 --> 1:24:26.000]  What is it? Eight in the morning and a little bit less at night and it's just it's two game changing. I'm not going to tell you what's in it.
[1:24:26.000 --> 1:24:34.000]  I don't have the time to get into it all. Just go research it. It's a great gift to give people infowarstore.com and that funds our operation and it's absolutely critical.
[1:24:34.000 --> 1:24:38.000]  So thank you. All right, I'll go to calls next segment right when we start.
[1:24:38.000 --> 1:24:49.000]  And I think frustration is I've over prepared here as usual and there's just so much I haven't scratched the surface on but I'll get to the calls and then
[1:24:49.000 --> 1:24:56.000]  try to get back into it all. We have that baseball player coming on who is a listener and a patriot and took his gun, his son's out shooting.
[1:24:56.000 --> 1:25:01.000]  Almost took his guns out shooting. He did that too and did a real good job with his son's shooting.
[1:25:01.000 --> 1:25:06.000]  And so he said he took him out shooting and they're acting like he's a child molester or something.
[1:25:06.000 --> 1:25:11.000]  Just like when the Trump sons go hunting back like it's illegal or bad.
[1:25:11.000 --> 1:25:17.000]  You know, that doesn't make sense. Well, they're they're they're saying normal behavior like saying mother and father isn't good.
[1:25:17.000 --> 1:25:24.000]  You know, that doesn't make sense. No, no, no, no, it does make sense if you're overthrowing civilization.
[1:25:24.000 --> 1:25:31.000]  And so Caitlin Bennett a month ago went out and did some shooting and, you know, Facebook told her she couldn't post that.
[1:25:31.000 --> 1:25:36.000]  And then next there was an old photo of Herman Lee Weaver a year and a half ago shooting.
[1:25:36.000 --> 1:25:39.000]  And they said this is part of a criminal or terrorist group.
[1:25:39.000 --> 1:25:42.000]  When we posted the message that she got, you're not allowed to do this.
[1:25:42.000 --> 1:25:46.000]  This is part of an illegal criminal groups. What it said, illegal criminal group.
[1:25:46.000 --> 1:25:50.000]  And it was just two women in the shooting range legally and awfully with handguns.
[1:25:50.000 --> 1:25:57.000]  And the truth is they don't want women seeing other women enjoying self-defense or freedom or supporting Trump or supporting America.
[1:25:57.000 --> 1:26:03.000]  Just like they won't let Trump run ads three months ago, showing a bunch of women that run his campaign saying,
[1:26:03.000 --> 1:26:08.000]  we're looking for more powerful women to join the Trump campaign.
[1:26:08.000 --> 1:26:14.000]  And as a bunch of women, and I mean, I'm just, it is, it is cliche is true.
[1:26:14.000 --> 1:26:16.000]  They were all good looking. They were conservative.
[1:26:16.000 --> 1:26:17.000]  And it's just just the way it works.
[1:26:17.000 --> 1:26:25.000]  Studies show that as a bunch of old and young, good looking together women that are running most of the Trump campaign.
[1:26:25.000 --> 1:26:29.000]  And it said, we're looking for powerful women.
[1:26:29.000 --> 1:26:31.000]  We want you.
[1:26:31.000 --> 1:26:38.000]  And Zuckerberg, they said, no, that might hurt somebody's feelings as not a woman.
[1:26:38.000 --> 1:26:41.000]  That was the actual message.
[1:26:41.000 --> 1:26:47.000]  Don't say mother or father on entrance exams or on entrance forms for your child.
[1:26:47.000 --> 1:26:49.000]  Someone might not be a mother or father, might not have one.
[1:26:49.000 --> 1:26:52.000]  See, no one can say anything in case someone else doesn't have it.
[1:26:52.000 --> 1:26:57.000]  That's beyond any cult book science fiction ever written.
[1:26:57.000 --> 1:27:02.000]  And now they've got UN bureaucrats and NGOs and community organizers everywhere,
[1:27:02.000 --> 1:27:06.000]  training people for uprisings and bringing in people from all over the third world and preparing them.
[1:27:06.000 --> 1:27:10.000]  And here's Larry Grafwald talking about what the weatherman were planning.
[1:27:10.000 --> 1:27:16.000]  And now this is still ongoing, even though Trump got into office, the deep state's still going with the same plan after an economic collapse.
[1:27:16.000 --> 1:27:18.000]  The engineer, here it is.
[1:27:18.000 --> 1:27:25.000]  Larry Grafwald became a member of the Weather Underground Organization as an undercover operative for law enforcement agencies in Cincinnati.
[1:27:25.000 --> 1:27:34.000]  His role within the organization was to carry directives from the Central Committee to the operating units of the field.
[1:27:34.000 --> 1:27:39.000]  I brought up the subject of what's going to happen after we take over the government.
[1:27:39.000 --> 1:27:48.000]  We become responsible then for administrating 250 million people.
[1:27:48.000 --> 1:27:50.000]  And there was no answers.
[1:27:50.000 --> 1:27:53.000]  No one had given any thought to economics.
[1:27:53.000 --> 1:27:56.000]  How are you going to clothe and feed these people?
[1:27:56.000 --> 1:28:03.000]  The only thing that I could get was that they expected that the Cubans and the North Vietnamese and the Chinese and the Russians
[1:28:03.000 --> 1:28:08.000]  would all want to occupy different portions of the United States.
[1:28:08.000 --> 1:28:15.000]  They also believed that their immediate responsibility would be to protect against what they called the counter-revolution.
[1:28:15.000 --> 1:28:27.000]  And they felt that this counter-revolution could best be guarded against by creating and establishing re-education centers in the Southwest,
[1:28:27.000 --> 1:28:37.000]  where we would take all the people who needed to be re-educated into the new way of thinking and teach them how things were going to be.
[1:28:37.000 --> 1:28:45.000]  I asked, well, what is going to happen to those people that we can't re-educate that are die-hard capitalists?
[1:28:45.000 --> 1:28:49.000]  And the reply was that they'd have to be eliminated.
[1:28:49.000 --> 1:28:56.000]  And when I pursued this further, they estimated that they would have to eliminate 25 million people.
[1:28:56.000 --> 1:28:59.000]  We can all agree these are troubled times, right?
[1:28:59.000 --> 1:29:02.000]  So do you know who's on your wireless network?
[1:29:02.000 --> 1:29:09.000]  Whether it's a big company selling your data or a foreign hacker, if you're not protected, everybody sees your information.
[1:29:09.000 --> 1:29:14.000]  That's why you need Flash Routers, a custom Wi-Fi router created for privacy.
[1:29:14.000 --> 1:29:22.000]  Flash Routers uses a virtual private network or VPN to protect your online activity from hackers, trackers, and large corporations.
[1:29:22.000 --> 1:29:26.000]  And not just one, but all your devices with one out-of-the-box setup.
[1:29:26.000 --> 1:29:35.000]  Plus, Flash Routers also enhances your wireless network performance and unlocks powerful router management tools to let you take total control of your network.
[1:29:35.000 --> 1:29:45.000]  Call or click Flash Routers today at 1-866-509-5817 or FLASHROUTERS.COM.
[1:29:45.000 --> 1:29:50.000]  That's 1-866-509-5817 or flashrouters.com.
[1:29:50.000 --> 1:29:57.000]  Protect your wireless home network today with Flash Routers.
[1:29:57.000 --> 1:30:00.000]  It's shocking but true.
[1:30:00.000 --> 1:30:07.000]  2019 is almost a memory in the rear view mirror.
[1:30:07.000 --> 1:30:09.000]  And Cyber Week is here.
[1:30:09.000 --> 1:30:12.000]  The best deals of the year.
[1:30:12.000 --> 1:30:13.000]  Store-wide free shipping.
[1:30:13.000 --> 1:30:15.000]  Triple-patriot points for the first time ever.
[1:30:15.000 --> 1:30:17.000]  50 to 70% off.
[1:30:17.000 --> 1:30:19.000]  Many of these products are lost leaders.
[1:30:19.000 --> 1:30:26.000]  We are only 330 days out from the 2020 election.
[1:30:26.000 --> 1:30:28.000]  It is an incredible time to be alive.
[1:30:28.000 --> 1:30:32.000]  It's an incredible time to still be on the air where almost everybody else has been shut down and censored.
[1:30:32.000 --> 1:30:36.000]  Yes, we were the first to be censored because we're such a threat to the globalist.
[1:30:36.000 --> 1:30:39.000]  But now, thanks to the infrastructure and your support, we're still on air.
[1:30:39.000 --> 1:30:41.000]  But bigger attacks are already happening.
[1:30:41.000 --> 1:30:43.000]  More are coming.
[1:30:43.000 --> 1:30:49.000]  So please spread the word about the broadcast and fund our operation while getting great products at the same time.
[1:30:49.000 --> 1:30:50.000]  That's true.
[1:30:50.000 --> 1:30:51.000]  360 win.
[1:30:51.000 --> 1:30:52.000]  Cyber Week is here.
[1:30:52.000 --> 1:30:58.000]  Get those Christmas presents for you and your family today at mfoldwarstore.com.
[1:30:58.000 --> 1:31:03.000]  I don't have to tell you that America is in a war for its actual survival.
[1:31:03.000 --> 1:31:08.000]  And we're a war against a group that's trying to conquer our very spirit, our very essence.
[1:31:08.000 --> 1:31:15.000]  Trying to break our will, trying to destroy our families, trying to literally poison us physically and psychically at a spiritual level.
[1:31:15.000 --> 1:31:20.000]  Well, mfoldwarst is fighting back, but it takes money to stand against the globalist onslaught
[1:31:20.000 --> 1:31:26.000]  and to be able to put the reporters on the ground and build the infrastructure to tell the truth in the face of their lives.
[1:31:26.000 --> 1:31:33.000]  That's why we're running Giant Cyber Week Specials, the biggest of the year, the biggest of our history.
[1:31:33.000 --> 1:31:39.000]  Don't do your shopping with the big globalist box stores that hate your guts and are financing gun control and all the rest of it.
[1:31:39.000 --> 1:31:42.000]  Don't do your shopping with the New World Order.
[1:31:42.000 --> 1:31:44.000]  Amazon, do it with mfoldwarstore.
[1:31:44.000 --> 1:31:46.000]  Get high quality supplements.
[1:31:46.000 --> 1:31:51.000]  Get high quality air filtration, water filtration, patriot apparel, and so much more in every order.
[1:31:51.000 --> 1:31:55.000]  Get a whole bunch of free mfoldwarst bumper stickers to spread the word.
[1:31:55.000 --> 1:31:57.000]  Take action, folks.
[1:31:57.000 --> 1:32:00.000]  Sometimes the right thing to do is the easy thing to do.
[1:32:00.000 --> 1:32:02.000]  It's the healthy thing to do.
[1:32:02.000 --> 1:32:08.000]  It's the thing that makes all of our lives better and that's taking care of our individual health.
[1:32:08.000 --> 1:32:15.000]  And it's never been easier to do the right thing this Christmas season than to go to mfoldwarstore.com
[1:32:15.000 --> 1:32:22.000]  and get the highest quality supplements that are life changing in what they will do for you and your family's body,
[1:32:22.000 --> 1:32:27.000]  your outlook on life, your focus, your health, your stamina, your libido.
[1:32:27.000 --> 1:32:31.000]  But then, of course, it also funds the mfoldwar that is so incredibly critical.
[1:32:31.000 --> 1:32:36.000]  Where else can you spend your hard-earned money knowing that it's a true 360 win?
[1:32:36.000 --> 1:32:39.000]  Ladies and gentlemen, don't spend your money with the big box stores
[1:32:39.000 --> 1:32:44.000]  and the big globalist online merchants who literally are working against you and your family's future.
[1:32:44.000 --> 1:32:48.000]  Spend your money on high quality products and have huge savings,
[1:32:48.000 --> 1:32:52.000]  and don't fight the big crowds and the traffic at mfoldwarstore.com.
[1:32:52.000 --> 1:32:54.000]  That's mfoldwarstore.com.
[1:32:54.000 --> 1:33:04.000]  Please make the right decision.
[1:33:24.000 --> 1:33:28.000]  Now, obviously, David Knight covered it today and it's on mfoldwarstore.com.
[1:33:28.000 --> 1:33:34.000]  We knew there was some type of shooting going on at a Florida Naval Station.
[1:33:34.000 --> 1:33:41.000]  But now, just breaking the last 10 minutes or so, yes, what?
[1:33:41.000 --> 1:33:45.000]  Pensacola shooting suspect was a Saudi student.
[1:33:45.000 --> 1:33:48.000]  Vegas, you notice, they would never tell you what happened and they just said,
[1:33:48.000 --> 1:33:51.000]  don't ask questions and then they had all the witnesses and people saying,
[1:33:51.000 --> 1:33:54.000]  no, there were people getting shot inside hotels two miles away
[1:33:54.000 --> 1:33:57.000]  and they showed shot-out windows and people saying,
[1:33:57.000 --> 1:33:59.000]  yeah, the dead bodies were laying on the ground here
[1:33:59.000 --> 1:34:02.000]  and there were men running around screaming in Arabic.
[1:34:02.000 --> 1:34:05.000]  Yeah, there were terror attacks all over the town.
[1:34:05.000 --> 1:34:07.000]  You notice Trump basically invaded Saudi Arabia,
[1:34:07.000 --> 1:34:11.000]  arrested half the royal house and executed a bunch of them.
[1:34:11.000 --> 1:34:16.000]  I mean, you know the U.S. invaded Saudi Arabia, right?
[1:34:16.000 --> 1:34:21.000]  That's why Trump's big buddies with Saudi Arabia now because he arrested, again,
[1:34:21.000 --> 1:34:23.000]  half the top princess.
[1:34:23.000 --> 1:34:25.000]  A bunch of them got their throat slit.
[1:34:25.000 --> 1:34:28.000]  I'm not really supporting what happened, but for Vegas,
[1:34:28.000 --> 1:34:32.000]  they got hung upside down by their feet and tortured and a bunch of them killed.
[1:34:32.000 --> 1:34:38.000]  You know, that all came out, right?
[1:34:38.000 --> 1:34:40.000]  You know what they use as the torture centers?
[1:34:40.000 --> 1:34:43.000]  The fancy hotels.
[1:34:43.000 --> 1:34:47.000]  You know what they're putting the homeless in? Former hotels in Austin,
[1:34:47.000 --> 1:34:53.000]  as little U.N. reeducation camp bases that they're just getting ready for the collapse of the U.S.
[1:34:53.000 --> 1:34:56.000]  And that's the bureaucracy that if they collapse the U.S.
[1:34:56.000 --> 1:34:59.000]  it's going to use COG to not just remove Trump,
[1:34:59.000 --> 1:35:05.000]  but the civil unrest that comes out of it to bring in a permanent martial law.
[1:35:05.000 --> 1:35:14.000]  So every day, I probably don't cover ten articles of people driving cars over people in Europe,
[1:35:14.000 --> 1:35:16.000]  and they're always screaming Allah Akbar,
[1:35:16.000 --> 1:35:20.000]  or five or six stories of families and children being stabbed,
[1:35:20.000 --> 1:35:22.000]  or people being shot or hand-grenaded,
[1:35:22.000 --> 1:35:25.000]  or women being mass-raped all over Europe.
[1:35:25.000 --> 1:35:27.000]  It's just background noise now.
[1:35:27.000 --> 1:35:32.000]  I've got stacks of them right here.
[1:35:32.000 --> 1:35:36.000]  But you're not going to hear about the people that were killed at the Naval Station and shot now.
[1:35:36.000 --> 1:35:39.000]  It'll disappear out of the news today.
[1:35:39.000 --> 1:35:42.000]  If this was a right winger, you'd be hearing about it two months from now,
[1:35:42.000 --> 1:35:45.000]  every five minutes, into the world, got to ban the guns.
[1:35:45.000 --> 1:35:54.000]  But because a Saudi came here and attacked the infidels,
[1:35:54.000 --> 1:36:00.000]  well, now you're not going to hear about that anymore, are you?
[1:36:00.000 --> 1:36:06.000]  They'll report it once or twice, and that'll be it.
[1:36:06.000 --> 1:36:09.000]  There's two types of mass shooters in this country,
[1:36:09.000 --> 1:36:13.000]  mentally ill, anti-foot devil worshippers,
[1:36:13.000 --> 1:36:15.000]  and jihadis.
[1:36:15.000 --> 1:36:20.000]  Muhammad Saeed Al-Shamarni, am I saying that right?
[1:36:20.000 --> 1:36:24.000]  That's up on dredreport.com.
[1:36:24.000 --> 1:36:30.000]  Shamani Al-Shamarni, Muhammad Saeed Al-Shamarni.
[1:36:30.000 --> 1:36:37.000]  In the U.S. for flight school is dead at naval training installation.
[1:36:37.000 --> 1:36:43.000]  Terrorism being investigated.
[1:36:43.000 --> 1:36:45.000]  So, I mean, it's just always the same thing.
[1:36:45.000 --> 1:36:52.000]  They let eight convicted terrorists who admitted that they were planning to blow up the stock exchange
[1:36:52.000 --> 1:37:00.000]  and were trying to ship guns in to set up illegal training camps in England to have massacres.
[1:37:00.000 --> 1:37:04.000]  And he was let out of prison with his other seven cohorts,
[1:37:04.000 --> 1:37:09.000]  had reserved just a few years in prison,
[1:37:09.000 --> 1:37:12.000]  and went right back to London Bridge and stabbed a bunch of people.
[1:37:12.000 --> 1:37:14.000]  But one of the people that died came out and said,
[1:37:14.000 --> 1:37:18.000]  leave the Muslims alone, and he let them out of prison.
[1:37:18.000 --> 1:37:22.000]  It's called Stockholm Syndrome, and I don't suffer from it.
[1:37:22.000 --> 1:37:27.000]  And our audience doesn't suffer from it.
[1:37:27.000 --> 1:37:29.000]  The New York Times had a fake news story out here today.
[1:37:29.000 --> 1:37:32.000]  I mean, almost all of it was completely made up.
[1:37:32.000 --> 1:37:35.000]  The rest of it was disinfo or half-truth.
[1:37:35.000 --> 1:37:37.000]  I'm not going to even show it on the screen again.
[1:37:37.000 --> 1:37:39.000]  You dignify it.
[1:37:39.000 --> 1:37:45.000]  But it said that I demanded stories be made up about Muslims.
[1:37:45.000 --> 1:37:49.000]  You understand that in my stack every day are like 30 articles
[1:37:49.000 --> 1:37:54.000]  where Muslims are stabbed in shooting, murdering, raping, screaming Allah Akbar.
[1:37:54.000 --> 1:38:02.000]  I don't need to have people manufacture news.
[1:38:02.000 --> 1:38:06.000]  You mean like ABC saying, here's Trump blowing up the Kurds
[1:38:06.000 --> 1:38:09.000]  and it was the Knob Creek machine gun shootout?
[1:38:09.000 --> 1:38:13.000]  Or NBC's Ryan Williams saying he got shot down in a helicopter?
[1:38:13.000 --> 1:38:15.000]  You mean stuff like that?
[1:38:15.000 --> 1:38:19.000]  Or CNN saying babies got thrown on incubators and their brains beat out?
[1:38:19.000 --> 1:38:23.000]  Didn't happen?
[1:38:23.000 --> 1:38:26.000]  To start that first Iraq war?
[1:38:26.000 --> 1:38:29.000]  I mean, you read this stuff and it gives you an idea into the mindset.
[1:38:29.000 --> 1:38:33.000]  It literally goes, don't secretly slaughtered animals.
[1:38:33.000 --> 1:38:35.000]  But one of it kept secret.
[1:38:35.000 --> 1:38:36.000]  But he hunted.
[1:38:36.000 --> 1:38:37.000]  What the heck?
[1:38:37.000 --> 1:38:39.000]  Again, imagine you're the writer.
[1:38:39.000 --> 1:38:43.000]  We even know it's Elizabeth Lady, she even likes to write an article, says somebody else wrote it.
[1:38:43.000 --> 1:38:46.000]  It's this old crazy lady lives like up in a high rise.
[1:38:46.000 --> 1:38:49.000]  Doesn't even really got to get scared of like trees and stuff.
[1:38:49.000 --> 1:38:55.000]  Oh, and it's like, so imagine that's like a space sailing and coming to Earth.
[1:38:55.000 --> 1:39:00.000]  And then hearing about hunting and hearing about people go out on a hunt
[1:39:00.000 --> 1:39:07.000]  and they got a trailer full of dead animals that we, by the way, ate.
[1:39:07.000 --> 1:39:12.000]  Because yeah, we're popping those mountain goats off up to 600 yards of some good shooting.
