[00:00:09.739 --> 00:00:11.180]  You want answers?
[00:35:45.841 --> 00:35:51.063]  He does work for the Clinton law firm.
[00:35:51.063 --> 00:35:55.565]  It's all completely psyoped and scripted.
[00:35:55.565 --> 00:36:02.448]  But the trendy public still likes to have an emotional tabloid style story
[00:36:03.373 --> 00:36:08.991]  Where we can all feel sorry for the little guy and imply that Trump's a bully.
[00:36:10.555 --> 00:36:35.407]  And they continue all of this by saying, well, you know, Trump did step in and even libertarians and conservatives can sit back looking at the man in the arena and say, oh boy, I wish he'd watch what he does instead of just repudiating it all and not buying into the controversy and saying, listen, you're a Clinton operative, a Muslim Brotherhood operative, a Clinton law firm operative, and you're up there
[00:36:36.823 --> 00:36:37.564]  We're good to go.
[00:36:53.427 --> 00:36:57.331]  And that's all Trump was pointing out, is that this culture is not compatible.
[00:36:57.331 --> 00:37:00.073]  Had nothing to do with his son.
[00:37:00.073 --> 00:37:02.596]  Nothing to do with gold star families.
[00:37:02.596 --> 00:37:05.278]  Trump said nothing about gold star families.
[00:37:05.278 --> 00:37:09.583]  This is all this fractured union, this broken coalition.
[00:37:10.974 --> 00:37:25.722]  Strategy that we talk about that they're involved in so much who are all just in some group and oh our group got got insulted so now we all get to hate Trump because now he's put us down and now we're part of the group on the stage that's being given attention.
[00:37:25.722 --> 00:37:28.804]  It does nothing to be given attention like Black Lives Matter.
[00:37:28.804 --> 00:37:34.146]  It does nothing to be given attention by the gold star.
[00:37:34.146 --> 00:37:39.029]  All it does is train you to be patted on the head while your real freedoms are jerked off from under you.
[00:37:40.435 --> 00:37:42.697]  Of course, we've got the other controversy.
[00:37:42.697 --> 00:37:49.881]  Somebody's got a screaming baby, probably a plant, right up in the front howling like it's the end of the world.
[00:37:49.881 --> 00:37:51.282]  And Trump's just real.
[00:37:51.282 --> 00:37:53.724]  He says, hey, get that screaming baby out of here.
[00:37:53.724 --> 00:37:55.925]  Just like when they say we're not doing the Star Spangled Banner.
[00:37:55.925 --> 00:37:58.047]  He says, we're doing it.
[00:37:58.047 --> 00:38:01.789]  Or when somebody starts a fight to distract everything, he says, take them out of here.
[00:38:01.789 --> 00:38:05.892]  Stop being so easy on them when somebody's punching people.
[00:38:05.892 --> 00:38:06.312]  That's why
[00:38:07.418 --> 00:38:08.339]  They're scared of Trump.
[00:38:08.339 --> 00:38:09.539]  He's real.
[00:38:09.539 --> 00:38:10.840]  They've been tapping his phones for years.
[00:38:10.840 --> 00:38:12.481]  They've got dossiers on him.
[00:38:12.481 --> 00:38:15.443]  They know that he was fighting after him 25 years ago.
[00:38:15.443 --> 00:38:16.344]  They've got the M.O.
[00:38:16.344 --> 00:38:18.545]  on this patriot, okay?
[00:38:18.545 --> 00:38:21.227]  And I've talked to all the folks that have known him for decades.
[00:38:21.227 --> 00:38:22.828]  When I say all, I mean dozens and dozens.
[00:38:23.962 --> 00:38:31.889]  And I was approached by people three, four, five years ago about, you know, about Donald Trump, you know, he's a patriot, you know, he likes the work you're doing.
[00:38:31.889 --> 00:38:33.290]  I was approached by high powered folks.
[00:38:33.290 --> 00:38:34.291]  I just rolled my eyes.
[00:38:34.291 --> 00:38:39.275]  I don't pay attention to TV shows and hotels and golf courses, casinos.
[00:38:41.070 --> 00:38:50.273]  Quite frankly, I hadn't really followed Donald Trump, but then I got to know Trump from people that know him and obviously getting to know Trump.
[00:38:50.273 --> 00:38:52.374]  And that's why they're scared of him, folks.
[00:38:52.374 --> 00:39:04.199]  And I know I'm stating the obvious here, but if we don't support Donald Trump in the onslaught of weaponized media, next level Soviet style and beyond, we all deserve what we get.
[00:39:04.199 --> 00:39:04.859]  We all deserve it.
[00:39:06.061 --> 00:39:17.111]  The irony was not lost on a lot of folks when Planned Parenthood, within minutes of Trump saying, get that baby out of here, get that crying baby out of here, they tweeted and said, look, he's mean to babies now.
[00:39:17.111 --> 00:39:22.276]  Oh, and even the left said, oh, my gosh, you're selling baby parts.
[00:39:22.276 --> 00:39:27.601]  You're not telling women that, you know, sometimes the babies are even kept alive for a while.
[00:39:29.881 --> 00:39:31.382]  All that's okay.
[00:39:31.382 --> 00:39:34.023]  Heat hospitals with dead babies.
[00:39:34.023 --> 00:39:40.045]  Use baby cells to produce the flavoring testing for Pepsi.
[00:39:40.045 --> 00:39:42.246]  All that's okay.
[00:39:42.246 --> 00:39:44.527]  Engage in all of this pure evil.
[00:39:44.527 --> 00:39:48.188]  But oh my gosh, Donald Trump said, hey guys, get the crying baby out of here.
[00:39:48.188 --> 00:39:52.229]  This has been going on and on, distracting the entire press conference in the middle of a war.
[00:39:52.229 --> 00:39:53.890]  In the middle of an info war.
[00:39:53.890 --> 00:39:56.031]  In the middle of trying to punch through the media.
[00:39:56.031 --> 00:39:58.852]  In the middle of taking the entire onslaught of the globalists.
[00:40:00.441 --> 00:40:03.702]  Donald Trump's like, hey, get the baby out of here.
[00:40:03.702 --> 00:40:09.703]  Like, if you're flying a 747 that's about to crash and they got a baby in the cockpit crying, they'd be like, get the baby out of here.
[00:40:09.703 --> 00:40:11.624]  It's so refreshing.
[00:40:11.624 --> 00:40:17.645]  So this, this campaign is about a fight between globalism and nationalism.
[00:40:17.645 --> 00:40:25.487]  A fight between the petty mindlessness of one man dies, it's a tragedy, 10,000 die, it's a statistic.
[00:40:25.487 --> 00:40:29.788]  It's a fight between the elites and the globalists and against the people.
[00:40:31.121 --> 00:40:36.647]  And that's why you have almost all the major Republicans coming out and endorsing Hillary Clinton and piling on.
[00:40:36.647 --> 00:40:39.770]  That's why you've got the big Republican donors like the Koch brothers and others.
[00:40:39.770 --> 00:40:43.294]  We reported six months ago they were given hundreds of millions of dollars against Trump.
[00:40:43.294 --> 00:40:45.856]  And then the media said it was a conspiracy theory.
[00:40:45.856 --> 00:40:53.084]  Because what happens when the left hears that the arch boogeyman they were always told about, the Koch brothers, are against Trump?
[00:40:54.141 --> 00:40:56.642]  Then they know they've got to go for Trump.
[00:40:56.642 --> 00:41:02.726]  I remember hundreds of newspaper reporters over the years and others would always say, tell me about the Koch brothers, Alex.
[00:41:02.726 --> 00:41:03.986]  Are they financing you?
[00:41:03.986 --> 00:41:12.511]  And I'd say, sponsors and our listeners, buying products are, I don't get any money from any political organization.
[00:41:12.511 --> 00:41:12.791]  Zero.
[00:41:14.093 --> 00:41:15.815]  And they go, oh, really?
[00:41:15.815 --> 00:41:16.455]  Oh, really?
[00:41:16.455 --> 00:41:19.738]  And I'd go, you know, I've researched the Koch brothers now.
[00:41:19.738 --> 00:41:21.780]  And they used to finance the Clintons.
[00:41:21.780 --> 00:41:23.461]  And in fact, were originally with the Clintons.
[00:41:23.461 --> 00:41:33.630]  And it turns out, have been trying to buy off and take control of the Republican Party and not turn it into a libertarian right-wing group, a nationalist group, but turn it into what we have now.
[00:41:33.630 --> 00:41:35.252]  So again, this is how they operate.
[00:41:36.328 --> 00:41:41.611]  And so, of course, it's in the news that all these big donors, including the Kochs, are hammering Donald Trump.
[00:41:41.611 --> 00:41:48.374]  So to all the left, to all the Bernie Sanders people, to all the so-called Kochservatives, if you don't vote for Trump, shame on you.
[00:41:48.374 --> 00:41:50.395]  You deserve everything that happens to you.
[00:41:50.395 --> 00:41:51.256]  I'm here to tell you.
[00:41:51.256 --> 00:41:56.538]  But I'm proud of Trump, and I'm not going to sit here when they set him up or when he, quote, stumbles.
[00:41:56.538 --> 00:42:03.502]  He's in a death battle with the globalists in a frickin' arena, getting attacked by 500 gladiators by himself.
[00:42:03.502 --> 00:42:04.322]  That's the analogy.
[00:42:04.322 --> 00:42:05.043]  That's the allegory.
[00:42:05.993 --> 00:42:13.709]  I just love everybody who, and it's still a minority of folks, but kind of buy into the hype, buy into the craze, buy into the hoax.
[00:42:13.709 --> 00:42:15.132]  This is a rigged system.
[00:42:15.132 --> 00:42:17.356]  The only way to beat a rigged system is admitting it's rigged.
[00:42:19.000 --> 00:42:34.270]  The only way to stop it is to admit they've got brass knuckles under their gloves, and to make them take the gloves off and show people that Hillary's been caught in front of God, and country, and the whole world, screwing everybody over, and stealing the stuff from Bernie Sanders, and Trump's right to expose that.
[00:42:34.270 --> 00:42:37.092]  In closing, here's an example of the rigged system.
[00:42:37.092 --> 00:42:41.655]  They were on the YouTube stage, owned by Google, they officially work for YouTube, the Young Turks.
[00:42:41.655 --> 00:42:42.796]  That's what they've imploded down to.
[00:42:44.022 --> 00:42:52.428]  And when they knew they looked bad spitting and attacking and threatening me in that whole staged melee, I still think Sink doesn't even know it was staged by some of his people.
[00:42:52.428 --> 00:42:54.089]  That's how just gullible he is.
[00:42:54.089 --> 00:42:56.531]  I think he actually believes all he's left is a trap.
[00:42:56.531 --> 00:42:57.472]  I mean, he may even have to.
[00:42:57.472 --> 00:42:59.453]  He's a guy.
[00:42:59.453 --> 00:43:02.195]  But within an hour of us leaving, they had taken down three of our videos.
[00:43:02.195 --> 00:43:04.457]  I mean, it didn't say removed by user.
[00:43:04.457 --> 00:43:05.258]  It didn't say copyright.
[00:43:05.258 --> 00:43:06.799]  It just said no longer available.
[00:43:06.799 --> 00:43:07.779]  We made a big deal about it.
[00:43:07.779 --> 00:43:08.660]  They reinstated it.
[00:43:09.960 --> 00:43:12.202]  We called them on what happened.
[00:43:12.202 --> 00:43:14.484]  I think it was YouTube, not the Young Turks.
[00:43:14.484 --> 00:43:16.345]  And they had to back off.
[00:43:16.345 --> 00:43:17.707]  And it's the same thing that Trump's doing.
[00:43:17.707 --> 00:43:18.928]  That's just a microcosm.
[00:43:18.928 --> 00:43:22.271]  But it shows how they think they can just rig things from the shadows.
[00:43:22.271 --> 00:43:30.297]  And whether it's on the low level or the high level, whether it's on the micro level or on the gargantuan scale,
[00:43:31.289 --> 00:43:35.272]  As above, so below, as the ancient alchemist said, and that maxim is true.
[00:43:35.272 --> 00:43:41.596]  And so, Trump is fighting to get oxygen in the room to a dying country that's being strangled, okay?
[00:43:41.596 --> 00:43:43.077]  He's a doctor, basically.
[00:43:43.077 --> 00:43:45.579]  And he's somebody that can't stand to see the country butchered.
[00:43:46.940 --> 00:43:48.860]  And that's why he's risking his life and everything else.
[00:43:48.860 --> 00:43:51.401]  And I stand with him in the arena, and I know you do as well in Full Warriors.
[00:43:51.401 --> 00:43:58.003]  But whether it's the Young Turks, or whether it's this Khan guy, or whether it's the baby thing, it's all total distractions.
[00:43:58.003 --> 00:44:01.084]  Hillary funds hundreds of thousands of Christians getting killed in the Middle East.
[00:44:01.084 --> 00:44:04.384]  It's cute and funny, and nobody humanizes the Christians.
[00:44:04.384 --> 00:44:07.725]  I would have brought that up more at the RNC.
[00:44:07.725 --> 00:44:10.666]  I mean, Trump needs to go back to all the quote greatest hits.
[00:44:11.670 --> 00:44:14.572]  By greatest hits, there's a tendency to cover the latest scandal.
[00:44:14.572 --> 00:44:18.014]  No, people need to be reminded of everything in litany.
[00:44:18.014 --> 00:44:22.296]  And InfoWars is going to be risking our name, our blood, our treasure as well in this fight.
[00:44:22.296 --> 00:44:23.917]  And I want to thank you all for your support.
[00:44:23.917 --> 00:44:28.619]  Now back to Paul Joseph Watson, David Knight, and the rest of the news team.
[00:44:28.619 --> 00:44:32.682]  There's a special report coming up later dealing with life extension technologies.
[00:44:33.482 --> 00:44:40.524]  It's mainstream media reporting on it, and it deals with the letter V. Now back to the live global transmission.
[00:44:40.524 --> 00:44:42.485]  I'm Alex Jones.
[00:44:42.485 --> 00:44:44.746]  And I'm David Knight here in the Austin studios.
[00:44:44.746 --> 00:44:49.447]  We're talking to Paul Joseph Watson, who is on the line from France.
[00:44:49.447 --> 00:44:59.211]  And of course, as Alex was talking about the moves by Obama and others to just arbitrarily pronounce Donald Trump as being unfit for office.
[00:45:00.251 --> 00:45:12.115]  Not only Obama, but also as we've been talking in the first half hour, Francois Hollande from France, saying that he's unfit, and we look at the failure of these two administrations.
[00:45:12.115 --> 00:45:21.718]  You know, I find it interesting that where Obama was speaking, the occasion that he was speaking, they had at the White House, they were entertaining a
[00:45:23.936 --> 00:45:26.438]  A prime minister from Singapore.
[00:45:26.438 --> 00:45:28.059]  And what were they talking about?
[00:45:28.059 --> 00:45:31.922]  They were talking about the Trans-Pacific Partnership.
[00:45:31.922 --> 00:45:34.624]  And nobody really paid much attention to that.
[00:45:34.624 --> 00:45:38.767]  Instead, it was like, oh, he said that Trump is unfit.
[00:45:38.767 --> 00:45:40.288]  That's just partisan politics.
[00:45:40.288 --> 00:45:42.790]  Nobody pays any attention to the substance.
[00:45:42.790 --> 00:45:49.614]  And I want to ask Paul the pulse of people in Britain as well as in France on the TPP.
[00:45:50.875 --> 00:45:53.596]  Let me read for you what Obama said.
[00:45:53.596 --> 00:45:59.938]  Essentially, he's talking about how the trade deals that he's proposing hurt everyday Americans.
[00:45:59.938 --> 00:46:13.143]  He said, it's absolutely true, the evidence shows that some past trade deals, not some, all of these, like NAFTA and the others, have not delivered on all the benefits that were promised and they had some very localized costs.
[00:46:13.183 --> 00:46:17.804]  It's well localized if you're talking about the United States of America, okay?
[00:46:17.804 --> 00:46:20.945]  We have lost billions every year.
[00:46:20.945 --> 00:46:23.346]  Our trade deficit shot up with NAFTA.
[00:46:23.346 --> 00:46:28.667]  With just Mexico alone, we had rough trade parity until we had NAFTA passed.
[00:46:28.667 --> 00:46:33.108]  And then all of a sudden, our trade deficit shot up to $15 billion that first year.
[00:46:33.108 --> 00:46:34.549]  Has never gone below that.
[00:46:34.549 --> 00:46:36.549]  That was a record trade deficit that first year.
[00:46:36.549 --> 00:46:38.670]  This last year has been about $60 billion.
[00:46:38.670 --> 00:46:40.590]  So it just keeps getting larger and larger.
[00:46:40.590 --> 00:46:42.591]  He goes, there were communities, this is Obama.
[00:46:42.671 --> 00:46:45.493]  There were communities that were hurt because plants moved out.
[00:46:45.493 --> 00:46:46.153]  Yep.
[00:46:46.153 --> 00:46:47.314]  People lost jobs.
[00:46:47.314 --> 00:46:51.076]  Jobs were created because of those trade deals, but jobs were also lost.
[00:46:51.076 --> 00:46:55.579]  People who experienced those losses, those communities didn't get as much help as they needed.
[00:46:55.579 --> 00:46:58.561]  But folks, you can talk all you want to about...
[00:47:00.040 --> 00:47:00.520]  about that.
[00:47:16.609 --> 00:47:18.370]  That Donald Trump joked about.
[00:47:18.370 --> 00:47:21.771]  I mean, this is the kind of distraction we're seeing from the mainstream media.
[00:47:21.771 --> 00:47:25.932]  Paul, what is the take of people in Europe on the TTIP?
[00:47:25.932 --> 00:47:38.116]  Because we hear typically about the Trans-Pacific Partnership, but there's two trade deals that are going on to create, essentially, a global economy that's going to be controlled by people that aren't accountable to anyone in any of these countries.
[00:47:40.012 --> 00:47:42.895]  I think there's more awareness of it in America, David.
[00:47:42.895 --> 00:47:56.606]  I mean, most of the people who are out on the streets protesting against the Brexit vote were siding with the likes of JP Morgan, with Goldman Sachs, with the kind of people who would back TTIP or TPP.
[00:47:56.606 --> 00:47:58.207]  So there's less awareness of it.
[00:47:59.048 --> 00:48:00.389]  It's all about misdirection.
[00:48:00.389 --> 00:48:01.510]  It's exactly what you said.
[00:48:01.510 --> 00:48:06.095]  Nobody in the media is holding TPP front and centre of the narrative.
[00:48:06.095 --> 00:48:13.622]  They're not talking about Hillary Clinton's role in transferring weapons to ISIS, the WikiLeaks emails.
[00:48:13.622 --> 00:48:14.723]  They're talking about this.
[00:48:15.243 --> 00:48:18.365]  Trump backer busted for battering wife.
[00:48:18.365 --> 00:48:20.507]  This is one of the top stories right now.
[00:48:20.507 --> 00:48:27.012]  A 78-year-old man basically had an argument with his wife over Donald Trump and assaulted her.
[00:48:27.012 --> 00:48:36.939]  David, I wrote a story last week about a black Vietnam veteran who was shot in the leg because he expressed his support for Donald Trump at a bar.
[00:48:36.939 --> 00:48:38.640]  Again, local news story.
[00:48:38.640 --> 00:48:41.482]  Didn't get any nationwide play whatsoever.
[00:48:41.482 --> 00:48:43.924]  We see Trump supporters being attacked over and over again.
[00:48:44.184 --> 00:48:46.866]  Yet what do they choose to put front and centre?
[00:48:46.866 --> 00:48:50.309]  One example of a 78-year-old guy beating his wife.
[00:48:50.309 --> 00:48:52.651]  It's all about misdirection.
[00:48:52.651 --> 00:48:54.413]  These Trump scandals.
[00:48:54.413 --> 00:48:55.434]  Again.
[00:48:55.434 --> 00:48:58.857]  Oh, Trump tried to kick a baby out of his convention.
[00:48:59.697 --> 00:49:01.499]  Absolute BS!
[00:49:01.499 --> 00:49:07.845]  He made a joke, which is actually quite funny if you read it, about a crying baby interrupting his speech.
[00:49:07.845 --> 00:49:12.989]  Suddenly that's a huge scandal, showing how evil and emotionless Donald Trump is.
[00:49:12.989 --> 00:49:18.254]  Meanwhile, Hillary Clinton is literally a sociopath, all the experts say, which we'll get onto later.
[00:49:18.254 --> 00:49:19.415]  And then the other scandal...
[00:49:20.296 --> 00:49:22.237]  This is out of Mick.com.
[00:49:22.237 --> 00:49:28.519]  At Donald Trump rally in Virginia, boy screams take the bitch down, again in reference to Hillary Clinton.
[00:49:28.519 --> 00:49:34.261]  That's the major shocking scandal that somebody said bitch at a Donald Trump rally.
[00:49:34.261 --> 00:49:36.741]  Again, it's all about misdirection.
[00:49:36.741 --> 00:49:41.283]  They're not talking about the key issues, which we can delve further into after the break.
[00:49:41.863 --> 00:49:47.968]  Which has to be, not Qazir Khan, Hillary Clinton's role in arming ISIS.
[00:49:47.968 --> 00:49:53.453]  You know, there's the big scandal because Trump hurt the feelings of this Muslim family.
[00:49:53.453 --> 00:50:02.820]  Meanwhile, Hillary is embroiled in helping to transfer weapons to ISIS which killed 100,000 Muslims over the past two years.
[00:50:02.820 --> 00:50:05.463]  Which story is the mainstream media talking about?
[00:50:05.463 --> 00:50:08.105]  They're talking about Trump offending somebody.
[00:50:08.385 --> 00:50:13.806]  And of course, John Allen, who she had speaking for her, was also involved in fighting ISIS.
[00:50:13.806 --> 00:50:18.827]  He was a special envoy from Obama to fight ISIS, but he was part of building up ISIS as well.
[00:50:18.827 --> 00:50:26.589]  And Paul, when you're talking about these emails that have been released, I think it's very important because we've been reporting on this, others have been reporting on it for five years.
[00:50:26.589 --> 00:50:30.930]  We knew what was going on in Libya, even a year before Benghazi.
[00:50:30.930 --> 00:50:32.930]  Remember the revolution started there.
[00:50:32.930 --> 00:50:35.551]  We talked about the origins of it and everything, but it's these documents.
[00:50:35.951 --> 00:50:47.626]  When the documents come out is a very powerful thing just like it was a very powerful thing when Snowden released the documents that NSA whistleblowers had been talking about for I guess it was about 11 years or 12 years.
[00:50:47.626 --> 00:50:53.814]  Stay with us when we come back we've got another special report from Alex Jones and we'll be talking more to Paul Joseph Watson from France.
[00:50:53.814 --> 00:50:54.454]  We'll be right back.
[00:51:00.865 --> 00:51:01.665]  This is Dan Pilla.
[00:51:01.665 --> 00:51:03.466]  Do you owe the IRS money you can't pay?
[00:51:03.466 --> 00:51:05.126]  Are tax debts crippling you?
[00:51:05.126 --> 00:51:07.947]  I've defended people from the IRS for over 30 years.
[00:51:07.947 --> 00:51:10.247]  I've helped thousands and I can help you too.
[00:51:10.247 --> 00:51:14.748]  I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[00:51:14.748 --> 00:51:18.689]  Call 800-34-NO-TAX to finally get free of IRS debt.
[00:51:18.689 --> 00:51:22.470]  With the IRS's new programs, there's never been a better time to solve your problem.
[00:51:22.470 --> 00:51:22.790]  Call 800-34-NO-TAX.
[00:51:22.790 --> 00:51:24.211]  That's 800-34-NO-TAX or my website, danpilla.com.
[00:51:29.941 --> 00:51:33.382]  So you've got to take a state construction license exam or certification.
[00:51:33.382 --> 00:51:35.823]  Can't decide on what books or what chapters to study?
[00:51:35.823 --> 00:51:40.384]  Discover right now how you can eliminate unnecessary books and wasted study time.
[00:51:40.384 --> 00:51:47.946]  At ContractorExam.com, our study materials zero in on state-required test topics in an effective, multiple-choice format.
[00:51:47.946 --> 00:51:55.609]  So whether you're a plumber, electrician, general contractor or other construction-related trade, ContractorExam.com will help get you prepared.
[00:51:55.609 --> 00:51:59.390]  Visit us at www.ContractorExam.com today.
[00:51:59.770 --> 00:52:04.574]  KDArmor.com is your one-stop shop for the highest quality body armor, period.
[00:52:04.574 --> 00:52:08.636]  With packages starting at $169.99 and free shipping on every order.
[00:52:08.636 --> 00:52:10.378]  Why would you go anywhere else?
[00:52:10.378 --> 00:52:13.260]  KD offers rifle threat rated armor up to level 4.
[00:52:13.260 --> 00:52:15.021]  And now introducing Trauma Pads.
[00:52:15.021 --> 00:52:19.284]  Go to KDArmor.com and get your body armor today while you still can.
[00:52:19.284 --> 00:52:23.967]  Mention this ad and receive a free water filter for a limited time with any body armor package.
[00:52:23.967 --> 00:52:25.408]  Go to KDArmor.com.
[00:52:25.408 --> 00:52:27.510]  That's K-A-T-I-Armor.com.
[00:52:27.510 --> 00:52:28.511]  Come and take it.
[00:52:29.668 --> 00:52:31.069]  You know about RVs.
[00:52:31.069 --> 00:52:32.529]  You've heard about bunkers.
[00:52:32.529 --> 00:52:35.271]  But surviving is not recreation.
[00:52:35.271 --> 00:52:38.032]  And man wasn't made to live underground.
[00:52:38.032 --> 00:52:40.193]  Introducing Survivalist Camps.
[00:52:40.193 --> 00:52:48.876]  The ultimate fully functional off-the-grid survival bug-out house that's mobile, well-equipped, and custom-built to outlast any other RV or trailer.
[00:52:48.876 --> 00:52:51.858]  Go to survivalistcamps.com to learn more.
[00:52:51.858 --> 00:52:54.199]  That's survivalistcamps.com.
[00:52:54.199 --> 00:52:56.780]  Providing your basic needs to survive.
[00:52:56.780 --> 00:52:58.101]  survivalistcamps.com
[00:52:59.461 --> 00:53:07.625]  If you ever wanted a great deal on a powerful solar generator, but were waiting for an outrageously low price, you are not going to want to miss this important message.
[00:53:07.625 --> 00:53:08.426]  Here's why.
[00:53:08.426 --> 00:53:12.568]  My friends, we already see major power grid problems, and it's getting worse.
[00:53:12.568 --> 00:53:13.488]  So please listen.
[00:53:13.488 --> 00:53:17.170]  Solar generators really do provide life-saving electrical power.
[00:53:17.170 --> 00:53:23.534]  And unlike gas generators, solar generators run silently, emit no fumes or gases, and produce electricity from the sun.
[00:53:23.534 --> 00:53:27.616]  Whether it's dangerous summer storms, blackouts, intensifying civil unrest,
[00:53:27.856 --> 00:53:30.798]  You're not going to have to suffer through it like the rest of the sheep.
[00:53:30.798 --> 00:53:33.140]  And here's the best news if you want to get one this week.
[00:53:33.140 --> 00:53:37.963]  Solutions from Science has a big sale on their fast charge solar generators.
[00:53:37.963 --> 00:53:44.688]  And they're giving away a couple thousand dollars worth of off-the-grid gear in addition to the low price for InfoWars listeners.
[00:53:44.688 --> 00:53:46.409]  So it's a good time to check it out.
[00:53:46.409 --> 00:53:48.111]  Go to gridwars.com.
[00:53:48.111 --> 00:53:49.832]  That's gridwars.com.
[00:53:49.832 --> 00:53:53.695]  It's a great opportunity to generate maximum electricity with minimum money.
[00:53:53.695 --> 00:53:55.256]  Go to gridwars.com.
[00:53:55.256 --> 00:53:56.597]  That's gridwars.com.
[00:54:08.649 --> 00:54:09.530]  Against the New World Order.
[00:54:09.530 --> 00:54:13.613]  I want to thank David Knight and of course Paul Watson for the job they've done.
[00:54:13.613 --> 00:54:26.942]  I just want to encourage Paul Watson and his family in a small hotel in a rural area of France to write a report about what these government officials have been telling him.
[00:54:28.706 --> 00:54:52.273]  And to expose what's happening, because from my research of what Islamists do in each other's countries, once they invade them, once they get a high enough number through migration or whatever the case may be, is they are allowed, because again we're called demies, once they start occupying us, we're like sub-humans, they're allowed to tax us at a much higher rate, they're allowed to kill us, they're allowed to do whatever under their system.
[00:54:52.273 --> 00:54:55.114]  They start going to people's houses and saying, you're a Catholic priest,
[00:54:56.368 --> 00:54:59.050]  You're a Christian, you gotta give me money or I'm gonna kill you.
[00:54:59.050 --> 00:55:01.092]  A Catholic priest doesn't do it, so he gets stabbed.
[00:55:01.092 --> 00:55:02.813]  That just happened this week.
[00:55:02.813 --> 00:55:05.475]  It's happening in Sweden, it's happening in France, it's happening in Germany.
[00:55:05.475 --> 00:55:13.401]  And so Paul was talking about how the Muslims, this new wave, well this is what they do once they get up to 5-10%.
[00:55:13.401 --> 00:55:22.688]  This new wave shows up and says, put me in positions of power in your government and I will pay you off.
[00:55:22.688 --> 00:55:23.909]  That's what the higher level rich ones do.
[00:55:25.655 --> 00:55:31.901]  At the low level, though, they come up and say, give me jobs, give me pay, or I will kill you.
[00:55:31.901 --> 00:55:36.005]  And it's the fact that they're willing to kill themselves or kill others that gives them so much power.
[00:55:36.005 --> 00:55:38.928]  And as Paul Watson reported, they submit to it.
[00:55:38.928 --> 00:55:39.649]  They give in to it.
[00:55:41.078 --> 00:55:43.499]  And this is the culture of appeasement.
[00:55:43.499 --> 00:55:48.160]  And this is laissez-faire, and the West has become so decadent that it doesn't have a will to fight.
[00:55:48.160 --> 00:55:51.401]  And when you pay off a pirate once, he's going to come back.
[00:55:51.401 --> 00:55:53.341]  When you pay off the kidnapper once, he's going to come back.
[00:55:53.341 --> 00:55:55.562]  And this is the mark of third-world countries.
[00:55:55.562 --> 00:55:57.523]  It's the mark of failed nations.
[00:55:57.523 --> 00:56:05.305]  It's the mark of cultures that start giving in, and then all credibility drops, all stability drops, and your society goes into a black hole.
[00:56:06.357 --> 00:56:08.439]  And this is what's happening.
[00:56:08.439 --> 00:56:24.290]  In Europe, in Sweden, in the Netherlands, you name it, we have the reports where if someone is robbed at their home by gunpoint or even stabbed and that they fight back, they're thrown in jail for two years, five years, and the attackers are thrown in jail for six months, and then you have to pay them hundreds of thousands of euros.
[00:56:25.382 --> 00:56:25.422]  In
[00:56:42.370 --> 00:56:48.958]  In the scheme of things, to rob people, they're willing to move to another country that they haven't infected yet.
[00:56:48.958 --> 00:56:54.184]  Like locusts, it's like Californians, or the people that have moved to California that have destroyed it in the last 50 years.
[00:56:54.184 --> 00:57:01.113]  Now coming to Texas and colonizing us, and setting up the very same systems of high taxes, regulations, and corruption.
[00:57:02.182 --> 00:57:04.225]  This is their formula.
[00:57:04.225 --> 00:57:05.446]  This is their formulae.
[00:57:05.446 --> 00:57:08.671]  Now the low level folks are just useful idiots that don't know.
[00:57:08.671 --> 00:57:14.839]  But this is a parasite predator system and men need to stand up and stop submitting and stop giving in.
[00:57:14.839 --> 00:57:15.760]  Now is the time to say no.
[00:57:17.182 --> 00:57:20.605]  Which includes this global transmission, InfoWars.com.
[00:57:20.605 --> 00:57:21.465]  It's the tip of the spear.
[00:57:21.465 --> 00:57:23.487]  The new world is doing everything they can to shut this down.
[00:57:23.487 --> 00:57:29.051]  Realize that when you spread the links, the videos, the articles, you are engaging in information warfare against the enemy.
[00:57:29.051 --> 00:57:30.672]  They have lies, we have the truth.
[00:57:30.672 --> 00:57:32.654]  They have deception and dishonor, we have honor.
[00:57:32.654 --> 00:57:34.275]  They have the devil, we have Christ.
[00:57:34.275 --> 00:57:35.256]  We will win.
[00:57:35.256 --> 00:57:38.218]  Now, again, the restreams are coming back up.
[00:57:38.218 --> 00:57:40.139]  The stations across the country will hear the broadcast.
[00:57:40.139 --> 00:57:42.982]  9 o'clock news tonight, 7 o'clock central.
[00:57:42.982 --> 00:57:44.243]  This isn't InfoWar.
[00:57:44.243 --> 00:57:45.043]  You're in the middle of it.
[00:57:45.043 --> 00:57:45.844]  There's a war on for your mind.
[00:57:46.892 --> 00:57:49.775]  God bless you all.
[00:57:49.775 --> 00:57:53.158]  And of course, there's one more important point that needs to be added to this.
[00:57:53.158 --> 00:57:55.940]  A nation of cowards will be ruled by slave masters.
[00:57:55.940 --> 00:57:57.602]  A nation of sheep will be ruled by wolves.
[00:57:57.602 --> 00:57:58.803]  It's common sense.
[00:57:58.803 --> 00:58:04.428]  If someone ever to my face threatens to kill my family, that's a threat of bodily injury and harm.
[00:58:04.428 --> 00:58:07.851]  And I'm going to take immediate action myself with my bare hands.
