[00:00:01.687 --> 00:00:02.028]  I'm good.
[00:24:39.221 --> 00:24:45.483]  They weren't rich, but they had a lot of land and they were well-known, founding people in that county, Freestone County.
[00:24:45.483 --> 00:24:55.687]  And at the end of the Depression, there were no deer, no possums, no raccoons, anything.
[00:24:55.687 --> 00:25:01.669]  People always made fun of the poor people, whether they be black or white, for eating possum pie.
[00:25:01.669 --> 00:25:04.410]  You know, you watch the Beverly Hillbillies, you hear about possum pie?
[00:25:06.803 --> 00:25:09.327]  That's possum mixing with sweet potatoes.
[00:25:09.327 --> 00:25:11.229]  My dad's had possum pie.
[00:25:11.229 --> 00:25:18.921]  Now, he wasn't starving when he was born in 1950, but they were still going over to their local black folks neighbors and eating possum pie with them.
[00:25:20.441 --> 00:25:24.442]  And it wasn't some like kind of thing about let's go over and see the weird black people eating pasta and pie.
[00:25:24.442 --> 00:25:27.163]  They were eating pasta and pie too during the depression.
[00:25:27.163 --> 00:25:30.844]  It was going remembering folks who survived together during that.
[00:25:30.844 --> 00:25:35.325]  The black people just all completely loved, they're all dead now, all loved us.
[00:25:35.325 --> 00:25:36.165]  And we loved them.
[00:25:36.165 --> 00:25:44.668]  It was a totally different culture than what the media says or any of this crap.
[00:25:44.668 --> 00:25:45.648]  But I digress from that.
[00:25:47.981 --> 00:25:51.887]  People, 90% of people in the Great Depression were rural.
[00:25:51.887 --> 00:25:54.731]  And they estimated about half of them were self-sufficient.
[00:25:54.731 --> 00:25:58.237]  So, around 45% of people could 100% be self-sufficient.
[00:25:58.237 --> 00:25:58.837]  90% were rural.
[00:25:58.837 --> 00:25:58.998]  Today,
[00:26:06.567 --> 00:26:14.729]  We are 90% rural, 10%, 9% urban, city, 10% rural, and only half of the rural are self-sufficient.
[00:26:14.729 --> 00:26:20.110]  So, 5% are self-sufficient today versus 40 plus percent.
[00:26:20.110 --> 00:26:22.491]  What happens if there's another depression?
[00:26:22.491 --> 00:26:26.972]  War in the streets, total death, collapse beyond Venezuela.
[00:26:27.692 --> 00:26:30.134]  Venezuela was still mainly agrarian when they collapsed.
[00:26:30.134 --> 00:26:35.777]  So they've just had, you know, hundreds of thousands starved to death, and tens of thousands killed, and it's horrible, and they eat all their dogs and cats.
[00:26:35.777 --> 00:26:45.464]  But it will be like the road, Viggo Mortensen's road, meets Grapes of Wrath if this happens here.
[00:26:45.464 --> 00:26:55.771]  And you've got this creature, who's got a hundred million dollars in private jet, saying he wants a depression, saying he wants a collapse.
[00:26:55.771 --> 00:26:56.091]  Here it is.
[00:26:59.443 --> 00:27:01.124]  Can I ask about the economy?
[00:27:01.124 --> 00:27:03.486]  Because this economy is going pretty well.
[00:27:03.486 --> 00:27:05.007]  We have to... what?
[00:27:05.007 --> 00:27:06.608]  We have to know.
[00:27:06.608 --> 00:27:08.069]  It is going well for now.
[00:27:08.069 --> 00:27:08.730]  For now, right.
[00:27:08.730 --> 00:27:12.432]  That's my question.
[00:27:12.432 --> 00:27:15.014]  I feel like the bottom has to fall out at some point.
[00:27:15.014 --> 00:27:16.855]  And by the way, I'm hoping for it.
[00:27:16.855 --> 00:27:20.398]  Because I think one way you get rid of Trump is a crashing economy.
[00:27:20.398 --> 00:27:22.019]  So please, bring on the recession.
[00:27:25.745 --> 00:27:29.508]  Now, I haven't had time to edit this, so it's got a cuss word for internet viewers and stuff.
[00:27:29.508 --> 00:27:34.071]  We'll delay it for TV and radio, but he just basically says, I defend this.
[00:27:34.071 --> 00:27:39.495]  You guys need to go back to college and learn about comparison, because Trump's worse than a Great Depression.
[00:27:39.495 --> 00:27:40.155]  So, here's a clip.
[00:27:45.004 --> 00:27:50.970]  Because I said going through a recession would be worth it if it undermined Trump's popularity.
[00:27:50.970 --> 00:27:55.034]  Has to enroll in college and take a course in perspective.
[00:27:55.034 --> 00:27:56.555]  A recession.
[00:27:56.555 --> 00:27:56.996]  Back it up.
[00:27:56.996 --> 00:28:00.098]  Great job delaying that line.
[00:28:00.098 --> 00:28:02.140]  A course in perspective.
[00:28:02.140 --> 00:28:03.662]  You've got a hundred million.
[00:28:03.662 --> 00:28:04.963]  You've got private jets.
[00:28:04.963 --> 00:28:07.525]  You don't think it'll hurt people to have no money for a few years.
[00:28:08.655 --> 00:28:13.759]  And so you lecture us from your filthy Hollywood pulpit, like we're a bunch of crap.
[00:28:13.759 --> 00:28:15.081]  You need the perspective, man.
[00:28:15.081 --> 00:28:17.803]  You jerk.
[00:28:17.803 --> 00:28:18.584]  God, man.
[00:28:18.584 --> 00:28:21.386]  I mean, just this is the trash that runs Hollywood.
[00:28:21.386 --> 00:28:27.911]  Let's hear from this anti-American guy betting on our failure, and he thinks we're so dumb, he'll spit it in our face.
[00:28:27.911 --> 00:28:29.112]  He'll spit it in our face.
[00:28:29.112 --> 00:28:29.413]  Here it is.
[00:28:30.888 --> 00:28:34.471]  Has to enroll in college and take a course in perspective.
[00:28:34.471 --> 00:28:34.952]  Hit pause.
[00:28:34.952 --> 00:28:36.853]  I'm gonna come back to him.
[00:28:36.853 --> 00:28:43.339]  Hey, why don't you enroll in a college of humanity, you sociopathic genetic psychopath?
[00:28:43.339 --> 00:28:46.782]  Why don't you get off our back, you dirty dirtbag?
[00:28:46.782 --> 00:28:51.427]  If you hate America so much, just get the hell out of here.
[00:28:51.427 --> 00:28:52.988]  Do you think there's too many people?
[00:28:52.988 --> 00:28:57.112]  Then slit your own wrist, shove a gun in your mouth, and blow your filthy brains everywhere.
[00:29:02.265 --> 00:29:07.988]  Years ago, Info Wars Life created the powerful MycoZX formula to help you combat internal yeast.
[00:29:07.988 --> 00:29:15.873]  As the years went on, and more toxins were pumped into the environment, our team knew we had to create a bigger and better formula to help support your gut health.
[00:29:15.873 --> 00:29:19.015]  MycoZX Plus is the result of the search for that formula.
[00:29:19.215 --> 00:29:24.479]  A unique natural formula designed to support the body's natural cleansing of yeast and fungal organisms.
[00:29:24.479 --> 00:29:27.261]  There's no better product to help your body fight back.
[00:29:27.261 --> 00:29:36.248]  MycoZX Plus helps support a healthy microbial balance in the body, supports your digestive tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[00:29:36.288 --> 00:29:41.151]  Do you realize that when you spread the links from InfoWars.com, when you spread the videos, you are changing the world?
[00:30:06.721 --> 00:30:10.503]  It's you that has defeated Hillary and the globalists.
[00:30:10.503 --> 00:30:19.209]  It is you, the info warriors across the planet, that stood against the bullying, that stood against the peer pressure, that stood against the threats, that have now changed the world.
[00:30:19.209 --> 00:30:23.792]  And that's why you've been on the team, supporting us, praying for us, and spreading the word.
[00:30:23.792 --> 00:30:25.253]  You are the info war.
[00:30:25.253 --> 00:30:28.775]  And now, because of their intensifying censorship, it's more important than ever
[00:30:29.455 --> 00:30:40.844]  That everyone go to Infowars.com forward slash newsletter and sign up via email so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[00:30:40.844 --> 00:30:48.810]  And so now I ask you more than ever to share the Infowars.com articles, to share the videos, to tell people about the local stations you're listening to.
[00:30:48.810 --> 00:30:55.875]  The bare minimum you can do is sign up for the free newsletter at Infowars.com forward slash newsletter.
[00:30:55.875 --> 00:30:58.617]  We are the renaissance and we are winning!
[00:31:00.191 --> 00:31:08.735]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalists and live in a free society.
[00:31:08.735 --> 00:31:12.216]  Several years ago, I set out with top formulators in the U.S.
[00:31:12.216 --> 00:31:21.761]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[00:31:21.761 --> 00:31:28.924]  I know from using this myself the last few months, and from seeing my friends and family use it, that this new product is going to end up being the number one
[00:31:29.164 --> 00:31:32.766]  Best-selling product at Infowarslife.com, because it works so well.
[00:31:32.766 --> 00:31:40.989]  This is a gift you want to give yourself, and then rest assured, you're fighting the Infowar, so it's a total, absolute, sure win, no lose equation.
[00:31:40.989 --> 00:31:45.771]  Try Alpha Power, exclusively available at Infowarslife.com for yourself.
[00:31:45.771 --> 00:31:51.494]  Ladies and gentlemen, it's non-GMO, it's for your brain, it's for sports, it's for activities, and it's made in the USA.
[00:31:51.494 --> 00:31:54.795]  Get your Alpha Power today at Infowarslife.com.
[00:31:54.795 --> 00:31:57.817]  Everybody needs to try Alpha Power today.
[00:31:58.689 --> 00:32:02.292]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:32:02.292 --> 00:32:04.053]  Introducing Pollen Block.
[00:32:04.053 --> 00:32:16.223]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:32:16.223 --> 00:32:21.127]  In the 1960s, researchers in France noticed that people who ate certain quail eggs,
[00:32:21.907 --> 00:32:31.250]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:32:31.250 --> 00:32:37.052]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:32:37.052 --> 00:32:45.494]  In fact, current research has found that it actually acts by blocking the activity of tryptase.
[00:32:45.714 --> 00:32:47.635]  You're listening to the Alex Jones Show!
[00:33:33.354 --> 00:33:36.620]  Welcome back, I'm Alex Jones and Bill Maher says he hopes you die.
[00:33:36.620 --> 00:33:36.960]  Here it is.
[00:33:38.314 --> 00:33:40.515]  I'm consistently pro-death.
[00:33:40.515 --> 00:33:42.395]  I'm for assisted suicide.
[00:33:42.395 --> 00:33:43.716]  I'm for regular suicide.
[00:33:43.716 --> 00:33:45.456]  I'm for whatever gets the freeway moving.
[00:33:45.456 --> 00:33:49.878]  He is spending a million dollars on that last three months of life for that patient.
[00:33:49.878 --> 00:33:56.940]  Would it be better not to lay off those 10 teachers and to make that trade up in medical costs?
[00:33:56.940 --> 00:34:01.342]  But that's called the death panel, and you're not supposed to have that discussion.
[00:34:01.342 --> 00:34:07.644]  They told me to say that they were sorry, but that you had become unreliable.
[00:34:15.828 --> 00:34:18.449]  Is this the kind of society that you want to live in?
[00:34:18.449 --> 00:34:23.330]  Any kind of society that would do this to its children will do it to its senior citizens.
[00:34:23.330 --> 00:34:25.851]  It will do it to its dissidents.
[00:34:25.851 --> 00:34:35.213]  That kind of society will also eventually turn on its police, on its army, on its prison guards, on the quizlings and the collaborators who make that possible.
[00:34:35.213 --> 00:34:37.694]  This is nothing but a suicide cult.
[00:34:40.486 --> 00:34:41.987]  The scoops are on their way.
[00:34:41.987 --> 00:34:45.710]  I repeat, the scoops are on their way.
[00:34:45.710 --> 00:34:49.532]  You will find out why Soylent Green means life.
[00:34:49.532 --> 00:34:52.975]  You will find out why Soylent Green means death.
[00:34:52.975 --> 00:34:54.736]  We gotta stop them somehow!
[00:34:54.736 --> 00:34:59.740]  That is the secret of Soylent Green.
[00:34:59.740 --> 00:35:02.362]  Soylent Green is people!
[00:35:02.362 --> 00:35:03.002]  We're trying.
[00:35:03.002 --> 00:35:05.204]  We're trying, Chuck.
[00:35:05.204 --> 00:35:05.804]  Trump's trying.
[00:35:05.804 --> 00:35:06.785]  We're trying to stop it.
[00:35:09.226 --> 00:35:13.169]  But that's what globalism is, it's made out of people.
[00:35:13.169 --> 00:35:16.371]  Now, if you just joined us, I'm gonna finish up what I was covering.
[00:35:16.371 --> 00:35:26.979]  Bill Maher, Mr. Infanticide, Mr. Abortion, Mr. Suicide, who loves you so much, Trump hates the children, remember?
[00:35:26.979 --> 00:35:35.126]  Even though the girl wasn't separated from her parents, it was all a hoax, and even though Tom Arnold didn't get Trump's lawyer to say all this and admits it's a lie now, doesn't matter!
[00:35:36.052 --> 00:35:40.533]  Because they've got a new lie every five minutes before you discover the other one.
[00:35:40.533 --> 00:35:43.214]  And they just move on to try to control reality.
[00:35:43.214 --> 00:35:43.914]  So what do you do?
[00:35:43.914 --> 00:35:45.174]  I don't know.
[00:35:45.174 --> 00:35:47.315]  That's a question I should open the phones up about.
[00:35:47.315 --> 00:35:49.195]  What do you do about liars like this?
[00:35:49.195 --> 00:35:53.256]  In fact, I'm gonna open the phones up on that question only.
[00:35:53.256 --> 00:35:56.497]  Do you ignore the lies?
[00:35:56.497 --> 00:35:58.418]  And just tell the truth about other stuff that's going on?
[00:35:58.418 --> 00:36:02.999]  Or do you counter the lies but then let them to control the debate where they're always roping us in?
[00:36:08.251 --> 00:36:11.973]  Yeah, I forgot he said the people that took down the World Trade Center were heroes and had courage.
[00:36:11.973 --> 00:36:13.174]  I forgot Bill Maher praised that.
[00:36:13.174 --> 00:36:14.175]  God!
[00:36:14.175 --> 00:36:16.056]  There's no end to that, guys.
[00:36:16.056 --> 00:36:27.063]  Anyways... But see, when you prey on something like America, you have to hate it, or you'd feel bad.
[00:36:27.063 --> 00:36:30.045]  So, just finishing up, here's Bill Maher.
[00:36:30.045 --> 00:36:33.467]  Two weeks ago, says he wants a collapsing economy.
[00:36:33.467 --> 00:36:34.327]  What was the exact quote?
[00:36:34.327 --> 00:36:34.868]  It was, uh...
[00:36:36.542 --> 00:36:38.384]  Stock market crash.
[00:36:38.384 --> 00:36:39.825]  Economic crash was the quote, right?
[00:36:39.825 --> 00:36:40.445]  There it is.
[00:36:40.445 --> 00:36:41.506]  A crashing economy.
[00:36:41.506 --> 00:36:43.708]  There's the exact quote.
[00:36:43.708 --> 00:36:44.749]  Which is not a recession.
[00:36:44.749 --> 00:36:47.451]  That's far worse.
[00:36:47.451 --> 00:36:48.732]  We couldn't survive it.
[00:36:48.732 --> 00:36:51.675]  This sophisticated of an economy with just-on-time delivery and everything?
[00:36:51.675 --> 00:36:52.976]  I mean, the Pentagon studied it.
[00:36:52.976 --> 00:36:53.736]  Everybody else has.
[00:36:53.736 --> 00:36:56.378]  It's like, we can't have one of those.
[00:36:56.378 --> 00:36:59.561]  And a sophisticated economy tends to stop a depression.
[00:36:59.561 --> 00:37:00.522]  But if you have one,
[00:37:03.308 --> 00:37:07.230]  You better be in a farmhouse in the middle of nowhere with 50 cows on the roof.
[00:37:07.230 --> 00:37:08.410]  Which I haven't even set up yet.
[00:37:08.410 --> 00:37:11.852]  You know, I realize that I'm running up the white flag when I get that set up.
[00:37:11.852 --> 00:37:14.113]  Man, I'm so close, man.
[00:37:14.113 --> 00:37:15.473]  I'm so close to bugging out.
[00:37:15.473 --> 00:37:19.375]  I'll still do the show, but I'll admit, like, I bugged out.
[00:37:19.375 --> 00:37:23.637]  I'm in an undisclosed location because all the billionaires have run to armored redoubts.
[00:37:23.637 --> 00:37:24.637]  Even the patriot ones, I know.
[00:37:24.637 --> 00:37:28.078]  They're like, hey, you want to space down here in the bunker?
[00:37:28.078 --> 00:37:31.100]  And I'm like, no, I'm not going to do it.
[00:37:31.100 --> 00:37:31.700]  But you know what?
[00:37:33.362 --> 00:37:40.465]  I look at the spoiled rotten public that doesn't even want prosperity and Trump trying to stop a global collapse, which we're so close to, and I'm kind of like, what do I do?
[00:37:40.465 --> 00:37:42.226]  You know?
[00:37:42.226 --> 00:37:48.809]  At a certain point, I've got to just, not even throw in the towel, just be honest about things.
[00:37:48.809 --> 00:37:49.929]  But I'm not doing it yet.
[00:37:49.929 --> 00:37:52.490]  Because we're winning right now.
[00:37:52.490 --> 00:37:54.231]  And people should be trying to fix things.
[00:37:54.231 --> 00:37:58.173]  If we tried to fix things, we may not have a chance to turn this around.
[00:37:58.173 --> 00:38:01.174]  I mean, we're 7.5 billion people on a little bitty planet.
[00:38:03.183 --> 00:38:08.345]  You can fly halfway around it in 10 hours.
[00:38:08.345 --> 00:38:13.786]  And then we've got jerks that maintain control through dyscordia?
[00:38:13.786 --> 00:38:15.487]  Like Bill Maher?
[00:38:15.487 --> 00:38:22.829]  Who's got an impetus to hate people?
[00:38:22.829 --> 00:38:24.310]  I would never hurt Bill Maher.
[00:38:25.828 --> 00:38:37.355]  I'm simply saying if Bill Maher wants to talk about how he wants infanticide and euthanasia so that he doesn't get big cities get built because of big populations.
[00:38:37.355 --> 00:38:43.019]  I've told you a thousand times it's a good analogy like you may go a hundred miles, 200 miles in the oceans and you hit a coral reef.
[00:38:44.875 --> 00:38:49.558]  The right temperature, the right atmosphere, the right areas.
[00:38:49.558 --> 00:38:52.920]  Maybe a river's coming out that feeds it with flora and food.
[00:38:52.920 --> 00:38:58.724]  And you'll have a big coral reef, like Belize or the largest coral reef in the world, Australia.
[00:39:01.127 --> 00:39:04.009]  And if you're swimming along, you're like, God, look at all these fish!
[00:39:04.009 --> 00:39:05.310]  There's so many of them!
[00:39:05.310 --> 00:39:06.591]  This is overcrowded!
[00:39:06.591 --> 00:39:08.473]  Life congregates.
[00:39:08.473 --> 00:39:14.417]  But here's this psycho that's just like, God, this whole city could be mine, and I could just kill everybody.
[00:39:14.417 --> 00:39:16.499]  If they were all dead and poor, I'd rule them.
[00:39:16.499 --> 00:39:21.803]  I mean, he doesn't even get people built in.
[00:39:21.803 --> 00:39:25.066]  It's like going, damn, this restaurant, it's got a line up the door.
[00:39:25.066 --> 00:39:26.167]  It's because it's good.
[00:39:32.034 --> 00:39:36.241]  It's like all these former CIA people going, Trump's Hitler.
[00:39:36.241 --> 00:39:37.744]  Trump's Hitler.
[00:39:37.744 --> 00:39:39.667]  No, people are trying to get into the U.S., not out of it.
[00:39:41.434 --> 00:39:43.975]  And the whole leftist movement is funded by George Soros.
[00:39:43.975 --> 00:39:45.195]  We all know who he worked for.
[00:39:45.195 --> 00:39:48.415]  So, the irony is rich, but I got a lot to cover.
[00:39:48.415 --> 00:39:53.596]  Let's just get to this clip, see if we can edit it in live time as he cusses.
[00:39:53.596 --> 00:39:55.697]  Again, the gods of HBO can cuss.
[00:39:55.697 --> 00:39:57.017]  We're a broadcast.
[00:39:57.017 --> 00:39:57.577]  We understand.
[00:39:57.577 --> 00:39:58.657]  They're better than us.
[00:39:58.657 --> 00:40:02.978]  So we better be real careful, because the left will all complain if they hear a cuss word and try to get us off the air.
[00:40:02.978 --> 00:40:05.179]  They all love it when they do it, but they say, yeah, yeah, yeah.
[00:40:05.179 --> 00:40:05.659]  It's who they are.
[00:40:05.659 --> 00:40:06.419]  They're trash.
[00:40:06.419 --> 00:40:06.739]  Here it is.
[00:40:07.795 --> 00:40:21.051]  And finally, new rule, anyone who went age-wise last two weeks because I said going through a recession would be worth it if it undermined Trump's popularity, has to enroll in college and take a course in perspective.
[00:40:21.051 --> 00:40:23.815]  A recession is a survivable event.
[00:40:23.815 --> 00:40:26.338]  What Trump is doing to this country is not.
[00:40:29.745 --> 00:40:30.865]  Back it up again.
[00:40:30.865 --> 00:40:33.047]  And all his lapdogs who want to run things.
[00:40:33.047 --> 00:40:34.127]  They're the elite.
[00:40:34.127 --> 00:40:34.868]  They're in power.
[00:40:34.868 --> 00:40:35.828]  They're all these losers.
[00:40:35.828 --> 00:40:36.349]  They're ugly.
[00:40:36.349 --> 00:40:36.949]  They're stupid.
[00:40:36.949 --> 00:40:42.192]  But they're in charge because a bunch of soulless corporate guys put them on air because they're dicks.
[00:40:42.192 --> 00:40:46.074]  Okay?
[00:40:46.074 --> 00:40:49.176]  You want to have an economic collapse is what you said.
[00:40:49.176 --> 00:40:52.458]  Now you whitewash it into recession.
[00:40:52.458 --> 00:40:55.120]  And then you're sitting up there with a hundred million dollars like we're all idiots.
[00:40:56.237 --> 00:40:58.557]  And you're saying, oh, you need to go to college.
[00:40:58.557 --> 00:41:00.438]  The condescension.
[00:41:00.438 --> 00:41:01.738]  You need to go to college.
[00:41:01.738 --> 00:41:02.538]  I'm Bill Maher.
[00:41:02.538 --> 00:41:03.178]  I'm a human.
[00:41:03.178 --> 00:41:04.238]  You're an animal.
[00:41:04.238 --> 00:41:06.219]  You're trash.
[00:41:06.219 --> 00:41:08.419]  I'm Bill Maher.
[00:41:08.419 --> 00:41:10.839]  How dare you not like me rooting against America?
[00:41:10.839 --> 00:41:12.080]  How about this question, Bill?
[00:41:12.080 --> 00:41:16.920]  How come the economy came back and is at 3 plus percent when they said it could never happen?
[00:41:16.920 --> 00:41:22.541]  Krauthammer and others said... Not Krauthammer.
[00:41:22.541 --> 00:41:24.122]  Who's the guy at the New York Times, the economist?
[00:41:24.122 --> 00:41:25.282]  Krauthammer's a good guy.
[00:41:26.198 --> 00:41:26.678]  Krugman.
[00:41:26.678 --> 00:41:27.098]  Krugman.
[00:41:27.098 --> 00:41:28.159]  People get it wrong.
[00:41:28.159 --> 00:41:28.519]  Yeah.
[00:41:28.519 --> 00:41:29.459]  It could never happen.
[00:41:29.459 --> 00:41:31.279]  And a magic wand Obama.
[00:41:31.279 --> 00:41:35.001]  How do you guys not get that?
[00:41:35.001 --> 00:41:35.201]  See?
[00:41:35.201 --> 00:41:39.722]  Because if he's such a big loser, how'd he kick your ass?
[00:41:39.722 --> 00:41:42.403]  You condescending shrumpet.
[00:41:42.403 --> 00:41:45.264]  I mean, what a schmuck, man.
[00:41:45.264 --> 00:41:49.785]  I mean, Bill Maher in the encyclopedia or anywhere.
[00:41:51.461 --> 00:42:00.668]  He should be, in a dictionary, schmuck, and there's a picture of him, because this guy is so condescending, and he's like, oh, Trump's such a loser.
[00:42:00.668 --> 00:42:00.948]  Really?
[00:42:00.948 --> 00:42:03.730]  No, he went against the crowd.
[00:42:03.730 --> 00:42:06.212]  Let's go ahead and, we need to do search Bing, not Google.
[00:42:06.212 --> 00:42:07.673]  I hate Google, they're a fake search engine.
[00:42:07.673 --> 00:42:11.375]  Let's go to it, here it is.
[00:42:11.375 --> 00:42:13.597]  Person perspective.
[00:42:13.597 --> 00:42:16.359]  A recession is a survivable event.
[00:42:16.359 --> 00:42:18.861]  What Trump is doing to this country is not.
[00:42:20.723 --> 00:42:26.527]  I'm so lucky I was born to be lectured by the ugly roadkill that's Bill Maher.
[00:42:26.527 --> 00:42:28.929]  Hey Bill, if we should all die, show the example first.
[00:42:28.929 --> 00:42:34.032]  He's about to go the way of the dinosaurs because we've been taken over by a dodo bird.
[00:42:34.032 --> 00:42:38.075]  Oh, every week we're cavemen, we're old, we're dead.
[00:42:38.075 --> 00:42:40.377]  No, you're gone, you're done.
[00:42:40.377 --> 00:42:41.598]  You want us to commit suicide?
[00:42:42.458 --> 00:42:44.240]  I tell you what, lead the way.
[00:42:44.240 --> 00:42:53.589]  If you'll shove a gun, I hope you don't do it, but he always wants to die, you call for it, so if you shove a gun in your mouth and blow the top of your head off, I'll think about it for five minutes.
[00:42:53.589 --> 00:42:56.873]  And then I'll piss all over your ugly stinking grave, you maggot!
[00:42:58.507 --> 00:43:00.828]  Fueling your body is hard work.
[00:43:00.828 --> 00:43:06.611]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[00:43:06.611 --> 00:43:15.035]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[00:43:15.035 --> 00:43:17.256]  There's no better way to power your body.
[00:43:17.796 --> 00:43:24.679]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[00:43:24.679 --> 00:43:35.825]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[00:43:35.825 --> 00:43:42.748]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[00:43:43.288 --> 00:43:49.430]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[00:43:49.430 --> 00:43:53.271]  Don't miss out on the chance to fuel your body and support recovery.
[00:43:53.271 --> 00:43:56.491]  Try the InfoWars Life Daily Digestive Pack today.
[00:43:56.491 --> 00:44:00.973]  I want to plow into all of this.
[00:44:00.973 --> 00:44:05.674]  I'm going to spend a few minutes here first just encouraging listeners to understand that
[00:44:07.279 --> 00:44:18.129]  When you buy t-shirts, or water filtration systems, or books, or videos, or other material from InfoWarsTore.com, you are funding the revolution.
[00:44:18.129 --> 00:44:20.230]  I mean, I cannot say it any clearer.
[00:44:20.230 --> 00:44:24.234]  And so it is essential that you purchase the products at InfoWarsTore.com.
[00:44:24.234 --> 00:44:25.255]  And I want to thank everybody that has.
[00:44:25.675 --> 00:44:31.479]  We've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine in it.
[00:44:31.479 --> 00:44:33.861]  You cannot beat that for children and adults.
[00:44:33.861 --> 00:44:36.522]  We've got the best mouthwash designed by Dr. Jones.
[00:44:36.522 --> 00:44:37.423]  That's my dad.
[00:44:37.423 --> 00:44:39.304]  With colloidal silver and iodine as well.
[00:44:39.304 --> 00:44:41.806]  Infowarslife.com or 888-253-3139.
[00:44:41.806 --> 00:44:50.992]  And your purchase of the products stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[00:44:50.992 --> 00:44:55.435]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[00:45:01.637 --> 00:45:11.044]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:45:11.044 --> 00:45:22.472]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
[00:45:22.472 --> 00:45:28.136]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[00:45:28.436 --> 00:45:39.881]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:45:39.881 --> 00:45:48.065]  You can even choose to start your morning healthier with the Immune Support Blend, infused with a powerful blend to support your immune response and stamina.
[00:45:48.065 --> 00:45:50.566]  It's time to take care of your morning routine.
[00:45:50.566 --> 00:45:56.249]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:45:59.972 --> 00:46:04.654]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[00:46:04.654 --> 00:46:15.099]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:46:15.979 --> 00:46:20.802]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:46:20.802 --> 00:46:29.188]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:46:29.188 --> 00:46:36.913]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:46:36.913 --> 00:46:38.855]  Wake up refreshed and take on the day.
[00:46:39.355 --> 00:46:47.279]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:46:47.279 --> 00:46:50.981]  Get the sleep you deserve and experience the power of knockout.
[00:46:50.981 --> 00:46:55.323]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:46:55.323 --> 00:47:02.267]  That's InfoWarsLife.com.
[00:47:02.267 --> 00:47:04.908]  You're listening to the Alex Jones Show.
[00:47:11.806 --> 00:47:18.891]  A lot of his supporters believe that we are the enemy of the American people, and that is really, really an awful situation.
[00:47:18.891 --> 00:47:21.133]  We are not the enemy of the American people.
[00:47:21.133 --> 00:47:33.722]  We love the American people.
[00:47:33.722 --> 00:47:35.964]  We are not the enemy of the American people.
[00:47:35.964 --> 00:47:37.465]  We love the American people.
[00:47:37.465 --> 00:47:38.846]  We love the American people.
[00:47:40.785 --> 00:47:43.187]  We love the American people.
[00:47:43.187 --> 00:47:57.101]  They came in peace.
[00:47:57.101 --> 00:47:59.283]  We are not the enemy of the American people.
[00:47:59.283 --> 00:48:01.165]  We love the American people.
[00:48:08.493 --> 00:48:13.978]  This is CNN.
[00:48:13.978 --> 00:48:19.662]  If you are receiving this transmission, you are the resistance.
[00:48:19.662 --> 00:48:30.831]  A lot of his supporters believe that we are.
[00:48:30.831 --> 00:48:37.617]  I hear people talking bad about the way we have to live here in this country.
