[00:00:03.741 --> 00:00:08.665]  Defending the Republic from enemies foreign and domestic.
[00:22:51.682 --> 00:23:02.796]  Is it because down the road Democrats are fearful that this might lead to voter suppression efforts by the Republican administration, keeping people from being able to vote in the future by requiring...
[00:23:03.337 --> 00:23:06.798]  There are certain identity documents that a lot of people just don't have.
[00:23:06.798 --> 00:23:12.120]  According to Joe DeFelice, the chairman of the Philadelphia Republican Party, you guys are saying that may be happening, is that correct?
[00:23:12.120 --> 00:23:12.820]  Oh, it's happening.
[00:23:12.820 --> 00:23:15.521]  Everything they said we were going to do, they're actually doing.
[00:23:15.521 --> 00:23:18.001]  They're intimidating, they're suppressing, they're disenfranchising.
[00:23:18.001 --> 00:23:18.962]  It's getting ridiculous.
[00:23:18.962 --> 00:23:24.603]  People in both parties, and independents as well, should want fair elections.
[00:23:24.603 --> 00:23:25.784]  They want every vote counted.
[00:23:25.784 --> 00:23:28.004]  The Democrats want to steal this country, it ain't happening.
[00:23:30.689 --> 00:23:36.173]  Rob Due with InfoWars.com, and in case you haven't been paying attention, vote fraud is back in the news.
[00:23:36.173 --> 00:23:42.158]  And no, this time it isn't the Russians hacking our democracy, it's Donald Trump undermining it with tweets.
[00:23:42.158 --> 00:23:48.703]  In fact, if you look at mainstream media news, we have headlines from CNN, White House, Trump believes millions voted illegally.
[00:23:49.503 --> 00:23:54.865]  Washington Post, Trump seeks major investigation into unsupported claims of voter fraud.
[00:23:54.865 --> 00:23:58.426]  USA Today, fact check, Trump claims massive voter fraud.
[00:23:58.426 --> 00:23:59.726]  Here's the truth.
[00:23:59.726 --> 00:24:03.967]  And finally from Politico, Trump's bad voter fraud math.
[00:24:03.967 --> 00:24:09.809]  Now this is the same Politico that back in 2015 said how illegal immigrants could elect Hillary.
[00:24:09.809 --> 00:24:10.809]  And what are they talking about?
[00:24:10.809 --> 00:24:12.910]  Are they talking about illegal immigrants voting illegally?
[00:24:13.490 --> 00:24:20.717]  No, what they're talking about is illegal immigrants going into states and changing the way the Electoral College is appropriated.
[00:24:20.717 --> 00:24:31.668]  Thanks to the unique math undergirding the Electoral College, the mere presence of 11 to 12 million illegal immigrants and other non-citizens here legally may enable them to swing the election from Republicans to Democrats.
[00:24:33.024 --> 00:24:39.309]  In fact, there are 435 electoral seats that are re-appropriated every 10 years due to the census.
[00:24:39.309 --> 00:24:45.534]  So if you have a massive wave of illegal immigrants, they could tip the scales into the favor of the Democrats.
[00:24:45.534 --> 00:24:54.161]  And these findings are echoed by a study from Old Dominion and George Mason University done back in 2014, titled, Do Non-Citizens Vote in U.S.
[00:24:54.161 --> 00:24:54.601]  Elections?
[00:24:55.382 --> 00:25:00.825]  The highlights include first use of representative sample to measure non-citizen voting in the USA.
[00:25:00.825 --> 00:25:03.727]  They also found that some non-citizens cast votes in U.S.
[00:25:03.727 --> 00:25:06.228]  elections despite legal bans.
[00:25:06.228 --> 00:25:10.671]  They also found that non-citizens favored Democratic candidates over Republicans.
[00:25:10.671 --> 00:25:18.316]  And they found that non-citizens likely changed the 2008 outcomes including the Electoral College votes and the composition of Congress.
[00:25:18.316 --> 00:25:23.459]  They also said that voter photo identification rules have limited effect on non-citizen voter participation.
[00:25:24.617 --> 00:25:37.285]  And specifically in the study, the authors say that illegals may have cast as many as 2.8 million votes in 2008 and 2010, which is the same number of votes that Hillary Clinton won the popular vote by in this past election.
[00:25:37.285 --> 00:25:42.268]  So it really makes you wonder, is Donald Trump full of bunk when he says we need to do an investigation into this?
[00:25:42.268 --> 00:25:43.809]  Or is there something behind it?
[00:25:43.809 --> 00:25:48.072]  The mainstream media wants you to think that voter fraud has never occurred in this country, ever.
[00:25:48.072 --> 00:25:51.114]  But now I'm going to go into some instances that happened just in this past election.
[00:25:51.963 --> 00:25:55.245]  So there's a checklist on whether or not a precinct can be unrecountable.
[00:25:55.245 --> 00:26:03.790]  If there's a large tear in the ballot container that would allow ballots to be removed or ballots to be put in, that potentially could deem a precinct unrecountable.
[00:26:03.790 --> 00:26:16.258]  If the seal on the ballot container bag doesn't match the seal number written in the poll book, that could potentially be a cause for an unrecountable precinct as well.
[00:26:16.898 --> 00:26:20.460]  Half of Detroit votes may be ineligible for recount.
[00:26:20.460 --> 00:26:32.686]  Michigan's largest county voted overwhelmingly for Democratic candidate Hillary Clinton, but officials couldn't reconcile vote totals for 610 of the 1,680 precincts during a county-wide canvas of vote results last month.
[00:26:32.686 --> 00:26:38.549]  That's right, and this was one of the states where Jill Stein was trying to have a recount, and notice that recount in that state got quashed.
[00:26:39.529 --> 00:26:49.265]  Furthermore, in heavily Democratic Detroit, it was found that 59% of the precinct poll books did not match those of the voting machine printouts.
[00:26:49.265 --> 00:26:49.986]  That's 392 precincts out of 662.
[00:26:53.911 --> 00:27:00.539]  Now let's move over to PA, where just yesterday, a spokesman for the State Department there said, But earlier this month, the Secretary of State said,
[00:27:13.394 --> 00:27:24.040]  In fact, the Secretary of State, Carole Eshiel, was quoted as saying, there's potential for voter fraud in Pennsylvania, and added, she's powerless to investigate or prosecute double voters.
[00:27:24.040 --> 00:27:29.863]  And back during election day, Philadelphia GOP member, Brittany Forman, said she witnessed voter fraud.
[00:27:29.863 --> 00:27:33.645]  She witnessed people trying to tell people how to vote in Philadelphia.
[00:27:34.145 --> 00:27:40.148]  And in early November, state police raided the offices of Delco to seek evidence of voter registration fraud.
[00:27:40.148 --> 00:27:42.549]  And that's in Delaware County, Pennsylvania.
[00:27:42.549 --> 00:27:47.090]  Again, another swing state where the vote counts were stopped.
[00:27:47.090 --> 00:27:48.191]  You see how this is happening?
[00:27:48.191 --> 00:27:52.473]  Anywhere where there might be voter fraud or widespread voter fraud, the recounts were stopped.
[00:27:52.473 --> 00:27:54.554]  Now, there were only recounts in three states.
[00:27:54.554 --> 00:27:56.995]  Wisconsin, Michigan, and Pennsylvania.
[00:27:56.995 --> 00:28:01.276]  But there were other states that were reporting hacks to their voter registration systems.
[00:28:01.276 --> 00:28:02.277]  One of which was Georgia.
[00:28:02.837 --> 00:28:07.361]  And the IP address of the computer that was attacking them led back to DHS.
[00:28:07.361 --> 00:28:11.565]  Now, when DHS was questioned about this, they said, well, it might be a rogue employee, we don't know.
[00:28:11.565 --> 00:28:19.952]  And then when the head of elections of Georgia canvassed other states, they found at least five other states were getting pings from the Department of Homeland Security.
[00:28:20.552 --> 00:28:27.036]  And then we had Obama, as he was walking out the door, wanting to put Homeland Security in charge of our election systems.
[00:28:27.036 --> 00:28:32.378]  And finally, from The Daily Caller back in October, here's what voter fraud looks like in 23 states.
[00:28:32.378 --> 00:28:37.621]  And they highlight cases in Virginia, Colorado, Michigan, and California, and 19 other states.
[00:28:40.017 --> 00:28:44.622]  So voter fraud is real, and I commend the President for wanting to do an investigation on it.
[00:28:44.622 --> 00:28:49.086]  And the mainstream media needs to get out of the way and shut up until we see what the findings are.
[00:28:49.086 --> 00:28:52.589]  This has been Rob Due reporting for InfoWars.com and InfoWars Nightly News.
[00:28:58.450 --> 00:29:05.914]  I am very proud to announce the introduction of the highest quality InfoWars Biome Defense Probiotic.
[00:29:05.914 --> 00:29:19.121]  We wanted to come out with the largest spectrum of high quality known probiotics that have been proven to improve overall digestion and health and detoxification in the body.
[00:29:20.061 --> 00:29:31.949]  Biome Defense is an exclusive blend of 50 billion live and active cultures from over 23 different probiotic strains that are known to support digestion and intestinal function.
[00:29:31.949 --> 00:29:37.913]  Our researchers are confident that we have been able to develop what will be the leading probiotic on the market.
[00:29:38.673 --> 00:29:47.683]  Secure your biome defense in ultra strength or regular strength at InfoWarsLife.com today and get started supporting your digestive system naturally.
[00:29:47.683 --> 00:29:55.872]  We've been testing this formula for years, but this is the limited first run to the public, so please take advantage of it today, support your own health, and support the InfoWar.
[00:29:59.105 --> 00:30:07.367]  Please listen carefully, because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the info war.
[00:30:07.367 --> 00:30:08.588]  A 360 win.
[00:30:08.588 --> 00:30:15.150]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at infowarshore.com.
[00:30:15.150 --> 00:30:22.652]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip, because we hold back a surplus for AutoShip customers.
[00:30:23.072 --> 00:30:28.136]  Number three, we're giving you free shipping on all orders above $50.
[00:30:28.136 --> 00:30:34.241]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[00:30:34.241 --> 00:30:42.047]  Just go to InfoWarsTore.com, select your favorite product or products, click on auto ship, and choose how often you want us to send you another order.
[00:30:42.047 --> 00:30:49.252]  As you know, I coined the term 360 win, and with the new auto ship feature at InfoWarsLife.com, this is a sure win.
[00:30:49.252 --> 00:30:50.053]  10% off on auto ship.
[00:30:50.213 --> 00:30:52.656]  Win-win-win at InfoWarsLife.com.
[00:30:52.656 --> 00:30:54.639]  Free shipping on orders above $50.
[00:30:54.639 --> 00:30:58.804]  And all out-of-stock items are never out-of-stock when you sign up for auto-ship.
[00:30:58.804 --> 00:31:09.457]  National Defense Labs and Citizen Armor has given InfoWars the exclusive on distributing to the American people the true next generation in body armor.
[00:31:09.657 --> 00:31:17.425]  Basically, what we're bringing to the Infowars team is a new line of dynamic, lightweight body armor.
[00:31:17.425 --> 00:31:23.471]  It is lighter, more flexible, easier to wear, more comfortable, and stronger than anything else on the market.
[00:31:23.471 --> 00:31:29.517]  You said when you talked to people that have been using this, actually testing it for years, people that currently have tested it for us, they didn't just say outstanding.
[00:31:29.517 --> 00:31:30.458]  What did they really say about this?
[00:31:30.598 --> 00:31:32.420]  They want to know, how do they get it?
[00:31:32.420 --> 00:31:33.440]  Where do they find it?
[00:31:33.440 --> 00:31:37.164]  A lot of my law enforcement official buddies want to know the same thing.
[00:31:37.164 --> 00:31:39.325]  The Backpack Body Armor is only $200.
[00:31:39.325 --> 00:31:41.948]  I mean, it's unbelievable.
[00:31:41.948 --> 00:31:43.209]  It's a quarter inch thick.
[00:31:43.209 --> 00:31:44.130]  It's got a 20-year warranty.
[00:31:44.130 --> 00:31:44.790]  It's waterproof.
[00:31:44.790 --> 00:31:45.250]  You can wear it.
[00:31:45.250 --> 00:31:45.951]  It's comfortable.
[00:31:45.951 --> 00:31:48.073]  And we shot everything you can imagine on it.
[00:31:48.073 --> 00:31:49.834]  Again, fund the Info Ward.
[00:31:49.834 --> 00:31:52.557]  Get the game-changing Nanotech Tubes.
[00:31:52.557 --> 00:31:54.638]  It's a win-win.
[00:31:54.638 --> 00:31:54.698]  $200.
[00:31:54.698 --> 00:31:57.601]  Go check out all their different products at Infowarstore.com.
[00:31:57.601 --> 00:31:58.302]  It's amazing.
[00:31:59.088 --> 00:32:04.152]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[00:32:04.152 --> 00:32:12.999]  Longevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[00:32:12.999 --> 00:32:16.962]  Longevity also offers you an ingenious way to augment your income.
[00:32:16.962 --> 00:32:17.743]  And the best part?
[00:32:17.743 --> 00:32:20.625]  You'll be helping your friends and family along the way.
[00:32:20.625 --> 00:32:23.227]  Visit InfoWarsTeam.com today.
[00:32:23.227 --> 00:32:24.008]  Become a member.
[00:32:24.008 --> 00:32:28.071]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[00:32:28.291 --> 00:32:35.014]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[00:32:35.014 --> 00:32:35.975]  Another win-win.
[00:32:35.975 --> 00:32:39.716]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[00:32:39.716 --> 00:32:40.957]  And you can be too.
[00:32:40.957 --> 00:32:41.497]  It's simple.
[00:32:41.497 --> 00:32:44.439]  Just go to Infowarsteam.com today.
[00:32:44.439 --> 00:32:46.540]  Complete a short sign-up and you're part of the team.
[00:32:46.540 --> 00:32:49.801]  That's Infowarsteam.com or Infowarshealth.com.
[00:32:49.801 --> 00:32:56.104]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[00:32:56.104 --> 00:32:57.405]  Check it out for yourself today.
[00:33:02.210 --> 00:33:18.041]  You're listening to The Alex Jones Show.
[00:33:18.041 --> 00:33:25.746]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:33:27.896 --> 00:33:29.597]  Waging war on corruption.
[00:33:29.597 --> 00:33:31.739]  I intend to open the phones up in the second hour.
[00:33:31.739 --> 00:33:34.441]  We have a bunch of special reports I haven't gotten to.
[00:33:34.441 --> 00:33:39.866]  But I was just thinking, why did you vote for Trump?
[00:33:39.866 --> 00:33:45.850]  And what do you think of him delivering in eight and a half days on half of his agenda?
[00:33:45.850 --> 00:33:48.773]  At least executing to move forward with it.
[00:33:48.773 --> 00:33:51.335]  It's so unprecedented even in history.
[00:33:51.335 --> 00:33:55.038]  Even with other leaders that do what they say they do, it takes some time.
[00:33:56.547 --> 00:33:59.130]  This is beyond Blitzkrieg.
[00:33:59.130 --> 00:34:00.031]  This is amazing.
[00:34:00.031 --> 00:34:07.078]  And CNN says, it's like he's obsessed with delivering on his promises.
[00:34:07.078 --> 00:34:09.220]  Yes, this is leadership.
[00:34:09.220 --> 00:34:13.564]  And you compare it to Obama, who vacationed four or five months a year.
[00:34:13.564 --> 00:34:17.909]  It's a totally different ballgame, isn't it?
[00:34:21.001 --> 00:34:23.223]  You know, I don't have George Soros funding us.
[00:34:23.223 --> 00:34:25.645]  I don't have big corporate sponsors.
[00:34:25.645 --> 00:34:30.368]  I have viewers and listeners that support InfoWars.
[00:34:30.368 --> 00:34:38.715]  And just like our information is game-changing, cutting-edge, tip-of-the-spear, spearhead, powerful, because we're telling the truth,
[00:34:39.895 --> 00:34:52.962]  The products I sell are things I personally research, I personally use, that we scour the world for what's the best for ourselves and our families, our communities, and what's the best to sell to you at the lowest price.
[00:34:52.962 --> 00:34:54.183]  It's really a simple idea.
[00:34:54.183 --> 00:34:57.685]  Do unto others as you'd have them do unto you.
[00:34:57.685 --> 00:35:01.847]  And whether it's non-GMO heirloom seeds that are great to order right now with the spring coming up,
[00:35:03.038 --> 00:35:12.721]  Whether it's water purification, home air purifiers, or whether it's Defense Department Combat One that only is available to InfoWars customers right now.
[00:35:12.721 --> 00:35:14.882]  It'll be in stores nationwide within six months.
[00:35:14.882 --> 00:35:16.163]  You'll see it everywhere.
[00:35:16.163 --> 00:35:18.123]  It's got a whole new system beyond colloidal silver.
[00:35:18.123 --> 00:35:20.444]  Colloidal silver is great beyond antibiotics.
[00:35:20.444 --> 00:35:24.326]  It's been proven by the Defense Department with patented technology to kill the germs safely.
[00:35:24.326 --> 00:35:25.886]  It's got things nobody's got.
[00:35:25.886 --> 00:35:29.407]  We've got the field spray, the wipes, everything, and it's like cheaper than baby wipes.
[00:35:29.407 --> 00:35:30.148]  It's ten times better.
[00:35:30.928 --> 00:35:31.469]  That's all available.
[00:35:31.469 --> 00:35:37.235]  We got lowers from Tennessee Arms, the lowest price with the brass inserts.
[00:35:37.235 --> 00:35:41.119]  But the point is, is that just as we game change in politics and in
[00:35:42.918 --> 00:35:44.219]  World Systems.
[00:35:44.219 --> 00:35:47.542]  We game change in the products we bring you to fund our operation.
[00:35:47.542 --> 00:35:50.644]  And you game change when you go check out the products.
[00:35:50.644 --> 00:35:53.166]  We've got thousands of them that everybody needs.
[00:35:53.166 --> 00:36:00.993]  And support people that are behind you, behind your family, and behind literally being suicidal when it comes to taking on the globalists.
[00:36:00.993 --> 00:36:04.055]  And I don't mean that as in suicidal the technical sense.
[00:36:04.055 --> 00:36:04.896]  I love life.
[00:36:04.896 --> 00:36:06.457]  I want to live to be 150 years old.
[00:36:06.457 --> 00:36:07.658]  I don't ever want to die.
[00:36:07.658 --> 00:36:09.139]  I want to have great-great-grandchildren, I see.
[00:36:10.220 --> 00:36:11.181]  You know what?
[00:36:11.181 --> 00:36:13.303]  Put a gun to my head and say sell somebody out?
[00:36:13.303 --> 00:36:14.243]  I say pull the trigger.
[00:36:14.243 --> 00:36:17.286]  I will never submit or give in.
[00:36:17.286 --> 00:36:18.907]  We're the people to bet on.
[00:36:18.907 --> 00:36:20.429]  We're the people to support.
[00:36:20.429 --> 00:36:24.612]  But beyond buying our products, I want your prayers.
[00:36:24.612 --> 00:36:27.955]  I want you, when you look up at the stars at night and pray for your family, to think about me.
[00:36:27.955 --> 00:36:31.197]  Because I am your family and I love you and I need you.
[00:36:31.197 --> 00:36:33.759]  We all need each other in this fight.
[00:36:33.759 --> 00:36:37.643]  We always root for the folks that stand up for what's good and try to help people, don't we?
[00:36:38.356 --> 00:36:42.099]  There's a bunch of people who think we're weak because we care about the little guy.
[00:36:42.099 --> 00:36:44.141]  Because we don't want senseless wars.
[00:36:44.141 --> 00:36:47.144]  But we're willing to go to war to stand up for what we believe in.
[00:36:47.144 --> 00:36:54.191]  And I'll quote Merle Haggard, I don't blame somebody for picking sides and standing up for what they believe in.
[00:36:54.191 --> 00:37:00.857]  But when you sit here and you run down what I stand for and claim I'm some type of degenerate, for what I believe in, you're walking on the fighting side of me.
[00:37:02.025 --> 00:37:04.467]  That's what InfoWars is in 21 years.
[00:37:04.467 --> 00:37:07.769]  You're walking on the fighting side of Alex Jones, and you've got to fight.
[00:37:07.769 --> 00:37:09.090]  You want to fight, you've got one.
[00:37:09.090 --> 00:37:18.977]  And all I am is an electrical charge reaching out to you that feels the same way, who has the same background, the same historical experiences.
[00:37:18.977 --> 00:37:20.058]  I don't care what color you are.
[00:37:20.058 --> 00:37:21.579]  It's the American experience.
[00:37:21.579 --> 00:37:24.501]  We've all been through it together, and it's spiritual.
[00:37:27.006 --> 00:37:28.127]  I want to launch a D.C.
[00:37:28.127 --> 00:37:31.188]  bureau, I want to launch a London bureau, I want to launch a New York bureau, an L.A.
[00:37:31.188 --> 00:37:33.630]  bureau, I want to take the culture back, I got plans.
[00:37:33.630 --> 00:37:35.891]  You think what we've done has been powerful so far?
[00:37:35.891 --> 00:37:41.454]  I know that if we implement these plans, it will change the world.
[00:37:41.454 --> 00:37:44.176]  Now does it put me into greater danger?
[00:37:44.176 --> 00:37:45.256]  Absolutely.
[00:37:45.256 --> 00:37:46.537]  That's why I go there.
[00:37:46.537 --> 00:37:49.058]  I go towards the enemy attack.
[00:37:49.058 --> 00:37:49.759]  Just like World War II.
[00:37:51.203 --> 00:37:52.284]  They didn't have good radar.
[00:37:52.284 --> 00:37:54.266]  They didn't have GPS.
[00:37:54.266 --> 00:37:55.027]  They didn't have any of that.
[00:37:55.027 --> 00:37:57.048]  They had charts and maps.
[00:37:57.048 --> 00:38:00.712]  And they'd be going in to try to bomb a little bitty factory.
[00:38:00.712 --> 00:38:06.857]  Imagine flying 500 miles, 1,000 miles, and you're trying to bomb a little bitty factory.
[00:38:06.857 --> 00:38:11.101]  And sometimes your mission, instead of the wind was in your face, you're not going to even have gas to get back.
[00:38:11.101 --> 00:38:12.242]  But you got ordered to go there.
[00:38:12.242 --> 00:38:14.965]  So you're going to bomb these targets and ditch your planes in the ocean.
[00:38:18.621 --> 00:38:25.008]  And imagine, you're flying in, you're looking on the binoculars, you're looking at night for fires, and you go, there it is, there's the flak!
[00:38:25.008 --> 00:38:28.852]  They got the shells, and you steer right towards the enemy attack.
[00:38:28.852 --> 00:38:31.875]  You go right to the attack.
[00:38:31.875 --> 00:38:37.601]  Because their fight against us, is our guidance system to where we gotta drop the munitions.
[00:38:39.787 --> 00:38:42.609]  We're running a special that's going to end in just a few days.
[00:38:42.609 --> 00:38:48.893]  We have it with the manufacture of Alexa Pure water filtration systems that cut all the garbage out and the Alexa Pure Breeze.
[00:38:48.893 --> 00:38:50.775]  Amazing air filtration system.
[00:38:50.775 --> 00:38:51.195]  It's only like $250.
[00:38:51.195 --> 00:38:54.597]  Well, 20-something percent off.
[00:38:54.597 --> 00:38:55.718]  It's way below that.
[00:38:55.718 --> 00:38:55.818]  It's $149.
[00:38:58.311 --> 00:38:58.652]  We're good
[00:39:15.234 --> 00:39:16.555]  You know, I'm not ready yet to get into
[00:39:38.672 --> 00:39:40.536]  More proof of the election fraud.
[00:39:40.536 --> 00:39:41.418]  Backing up what Trump said.
[00:39:41.418 --> 00:39:43.141]  I want to cover that in the next segment.
[00:39:43.141 --> 00:39:44.925]  Plus their attempts to implode the economy.
[00:39:44.925 --> 00:39:49.113]  I want to air a John Bowne report because I love the people of Mexico or anywhere else.
[00:39:50.922 --> 00:40:00.206]  I love empowering people, and what Trump's doing will empower everybody if the dream of free market, open, free societies is actually realized.
[00:40:00.206 --> 00:40:05.388]  So there's a report here, Mexico Our Neighbor Under Economic Tyranny by John Bowne.
[00:40:05.388 --> 00:40:07.789]  We're going to go to break here in just about three minutes.
[00:40:07.789 --> 00:40:10.310]  I don't have time to get to that.
[00:40:10.310 --> 00:40:11.270]  Man, I want to get to that.
[00:40:11.270 --> 00:40:15.872]  We're going to play that when we come back.
[00:40:15.872 --> 00:40:16.132]  Do what?
[00:40:19.429 --> 00:40:21.390]  Okay, we have time for which report?
[00:40:21.390 --> 00:40:22.931]  Oh yeah, the Black Conservative Report.
[00:40:22.931 --> 00:40:26.733]  This guy's powerful at the Women's March when they're attacking white people.
[00:40:26.733 --> 00:40:29.454]  He says you're just acting like the enemy, like the KKK.
[00:40:29.454 --> 00:40:31.495]  Let's go out to break with this report.
[00:40:31.495 --> 00:40:33.376]  No, no, no, I haven't been practicing.
[00:40:33.376 --> 00:40:34.416]  This is what I live.
[00:40:34.416 --> 00:40:35.337]  This is what I breathe.
[00:40:36.286 --> 00:40:41.210]  There's a woman in front of him saying, lock him up.
[00:40:41.210 --> 00:40:45.453]  You allow Black Lives Matter on campus, but you don't allow white power on campus.
[00:40:45.453 --> 00:40:46.414]  Why not?
[00:40:46.414 --> 00:40:47.775]  It's the same.
[00:40:47.775 --> 00:40:50.497]  Neither hate, both are hate groups, but neither are productive.
[00:40:50.497 --> 00:40:52.959]  So if you denounce one, denounce the other.
[00:40:52.959 --> 00:40:55.881]  It's a black guy telling a white woman Black Lives Matter is racist.
[00:40:58.231 --> 00:41:00.032]  I'm being honest with you, bro.
[00:41:00.032 --> 00:41:00.772]  I'm being honest with you.
[00:41:00.772 --> 00:41:02.173]  You don't know what to say.
[00:41:02.173 --> 00:41:03.473]  Let me tell you something.
[00:41:03.473 --> 00:41:03.974]  Listen, chill.
[00:41:03.974 --> 00:41:04.974]  But let me be honest with you.
[00:41:04.974 --> 00:41:06.375]  I just want to say this, right?
[00:41:06.375 --> 00:41:09.116]  I want to tell you something right now.
[00:41:09.116 --> 00:41:12.357]  African Americans make up 13% of the population.
[00:41:13.130 --> 00:41:18.175]  Yet commit over 50% of the violent gun and drug crime in the United States.
[00:41:18.175 --> 00:41:20.397]  And you don't think there's a problem with that?
[00:41:20.397 --> 00:41:21.298]  No, no, that's true.
[00:41:21.298 --> 00:41:21.659]  It's 55%.
[00:41:21.659 --> 00:41:24.281]  And if you love black folks, you want to fix that.
[00:41:24.281 --> 00:41:25.562]  The last 5% of that is to other blacks.
[00:41:25.562 --> 00:41:36.573]  So if you're an African American, I have a 2,000 time more likelihood to be shot and killed by another black man leaving this event than I do by a white person, a police officer, or a neo-Nazi.
[00:41:37.614 --> 00:41:38.214]  We're good to go.
[00:41:53.580 --> 00:42:03.305]  Listen, if Obama would have stood up and said, look, we're killing each other, we've got a problem within the African American community, he would have been phenomenal.
[00:42:03.305 --> 00:42:04.606]  But he's gonna make it white people.
[00:42:04.606 --> 00:42:05.586]  He hired Owens Troyer.
[00:42:05.586 --> 00:42:11.369]  I wanna find this guy, I wanna hire him, either where he's at or to come here.
[00:42:11.369 --> 00:42:13.250]  This guy is our next reporter.
[00:42:13.250 --> 00:42:17.812]  Shot killed by another black man, leaving this event today, tonight.
[00:42:17.812 --> 00:42:19.353]  And he'll call this guy Uncle Tom.
[00:42:19.353 --> 00:42:21.094]  No, he actually cares about black people.
[00:42:22.134 --> 00:42:23.255]  That's what's killing black people.
[00:42:23.255 --> 00:42:24.476]  That's sad.
[00:42:24.476 --> 00:42:27.357]  I can't even, I can't hang out in black neighborhoods.
[00:42:27.357 --> 00:42:29.679]  I can't do that.
[00:42:29.679 --> 00:42:30.619]  I can't.
[00:42:30.619 --> 00:42:32.340]  I can't because it's a risk for me.
[00:42:32.340 --> 00:42:33.661]  It's a risk.
[00:42:33.661 --> 00:42:34.422]  It's sad.
[00:42:34.422 --> 00:42:36.523]  There's a problem within the African American community.
[00:42:36.523 --> 00:42:37.864]  This guy is kidding me right now.
[00:42:37.864 --> 00:42:39.025]  I want this guy as a reporter right now.
[00:42:39.025 --> 00:42:40.546]  Obama didn't address it because he wanted the black vote.
[00:42:40.546 --> 00:42:41.446]  Don't reach out and find this guy.
[00:42:41.446 --> 00:42:47.210]  Al Sharpton didn't address it because he's making millions of dollars off of victimizing African Americans.
[00:42:47.210 --> 00:42:47.930]  Trust me.
[00:42:47.930 --> 00:42:48.430]  Trust me.
[00:42:48.430 --> 00:42:49.091]  I know how that is.
[00:42:49.971 --> 00:42:53.032]  $1,000 bounty for whoever finds out who that guy is.
[00:42:53.032 --> 00:42:54.433]  I want him.
[00:42:54.433 --> 00:42:55.373]  Just like Owen Schroer.
[00:42:55.373 --> 00:42:58.514]  Not because he's black or white, because he's super smart.
[00:42:58.514 --> 00:43:00.295]  Headline, Washington Times.
[00:43:00.295 --> 00:43:01.775]  Trump argument bolstered.
[00:43:01.775 --> 00:43:05.277]  Clinton received 800,000 votes from non-citizens.
[00:43:05.277 --> 00:43:06.037]  Study finds.
[00:43:06.357 --> 00:43:20.063]  In a study done by Jesse Richman of Old Dominion University in Norfolk, Virginia, he found that likely 6.4% of the estimated 20 million non-citizens of voting age living in the United States voted in the 2016 presidential election.
[00:43:20.063 --> 00:43:22.904]  The way he sees it, this added 843,000 votes for Clinton, 81% of the non-citizen vote.
[00:43:26.405 --> 00:43:27.786]  So there it is again.
[00:43:27.786 --> 00:43:31.448]  Voter fraud proven to be happening, another independent study has found.
[00:43:31.448 --> 00:43:42.034]  Stack that up with independent CBS investigation, the Federalist's John Gibbs investigation, a compilation of documented voter fraud at discoverthenetworks.org, and more to come, I'm sure.
[00:43:42.034 --> 00:43:49.599]  Remember, just yesterday, CNN, USA Today, and other mainstream media outlets claimed Trump's claim of voter fraud was debunked.
[00:43:51.698 --> 00:43:54.278]  Even factcheck.org said it wasn't true.
[00:43:54.278 --> 00:43:58.359]  This is Owen Schroer for InfoWars.com.
[00:43:58.359 --> 00:44:00.640]  Electrify your day with Secret 12.
[00:44:00.640 --> 00:44:02.220]  It's like lightning in a bottle.
[00:44:02.220 --> 00:44:06.121]  We all have days in which we just can't seem to perform at the level we'd like to.
[00:44:06.121 --> 00:44:14.062]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[00:44:14.062 --> 00:44:19.023]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[00:44:19.023 --> 00:44:19.763]  The reality is
[00:44:20.043 --> 00:44:24.830]  It's hard to take in the proper amount of vitamins we need each day with our modern diets.
[00:44:24.830 --> 00:44:32.621]  Secret 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[00:44:32.621 --> 00:44:37.047]  It pairs two forms of vitamin B12 into one explosive formula.
[00:44:37.327 --> 00:44:43.192]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes.
[00:44:43.192 --> 00:44:46.355]  But it also assists with many other functions of the body.
[00:44:46.355 --> 00:44:49.918]  Electrify your mind and body and take your health to the next level.
[00:44:49.918 --> 00:44:53.822]  Experience the power of Secret 12 at InfoWarsLife.com.
[00:44:53.822 --> 00:44:55.423]  That's InfoWarsLife.com.
[00:44:58.925 --> 00:44:59.745]  Hey, everyone!
