[00:00.000 --> 00:11.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[38:57.000 --> 39:04.000]  And then I start thinking about Gary Webb, the Pulitzer Prize winner, had a new book coming out that totally vindicated his findings of government drug dealing.
[39:04.000 --> 39:13.000]  And he told me, he said, people are breaking into my house. I'm getting death threats. I'm going to come on in my book in a few months. Are you ready?
[39:13.000 --> 39:18.000]  I had no Gary Webb that well. I interviewed him a few times. I'd call him up to get him on. He'd say, no, my book comes out.
[39:18.000 --> 39:24.000]  Then I talked to Celica Steele, the DEA agent. I talked to Freya Ricky Ross, who knew him well.
[39:24.000 --> 39:36.000]  And they all confirmed on this show he had like special forces who'd wait till he pulled up at home and then would slide down the two story on the drainage pipe, you know.
[39:36.000 --> 39:41.000]  And then they shot him twice in the head. And I think about all the people I've known that have been killed.
[39:41.000 --> 39:47.000]  And I think about Aaron Schwartz was just fighting for internet freedom. And so they indicted him on fake charges.
[39:47.000 --> 39:55.000]  And then he said he was going to beat it and was getting engaged to be married and was laughing at the feds.
[39:55.000 --> 39:59.000]  So they said, you're going to laugh at us? We'll just drop by your house and hang you.
[39:59.000 --> 40:06.000]  They've killed hundreds of Marine Corps investigators and hundreds of Army investigators.
[40:06.000 --> 40:11.000]  A lot of the so-called suicides in the military are really Arkham sites, suicides.
[40:11.000 --> 40:25.000]  And a lot of them have come out. A lot of times it comes out that they indeed were killed.
[40:25.000 --> 40:30.000]  Oh, you're investigating a hundred million dollars stolen out of a fund in Iraq? Boom, you're dead.
[40:30.000 --> 40:37.000]  It's gangsterism where now everybody just operates as gangs, but then nothing's getting produced.
[40:37.000 --> 40:50.000]  And the middle class that was producing is so squeezed because the instinct of the criminal is to make you poor and slap you down and give you nothing.
[40:50.000 --> 40:59.000]  And so that's basically what I'm trying to talk about here today before I get into the evidence of Michael Hastings of the Rolling Stones being killed.
[40:59.000 --> 41:07.000]  Is that we are becoming a total criminal society and the naivete of the public who deep down know this is true.
[41:07.000 --> 41:13.000]  Congress has a 10% approval rating, mainstream media has the lowest approval rating ever, lowest readership, viewership ever.
[41:13.000 --> 41:17.000]  Obama lost 17% of his youth support in a Gallup poll just last week.
[41:17.000 --> 41:25.000]  People get the systems lying and conning and manipulating, but a lot of people are just giving up.
[41:25.000 --> 41:29.000]  Yeah, I know they're corrupt, but I just give up.
[41:29.000 --> 41:34.000]  And we cannot let a bunch of criminals win. We have to stand up for justice.
[41:34.000 --> 41:37.000]  This is our great test. This is our generation's great test.
[41:37.000 --> 41:49.000]  And if we'll just realize that private corporate interests that are anti-free market and pro-monopoly have come in and bought off our government and brag about it and have taken over Europe and brag about it, they brag.
[41:49.000 --> 41:59.000]  And have shined on the public purse to them to prop up their derivatives that they created to tie to the public as a ball and chain.
[41:59.000 --> 42:07.000]  If we can have an awakening about that and have a real debate about that, we have a chance to turn this around.
[42:07.000 --> 42:12.000]  But we're entering that crossroads, that event horizon right now.
[42:12.000 --> 42:20.000]  And when you look at Agenda 21, that is the official policy of the Pentagon and the CIA and the British Ministry of Defense,
[42:20.000 --> 42:36.000]  it is to break up the family, shut down our industry, and really economically conquer America so that we're so dependent we can basically be forced to assimilate it into a type of communism
[42:36.000 --> 42:44.000]  like the Cultural Revolution under Mao or the Great Leap Forward, or Stalin's collectivizations in Ukraine and Poland.
[42:44.000 --> 42:57.000]  And again, it's communism for us, which is a slavery, and then offshore diplomatic community megabanks and ultra-rich who are tax-exempt, who are running it, and who are exempt from it all.
[42:57.000 --> 43:00.000]  Do you understand that, folks?
[43:00.000 --> 43:12.000]  Calben Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[43:12.000 --> 43:30.000]  See them on the web, www.5starsoap.com, or call 1-800-340-7091 for a free catalog, and buy American-made products. Order the sampler, a 1-2-month supply, or get a 1-2-year supply of soaps for all your cleaning needs.
[43:30.000 --> 43:33.000]  You're getting soap products twice as good as what you're using now.
[43:33.000 --> 43:45.000]  This is an amazing deal and you will love the way real soap makes your skin feel. Call 1-800-340-7091 or visit www.5starsoap.com.
[43:45.000 --> 44:00.000]  Alex and his staff have used these earth-friendly pure soaps for years. See them on the web, www.5starsoap.com, or call 1-800-340-7091 for a catalog.
[44:00.000 --> 44:10.000]  You prepare by purchasing gold, food, and firearms. But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[44:10.000 --> 44:20.000]  When you're sleeping or away from home, who's watching out for intruders? Check out Simply Safe. It's a new do-it-yourself home security system that is completely wireless.
[44:20.000 --> 44:30.000]  Go to GetSimplySafe.com. Simply Safe is independent and off the grid. It runs on battery power, so even if the grid goes down, you're protected.
[44:30.000 --> 44:39.000]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed. GetSimplySafe.com.
[44:39.000 --> 44:50.000]  Simply Safe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home. If you move or need to relocate, you can take the system with you wherever you go.
[44:50.000 --> 45:10.000]  You aren't always at home, but Simply Safe will stand guard, protecting your property 24 hours a day, 7 days a week. Again, that's GetSimplySafe.com.
[45:21.000 --> 45:34.000]  Our water is filled with toxic poisons and big pharma runoff. All of this has been engineered by design. We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[45:34.000 --> 45:52.000]  To learn more, visit InfowarsHealth.com. The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma. The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese when you visit InfowarsHealth.com.
[45:52.000 --> 46:00.000]  Be sure and check out the catalog with nearly 400 life-changing products, and get free shipping when you sign up for auto-ship.
[46:00.000 --> 46:04.000]  There is an increased need to support our immunity and health.
[46:04.000 --> 46:11.000]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[46:11.000 --> 46:23.000]  Our most popular silver-based products are the 32-ounce nano-silver solutions, our 2-ounce nano-silver nasal applicators, as well as our all-natural silver soaps.
[46:23.000 --> 46:35.000]  Just released is our 100% natural silver gel. Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[46:35.000 --> 46:47.000]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[46:47.000 --> 46:56.000]  Visit www.silverlungs.com and click on our store page to find what silver-based products are best for you.
[46:56.000 --> 47:18.000]  That's www.silverlungs.com.
[47:27.000 --> 47:31.000]  Alright, I'm going to get into some truly epic audio and video clips.
[47:31.000 --> 47:41.000]  If you're a radio listener, you can simply go to infowards.com forward slash show to find the free video feed of the radio shows so you can actually see these clips.
[47:41.000 --> 47:49.000]  And for other radio listeners, we have them all linked up on infowards.com and prismplanted.com.
[47:49.000 --> 47:54.000]  So, Michael Hastings of Rolling Stone Magazine.
[47:54.000 --> 48:00.000]  Rolling Stone knows what they're doing. They want to sell magazines. They've done big profiles on myself and others.
[48:00.000 --> 48:08.000]  And they did a pretty fair job overall because they understand that they just put out straight propaganda. Nobody's going to read it.
[48:08.000 --> 48:18.000]  They know people want cutting-edge stuff. And Michael Hastings brought down General McChrystal and he wrote a best-selling book on the subject as well.
[48:18.000 --> 48:28.000]  And he is on record the week before he died saying, I've got info on the NSA, CIA, on General Petraeus, his girlfriends.
[48:28.000 --> 48:44.000]  And he went on current TV with the host of the Young Turks, the main host, and said, we need to have a war back on the White House who has a war on the free press.
[48:44.000 --> 48:48.000]  And you can say what you want about George W. Bush. He didn't go after the press.
[48:48.000 --> 49:01.000]  Obama has arrested a whole bunch of different members of the press, as you know, if they talk to an analyst at the State Department publicly about do they think North Korea really will start a war.
[49:01.000 --> 49:06.000]  I mean, and these are analysts that are allowed to talk to the media.
[49:06.000 --> 49:16.000]  Or if you're a CIA agent and you admit, yes, we're waterboarding, yes, it's torture, and yes, it's wrong, so they go and arrest him.
[49:16.000 --> 49:24.000]  If something's illegal and you whistle below, you're supposed to be protected. No one ever had the nerve to do this, but with his fake left cover, he can do it.
[49:24.000 --> 49:31.000]  When Obama drops bombs on Libya and Syria and puts al-Qaeda light in charge of Egypt, it's trendy.
[49:31.000 --> 49:40.000]  When he invades those seven different African countries to take over with Africa, it's loving and liberal because, I mean, he's a black guy.
[49:40.000 --> 49:45.000]  I mean, you can't do anything wrong. They use political correctness against people.
[49:45.000 --> 49:47.000]  Don't want Obama to carry. You must be racist.
[49:47.000 --> 49:55.000]  What does this have to do with it? Oh, shut up, racist. They are just using it on the public. And so things are at warp speed.
[49:55.000 --> 50:02.000]  And to get into the technicals, a bunch of engineers are on record talking about it. We have some of the articles on fullwars.com.
[50:02.000 --> 50:12.000]  But you don't tear away the engine from the housing of that model of Mercedes and shoot it down the road and then have the car burst into flames like that.
[50:12.000 --> 50:18.000]  Witnesses said, as it drove down the road, it burst into flames. And then if you look at the different photos, it came up against a tree.
[50:18.000 --> 50:28.000]  There's not even den it by the tree. It came to rest up against a tree. And the witnesses reported an explosion that shook their houses.
[50:28.000 --> 50:41.000]  But that's not even the big evidence. He said two hours before it happened, about an hour and a half before it happened, he sent out an emergency email to his military contacts, to WikiLeaks, to family, saying,
[50:41.000 --> 50:50.000]  FBI is visiting my friends, my family, my colleagues. They're following me. They're investigating me. You can read his email. And I'm going off the radar. I'm going into hiding.
[50:50.000 --> 51:01.000]  I've got big news about to break. He's going to write his story. And then his car blows up. People say, well, he was seen speeding down the road.
[51:01.000 --> 51:12.000]  That particular model of Mercedes can be 100% remote controlled. If someone has access to the car and plugs into it, I have car and driver magazine and I have DARPA.
[51:12.000 --> 51:24.000]  DARPA Projects Leader breaking down how they can do this. I'm going to play those clips here. But I don't believe that's what it was because it looks like a car bomb from past car bombs we've seen.
[51:24.000 --> 51:36.000]  And I've talked to some of my Navy SEAL contacts from my Green Beret contacts and they say, oh, this is absolute car bomb. It's not a drone, like some are saying. It's not the remote control.
[51:36.000 --> 51:44.000]  Then if you say that, you laugh at someone to cover that. It's a bomb. It's a bomb in the dashboard, ladies and gentlemen, blowing him out the back and blowing the engine out the front.
[51:44.000 --> 51:56.000]  Very well done. Probably 10 pounds of C4. They killed him deader than a hammer. And then we're weird. I mean, I probably got even looking without trying to find him.
[51:56.000 --> 52:07.000]  Saw 10 different articles attacking infowars.com for Wednesday going. He told WikiLeaks he was going into hiding and the FBI was on after him and he had a big story breaking.
[52:07.000 --> 52:19.000]  Oh, sure. We don't believe WikiLeaks. Now the LA TV stations and LA Times have it. Here it is on infowars.com. LA Times reports, Hastings was going into hiding before his death.
[52:19.000 --> 52:26.000]  You can go to our article, redlinkedoninfowars.com and then go read the actual LA Times article about it.
[52:26.000 --> 52:33.000]  And they just have a footnote that he was going into hiding. Oh, I mean, imagine if I went on air and said, folks, this could be my last broadcast.
[52:33.000 --> 52:42.000]  I'm going into hiding. They're after me. I'm getting my family out of the country. And on my way home, my car blows up.
[52:42.000 --> 52:49.000]  And the media day one's like, no foul play. Don't look at it. There's no big deal.
[52:49.000 --> 52:54.000]  Why don't they just say Kennedy wasn't shot in Dallas, that a gnat hit him in the head and did that?
[52:54.000 --> 53:05.000]  Because they said Benazir Budo, the Pakistani president, they machinedun in public. They told American audiences she hit her head in her car. There's video of her being shot.
[53:05.000 --> 53:12.000]  So Kennedy was hit in the head by a gnat, folks. Or Kennedy's car hit a tree. Did you know that's what happened 50 years ago in Dili Plaza?
[53:12.000 --> 53:21.000]  It hit a tree, folks. That's how dumb they think you are, that they run Al-Qaeda publicly in Libya and Syria now and are saying, yeah, Al-Qaeda's our friend.
[53:21.000 --> 53:26.000]  We started a war with them and were taken over a country that did nothing to us.
[53:26.000 --> 53:36.000]  And then we'll be bombing them, I predict, within a year, just like I said in Libya, which happened, of giving Syria to Al-Qaeda, we'll be bombing them.
[53:36.000 --> 53:47.000]  I mean, it is madness, folks. It is a program of deindustrialization, a program of just trillions being made, no bid contracts, bombing, stone age countries that can't fight back.
[53:47.000 --> 53:58.000]  It is so criminal. So let's go to this clip, just a few of the local news clips, of them talking about what they witnessed with Michael Hastings' car. Here it is.
[53:58.000 --> 54:08.000]  Rolling Stone magazine called Michael Hastings a fearless journalist who refused to cozy up to power. His death at 33 came by way of a fire-fueled and explosive crash.
[54:08.000 --> 54:14.000]  It sounded like a bomb went off in the middle of the night. My house shook. The windows were rattling.
[54:14.000 --> 54:24.000]  I couldn't have written a scene like this for a movie where the engine flies from the car, which was about, I don't know, 50, 60 yards up, right down here to this telephone pole.
[54:24.000 --> 54:31.000]  And you can read our articles on it where they also quote them in the L.A. Times. A whole bunch of witnesses saying, no, it blew up as it drove down the road.
[54:31.000 --> 54:37.000]  Then, quote, jackknifed and flew into the tree. Just driving along. Boom!
[54:37.000 --> 54:43.000]  You know how much power it takes to shoot a large engine like that? They've now said it's over 60 yards.
[54:43.000 --> 54:53.000]  You know how much power that takes, folks? You could put an engine on top of 10 pounds of C4 and detonate it. You'd be lucky to shoot it that far.
[54:53.000 --> 55:01.000]  Okay? Now, let's go to what he said a week before he died on the Young Turks program.
[55:01.000 --> 55:06.000]  And boy, you can see them scared on the show after they talked about this. Everybody's scared to say what's happening.
[55:06.000 --> 55:12.000]  And being scared, folks, is what's going to allow this to take over.
[55:12.000 --> 55:15.000]  There were hundreds of journalists killed around the JFK assassination.
[55:15.000 --> 55:21.000]  I mean, are we just going to give our world over to organized gangs? Are we really going to live like this?
[55:21.000 --> 55:28.000]  I mean, do people that work for the system want to live like this? Because it's getting worse. I mean, you really want your kids going into a future.
[55:28.000 --> 55:35.000]  And your answer will be, yeah, I'm going to make sure I'm as rich and powerful and in the maid group as I can so that they're protected.
[55:35.000 --> 55:39.000]  They won't be protected. The only thing that protects your children is being honorable.
[55:39.000 --> 55:46.000]  I mean, it is despicable what our country's turned into. Let's go to one of his final statements before he went into hiding and was killed. Here it is.
[55:46.000 --> 55:53.000]  The Obama administration has clearly declared war on the press. It's declared war on investigative journalists, our sources.
[55:53.000 --> 56:01.000]  I think the only recourse to this kind of behavior by the government is to say back to the government, we declare war on you.
[56:01.000 --> 56:11.000]  And from this point forward, we should no longer as a media, as a whole, cooperate in any manner with the government in terms of when we're doing national security stories.
[56:11.000 --> 56:16.000]  We should withdraw all our cooperation and we should publish everything we know because it's a free press.
[56:16.000 --> 56:22.000]  It's not a free except for when the government tells me to do it for us. And it would be way too easy going with these guys.
[56:22.000 --> 56:25.000]  We've let them get away with this for years. We've let them tell us what to print, what not to print.
[56:25.000 --> 56:31.000]  And I say be done with it and everybody should just get together and fire back because no one else is going to defend the press.
[56:31.000 --> 56:41.000]  Do you know what Michael Hastings just did right there? Signed his death warrant. Because he's a leader, he's respected, highly respected.
[56:41.000 --> 56:50.000]  Won a bunch of awards. And he basically was like Colonel Travis saying, cross this line, join me.
[56:50.000 --> 56:57.000]  It's an info war. Fire back. Never give up. We're a free press. Stop complying with these people.
[56:57.000 --> 57:02.000]  Stop doing what they tell you to do. Tell the truth. That would bring them down, folks.
[57:02.000 --> 57:08.000]  If the press stopped being lap dogs and in a group stood up together, they couldn't fire everybody.
[57:08.000 --> 57:18.000]  And it would be the beginning of the end. Just like when my reporter went to all three Boston bombings and pointed out the drill they had in the other backpacks, which turned out was true.
[57:18.000 --> 57:22.000]  And they had the Secret Service basically threaten his health.
[57:22.000 --> 57:28.000]  Damba Dandy. If that starts happening with the rest of the press, it's over for Chelsescu in Romania.
[57:28.000 --> 57:31.000]  It's over for Stalin. It's over for Hitler. They've got to intimidate everybody.
[57:31.000 --> 57:36.000]  And he decided to go all the way. I was going to bring down the NSA and the CIA and they blew him up.
[57:36.000 --> 57:45.000]  And it's a message too. They know the press really knows they killed him. And now the press is so cowardly they're attacking me for saying this should be investigated.
[57:45.000 --> 57:48.000]  You guys are pathetic. We'll be back in the second hour.
[58:16.000 --> 58:24.000]  You'll be glad you ordered food. Until June 30, buy three of any food item and receive the fourth one free with free shipping.
[58:24.000 --> 58:35.000]  The guarantee. After September 20, when you've seen what happened with food prices and shortages, if you're not glad you ordered food, return the food unopened for a full refund.
[58:35.000 --> 58:46.000]  Go to eFoodsDirect.com slash Alex or call 800-409-5633. Your peace of mind guarantee.
[58:46.000 --> 59:00.000]  Now is the perfect time to spring clean your body with supernatural silver, a nontoxic disinfectant for the body that can be used internally or externally.
[59:00.000 --> 59:06.000]  It helps the immune system by killing the bacteria, viruses and mold that cause disease.
[59:06.000 --> 59:14.000]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[59:14.000 --> 59:24.000]  Supernatural silver can help combat over 300 different conditions and it has the ability to kill over 143 types of bacteria, viruses, mold and yeast.
[59:24.000 --> 59:37.000]  Supernatural silver's patented technology includes advanced scientific research with over 180 scientific studies conducted at independent universities, hospitals, research institutions and nursing homes.
[59:37.000 --> 59:43.000]  To see how supernatural silver can change your life, go to supernaturalsilver.com.
[59:43.000 --> 59:51.000]  Use the promo code Silver2013 for 20% off and like us on Facebook.
[59:51.000 --> 01:00:00.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:00:21.000 --> 01:00:35.000]  The total train number to join us for first-time callers on this Sunday transmission is 877-789-ALAX 877-789-ALEX.
[01:00:35.000 --> 01:00:40.000]  Again, first-time callers 877-789-2539.
[01:00:40.000 --> 01:00:47.000]  I'd like to hear from you on the murder of Michael Hastings.
[01:00:47.000 --> 01:00:56.000]  The power structure comes out and says, it's no foul play. He was speeding. He did it. Open and shut day one.
[01:00:56.000 --> 01:01:03.000]  You're like, wow, that's kind of declaratory. Yeah, just as declaratory as me saying, no, they killed it.
[01:01:03.000 --> 01:01:07.000]  And 95, 98% chance.
[01:01:07.000 --> 01:01:13.000]  And then the way they act and the way the media says, don't look at it.
[01:01:13.000 --> 01:01:16.000]  Don't investigate it.
[01:01:16.000 --> 01:01:25.000]  I mean, we really are society totally ruled by fear and ruled by all these disgusting gangs.
[01:01:25.000 --> 01:01:34.000]  You know, the big gangs are in government. The big gangs are in these corporations and they want to be able to take and have whatever they want.
[01:01:34.000 --> 01:01:40.000]  You want to know what kind of world we're going to live in, the 1970s film with James Cohn Rollerball?
[01:01:40.000 --> 01:01:44.000]  That is exactly what they want to build. Everybody's distracted by sports.
[01:01:44.000 --> 01:01:49.000]  They only let certain countries have certain types of industry so none of them can stand up on their own.
[01:01:49.000 --> 01:01:57.000]  There's a global corporate government. This is a club of Rome stuff. And he's the top quarterback in the world.
[01:01:57.000 --> 01:02:01.000]  And they tell him, you've been too big, too long, and you lose.
[01:02:01.000 --> 01:02:06.000]  And they say, by the way, I want your wife. I'm a corporate, it's premonocted.
[01:02:06.000 --> 01:02:17.000]  Royalty in France and England, that's on record, would demand anybody's wife they wanted.
[01:02:17.000 --> 01:02:20.000]  Rollerball.
[01:02:20.000 --> 01:02:27.000]  And they just throw it all in our face, what they're building, what they're doing, where they're above the law, they're the new royalty, they're the global corporates.
[01:02:27.000 --> 01:02:32.000]  And they learned it from the royalty, diplomatic immunity.
[01:02:32.000 --> 01:02:36.000]  When the Queen of England shows up in America, folks, she doesn't show her passport.
[01:02:36.000 --> 01:02:43.000]  And now hundreds of thousands of bureaucrats worldwide and corporate groups have been given diplomatic immunity.
[01:02:43.000 --> 01:02:47.000]  I say hundreds of thousands, there's going to be millions of diplomatic immunity.
[01:02:47.000 --> 01:02:53.000]  And I've talked to the kids of even low-level diplomats, how they get the brown passport.
[01:02:53.000 --> 01:02:58.000]  They can just do whatever they want with it. They could have drugs in their backpack, they could have a dead baby in there.
[01:02:58.000 --> 01:03:03.000]  They're just there above the law. Oh, you're the UN, you're above the law.
[01:03:03.000 --> 01:03:07.000]  And then Brad Pitt, I went and saw World War Z.
[01:03:07.000 --> 01:03:12.000]  I'd read the book, seen it, seen some of the earlier scripts, but hadn't seen it.
[01:03:12.000 --> 01:03:19.000]  I did that review, Man of Steel versus World War Z.
[01:03:19.000 --> 01:03:22.000]  And it was not one-tenth as bad as the book.
[01:03:22.000 --> 01:03:25.000]  I mean, the book is like communism's good, we kill the militia, we take all their guns.
[01:03:25.000 --> 01:03:29.000]  But they're clearly set up for a part two of World War Z where I guess all that happens.
[01:03:29.000 --> 01:03:33.000]  It's really kind of like the first chapter of the book.
[01:03:33.000 --> 01:03:36.000]  And it wasn't as bad as I thought it would be. I'm not a big zombie movie fan.
[01:03:36.000 --> 01:03:39.000]  And I'm not an enemy of Brad Pitt.
[01:03:39.000 --> 01:03:43.000]  Other than the fact his wife promotes all these warmongering, globalist operations,
[01:03:43.000 --> 01:03:47.000]  and demonizes people that are against all these wars.
[01:03:47.000 --> 01:03:50.000]  And it was a UN world government advertisement.
[01:03:50.000 --> 01:03:56.000]  And the fact that America couldn't do anything, the UN saves the world. And an inoculation advertisement.
[01:03:56.000 --> 01:04:00.000]  So it was pure UN propaganda placement. It was a UN film.
[01:04:00.000 --> 01:04:03.000]  And I guess Brad Pitt pretty much admits that.
[01:04:03.000 --> 01:04:05.000]  So there's my little two cents on that.
[01:04:05.000 --> 01:04:13.000]  But I gave Superman, the Man of Steel, nine out of ten Hall River horses,
[01:04:13.000 --> 01:04:19.000]  just because it's pro-man, pro-father, anti-eugenics, pro-individual.
[01:04:19.000 --> 01:04:22.000]  I mean, it's very positive.
[01:04:22.000 --> 01:04:30.000]  Just like the new Tom Cruise movie, Oblivion, was I'd give it nine horses.
[01:04:30.000 --> 01:04:34.000]  And I'm not just being generous there. And I said zero horses for it.
[01:04:34.000 --> 01:04:37.000]  But I said I hadn't seen it yet. I said it was like the book Zero Horses.
[01:04:37.000 --> 01:04:40.000]  I'd give it three horses.
[01:04:40.000 --> 01:04:43.000]  And it wasn't as bad as I thought it would be. So there you go.
[01:04:43.000 --> 01:04:46.000]  It's not really a myocopa, myocopa.
[01:04:46.000 --> 01:04:52.000]  When we come back, I'll get back into Hastings, and then take your phone calls.
[01:04:52.000 --> 01:04:55.000]  Then I'm going to get into Snowden. I'm going to go to a bunch of police state.
[01:04:55.000 --> 01:04:58.000]  Now, if you know the police, they're going to bust your house down over your grass.
[01:04:58.000 --> 01:04:59.000]  Yeah, an excuse.
[01:04:59.000 --> 01:05:03.000]  Are we choosing our own destiny, or has it been pre-selected for us?
[01:05:03.000 --> 01:05:08.000]  As we've moved through history, every great leader has had to understand the potential of information.
[01:05:08.000 --> 01:05:12.000]  Billions of dollars have been spent privately and publicly,
[01:05:12.000 --> 01:05:16.000]  looking at how to tap into your psyche.
[01:05:16.000 --> 01:05:21.000]  From compulsory state education to the Hollywood media brainwashing machine,
[01:05:21.000 --> 01:05:25.000]  we are kept in perpetual bondage to the ideas that shape our actions.
[01:05:25.000 --> 01:05:30.000]  When somebody obscures that feedback loop between you observing and testing it out and verifying it,
[01:05:30.000 --> 01:05:32.000]  they can take total control of your awareness.
[01:05:32.000 --> 01:05:35.000]  All of this is happening so fast, you need to be ahead of the game.
[01:05:35.000 --> 01:05:39.000]  How to engineer the opinion of the American people
[01:05:39.000 --> 01:05:43.000]  so that they would not only endorse but demand a war.
[01:05:43.000 --> 01:05:45.000]  Another one, another plane just passed.
[01:05:45.000 --> 01:05:48.000]  State of mind, because there's a war on.
[01:05:48.000 --> 01:05:49.000]  Or your mind.
[01:05:49.000 --> 01:05:53.000]  Get your copy of State of Mind the Movie at infowars.com
[01:05:53.000 --> 01:06:10.000]  and remember every order at infowarsstore.com receives a free citizen rulebook.
[01:06:24.000 --> 01:06:31.000]  877-789-ALEX, 877-789-2539.
[01:06:31.000 --> 01:06:36.000]  Specifically, do you like the mafia government we live under?
[01:06:36.000 --> 01:06:38.000]  That's getting worse every day.
[01:06:38.000 --> 01:06:43.000]  And the fact that it's openly trying to convert America over to classical authoritarianism
[01:06:43.000 --> 01:06:49.000]  and the rest of the world to secure the ill-gotten gains of the criminal ruling class
[01:06:49.000 --> 01:06:53.000]  that are anti-free market, anti-family, anti-individual,
[01:06:53.000 --> 01:06:55.000]  or are we going to stand up against it?
[01:06:55.000 --> 01:06:57.000]  Or are we just going to give up?
[01:06:57.000 --> 01:07:02.000]  Because if the individual starts speaking out and resisting and not complying
[01:07:02.000 --> 01:07:04.000]  and when you see something, say something.
[01:07:04.000 --> 01:07:12.000]  You know, Edward Snowden saw massive illegal NSA wiretapping across the board
[01:07:12.000 --> 01:07:16.000]  and the media lying about it and targeting the Tea Party
[01:07:16.000 --> 01:07:19.000]  and the press that's now come out.
[01:07:19.000 --> 01:07:23.000]  And conservative and libertarian company owners.
[01:07:23.000 --> 01:07:25.000]  That's in the news today.
[01:07:25.000 --> 01:07:28.000]  Using the IRS, the NSA to harass people.
[01:07:28.000 --> 01:07:30.000]  What, do we all go wear Mao Zedong shirts?
[01:07:30.000 --> 01:07:35.000]  And then they'll be nice to us because the average American now is so into being cowardly,
[01:07:35.000 --> 01:07:38.000]  so into complying.
[01:07:38.000 --> 01:07:42.000]  I want to explain, if you all put Mao shirts on, the whole country will collapse
[01:07:42.000 --> 01:07:47.000]  and they killed 60 to 80 million people, no one knows the exact number.
[01:07:47.000 --> 01:07:50.000]  The Chinese say 80 plus million, Mao killed.
[01:07:50.000 --> 01:07:52.000]  Because everybody did what he said.
[01:07:52.000 --> 01:07:56.000]  They submitted and they killed them.
[01:07:56.000 --> 01:07:59.000]  I mean, I saw people holding their hat in their hand and bowing to the Nazis
[01:07:59.000 --> 01:08:05.000]  on those old films when they would run into the sand pitch to be shot.
[01:08:05.000 --> 01:08:08.000]  With other dead bodies in there, they would be very politely go in there.
[01:08:08.000 --> 01:08:14.000]  And I guess I'm an extremist because I'm not planning to do that.
[01:08:14.000 --> 01:08:17.000]  I'm planning to peacefully try to change this as much as I can.
[01:08:17.000 --> 01:08:21.000]  And if anybody tries to take me somewhere and we learn they're taking dissidents to places
[01:08:21.000 --> 01:08:26.000]  and killing them, then you have to defend yourself and that means offense.
[01:08:26.000 --> 01:08:31.000]  And I guess, you know, in Nazi Germany, they would call somebody who didn't sit there
[01:08:31.000 --> 01:08:35.000]  and women stripped down naked and pits holding their babies.
[01:08:35.000 --> 01:08:40.000]  If a woman would have fought back, they would have called her a terrorist.
[01:08:40.000 --> 01:08:42.000]  And I'm not being sarcastic here.
[01:08:42.000 --> 01:08:45.000]  That really went on, ladies and gentlemen.
[01:08:45.000 --> 01:08:49.000]  Saying yes, yes, yes to everything is going to destroy our future.
[01:08:49.000 --> 01:08:55.000]  Rolling over, submitting, being passive has gotten us to this point.
[01:08:55.000 --> 01:08:59.000]  And where is the self-preservation of the medium?
[01:08:59.000 --> 01:09:03.000]  I know most of you are just kind of establishment fellow travelers.
[01:09:03.000 --> 01:09:05.000]  You've already got a cynical worldview.
[01:09:05.000 --> 01:09:07.000]  You just go along to get along.
[01:09:07.000 --> 01:09:08.000]  You don't research geopolitics.
[01:09:08.000 --> 01:09:09.000]  You don't research black ops.
[01:09:09.000 --> 01:09:11.000]  You don't research the private fellow reserve.
[01:09:11.000 --> 01:09:14.000]  You don't research eugenics, the club of Rome.
[01:09:14.000 --> 01:09:17.000]  You don't research ran corporation plans.
[01:09:17.000 --> 01:09:18.000]  I wish you would.
[01:09:18.000 --> 01:09:19.000]  I mean, they lay out.
[01:09:19.000 --> 01:09:23.000]  I remember reading 15 years ago, the plan to federalize all police setup checkpoints,
[01:09:23.000 --> 01:09:29.000]  get rid of the family, break down society, convert to basically permanent martial law.
[01:09:29.000 --> 01:09:34.000]  It's the domestic military stability force.
[01:09:34.000 --> 01:09:36.000]  And then now they've got it in place under Northcom.
[01:09:36.000 --> 01:09:38.000]  And they're openly rolling it out.
[01:09:38.000 --> 01:09:41.000]  And people go, oh, yeah, the army, Alex.
[01:09:41.000 --> 01:09:42.000]  Sure, martial law.
[01:09:42.000 --> 01:09:45.000]  They're not going to call it martial law.
[01:09:45.000 --> 01:09:49.000]  And then all these cowards think they're just going to go along with it and you're going to be okay.
