[00:00:07.858 --> 00:00:11.340]  The Alex Jones Show.
[00:42:20.877 --> 00:42:21.938]  Self-autonomy.
[00:42:21.938 --> 00:42:25.039]  They can basically say that they've got plausible deniability.
[00:42:25.039 --> 00:42:28.561]  They can say, well, the software went wrong on it, or it was a hardware bug.
[00:42:28.561 --> 00:42:29.442]  It wasn't me.
[00:42:29.442 --> 00:42:30.382]  It wasn't the president.
[00:42:30.382 --> 00:42:31.323]  It wasn't the general.
[00:42:31.323 --> 00:42:32.764]  It wasn't the lieutenant.
[00:42:32.764 --> 00:42:35.565]  It was just this crazy technology, so we'll fix it.
[00:42:35.565 --> 00:42:36.546]  Meanwhile, they've killed
[00:42:37.086 --> 00:42:38.187]  A lot of people.
[00:42:38.187 --> 00:42:41.089]  And I can see them using this domestically as well as abroad.
[00:42:41.089 --> 00:42:46.833]  So if you think that this is something... Historically, governments have killed more of their own people than they've killed in other countries.
[00:42:46.833 --> 00:42:47.794]  It's called democide.
[00:42:47.794 --> 00:42:55.240]  So if you think this is something that is simply going to be used against these people on the other side of the world that you don't like, you need to wake up about that as well.
[00:42:56.505 --> 00:42:57.566]  I think really do.
[00:42:57.566 --> 00:43:07.352]  And the thing is, what the United States and the high-tech nations like the UK, they have a problem understanding that this stuff will proliferate and everyone will have it.
[00:43:07.352 --> 00:43:09.594]  And then where are we going to be?
[00:43:09.594 --> 00:43:21.742]  And that's my biggest worry, is this idea that we'll keep ahead of the technology, we'll be the ones who'll use it, without thinking at all that everybody else is going to have it and they will all interact together and then it's going to be a real mess.
[00:43:22.142 --> 00:43:26.124]  We've already seen countries like Iran setting up their own drones.
[00:43:26.124 --> 00:43:27.825]  They're not that technologically advanced.
[00:43:27.825 --> 00:43:29.846]  It didn't take them that long to get drones.
[00:43:29.846 --> 00:43:31.587]  It's not going to take them long to get robots.
[00:43:31.587 --> 00:43:37.871]  This is something, and what we're concerned about here, I have to say, Dr. Sharkey, we have a little bit different situation in the U.S.
[00:43:37.871 --> 00:43:44.775]  is unique in the sense that now we have this massive program of bringing home weapons that have been used in Iraq,
[00:43:45.675 --> 00:43:48.918]  And putting them in police departments here in America.
[00:43:48.918 --> 00:43:58.865]  And we're already concerned about the fact that humans themselves are not being held accountable for their actions when they fire on a child with a toy gun.
[00:43:58.865 --> 00:44:00.586]  What's going to happen when a robot does that?
[00:44:00.586 --> 00:44:02.508]  Do you think there's going to be accountability for that?
[00:44:03.561 --> 00:44:05.962]  Do you really think the United States police will start?
[00:44:05.962 --> 00:44:10.583]  I mean, they certainly talk about arming robots with tasers.
[00:44:10.583 --> 00:44:13.063]  That would be the start for it.
[00:44:13.063 --> 00:44:15.204]  But tasers are kind of deadly.
[00:44:15.204 --> 00:44:20.205]  I mean, 150 people died in the US within a period of two years from taser abuse.
[00:44:20.205 --> 00:44:26.306]  So if you start arming robots with tasers, then I think it's only a short step to arming them with weapons, really.
[00:44:26.306 --> 00:44:26.926]  Yes, yes.
[00:44:29.167 --> 00:44:32.430]  They're very horrible non, quote-unquote, non-lethal weapons.
[00:44:32.430 --> 00:44:33.310]  Very horrible ones.
[00:44:33.310 --> 00:44:34.331]  It's not just tasers.
[00:44:34.331 --> 00:44:38.955]  They have all kinds of things that they can beam at you to make you sick, to blind you, that sort of thing.
[00:44:38.955 --> 00:44:41.337]  We just had, you talked about how they kill people.
[00:44:41.337 --> 00:44:49.744]  We've got a teenager right here just south of Austin that was tasered by a cop in a school who was standing there, standing around a fight, and didn't get out of the way in time.
[00:44:49.744 --> 00:44:52.446]  The cop tasered him, fell down and cracked his head.
[00:44:52.446 --> 00:44:53.287]  He's now in a coma.
[00:44:53.287 --> 00:44:54.428]  They believe he may die.
[00:44:54.428 --> 00:44:55.989]  That happens all the time with tasers.
[00:44:56.269 --> 00:45:07.824]  So when you talk about non-lethal force, you talk about shooting people with rubber bullets, you talk about using these gases on people, that's not something that we're looking forward to seeing happen in terms of crowd control.
[00:45:07.824 --> 00:45:09.967]  That can be very, very oppressive.
[00:45:12.159 --> 00:45:16.302]  Yes, but you don't have to worry too much because we're going to stop it.
[00:45:16.302 --> 00:45:17.203]  Good, good.
[00:45:17.203 --> 00:45:19.585]  So tell us about your campaign.
[00:45:19.585 --> 00:45:22.047]  You're going around and you're talking to different governments.
[00:45:22.047 --> 00:45:26.291]  I guess you're having public speeches where you're trying to inform the public.
[00:45:26.291 --> 00:45:27.532]  How is your press coverage?
[00:45:28.444 --> 00:45:34.310]  Well, press coverage has been very good, but we had a breakthrough recently at the United Nations.
[00:45:34.310 --> 00:45:48.403]  There's a committee of the United Nations called the CCW, and that's the place where poisonous gases got banned, biological weapons got banned, chemical weapons, so that's the place for prohibiting new weapons.
[00:45:48.403 --> 00:45:52.467]  And we spoke to the, the French have just taken up the presidency,
[00:45:53.167 --> 00:46:04.371]  And we spoke to the French ambassador, then we spoke to the US delegation, and they've agreed with us that they would put this forward as a mandate for discussion in the UN.
[00:46:04.371 --> 00:46:07.052]  And last Friday, two weeks ago,
[00:46:08.292 --> 00:46:15.456]  They had 117 nations from the CCW met and one of those nations could be to it.
[00:46:15.456 --> 00:46:17.357]  Russia were there, China were there.
[00:46:17.357 --> 00:46:21.159]  There was a massive discussion and they accepted the mandate.
[00:46:21.159 --> 00:46:27.202]  So next year the CCW committee are setting up an expert workshop to take this on board and discuss it.
[00:46:27.802 --> 00:46:28.883]  Well that's great.
[00:46:28.883 --> 00:46:33.106]  And your campaign is stopkillerrobots.org.
[00:46:33.106 --> 00:46:35.107]  They can learn about that on the internet.
[00:46:35.107 --> 00:46:37.249]  www.stopkillerrobots.org.
[00:46:37.249 --> 00:46:39.510]  It's a campaign to stop killer robots.
[00:46:39.510 --> 00:46:42.633]  Now you've taken this to the UN, you've taken it to other countries.
[00:46:42.633 --> 00:46:45.394]  I'm a little bit more skeptical of the UN and these other countries.
[00:46:45.394 --> 00:46:49.938]  Hopefully they will ban this and hopefully these other countries won't secretly develop this.
[00:46:50.578 --> 00:46:59.802]  ...on their own, worried that they're going to have some kind of a robot gap or something like that, like they've had weapons defensively do it because they're afraid the other guy might do it.
[00:46:59.802 --> 00:47:12.667]  My big concern, and I think your campaign will be very effective at this as well, and that is to address the engineers and the scientists, to try to get them to understand, because that, I believe, is where we really need to go.
[00:47:13.587 --> 00:47:31.040]  As long as there's an engineer or a scientist who will develop this kind of stuff for pay, who doesn't look at the ethics of their work, you're going to find some kind of a politician or a dictator somewhere who will do it, who will use those people, who will pay them large amounts of money, and who will break any treaty that comes up, won't you?
[00:47:31.440 --> 00:47:36.384]  Well, the problem is, it's mainly the US, because they're a bit more cautious in Europe.
[00:47:36.384 --> 00:47:41.228]  In the US, it's very difficult to not get funded by the military.
[00:47:41.228 --> 00:47:51.557]  Most of the robotics labs are run by the military, are funded by the military, and people aren't necessarily making weapons and things, but when you're funded by the military, it stops you speaking up.
[00:47:51.917 --> 00:47:52.857]  Yes, yes.
[00:47:52.857 --> 00:47:53.338]  There's hope.
[00:47:53.338 --> 00:47:57.800]  There's a professional magazine in the US called The Engineer and they ran a poll of the readership
[00:48:05.652 --> 00:48:13.614]  Asking how many people would go for a complete ban, or how many people would just go for trying to make the weapons more perfect over time.
[00:48:13.614 --> 00:48:23.016]  Only 3% of the readership said they would make their weapons go more perfect over time, and 73% said there should be a total ban.
[00:48:23.016 --> 00:48:26.577]  So we're beginning to see a consciousness of it.
[00:48:26.577 --> 00:48:27.537]  That's very helpful because
[00:48:28.257 --> 00:48:45.482]  So many times we'll talk to, directly, Alex will talk to soldiers and policemen over the radio and say, understand that the kind of society that you allow to happen, if you allow and are part of this kind of abuse that we see happening in the streets, that's going to be the society that you live.
[00:48:45.482 --> 00:48:47.523]  That could be your family that is brought under that.
[00:48:47.523 --> 00:48:50.284]  And historically we've seen that always does happen.
[00:48:50.284 --> 00:48:54.045]  It can't be contained and only limited to people who don't work for the government.
[00:48:54.605 --> 00:49:05.133]  We need to have that kind of awareness with engineers, and as you pointed out, it's very difficult in America to get a job, if you're an engineer, that doesn't involve the military-industrial complex.
[00:49:05.133 --> 00:49:09.917]  I know when I got out, it took me a while to find a job where I wasn't working for the military.
[00:49:09.917 --> 00:49:11.718]  That was my degree initially.
[00:49:11.718 --> 00:49:20.285]  So, I understand that, and it's good that people privately say that, and I think, I really applaud you for what you're doing, because getting the information out there,
[00:49:20.885 --> 00:49:24.508]  People don't even believe that this could happen in so many cases.
[00:49:24.508 --> 00:49:26.209]  They don't believe that the technology is there.
[00:49:26.209 --> 00:49:30.212]  They think it's just the science fiction fantasy of the Terminator.
[00:49:30.212 --> 00:49:32.074]  And we've been criticized for that here.
[00:49:32.074 --> 00:49:33.995]  That we're talking about some wild thing.
[00:49:33.995 --> 00:49:36.457]  Talk about how the technology is approaching rapidly.
[00:49:40.814 --> 00:49:48.241]  Well, we've had 44 nations at the UN now speak up with concern, so people better believe you now.
[00:49:48.241 --> 00:49:58.311]  It's not science fiction anymore when you have major countries like the US, Germany, Pakistan even, you know, all speaking up against killer robots or about them.
[00:49:58.311 --> 00:50:01.154]  So it's definitely on course to happen.
[00:50:01.154 --> 00:50:03.056]  There's no question of that unless we stop it.
[00:50:03.516 --> 00:50:07.898]  You have to be very worried in the US as well about your privacy.
[00:50:07.898 --> 00:50:13.920]  I mean, you've got the NSA there really doing a lot of nasty things, surveying people.
[00:50:13.920 --> 00:50:15.661]  But you're starting to get a lot of drones.
[00:50:15.661 --> 00:50:20.523]  And once the drones become autonomous, not even armed, they can be everywhere.
[00:50:20.523 --> 00:50:21.784]  They're getting very small.
[00:50:23.064 --> 00:50:30.828]  What worries me is not the current government you have, but these are legacy systems, so what does the next government do with them?
[00:50:30.828 --> 00:50:32.989]  What does the next government do with them?
[00:50:32.989 --> 00:50:34.990]  Because they just inherit them directly.
[00:50:34.990 --> 00:50:40.573]  And if you ever wanted to create an authoritarian regime, you're going to have the right tools to do it.
[00:50:40.573 --> 00:50:44.155]  And that is a great concern to me as well, this military stuff.
[00:50:44.355 --> 00:50:45.796]  You hit the nail on the head.
[00:50:45.796 --> 00:50:56.827]  What we are building in the United States right now is a perfect infrastructure for tyranny, and whether our current leadership uses it, or it's the next, or second administration down, that's what we're concerned about.
[00:50:56.827 --> 00:51:01.891]  We're going to continue this discussion with Dr. Sharkey, and we're going to talk to him about what the current state of the art is.
[00:51:01.891 --> 00:51:02.272]  Stay tuned.
[00:51:02.572 --> 00:51:03.613]  The facts are in.
[00:51:03.613 --> 00:51:05.014]  The studies are legion.
[00:51:05.014 --> 00:51:12.522]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:51:12.522 --> 00:51:16.345]  So why are the social engineers adding it to the water?
[00:51:16.345 --> 00:51:16.926]  Simple.
[00:51:16.926 --> 00:51:21.290]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:51:21.630 --> 00:51:27.353]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:51:27.353 --> 00:51:32.896]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation.
[00:51:32.896 --> 00:51:43.682]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:51:43.682 --> 00:51:45.503]  Let's take a stand against the globalist.
[00:51:45.643 --> 00:51:48.245]  By blocking their poisons with fluoride shield.
[00:51:48.245 --> 00:51:50.426]  I use fluoride shield every day.
[00:51:50.426 --> 00:51:55.970]  Secure your fluoride shield and other pioneering formulations at InfoWarsLife.com today.
[00:51:55.970 --> 00:52:00.374]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[00:52:00.374 --> 00:52:01.654]  That's InfoWarsLife.com
[00:52:03.905 --> 00:52:10.710]  Big business has discovered the preparedness market, and that makes it difficult to know where to go and who to trust.
[00:52:10.710 --> 00:52:15.473]  MyPatriotSupply.com is owned and operated by Patriots just like you.
[00:52:15.473 --> 00:52:24.980]  Has the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more.
[00:52:24.980 --> 00:52:30.904]  MyPatriotSupply.com has old-fashioned values, and the absolute best customer service in the industry.
[00:52:31.164 --> 00:52:32.726]  Look for the deal of the day.
[00:52:32.726 --> 00:52:36.150]  Unique, affordable survival supplies that fit anyone's budget.
[00:52:36.150 --> 00:52:39.494]  Get same day shipping on all orders and free shipping on orders over $49.
[00:52:39.494 --> 00:52:39.774]  Call 866-229-0927.
[00:52:39.774 --> 00:52:39.814]  866-229-0927.
[00:52:47.442 --> 00:52:53.849]  Or visit MyPatriotsSupply.com for emergency preparedness, self-reliance, and food independence.
[00:52:53.849 --> 00:52:56.752]  Shop with a name you know and a name you can trust.
[00:52:56.752 --> 00:52:59.775]  Before it's time to survive, it's time to prepare.
[00:52:59.775 --> 00:53:01.517]  MyPatriotsSupply.com
[00:53:02.265 --> 00:53:04.927]  Get the ultimate gift at the ultimate price.
[00:53:04.927 --> 00:53:06.408]  The Fox Karambit Knife.
[00:53:06.408 --> 00:53:10.491]  The Fox Karambit Knife opens with one hand faster than you can pull a handgun.
[00:53:10.491 --> 00:53:16.595]  For utility, for defense, and for way less than other knives of this caliber, go to TheUltimateKnife.com.
[00:53:16.595 --> 00:53:21.959]  Truly the best knife you'll ever own, and only available at TheUltimateKnife.com.
[00:53:21.959 --> 00:53:24.661]  Use promo code radio at checkout for free shipping.
[00:53:24.661 --> 00:53:26.883]  Hurry, offer good till December 25th.
[00:53:26.883 --> 00:53:31.326]  Get the ultimate knife at the ultimate price at TheUltimateKnife.com.
[00:53:31.986 --> 00:53:34.688]  Silver has always been nature's very own antibiotic.
[00:53:34.688 --> 00:53:39.011]  And only one system allows you to generate an endless supply of natural silver solutions.
[00:53:39.011 --> 00:53:40.412]  Silverlungs.com.
[00:53:40.412 --> 00:53:43.074]  You'll find no wild claims or pseudoscience.
[00:53:43.074 --> 00:53:46.076]  Just a lifetime of nano-sized pure silver solutions.
[00:53:46.076 --> 00:53:48.438]  The Silverlungs generator allows you to make your own.
[00:53:48.438 --> 00:53:50.339]  So stop paying for silver solutions.
[00:53:50.339 --> 00:53:55.903]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:53:55.903 --> 00:53:59.706]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[00:53:59.706 --> 00:54:01.187]  That's Silverlungs.com.
[00:54:15.507 --> 00:54:16.887]  Welcome back to the Alex Jones Show!
[00:54:16.887 --> 00:54:21.388]  I'm David Ivey, filling in for Alex, and I have on the phone with us Dr. Noel Sharkey.
[00:54:21.388 --> 00:54:29.830]  He is a professor of artificial intelligence and robotics, and his focus now is on the ethical application of those technologies.
[00:54:29.830 --> 00:54:38.693]  We have him just for one more segment, only about four minutes, and Dr. Sharkey, what I would like for you to talk about in this segment is the state-of-the-art in robotics.
[00:54:39.281 --> 00:54:44.569]  People don't understand how imminent this problem is, how rapidly it's coming upon us.
[00:54:44.569 --> 00:54:45.471]  Could you address that?
[00:54:46.613 --> 00:54:47.253]  Yes, certainly.
[00:54:47.253 --> 00:54:53.817]  Well, we've got lots of armed robots on the ground and in the air, as you know, that are remote controlled.
[00:54:53.817 --> 00:54:58.981]  But what's happening now is a very rapid development of platforms that will carry the weapons.
[00:54:58.981 --> 00:55:06.725]  The more we talk in the campaign about banning these weapon systems, the more we're driving them underground, it seems.
[00:55:06.725 --> 00:55:08.726]  There's less talk about it now.
[00:55:08.726 --> 00:55:12.809]  But, for instance, in the United States, you've got three devices I'd like to
[00:55:13.445 --> 00:55:14.666]  mentioned to you.
[00:55:14.666 --> 00:55:25.736]  One is called the X-47B, and that can land on an air- it's a fighter jet, a combat, unmanned combat aircraft, fast subsonic, just beneath the speed of sound.
[00:55:25.736 --> 00:55:32.701]  It can land on an aircraft carrier, it can take off from an aircraft carrier, and it's going to be used in the Pacific.
[00:55:33.702 --> 00:55:40.226]  It's got 10 times the range of one of your F-35 fighter jets, so that's really productive for them.
[00:55:40.226 --> 00:55:45.790]  And it's just been tested two weeks ago in very windy conditions, and that's working very well.
[00:55:45.790 --> 00:55:47.891]  That will be weaponized and used.
[00:55:47.891 --> 00:55:52.014]  So it's like a super drone, but you don't need people involved at all in controlling it.
[00:55:53.255 --> 00:56:00.160]  You've also got a prototype system called the Crusher and that's developed by Carnegie Mellon and DARPA again of course.
[00:56:00.160 --> 00:56:01.001]  Of course they are.
[00:56:01.001 --> 00:56:14.231]  The Crusher is a seven and a half ton truck and you can see it on if anybody wants to go on YouTube and just do Crusher CMU they will find it and they'll see it crushing Cadillacs and it's got a big gun up there on top of it.
[00:56:15.031 --> 00:56:30.283]  Now the only device that you're making in the United States is on the HTV-2 program, again DARPA, and they've got an aircraft called the Falcon, and the idea is to be able to get an unmanned combat aircraft anywhere on the planet
[00:56:31.212 --> 00:56:33.094]  Within that one hour window.
[00:56:33.094 --> 00:56:36.738]  So this thing has been tested at 13,000 miles an hour.
[00:56:36.738 --> 00:56:38.680]  So that's just the United States.
[00:56:38.680 --> 00:56:44.207]  In the UK, we have the Tyrannus, which is actually supersonic, so it's even faster.
[00:56:44.207 --> 00:56:51.335]  That's an intercontinental unmanned combat aircraft, fully autonomous, means that there's no human controlling it.
[00:56:52.035 --> 00:56:55.677]  And that's been tested in Australia just in the last couple of months.
[00:56:55.677 --> 00:56:57.937]  So these are progressing very quickly.
[00:56:57.937 --> 00:57:05.120]  The Chinese have the invisible sword as the engine, and that's being designed and built for air-to-air combat.
[00:57:05.120 --> 00:57:07.761]  Again, no human controlling it.
[00:57:07.761 --> 00:57:09.062]  The Russians have the scat.
[00:57:09.062 --> 00:57:12.323]  The Israelis are using one called the Guardian.
[00:57:12.723 --> 00:57:17.945]  Well, you know, we can understand very quickly the implications of something like the Crusher that's going to crush vehicles domestically.
[00:57:41.952 --> 00:58:00.218]  But even when it comes to these supersonic jet transports that are taking off from aircraft carriers that are unmanned aerial vehicles that are remotely controlled, that has a lot of danger in the sense that that's going to make our already aggressive government starting wars everywhere for very little justification and without congressional authorization.
[00:58:00.218 --> 00:58:03.620]  That's going to make them even more likely to get involved in these wars.
[00:58:03.620 --> 00:58:04.840]  And there's this thing called blowback.
[00:58:05.140 --> 00:58:10.044]  You know, once you start a war somewhere else, it will come home to you one way or the other eventually.
[00:58:10.044 --> 00:58:11.946]  It may be asymmetric warfare.
[00:58:11.946 --> 00:58:19.893]  It may be terrorism with people coming to your country and blowing people up in shopping malls, which will then be used to send out the crusher robots.
[00:58:19.893 --> 00:58:22.114]  But thank you so much, Professor Sharkey, for joining us.
[00:58:22.114 --> 00:58:23.335]  We're out of time.
[00:58:23.335 --> 00:58:24.857]  Good luck on your campaign.
[00:58:24.857 --> 00:58:26.999]  Keep trying to educate people about these dangers.
[00:58:26.999 --> 00:58:28.480]  It's a very important thing you're doing.
[00:58:28.860 --> 00:58:31.362]  Thank you for having me on, spreading the word for us.
[00:58:31.362 --> 00:58:32.242]  Thank you very much.
[00:58:32.242 --> 00:58:32.943]  Thank you very much.
[00:58:32.943 --> 00:58:35.424]  That's StopKillerRobots.org.
[00:58:35.424 --> 00:58:42.989]  We're going to be right back after the break with Leanne McAdoo, so stay tuned.
[00:58:42.989 --> 00:58:46.412]  Thank you for listening to GCN.
[00:58:46.412 --> 00:58:48.433]  Visit GCNlive.com today.
[00:58:52.341 --> 00:58:54.222]  Introducing Pro-1.
[00:58:54.222 --> 00:58:57.884]  All of your filtration in one system, portable, on-the-go.
[00:58:57.884 --> 00:59:02.406]  No more do you have two or three filters to just reduce sodium fluoride.
[00:59:02.406 --> 00:59:08.529]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:59:08.529 --> 00:59:19.314]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:59:19.514 --> 00:59:22.376]  It is the only one that does it and out of the gates!
[00:59:22.376 --> 00:59:26.018]  We have it discounted at 10% off with promo code WATER.
[00:59:26.018 --> 00:59:42.968]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:59:43.308 --> 00:59:48.814]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:59:48.814 --> 00:59:50.436]  Waging war on corruption.
[00:59:50.436 --> 00:59:56.282]  Alex Jones on the GCN Radio Network.
[01:00:05.748 --> 01:00:07.049]  Big Brother.
[01:00:07.049 --> 01:00:08.809]  Mainstream media.
[01:00:08.809 --> 01:00:10.570]  Government cover-ups.
[01:00:10.570 --> 01:00:12.171]  You want answers?
[01:00:12.171 --> 01:00:13.691]  Well, so does he.
[01:00:13.691 --> 01:00:17.893]  He's Alex Jones on the GCN Radio Network.
[01:00:17.893 --> 01:00:22.115]  And now, live from Austin, Texas, Alex Jones.
[01:00:22.115 --> 01:00:29.718]  Final segment with a few final calls with Max Keiser.
[01:00:29.718 --> 01:00:31.459]  Then we're going to have another guest coming on.
[01:00:32.239 --> 01:00:40.165]  We're going to go back to a few callers here and continue with others on in the next hour.
[01:00:40.165 --> 01:00:46.350]  I guess Greg's up next and then Danny and a few... No, no, Danny's not up next.
[01:00:46.350 --> 01:00:49.413]  It's William and then... I'm totally confused.
[01:00:49.413 --> 01:00:50.194]  I know it's Greg.
[01:00:50.194 --> 01:00:51.795]  I've seen he's been holding the longest.
[01:00:51.795 --> 01:00:53.857]  And then it'll be Joe.
[01:00:53.857 --> 01:00:57.880]  But Max Keiser, anything else you'd like to add?
[01:00:57.880 --> 01:01:01.403]  Important points that you've forgotten to get out there to folks?
[01:01:02.185 --> 01:01:04.846]  Well, you mentioned earlier the group of people.
[01:01:04.846 --> 01:01:06.907]  I just want to reiterate this point.
[01:01:06.907 --> 01:01:13.989]  Mark Faber and others are talking about 2014 being a watershed year, turning point in market chaos.
[01:01:13.989 --> 01:01:19.651]  And I just want to reiterate that I'm putting my flag in the ground and saying that Bitcoin is
[01:01:20.951 --> 01:01:30.895]  The phenomenon happening this year, and next year, we'll look back on 2013 and realize that Bitcoin was the black swan.
[01:01:30.895 --> 01:01:36.018]  Bitcoin was the disruptive event that totally transformed the global economy.
[01:01:36.018 --> 01:01:42.400]  And we won't be able to make that statement until this time next year, looking back and say that's truly what happened.
[01:01:42.400 --> 01:01:49.864]  But I just want to make sure I go on record as saying that I believe that all those people are correct, but I believe they're missing.
[01:01:50.504 --> 01:01:53.325]  The true elephant in the room, and that is Bitcoin.
[01:01:53.325 --> 01:01:55.746]  They're missing the Bitcoin factor?
[01:01:55.746 --> 01:02:01.368]  I believe they are, because they sense that there is this epic change coming.
[01:02:01.368 --> 01:02:14.533]  I've talked about it on your show many times, as many have, but I think that the emergence of cryptography, as it has changed the surveillance industry, changed the global alliances, is bleeding into currencies, and that's a huge event.
[01:02:14.533 --> 01:02:17.334]  It's the biggest event in currencies in hundreds of years.
[01:02:17.754 --> 01:02:32.581]  Well, when you've got 85-to-1, 100-to-1, 200-to-1, profit-to-loss ratios, or you've got stock ratios where the company's making no money, but it's valued 100 times its supposed profits, we're in deep trouble.
[01:02:32.581 --> 01:02:35.722]  Here's that Dave Stockman clip that we talked about from Bloomberg.
[01:02:35.722 --> 01:02:39.724]  And the thing is, now what we talk about is even invading dinosaur media.
[01:02:39.724 --> 01:02:40.624]  Here it is.
[01:02:40.624 --> 01:02:43.986]  Alright, if ever I had a guy, you're my budget guy,
[01:02:44.286 --> 01:02:51.270]  Tell me your impressions after combing through some of the numbers of what has been put forth by both parties yet to be voted on.
[01:02:51.270 --> 01:02:52.891]  Well first, let's be clear.
[01:02:52.891 --> 01:02:54.952]  It's a joke and a betrayal.
[01:02:54.952 --> 01:03:06.418]  It's the final surrender of the House Republican leadership to beltway politics and to kicking the can and ignoring this budget monster that's hurtling down the road.
[01:03:06.418 --> 01:03:08.019]  They're busting the caps.
[01:03:08.539 --> 01:03:10.320]  And it's totally unnecessary.
[01:03:10.320 --> 01:03:17.166]  It's going to add $70 billion to spending this year and next year, and then they're going to pretend to save it in 2022 and 2023.
[01:03:17.166 --> 01:03:21.249]  All right, that's CNBC clip where he's saying something similar.
[01:03:21.249 --> 01:03:23.751]  Let me actually read what he said here.
[01:03:23.751 --> 01:03:29.275]  He said on Bloomberg, it's in our article, market valuation has lost every anchor of the real world.
[01:03:29.875 --> 01:03:40.279]  I want to say that this kind of speculative frost that you get at the top of the cycle, where valuation losses any anchor in the real world, loses any anchor in the real world, that video's up on InfoWars.com.
[01:03:40.279 --> 01:03:42.060]  This is what we're talking about here.
[01:03:42.060 --> 01:03:51.944]  So, they can't criticize Bitcoin, claiming it's not connected to anything, when what they're pushing is connected to a bunch of debt that we know has negative value and was based in fraud, Max Keiser.
[01:03:52.568 --> 01:03:58.333]  Well, they're basing their analysis, or their value structure, is tied to fiat money.
[01:03:58.333 --> 01:04:01.696]  And fiat money, by definition, has no intrinsic value at all.
[01:04:01.696 --> 01:04:07.021]  The dollars in your pocket are worthless, except for the paper that they're not printed on, as Gerald Solenti likes to say.
[01:04:07.021 --> 01:04:12.266]  The Bitcoin, however, by comparison, is as you'd have to make the comparison to gold or silver.
[01:04:12.586 --> 01:04:18.132]  It has real, genuine, intrinsic value, and then it has value on top of that as a means of exchange and as a store of value.
[01:04:18.132 --> 01:04:20.073]  But he's absolutely correct.
[01:04:20.073 --> 01:04:27.501]  Stock market and the bond market in particular, that's the key, is trading at 300-year highs in the UK and trading at 240-year highs in the United States.
[01:04:27.501 --> 01:04:28.582]  We're out of time, Max.
[01:04:28.582 --> 01:04:33.086]  Will it completely go 1929, or what will the ongoing implosion look like?
[01:04:33.086 --> 01:04:35.168]  Slow molasses or lightning?
[01:04:35.168 --> 01:04:35.949]  Buy Bitcoin.
[01:04:35.949 --> 01:04:36.730]  That's my answer.
[01:04:38.729 --> 01:04:43.571]  I know, but I understand you've said that, but I mean, how bad do you think it's going to get?
[01:04:43.571 --> 01:04:53.376]  It's either going to be a complete and utter write-down of this bad debt and a deflationary depression, or they're going to go be like China and print a trillion dollars a month and it's hyperinflation.
[01:04:53.376 --> 01:04:55.077]  And I think the answer is hyperinflation.
[01:04:55.077 --> 01:04:57.138]  I don't think they're going to take their foot off the accelerator.
[01:04:57.138 --> 01:04:58.238]  Max Keiser, thanks for the time.
[01:04:58.238 --> 01:04:58.878]  We'll talk to you soon.
[01:05:02.361 --> 01:05:05.384]  Alex Jones here with a message to fellow freedom lovers.
[01:05:05.384 --> 01:05:10.388]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:05:10.388 --> 01:05:17.574]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:05:17.694 --> 01:05:23.339]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[01:05:23.339 --> 01:05:27.363]  These are items that I did research on, that I personally use.
[01:05:27.363 --> 01:05:32.087]  We've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[01:05:32.087 --> 01:05:37.312]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[01:05:37.532 --> 01:05:40.793]  Strategic Relocation 3rd Edition by Joel Skousen.
[01:05:40.793 --> 01:05:43.293]  When Disaster Strikes by Matthew Stein.
[01:05:43.293 --> 01:05:48.055]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[01:05:48.055 --> 01:05:50.935]  Hand crank shortwave AM FM radios.
[01:05:50.935 --> 01:05:57.937]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our InfoWar possible.
[01:05:58.137 --> 01:06:00.079]  We're getting prepared, are you?
