[00:00.000 --> 00:27.000]  Infowars, tomorrow's news, today.
[1:18:56.000 --> 1:19:06.000]  The globalists are fighting around the clock to destroy the family, to destroy heterosexual relationships, to annihilate our marriages.
[1:19:06.000 --> 1:19:14.000]  And the studies are all clear. The number one cause of marital splits is that there is problems in the bedroom.
[1:19:14.000 --> 1:19:18.000]  And the number one issue men have is erectile dysfunction.
[1:19:18.000 --> 1:19:26.000]  Ladies and gentlemen, the left makes big jokes about this because they don't want people having lasting, good, loving relationships. They want to break up society.
[1:19:26.000 --> 1:19:35.000]  And we are so excited to have the number one natural male enhancement pill in the world available as a major sponsor now.
[1:19:35.000 --> 1:19:45.000]  Go to theironpatriot.com today, theironpatriot.com and watch the instructional video, look at the science yourself and then get a bottle of InstaHeart.
[1:19:45.000 --> 1:19:50.000]  It's just discreet shipping. I've used it. It's amazing. And it's not just for folks that have problems in the bedroom.
[1:19:50.000 --> 1:20:16.000]  This also enhances it. So again, get yours today at theironpatriot.com.
[1:20:25.000 --> 1:20:40.000]  It's beautiful, how this deep, the melody settles down over me. I'm not bored or unhappy. I'm still so strange and I'm in the wind.
[1:20:40.000 --> 1:20:53.000]  I'm in the water with nobody's son, nobody's daughter, watching the lectures over the country club.
[1:20:53.000 --> 1:21:11.000]  Serve me up, the redwood market, what to do next? Maybe we'll have a white picket can and shares over the country club.
[1:21:11.000 --> 1:21:18.000]  Ladies and gentlemen, we are back live broadcasting worldwide on this Friday edition.
[1:21:18.000 --> 1:21:24.000]  And I'm just here looking at the news and watching what's unfolding and it's just totally insane.
[1:21:24.000 --> 1:21:40.000]  They've declared a worldwide U.N. emergency. They're talking about new lockdowns for monkeypox that they admit have not killed one person and is 99% in homosexual men.
[1:21:40.000 --> 1:21:58.000]  This is the backdrop of what we've got going on here. And we've got mad scientists in government and corporate labs all over the world in an insane race to find new technologies that are all extremely dangerous.
[1:21:58.000 --> 1:22:05.000]  So everybody knows the parable, the legend of Atlantis, whether it's real or not, is that for debate.
[1:22:05.000 --> 1:22:17.000]  We built the new Atlantis and I've talked about this a lot and because people aren't governing themselves and aren't thinking about what they're doing because they've lost their morals or never had them,
[1:22:17.000 --> 1:22:34.000]  they're just doing every horrible thing you can imagine, creating new microbes that aren't even made of plants or animals or insects that are just completely generated by computers that can easily get out and spread and take over the planet like the Andromeda
[1:22:34.000 --> 1:22:44.000]  train. And then when I mentioned earlier in the first hour, yes, scientists turned dead spiders into gripping claws.
[1:22:44.000 --> 1:22:52.000]  Scientists have repurposed dead spiders into a device capable of picking up and moving small objects.
[1:22:52.000 --> 1:23:04.000]  It is heralded as the first step in neurobotics or necrobotics or the combination of a corpse and robotics.
[1:23:04.000 --> 1:23:14.000]  It all began when members of the Daniel Preston Medical Engineering Lab in Rice University, that's Texas, came across a dead spider.
[1:23:14.000 --> 1:23:25.000]  They wondered why the legs are always curled up. The students learned the mechanism involved in the system, a way to manipulate it in a lab setting.
[1:23:25.000 --> 1:23:36.000]  Apparently, these are the kinds of fun hijinks medical engineers get up to when they should be cleaning the lab. They just make a big joke about it.
[1:23:36.000 --> 1:23:49.000]  But imagine what's really going on. And imagine what this nanotech in these shots are doing to humanity.
[1:23:49.000 --> 1:24:02.000]  I want to play a short clip from CBS News where they talk about the necrobots, the zombie cyborg robot spiders.
[1:24:02.000 --> 1:24:28.000]  And again, for radio listeners, there's a spider picking up something over 100 times its weight.
[1:24:28.000 --> 1:24:48.000]  And when you see what scientists are doing, they're doing this to humans. They're treating us like we're nothing more than lab rats.
[1:24:48.000 --> 1:25:00.000]  Now, getting back to monkeypox, if you don't have some fun with this, you're going to go crazy. I know I am. So we should have some fun with it.
[1:25:00.000 --> 1:25:08.000]  Tucker Carlson had a vote. They have a new name for monkeypox, where it's coming from.
[1:25:08.000 --> 1:25:20.000]  Now, even though the U.N. said, I don't need to listen to them, it's true, 99% of the monkeypox cases around the world are homosexual men that are having multiple partners a day with hundreds of people every few months.
[1:25:20.000 --> 1:25:27.000]  And they're just absolutely giving each other every disease known to man.
[1:25:27.000 --> 1:25:35.000]  And so now, Tucker Carlson has developed a new name for the monkeypox.
[1:25:35.000 --> 1:25:40.000]  So monkeypox is about the coolest name ever for a disease. Can't come to that. It got the monkey.
[1:25:40.000 --> 1:25:46.000]  But they are changing the name because racism or something. Well, for once, we don't know who they are. We're not going to allow it.
[1:25:46.000 --> 1:25:50.000]  We're going to change the name this time. We're going to do it with the public's help because democracy is real.
[1:25:50.000 --> 1:25:55.000]  So we had a vote. There was no ballot harvesting. You can trust our counting.
[1:25:55.000 --> 1:26:00.000]  And the new name for monkeypox is now officially, and we're declaring it, shlong COVID.
[1:26:00.000 --> 1:26:10.000]  That won our audience election of about 40% of the vote. So let Rachelle Walensky, the CDC, know her number is 1-800-232-4636.
[1:26:10.000 --> 1:26:15.000]  Wait for the prompt on monkeypox and make your voice heard because it's still a democracy.
[1:26:15.000 --> 1:26:20.000]  Now, we've taken shots at Eric Swallow over the years. And to be fair, we want him to come on and respond.
[1:26:20.000 --> 1:26:24.000]  He will never come on. He's too busy. What's he doing? We don't know, but we just got this picture in.
[1:26:24.000 --> 1:26:28.000]  We think it's actually Eric Swallow. We don't know who he's talking to. Fang, Fang, we don't know.
[1:26:28.000 --> 1:26:32.000]  But he's clearly busy. So maybe that's why he's not accepting our offers to come on.
[1:26:32.000 --> 1:26:40.000]  But if he can break away and spend the time, he's always welcome on this show.
[1:26:40.000 --> 1:26:43.000]  Shlong COVID.
[1:26:43.000 --> 1:26:59.000]  Dr. Carlson slant over homophobic name for new monkeypox. It's cruel. No, it's cruel to have hundreds of sexual partners unprotected and spread diseases. I don't care whether you're heterosexual or homosexual.
[1:26:59.000 --> 1:27:06.000]  That is the reality here. But we're certainly not following God's plan.
[1:27:06.000 --> 1:27:15.000]  That's the thing that's really clear here. And we're marching towards thermonuclear war.
[1:27:15.000 --> 1:27:28.000]  We're abandoning all the things that made us great. We are letting corrupt corporations control our governments and annihilate our free speech, our new process, our privacy.
[1:27:28.000 --> 1:27:38.000]  And they're just getting started. And I got to tell you, the Republican leadership is almost completely mum on all of this.
[1:27:38.000 --> 1:27:45.000]  They're not talking about the issues that are real and the issues that energize the general public.
[1:27:45.000 --> 1:27:53.000]  And I get it. They've got into Congress. They want to keep their head down. You stick your head up too high. Well, you know what happened to Alex Jones.
[1:27:53.000 --> 1:28:05.000]  But if everybody cowers, we all get destroyed. So you can sit there and look at people that stick their heads up and try to fix society and say, well, maybe I shouldn't do that.
[1:28:05.000 --> 1:28:12.000]  I'm just going to play it safe. But when everybody plays it safe, we have stagnation and collapse of civilization.
[1:28:12.000 --> 1:28:25.000]  But Trump is really starting to get it. If he'll just come out against the shots like Bolsonaro did and admit he was conned with what Berks and others have admitted, we can all get behind Trump again.
[1:28:25.000 --> 1:28:33.000]  But I like what he's doing. We'll talk about it when we come back on the other side of this live Friday Worldwide broadcast.
[1:28:33.000 --> 1:28:51.000]  And Robert Barnes is coming in to co-host with me in the third and fourth hour today. Infowars.com, Tomorrow's News Today, and Band-Aught Video, with not just our content, but hundreds of other band creators with incredible information at Band-Aught Video.
[1:28:51.000 --> 1:29:04.000]  Please share that link.
[1:29:23.000 --> 1:29:31.000]  Please help keep us on the air. We're under massive attack right now, but we're going to win with your help. We're going to overcome this with your help and with God's blessing.
[1:29:31.000 --> 1:29:42.000]  Please go to Infowars.com and get this book. Many, many, many years of research have gone into this. The Great Reset and the War for the World, available right now at Infowars.com.
[1:29:42.000 --> 1:29:55.000]  There's also signed copies available as well. We've got a lot of other big projects we're working on that are about to start launching as well, but this is the cavalry because we need the funding and you need this book because it warns the world of the globalist plan.
[1:29:55.000 --> 1:30:07.000]  Get the Great Reset at Infowars.com. The Globalist Great Reset or the War for the World is here, but humanity is not being caught flat-footed because of Infowars and because of your support.
[1:30:07.000 --> 1:30:19.000]  Ladies and gentlemen, it is now more important than ever as we reach the critical heart of the battle that you spread the word and that you support liberty and that you warn people like you've never done before.
[1:30:19.000 --> 1:30:30.000]  We have come so far together. Please help keep us on the air. We're under massive attack right now, but we're going to win with your help. We're going to overcome this with your help and with God's blessing.
[1:30:30.000 --> 1:30:41.000]  Please go to Infowars.com and get this book. Many, many, many years of research have gone into this. The Great Reset and the War for the World, available right now at Infowars.com.
[1:30:41.000 --> 1:30:54.000]  There's also signed copies available as well. We've got a lot of other big projects we're working on that are about to start launching as well, but this is the cavalry because we need the funding and you need this book because it warns the world of the globalist plan.
[1:30:54.000 --> 1:31:01.000]  Get the Great Reset at Infowars.com.
[1:31:26.000 --> 1:31:38.000]  But with our new product from X7 Diet Force, we got the very best concentrates of these known natural essences that do amazing things for your body.
[1:31:38.000 --> 1:31:46.000]  And so I've lost almost 40 pounds. I'm so a little bit overweight in the last three months and I've been doing it using Diet Force and also exercise.
[1:31:46.000 --> 1:31:57.000]  Well, now Diet Force is exclusively available right now at InfowarsStore.com, 40% off. InfowarsStore.com, Diet Force, you need to take this product. It really works.
[1:31:57.000 --> 1:32:06.000]  Seven months ago in December of 2021, we launched the first and the three-coin founding member series, George Washington Slaying the Dragon.
[1:32:06.000 --> 1:32:23.000]  Then we launched the Tree of Liberty coin and finally the second amendment, come and take it, Molan Lobby coin. There are only 75 coins left in the three-coin series exclusively right now at 1776coin.com.
[1:32:23.000 --> 1:32:36.000]  And for the final 75 people to become founding members for this big project we're launching in the near future, you'll also get a personal signed piece of art I made of the sheepdog chasing the wolf in a personal message.
[1:32:36.000 --> 1:32:42.000]  It's your last chance to get all three coins at 1776coin.com.
[1:32:42.000 --> 1:32:57.000]  This is history happening now. InfowarsStore support is changing the world and this is the final 75 three-coin set exclusively available at 1776coin.com.
[1:32:57.000 --> 1:33:07.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[1:33:07.000 --> 1:33:13.000]  There are, of course, those who do not want us to speak.
[1:33:13.000 --> 1:33:15.000]  We think, just let me think.
[1:33:15.000 --> 1:33:20.000]  Even now, orders are being shouted into telephones and men with guns will soon be on their way.
[1:33:20.000 --> 1:33:21.000]  It's chances at them.
[1:33:21.000 --> 1:33:22.000]  Damn it.
[1:33:22.000 --> 1:33:23.000]  Why?
[1:33:23.000 --> 1:33:29.000]  Because while the truncheon may be used in lieu of conversation, words will always retain their power.
[1:33:29.000 --> 1:33:37.000]  Words offer the means to meaning and for those who will listen, the annunciation of truth is here.
[1:33:37.000 --> 1:33:40.000]  There is something terribly wrong with this country, isn't there?
[1:33:40.000 --> 1:33:44.000]  You decided, sir. You wanted it for a proof. You told me every television in London.
[1:33:44.000 --> 1:33:48.000]  Cruelty and injustice, intolerance and oppression.
[1:33:48.000 --> 1:33:56.000]  And where once you have the freedom to object and everything can speak as you saw fit, you now have senses and systems of surveillance, coercing your conformity and...
[1:33:56.000 --> 1:33:57.000]  Cameras.
[1:33:57.000 --> 1:33:59.000]  How did this happen?
[1:33:59.000 --> 1:34:01.000]  Who's to blame?
[1:34:01.000 --> 1:34:04.000]  Well, certainly there are those who are more responsible than others.
[1:34:04.000 --> 1:34:06.000]  They will be held accountable.
[1:34:06.000 --> 1:34:12.000]  But again, truth be told, if you're looking for the guilty, you need only look into a mirror.
[1:34:12.000 --> 1:34:15.000]  I know why you did it.
[1:34:15.000 --> 1:34:16.000]  I know you were afraid.
[1:34:16.000 --> 1:34:18.000]  Who would it be?
[1:34:18.000 --> 1:34:20.000]  War, terror, disease?
[1:34:20.000 --> 1:34:27.000]  There were a myriad of problems which conspired to corrupt your reason and rob you of your common sense.
[1:34:27.000 --> 1:34:33.000]  Fear got the best of you and in your panic you turned to the now high chancellor, Adam Sattler.
[1:34:33.000 --> 1:34:40.000]  He promised you order, he promised you peace and all he demanded in return was your silent, obedient consent.
[1:34:40.000 --> 1:34:59.000]  There is a war. It's happening now. It will decide the fate of humanity. The time to choose sides has come. We are the resistance. We are the Info War.
[1:35:28.000 --> 1:35:39.000]  The biggest thing we can all do is recognize a bunch of fellow humans have joined evil and decided to play God and try to take all our basic rights away in enslave us.
[1:35:39.000 --> 1:35:48.000]  An example is, I was reading the news during the break about the show trial here in Austin, the first of three, two in Austin and one in Connecticut.
[1:35:48.000 --> 1:35:55.000]  And they had their media expert, the former editor of the Austin American Statesman, a guy that hates me on.
[1:35:55.000 --> 1:36:03.000]  And when my lawyer got up to cross-examine, judge wouldn't even let him ask questions and said, you can't get into this stuff.
[1:36:03.000 --> 1:36:11.000]  Oh, Jones isn't a journalist. Jones hurt people with things he said. Really, how'd he hurt him? Oh, you can't ask that question.
[1:36:11.000 --> 1:36:19.000]  Just like Steve Bannon's criminal trial that falsely convicted him in a D.C. jury two weeks ago. And this is the model for everybody.
[1:36:19.000 --> 1:36:25.000]  They are fully weaponizing the lawyers and the judiciary against the American people.
[1:36:25.000 --> 1:36:37.000]  But their whole system is coming down. And as long as we identify what they're doing and as long as we expose what they're doing, they will never get away with their end game.
[1:36:37.000 --> 1:36:51.000]  They will destroy themselves in the process and all the numbers and all the statistics and all the polls and the history and common sense absolutely 110% document that.
[1:36:51.000 --> 1:37:00.000]  But they're making their move against humanity in a big, big way right now.
[1:37:00.000 --> 1:37:07.000]  And this is just the process that we're going to have to go through. Here's an example. Again, this isn't about me. It's about all of us.
[1:37:07.000 --> 1:37:14.000]  I don't want to start talking about myself, but this is Texas Monthly. And it says, the free speech elephant in the Allen Jones courtroom.
[1:37:14.000 --> 1:37:25.000]  And it says, everyone's asking, why doesn't he have free speech? Everyone's asking why he couldn't question something. Everybody's asking, well, Jones didn't show up for court during the lawsuit.
[1:37:25.000 --> 1:37:37.000]  And so he's defaulted, it says. But none of that's true either. They sit there in the court with all our emails, all our records, everything more than anybody ever gave over in a defamation case.
[1:37:37.000 --> 1:37:50.000]  And they still default to this because they have to say I'm guilty and then tell a jury they decide how guilty and then not let us talk and not let us challenge anything and keep all our exhibits out.
[1:37:50.000 --> 1:38:01.000]  She won't let exhibits in about how less than one tenth of 1% of our coverage was Sandy Hook and analytics we have shown we made no money off of it, obviously.
[1:38:01.000 --> 1:38:14.000]  We barely ever talked about it and they went and dredged it up to demonize questioning anything. Just like they're demonizing you if you question a recession or open borders.
[1:38:14.000 --> 1:38:26.000]  Or if you say there's inflation, they tell you there isn't inflation. That's their answer to everything they're doing is a lie to us. Here's an example.
[1:38:26.000 --> 1:38:34.000]  Mother loses custody of daughter for refusing transgender status and saying she's a girl.
[1:38:34.000 --> 1:38:38.000]  A court decided a mother's custody of her daughter.
[1:38:38.000 --> 1:38:46.000]  2019 when she refused to validate her 12 year olds claim that she was transgender, the daughter Sophie never returned ever visiting her father.
[1:38:46.000 --> 1:38:57.000]  Ever she claims she felt unsafe being with her mother. Jeanette, a liberal feminist, is fighting to regain custody of her daughter without submitting the court's demand that she declare Sophie is now her son.
[1:38:57.000 --> 1:39:07.000]  They're going to cut her breast off next. Mutilation. If you tried to go into the doctor and say I want my finger cut off, they put you in a mental institution.
[1:39:07.000 --> 1:39:15.000]  But if you want your breast or your penis or your testicles cut out, they're all for it.
[1:39:15.000 --> 1:39:20.000]  Well, you raise your daughter liberal and see what happens.
[1:39:20.000 --> 1:39:29.000]  She lives in Chicago. Poor lady. I'm so sorry for her.
[1:39:29.000 --> 1:39:33.000]  Just unspeakable.
[1:39:33.000 --> 1:39:49.000]  Sweden is moving to emancipate children so they can be sterilized under the new gender law. That's what this is, making being sterilized a new right, a new fashionable thing, and the schools you put your children in confuse them and convince them that they have a right to do this.
[1:39:49.000 --> 1:39:59.000]  And their real goal is sterilizing children at age three. They've been sterilizing children in some parts of the world at age seven.
[1:39:59.000 --> 1:40:03.000]  That's where we are in the year.
[1:40:03.000 --> 1:40:05.000]  2022.
[1:40:05.000 --> 1:40:08.000]  But there's good news.
[1:40:08.000 --> 1:40:14.000]  Trump more and more is getting hardcore against the new world order to the next level.
[1:40:14.000 --> 1:40:29.000]  This is a video. Trump blasts sickos. In fact, I forgot to tell you to get this clip. Get the clip, please. Trump. Oh, you have the clip. Trump blasts sickos pushing sexual content in kindergarten. The society that refuses to protect his children.
[1:40:29.000 --> 1:40:35.000]  This is a society that soon will not be able to protect anybody.
[1:40:35.000 --> 1:40:45.000]  But a moment. And then now Trump comes out and says, nobody's gotten to the bottom of 9 11. What a true statement. And two days after he was on multiple TV channels.
[1:40:45.000 --> 1:40:54.000]  We put the clips many times saying there were bombs in the buildings. That's why I like Trump. So how can he see all that?
[1:40:54.000 --> 1:41:05.000]  But not see that even Birx, his top advisor, or number two advisor at Rafauchi.
[1:41:05.000 --> 1:41:15.000]  But top White House advisor says, oh, we knew it wouldn't work, but we told him he would. She just gave him the out like Bolsonaro has to say, I didn't know they lied to me.
[1:41:15.000 --> 1:41:25.000]  But again, by him going along with this, he signs himself up with it. He connects himself to it. And it's just bad, bad, bad.
[1:41:25.000 --> 1:41:37.000]  But the good news is, when he's at rallies, he says, I can't say the V word, but I still think it's good. And I'm proud of it and people booing in the face, which almost makes him endearing.
[1:41:37.000 --> 1:41:52.000]  Because in the face of his own constituents, not like what he's doing, he's pigheaded and still thinks he's the right thing. So it's an attribute, but it's also a big, big, giant negative to be dealing with this.
[1:41:52.000 --> 1:41:56.000]  We've got the Trump clip will play when we come back and then I'm going to hit.
[1:41:56.000 --> 1:42:09.000]  There's a whole bunch of news breaking and I got to be honest with you. I'm just, I don't want to say I'm depressed because I know where this is all going, but I am dizzy that this is so dangerous.
[1:42:09.000 --> 1:42:23.000]  And that we're so deep now into this and I know where it goes next. And I am just here bracing for the near future crises, war, serious economic collapse, more power outages, food rationing.
[1:42:23.000 --> 1:42:35.000]  And oh, the answer is QR codes and rationing systems, which have already been brought in in Australia, Europe, and so many other areas like Sri Lanka.
[1:42:35.000 --> 1:42:43.000]  So it's all coming up on the other side of this quick break info wars.com to Mars is today. We're going to come out of break and play the Trump clip.
[1:42:43.000 --> 1:42:54.000]  And then we will continue with the news and so much more of Robert Barnes coming in in the third and fourth hour today. Don't forget band.video.
[1:43:13.000 --> 1:43:27.000]  So sold out for more than six months.
[1:43:56.000 --> 1:44:08.000]  Several years ago, I approached one of the top companies in the US that supplies the highest quality signature reducing Faraday cages, the Pentagon and other US government agencies.
[1:44:08.000 --> 1:44:16.000]  And now they have produced specifically for us this made America high end line at a very affordable price.
[1:44:16.000 --> 1:44:27.000]  Whether it's small pouches that protect your cell phone or big pouches that protect laptops and iPads or big bags that promote whatever electronics you want to put in like desktop computers.
[1:44:27.000 --> 1:44:33.000]  It is all exclusively available at info wars.com under the Redux name.
[1:44:33.000 --> 1:44:39.000]  Redux is info wars, taking the highest quality products and bringing them directly to you at info wars.com.
[1:44:39.000 --> 1:44:49.000]  In this insane world, you are crazy if you don't protect your signature, your identity from identity theft, hackers, criminals, corporations, governments.
[1:44:49.000 --> 1:44:55.000]  This is one of the hottest items out there today that's exclusively available at info wars store.com.
[1:44:55.000 --> 1:45:03.000]  We brought the game changing product previously only available to major oil companies around the world to the civilian market.
[1:45:03.000 --> 1:45:10.000]  Two years ago, the bio pros for septic tanks for porta potties for RVs for your drains, your boats.
[1:45:10.000 --> 1:45:11.000]  It goes on and on.
[1:45:11.000 --> 1:45:13.000]  It'll eat the oil off of your driveway.
[1:45:13.000 --> 1:45:16.000]  He's just had water, but it's been so successful.
[1:45:16.000 --> 1:45:20.000]  Now we're selling it to major RV parks, pig farms.
[1:45:20.000 --> 1:45:25.000]  You name it, because this stuff will eat anything that is organic.
[1:45:25.000 --> 1:45:32.000]  And it's exclusively available at the bio pros.com and now info wars store.com.
[1:45:32.000 --> 1:45:34.000]  We sold out of this for almost a year.
[1:45:34.000 --> 1:45:41.000]  We made a major purchase and it is now in stock for whatever your need is at info wars store.com.
[1:45:41.000 --> 1:45:49.000]  You'll also find instructional videos and more information at info wars store.com or the bio pros.com made America powered by
[1:45:49.000 --> 1:45:51.000]  God's great creation.
[1:45:51.000 --> 1:45:54.000]  It is amazing and it funds the info war.
[1:45:56.000 --> 1:46:02.000]  If you're like myself and so many other people on this planet, especially as you get older, you gain weight even if you eat a lot less.
[1:46:02.000 --> 1:46:07.000]  I got to tell you info wars is only about bringing you amazing products that really work.
[1:46:07.000 --> 1:46:12.000]  So we looked at the supplement market that we fund a lot of our operations with and we said,
[1:46:12.000 --> 1:46:18.000]  what are the best selling natural, healthy, anti-fat weight loss products that are out there?
[1:46:18.000 --> 1:46:20.000]  We went and looked at the top 10.
[1:46:20.000 --> 1:46:24.000]  They all had the same ingredients in common that is in this product.
[1:46:24.000 --> 1:46:37.000]  But with our new product from X7 diet force, we got the very best concentrates of these known natural essences that's just two amazing things for your body.
[1:46:37.000 --> 1:46:39.000]  And so I've lost almost 40 pounds.
[1:46:39.000 --> 1:46:45.000]  I'm so a little bit overweight in the last three months and I've been doing it using diet force and also exercise.
[1:46:45.000 --> 1:46:50.000]  Well, now diet force is exclusively available right now at infowarstore.com.
[1:46:50.000 --> 1:46:54.000]  40% off infowarstore.com diet force.
[1:46:54.000 --> 1:46:55.000]  You need to take this product.
[1:46:55.000 --> 1:47:16.000]  It really works.
[1:47:30.000 --> 1:47:35.000]  This is a society that soon will not be able to protect anybody.
[1:47:35.000 --> 1:47:44.000]  This is a hallmark of cultural and social decay against which we should fight back very hard and very soon.
[1:47:44.000 --> 1:47:47.000]  We don't have time to wait years to do this.
[1:47:47.000 --> 1:47:59.000]  The sickos who are pushing sexual content in kindergarten were providing puberty blockers to young children who have no idea what a puberty blocker is.
[1:47:59.000 --> 1:48:01.000]  Neither do I, by the way.
[1:48:01.000 --> 1:48:06.000]  Neither do most of the people in the audience, as you smile.
[1:48:06.000 --> 1:48:09.000]  Let's just say they're not good.
[1:48:09.000 --> 1:48:26.000]  They are not just engaged in acts of depravity, in many cases they are breaking the law and they should be healthfully accountable.
[1:48:26.000 --> 1:48:35.000]  And by the way, we should not allow men to play in women's sports.
[1:48:35.000 --> 1:48:48.000]  All right, ladies and gentlemen, I'm going to go back down to court here.
[1:48:48.000 --> 1:48:57.000]  This kangaroo court where they've already found me guilty, where they won't let us cross examine people, where they're raping and robbing everybody's freedoms in America.
[1:48:57.000 --> 1:48:59.000]  And again, I'm not a victim.
[1:48:59.000 --> 1:49:01.000]  I know the enemies are coming after us all.
[1:49:01.000 --> 1:49:02.000]  You are their victim.
[1:49:02.000 --> 1:49:04.000]  They want to victimize us all.
[1:49:04.000 --> 1:49:06.000]  I chose to get in the arena.
[1:49:06.000 --> 1:49:08.000]  I chose to fight these people.
[1:49:08.000 --> 1:49:13.000]  And they want info wars destroyed more than anything.
[1:49:13.000 --> 1:49:23.000]  And they know that our operating system of resisting the globalist, what I call 1776 worldwide, is the truth and is the most effective system to counter them.
[1:49:23.000 --> 1:49:25.000]  That's why they fear us so much.
[1:49:25.000 --> 1:49:35.000]  So I take a lot of satisfaction in that despite all the pain.
[1:49:35.000 --> 1:49:39.000]  And I thank you all for what you've done over the years to keep us on air.
[1:49:39.000 --> 1:49:43.000]  But now we're all together entering the crucible.
[1:49:43.000 --> 1:49:45.000]  That's not a rhetorical phrase.
[1:49:45.000 --> 1:49:46.000]  We're in this together.
[1:49:46.000 --> 1:49:54.000]  We are literally having them destroy our borders, attack our children, devalue our currency, launch all these wars,
[1:49:54.000 --> 1:50:00.000]  promote pedophilia, annihilate our free speech, spy on all of us.
[1:50:00.000 --> 1:50:03.000]  We have tyranny.
[1:50:03.000 --> 1:50:06.000]  We have tyrants.
[1:50:06.000 --> 1:50:09.000]  And we've been vindicated in spades.
[1:50:09.000 --> 1:50:12.000]  Unfortunately, I would rather have backed us off.
[1:50:12.000 --> 1:50:16.000]  People say, oh, look, he said all this, what happened, it didn't happen.
[1:50:16.000 --> 1:50:18.000]  Instead, it's all happening.
[1:50:18.000 --> 1:50:24.000]  The most important work that we've ever done is happening now.
[1:50:24.000 --> 1:50:26.000]  Now, I want to explain something to you.
[1:50:26.000 --> 1:50:30.000]  We only make a few dollars off each book that's sold on Amazon.
[1:50:30.000 --> 1:50:34.000]  We sell them at infowarstore.com, the Great Recept of War for the World.
[1:50:34.000 --> 1:50:40.000]  And if we could sell, man, if we could sell 100,000 books at infowarstore.com,
[1:50:40.000 --> 1:50:42.000]  that would really help us pay the bills.
[1:50:42.000 --> 1:50:44.000]  It's a great historic book to have and to share with others.
[1:50:44.000 --> 1:50:46.000]  It exposes the whole New World Order plan.
[1:50:46.000 --> 1:50:47.000]  I'm really proud of this book.
[1:50:47.000 --> 1:50:49.000]  We worked really, really hard on this.
[1:50:49.000 --> 1:50:53.000]  And it blows away all the other best-selling Great Recept books out there.
[1:50:53.000 --> 1:50:59.000]  Steve Bannon said, he said, the most important work since the founding fathers,
[1:50:59.000 --> 1:51:02.000]  when you really read it, it gives the whole enemy battle plan.
[1:51:02.000 --> 1:51:06.000]  And every claim I make, I show you a quote where they said it.
[1:51:06.000 --> 1:51:10.000]  This is a textbook, a blueprint of the enemy's operation.
[1:51:10.000 --> 1:51:13.000]  You want to beat them, you got to have it.
[1:51:13.000 --> 1:51:15.000]  Sure, you'd already know about all this.
[1:51:15.000 --> 1:51:18.000]  Okay, buy a couple copies, buy five copies.
[1:51:18.000 --> 1:51:21.000]  And people of means buy 50 copies.
[1:51:21.000 --> 1:51:24.000]  Go to Amazon, buy 10 copies, 20 copies right now.
[1:51:24.000 --> 1:51:26.000]  Get them.
[1:51:26.000 --> 1:51:28.000]  Give them to the library, give them to the police department,
[1:51:28.000 --> 1:51:30.000]  give them to your pastor, give them to your doctor,
[1:51:30.000 --> 1:51:33.000]  give them to your lawyer, give them to your wife, your husband, your coworkers.
[1:51:33.000 --> 1:51:36.000]  Now is the time to be all in.
[1:51:36.000 --> 1:51:39.000]  It's number one in history and now 17 other charts.
[1:51:39.000 --> 1:51:43.000]  It's number 50 as of this morning in the world
[1:51:43.000 --> 1:51:47.000]  on the number one most important chart ahead of Obama's book
[1:51:47.000 --> 1:51:51.000]  and Michael Obama's book are also known as Michelle Obama,
[1:51:51.000 --> 1:51:55.000]  but he calls her Michael in five speeches.
[1:51:55.000 --> 1:52:07.000]  So we're ahead of Obama and we're ahead of his husband, Michael.
[1:52:07.000 --> 1:52:11.000]  So this is a big deal, ladies and gentlemen.
[1:52:11.000 --> 1:52:17.000]  And we need to get this book to number one in the world.
[1:52:17.000 --> 1:52:20.000]  Number one in the world.
[1:52:20.000 --> 1:52:23.000]  So as much as I want you to buy it at infowarsstore.com,
[1:52:23.000 --> 1:52:27.000]  go buy a signed copy at infowarsstore.com.
[1:52:27.000 --> 1:52:32.000]  But get multiple copies from Amazon and get them out to everyone.
[1:52:32.000 --> 1:52:35.000]  You know, that's the place to get it because it'll drive it to number one
[1:52:35.000 --> 1:52:39.000]  and use the enemy's own systems against them.
[1:52:39.000 --> 1:52:43.000]  Continuing, Alex's War is now live and available.
[1:52:43.000 --> 1:52:48.000]  It was number two on the charts the last few weeks on Apple pre-orders.
[1:52:48.000 --> 1:52:54.000]  And now it is available at alexiswar.com to watch the trailer,
[1:52:54.000 --> 1:52:56.000]  to watch the film on Apple TV and iTunes.
[1:52:56.000 --> 1:52:57.000]  A very powerful film.
[1:52:57.000 --> 1:53:00.000]  Chronoslinger 28 Years of the Fight Against the Globalist.
[1:53:00.000 --> 1:53:01.000]  Get it on Vimeo.
[1:53:01.000 --> 1:53:03.000]  Get it on Odyssey.
[1:53:03.000 --> 1:53:05.000]  Get it on Rockfin.
[1:53:05.000 --> 1:53:07.000]  Watch it on Locals.
[1:53:07.000 --> 1:53:09.000]  Get it on Amazon Prime.
[1:53:09.000 --> 1:53:10.000]  Get it on Google Play.
[1:53:10.000 --> 1:53:12.000]  Get it on Microsoft Xbox.
[1:53:12.000 --> 1:53:14.000]  Buy it on YouTube.
[1:53:14.000 --> 1:53:19.000]  Get it on so many other platforms, ladies and gentlemen.
