[00:00:06.278 --> 00:00:08.060]  Mainstream media.
[00:19:55.167 --> 00:19:56.227]  But you said... Okay, but that's... Listen.
[00:19:56.227 --> 00:19:56.568]  Hold on.
[00:19:56.568 --> 00:19:57.808]  You said government... Listen.
[00:19:57.808 --> 00:19:59.348]  You're in with the government.
[00:19:59.348 --> 00:20:01.469]  You said you tried to pass bills to make them do it.
[00:20:01.469 --> 00:20:02.449]  Now you're backtracking.
[00:20:02.449 --> 00:20:03.629]  No, I'm not backtracking.
[00:20:03.629 --> 00:20:04.149]  Listen to me.
[00:20:04.149 --> 00:20:06.850]  If you don't think there's anything wrong with that, and that's all we do.
[00:20:06.850 --> 00:20:08.710]  We don't maintain a repository.
[00:20:08.710 --> 00:20:10.351]  We don't do anything that's negative.
[00:20:10.351 --> 00:20:12.331]  We don't turn over any information.
[00:20:12.331 --> 00:20:15.252]  Currently, you said you tried to pass legislation.
[00:20:15.845 --> 00:20:16.385]  What?
[00:20:16.385 --> 00:20:18.786]  You tried to pass legislation mandating it.
[00:20:18.786 --> 00:20:25.790]  Ten years ago, I tried to and I wasn't successful because I was the investigator that found a dead baby that I couldn't identify.
[00:20:25.790 --> 00:20:26.950]  Well, I'm an investigator.
[00:20:26.950 --> 00:20:28.611]  And in Social Services custody.
[00:20:28.611 --> 00:20:32.012]  I'm an investigator and I know what Skull and Bones and others are doing to children.
[00:20:32.012 --> 00:20:34.193]  I read the reports on the BBC where the U.N.
[00:20:34.193 --> 00:20:40.116]  kidnaps millions of children and women a year and they're the ones trying to pass this type of legislation.
[00:20:40.436 --> 00:20:40.796]  Globally.
[00:20:40.796 --> 00:20:41.977]  Are you aware of the giant U.N.
[00:20:41.977 --> 00:20:43.017]  slave brothels?
[00:20:43.017 --> 00:20:43.917]  No, I'm not.
[00:20:43.917 --> 00:20:44.497]  No, I'm not.
[00:20:44.497 --> 00:20:45.478]  Here, let's bet.
[00:20:45.478 --> 00:20:49.119]  I'm not a betting man, but I'll put my money where my mouth is.
[00:20:49.119 --> 00:20:51.619]  I'll send you 20 news articles for the U.N.'
[00:20:51.599 --> 00:20:53.920]  's involved in massive slave brothels and kidnapping.
[00:20:53.920 --> 00:20:56.861]  But that doesn't involve me or my company.
[00:20:56.861 --> 00:20:59.082]  You want a government mandated.
[00:20:59.082 --> 00:21:03.083]  We maintain the sample of the families maintain the sample of their own child.
[00:21:03.744 --> 00:21:10.790]  My point is, this government's criminal and I don't want the government involved anywhere and you said ten years ago you tried to pass legislation when I said, what about checkpoints taking our hair?
[00:21:10.790 --> 00:21:12.512]  And I'm not familiar with that.
[00:21:12.512 --> 00:21:15.114]  Yeah, but you said, I'm sure they'll have authorization.
[00:21:15.114 --> 00:21:18.537]  Oh, if they did?
[00:21:18.537 --> 00:21:21.460]  Thanks for listening to the M2K Talk Archive.
[00:21:22.893 --> 00:21:25.254]  Oh, if they did it, I'll be sure they would.
[00:21:25.254 --> 00:21:28.174]  It would have to be laws passed, don't you think?
[00:21:28.174 --> 00:21:28.775]  Well, no.
[00:21:28.775 --> 00:21:33.936]  You see, they had laws that black people were slaves, but the Supreme Law said all men are created equal.
[00:21:33.936 --> 00:21:36.136]  So they can pass laws that are criminal all the time.
[00:21:36.136 --> 00:21:38.017]  You know, Hitler passed laws.
[00:21:38.017 --> 00:21:41.958]  Doesn't mean they were real laws that we had to follow.
[00:21:41.958 --> 00:21:44.699]  Oh, but thank God there are people like you to keep everybody straight.
[00:21:44.699 --> 00:21:45.579]  Well, I have to tell you this.
[00:21:45.579 --> 00:21:49.700]  If you were a at-heart bad person, you wouldn't be up here defending your ideas passionately.
[00:21:49.700 --> 00:21:50.400]  You would have hung up.
[00:21:51.070 --> 00:21:55.536]  But I think that the road to hell is paved with good intentions.
[00:21:55.536 --> 00:22:00.282]  In Michigan, they're putting cameras in the bathrooms at state parks because of vandalism.
[00:22:00.282 --> 00:22:02.545]  We're all being treated as if we're guilty until proven innocent.
[00:22:02.545 --> 00:22:04.848]  They're saying total information awareness network.
[00:22:04.848 --> 00:22:06.651]  The military is going to be watching us.
[00:22:06.651 --> 00:22:08.213]  Don't you see where this is going?
[00:22:10.201 --> 00:22:13.745]  But it doesn't involve the DNA life-bring kit.
[00:22:13.745 --> 00:22:15.446]  The DNA life-bring kit is made for the family.
[00:22:15.446 --> 00:22:17.448]  They're promoting and they want to make us all do it.
[00:22:17.448 --> 00:22:30.500]  The DNA life-bring kit was made for the family to keep in the privacy of your own home, at room temperature, and God forbid, God forbid, whether it's an Alzheimer's patient or a child that's missing, or on the other hand, for medical reasons.
[00:22:30.500 --> 00:22:33.123]  You, sir, do you have children?
[00:22:33.123 --> 00:22:33.943]  Yes, I do.
[00:22:33.943 --> 00:22:34.604]  Okay.
[00:22:34.604 --> 00:22:35.525]  Are your parents alive?
[00:22:35.911 --> 00:22:36.611]  Yes they are.
[00:22:36.611 --> 00:22:47.536]  Then I would suggest you take a DNA sample of your parents and that DNA sample 20 years from now may be of great value medically for your children or their children.
[00:22:47.536 --> 00:22:48.557]  Let me stop you for a minute.
[00:22:49.696 --> 00:22:51.537]  You're not understanding what I'm saying.
[00:22:51.537 --> 00:22:59.139]  Certainly, if we had angels running planet Earth, you know, from heaven, they could put the cameras up for us and it'd be fine.
[00:22:59.139 --> 00:22:59.799]  We don't.
[00:22:59.799 --> 00:23:07.342]  We have a government that has done every wicked thing I could imagine and it's full of cops like you who aren't evil, but trust the government.
[00:23:07.722 --> 00:23:10.223]  And think that give up liberty for security.
[00:23:10.223 --> 00:23:20.585]  It doesn't work that way and you already said because of your outrage of the dead lollipop baby that you wanted to force people to do this and now you're just trying to get people to do it.
[00:23:20.585 --> 00:23:22.865]  Social services.
[00:23:22.865 --> 00:23:28.687]  Social services is a part of... I'll have you... You know what's so great?
[00:23:28.687 --> 00:23:30.027]  You know what's so great?
[00:23:30.027 --> 00:23:33.668]  You know when I was invited to come on the show and they
[00:23:34.304 --> 00:23:39.167]  You know, I didn't know, and I'm happy to be on, and I'll talk as long as you want.
[00:23:39.167 --> 00:23:40.988]  I didn't know it was a controversial show.
[00:23:40.988 --> 00:23:47.452]  The impression she got is they just wanted to make people aware that the product was available and how to use it and everything else.
[00:23:47.452 --> 00:23:49.493]  And so I wasn't prepared to discuss
[00:23:50.394 --> 00:23:54.178]  I'm just a cop from a city that I saw a dead baby, I worked 2,000 death investigations, I saw parents
[00:24:11.856 --> 00:24:17.723]  Let me make a point and then we'll take a call.
[00:24:17.723 --> 00:24:19.345]  Let me just make a point here.
[00:24:19.345 --> 00:24:20.366]  Alright, buddy, go ahead.
[00:24:20.366 --> 00:24:21.848]  This is very important for you to understand.
[00:24:21.848 --> 00:24:22.609]  Let me finish this.
[00:24:22.609 --> 00:24:25.893]  You know the footprint, it changes, it's not like a fingerprint.
[00:24:25.893 --> 00:24:27.374]  Yes, let me finish please.
[00:24:27.374 --> 00:24:27.775]  Go ahead.
[00:24:27.775 --> 00:24:28.776]  Just let me say this.
[00:24:28.776 --> 00:24:30.358]  This is very important for you to understand.
[00:24:33.124 --> 00:24:40.448]  What I'm trying to explain to you is, I have the textbook used at the University of Texas by CPS as their main textbook going to school.
[00:24:40.448 --> 00:24:42.388]  It says the family's bad.
[00:24:42.388 --> 00:24:44.169]  We're going to break the family up.
[00:24:44.169 --> 00:24:46.590]  We want people under government control.
[00:24:46.590 --> 00:24:47.711]  This is public.
[00:24:47.711 --> 00:24:49.612]  Now understand... What's the name of this textbook?
[00:24:50.372 --> 00:24:53.094]  It is the Calhoun Reader.
[00:24:53.094 --> 00:24:55.956]  Now, let me... Wait, that's the title of the book?
[00:24:55.956 --> 00:24:56.356]  Yes.
[00:24:56.356 --> 00:24:57.997]  The Calhoun Reader?
[00:24:57.997 --> 00:24:58.858]  Let me... You know what?
[00:24:58.858 --> 00:25:02.220]  I'll just go get the book off the bookshelf during the next break, but will you stay... Yes, that's the name.
[00:25:02.220 --> 00:25:03.221]  Will you just stay there for a second?
[00:25:03.221 --> 00:25:03.861]  Let me tell you something.
[00:25:03.861 --> 00:25:06.603]  Sure, I will.
[00:25:06.603 --> 00:25:10.946]  Time Magazine, two years ago, had a cover story, The Shame of Foster Care.
[00:25:10.946 --> 00:25:12.026]  Did you see that article?
[00:25:12.026 --> 00:25:12.807]  No, I didn't see it.
[00:25:15.001 --> 00:25:16.242]  The Justice Department's own numbers.
[00:25:16.242 --> 00:25:21.546]  You are five times more likely to be abused, raped, or killed in foster care.
[00:25:21.546 --> 00:25:27.151]  In Florida, they're locking kids up, toddlers at maximum security, loony bins, drugging them when they cry for mama.
[00:25:27.151 --> 00:25:29.413]  They call that mental illness.
[00:25:29.413 --> 00:25:32.255]  Certainly you're aware of eugenics and all this.
[00:25:32.255 --> 00:25:34.077]  This is horrible!
[00:25:34.077 --> 00:25:35.318]  I agree with you 100%.
[00:25:35.318 --> 00:25:37.079]  And let me finish.
[00:25:37.079 --> 00:25:37.940]  The CPS
[00:25:38.929 --> 00:25:42.110]  I have been in hospitals where a mother who was on food stamps has done nothing wrong.
[00:25:42.110 --> 00:25:55.873]  They come in without a judge's order, sign an emergency order, grab the child because they got a racket going, and then we get a copy of the report, the removal report, and it says we have reports they abused this baby, Jocelyn Houser, one year ago.
[00:25:55.873 --> 00:25:58.034]  It's a two-day-old baby!
[00:25:59.168 --> 00:26:08.733]  Understand, they are criminals, and just because you're not a criminal and can't get your head around it and you think government's good, I can send you 50 articles a day on this.
[00:26:08.733 --> 00:26:15.596]  If a guy who works for the post office goes in and shoots everybody, are you going to say that all postmen... No, it's government policy!
[00:26:15.596 --> 00:26:17.597]  It's government policy!
[00:26:17.597 --> 00:26:18.978]  No, are you going to say that?
[00:26:18.978 --> 00:26:21.259]  It's the government's policy!
[00:26:21.259 --> 00:26:24.581]  Ah, you know, I love talking to you because you're so negative.
[00:26:25.319 --> 00:26:26.400]  Unbelievable!
[00:26:26.400 --> 00:26:29.002]  You're the negative one talking about the dead lollipop baby!
[00:26:29.002 --> 00:26:32.805]  Yeah, a negative is a baby dying under my arms at the autopsy!
[00:26:32.805 --> 00:26:37.628]  I'm the one that found... Yeah, what about all these dead kids that government kills?
[00:26:37.628 --> 00:26:42.352]  What about SWAT teams going in the wrong house and blowing a two-year-old in half or throwing a flashbang in the crib?
[00:26:42.352 --> 00:26:44.674]  What about the SWAT teams that go and save people's lives too?
[00:26:45.507 --> 00:26:46.889]  You know, mistakes are made, Alex!
[00:26:46.889 --> 00:26:49.754]  Hey, you know in Nazi Germany, they... Alex!
[00:26:49.754 --> 00:26:50.575]  Mistakes are made!
[00:26:50.575 --> 00:26:52.338]  In Nazi Germany, they knocked on the door.
[00:26:52.338 --> 00:26:53.579]  They don't knock anymore here.
[00:26:53.579 --> 00:26:55.042]  Did you ever get a crack to there, Alex?
[00:26:57.057 --> 00:26:58.198]  Have you ever been in a car accident?
[00:26:58.198 --> 00:26:59.098]  Yeah, have you?
[00:26:59.098 --> 00:26:59.458]  Have you?
[00:26:59.458 --> 00:27:00.879]  Oh, of course I have!
[00:27:00.879 --> 00:27:01.340]  Okay.
[00:27:01.340 --> 00:27:02.860]  You know why they call it accidents?
[00:27:02.860 --> 00:27:04.321]  It was a mistake!
[00:27:04.321 --> 00:27:05.762]  Oh yeah, but... Hey, hold on.
[00:27:05.762 --> 00:27:06.683]  You ever get in an accident?
[00:27:06.683 --> 00:27:07.503]  Let's take some calls.
[00:27:07.503 --> 00:27:09.824]  Alex, have you ever gotten in an accident?
[00:27:09.824 --> 00:27:10.385]  Obviously.
[00:27:10.385 --> 00:27:11.766]  Okay, so come on.
[00:27:11.766 --> 00:27:13.687]  Let's be mature about this.
[00:27:13.687 --> 00:27:19.010]  I have video of the SWAT team in Austin after they killed a veteran, giving each other high fives.
[00:27:19.010 --> 00:27:20.150]  Let's take a call.
[00:27:20.150 --> 00:27:20.971]  Jeff in Missouri.
[00:27:21.832 --> 00:27:22.812]  Jeff, you're on the air.
[00:27:22.812 --> 00:27:23.233]  Go ahead.
[00:27:23.233 --> 00:27:25.954]  You're on the air with the head of this company, DNA Live Print.
[00:27:25.954 --> 00:27:26.754]  Go ahead, Jeff.
[00:27:26.754 --> 00:27:27.234]  Hi, Alex.
[00:27:27.234 --> 00:27:28.035]  How are you doing today?
[00:27:28.035 --> 00:27:30.095]  You're getting into a very spirited discussion there.
[00:27:30.095 --> 00:27:31.456]  I'm okay.
[00:27:31.456 --> 00:27:33.477]  I'm glad that Kyle's crap with us.
[00:27:33.477 --> 00:27:35.357]  He's a... Well, I'll tell you what.
[00:27:35.357 --> 00:27:37.618]  You know, we know what's going on.
[00:27:37.618 --> 00:27:39.819]  We see the how and the what.
[00:27:39.819 --> 00:27:42.901]  But the bottom underlying foundation is why.
[00:27:42.901 --> 00:27:47.122]  And I wanted to call and just share this with you because we know that history always repeats itself.
[00:27:47.122 --> 00:27:50.624]  But this is something that was written about a situation that took place about 4,000 years ago.
[00:27:52.197 --> 00:27:54.559]  And it's in the book of Nehemiah.
[00:27:54.559 --> 00:27:58.102]  And it said here, neither have our kings, nor our princes, nor our priests.
[00:27:58.102 --> 00:28:01.065]  We can translate that into politicians and rulers today.
[00:28:01.065 --> 00:28:07.790]  Nor our fathers have kept your law, nor hearken unto your commandments or your testimonies with which you testified against them.
[00:28:07.790 --> 00:28:09.692]  For they haven't served you in their kingdom.
[00:28:10.550 --> 00:28:17.851]  And your great goodness that you gave them, and in the large and fat land which you gave before them, neither did they turn away from their wicked work.
[00:28:17.851 --> 00:28:19.192]  You're going to need to finish up.
[00:28:19.192 --> 00:28:19.272]  Huh?
[00:28:19.272 --> 00:28:20.192]  I'm not translating it for me.
[00:28:20.192 --> 00:28:20.372]  Go ahead.
[00:28:20.372 --> 00:28:20.712]  Make a point.
[00:28:20.712 --> 00:28:20.892]  No, no, no.
[00:28:20.892 --> 00:28:24.372]  He says here, Behold, we are servants and stay for the land that you gave to our fathers, to eat the fruit thereof and to eat the good thereof.
[00:28:24.372 --> 00:28:28.813]  Behold, we are servants and stay for the land that you gave to our fathers, to eat the fruit thereof and to eat the good thereof.
[00:28:28.813 --> 00:28:32.294]  Behold, we are servants and stay for the land that you gave to our fathers, to eat the fruit thereof and to eat the good thereof.
[00:28:32.294 --> 00:28:36.034]  Behold, we are servants and stay for the land that you gave to our fathers, to eat the fruit thereof and to eat the good thereof.
[00:28:36.034 --> 00:28:39.275]  Behold, we are servants and stay for the land that you gave to our fathers, to eat the fruit thereof and to eat the
[00:28:39.415 --> 00:28:43.179]  Well, no, I just want to read this one last verse, Alex, because it's a king here.
[00:28:43.179 --> 00:28:48.524]  And it yields much increase to the kings who you have set over us because of our sins.
[00:28:48.524 --> 00:28:55.071]  Also, they have dominion over our bodies and over our cattle at their pleasure, and we are in great distress.
[00:28:55.071 --> 00:28:59.015]  And that is the underlying piece of why what's happening is happening, Alex.
[00:28:59.657 --> 00:29:10.320]  Yeah, and this guy, because he thinks it's all good, he admits 10 years ago he had to force DNA databases with CPS, but uses that risk with no charges, no nothing, to take people's children!
[00:29:11.810 --> 00:29:13.251]  It's not funny.
[00:29:13.251 --> 00:29:13.912]  There you go.
[00:29:13.912 --> 00:29:15.053]  You're making me mad now.
[00:29:15.053 --> 00:29:19.036]  It's not funny that DPS takes people's children.
[00:29:19.036 --> 00:29:23.920]  Alex, my little laugh is out of frustration because you misinterpret everything I say.
[00:29:23.920 --> 00:29:25.581]  But if that's how you want to do it, fine.
[00:29:25.581 --> 00:29:27.763]  I thank God there's shows like this.
[00:29:27.763 --> 00:29:30.105]  Honestly, God, because it keeps everybody straight.
[00:29:30.105 --> 00:29:32.747]  Because you got people on one side and people on the other.
[00:29:33.677 --> 00:29:35.958]  And the majority of everybody is right in the middle.
[00:29:35.958 --> 00:29:39.540]  Well, we have a Fourth Amendment, so they can't make us give DNA, and we're not going to do it.
[00:29:39.540 --> 00:29:40.941]  Nobody wants your DNA.
[00:29:40.941 --> 00:29:42.942]  Only if they need it in a search warrant.
[00:29:42.942 --> 00:29:44.402]  Then they'll prove to courts they were listening.
[00:29:44.402 --> 00:29:46.723]  No, we've already said we're going to do it at checkpoints, and that's in the news.
[00:29:46.723 --> 00:29:48.504]  Oh, that's what you're saying, but we're not going to do it.
[00:29:48.504 --> 00:29:51.206]  Everything I give you is documented.
[00:29:51.206 --> 00:29:53.306]  How many articles have I mentioned that you've already heard about?
[00:29:53.306 --> 00:29:54.547]  I'm not making this stuff up, Joe.
[00:29:54.547 --> 00:29:55.628]  I've got it right in front of me.
[00:29:55.628 --> 00:29:56.928]  No, no.
[00:29:56.928 --> 00:29:58.409]  Let me tell you, I don't think you're a liar.
[00:29:59.051 --> 00:29:59.551]  You know what I mean?
[00:29:59.551 --> 00:30:01.513]  So, whatever you tell me, then fine.
[00:30:01.513 --> 00:30:06.496]  But I told you, when I was invited on the show, I'm not an expert in these issues.
[00:30:06.496 --> 00:30:06.977]  Well, I am.
[00:30:06.977 --> 00:30:08.137]  I'm a cop.
[00:30:08.137 --> 00:30:10.559]  I invented a DNA kit for families.
[00:30:10.559 --> 00:30:14.742]  And I told you, I'm the one problem if somebody gets it from a store.
[00:30:14.742 --> 00:30:16.263]  I don't want the government involved in it.
[00:30:16.263 --> 00:30:17.484]  Jeff, thanks for the call.
[00:30:17.484 --> 00:30:19.145]  Let's talk to Doris in Arkansas.
[00:30:19.145 --> 00:30:20.326]  You're on the air with our guest, Doris.
[00:30:20.326 --> 00:30:20.666]  Go ahead.
[00:30:20.666 --> 00:30:22.787]  Hello, Alex.
[00:30:22.787 --> 00:30:23.468]  Yes, go ahead.
[00:30:23.468 --> 00:30:27.731]  Well, you know, I didn't intend to get in this conversation, but since I'm on,
[00:30:29.738 --> 00:30:46.029]  I'm wondering, Joe, if you had had the DNA of that baby, would that have allowed you to know, or if the parents that had the DNA on that baby, do you think they would have given it to you?
[00:30:46.029 --> 00:30:47.470]  And would that have solved your case?
[00:30:47.470 --> 00:30:49.691]  You're going to need to have a database already.
[00:30:49.691 --> 00:30:50.612]  That's what this is all about.
[00:30:50.612 --> 00:30:52.493]  Go ahead, Joe.
[00:30:52.493 --> 00:30:57.156]  That wouldn't have solved your case, because they wouldn't have given it to you.
[00:30:57.156 --> 00:30:58.177]  Joe, you want to comment on that?
[00:31:00.723 --> 00:31:01.584]  Hello?
[00:31:01.584 --> 00:31:04.947]  Right, the biological mother is the one who murdered the child.
[00:31:04.947 --> 00:31:08.951]  But she wouldn't have given you the DNA that she had on the baby.
[00:31:08.951 --> 00:31:10.432]  Well, let him answer you, Doris.
[00:31:10.432 --> 00:31:12.734]  Go ahead.
[00:31:12.734 --> 00:31:13.175]  Go ahead, Joe.
[00:31:13.175 --> 00:31:14.516]  What were you saying?
[00:31:14.516 --> 00:31:20.681]  Most of the baby's life was spent in custody of the social services.
[00:31:20.681 --> 00:31:22.203]  It was the mother that murdered the child.
[00:31:24.240 --> 00:31:25.100]  I don't believe that.
[00:31:25.100 --> 00:31:27.462]  Oh, it's in their country, but the mother did it.
[00:31:27.462 --> 00:31:28.763]  Give me a break.
[00:31:28.763 --> 00:31:30.805]  Did any of the social services read the paper?
[00:31:30.805 --> 00:31:33.367]  Oh yeah, the CPS had the kid, but they blamed it on her, I'm sure.
[00:31:33.367 --> 00:31:34.088]  Read the paper.
[00:31:34.088 --> 00:31:36.190]  Come on, don't say something that you don't know anything about.
[00:31:36.190 --> 00:31:41.434]  Hey, I know CPS in Massachusetts fed a kid to a Rottweiler.
[00:31:41.434 --> 00:31:43.215]  I'm not talking about Massachusetts.
[00:31:43.215 --> 00:31:47.359]  I'm talking about Miami and Miami Beach in the case that I personally work.
[00:31:47.359 --> 00:31:48.300]  Janet Reno's mom.
[00:31:48.300 --> 00:31:49.661]  Did any of the DHS
[00:31:52.827 --> 00:31:55.511]  Did any of the CPS workers recognize the baby when you found it?
[00:32:09.963 --> 00:32:13.246]  Well, I don't see how your DNA would have helped you in this case.
[00:32:13.246 --> 00:32:15.107]  No, I didn't say it would have helped me.
[00:32:15.107 --> 00:32:20.832]  If social services had the sample of the child, then a positive identification would have made it.
[00:32:20.832 --> 00:32:21.352]  Now, wait a minute.
[00:32:21.352 --> 00:32:26.116]  The CPS has the kid, Joe, and you're working the case, but then it's the mother who gets convicted.
[00:32:26.116 --> 00:32:27.337]  I mean, she might have done it.
[00:32:27.337 --> 00:32:28.998]  She's on death row, you say.
[00:32:28.998 --> 00:32:29.719]  She confessed.
[00:32:29.719 --> 00:32:31.580]  I mean, you tell me, buddy.
[00:32:31.580 --> 00:32:34.222]  The CPS had the kid, but she did it.
[00:32:34.222 --> 00:32:34.863]  Explain that to me.
[00:32:35.885 --> 00:32:40.055]  The child had been taken away from the mother on several occasions.
[00:32:40.055 --> 00:32:44.546]  One time it was in the custody of social services for a four month period.
[00:32:45.529 --> 00:32:55.094]  Then they returned it to her and they told her that she had to comply with their guidelines of going for counseling and going for drug testing.
[00:32:55.094 --> 00:32:57.715]  Well, her certainly scammed people.
[00:32:57.715 --> 00:33:01.217]  She should have been put in prison.
[00:33:01.217 --> 00:33:07.060]  She takes the baby and the other two children and runs and they try to find her for one year and they couldn't find her.
[00:33:07.060 --> 00:33:09.221]  Alright, we've got to take another call, Doris.
[00:33:09.221 --> 00:33:10.562]  I've got to let you go.
[00:33:10.562 --> 00:33:12.643]  Who's up next, Mark?
[00:33:12.643 --> 00:33:13.503]  Todd in Kansas.
[00:33:13.503 --> 00:33:14.244]  Todd, you're on the air.
[00:33:14.244 --> 00:33:14.604]  Go ahead.
[00:33:15.607 --> 00:33:17.128]  Hey, hello Alex.
[00:33:17.128 --> 00:33:21.331]  Hey Joe, I gotta say to you right now, you disgust me to no end.
[00:33:21.331 --> 00:33:24.693]  Do you have any kids in the public school?
[00:33:24.693 --> 00:33:24.893]  Hello?
[00:33:24.893 --> 00:33:26.534]  Do I have children in public schools?
[00:33:26.534 --> 00:33:27.514]  Right, do you?
[00:33:27.514 --> 00:33:28.295]  No.
[00:33:28.295 --> 00:33:29.115]  You don't.
[00:33:29.115 --> 00:33:30.016]  Well I do.
[00:33:30.016 --> 00:33:34.459]  I have two in high school and we yanked our youngest one.
[00:33:34.459 --> 00:33:38.321]  Now if you think that those schools are going to
[00:33:39.037 --> 00:33:41.601]  I don't know what you're talking about, buddy.
[00:33:53.877 --> 00:34:00.102]  And he's younger than me, and he likes to stand out on his porch, waving by to his kids in his underwear.
[00:34:00.102 --> 00:34:03.105]  So why don't you report him to the police like a good citizen would?
[00:34:03.105 --> 00:34:04.025]  Oh yeah, you want to bet?
[00:34:04.025 --> 00:34:10.871]  You know, my daughter was sexually assaulted by a school employee, and the cops protect the school people.
[00:34:10.871 --> 00:34:15.135]  Well, you know, let me tell you, there's guidelines you could follow, and obviously you're not following them.
[00:34:15.135 --> 00:34:15.695]  We have.
[00:34:15.695 --> 00:34:21.660]  We've got the civil rights people at the state going after it, and there's one guy in there that's doing something.
[00:34:21.960 --> 00:34:34.359]  You know, I don't see no difference between you and making money selling this kind of technology to these freaks than George Bush is selling nuclear reactors in Korea!
[00:34:34.359 --> 00:34:38.105]  You need to get your head out of your chest rather than just talking on the phone all day!
[00:34:40.365 --> 00:34:48.489]  Well, I think the reason he's angry is because of the BBC article about 7,200 police and CBS workers and a giant pedophile ring from London, England to Fort Worth, Texas.
[00:34:48.489 --> 00:34:49.490]  Would you like that article?
[00:34:49.490 --> 00:34:51.911]  Yeah, send it all to me because I'm not aware of any of this.
[00:34:51.911 --> 00:34:54.912]  It's on InfoWars.com.
[00:34:54.912 --> 00:34:58.594]  Yeah, we've had a lot of this stuff happening.
[00:34:58.594 --> 00:34:59.434]  It's incredible.
[00:34:59.434 --> 00:34:59.975]  Wow.
[00:34:59.975 --> 00:35:02.556]  Well, I appreciate the call, Dan Hennessey.
[00:35:03.577 --> 00:35:06.679]  Hey, I don't think that our guest is evil.
[00:35:06.679 --> 00:35:12.301]  I think he means well, but certainly trying to make people do this ten years ago was wrong.
[00:35:12.301 --> 00:35:14.362]  He just saw a dead child and got sucked into it.
[00:35:14.362 --> 00:35:16.123]  That's how most of these cops and people are good.
[00:35:16.123 --> 00:35:17.484]  They just get sucked in.
[00:35:17.484 --> 00:35:23.426]  You know, if parents want to get the DNA database thing and put it in their refrigerator or in the closet, I think that's fine.
[00:35:23.426 --> 00:35:25.507]  But I don't want to have the government involved.
[00:35:25.507 --> 00:35:27.268]  Joe, any closing words here on the air?
[00:35:27.268 --> 00:35:31.510]  No, I just really enjoy talking to you, and I just want to say that there's no big brother involved.
[00:35:31.810 --> 00:35:41.113]  If they want to maintain the sample of their baby for medical reasons or for identification, God forbid they're missing, that they keep it in the privacy of their own home and that's how simple it is.
[00:35:41.113 --> 00:35:45.114]  But you're mainly involved with big corporations and sponsorships and police and schools.
[00:35:45.114 --> 00:35:50.075]  We have police departments that get the corporation to do a co-sponsorship.
[00:35:50.075 --> 00:35:51.116]  We have schools.
[00:35:51.116 --> 00:35:53.536]  We've got hospitals.
[00:35:53.536 --> 00:35:54.837]  We've got the establishment.
[00:35:54.837 --> 00:35:55.997]  Joe, thanks for joining me.
[00:35:55.997 --> 00:35:58.958]  I'm going to take a few extra calls when we get back.
[00:36:00.255 --> 00:36:02.366]  Oh man, I love hearing listeners not angry.
[00:36:02.366 --> 00:36:03.331]  They're on target.
