[00:00:09.894 --> 00:00:11.475]  This is our land.
[00:55:05.408 --> 00:55:09.249]  I'm saying right now, they're saying they intend to.
[00:55:09.249 --> 00:55:11.250]  And they're behaving like they mean to do it.
[00:55:12.588 --> 00:55:15.789]  Like sticking their finger in a light socket.
[00:55:15.789 --> 00:55:17.850]  So here's the toll-free number to join us, 877-789-ALEX, 877-789-2539.
[00:55:17.850 --> 00:55:21.932]  And people that disagree will go to the head of the line, 877-789-2539.
[00:55:21.932 --> 00:55:24.252]  First-time callers, by the way.
[00:55:24.252 --> 00:55:25.153]  Agree, disagree, you're welcome.
[00:55:25.153 --> 00:55:25.693]  I want to hear from you, 877-789-2539.
[00:55:40.046 --> 00:55:41.587]  Three-nine.
[00:55:41.587 --> 00:55:45.368]  And please, I don't want any joke callers, okay, that call up and act like they're a liberal.
[00:55:45.368 --> 00:55:48.109]  There are real ones out there.
[00:55:48.109 --> 00:55:50.670]  Some of them can actually form sentences.
[00:55:50.670 --> 00:55:54.412]  On the street, all they say is, F you, we're going to get you, Russian agent.
[00:55:54.412 --> 00:56:06.877]  Well, I'm trying to give those folks a chance to call in, person to person, and actually on a platform, because nowhere Owen Schroyer goes, nowhere Millie Weaver goes, or any of our reporters on the street,
[00:56:08.271 --> 00:56:11.153]  99% of these people will not talk to us.
[00:56:11.153 --> 00:56:14.315]  They will not discuss anything with us.
[00:56:14.315 --> 00:56:15.555]  It's crazy.
[00:56:15.555 --> 00:56:16.736]  They have no intellectual argument.
[00:56:16.736 --> 00:56:19.097]  Well, here's your chance to prove me wrong.
[00:56:19.097 --> 00:56:22.419]  877-789-ALEX.
[00:56:22.419 --> 00:56:25.420]  Now, briefly, there's only a minute to break.
[00:56:25.420 --> 00:56:27.902]  We have new specials this week.
[00:56:27.902 --> 00:56:31.344]  DNA Force has been back in stock for a little while.
[00:56:31.344 --> 00:56:32.985]  It is going to sell out in the next few weeks.
[00:56:34.008 --> 00:56:42.556]  We may not have any more for another two months because we're doing a reformulation right now because of availability of some of the things that are in it.
[00:56:42.556 --> 00:56:44.898]  The BioPQQ, the CoQ10, all of it.
[00:56:44.898 --> 00:56:49.862]  It's 33% off this flagship product.
[00:56:49.862 --> 00:56:54.726]  Other leading competitors are two or three times the cost that ours is because of markup.
[00:56:54.726 --> 00:57:00.592]  At $99, it is an incredible deal because you're talking 50-something dollars a product in there.
[00:57:01.312 --> 00:57:15.274]  I mean, it's amazing what it does for your cells, for nerve regrowth, for energy, it's patented, it's documented, DNA force is amazing, but it's very, very hard to source and produce because it is such a complex formula and that's why it's sold out half the time.
[00:57:15.274 --> 00:57:16.175]  Well, despite that!
[00:57:17.492 --> 00:57:18.653]  I'm selling it.
[00:57:18.653 --> 00:57:19.814]  33% off.
[00:57:19.814 --> 00:57:21.695]  Infowarsstore.com.
[00:57:21.695 --> 00:57:22.835]  Infowarslife.com.
[00:57:22.835 --> 00:57:25.937]  And we also have other new specials this week.
[00:57:25.937 --> 00:57:31.121]  50% off on super blue fluoride-free toothpaste with iodine and colloidal silver in it.
[00:57:31.121 --> 00:57:34.263]  That's at infowarsstore.com.
[00:57:34.263 --> 00:57:36.524]  And Vitamin Mineral Fusion is amazing.
[00:57:36.524 --> 00:57:37.825]  It's 50% off as well.
[00:57:37.825 --> 00:57:39.266]  Your funding isn't just needed.
[00:57:39.266 --> 00:57:40.347]  It's critical.
[00:57:40.347 --> 00:57:41.648]  So thank you for your support.
[00:57:41.648 --> 00:57:42.568]  Infowarsstore.com.
[00:57:47.478 --> 00:57:50.421]  Top scientists and researchers agree.
[00:57:50.421 --> 00:57:59.548]  We are being hit by toxic weapons in the food and water supply that are making us fat, sick, and stupid.
[00:57:59.548 --> 00:58:00.909]  So what do we do about it?
[00:58:00.909 --> 00:58:04.032]  Well, for starters, don't just sit there and take it.
[00:58:04.212 --> 00:58:11.956]  Fight back with the all-new supercharged BrainForce Plus and feel the rush without the crash.
[00:58:11.956 --> 00:58:18.159]  BrainForce Plus is the next generation of advanced neural activation and nootropics.
[00:58:18.159 --> 00:58:26.063]  And now we've added a brand new ingredient called Black Pepper Fruit Extract that gives you an added kick.
[00:58:26.884 --> 00:58:39.598]  Other ingredients include vitamin B12 and neurological tonic and cognitive enhancers that will allow you to flip the switch and supercharge your state of mind.
[00:58:39.598 --> 00:58:40.919]  It's the real deal.
[00:58:40.919 --> 00:58:42.641]  Brain Force Plus.
[00:58:42.641 --> 00:58:45.964]  Secure your bottle right now at Infowarsstore.com.
[00:58:48.877 --> 00:58:52.819]  Enjoy all natural bath and beauty products with Emmerich's Essentials.
[00:58:52.819 --> 00:59:12.306]  We are proud to bring you a collection of organic-based household products at Infowarestore.com, including non-nano SPF 30 zinc oxide sunscreen, DEET-free herbal bug spray, concentrated peppermint mouthwash, unscented body wash, tea tree shampoo, and long-lasting natural deodorant.
[00:59:12.426 --> 00:59:16.609]  Emrix Essentials is free of chemicals and toxins that may harm your body.
[00:59:16.609 --> 00:59:23.193]  We carefully select pure and simple ingredients to create formulas that are certified USDA Made With Organic.
[00:59:23.193 --> 00:59:27.996]  Our mission is to offer you everyday organic household products to enhance your life.
[00:59:27.996 --> 00:59:33.160]  Truly feel the difference by going organic natural without compromising on quality.
[00:59:33.160 --> 00:59:35.521]  Feel good about using Emrix Essentials.
[00:59:35.521 --> 00:59:39.644]  Start saving money and stop exposing yourself and your family to toxic ingredients.
[00:59:39.924 --> 00:59:43.585]  There's a lot of controversy around this network about Alex Jones, for example.
[01:00:12.344 --> 01:00:22.989]  Alex Jones, the far-right conspiracy theorist who is apparently... Alex Jones!
[01:00:22.989 --> 01:00:23.249]  Scum!
[01:00:23.249 --> 01:00:24.410]  Russian scum!
[01:00:24.410 --> 01:00:25.811]  The divorce comes to mind.
[01:00:38.177 --> 01:00:39.957]  Your reputation's amazing.
[01:00:39.957 --> 01:00:41.538]  I will not let you down.
[01:00:41.538 --> 01:00:46.878]  You will be very, very impressed, I hope.
[01:00:46.878 --> 01:01:03.061]  Alright, if you just joined us, I've given the phone number out for people that disagree and really think that we're under Russian control, that I'm getting orders from the Russians, that I'm getting funding from the Russians, that Trump is, and that there's proof there.
[01:01:03.061 --> 01:01:06.082]  I can't believe I'm on air even saying this.
[01:01:06.082 --> 01:01:07.102]  This is so ridiculous.
[01:01:08.911 --> 01:01:19.334]  Makes me angry just to say it, because it's like, you're welcome to call in and ask if I'm a violent player from China.
[01:01:19.334 --> 01:01:22.195]  It just has no connection to who I am.
[01:01:22.195 --> 01:01:25.876]  But that's the whole narrative by the globalists that have hijacked the country.
[01:01:25.876 --> 01:01:28.777]  They're the foreign multinational force.
[01:01:28.777 --> 01:01:31.058]  But I want to challenge you.
[01:01:31.058 --> 01:01:32.518]  Are you proud of what Mueller's done?
[01:01:32.518 --> 01:01:35.899]  Are you proud of the fact that there's nothing in any of this?
[01:01:35.899 --> 01:01:37.640]  I mean, Trump's done nothing.
[01:01:38.632 --> 01:01:46.478]  To the media resorts, to hoax headlines that Flynn has agreed to testify against Trump, that he was ordered during the campaign to meet with Russia.
[01:01:46.478 --> 01:01:47.518]  We've got him!
[01:01:47.518 --> 01:01:48.719]  We've got him!
[01:01:48.719 --> 01:01:50.460]  We're gonna get him!
[01:01:50.460 --> 01:01:52.142]  Let's queue up Joy Behard again.
[01:01:52.142 --> 01:01:53.042]  You can't play that enough.
[01:01:53.042 --> 01:02:06.632]  And then you realize, none of it's true, and these are the firing globalists that have hijacked our country, and here they are betting against America and celebrating, hoping they can kill the recovery.
[01:02:08.015 --> 01:02:16.157]  So I want to ask folks, what do you think is going to happen if they have their way?
[01:02:16.157 --> 01:02:18.998]  They have to have the House vote to indict the President.
[01:02:18.998 --> 01:02:23.499]  And this whole investigation has been discredited.
[01:02:23.499 --> 01:02:25.899]  And so I don't see them being able to do it.
[01:02:25.899 --> 01:02:27.179]  I don't see it working.
[01:02:27.179 --> 01:02:28.100]  But they don't care.
[01:02:28.100 --> 01:02:32.721]  They're like piranhas just rushing headlong.
[01:02:32.721 --> 01:02:33.981]  They're getting more and more violent.
[01:02:35.657 --> 01:02:38.200]  They're calling for more and more violence.
[01:02:38.200 --> 01:02:41.524]  So I'm asking our listeners, too.
[01:02:41.524 --> 01:02:43.486]  What do you think they're planning?
[01:02:43.486 --> 01:02:45.548]  Why do you think they're so arrogant?
[01:02:45.548 --> 01:02:48.692]  Because they have nothing, except on them.
[01:02:48.692 --> 01:02:50.534]  And what should we do to expose them?
[01:02:51.681 --> 01:02:59.967]  Well, I know this, Congressman Nunes, I really like him, he's exposing their criminality, talking about criminal contempt charges.
[01:02:59.967 --> 01:03:11.556]  We've got, we now have him in the Justice Department for 11 months, has been investigating Mueller and these political FBI agents and their activities, and they were about to release that info, so that's why Mueller leaked it ahead of time.
[01:03:11.556 --> 01:03:15.499]  So, it's all starting to come out.
[01:03:16.769 --> 01:03:21.611]  And the fact that the economy has been stabilized is the main reason they think they can't get rid of Trump.
[01:03:21.611 --> 01:03:23.591]  And that's why they're trying to get rid of the economy.
[01:03:23.591 --> 01:03:31.674]  But they're trying to say the president has accomplished anything, and the president's a loser, ignoring all the facts, to kill confidence.
[01:03:31.674 --> 01:03:32.934]  And so that's really it.
[01:03:32.934 --> 01:03:43.858]  If they can kill confidence, and if they can kill the economy, and if they can kill this recovery, they believe they can string this Russia baloney out long enough
[01:03:45.933 --> 01:03:50.857]  To finally get control of the House so they can start the impeachment of the President.
[01:03:50.857 --> 01:03:55.961]  Which itself will lead to a giant train wreck and a civil war in their own words.
[01:03:55.961 --> 01:03:57.622]  But let's go out to break with Joy Behar again.
[01:03:57.622 --> 01:03:59.424]  I'm going to come back and go right to your phone calls.
[01:04:00.589 --> 01:04:02.129]  Breaking news.
[01:04:02.129 --> 01:04:02.790]  Oh my god.
[01:04:02.790 --> 01:04:04.490]  Oh, breaking news.
[01:04:04.490 --> 01:04:17.034]  ABC News Brian Ross is reporting Michael Flynn promised full cooperation to the Mueller team and is prepared to testify that as a candidate Donald Trump directed him to make contact with the Russians!
[01:04:28.010 --> 01:04:29.790]  We're gonna screw this country over good!
[01:04:29.790 --> 01:04:30.751]  Ha ha!
[01:04:30.751 --> 01:04:31.031]  Woo!
[01:04:31.031 --> 01:04:34.491]  Piss on America, yeah!
[01:04:34.491 --> 01:04:35.852]  Woo!
[01:04:35.852 --> 01:04:43.433]  Let's report some fake news.
[01:04:43.433 --> 01:04:49.715]  Oh man, you know... I've been really upset about all this, because this is serious stuff.
[01:04:49.715 --> 01:04:51.175]  And InfoWars is at the center of it.
[01:04:51.175 --> 01:04:52.495]  You're at the center of it.
[01:04:52.495 --> 01:04:54.516]  But now, I've really been analyzing this.
[01:04:54.516 --> 01:04:54.976]  We're gonna win.
[01:04:56.778 --> 01:05:05.043]  Please listen carefully, because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the InfoWar.
[01:05:05.043 --> 01:05:06.244]  A 360 win.
[01:05:06.244 --> 01:05:12.288]  Number one, when you choose auto ship before checkout, we give you 10% off on your order at InfoWarshore.com.
[01:05:12.808 --> 01:05:20.750]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip because we hold back a surplus for AutoShip customers.
[01:05:20.750 --> 01:05:25.411]  Number three, we're giving you free shipping on all orders above $50.
[01:05:25.411 --> 01:05:31.933]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[01:05:31.933 --> 01:05:33.053]  Just go to InfoWareStore.com.
[01:05:33.553 --> 01:05:35.554]  Select your favorite product or products.
[01:05:35.554 --> 01:05:39.717]  Click on AutoShip and choose how often you want us to send you another order.
[01:05:39.717 --> 01:05:42.099]  As you know, I coined the term 360Win.
[01:05:42.099 --> 01:05:46.922]  And with the new AutoShip feature at InfoWarsLife.com, this is a sure win.
[01:05:46.922 --> 01:05:47.882]  10% off on AutoShip.
[01:05:47.882 --> 01:05:50.324]  Win, win, win at InfoWarsLife.com.
[01:05:50.324 --> 01:05:52.305]  Free shipping on orders above $50.
[01:05:52.305 --> 01:05:56.168]  And all out-of-stock items are never out-of-stock when you sign up for AutoShip.
[01:06:06.261 --> 01:06:27.389]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:06:27.389 --> 01:06:30.430]  Okay, if you just tuned in, we've gotten into the second hour.
[01:06:30.430 --> 01:06:32.731]  I'm Alex Jones, your host, and I have issued a challenge.
[01:06:34.657 --> 01:06:50.449]  I want Democrats, or Liberals, or Mainline Republicans, whatever you call yourselves, mainstream media junkies, to call in and tell me the evidence that I'm involved with Russia, that Trump is, and that you think Mueller's doing a good job.
[01:06:50.449 --> 01:06:59.596]  I mean, explain to me, with a straight face, because they have congressional hearings saying that I'm a Russian agent with no proof.
[01:06:59.596 --> 01:07:00.857]  This is unprecedented.
[01:07:00.857 --> 01:07:04.060]  McCarthy never did anything like that when he had evidence on people.
[01:07:05.089 --> 01:07:07.191]  I've told Congress I want to testify.
[01:07:07.191 --> 01:07:08.031]  I'd love it.
[01:07:08.031 --> 01:07:12.314]  Because most of those Democrats have been paid off by foreign governments.
[01:07:12.314 --> 01:07:16.517]  Most of them not China, I mean not Russia, but China.
[01:07:16.517 --> 01:07:20.120]  So I'd love to get in a hearing with them and tear them up, the little traitors!
[01:07:21.513 --> 01:07:38.966]  But instead they just sit back and claim that Trump's this and Flynn's that and Alex Jones is this and our whole movement are just a bunch of boobies, a bunch of rubes, a bunch of schmucks, a bunch of marks, a bunch of nincompoop moron suckers.
[01:07:39.907 --> 01:07:48.214]  Who just were bamboozled by the Russians to want to get President Trump elected.
[01:07:48.214 --> 01:07:59.604]  And then, oh, it's so horrible now that the Russian agent is elected, the economy's rolling back, the military's getting stronger, the borders are secured.
[01:07:59.604 --> 01:08:02.686]  I mean, you think the Russians would do that?
[01:08:02.686 --> 01:08:04.948]  I mean, wow, the Russians really are our friends.
[01:08:04.948 --> 01:08:05.849]  And I watched
[01:08:08.291 --> 01:08:20.119]  This morning, because I got up at 3.30 in the morning, couldn't sleep, I watched the last few months of Saturday Night Live's opening live monologues.
[01:08:20.119 --> 01:08:31.907]  And in every monologue, they say, they had one with Vice President Pence, and he's in a meeting, talking to folks, and he says,
[01:08:34.121 --> 01:08:35.521]  They're like, tell your boss this.
[01:08:35.521 --> 01:08:38.202]  And he goes, I can't tell our boss, Vladimir Putin, that.
[01:08:38.202 --> 01:08:42.403]  And then the studio audience laughs.
[01:08:42.403 --> 01:08:45.264]  Or like, Mr. President, we need you to get this done.
[01:08:45.264 --> 01:08:46.264]  He's like, I don't know.
[01:08:46.264 --> 01:08:48.405]  I've got to call Putin first.
[01:08:48.405 --> 01:08:54.786]  That's supposedly funny, over and over again, that Trump's getting orders from Putin.
[01:08:54.786 --> 01:09:02.368]  And then they had a New York Times article, well they had a whole bunch last week, saying, chances are Trump's controlled by Putin.
[01:09:03.786 --> 01:09:20.155]  I mean, it's one thing to have senile, crazy Nancy Pelosi or Maxine Waters up there saying the idea for the swamp, and the idea Trump didn't come up with that, Putin gets on the phone and puts it in his ear.
[01:09:20.155 --> 01:09:23.096]  That is ridiculous!
[01:09:23.096 --> 01:09:23.797]  But nevertheless,
[01:09:24.906 --> 01:09:45.971]  Despite the fact the Democratic Party is up to their eyeballs with all this Russian collusion, they just keep saying anybody that opposes them as a Russian agent, including Tucker Carlson, Senator Rand Paul, myself, Matt Drudge, DrudgeReport.com, Breitbart, who else?
[01:09:45.971 --> 01:09:47.451]  Well, the entire Trump administration.
[01:09:53.359 --> 01:09:53.919]  Now there it is.
[01:09:53.919 --> 01:09:58.582]  Odds are Russia owns Trump.
[01:09:58.582 --> 01:10:04.064]  I mean, oh, odds are I'm a monkey's uncle.
[01:10:04.064 --> 01:10:11.968]  Odds are when this writer, Michael Goldberg, sits down, he craps out Tiffany cufflinks.
[01:10:11.968 --> 01:10:20.352]  Odds are at the end of every rainbow is a pot of gold and a Lucky Charms creature.
[01:10:20.352 --> 01:10:21.573]  So this is your chance
[01:10:22.591 --> 01:10:27.394]  So set me straight, and they tell me that nobody's calling and it really disagrees.
[01:10:27.394 --> 01:10:30.316]  So, so, Ali was asking, can they just slightly disagree?
[01:10:30.316 --> 01:10:40.624]  Yeah, as long as you're serious, tell me how I'm a Russian agent, how Trump's a Russian agent, or how we work in collusion, or how I get my info from the Russians.
[01:10:40.624 --> 01:10:46.708]  You think I get anything from the Russians?
[01:10:46.708 --> 01:10:52.172]  What I do have is probably ADHD, and I've just got too much news here to cover, it makes my head want to explode.
[01:10:54.321 --> 01:10:59.207]  So, I want to get this out front, but I also want to ask regular listeners.
[01:10:59.207 --> 01:11:06.997]  What happens if they do indict Trump from the swamp, from the kangaroo grand jury, out of D.C., with Mueller?
[01:11:08.288 --> 01:11:13.492]  And then you've got all this collusion with Mueller and the Clintons for real with Russia.
[01:11:13.492 --> 01:11:19.636]  It will force real criminal investigations of the Clintons that will bring them down.
[01:11:19.636 --> 01:11:36.689]  But they're so arrogant, and they've got so many people dug in in the Justice Department, they believe they can weather that storm, somehow get Trump in trouble for non-existent Russia collusion, while they're getting hundreds of millions of dollars from the Russians and transferring our strategic uranium and more to them.
[01:11:39.445 --> 01:11:41.426]  So that's the question.
[01:11:41.426 --> 01:11:43.248]  How does all that work out?
[01:11:43.248 --> 01:11:50.512]  And it really hit me when I was asking the question earlier today, when I first gave the number out last segment.
[01:11:50.512 --> 01:11:57.237]  If they can't retake the House, they're not going to get the indictment for impeachment to have the trial in the Senate.
[01:11:58.390 --> 01:12:01.151]  And they don't have a chance in hell.
[01:12:01.151 --> 01:12:11.136]  And if they don't get the recovery scuttled, if they can't beach our recovery, if they can't wreck that, they're not gonna get the house.
[01:12:11.136 --> 01:12:16.358]  And so, they don't have a very good chance of executing this, but here's the problem.
[01:12:18.544 --> 01:12:35.969]  They could cause a civil war or they could kill the president and they're making every indication and every noise and every activity and every signature, every wavelength, every indicator that they are planning to kill the president.
[01:12:35.969 --> 01:12:44.331]  Or have a palace coup under the 25th amendment and declare that he's mentally ill, which we first broke nine months ago they were going to start and now you see him doing it.
[01:12:46.223 --> 01:12:53.629]  And just like Project Veritas, just got more video last week inside the Washington Post, where they're going, listen, there is no Russian stuff, but we're ordered to make it up.
[01:12:53.629 --> 01:12:56.391]  This thing's a total hoax.
[01:12:56.391 --> 01:12:59.474]  You got CNN saying the same thing in undercover videos.
[01:12:59.474 --> 01:13:14.686]  Well, in the same kind of meetings we learned, Roger Stone learned from the New York Times and the Washington Post, that they said, well, after all this sex stuff fails and the Russian thing fails, we're going to go with the fact that he has early onset neurological disorder,
[01:13:18.609 --> 01:13:23.850]  That he's got some type of Alzheimer's-type dementia.
[01:13:23.850 --> 01:13:29.432]  And they're in the meetings talking about the bull!
[01:13:29.432 --> 01:13:31.892]  So that's all coming up, ladies and gentlemen.
[01:13:31.892 --> 01:13:34.113]  That's the problem, is that they don't know when to quit.
[01:13:34.113 --> 01:13:42.455]  They tried to steal the election, they did steal it from Bernie, they tried to steal the nomination, they tried to block Trump from being seated as president, and they're just back, like herpes.
[01:13:43.803 --> 01:13:50.270]  They will not go away, and Hillary's openly making noises about running again in two and a half years!
[01:13:50.270 --> 01:13:55.495]  Yeah, we're already a year into the Trump presidency.
[01:13:55.495 --> 01:13:59.519]  We're already 13 months since he got elected.
[01:13:59.519 --> 01:14:01.541]  We're like 11 months since he got inaugurated.
[01:14:04.972 --> 01:14:14.237]  And they have every intention of not just overthrowing Trump, but politically overthrowing our entire America First movement.
[01:14:14.237 --> 01:14:15.457]  They intend to outlaw it.
[01:14:15.457 --> 01:14:16.538]  They intend to shut it down.
[01:14:16.538 --> 01:14:17.718]  They intend to censor it.
[01:14:17.718 --> 01:14:18.459]  And they're doing it!
[01:14:18.459 --> 01:14:22.601]  We're seeing much worse censorship on the internet than we saw during the whole campaign.
[01:14:22.601 --> 01:14:30.705]  Because now they're really desperate, and now they're willing to go for broke, and that's what's so crazy, is that we're now facing a crazed enemy.
[01:14:31.385 --> 01:14:45.677]  That has got the general public that's on their side, 30-40% of the public, that literally believes this whole narrative and is ready to start fights with people at restaurants and grocery stores and on the streets.
[01:14:45.677 --> 01:14:58.829]  There were a bunch of really wimpy Democrat lobbyists, I learned who they were from the owner of the restaurant, who were walking over to our table Saturday night when I was there with like 10 UFC fighters, some of them world champs,
[01:15:00.225 --> 01:15:09.394]  And saying F you to me and then looking at the table and saying an F all you!
[01:15:09.394 --> 01:15:20.924]  And that's a perfect allegory of these wimpy Democrats, 55, 60 years old with earrings and long hair and they're, you know, they're trophy wives.
[01:15:20.924 --> 01:15:22.646]  I'm not against earrings and men and long hair.
[01:15:22.646 --> 01:15:24.848]  My point is they were really kind of soy boys.
[01:15:25.965 --> 01:15:30.008]  Walking over to go F you, and then, by the way, F all of you too.
[01:15:30.008 --> 01:15:36.333]  Everybody's just like, then they come back by the table and say F you, and they come back by the table and say F you.
[01:15:36.333 --> 01:15:40.756]  And finally went and complained to the manager, and he went over and told them they quit.
[01:15:40.756 --> 01:15:49.083]  But, it's just, they just want to point the finger like Nazis at us and say we're the bad guys, when all we're trying to do is get the country back under U.S.
[01:15:49.083 --> 01:15:51.665]  control, not foreign multinational control.
[01:15:51.665 --> 01:15:53.406]  You guys aren't part of the power structure.
[01:15:53.406 --> 01:15:54.547]  Quit pretending you are!
[01:15:55.748 --> 01:16:02.273]  KD Armor has been on a mission to manufacture the most comfortable body armor on the market, and we've succeeded.
[01:16:02.273 --> 01:16:09.438]  With the release of our CQB technology, we now offer the most comfortable, concealable, rifle-threat body armor available.
[01:16:09.438 --> 01:16:13.361]  Things may look good now, but what if you need added protection?
[01:16:13.361 --> 01:16:18.665]  Get your very own concealable rifle-threat armor today at KDArmor.com.
[01:16:18.665 --> 01:16:24.309]  And for a limited time, get all plates at wholesale pricing only at CATIArmor.com.
[01:16:25.507 --> 01:16:32.269]  Water is the single most important thing your body needs, so you want to be sure it's the best for you and your family.
[01:16:32.269 --> 01:16:36.530]  Since 2005, thousands have depended on Berkey Purified Water.
[01:16:36.530 --> 01:16:41.151]  The Berkey guy provides the lowest price filtration systems in every size.
[01:16:41.151 --> 01:16:46.692]  For incredibly delicious water now and in an emergency, get to GoBerkey.com or call 877-886-3653.
[01:16:46.692 --> 01:16:46.852]  877-886-3653.
[01:16:46.852 --> 01:16:47.192]  GoBerkey.com
[01:16:56.608 --> 01:16:59.070]  ID Stronghold wallets are different.
[01:16:59.070 --> 01:17:00.932]  They may look the same on the outside.
[01:17:00.932 --> 01:17:01.673]  They're stylish.
[01:17:01.673 --> 01:17:03.354]  They'll hold your cards and cash.
[01:17:03.354 --> 01:17:06.317]  But they're hiding something great on the inside.
[01:17:06.317 --> 01:17:08.559]  No, there are no pyrotechnics.
[01:17:08.559 --> 01:17:10.941]  And it doesn't sing when you open it.
[01:17:10.941 --> 01:17:13.623]  But it does have magical powers.
[01:17:13.623 --> 01:17:19.148]  ID Stronghold wallets protect your critical information and identity from thieves standing right next to you.
[01:17:19.148 --> 01:17:24.012]  Protect your family this holiday season with affordable leather ID Stronghold wallets and purses.
[01:17:24.332 --> 01:17:29.834]  Anyone can buy a cheap RFID scanner online and snag your information just by walking past you.
[01:17:29.834 --> 01:17:33.876]  Contactless credit cards, debit cards, even your work ID badge.
[01:17:33.876 --> 01:17:39.398]  ID Stronghold was the first to pioneer RFID blocking technology over 12 years ago.
[01:17:39.398 --> 01:17:45.601]  Secure your identity and save 10% by using coupon code PRESENT for a limited time at idstronghold.com.
[01:17:45.601 --> 01:17:47.021]  That's coupon code PRESENT.
[01:17:47.021 --> 01:17:50.443]  Also available at Walmart.com, eBay, Amazon, or QVC.
[01:17:50.443 --> 01:17:53.684]  idstronghold.com.
[01:17:57.017 --> 01:18:01.760]  Men, give your body the support it needs with InfoWars Life Prostagard.
[01:18:01.760 --> 01:18:06.182]  It's time to start assisting the body in regulating proper prostate balance.
[01:18:06.182 --> 01:18:16.788]  InfoWars Life has set out to bring you formulations that are not only the highest quality out there, but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[01:18:17.408 --> 01:18:25.369]  The Prostagard formula does just that, with its mixture of plant-based nutrients and antioxidants that help give your body total support.
[01:18:25.369 --> 01:18:34.731]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[01:18:34.731 --> 01:18:44.993]  Prostagard is something that the men on the InfoWars crew take every day, and from our research, it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[01:18:45.493 --> 01:18:48.916]  Now's the time to start naturally supporting your body.
[01:18:48.916 --> 01:18:53.560]  Get Prostagard on your side today, exclusively at Infowarslife.com.
[01:18:53.560 --> 01:18:54.661]  That's Infowarslife.com.
[01:18:56.673 --> 01:19:02.937]  Choose to take control of your chemistry with Survival Shield X2 and BioTrue Selenium.
[01:19:02.937 --> 01:19:07.300]  This powerful combo is perfect for supporting your thyroid and health.
[01:19:07.300 --> 01:19:14.585]  BioTrue Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[01:19:14.585 --> 01:19:16.766]  Our super high quality nascent iodine
[01:19:17.006 --> 01:19:23.232]  Is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[01:19:23.232 --> 01:19:30.999]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue, and organ in the body.
[01:19:30.999 --> 01:19:37.906]  With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain, and overall brain fog.
[01:19:38.266 --> 01:19:44.489]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[01:19:44.489 --> 01:19:48.331]  Take control of your chemistry today with this super combo.
[01:19:48.331 --> 01:19:57.855]  Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com.
[01:19:57.855 --> 01:20:00.516]  You're listening to The Alex Jones Show.
[01:20:20.359 --> 01:20:28.445]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[01:20:28.445 --> 01:20:30.046]  And we are back, ladies and gentlemen.
[01:20:30.046 --> 01:20:31.847]  I'm going directly to your phone calls.
[01:20:31.847 --> 01:20:34.489]  Coming up the next segment, Senator Graham.
[01:20:34.489 --> 01:20:37.211]  It's up on InfoWars.com and NewsWars.com.
[01:20:37.211 --> 01:20:38.372]  See the video.
[01:20:38.372 --> 01:20:39.513]  Time to start moving U.S.
[01:20:39.513 --> 01:20:42.075]  military families out of South Korea.
[01:20:43.317 --> 01:20:44.018]  As the U.S.
[01:20:44.018 --> 01:20:49.964]  orders largest ever military drill to simulate war with North Korea.
[01:20:49.964 --> 01:20:57.612]  Boy, if that kicks off, we should get some more military experts on and talk about what that's going to look like and what's going to unfold there.
[01:20:57.612 --> 01:21:04.840]  So while we're all talking about Russian collusion and all this made up baloney and fake news, and how they want to impeach the president,
[01:21:06.152 --> 01:21:08.193]  We've got North Korea really looming.
[01:21:08.193 --> 01:21:13.956]  That's some of the news that's up on Infowars.com and Newswars.com.
[01:21:13.956 --> 01:21:17.678]  And remember, they don't want those videos, those articles shared.
[01:21:17.678 --> 01:21:23.622]  So the only way the articles get out and around the censors is when you share it.
[01:21:23.622 --> 01:21:32.627]  And then also coming up, remember the lady that got shot and killed by the illegal alien who'd been deported five times and committed all those crimes?
[01:21:36.505 --> 01:21:45.569]  The lawyer for him, he got him off, even though he admits he shot her, lionized him and says he's a great guy and was never violent.
[01:21:45.569 --> 01:21:48.610]  So it's not enough he didn't get a manslaughter charge.
[01:21:48.610 --> 01:21:52.732]  I mean, you accidentally shoot somebody, you get a manslaughter charge.
[01:21:52.732 --> 01:21:53.812]  You don't even get that.
[01:21:53.812 --> 01:21:58.254]  It's just, it's just totally sick.
[01:21:58.254 --> 01:22:01.716]  So that's coming up in the broadcast as well.
[01:22:01.716 --> 01:22:02.456]  If you just joined us,
