[00:00:01.049 --> 00:00:01.470]  I'm good.
[00:54:53.805 --> 00:55:01.149]  The radical left has taken over the Democratic Party and Joe Biden is marching in lockstep with them.
[00:55:01.149 --> 00:55:07.192]  Biden and the far left are promising to crush middle class families with trillions in new taxes.
[00:55:07.392 --> 00:55:09.515]  If you elect me, your taxes are going to be raised, not cut.
[00:55:09.515 --> 00:55:11.638]  Citizenship for 11 million undocumented folks.
[00:55:11.638 --> 00:55:12.019]  I guarantee you.
[00:55:26.297 --> 00:55:32.959]  In Joe Biden's America, the radical left get whatever they want and you get to pay for it.
[00:55:32.959 --> 00:55:36.881]  They've already taken over Joe Biden and the Democratic Party.
[00:55:36.881 --> 00:55:39.222]  Don't let them take over America.
[00:55:44.033 --> 00:55:44.253]  I don't
[00:56:00.213 --> 00:56:01.454]  We're good to go.
[00:56:18.763 --> 00:56:20.624]  You're listening to the Alex Jones Show!
[00:57:07.796 --> 00:57:20.441]  How big was it, Friday, when the chairman of the Joint Chiefs of Staff, Milley, came out and said, the Democrats have asked us to carry out a coup.
[00:57:20.441 --> 00:57:30.865]  They've actually got a group actively trying to prepare it, saying that if Trump contests the election, which Hillary says she will, Biden's her puppet,
[00:57:31.764 --> 00:57:38.167]  That Trump needs to be struck by the military because he's an enemy agent working with Russians.
[00:57:38.167 --> 00:57:39.508]  They're back to that again.
[00:57:39.508 --> 00:57:40.469]  Oh, yeah, right.
[00:57:40.469 --> 00:57:41.589]  Trump's with the Russians.
[00:57:41.589 --> 00:57:43.390]  Sure.
[00:57:43.390 --> 00:57:51.314]  Anyways, I'm only laughing because this has been a long, hard fight.
[00:57:51.314 --> 00:57:57.558]  And with the COVID hoax being exposed and I just at a spiritual level, I feel victory right now.
[00:57:58.413 --> 00:58:08.157]  And this is a build-up to train humanity for the big push against AI, and our power is going to become so great with the science God's given us that we're going to have some bigger obstacles to come.
[00:58:08.157 --> 00:58:11.279]  But I mean, maybe two big humps?
[00:58:11.279 --> 00:58:12.579]  We've already climbed one mountain.
[00:58:12.579 --> 00:58:16.201]  You get to the top, you see a bigger mountain and a bigger mountain.
[00:58:16.201 --> 00:58:17.542]  I'd say about two more humps.
[00:58:17.542 --> 00:58:21.904]  I don't know if it takes 20 years, 100 years, but I mean, humanity's going straight up.
[00:58:25.626 --> 00:58:31.007]  People read the Bible and the church teaches, oh, we're gonna, the Antichrist will wage war on the saints and overcome them.
[00:58:31.007 --> 00:58:32.707]  That's in one big battle!
[00:58:32.707 --> 00:58:37.628]  And then he gets, like, maybe a year to run around slaughtering everybody who deserves it!
[00:58:37.628 --> 00:58:39.129]  Bunch of Satanists!
[00:58:39.129 --> 00:58:45.610]  I mean, the devil's gonna start just wiping out all his minions, and then get his ass fried!
[00:58:45.610 --> 00:58:51.011]  And when you study Gates and these Luciferians, man, they're getting directives from this off-world crap!
[00:58:52.165 --> 00:58:54.286]  When I say off-world, it didn't come from this world.
[00:58:54.286 --> 00:59:00.069]  Not of this world, but the god of this world, little G. And so, yeah, it's super heavy, it's super real.
[00:59:00.069 --> 00:59:02.851]  None of them are atheists!
[00:59:02.851 --> 00:59:04.952]  None of them!
[00:59:04.952 --> 00:59:06.033]  They admit that now.
[00:59:06.033 --> 00:59:09.875]  Let's go to Greg Reese's report and we'll be right back.
[00:59:09.875 --> 00:59:14.518]  Mainstream media is reporting that the most senior officer in the U.S.
[00:59:14.518 --> 00:59:20.021]  Armed Forces says there is no role for the military in the 2020 presidential election.
[00:59:21.468 --> 00:59:40.186]  The article reveals that General Milley, Chairman of the Joint Chiefs of Staff, was responding to questions submitted by two members of Congress, Elisa Slotkin of Michigan and Mickey Sherrill of New Jersey, who were apparently recruiting the General's support for a military coup.
[00:59:41.227 --> 00:59:50.134]  These two were amongst the first to call for the impeachment of the president last year for investigating Joe Biden's ties to the Ukraine.
[00:59:50.134 --> 00:59:59.841]  In a Washington Post op-ed, seven freshman Democrats, all former military and intelligence operatives, claimed to be a group of unified U.S.
[00:59:59.841 --> 01:00:03.303]  patriots sworn to save America from Donald Trump.
[01:00:04.524 --> 01:00:09.526]  Abigail Spanberger and Elisa Slotkin were featured in headlines three years ago.
[01:00:09.526 --> 01:00:15.168]  Ex-CIA officers running for Congress as Democrats.
[01:00:15.168 --> 01:00:24.431]  The article cited the unfounded Russia hoax as the inspiration for these so-called patriotic CIA operatives to run for office.
[01:00:24.431 --> 01:00:30.954]  NBC wrote that these CIA agents were fed up with the president and their new mission was to foil Trump.
[01:00:32.509 --> 01:00:44.435]  The move by the CIA to run agents in the 2018 elections came almost immediately after the president ordered devastating bombings of Afghanistan heroin operations.
[01:00:44.435 --> 01:00:47.236]  An operation that many believe was run by the CIA.
[01:00:48.977 --> 01:00:50.738]  This is not surprising.
[01:00:50.738 --> 01:01:04.585]  The CIA has been involved in the international opium market since their inception in 1947, when agency operatives worked with the Italian mafia and used heroin profits as CIA funding.
[01:01:04.585 --> 01:01:08.087]  Slotkin and Sherrill were not the first to request the U.S.
[01:01:08.087 --> 01:01:11.969]  military's assistance in their coup d'etat against President Trump.
[01:01:13.354 --> 01:01:23.884]  On August 11th, a lifetime member of the Council on Foreign Relations, along with a former Lieutenant Colonel of the Army, wrote an open letter to General Milley.
[01:01:23.884 --> 01:01:35.475]  Like out of a Philip K. Dick novel, they predicted that Trump was mobilizing a secret army, and threatened that General Milley would be guilty of treason if he would not help them remove the President from office.
[01:01:36.756 --> 01:01:44.981]  The publication of General Milley's response to the CIA operatives is a sign of the American Deep State's weakness.
[01:01:44.981 --> 01:01:50.285]  They appear to be desperate for info.
[01:01:50.285 --> 01:01:52.226]  I'm not going to lie to you!
[01:01:52.226 --> 01:02:00.211]  I want to stay in the fight against Soros and Hillary and the New World Order and the only way I do is if you buy a lot of products at InfoWarshaw.com.
[01:02:01.363 --> 01:02:12.259]  You gotta sell a lot of vitamins and a lot of minerals and a lot of fish oil and a lot of t-shirts and a lot of water filters to fund an operation to face the globalists and all the DNC lawsuits.
[01:02:12.259 --> 01:02:13.821]  But they're so close to losing right now.
[01:02:14.997 --> 01:02:23.279]  Plus, I go out, just like with Info, and I bring you the very best items, the very best products that I personally use and I love.
[01:02:23.279 --> 01:02:32.982]  So, go to InfoWarsTore.com, check out the products, get some today, share them with friends, review them, and know that you cannot lose because you're fighting the Info War.
[01:02:32.982 --> 01:02:34.302]  Let's fight the globalists.
[01:02:34.302 --> 01:02:36.743]  Plus, these are great products, but I want to thank you.
[01:02:37.043 --> 01:02:38.364]  Thank you for keeping me in the game.
[01:02:38.364 --> 01:02:41.306]  I want to thank you for funding our operation.
[01:02:41.306 --> 01:02:46.489]  So continue to spread the word and fund InfoWars and InfoWarsTour.com and I salute you once again.
[01:03:01.349 --> 01:03:15.655]  In 1816, the gold standard, an economic unit of account based on a fixed quantity of gold, was officially adopted, and the world reserve currency became the British pound sterling.
[01:03:15.655 --> 01:03:23.719]  In 1914, after World War I, nations attempted to revive the gold standard, but it collapsed during the Great Depression.
[01:03:25.726 --> 01:03:31.272]  Also in 1914, the Federal Reserve Bank, a private company, was born.
[01:03:32.213 --> 01:03:41.958]  After Britain was devastated by World War II, they were no longer a superpower, and so the global reserve currency needed to be reset.
[01:03:41.958 --> 01:03:45.639]  In 1944, at the Bretton Woods Conference, the U.S.
[01:03:45.639 --> 01:03:49.281]  dollar became the new global reserve currency.
[01:03:49.281 --> 01:03:56.305]  This established America as the dominant power in the world economy, giving America the sole ability to print dollars.
[01:03:57.285 --> 01:04:00.848]  The rest of the world would need to trade their own currency against the U.S.
[01:04:00.848 --> 01:04:07.074]  dollar in order to balance exchange rates, keeping the international economy vibrant and fluid.
[01:04:07.074 --> 01:04:14.460]  But by the 1960s, the United States had printed more USD than their gold reserves could cover.
[01:04:14.460 --> 01:04:19.905]  And by 1970, a growing American trade deficit was undermining the value of the dollar.
[01:04:21.385 --> 01:04:28.390]  On August 15, 1971, President Richard Nixon brought an end to the gold standard.
[01:04:28.390 --> 01:04:35.975]  Federal Reserve notes, a fiat currency backed by debt rather than gold, became the new standard.
[01:04:35.975 --> 01:04:40.278]  This is basically no different than an I.O.U.
[01:04:40.278 --> 01:04:49.265]  As one would expect, right after President Nixon gave his speech, inflation began to rise and America's biggest export became debt.
[01:04:50.529 --> 01:04:53.231]  The creation of the petrodollar gave the U.S.
[01:04:53.231 --> 01:04:56.013]  even more sway over world economies.
[01:04:56.013 --> 01:05:00.397]  And today, the international debt has become untenable.
[01:05:00.397 --> 01:05:05.541]  And many are saying another global currency reset is needed.
[01:05:05.541 --> 01:05:10.845]  Historically, the gold standard has been the most stable economy we have known.
[01:05:10.845 --> 01:05:14.508]  But gold can be manipulated and disruptive as well.
[01:05:14.508 --> 01:05:17.751]  Some are suggesting that cryptocurrency could be the solution.
[01:05:18.945 --> 01:05:24.267]  Crypto is run by an algorithm and can be designed to meet specific needs.
[01:05:24.267 --> 01:05:32.171]  The global currency needs to have fluid supply, and the limited gold supply failed to keep up with economic growth.
[01:05:32.171 --> 01:05:39.153]  A sovereign-free, algorithm-based alternative could potentially be more stable.
[01:05:39.153 --> 01:05:46.917]  China is almost ready to launch their own cryptocurrency, DCEP, short for Digital Currency Electronic Payments.
[01:05:47.992 --> 01:05:52.254]  DCEP is government controlled and fully centralized.
[01:05:52.254 --> 01:05:56.637]  So far, it appears to be a digital version of fiat paper money.
[01:05:56.637 --> 01:06:00.419]  The Federal Reserve Bank is developing their own crypto called FedCoin.
[01:06:01.738 --> 01:06:07.780]  The coronavirus pandemic seems to be the perfect storm for a global currency reset.
[01:06:07.780 --> 01:06:16.523]  The amount of money printing involved in holding up failing economies as quarantines and shutdowns take place will be unprecedented.
[01:06:16.523 --> 01:06:18.844]  And all this does is weaken the U.S.
[01:06:18.844 --> 01:06:21.005]  dollar even more.
[01:06:21.005 --> 01:06:21.725]  And when the U.S.
[01:06:21.725 --> 01:06:25.266]  dollar falls, it will be replaced by something.
[01:06:25.266 --> 01:06:27.727]  The question is, which way will it go?
[01:06:27.727 --> 01:06:30.988]  This is Greg Reese for InfoWars.com.
[01:06:46.930 --> 01:06:47.611]  InfoWars
[01:06:51.314 --> 01:07:02.206]  Godfather of the Rothschild banking cartel, Mayor Amschel Rothschild said, give me control of a nation's money and I care not who makes the laws.
[01:07:02.206 --> 01:07:07.232]  In a recent Bloomberg article, the Fed's cure risks being worse than the disease.
[01:07:07.873 --> 01:07:14.578]  Jim Bianco explains what is now happening with the Federal Reserve Bank in their response to the coronavirus.
[01:07:14.578 --> 01:07:17.901]  He writes, Did President Trump just nationalize the Federal Reserve Bank?
[01:07:29.582 --> 01:07:52.875]  On June 4th, 1963, President John F. Kennedy issued Executive Order 1111-0, which many believed was an effort to transfer power from the Federal Reserve Bank to the United States Department of the Treasury by replacing Federal Reserve notes with silver certificates, thereby taking the power away from the international banking cartels.
[01:07:54.056 --> 01:07:58.449]  Less than six months later, President Kennedy was assassinated.
[01:07:58.449 --> 01:08:00.896]  And his move against the Fed was reversed.
[01:08:02.401 --> 01:08:14.866]  During the Civil War, President Abraham Lincoln printed $400 million worth of Greenbacks, a debt-free, interest-free money, independent of international bank control.
[01:08:14.866 --> 01:08:30.412]  In response, the London Times wrote that if that mischievous financial policy, which had its origin in the North American Republic, should become indurated down to a fixture, then that government will furnish its own money without cost.
[01:08:31.252 --> 01:08:34.314]  It will pay off debts and be without debt.
[01:08:34.314 --> 01:08:38.116]  It will have all the money necessary to carry on its commerce.
[01:08:38.116 --> 01:08:43.719]  It will become prosperous beyond precedent in the history of the civilized governments of the world.
[01:08:43.719 --> 01:08:48.121]  The brains and the wealth of all countries will go to North America.
[01:08:48.121 --> 01:08:53.584]  That government must be destroyed, or it will destroy every monarchy on the globe.
[01:08:55.069 --> 01:09:02.274]  The bankers were not willing to lose power and the Bank of England went on to fund the Confederacy.
[01:09:02.274 --> 01:09:04.115]  Weeks prior to Lincoln's assassination.
[01:09:04.115 --> 01:09:23.189]  I'm glad we're airing this piece and we're just living in such incredibly historic times and they're putting all this negative stimulus out there to try to make us kill each other, try to make us negative and to try to make us fight with each other and we just can't let people do that, including myself, because I'm always an honest person about things and
[01:09:25.103 --> 01:09:38.431]  If I could tell you the stuff that's going on behind the scenes, and then the mental things I've done to not care, the problem is once you go past that point, it's not just that you don't care they're trying to destroy you and trying to kill you.
[01:09:38.431 --> 01:09:40.552]  You get to where you like it.
[01:09:40.552 --> 01:09:50.818]  And then there's a problem when you sit here and you look at what they're doing constantly, that you flip out on things that don't matter.
[01:09:50.818 --> 01:09:53.459]  And I guess they call that PTSD or whatever.
[01:09:53.459 --> 01:09:54.400]  It's kind of like the joke with
[01:09:56.243 --> 01:09:59.725]  Walter Solchek in The Big Lebowski.
[01:09:59.725 --> 01:10:03.047]  Like, big stuff doesn't get him upset, but little stuff gets him upset.
[01:10:03.047 --> 01:10:04.588]  And I know we're all going through this.
[01:10:04.588 --> 01:10:09.671]  Record amounts of family violence, record amounts of murders, record amounts of suicide.
[01:10:09.671 --> 01:10:17.015]  And I just want all the listeners to just give it to God, take a deep breath, and just be positive.
[01:10:17.015 --> 01:10:23.699]  Because it's completely normal, when you're going through cult programming like this, and being lied to like this, to be pissed.
[01:10:25.103 --> 01:10:29.305]  And we just have to give it to God and not feel like we're doing a bad job.
[01:10:29.305 --> 01:10:33.147]  Because I'm constantly feeling like I'm not doing enough of a good job.
[01:10:33.147 --> 01:10:35.909]  Because I only talk about myself so you know why I'm like this.
[01:10:35.909 --> 01:10:40.992]  My brain sees this, knows this, knows their next move, knows the next move, the next move.
[01:10:40.992 --> 01:10:48.776]  And then when you try to articulate something like that, with all the stimula going on, it's very hard.
[01:10:48.776 --> 01:10:50.277]  But let me just say this.
[01:10:51.960 --> 01:11:07.333]  God is in control, amazingly positive things are happening, and InfoWars was made for this and born for this, and the listeners, and the affiliates, and the sponsors, and the crew, and everybody are just as important as my loud mouth is up here covering all this.
[01:11:07.333 --> 01:11:13.539]  But it is all happening now, and there is an attempted forced evolution
[01:11:16.158 --> 01:11:18.799]  Taking place against humanity that's extremely evil.
[01:11:18.799 --> 01:11:28.044]  Now, I was going to air those two pieces, and I just aired part of one and the rest of another, at the start of the fourth hour that I'm taking over today.
[01:11:28.044 --> 01:11:41.452]  So we're going to air something very, very special that was sent by one of the crew this morning, and that I took some time out to watch, and that we're going to be premiering here on this show in the fourth hour today.
[01:11:42.978 --> 01:12:00.150]  But it deals as an intro with what Greg Reese talked about back in March 15th and March 29th of this year, the perfect storm for global currency reset, war with international banking cartel, or Nacera.
[01:12:00.150 --> 01:12:03.533]  And that is actually the two competing programs.
[01:12:03.533 --> 01:12:10.118]  So we're going to explain this and really define who's who and what's happening coming up in the fourth hour today.
[01:12:10.118 --> 01:12:11.639]  I'm going to
[01:12:12.577 --> 01:12:16.460]  Now stop preaching and I'm going to get focused.
[01:12:16.460 --> 01:12:32.633]  And when we come back, we're going to hit just incredible news on the deep state war that's going on and the civil war they're trying to launch and the fact that it's backfiring on them spectacularly and what Trump is up to and so much more.
[01:12:32.633 --> 01:12:35.215]  But let's all just take a deep breath.
[01:12:36.784 --> 01:12:39.707]  And just not let the globalists push us into a fight.
[01:12:39.707 --> 01:12:44.572]  Because that's what they're trying to do is punch the buttons to get us into a fight mode and to get us destabilized.
[01:12:44.572 --> 01:12:48.076]  We need to be in that very calm, focused, frosty place.
[01:12:48.076 --> 01:12:50.959]  We launched the Everyday Essentials special a week ago.
[01:12:50.959 --> 01:12:52.701]  It ends on Monday.
[01:12:52.701 --> 01:12:56.025]  That means you've got four days to take advantage of it while I'm cutting this ad.
[01:12:56.625 --> 01:13:02.547]  Take advantage of these sales and others with free shipping at InfoWareStore.com.
[01:13:02.547 --> 01:13:05.068]  They're great products that changed my life.
[01:13:25.835 --> 01:13:28.276]  This isn't about me taking credit.
[01:13:28.276 --> 01:13:29.557]  In fact, it's the opposite.
[01:13:29.557 --> 01:13:32.558]  It's about getting you to understand that you have all the power.
[01:13:54.827 --> 01:14:07.850]  Going back three weeks ago, they had the entire Austin Greenbelt shut down, and they had the spillway by Barton Springs shut down, as well as the main pool that's always been paying for the last 50 years or so.
[01:14:07.850 --> 01:14:09.671]  It's a damned up spring.
[01:14:09.671 --> 01:14:19.213]  Well, we went down there and we got in the park at different areas around town in the last few weeks and educated people that it was all a giant fraud.
[01:14:19.213 --> 01:14:22.074]  And now, despite the fact that they still say the parks are closed,
[01:14:22.734 --> 01:14:30.438]  You get out to any area and you'll see dozens, if not hundreds of people, depending where you're at, actually using Barton Springs here in Austin, Texas.
[01:14:30.438 --> 01:14:40.304]  So, Bill Gates and the globalists give the orders to the UN, the UN gives the orders down through the National Health Services, like our NIH, and we all follow it like dutiful slaves.
[01:14:40.304 --> 01:14:43.205]  Stop complying with your own enslavement.
[01:14:43.205 --> 01:14:46.467]  Stop following the orders of these globalist traitors.
[01:14:46.467 --> 01:14:47.388]  Start being free again.
[01:14:51.144 --> 01:15:01.232]  You're listening to the Alex Jones Show.
[01:15:01.232 --> 01:15:10.279]  The answer to 1984 is 1776.
[01:15:10.279 --> 01:15:14.062]  You're listening to the Alex Jones Show.
[01:15:14.062 --> 01:15:16.764]  So, as of 30 minutes ago, I may have updated now,
[01:15:18.092 --> 01:15:28.858]  If you type into Google or Bing or any of the mainline search engines, Portland shooting, you get police don't know if it was political.
[01:15:28.858 --> 01:15:30.598]  Actually, police have a suspect.
[01:15:30.598 --> 01:15:32.920]  They have a person seen following the vehicles.
[01:15:32.920 --> 01:15:35.181]  They have the same looking person at the scene.
[01:15:35.181 --> 01:15:36.902]  They have witnesses.
[01:15:36.902 --> 01:15:40.363]  They have it all, but they're just saying, oh, they don't know if it's political.
[01:15:40.363 --> 01:15:46.867]  Even the New York Times came out on Saturday and said that it was Antifa shot by a right-wing Nazi.
[01:15:48.018 --> 01:15:50.119]  And see, all they do is call you a Nazi, and then they kill you.
[01:15:50.119 --> 01:16:08.190]  We have the founder of the Patriot Paragroup, Joey Gibson, joining us with Jay Bishop's friend Chandler Pappas, who was there, right next to him in the video, when the man shoots him twice in the chest, and then runs away.
[01:16:08.190 --> 01:16:09.651]  And they say, oh, we got a trumper!
[01:16:09.651 --> 01:16:10.212]  There he is!
[01:16:10.212 --> 01:16:10.692]  Pull it out!
[01:16:10.692 --> 01:16:11.212]  There he is!
[01:16:11.212 --> 01:16:12.073]  Pull it out!
[01:16:12.073 --> 01:16:12.893]  Bam, bam!
[01:16:12.893 --> 01:16:14.174]  Twice in the chest.
[01:16:14.174 --> 01:16:15.175]  Died.
[01:16:15.175 --> 01:16:16.916]  Minutes later, lying there on the concrete.
[01:16:18.356 --> 01:16:29.182]  But the reason this is so important is, in Kenosha, they were chasing somebody down saying, we're gonna kill you.
[01:16:29.182 --> 01:16:30.943]  They had guns.
[01:16:30.943 --> 01:16:33.345]  Now we're learning not just one guy, but it looks like two had guns.
[01:16:33.345 --> 01:16:42.650]  They had huge criminal records, convicted pedophiles, convicted burglars, convicted woman beaters, and huge rap sheets.
[01:16:42.650 --> 01:16:44.031]  And they're chasing him down, we're gonna kill you.
[01:16:44.031 --> 01:16:46.853]  And they say on Facebook, my only regret is I didn't kill him.
[01:16:48.991 --> 01:16:57.638]  That's why the lawyers for Rittenhouse are coming out and they're saying, look, he's going to have these charges dropped.
[01:16:57.638 --> 01:16:59.719]  He didn't do any of this.
[01:16:59.719 --> 01:17:04.863]  As the evidence mounts that he was a community volunteer, helping as a lifeguard, helping get rid of graffiti.
[01:17:04.863 --> 01:17:10.307]  He was out there providing security for homes and businesses that were being torched.
[01:17:10.307 --> 01:17:13.810]  But with all this going on, we have total gaslighting happening.
[01:17:16.829 --> 01:17:21.370]  Blaming left-wing violence rioting on Trump is bizarrely ludicrous.
[01:17:21.370 --> 01:17:31.912]  Biden emerges from basement, sees violence, and makes the unbelievable statement that the deadly violence we saw overnight in Portland is unacceptable.
[01:17:31.912 --> 01:17:34.613]  Shooting in the streets of a great nation city is unacceptable.
[01:17:34.613 --> 01:17:35.973]  I condemn the violence unequivocally.
[01:17:35.973 --> 01:17:43.835]  I condemn violence of every kind by anyone, whether or not they're left or right, Biden said, even though Kamala Harris, his partner, has praised Antifa.
[01:17:44.994 --> 01:17:45.794]  And all the rest of it.
[01:17:45.794 --> 01:17:55.619]  But let's hear from the friend of murdered Trump supporter, speaking out before he joins us next hour, Jay Bishop's friend Chandler Pappas.
[01:17:55.619 --> 01:17:56.020]  Here it is.
[01:17:56.020 --> 01:18:04.384]  It escalated to the point that they executed my partner.
[01:18:06.627 --> 01:18:07.488]  They hunted him down.
[01:18:07.488 --> 01:18:09.110]  They hunted us down.
[01:18:09.110 --> 01:18:11.453]  They recognized our Patriot Prayer hats.
[01:18:11.453 --> 01:18:17.339]  For anybody who doesn't know Patriot Prayer, Huey Gibson, this is an advocate of the man.
[01:18:17.339 --> 01:18:18.280]  We support him.
[01:18:18.280 --> 01:18:21.484]  He's a Christian conservative.
[01:18:21.484 --> 01:18:23.586]  So they identified our hats.
[01:18:23.586 --> 01:18:24.748]  We've got a couple of them right here.
[01:18:24.748 --> 01:18:26.149]  We've got a couple of them right here.
[01:18:26.149 --> 01:18:26.710]  Pull it out.
[01:18:26.710 --> 01:18:27.070]  Pull it out.
[01:18:28.171 --> 01:18:29.171]  Is that what they said?
[01:18:29.171 --> 01:18:30.112]  That's what they said.
[01:18:30.112 --> 01:18:31.772]  We turned around.
[01:18:31.772 --> 01:18:38.634]  It didn't even register that somebody was pointing a gun at us until the shots went off and took off running.
[01:18:38.634 --> 01:18:41.295]  The shooter took off running.
[01:18:41.295 --> 01:18:43.135]  The shooter took off running.
[01:18:43.135 --> 01:18:47.356]  It takes a second for you to process everything that happened.
[01:18:47.356 --> 01:18:49.637]  Didn't you just shoot at me?
[01:18:49.637 --> 01:18:49.897]  Okay?
[01:18:49.897 --> 01:18:51.137]  I'm okay.
[01:18:51.137 --> 01:18:52.958]  Turned over and Jay's dead.
[01:18:56.527 --> 01:18:59.389]  Because he believes something different than that.
[01:18:59.389 --> 01:19:01.611]  Jay's not a racist.
[01:19:01.611 --> 01:19:04.773]  He's not a xenophobe or whatever label.
[01:19:04.773 --> 01:19:08.476]  He's not an ist or an ism.
[01:19:08.476 --> 01:19:11.978]  He's an independent man.
[01:19:11.978 --> 01:19:15.821]  He's a good man.
[01:19:15.821 --> 01:19:19.664]  And he didn't do anything to earn a bullet in the chest.
[01:19:19.664 --> 01:19:24.807]  If you could ask anything right now of Donald Trump, what would it be?
[01:19:24.807 --> 01:19:25.228]  Send troops.
[01:19:28.820 --> 01:19:30.600]  Send troops.
[01:19:30.600 --> 01:19:37.383]  Arrest these... Portland is as corrupt as any place you've ever seen, any place you've ever heard about in the movies.
[01:19:37.383 --> 01:19:47.247]  I have a friend sitting right behind me here, who's being charged currently with a felony riot, while the DA is letting all these actual rioters out on the street.
[01:19:47.247 --> 01:19:48.728]  He was just out there waving an American flag.
[01:19:51.232 --> 01:19:54.434]  It's been charges pending for, what, two years?
[01:19:54.434 --> 01:19:58.076]  With somebody who's throwing explosive devices at the police.
[01:19:58.076 --> 01:20:06.540]  Somebody, when I went to the hospital, and I met a Homeland Security officer who was there because his buddy had caught a mortar round in the chest and burned right through his uniform.
[01:20:06.540 --> 01:20:08.401]  He got third-degree burns all over his jerk.
[01:20:08.401 --> 01:20:11.262]  Burns all over his torso.
[01:20:11.262 --> 01:20:14.144]  Those people are being let go.
[01:20:14.144 --> 01:20:16.785]  Both Christians and conservatives and anybody who is...
[01:20:17.765 --> 01:20:18.786]  It's being locked up.
[01:20:18.786 --> 01:20:22.551]  Full video at newswars.com and infowars.com.
[01:20:22.551 --> 01:20:24.834]  They hunted him down.
[01:20:24.834 --> 01:20:28.839]  Says friend of slain J. Bishop.
[01:20:28.839 --> 01:20:29.479]  And that's what they do.
[01:20:29.479 --> 01:20:36.148]  They charge you with rioting for having an American flag and they say we're stirring up trouble when people that live there go out and say we deserve free speech.
[01:20:40.131 --> 01:20:41.593]  Absolutely disgusting.
[01:20:41.593 --> 01:20:42.934]  These are communists?
[01:20:42.934 --> 01:20:45.457]  But you notice he said, well, he wasn't a racist, he deserved his die.
[01:20:45.457 --> 01:20:46.578]  So what if he was a racist?
[01:20:46.578 --> 01:20:48.460]  Black racist, white racist, they don't deserve a die.
[01:20:49.619 --> 01:21:04.143]  These are white political operatives paid for by Soros and Alexander Soros on record trying to stir up a war in America and a cover to overthrow the president and destroy the dollar and end America so globalists can come in and buy up America for pennies on the dollar.
[01:21:04.143 --> 01:21:06.044]  That's the admitted plan.
[01:21:06.044 --> 01:21:12.006]  And mainstream media and a lot of other people all over YouTube, all over Facebook are saying the dollar's dead, America's over.
[01:21:13.729 --> 01:21:19.412]  When our currency is way less devalued than the Chinese or the EU currency.
[01:21:19.412 --> 01:21:21.493]  Why would people say that?
[01:21:21.493 --> 01:21:22.354]  Of course it's fiat.
[01:21:22.354 --> 01:21:23.554]  Of course it's overblown.
[01:21:23.554 --> 01:21:25.876]  Nothing compared to them.
[01:21:25.876 --> 01:21:27.837]  It's like saying this guy's 60 years old and overweight.
[01:21:27.837 --> 01:21:28.917]  His heart's bad.
[01:21:28.917 --> 01:21:30.678]  What about some 90 year old dude?
[01:21:30.678 --> 01:21:31.999]  His heart's a lot worse.
[01:21:31.999 --> 01:21:32.880]  That's China's.
[01:21:32.880 --> 01:21:35.841]  They're doing it to bring us down.
[01:21:35.841 --> 01:21:36.542]  To conquer us!
[01:21:37.568 --> 01:21:41.791]  And they've got all these followers and all this scum that believe mainstream media.
[01:21:41.791 --> 01:21:45.694]  The same type of folks that, you know, are obsessed with get-rich-quick schemes or lottery tickets.
[01:21:45.694 --> 01:21:46.895]  And I'll put, you know, if you like lottery tickets.
[01:21:46.895 --> 01:21:51.099]  But, you know, people that really believe they're going to win or Nigerian scams.
[01:21:51.099 --> 01:21:52.240]  And they're just buying in.
[01:21:52.240 --> 01:21:53.881]  The left's going to give them the power.
[01:21:53.881 --> 01:21:55.142]  The left's going to empower.
[01:21:55.142 --> 01:21:58.505]  They just go out and beat some people, shoot some people, run some folks down.
[01:22:00.575 --> 01:22:11.524]  And now like gangland, they were attacking and burning down houses and businesses and somebody fired back at them when they were attacking them and oh, now we gotta go out and randomly like a gang, Crips and Bloods, kill somebody on their side!
[01:22:11.524 --> 01:22:15.967]  And it's a guy with an American flag.
[01:22:15.967 --> 01:22:20.551]  And now the media's trying to cover that up and say, oh, we don't know if it was political, we don't know what happened.
[01:22:20.551 --> 01:22:24.074]  That's who these people fundamentally are.
[01:22:25.111 --> 01:22:30.175]  But you hear Chandler Pappas, a nice guy, but almost with like the Stockholm Syndrome.
[01:22:30.175 --> 01:22:31.196]  He didn't do anything wrong.
[01:22:31.196 --> 01:22:32.037]  He wasn't a racist.
[01:22:32.037 --> 01:22:32.818]  He wasn't a beggar.
[01:22:32.818 --> 01:22:33.819]  He didn't deserve to die.
[01:22:33.819 --> 01:22:34.980]  No, he didn't deserve to die.
[01:22:34.980 --> 01:22:42.206]  Scum has been trained to kill innocent people and to attack men, women, and children.
[01:22:42.206 --> 01:22:45.149]  And you know, those mortar rounds, people every year with those fireworks.
[01:22:47.176 --> 01:22:48.917]  The ones you hand light and drop it in the deal?
[01:22:48.917 --> 01:22:51.017]  I'm up for banning them, but you better be careful with them.
[01:22:51.017 --> 01:22:54.639]  That's why I buy the bigger boxes that you light it and they all shoot you and you can get away from them.
[01:22:54.639 --> 01:22:56.880]  People blow their arms off, their hands off all the time with those.
[01:22:56.880 --> 01:22:58.260]  You can kill somebody with one of those.
[01:22:58.260 --> 01:22:59.601]  Those are explosives.
[01:22:59.601 --> 01:23:05.263]  That's what they shoot at the police.
[01:23:05.263 --> 01:23:08.444]  But when they kill a cop or wound one, you never hear their name.
