[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[35:45.000 --> 35:53.000]  And it's a very nightmarish future. The collusion is being carried out not to build some wealthy wonderful empowered world.
[35:53.000 --> 35:59.000]  It's being done to consolidate power so that social engineering can be carried out.
[35:59.000 --> 36:02.000]  They don't want any new rich, new vorice.
[36:02.000 --> 36:04.000]  They don't want any new wealth.
[36:04.000 --> 36:11.000]  They don't want any independent people out there, wild cards that don't fit into their system.
[36:11.000 --> 36:24.000]  And again, the globalists, the UN, Bertrand Russell, all their top thinkers are obsessed with having totally top-down, engineered, managed planned economies.
[36:24.000 --> 36:30.000]  And the communist Chinese are the partners of these globalists.
[36:30.000 --> 36:36.000]  And a few of these globalists have gone to jail. Ken Lay, Bernie Madoff.
[36:36.000 --> 36:40.000]  Ken Lay, of course, of Enron fame, Bernie Madoff of a $100 billion scam.
[36:40.000 --> 36:43.000]  And they're nothing.
[36:43.000 --> 36:51.000]  Bernie Madoff is back in the news today doing interviews with press people via email talking about how, you know,
[36:51.000 --> 36:56.000]  I didn't do anything other people didn't do and giving examples of it and saying I shouldn't have pled guilty.
[36:56.000 --> 37:00.000]  And people are laughing at him going, man, that guy is arrogant.
[37:00.000 --> 37:03.000]  But you know what? Bernie Madoff is actually being honest.
[37:03.000 --> 37:07.000]  The housing market, they're doing a balloon again. It's a total Ponzi scheme.
[37:07.000 --> 37:10.000]  Taxpayers will be signed on to that.
[37:10.000 --> 37:14.000]  All these other derivatives we've been signed on to globally.
[37:14.000 --> 37:17.000]  It's a total fraud and it's designed to be a fraud.
[37:17.000 --> 37:23.000]  You know, there's a nine-minute interview up at infoworks.com
[37:23.000 --> 37:29.000]  where Greenspan talks about the fact that forget the economy all we care about is the stock market.
[37:29.000 --> 37:32.000]  And that's the name of the video. Greenspan says don't worry about the economy.
[37:32.000 --> 37:34.000]  All that matters is the stock market.
[37:34.000 --> 37:40.000]  But I wanted to play a clip from this coming up in a moment where he says odds of sequestration occurring are very high.
[37:40.000 --> 37:43.000]  And he says he says a gold mine in the nine-and-a-half minute interview.
[37:43.000 --> 37:47.000]  But the first clip that I'm going, yeah, there's the actual headline.
[37:47.000 --> 37:50.000]  It's Greenspan, ignore the economy. Only the stock market matters.
[37:50.000 --> 37:53.000]  We're also simulcasting on TV for radio audience.
[37:53.000 --> 37:56.000]  So the guys will throw up whatever I'm talking about.
[37:56.000 --> 37:59.000]  And sometimes I go from memory, so it's not the exact headline.
[37:59.000 --> 38:02.000]  I'll correct myself. It's teleprompter free, obviously.
[38:02.000 --> 38:12.000]  But the first clip I'm going to play is Alan Greenspan five years ago on Lair News Hour, PBS, saying the Federal Reserve is above the law.
[38:12.000 --> 38:19.000]  And he says, Lair says, what is the role of the government and the Federal Reserve?
[38:19.000 --> 38:23.000]  And he says, nothing. There is no role.
[38:23.000 --> 38:26.000]  It has no authority over the Federal Reserve.
[38:26.000 --> 38:30.000]  Really, I thought there was the legislative, the executive, the judicial.
[38:30.000 --> 38:41.000]  And those three bodies had separation of power so that one group couldn't get all the power and have a tyranny of Congress, a tyranny of the courts, or a tyranny of the president.
[38:41.000 --> 38:44.000]  A Julius Caesar-style tyranny or a Hitler tyranny.
[38:44.000 --> 38:47.000]  Hitler was elected.
[38:47.000 --> 38:51.000]  It's in the Constitution, Bell of Rights, Declaration of Independence.
[38:51.000 --> 38:56.000]  It's all clear. Congress makes the laws and it controls the purse.
[38:56.000 --> 38:58.000]  Just like Congress makes war.
[38:58.000 --> 39:03.000]  Well, Obama now tells Congress that NATO is over our military and he doesn't need to come to them.
[39:03.000 --> 39:05.000]  And the Joint Chiefs of Staff have been told that.
[39:05.000 --> 39:07.000]  I mean, this is on record. This is a big deal.
[39:07.000 --> 39:09.000]  And it's bigger than Obama.
[39:09.000 --> 39:16.000]  The power structure wants a presidency that can do whatever it wants because then they only got to buy one thing.
[39:16.000 --> 39:20.000]  So, in this clip, he says there is no role for the government.
[39:20.000 --> 39:27.000]  And again, the Federal Reserve this year, in just a few months, will turn 100 years old.
[39:27.000 --> 39:29.000]  Its charter is up.
[39:29.000 --> 39:32.000]  We could use it symbolically as a way to have Congress revoke its charter.
[39:32.000 --> 39:37.000]  People say, well, they actually extended it in perpetuity, what, 20-something years ago. It doesn't matter.
[39:37.000 --> 39:39.000]  This is the 100-year anniversary.
[39:39.000 --> 39:42.000]  The Congress could stand up and remove it any time it wanted.
[39:42.000 --> 39:49.000]  But the globalists have been smart. They've bankrolled all their people into Congress except for a handful of good folks who were demonized by the media.
[39:49.000 --> 39:54.000]  If you see the media demonizing somebody, then you know they're good.
[39:54.000 --> 39:57.000]  Not that the Republicans overall are good. They're bought and paid for by the same interest.
[39:57.000 --> 40:05.000]  But the so-called Tea Party Republicans who were 24-7 demonized by their own party and by Carl Rove and others.
[40:05.000 --> 40:16.000]  They're the ones trying to manage America into this, into this monopoly system where the globalists destroy economies as a tool of political control.
[40:16.000 --> 40:24.000]  So, let's go to this Alan Greenspan clip where he says there is no role for government over the Federal Reserve, which again, is it federal?
[40:24.000 --> 40:28.000]  It's private. Everything about it, including its name, is a fraud. Here it is.
[40:28.000 --> 40:37.000]  I apply it. I have the ideology because I believe that it is the best way of coming out of the world and what type of policy.
[40:37.000 --> 40:47.000]  What is the proper relationship? What should be the proper relationship between a chairman of the Fed and a president of the United States?
[40:47.000 --> 41:02.000]  Well, first of all, the Federal Reserve is an independent agency and that means basically that there is no other agency of government which can overrule actions that we take.
[41:02.000 --> 41:16.000]  So long as that is in place and there is no evidence that the administration or the Congress or anybody else is requesting that we do things other than what we think is the appropriate thing,
[41:16.000 --> 41:21.000]  then what the relationships are don't frankly matter.
[41:21.000 --> 41:23.000]  Incredible.
[41:23.000 --> 41:31.000]  Incredible. Never been audited 100 years in operation, totally secretive, at the founding of its six banks.
[41:31.000 --> 41:40.000]  Oh, and guess what? It's the very bank names you know of JPMorgan, Goldman Sachs, Bank of America, Wells Fargo, and then a British consortium.
[41:40.000 --> 41:50.000]  And they control unlimited money. Who needs to go out and make products? Who needs to go out and create a great book or literature or art or a better catalytic converter or whatever it is?
[41:50.000 --> 41:55.000]  You can just sit up there and say, there's no problem with the Federal Reserve as an agency of government when it's not.
[41:55.000 --> 42:00.000]  As long as other government doesn't ever get involved, that's the only sin.
[42:00.000 --> 42:15.000]  When the three branches check each other, you've got this outside private, mainly European banking arm in our face and they don't want you, you make $22,000 a year, they raise your payroll taxes.
[42:15.000 --> 42:17.000]  That's poverty.
[42:17.000 --> 42:40.000]  And then they sit up there how their philanthropist liberals, when they're launching drone attacks, invasions of all these countries, funding al-Qaeda, running assassinations in Benghazi, all of this incredible police state, and they're now announcing bipartisan, wide open borders where the illegals come and can have their babies for free and everything paid for to bankrupt the economy faster.
[42:40.000 --> 42:45.000]  And why shouldn't they? Because the globalists get total control out of all this.
[42:45.000 --> 42:57.000]  When we come back, the new clip of Greenspan, then I'm going to get to a CNN clip where they're demonizing me as usual, and then we're going to get into the Second Amendment news and a lot more, and I'll talk about the near miss for the asteroid.
[42:57.000 --> 43:16.000]  That's why I'm going to get into the Second Amendment news and a lot more, and I'll talk about the near miss for the asteroid.
[43:27.000 --> 43:46.000]  Supernatural silver is scientifically supported, extremely safe, and is the number one choice of thousands of people for immune system support.
[43:46.000 --> 44:00.000]  Find out how supernatural silver could change your life. Go to supernaturalsilver.com and use the promo code HEALTHY for 20% off. That's supernaturalsilver.com and like us on Facebook.
[44:16.000 --> 44:22.000]  These are made from the highest quality vegetable and coconut oils that are earth friendly and safe.
[44:22.000 --> 44:30.000]  See them on the web at fivestarsoap.com or call 800-340-7091 for a free catalog.
[44:30.000 --> 44:41.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now, or save big with a one to two year supply of soaps for all your cleaning needs.
[44:41.000 --> 44:48.000]  This is an amazing deal. You can save thousands of dollars and you will love the way real soap makes you feel.
[44:48.000 --> 45:00.000]  See them on the web at fivestarsoap.com or call 800-340-7091 for a free catalog.
[45:00.000 --> 45:13.000]  You prepare by purchasing gold, food, and firearms, but if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection. When you're sleeping or away from home, who's watching out for intruders?
[45:13.000 --> 45:22.000]  Check out Simply Safe. It's a new do-it-yourself home security system that is completely wireless. Go to getsimplysafe.com.
[45:22.000 --> 45:36.000]  Simply Safe is independent and off the grid. It runs on battery power, so even if the grid goes down, you're protected. It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[45:36.000 --> 45:46.000]  Getsimplysafe.com. Simply Safe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[45:46.000 --> 45:57.000]  If you move or need to relocate, you can take the system with you wherever you go. You aren't always at home, but Simply Safe will stand guard, protecting your property 24 hours a day, 7 days a week.
[45:57.000 --> 46:20.000]  Again, that's getsimplysafe.com.
[46:27.000 --> 46:42.000]  Getsimplysafe.com. Simply Safe is independent and off the grid. It runs on battery power, so even if the grid goes down, you're protected.
[46:42.000 --> 47:01.000]  Getsimplysafe.com. Simply Safe is independent and off the grid. It runs on battery power, so even if the grid goes down, you're protected.
[47:01.000 --> 47:12.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[47:12.000 --> 47:24.000]  We now take you live to the Central Texas Command Center in the heart of the Resistance. You're listening to the Alex Jones Show.
[47:24.000 --> 47:37.000]  Can I tell you, this whole Pope Benedict thing, it does beat a Dan Brown novel in all the bizarreness, and that's why truth is stranger than fiction has been said many, many times.
[47:37.000 --> 47:45.000]  Look, my point getting into the economy is this. Human ingenuity, human ideas are unlimited.
[47:45.000 --> 47:57.000]  When you hear the Federal Reserve put out these policy reports about, we've got to raise taxes or the economy will overheat. They call a U.S. growth rate a 4.5%, 5% a year overheating.
[47:57.000 --> 48:14.000]  When you've got to have that, it's a deal with regular inflation and the overburden of debt. China can have a 10%, 12%, 15% growth rate, and that's AOK, because the insider globalists all have deals with the Communist Party like Al Gore and Foxcom and Apple.
[48:14.000 --> 48:24.000]  They have slave camps building goods where the people commit suicide masks so much, they've got to put suicide nets around the buildings and drug people.
[48:24.000 --> 48:39.000]  But I thought Al Gore is a liberal. He is a monstrous, pig-like creature who wants to lecture people that make money fair and square in America, jumping through all the regulations, all the taxes, all the hoops.
[48:39.000 --> 48:58.000]  When again, these people calling themselves liberals are flaming authoritarians, flaming. They are so evil. They are like Hitler or Stalin or Mao, but they're beyond that because they've got high-tech propaganda and PR that they're these loving, sweets-y cakes.
[48:58.000 --> 49:09.000]  And to raise taxes and make all the poor families get health insurance, which they can't pay for, written by the insurance companies. And now the premiums are doubling in 2013. That's official.
[49:09.000 --> 49:19.000]  That show people watching TV just type in insurance premiums to double in 2013. It's now official, now happening. They're set to quadruple in the next five years.
[49:19.000 --> 49:32.000]  And the insurance companies make you buy their product and now have federal death panels, which they said weren't real, they now admit, that will then charge you 20 times for something that doesn't even help you.
[49:32.000 --> 49:46.000]  See, the government will decide what doctors can do now off computer screens and dentist are all to be told. All to be told.
[49:46.000 --> 49:55.000]  Yeah, there it is. Double digit premium increase for health insurance. New York Times, January 15th. Boom. Fox News, all of it.
[49:55.000 --> 50:08.000]  Oh, yeah, that's going to, what they call it, the Affordable Care Act. See, the Patriot Act is called the Patriot Act and it's the opposite of being an American patriot.
[50:08.000 --> 50:22.000]  The New Freedom Initiative written six years ago in executive order to forcibly drug half the kids in public school, not just 20%. It's a federal goal written by the major drug companies, GlaxoSmith, Klein and others.
[50:22.000 --> 50:28.000]  Eli Lilly, all involved in it. Imagine the boldness of that.
[50:28.000 --> 50:41.000]  Going to government and saying, we want you to have the school nurses and everything under federal funding do screening that's designed to say half the kids are mentally ill.
[50:41.000 --> 50:54.000]  And then try to put half the kids on deadly drugs. You call that the New Freedom Initiative. You call the Patriot Act, the Patriot Act, and you call this healthcare monstrosity, the Affordable Care Act.
[50:54.000 --> 51:10.000]  Now, let's go ahead. This is like a nine and a half minute clip. It's up at infowars.com and prisonplanet.com. You've got to go watch it because he talks about forget the economy. The stock market's all that matters, which again, the stock market's really not at 13,000 or whatever it is.
[51:10.000 --> 51:23.000]  The dollar's been devalued just in the last five years by about 35%. It's been devalued 99% since 1913, but most of that's happened the last 15 years.
[51:23.000 --> 51:32.000]  So 30 plus percent just since 2008. What is that? Four or five years ago? Look up the numbers for yourself. These are dead on numbers.
[51:32.000 --> 51:43.000]  And the economy is shutting down by design and the Affordable Care Act is destroying the economy. It was written by the insurance company.
[51:43.000 --> 51:56.000]  So the big corporations and the small ones, you have to buy this insurance now that's, by the way, just doubled in price and is going to go up even more because it's written by mega banks that own the insurance companies who can make you pay whatever they want.
[51:56.000 --> 52:04.000]  By the way, my dad is in healthcare management. He said, my gosh, you're right. He goes, I'm involved in all this. He's involved at the state level.
[52:04.000 --> 52:15.000]  And he said, it's incredible son. He goes, it's a huge tax on poor people. He goes, they're shutting down all the inexpensive clinics. He goes, it's bankrupting people. It's destroying everything.
[52:15.000 --> 52:25.000]  It's designed to force doctors out. You can't even comply with this. It's unbelievable. My own dad's like, you know, I didn't think you were right that they wanted to destroy things.
[52:25.000 --> 52:36.000]  I knew they were greedy and didn't care, but they really want to destroy healthcare. Yeah. And then fully socialize it. That's the plan.
[52:36.000 --> 52:46.000]  Before I go to this clip, I want to, I want to read to you. It's after Obama win billionaire says to businesses, don't stop hiring.
[52:46.000 --> 52:56.000]  John Paul DeGioria appeared on Fox business today to offer encouraging words to business owners who are angry, upset, worried by Barack Obama's reelection.
[52:56.000 --> 53:02.000]  I was just going through news and ran across the story from weeks ago.
[53:02.000 --> 53:17.000]  And it goes on about how he's worth $4 billion, was homeless, but thought, hey, people might want something that isn't toxic chemicals to wash their hair, was able to launch the idea, launch Patron, you know, tequila, all this stuff, and how he makes billions of dollars a year and all this stuff.
[53:17.000 --> 53:24.000]  And how he said, I don't mind paying more taxes, but he goes, the government mismanages things and has a bunch of cronies.
[53:24.000 --> 53:37.000]  And then he says, here at the end of the transcript, he says, DeGioria wasn't particularly concerned about the United States barreling down the tunnel towards European socials and either he can't be that stupid.
[53:37.000 --> 53:44.000]  He said of Obama's next four years in office, I think he's going to reach across the aisle and he's going to come to Jesus.
[53:44.000 --> 53:48.000]  Oh, he came to Jesus. It's not the one though you're talking about.
[53:48.000 --> 53:57.000]  John Paul DeGioria. So you're self made, you're not an insider that makes their money off fake derivatives, taxpayer back.
[53:57.000 --> 54:06.000]  And see, that's the difference. And then they use the corruption of the out of control globalist to demonize anyone with wealth.
[54:06.000 --> 54:13.000]  They're now teaching in the media and the culture that if somebody's making $200,000 a year, they're a rich pig who stole it and is a piece of garbage.
[54:13.000 --> 54:20.000]  Let me explain something to working class folks out there. The middle class has shrunk by about half the last 30 years in this country.
[54:20.000 --> 54:26.000]  Okay, the middle class are the people that build businesses, hire people and spend money at your business.
[54:26.000 --> 54:31.000]  Okay, let me explain something. If you get rid of the rich people, we might as well be Guatemala or Nigeria.
[54:31.000 --> 54:37.000]  Let me get that to your head. Who gives you a chance to have a job and move up in the world?
[54:37.000 --> 54:43.000]  Free market, independent, new wealth, middle class, rich, ultra rich.
[54:43.000 --> 54:57.000]  The problem is the mega super rich in their own writings are diametrically opposed to anyone outside their clique and they want to go back to the old system.
[54:57.000 --> 55:02.000]  And they've signed us on to 1.5 quadrillion worldwide of derivatives debt.
[55:02.000 --> 55:07.000]  They've created, it's already been triaged, already been written off. They've just signed us on to it. You're like, well, why?
[55:07.000 --> 55:14.000]  To say too big to fail so they can dictate all policy and say they're above the law as Alan Greenspan just said.
[55:14.000 --> 55:19.000]  I played a clip of him on Laird NewsHour. He's above the law. Member Nacky's above the law. Who made them above the law?
[55:19.000 --> 55:25.000]  Well, they got us to accept their, I mean, don't you think Madoff, if he could have gotten the world to accept 1.5 quadrillion would have done it?
[55:25.000 --> 55:31.000]  Then the world buys the 1.5 quadrillion. They don't want to be told the 1.5 quadrillion isn't any good.
[55:31.000 --> 55:36.000]  And so the con artist says, okay, got to do everything I say. And that's what's so amazing about this.
[55:36.000 --> 55:47.000]  You remember starting about 12 years ago on the internet, everybody started getting these Nigerian emails saying, I am Prince Wabubi or whatever the name was in Nigeria.
[55:47.000 --> 55:51.000]  And if you will send me $5,000, I will give you 1 million waiting on this account.
[55:51.000 --> 55:54.000]  And people thought their ship had come in and they would do it.
[55:54.000 --> 56:00.000]  Now at first it hit millions of people, then it hit hundreds of thousands, then only dozens.
[56:00.000 --> 56:06.000]  But it's the same deal. But you didn't go out and do a deal with the fake Nigerian Prince.
[56:06.000 --> 56:13.000]  They signed you on and are now holding you hostage saying, if you don't put more money into this, everything's going to go belly up.
[56:13.000 --> 56:25.000]  And see, a lot of people would go do the Nigerian deal, pay the $5,000, not get the million, and then Prince Wabubi's representative would say, I will allow you to talk to Prince Wabubi on the phone.
[56:25.000 --> 56:37.000]  But you've got to put $10,000 in and then you will get the money. And many people would shell out five or six times up to $100,000 to get the money from Prince Wabubi.
[56:37.000 --> 56:47.000]  And it's the same thing. All the yuppies, everybody thinks that, okay, the mainstream media, CNN, MSNBC, they have given us CNBC.
[56:47.000 --> 56:52.000]  They've given us outs that if we will just do ABC and D, we'll come out of this.
[56:52.000 --> 57:01.000]  But everything they do, it's like the cartoon where the mouse is running in the mouse hole in the wall so the cat paints its mouth up like a restaurant or like a hole in the wall so the mouse runs into it.
[57:01.000 --> 57:08.000]  They've got every avenue you're going to run to just is more power to them. You have to wake up to this fact.
[57:08.000 --> 57:10.000]  We're going to come back and play the, play the clip.
[57:10.000 --> 57:16.000]  Stuart Rhodes is coming up, but I'll get to the Greenspan clip and finish up on this. The reason I'm harping on this is not to be negative.
[57:16.000 --> 57:24.000]  The reason I'm harping on this is so that you understand that there's a way to fix this very quickly.
[57:24.000 --> 57:36.000]  The world isn't broken. There's problems that are real, but 90% of it is globalist orchestrating this and that it's so easy to defeat them if we simply remove this scum
[57:36.000 --> 57:41.000]  and are honest about the real financial system of the world. Hour two coming up, it's so important.
[57:41.000 --> 57:51.000]  Call your friends and family. Tell them to tune in right now. The news websites are infowars.com, video streaming at prisonplanet.tv.
[57:51.000 --> 57:58.000]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[57:58.000 --> 58:05.000]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver based products.
[58:05.000 --> 58:16.000]  The most popular silver based products are the 32 ounce nano silver solutions, our two ounce nano silver nasal applicators, as well as our all natural silver soaps.
[58:16.000 --> 58:27.000]  Just released is our 100% natural silver gel. Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[58:27.000 --> 58:38.000]  Rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[58:38.000 --> 58:50.000]  Visit www.silverlongs.com and click on our store page to find what silver based products are best for you. That's www.silverlongs.com
[58:50.000 --> 59:00.000]  Introducing Pro 1. All of your filtration in one system portable on the go. No more do you have two or three filters to just reduce sodium fluoride.
[59:00.000 --> 59:13.000]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilic acid advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media
[59:13.000 --> 59:24.000]  or removal of fluoride and other heavy metals all in one filter element. It is the only one that does it and out of the gates we have it discounted at 10% off with promo code water.
[59:24.000 --> 59:35.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine hydrofluorosilic acid.
[59:35.000 --> 59:51.000]  The most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate. Get your Pro Pure with the new Pro 1 filters today at infowarstore.com or by calling 888-253-3139.
[59:51.000 --> 01:00:01.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:00:01.000 --> 01:00:18.000]  From his central Texas command center deep behind enemy lines, the information war continues. It's Alex Jones and the GCN Radio Network.
[01:00:18.000 --> 01:00:31.000]  We are now into hour number two, Stuart Rhodes from Montana will be joining us coming up in the next segment to get into the anti-gun attacks and the whole police state move that is now openly expanding.
[01:00:31.000 --> 01:00:38.000]  The media trying to spin their giant arms build up enough bullets for 30 plus years. That is all coming up.
[01:00:38.000 --> 01:00:55.000]  But I've been mentioning this Greenspan clip. It's almost 10 minutes long, but here's just a few minutes of it. I mean, he's saying the economy doesn't matter only the stock market, which is inflated by dollars that are devalued.
[01:00:55.000 --> 01:01:01.000]  And he just says a whole bunch of stuff. So let's play part of this clip right now. Here it is.
[01:01:01.000 --> 01:01:09.000]  A wholly unsustainable type of economic series of events that are playing out there.
[01:01:09.000 --> 01:01:22.000]  I know everyone thinks it's going to be easy to bring the deficit down, but we have picked all the low hanging fruit and the low hanging fruit is gone.
[01:01:22.000 --> 01:01:23.000]  Right.
[01:01:23.000 --> 01:01:33.000]  Again, folks, this is the guy that said watch out about a rational exuberance right after he was the one that got rid of the Glass-Steagall Act.
[01:01:33.000 --> 01:01:43.000]  This is the guy who helped engineer with Clinton and the Republicans were involved as well by partisan allowing the globalist to create all these derivatives.
[01:01:43.000 --> 01:01:54.000]  And then they said letting them all go under, sign us on to it. And then this bastard sits there. I mean, he's a bastard, man. In fact, bastards are nice people.
[01:01:54.000 --> 01:02:11.000]  That's not even strong enough. Cockroaches have a job. This demon, this emperor Palpatine, who helped engineer what we're going into to destroy our wealth on record and to sign us on to it, lecturing us about how we've gotten rid of all the low hanging fruit.
[01:02:11.000 --> 01:02:30.000]  You've done everything you can to hold this economy under. You've done everything you can new world order, putting poison in our food and water to dumb us down, shutting down our economy, deindustrializing our country, shipping the jobs overseas.
[01:02:30.000 --> 01:02:43.000]  Oh, we're back up on Drudge Report right now? Oh, man. I'm glad Drudge is carrying that. Let me guess. I couldn't hardly read it. Is he showing the government saying there's no bullets or that I'm aware of?
[01:02:43.000 --> 01:02:53.000]  I mean, just go back to drudgerport.com so I can see what's the link above it? What's his reason? Oh, yeah.
[01:02:53.000 --> 01:03:03.000]  Gun dealers report shortages of ammunition. Yeah. We were trying to buy more 223 to do a gun shoot and shoot Tracer. You just can't get it. Can't get it online.
[01:03:03.000 --> 01:03:17.000]  I couldn't. It's just driving me insane. Barrett 50 cows were $5,000 a year ago. They're like 15,000 right now. Yeah.
[01:03:17.000 --> 01:03:25.000]  By the way, they jumped $3,000 if I said that last week, so I better shut up. The point is that while people know there's a rush on these,
[01:03:25.000 --> 01:03:32.000]  in fact, I meant to cover that bullet stuff. Will you print me the new article about the bullet shortages? In fact, I was going to cover that with Stuart Rhodes, so that's the perfect reason.
[01:03:32.000 --> 01:03:42.000]  I mean, if it's on Drudge, it better remind me to get to covering that. In fact, where's my stack? Oh, here it is. Here's my stack of bullet news.
[01:03:42.000 --> 01:03:47.000]  Something's got to be a national story now for me to remember to cover it. I do all this preparation. You guys watch me every day.
[01:03:47.000 --> 01:03:53.000]  Like 20 stacks and then cover like three stacks. We're going to come back. I'll hit some of the news headlines, which you know what that means.
[01:03:53.000 --> 01:04:01.000]  And then we'll get to Stuart Rhodes and the rest of it. And I've got CNN and a new demonization campaign that really illustrates how pathetic they are.
[01:04:01.000 --> 01:04:04.000]  But let's go out to break with Greenspan. Let's go back to turd stand. Here it is.
[01:04:04.000 --> 01:04:12.000]  The budget deficit down is going to require some very unpopular actions. And I just...
[01:04:12.000 --> 01:04:16.000]  Massive detactions, cutting the welfare. Think of it, old foreign bankers, right?
[01:04:16.000 --> 01:04:26.000]  The generation is now only beginning to retire and we're getting a shift from highly productive baby boomers.
[01:04:26.000 --> 01:04:30.000]  Which the globalists said 30 years ago they planned to jump ship to retirement.
[01:04:30.000 --> 01:04:34.000]  See, they talked to us like we're five years old. Don't know this was all planned.
[01:04:34.000 --> 01:04:38.000]  I don't think we actually fully understood how we could deal with it.
[01:04:38.000 --> 01:04:49.000]  Yeah, back it up to 505 in the clip. I'm going to play that whole clip because the whole interview, when that guy comes out, he's telling you what's about to happen.
[01:04:49.000 --> 01:04:55.000]  And he's like, oh, we're in deep trouble. There's nothing we can do. We're an old country. Blah, blah, blah.
[01:04:55.000 --> 01:05:00.000]  Yeah, and you've helped screw us everywhere you could, globalist. Move to China is what you've done.
[01:05:00.000 --> 01:05:07.000]  It's no secret that pathogens such as bacteria, viruses, moles, and fungus can inflict severe damage in the human body.
[01:05:07.000 --> 01:05:11.000]  Fortunately, a new and vastly improved silver solution has been developed.
[01:05:11.000 --> 01:05:22.000]  Supernatural silver is a revolutionary broad spectrum antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[01:05:22.000 --> 01:05:31.000]  Supernatural silver is unique and superior to colloidal and ionic silvers using a patented technology that is highly effective against coals,
[01:05:31.000 --> 01:05:36.000]  flus, infections, food poisoning, and yeast, in addition to many other pathogens.
[01:05:36.000 --> 01:05:45.000]  Supernatural silver is scientifically supported, extremely safe, and is the number one choice of thousands of people for immune system support.
[01:05:45.000 --> 01:05:54.000]  Find out how supernatural silver could change your life. Go to supernaturalsilver.com and use the promo code healthy for 20% off.
[01:05:54.000 --> 01:06:19.000]  That's supernaturalsilver.com and like us on Facebook.
[01:06:19.000 --> 01:06:26.000]  Hello radio. We play the songs that sound more like everyone else than anyone else.
[01:06:26.000 --> 01:06:32.000]  Hitler took the guns. Stalin took the guns. Mal took the guns. Fidel Castro took the guns.
[01:06:32.000 --> 01:06:33.000]  Dominique.
[01:06:33.000 --> 01:06:42.000]  Hugo Chavez took the guns. 1776 will commence again if you try to take our firearms.
[01:06:42.000 --> 01:06:47.000]  The Republic will rise again when you attempt to take our guns.
[01:06:47.000 --> 01:06:59.000]  War is worn upon the altar of God. Eternal hostility against every form of tyranny over the mind of man.
[01:06:59.000 --> 01:07:15.000]  The answer to 1984 is 1776. You're listening to the Alex Jones show.
[01:07:15.000 --> 01:07:23.000]  Welcome back, ladies and gentlemen. It is Sunday. It is, of course, my friends, a worldwide broadcast.
[01:07:23.000 --> 01:07:29.000]  And I want to thank you all for joining us on this 17th day of February 2013.
[01:07:29.000 --> 01:07:33.000]  Now, I was going to cover this already today.
[01:07:33.000 --> 01:07:37.000]  Fox News has the headline, Carrying the Associated Press.
[01:07:37.000 --> 01:07:42.000]  Why is the Department of Homeland Security buying so many bullets?
[01:07:42.000 --> 01:07:49.000]  And it says online rumors about big government munitions purchases are true. Sort of.
[01:07:49.000 --> 01:07:59.000]  And it goes on to say Homeland Security Department is buying and has bought 1.6 billion rounds of ammo, roughly the equivalent of five bullets for every person in the United States.
[01:07:59.000 --> 01:08:05.000]  Published federal notices about the ammo buy have agitated conspiracy theorists since the fall.
[01:08:05.000 --> 01:08:14.000]  They're buying thousands of armored vehicles, 1.6 billion bullets, more than 14, 15 times any amount of bullets they've ever bought in a single year.
[01:08:14.000 --> 01:08:20.000]  Urban warfare drills, TSA checkpoints in the town where I live, and I'm a conspiracy theorist.
[01:08:20.000 --> 01:08:28.000]  I started seeing YouTube videos a few years ago where people would complain to the TSA groping them and videotape it and go, I don't like you touching my genitals.
[01:08:28.000 --> 01:08:38.000]  They'd go, oh, you're a conspiracy theorist. So if you go into a hamburger place and say, I want a strawberry shake, they go, oh, you're a conspiracy theorist.
[01:08:38.000 --> 01:08:44.000]  Well, what do you mean? Well, you have a view. It's chocolate or vanilla. Do you see what I'm saying?
[01:08:44.000 --> 01:08:51.000]  Now, simply going, man, why are they dressed in black uniforms and running checkpoints and buying 1.6 billion bullets and armored vehicles?
[01:08:51.000 --> 01:08:59.000]  And why were there urban warfare drills in our town? And why are they running checkpoints on the highways? And why are they putting people on no fly list?
[01:08:59.000 --> 01:09:06.000]  And why are they staying in 14, 15 states now?
[01:09:06.000 --> 01:09:14.000]  Again, that number 14. They are California, Missouri, Washington state, New York, you name it.
