[00:00:00.473 --> 00:00:01.534]  You've got it.
[00:25:56.092 --> 00:25:57.473]  Chopped full of Satanists.
[00:25:59.418 --> 00:26:03.622]  And where you find money, you find the Satanist, for whatever reason.
[00:26:03.622 --> 00:26:09.227]  And you've got like their Renfield minions, like Lanza and this other guy, and it's always Satanist.
[00:26:09.227 --> 00:26:10.628]  Why isn't anyone going?
[00:26:10.628 --> 00:26:17.293]  Why are Satanists going out, whether it's Son of Sam, who it came out was working for a cult in New York?
[00:26:17.293 --> 00:26:18.755]  That came out in mainstream news.
[00:26:18.755 --> 00:26:19.475]  Go pull it up.
[00:26:19.475 --> 00:26:25.941]  Type Son of Sam, New York newspaper reports tied to satanic cult.
[00:26:29.278 --> 00:26:31.300]  Folks, you know how powerful the Rolling Stones are?
[00:26:31.300 --> 00:26:44.094]  The Rolling Stones, you can look this up, in the early 70s were in New York and they even found a dead black kid and a pentagram and the kid all caught up at their party and the Rolling Stones didn't even get in trouble.
[00:26:44.935 --> 00:26:46.716]  I'm gonna just put that, I'm gonna put that out there.
[00:26:46.716 --> 00:26:48.237]  You can go look it up yourself.
[00:26:48.237 --> 00:26:49.378]  I'm not gonna connect dots here.
[00:26:49.378 --> 00:26:53.080]  The point is, Son of Sam, Satanist.
[00:26:53.080 --> 00:26:54.721]  On and on.
[00:26:54.721 --> 00:26:57.122]  Harrison Kleibold, Satanist.
[00:26:57.122 --> 00:26:59.064]  Satanism!
[00:26:59.064 --> 00:27:00.745]  Satanism!
[00:27:00.745 --> 00:27:01.945]  Satanism!
[00:27:01.945 --> 00:27:03.266]  Satanism!
[00:27:03.266 --> 00:27:10.871]  Ladies and gentlemen, I, and I've told this story before, would get taken out to a bonfire party
[00:27:17.282 --> 00:27:25.849]  As a teenager, and it would be Satanist, and I would literally, in one case, walk out, because they wouldn't give me a ride out of there.
[00:27:25.849 --> 00:27:27.950]  Would police at it, you name it.
[00:27:27.950 --> 00:27:34.855]  For whatever reason, I got invited into all that, over and over again.
[00:27:34.855 --> 00:27:44.342]  And, let me tell you, you're 13 years old, and the super good-looking 16-year-old chick, you know, driving a $100,000 sports car, wants to take you out on a date.
[00:27:44.342 --> 00:27:46.104]  Believe me, buddy, you go out on a date.
[00:27:47.210 --> 00:27:49.713]  Because I was about like a 16-year-old when I was 13.
[00:27:49.713 --> 00:27:53.198]  I was already drinking beer, fistfights the whole nine yards.
[00:27:53.198 --> 00:27:59.505]  I think that's what attracted the Satanists to me because I was a powerful person.
[00:28:00.546 --> 00:28:09.073]  The point is, is that I'm one of the few people in talk radio that I know of who's ever even brushed up against this, but that's the reason I know about it.
[00:28:09.073 --> 00:28:16.019]  And now I know that was all part of a pilgrim's progress that I went through so that I would know about the real world.
[00:28:16.019 --> 00:28:20.623]  I saw government drug dealing in Dallas as a child.
[00:28:20.623 --> 00:28:22.745]  Just ran into it because it was ubiquitous.
[00:28:22.745 --> 00:28:23.966]  It was across the board.
[00:28:23.966 --> 00:28:26.808]  But I don't want to get off into all this history today.
[00:28:26.808 --> 00:28:27.449]  The point is,
[00:28:28.624 --> 00:28:33.588]  If you look at how many of these mass murderers, you know, they call them mentally ill.
[00:28:33.588 --> 00:28:42.975]  In the news, they're almost always Satanist, who are also on serotonin reuptake inhibitors, which are basically psycho killer pills.
[00:28:42.975 --> 00:28:45.057]  Suicide pills.
[00:28:45.057 --> 00:28:46.538]  Number one cause of death in the U.S.
[00:28:46.538 --> 00:28:48.799]  is now suicide.
[00:28:48.799 --> 00:28:51.582]  Well, yeah, we have a nation, 20% of them, on suicide pills.
[00:28:51.582 --> 00:28:54.304]  When we come back, I'll give you the exact gun ban news.
[00:28:54.304 --> 00:28:55.425]  It's now official.
[00:28:55.425 --> 00:28:57.046]  They're gonna ban most guns and make you turn them in.
[00:29:01.758 --> 00:29:07.343]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[00:29:07.343 --> 00:29:10.585]  The most devastating economic condition since the Great Depression.
[00:29:10.585 --> 00:29:13.408]  America's worst drought in agricultural history.
[00:29:13.408 --> 00:29:16.410]  And now the economic results of the presidential election.
[00:29:16.410 --> 00:29:19.413]  This perfect storm is a huge threat to everyone's food supply.
[00:29:19.913 --> 00:29:25.118]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[00:29:25.118 --> 00:29:27.800]  It's time to get your own supply from eFoodsDirect.
[00:29:27.800 --> 00:29:31.463]  I know I won't be standing in a bread line trading my freedom for food.
[00:29:31.463 --> 00:29:35.227]  I'm taking control of my future, and you're nuts if you don't do the same.
[00:29:35.227 --> 00:29:38.850]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[00:29:39.130 --> 00:29:43.533]  And you can start with a holiday gift pack that's normally $80, now under $50.
[00:29:43.533 --> 00:29:46.716]  Remember, I can warn you, but I can't feed you.
[00:29:46.716 --> 00:29:51.519]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:29:51.519 --> 00:29:54.641]  Would you rather prepare six months too early or one day too late?
[00:29:54.641 --> 00:29:57.484]  409-5633 or efoodsdirect.com forward slash Alex.
[00:30:02.282 --> 00:30:10.385]  If you want an American company with American products made by Americans, here is the Cal-Ben Soap Company.
[00:30:10.385 --> 00:30:14.466]  Alex and his staff have used these pure soap products for years.
[00:30:14.466 --> 00:30:21.769]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:30:21.769 --> 00:30:25.611]  See them on the web at 5starsoap.com or call 800-340-5STARSOAP.
[00:30:27.371 --> 00:30:29.632]  Call 800-340-7091 for a free catalog.
[00:30:29.632 --> 00:30:35.573]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:30:35.573 --> 00:30:40.974]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:30:40.974 --> 00:30:42.955]  This is an amazing deal.
[00:30:42.955 --> 00:30:48.176]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:30:48.176 --> 00:30:51.397]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[00:30:59.870 --> 00:31:05.395]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:31:05.395 --> 00:31:07.797]  Start purifying your water with ProPure.
[00:31:07.797 --> 00:31:16.904]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure and it's available discounted at InfoWars.com.
[00:31:16.904 --> 00:31:20.347]  Its filters are silver impregnated to prevent bacterial growth.
[00:31:20.347 --> 00:31:22.028]  There's no priming required.
[00:31:22.028 --> 00:31:24.310]  It's NSF 42 certified.
[00:31:24.310 --> 00:31:26.732]  Optional fluoride filters can reduce fluoride up to
[00:31:27.292 --> 00:31:27.573]  95%.
[00:31:27.573 --> 00:31:29.394]  Easy to set up and use.
[00:31:29.394 --> 00:31:30.815]  Doesn't require electricity.
[00:31:30.815 --> 00:31:33.978]  Purify water from lakes, streams, ponds, and wells.
[00:31:33.978 --> 00:31:37.361]  This filter system leaves in beneficial minerals, which is key.
[00:31:37.361 --> 00:31:41.504]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:31:41.504 --> 00:31:44.246]  ProPure is the best gravity-fed filter out there.
[00:31:44.246 --> 00:31:45.828]  It's what my family uses.
[00:31:45.828 --> 00:31:54.435]  Infowars.com already has the lowest price on ProPure, but if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:31:54.955 --> 00:31:57.936]  You can also call to order.
[00:31:57.936 --> 00:31:59.636]  888-253-3139.
[00:31:59.636 --> 00:32:02.657]  Alex Jones here with a message to fellow freedom lovers.
[00:32:02.657 --> 00:32:07.658]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:32:07.658 --> 00:32:14.840]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:32:14.980 --> 00:32:20.626]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:32:20.626 --> 00:32:24.650]  These are items that I did research on, that I personally use.
[00:32:24.650 --> 00:32:29.375]  We've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:32:29.375 --> 00:32:34.581]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:32:34.821 --> 00:32:38.064]  Strategic Relocation 3rd Edition by Joel Scalzin.
[00:32:38.064 --> 00:32:40.566]  When Disaster Strikes by Matthew Stein.
[00:32:40.566 --> 00:32:45.349]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[00:32:45.349 --> 00:32:48.211]  Hand crank shortwave AM FM radios.
[00:32:48.211 --> 00:32:55.437]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:32:55.437 --> 00:32:56.698]  We're getting prepared.
[00:32:56.698 --> 00:32:57.378]  Are you?
[00:32:57.378 --> 00:32:58.159]  Infowarshop.com
[00:33:01.314 --> 00:33:04.918]  Coast to coast, direct from Austin.
[00:33:04.918 --> 00:33:08.503]  You're listening to the Alex Jones Broadcasting Network.
[00:33:08.503 --> 00:33:20.718]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:33:28.451 --> 00:33:41.199]  So buried in the newscast, buried in the newspapers, buried in the online reports, almost all of these shooters are on illegal, legal psychotropic drugs that scramble your brain.
[00:33:41.199 --> 00:33:43.961]  They're satanists obsessed with murder video games.
[00:33:46.127 --> 00:34:09.933]  And you've got a culture out there obsessed with murder and death and killing, and they think it's beautiful and powerful, and then they want to go out and carry it out, and the government that's running real torture, real secret arrest, real drone attacks, you know, real mass suicide of our troops, our troops engaged in bizarre massacres on these drugs, this whole culture then says, oh, things are weird.
[00:34:09.933 --> 00:34:13.354]  The answer is, you turn your guns in, America.
[00:34:14.335 --> 00:34:22.644]  Now if you go up to InfoWars.com, if you're a radio listener, we have added down at the bottom
[00:34:24.017 --> 00:34:33.120]  Of the site in the political illustration section, one of the best cartoons to describe what's happening to the Second Amendment I have ever seen.
[00:34:33.120 --> 00:34:36.842]  And it's very important, everybody go to the site and get this image.
[00:34:36.842 --> 00:34:39.263]  I think I'm gonna have it added to an article tomorrow.
[00:34:39.263 --> 00:34:41.003]  And send it out to everyone you know.
[00:34:41.003 --> 00:34:44.765]  That's a counter-think cartoon, part of a series put out by Mike Adams.
[00:34:46.872 --> 00:35:00.966]  And it's Obama standing on a giant pile of thousands of machine guns with DEA, IRS, DHS, ATF, all these different agencies, with 1.6 billion rounds of ammo they've bought for civil unrest.
[00:35:00.966 --> 00:35:03.668]  That's enough to kill every citizen four times.
[00:35:03.668 --> 00:35:09.254]  Pointing their gun at a farmer with a ranch rifle, saying guns are bad.
[00:35:12.298 --> 00:35:15.062]  And that's exactly what's going on.
[00:35:15.062 --> 00:35:21.610]  Government is massing with predator drones with Hellfire missiles operating in the U.S.
[00:35:21.610 --> 00:35:25.134]  and 1.6 billion rounds of ammo the last year they've purchased.
[00:35:26.101 --> 00:35:28.263]  And training for civil unrest.
[00:35:28.263 --> 00:35:31.085]  And the Army training for gun confiscations.
[00:35:31.085 --> 00:35:34.147]  You've heard us read those manuals.
[00:35:34.147 --> 00:35:38.730]  You've heard us cover that in newscasts, play mainstream news.
[00:35:38.730 --> 00:35:42.813]  The Army's here to train to take guns if it's ever needed in Tennessee.
[00:35:42.813 --> 00:35:46.756]  And they just put it on the news to acclimate you.
[00:35:46.756 --> 00:35:49.458]  The Army's in town training to take guns if it's ever needed.
[00:35:50.247 --> 00:35:54.990]  And then they cut to, you know, the local mayor going, well, we may have to take the guns someday.
[00:35:54.990 --> 00:36:08.359]  I mean, I've been watching this go on for years going, folks, Barbara Boxer, Dianne Feinstein, Sarah Brady, Cuomo, his daddy, all these people for decades, the current Attorney General.
[00:36:09.099 --> 00:36:14.701]  Obama, as a state senator, all said they believe you should not be able to own any guns.
[00:36:14.701 --> 00:36:20.682]  The UN officially, under UNIDIR, says they want the abolition of the civilian ownership of firearms.
[00:36:20.682 --> 00:36:21.983]  That's a quote.
[00:36:21.983 --> 00:36:24.943]  Because they threaten the legitimate power monopoly of the state.
[00:36:24.943 --> 00:36:27.324]  That's a quote.
[00:36:27.324 --> 00:36:30.745]  July 7th, 2001, UNIDIR, UN.
[00:36:30.745 --> 00:36:33.946]  And that's the same treaty that they're trying to pass in March.
[00:36:36.184 --> 00:36:46.450]  And by the way, Dianne Feinstein, who I'm going to get to in a moment, she was again on Meet the Press today and she said it's time to quote, bite the bullet.
[00:36:46.450 --> 00:36:51.052]  And she said, we look bad to the international community.
[00:36:51.052 --> 00:36:54.554]  See, we got to get in line with the global disarmament.
[00:36:54.554 --> 00:37:01.798]  Because there's a few countries in Africa, a few countries in the Middle East where they haven't taken the citizens' guns.
[00:37:01.798 --> 00:37:02.859]  There are no police.
[00:37:02.859 --> 00:37:03.819]  You better have a gun.
[00:37:03.819 --> 00:37:05.060]  It's the only thing bringing law and order.
[00:37:06.141 --> 00:37:07.541]  And the globalists want to go in.
[00:37:07.541 --> 00:37:11.262]  Did you know last week Obama signed an executive order putting U.S.
[00:37:11.262 --> 00:37:20.325]  troops into, count them, 30 different African countries and sub-regions.
[00:37:20.325 --> 00:37:21.525]  In fact, people won't believe it.
[00:37:21.525 --> 00:37:27.086]  I didn't know there were 30 countries in Africa, but they have little sub-domains.
[00:37:27.086 --> 00:37:28.727]  Will you guys type in so I can put the headline up?
[00:37:33.127 --> 00:37:34.047]  Just type in U.S.
[00:37:34.047 --> 00:37:46.452]  troops to deploy in 30 African countries under AFRICAN, which in the Obama deception out four years ago, we said he will invade Africa.
[00:37:46.452 --> 00:37:49.933]  He will put Al-Qaeda in all these countries because the globalists run Al-Qaeda.
[00:37:49.933 --> 00:37:53.515]  And now it's in the news that this so-called government runs Al-Qaeda.
[00:37:53.515 --> 00:37:55.535]  Now let me go over these headlines here for you.
[00:37:55.535 --> 00:37:59.157]  Here's our article from not this Friday, but the Friday before, eight, nine days ago.
[00:38:00.729 --> 00:38:06.552]  New York governor, gun confiscation and forced buyback an option.
[00:38:06.552 --> 00:38:07.853]  Can I get a document cam, guys?
[00:38:07.853 --> 00:38:08.493]  That'd be awesome.
[00:38:08.493 --> 00:38:10.354]  I can just get a document cam right in here.
[00:38:10.354 --> 00:38:11.055]  I want to show people this.
[00:38:11.055 --> 00:38:11.435]  There you go.
[00:38:11.435 --> 00:38:12.496]  Thank you.
[00:38:12.496 --> 00:38:14.857]  Again, if you're watching on PrisonPlanet.TV.
[00:38:14.857 --> 00:38:20.720]  And then it's got a link to the radio station Cuomo was on saying, yeah, we're going to make you turn all semi-autos in.
[00:38:20.720 --> 00:38:22.841]  We'll pay you for them, a forced buyback.
[00:38:22.841 --> 00:38:25.223]  Now, four days later, Dianne Feinstein comes out.
[00:38:26.471 --> 00:38:28.653]  And she says, yeah, we're going to have a ban.
[00:38:28.653 --> 00:38:34.218]  Then she puts out the actual text of the bill that will be officially introduced the 3rd.
[00:38:34.218 --> 00:38:36.100]  Here is the New York Times.
[00:38:36.100 --> 00:38:37.821]  A tougher assault weapons ban.
[00:38:37.821 --> 00:38:38.602]  Okay?
[00:38:38.602 --> 00:38:46.108]  Now, we told you about this days before, but I'll read it from the New York Times because it exists when the gray lady tells you.
[00:38:46.108 --> 00:38:49.631]  That's the nickname for the New York Times if you don't know.
[00:38:49.631 --> 00:38:51.213]  A tougher assault weapons ban.
[00:38:52.992 --> 00:38:54.873]  And it goes on from there.
[00:38:54.873 --> 00:39:03.420]  It says, mandates federal registration and background checks, they already do that, on the owners of millions of rapid-fire weapons that were sold legally.
[00:39:03.420 --> 00:39:12.546]  See, they want to conflate full-auto with semi-auto, even though semi-auto isn't used in most crimes, and full-auto you can't even get without jumping through a hundred hoops.
[00:39:12.546 --> 00:39:14.568]  They want to conflate that and just call it rapid-fire now.
[00:39:15.316 --> 00:39:24.582]  Mandate federal registration and background checks on the owners of millions of rapid-fire weapons that were sold legally after the old ban expired.
[00:39:24.582 --> 00:39:29.045]  This is crucial element, and it goes on, defining what constitutes an assault weapon.
[00:39:29.045 --> 00:39:32.087]  Yeah, it basically bans anything that's semi-auto.
[00:39:32.087 --> 00:39:37.091]  Now, look, and include gun buyback provision.
[00:39:37.091 --> 00:39:39.072]  This is the kind of approach needed.
[00:39:39.072 --> 00:39:41.894]  So they go over, and you go read your bill.
[00:39:41.894 --> 00:39:44.756]  It's at Einstein, you know, on the Senate site.
[00:39:45.455 --> 00:39:46.575]  Just go to the U.S.
[00:39:46.575 --> 00:39:48.856]  Senate, Senate.gov, and type in Feinstein.
[00:39:48.856 --> 00:39:49.577]  Go there.
[00:39:49.577 --> 00:39:51.537]  It's one of the top links.
[00:39:51.537 --> 00:39:53.698]  It's her initiative to ban assault weapons.
[00:39:53.698 --> 00:39:56.419]  And we're not talking about banning the sale.
[00:39:56.419 --> 00:39:59.721]  We're not talking about banning just the importation and manufacture.
[00:39:59.721 --> 00:40:01.101]  Folks, you've got to turn them in.
[00:40:01.101 --> 00:40:02.262]  Because I've read the bill.
[00:40:03.629 --> 00:40:05.470]  And this is what's incredible.
[00:40:05.470 --> 00:40:18.119]  It took days, three or four days, to even get mainstream gun groups to even... At first, we were flooded with emails saying, Alex, that's not true, it doesn't say that.
[00:40:18.119 --> 00:40:28.226]  It was like the Patriot Act, so they could secretly sneak in your house, break in without a warrant, and if you caught them there, they could order you to never tell anyone that you caught them there, violating your rights, or you'd be arrested as a terrorist.
[00:40:29.281 --> 00:40:33.365]  And then years later people read it and go, oh it does say that, and I won the Project Censored Award.
[00:40:33.365 --> 00:40:36.167]  I mean, I know how to read these laws, okay?
[00:40:36.167 --> 00:40:37.428]  It isn't hard.
[00:40:37.428 --> 00:40:40.251]  I guess if you're a lazy potato head it is.
[00:40:40.251 --> 00:40:49.118]  It says, and I read this on air all last week, I shot special reports on it, go to InfoWars.com, they're right there.
[00:40:49.118 --> 00:40:56.685]  It's open-ended, it says basically you'll go to the ATF with all your semi-autos, including semi-auto shotguns that take four rounds,
[00:40:58.584 --> 00:41:03.347]  And they will decide if you can keep them.
[00:41:03.347 --> 00:41:09.750]  Which is what the White House Chief of Staff Rahm Emanuel three years ago before he went became the Chicago mayor.
[00:41:09.750 --> 00:41:14.493]  We played that clip at nauseam where he says, we just need to be able the government to put you like on a fly list.
[00:41:14.493 --> 00:41:16.213]  We'll put you on no gun by list.
[00:41:16.213 --> 00:41:17.974]  And we won't say why you can't buy guns.
[00:41:17.974 --> 00:41:19.755]  We just say so.
[00:41:19.755 --> 00:41:22.217]  I mean, that is Joseph Stalin level.
[00:41:22.217 --> 00:41:23.217]  Adolf Hitler level.
[00:41:23.217 --> 00:41:24.438]  That's Kafka-esque where
[00:41:25.723 --> 00:41:32.945]  You just don't know why you're in prison, don't know why you can't fly, don't know why your bank accounts have been seized.
[00:41:32.945 --> 00:41:34.686]  This is the America we're entering.
[00:41:34.686 --> 00:41:38.807]  You see, on every other front, liberty is in tatters.
[00:41:38.807 --> 00:41:39.747]  Liberty's under assault.
[00:41:39.747 --> 00:41:46.449]  They're getting rid of everything while engaging in giant, off-the-chart style crimes that I'll cover when we come back.
[00:41:48.297 --> 00:41:55.700]  And Obama comes out, put DrudgeReport.com back up if you can do that, because Drudge gets it, and his cadre over there gets it.
[00:41:55.700 --> 00:42:03.564]  It shows redcoats, and it says Obama is coming for the guns, and it shows redcoats firing on our colonial ancestors.
[00:42:03.564 --> 00:42:07.385]  It started all the other government abuse, people didn't fight back.
[00:42:07.385 --> 00:42:10.967]  But they came to take their guns.
[00:42:10.967 --> 00:42:13.048]  And people wouldn't do it.
[00:42:13.048 --> 00:42:15.849]  Some people did turn them in, a lot of people wouldn't.
[00:42:17.487 --> 00:42:20.889]  And they started killing people in their houses that wouldn't turn their guns in.
[00:42:20.889 --> 00:42:25.032]  Just like they killed thousands in Australia, including the real Crocodile Dundee.
[00:42:25.032 --> 00:42:26.493]  There was a real Crocodile Dundee.
[00:42:26.493 --> 00:42:27.413]  He wouldn't turn in his guns.
[00:42:27.413 --> 00:42:29.915]  They came to his house in a rural area and killed him.
[00:42:29.915 --> 00:42:31.836]  He killed two of them in the process.
[00:42:31.836 --> 00:42:35.038]  The point is, there will be a civil war.
[00:42:36.545 --> 00:42:40.389]  And now I'm seeing statements out of the left going, yeah, he's going to be the new Lincoln.
[00:42:40.389 --> 00:42:41.851]  These gun folks aren't going to turn them in.
[00:42:41.851 --> 00:42:43.252]  We're going to get to kill them.
[00:42:43.252 --> 00:42:50.120]  So see, they all want the guns in their leftist, communist, globalist fantasy with us without them.
[00:42:50.120 --> 00:42:53.123]  And they know it's going to cause a civil war.
[00:42:53.123 --> 00:42:54.405]  It's what they want.
[00:42:54.405 --> 00:42:57.208]  The big news is straight ahead on these criminals.
[00:43:00.842 --> 00:43:10.810]  You prepare by purchasing gold, food, and firearms, but if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:43:10.810 --> 00:43:14.794]  When you're sleeping, who's watching out for intruders and spooks?
[00:43:14.794 --> 00:43:16.175]  Check out SimpliSafe.
[00:43:16.175 --> 00:43:20.418]  It's a new do-it-yourself home security system that is completely wireless.
[00:43:20.418 --> 00:43:22.640]  Go to GetSimpliSafe.com.
[00:43:22.640 --> 00:43:25.522]  SimpliSafe is independent and off the grid.
[00:43:25.522 --> 00:43:29.766]  It runs on battery power, so even if the grid goes down, you're protected.
[00:43:30.206 --> 00:43:37.149]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:43:37.149 --> 00:43:45.172]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[00:43:45.172 --> 00:43:49.614]  If you move or need to relocate, you can take this system with you wherever you go.
[00:43:49.614 --> 00:43:55.176]  SimpliSafe will stand guard protecting your property 24 hours a day, 7 days a week.
[00:43:55.176 --> 00:43:57.277]  Go to GetSimpliSafe.com.
[00:43:57.277 --> 00:43:59.478]  That's GetSimpliSafe.com.
[00:44:01.198 --> 00:44:07.058]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:44:07.958 --> 00:44:14.722]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:44:14.722 --> 00:44:25.669]  Our most popular silver-based products are the 32-ounce Nano-Silver solutions, our 2-ounce Nano-Silver nasal applicators, as well as our all-natural silver soaps.
[00:44:25.669 --> 00:44:29.812]  Just released is our 100% natural silver gel.
[00:44:29.812 --> 00:44:36.016]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:44:36.736 --> 00:44:47.983]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[00:44:47.983 --> 00:44:56.749]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[00:44:56.749 --> 00:44:59.691]  That's www.silverlungs.com
[00:45:01.656 --> 00:45:07.240]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[00:45:07.240 --> 00:45:10.482]  The most devastating economic condition since the Great Depression.
[00:45:10.482 --> 00:45:13.284]  America's worst drought in agricultural history.
[00:45:13.284 --> 00:45:16.306]  And now the economic results of the presidential election.
[00:45:16.306 --> 00:45:19.308]  This perfect storm is a huge threat to everyone's food supply.
[00:45:19.808 --> 00:45:25.014]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[00:45:25.014 --> 00:45:27.696]  It's time to get your own supply from eFoodsDirect.
[00:45:27.696 --> 00:45:31.340]  I know I won't be standing in a bread line trading my freedom for food.
[00:45:31.340 --> 00:45:35.605]  I'm taking control of my future, and you're nuts if you don't do the same.
[00:45:35.605 --> 00:45:38.748]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[00:45:39.028 --> 00:45:43.431]  And you can start with a holiday gift pack that's normally $80, now under $50.
[00:45:43.431 --> 00:45:45.633]  Remember, I can warn you, but I can't feed you.
[00:45:45.633 --> 00:45:46.754]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:45:46.754 --> 00:45:49.256]  Would you rather prepare six months too early or one day too late?
[00:45:49.256 --> 00:45:50.837]  409-5633 or efoodsdirect.com forward slash Alex.
[00:46:00.069 --> 00:46:05.571]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:46:05.571 --> 00:46:07.972]  Start purifying your water with ProPure.
[00:46:07.972 --> 00:46:17.076]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:46:17.076 --> 00:46:20.518]  Its filters are silver impregnated to prevent bacterial growth.
[00:46:20.518 --> 00:46:22.199]  There's no priming required.
[00:46:22.199 --> 00:46:24.480]  It's NSF-42 certified.
[00:46:24.480 --> 00:46:27.001]  Optional fluoride filters can reduce fluoride up to 95%.
[00:46:28.041 --> 00:46:29.582]  Easy to set up and use.
[00:46:29.582 --> 00:46:31.003]  Doesn't require electricity.
[00:46:31.003 --> 00:46:34.166]  Purify water from lakes, streams, ponds, and wells.
[00:46:34.166 --> 00:46:37.548]  This filter system leaves in beneficial minerals, which is key.
[00:46:37.548 --> 00:46:41.691]  Save money by not buying bottled water, and avoid BPA that leaches from the plastic.
[00:46:41.691 --> 00:46:44.433]  ProPure is the best gravity-fed filter out there.
[00:46:44.433 --> 00:46:45.994]  It's what my family uses.
[00:46:45.994 --> 00:46:49.317]  Infowars.com already has the lowest price on ProPure.
[00:46:49.317 --> 00:46:55.161]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:46:55.161 --> 00:46:56.302]  You can also call to order.
[00:46:56.602 --> 00:47:05.006]  He aligns himself with the truth, and it's time for you to choose a side.
[00:47:05.006 --> 00:47:06.907]  You're listening to Alex Jones.
[00:47:26.857 --> 00:47:44.171]  You've seen all the fools out there that are domesticated.
[00:47:44.171 --> 00:47:46.393]  They don't understand why we care about our guns.
[00:47:46.393 --> 00:47:48.314]  They think we fetishize them.
[00:47:48.314 --> 00:47:48.855]  Man, I got
[00:47:49.881 --> 00:47:51.562]  Cases of guns.
[00:47:51.562 --> 00:47:55.505]  Most of them I bought 20 years ago that have all doubled, tripled in value.
[00:47:55.505 --> 00:47:58.428]  I don't even go out to shoot my guns very often.
[00:47:58.428 --> 00:47:59.969]  I've got guns for self-protection.
[00:47:59.969 --> 00:48:03.591]  They're there like a flashlight in the drawer if the power goes off.
[00:48:03.591 --> 00:48:06.193]  I pull out a flashlight and light candles.
[00:48:06.193 --> 00:48:09.156]  Or go kick on my generator.
[00:48:09.156 --> 00:48:10.777]  I don't have a generator because I live in fear.
[00:48:10.777 --> 00:48:14.740]  I have a generator because I'm empowered.
[00:48:14.740 --> 00:48:18.583]  I have a generator here so I can stay on air if the power goes out.
[00:48:21.550 --> 00:48:24.511]  Because I'm trying to be prepared.
[00:48:24.511 --> 00:48:26.352]  Like a good boy scout.
[00:48:26.352 --> 00:48:32.155]  And America was always about being prepared.
[00:48:32.155 --> 00:48:35.436]  And I run into these domesticated low-level so-called liberals.
[00:48:35.436 --> 00:48:36.196]  You're not liberals.
[00:48:36.196 --> 00:48:38.677]  Thomas Jefferson was a liberal.
[00:48:38.677 --> 00:48:41.679]  So you stop using that term, you dirty little authoritarian lovers.
[00:48:42.864 --> 00:48:43.424]  Who?
[00:48:43.424 --> 00:48:46.947]  Associate your personal power with the power structure.
[00:48:46.947 --> 00:48:55.394]  I had been on the hiking bike trail this weekend and finished jogging and came up on a hillside where some people were coming in and they were, I was there stretching.
[00:48:55.394 --> 00:49:02.740]  And these three guys were going, yeah, well, don't worry, Boehner's in control of the Republicans and he'll get the fiscal cliff once he gets elected to leadership the third.
[00:49:04.708 --> 00:49:06.810]  And we'll get the tax increases we need.
