[00:00:00.989 --> 00:00:16.372]  Welcome, ladies and gentlemen.
[00:42:58.027 --> 00:43:07.130]  This is nothing more than to try to put the kibosh on our First Amendment this summer outside of the DNC, which is going to be held from
[00:43:07.495 --> 00:43:10.117]  August 25th to the 28th.
[00:43:10.117 --> 00:43:10.778]  You know?
[00:43:10.778 --> 00:43:18.605]  We already know the only group that has a permit to protest there stems from a group who called for violence for God's sakes.
[00:43:18.605 --> 00:43:25.971]  Who called for red paint to be thrown on people with cameras, cameras destructions, to bring a shield, to wear armor.
[00:43:25.971 --> 00:43:29.314]  Total provocateur bull nonsense.
[00:43:29.314 --> 00:43:32.477]  And they basically just changed their name and they're gonna be there
[00:43:33.809 --> 00:43:35.431]  They're going to try to provocateur something.
[00:43:35.431 --> 00:43:53.327]  They would love to see something pop off so these black helicopters are flying around during the DNC, so the riot police have carte blanche to do whatever they want, and so that the people with a real voice and a real issue are nowhere near the Democratic Convention at all.
[00:43:54.826 --> 00:43:57.667]  You know, and I see that as the whole deal.
[00:43:57.667 --> 00:43:59.547]  I mean, they're prepping it just in time.
[00:43:59.547 --> 00:44:01.467]  We're in June, mid-June.
[00:44:01.467 --> 00:44:07.089]  We're two months away from this really, it's going to be a historic event, whether you like it or not.
[00:44:07.089 --> 00:44:19.811]  You know, a lot of people are brainwashed by the talking points they've put out there, but there is a very good possibility that we may have not only our first African-American president, but possibly our first woman vice president.
[00:44:19.811 --> 00:44:23.452]  You know, he hasn't chosen officially yet, but we all know what happened
[00:44:23.953 --> 00:44:36.241]  During the Bilderberg conference this year, you know, magically, Jonathan, Barack Obama, and Hillary Clinton secretly meet in Northern Virginia on the night that Bilderberg kicks off in, guess where?
[00:44:36.241 --> 00:44:37.963]  Northern Virginia.
[00:44:37.963 --> 00:44:45.708]  His press secretary is on a plane saying, well, Barack wanted to go to some secret meetings with some people that he didn't want the press around.
[00:44:45.708 --> 00:44:46.068]  Really?
[00:44:46.068 --> 00:44:47.289]  Huh.
[00:44:48.100 --> 00:44:49.281]  That's interesting.
[00:44:49.281 --> 00:44:54.864]  But nobody on that plane had the foresight to put two and two together and come up with four, Jonathan.
[00:44:54.864 --> 00:44:56.865]  That's my big issue with that.
[00:44:56.865 --> 00:44:59.086]  Those guys acted all upset.
[00:44:59.086 --> 00:45:00.967]  Oh, but with the press corps!
[00:45:00.967 --> 00:45:02.708]  You said we were going back to Chicago!
[00:45:03.328 --> 00:45:11.873]  You know, and instead of writing a real story, they're just like, Hillary Clinton and Barack Obama meet with Senator Dianne Feinstein at her home.
[00:45:11.873 --> 00:45:13.194]  Okay, that might not be true.
[00:45:13.194 --> 00:45:15.556]  They were at Hillary Clinton's house in D.C.
[00:45:15.556 --> 00:45:17.457]  Alright, that might not be true.
[00:45:17.457 --> 00:45:19.978]  They were at an undisclosed location.
[00:45:19.978 --> 00:45:26.903]  You know, it's just amazing the spin they put out and the fact that they don't even want to pursue the real story.
[00:45:26.903 --> 00:45:28.003]  Exactly.
[00:45:28.003 --> 00:45:30.705]  And the whole city, you know, for the DNC coming up,
[00:45:31.998 --> 00:45:39.523]  We've noticed already facilities that are set up as temporary grounds for... We're not sure what.
[00:45:39.523 --> 00:45:42.745]  But there's two major facilities that... There's tents being set up.
[00:45:42.745 --> 00:45:43.546]  There's fencing.
[00:45:43.546 --> 00:45:48.349]  We're going to be posting a video tonight from what we shot yesterday.
[00:45:48.349 --> 00:45:50.270]  That's not out yet.
[00:45:50.270 --> 00:45:54.073]  Blackhawks were landing on rooftops, the tallest buildings in Denver.
[00:45:54.073 --> 00:45:57.195]  But they look like sniper teams or something.
[00:45:57.195 --> 00:45:59.877]  But it looks like there's a detention facility
[00:46:00.339 --> 00:46:02.281]  About 10 blocks from the convention center.
[00:46:02.281 --> 00:46:06.844]  And the whole convention center, by the way, the National Guard in Colorado is going to be protecting that.
[00:46:06.844 --> 00:46:12.569]  And the entire convention center has 10-foot fences that they're building around it with gates.
[00:46:12.569 --> 00:46:15.452]  And anybody who wants to get near it has to be bussed in.
[00:46:15.452 --> 00:46:19.835]  They approach these gates, the gates open, you enter, and then the gates close.
[00:46:19.835 --> 00:46:22.357]  And in order to get on this bus, you have to have a pass.
[00:46:22.357 --> 00:46:26.441]  So the press is going to be basically embedded behind these big 10-foot fences.
[00:46:27.193 --> 00:46:34.860]  About a quarter mile in to the convention center, and this huge, Auschwitz-looking-like facility is actually the convention.
[00:46:34.860 --> 00:46:41.986]  So, all these demonstrations are going to be way outside of it, in free speech zones, you know, up to two miles away.
[00:46:41.986 --> 00:46:45.409]  They've got detention facilities set up to house people.
[00:46:45.409 --> 00:46:52.275]  They've got black helicopters training to drop, who knows what they're planning to drop on us, but, you know, it could be tear gas, it could be anything, we don't know.
[00:46:52.932 --> 00:47:00.358]  They've got sound beam weapons, they've got riot gear, there's 50 million dollars the city spent on security forces and new equipment.
[00:47:00.358 --> 00:47:04.281]  The whole city, I'm not joking Jason, looks like they're preparing for war.
[00:47:04.281 --> 00:47:06.202]  It's nuts.
[00:47:06.202 --> 00:47:14.008]  Absolutely, and if there was a better time to join We Are Change, it couldn't be any closer to now.
[00:47:14.008 --> 00:47:21.274]  If you're a listener out in Colorado, and you're upset with what you're hearing, with what you're seeing, because you live in Denver,
[00:47:23.069 --> 00:47:24.710]  Well, I got some news for you.
[00:47:24.710 --> 00:47:28.372]  It's time to step up and join We Are Change.
[00:47:28.372 --> 00:47:29.193]  Step up to the plate!
[00:47:29.193 --> 00:47:30.233]  Take a swing!
[00:47:30.233 --> 00:47:31.454]  Take a shot at the title!
[00:47:31.454 --> 00:47:32.494]  You know?
[00:47:32.494 --> 00:47:34.916]  I mean, what is stopping you from activating?
[00:47:34.916 --> 00:47:38.618]  You know, Jonathan doesn't do this, you know, for money or for fame.
[00:47:38.618 --> 00:47:42.520]  He does this because our Constitution and Bill of Rights hang in the balance.
[00:47:42.520 --> 00:47:44.662]  Our very way of life hangs in the balance.
[00:47:44.662 --> 00:47:52.266]  And the more and more we let this criminal elite get away with provocatoring events to make the people look bad,
[00:47:53.655 --> 00:47:56.157]  And make authority look good.
[00:47:56.157 --> 00:48:04.122]  Because you know what, you could have a dozen people die at this DNC and it'll be justified and it'll be the police saved us.
[00:48:04.122 --> 00:48:09.005]  You know, again, they tried to provocateur violence already at this thing.
[00:48:09.005 --> 00:48:13.628]  Red paint, wear a mask, bring a shield, destroy cameras.
[00:48:13.628 --> 00:48:15.610]  The demonstrations are even more outrageous.
[00:48:15.610 --> 00:48:18.692]  There's demonstrations to surround the federal courthouse.
[00:48:18.692 --> 00:48:21.714]  There's demonstrations to bust an illegal immigrant and have them
[00:48:22.359 --> 00:48:24.861]  Uh, rioting in front of the, uh, Capitol building.
[00:48:24.861 --> 00:48:32.105]  There's one demonstration to surround the Denver Mint, which is only one of, I believe, three coin mints in the United States.
[00:48:32.105 --> 00:48:35.007]  Uh, which has actually, we have some footage of that.
[00:48:35.007 --> 00:48:38.349]  That is only about a block away from the Convention Center.
[00:48:38.349 --> 00:48:42.271]  It's right across the street from the city and county of Denver Courthouse.
[00:48:42.271 --> 00:48:47.995]  It's on, it's caddy corner to the city's jail, right across the street from the brand new jail they're building.
[00:48:47.995 --> 00:48:51.837]  It's dead center into a whole world of police headquarters.
[00:48:52.341 --> 00:48:59.106]  And one of the demonstrations that were set up, um, was to surround this Denver Mint and attempt to levitate the building.
[00:48:59.106 --> 00:49:02.368]  And that's the words from the group that's planning it.
[00:49:02.368 --> 00:49:07.292]  And, uh, you know, you can't bend, you can't touch that fence without being, they can shoot you.
[00:49:07.292 --> 00:49:10.894]  I mean, it's a federal facility.
[00:49:10.894 --> 00:49:19.060]  And, uh, I mean, and just surrounding the federal courthouse and demanding the release of prisoners on death row, that demonstration is asking for trouble.
[00:49:19.060 --> 00:49:22.002]  Every single one of the demonstrations that I've seen that these groups planning
[00:49:22.563 --> 00:49:24.484]  It has nothing to do about messages.
[00:49:24.484 --> 00:49:26.285]  I don't even know what the messages are, to be honest with you.
[00:49:26.285 --> 00:49:29.467]  It just looks like they're agitational.
[00:49:29.467 --> 00:49:30.648]  They're aggravated.
[00:49:30.648 --> 00:49:32.549]  It looks like they're provocative.
[00:49:32.549 --> 00:49:36.131]  It puts demonstrators in a dangerous proximity to police.
[00:49:36.131 --> 00:49:40.413]  It looks like they want to make Rush Limbaugh's dream come true of riots in Denver.
[00:49:40.413 --> 00:49:50.258]  I mean, when the neocons are calling for riots in Denver, you better watch out, especially somebody as high level as Rush Limbaugh, who's an obvious operative.
[00:49:50.258 --> 00:49:51.379]  I mean, you don't just get caught
[00:49:51.781 --> 00:49:58.965]  Smuggling in a bunch of Viagra to go outside of the country without your wife, by the way.
[00:49:58.965 --> 00:50:03.668]  Gee, I wonder what he was doing with all that, and all these other pain pills, and it just goes under the radar.
[00:50:03.668 --> 00:50:04.128]  You know?
[00:50:04.128 --> 00:50:10.652]  I mean, this guy's a hardcore drug addict, and he's taking them across country lines, and nothing happens.
[00:50:10.652 --> 00:50:12.253]  Well, that's because he's... He's Rush Bimbo.
[00:50:12.253 --> 00:50:12.673]  Yeah.
[00:50:12.673 --> 00:50:13.534]  Yeah, Rush Bimbo.
[00:50:13.534 --> 00:50:14.474]  We really appreciate it.
[00:50:14.474 --> 00:50:19.197]  And that guy, you know, and the truth is, people like Rush Limbaugh and
[00:50:19.884 --> 00:50:21.585]  And, uh, there's Mike Reagan.
[00:50:21.585 --> 00:50:25.627]  You know, these guys, what they don't get is they're the minority right now.
[00:50:25.627 --> 00:50:31.089]  They have no idea how big this movement's getting, and they better pick a side, because they're on the wrong one now.
[00:50:31.089 --> 00:50:31.709]  Absolutely.
[00:50:31.709 --> 00:50:35.091]  So we are Change Colorado here on the Alex Jones Show.
[00:50:35.091 --> 00:50:37.272]  I'm Jason Burma, stepping in for the week.
[00:50:37.272 --> 00:50:39.313]  Hopefully Alex will be calling in soon.
[00:50:39.313 --> 00:50:41.714]  PrisonPlanet.com, InfoWars.com!
[00:50:53.732 --> 00:51:06.862]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:51:06.862 --> 00:51:10.705]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[00:51:11.045 --> 00:51:17.929]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:51:17.929 --> 00:51:21.350]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:51:21.350 --> 00:51:29.234]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:51:29.234 --> 00:51:36.358]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[00:51:36.698 --> 00:51:44.860]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:51:44.860 --> 00:51:47.501]  We're in a no-holds-bar information war.
[00:51:47.501 --> 00:51:55.103]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:51:55.103 --> 00:51:59.745]  Another untold story, here it comes.
[00:51:59.745 --> 00:52:02.526]  Another untold story, here it comes.
[00:52:04.327 --> 00:52:11.677]  Another untold story that you've not been told from another untold story dot com.
[00:52:14.389 --> 00:52:19.811]  In a past Another Untold Story, we told of an ancient rite that rids demons.
[00:52:19.811 --> 00:52:24.993]  That rite, for the most part, is no longer practiced today, and the results are obvious.
[00:52:24.993 --> 00:52:35.837]  This story ties into that and was told by my old friend and colleague, Pastor Earl Jones, in his November 1, 2001 Christian Intelligence Newsletter.
[00:52:35.837 --> 00:52:42.480]  Pastor Jones was a courageous Christian soldier, as well as a soldier in World War II that went in on Utah Beach.
[00:52:43.300 --> 00:52:53.209]  He was a brilliant man and excellent researcher, and in his study and research, he discovered what Pope Aniclet II did and what he was.
[00:52:53.209 --> 00:52:59.515]  In 1130, he was the first Perione to become Pope of the Catholic Church.
[00:52:59.515 --> 00:53:04.259]  Up until that time, the Catholic Church was entirely different than it is today.
[00:53:05.100 --> 00:53:14.467]  It was Pope Aniclet II who got rid of the ancient rite, or shall we say changed the ancient rite, so that it no longer worked.
[00:53:14.467 --> 00:53:17.269]  What is that ancient rite that rids demons?
[00:53:17.269 --> 00:53:21.693]  What was the change Pope Aniclet II made in the church world?
[00:53:21.693 --> 00:53:23.814]  And what difference does it make?
[00:53:23.814 --> 00:53:27.017]  Go to AnotherUntoldStory.com and find out.
[00:53:27.017 --> 00:53:30.960]  Another Untold Story, it's quite a story hidden in history.
[00:53:30.960 --> 00:53:32.301]  AnotherUntoldStory.com.
[00:53:34.028 --> 00:53:39.054]  For another untold story, go to another untold story dot com.
[00:53:39.054 --> 00:53:42.938]  Another untold story dot com.
[00:53:42.938 --> 00:53:47.123]  Another untold story dot com.
[00:53:47.123 --> 00:53:50.206]  Another untold story dot com.
[00:53:56.874 --> 00:53:57.835]  Don't worry.
[00:53:57.835 --> 00:53:59.877]  This show is documented.
[00:53:59.877 --> 00:54:03.021]  Alex Jones on the GCN Radio Network.
[00:54:03.021 --> 00:54:06.985]  I fell into a burning ring of fire.
[00:54:06.985 --> 00:54:11.630]  I went down, down, down, and the flames went higher.
[00:54:11.630 --> 00:54:13.532]  And it burns, burns, burns.
[00:54:15.093 --> 00:54:23.638]  The Alex Jones Show.
[00:54:23.638 --> 00:54:24.879]  I am Jason Bermas.
[00:54:24.879 --> 00:54:27.140]  I'll be sitting in with Alex for the rest of the week.
[00:54:27.140 --> 00:54:30.502]  If you want to get at me, it's MySpace.com slash Jason Bermas.
[00:54:30.502 --> 00:54:42.650]  I've been getting a ton of emails and a ton of great tips, so I thank all you guys that are getting a hold of me and not whining or ninnying, but actually throwing me news so I can throw it on this program and bring it to all of you.
[00:54:43.666 --> 00:54:50.388]  Look, if you're in Colorado, if you're close to Denver, now's the time to join We Are Change Colorado.
[00:54:50.388 --> 00:54:53.269]  I believe the website is WeAreChangeColorado.org.
[00:54:53.269 --> 00:55:03.472]  And if you don't live in Denver, if you're outside of Denver, if you're outside of Colorado altogether, you can still help by donating to these young men and women.
[00:55:03.472 --> 00:55:06.813]  Because without them, we're not going to get true coverage of the DNC.
[00:55:07.449 --> 00:55:11.190]  And they're the only ones on the ground, I'll guarantee it, with this type of footage.
[00:55:11.190 --> 00:55:12.831]  This should be all over the place.
[00:55:12.831 --> 00:55:28.097]  When you see these YouTube videos of these black helicopters flying around everywhere, and I promise you there will be extensive coverage at Prison Planet Info Wars later, you start to realize that they do have a plan here.
[00:55:28.097 --> 00:55:30.698]  That it's not a constitutional plan.
[00:55:30.698 --> 00:55:33.899]  And that it's not a plan that's going to be good
[00:55:34.755 --> 00:55:35.856]  For the average person.
[00:55:35.856 --> 00:55:39.138]  Some people are emailing and saying, oh, well, they only have a few helicopters.
[00:55:39.138 --> 00:55:42.421]  Well, remember, black helicopters didn't exist 15 years ago.
[00:55:42.421 --> 00:55:46.484]  And there's so many more of us, if they tried something, well, we'd be able to fight back.
[00:55:46.484 --> 00:55:47.425]  Really?
[00:55:47.425 --> 00:55:52.729]  Because those sound weapons look like they put off 20 to 30 people at a time with no problem.
[00:55:52.729 --> 00:56:01.475]  And just type in sound weapons CNN over at YouTube and you can watch the clips and the people are like, yeah, it feels like your whole body's on fire for a second.
[00:56:01.475 --> 00:56:02.136]  Well, that's great.
[00:56:03.328 --> 00:56:05.529]  Jonathan, why don't you tell people how they can get involved.
[00:56:05.529 --> 00:56:06.470]  What's the website?
[00:56:06.470 --> 00:56:10.112]  If they can't join We Are Change, how can they donate?
[00:56:10.112 --> 00:56:14.234]  We have a donations model on the WeAreChangeColorado.org website.
[00:56:14.234 --> 00:56:18.657]  We also have TruthAlliance.net as a donations module up there.
[00:56:18.657 --> 00:56:20.718]  Those two sites are connected, basically.
[00:56:20.718 --> 00:56:22.439]  It's the same members on both.
[00:56:22.439 --> 00:56:25.401]  TruthAlliance is a little bit more international membership.
[00:56:25.401 --> 00:56:30.604]  And basically, we're the only two Denver groups next to Colorado 9-11 Visibility, and we are
[00:56:32.128 --> 00:56:34.329]  We're going to be covering everything we can at the DNC.
[00:56:34.329 --> 00:56:38.012]  We've got about 60 people who have pledged to be down there.
[00:56:38.012 --> 00:56:39.433]  We're setting up legal viewers.
[00:56:39.433 --> 00:56:40.854]  We're getting press passes.
[00:56:40.854 --> 00:56:50.740]  We're trying to get basically little convoys set up so we don't get harassed or abused by the police, but we want to get in there so we can cover whatever's going to go down.
[00:56:50.740 --> 00:56:54.522]  And so we're coordinating basically a plan to go throughout the city.
[00:56:54.522 --> 00:56:55.203]  We need money.
[00:56:55.203 --> 00:56:56.884]  We need help.
[00:56:56.884 --> 00:56:59.226]  Most of us are all working Americans as normal.
[00:56:59.226 --> 00:57:01.367]  We don't have much money on the side.
[00:57:01.906 --> 00:57:02.667]  Anything helps.
[00:57:02.667 --> 00:57:04.448]  A dollar helps.
[00:57:04.448 --> 00:57:08.511]  You know, we also hand out 800 DVDs a week, up to that much.
[00:57:08.511 --> 00:57:12.234]  So, one of the most powerful things we can do is start educating.
[00:57:12.234 --> 00:57:20.940]  I handed out DVDs yesterday to security guards and people who were running the drills over at the old Children's Hospital.
[00:57:20.940 --> 00:57:23.262]  What DVDs do you hand out?
[00:57:23.262 --> 00:57:31.168]  I always hand out, we have our own multi-DVDs, but we hand out anything from Terror Storm to Loose Change, America Freedom to Fascism,
[00:57:31.698 --> 00:57:37.541]  Endgame, Washington, You're Fired, American Drug War.
[00:57:37.541 --> 00:57:40.162]  Those are the DVDs we're handing out in mass.
[00:57:40.162 --> 00:57:45.004]  We also have compilation DVDs that basically have all those on there.
[00:57:45.004 --> 00:57:48.805]  So we're trying to hand out information right to the hands of these people.
[00:57:48.805 --> 00:57:57.069]  We were talking to a security guard who was at the fence at this abandoned hospital, and I handed him DVDs, and he seemed really interested.
[00:57:57.069 --> 00:57:58.029]  That was the great thing.
[00:57:58.029 --> 00:57:59.650]  I can't tell you how many people we woke up
[00:58:00.168 --> 00:58:03.269]  They were running up to these helicopters to see what they were doing.
[00:58:03.269 --> 00:58:05.669]  They had no idea what they were doing.
[00:58:05.669 --> 00:58:10.030]  And we even asked people, Jason, you're going to love this, we asked people, you know, what do you think about it?
[00:58:10.030 --> 00:58:14.711]  Some people were so brainwashed that they were saying things like, oh, it's fine, it's great.
[00:58:14.711 --> 00:58:15.751]  Yeah, they have all the rights.
[00:58:15.751 --> 00:58:16.871]  They can do whatever they want.
[00:58:16.871 --> 00:58:17.531]  I love it.
[00:58:17.531 --> 00:58:20.052]  They have no idea about the Constitution and Bill of Rights.
[00:58:20.052 --> 00:58:23.313]  And you can check these videos out over at loosechange911.com.
[00:58:23.313 --> 00:58:24.673]  Jonathan, thank you so much.
[00:58:24.673 --> 00:58:25.953]  It's the Alex Jones Show.
[00:58:25.953 --> 00:58:29.734]  We'll be back after this with Barbara Lowe Fisher of the National Vaccine Information Center.
[00:58:35.322 --> 00:58:38.723]  Thank you for listening to GCN.
[00:58:38.723 --> 00:58:43.863]  Visit GCNlive.com today.
[00:58:43.863 --> 00:58:45.844]  Our beloved Republic is on her knees.
[00:58:45.844 --> 00:58:49.444]  The forces of globalism are destroying national sovereignty worldwide.
[00:58:49.444 --> 00:58:51.805]  But in Liberty's darkest hour, there is hope.
[00:58:51.805 --> 00:58:54.945]  For the first time in modern history, the people are beginning to wake up.
[00:58:54.945 --> 00:59:00.666]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:59:00.666 --> 00:59:04.587]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:59:04.927 --> 00:59:10.110]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:59:10.110 --> 00:59:13.152]  PrisonPlanet.tv is a vault of forbidden information.
[00:59:13.152 --> 00:59:20.396]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:59:20.396 --> 00:59:26.360]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:59:26.360 --> 00:59:30.883]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:59:31.243 --> 00:59:34.046]  The Info War is waiting for you to set it free.
[00:59:34.046 --> 00:59:36.088]  Join PrisonPlanet.tv.
[00:59:36.088 --> 00:59:38.090]  Burn the info bombs to disk.
[00:59:38.090 --> 00:59:40.232]  Put them on the file sharing networks.
[00:59:40.232 --> 00:59:41.994]  Bring down the New World Order.
[00:59:41.994 --> 00:59:46.519]  PrisonPlanet.tv.
[00:59:46.519 --> 00:59:48.902]  Waging war on corruption.
[00:59:48.902 --> 00:59:51.665]  Alex Jones on the GCN Radio Network.
[00:59:58.067 --> 00:59:59.808]  Government cover-ups.
[00:59:59.808 --> 01:00:01.389]  You want answers?
[01:00:01.389 --> 01:00:02.950]  Well, so does he.
[01:00:02.950 --> 01:00:07.132]  He's Alex Jones on the GCN Radio Network.
[01:00:07.132 --> 01:00:13.235]  And now, live from Austin, Texas, Alex Jones.
[01:00:13.235 --> 01:00:15.776]  Welcome, ladies and gentlemen, welcome.
[01:00:15.776 --> 01:00:17.897]  It is June 19th, 2008.
[01:00:17.897 --> 01:00:21.419]  I am Jason Burmess, not Alex Jones.
[01:00:21.419 --> 01:00:25.841]  Alex will be back Sunday, taking a well-deserved vacation with him and his family.
[01:00:25.841 --> 01:00:26.882]  You have been listening
[01:00:27.652 --> 01:00:38.699]  Uh, this week and other times when I've been subbing on the show, you know that, uh, I don't care for the fact that the mainstream media continues to push that vaccinations are the best thing since breakfast.
[01:00:38.699 --> 01:00:54.169]  Now, no one's saying that, uh, I don't want to become immune to disease, uh, that I don't think we should be protected from things like, you know, smallpox, although that's way out there, chicken pox, you know,
[01:00:55.445 --> 01:00:57.347]  I'm not really in favor of the booster shot.
[01:00:57.347 --> 01:00:59.588]  I remember the last time they tried to give me a booster shot.
[01:00:59.588 --> 01:01:02.971]  I was like, nope, sorry, not taking a booster shot, doc.
[01:01:02.971 --> 01:01:06.594]  And it was funny because the doctor had seen Loose Change.
[01:01:06.594 --> 01:01:08.816]  And we were kind of talking shop before that.
[01:01:08.816 --> 01:01:12.579]  He was asking me, you know, what what did I do other than this?
[01:01:12.579 --> 01:01:14.000]  And where where do I go?
[01:01:14.000 --> 01:01:16.102]  And, you know, what's the experience been?
[01:01:16.102 --> 01:01:17.283]  And he was a fan of the movie.
[01:01:17.283 --> 01:01:19.925]  And we started talking.
[01:01:19.925 --> 01:01:23.328]  He's like, well, I see that you you haven't had a booster shot since you went to college.
[01:01:23.328 --> 01:01:23.828]  I'm like, yep.
[01:01:24.480 --> 01:01:26.121]  And he's like, maybe we should give you one of those.
[01:01:26.121 --> 01:01:28.202]  And I'm like, I don't think so, Doc.
[01:01:28.202 --> 01:01:30.323]  I'm not going to be taking any vaccinations today.
[01:01:30.323 --> 01:01:31.383]  And he's like, really?
[01:01:31.383 --> 01:01:31.643]  Why?
[01:01:31.643 --> 01:01:32.624]  Why is that?
[01:01:32.624 --> 01:01:37.226]  And I'm like, how many times have they been caught putting mercury in the vaccines, among other things?
[01:01:37.226 --> 01:01:41.308]  And he's talking, he goes, Oh, are you talking about the thimerosal?
[01:01:41.308 --> 01:01:42.609]  And I'm like, yeah.
[01:01:42.609 --> 01:01:44.650]  And he's like, I thought they took that out of most of them.
[01:01:44.650 --> 01:01:46.010]  I'm like, come on, Doc.
[01:01:46.010 --> 01:01:48.091]  I'm like, take a, take a read on the thing.
[01:01:48.091 --> 01:01:49.852]  Most of them still have thimerosal in them.
[01:01:50.523 --> 01:01:52.083]  And he's like, well, what are you worried about?
[01:01:52.083 --> 01:01:57.905]  I'm like, well, it causes autism in children and brain damage and mercury is a poison.
[01:01:57.905 --> 01:02:01.125]  And he's like, so wait a minute, what are you you're scared you're going to get autism at this age?
[01:02:01.125 --> 01:02:08.687]  I go, no, I just don't need my IQ to be lowered and I don't need to get sick from some kind of poison they put in there.
[01:02:08.687 --> 01:02:09.807]  I mean, let's let's be honest.
[01:02:09.807 --> 01:02:14.488]  They've been putting SV40 in the vaccination, simian virus 40.
[01:02:14.488 --> 01:02:17.789]  It's a cancer causing virus.
[01:02:17.789 --> 01:02:19.849]  And that's why there's been a lot of encouragement
[01:02:20.874 --> 01:02:25.357]  At least to me, and others who know about this issue, in the past year.
[01:02:25.357 --> 01:02:41.128]  When Jenny McCarthy, who's dating Jim Carrey, one of the biggest stars on the planet, has come forward, she wrote the book Louder Than Words, she went on Oprah Winfrey, and exposed that her child became autistic after taking a round of shots.
[01:02:41.128 --> 01:02:42.870]  Quote-unquote, bad shots.
[01:02:42.870 --> 01:02:43.550]  Yeah, right.
[01:02:43.550 --> 01:02:45.031]  They're all bad.
[01:02:45.031 --> 01:02:45.832]  Okay?
[01:02:45.832 --> 01:02:47.493]  There's no good ones.
[01:02:47.493 --> 01:02:50.355]  You know, and this has been a recurring theme on some television shows,
[01:02:50.697 --> 01:03:13.191]  I'm a big fan of the shield on FX and one of the subplots is that he has an autistic son and indeed his son became autistic through the vaccinations and they were going through a struggle to get some kind of a lawsuit together so it is starting to hit the mainstream people are waking up and you know they're waking up when Time magazine on its cover a couple weeks ago on the June 2nd edition
[01:03:14.136 --> 01:03:18.677]  They have a baby with a needle about to go in his arm saying the truth about vaccines.
[01:03:18.677 --> 01:03:19.877]  Worried about autism.
[01:03:19.877 --> 01:03:22.478]  Many parents are opting out of immunizations.
[01:03:22.478 --> 01:03:23.638]  It's right up till that point.
[01:03:23.638 --> 01:03:26.479]  And then they're saying how they're putting the rest of us at risk.
[01:03:26.479 --> 01:03:30.839]  See, we're the bad guys when we know what's going on with the vaccines.
[01:03:30.839 --> 01:03:36.080]  That being said, we have Barbara Lowe Fisher on the line of NVIC.org.
[01:03:36.080 --> 01:03:37.261]  Barbara, how are you?
[01:03:37.261 --> 01:03:38.001]  I'm just great.
[01:03:38.001 --> 01:03:38.301]  How are you?
[01:03:38.980 --> 01:03:42.701]  I'm very well, and I'm going through some of your material right here.
[01:03:42.701 --> 01:03:49.123]  Why don't you just let the listeners know what your website's about and how they can get in touch with you?
[01:03:49.123 --> 01:03:57.146]  We're the oldest and largest consumer-operated website that is disseminating information on vaccination.
[01:03:57.146 --> 01:04:03.688]  Those of us who founded the National Vaccine Information Center had children who were injured or had died from the effects of vaccination.
[01:04:04.167 --> 01:04:15.877]  And we felt that we wanted to give out information that was anchored with scientific references and also that talked about what happens to children after vaccination.
[01:04:15.877 --> 01:04:22.963]  They can reach us at www.nvic.org, that's for National Vaccine Information Center.
[01:04:22.963 --> 01:04:28.608]  We also have a new website, standupbecounted.org, because we've launched a national effort to
[01:04:29.990 --> 01:04:42.079]  Uh, raise funds to do a public education campaign that will alert parents to the risk of vaccination and the fact that their civil liberties are being threatened in this area.
[01:04:42.079 --> 01:04:44.020]  We'll be back after the break with Barbaralow Fisher.
[01:04:44.020 --> 01:04:45.941]  It's the Alex Jones Show, NVIC.org.
[01:04:50.677 --> 01:04:52.478]  Hi, this is Brother Michael Dimon.
[01:04:52.478 --> 01:04:58.481]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[01:04:58.481 --> 01:05:06.926]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[01:05:06.926 --> 01:05:10.528]  The package contains 6 DVDs that contain 10 different programs.
[01:05:10.868 --> 01:05:14.791]  Two books that combined are over a thousand pages and other information.
[01:05:14.791 --> 01:05:18.133]  Order now at our website, MostHolyFamilyMonastery.com.
[01:05:18.133 --> 01:05:22.376]  That's MostHolyFamilyMonastery.com.
[01:05:22.376 --> 01:05:26.599]  The last word monastery spelled M-O-N-A-S-T-E-R-Y.
