[00:00:06.184 --> 00:00:08.285]  The Alex Jones Show.
[00:46:03.364 --> 00:46:10.390]  Humanity's waking up to their tyranny, how they run their scams, their Ponzi schemes, how they're building a post-human world.
[00:46:10.390 --> 00:46:12.191]  But we know they're going to strike back.
[00:46:12.191 --> 00:46:27.424]  And the UN has said that they're going to absolutely implode third-world countries and then use those giant populations as weaponized hordes to come in and overwhelm the West and collapse our social services in a giant Cloward and Piven program.
[00:46:27.884 --> 00:46:35.753]  The UN also has said they'll use mass plagues to make us capitulate to world government in a coronavirus.
[00:46:35.753 --> 00:46:42.841]  This is a critical year and it's a critical time to stay informed and to be spreading the word because people
[00:46:42.841 --> 00:46:44.042]  You're listening to the Alex Jones Show!
[00:47:34.941 --> 00:47:42.544]  So there's a major fight going on worldwide over who controls the internet and who gets to censor what, instead of saying, hey, we don't censor.
[00:47:42.544 --> 00:47:46.225]  It's a major capitulation of the West and our values.
[00:47:46.225 --> 00:47:48.526]  It'll leave the destruction of humanity.
[00:47:48.526 --> 00:47:49.287]  We don't turn it around.
[00:47:49.287 --> 00:48:03.472]  That's why I've launched OperationWin2020.com, and more than 3,000 people have gone to OperationWin2020.com and signed up to get sent 20 free bumper stickers that
[00:48:05.919 --> 00:48:11.744]  Cover the mouth and say, save the First Amendment.
[00:48:11.744 --> 00:48:15.247]  You go to a Trump event with this on, people are going to say, why are you doing that?
[00:48:15.247 --> 00:48:17.008]  Well, then you pull it off and talk to them about it.
[00:48:17.008 --> 00:48:20.711]  It really is a great conversational starter.
[00:48:20.711 --> 00:48:26.016]  And we're also putting a bunch of 20 free stickers in every order at InfoWarsTore.com.
[00:48:26.016 --> 00:48:30.800]  But whatever you do, please on your email, please on your private text messages while you still can.
[00:48:30.800 --> 00:48:32.861]  They're now censoring those.
[00:48:32.861 --> 00:48:33.502]  Outrageous.
[00:48:33.502 --> 00:48:34.563]  Imagine if the NSA did that.
[00:48:35.905 --> 00:48:37.727]  Share the link.
[00:48:37.727 --> 00:48:38.587]  Infowarstore.com or 888-253-3139.
[00:48:38.587 --> 00:48:42.170]  You can call and we will also send you a pack of 20 stickers free.
[00:48:42.170 --> 00:48:45.653]  You can buy a hundred pack at cost of 500 pack or a thousand pack as well.
[00:48:56.122 --> 00:48:58.825]  And please don't forget we have high-quality, storable food in stock.
[00:48:58.825 --> 00:49:01.327]  It takes 10 to 14 days to deliver it because they've got to package it.
[00:49:01.327 --> 00:49:02.468]  They're working 24 hours a day.
[00:49:02.468 --> 00:49:06.232]  Most of the other food suppliers have already sold out or are selling old crap.
[00:49:06.232 --> 00:49:08.434]  The food orders are going up, not down.
[00:49:08.434 --> 00:49:09.395]  It's pretty frightening.
[00:49:09.395 --> 00:49:16.882]  And to join us now for the next three segments is Mike Adams of NaturalNews.com, who along with Dr. Francis Boyle, the author of the U.S.
[00:49:16.882 --> 00:49:20.746]  Biological Weapons Law and World Treaty, has been at the very tip of the spear.
[00:49:22.659 --> 00:49:25.281]  Again, you revise your assessments as you learn more.
[00:49:25.281 --> 00:49:27.483]  We've never revised that it was man-made.
[00:49:27.483 --> 00:49:32.686]  We've never revised that it was released.
[00:49:32.686 --> 00:49:35.889]  But we've looked at, was it Canada where they were working on a weaponized version of it?
[00:49:35.889 --> 00:49:39.431]  Was it stolen by this Chinese operative who now died mysteriously?
[00:49:39.431 --> 00:49:49.018]  Well, it turns out, hiding in plain view, and we had Dr. Boyle on about this yesterday, lab-made coronavirus triggers debate.
[00:49:49.018 --> 00:49:50.199]  This is the scientist,
[00:49:51.283 --> 00:49:57.188]  Major Journal, November 2015, pointing out that a U.S.
[00:49:57.188 --> 00:50:02.253]  university produced the exact virus, a chimera, that we're now dealing with.
[00:50:02.253 --> 00:50:07.797]  And that's why other groups, Indian research facilities and other universities have come out and said, this is edited.
[00:50:07.797 --> 00:50:09.679]  You can see where the gene editing happened.
[00:50:09.679 --> 00:50:10.680]  It's got the scars.
[00:50:10.680 --> 00:50:13.302]  It's got the points where it was put in.
[00:50:13.302 --> 00:50:14.143]  There's no debating it.
[00:50:15.456 --> 00:50:16.876]  And so, it's here.
[00:50:16.876 --> 00:50:20.937]  And so you've had Senator Cotton saying, stop the cover-up.
[00:50:20.937 --> 00:50:23.337]  You've got the White House saying they want to know if China's covering it up.
[00:50:23.337 --> 00:50:27.258]  It turns out in 2015, China bought this from a U.S.
[00:50:27.258 --> 00:50:27.858]  university.
[00:50:27.858 --> 00:50:29.659]  It's all right here.
[00:50:29.659 --> 00:50:31.319]  And we have reports of U.S.
[00:50:31.319 --> 00:50:33.939]  government put a stop to all funding.
[00:50:33.939 --> 00:50:38.140]  And you have watchdog groups in mainline news saying, don't do this.
[00:50:38.140 --> 00:50:39.981]  So now, did the Chinese release it?
[00:50:39.981 --> 00:50:41.761]  Or, like, Mousepox number 20 years ago?
[00:50:43.154 --> 00:50:50.862]  Internationally, mousepox that will kill 98% of humans, the way it's engineered, if it gets out.
[00:50:50.862 --> 00:50:54.245]  Between 90 and 98%.
[00:50:54.245 --> 00:50:57.829]  Scientists ask, why is the code to this being given out on the internet?
[00:50:57.829 --> 00:51:03.714]  Because the globalists are hoping that it gets proliferated and terrorists produces it, or they want plausible liability.
[00:51:03.714 --> 00:51:04.295]  That's what's happened.
[00:51:04.295 --> 00:51:06.097]  What do you do when there's fingerprints on all this?
[00:51:06.097 --> 00:51:06.998]  Well, you hand it out.
[00:51:09.073 --> 00:51:09.874]  That's what you do.
[00:51:09.874 --> 00:51:12.876]  You hand it out so then no one knows where it came from.
[00:51:12.876 --> 00:51:15.878]  That's the only thing that this could be done for.
[00:51:15.878 --> 00:51:18.740]  So joining us is Mike Adams for the next 30 minutes or so.
[00:51:18.740 --> 00:51:21.162]  Mike, I appreciate your time.
[00:51:21.162 --> 00:51:24.745]  Looking at this, this is a smoking gun, as Dr. Boyle said.
[00:51:24.745 --> 00:51:26.206]  We've been right about it man-made.
[00:51:26.206 --> 00:51:27.647]  We've been right about a cover-up.
[00:51:27.647 --> 00:51:30.229]  We've been right about China using it as a crackdown.
[00:51:30.229 --> 00:51:31.350]  The cases are exploding.
[00:51:31.350 --> 00:51:33.311]  People are dying on the cruise ships.
[00:51:33.311 --> 00:51:34.272]  Definitely deadly.
[00:51:34.272 --> 00:51:36.493]  Definitely moving very fast.
[00:51:36.493 --> 00:51:37.354]  Spreads very easily.
[00:51:37.354 --> 00:51:38.075]  Very communicable.
[00:51:38.968 --> 00:51:40.909]  The pathogen.
[00:51:40.909 --> 00:51:42.490]  What is your best approximation now?
[00:51:42.490 --> 00:51:48.474]  Because we've been dead on with the knowledge we had, looking at this university, looking at that university, but now we're honing in.
[00:51:48.474 --> 00:51:50.975]  What the hell's going on?
[00:51:50.975 --> 00:51:55.258]  Give me your main approximation, your main analysis, then we'll walk through the nuts and bolts of it.
[00:51:56.994 --> 00:52:09.180]  Well, for starters, we're all going to end up at risk and many of us killed by government incompetence when it comes to these ministries of health, such as Japan's Ministry of Health that allowed thousands of potentially infected people to walk off.
[00:52:09.690 --> 00:52:16.954]  The Diamond Prince's cruise ship right into Tokyo and fly to dozens of major cities all around the world with no protection whatsoever.
[00:52:16.954 --> 00:52:31.242]  The US State Department, under objections from the CDC, just flew infected passengers back to the United States on a charter jet where those infected passengers shared the same airplane with non-infected passengers and we just found out today that 11
[00:52:32.649 --> 00:52:34.031]  More are now infected.
[00:52:34.031 --> 00:52:37.394]  They're in Omaha, in the Nebraska hospital there.
[00:52:37.394 --> 00:52:40.798]  So that's like 12 monkeys, I mean literally creating incubation petri dishes.
[00:52:42.025 --> 00:52:48.749]  Yeah, basically they slapped some plastic with duct tape in a section of the airplane and then pretended that was a quarantine.
[00:52:48.749 --> 00:52:54.253]  Well, look, the air on the airplane is circulated across all the seats, all the passengers, just like on the cruise ship.
[00:52:54.253 --> 00:53:09.843]  They're sharing the same air, and yet you've got so much government incompetence at this point, where you have the Surgeon General of the state of Florida still insisting that this isn't airborne and refusing to release any numbers of how many have been tested in Florida, saying that they can't release that information.
[00:53:09.843 --> 00:53:10.183]  It's insane.
[00:53:11.104 --> 00:53:12.948]  Don't give it up to incompetence, Mike.
[00:53:12.948 --> 00:53:17.217]  We know that they refused to send out the scan of the virus weeks ago so people couldn't tell where it came from.
[00:53:17.217 --> 00:53:18.519]  There's clearly a cover-up going on.
[00:53:19.537 --> 00:53:26.941]  Clearly a cover-up, and by the way, I had my staff meticulously transcribe your interview with Frances Boyle from yesterday or the day before.
[00:53:26.941 --> 00:53:35.206]  We've got the full text of that interview posted at Natural News right now, and everybody is free to copy and paste and share that full transcript.
[00:53:35.206 --> 00:53:39.168]  It's quite lengthy, but I've bolded the really important parts of that interview.
[00:53:39.168 --> 00:53:42.890]  I read through it twice, I listened to it, it was a bombshell interview.
[00:53:42.890 --> 00:53:44.711]  Most importantly, out of that interview,
[00:53:45.251 --> 00:53:54.113]  Francis Boyle is essentially accusing Dr. Fauci and the NIH of being war criminals engaged in biological weapons research against humanity.
[00:53:54.113 --> 00:53:55.573]  And that's right there in the interview.
[00:53:55.573 --> 00:53:56.913]  It's not me saying that.
[00:53:56.913 --> 00:53:58.673]  That's Francis Boyle warning about that.
[00:53:58.673 --> 00:54:05.695]  And as you know, he's called for the mass arrest of all these so-called scientists who are working on these biological weapons against humanity.
[00:54:05.695 --> 00:54:07.535]  And I have to concur with that.
[00:54:07.535 --> 00:54:09.155]  It's time to shut that down.
[00:54:09.155 --> 00:54:12.576]  And by the way, getting about censorship, the big text censorship,
[00:54:13.246 --> 00:54:26.478]  It goes hand-in-hand with this, where those of us who are proven accurate, who are telling the truth, who are one to two weeks ahead of the mainstream media, we are being censored, even though we are the ones helping people get prepared and tell the truth.
[00:54:26.478 --> 00:54:28.660]  Mike, Mike, Mike, you've been one month ahead.
[00:54:28.660 --> 00:54:29.180]  Absolutely.
[00:54:29.180 --> 00:54:30.642]  Yeah, this whole time.
[00:54:30.642 --> 00:54:31.102]  You know it.
[00:54:31.102 --> 00:54:36.307]  But see, by censoring us and then highlighting the fake news media,
[00:54:37.054 --> 00:54:41.297]  The big tech giants are making sure that the world is unprepared for this.
[00:54:41.297 --> 00:54:43.639]  That's why I'm concerned.
[00:54:43.639 --> 00:54:44.580]  Everybody can feel it.
[00:54:44.580 --> 00:54:47.982]  I feel a sucker punch here.
[00:54:47.982 --> 00:54:48.863]  Well, look.
[00:54:48.863 --> 00:54:52.286]  I mean, this is going to get way worse because of the censorship.
[00:54:52.286 --> 00:55:01.513]  Right now, people all across America need to know that there are thousands of Americans who are under observation by state authorities.
[00:55:01.513 --> 00:55:04.075]  In the state of Washington alone, it's 779 people being observed by the state
[00:55:07.417 --> 00:55:14.282]  Basically being told to watch out for symptoms, but the state of Washington refuses to test more than 26 people.
[00:55:14.282 --> 00:55:15.964]  They've only tested 26 out of 779.
[00:55:15.964 --> 00:55:17.705]  Because they want to keep the numbers down.
[00:55:17.705 --> 00:55:18.285]  As of yesterday.
[00:55:18.285 --> 00:55:20.307]  So give me your best approximation.
[00:55:20.307 --> 00:55:22.568]  Clearly, a lot of people are dying now.
[00:55:22.568 --> 00:55:23.949]  China covered it up.
[00:55:23.949 --> 00:55:24.470]  How bad?
[00:55:24.470 --> 00:55:26.671]  Because your approximations have been dead on.
[00:55:26.671 --> 00:55:29.654]  You've got sources in China, Taiwan, Hong Kong, and you're an engineer.
[00:55:29.654 --> 00:55:30.914]  You talk to a lot of medical folks.
[00:55:30.914 --> 00:55:33.656]  What's the real numbers, the best approximation?
[00:55:33.656 --> 00:55:34.177]  Dead reckoning.
[00:55:35.160 --> 00:55:45.968]  Best guess right now in China, over 30,000 dead, over 300,000 infected, and probably hundreds dead outside of China, including the new deaths that have been reported in Iran.
[00:55:45.968 --> 00:55:48.290]  A new infection now confirmed in Lebanon.
[00:55:48.290 --> 00:55:52.533]  We've received rumors of over 20 deaths in a hospital that's got infections in Iran.
[00:55:52.533 --> 00:55:54.274]  Total cover-up there, of course.
[00:55:54.274 --> 00:55:57.557]  There are deaths in Japan, in Taiwan, in Singapore.
[00:55:57.557 --> 00:55:58.818]  They're welding doors shut.
[00:55:58.818 --> 00:55:59.959]  They've got mass graves.
[00:55:59.959 --> 00:56:01.200]  They've got mass fires.
[00:56:01.200 --> 00:56:03.241]  They've got mobile cremation vans.
[00:56:03.241 --> 00:56:04.042]  All this confirmed.
[00:56:05.052 --> 00:56:06.894]  And you know, you've been a month ahead on some things.
[00:56:06.894 --> 00:56:10.457]  You were like a week ahead on the cremation vans and the cremation vehicles.
[00:56:10.457 --> 00:56:15.782]  It's just crazy how you're reporting it, we're reporting it, and Zero Hedge is doing a great job.
[00:56:15.782 --> 00:56:17.463]  And then like, we don't ever get celebrated.
[00:56:17.463 --> 00:56:19.245]  We get attacked because we told the truth.
[00:56:19.245 --> 00:56:24.569]  And by the way, animals are dropping dead everywhere all over China, and now we're learning Japan, South Korea.
[00:56:24.569 --> 00:56:26.111]  This could be the big one.
[00:56:26.897 --> 00:56:31.800]  South Korea exploded overnight, literally doubling the number of infections in one day.
[00:56:31.800 --> 00:56:34.282]  It's now over 200 infections in Korea.
[00:56:34.282 --> 00:56:41.667]  We're seeing exponential growth outside of China, even as China is fudging the numbers and trying to pretend that there are fewer infections and fewer deaths.
[00:56:41.667 --> 00:56:45.530]  I mean, pneumonia doesn't make you drop dead or have a heart attack or be having convulsions.
[00:56:45.530 --> 00:56:46.490]  What the hell is this?
[00:56:46.490 --> 00:56:53.315]  Because it's like they say in the papers, it's so many different viruses from different animals together, and it's mutating like a super weapon.
[00:56:54.692 --> 00:56:57.915]  As Francis Boyle explained, this is a chimera from three different viruses.
[00:56:57.915 --> 00:57:07.422]  But look, the big news, and we've got to get to this more after the coming break, but Dr. Ann Shucha from the CDC is now warning about a surge, warning all U.S.
[00:57:07.422 --> 00:57:09.143]  hospitals, prepare for a surge.
[00:57:09.443 --> 00:57:10.044]  We're good to go.
[00:57:29.932 --> 00:57:34.154]  What happened five weeks ago before we were really even focused on this, you were starting to report on it.
[00:57:34.154 --> 00:57:43.879]  We, you and I both, we got sustained hack attacks, fake bankruptcies, filings, attempts to take down the site, stuff we've never seen before by shadowy groups ahead of this.
[00:57:43.879 --> 00:57:47.501]  They tried to take us out ahead of this, which tells you something big's coming.
[00:57:49.636 --> 00:57:56.143]  With the daily wear and tear of the environment on our skin, it's only natural that it starts to crack and take damage.
[00:57:56.143 --> 00:58:02.890]  Wind, heat, water, and age are telltale signs that it's time to start taking care of your skin.
[00:58:02.890 --> 00:58:10.359]  With the InforWars Super Silver Cream, you can keep your skin feeling silky smooth and begin to heal the damages of the world around you.
[00:58:10.999 --> 00:58:25.064]  Created with ingredients like coconut oil, vitamin E, and the incredible Silver Sol formula, InfoWars Silver Cream works triple duty, supporting the beautifying and protecting of the skin in a fast, non-greasy formula.
[00:58:25.064 --> 00:58:33.026]  Small and easily stored, it can support dry and damaged skin to reduce fine lines and wrinkles, while smoothing and softening calluses.
[00:58:33.026 --> 00:58:35.667]  With none of the harmful ingredients found in other formulas,
[00:58:36.047 --> 00:58:40.549]  You can be sure this silver cream is hard at work, promoting the healing of your skin.
[00:58:40.549 --> 00:58:44.551]  Don't miss out on the new Silversol Powered Can't Miss Formula.
[00:58:44.551 --> 00:58:47.913]  Get the Info Wars Super Silver Cream today.
[00:58:50.808 --> 00:58:59.237]  At the end of World War II, Adolf Hitler had discredited the eugenics and world population control organizations.
[00:58:59.237 --> 00:59:08.407]  They openly had meetings and led by Julian Huxley, Aldous Huxley's brother, decided to repackage themselves as transhumanists.
[00:59:08.407 --> 00:59:11.910]  Now in the year 2020, to set the precedent that
[00:59:12.671 --> 00:59:18.094]  People can be turned into cyborgs, that robots can be given rights, you name it.
[00:59:18.094 --> 00:59:25.059]  They are intimidating and arresting people all over the world who simply misgender someone.
[00:59:25.059 --> 00:59:32.043]  So the ultimate crime will be even asking what someone is if you can't even tell what they are.
[00:59:32.603 --> 00:59:40.026]  This is the ultimate Kafkaesque mind control, and there's several big articles up on Infowars.com that break this down.
[00:59:40.026 --> 00:59:53.410]  UK teen fined under house arrest for asking trans police officers, gender, UK mother, spare jail for misgendering trans woman, ordered to pay 1,000 pound fine.
[00:59:53.410 --> 00:59:56.031]  You're listening to the Alex Jones Show.
[01:00:28.524 --> 01:00:35.065]  Make no mistake, we are making the plunge into destiny in 2020.
[01:00:35.065 --> 01:00:39.886]  The anti-human technocrats are moving on all fronts, but we're still on air thanks to you.
[01:00:39.886 --> 01:00:44.947]  We're still fighting together for a pro-human future.
[01:00:44.947 --> 01:00:46.067]  Here is the full transcript.
[01:00:46.067 --> 01:00:49.808]  It's on InfoWars.com and it's on NaturalNews.com.
[01:00:49.808 --> 01:00:52.428]  We'll also post it to NewsWars.com.
[01:00:52.428 --> 01:00:56.349]  That doesn't get censored as bad as NaturalNews.com or InfoWars.com.
[01:00:57.466 --> 01:00:59.968]  Full transcript of smoking gun bombshell interview.
[01:00:59.968 --> 01:01:06.113]  Professor Francis Boyle exposes the bioweapons origins of the COVID-19 coronavirus.
[01:01:06.113 --> 01:01:07.053]  Absolutely amazing.
[01:01:07.053 --> 01:01:09.295]  So glad that Mike did that.
[01:01:09.295 --> 01:01:10.356]  That was a historic interview.
[01:01:10.356 --> 01:01:15.279]  We should try to get Dr. Boyle on the Sunday show if we can for an emergency broadcast tomorrow.
[01:01:15.279 --> 01:01:17.121]  This is a short segment, long segment coming up, Mike.
[01:01:19.840 --> 01:01:23.442]  Some stations don't carry this for five minutes, so let's get into your big announcements next segment.
[01:01:23.442 --> 01:01:27.564]  But all this is important on why what Boyle talked about so big.
[01:01:27.564 --> 01:01:28.684]  He just went and did research.
[01:01:28.684 --> 01:01:36.568]  It's hiding in plain view, and the scientists and others five years ago saying, what the hell are major universities doing selling China this exact chimera?
[01:01:36.568 --> 01:01:37.868]  This is smoking gun.
[01:01:37.868 --> 01:01:41.710]  So then I asked the question, Mike, who's setting up who?
[01:01:41.710 --> 01:01:42.570]  Why did they do this?
[01:01:42.570 --> 01:01:45.671]  Now why do you think it popped out?
[01:01:45.671 --> 01:01:46.472]  What's behind this?
[01:01:48.137 --> 01:01:52.278]  Well, first of all, it's clear that this was engineered as a weapon against humanity.
[01:01:52.278 --> 01:01:59.401]  As Professor Boyle said in the interview, and I verified, I purchased the full PDF of one of the papers that he was referring to.
[01:01:59.401 --> 01:02:06.724]  And sure enough, in that paper it says that this is designed to enhance human-to-human transmission, to make it spread as quickly as possible.
[01:02:06.724 --> 01:02:08.264]  That's in the science paper.
[01:02:08.264 --> 01:02:10.345]  That's not even just a meta-analysis.
[01:02:10.345 --> 01:02:11.325]  That's in the paper.
[01:02:11.325 --> 01:02:16.207]  Furthermore, this class of beta-coronaviruses has no
[01:02:16.727 --> 01:02:17.768]  We're good to go.
[01:02:32.805 --> 01:02:33.306]  That's right.
[01:02:33.306 --> 01:02:38.412]  This is created, this is engineered, and still in the mainstream media, they're lying to us about it.
[01:02:38.412 --> 01:02:44.079]  Now, yes, it was probably engineered by a variety of scientists in a number of labs around the world.
[01:02:44.079 --> 01:02:49.465]  So, bottom line, we have a worldwide bioweapon-engineered, genetically-engineered outbreak right now.
[01:02:49.465 --> 01:02:49.786]  That's right.
[01:02:50.586 --> 01:02:51.166]  Well, that's right.
[01:02:51.166 --> 01:02:54.068]  They're building weapons against humanity, and they got out.
[01:02:54.068 --> 01:02:55.629]  We don't know exactly how they got out.
[01:02:55.629 --> 01:02:57.931]  I think it was now released on purpose in China.
[01:02:57.931 --> 01:03:05.835]  I was about to say, we'll start over when we come back at some stations again, but obviously, Xi Jinping's in trouble, he's been embarrassed, he wants to go into Taiwan.
[01:03:05.835 --> 01:03:07.937]  This is perfect time.
[01:03:07.937 --> 01:03:19.544]  Well, yeah, and they know this tends to kill the elderly, and I've pointed out, globally, almost every nation, every government is bankrupt unless they can find a way to kill off a lot of the elderly citizens who are collecting entitlements.
[01:03:20.194 --> 01:03:22.676]  You know, I mean, the only way to make the U.S.
[01:03:22.676 --> 01:03:30.904]  government solvent is to, frankly, eliminate most of the elderly who are collecting Social Security... Oh, this is definitely... It's what Bloomberg says!
[01:03:30.904 --> 01:03:35.548]  He says to fix the Ponzi scheme, because they inflated the money, kill old people!
[01:03:35.548 --> 01:03:36.690]  Bull BS, man!
[01:03:37.827 --> 01:03:43.793]  Yeah, and again, a virus cannot be traced exactly back to who launched it or who deployed it.
[01:03:43.793 --> 01:03:45.234]  Well, that's why they handed it out.
[01:03:45.234 --> 01:03:48.437]  Clearly, why the hell would we sell this to China and others?
[01:03:48.437 --> 01:03:51.100]  That was under Obama because the globalists wanted to release this later.
[01:03:52.003 --> 01:03:53.903]  Oh, and by the way, it is true.
[01:03:53.903 --> 01:03:54.724]  You asked me about this.
[01:03:54.724 --> 01:03:55.764]  Is it race-specific?
[01:03:55.764 --> 01:03:58.644]  My initial answer was I didn't have information at that time.
[01:03:58.644 --> 01:04:00.045]  I've done additional research.
[01:04:00.045 --> 01:04:05.846]  It's absolutely... It has a higher propensity for infectiousness and mortality in Asian people.
[01:04:05.846 --> 01:04:08.746]  There's no question about that now because of the ACE2 inhibitor.
[01:04:08.746 --> 01:04:13.227]  And especially South Chinese Han people and Japanese people.
[01:04:13.227 --> 01:04:15.708]  In fact, it's the most infectious in Japanese people.
[01:04:15.708 --> 01:04:17.468]  Which is... Let's stay right there.
[01:04:17.468 --> 01:04:19.369]  I'm going to give you the form and come back.
[01:04:19.369 --> 01:04:20.489]  Race-specific evidence.
[01:04:21.502 --> 01:04:24.524]  The fact that it was cooked up at a U.S.
[01:04:24.524 --> 01:04:25.545]  university will go over.
[01:04:25.545 --> 01:04:29.267]  The fact that it's been a big controversy five years ago that they made this thing.
[01:04:29.267 --> 01:04:33.990]  And then now Bill and Melinda Gates have patented something along these lines for the vaccine.
[01:04:33.990 --> 01:04:35.591]  What is the big plan?
[01:04:35.591 --> 01:04:37.092]  We are smart enough to counter it.
[01:04:38.174 --> 01:04:40.036]  We, together, can defeat it.
[01:04:40.036 --> 01:04:46.044]  When this was all launching five weeks ago, we've never seen hack attacks, denial of services, and dirty tricks like it.
[01:04:46.044 --> 01:04:50.028]  And everybody else I know got hit, not just Mike Adams or InfoWars.
[01:04:50.028 --> 01:04:53.232]  You know a war starts when the artillery opens up on your ass.
[01:04:53.232 --> 01:04:53.673]  Stay with us.
[01:04:58.743 --> 01:05:01.344]  Alex Jones here with two big announcements.
[01:05:01.344 --> 01:05:08.328]  Ultra 12 and Vitamin Mineral Fusion are both back in stock after being sold out for months.
[01:05:08.328 --> 01:05:18.753]  Vitamin Mineral Fusion is high quality vitamins, minerals, amino acids, and other key cofactors that are so good for you and your family, especially your children's bodies and your immune systems.
[01:05:19.193 --> 01:05:25.474]  Ultra 12 is the highest quality vitamin B12 taken sublingually under the tongue.
[01:05:25.474 --> 01:05:26.454]  It is back in stock.
[01:05:26.454 --> 01:05:35.676]  You can get them both individually for 40% off right now and get them together as a combo for 50% off.
[01:05:35.676 --> 01:05:43.118]  This makes your life so much better when you have a good multivitamin mineral that you actually absorb and as a tasty fruit punch.
[01:05:43.118 --> 01:05:43.578]  And of course,
[01:05:44.438 --> 01:05:51.166]  Vitamin B12 is the bedrock foundation of energy, stamina, libido, just everything.
[01:05:51.166 --> 01:05:57.072]  And they're both back in stock 40% off individually or 50% off when you get them together at InfoWareStore.com.
[01:06:07.734 --> 01:06:13.258]  The answer to 1984 is 1776.
[01:06:13.258 --> 01:06:17.621]  You're listening to The Alex Jones Show.
[01:06:17.621 --> 01:06:23.164]  I have been on air since 1995.
[01:06:23.164 --> 01:06:26.847]  That's 25 plus years.
[01:06:26.847 --> 01:06:31.810]  And I've never covered news that's science fiction.
[01:06:31.810 --> 01:06:34.292]  But you know, it is the year 2020.
[01:06:37.242 --> 01:06:39.424]  We are in the future.
[01:06:39.424 --> 01:06:41.465]  We're here.
[01:06:41.465 --> 01:06:50.032]  Mike Adams, naturalnews.com engineer, owns a major testing lab, has businesses in China, in Hong Kong, Taiwan.
[01:06:50.032 --> 01:06:54.515]  He's been the cutting edge, along with Dr. Francis Boyle, the author of the U.S.
[01:06:54.515 --> 01:06:56.597]  Biological Weapons Treaty and World Treaty.
[01:06:59.281 --> 01:07:07.364]  And it's all in mainline papers that five years ago Obama allowed this to be sold to China, this very chimera virus.
[01:07:07.364 --> 01:07:09.125]  It was a big controversy.
[01:07:09.125 --> 01:07:10.886]  Lab-made coronavirus triggers debate.
[01:07:10.886 --> 01:07:12.406]  The scientists.
[01:07:12.406 --> 01:07:17.508]  You go into the actual papers, it's this.
[01:07:17.508 --> 01:07:18.889]  Major Indian universities come out.
[01:07:20.103 --> 01:07:23.764]  And scanning, they go, yeah, you can see the marks where they cut in the HIV delivery system.
[01:07:23.764 --> 01:07:25.464]  You can see the other viruses.
[01:07:25.464 --> 01:07:27.445]  This thing doesn't have a pedigree.
[01:07:27.445 --> 01:07:29.825]  It's not like a German Shepherd or a Chihuahua.
[01:07:29.825 --> 01:07:32.886]  Oh, that's a Chihuahua.
[01:07:32.886 --> 01:07:34.866]  It's a chimera, like the Greeks would say.
[01:07:34.866 --> 01:07:38.087]  Part snake, part goat, part lion.
[01:07:38.087 --> 01:07:39.547]  I mean, it's ridiculous.
[01:07:39.547 --> 01:07:43.488]  It's like a Porsche on the front of an F-150 pickup.
[01:07:43.488 --> 01:07:46.289]  It's just, you're like, what the hell is that?
[01:07:46.289 --> 01:07:47.649]  Well, now that's all confirmed.
[01:07:48.925 --> 01:07:52.689]  And you've got the federal government admitting that it's super contagious and spreading.
[01:07:52.689 --> 01:07:56.694]  You've got the fact that it is race-specific coming out.
[01:07:56.694 --> 01:07:59.477]  And now they say Japan's going to be the new epicenter.
[01:07:59.477 --> 01:08:05.664]  It's just racing through because they're from Chinese derivation, but even more, not in a mean thing, but more inbred, more
[01:08:10.450 --> 01:08:12.413]  Less genetic code.
[01:08:12.413 --> 01:08:13.434]  That's variant.
[01:08:13.434 --> 01:08:15.476]  The perfect target for race-specific bioweapons.
[01:08:15.476 --> 01:08:19.621]  And that's in the news now that it's racing through the Japanese.
[01:08:19.621 --> 01:08:26.370]  So, Mike, give us a synopsis on this right now because this is just unbelievable.
[01:08:27.557 --> 01:08:33.222]  Well, the term, what you're describing, the lack of genetic diversity is called genetic homogeneity.
[01:08:33.222 --> 01:08:44.511]  Now, these delusional left-wing nutbags will think that I'm calling Chinese people homos when I say homogeneity because they don't know what words mean and they don't understand anything about science.
[01:08:44.511 --> 01:08:50.476]  And by the way, let me just say, I'm tired of this cult criminal Jack Dorsey leading this left-wing lunatic
[01:08:51.216 --> 01:09:00.285]  A cult of censors and moderators who think they have a monopoly on the truth, and now they're going to have a social score that's run by these left-wing lunatics.
[01:09:00.285 --> 01:09:01.606]  They don't have a monopoly on facts.
[01:09:01.606 --> 01:09:05.870]  They are living in a delusional world of mental illness, okay?
[01:09:05.870 --> 01:09:06.611]  That's what they are.
[01:09:06.611 --> 01:09:07.952]  And Jack Dorsey should be arrested.
[01:09:07.952 --> 01:09:08.292]  You're right.
[01:09:08.292 --> 01:09:12.877]  It's called homogenous, which causes more disease because there's less genetic...
[01:09:14.392 --> 01:09:15.934]  Right, less genetic diversity.
[01:09:15.934 --> 01:09:16.595]  Exactly.
[01:09:16.595 --> 01:09:21.181]  Now look, so America has a lot of genetic diversity because of our history.
[01:09:21.181 --> 01:09:27.669]  So we have, you know, many different people from many different countries of origin, different skin colors, different DNA background and so on.
[01:09:27.669 --> 01:09:31.094]  And we know that hybrid vigor in plants or in mammals is stronger.
[01:09:31.738 --> 01:09:32.939]  Yes, yes.
[01:09:32.939 --> 01:09:37.843]  But the Chinese culture is very homogeneous in terms of its genetic code.
