[00:00:11.167 --> 00:00:13.314]  The Alex Jones Show.
[00:29:42.589 --> 00:29:51.632]  Bodies combines turmeric with organic herbs such as spearmint, sage, lemon balm, and thyme to work synergistically for full body support.
[00:29:51.632 --> 00:30:00.415]  Try Bodies today at Infowarslife.com or call us at 188-253-3139.
[00:30:00.415 --> 00:30:08.118]  Do you realize that when you spread the links from Infowars.com, when you spread the videos, you are changing the world?
[00:30:08.118 --> 00:30:08.578]  It's you
[00:30:09.693 --> 00:30:12.196]  That's why you've been on the team supporting us, praying for us, and spreading the word.
[00:30:12.196 --> 00:30:13.517]  You are the InfoWar.
[00:30:13.517 --> 00:30:16.480]  And now because of their intensifying censorship, it's more important than ever
[00:30:30.834 --> 00:30:42.240]  That everyone go to InfoWars.com forward slash newsletter and sign up via email so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[00:30:42.240 --> 00:30:50.204]  And so now I ask you more than ever to share the InfoWars.com articles, to share the videos, to tell people about the local stations you're listening to.
[00:30:50.204 --> 00:30:56.768]  The bare minimum you can do is sign up for the free newsletter at InfoWars.com forward slash newsletter.
[00:30:57.228 --> 00:31:00.330]  We are the Renaissance, and we are winning.
[00:31:00.330 --> 00:31:10.935]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[00:31:10.935 --> 00:31:15.858]  That's why I'm introducing Z-Shield, toxic metal and chemical defense support.
[00:31:15.858 --> 00:31:17.359]  It's made in the USA.
[00:31:17.359 --> 00:31:17.479]  It's
[00:31:17.679 --> 00:31:24.167]  Filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the info war.
[00:31:24.167 --> 00:31:26.249]  It is a classical 360 win.
[00:31:26.249 --> 00:31:35.841]  This is the formula that I personally have been taking for over a year and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[00:31:35.981 --> 00:31:45.527]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that patriots stay as healthy and as clean and as focused as you can be.
[00:31:45.527 --> 00:31:52.772]  Because we need you, the remnant of America, to reignite those brush fires to the next level and to be healthy and as focused as you can be.
[00:31:52.772 --> 00:31:56.074]  Thanks to your support and your prayers, together, we're changing the world.
[00:31:56.074 --> 00:31:57.675]  Now it's time to change our bodies.
[00:31:57.675 --> 00:31:58.476]  With Z Field.
[00:31:58.476 --> 00:31:59.217]  InfoWarsLive.com
[00:32:00.106 --> 00:32:03.709]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:32:03.709 --> 00:32:05.491]  Introducing Pollen Block.
[00:32:05.491 --> 00:32:16.760]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:32:17.521 --> 00:32:26.727]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:32:26.727 --> 00:32:37.793]  They began studying this effect in published trials, and decades later, we now have the fruit of this research, a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:32:37.793 --> 00:32:40.395]  Pollen block is natural and effective.
[00:32:40.395 --> 00:32:42.116]  It is not an antihistamine.
[00:32:42.116 --> 00:32:46.919]  In fact, current research has found that it actually acts by blocking the activity of tryptase,
[00:32:47.179 --> 00:32:49.001]  You're listening to the Alex Jones Show!
[00:33:14.022 --> 00:33:25.874]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:33:25.874 --> 00:33:28.916]  The great mystery is why the president
[00:33:30.390 --> 00:33:33.774]  Has not spoken up for our country.
[00:33:33.774 --> 00:33:39.882]  And we saw that most clearly in this recent meeting with Putin.
[00:33:39.882 --> 00:33:43.366]  We don't know what was said in the room.
[00:33:43.366 --> 00:33:44.768]  We're just the two of them.
[00:33:45.669 --> 00:33:50.993]  Putin is basically telling the world what was decided.
[00:33:50.993 --> 00:34:05.402]  You know, he has been giving press statements, he's calling in Russian ambassadors to other countries, he's reaching out to other leaders, and he's basically saying, well, here's what we decided, and we're hearing crickets from the White House.
[00:34:05.822 --> 00:34:18.128]  There are some tech experts in Silicon Valley with whom I have met who say that maybe what they'll do this next time is to really disrupt the actual election.
[00:34:18.128 --> 00:34:22.411]  Shut down the servers that you send results to.
[00:34:22.411 --> 00:34:28.534]  Interfere with the operation of voting machines because still too many of them are linked to the internet.
[00:34:31.508 --> 00:34:35.949]  That is so hypocritical that it is laughable.
[00:34:35.949 --> 00:34:49.254]  Has Hillary Clinton forgotten that her boss, Barack Obama, was caught up on a hot mic telling the Russians that after he was re-elected in his last election, he would have much greater flexibility in giving them whatever they wanted?
[00:34:50.534 --> 00:35:01.261]  Does she really expect us to forget the fact that when the Russians rolled into Crimea, she, as Secretary of State, Barack Obama, her leader, did nothing?
[00:35:01.261 --> 00:35:19.352]  Does she really expect us to forget about the cash she took in Uranium One, or the failure of her Russian reset, or the fact that her minions, the Podesta brothers, were literally making millions in banking, in gas, in uranium in Russia?
[00:35:19.992 --> 00:35:23.033]  No, that is about as funny as you can get.
[00:35:23.033 --> 00:35:27.254]  And then the question of the hacking of the elections is hysterical.
[00:35:27.254 --> 00:35:46.639]  As we reported right here at InfoWars last week, two British royals, billionaires, members of the Queen's Privy Council, globalist associates of George Soros, have gotten a complete monopoly on the software that is used in 90%
[00:35:48.619 --> 00:35:53.803]  of the computerized voting machines in the United States.
[00:35:53.803 --> 00:36:14.100]  If there's any danger of hacking in the next election, it's not from the Russians, it's from Hillary's compatriot and patron, George Soros, and his two business billionaire royals, who are protected by the Queen.
[00:36:14.100 --> 00:36:14.281]  Now,
[00:36:16.371 --> 00:36:35.693]  The Mueller investigation is of course the next extension of the phony Russian collusion narrative that is designed to distract us from the real illegal activity, the use of FISA warrants and the abuse of power involved in spying on Donald Trump's campaign.
[00:36:36.594 --> 00:36:45.882]  It was revealed on Friday that my longtime friend, Kristen Davis, has been subpoenaed by the special counsel.
[00:36:45.882 --> 00:36:53.188]  Now, Kristen Davis is maybe better known to many of you as the Manhattan Madam.
[00:36:53.188 --> 00:37:02.135]  Many years ago, she was convicted of running one of the largest and most successful call girl rings in the world.
[00:37:02.956 --> 00:37:18.652]  She went to prison for her illegal activity, but Governor Eliot Spitzer, who utilized her call girl service, paid no real price and actually went on to host a show at CNN.
[00:37:18.652 --> 00:37:24.257]  It shows you the disparity in our justice system in how men and women are treated.
[00:37:25.078 --> 00:37:37.845]  Now, the Special Counsel wants to question Kristen Davis, who has worked on and off for me for 10 years, about Russian collusion and WikiLeaks collaboration.
[00:37:37.845 --> 00:37:39.426]  Here's the problem.
[00:37:39.426 --> 00:37:45.049]  Kristen Davis didn't work for me at all in 2015, and she didn't work for me in 2016.
[00:37:46.810 --> 00:37:55.482]  Although I paid her in December of 2016, she didn't come to work for me until January.
[00:37:55.482 --> 00:37:58.987]  That's because in all of 2015, she was incarcerated, and in 2016, she was with child.
[00:38:03.826 --> 00:38:07.707]  So she can have no knowledge of these activities.
[00:38:07.707 --> 00:38:26.854]  But now, Kirsten Davis, a single mother, who's in the perfectly legal cosmetology business, has to pay legal fees to go before the grand jury and be questioned about matters that she knows nothing whatsoever about because she wasn't even there.
[00:38:26.854 --> 00:38:29.015]  She wasn't in my employ.
[00:38:29.895 --> 00:38:36.278]  This kind of reminds me of the special counsel's efforts to subpoena a young man named Andrew Miller.
[00:38:36.278 --> 00:38:39.719]  Andrew Miller was an associate of mine for a number of years.
[00:38:39.719 --> 00:38:42.260]  He's a very active libertarian.
[00:38:42.260 --> 00:38:47.802]  He supported Gary Johnson for president in both 2012 and 2016.
[00:38:47.802 --> 00:38:57.606]  He left me three years ago to go into the perfectly legal marijuana business with all the requisite permits and approvals in the state of California.
[00:38:58.286 --> 00:39:08.594]  In other words, Andrew Miller, who Mr. Mueller is seeking to drag in front of a grand jury, was also not working for me during the 2016 election.
[00:39:08.594 --> 00:39:14.318]  Although we weren't certainly in touch, and he did work on tiny projects, but like Kristen Davis,
[00:39:14.938 --> 00:39:20.902]  He has no knowledge of Russian collusion or WikiLeaks collaboration.
[00:39:20.902 --> 00:39:24.364]  This is a continuation of the witch hunt.
[00:39:24.364 --> 00:39:27.065]  Yes, a fishing expedition.
[00:39:27.065 --> 00:39:33.469]  Now, Mr. Mueller's agents don't like it when we call his investigation exactly what it is.
[00:39:33.469 --> 00:39:34.610]  A fraud.
[00:39:35.670 --> 00:39:45.080]  They have come up with no evidence of collusion or conspiracy or coordination between the Russian state and the Trump campaign.
[00:39:45.080 --> 00:39:57.572]  Nobody is fooled by the show trial of the first 13 Russians and nobody will believe that the 16 Russians more recently charged have been definitively declared guilty when they haven't.
[00:39:58.740 --> 00:40:08.626]  It's a public relations move designed to bolster Mr. Mueller's sagging credibility based on his failure to find any Russian collusion.
[00:40:08.626 --> 00:40:24.155]  So a single mother seeking to raise her son, my godson, Carter Stone Davis, is being harassed and has to shell out legal fees to be interrogated about affairs she knows nothing about.
[00:40:24.155 --> 00:40:25.256]  Her crime?
[00:40:25.256 --> 00:40:27.137]  She's a friend of Roger Stone's.
[00:40:28.077 --> 00:40:42.000]  Joining us coming up is another patriot who has paid a heavy price for his advocacy of the candidacy of Donald Trump, and that is Michael Caputo, who will join us shortly.
[00:40:42.000 --> 00:40:44.661]  And then we're going to be taking your calls.
[00:40:44.661 --> 00:40:46.321]  To do that, you call us at 877-789-2539.
[00:40:46.321 --> 00:40:46.501]  That's 877-789-2539.
[00:40:55.163 --> 00:41:05.351]  Many Infowarriors want to understand why the FBI did this CYA move today, essentially feeding off their own BS.
[00:41:05.351 --> 00:41:11.936]  They create a fake document and then they cite the document they created as the rationale
[00:41:12.476 --> 00:41:16.541]  Uh, to claim that Carter Page had been recruited by the Russians.
[00:41:16.541 --> 00:41:19.704]  A narrative that they themselves created.
[00:41:19.704 --> 00:41:21.747]  This is extraordinary!
[00:41:21.747 --> 00:41:29.715]  Yet, the MSNBCs, the Voxes, the Daily Beast, they continue to regurgitate the same crap.
[00:41:30.657 --> 00:41:38.646]  That the FBI was justified in their examination of the affairs of Mr. Page.
[00:41:38.646 --> 00:41:41.470]  When we come back, Michael Caputo joins us.
[00:41:41.470 --> 00:41:49.459]  But before we get there, I want to ask you to go to the Infowars.com store now, because we face the greatest challenge in our history.
[00:41:50.180 --> 00:42:02.402]  It was Infowars that broke the news that Tony Podesta would be given immunity in the trial of Paul Manafort when Podesta did the same thing that Manafort is accused of.
[00:42:03.405 --> 00:42:08.869]  Lobbying for the Ukrainian political party without registering.
[00:42:08.869 --> 00:42:22.901]  Mr. Mueller exposes the completely partisan nature of his entire probe in that he's given Bill and Hillary's pal Podesta immunity for a crime that Manafort will now be prosecuted for.
[00:42:22.901 --> 00:42:24.002]  How convenient.
[00:42:24.582 --> 00:42:31.068]  Who are the other four people that Mr. Mueller has asked the court to grant immunity to?
[00:42:31.068 --> 00:42:35.072]  We'll be reporting on that story at InfoWars as well.
[00:42:35.072 --> 00:42:43.159]  So, we'll be right back with Michael Caputo and he'll help us break down the news about Carter Page and the FISA warrants.
[00:43:00.033 --> 00:43:05.754]  Anyone who studied history and knows how human systems work is horrified.
[00:43:05.754 --> 00:43:11.256]  We have global, hardcore, anti-human psychopaths in control of the big corporations.
[00:43:11.256 --> 00:43:18.657]  They're trying to wreck free market and consolidate total control, dumb humanity down ahead of replacing us with machines.
[00:43:18.657 --> 00:43:21.838]  And Trump has come in and is resisting that and saying we have a human future.
[00:43:22.598 --> 00:43:26.841]  They are launching a civil war against nation states right now, collapsing our borders.
[00:43:26.841 --> 00:43:28.262]  And my only message is this.
[00:43:28.262 --> 00:43:32.145]  Everybody better wake up and realize the fight is now.
[00:43:32.145 --> 00:43:40.171]  Everybody should be very, very urgent because the left and the globalists are frantic and launching their anti-human plan because they crave to control people.
[00:43:40.171 --> 00:43:43.033]  Those of us that are pro-human don't crave power.
[00:43:43.033 --> 00:43:43.874]  We already have the power.
[00:43:43.874 --> 00:43:49.078]  But we have to realize these scum are coming after us and we have to speak out and take action now.
[00:43:49.878 --> 00:43:52.640]  InfoWars is on the front line, and so are you!
[00:43:52.640 --> 00:43:59.044]  We are the resistance!
[00:43:59.044 --> 00:44:17.897]  I want to plow into all of this, but I'm going to spend a few minutes here first, just encouraging listeners to understand that when you buy t-shirts, or water filtration systems, or books, or videos, or other material from InfoWarsStore.com, you are funding
[00:44:18.217 --> 00:44:19.017]  The revolution.
[00:44:19.017 --> 00:44:21.118]  I mean, I cannot say it any clearer.
[00:44:21.118 --> 00:44:24.839]  And so it is essential that you purchase the products at InfoWarsStore.com.
[00:44:24.839 --> 00:44:32.381]  I don't want to thank everybody that has, but we've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine in it.
[00:44:32.381 --> 00:44:34.762]  You cannot beat that for children and adults.
[00:44:34.762 --> 00:44:37.402]  We've got the best mouthwash designed by Dr. Jones.
[00:44:37.402 --> 00:44:40.203]  That's my dad, with colloidal silver and iodine as well.
[00:44:40.203 --> 00:44:42.304]  InfoWarsLife.com or AAA253-3139.
[00:44:42.304 --> 00:44:43.264]  And you're purchasing the products
[00:44:46.465 --> 00:44:51.878]  Stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[00:44:51.878 --> 00:44:56.348]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[00:45:02.535 --> 00:45:11.939]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:45:11.939 --> 00:45:23.364]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
[00:45:23.364 --> 00:45:29.066]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[00:45:29.326 --> 00:45:40.772]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:45:40.772 --> 00:45:48.976]  You can even choose to start your morning healthier with the Immune Support Blend, infused with a powerful blend to support your immune response and stamina.
[00:45:48.976 --> 00:45:51.477]  It's time to take care of your morning routine.
[00:45:51.477 --> 00:45:57.159]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:46:00.888 --> 00:46:05.454]  Patrick, in the great nation of Australia, you're on the air worldwide.
[00:46:05.454 --> 00:46:06.035]  Thanks for calling.
[00:46:06.035 --> 00:46:07.476]  Hey Alex, mate.
[00:46:07.476 --> 00:46:11.141]  I've been following you since I was 14, and I'm 32 now.
[00:46:11.141 --> 00:46:19.832]  I remember back when InfoWars and Prison Planet, it was just blue text on a white screen, and I had to load down the page on my dial-up internet, and I thought it was
[00:46:19.952 --> 00:46:36.091]  Pretty cool and read all the books and seen all the DVDs and followed all your guests and I've been using your products since the first iteration of Survival Shield and since then I'm on the X2, the Super Male Vitality, the Caveman, the Real Red Pill, Micro ZX, Body, it's all amazing.
[00:46:36.591 --> 00:46:45.198]  Yeah, and I wanted to say that by following you so much, it's like you're just detoxing the mind, you're detoxing the body, you're detoxing the spirit.
[00:46:45.198 --> 00:46:50.102]  And it's just the more you know God, the more you fear God, but the more you chase God.
[00:46:50.102 --> 00:46:55.706]  And I wanted to say that it's an honor to stand side by side with you, the crew, and the listeners out there, 1776 worldwide.
[00:47:03.386 --> 00:47:05.982]  You're listening to The Alex Jones Show.
[00:47:24.850 --> 00:47:31.917]  Live from the Infowars.com studios, you're listening to the Alex Jones Show.
[00:47:31.917 --> 00:47:37.743]  And now, your host, Roger Stone.
[00:47:37.743 --> 00:47:40.066]  Welcome back to the Alex Jones Show.
[00:47:41.411 --> 00:47:47.496]  We're going to give you an extraordinary example of Trump derangement syndrome.
[00:47:47.496 --> 00:48:07.051]  Michael Caputo, a longtime friend of mine and a key soldier in the Trump revolution, was back in the newspapers this week because a Republican political strategist named Sherry Jacobus actually advocated the violent rape of Caputo's children on Twitter.
[00:48:08.229 --> 00:48:14.954]  The response of her employers at USA Today was not favorable.
[00:48:14.954 --> 00:48:20.118]  Joining us now to break this vile story down is Michael Caputo.
[00:48:20.118 --> 00:48:23.020]  Michael, welcome to the Alex Jones Show.
[00:48:23.020 --> 00:48:25.562]  Thanks for having me, Roger.
[00:48:25.562 --> 00:48:34.208]  I've seen a lot of things in politics, but this was among the most vile, distasteful, incredible things I've ever seen.
[00:48:34.208 --> 00:48:36.210]  Tell folks exactly what happened here.
[00:48:37.614 --> 00:48:46.564]  Well, Sherry Jacobus is or was a columnist for the USA Today, and she was a Republican operative about 10 years ago.
[00:48:46.564 --> 00:48:51.870]  She tried to get a job with Donald Trump and was turned down and went crazy after that.
[00:48:51.870 --> 00:48:57.877]  She started becoming very active on Twitter and social media, beating up on Donald Trump and anyone near him.
[00:48:57.877 --> 00:48:58.818]  And about a year ago,
[00:48:59.837 --> 00:49:03.401]  She decided that I was gonna be one of those people she's beating up on.
[00:49:03.401 --> 00:49:15.152]  For that entire time, she picked on my family, my wife, you know, started asking about, you know, telling me that my children were gonna hate me after I go to prison, etc, etc.
[00:49:15.152 --> 00:49:22.459]  And, you know, at first I engaged her to try and calm her down, and then I ignored her, but she continued to do it even though I had blocked her.
[00:49:22.939 --> 00:49:36.890]  And then when you and I revealed that the FBI had sent an informant at Henry Greenberg to try to entrap us in 2016, she unblocked me because she had been blocking me for some time and then started going after me.
[00:49:36.890 --> 00:49:45.456]  Well, about late last week, Roger, I was going back and forth with a Florida Politico reporter named Mark Caputo.
[00:49:45.456 --> 00:49:48.779]  You know he and I are not related, but you're friendly with him and so am I.
[00:49:49.219 --> 00:49:56.146]  And we were talking just simply about very general issues and Sherry jumped in and started going at me.
[00:49:56.146 --> 00:50:06.216]  So I did what I have been doing ever since I decided I didn't want to, you know, engage with her anymore and I just tweeted back at her a hashtag which I created for her.
[00:50:07.242 --> 00:50:09.083]  Bitter, childless, and alone.
[00:50:09.083 --> 00:50:13.626]  Because she's bitter about Donald Trump not hiring her.
[00:50:13.626 --> 00:50:18.228]  She's childless for reasons that became obvious in the last couple of days.
[00:50:18.228 --> 00:50:21.210]  And she's very alone.
[00:50:21.210 --> 00:50:23.111]  When I did that, she went nuts.
[00:50:23.111 --> 00:50:36.418]  And she sent a tweet saying that when I'm in jail, my toddler daughters can actually work for Epstein, the Clinton pal who was arrested for and found guilty
[00:50:37.198 --> 00:50:38.179]  So... So...
[00:50:52.606 --> 00:50:54.167]  So let's put up that tweet again.
[00:50:54.167 --> 00:50:58.048]  Let's just take a look at that to give you some idea of the debasement.
[00:50:58.048 --> 00:51:18.094]  Are your daughters, these are children, ugly like you, she asks, or can Trump use them at the Epstein parties, Jeffrey Epstein, a convicted pedophile, friend of Bill and Hillary's, major donor to the Clinton Foundation, so they can survive when you're broke, bitter, I assume she means alone, and in prison for treason?
[00:51:19.434 --> 00:51:26.537]  I understand that the editors at USA Today did not look kindly upon this slur.
[00:51:26.537 --> 00:51:28.518]  What happened then?
[00:51:28.518 --> 00:51:40.623]  Well, you know, according to USA Today, I notified them via Twitter, asked them if it was normal for their columnists to advocate the the rape of toddler girls.
[00:51:40.623 --> 00:51:44.345]  And then, according to their account, within an hour they called her up.
[00:51:44.924 --> 00:51:47.325]  And fired her ugly ass.
[00:51:47.325 --> 00:51:51.988]  And, you know, of course we also know that she was a columnist over at The Hill.
[00:51:51.988 --> 00:51:54.729]  She no longer writes there anymore either.
[00:51:54.729 --> 00:51:58.531]  Sherry Jacobus's platform is just now Twitter.
[00:51:58.531 --> 00:51:59.651]  And that's it.
[00:51:59.651 --> 00:52:00.752]  And you know what, Roger?
[00:52:00.752 --> 00:52:01.973]  I can't understand it.
[00:52:01.973 --> 00:52:07.415]  But Twitter doesn't have a problem with her advocating the rape of toddler girls.
[00:52:07.415 --> 00:52:08.796]  I've notified Twitter.
[00:52:08.796 --> 00:52:12.398]  They wrote back and said, this doesn't violate our terms of service.
[00:52:13.058 --> 00:52:15.520]  So she's saying that you can't be on Twitter.
[00:52:43.238 --> 00:52:49.862]  They would like to take... Well, I think, Roger, Sherry did this with my girls advocating their rape.
[00:52:49.862 --> 00:52:56.426]  About four or five times in different tweets, actually alleged that I was raping them.
[00:52:56.426 --> 00:52:59.288]  And those tweets are still up.
[00:52:59.288 --> 00:53:02.730]  She's not deleted them because she's mentally ill.
[00:53:02.730 --> 00:53:05.512]  And Twitter doesn't seem to have a problem with it.
[00:53:05.512 --> 00:53:08.554]  So I'm kind of palms up about it, Roger.
[00:53:08.554 --> 00:53:10.175]  You know, I don't understand it at all.
[00:53:11.725 --> 00:53:29.450]  So, I know, Michael, that you have very successfully been raising money from the President's supporters for a legal defense fund, and that you've been helping other supporters of the President who have been subject to the Mueller witch hunt, the phishing expedition that he is conducting.
[00:53:29.450 --> 00:53:37.512]  What's your analysis of the subpoena to Kristen Davis and the subpoena to Andrew Miller, who you certainly know?
[00:53:38.683 --> 00:53:50.433]  Well, Roger, I always thought from the very beginning that they asked me in for an interview with Mueller, and of course the Senate and the House did as well, because I'm an old friend of yours.
[00:53:50.433 --> 00:53:54.056]  And I think that I was the first one of your friends to be called in.
[00:53:54.056 --> 00:53:59.100]  Now there have been several, including Andrew and soon Kristen.
[00:53:59.100 --> 00:54:03.203]  This is not an investigation of a crime, Roger.
[00:54:03.203 --> 00:54:06.566]  This is an investigation of Donald Trump to try to find a crime.
[00:54:07.268 --> 00:54:10.529]  And they're going to the people who are closest to him, like you, Roger.
[00:54:10.529 --> 00:54:15.851]  You've been advising him on politics for three decades and more.
[00:54:15.851 --> 00:54:28.094]  And they're basically fishing around you, trying to grab everybody that you've ever intersected with to try to get somebody to identify some kind of crime or help them create one out of whole cloth that doesn't exist.
[00:54:28.094 --> 00:54:29.354]  That's what this is about.
[00:54:29.354 --> 00:54:33.856]  I mean, Andrew Miller, as you know, Roger, he's a house painter in St.
[00:54:33.856 --> 00:54:34.236]  Louis.
[00:54:34.901 --> 00:54:41.004]  You know, Kristen Davis is a cosmetologist in the New York City area.
[00:54:41.004 --> 00:54:44.566]  Neither of these people had any access to Donald Trump.
[00:54:44.566 --> 00:54:47.828]  Neither of them really were even interested in Donald Trump.
[00:54:47.828 --> 00:54:54.872]  The only reason they're being interviewed is because the Mueller team is trying to get you right dead center in the jackpot, Roger.
[00:54:54.872 --> 00:54:56.212]  You know that.
[00:54:56.212 --> 00:55:00.635]  And they're using, they're weaponizing the powers of the Department of Justice to do that.
[00:55:01.275 --> 00:55:02.436]  Here's their problem.
[00:55:02.436 --> 00:55:17.045]  They just cannot accept the fact that I was able to deduce what WikiLeaks was going to do by a careful reading of the WikiLeaks Twitter feed and by carefully reading every public interview that Julian Assange gave.
[00:55:17.605 --> 00:55:19.467]  Stone must have known in advance.
[00:55:19.467 --> 00:55:23.392]  He must have been collaborating with WikiLeaks and the Russians.
[00:55:23.392 --> 00:55:26.436]  The problem is, we can't find any evidence of it.
[00:55:26.436 --> 00:55:28.979]  That's because there isn't any.
[00:55:28.979 --> 00:55:31.162]  Yes, it was deduction.
[00:55:31.162 --> 00:55:33.144]  Yes, it was accurate.
[00:55:33.144 --> 00:55:33.404]  Yes.
[00:55:33.985 --> 00:55:38.286]  The WikiLeaks disclosure about Hillary Clinton were devastating.
[00:55:38.286 --> 00:55:46.369]  They show what a venal, greedy, corrupt witch she is and what a fraud her presidential campaign was.
[00:55:46.369 --> 00:55:54.852]  They show her up to her knees in dirty tricks herself, helping orchestrate the anti-Trump demonstrations at his rallies.
[00:55:54.852 --> 00:56:01.634]  What better way to distract from the criminality and the conduct of the Clintons than to raise a question about
[00:56:02.034 --> 00:56:04.836]  Where Wikileaks got the documents.
[00:56:04.836 --> 00:56:08.419]  Sorry leftists, I know you find this hard to believe.
[00:56:08.419 --> 00:56:19.229]  There is no evidence that I knew in advance about the source, content or the exact disclosure timing of the Wikileaks disclosures regarding the DNC.
[00:56:19.229 --> 00:56:21.330]  I don't know where they got the material.
[00:56:21.330 --> 00:56:23.192]  I never received it from them.
[00:56:23.192 --> 00:56:30.158]  I never passed anything on to Donald Trump or the Trump campaign or Julian Assange or Wikileaks.
[00:56:30.718 --> 00:56:40.045]  This is a left-wing conspiracy theory that Mr. Mueller is chasing down every blind alley he can find.
[00:56:40.045 --> 00:56:44.529]  They will find no evidence that this happened, because it didn't.
[00:56:44.529 --> 00:56:48.752]  Michael Caputo, thanks for joining us here at the Alex Jones Show.
[00:56:48.752 --> 00:56:52.295]  We give our regards to your family and your daughters.
[00:56:52.295 --> 00:56:59.180]  I'm sorry they had to put up with this kind of vile abuse, but I know that you are standing tall for the president.
[00:57:00.134 --> 00:57:00.835]  Thanks, Roger.
[00:57:00.835 --> 00:57:02.118]  Thanks a lot for having me on.
[00:57:02.118 --> 00:57:06.906]  And by the way, don't jaywalk, because that'll end up in the Mahler investigation.
[00:57:08.161 --> 00:57:09.462]  Thank you, Michael.
[00:57:09.462 --> 00:57:19.970]  We'll be right back because one of the leading memes of last week is that Donald Trump doesn't trust his own intelligence agencies.
[00:57:19.970 --> 00:57:24.654]  He trusts Vladimir Putin over the word of his own intelligence agencies.
[00:57:24.654 --> 00:57:30.198]  We're going to take a look at those intelligence agencies and take a look at their record regarding veracity.
[00:57:30.198 --> 00:57:34.501]  And maybe you will see why the president is right not to believe them.
[00:57:49.369 --> 00:57:55.656]  Choose to take control of your chemistry with Survival Shield X2 and BioTrue Selenium.
[00:57:55.656 --> 00:58:00.022]  This powerful combo is perfect for supporting your thyroid and health.
[00:58:00.022 --> 00:58:07.310]  BioTrue Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[00:58:07.310 --> 00:58:09.493]  Our super high quality nascent iodine,
[00:58:09.713 --> 00:58:15.936]  Is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[00:58:15.936 --> 00:58:23.699]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body.
[00:58:23.699 --> 00:58:30.602]  With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[00:58:30.982 --> 00:58:37.210]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[00:58:37.210 --> 00:58:41.055]  Take control of your chemistry today with this super combo.
[00:58:41.055 --> 00:58:48.084]  Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com
[00:58:50.242 --> 00:58:54.225]  Staying healthy on the go is just as important as staying healthy at home.
[00:58:54.225 --> 00:58:56.968]  But sometimes supplements don't work fast enough.
[00:58:56.968 --> 00:59:01.772]  That's why InfoWars Life has created a powerful new addition to the Super Blue line.
[00:59:01.772 --> 00:59:04.194]  Super Blue Silver Immune Gargle.
[00:59:04.194 --> 00:59:07.216]  Available in 1 oz., 3.5 oz., and 16 oz.
[00:59:07.216 --> 00:59:10.539]  bottles, Immune Gargle is perfect for the bathroom, kitchen,
[00:59:10.879 --> 00:59:12.299]  Or wherever you go.
[00:59:12.299 --> 00:59:19.001]  The incredible new purifying formula is dentist recommended for daily use whenever you feel like you need to stay clean.
[00:59:19.001 --> 00:59:27.122]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[00:59:27.122 --> 00:59:33.884]  With powerful, yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[00:59:34.304 --> 00:59:35.906]  You're listening to the Alex Jones Show!
[01:00:03.459 --> 01:00:07.822]  You are listening to an InfoWars.com Frontline Report.
[01:00:07.822 --> 01:00:12.344]  If you are receiving this transmission, you are the resistance.
[01:00:12.344 --> 01:00:15.586]  And now, your host, Roger Stone.
[01:00:18.277 --> 01:00:34.549]  At the beginning of the program, Alex Jones laid out for you the fact that Hillary Clinton, in her own book, revealed that she herself had gotten warm and fuzzy with Vladimir Putin in a secret meeting in which he took her to a special room.
