[00:00.000 --> 00:02.000]  We've got it
[29:12.440 --> 29:13.440]  The Americans at home
[29:13.440 --> 29:15.440]  I've turned a tremendous influence
[29:15.440 --> 29:17.440]  On our president in Congress
[29:17.440 --> 29:19.440]  And they really are calling the shots
[29:19.440 --> 29:22.440]  I think it's incumbent upon all of us
[29:22.440 --> 29:24.440]  As American citizens to pay attention
[29:24.440 --> 29:26.440]  Full of the republic identifies
[29:26.440 --> 29:28.440]  The enemies of our nation
[29:28.440 --> 29:30.440]  The criminal offshore cartel
[29:30.440 --> 29:32.440]  Hell bent on destroying sovereignty
[29:32.440 --> 29:35.440]  And on its ashes constructing world government
[29:35.440 --> 29:37.440]  Tim Geithner, Bernanke, they're arsonists
[29:37.440 --> 29:39.440]  They're asking for more matches
[29:39.440 --> 29:40.440]  And the Congress is saying
[29:40.440 --> 29:41.440]  Who do we make the checkout to?
[29:41.440 --> 29:43.440]  Today seems like nobody does care
[29:43.440 --> 29:45.440]  And right now in Washington DC
[29:45.440 --> 29:48.440]  We have seen a fall of the republic
[29:48.440 --> 29:50.440]  Get your copy of Fall of the Republic
[29:50.440 --> 29:53.440]  On DVD at infowars.com
[29:53.440 --> 29:55.440]  Or watch it online right now
[29:55.440 --> 30:17.440]  In super high quality at prisonplanet.tv
[30:26.440 --> 30:29.440]  Your risk is the hundreds of hazardous toxic detergents
[30:29.440 --> 30:32.440]  That give you rashes, itching sores
[30:32.440 --> 30:34.440]  And deteriorating clothing called lint
[30:34.440 --> 30:35.440]  If you want something better
[30:35.440 --> 30:37.440]  If you want something you've never had before
[30:37.440 --> 30:39.440]  You have to do something you've never done before
[30:39.440 --> 30:41.440]  Getting a free catalog is easy
[30:41.440 --> 30:44.440]  By calling 800-340-7091
[30:44.440 --> 30:47.440]  Or see Calvin on the web at 5starsope.com
[30:47.440 --> 30:49.440]  Take charge of your health now
[30:49.440 --> 30:52.440]  By calling 800-340-7091
[30:52.440 --> 30:56.440]  Or see Calvin on the web at 5starsope.com
[31:22.440 --> 31:24.440]  The power grid is dangerously overloaded
[31:24.440 --> 31:26.440]  And now, new socialist legislation
[31:26.440 --> 31:28.440]  Is only compounding the problem
[31:28.440 --> 31:29.440]  Number 4
[31:29.440 --> 31:31.440]  Dangerous weather is always a threat to local grids
[31:31.440 --> 31:33.440]  Every year, thousands of families
[31:33.440 --> 31:35.440]  Lose their power from weather-related onages
[31:35.440 --> 31:36.440]  Number 5
[31:36.440 --> 31:39.440]  A solar power generator provides powerful backup insurance
[31:39.440 --> 31:40.440]  And peace of mind
[31:40.440 --> 31:42.440]  Folks, I really believe in the solar power generators
[31:42.440 --> 31:44.440]  Offered by Solutions from Science
[31:44.440 --> 31:45.440]  One of my oldest sponsors
[31:45.440 --> 31:49.440]  You can get more information at www.mysolarbackup.com
[31:49.440 --> 31:51.440]  That's mysolarbackup.com
[31:51.440 --> 31:53.440]  Remember, the government doesn't own the sun
[31:53.440 --> 31:55.440]  So go to mysolarbackup.com
[31:55.440 --> 31:59.440]  Or call 1-877-327-0365
[31:59.440 --> 32:01.440]  When you're out on the road
[32:01.440 --> 32:03.440]  The last place you want to be
[32:03.440 --> 32:06.440]  Is on the road
[32:06.440 --> 32:08.440]  But if the unfortunate happens
[32:08.440 --> 32:11.440]  You'll be glad you were wearing diamond gussets
[32:11.440 --> 32:15.440]  There's a place down in Tennessee
[32:15.440 --> 32:20.440]  Where they make blue diamond gusset jeans
[32:20.440 --> 32:24.440]  They so pride in every stitch
[32:24.440 --> 32:28.440]  Guarantee you love the way they fit
[32:28.440 --> 32:31.440]  They put a diamond gusset in the crotch
[32:31.440 --> 32:33.440]  Where you need it most
[32:33.440 --> 32:37.440]  Blue diamond gussets got it
[32:37.440 --> 32:38.440]  Others don't
[32:38.440 --> 32:40.440]  We turned jeans inside out
[32:40.440 --> 32:42.440]  Diamond gusset jeans
[32:42.440 --> 32:45.440]  Made in the USA with unparalleled quality
[32:45.440 --> 32:47.440]  Our Defender Motorcycle Jeans combine
[32:47.440 --> 32:49.440]  Gusset Comfort with Kevlar Protection
[32:49.440 --> 32:51.440]  So you can ride all day with confidence
[32:51.440 --> 32:54.440]  Order yours at gusset.com
[32:54.440 --> 32:57.440]  Diamond gusset jeans got it
[32:57.440 --> 33:20.440]  Others don't
[33:27.440 --> 33:30.440]  And that's the end of the 28th day of August 2011
[33:30.440 --> 33:33.440]  If you go to infowars.com
[33:33.440 --> 33:35.440]  At the top of the page
[33:35.440 --> 33:38.440]  There is the headline, LinkedIn Red
[33:38.440 --> 33:42.440]  And we'll put it back on screen
[33:42.440 --> 33:47.440]  Special Report Green Terrorist
[33:47.440 --> 33:50.440]  Special Report Green Terrorist
[33:50.440 --> 33:52.440]  2012 and Apple
[33:52.440 --> 33:55.440]  And that's just one of the
[33:55.440 --> 33:59.440]  Three parts that we streamed live
[33:59.440 --> 34:02.440]  Last Thursday and also posted
[34:02.440 --> 34:05.440]  In full to prisonplanet.tv
[34:05.440 --> 34:08.440]  You can go there and watch all three parts
[34:08.440 --> 34:11.440]  Free at infowars.com
[34:11.440 --> 34:14.440]  And hopefully get this information
[34:14.440 --> 34:17.440]  Out to everyone you know
[34:17.440 --> 34:21.440]  Because the greenies are terrorists
[34:21.440 --> 34:24.440]  The greenies are organized crime
[34:24.440 --> 34:28.440]  The greenies are vicious eugenics
[34:28.440 --> 34:29.440]  Control freaks
[34:29.440 --> 34:32.440]  I have read over 100 books
[34:32.440 --> 34:35.440]  Written by the founders of the green movement
[34:35.440 --> 34:39.440]  Aaron Dykes who's here right now on Sunday afternoon
[34:39.440 --> 34:41.440]  Is completely obsessed with this information
[34:41.440 --> 34:43.440]  Since he's worked there for five years
[34:43.440 --> 34:45.440]  And discovered all of this
[34:45.440 --> 34:48.440]  And has read more than 100 books
[34:48.440 --> 34:50.440]  Written by the heads of the UN
[34:50.440 --> 34:52.440]  Nobel Prize winners
[34:52.440 --> 34:54.440]  Ted Turner, Prince Philip
[34:54.440 --> 34:56.440]  The policy reports
[34:56.440 --> 34:59.440]  They admit that the green movement has
[34:59.440 --> 35:03.440]  Nothing to do with quote protecting the planet
[35:03.440 --> 35:06.440]  And everything to do with seizing
[35:06.440 --> 35:10.440]  Complete and total control over society
[35:10.440 --> 35:13.440]  China can build multiple new power plants a week
[35:13.440 --> 35:16.440]  The US on average builds less than three
[35:16.440 --> 35:17.440]  Because of regulations
[35:17.440 --> 35:19.440]  Our power plants are clean
[35:19.440 --> 35:21.440]  There's our dirty
[35:21.440 --> 35:23.440]  All our power plants put out
[35:23.440 --> 35:25.440]  Is carbon dioxide and water vapor
[35:25.440 --> 35:27.440]  It goes through the scrubber systems
[35:27.440 --> 35:29.440]  That are the size of three, four, five, six
[35:29.440 --> 35:32.440]  Story buildings depending on how big the facility is
[35:32.440 --> 35:35.440]  So what does Obama and the UN do?
[35:35.440 --> 35:39.440]  They list carbon dioxide that humans exhale
[35:39.440 --> 35:43.440]  Plants then absorb it and basically breathe it
[35:43.440 --> 35:45.440]  They then put off oxygen
[35:45.440 --> 35:48.440]  That is the life cycle
[35:48.440 --> 35:51.440]  And so the globalists are putting a tax on the life cycle
[35:51.440 --> 35:54.440]  Now it isn't either you care about the environment or you don't
[35:54.440 --> 35:57.440]  The globalists control the environmental movement
[35:57.440 --> 36:00.440]  So that they can grandstand
[36:00.440 --> 36:03.440]  So they can moralize and boss everybody around
[36:03.440 --> 36:06.440]  And get us to accept going into basically slavery
[36:06.440 --> 36:09.440]  So they can selectively enforce and shut down whatever
[36:09.440 --> 36:12.440]  Corporations aren't part of their inner coterie
[36:12.440 --> 36:14.440]  Part of the good ol' boys club
[36:14.440 --> 36:16.440]  But it's also so
[36:16.440 --> 36:19.440]  They can distract everybody
[36:19.440 --> 36:22.440]  Away from real environmental issues
[36:22.440 --> 36:26.440]  Nuclear waste dumps, toxic waste dumping, cross species
[36:26.440 --> 36:29.440]  Mixing of different animal species and plant species
[36:29.440 --> 36:34.440]  Already giving rise to all sorts of mutated viruses
[36:34.440 --> 36:37.440]  Bacteria, micro plasms
[36:37.440 --> 36:40.440]  All sorts of mutations jumping out of plants
[36:40.440 --> 36:43.440]  Even into animals now
[36:43.440 --> 36:46.440]  Thousands of different human animal clones
[36:46.440 --> 36:49.440]  Killed reportedly at the embryonic level
[36:49.440 --> 36:52.440]  This is the type of stuff
[36:52.440 --> 36:55.440]  But do you hear the environmental movement concerned about that?
[36:55.440 --> 36:58.440]  No, they want to tax your carbon dioxide
[36:58.440 --> 37:01.440]  They want to be able to shut down power plants
[37:01.440 --> 37:03.440]  That aren't part of the good ol' boy club
[37:03.440 --> 37:06.440]  Let's finish up with the M4 Special Report
[37:06.440 --> 37:09.440]  And then I'm going to get into Al Gore
[37:09.440 --> 37:12.440]  Seeing global warming skeptics are this generation's racist
[37:12.440 --> 37:14.440]  I'm going to open the phones up
[37:14.440 --> 37:16.440]  And if you disagree with me
[37:16.440 --> 37:18.440]  If you think it's too strong a word to say they're terrorists
[37:18.440 --> 37:19.440]  Call me
[37:19.440 --> 37:21.440]  Let me give you the number, in fact, right now
[37:21.440 --> 37:23.440]  Or if you agree or if you have a comment or a question
[37:23.440 --> 37:26.440]  The toll-free number to join us on the Sunday edition
[37:26.440 --> 37:29.440]  Is 877-789-ALIX
[37:29.440 --> 37:33.440]  877-789-2539
[37:33.440 --> 37:36.440]  Again, 877-789-ALIX
[37:36.440 --> 37:39.440]  But listen to me
[37:39.440 --> 37:41.440]  The UN has been forced to admit
[37:41.440 --> 37:43.440]  You can just type it into a search engine
[37:43.440 --> 37:48.440]  Carbon regulations would cause more than a billion deaths in next decade
[37:48.440 --> 37:51.440]  Because if you're an American, even if you're poor
[37:51.440 --> 37:53.440]  If they double your power prices
[37:53.440 --> 37:55.440]  You still will be able to probably eat
[37:55.440 --> 37:57.440]  But if you're in Africa or Latin America
[37:57.440 --> 38:00.440]  Or poor areas of Asia or the Middle East
[38:00.440 --> 38:03.440]  Or the average person makes less than $2 a day
[38:03.440 --> 38:07.440]  And more than half of that money goes to get enough food to eat
[38:07.440 --> 38:11.440]  You will die of malnutrition as tens of millions do a year
[38:11.440 --> 38:15.440]  15 million children, according to UNICEF itself
[38:15.440 --> 38:19.440]  At the UN die every year from starvation
[38:19.440 --> 38:24.440]  15 million, it's 25 million total, humans
[38:24.440 --> 38:27.440]  It is estimated that it will more than triple that
[38:27.440 --> 38:30.440]  If they put these carbon taxes into effect
[38:30.440 --> 38:33.440]  And when they got the carbon tax treaty two years ago
[38:33.440 --> 38:35.440]  In Copenhagen at the UN event
[38:35.440 --> 38:37.440]  They wouldn't release it to the public
[38:37.440 --> 38:39.440]  But the Third World released it
[38:39.440 --> 38:42.440]  It was right at double the taxes on the Third World
[38:42.440 --> 38:45.440]  That would even be on Western wealthy nations
[38:45.440 --> 38:48.440]  They sold it as, come here Third World nations
[38:48.440 --> 38:51.440]  Vote on this, we're going to get the rich guys and give you the money
[38:51.440 --> 38:54.440]  And they got the text of it, and it was a death sentence
[38:54.440 --> 38:58.440]  Is that not terrorism against humanity?
[38:58.440 --> 39:02.440]  To distract everybody from the real environmental crises
[39:02.440 --> 39:04.440]  Fukushima now, three, four, five months
[39:04.440 --> 39:09.440]  Belching five total meltdowns, each one bigger than Chernobyl
[39:09.440 --> 39:13.440]  Massive increases in radiation blowing across the Pacific to the U.S
[39:13.440 --> 39:15.440]  What did the EPA do three months ago?
[39:15.440 --> 39:18.440]  They just raised the level of, depending on the isotope
[39:18.440 --> 39:22.440]  From 1,000 times to, with one isotope, 100,000 times
[39:22.440 --> 39:24.440]  What they previously said was safe
[39:24.440 --> 39:27.440]  They say, oh, you can have 100,000 times more of that
[39:27.440 --> 39:30.440]  Japanese government, their prime minister had to resign
[39:30.440 --> 39:33.440]  Two days ago, and they admitted they covered up
[39:33.440 --> 39:37.440]  The radiation sickness, the deaths, and said it was safe
[39:37.440 --> 39:39.440]  Same stuff going on here
[39:39.440 --> 39:42.440]  Now that's a real environmental issue
[39:42.440 --> 39:45.440]  But no, no, no, the whole environmental movement is about
[39:45.440 --> 39:49.440]  Taxing people on their oil, their gas, home inspections
[39:49.440 --> 39:52.440]  Harassing Amish people for their tilling methods
[39:52.440 --> 39:56.440]  It's all about the Green Police running your life
[39:56.440 --> 39:58.440]  We're going to get to the Gibson guitar raids
[39:58.440 --> 40:03.440]  We're going to get to all of it coming up today by the Green Nazis
[40:03.440 --> 40:06.440]  By the way, Hitler was an environmentalist
[40:06.440 --> 40:10.440]  Hitler was a vegetarian, I'm not saying you're evil if you're a vegetarian
[40:10.440 --> 40:13.440]  The point is, he had this idea of sustainability
[40:13.440 --> 40:15.440]  The idea they had to reduce the world population
[40:15.440 --> 40:18.440]  Back in Plato's day, 2400 years ago
[40:18.440 --> 40:20.440]  The Greeks believed they were too overpopulated
[40:20.440 --> 40:22.440]  This is an ancient idea
[40:22.440 --> 40:25.440]  Let's go back to the clip, here's part of the report
[40:25.440 --> 40:28.440]  Of course, I don't want to pay higher utility bills
[40:28.440 --> 40:31.440]  They're already extremely high right now as it is
[40:31.440 --> 40:35.440]  Well, I don't want to pay more because of the carbon dioxide thing
[40:35.440 --> 40:38.440]  That doesn't seem right, especially if it's not even proven
[40:38.440 --> 40:43.440]  Generally, I prefer regulations that deter pollution
[40:43.440 --> 40:45.440]  And paying a little bit more for that
[40:45.440 --> 40:47.440]  Than an unregulated environment
[40:47.440 --> 40:50.440]  It all has to be regulated some way, right?
[40:50.440 --> 40:52.440]  It's going to mess our environment up
[40:52.440 --> 40:55.440]  I understand the tax on carbon footprints
[40:55.440 --> 40:59.440]  But I mean, who's getting a new Lexus, you know what I mean?
[40:59.440 --> 41:03.440]  Do you think that carbon dioxide is dangerous?
[41:03.440 --> 41:07.440]  I think carbon dioxide can be very dangerous
[41:07.440 --> 41:10.440]  What do plants breathe?
[41:10.440 --> 41:12.440]  Carbon dioxide
[41:12.440 --> 41:15.440]  Yeah, I think carbon dioxide is definitely dangerous
[41:15.440 --> 41:20.440]  Otherwise, there wouldn't be any rules and laws to prevent it being...
[41:20.440 --> 41:23.440]  What do plants breathe?
[41:23.440 --> 41:25.440]  Carbon dioxide
[41:25.440 --> 41:28.440]  Carbon dioxide is turned into oxygen by plants
[41:28.440 --> 41:32.440]  So I mean, it has to be in the world
[41:32.440 --> 41:35.440]  Obviously, it's not all dangerous
[41:35.440 --> 41:37.440]  Carbon dioxide isn't a dangerous gas
[41:37.440 --> 41:40.440]  But when there's too much of it, it's a problem
[41:40.440 --> 41:45.440]  Carbon dioxide, even though it's a natural gas consumed by plants
[41:45.440 --> 41:48.440]  It can be dangerous because
[41:48.440 --> 41:50.440]  Carbon says it has to do with global warming
[41:50.440 --> 41:53.440]  Behind me is the Holly Street power plant
[41:53.440 --> 41:56.440]  It was partially closed in 2004
[41:56.440 --> 41:58.440]  And officially shut down in 2007
[41:58.440 --> 42:02.440]  Now it's simply a reminder of Austin's energy independence
[42:02.440 --> 42:04.440]  What do you think about the fact that
[42:04.440 --> 42:07.440]  General Electric, one of Obama's biggest donors
[42:07.440 --> 42:10.440]  That they get a waiver and they will not be subject to the regulation?
[42:10.440 --> 42:12.440]  That sounds like politics and lobbyists have worked
[42:12.440 --> 42:14.440]  I mean, it's government, right?
[42:14.440 --> 42:16.440]  No surprise?
[42:16.440 --> 42:18.440]  No, there's no surprise about that
[42:18.440 --> 42:20.440]  General Electric doesn't need any favors from anybody
[42:20.440 --> 42:22.440]  They're a multi-billion dollar corporation
[42:22.440 --> 42:24.440]  Are you aware that some of these new regulations
[42:24.440 --> 42:26.440]  Are also shutting down power plants
[42:26.440 --> 42:29.440]  And this is causing some of the rolling blackouts
[42:29.440 --> 42:30.440]  Throughout Texas
[42:30.440 --> 42:32.440]  No, I wasn't familiar with that, actually
[42:32.440 --> 42:34.440]  I didn't realize that was going on
[42:34.440 --> 42:36.440]  Lobbyists make a lot of money
[42:36.440 --> 42:38.440]  There's a lot of things that we don't know
[42:38.440 --> 42:40.440]  And how government, you know
[42:40.440 --> 42:42.440]  The tax breaks, the incentives, the loopholes
[42:42.440 --> 42:43.440]  You name it
[42:43.440 --> 42:46.440]  I think it's just one more to add to the list
[42:46.440 --> 42:48.440]  Well, as you can see, Alex
[42:48.440 --> 42:50.440]  The people here in Austin, they're aware
[42:50.440 --> 42:52.440]  That their utility rates are going up
[42:52.440 --> 42:54.440]  But they're not sure of the real cause
[42:56.440 --> 42:58.440]  Alright, ladies and gentlemen
[42:58.440 --> 43:00.440]  We'll be right back
[43:00.440 --> 43:02.440]  You may be arrested
[43:02.440 --> 43:04.440]  And you're subject to other police action
[43:04.440 --> 43:06.440]  tyranny is here
[43:06.440 --> 43:08.440]  The grim future foretold in 1984
[43:08.440 --> 43:10.440]  Has become reality
[43:10.440 --> 43:12.440]  It really says that the state is God
[43:12.440 --> 43:14.440]  The United States is now recognized globally
[43:14.440 --> 43:17.440]  As one of the most oppressive police states on earth
[43:17.440 --> 43:20.440]  This film conclusively proves the existence
[43:20.440 --> 43:22.440]  Of a secret network of FEMA camps
[43:22.440 --> 43:24.440]  Now being expanded nationwide
[43:24.440 --> 43:26.440]  This documentary exposes how the continuity
[43:26.440 --> 43:28.440]  Of government program has established
[43:28.440 --> 43:30.440]  An old powerful shadow state
[43:30.440 --> 43:32.440]  Police state forward chronicles the sickening
[43:32.440 --> 43:34.440]  Depths to which our republic has fallen
[43:34.440 --> 43:36.440]  Prepare to enter the secretive world
[43:36.440 --> 43:38.440]  Of emergency dictatorship
[43:38.440 --> 43:41.440]  Body scanners, sound cannons, citizen spies
[43:41.440 --> 43:44.440]  Stage terror and cameras on every street corner
[43:44.440 --> 43:46.440]  It's only the beginning of the New World Order's
[43:46.440 --> 43:48.440]  Hellish plan
[43:48.440 --> 43:50.440]  The police state isn't coming
[43:50.440 --> 43:51.440]  It's here
[43:51.440 --> 43:54.440]  Secure your copy today at infowars.com
[43:54.440 --> 43:56.440]  Or see it online in the highest quality
[43:56.440 --> 44:12.440]  At prismplanet.tv
[44:26.440 --> 44:28.440]  If you ever thought about getting a year's supply of food
[44:28.440 --> 44:30.440]  Now is the time
[44:30.440 --> 44:33.440]  This whole one year supply is a balanced selection of foods
[44:33.440 --> 44:35.440]  And it all fits in the space of a washing machine
[44:35.440 --> 44:37.440]  You know you need your own food
[44:37.440 --> 44:39.440]  But time is running out
[44:39.440 --> 44:42.440]  This 30% off sale for the best food on the planet
[44:42.440 --> 44:44.440]  Ends Friday, August 26th
[44:44.440 --> 44:47.440]  Call 800-409-5633
[44:47.440 --> 44:50.440]  Or eFoodsDirect.com slash Alex
[44:50.440 --> 44:53.440]  This sale ends Friday, August 26th
[44:53.440 --> 44:56.440]  Call 800-409-5633
[44:56.440 --> 44:59.440]  Or eFoodsDirect.com slash Alex
[44:59.440 --> 45:02.440]  A very wealthy U.S. citizen is predicting
[45:02.440 --> 45:05.440]  That in 2011 we will witness the most important day
[45:05.440 --> 45:08.440]  In America in more than 50 years
[45:08.440 --> 45:10.440]  He says it will change everything about our lives
[45:10.440 --> 45:12.440]  The way you shop, travel, invest
[45:12.440 --> 45:13.440]  Educate your children
[45:13.440 --> 45:15.440]  And even how you take care of your health and your own family
[45:15.440 --> 45:18.440]  Now this man has made some outrageous predictions of the years
[45:18.440 --> 45:20.440]  The crazy part is
[45:20.440 --> 45:23.440]  He's usually right, you see he predicted the collapse of GM
[45:23.440 --> 45:26.440]  Panny May, Freddie Mac, and America's biggest mall owner
[45:26.440 --> 45:27.440]  General Growth Properties
[45:27.440 --> 45:30.440]  In fact, Barron's called his work a dire prophecy
[45:30.440 --> 45:33.440]  Recently he created a video which you can watch online for free
[45:33.440 --> 45:36.440]  Detailing his biggest and most important prediction yet
[45:36.440 --> 45:38.440]  And it's a real eye-opener
[45:38.440 --> 45:39.440]  I can't stress this enough
[45:39.440 --> 45:42.440]  You should at least watch this free video online today
[45:42.440 --> 45:44.440]  He explains everything you need to know
[45:44.440 --> 45:46.440]  Including simple steps you can take to protect yourself
[45:46.440 --> 45:51.440]  You can find the video at www.EndOfAmerica3.com
[45:51.440 --> 45:53.440]  That's End of America, the number 3.com
[45:53.440 --> 45:57.440]  Watch the free video at www.EndOfAmerica3.com
[45:57.440 --> 45:59.440]  That's EndOfAmerica3.com
[46:00.440 --> 46:05.440]  Alex Jones here with vital information concerning our nation's fragile food supply
[46:05.440 --> 46:08.440]  Folks, there are some truly dangerous trends forming
[46:08.440 --> 46:11.440]  And I think it's important for my listeners to do three things right away
[46:11.440 --> 46:14.440]  Number one, study the past
[46:14.440 --> 46:16.440]  History really does repeat itself
[46:16.440 --> 46:21.440]  Number two, learn to spot the dangerous food shortage trends
[46:21.440 --> 46:24.440]  Number three, take decisive action
[46:24.440 --> 46:28.440]  A perfect storm is brewing or a global food crisis
[46:28.440 --> 46:31.440]  That's why I'm telling everyone to read the new book
[46:31.440 --> 46:33.440]  Rising Prices Empty Shelves
[46:33.440 --> 46:37.440]  Warning signs that trigger the deadliest famines in history
[46:37.440 --> 46:40.440]  Don't get caught unprepared when the crisis hits
[46:40.440 --> 46:45.440]  This book is only available at RisingPricesEmptyShelves.com
[46:45.440 --> 46:48.440]  You'll also get a free copy of supermarket survival
[46:48.440 --> 46:50.440]  How to cut your grocery bills in half
[46:50.440 --> 46:55.440]  Again, that website is RisingPricesEmptyShelves.com
[46:55.440 --> 46:58.440]  That's RisingPricesEmptyShelves.com
[47:01.440 --> 47:04.440]  Coast to coast, direct from Austin
[47:04.440 --> 47:08.440]  You're listening to the Alex Jones Broadcasting Network
[47:08.440 --> 47:10.440]  Network
[47:12.440 --> 47:16.440]  Crashing through the lies and disinformation
[47:16.440 --> 47:21.440]  It's Alex Jones on the GCN Radio Network
[47:26.440 --> 47:31.440]  If you were a group of authoritarian corporations
[47:31.440 --> 47:34.440]  And powerful ultra-rich families
[47:34.440 --> 47:39.440]  Working to set up a modern global corporate empire
[47:39.440 --> 47:41.440]  How would you sell it?
[47:41.440 --> 47:43.440]  Well, you would finance and stage terror attacks
[47:43.440 --> 47:45.440]  To take people's liberties
[47:45.440 --> 47:47.440]  And set up a police state grid on one end
[47:47.440 --> 47:51.440]  To train the public to accept to basically live as prisoners
[47:51.440 --> 47:56.440]  In the name of safety from some boogeyman
[47:56.440 --> 47:59.440]  Who could never be eliminated
[47:59.440 --> 48:01.440]  But on the other end of that
[48:01.440 --> 48:04.440]  You would have a fake environmental movement
[48:04.440 --> 48:07.440]  Or new religion, as they admit it is
[48:07.440 --> 48:10.440]  Or the high priest of the religion
[48:10.440 --> 48:13.440]  People like Al Gore tell you what you can and can't do
[48:13.440 --> 48:16.440]  And it becomes a new peer pressure obsession system
[48:16.440 --> 48:19.440]  So let's make sure that we recycle
[48:19.440 --> 48:22.440]  Let's make sure that we pay more taxes
[48:22.440 --> 48:25.440]  Let's make sure that we buy carbon credits
[48:25.440 --> 48:29.440]  To prove that we're good little citizens
[48:29.440 --> 48:36.440]  And that's a system of self-guilt and control
[48:36.440 --> 48:38.440]  And then you can also dictate to people
[48:38.440 --> 48:41.440]  What they're environmentally concerned about
[48:41.440 --> 48:43.440]  You know, more and more I realize how the globalists
[48:43.440 --> 48:45.440]  Really operate, what their real tricks are
[48:45.440 --> 48:47.440]  They're all about distractions
[48:47.440 --> 48:49.440]  And all about counterfeits
[48:49.440 --> 48:52.440]  Most people are obsessed with being discriminated
[48:52.440 --> 48:58.440]  Against for their race, their religion, their ethnicity
[48:58.440 --> 48:59.440]  Or their region
[48:59.440 --> 49:01.440]  But what about being discriminated against
[49:01.440 --> 49:04.440]  Because you're not a globalist and don't get the tax exemptions
[49:04.440 --> 49:06.440]  Or what if you're a power plant
[49:06.440 --> 49:10.440]  Regionally owned or a local co-op
[49:10.440 --> 49:13.440]  And the government comes in with all these new
[49:13.440 --> 49:15.440]  Regulations and taxes you've got to pay
[49:15.440 --> 49:19.440]  But then you find out that the big mega companies are exempt
[49:19.440 --> 49:23.440]  Isn't that the ultimate form of discrimination?
[49:23.440 --> 49:25.440]  You see?
[49:25.440 --> 49:27.440]  Now, this is not my opinion
[49:27.440 --> 49:29.440]  The Club of Rome in the 60s
[49:29.440 --> 49:31.440]  And I've made films about this
[49:31.440 --> 49:33.440]  I've posted the documents on my websites
[49:33.440 --> 49:36.440]  Came out, I covered my film in-game
[49:36.440 --> 49:40.440]  Have screen shots of their own publication
[49:40.440 --> 49:43.440]  And they said, and Richard N. Haas
[49:43.440 --> 49:45.440]  The head of the CFR
[49:45.440 --> 49:47.440]  Before he was even the head of the CFR
[49:47.440 --> 49:49.440]  In 1992 wrote about it
[49:49.440 --> 49:50.440]  He wrote about it again last year
[49:50.440 --> 49:52.440]  They said we're going to use terror
[49:52.440 --> 49:55.440]  On one end to organize society
[49:55.440 --> 49:57.440]  The war against terror
[49:57.440 --> 50:00.440]  And on the other end we're going to use environmentalism
[50:00.440 --> 50:02.440]  And that pincer will control people
[50:02.440 --> 50:05.440]  That's how we're going to organize society
[50:05.440 --> 50:07.440]  And so that's what they've done
[50:07.440 --> 50:09.440]  And you get the internal U.N. emails
[50:09.440 --> 50:11.440]  Where they say it's all fake
[50:11.440 --> 50:13.440]  How do we lie to the public
[50:13.440 --> 50:15.440]  How they're organizing hundreds of universities
[50:15.440 --> 50:18.440]  Through U.N. and government funding to lie
[50:18.440 --> 50:21.440]  How they're operating, how they're collectivist
[50:21.440 --> 50:26.440]  You get the climate-gate emails, still they move forward
[50:26.440 --> 50:30.440]  But Al Gore a month ago was at the Aspen Institute
[50:30.440 --> 50:34.440]  And he was speaking to these insiders
[50:34.440 --> 50:37.440]  And he was saying, listen, we're losing the battle
[50:37.440 --> 50:40.440]  I read the quotes here, we're going to air it
[50:40.440 --> 50:42.440]  But it had so many cuss words in it
[50:42.440 --> 50:45.440]  That it was basically one bleep after another
[50:45.440 --> 50:47.440]  But he said, you can pull up the quotes
[50:47.440 --> 50:50.440]  Or just type in Al Gore at Aspen Institute cussing
[50:50.440 --> 50:52.440]  And it's the first link
[50:52.440 --> 50:57.440]  And on the audio, he says, we're losing
[50:57.440 --> 50:59.440]  You get laughed at everywhere
[50:59.440 --> 51:04.440]  It's now politically incorrect to say that
[51:04.440 --> 51:06.440]  CO2 causes global warming
[51:06.440 --> 51:09.440]  Well, everybody knows Al Gore put out a fake videographic
[51:09.440 --> 51:12.440]  Of a polar bear drowning
[51:12.440 --> 51:16.440]  Who can't swim, who's drowned
[51:16.440 --> 51:20.440]  Everybody knows that heat goes up
[51:20.440 --> 51:23.440]  And then carbon dioxide increases after it
[51:23.440 --> 51:25.440]  And that Al Gore flipped the graph
[51:25.440 --> 51:29.440]  Everybody knows he lost a court case in England two years ago
[51:29.440 --> 51:32.440]  They're not allowed to show his film in schools over there
[51:32.440 --> 51:36.440]  It was proven on dozens of facts to be a fabrication
[51:36.440 --> 51:39.440]  The inconvenient lie, excuse me
[51:39.440 --> 51:42.440]  Inconvenient truth he put out
[51:42.440 --> 51:45.440]  He's a big, fat, lying, disgusting hypocrite
[51:45.440 --> 51:47.440]  He's not even a liberal
[51:47.440 --> 51:48.440]  The guy's a joke
[51:48.440 --> 51:50.440]  Remember he told you on Larry King
[51:50.440 --> 51:52.440]  How great an afternoon gap was going to be
[51:52.440 --> 51:54.440]  And would laugh at Ross Perobin say
[51:54.440 --> 51:57.440]  I'm telling you Larry, there's going to be a giant sucking sound
[51:57.440 --> 51:59.440]  We're going to lose our industry
[51:59.440 --> 52:01.440]  And we're going to lose our wages
[52:01.440 --> 52:04.440]  And this country is going to go into an endless depression
[52:04.440 --> 52:07.440]  Oh, Ross, I want to cook
[52:07.440 --> 52:10.440]  This is a good deal, Larry
[52:10.440 --> 52:12.440]  I got a clip of that in my film, Fall of the Republic
