[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[30:29.000 --> 30:33.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[30:33.000 --> 30:38.000]  Prepare to enter the secret of world of emergency dictatorship.
[30:38.000 --> 30:41.000]  Body scammers, sound cameras, citizen spies,
[30:41.000 --> 30:44.000]  staged terror and cameras on every street corner.
[30:44.000 --> 30:47.000]  It's only the beginning of the New World Order's hellish plan.
[30:47.000 --> 30:49.000]  The police state isn't coming.
[30:49.000 --> 30:51.000]  It's here.
[30:51.000 --> 30:54.000]  Secure your copy today at infowars.com
[30:54.000 --> 31:20.000]  or see it online in the highest quality at prisonplanet.tv.
[31:26.000 --> 31:29.000]  Your risk is the hundreds of hazardous toxic detergents
[31:29.000 --> 31:34.000]  that give you rashes, itching sores and deteriorating clothing called lint.
[31:34.000 --> 31:37.000]  If you want something better, if you want something you've never had before,
[31:37.000 --> 31:39.000]  you have to do something you've never done before.
[31:39.000 --> 31:44.000]  Getting a free catalog is easy by calling 800-340-7091
[31:44.000 --> 31:47.000]  or see Calvin on the web at 5starsope.com.
[31:47.000 --> 31:52.000]  Take charge of your health now by calling 800-340-7091
[31:52.000 --> 31:56.000]  or see Calvin on the web at 5starsope.com.
[32:24.000 --> 32:26.000]  There's only one thing you can control.
[32:26.000 --> 32:29.000]  Your greatest dependency, your food supply.
[32:29.000 --> 32:33.000]  Make 2012 the year you take control by getting prepared.
[32:33.000 --> 32:38.000]  eFoodsDirect introduces the best way to build your food supply in the 21st century.
[32:38.000 --> 32:41.000]  Get a 21-day supply of food free with purchase.
[32:41.000 --> 32:46.000]  Call 800-409-5633 or go to eFoodsDirect.com.
[32:46.000 --> 32:53.000]  Take back control in 2012, call 800-409-5633
[32:53.000 --> 32:56.000]  or go to eFoodsDirect.com.
[32:56.000 --> 33:20.000]  Remember, you can bet your life on eFoodsDirect.
[33:27.000 --> 33:29.000]  We are back live, ladies and gentlemen.
[33:29.000 --> 33:32.000]  And coming up, I'm going to air an interview I did a few hours ago
[33:32.000 --> 33:37.000]  with Jesse Ventura from Mexico joining us via Skype.
[33:37.000 --> 33:41.000]  But now I have his son, filmmaker in his own right, TV host in his own right,
[33:41.000 --> 33:42.000]  Tyrell Ventura.
[33:42.000 --> 33:47.000]  Before we go to Tyrell, I want to just introduce why we're covering this.
[33:47.000 --> 33:54.000]  In a week where the Iranians are standing by saying they'll attack U.S. and Israeli ships
[33:54.000 --> 33:58.000]  that enter the Strait of Hormuz and U.S. and Israeli ships are preparing to enter
[33:58.000 --> 34:04.000]  in the next four days, in a week when the EU is putting sanctions on Iran
[34:04.000 --> 34:09.000]  to shut down all gasoline being imported in, which Iran says is an act of war.
[34:09.000 --> 34:11.000]  I'm not taking sides, folks, but it is.
[34:11.000 --> 34:13.000]  Do you have any idea what this is going to do to the economy?
[34:13.000 --> 34:17.000]  An industrial depression within days of this happening.
[34:17.000 --> 34:19.000]  This could kick off a giant regional war.
[34:19.000 --> 34:22.000]  It's what the globalist want is a distraction.
[34:22.000 --> 34:25.000]  I'm not saying Iran's without problems.
[34:25.000 --> 34:29.000]  The point is, the politicians who are universally hated now,
[34:29.000 --> 34:30.000]  nevus is a distraction.
[34:30.000 --> 34:33.000]  With all of this happening, we're covering it next hour.
[34:33.000 --> 34:40.000]  What did Fox News and other TV networks cover Thursday, Friday, Saturday, and today?
[34:40.000 --> 34:46.000]  More than 10 shows that I've seen on Fox, O'Reilly Factor, you name it,
[34:46.000 --> 34:53.000]  led their shows with a, quote, Navy SEAL sniper from the Turkey shoot at Fallujah.
[34:53.000 --> 34:55.000]  Chris Kyle with a book out.
[34:55.000 --> 35:02.000]  Notice the publishers didn't want this in the book to promote his book saying he was at a Navy SEAL bar.
[35:02.000 --> 35:04.000]  By the way, Jesse hadn't drunk in decades and I'm knowing well,
[35:04.000 --> 35:06.000]  hung out with him a lot, didn't drink.
[35:06.000 --> 35:12.000]  And that Jesse Ventura was there at awake saying, I'm glad the Navy SEALs are basically dying,
[35:12.000 --> 35:13.000]  which is just asinine.
[35:13.000 --> 35:18.000]  And then the guy punches him, knocks him down and runs away.
[35:18.000 --> 35:21.000]  And I watched it and it didn't come off very credible.
[35:21.000 --> 35:26.000]  All over TV with Fox News running headlines, Navy SEALs sniper punches out Jesse Ventura,
[35:26.000 --> 35:31.000]  never saying he alleges.
[35:31.000 --> 35:37.000]  Now, two weeks ago, TMZ, that is an affiliate of Fox, works with them, put out a story that he was in California,
[35:37.000 --> 35:39.000]  pulled over by cops, road raging.
[35:39.000 --> 35:43.000]  I talked to Jesse the day before, set him up for a week later on the show.
[35:43.000 --> 35:45.000]  We're friends, we talk all the time about stuff that's happening.
[35:45.000 --> 35:48.000]  He ended up calling the show the next day before I'd even heard of it saying I'm here in Minnesota.
[35:48.000 --> 35:50.000]  They just said I'm road raging out here.
[35:50.000 --> 35:55.000]  He said, I think this is a hit piece because he's been considering running as libertarian for president.
[35:55.000 --> 35:58.000]  There's been some other talk about Ron Paul picking him as a VP.
[35:58.000 --> 36:03.000]  The point is, they want to destroy Ventura because they know he's a wild card.
[36:03.000 --> 36:08.000]  I want to play a minute or two of this, then go to Tyrell Ventura to get his take on this.
[36:08.000 --> 36:11.000]  And then go to the interview with Jesse Ventura, former Minnesota governor.
[36:11.000 --> 36:16.000]  But here is the guy promoting this book, but it guaranteed he's a mercenary.
[36:16.000 --> 36:18.000]  He's hooked in with Dick Cheney, Richard Pearl.
[36:18.000 --> 36:21.000]  He trains police now to deal with domestic extremists.
[36:21.000 --> 36:24.000]  This is his coming out, his rollout.
[36:24.000 --> 36:27.000]  And I guess they want to assassinate the credibility of Ventura.
[36:27.000 --> 36:30.000]  Here's a clip of him on a Riley Thursday night.
[36:30.000 --> 36:31.000]  I think I like it.
[36:31.000 --> 36:38.000]  First of all, you say you knocked Jesse Ventura to the floor with a punch.
[36:38.000 --> 36:41.000]  Now, you don't mention his name, but everybody knows who that is.
[36:41.000 --> 36:43.000]  Number one, that happened? You knocked him out?
[36:43.000 --> 36:45.000]  Yeah, well, I knocked him down.
[36:45.000 --> 36:48.000]  Knocked him down. Why? Why would you punch Ventura?
[36:48.000 --> 36:50.000]  I was in 06.
[36:50.000 --> 36:54.000]  It was the year that we lost our first two seals in Iraq.
[36:54.000 --> 36:58.000]  We came home. We lost our last guy just before coming home.
[36:58.000 --> 37:03.000]  We had the wake in a seal bar there in Coronada, and he was there.
[37:03.000 --> 37:09.000]  He was there for a speaking engagement at a bud ceremony, graduating class.
[37:09.000 --> 37:12.000]  Because he was a seal, right? He was an ABCL.
[37:12.000 --> 37:15.000]  So he was badmouth in the war, right?
[37:15.000 --> 37:18.000]  Badmouth in the war, badmouth in Bush, badmouth in America.
[37:18.000 --> 37:20.000]  And you took exception?
[37:20.000 --> 37:24.000]  I did find a problem with it. The family was there.
[37:24.000 --> 37:30.000]  I asked him to please tone it down that we did not want to upset the family members of Mikey Monsour.
[37:30.000 --> 37:31.000]  Who was killed?
[37:31.000 --> 37:33.000]  Yes, sir. And he earned a Medal of Honor.
[37:33.000 --> 37:36.000]  He jumped on a grenade and saved everybody else around.
[37:36.000 --> 37:40.000]  But I want to be clear, Ventura wasn't attacking him at all, verbally bashing him.
[37:40.000 --> 37:42.000]  He was just bashing the whole thing in general.
[37:42.000 --> 37:46.000]  Yes, sir. Until he said, we deserve to lose a few guys.
[37:46.000 --> 37:49.000]  He said, we deserve to, we, the United States.
[37:49.000 --> 37:52.000]  He said, you, y'all, deserve to lose a few guys.
[37:52.000 --> 37:53.000]  Navy seals.
[37:53.000 --> 37:56.000]  I'm assuming he was saying that to me.
[37:56.000 --> 37:57.000]  Was he drunk?
[37:57.000 --> 38:00.000]  No, sir. I never saw him with a drink in hand.
[38:00.000 --> 38:01.000]  No, let's stop right there.
[38:01.000 --> 38:02.000]  You deserve to lose a few guys.
[38:02.000 --> 38:03.000]  And I'll have to hold Tyrell over.
[38:03.000 --> 38:05.000]  And the whole Ventura interview is coming up.
[38:05.000 --> 38:07.000]  Just taken two hours ago or so.
[38:07.000 --> 38:11.000]  Ladies and gentlemen, notice the psychological warfare.
[38:11.000 --> 38:12.000]  It's the same in every interview.
[38:12.000 --> 38:14.000]  It's scripted. This guy's following us.
[38:14.000 --> 38:16.000]  Well-trained script.
[38:16.000 --> 38:19.000]  He hates Bush. He hates the war.
[38:19.000 --> 38:21.000]  He hates America.
[38:21.000 --> 38:23.000]  Notice these terms. Like, if you don't like wars,
[38:23.000 --> 38:24.000]  you hate America.
[38:24.000 --> 38:27.000]  This is ahead of an attack on Iran.
[38:27.000 --> 38:29.000]  They're wanting to go after people
[38:29.000 --> 38:32.000]  who they know could speak out against it.
[38:32.000 --> 38:35.000]  And you notice he makes it about a family awake.
[38:35.000 --> 38:38.000]  Ventura is there saying, you deserve to die.
[38:38.000 --> 38:42.000]  I mean, you couldn't write a script of something more ridiculous.
[38:42.000 --> 38:45.000]  And it is just off the charts.
[38:45.000 --> 38:46.000]  Wait to hear the interview with Jesse.
[38:46.000 --> 38:48.000]  It starts slower than it really.
[38:48.000 --> 38:49.000]  I've never interviewed him like this.
[38:49.000 --> 38:51.000]  It's very emotional for Jesse,
[38:51.000 --> 38:53.000]  who's all into being comical and collected.
[38:53.000 --> 38:55.000]  I would not want to be Chris Kyle right now.
[38:55.000 --> 38:57.000]  But this is the anatomy.
[38:57.000 --> 39:00.000]  Remember, they lied and said Saddam was throwing babies out of incubators.
[39:00.000 --> 39:01.000]  Not that Saddam's a good guy.
[39:01.000 --> 39:02.000]  The point is, they lied.
[39:02.000 --> 39:04.000]  Remember, Pat Tillman wrote letters home, said,
[39:04.000 --> 39:05.000]  I'm coming home to speak out.
[39:05.000 --> 39:08.000]  They claimed he died charging a hill to fight al-Qaeda.
[39:08.000 --> 39:10.000]  Really, the U.S. government shot him to death.
[39:10.000 --> 39:11.000]  That came out in the corner report.
[39:11.000 --> 39:13.000]  Pat Tillman, yeah, government murdered him.
[39:13.000 --> 39:14.000]  Look it up, folks, for a new listener.
[39:14.000 --> 39:16.000]  So I've talked to his brother.
[39:16.000 --> 39:20.000]  So the point is, all of this is going on.
[39:20.000 --> 39:22.000]  Private Lynch, that whole fake thing,
[39:22.000 --> 39:24.000]  where she didn't shoot all those troops, those Iraqis,
[39:24.000 --> 39:26.000]  that was all made up.
[39:26.000 --> 39:28.000]  They do these PR reports.
[39:28.000 --> 39:32.000]  And this guy's hooked up heavy with some really nasty groups.
[39:32.000 --> 39:35.000]  He comes out to assassinate Ventura's character.
[39:35.000 --> 39:36.000]  You don't know the backstory of this.
[39:36.000 --> 39:39.000]  We're going to Tyrell in just a moment.
[39:39.000 --> 39:43.000]  They hire Ventura right before 2003 at MSNBC.
[39:43.000 --> 39:46.000]  He's got this nine-plus-million-dollar contract with three years.
[39:46.000 --> 39:48.000]  He thinks, great, big primetime show.
[39:48.000 --> 39:50.000]  They get ready for the Iraq war, and they say,
[39:50.000 --> 39:53.000]  look, you can keep the money if you don't criticize the war.
[39:53.000 --> 39:56.000]  But if you keep criticizing the war, you're gone.
[39:56.000 --> 39:58.000]  He says, well, I'm just not going to criticize the war.
[39:58.000 --> 39:59.000]  They say, you're fired.
[39:59.000 --> 40:01.000]  We're going to keep giving you the money.
[40:01.000 --> 40:02.000]  We're holding your contract.
[40:02.000 --> 40:04.000]  You can't give media interviews for three years.
[40:04.000 --> 40:07.000]  And later, he was told by NBC and Insiders that was done
[40:07.000 --> 40:09.000]  because they knew you were going to be anti-war.
[40:09.000 --> 40:11.000]  They'd assessed you golden handcuffs.
[40:11.000 --> 40:13.000]  So they're scared of Ventura.
[40:13.000 --> 40:18.000]  They know he's one of the few political dark horse Wildcarts.
[40:18.000 --> 40:19.000]  This is a big deal, folks.
[40:19.000 --> 40:21.000]  This is another sign they're going into Iran,
[40:21.000 --> 40:25.000]  that they would totally make this up.
[40:25.000 --> 40:28.000]  This is a lot bigger than Jesse Ventura or Ron Paul or whatever.
[40:28.000 --> 40:31.000]  This is about the fact that they can politically destroy people.
[40:31.000 --> 40:33.000]  Tyrell, I wanted to intro that.
[40:33.000 --> 40:34.000]  We're going to come back here in a moment,
[40:34.000 --> 40:36.000]  start the interview with your dad.
[40:36.000 --> 40:37.000]  But most of it's coming up in the next hour.
[40:37.000 --> 40:39.000]  It's about 35 minutes long.
[40:39.000 --> 40:41.000]  But, I mean, wow.
[40:41.000 --> 40:43.000]  Before, you could get ahold of your dad
[40:43.000 --> 40:45.000]  because he just entered Mexico driving an RV.
[40:45.000 --> 40:47.000]  They launched this right at the right time.
[40:47.000 --> 40:48.000]  We knew this had to be made up,
[40:48.000 --> 40:50.000]  just because your dad's view of the troops
[40:50.000 --> 40:51.000]  and how much he loves them.
[40:51.000 --> 40:53.000]  But now, he said it's pure bull.
[40:53.000 --> 40:55.000]  But, wow, amazing scyop.
[40:55.000 --> 40:57.000]  Why do you think this is being done?
[40:57.000 --> 40:59.000]  I think it's being done for exactly those same reasons.
[40:59.000 --> 41:02.000]  You have to discredit the pacifists at home.
[41:02.000 --> 41:05.000]  If you have people that speak out against global wars
[41:05.000 --> 41:08.000]  and things of that nature who holds sway
[41:08.000 --> 41:10.000]  with the working class and the general public
[41:10.000 --> 41:12.000]  of this country and also with the people
[41:12.000 --> 41:14.000]  who will end up sacrificing their children
[41:14.000 --> 41:18.000]  to these wars, you have to assassinate that.
[41:18.000 --> 41:19.000]  So, what's better way to do it?
[41:19.000 --> 41:20.000]  You don't have to put a bullet in it.
[41:20.000 --> 41:21.000]  What's better way to do it?
[41:21.000 --> 41:23.000]  You have a fellow Navy SEAL come out
[41:23.000 --> 41:25.000]  and spread flagrant lies,
[41:25.000 --> 41:28.000]  things that Jesse would never, ever say
[41:28.000 --> 41:35.000]  on your government propaganda news channels
[41:35.000 --> 41:37.000]  like Fox News and the rest of them.
[41:37.000 --> 41:39.000]  You know, I find it very interesting,
[41:39.000 --> 41:41.000]  and then we'll get to Jesse and everybody.
[41:41.000 --> 41:43.000]  Here's an interesting observation.
[41:43.000 --> 41:46.000]  O'Reilly and a lot of these other people,
[41:46.000 --> 41:48.000]  you know, Brian Kilmeade, all of them
[41:48.000 --> 41:50.000]  who are all outraged and appalled
[41:50.000 --> 41:54.000]  at what this, you know, this Kyle claims,
[41:54.000 --> 41:56.000]  Jesse said about saying, you know,
[41:56.000 --> 41:59.000]  you people deserve to lose a few soldiers,
[41:59.000 --> 42:01.000]  deserve to lose a few guys.
[42:01.000 --> 42:04.000]  They're all appalled by that and that statement.
[42:04.000 --> 42:05.000]  Even though Jesse never said it,
[42:05.000 --> 42:07.000]  they're appalled by that statement.
[42:07.000 --> 42:08.000]  Well, I find it very hypocritical
[42:08.000 --> 42:10.000]  that these are the same people
[42:10.000 --> 42:11.000]  that are the biggest cheerleaders
[42:11.000 --> 42:14.000]  and are the biggest pro-war people.
[42:14.000 --> 42:15.000]  Well, you know what?
[42:15.000 --> 42:17.000]  They're sending U.S. soldiers off to die
[42:17.000 --> 42:19.000]  by cheerleading these wars.
[42:19.000 --> 42:21.000]  So, what's the difference?
[42:21.000 --> 42:24.000]  But I don't like to talk about your dad privately,
[42:24.000 --> 42:26.000]  but shooting three seasons of a TV show with him,
[42:26.000 --> 42:28.000]  I've flown with him, hung out with him a lot.
[42:28.000 --> 42:31.000]  I mean, he's a guy that hides his emotions,
[42:31.000 --> 42:33.000]  but he shakes troops' hands, gets tears in his eyes,
[42:33.000 --> 42:36.000]  always talks about these wars are killing great troops.
[42:36.000 --> 42:37.000]  It's a politician's fault.
[42:37.000 --> 42:39.000]  The troops are still heroes.
[42:39.000 --> 42:42.000]  This is designed like a dark sword
[42:42.000 --> 42:44.000]  to stab Jesse in the heart
[42:44.000 --> 42:46.000]  politically and turn the seals against him.
[42:46.000 --> 42:48.000]  I want to come back and talk more about this.
[42:48.000 --> 42:51.000]  Then we'll start the interview with Jesse Ventura,
[42:51.000 --> 42:52.000]  and it starts powerful,
[42:52.000 --> 42:55.000]  but gets really powerful towards the end.
[42:55.000 --> 42:57.000]  It's all coming up. Stay with us.
[43:00.000 --> 43:02.000]  This is Alex Jones with Five Good Reasons
[43:02.000 --> 43:04.000]  you should consider buying a solar power generator.
[43:04.000 --> 43:06.000]  Number one, new climate legislation
[43:06.000 --> 43:09.000]  could easily double or triple your electric bill.
[43:09.000 --> 43:11.000]  Number two, our new energies are
[43:11.000 --> 43:14.000]  wants to control how much power your electric company allows you to have.
[43:14.000 --> 43:15.000]  It's true.
[43:15.000 --> 43:17.000]  Total government control of electricity
[43:17.000 --> 43:20.000]  in the name of smart grid technology is coming.
[43:20.000 --> 43:22.000]  Number three, in some areas of the country,
[43:22.000 --> 43:24.000]  the power grid is dangerously overloaded.
[43:24.000 --> 43:26.000]  And now, new socialist legislation
[43:26.000 --> 43:28.000]  is only compounding the problem.
[43:28.000 --> 43:30.000]  Number four, dangerous weather
[43:30.000 --> 43:32.000]  is always a threat to local grids.
[43:32.000 --> 43:34.000]  Every year, thousands of families lose their power
[43:34.000 --> 43:36.000]  from weather-related onages.
[43:36.000 --> 43:38.000]  Number five, a solar power generator
[43:38.000 --> 43:41.000]  provides powerful backup insurance and peace of mind.
[43:41.000 --> 43:43.000]  Folks, I really believe in the solar power generators
[43:43.000 --> 43:45.000]  offered by Solutions from Science,
[43:45.000 --> 43:46.000]  one of my oldest sponsors.
[43:46.000 --> 43:50.000]  You can get more information at www.mysolarbackup.com.
[43:50.000 --> 43:52.000]  That's mysolarbackup.com.
[43:52.000 --> 43:54.000]  Remember, the government doesn't own the sun,
[43:54.000 --> 43:56.000]  so go to mysolarbackup.com
[43:56.000 --> 44:00.000]  or call 1-877-327-0365.
[44:02.000 --> 44:04.000]  Hi, folks. This is Alex Jones.
[44:04.000 --> 44:06.000]  I want to tell you about the Silver Lungs Generator.
[44:06.000 --> 44:09.000]  Now you can produce pure and endless colloidal silver
[44:09.000 --> 44:12.000]  and deliver the solution directly into the bloodstream
[44:12.000 --> 44:15.000]  by breathing the solution through the lungs.
[44:15.000 --> 44:17.000]  The respiratory system is the first line of defense
[44:17.000 --> 44:19.000]  for airborne pathogens and viruses.
[44:19.000 --> 44:23.000]  The Silver Lungs Generator infuses the respiratory system
[44:23.000 --> 44:25.000]  with your self-produced nano-silver solutions
[44:25.000 --> 44:29.000]  and also delivers the silver nanoparticles
[44:29.000 --> 44:31.000]  instantly into the bloodstream.
[44:31.000 --> 44:33.000]  With continued legislation threatening the sale
[44:33.000 --> 44:35.000]  of nano-silver products,
[44:35.000 --> 44:38.000]  you can now produce pure and endless colloidal silver
[44:38.000 --> 44:40.000]  with the Silver Lungs Generator.
[44:40.000 --> 44:43.000]  Very easy to follow step-by-step instructions are provided,
[44:43.000 --> 44:45.000]  making production fast and simple.
[44:45.000 --> 44:49.000]  Go to www.silverlungs.com today
[44:49.000 --> 44:51.000]  and learn more about the breakthrough technology
[44:51.000 --> 44:53.000]  of the Silver Lungs Generator.
[44:53.000 --> 44:56.000]  That's www.silverlungs.com.
[45:25.000 --> 45:28.000]  Fall of the Republic identifies the enemies of our nation,
[45:28.000 --> 45:30.000]  the criminal off-short cartel
[45:30.000 --> 45:32.000]  held bent on destroying sovereignty
[45:32.000 --> 45:35.000]  and on its ashes constructing world government.
[45:35.000 --> 45:37.000]  Tim Geithner, Bernanke, their arsonists,
[45:37.000 --> 45:39.000]  they're asking for more matches
[45:39.000 --> 45:40.000]  and the Congress is saying,
[45:40.000 --> 45:41.000]  who do we make the checkout to?
[45:41.000 --> 45:43.000]  Today seems like nobody does care
[45:43.000 --> 45:45.000]  and right now in Washington, D.C.,
[45:45.000 --> 45:48.000]  we have seen a fall of the Republic.
[45:48.000 --> 45:51.000]  Get your copy of Fall of the Republic on DVD
[45:51.000 --> 45:53.000]  at infowars.com.
[45:53.000 --> 45:55.000]  We're watching online right now
[45:55.000 --> 46:24.000]  in super high quality at prisonplanet.tv.
[46:25.000 --> 46:27.000]  And it can produce an endless supply
[46:27.000 --> 46:30.000]  of nutrient-dense food for you and your family.
[46:30.000 --> 46:31.000]  And here's the best part,
[46:31.000 --> 46:34.000]  these seeds have not been genetically modified in any way
[46:34.000 --> 46:36.000]  and you actually get enough seeds
[46:36.000 --> 46:38.000]  to plant a full-acre crisis garden.
[46:38.000 --> 46:41.000]  So visit them today at survivalseedbank.com.
[46:41.000 --> 46:43.000]  That's survivalseedbank.com
[46:43.000 --> 46:48.000]  or give them a call at 877-327-0365.
[46:48.000 --> 46:52.000]  That's 877-327-0365.
[46:52.000 --> 46:55.000]  Remember, in a real crisis, non-hybrid seeds
[46:55.000 --> 46:56.000]  are the ultimate barter item.
[46:56.000 --> 47:01.000]  This is Alex Jones for survivalseedbank.com.
[47:01.000 --> 47:04.000]  Coast to coast, direct from Austin.
[47:04.000 --> 47:08.000]  You're listening to the Alex Jones Broadcasting Network.
[47:08.000 --> 47:10.000]  Network.
[47:10.000 --> 47:21.000]  We are on the march.
[47:21.000 --> 47:24.000]  The Empire is on the run.
[47:24.000 --> 47:29.000]  Alex Jones and the GCN Radio Network.
[47:29.000 --> 47:31.000]  So imagine, you're Jesse Ventura,
[47:31.000 --> 47:33.000]  you speak your mind,
[47:33.000 --> 47:35.000]  you got millions of people that listen to you,
[47:35.000 --> 47:36.000]  every book that comes out
[47:36.000 --> 47:37.000]  exposing the New World Order
[47:37.000 --> 47:39.000]  is the best seller on the New York Times.
[47:39.000 --> 47:41.000]  And you get the words,
[47:41.000 --> 47:43.000]  you were road-raising in California,
[47:43.000 --> 47:45.000]  even though you're sitting there in your home, Minnesota.
[47:45.000 --> 47:48.000]  Then you drive down to your home in Baja, California
[47:48.000 --> 47:50.000]  and learn you were knocked out
[47:50.000 --> 47:53.000]  and that you love Navy Seals dying.
[47:53.000 --> 47:57.000]  And you watch some punk on TV saying it over and over again
[47:57.000 --> 48:01.000]  and people taking it like it's absolute proof with no proof.
[48:01.000 --> 48:05.000]  This is an illustration of the type of people
[48:05.000 --> 48:07.000]  we're dealing with.
[48:07.000 --> 48:09.000]  And they're doing similar stuff to Ron Paul right now.
[48:09.000 --> 48:11.000]  Remember that.
[48:11.000 --> 48:12.000]  Don't write off the bat,
[48:12.000 --> 48:14.000]  believe something when CNN says,
[48:14.000 --> 48:17.000]  Ron Paul's putting out ads bashing Asians.
[48:17.000 --> 48:20.000]  Two days later, it's admitted somebody else made it.
[48:20.000 --> 48:22.000]  Now going back to Tyrell Ventura,
[48:22.000 --> 48:25.000]  Ty, other points you'd like to make
[48:25.000 --> 48:27.000]  before we get this interview with your dad,
[48:27.000 --> 48:28.000]  I know I asked you on here
[48:28.000 --> 48:29.000]  and there's so many points we can make,
[48:29.000 --> 48:32.000]  but this really shows how scared they are of him
[48:32.000 --> 48:34.000]  and anybody else that's got a name
[48:34.000 --> 48:36.000]  that'll criticize what they're doing.
[48:36.000 --> 48:37.000]  I agree.
[48:37.000 --> 48:42.000]  And let's also just look at how operations like this work,
[48:42.000 --> 48:44.000]  you know, somewhere the CIA has basically
[48:44.000 --> 48:46.000]  a rough kind of psychological profile
[48:46.000 --> 48:49.000]  or a profile they put together on Jesse Ventura.
[48:49.000 --> 48:51.000]  They kind of know like,
[48:51.000 --> 48:53.000]  how he acts, things like that.
[48:53.000 --> 48:55.000]  They can look at his record as governor, things like that.
[48:55.000 --> 48:57.000]  They know he's big and he's loud.
[48:57.000 --> 48:59.000]  He speaks his mind.
[48:59.000 --> 49:01.000]  So they look at things like that.
[49:01.000 --> 49:05.000]  And then what they do when concocting a completely false story
[49:05.000 --> 49:07.000]  to convince the average John Q. citizen,
[49:07.000 --> 49:10.000]  who doesn't necessarily follow every Jesse's word
[49:10.000 --> 49:12.000]  but kind of is aware of him and then knows,
[49:12.000 --> 49:14.000]  okay, he's kind of a loud guy, speaks his mind,
[49:14.000 --> 49:16.000]  controversial guy.
[49:16.000 --> 49:19.000]  So when they want to spread false stories
[49:19.000 --> 49:21.000]  through puppets like Kyle,
[49:21.000 --> 49:25.000]  they put little details that kind of sound like Jesse
[49:25.000 --> 49:26.000]  but aren't really.
[49:26.000 --> 49:28.000]  So they put just enough details to make it seem like,
[49:28.000 --> 49:31.000]  well, that could be Jesse in his story
[49:31.000 --> 49:33.000]  to wear them that way John Q. public.
[49:33.000 --> 49:35.000]  But when they hear that, it says,
[49:35.000 --> 49:36.000]  well, I know he's kind of loud
[49:36.000 --> 49:38.000]  and I know he's kind of controversial.
[49:38.000 --> 49:40.000]  That sounds must be him.
[49:40.000 --> 49:42.000]  It sounds just like him.
[49:42.000 --> 49:45.000]  But then they mix in these like flagrant lies
[49:45.000 --> 49:46.000]  within that story.
[49:46.000 --> 49:48.000]  And they do that whenever they're trying to publicly
[49:48.000 --> 49:51.000]  assassinate someone through the media and things like that.
[49:51.000 --> 49:53.000]  And why would they be going after him,
[49:53.000 --> 49:56.000]  suing the TSA, going all over the media,
[49:56.000 --> 50:00.000]  criticizing their groping and criminal activity?
[50:00.000 --> 50:03.000]  Because if they're locking down this country
[50:03.000 --> 50:06.000]  and going to lock us down into a police state
[50:06.000 --> 50:08.000]  and tell us all it's for our own good,
[50:08.000 --> 50:11.000]  but then you have other people like Mr. Ventura,
[50:11.000 --> 50:13.000]  like my father, like yourself,
[50:13.000 --> 50:15.000]  saying, no, this is BS, this is not,
[50:15.000 --> 50:17.000]  this is a violation of our Constitution.
[50:17.000 --> 50:19.000]  We're willing to take it to courts to fight it
[50:19.000 --> 50:21.000]  and we're very vocal with television shows
[50:21.000 --> 50:22.000]  and other such things.
[50:22.000 --> 50:24.000]  That's a threat to them.
[50:24.000 --> 50:26.000]  Exactly, that was about to end.
[50:26.000 --> 50:28.000]  They know that they're ramping up to an Iranian.
[50:28.000 --> 50:30.000]  They want a war with Iran.
[50:30.000 --> 50:32.000]  They want that because it's millions of dollars.
[50:32.000 --> 50:34.000]  It's what they've been designed.
[50:34.000 --> 50:35.000]  That's why they went for it.
[50:35.000 --> 50:37.000]  I mean, if you think about it, Afghanistan and Iraq,
[50:37.000 --> 50:39.000]  border Iran, it's a completely, they have them cornered.
[50:39.000 --> 50:41.000]  You know, they have our, you know,
[50:41.000 --> 50:44.000]  it's so logical that our next place they want to go is Iran.
[50:44.000 --> 50:46.000]  But they know people like Ron Paul,
[50:46.000 --> 50:48.000]  people like my father, people like yourself,
[50:48.000 --> 50:51.000]  are not going to stand for that
[50:51.000 --> 50:53.000]  and are going to be very vocal and against that war
[50:53.000 --> 50:56.000]  and call them out when they BS and they try to lie
[50:56.000 --> 50:58.000]  to people into believing that Iran is a threat
[50:58.000 --> 50:59.000]  to the United States.
[50:59.000 --> 51:01.000]  It is not.
[51:01.000 --> 51:02.000]  Well, you're right.
[51:02.000 --> 51:03.000]  It's super creepy.
[51:03.000 --> 51:04.000]  They're demonizing Ron Paul.
[51:04.000 --> 51:06.000]  They're demonizing my shelf.
[51:06.000 --> 51:09.000]  Now with Jesse, they're coming out and saying,
[51:09.000 --> 51:10.000]  he's at a wake saying,
[51:10.000 --> 51:12.000]  I'm glad you're dead to the family.
[51:12.000 --> 51:15.000]  I mean, just the most made up, horrible thing you could say.
[51:15.000 --> 51:18.000]  And this guy now is seeking government contracts.
[51:18.000 --> 51:21.000]  He's a mercenary to train our local police
[51:21.000 --> 51:23.000]  and homeland security.
[51:23.000 --> 51:25.000]  Clearly put up to it.
[51:25.000 --> 51:28.000]  If you look at the information and here's your dad
[51:28.000 --> 51:32.000]  criticizing the TSA, criticizing JFK, 9-11,
[51:32.000 --> 51:34.000]  the war's bestselling books.
[51:34.000 --> 51:36.000]  They know his new books coming out.
[51:36.000 --> 51:39.000]  They know he was thinking about running for president.
