[00:00.000 --> 00:02.000]  We've got it
[27:36.220 --> 27:39.220]  Let's go back to that clip, here it is.
[27:39.220 --> 27:42.700]  I went out to the hot guy's house who killed the people at Aurora.
[27:42.700 --> 27:45.300]  He was right near the airport runway.
[27:45.300 --> 27:48.220]  He could blow up airplanes with that stuff.
[27:48.220 --> 27:54.020]  Oh, we're waiting for that, that's like the next step, these anti-American people, we're
[27:54.020 --> 27:59.540]  really arming to stop the government from taking our, taking, they're fighting the government.
[27:59.540 --> 28:00.980]  This is a Confederate ideology.
[28:00.980 --> 28:06.340]  This is like serious, so with power to do something about how they feel.
[28:06.340 --> 28:12.100]  In places like Chicago, we need homeland security, not just the local police.
[28:12.100 --> 28:17.820]  Local police, if this is Chicago, and this is Chuck's gun shop right here, half of all
[28:17.820 --> 28:21.500]  guns that killed put the last five years come from this gun shop, they can do them and look
[28:21.500 --> 28:22.500]  at it.
[28:22.500 --> 28:25.980]  They know, they know where the guns, if this is Iraq, they know where the guns are made.
[28:25.980 --> 28:26.980]  All right, here's pause.
[28:26.980 --> 28:29.780]  We're going to go to Brighton, come back with the rest of it, and I got a bunch of other
[28:29.780 --> 28:35.340]  clips where MSNBC's Finney says, you know, it's the crackers, everything's their fault.
[28:35.340 --> 28:37.460]  White people, evil flows from white people.
[28:37.460 --> 28:42.220]  I mean, the ultimate bigotry unit, just like the Nazis saying evil flows from the Jews,
[28:42.220 --> 28:46.500]  but it's okay because it's the Democratic Party run by foreign banks who want to get
[28:46.500 --> 28:48.540]  a race war going in this country.
[28:48.540 --> 28:49.540]  That's their goal.
[28:49.540 --> 28:51.300]  I mean, no doubt we'll be right back.
[28:51.300 --> 28:57.380]  These people are terrorists.
[28:57.380 --> 29:04.540]  You may be arrested and or subject to other police action.
[29:04.540 --> 29:05.780]  tyranny is here.
[29:05.780 --> 29:09.700]  The grim future foretold in 1984 has become reality.
[29:09.700 --> 29:12.100]  It really says that the state is God.
[29:12.100 --> 29:16.620]  The United States has now recognized globally as one of the most oppressive police states
[29:16.620 --> 29:17.880]  on earth.
[29:17.880 --> 29:22.700]  This film conclusively proves the existence of a secret network of FEMA camps now being
[29:22.700 --> 29:24.540]  expanded nationwide.
[29:24.540 --> 29:29.220]  Each documentary exposes how the continuity of government program has established an all-powerful
[29:29.220 --> 29:30.620]  shadow state.
[29:30.620 --> 29:34.620]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[29:34.620 --> 29:39.100]  Prepare to enter the secretive world of emergency dictatorship.
[29:39.100 --> 29:44.940]  Body scammers, sound cameras, citizen spies, staged terror and cameras on every street corner.
[29:44.940 --> 29:48.420]  It's only the beginning of the New World Order's hellish plan.
[29:48.420 --> 29:50.460]  The police state isn't coming.
[29:50.460 --> 29:51.460]  It's here.
[29:51.460 --> 30:00.140]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[30:00.140 --> 30:01.980]  Introducing Pro 1.
[30:01.980 --> 30:05.620]  All of your filtration in one system, portable on the go.
[30:05.620 --> 30:10.220]  No more do you have two or three filters to just reduce sodium fluoride.
[30:10.220 --> 30:15.620]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic
[30:15.620 --> 30:16.620]  acid.
[30:16.620 --> 30:22.100]  This manufacturing technology combines silver impregnated white ceramic with new aqua medics
[30:22.100 --> 30:27.300]  advanced media for removal of fluoride and other heavy metals all in one filter element.
[30:27.300 --> 30:30.180]  It is the only one that does it and out of the gates.
[30:30.180 --> 30:33.860]  We have it discounted at 10% off with promo code water.
[30:33.860 --> 30:41.300]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines,
[30:41.300 --> 30:46.980]  ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered
[30:46.980 --> 30:51.180]  by other fluoride filter brands, and sodium hexafluorosilicate.
[30:51.180 --> 31:01.980]  Get your Pro Pure with the new Pro 1 filters today at infowarstore.com or by calling 888-253-3139.
[31:01.980 --> 31:08.300]  If you want an American company with American products made by Americans, here is the Cal
[31:08.300 --> 31:09.940]  Bend Soap Company.
[31:09.940 --> 31:14.260]  Alex and his staff have used these Pure Soap products for years.
[31:14.260 --> 31:19.020]  These all natural soaps are made from the highest quality vegetable and coconut oils
[31:19.020 --> 31:21.540]  that are earth friendly and safe.
[31:21.540 --> 31:29.380]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[31:29.380 --> 31:34.140]  Buy the one to two month sample package and enjoy soaps that are twice as good as what
[31:34.140 --> 31:39.900]  you're using now or save big with a one to two year supply of soaps for all your cleaning
[31:39.900 --> 31:40.900]  needs.
[31:40.900 --> 31:42.740]  This is an amazing deal.
[31:42.740 --> 31:47.940]  You can save thousands of dollars and you will love the way real soap makes you feel.
[31:47.940 --> 32:00.100]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[32:00.100 --> 32:05.620]  You prepare by purchasing gold, food and firearms, but if you don't have a home security system
[32:05.620 --> 32:09.540]  then you're missing a critical weapon in your arsenal for home protection.
[32:09.540 --> 32:13.460]  When you're sleeping or away from home who's watching out for intruders?
[32:13.460 --> 32:14.960]  Check out Simply Safe.
[32:14.960 --> 32:19.420]  It's a new do-it-yourself home security system that is completely wireless.
[32:19.420 --> 32:22.300]  Go to GetSimplySafe.com.
[32:22.300 --> 32:24.820]  Simply Safe is independent and off the grid.
[32:24.820 --> 32:29.260]  It runs on battery power so even if the grid goes down you are protected.
[32:29.260 --> 32:34.060]  It's completely customizable so you can use it in your home, business, boat, trailer,
[32:34.060 --> 32:35.980]  storage unit or shed.
[32:35.980 --> 32:38.380]  GetSimplySafe.com.
[32:38.380 --> 32:43.180]  Simply Safe is also ridiculously easy to install yourself in under 20 minutes so there's no
[32:43.180 --> 32:45.560]  need to let a stranger into your home.
[32:45.560 --> 32:49.660]  If you move or need to relocate you can take the system with you wherever you go.
[32:49.660 --> 32:53.620]  You aren't always at home but Simply Safe will stand guard protecting your property
[32:53.620 --> 32:56.580]  24 hours a day, 7 days a week.
[32:56.580 --> 33:01.300]  Again, that's GetSimplySafe.com.
[33:01.300 --> 33:05.020]  Coast to coast, direct from Austin.
[33:05.020 --> 33:15.460]  We're listening to the Alex Jones Broadcasting Network.
[33:15.460 --> 33:21.620]  We now take you live to the Central Texas Command Center and the heart of the Resistance.
[33:21.620 --> 33:26.180]  You're listening to the Alex Jones Show.
[33:26.180 --> 33:28.940]  I will give the number out coming up here in the next segment.
[33:28.940 --> 33:31.380]  We'll have open phones in the second hour.
[33:31.380 --> 33:33.100]  We are into the first hour.
[33:33.100 --> 33:35.140]  We're already three minutes into it right now.
[33:35.140 --> 33:42.260]  Okay, if you just joined us, I played a clip of Fox Sportscaster Jason Whitlock.
[33:42.260 --> 33:48.180]  He's also a syndicated columnist saying the NRA is the new KKK and I have similar clips
[33:48.180 --> 33:55.060]  here by, well, we had Al Sharpton say, quote, in fact, I forgot to get that clip queued
[33:55.060 --> 33:56.060]  up.
[33:56.060 --> 33:58.380]  We'll play that after these clips if you can find it.
[33:58.380 --> 34:04.300]  Say that we've got to overcome the South and Whites and the Constitution.
[34:04.300 --> 34:05.860]  He even said the Constitution.
[34:05.860 --> 34:11.020]  You saw that a few weeks ago in the niche and it's every couple days I see prominently
[34:11.020 --> 34:17.300]  the talking point by white, black, Hispanic commentators, you name it, that gun ownership
[34:17.300 --> 34:20.340]  is racist and they know how politically correct Americans are.
[34:20.340 --> 34:27.740]  If they said put your child in ongoing traffic or throw your child into the oven or the microwave
[34:27.740 --> 34:32.100]  or you're racist, I think most Americans would probably go stick their child in the microwave
[34:32.100 --> 34:33.100]  and turn it on.
[34:33.100 --> 34:34.660]  And I'm not even being sarcastic.
[34:34.660 --> 34:37.980]  I think we've gotten the politically correct point that if they came to your house and
[34:37.980 --> 34:44.140]  said, slit your wrist or you're racist, the average white American would slit their wrist.
[34:44.140 --> 34:47.940]  They would absolutely do that.
[34:47.940 --> 34:51.180]  All right, let's go ahead and go back to the Jesse Jackson clip.
[34:51.180 --> 34:52.180]  Here it is.
[34:52.180 --> 34:53.180]  Come in.
[34:53.180 --> 34:54.180]  You break up the trail.
[34:54.180 --> 35:00.660]  Here we see the guns made in Barrington, Rock Island, sold at trucks and so on and so forth.
[35:00.660 --> 35:03.100]  They make them to sit in and they kill.
[35:03.100 --> 35:06.660]  We stand around feeling helpless.
[35:06.660 --> 35:11.300]  And so you've got some combination in this drug thing, in this gun thing of territorial
[35:11.300 --> 35:14.580]  fights, the gun fights over that.
[35:14.580 --> 35:16.220]  Maybe four percent will kill the salt weapons.
[35:16.220 --> 35:19.660]  They kill these other, these locks in these magazines, but the killing is taking place
[35:19.660 --> 35:20.660]  there.
[35:20.660 --> 35:25.860]  Because it's just, because the culture is into guns as a remedy.
[35:25.860 --> 35:30.780]  My point is, while we're focusing on fiscal cliff and debt ceiling, over here, this stuff
[35:30.780 --> 35:36.020]  is not on the table and it matters, it's metastasizing and it's festering.
[35:36.020 --> 35:39.780]  So we're trying to put some focus on this issue of reconstruction.
[35:39.780 --> 35:44.380]  Not just, we need to talk the job for these zones of heavy unemployment, a bit of black
[35:44.380 --> 35:47.900]  mail in New York, remember around 50 percent employed, around 50 percent big number here
[35:47.900 --> 35:48.900]  in New York.
[35:48.900 --> 35:53.020]  But so beyond just the job, some plan for reconstruction.
[35:53.020 --> 35:55.860]  And we know how to do what we've done and we do it around the world.
[35:55.860 --> 36:01.460]  All right, let's go ahead and go to MSNBC just a few days ago, talking about the real
[36:01.460 --> 36:02.940]  problem in America.
[36:02.940 --> 36:03.940]  Here it is.
[36:03.940 --> 36:09.020]  Those, you know, crazy crackers on the right, like if they start with their very hateful
[36:09.020 --> 36:12.540]  language, that is going to kill them in the 506.
[36:12.540 --> 36:15.900]  The death knell for Republicans is the tone of this conversation.
[36:15.900 --> 36:21.220]  They absolutely, we had evangelical Latinos wanting to meet with Howard Dean at the DNC
[36:21.220 --> 36:24.180]  because, I mean, I'm just saying, like that's a shift, right?
[36:24.180 --> 36:26.060]  It's not the beginning to a bad joke.
[36:26.060 --> 36:31.780]  This is part of the hoax that the Republican party's gone, conservatism's dead, everybody
[36:31.780 --> 36:33.620]  really wants total socialism.
[36:33.620 --> 36:35.820]  Wow, this is a mandate.
[36:35.820 --> 36:39.140]  I'm going to talk about that at the end of the segment when I want to go back to some
[36:39.140 --> 36:42.580]  of these clips here first.
[36:42.580 --> 36:45.220]  Let's go to this next clip.
[36:45.220 --> 36:52.700]  This is Bob Schaefer on CBS saying presidents could defeat racism.
[36:52.700 --> 36:55.380]  Presidents could defeat the Nazis.
[36:55.380 --> 36:58.100]  They can defeat the NRA, i.e. gun owners.
[36:58.100 --> 37:01.300]  They don't want to say gun owners or the second amendment or the bill of rights.
[37:01.300 --> 37:06.340]  They say the NRA, first they demonize the NRA, they're Nazis, they're scum, they're
[37:06.340 --> 37:12.380]  KKK, and then by extension, you and then now Homeland Security met on Monday with the top
[37:12.380 --> 37:16.220]  mayors and sheriffs and police chiefs, as you know, and I've got those reports coming
[37:16.220 --> 37:18.860]  up and said, no, the new terror threat is not al-Qaeda.
[37:18.860 --> 37:23.620]  It's gun owners, conservatives, libertarians, what they call domestic extremists.
[37:23.620 --> 37:26.860]  They're returning veterans, and they're just hyping that.
[37:26.860 --> 37:31.540]  Of tens of millions of veterans, they'll use every week a veteran robs a bank, a veteran
[37:31.540 --> 37:32.540]  shoots somebody.
[37:32.540 --> 37:34.100]  Well, all veterans did that.
[37:34.100 --> 37:38.300]  Oh, somebody does a mass shooting, gets the guns illegally, on a bunch of psychotropic
[37:38.300 --> 37:39.500]  drugs, doesn't matter.
[37:39.500 --> 37:45.980]  It's gun owners killed the children, but a veteran kills his wife.
[37:45.980 --> 37:46.980]  Veterans did that.
[37:46.980 --> 37:50.700]  It doesn't matter statistically, and you can look this up at FBI.gov, we've done reports
[37:50.700 --> 37:51.700]  on it.
[37:51.700 --> 37:55.100]  They've got it broken down in racial groups, demographics, everything.
[37:55.100 --> 37:58.660]  You know that veterans are one of the most law abiding groups out there.
[37:58.660 --> 38:03.380]  Doesn't matter what reality is, you are bad.
[38:03.380 --> 38:05.140]  You are bad.
[38:05.140 --> 38:07.900]  Let's go ahead and go to this next clip with Bob Shafer.
[38:07.900 --> 38:13.700]  What happened in Newtown was probably the worst day in this country's history since
[38:13.700 --> 38:15.100]  9-11.
[38:15.100 --> 38:21.380]  We found Osama bin Laden, we tracked him down, we changed the way that we dealt with that
[38:21.380 --> 38:22.380]  problem.
[38:22.380 --> 38:28.740]  Surely, finding Osama bin Laden, surely passing civil rights legislation as Lyndon Johnson
[38:28.740 --> 38:35.660]  was able to do, and before that, surely defeating the Nazis was a much more formidable task
[38:35.660 --> 38:38.740]  than taking on the gun lobby.
[38:38.740 --> 38:44.620]  This is a turning point in this country, and the president is going to have to do more
[38:44.620 --> 38:46.300]  than just make a speech about it.
[38:46.300 --> 38:49.980]  This is one of the best features I've ever heard him deliver, but it's going to take
[38:49.980 --> 38:51.740]  more than that from the White House.
[38:51.740 --> 38:53.500]  He's going to have to get his hands dirty.
[38:53.500 --> 38:58.940]  He's going to have to get in there and work this problem until he gets it done.
[38:58.940 --> 39:06.140]  But unless we figure out a way to make sure that something like Newtown never happens
[39:06.140 --> 39:10.220]  again, we're not the country that we once were.
[39:10.220 --> 39:11.700]  I think we still are.
[39:11.700 --> 39:12.940]  I think there's hope.
[39:12.940 --> 39:14.780]  I think something's going to happen.
[39:14.780 --> 39:16.820]  Well, there you go.
[39:16.820 --> 39:22.660]  The president overcame the Nazis, so he can overcome the gun owners.
[39:22.660 --> 39:24.660]  See, we are now the Nazis.
[39:24.660 --> 39:28.940]  They say, you are KKK, you are Nazis.
[39:28.940 --> 39:36.020]  Every time I see a clip of MSNBC, they're saying whites are inherently bad.
[39:36.020 --> 39:39.380]  In fact, I've been hearing it's over for conservatives.
[39:39.380 --> 39:45.260]  White women support Obama, black support Obama, Hispanics, Asians, and then the media does
[39:45.260 --> 39:48.940]  this victory dance, oh, it's over.
[39:48.940 --> 39:56.060]  It's all over for the unknown soldier and this big victory dance that, oh, man, it's
[39:56.060 --> 39:57.060]  over.
[39:57.060 --> 39:59.740]  And again, foreign banks are raping you financially.
[39:59.740 --> 40:00.740]  They're robbing you.
[40:00.740 --> 40:04.020]  They've raised the different taxes across the board.
[40:04.020 --> 40:07.500]  They've raised the payroll taxes on people making $30,000 a year.
[40:07.500 --> 40:10.580]  They've raised all these other investment taxes.
[40:10.580 --> 40:15.860]  The Obamacare plan sets it up where the companies cut their full-time employees back to 25 hours
[40:15.860 --> 40:22.340]  so they don't have to get the insurance and the GDP is already shrinking massively.
[40:22.340 --> 40:23.340]  That's the plan.
[40:23.340 --> 40:24.340]  Get you on welfare.
[40:24.340 --> 40:26.700]  But it matters as long as you feel like you're winning.
[40:26.700 --> 40:33.860]  Now, the truth is, the fix was in as I clearly broke down and it's not hard to break down.
[40:33.860 --> 40:35.060]  Mitt Romney is a globalist.
[40:35.060 --> 40:37.260]  Mitt Romney was for gun control.
[40:37.260 --> 40:42.060]  He helped write the assault weapons ban that passed in his state, semi-auto ban.
[40:42.060 --> 40:44.300]  The truth is, he supported carbon taxes.
[40:44.300 --> 40:46.180]  He supported open borders.
[40:46.180 --> 40:47.180]  He supported abortion.
[40:47.180 --> 40:50.140]  Do you want to keep going?
[40:50.140 --> 40:55.620]  But they put out the two guys who were almost identical in reality, but they have a political
[40:55.620 --> 40:56.620]  fight with each other.
[40:56.620 --> 41:01.020]  Romney then becomes a conservative, says some good things, but it's all for show, like a
[41:01.020 --> 41:02.940]  Don King boxing match.
[41:02.940 --> 41:06.540]  And then Obama wins and there's evidence of massive election fraud.
[41:06.540 --> 41:07.540]  I don't just say that.
[41:07.540 --> 41:09.820]  There was evidence of fraud against Al Gore in 2000.
[41:09.820 --> 41:14.100]  I hate Al Gore, but I'm on record saying there was evidence of fraud against him.
[41:14.100 --> 41:17.220]  There is overwhelming evidence that Mitt Romney really won.
[41:17.220 --> 41:21.980]  Beth Harris, a black box voting, who's been a big Democrat, who helped make the HBO documentary,
[41:21.980 --> 41:26.300]  Hacking Democracy, said she saw a lot more fraud towards Romney than towards Obama.
[41:26.300 --> 41:33.500]  The fix was in, show the Republican leadership, Jindal and even Rand, who's a good guy, could
[41:33.500 --> 41:38.460]  be told to come out and buy their consultants and say, we've got to get with the times and
[41:38.460 --> 41:39.700]  then we'll start winning.
[41:39.700 --> 41:46.100]  I guess get with the times become left of Mao Zedong on the false paradigm because that's
[41:46.100 --> 41:47.820]  what's going on in this country.
[41:47.820 --> 41:49.020]  That's what's happening.
[41:49.020 --> 41:54.980]  That's the bill of goods that we've been sold as a society.
[41:54.980 --> 41:59.740]  And it makes me physically, physically nauseous to see this unfolding.
[41:59.740 --> 42:04.540]  The truth is, Congress for about six years, you can look this up, just type it in, Congress
[42:04.540 --> 42:09.660]  has a 9% approval rating and some numbers in data mining companies have put out.
[42:09.660 --> 42:14.100]  I'm going to go over some of that in the next hour, show, or maybe even the next segment,
[42:14.100 --> 42:17.140]  show that it might be as low as 3%.
[42:17.140 --> 42:23.020]  So 90-something percent of people, conservatively, 91% conservatively, probably more, don't like
[42:23.020 --> 42:24.820]  the government.
[42:24.820 --> 42:30.660]  But if they can get it in a Coke, Pepsi, Ford Chevy, Red Skin, Cowboy, Seattle Seahawks
[42:30.660 --> 42:37.940]  versus the Eagles, you know, whatever, if they can get a fight going between two groups,
[42:37.940 --> 42:40.980]  then they can get you to join a bandwagon and kind of join one side.
[42:40.980 --> 42:45.940]  Total con game, oldest trick in the book, false choice.
[42:45.940 --> 42:46.940]  And that's what they've sold.
[42:46.940 --> 42:50.500]  So there are a lot of weak-minded kind of bandwagon folks that had gotten away from
[42:50.500 --> 42:54.540]  Obama the last four years when he didn't deliver all the free goods.
[42:54.540 --> 42:57.020]  They kind of got back on the bandwagon because they want to be winners.
[42:57.020 --> 43:00.420]  Well, by saying you like Obama, you're a winner.
[43:00.420 --> 43:03.980]  Alex Jones here with a very important announcement for truth-seekers.
[43:03.980 --> 43:08.400]  We've carried a lot of amazing films and books over the years on the online video bookstore
[43:08.400 --> 43:09.900]  at infowars.com.
[43:09.900 --> 43:15.540]  And out of all the titles we've carried, one stands out because it is just so chillingly
[43:15.540 --> 43:16.540]  convincing.
[43:16.540 --> 43:22.220]  And that's Dreams From My Real Father by Joel Gilbert, available at infowars.com.
[43:22.220 --> 43:25.780]  This film exposes the fraud that Obama is like nothing I've seen.
[43:25.780 --> 43:29.940]  If you want to know who Obama's real daddy is, this is the film for you.
[43:29.940 --> 43:34.220]  Don't forget, your purchase supports our broadcast and our growing media network.
[43:34.220 --> 43:39.500]  You'll also find it infowarshop.com, non-dare call a conspiracy by Gary Allen, the book
[43:39.500 --> 43:40.500]  that woke me up.
[43:40.500 --> 43:45.260]  We're also carrying behind the green mask, You In Agenda 21 by Rosa Corey.
[43:45.260 --> 43:48.140]  This book is coffin nails to the globalist takeover.
[43:48.140 --> 43:52.900]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing
[43:52.900 --> 43:55.060]  the scourge that is vaccines.
[43:55.060 --> 44:01.100]  These titles and a lot more are all available at infowarshop.com.
[44:01.100 --> 44:05.780]  Now that we have moved into the winter season, there is an increased need to support our
[44:05.780 --> 44:07.820]  immunity and health.
[44:07.820 --> 44:12.420]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of
[44:12.420 --> 44:14.580]  silver-based products.
[44:14.580 --> 44:20.300]  Our most popular silver-based products are the 32-ounce nano-silver solutions, our 2-ounce
[44:20.300 --> 44:25.700]  nano-silver nasal applicators, as well as our all-natural silver soaps.
[44:25.700 --> 44:29.700]  Just released is our 100% natural silver gel.
[44:29.700 --> 44:34.340]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and
[44:34.340 --> 44:36.660]  leave the silver at the surface.
[44:36.660 --> 44:41.140]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry
[44:41.140 --> 44:46.340]  of aloe vera to quickly penetrate and nourish the skin, while delivering the silver more
[44:46.340 --> 44:48.060]  effectively.
[44:48.060 --> 44:54.540]  Visit www.silverlungs.com and click on our store page to find what silver-based products
[44:54.540 --> 44:56.740]  are best for you.
[44:56.740 --> 45:00.260]  That's www.silverlungs.com.
[45:00.260 --> 45:05.060]  Looking back on 2012, I know personally I'm thanking God that my family and I made it
[45:05.060 --> 45:09.020]  through the year from natural disasters like hurricane Sandy and the devastating summer
[45:09.020 --> 45:12.580]  drought to the family hardships brought on by disastrous economy.
[45:12.580 --> 45:14.900]  Our hearts go out to those that have lost everything.
[45:14.900 --> 45:19.020]  My friends at eFoodsDirect hear from customers every day that are fortunate to weather life
[45:19.020 --> 45:21.420]  storm by having a supply of food on hand.
[45:21.420 --> 45:24.740]  Danny from New York City wrote in following Hurricane Sandy and said,
[45:24.740 --> 45:29.020]  Almost all the grocery stores are closed, but I managed to get my eFoods just in time
[45:29.020 --> 45:30.980]  to be able to help my sister and my niece.
[45:30.980 --> 45:35.020]  Bottom line, it's better to be prepared 10 years too early than one day too late.
[45:35.020 --> 45:37.660]  Eat common senses warning and do what I've done.
[45:37.660 --> 45:43.300]  Call 800-409-5633 today or go to eFoodsDirect.com forward slash Alex.
[45:43.300 --> 45:46.260]  They have the best tasting long-term scoreable food on the planet.
[45:46.260 --> 45:52.620]  Call 800-409-5633 and ask about the Alex Jones Special or go to eFoodsDirect.com forward
[45:52.620 --> 45:53.620]  slash Alex.
[45:53.620 --> 45:54.980]  Get self-sufficient today.
[45:54.980 --> 46:00.380]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[46:00.380 --> 46:04.340]  Millions of people are going to get sick this winter from colds, flu and other illnesses.
[46:04.340 --> 46:05.740]  Don't be one of them.
[46:05.740 --> 46:10.500]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial
[46:10.500 --> 46:11.500]  solution.
[46:11.500 --> 46:15.860]  The advances in silver technology have resulted in a silver solution that can be used daily
[46:15.860 --> 46:21.660]  to prevent bacteria, viruses, mold and food poisoning and help improve wound healing.
[46:21.660 --> 46:25.420]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy
[46:25.420 --> 46:30.700]  the causes of many serious diseases such as strep, staph, pneumonia, colds, flus and other
[46:30.700 --> 46:32.100]  harmful pathogens.
[46:32.100 --> 46:36.980]  This new technology has the ability to terminate entire colonies of harmful bacteria at several
[46:36.980 --> 46:41.140]  hundred times the effectiveness of colloidal or ionic silver solutions.
[46:41.140 --> 46:44.780]  The Science Digest Journal says silver is our mightiest germ fighter.
[46:44.780 --> 46:48.660]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[46:48.660 --> 46:55.140]  Go to SupernaturalSilver.com today and use the promo code Silver2012 for 20% off.
[46:55.140 --> 47:20.140]  Visit SupernaturalSilver.com and like us on Facebook.
[47:25.500 --> 47:30.380]  Second hour is only about 13-14 minutes away and after the news we'll be back and be taking
[47:30.380 --> 47:36.140]  your phone calls on the Second Amendment, but also the overarching police state and more.
[47:36.140 --> 47:41.540]  I'll also be getting into the Navy SEAL and his compatriot who were killed up by Dallas
[47:41.540 --> 47:42.540]  yesterday.
[47:42.540 --> 47:43.540]  Very suspicious story.
[47:43.540 --> 47:45.780]  We're going to be breaking that down as well.
[47:45.780 --> 47:51.460]  The toll-free number to join us is 877-789-ALAX, it's a different number than the weekday
[47:51.460 --> 47:52.460]  show.
[47:52.460 --> 48:01.100]  It's 877-789-2539-877-789-2539 and first-time callers, give first-time callers a chance.
[48:01.100 --> 48:06.540]  Please only call if you're a first-time caller on this Sunday edition to give us your breakdown
[48:06.540 --> 48:08.340]  on what's happening and unfolding.
[48:08.340 --> 48:13.340]  Okay, let's continue getting into the Second Amendment attack.
[48:13.340 --> 48:20.460]  In the article up at infowars.com, LinkedIn Red in the featured news area, Reverend Jesse
[48:20.460 --> 48:27.940]  Jackson says gun supporters are domestic terrorists and basically that the new radicalism, the
[48:27.940 --> 48:34.300]  new extremism is this new confederacy in that the gun thing's being used to try to, again,
[48:34.300 --> 48:39.300]  it's just more of what you've heard of, well, Fox Sports Commentator saying the NRA's the
[48:39.300 --> 48:41.460]  new KKK.
[48:41.460 --> 48:43.740]  And that's what's said, if you don't like Obamacare, you're a racist.
[48:43.740 --> 48:45.820]  If you don't like globalism, you're a racist.
[48:45.820 --> 48:48.300]  If you don't like giving up your liberty, you're a racist.
[48:48.300 --> 48:56.100]  It's racial politics because this country now in the under-20s is way more, quote, minority
[48:56.100 --> 48:57.500]  than it is white.
[48:57.500 --> 49:01.460]  But if there's, again, under this system now, that's fine.
[49:01.460 --> 49:06.020]  They don't want whites having racial politics, okay, regardless of which side of that thing
[49:06.020 --> 49:07.020]  you're on.
[49:07.020 --> 49:11.060]  There's a lot of different sides, but they certainly are going to create racial politics
[49:11.060 --> 49:16.100]  and notice it's a bunch of white limousine liberals who are leading it because they represent
[49:16.100 --> 49:20.340]  these foreign megabanks that have signed us on to debt slavery.
[49:20.340 --> 49:24.980]  That's the real civil rights violation that we're going under agenda 21, where globalist
[49:24.980 --> 49:30.740]  corporations are exempt from all these regulations and taxes designed to shut down their competition.
[49:30.740 --> 49:33.060]  That China can have three new coal power plants a week.
[49:33.060 --> 49:36.660]  We can't have any, and hundreds have already been shut down the last four years, and our
[49:36.660 --> 49:39.780]  power prices are going up, and our economy's shutting down.
[49:39.780 --> 49:43.300]  So the whole gun thing is also about scripting Obama.
[49:43.300 --> 49:48.060]  There should never be another child shot again, and if there is, it's gun owners' fault.
[49:48.060 --> 49:55.100]  He puts out that false idea and then diverts everyone from his drone killings, arming al-Qaeda
[49:55.100 --> 50:01.300]  and Libya and Syria, the police state, the secret arrest, the NDAA, the continuing torture,
[50:01.300 --> 50:04.300]  the banker bailouts, all of this tyranny.
[50:04.300 --> 50:10.180]  They don't want us getting in a populist movement unified by the Bill of Rights and Constitution
[50:10.180 --> 50:17.020]  and freedom together, they want to unify disparate racial groups under a socialist ideology where
[50:17.020 --> 50:23.540]  their chief is government versus the middle class, which the establishment sees as predominantly
[50:23.540 --> 50:25.260]  white.
[50:25.260 --> 50:33.020]  And so it is a racial ideology and a racial system for the globalist in what they're doing.
[50:33.020 --> 50:39.460]  They are welding together a racial coalition, and I've known so-called progressives that
[50:39.460 --> 50:47.100]  are really smart people and know what's going on, and they now will, people I used to have
[50:47.100 --> 50:51.500]  on as a guest, they will sit there and say, it is racist to not turn your guns in.
[50:51.500 --> 50:56.540]  It is racist to not support Obamacare, even though it's a rip-off written by insurance
[50:56.540 --> 50:57.540]  companies.
[50:57.540 --> 51:02.820]  It is, and it's like a cult, they are just absorbing into the hive borg.
[51:02.820 --> 51:07.340]  These are authoritarians, and they get a wild, reflected glory.
[51:07.340 --> 51:13.620]  A lot of humans are designed to get wild, reflected, group think, group power out of
[51:13.620 --> 51:20.260]  tribalism, and the government is the big overarching tribe welding in all these different groups,
[51:20.260 --> 51:23.900]  and it doesn't matter if the government's screwing them, it doesn't matter if the government's
[51:23.900 --> 51:27.180]  destroying their future, it doesn't matter if the government's injecting them with deadly
[51:27.180 --> 51:31.180]  vaccines for the cancer viruses and aspartame in thousands of foods.
[51:31.180 --> 51:38.980]  It doesn't matter because they feel like winners, and that's what matters to them.
[51:38.980 --> 51:42.380]  They feel like, hey, the government's my government.
[51:42.380 --> 51:46.020]  In fact, we have an Al Sharpton clip coming up that we will play that one, they'll find
[51:46.020 --> 51:49.180]  the one where he says we've got to get, you know, defeat the Constitution.
[51:49.180 --> 51:52.500]  He says we've got to, you know, we've got to defeat the Constitution, we've got to defeat
[51:52.500 --> 51:53.500]  the South.
[51:53.500 --> 51:58.260]  I played that last week, we have a clip of Sharpton coming up after I played this mayor
