[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[43:28.000 --> 43:31.000]  And then there's going to kill everybody.
[43:31.000 --> 43:35.000]  And then, meanwhile, they have laws all over the country that are citizens.
[43:35.000 --> 43:40.000]  The citizens, you know, Homo sapiens, the enemy of the globalists,
[43:40.000 --> 43:49.000]  and think they're transcendent God that we can't even have in most cities a knife, a World War I knife with bare knuckles,
[43:49.000 --> 43:55.000]  or with brass knuckles. We can't even have a knife to defend ourselves against all this.
[43:55.000 --> 43:58.000]  All of it built against us.
[43:58.000 --> 44:05.000]  And all we're being taught to do by the weaponized system is fight with each other.
[44:05.000 --> 44:11.000]  All we're being told is a fight over race and religion and where we're from and playing groups off against each other.
[44:11.000 --> 44:19.000]  Meanwhile, the entire future has been charted. It's been prepared. Artificially intelligent computers are surveilling us.
[44:19.000 --> 44:24.000]  Radiating command modules, sub command modules are being put in in every neighborhood.
[44:24.000 --> 44:29.000]  Smart meters, Imperial prob droids are being put in on your house in their own words.
[44:29.000 --> 44:38.000]  DARPA admits they're deploying high powered wavelength generators that on record can calm or even chicken a population.
[44:38.000 --> 44:43.000]  That's Baltimore Sun 14 years ago reported on that.
[44:43.000 --> 44:48.000]  It's so science fiction. They've deployed mind control towers. They've deployed face scanners.
[44:48.000 --> 44:57.000]  They are preparing all over the news, admitting huge facilities everywhere filled with bio weapons that kill almost everybody they come in contact with.
[44:57.000 --> 45:02.000]  And they're just getting everybody ready for it.
[45:02.000 --> 45:06.000]  And I realize how pathetic I am how I get up here and make jokes about Obama.
[45:06.000 --> 45:09.000]  And I get up here and go Obama Obama Obama.
[45:09.000 --> 45:21.000]  And I sit there and flirt with other media people on air and I all this and it's just just I am nothing in what I've done to resist things.
[45:21.000 --> 45:27.000]  I haven't I haven't been one tenth as hardcore as I should be to really get people to front and center.
[45:27.000 --> 45:35.000]  Get it through your brains folks that that if everybody the drug dealers for the government, the murderers for the government, the corporate little know it all.
[45:35.000 --> 45:39.000]  All of you, but especially the narcissistic know it all public.
[45:39.000 --> 45:45.000]  It thinks only caring about themselves is cool or manipulating people in business is cool or cheating people is cool.
[45:45.000 --> 45:52.000]  And you know, you getting ahead is cool. That culture was sold to you.
[45:52.000 --> 46:00.000]  So that you would stand down and not as an individual collectively defend basic liberties.
[46:00.000 --> 46:04.000]  So the whole system would fall.
[46:04.000 --> 46:08.000]  It's psychological warfare basically death darts everybody's been hit with.
[46:08.000 --> 46:13.000]  And you can just see people spending out of control mental illness breakdowns manias.
[46:13.000 --> 46:20.000]  Insane megalomaniacal delusions of grandeur just melt melting down everywhere.
[46:20.000 --> 46:23.000]  And I could see now the singularity is accelerating.
[46:23.000 --> 46:29.000]  We don't have 1015 years like I thought if we don't fully resist this right now.
[46:29.000 --> 46:33.000]  But they could start really hammering this stuff down in five years, ladies and gentlemen.
[46:33.000 --> 46:39.000]  And we better talk to all the technicians and people who see their jobs are being phased out right now, building Skynet,
[46:39.000 --> 46:43.000]  building the AI autonomous folks.
[46:43.000 --> 46:49.000]  The one reason they're really arrogant is my contacts saying they believe the computers they've got are now artificially intelligent.
[46:49.000 --> 46:51.000]  And I don't mean just autonomous.
[46:51.000 --> 46:54.000]  They are actually worshiping these things right out of revelations.
[46:54.000 --> 46:58.000]  The image of the beast in Jerusalem being worshiped can be seen everywhere in the world.
[46:58.000 --> 47:05.000]  Everyone at one time television, the Google blimp's going up now to even broadcast sound directly to people's skulls.
[47:05.000 --> 47:09.000]  So that even if you're in the middle of Africa, by the way, pull that up.
[47:09.000 --> 47:11.000]  Google to broadcast directly.
[47:11.000 --> 47:18.000]  People have toothbrush ads now on where your kid brushes their teeth and it transmits directly to their skull.
[47:18.000 --> 47:20.000]  I mean, it's all happening.
[47:20.000 --> 47:26.000]  Pepsi machines broadcasting right to your skull that you need Pepsi with fetal tissue inside of them.
[47:26.000 --> 47:32.000]  I mean, just everything, just so insane, so wild, already so over the top.
[47:32.000 --> 47:36.000]  And I realize I've even been conditioned.
[47:36.000 --> 47:38.000]  So I go to your phone calls.
[47:38.000 --> 47:43.000]  I've even been conditioned to not be responding to this like I should.
[47:43.000 --> 47:44.000]  There it is.
[47:44.000 --> 47:46.000]  Commercials be broadcast directly into consumers heads.
[47:46.000 --> 47:50.000]  Paul Joseph Watson has an article and it links through to what?
[47:50.000 --> 47:53.000]  I think that was CBS News.
[47:53.000 --> 47:56.000]  Ah!
[47:56.000 --> 47:59.000]  That one in Telegraph as well.
[47:59.000 --> 48:02.000]  Oh, man!
[48:02.000 --> 48:05.000]  And a lot of people just go, yeah, that's the way it is.
[48:05.000 --> 48:07.000]  I'm going to roll over and die.
[48:07.000 --> 48:10.000]  You think your ancestors really roll over and die or I'm going to go party?
[48:10.000 --> 48:12.000]  Like, who cares?
[48:12.000 --> 48:24.000]  Don't you understand that that is death of all that's good and signing over all these innocent people to be wiped out?
[48:24.000 --> 48:27.000]  And again, I get this attitude, well, there are too many of us and people are bad.
[48:27.000 --> 48:29.000]  So maybe they're right.
[48:29.000 --> 48:31.000]  The globalists are the worst of the worst.
[48:31.000 --> 48:33.000]  They're the worst people.
[48:33.000 --> 48:39.000]  And we need to reach out to the technocrats who are mid-level and know this is going on to let you understand.
[48:39.000 --> 48:43.000]  You're smart enough to look at the cut of this.
[48:43.000 --> 48:45.000]  You're smart enough to look at the pieces of this thing.
[48:45.000 --> 48:48.000]  You're not going to be getting all this stuff.
[48:48.000 --> 48:50.000]  It's probably not even going to work.
[48:50.000 --> 48:58.000]  And a lot of experts and top scientists we've interviewed here, top professors, believe that the computers are going to turn on us.
[48:58.000 --> 49:00.000]  They've been designed to kill.
[49:00.000 --> 49:03.000]  They've been designed day one to surveil.
[49:03.000 --> 49:18.000]  Everything they're being set up to do is to hurt humans, violating the first law of Isaac Asimov and robotics and sentient computers.
[49:18.000 --> 49:24.000]  And then you realize he was just a front guy of these people.
[49:24.000 --> 49:29.000]  And basically admitted it in speeches he gave that they would have computers that would predict the future.
[49:29.000 --> 49:30.000]  They've now caught that.
[49:30.000 --> 49:31.000]  All of it.
[49:31.000 --> 49:34.000]  I'm just like, oh my God, they're really going to do this.
[49:34.000 --> 49:38.000]  And the globalists aren't just killing the dumb down of the infirm, which is bad enough.
[49:38.000 --> 49:40.000]  It always leads to everybody else.
[49:40.000 --> 49:44.000]  They are targeting the most beautiful and intelligent.
[49:44.000 --> 49:49.000]  A robot may not injure a human being or through inaction allow a human being to come to harm.
[49:49.000 --> 49:50.000]  First rule of robotics.
[49:50.000 --> 49:55.000]  A robot must obey the orders given to it by human beings, except where such orders will conflict with the first law.
[49:55.000 --> 50:02.000]  A robot must protect its own existence as long as such protection does not conflict with the first or second law.
[50:02.000 --> 50:09.000]  And they are engineering into computers and into robots, the exact opposite, the entire architecture.
[50:09.000 --> 50:18.000]  The Russian leadership and the globalist leadership who are interconnected at certain levels are all racing each other,
[50:18.000 --> 50:22.000]  along with the communist Chinese leadership that's really allied with the West,
[50:22.000 --> 50:29.000]  are all racing each other to build this, to then have a battle with each other if they have to,
[50:29.000 --> 50:33.000]  to decide who gets the final supremacy over the Earth.
[50:33.000 --> 50:36.000]  And I just, see, I said I'd go through all the headlines and I didn't.
[50:36.000 --> 50:39.000]  And I got into like two or three articles.
[50:39.000 --> 50:43.000]  And it's just like, oh my God.
[50:43.000 --> 50:50.000]  And then again, I see all these programmed narcissists just wandering around, bumping into each other,
[50:50.000 --> 50:55.000]  totally scared of eternity, totally childlike, totally foolish, self-centered,
[50:55.000 --> 51:01.000]  petulant, pathetic, secure in their weakness.
[51:01.000 --> 51:07.000]  Protecting your home with a security system is a must, but when it comes to protecting your family, your home and belongings,
[51:07.000 --> 51:10.000]  there's no need to sign a long-term contract.
[51:10.000 --> 51:17.000]  Listen, there is some real scum in the alarm business cashing in by locking you into long punishing contracts,
[51:17.000 --> 51:19.000]  not with Simply Safe Home Security.
[51:19.000 --> 51:21.000]  They're the good guys.
[51:21.000 --> 51:24.000]  You can trust Simply Safe to protect your family.
[51:24.000 --> 51:28.000]  Simply Safe was created by a Harvard Business School engineer and it's revolutionary.
[51:28.000 --> 51:32.000]  You'll get 24-hour protection for just $14.99 a month.
[51:32.000 --> 51:35.000]  There are no hidden fees and no contracts.
[51:35.000 --> 51:39.000]  You'll save thousands, plus you're protected by their 100% money-back guarantee.
[51:39.000 --> 51:43.000]  Protect yourself against home invasions and break-ins.
[51:43.000 --> 51:49.000]  Order your Simply Safe system now and receive a wireless keychain remote, a $25 gift, free.
[51:49.000 --> 51:52.000]  So don't waste your time dealing with scum.
[51:52.000 --> 51:59.000]  Visit GetSimplySafe.com
[52:22.000 --> 52:30.000]  GetSimplySafe.com
[52:30.000 --> 52:34.000]  Now there's an amazing new natural antibiotic every person must have.
[52:34.000 --> 52:41.000]  It's Cell's Alive Silver Solution and it destroys over 650 hard-to-kill viruses, fungus, bacteria and much more.
[52:41.000 --> 52:46.000]  Cell's Alive Silver Solution has no expiration date, is great for emergency kits and storage shelters
[52:46.000 --> 52:54.000]  and comes in 8 or 16 ounce bottles. Order today at 888-910-4367 or visit hempusa.org.
[52:54.000 --> 53:00.000]  hempusa.org 100% chemical-free superfoods and unique health products.
[53:00.000 --> 53:05.000]  There are those curious about Bitcoins and those using and making money with Bitcoins.
[53:05.000 --> 53:07.000]  What are Bitcoins?
[53:07.000 --> 53:13.000]  A Bitcoin is the first decentralized currency that can be easily transferred from person to person over the Internet.
[53:13.000 --> 53:21.000]  No bank needed. This means lower fees and accounts can never be frozen, limited or closed.
[53:21.000 --> 53:28.000]  You are in control of your money and the best part, you can start earning and making money with Bitcoins right away.
[53:28.000 --> 53:36.000]  No computer or expertise is required to earn money with Bitcoins and a growing number of merchants now accept Bitcoins.
[53:36.000 --> 53:40.000]  Plus, they're easily exchanged for dollars, euros and more.
[53:40.000 --> 53:45.000]  Learn more about the easiest, cheapest, most profitable way to enter the Bitcoin market
[53:45.000 --> 53:52.000]  and get paid every two weeks by one of the fastest growing Bitcoin miners in the world at cloudhashing.com.
[53:52.000 --> 54:14.000]  Just like it sounds, cloudhashing.com. That's cloudhashing.com. We mine your business.
[54:14.000 --> 54:24.000]  You know, take my friend Joe Rogan. I didn't see the whole show but I saw a clip of it online. He went to one of Ray Kurzweil's big transhumanist events.
[54:24.000 --> 54:34.000]  And the number one rule at those events is robots cannot hurt you, they're here to help, they're good, they love you, they're going to create a utopia.
[54:34.000 --> 54:44.000]  But then in Kurzweil's full writings, he just goes, oh, we don't even want to kill you off but we'll step on you like a bug or sit on you because we'll just be so much more advanced.
[54:44.000 --> 54:52.000]  I don't believe in God yet. But then DARPA and all these groups say it's going to end in the end of humanity.
[54:52.000 --> 55:03.000]  And then on the back of the badge, Joe Rogan shows it where it says, oh, and by the way, robots and computers will not end in the catastrophic extermination of humanity.
[55:03.000 --> 55:13.000]  And so that's the whole thing of, oh, you just don't get transhumanism, Alex. Really, I just haven't read the minutes of their founding conference back in, what was it, 1951?
[55:13.000 --> 55:23.000]  Run by Julian Huxley. I just happened to have read his writings, the head of UNESCO, the brother of Aldous Huxley, where he said we are eugenicists but we've got to change our name.
[55:23.000 --> 55:36.000]  And we've got to sell the idea that humans are going to interface with this and be empowered. But in truth, it's going to be the means to dominate and remove the unpure segments of humanity as we transcend and become gods.
[55:36.000 --> 55:46.000]  You mean that guy? You mean I actually read the books they wrote? You mean that? But I get to be lectured by everybody who's trendy and everybody who's having fun.
[55:46.000 --> 55:54.000]  And oh, I'm just going, I can't wait to be a robot. One of the guys on Joe's show that I know, Retzel or whatever his name is, he's an interesting guy.
[55:54.000 --> 56:04.000]  But the point is, they're all just, it's going to be fun. I'm going to, I want to take DMT today. It's going to, and I'll merge with a robot. I'll try anything.
[56:04.000 --> 56:25.000]  The architecture of it is anti-human. The way this whole thing has been set up is to end us. I mean, do I need to read to you every week where they're releasing the ingredients and how to design deadly bird flu?
[56:25.000 --> 56:36.000]  Deadly mouse pots. And then the globalists, all they do sit around talking about how they want to kill everybody all day. And then they infect the human mind that we're ugly, we're bad, the earth will be better for us.
[56:36.000 --> 56:44.000]  So we have a psychological memory, a race consciousness of being anti-human. And these people go, well, yeah, they are going to get rid of us. I know that's true.
[56:44.000 --> 56:59.000]  But so what? We deserve to die. And the elite deserve to steal all the ingenuity that came from the common people and they get to go to the stars. Like it's cool to just bend over and get your head chopped off.
[56:59.000 --> 57:10.000]  I don't care if Apple uses slaves and they're replacing them with robots. That's more for me. Every time I'm like, they're shutting down power plants. I don't care. I don't own stock and power plants. You're going to pay more.
[57:10.000 --> 57:25.000]  Yeah. And then these people do deserve to die, by the way. They want to be, they're unnatural in the system. See, the globalists create the artificial system to make you evil and then you beg to be destroyed and then they kill you.
[57:25.000 --> 57:38.000]  The problem is they're targeting the most virtuous people as well in H.G. Wells' own words in the book, The New World Order, Top Globalist. He said we're going to have to kill the very best people because they're not compatible in this.
[57:38.000 --> 57:54.000]  Oh, that's a really good, oh yeah, that's a really good group to join right there. Folks, at the end of it is darkness, is death, is pure evil. You can see the fruits of it. Historically, you know it. You see the, oh, the robots will never hurt.
[57:54.000 --> 58:08.000]  Anyone that says that's a kook, meanwhile, almost all the funding, the Pentagon, everything, is to absolutely target and enslave and shut off the economy as they build giant bases of 100 killer robots of every type.
[58:08.000 --> 58:29.000]  Land, sea, air, submarines, you name it, hundreds of air drones, designs, flooding out, huge automated factories, just, just mega warfare against humanity. It's like space aliens came and took over the Pentagon in DARPA and they're having, having their complicit humans work with them to build the enemy takeover.
[58:29.000 --> 58:39.000]  And I don't believe that, but I mean, that's basically how anti-human this is. And I mean, it's scientific, it's cold-blooded, and it's coming down.
[59:00.000 --> 59:07.000]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[59:07.000 --> 59:17.000]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[59:17.000 --> 59:34.000]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[59:34.000 --> 59:50.000]  A state of mind because there's a war on for your mind. Get your copy of state of mind the movie at info wars.com and remember every order at infowarstore.com receives a free citizen rulebook.
[01:00:05.000 --> 01:00:17.000]  Big Brother, mainstream media, government cover-ups. You want answers? Well, so does he. He's Alex Jones on the GCN Radio Network.
[01:00:17.000 --> 01:00:35.000]  And now, live from Austin, Texas, Alex Jones.
[01:00:35.000 --> 01:00:53.000]  Alright folks, I'm going to open the phones up, then exclusive IRS manual to tell DEA's use of hidden intel evidence. Absolutely. The entire government knows that they're spying on everything illegally and they're targeting the general public and targeting anyone that doesn't want to be absorbed by the New World Order.
[01:00:53.000 --> 01:01:05.000]  We're going to get into my pre-review of Elysium. I'm going to see it tonight as it opens early at its theater in Austin. Also, we're going to get into announcements all over the world of combat robots to be on the streets.
[01:01:05.000 --> 01:01:17.000]  Ex-Border Patrol agents warn politicians helping cartels in USA. And I'm going to get to this quick report by David Knight, really detailing the chilling evidence of the most powerful mafia killing Michael Hastings.
[01:01:17.000 --> 01:01:27.000]  But right now, thanks for holding. George in Connecticut, or I guess that'd be FEMA Region 1 or 2, is it, formerly of the US? What FEMA Region are you in, George?
[01:01:27.000 --> 01:01:29.000]  I think it's 1.
[01:01:29.000 --> 01:01:31.000]  Well, that's good to be number 1.
[01:01:31.000 --> 01:01:34.000]  And it's all liberals up there.
[01:01:34.000 --> 01:01:39.000]  You mean people that associate their power with the corporate-occupied robot takeover enemy, yeah.
[01:01:39.000 --> 01:01:43.000]  Yes, yes. It's liberal slave land.
[01:01:43.000 --> 01:01:47.000]  The anti-human eugenics guild, posing as liberals.
[01:01:47.000 --> 01:01:58.000]  Correct. And what I'm calling for is, I haven't seen you mention it, but there's a site on Facebook called Coffee with a Cop.
[01:01:58.000 --> 01:02:06.000]  And it's something that's catching on across the country, like there's 176 cities, I think, that are actively involved in it right now.
[01:02:06.000 --> 01:02:23.000]  And my city in Connecticut is West Haven, Connecticut. And what you do is you call the police headquarters, and you ask, you know, where's the next event, or they will, you know, or they will meet you somewhere if you indicate.
[01:02:23.000 --> 01:02:35.000]  And you can go in and talk about your concerns about, you know, the local situation, you know, and, you know, even mention federal government problems and so forth.
[01:02:35.000 --> 01:02:41.000]  Yeah, that sounds good, and I haven't looked into that program myself, but even the cops themselves think it's good.
[01:02:41.000 --> 01:02:49.000]  But if it's federally funded, there are similar programs. If it's federally funded, they're actually getting intel on you, and it creates a Delphi technique.
[01:02:49.000 --> 01:02:55.000]  They found that if you feel like you're at the table, even though you're not, you will then knuckle under to what's coming.
[01:02:55.000 --> 01:03:02.000]  At the higher levels, if you're a professional, you get a Homeland Security visit, and they actually try to put you on the payroll as an outright spy.
[01:03:02.000 --> 01:03:05.000]  I'll just tell you this, the federal agenda is evil. Go ahead.
[01:03:05.000 --> 01:03:17.000]  And that's how I read it also. I looked at both sides, and, you know, you can see the postings, like on the West Haven site, and you got one near in Texas.
[01:03:17.000 --> 01:03:23.000]  It's in a town called FAR, P-H-A-R-R, I think, FAR, Texas.
[01:03:23.000 --> 01:03:32.000]  Well, I mean, look, it's good to get citizens in to talk to police and get rid of that barrier, but the globalists create the artificial barrier, then they come out with a plan,
[01:03:32.000 --> 01:03:43.000]  oh, let's all be friends now, like the Pentagon says, we want to have coffee with citizens. We're going to work with local blogs now, and they'll send the first guys that are friends that actually believe it,
[01:03:43.000 --> 01:03:49.000]  who are compartmentalized before they send in the other operatives, and it's really all an intelligence-gathering operation.
[01:03:49.000 --> 01:03:59.000]  Exactly. Well, my wife and I appreciate the way you and your team, you know, get the truth out there, and something that we would never see on television.
[01:03:59.000 --> 01:04:09.000]  Well, sir, unfortunately, I know I'm right, and I've done the research, and I get chills now. Not a fear, just shaking with the magnitude of what we face.
[01:04:09.000 --> 01:04:19.000]  I mean, we are in a giant, crazy science fiction movie, and the rollercoaster's going up the tick, tick, tick, tick, tick, tick, tick, tick, tick. People are finally figuring out we're on a rollercoaster.
[01:04:19.000 --> 01:04:27.000]  We haven't even gone over yet. The riot hadn't even started. So God bless you, sir. God bless you. I appreciate you.
[01:04:27.000 --> 01:04:37.000]  I say go to these things and use it to go, look, I know this is really a counterintelligence operation. You may not even know that, but I'm the real counterintelligence.
[01:04:37.000 --> 01:04:45.000]  And explain to them about the New World Order. Give them the book. We sell Nundare Call of Conspiracy, written back in the early 70s, and go, read this book. See how it all came true.
[01:04:45.000 --> 01:04:55.000]  Here's a film called Endgame by Alex Jones. You can get it on DVD, make copies, or give them a card with the address and say, listen, I bet you got a lot of family dying of cancer right now, don't you?
[01:04:55.000 --> 01:05:08.000]  Look up SB 40. They put it in the vaccine.
[01:05:26.000 --> 01:05:34.000]  All in one filter element. It is the only one that does it and out of the gates. We have it discounted at 10% off with promo code water.
[01:05:34.000 --> 01:05:51.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:05:51.000 --> 01:06:00.000]  Get your pro pure with a new pro one filter today at infowarstore.com, or by calling 888-253-3139.
[01:06:00.000 --> 01:06:11.000]  Cal Bend Soap Company can save you thousands of dollars and give you good old fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[01:06:11.000 --> 01:06:23.000]  See them on the web, www.5starsoap.com, or call 1-800-340-7091 for a free catalog and buy American made products.
[01:06:23.000 --> 01:06:30.000]  Order the sampler, a one to two month supply, or get a one to two year supply of soaps for all your cleaning needs.
[01:06:30.000 --> 01:06:33.000]  You're getting soap products twice as good as what you're using now.
[01:06:33.000 --> 01:06:45.000]  This is an amazing deal and you will love the way real soap makes your skin feel. Call 1-800-340-7091 or visit www.5starsoap.com.
[01:06:45.000 --> 01:07:00.000]  Alex and his staff have used these earth friendly pure soaps for years. See them on the web, www.5starsoap.com, or call 1-800-340-7091 for a catalog.
[01:07:00.000 --> 01:07:10.000]  Protecting your home with a security system is a must, but when it comes to protecting your family, your home and belongings, there's no need to sign a long term contract.
[01:07:10.000 --> 01:07:19.000]  Listen, there is some real scum in the alarm business cashing in by locking you into long punishing contracts, not with simply safe home security.
[01:07:19.000 --> 01:07:23.000]  They're the good guys. You can trust simply safe to protect your family.
[01:07:23.000 --> 01:07:31.000]  Simply safe was created by a Harvard Business School engineer and it's revolutionary. You'll get 24 hour protection for just $14.99 a month.
[01:07:31.000 --> 01:07:39.000]  There are no hidden fees and no contracts. You'll save thousands, plus you're protected by their 100% money back guarantee.
[01:07:39.000 --> 01:07:49.000]  Protect yourself against home invasions and break-ins. Order your simply safe system now and receive a wireless keychain remote, a $25 gift, free.
[01:07:49.000 --> 01:07:59.000]  So don't waste your time dealing with scum. Visit GetSimplySafe.com. GetSimplySafe.com. GetSimplySafe.com.
[01:08:20.000 --> 01:08:30.000]  Alright, we're into the second hour here on this Thursday edition, 8-8.
[01:08:30.000 --> 01:08:40.000]  We're going to be taking your phone calls here in a moment. We've got some guest popping in that started this highway overpass movement to call for the impeachment of Obama that's been very successful.
[01:08:40.000 --> 01:08:46.000]  Just kicked off two days ago. They're going to pop in and talk about the power of the people taking action.
[01:08:46.000 --> 01:08:54.000]  But I want to just briefly say something to a listeners that just tuned in before I go to this brief special report with David Knight and then your phone calls.
[01:08:54.000 --> 01:09:10.000]  When I'm walking down the hike and bike trail by myself or when I'm sitting down on the back porch at midnight or early in the morning in that quiet, still focused place, I think Psalms calls it the secret place of the most high.
[01:09:10.000 --> 01:09:18.000]  You know, that calm, clear point. When I sit back and I think, what's most important to cover?
[01:09:18.000 --> 01:09:31.000]  What is the greatest threat to humanity? I realize it's the open air genetic engineering of pharmacological crops to produce everything you can imagine.
[01:09:31.000 --> 01:09:45.000]  They can have corn, you name it, soybeans, grow, live herpes virus, live HIV, grow chemicals. Plants are amazing.
[01:09:45.000 --> 01:09:52.000]  And they're already mutating with other plants. They have thousands of pharmacological crops.
[01:09:52.000 --> 01:09:58.000]  And a few times I've had people on the street come up and say, I'm a liar because they just can't get their mind around. We're in the 21st century.
[01:09:58.000 --> 01:10:12.000]  It is Buck Rogers. And the only technology we're given out of the Chinese slave plants that are now replacing the humans with robots with the suicide nets, the forced grugging, the forced abortions, their death camps that Al Gore basically runs.
[01:10:12.000 --> 01:10:18.000]  Apple demands the most savage to humanize systems because it's liberal. It's trendy.
[01:10:18.000 --> 01:10:29.000]  As long as he says it's liberal and talks in a soft NPR neuro linguistic programming voice. It's okay.
[01:10:29.000 --> 01:10:40.000]  Because it's high. I'm Al Gore. We're putting up Jumbotron saying, watch your neighbors. That's not out of the running man or anything.
[01:10:40.000 --> 01:10:49.000]  Just go to sleep. Go to sleep. Everything's over here to help. The drones are here to help.
[01:10:49.000 --> 01:10:59.000]  When I really think about what's happening, they are butchering the genetic code of the planet. They are irrevocably carrying a horrible eugenics programs of soft kill against us.
[01:10:59.000 --> 01:11:15.000]  And they're launching surveillance systems through all the computers, all the software, all the dishwashers, washing machines. Light bulbs are now surveilling through data going over power lines into chips in the light bulbs on record.
[01:11:15.000 --> 01:11:26.000]  Mainline articles about the flicker rates to calm you. They're calming the police department with a new light bulb. The Pentagon designed it. Oh, it's liberal.
[01:11:26.000 --> 01:11:36.000]  And you're like, wow, I'm reading this in AP out of Minnesota. And also, the feds can communicate with the police officers' computers now off the flicker rate.
[01:11:36.000 --> 01:11:46.000]  I mean, it's just total deployment, body snatcher level. It's a science fiction movie.
[01:11:46.000 --> 01:11:54.000]  And I realized that even my mind has trouble dealing with it and puts up buffers of cognitive dissonance to not be freaked out.
[01:11:54.000 --> 01:12:05.000]  And then it hits me. It hits me like a ton of bricks that I just see the image of a symbol of a human smashing a robot.
[01:12:05.000 --> 01:12:17.000]  A classical 1950s style archetypal robot with a human, a man standing with a woman and his children behind him, just like a cave bear at the cave, smashing the enemy.
[01:12:17.000 --> 01:12:24.000]  It's not the technologies bad, but the way it's been designed and the way it's been deployed is the end of us.
[01:12:24.000 --> 01:12:42.000]  And most people instinctively go, yeah, I know that's true because you've been predictively programmed in the culture and the media and the sci-fi for now what's happening because this is what they're doing.
[01:12:42.000 --> 01:12:49.000]  And people say, why aren't you scared? I mean, why do you go in the middle of a lake and swim two miles by yourself? They could send frogmen to kill you.
[01:12:49.000 --> 01:12:56.000]  And I had a police detective was here and he was telling me that, or, you know, why do you go off and walk around by yourself in the woods?
[01:12:56.000 --> 01:13:02.000]  Why? Because, you know, what, do they kill me? They're just killing themselves. They'll probably kill me down the road. Folks, it's just the way it is.
[01:13:02.000 --> 01:13:16.000]  You think I'm worried about that one micron when I realize they're already for 60 years been putting deadly fluoride in the water on record to brain damage people and give us high rates of cancer and low fertility.
[01:13:16.000 --> 01:13:26.000]  I'm ashamed of myself when I'm tired at a restaurant at nine at night and I see a family with small kids on their iPads and iPhones and drinking fluoride water.
[01:13:26.000 --> 01:13:32.000]  And I'm just too tired to go over and tell them, hey, by the way, that's deadly and have the dad laugh at me and then say, get away from my table.
[01:13:32.000 --> 01:13:41.000]  And I just go, I'll let those kids get hurt, I guess. I'm now complicit. Most of the time I get up and say something now.
[01:13:41.000 --> 01:13:48.000]  Most of the time I say, I see you're pregnant. You know, hey, you better check into vaccines. Not what they tell you, but what's on the insert.
[01:13:48.000 --> 01:13:54.000]  They didn't use to give pregnant women shots. Yeah, they're pressuring me now to get shots. And the husband's like, hey, buddy.
[01:13:54.000 --> 01:14:00.000]  And usually the woman's like, no, no, I want a year about my baby. I'm like, sir, I have three children. I have a responsibility to warn you.
[01:14:00.000 --> 01:14:06.000]  And he's like, all right, but it's still kind of weird. And I go, and I'm getting by the hand and I'll say, I do this every day, folks.
[01:14:06.000 --> 01:14:14.000]  I say, if I see a pregnant woman with her husband, especially, I'll get by the hand and I'll say, I care about you. I have a responsibility to warn you.
[01:14:14.000 --> 01:14:18.000]  You know the government's evil. You know it's bad deep down.
[01:14:18.000 --> 01:14:24.000]  And you need to protect your wife. And then I leave it at that. And they'll both look at each other.
[01:14:24.000 --> 01:14:29.000]  And sometimes if they go, well, what's going on? I'll go, well, see how you thought it was strange for me to talk to you.
[01:14:29.000 --> 01:14:34.000]  We're humans. I'm not an iPad or a computer. I'm supposed to talk to you.
[01:14:34.000 --> 01:14:39.000]  Your brain's been rewired to not communicate with each other. And a lot of times I'll start getting tears in my eyes.
[01:14:39.000 --> 01:14:47.000]  I go, we've got to wake up together. That's who I really am, folks. They're killing us for God's sakes.
[01:14:47.000 --> 01:14:53.000]  What is it going to take to get it through your head? That's why they've sent in Russian sex operatives on me in New York City.
[01:14:53.000 --> 01:14:57.000]  And, you know, I don't go get set up by them because I don't want the Russian sex operative.
[01:14:57.000 --> 01:15:03.000]  Number one, I don't want to cheat on my wife. Number two, it's not even a big temptation because I realize I'm in a giant war for humanity.
[01:15:03.000 --> 01:15:10.000]  I can't be distracted by the Marilyn Monroe Lickalike, even though they know that's what is in my mind's eye.
[01:15:10.000 --> 01:15:19.000]  I can't be distracted by those things because it's a full-on war for the full future of humanity and I'm committed to it.
[01:15:19.000 --> 01:15:25.000]  But the normal response is to warn everybody. The normal response is to go do banner hangs.
[01:15:25.000 --> 01:15:29.000]  The normal response is to go up to every cop you see and give them information.
[01:15:29.000 --> 01:15:37.000]  And if they bow up and act weird, you go, listen to me. You know stuff's in trouble. Do you care about your family?
[01:15:37.000 --> 01:15:45.000]  I had local police and then some MI5 guys and feds come around while I was at Bilderberg and they tried to intimidate me and act weird.
[01:15:45.000 --> 01:15:50.000]  I knew who they were and I couldn't believe I knew who they were and I said, you know, I bet you've got family dying of cancer right now.
[01:15:50.000 --> 01:15:56.000]  I go, look at this newspaper article. I go, look, 40% of you are now going to have cancer. Do you think that's normal?
