[00:00:00.000 --> 00:00:26.320]  InfoWars, tomorrow's news today.
[00:39:57.970 --> 00:40:00.170]  Look how many videos I sent the crew today.
[00:40:00.170 --> 00:40:03.890]  I sent them all these.
[00:40:03.890 --> 00:40:05.130]  Forty-five of them.
[00:40:05.130 --> 00:40:07.090]  That's how much research I do for the show.
[00:40:07.090 --> 00:40:08.090]  I'm not bragging.
[00:40:08.090 --> 00:40:10.410]  It's just insane.
[00:40:10.410 --> 00:40:13.050]  Forty-five videos I sent the crew.
[00:40:13.050 --> 00:40:15.730]  But there's the one Greg Reese did.
[00:40:15.730 --> 00:40:17.690]  Just went up this morning, like two hours ago.
[00:40:17.690 --> 00:40:24.650]  The Fed launches phase one of their CBDC, Central Bank Digital Currency, this month.
[00:40:24.650 --> 00:40:26.930]  And that is the capstone in their pyramid of control.
[00:40:26.930 --> 00:40:28.210]  You might want to watch it.
[00:40:28.210 --> 00:40:30.330]  You might want to share it.
[00:40:30.330 --> 00:40:31.330]  Okay.
[00:40:31.330 --> 00:40:36.290]  I said I'd hit all this next segment, but I'm going to start the next hour, and then
[00:40:36.290 --> 00:40:41.930]  give the numbers out and cover these UN World Economic Forum documents.
[00:40:41.930 --> 00:40:43.810]  I want to hit war in the next segment.
[00:40:43.810 --> 00:40:45.210]  It's the longest segment of the hour.
[00:40:45.210 --> 00:40:46.210]  It's 11 minutes long.
[00:40:46.210 --> 00:40:54.250]  And I want to come back and hit this, because the Ukrainians' leadership are true totalitarian
[00:40:54.250 --> 00:40:57.490]  liars and globalist front men.
[00:40:57.490 --> 00:41:01.810]  And they say nuclear war is imminent, and they've got a plan to start it.
[00:41:01.810 --> 00:41:05.250]  So I thought we might want to cover that when we come back.
[00:41:05.250 --> 00:41:10.930]  Separately, as you know, without your support, we're not here.
[00:41:10.930 --> 00:41:13.210]  You've really come through the last week with the big sale going.
[00:41:13.210 --> 00:41:17.250]  If we had sales like this all the time, we'd be way in the black, could expand operations,
[00:41:17.250 --> 00:41:18.250]  not just stay on air.
[00:41:18.250 --> 00:41:19.570]  So thank you for your support.
[00:41:19.570 --> 00:41:23.690]  But also thank yourselves for being dedicated to freedom and also wanting to have great
[00:41:23.690 --> 00:41:24.690]  products.
[00:41:24.690 --> 00:41:27.210]  Everybody with what's going on in the environment particularly should be on our Nitric Boost
[00:41:27.210 --> 00:41:29.050]  that cleans out your blood like nothing else.
[00:41:29.050 --> 00:41:33.570]  It's so good for your stamina, libido, energy as well, men, women, young people.
[00:41:33.570 --> 00:41:34.570]  It's amazing.
[00:41:34.570 --> 00:41:41.690]  Nitric Boost, discounted for a limited time at infowarestore.com.
[00:41:41.690 --> 00:41:46.770]  Real brain pill, plus will be sold out by tomorrow.
[00:41:46.770 --> 00:41:48.770]  It's still discounted.
[00:41:48.970 --> 00:41:50.970]  Super Female Vitality is at 60% off.
[00:41:50.970 --> 00:41:53.210]  It's the same as Super Male, but it's sold out.
[00:41:53.210 --> 00:41:56.170]  So it's the same stuff, just a pink label, because women like to buy something with a
[00:41:56.170 --> 00:41:57.170]  pink label.
[00:41:57.170 --> 00:41:59.770]  It's like men want to buy something with a blue label or masculine label.
[00:41:59.770 --> 00:42:00.770]  It's the same thing.
[00:42:00.770 --> 00:42:05.170]  It's amazing for your energy, your focus, your libido.
[00:42:05.170 --> 00:42:06.170]  It's one of a kind.
[00:42:06.170 --> 00:42:07.170]  Very special.
[00:42:07.170 --> 00:42:08.170]  It's 60% off.
[00:42:08.170 --> 00:42:10.529]  A bunch of huge specials that are going to run into next week.
[00:42:10.529 --> 00:42:13.570]  And then the July 4th super sale will be over.
[00:42:13.570 --> 00:42:17.890]  We have the full spectrum CBD oil that's so amazing for your neurological systems and more
[00:42:17.890 --> 00:42:22.090]  at infowarestore.com that is 100% lower on average.
[00:42:22.090 --> 00:42:27.529]  And I mean, by that, most CBD oil of this quality is $160.
[00:42:27.529 --> 00:42:29.370]  Maybe they discounted it at $120.
[00:42:29.370 --> 00:42:32.970]  We're selling it for $60-something and not putting much markup in there.
[00:42:32.970 --> 00:42:36.930]  So it really is as high quality as you're going to get when you hear the rave reviews.
[00:42:36.930 --> 00:42:40.210]  It's all available at infowarestore.com or 888-253-3139.
[00:42:40.210 --> 00:42:45.250]  I want to thank you all for your support and for taking care of yourself, because these
[00:42:45.250 --> 00:42:47.529]  things are really amazing.
[00:42:47.529 --> 00:42:50.690]  I forget to take my supplements, and I really need to remember to because they really, really
[00:42:50.690 --> 00:42:51.690]  do work.
[00:42:51.690 --> 00:42:52.690]  Infowarestore.com.
[00:42:52.690 --> 00:42:59.690]  We'll come right back with World War III.
[00:42:59.690 --> 00:43:03.090]  July 4th, 2023 is here.
[00:43:03.090 --> 00:43:07.130]  Declare independence against the globalists, against Klaus Schwab, against the WAF, against
[00:43:07.130 --> 00:43:11.610]  the UN and their new worldwide medical treaty claiming control over not just our nation
[00:43:11.610 --> 00:43:14.529]  state's medical systems, but our very bodies.
[00:43:14.529 --> 00:43:18.290]  Declare independence against the federal government that's been captured at the top
[00:43:18.290 --> 00:43:19.850]  by globalist operatives.
[00:43:19.850 --> 00:43:23.970]  Declare independence against Big Pharma and GMO and Bill Gates.
[00:43:23.970 --> 00:43:27.450]  Declare independence against Satan and his entire operation against you and your family.
[00:43:27.450 --> 00:43:32.130]  And the place to join the resistance, to fight the new world order, and to get the latest
[00:43:32.130 --> 00:43:37.050]  information and intel is Infowars.com, Newswars.com, and Band.Video.
[00:43:37.050 --> 00:43:40.850]  And if you can't share those links because of Big Brother, you can share currently at
[00:43:40.850 --> 00:43:41.850]  your URL.
[00:43:41.850 --> 00:43:42.850]  They're not blocking.
[00:43:42.850 --> 00:43:43.850]  Madmaxworld.tv.
[00:43:44.290 --> 00:43:45.290]  We're fighting hard.
[00:43:45.290 --> 00:43:46.290]  You're fighting hard.
[00:43:46.290 --> 00:43:50.570]  And I want to salute you all on this July 4th, 2023, and encourage you all to spread
[00:43:50.570 --> 00:43:55.850]  the word about Infowars.com and get amazing products at Infowars.com today.
[00:43:55.850 --> 00:43:56.850]  That's Infowars.com.
[00:43:56.850 --> 00:43:59.850]  Declare independence from tyranny now.
[00:43:59.850 --> 00:44:05.650]  Hydrofluorosilicic acid is the third most deadly acid on earth.
[00:44:05.650 --> 00:44:08.370]  And they've got our children drinking that.
[00:44:08.370 --> 00:44:14.090]  This is a psychotic death cult, period, case closed, out to get you and your family.
[00:44:14.090 --> 00:44:19.250]  We sell the Alexa Pure Breeze, made by the MyPatriotSupply Ready Hour Group, that's been
[00:44:19.250 --> 00:44:22.370]  around about 15 years, became the biggest company in the last six.
[00:44:22.370 --> 00:44:26.730]  They went out, hired engineers, reverse engineered the fancy best water filter system out there
[00:44:26.730 --> 00:44:31.930]  that sells for twice the price, and they made it as good in all the studies.
[00:44:31.930 --> 00:44:35.170]  It reduces things to non-detectable levels, thousands of chemicals.
[00:44:35.170 --> 00:44:36.730]  But you can go pay two or three times.
[00:44:36.730 --> 00:44:39.490]  There's four or five other filters out there that are just as good.
[00:44:39.490 --> 00:44:43.890]  We sell the very best, highest grade water filtration system for half the price of leading
[00:44:43.890 --> 00:44:44.890]  competitor.
[00:44:44.890 --> 00:44:50.130]  And the media says we're bad and a cult for telling you you should filter your water.
[00:44:50.130 --> 00:44:51.890]  You should also filter your shower water.
[00:44:51.890 --> 00:44:53.450]  That's another way you absorb this crap.
[00:44:53.450 --> 00:44:54.930]  But I'm done talking about that.
[00:44:54.930 --> 00:44:59.010]  The point is, you get the filters at Infowars.com, they're discounted right now, finally back
[00:44:59.010 --> 00:45:00.010]  in stock.
[00:45:00.010 --> 00:45:04.810]  They decided to not perp walking, not put them in handcuffs, not do a mug shot, because they
[00:45:04.810 --> 00:45:06.210]  knew that that would help Trump.
[00:45:06.210 --> 00:45:08.510]  Didn't they know this would backfire?
[00:45:08.510 --> 00:45:10.010]  We were waiting for the mug shot.
[00:45:10.010 --> 00:45:11.210]  We learned today they wouldn't have it.
[00:45:11.210 --> 00:45:12.410]  So we've made our own.
[00:45:12.410 --> 00:45:17.529]  And it says political prisoner with an image of President Trump.
[00:45:17.529 --> 00:45:20.010]  The shirt is being printed now in Texas.
[00:45:20.010 --> 00:45:22.570]  It'll be shipping out to you in one week.
[00:45:22.570 --> 00:45:28.770]  Political prisoner with Trump on the front there in a mug shot jail background.
[00:45:28.770 --> 00:45:29.770]  It's a fundraiser shirt.
[00:45:29.770 --> 00:45:33.930]  It says Infowars.com on the back of the shirt.
[00:45:33.930 --> 00:45:35.290]  We also have Alex Jones for president.
[00:45:35.290 --> 00:45:36.610]  No, I'm not running for president.
[00:45:36.610 --> 00:45:39.170]  It's a really nice navy blue, high quality shirt.
[00:45:39.170 --> 00:45:40.170]  Red, white and blue.
[00:45:40.170 --> 00:45:41.170]  Alex Jones for president.
[00:45:41.170 --> 00:45:42.170]  2024.
[00:45:42.170 --> 00:45:44.410]  It's a fun conversational piece and a limited edition shirt.
[00:45:44.410 --> 00:45:46.210]  Great way to fund the operation.
[00:45:46.210 --> 00:45:54.250]  So get your Alex Jones for president and Trump mug shot shirts at Infowarsstore.com
[00:45:54.250 --> 00:45:59.570]  or by calling toll free triple eight two five three three one three nine.
[00:45:59.570 --> 00:46:04.730]  A lot of people have asked me, why is Infowars Store and Infowars Life not at a probiotic
[00:46:04.730 --> 00:46:05.730]  for more than three years?
[00:46:05.730 --> 00:46:07.170]  And the answer is simple.
[00:46:07.170 --> 00:46:10.070]  We only bring you the highest quality to lowest prices.
[00:46:10.070 --> 00:46:14.250]  We had a top maker, top certified of probiotics for more than seven years.
[00:46:14.250 --> 00:46:18.450]  They got bought by a lip tart company and said, we're not doing business with you, Mr.
[00:46:18.450 --> 00:46:20.010]  Jones, anymore.
[00:46:20.010 --> 00:46:25.930]  Finally, we've got a probiotic just as good or better with a top lab that loves our show.
[00:46:25.930 --> 00:46:30.010]  We're able to private label it under Infowars MD as our probiotic formula.
[00:46:30.010 --> 00:46:35.770]  So you can get a super high quality probiotic for amazing gut health and more at Infowarsstore.com
[00:46:35.770 --> 00:46:37.330]  for 25% off right now.
[00:46:37.330 --> 00:46:40.570]  Now, wherever you get your probiotics is something everybody should be doing, but I'm asking
[00:46:40.570 --> 00:46:41.570]  you to try our probiotic.
[00:46:41.570 --> 00:46:45.290]  I think you're going to have an amazing effect and it funds our entire operation.
[00:46:45.290 --> 00:46:49.490]  So get your Infowars MD probiotic today at Infowarsstore.com.
[00:46:49.490 --> 00:46:51.890]  It's a high quality formula and it keeps us on the air.
[00:46:51.890 --> 00:46:54.170]  Take action now at Infowarsstore.com.
[00:46:55.930 --> 00:47:07.290]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:47:08.770 --> 00:47:32.130]  The gunman that was arrested in Philadelphia is a transgender Black Lives Matter activist.
[00:47:32.130 --> 00:47:37.810]  Shot and killed five people, injured a bunch of others, including children.
[00:47:37.810 --> 00:47:44.530]  And of course if they have a manifesto, we're never going to see it.
[00:47:44.530 --> 00:47:52.170]  Just like in the shooting targeting Christians in Tennessee a few months ago.
[00:47:52.170 --> 00:47:53.530]  More on that next hour.
[00:47:53.530 --> 00:47:59.970]  More on the ongoing Islamic uprising in Europe and the huge awakening happening there by
[00:47:59.970 --> 00:48:00.970]  it.
[00:48:00.970 --> 00:48:04.250]  Marie Le Pen, the main conservative leader, says, I will save France from the New World
[00:48:04.250 --> 00:48:05.250]  Order.
[00:48:05.250 --> 00:48:08.170]  Macron will be arrested.
[00:48:08.170 --> 00:48:12.130]  So mainline now to be anti-New World Order.
[00:48:12.130 --> 00:48:18.610]  Thought it didn't exist, Southern Poverty Law Center, CNN, Media Matters, you've lost
[00:48:18.610 --> 00:48:19.610]  the narrative.
[00:48:19.610 --> 00:48:21.890]  We're now identifying who really controls things.
[00:48:21.890 --> 00:48:23.610]  Game over for you.
[00:48:23.610 --> 00:48:28.490]  Federal courts are banning, which should already be illegal, you're illegal, spying on us and
[00:48:28.490 --> 00:48:31.090]  censoring us.
[00:48:31.090 --> 00:48:33.570]  We know you'll just continue doing it though because you have the Justice Department under
[00:48:33.570 --> 00:48:34.570]  your control.
[00:48:34.570 --> 00:48:39.250]  But in the end, all tyrants fail and fall.
[00:48:39.250 --> 00:48:41.090]  But let's get into this right now.
[00:48:41.090 --> 00:48:48.850]  Speaking, speaking of Media Matters, here's Max Blumenthal, who's written articles about
[00:48:48.850 --> 00:48:52.810]  me many years ago attacking me, but I guess he had a conscience and he's written for the
[00:48:52.810 --> 00:48:54.770]  New York Times and everybody else.
[00:48:54.770 --> 00:49:01.850]  And he's now one of the biggest critics of the Biden administration and the war in Ukraine.
[00:49:01.850 --> 00:49:03.970]  And so let's play that clip first.
[00:49:03.970 --> 00:49:07.650]  Here's Max Blumenthal dismantles the facade.
[00:49:07.650 --> 00:49:08.650]  He spoke for like 30 minutes.
[00:49:08.650 --> 00:49:09.650]  It's very powerful.
[00:49:09.650 --> 00:49:10.650]  The full thing's on Infowars.com.
[00:49:10.650 --> 00:49:16.690]  But here's Max Blumenthal dismantles the facade of Ukraine democracy during his address at
[00:49:16.690 --> 00:49:17.690]  UNSC.
[00:49:17.690 --> 00:49:20.050]  Here it is.
[00:49:20.050 --> 00:49:21.370]  Why are we doing this?
[00:49:21.370 --> 00:49:25.250]  Why are we tempting nuclear annihilation by flooding Ukraine with advanced weapons and
[00:49:25.250 --> 00:49:28.010]  sabotaging negotiations at every turn?
[00:49:28.010 --> 00:49:31.410]  We've been told by people like Senator Dick Durbin that Ukraine is literally in a battle
[00:49:31.970 --> 00:49:36.450]  for freedom and democracy itself, and therefore anyone who opposes military aid to Ukraine
[00:49:36.450 --> 00:49:40.650]  opposes the very defense of democracy, according to this logic.
[00:49:40.650 --> 00:49:46.010]  So where's the democracy in Vladimir Zelensky's decision to ban opposition parties, to criminalize
[00:49:46.010 --> 00:49:50.970]  the media outlets of his legitimate political opponents, to jail his top political rival
[00:49:50.970 --> 00:49:55.370]  and his deputies, to raid Orthodox churches and jail clergymen?
[00:49:55.370 --> 00:50:00.970]  Where is the democracy in the Ukrainian government's imprisonment of Gonzalo Lira, an American citizen
[00:50:00.970 --> 00:50:04.970]  simply for challenging the official narrative of Ukraine's war?
[00:50:04.970 --> 00:50:09.570]  And where is the democracy in Zelensky's recent decision to suspend elections in 2024 on the
[00:50:09.570 --> 00:50:11.970]  grounds that martial law has been declared?
[00:50:11.970 --> 00:50:19.210]  The answer is that Ukrainian democracy is harder to find these days than that country's
[00:50:19.210 --> 00:50:26.130]  commander in chief, Valery Zelensky, who they now think Zelensky had killed because he was
[00:50:26.130 --> 00:50:27.130]  more popular.
[00:50:27.290 --> 00:50:33.290]  Kind of like the whole Putin deal with Purgogin.
[00:50:33.290 --> 00:50:35.050]  So now let's hear from the evil folks.
[00:50:35.050 --> 00:50:41.170]  Let's hear from Hillary that democracy will die here and that Ukraine will be destroyed
[00:50:41.170 --> 00:50:42.770]  if Trump is elected.
[00:50:42.770 --> 00:50:46.770]  Listen to this war criminal witch.
[00:50:46.770 --> 00:50:49.630]  What would happen if Trump won, first of all, in Ukraine?
[00:50:49.630 --> 00:50:52.290]  What would happen to the Ukraine situation?
[00:50:53.130 --> 00:50:59.250]  Look, if Trump wins, which I do not believe will happen, let me just quickly say that if
[00:50:59.250 --> 00:51:05.330]  in some scenario that were to happen, it would be the end of democracy in the United States.
[00:51:05.330 --> 00:51:06.930]  It would be the end of Ukraine.
[00:51:06.930 --> 00:51:12.050]  It would become a, you know, he will pull us out of NATO if he wins again.
[00:51:12.050 --> 00:51:15.290]  Just like he pulled us out of the Iran deal, he pulled us out of the Paris Accords.
[00:51:15.290 --> 00:51:18.250]  He will pull us out of NATO.
[00:51:18.250 --> 00:51:20.610]  So if we elect a president and he does that, what's wrong with that?
[00:51:20.610 --> 00:51:24.090]  He didn't pull us out of NATO, by the way, which is an evil organization in my view.
[00:51:24.090 --> 00:51:28.330]  He made NATO pay more of its fair share, I think from what, 10% of the cost of like
[00:51:28.330 --> 00:51:29.330]  a third.
[00:51:29.330 --> 00:51:35.330]  Oh, how dare him make NATO pay for something that's just terrible.
[00:51:35.330 --> 00:51:42.390]  And how dare him cut back on the globalists shutting off our power infrastructure.
[00:51:42.390 --> 00:51:45.450]  How dare him kill that program, which they brought right back.
[00:51:45.450 --> 00:51:46.650]  Now here's the really powerful clip.
[00:51:46.650 --> 00:51:54.450]  This is the U.N. spokesperson left speechless, confronted by the Chinese communist spokesperson
[00:51:54.450 --> 00:51:57.770]  on Syria while lecturing us about the Ukraine conflict.
[00:51:57.770 --> 00:51:58.770]  Watch this.
[00:51:58.770 --> 00:52:06.490]  You think the presence of the U.S. military in Syria is illegal or not?
[00:52:06.490 --> 00:52:10.370]  That's not an issue that we're dealing with at this stage.
[00:52:10.370 --> 00:52:11.370]  There's been a war.
[00:52:11.370 --> 00:52:12.370]  Is that?
[00:52:12.370 --> 00:52:13.370]  Is that?
[00:52:13.370 --> 00:52:14.730]  Because it sounds very familiar.
[00:52:14.730 --> 00:52:20.970]  This week we talk a lot about the U.N. charter, the international law and relative resolutions.
[00:52:20.970 --> 00:52:27.050]  But it sounds to me a foreign presence, a foreign military based presence in another
[00:52:27.050 --> 00:52:33.810]  country without invitation, sounds like something else to me, you know.
[00:52:33.810 --> 00:52:38.970]  I'll leave your analysis to you that there's at this stage.
[00:52:38.970 --> 00:52:43.330]  What's the difference between the situation in Syria and the situation in Ukraine?
[00:52:43.330 --> 00:52:48.290]  There's no U.S. armed forces inside of Syria.
[00:52:48.290 --> 00:52:54.010]  And so so I don't have a it's it's not a parallel situation if you're sure there's no there's
[00:52:54.010 --> 00:52:56.490]  no U.S. U.S. military personnel.
[00:52:56.490 --> 00:52:58.290]  I believe there's military activity.
[00:52:58.290 --> 00:52:59.290]  Yeah.
[00:52:59.290 --> 00:53:02.970]  But but but in terms of a ground presence in Syria, I'm not aware of that.
[00:53:02.970 --> 00:53:03.970]  OK.
[00:53:03.970 --> 00:53:06.410]  Five U.S. service members were injured in that attack.
[00:53:06.410 --> 00:53:12.610]  If there's no there were no U.S. soldier service members in Syria, how could they got injured?
[00:53:13.610 --> 00:53:16.730]  That's weird, right?
[00:53:16.730 --> 00:53:18.490]  Should I ask you about that?
[00:53:18.490 --> 00:53:24.529]  Of course, Congress officially funded last year and this year, massive funding for U.S.
[00:53:24.529 --> 00:53:26.330]  troops on the ground in Syria.
[00:53:26.330 --> 00:53:28.050]  They're officially there.
[00:53:28.050 --> 00:53:29.050]  But that's the U.N. thing.
[00:53:29.050 --> 00:53:30.050]  I'm not aware of that.
[00:53:30.050 --> 00:53:31.050]  It's like I'm not lying.
[00:53:31.050 --> 00:53:32.370]  Are you aware of the sun came up this morning?
[00:53:32.370 --> 00:53:33.610]  No, I'm not aware of that.
[00:53:33.610 --> 00:53:34.610]  OK, then does that exist?
[00:53:34.610 --> 00:53:36.370]  I'm not sure.
[00:53:36.370 --> 00:53:39.090]  So that's what they're doing.
[00:53:39.090 --> 00:53:45.890]  Ukraine preparing for nuclear explosion as Russia reduces its forces at the largest nuclear
[00:53:45.890 --> 00:53:46.890]  plant in Europe.
[00:53:46.890 --> 00:53:52.330]  And I'm not going to try to pronounce it, but it's Zaporizhzhya.
[00:53:52.330 --> 00:53:53.330]  And it just goes on.
[00:53:53.330 --> 00:53:54.870]  The Russians have said they're pulling back.
[00:53:54.870 --> 00:54:01.130]  All they want is the areas they have as a containment zone so that Ukraine cannot be
[00:54:01.130 --> 00:54:03.170]  used by NATO to invade.
[00:54:03.170 --> 00:54:04.730]  Russia said, we know you're about to join NATO.
[00:54:04.730 --> 00:54:06.090]  They said, oh, we'll never do it.
[00:54:06.090 --> 00:54:08.130]  Now they're trying to officially join NATO.
[00:54:08.170 --> 00:54:10.850]  And so Russia says, we don't want Ukraine, we don't want Ukraine.
[00:54:10.850 --> 00:54:14.610]  We want to hold the eastern part for our security.
[00:54:14.610 --> 00:54:17.330]  And of course, Crimea for access to the Black Sea.
[00:54:17.330 --> 00:54:20.650]  They're only access to that.
[00:54:20.650 --> 00:54:24.610]  And so they're saying, oh, when the Russians leave, they're going to blow up a nuclear
[00:54:24.610 --> 00:54:25.610]  power plant.
[00:54:25.610 --> 00:54:28.410]  And it's going to be many times worse than Chernobyl.
[00:54:28.410 --> 00:54:30.850]  Why would they do that and turn the whole world against them?
[00:54:30.850 --> 00:54:34.370]  No, it sounds to me like this is going to be the Ukrainian false flag.
[00:54:34.370 --> 00:54:35.370]  And they're that nuts.
[00:54:35.370 --> 00:54:37.410]  Their leader of the global is that bad.
[00:54:37.410 --> 00:54:43.370]  They've been hyping this, that when the Russians leave, that they're going to blow up the nuclear
[00:54:43.370 --> 00:54:45.450]  power plant.
[00:54:45.450 --> 00:54:48.850]  And so as soon as the Russians leave, they're able to go and do it.
[00:54:48.850 --> 00:54:53.610]  And by the way, the Russians kept Ukrainians there and offered them contracts to run the
[00:54:53.610 --> 00:54:55.930]  plant, had third party advisors in there.
[00:54:55.930 --> 00:55:00.330]  So the Russians have third party groups and international aid groups in there watching.
[00:55:00.330 --> 00:55:03.490]  They're going, we're not blowing this up, we're leaving.
[00:55:03.490 --> 00:55:07.050]  We've handed the contracts over to these engineers.
[00:55:07.050 --> 00:55:08.050]  They can stay.
[00:55:08.050 --> 00:55:09.050]  They can go.
[00:55:09.050 --> 00:55:10.570]  We're leaving.
[00:55:10.570 --> 00:55:11.570]  Next Monday.
[00:55:11.570 --> 00:55:12.570]  That's next Monday.
[00:55:12.570 --> 00:55:15.810]  And like seven days, six days.
[00:55:15.810 --> 00:55:19.570]  And the Ukrainians are like, and as soon as we're in control, the Russians will blow it
[00:55:19.570 --> 00:55:20.570]  up.
[00:55:20.570 --> 00:55:21.570]  Uh-huh.
[00:55:21.570 --> 00:55:22.570]  Right.
[00:55:22.570 --> 00:55:23.570]  Sure.
[00:55:23.570 --> 00:55:24.570]  No motive.
[00:55:24.570 --> 00:55:25.570]  Nothing.
[00:55:25.570 --> 00:55:29.370]  But the Russians, the world turned against the Russians when they launched an attack
[00:55:29.370 --> 00:55:30.690]  on the reactor.
[00:55:30.690 --> 00:55:35.529]  Now radiation rains down across Europe and Russia and is in the jet stream hitting the
[00:55:35.529 --> 00:55:36.690]  United States.
[00:55:37.330 --> 00:55:40.850]  How dare them Ruskies.
[00:55:40.850 --> 00:55:41.970]  And I don't think they can help it.
[00:55:41.970 --> 00:55:46.529]  I think there's a very good chance the Ukrainians blow the plant up next week.
[00:55:46.529 --> 00:55:48.610]  And NATO comes in and we have a full on nuclear war.
[00:55:48.610 --> 00:55:52.490]  I mean, I'm not saying that's going to happen, but that's a good chance the Ukrainians are
[00:55:52.490 --> 00:55:53.490]  going to attack it.
[00:55:53.490 --> 00:55:56.490]  Now, maybe they're just going to shell it and then claim the Russians did it and say,
[00:55:56.490 --> 00:55:58.569]  oh, they almost blew it up.
[00:55:58.569 --> 00:56:06.250]  But remember, Zelensky fired multiple missiles into Poland and the Pole's anti-missile systems
[00:56:06.250 --> 00:56:12.450]  were sophisticated and shot them both down before they fully exploded.
[00:56:12.450 --> 00:56:16.010]  And so in both cases, they're like, sorry, these are Ukrainian missiles.
[00:56:16.010 --> 00:56:24.610]  And then they had the telemetry tracking them fired out of Western Ukraine into Poland.
[00:56:24.610 --> 00:56:29.090]  And Zelensky came out immediately and he said, the Russians have attacked Poland.
[00:56:29.090 --> 00:56:30.970]  We need to go to war.
[00:56:30.970 --> 00:56:32.250]  We need nuclear weapons.
[00:56:32.250 --> 00:56:34.290]  Sean Penn said, use nukes.
[00:56:34.290 --> 00:56:35.890]  It's time to use nukes.
[00:56:35.890 --> 00:56:37.370]  We can't take nukes off the table.
[00:56:37.370 --> 00:56:39.850]  We need full attack.
[00:56:39.850 --> 00:56:44.910]  And the Poles go, well, actually, even though they're pro-war with Russia, these are errant
[00:56:44.910 --> 00:56:46.850]  missiles from Zelensky.
[00:56:46.850 --> 00:56:49.529]  So they're desperate.
[00:56:49.529 --> 00:56:54.050]  The Ukrainians have had their counteroffensive destroyed.
[00:56:54.050 --> 00:56:57.610]  And they need to have some type of face saving event to bring in NATO.
[00:56:57.610 --> 00:56:58.610]  Zelensky is completely desperate.
[00:56:58.610 --> 00:57:00.650]  In fact, go to Zelensky real quick.
[00:57:00.650 --> 00:57:01.650]  Here's Zelensky.
[00:57:01.650 --> 00:57:03.770]  Well, it's actually a minute and a half long.
[00:57:03.770 --> 00:57:08.090]  Let's come back with Zelensky begging, saying, NATO, we need you right now.
[00:57:08.090 --> 00:57:12.890]  Well, I thought you're winning the war, Zelensky, snort some more cocaine, see how it goes for
[00:57:12.890 --> 00:57:13.890]  you.
[00:57:13.890 --> 00:57:15.370]  And again, I wish the Russians wouldn't have invaded.
[00:57:15.370 --> 00:57:18.130]  I wish George Soros and the State Department wouldn't have overthrown Ukraine nine years
[00:57:18.130 --> 00:57:19.130]  ago.
[00:57:19.130 --> 00:57:20.610]  I wish all this wasn't going on.
[00:57:20.610 --> 00:57:23.050]  But I'm on the side of not having a nuclear war.
[00:57:23.050 --> 00:57:25.010]  I'm on the side of not having a nuclear false flag.
[00:57:25.010 --> 00:57:26.010]  What do you think?
[00:57:26.010 --> 00:57:27.010]  We'll get the number out next hour as well.
[00:57:27.010 --> 00:57:33.090]  Please don't forget, only a few days left on the July 4th Supercell, 60% off and double
[00:57:33.090 --> 00:57:38.490]  Patreon points at Infowarsstore.com on nitric boost, on full spectrum CBD oil, on super
[00:57:38.490 --> 00:57:45.090]  female vitality, on books, on films, last call to get the Alex Jones for President T-shirt,
[00:57:45.090 --> 00:57:48.090]  they're limited edition, all at Infowarsstore.com.
[00:57:48.090 --> 00:57:51.529]  Hey everybody, Rodney out, Brian here.
[00:57:51.529 --> 00:57:57.090]  I want to thank Alex Jones and Infowars for offering scholarships to River University.
[00:57:57.090 --> 00:58:02.690]  Maybe you're watching Infowars today and you don't know what to do with the problems that
[00:58:02.690 --> 00:58:04.569]  we face in the world today.
[00:58:04.569 --> 00:58:09.210]  You've been through COVID 19, 2019, 20, 21, 22, 23.
[00:58:09.210 --> 00:58:14.290]  But here at River University, not only do we show you what the problem is, but we show
[00:58:14.290 --> 00:58:15.810]  you how to deal with it.
[00:58:15.810 --> 00:58:23.450]  Come, a full three year bachelor degree will train you up in ministry, government, worship,
[00:58:23.450 --> 00:58:27.529]  that you can go out and actually bring about a transformation in the earth today.
[00:58:27.529 --> 00:58:31.930]  We have graduates going all over the world from the Arctic to the outback.
[00:58:31.930 --> 00:58:34.090]  And right here, this is what we do.
[00:58:34.090 --> 00:58:40.410]  We specialize in training people and equipping them for transformation, and that's what you'll
[00:58:40.410 --> 00:58:41.410]  do.
[00:58:41.410 --> 00:58:47.370]  So scan the QR code right now or go to riveruniversity.org and get the free scholarship offered to you
[00:58:47.370 --> 00:58:48.370]  by Infowars.
[00:58:48.370 --> 00:58:54.890]  How many times have you ever spoken to your son about his overseas business dealings?
[00:58:54.890 --> 00:58:57.569]  I've never spoken to my son about his overseas business dealings.
[00:58:57.569 --> 00:58:59.050]  So let me get this straight.
[00:58:59.050 --> 00:59:03.010]  The FBI was withholding from congressional oversight a document showing that during the
[00:59:03.010 --> 00:59:07.410]  Obama administration, Biden accepted a $10 million bribe through his son Hunter to force
[00:59:07.410 --> 00:59:11.610]  the firing of a Ukrainian prosecutor that was investigating corruption, an event that
[00:59:11.610 --> 00:59:16.050]  Donald Trump looked into, sparking the first impeachment, enforcing the arming of Ukraine,
[00:59:16.050 --> 00:59:18.690]  in turn setting the stage for the current war against Russia.
[00:59:18.690 --> 00:59:23.690]  Evidence of the bribe was also in Hunter Biden's laptop, which the FBI also had, but that they
