[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[38:27.000 --> 38:32.000]  He said, No, the Federal Reserve is not the problem. I don't want to talk about that. Capitalism is the problem.
[38:32.000 --> 38:41.000]  Free market, private property. This is a guy worth hundreds of millions of dollars with all this private property and he wants to sit there and lecture people.
[38:41.000 --> 38:57.000]  So understand when you've got Bernanke and the head of the Dallas Fed and Obama and Al Gore and Bill Clinton and all these usual suspects coming out and saying, Well, gee, I tell you what, I really do like these Wall Street and Wall Street people.
[38:57.000 --> 39:03.000]  That's an attempt to ingratiate themselves with people and be it's a way to coopt it.
[39:03.000 --> 39:09.000]  And so yeah, you do have people that don't know exactly what they stand for. They just know things aren't going in a good direction.
[39:09.000 --> 39:17.000]  And it does go back the idea to have people go out and hit Wall Street came out from ad busters and some move on.org connected people.
[39:17.000 --> 39:19.000]  So they basically knew what they were doing.
[39:19.000 --> 39:26.000]  They can look at the actuaries and the numbers coming in off tracking the web and chatter. The Federal Reserve admits they do that.
[39:26.000 --> 39:31.000]  They know people are getting ready to really start demonstrating. We've been demonstrating against the Fed for four years.
[39:31.000 --> 39:35.000]  We're having a lot of them in New York in the Fed demonstrations the last few months.
[39:35.000 --> 39:43.000]  So the establishment triggers and has the grassroots call. Hey, show up if you're against the corruption Wall Street nebulous, not the big six megabanks.
[39:43.000 --> 39:50.000]  Now let's blame the 30,000 US firms that actually keep America going and made this the most wealthy country in the world.
[39:50.000 --> 40:03.000]  Let's say it's the 99 against the 1%. Let's make it a collectivist idea when in truth it's about 2% controls 40% of the wealth.
[40:03.000 --> 40:13.000]  They don't really have it. And most of those are the ultra rich that are literally globalist and officially live overseas and have written US laws to be exempt.
[40:13.000 --> 40:19.000]  That's the other thing you're not told. They have all these billionaires that have made their money off banker bailouts like Warren Buffett.
[40:19.000 --> 40:24.000]  Who is up there saying raise taxes on the rich like me, then you get the Buffett plan.
[40:24.000 --> 40:29.000]  I've read it. I've read the subsections on here. Go read the Buffett House plan and Senate plan.
[40:29.000 --> 40:34.000]  It's a tax increase on everybody making $125,000 a year individually.
[40:34.000 --> 40:37.000]  And it's all these other new taxes.
[40:37.000 --> 40:47.000]  So again, the mega corporations and the defense lobby and the bureaucracy, all of it, they all want more tax money.
[40:47.000 --> 40:55.000]  And so they're in their lobbying and there's only one Republican in the house that really exposes these out of control budgets across the board, including defense.
[40:55.000 --> 40:58.000]  That's Ron Paul and the Senate. It's Ron Paul.
[40:58.000 --> 41:03.000]  We are bankrupt by design, though, and we're being maneuvered into deeper bankruptcy.
[41:03.000 --> 41:07.000]  Just like the European Central Bank, same shareholders as the Federal Reserve.
[41:07.000 --> 41:10.000]  That's why most of our bailout money went to offshore banks.
[41:10.000 --> 41:15.000]  They're now bankrupt in Europe fully and bringing them into this quote financial union.
[41:15.000 --> 41:18.000]  So that's what this is all really about.
[41:18.000 --> 41:21.000]  So I'd like to hear from people that are part of Occupy Wall Street.
[41:21.000 --> 41:24.000]  There's a talking point that you don't know what you're talking about.
[41:24.000 --> 41:29.000]  Well, actually, there's a talking point being inserted that collectivism is good. Socialism is good.
[41:29.000 --> 41:32.000]  1% have all the wealth. That's not true.
[41:32.000 --> 41:35.000]  Let me give you another statistic. You can pull this up.
[41:35.000 --> 41:40.000]  The United States is 5% of the world population out of 100.
[41:40.000 --> 41:52.000]  100% were 5%, were 310 million, 310 million out of 7 billion.
[41:52.000 --> 42:02.000]  310 million. The United States, up until 2008, had 49% of the world's wealth.
[42:02.000 --> 42:12.000]  5%, 49% of the world's wealth. Almost half of it.
[42:12.000 --> 42:17.000]  So these idiots, and I'm not saying they're all idiots, but the people that are really getting into the class warfare and say,
[42:17.000 --> 42:22.000]  let's get the 1%, which is just a diverse group of wealthy people.
[42:22.000 --> 42:28.000]  Some of them crony capitalists, some of them insiders, most of the really ultra-rich are not even on that list.
[42:28.000 --> 42:33.000]  They're wealth-hidden. It's in tax-free foundations. They're offshore. David Rockefeller, Warren Buffett, Bill Gates, those types.
[42:33.000 --> 42:38.000]  You hear Bill Gates gave us money. No, he didn't. He put it in tax-free foundations and gives the profit.
[42:38.000 --> 42:43.000]  And then makes giant actuary profits off of not having a tax any of it. Do the math.
[42:43.000 --> 42:53.000]  So, you people saying, get the 1%. Oh, you want the world to come get the 1%? How about America, the 5%?
[42:53.000 --> 42:59.000]  You understand that? It's because we've had more capitalism than any other country that we had half the wealth.
[42:59.000 --> 43:08.000]  Hi, folks. This is Alex Jones. I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[43:08.000 --> 43:15.000]  Saving means to make money. The Calben Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps
[43:15.000 --> 43:19.000]  that are triple concentrated and twice as good as what you're using now.
[43:19.000 --> 43:27.000]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[43:27.000 --> 43:35.000]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[43:35.000 --> 43:40.000]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[43:40.000 --> 43:48.000]  Getting a free catalog is easy by calling 800-340-7091 or see Calben on the web at 5starsoap.com.
[43:48.000 --> 44:11.000]  Take charge of your health now by calling 800-340-7091 or see Calben on the web at 5starsoap.com.
[44:19.000 --> 44:25.000]  3. In some areas of the country, the power grid is dangerously overloaded.
[44:25.000 --> 44:29.000]  And now, new socialist legislation is only compounding the problem.
[44:29.000 --> 44:32.000]  4. Dangerous weather is always a threat to local grids.
[44:32.000 --> 44:36.000]  Every year, thousands of families lose their power from weather-related onages.
[44:36.000 --> 44:41.000]  5. A solar power generator provides powerful backup insurance and peace of mind.
[44:41.000 --> 44:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[44:46.000 --> 44:50.000]  You can get more information at www.mysolarbackup.com.
[44:50.000 --> 44:52.000]  That's mysolarbackup.com.
[44:52.000 --> 45:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[45:00.000 --> 45:07.000]  When you're out on the road, the last place you want to be is on the road.
[45:07.000 --> 45:12.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[45:12.000 --> 45:20.000]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[45:20.000 --> 45:29.000]  They so pride in every stitch guarantee you love the way they fit.
[45:29.000 --> 45:34.000]  They put a diamond gusset in the crotch where you need it most.
[45:34.000 --> 45:39.000]  Blue diamond gussets got it, other stone.
[45:39.000 --> 45:43.000]  We turn jeans inside out, diamond gusset jeans.
[45:43.000 --> 45:46.000]  Made in the USA with unparalleled quality.
[45:46.000 --> 45:52.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[45:52.000 --> 45:55.000]  Order yours at gusset.com.
[45:55.000 --> 45:59.000]  Diamond gusset jeans got it, others don't.
[45:59.000 --> 46:04.000]  You may be arrested and your subject is to other police action.
[46:04.000 --> 46:09.000]  When the money is here, the grim future foretold in 1984 has become reality.
[46:09.000 --> 46:12.000]  It really says that the state is God.
[46:12.000 --> 46:17.000]  The United States has now recognized globally as one of the most oppressive police states on earth.
[46:17.000 --> 46:24.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[46:24.000 --> 46:30.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[46:30.000 --> 46:34.000]  State 4 chronicles the sickening depths to which our republic has fallen.
[46:34.000 --> 46:38.000]  Prepare to enter the secretive world of emergency dictatorship.
[46:38.000 --> 46:44.000]  Body scammers, sound cameras, citizen spies, staged terror and cameras on every street corner.
[46:44.000 --> 46:48.000]  It's only the beginning of the New World Order's hellish plan.
[46:48.000 --> 46:51.000]  The police state isn't coming. It's here.
[46:51.000 --> 47:01.000]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[47:01.000 --> 47:05.000]  Coast to coast, direct from Austin.
[47:05.000 --> 47:10.000]  You're listening to the Alex Jones Broadcasting Network.
[47:10.000 --> 47:22.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN radio network.
[47:22.000 --> 47:28.000]  Alright, let me quantify this as simply as I can and then I'm going to give the toll free number out.
[47:28.000 --> 47:34.000]  And I'm going to do nothing but take your phone calls in the second hour today. Call after call after almost.
[47:34.000 --> 47:39.000]  But specifically on where this country is going economically.
[47:39.000 --> 47:43.000]  I mean you know three and a half years ago I told you the banker bailouts wouldn't work.
[47:43.000 --> 47:48.000]  It would only make things worse. It would devalue the currency that Europe would implode next.
[47:48.000 --> 47:55.000]  Not because I have a crystal ball. This is a planned program of the global private central banks
[47:55.000 --> 47:58.000]  waging economic warfare on the planet.
[47:58.000 --> 48:05.000]  2,000 pages of their documents got leaked the same day Joseph Sticklets left the World Bank in 2002
[48:05.000 --> 48:09.000]  and were in the BBC how they planned all this.
[48:09.000 --> 48:14.000]  I wrote a chapter in my book, Descent and Deterrity on it, predicting it.
[48:14.000 --> 48:19.000]  Nine years ago we knew exactly what was going to happen.
[48:19.000 --> 48:23.000]  When they were done bankrupting Europe they'd announce a new bank of the world.
[48:23.000 --> 48:28.000]  You pay carbon taxes and VAT taxes too and sales taxes.
[48:28.000 --> 48:36.000]  And they have conservative leaders in Europe and in the US all from Herman Cain right over to Neal Boards.
[48:36.000 --> 48:46.000]  You name it. Bill O'Reilly, Sean Hannity, Glenn Beck, all of them calling for VAT and sales taxes.
[48:46.000 --> 48:51.000]  I've played the clips here. Just type in Bill O'Reilly calls for VAT and sales tax. All of them.
[48:51.000 --> 48:59.000]  We've got to pay off this debt. We don't owe over 90% of it. Over 90% of it in every country you look at it
[48:59.000 --> 49:05.000]  from Iceland to Greece to the US is derivative garbage that we've been signed on to.
[49:05.000 --> 49:08.000]  That's what's infecting the entire financial system.
[49:08.000 --> 49:12.000]  And the globalists like it that way. It's a ball and chain around us.
[49:12.000 --> 49:16.000]  And then I've got to hear conservatives on the radio like children. I know they're not bad people.
[49:16.000 --> 49:21.000]  Like children going, well, my gosh, the Occupy Wall Street, you know, they're against the free market.
[49:21.000 --> 49:26.000]  They're a bunch of lazy, lazy hippies. Yeah, quite a few of them are actually lazy hippies.
[49:26.000 --> 49:30.000]  And a lot of them are people that have had their pensions stolen, their houses stolen.
[49:30.000 --> 49:34.000]  I mean, it's on record that big banks are taking people's houses.
[49:34.000 --> 49:40.000]  They don't even have a deed to and never owned, including paid for in cash houses.
[49:40.000 --> 49:50.000]  That in several Bank of America cases we know of, they take them knowing it's not even their house and go lie in court.
[49:50.000 --> 49:55.000]  And all the other big banks are doing it. I mean, when I get up here and tell you the government's running drugs,
[49:55.000 --> 50:00.000]  it's in the news today that subpoenas are being sent by Congress to hold her.
[50:00.000 --> 50:07.000]  It's in the news that he's been caught now perjuring himself and that the memos that he signed off on in the minutes of his meetings are public.
[50:07.000 --> 50:11.000]  They were public six months ago in federal court. You know what else was in federal court?
[50:11.000 --> 50:17.000]  The Sinaloa drug gang cartel hearings, the U.S. declared national security and did say yes.
[50:17.000 --> 50:22.000]  We allow Sinaloa to bring in tens of tons of cocaine a month and we give them firearms.
[50:22.000 --> 50:28.000]  It's now confirmed in Fox News Associated Press, but they just bury it in the article.
[50:28.000 --> 50:35.000]  Oh, in one case, the ATF gave 2,000 guns directly to the Sinaloa cartel and others.
[50:35.000 --> 50:38.000]  They're giving drug cartels in Chicago and Tampa guns.
[50:38.000 --> 50:41.000]  Did you know that's in the Florida papers?
[50:41.000 --> 50:48.000]  Did you know that's in the El Paso Times, but it's never on the national news?
[50:48.000 --> 50:51.000]  Do you understand that ISSA is not going to go after them for the cocaine?
[50:51.000 --> 50:57.000]  Because you know why? The Sinaloa documents that came out show it's a five-and-a-half-year-old program.
[50:57.000 --> 51:00.000]  It's like Iran-Contra. It predates Obama.
[51:00.000 --> 51:08.000]  Now, Obama went one further, though. He didn't just have ATF go buy guns and then give them to Mexican drug cartels
[51:08.000 --> 51:12.000]  to knock out drug cartels south of the border and consolidate power.
[51:12.000 --> 51:16.000]  He would order cameras. This is all public now to be put in.
[51:16.000 --> 51:20.000]  That was the first part of the Fast and Furious the public was told about.
[51:20.000 --> 51:24.000]  The establishment hoped it stayed there and then would videotape the straw purchases.
[51:24.000 --> 51:27.000]  Those were ATF agents coming in getting the guns.
[51:27.000 --> 51:33.000]  That was the part of the program here in the U.S. to blame the Second Amendment.
[51:33.000 --> 51:37.000]  So the real program was arming drug cartels that are running drugs into the U.S.,
[51:37.000 --> 51:40.000]  laundering it through Federal Reserve Banks.
[51:40.000 --> 51:46.000]  But they wanted the added goody. The Bush administration did not blame it on the Second Amendment.
[51:46.000 --> 51:51.000]  They just did an Iran-Contra deal. Guns shipped south of the border, drugs in.
[51:51.000 --> 51:57.000]  Eight agencies, FBI, DEA, Coast Guard, Border Patrol. Go read this.
[51:57.000 --> 52:03.000]  Just type El Paso times ATF cocaine.
[52:03.000 --> 52:09.000]  In fact, show folks on Google, they've had like 10 different articles the last few months.
[52:09.000 --> 52:13.000]  We had it before they did back in January or was it February.
[52:13.000 --> 52:17.000]  We had PrisonPlanet.com articles about it because we had the federal documents.
[52:17.000 --> 52:20.000]  How do we go to the federal register and see the federal court documents?
[52:20.000 --> 52:31.000]  A listener found it and sent it to us. We went on the Chicago court system thing and there it all was.
[52:31.000 --> 52:35.000]  Now, what's going on right now is, there it is, documents.
[52:35.000 --> 52:39.000]  Fed allegedly allowed Sinaloa cartel to move cocaine to the U.S. for information.
[52:39.000 --> 52:42.000]  And that's an old article from a few months ago. That's a whitewash.
[52:42.000 --> 52:47.000]  It's now completely come out that in just one case they shipped 2,000 guns directly to them.
[52:47.000 --> 52:55.000]  And who got caught last year laundering $376 billion and paid $111 million fine on it?
[52:55.000 --> 52:59.000]  Wells Fargo, Wacovia. I've shown that so many times, no point.
[52:59.000 --> 53:06.000]  Just type in Wells Fargo, Wacovia drug money laundering.
[53:06.000 --> 53:11.000]  I mean, they even leased them and ran the aircraft for them.
[53:11.000 --> 53:15.000]  $378 billion, $376 billion.
[53:15.000 --> 53:23.000]  Do you think that's being hidden in some crack house where you live in Chicago or Illinois or Austin, Texas or someplace?
[53:23.000 --> 53:28.000]  There it is. Wacovia to settle drug money laundering case.
[53:28.000 --> 53:34.000]  And since they paid $160 million, it was $111 million that their parent company ended up actually paying.
[53:34.000 --> 53:37.000]  That's Wells Fargo.
[53:37.000 --> 53:39.000]  Oh, but here's Herman Cain.
[53:39.000 --> 53:43.000]  Herman Cain steps up a tax on protesters.
[53:43.000 --> 53:50.000]  Mr. Federal Reserve, Mr. Federal Reserve head of Kansas City previously.
[53:50.000 --> 53:54.000]  Mr. 999, he wants a sales tax on top of the income tax.
[53:54.000 --> 53:59.000]  I always told you with this fair tax business they were going to keep the income tax on top of it.
[53:59.000 --> 54:02.000]  That's how they've done it in Europe, but you're not going to listen.
[54:02.000 --> 54:07.000]  It's too much fun as a mainline Republican to get cheated.
[54:07.000 --> 54:11.000]  Herman Cain steps up a tax on Wall Street protest.
[54:11.000 --> 54:14.000]  Now, let's really break down what's going on with Mr. Cain.
[54:14.000 --> 54:20.000]  He's an establishment person just like Mitt Romney, just like Rick Perry.
[54:20.000 --> 54:26.000]  And it's worse. It's worse than working for Al Gore like Rick Perry did to actually work for the Federal Reserve.
[54:26.000 --> 54:31.000]  But Herman Cain is up there now because it's popular with conservatives to say, hey, you dirty hippies.
[54:31.000 --> 54:36.000]  If you don't make money, it's because you don't have a good life.
[54:36.000 --> 54:39.000]  It's because you're lazy and stupid.
[54:39.000 --> 54:41.000]  Well, certainly there's still a lot of opportunity in this country.
[54:41.000 --> 54:44.000]  And if you really are smart and work hard, you can end up doing very well.
[54:44.000 --> 54:46.000]  But the IRS will probably come on it.
[54:46.000 --> 54:49.000]  You have for no reason to take half of what you got.
[54:49.000 --> 54:52.000]  Famous for cheating people.
[54:52.000 --> 54:54.000]  But now he sees he's coming out.
[54:54.000 --> 54:55.000]  This is how they play.
[54:55.000 --> 54:57.000]  I want to explain this to people very, very simply.
[54:57.000 --> 54:59.000]  OK, this is how they do it.
[54:59.000 --> 55:01.000]  They have the Tea Party come out four years ago.
[55:01.000 --> 55:02.000]  Media ignores it.
[55:02.000 --> 55:04.000]  Then the Republicans try to co-opt it.
[55:04.000 --> 55:08.000]  The establishment comes out and says it's white racist.
[55:08.000 --> 55:13.000]  Then anybody who's got any pigment in their skin thinks, well, I can't be part of the Tea Party.
[55:13.000 --> 55:15.000]  It's white racist.
[55:15.000 --> 55:16.000]  Divide and conquer.
[55:16.000 --> 55:23.000]  As if people that have brown skin or tan skin can't be for the Second Amendment or freedom or lower taxes.
[55:23.000 --> 55:27.000]  And they put out the hoax that it's racist and white only.
[55:27.000 --> 55:29.000]  And it becomes a self-fulfilling prophecy.
[55:29.000 --> 55:34.000]  Then these foundations can, oh, by the way, have an article connected to the CIA.
[55:34.000 --> 55:36.000]  That's now come out at infowars.com.
[55:36.000 --> 55:39.000]  A group connected to the CIA and color revolutions overseas.
[55:39.000 --> 55:42.000]  They trigger them when they know the time's right.
[55:42.000 --> 55:45.000]  Who wants collectivism, the big government, run by the big corporations,
[55:45.000 --> 55:47.000]  to shut down their competition to get taxpayer money.
[55:47.000 --> 55:49.000]  Herman Cain never tells you that.
[55:49.000 --> 55:53.000]  Never talks about the welfare of the big mega banks getting trillions in bailouts.
[55:53.000 --> 55:56.000]  Not 800 and something billion and the talking point that they paid it all back.
[55:56.000 --> 56:01.000]  Yeah, they got it interest-free, loaned it out at 30-plus percent interest on average.
[56:01.000 --> 56:07.000]  And that was only the 870-something billion that they tried to order all banks to take a piece of so they'd be dirty and part of it.
[56:07.000 --> 56:10.000]  A lot of banks wouldn't take it or gave it back when they figured that out.
[56:10.000 --> 56:14.000]  So they could later be blamed for the 16.6 trillion.
[56:14.000 --> 56:18.000]  You know, they now admit that number of Federal Reserve secret bailouts to themselves.
[56:18.000 --> 56:20.000]  Private banks, 16.6 trillion.
[56:20.000 --> 56:22.000]  Not counting in another 10 trillion.
[56:22.000 --> 56:24.000]  Bloomberg says it's 27 trillion.
[56:24.000 --> 56:28.000]  Oh, but the talking point is they paid back the 800-something billion.
[56:28.000 --> 56:32.000]  See how they bamboozle you? How they play you?
[56:32.000 --> 56:34.000]  It was very simple.
[56:34.000 --> 56:39.000]  They demonize the Tea Party to destroy a populist movement or try to.
[56:39.000 --> 56:43.000]  The CIA and control groups advertise Occupy Wall Street.
[56:43.000 --> 56:46.000]  Grassroots people show up saying, we don't like the corruption on Wall Street.
[56:46.000 --> 56:52.000]  Then they sit in Democratic Party operatives to try to co-opt it so they can ride back into power
[56:52.000 --> 56:58.000]  and so the Federal Reserve can pass tax increases they want as the liberal counter to rich people
[56:58.000 --> 57:03.000]  when really the Federal Reserve type central banks worldwide always want to raise taxes
[57:03.000 --> 57:06.000]  to control the public and get more of that tax money.
[57:06.000 --> 57:11.000]  That's why they have the 100 Millionaire Plus guy running around up there.
[57:11.000 --> 57:13.000]  You know, it looks like a self-propelled stomach.
[57:13.000 --> 57:16.000]  Michael Moore scurrying around saying capitalism's the problem.
[57:16.000 --> 57:20.000]  Not the Federal Reserve that created the derivatives and allowed it and got rid of Glass-Steagall.
[57:20.000 --> 57:22.000]  Not the globalist bankers.
[57:22.000 --> 57:24.000]  Not the people getting tens of trillions in bailouts.
[57:24.000 --> 57:27.000]  Not the people openly pushing world government.
[57:27.000 --> 57:30.000]  No, no, no. It's not the Federal Reserve. It's anybody with property.
[57:30.000 --> 57:35.000]  And now the bankers are going to sick the giant poor mass of people during the depression
[57:35.000 --> 57:40.000]  on what's left of America and blame capitalism for it and the bankers sit off short laughing.
[57:40.000 --> 57:42.000]  Now that's what's really going on.
[57:42.000 --> 57:50.000]  Your calls are coming up in hour number two and a lot more. Stay with us.
[57:50.000 --> 57:53.000]  Steve Shank here with a special alert from eFoods Direct.
[57:53.000 --> 57:56.000]  The stock market continues to crash and recrash daily.
[57:56.000 --> 58:00.000]  Since July the market has dropped 15% with no signs of recovery.
[58:00.000 --> 58:01.000]  What does that mean to you?
[58:01.000 --> 58:06.000]  When stocks crash jobs are lost and you can't buy the food that's already too expensive
[58:06.000 --> 58:08.000]  and continues to raise in cost.
[58:08.000 --> 58:14.000]  eFoods just got noticed that wholesale costs on pasta, rice and beans will immediately jump 20%.
[58:14.000 --> 58:16.000]  The already high cost of sugar is tripling.
[58:16.000 --> 58:20.000]  If you invest in the stock market for security or save money in the bank
[58:20.000 --> 58:24.000]  you continue to see the dollar drop in value while your weekly food bills increase.
[58:24.000 --> 58:27.000]  So what are you going to do? Get as much food now as you can.
[58:27.000 --> 58:32.000]  With these problems you're facing eFoods Direct has no choice but to extend the free shipping
[58:32.000 --> 58:34.000]  another week to October 9th.
[58:34.000 --> 58:39.000]  Free shipping buys more food with shipping dollars. Call 800-409-5633
[58:39.000 --> 58:42.000]  or go to eFoodsDirect.com slash Alex.
[58:42.000 --> 58:47.000]  Call 800-409-5633 or eFoodsDirect.com slash Alex.
[58:47.000 --> 58:50.000]  You can bet your life on eFoods Direct.
[58:50.000 --> 58:54.000]  A very wealthy US citizen is predicting that in 2011
[58:54.000 --> 58:58.000]  we will witness the most important day in America in more than 50 years.
[58:58.000 --> 59:01.000]  He says it will change everything about our lives.
[59:01.000 --> 59:04.000]  The way you shop, travel, invest, educate your children
[59:04.000 --> 59:07.000]  and even how you take care of your health and your own family.
[59:07.000 --> 59:10.000]  Now this man has made some outrageous predictions over the years.
[59:10.000 --> 59:12.000]  The crazy part is he's usually right.
[59:12.000 --> 59:16.000]  You see he predicted the collapse of GM, Panny May, Freddie Mac
[59:16.000 --> 59:19.000]  and America's biggest mall owner, General Growth Properties.
[59:19.000 --> 59:22.000]  In fact, Barron's called his work a dire prophecy.
[59:22.000 --> 59:25.000]  Recently he created a video which you can watch online for free
[59:25.000 --> 59:29.000]  detailing his biggest and most important prediction yet and it's a real eye-opener.
[59:29.000 --> 59:33.000]  If you can't stress this enough, you should at least watch this free video online today.
[59:33.000 --> 59:37.000]  He explains everything you need to know including simple steps you can take to protect yourself.
[59:37.000 --> 59:42.000]  You can find the video at www.EndOfAmerica3.com.
[59:42.000 --> 59:44.000]  That's End of America, the number 3.com.
[59:44.000 --> 59:48.000]  Watch the free video at www.EndOfAmerica3.com.
[59:48.000 --> 01:00:00.000]  That's EndOfAmerica3.com.
[01:00:18.000 --> 01:00:23.000]  I'm going to play that video clip from here and here of the police in Dallas
[01:00:23.000 --> 01:00:26.000]  with signs saying the Federal Reserve's private property keep off
[01:00:26.000 --> 01:00:29.000]  and the police in San Antonio saying yes, it's private property.
[01:00:29.000 --> 01:00:33.000]  But it masquerades as a federal building, that's coming up.
[01:00:33.000 --> 01:00:39.000]  This is so simple that it's complex, but it's very elementary.
[01:00:39.000 --> 01:00:42.000]  The big mega corporations want a collectivist model
[01:00:42.000 --> 01:00:46.000]  because they control populations through that system.
[01:00:46.000 --> 01:00:52.000]  And they are setting that up here in the United States.
[01:00:52.000 --> 01:00:55.000]  And they have designed this depression, this implosion,
[01:00:55.000 --> 01:00:58.000]  this implosion of the Euro, this implosion of the dollar.
[01:00:58.000 --> 01:01:04.000]  So when the crisis gets bad, the very same people that set all of this up,
[01:01:04.000 --> 01:01:12.000]  the very same people that are the authors of our current state,
[01:01:12.000 --> 01:01:15.000]  come in with their solutions which is more power for them, more taxes.
[01:01:15.000 --> 01:01:20.000]  And here's Herman Cain with his 999 program
[01:01:20.000 --> 01:01:23.000]  where I guess you've got a 9% Social Security tax,
[01:01:23.000 --> 01:01:29.000]  9% IRS tax, and 9% sales tax.
[01:01:29.000 --> 01:01:32.000]  And I told you, that's what they told you for 16 years,
[01:01:32.000 --> 01:01:35.000]  they've always planned to talk about a fair tax all day
[01:01:35.000 --> 01:01:37.000]  and a VAT or a sales tax.
[01:01:37.000 --> 01:01:40.000]  And then they're going to say they're going to get rid of the income tax,
[01:01:40.000 --> 01:01:42.000]  but when it came time, they're not going to.
[01:01:42.000 --> 01:01:45.000]  And Neil Boerts gets up there and says, oh, well, Herman Cain,
[01:01:45.000 --> 01:01:48.000]  he's got to get into office before he gets rid of the IRS.
[01:01:48.000 --> 01:01:55.000]  The Federal Reserve Act created the income tax.
[01:01:55.000 --> 01:02:00.000]  It was passed right around the same time to pay the money to the Federal Reserve.
[01:02:00.000 --> 01:02:04.000]  This was not just a Federal Reserve board member,
[01:02:04.000 --> 01:02:10.000]  this was the head of the New York Fed who is then on the National Board.
[01:02:10.000 --> 01:02:14.000]  I mean, he actually had a seat at the Rothschild Rockefeller table.
[01:02:14.000 --> 01:02:20.000]  An absolute contemptible socialist, crony capitalist person.
[01:02:20.000 --> 01:02:23.000]  But just like Rick Perry with all the Al Gore cheerleading
[01:02:23.000 --> 01:02:27.000]  and all the Hillary care supporting and all the Bilderberg meetings,
[01:02:27.000 --> 01:02:30.000]  it's going to take time to get this out to people.
[01:02:30.000 --> 01:02:38.000]  You notice that they had people like Perry come out and act like Ron Paul,
[01:02:38.000 --> 01:02:40.000]  but the word came out on him.
[01:02:40.000 --> 01:02:44.000]  So now they're slipping Herman Cain in and they'll build him up,
[01:02:44.000 --> 01:02:47.000]  let him get attacked and then bring Romney back in.
[01:02:47.000 --> 01:02:48.000]  That's what they're doing right now.
[01:02:48.000 --> 01:02:52.000]  We've got to go after Herman Cain and Romney and Perry, all of them.
[01:02:52.000 --> 01:02:55.000]  I mean, my gosh, ladies and gentlemen, the Federal Reserve,
[01:02:55.000 --> 01:02:58.000]  any way you slice it, set up our current economic system.
[01:02:58.000 --> 01:03:02.000]  And the banks that are members of it are making record profits
[01:03:02.000 --> 01:03:04.000]  off of banker bailout money.
[01:03:04.000 --> 01:03:06.000]  That's not free market.
[01:03:06.000 --> 01:03:10.000]  And then allowing through the CIA and Democratic Party and others,
[01:03:10.000 --> 01:03:14.000]  an attack on the free market.
[01:03:14.000 --> 01:03:15.000]  That's how they control the paradigm.
[01:03:15.000 --> 01:03:16.000]  They control the right.
[01:03:16.000 --> 01:03:18.000]  They control the left.
[01:03:18.000 --> 01:03:20.000]  And we need to get rid of the Federal Reserve.
[01:03:20.000 --> 01:03:25.000]  It's unconstitutional and restore it back to the Congress.
[01:03:25.000 --> 01:03:28.000]  We need to educate the public on the basic systems of liberty
[01:03:28.000 --> 01:03:30.000]  and on monetary policy.
[01:03:30.000 --> 01:03:31.000]  That's the answer.
[01:03:31.000 --> 01:03:33.000]  We need to reestablish the Glass-Steagall Act
[01:03:33.000 --> 01:03:37.000]  to not let these investment banks issue trillions of dollars
[01:03:37.000 --> 01:03:39.000]  of total fraudulent garbage,
[01:03:39.000 --> 01:03:42.000]  and then infect all the legitimate investment vehicles out there,
[01:03:42.000 --> 01:03:44.000]  and then hold the whole system hostage,
[01:03:44.000 --> 01:03:47.000]  saying, give me more power, give us more money,
[01:03:47.000 --> 01:03:50.000]  or we'll destroy the entire system.
[01:03:50.000 --> 01:03:53.000]  This is bankster occupation.
[01:03:53.000 --> 01:03:55.000]  And it's beautiful how they do it,
[01:03:55.000 --> 01:03:59.000]  because then they blame capitalism for their takeover system.
[01:03:59.000 --> 01:04:01.000]  Aren't the phones aren't open yet?
[01:04:01.000 --> 01:04:03.000]  I'm going to come back from breaks,
[01:04:03.000 --> 01:04:05.000]  so our AM and FM listeners can call in as well,
[01:04:05.000 --> 01:04:07.000]  because this first little five-minute segment is only carried
[01:04:07.000 --> 01:04:10.000]  by some of our stations, and internet, and prisonplanet.tv,
[01:04:10.000 --> 01:04:12.000]  but I don't like to waste time with the news.
[01:04:12.000 --> 01:04:14.000]  We do the news here ourselves.
[01:04:14.000 --> 01:04:16.000]  So I'm going to come out, give out the number.
