[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[38:40.000 --> 38:46.000]  Oh, this didn't print pages five and six, like it did at home when I was reading it. Reuters, AP, all of them are in there.
[38:46.000 --> 38:50.000]  What I'm about to read to you, okay? La Vaughn affair.
[38:50.000 --> 38:55.000]  Guys, we pull up the La Vaughn affair off here and show people the last bibliography pages five and six.
[38:55.000 --> 38:58.000]  I want to show them Reuters and AP and all that. It's on there. Thank you.
[38:58.000 --> 39:03.000]  Just people watching at prismplanet.tv. Radio listeners, just take notes, look it up.
[39:03.000 --> 39:08.000]  I was just supposed to when they have a new terror attack and right when they want to pass a treaty during Obama's campaign,
[39:08.000 --> 39:13.000]  and now he's using it and going to the scene to look like a great guy and get a 10-point bump in the polls.
[39:13.000 --> 39:18.000]  Bill Clinton said he owed his reelection to the Oklahoma City bombing. I've been predicting this would happen.
[39:18.000 --> 39:27.000]  It has all the earmarks we haven't even gotten to yet.
[39:27.000 --> 39:33.000]  We are sitting here watching this unfold and I'm just supposed to immediately go,
[39:33.000 --> 39:39.000]  oh no, I'm sure it really is a lone guy and a big secretive advanced brain interface program,
[39:39.000 --> 39:46.000]  a guy that was top of his class and called a brilliant science scholar.
[39:46.000 --> 39:51.000]  And then he suddenly goes crazy and sure, sure.
[39:51.000 --> 39:55.000]  And he's on welfare the last six months. Nobody's seizing. They've got the nice apartment.
[39:55.000 --> 40:00.000]  It's all done mail order. Perfect way to set him up just like Lee Harvey Oswald.
[40:00.000 --> 40:05.000]  Let me continue here. Levan affair.
[40:05.000 --> 40:08.000]  Oh yeah, there it is. Why net news out of Israel.
[40:08.000 --> 40:12.000]  Oh yeah, they have the in the bibliography. I was just showing you guys.
[40:12.000 --> 40:20.000]  It's the Israeli universities admit this. Let me read to you from that.
[40:20.000 --> 40:25.000]  The Levan affair refers to a failed Israeli covert operation codenamed operations.
[40:25.000 --> 40:30.000]  Susanna conducted in Egypt in the summer of 54 as part of a false flag operation.
[40:30.000 --> 40:36.000]  That stage to tear frame up a group of Egyptian Jews were recruited by Israeli military intelligence
[40:36.000 --> 40:40.000]  for plans to plant bombs inside Egyptian American and British owned targets.
[40:40.000 --> 40:45.000]  The attack where he blamed the Muslim brotherhood Egyptian communist and unspecified malcontents
[40:45.000 --> 40:50.000]  or local nationalist. Yeah, that was the main target. They go on to admit because the U.S.
[40:50.000 --> 40:54.000]  was about to put pro free market nationalist in and be friends.
[40:54.000 --> 40:57.000]  And Israel was like, that's not part of the plan.
[40:57.000 --> 41:01.000]  We're going to put troublemakers in like they always do continuing.
[41:01.000 --> 41:04.000]  Oh, Israel admits they created Hamas. I'm not being anti Israel.
[41:04.000 --> 41:08.000]  It's in the Jerusalem post. They created Hamas 1973.
[41:08.000 --> 41:13.000]  Don't believe me. Look it up. Just type Israel created Hamas Jerusalem post. You name it.
[41:13.000 --> 41:15.000]  Just do that for everybody since they're watching.
[41:15.000 --> 41:17.000]  A lot of radio listeners will go check it out for themselves.
[41:17.000 --> 41:19.000]  Let me continue here.
[41:19.000 --> 41:23.000]  The attacks were to be blamed on the Muslim brotherhood Egyptian communist unspecified malcontents
[41:23.000 --> 41:28.000]  or local nationalist with the aim of creating a climate sufficient violence and instability
[41:28.000 --> 41:34.000]  to induce the British government to retain its occupying troops in Egypt Suez Canal.
[41:34.000 --> 41:40.000]  The operation caused no casualty except for those members of the cell who committed suicide after being captured.
[41:40.000 --> 41:43.000]  Israel has admitted that indeed they stage this.
[41:43.000 --> 41:46.000]  Now, my point is, what were the targets to be?
[41:46.000 --> 41:49.000]  This is what we know about because the operation got blown.
[41:49.000 --> 41:52.000]  They were going to attack bars and movie theaters,
[41:52.000 --> 41:57.000]  killing U.S. citizens in U.S. neighborhoods and churches.
[41:57.000 --> 42:02.000]  Oh, but they want a UN treaty and all this.
[42:02.000 --> 42:06.000]  And then I should just, oh, I'm sure it was a lone guy. Yeah.
[42:06.000 --> 42:13.000]  I'm sure. I'm sure. And again, you should go read the long bibliography on this.
[42:13.000 --> 42:16.000]  So you can see it for yourself.
[42:16.000 --> 42:26.000]  JewishVirtualLibrary.org, Reuters, again, Columbia University.
[42:26.000 --> 42:31.000]  That's where this comes from. Reuters, March 30th, 2005.
[42:31.000 --> 42:34.000]  Israel honored the nine Egyptian spies that did it.
[42:34.000 --> 42:37.000]  WhyNetNews.com, we just showed you that.
[42:37.000 --> 42:40.000]  You want me to continue? You know what? I think I am.
[42:40.000 --> 42:43.000]  I'm going to show you some other governments and then our government,
[42:43.000 --> 42:49.000]  and I'm going to show you the current Army manual where they teach commanders how to stage terror attacks.
[42:49.000 --> 42:52.000]  You want to see that? We'll cover it when we get back.
[42:52.000 --> 42:58.000]  I'm Alex Jones, risking my life to defend the Republic in our second amendment.
[42:58.000 --> 43:07.000]  If you want an American company with American products made by Americans,
[43:07.000 --> 43:10.000]  here is the Calben Soap Company.
[43:10.000 --> 43:14.000]  Alex and his staff have used these pure soap products for years.
[43:14.000 --> 43:19.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils
[43:19.000 --> 43:21.000]  that are earth-friendly and safe.
[43:21.000 --> 43:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[43:29.000 --> 43:35.000]  Buy the one to two-month sample package and enjoy soaps that are twice as good as what you're using now.
[43:35.000 --> 43:40.000]  Or save big with a one to two-year supply of soaps for all your cleaning needs.
[43:40.000 --> 43:42.000]  This is an amazing deal.
[43:42.000 --> 43:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[43:47.000 --> 43:56.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[43:59.000 --> 44:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[44:04.000 --> 44:08.000]  Number one, new climate legislation could easily double or triple your electric bill.
[44:08.000 --> 44:14.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[44:14.000 --> 44:19.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[44:19.000 --> 44:24.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[44:24.000 --> 44:28.000]  And now, new socialist legislation is only compounding the problem.
[44:28.000 --> 44:31.000]  Number four, dangerous weather is always a threat to local grids.
[44:31.000 --> 44:35.000]  Every year, thousands of families lose their power from weather-related onages.
[44:35.000 --> 44:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[44:40.000 --> 44:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[44:45.000 --> 44:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[44:51.000 --> 44:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[44:59.000 --> 45:02.000]  Let me ask you a question. What does freedom mean to you?
[45:02.000 --> 45:05.000]  The freedom to choose, the freedom to vote, the freedom to worship.
[45:05.000 --> 45:07.000]  How about the freedom to take control of your own future?
[45:07.000 --> 45:13.000]  My friends at eFoods Direct are celebrating freedom this month while helping you take control of your greatest dependency food.
[45:13.000 --> 45:20.000]  Right now, you receive one of their new Patriot Packs free with every $289 you spend on their highly nutritious and great-tasting food.
[45:20.000 --> 45:24.000]  The Patriot Pack is a 30-day supply of eFood's quick fix, easy to store food.
[45:24.000 --> 45:29.000]  For example, purchase a one-year supply and get five Patriot Packs, which is five months of food free.
[45:29.000 --> 45:33.000]  Use the extra food for everyday use and save hundreds off your grocery bill.
[45:33.000 --> 45:38.000]  Give your free Patriot Pack as a gift to a friend or relative, or simply add more food to your long-term supply for free.
[45:38.000 --> 45:43.000]  Call 800-409-5633 or go to eFoodsDirect.com.
[45:43.000 --> 45:45.000]  And get your free Patriot Pack with purchase.
[45:45.000 --> 45:50.000]  Operators are standing by, call 800-409-5633 or eFoodsDirect.com.
[45:50.000 --> 45:54.000]  eFoods is so affordable, the more you store and eat, the more you save.
[45:54.000 --> 45:56.000]  Go to eFoodsDirect.com.
[45:56.000 --> 45:59.000]  Call 800-409-5633 right now.
[45:59.000 --> 46:09.000]  If you want an American company with American products made by Americans, here is the Cow Bend Soap Company.
[46:09.000 --> 46:13.000]  Alex and his staff have used these pure soap products for years.
[46:13.000 --> 46:20.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[46:20.000 --> 46:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[46:29.000 --> 46:35.000]  Buy the one to two-month sample package and enjoy soaps that are twice as good as what you're using now.
[46:35.000 --> 46:40.000]  Or save big with a one to two-year supply of soaps for all your cleaning needs.
[46:40.000 --> 46:42.000]  This is an amazing deal.
[46:42.000 --> 46:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[46:47.000 --> 46:55.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[47:17.000 --> 47:23.000]  Against every form of tyranny over the mind of man, Thomas Jefferson.
[47:23.000 --> 47:51.000]  It's Alex Jones on the GCN Radio Network.
[47:51.000 --> 47:56.000]  877-789-2539 is the number to join us.
[47:56.000 --> 47:58.000]  Look, here's the deal.
[47:58.000 --> 48:01.000]  There's always a lot of telltale signs that come out.
[48:01.000 --> 48:11.000]  There are some real mass shootings, but they're never at numbers of 50-something shot and 12 dead or while they were saying 14 dead and 71 injured.
[48:11.000 --> 48:20.000]  Still, I don't have time to go into it today, but if you go research, Columbine, total false flag, multiple shooters,
[48:20.000 --> 48:24.000]  127 bombs inside, half the school empty that day.
[48:24.000 --> 48:26.000]  Police stood down five hours.
[48:26.000 --> 48:28.000]  I've talked to the police involved.
[48:28.000 --> 48:30.000]  Stage deal.
[48:30.000 --> 48:31.000]  Stage deal.
[48:31.000 --> 48:34.000]  Department of Defense globalist involved.
[48:34.000 --> 48:39.000]  That school was a test school where they first had all sorts of weird death education.
[48:39.000 --> 48:41.000]  See, I'm already getting off into it.
[48:41.000 --> 48:48.000]  The point is, is that what I really look at here is how out of the gates the police never say anything, how they apprehended him.
[48:48.000 --> 48:50.000]  You didn't shoot at cops.
[48:50.000 --> 48:55.000]  The fact that he kills all these people and then disappears and this happens, he's wearing a mask.
[48:55.000 --> 49:03.000]  The Russian government staged some attacks on theaters and a school and the real guys with masks go out and they kill a few patsies or have a drugged up patsy.
[49:03.000 --> 49:07.000]  And there's even US government documents that describe how to do this.
[49:07.000 --> 49:09.000]  I'm going to get to those here in just a moment.
[49:09.000 --> 49:24.000]  But the point is, is just, then he's in this weird Department of Defense funded brain research lab, the Department of Neuroscience there at the big university at top PhD scientists.
[49:24.000 --> 49:28.000]  You've got the big treaty, the UN treaty coming up, the timing.
[49:28.000 --> 49:35.000]  You've got how the media hyped on it perfectly, minute one, all the calls to restrict our guns when it's not a staged event.
[49:35.000 --> 49:37.000]  They don't do that.
[49:37.000 --> 49:40.000]  You can see the tailoring.
[49:40.000 --> 49:42.000]  You can see the PR.
[49:42.000 --> 49:51.000]  You can see the jumping the gun like we saw in 9-11 where they announced building seven had fallen an hour before it fell and then 25 minutes before it fell.
[49:51.000 --> 49:59.000]  Kind of like newspapers were already publishing Lee Harvey Oswald before he'd been arrested because they got the time zone screwed up in Australia, New Zealand, other areas.
[49:59.000 --> 50:06.000]  You see, they've got to get their fake story out, but sometimes they jump the gun and somebody pulls the trigger.
[50:06.000 --> 50:09.000]  A little too early and so you get caught with your pants down.
[50:09.000 --> 50:12.000]  Again, the goal, get our guns.
[50:12.000 --> 50:14.000]  This is about UN global governance takeover.
[50:14.000 --> 50:18.000]  They're telling us on the news we're run by foreign banks now.
[50:18.000 --> 50:28.000]  Here's an article we did back in 2002 US government plans sniper attacks and it goes on from there.
[50:28.000 --> 50:36.000]  Here's ABC news on it in 2001 US military wanted to provoke war with Cuba is ABC news.
[50:36.000 --> 50:47.000]  In the early 1960s America's top military leaders reportedly drafted plans to kill innocent people and commit acts of terrorism in the US cities to create public support for war against Cuba than the Soviet Union.
[50:47.000 --> 50:56.000]  Bombing DC, Maryland, Florida, Miami and shooting people and then even how to frame patsies.
[50:56.000 --> 50:58.000]  This is ABC news right over here.
[50:58.000 --> 51:02.000]  You just type in Operation Northwoods and you will get it.
[51:02.000 --> 51:12.000]  Again, US military wanted to provoke war with Cuba because we're just showing you our article dealing with some other developments.
[51:12.000 --> 51:14.000]  Here is the ABC news article.
[51:14.000 --> 51:19.000]  I'm going to lay it right here so people can see that if you're watching at prisonplanet.tv.
[51:19.000 --> 51:24.000]  Again, if you're a radio listener, just search Operation Northwoods right here.
[51:24.000 --> 51:33.000]  Now we're going to show you that ABC news article absolutely essential to show people this article right here.
[51:33.000 --> 51:47.000]  Now continuing Operation Northwoods it's only I don't know how many pages long this thing is like 14 pages long.
[51:47.000 --> 51:54.000]  I'm going to show the camera guys is this right here. I'm going to lay it right here on top of the keyboard right here. That's it right there.
[51:54.000 --> 51:58.000]  Okay, and then I'll put the documents right there. I understand you were shooting over here. I was showing documents over here.
[51:58.000 --> 52:00.000]  We're going to show them right here.
[52:00.000 --> 52:03.000]  All right, because people will say it isn't real. I got to show them ABC news here.
[52:03.000 --> 52:07.000]  Okay, Operation Northwoods memorandum for the Secretary of Defense.
[52:07.000 --> 52:16.000]  This was green-lined all the way up to Kennedy who said no, you know, they killed him right after he refused to be part of that.
[52:16.000 --> 52:22.000]  It's declassified. Well, imagine what they're not declassifying and how to shoot people out in the street.
[52:22.000 --> 52:29.000]  How do we even attack US military bases and then how to frame Patsy's drugged up mental patients?
[52:29.000 --> 52:37.000]  Okay, so again, I would be crazy when I see this stuff happen to to not immediately go.
[52:37.000 --> 52:41.000]  Okay, who has a motive? Take our liberties. Take our freedoms.
[52:41.000 --> 52:47.000]  Who's been caught staging things before? Are they very close to passing something that's very unconstitutional,
[52:47.000 --> 52:50.000]  signing us under the UN?
[52:50.000 --> 52:57.000]  Oh, and then you just keep adding and adding. I mean, I'm virtually certain it was staged or bare minimum he was provocateur.
[52:57.000 --> 53:05.000]  Just type in FBI fake terrorists. You'll get Reuters, AP, London Guardian, New York Times, the Atlantic Monthly,
[53:05.000 --> 53:12.000]  where they go out and find mentally ill people and get them to talk about blowing something up and then have a big terror alert on the news like they're doing something.
[53:12.000 --> 53:18.000]  It's not entrapment. It's beyond that. They get welfare people, mentally ill, you name it.
[53:18.000 --> 53:21.000]  But here is Operation Northwoods. Okay, continuing.
[53:21.000 --> 53:24.000]  Operation Gladio already mentioned this.
[53:24.000 --> 53:30.000]  US government staging terror attacks all over Europe, NATO doing it.
[53:30.000 --> 53:37.000]  A lot of this has been declassified by the Italian, French and German governments. Again, nothing against the general military in the US.
[53:37.000 --> 53:41.000]  Nothing against the Germans or the French people spent and say, you're saying the French are terrorists.
[53:41.000 --> 53:46.000]  No, not I'm saying that it's declassified in their countries.
[53:46.000 --> 53:55.000]  Okay, it's been declassified that NATO, the US and their governments would shoot up school buses, movie theaters, train stations, bus stations.
[53:55.000 --> 54:01.000]  Kids were their favorite because then they would demonize their political opposition with that information.
[54:01.000 --> 54:04.000]  Look up Operation Gladio. Point is this stuff goes on.
[54:04.000 --> 54:07.000]  Look up what a false flag is.
[54:07.000 --> 54:09.000]  Now here it is, flashback.
[54:09.000 --> 54:15.000]  US counterinsurgency manual leaked calls for false flag operations, suspension of human rights.
[54:15.000 --> 54:18.000]  This is an army manual that got leaked by WikiLeaks.
[54:18.000 --> 54:22.000]  Last time they know it was used was in 2004.
[54:22.000 --> 54:33.000]  It's the manual, foreign internal defense tactics techniques and procedures for special forces.
[54:33.000 --> 54:38.000]  And it goes over if you're outnumbered, how do you get the indigenous to turn to your side?
[54:38.000 --> 54:41.000]  You commit an atrocity, blame it on the enemy.
[54:41.000 --> 54:43.000]  That's called a force multiplier.
[54:43.000 --> 54:45.000]  Your globalists have taken over the US.
[54:45.000 --> 54:50.000]  You see yourself as guerrilla warriors because you know, you know, the general public doesn't support you.
[54:50.000 --> 54:57.000]  You stage terror attacks, poses saviors, and use it to convert the society to a police state.
[54:57.000 --> 55:05.000]  So again, you can link through with our article on that to WikiLeaks and they have charged Manning and others.
[55:05.000 --> 55:07.000]  They're trying to charge Assange.
[55:07.000 --> 55:12.000]  They admit this is a real document, highly classified, and they're very upset this is public.
[55:12.000 --> 55:14.000]  Yeah, I'd say so.
[55:14.000 --> 55:19.000]  Okay, how to stage terror attacks and blame it on your political enemies.
[55:19.000 --> 55:21.000]  Okay.
[55:21.000 --> 55:24.000]  Now you understand why they protected Hassan for two years.
[55:24.000 --> 55:31.000]  All a lackey who was under Pentagon control was controlling him and why they declared national security on his emails and phone calls.
[55:31.000 --> 55:34.000]  That was a case of another psychiatrist.
[55:34.000 --> 55:43.000]  Oh, they're always in the psychiatric area or they're always in the neurological brain research, just like our little scientist James Holmes.
[55:43.000 --> 55:48.000]  Theodore Kaczynski, L.A. Times, CIA Mind Control Program.
[55:48.000 --> 55:54.000]  He was in the brain interface studies back in the 60s and 70s.
[55:54.000 --> 55:56.000]  Look it up.
[55:56.000 --> 55:59.000]  Oh, let's not forget the USS Liberty.
[55:59.000 --> 56:04.000]  I've interviewed the admirals involved, the chairman of the Joint Chiefs of Staff.
[56:04.000 --> 56:08.000]  1967, they want to get a war going with Egypt.
[56:08.000 --> 56:11.000]  The Israelis got caught with the Levan affair.
[56:11.000 --> 56:13.000]  So for hours they attacked the ship.
[56:13.000 --> 56:14.000]  It wouldn't sink.
[56:14.000 --> 56:16.000]  The Israeli pilots have gone public.
[56:16.000 --> 56:17.000]  They knew it was a U.S. ship.
[56:17.000 --> 56:18.000]  They get on.
[56:18.000 --> 56:20.000]  There's aircraft carriers 100 miles away with jets.
[56:20.000 --> 56:23.000]  They're firing jets off to go stop it.
[56:23.000 --> 56:26.000]  McNamara says do not defend that ship.
[56:26.000 --> 56:27.000]  President's orders.
[56:27.000 --> 56:28.000]  They say we're going to defend it.
[56:28.000 --> 56:29.000]  It's international waters.
[56:29.000 --> 56:30.000]  It's under attack.
[56:30.000 --> 56:32.000]  And the president came on the line.
[56:32.000 --> 56:36.000]  I've interviewed the Admiral Moore before he died about a year before he died.
[56:36.000 --> 56:41.000]  I've interviewed him all.
[56:41.000 --> 56:49.000]  And I've talked to the people who were there when LBJ came on in the command center at
[56:49.000 --> 56:55.000]  the fleet command on the aircraft carrier and said that ship's going to the bottom.
[56:55.000 --> 56:57.000]  You recall those aircraft.
[56:57.000 --> 56:59.000]  But the Israelis couldn't sink the ship.
[56:59.000 --> 57:02.000]  It's the most highly decorated ship in U.S. history.
[57:02.000 --> 57:08.000]  It was to be sunk harrowing tails like a bunch of them, like the captain, a bunch of others.
[57:08.000 --> 57:11.000]  Had their intestines tied into them.
[57:11.000 --> 57:16.000]  And the ship was under attack, burning for 10 hours, under attack for about four hours,
[57:16.000 --> 57:19.000]  torpedo boats, strafing, everything else.
[57:19.000 --> 57:21.000]  That those darn Egyptians sank our ship.
[57:21.000 --> 57:22.000]  We'll show them.
[57:22.000 --> 57:26.000]  It's called a gambit where you sacrifice a pawn.
[57:26.000 --> 57:30.000]  This is an old military tactic where you send in 1,000 troops to get them killed to bring
[57:30.000 --> 57:31.000]  out the enemy.
[57:31.000 --> 57:33.000]  The argument is you save more troops in the end.
[57:33.000 --> 57:35.000]  And that idea ingestifies the means.
[57:35.000 --> 57:37.000]  It's why all these governments do it.
[57:37.000 --> 57:38.000]  They all do it.
[57:38.000 --> 57:39.000]  It's a fact.
[57:39.000 --> 57:41.000]  Their favorite target, movie theaters.
[57:41.000 --> 58:10.000]  Then they take a mentally ill person with shock therapy and PCP and blame it on them.
[58:11.000 --> 58:36.000]  That's what my family uses.
[58:36.000 --> 58:39.000]  Infowars.com already has the lowest price on Propure.
[58:39.000 --> 58:45.000]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[58:45.000 --> 59:13.000]  You can also call to order 888-253-3139.
[59:13.000 --> 59:15.000]  Call it a Survival Seed Bank.
[59:15.000 --> 59:20.000]  And it can produce an endless supply of nutrient dense food for you and your family.
[59:20.000 --> 59:21.000]  And here's the best part.
[59:21.000 --> 59:24.000]  These seeds have not been genetically modified in any way.
[59:24.000 --> 59:28.000]  And you actually get enough seeds to plant a full acre crisis garden.
[59:28.000 --> 59:31.000]  So visit them today at survivalseedbank.com.
[59:31.000 --> 59:33.000]  That's survivalseedbank.com.
[59:33.000 --> 59:38.000]  Or give them a call at 877-327-0365.
[59:38.000 --> 59:42.000]  That's 877-327-0365.
[59:42.000 --> 59:47.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[59:47.000 --> 59:51.000]  This is Alex Jones for survivalseedbank.com.
[59:51.000 --> 59:55.000]  Coast to coast, direct from Austin.
[59:55.000 --> 01:00:00.000]  You're listening to the Alex Jones Broadcasting Network.
[01:00:00.000 --> 01:00:06.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:00:06.000 --> 01:00:13.000]  It's Alex Jones and the GCN Radio Network.
[01:00:13.000 --> 01:00:16.000]  I've only gone over a small portion of false flags,
[01:00:16.000 --> 01:00:22.000]  and I'm going to recap them and then get into some of the other documents I haven't covered yet
[01:00:22.000 --> 01:00:27.000]  and some of the newer examples, the government getting the 7-7 guy on the plane.
[01:00:27.000 --> 01:00:28.000]  I mean, the list goes on and on.
[01:00:28.000 --> 01:00:35.000]  British Special Forces caught in 2006 in Basra dressed up like sunnies killing Shiites
[01:00:35.000 --> 01:00:37.000]  to get sectarian war going.
[01:00:37.000 --> 01:00:42.000]  I mean, it just goes on and on and on and on.
[01:00:42.000 --> 01:00:47.000]  The feds cooking the bomb, training the drivers of two mentally ill low grade morons
[01:00:47.000 --> 01:00:50.000]  in the 93 World Trade Center bombing.
[01:00:50.000 --> 01:00:53.000]  This is what's frustrating is they do this over and over again.
[01:00:53.000 --> 01:00:57.000]  I haven't even gotten into all the earmarks yet.
[01:00:57.000 --> 01:01:02.000]  I haven't even covered the motive of the UN Treaty.
[01:01:02.000 --> 01:01:05.000]  I haven't really gotten into that yet in detail.
[01:01:05.000 --> 01:01:10.000]  All the calls restrict our guns now by the White House and others and all the grandstanding.
[01:01:10.000 --> 01:01:12.000]  I haven't gotten into the mind control aspects.
[01:01:12.000 --> 01:01:14.000]  I will after we take a bunch of phone calls.
[01:01:14.000 --> 01:01:19.000]  But right now let's talk to Evan in Littleton, Colorado, the site of Columbine
[01:01:19.000 --> 01:01:24.000]  and that operation a decade or 13 years ago now and the time just flies.
[01:01:24.000 --> 01:01:26.000]  Good to have you on with us on this Sunday.
[01:01:26.000 --> 01:01:30.000]  Do you think I should be questioning this when we have known governments
[01:01:30.000 --> 01:01:32.000]  that they get caught doing this over and over again?
[01:01:32.000 --> 01:01:36.000]  Or should I just trust them and turn my guns in?
[01:01:36.000 --> 01:01:37.000]  Neither.
[01:01:37.000 --> 01:01:41.000]  You should just go back to sleep, trust no one, accept your government.
[01:01:41.000 --> 01:01:43.000]  This is ridiculous, Alex.
[01:01:43.000 --> 01:01:45.000]  I'm about four miles away from Columbine.
[01:01:45.000 --> 01:01:51.000]  The first time I read that article about what happened, it screamed of BS.
[01:01:51.000 --> 01:01:56.000]  First of all, it's an exit door on the opening night for a very anticipated movie.
[01:01:56.000 --> 01:02:00.000]  Simply faced high school students making sure nobody sneaks in and that everybody pays
[01:02:00.000 --> 01:02:01.000]  and gets their ticket.
[01:02:01.000 --> 01:02:03.000]  Somebody had to let that guy in.
[01:02:03.000 --> 01:02:04.000]  No, exactly.
[01:02:04.000 --> 01:02:07.000]  I've been to opening nights and they have people hanging around behind the exit doors.
[01:02:07.000 --> 01:02:08.000]  That's well known.
[01:02:08.000 --> 01:02:09.000]  Yep.
[01:02:09.000 --> 01:02:14.000]  Second thing, 70 people so far that we know are 58 wounded, another 12 dead.
[01:02:14.000 --> 01:02:19.000]  And the largest magazine that I know of, I have a couple of glock 9 millimeters.
[01:02:19.000 --> 01:02:21.000]  I got the 33er on Factory Magazine.
[01:02:21.000 --> 01:02:27.000]  No, they have some hundred round barrel ones.
[01:02:27.000 --> 01:02:28.000]  I've got some.
[01:02:28.000 --> 01:02:29.000]  Here's what's happening.
[01:02:29.000 --> 01:02:32.000]  They're saying they want to ban the bottom loading.
[01:02:32.000 --> 01:02:36.000]  Remember last year they wanted to ban bottom loading shotguns and rifles?
[01:02:36.000 --> 01:02:38.000]  The ATF was talking about that.
[01:02:38.000 --> 01:02:40.000]  They have barrels.
[01:02:40.000 --> 01:02:45.000]  They're worried about barrels because that would let us fight back against a military.
[01:02:45.000 --> 01:02:47.000]  This is designed for a globalist takeover.
[01:02:47.000 --> 01:02:51.000]  It's fundamentally incompatible with the police state.
[01:02:51.000 --> 01:02:52.000]  That's why they're trying to grab this.
[01:02:52.000 --> 01:02:56.000]  And anybody who is in the government, anybody who is in the military, the police, anyone
[01:02:56.000 --> 01:02:59.000]  who is for this, you're also for something else.
[01:02:59.000 --> 01:03:01.000]  It's a little word we call treason.
[01:03:01.000 --> 01:03:05.000]  You need to think very careful about what you are doing here because this will be the
[01:03:05.000 --> 01:03:08.000]  final straw the American people are not going to take this.
[01:03:08.000 --> 01:03:13.000]  Yeah, I mean they'll get a bunch of the mall Martians and people that can't talk.
[01:03:13.000 --> 01:03:17.000]  And glow in the dark folks to turn their guns in if they even have them.
[01:03:17.000 --> 01:03:18.000]  It doesn't matter.
[01:03:18.000 --> 01:03:23.000]  Just because they get a majority of people that want to be slaves and lick their boots,
[01:03:23.000 --> 01:03:24.000]  it isn't going to happen.
[01:03:24.000 --> 01:03:25.000]  Exactly.
[01:03:25.000 --> 01:03:27.000]  Because what are the 5 million guns a month they're selling now?
[01:03:27.000 --> 01:03:30.000]  Number one reason I don't trust my government?
[01:03:30.000 --> 01:03:35.000]  Well, it got up to 5 million a few months ago, but the biggest manufacturers suspended new
[01:03:35.000 --> 01:03:38.000]  orders because they're six months to a year behind.
[01:03:38.000 --> 01:03:42.000]  So the biggest, I mean, the manufacturers can't keep up.
[01:03:42.000 --> 01:03:43.000]  Right.
[01:03:43.000 --> 01:03:47.000]  Well, that's a good sign that people, even if it's a small segment of the population
[01:03:47.000 --> 01:03:51.000]  was only 5% or something in the revolutionary order.
[01:03:51.000 --> 01:03:52.000]  It was really, really good.
[01:03:52.000 --> 01:03:53.000]  Yeah, it's way more than that.
[01:03:53.000 --> 01:04:00.000]  There's probably 25, 30% that are pretty awake, 10% are hardcore awake, 50% are somewhat
[01:04:00.000 --> 01:04:01.000]  partially awake.
[01:04:01.000 --> 01:04:04.000]  The other 50 literally don't know what planet they're on.
[01:04:04.000 --> 01:04:07.000]  I mean, so there are a lot of dangerous folks.
[01:04:07.000 --> 01:04:08.000]  Anything else, sir?
[01:04:08.000 --> 01:04:09.000]  Yes.
[01:04:09.000 --> 01:04:10.000]  I wanted to just make it real quick.
[01:04:10.000 --> 01:04:12.000]  I'm going to plant a couple of seeds.
[01:04:12.000 --> 01:04:13.000]  I don't know if it's stupid or if it's divine inspiration.
[01:04:13.000 --> 01:04:16.000]  There's a couple of topics I'd like you to cover in the upcoming week.
[01:04:16.000 --> 01:04:20.000]  Number one is, will there be another false flag at the London Olympics?
[01:04:20.000 --> 01:04:23.000]  And then number two, imagine Red Dawn has already happened.
[01:04:23.000 --> 01:04:27.000]  You and Jesse, I finally watched that FEMA camp video of police state.
[01:04:27.000 --> 01:04:28.000]  Who's already in there?
[01:04:28.000 --> 01:04:33.000]  What if that's an invading force just waiting to come out when the time is right?
[01:04:33.000 --> 01:04:34.000]  It's a good question.
[01:04:34.000 --> 01:04:39.000]  You know, Israel says they may have to attack Iran so they don't attack the Olympics.
[01:04:39.000 --> 01:04:43.000]  Imagine, we've got to attack Japan so they don't attack the Olympics.
[01:04:43.000 --> 01:04:46.000]  We've got to attack because they might attack.
