[00:00:00.109 --> 00:00:01.190]  You're listening to GCN.
[01:10:00.896 --> 01:10:06.738]  No more than two people may gather anywhere without permission.
[01:10:06.738 --> 01:10:11.340]  Use only the drugs prescribed by your boss or supervisor.
[01:10:11.340 --> 01:10:13.741]  Shut up!
[01:10:13.741 --> 01:10:15.141]  Be happy.
[01:10:15.141 --> 01:10:18.182]  Obey all orders without question.
[01:10:18.182 --> 01:10:20.963]  The comfort you've demanded is now mandatory.
[01:10:20.963 --> 01:10:21.343]  Be happy.
[01:10:24.253 --> 01:10:30.116]  Now, in England and many areas of the U.S., they do not allow more than groups of two to three people to gather.
[01:10:30.116 --> 01:10:32.437]  Martial law is incrementally being put into place.
[01:10:32.437 --> 01:10:34.799]  Most of your local departments have been covertly federalized.
[01:10:34.799 --> 01:10:36.480]  Your police have been corrupted.
[01:10:36.480 --> 01:10:38.280]  Your police chiefs have been covertly paid off.
[01:10:38.280 --> 01:10:42.843]  A few have gone public and talked about the attempted bribery by CIA, Army, Delta Force.
[01:10:44.756 --> 01:10:47.697]  And I just wanted to briefly play the first part of this CNN piece again.
[01:10:47.697 --> 01:10:50.037]  We're in a town, and guaranteed it is federal, folks.
[01:10:50.037 --> 01:10:52.598]  This is where they're getting the ideas, where they're getting the training.
[01:10:52.598 --> 01:10:56.199]  Oh, there's been a few shootings, so don't leave your house even during the day.
[01:10:56.199 --> 01:10:58.699]  Don't even be in your yard.
[01:10:58.699 --> 01:11:04.561]  Forget what Jell-O-The-Opera joked about, you know, 15 years ago about, uh, don't leave your subdivision sectors.
[01:11:05.203 --> 01:11:06.163]  No, no, no, no, no.
[01:11:06.163 --> 01:11:10.364]  And of course, under Homeland Security, it is Neighborhood Watch spying on you, watching you.
[01:11:10.364 --> 01:11:11.685]  So here it is.
[01:11:11.685 --> 01:11:23.328]  Because of all the recent crime in Helena, West Helena, we're talking about robberies, home invasions, loitering, shootings, the mayor of Helena, West Helena, has decided to impose a curfew, but only in certain areas.
[01:11:23.328 --> 01:11:27.229]  And that applies for everyone, no matter the age, and no matter the time.
[01:11:27.229 --> 01:11:31.350]  If you're caught violating curfew, there's a chance you could wind up behind bars.
[01:11:31.350 --> 01:11:33.511]  We're afraid that somebody's going to get seriously hurt.
[01:11:34.231 --> 01:11:35.492]  Alright, there we go.
[01:11:35.492 --> 01:11:35.933]  Stop it there.
[01:12:01.255 --> 01:12:02.856]  Now, oh, where are bullets gonna go?
[01:12:02.856 --> 01:12:06.559]  Like, these magic bullets are flying around like the Kennedy assassination.
[01:12:06.559 --> 01:12:06.999]  I looked it up.
[01:12:06.999 --> 01:12:08.980]  There's been a couple murders the last few months there.
[01:12:08.980 --> 01:12:10.721]  It's drug dealers shooting each other.
[01:12:10.721 --> 01:12:14.384]  The government ships in the drugs to create the crisis to begin with.
[01:12:14.384 --> 01:12:19.007]  And they will selectively, day or night, decide if you're allowed to be out or you'll be taken into the FEMA camp.
[01:12:19.781 --> 01:12:23.304]  And they train your children going back for a decade how to load on the bus during a FEMA drill.
[01:12:23.304 --> 01:12:24.866]  They don't tell the parents about it.
[01:12:24.866 --> 01:12:29.750]  They make them defecate staying in the classroom for eight hours in trash cans in front of everyone.
[01:12:29.750 --> 01:12:35.395]  No lunch is given to them under federal grants to quote teach them what martial law is like.
[01:12:35.395 --> 01:12:38.057]  In 1998, Swansboro happened up there.
[01:12:38.057 --> 01:12:39.138]  It also happened in Ohio.
[01:12:39.158 --> 01:12:39.739]  We're good to go.
[01:13:01.983 --> 01:13:05.244]  I was asked by an Austin police officer what I was doing in the mall yesterday.
[01:13:05.244 --> 01:13:08.466]  And he walked over and said, Alex, what are you doing there?
[01:13:08.466 --> 01:13:09.526]  You're supposed to be on the radio.
[01:13:09.526 --> 01:13:10.306]  And I thought he was joking.
[01:13:10.306 --> 01:13:10.866]  I smiled at him.
[01:13:10.866 --> 01:13:14.108]  He kind of looked at me like, what are you doing here?
[01:13:14.108 --> 01:13:17.089]  And I said, I'm buying a pair of sunglasses.
[01:13:17.089 --> 01:13:19.950]  So that's America, ladies and gentlemen.
[01:13:19.950 --> 01:13:22.991]  That's what things have turned into in this country.
[01:13:23.593 --> 01:13:31.240]  And they've built the FEMA emergency management centers, the fusion centers, the local emergency centers are really federal, moving the National Guard into them.
[01:13:31.240 --> 01:13:34.743]  This is the last decade plus, a long, covert operation.
[01:13:35.467 --> 01:13:37.329]  Doesn't matter what administration's in.
[01:13:37.329 --> 01:13:39.351]  They use the neocons as fronts.
[01:13:39.351 --> 01:13:43.475]  There's a darker military-industrial complex owned by the private banks above us.
[01:13:43.475 --> 01:13:47.158]  For the next hour and 45 minutes, we're joined by Webster Griffin Tarbly.
[01:13:47.158 --> 01:13:51.062]  I wanted to get his take on what happened in Russia and Georgia.
[01:13:51.062 --> 01:13:54.485]  I wanted to get his analysis of the ongoing political campaign.
[01:13:54.485 --> 01:13:56.907]  Now it looks like Hillary's going to be the running mate of Barack Obama.
[01:13:56.907 --> 01:13:57.528]  How can that be?
[01:13:57.528 --> 01:14:00.951]  The woman in shining armor with the evil Barack Obama.
[01:14:01.411 --> 01:14:02.772]  It's all stage, folks.
[01:14:02.772 --> 01:14:04.573]  And I also want to get his take on the martial law.
[01:14:04.573 --> 01:14:13.258]  In fact, let's talk about this gearing up into the police state, this martial law being incrementally accelerated and ratcheted up here in the U.S.
[01:14:13.258 --> 01:14:14.539]  Webster, good to have you on.
[01:14:14.539 --> 01:14:15.159]  Hello, Alex.
[01:14:15.159 --> 01:14:15.939]  How are you?
[01:14:15.939 --> 01:14:16.360]  You bet.
[01:14:16.360 --> 01:14:16.780]  I should have.
[01:14:16.780 --> 01:14:20.942]  We're also carrying your new book, Obama, the Postmodern Coup.
[01:14:20.942 --> 01:14:22.083]  We have a few left.
[01:14:22.083 --> 01:14:23.404]  The first edition is almost sold out.
[01:14:23.404 --> 01:14:26.766]  The second is about to come out, but we have it available at InfoWars.com.
[01:14:26.766 --> 01:14:28.347]  Webster, first, what you heard, CNN,
[01:14:29.605 --> 01:14:33.390]  I would recommend that we supplement awareness of everything that you've said, which of course is real and valid.
[01:14:44.409 --> 01:14:52.576]  With another dimension, which is not the top-down, police-state, dictatorial, totalitarian dimension, but the fascist dimension.
[01:14:52.576 --> 01:14:54.278]  And this is fundamentally different.
[01:14:54.278 --> 01:15:01.424]  This is a grassroots, anti-authoritarian movement of goons, thugs, hooligans,
[01:15:02.194 --> 01:15:06.858]  And fervently idealistic students, a lot of them left liberals.
[01:15:06.858 --> 01:15:14.304]  Lemmings, zombies, Kool-Aid drinkers, Manson cultists, Hari Krishnas, whatever you want to call it.
[01:15:14.304 --> 01:15:15.665]  That is the Obama campaign.
[01:15:17.408 --> 01:15:29.251]  The history of fascism indicates that a point is reached where the army, well first of all where the police, are not enough to quell a mass upsurge.
[01:15:29.251 --> 01:15:37.414]  The army cannot be relied on because the history of rulers is that you send in a division and it goes over to the revolutionary side.
[01:15:37.414 --> 01:15:45.036]  And you've got to bring in the youth brigade, you've got to give the petty masses petty power, and that's exactly, but my point is is that
[01:15:45.774 --> 01:15:46.915]  We can blame this on Obama.
[01:15:46.915 --> 01:15:48.656]  I'm not saying he's good, Webster.
[01:15:48.656 --> 01:15:57.100]  The point is, going back at least 25 years, they've had a slow creep into getting citizens involved in the Tattletale squads, into the enforcement squads.
[01:15:57.100 --> 01:16:02.923]  Now they're co-opting the environmental movement to be their enforcement squads.
[01:16:02.923 --> 01:16:04.824]  So you're absolutely right.
[01:16:04.824 --> 01:16:11.128]  My point is, you're saying Obama, Obama, and I agree he's the figurehead for a very virulent form of this, but
[01:16:12.483 --> 01:16:18.226]  You know, going back to George Bush Sr., Bill Clinton, they've been setting up... McCain's called for youth brigades now.
[01:16:18.226 --> 01:16:19.406]  Go ahead.
[01:16:19.406 --> 01:16:28.190]  I would just say that Obama is, if you look at the political landscape, there's only one political figure with a mass-based fascist movement.
[01:16:28.190 --> 01:16:29.230]  And that's Obama.
[01:16:29.230 --> 01:16:30.811]  McCain doesn't have one.
[01:16:30.811 --> 01:16:31.651]  Bush doesn't have one.
[01:16:31.651 --> 01:16:32.252]  It's a joke.
[01:16:32.252 --> 01:16:33.712]  Clinton doesn't have one.
[01:16:33.712 --> 01:16:34.953]  No other Democrat has one.
[01:16:35.473 --> 01:16:39.538]  I've just spent the weekend at the Puma Convention here in Washington, D.C.
[01:16:39.538 --> 01:16:52.214]  This is the anti-Obama Democrats, and I think this is an extremely useful thing to fight Obama up to the time of the convention, to try to stop him at the convention, and if he gets the Democratic nomination, then to defeat him.
[01:16:52.214 --> 01:16:54.797]  I think this is a real distinction.
[01:16:55.217 --> 01:17:07.287]  History shows that there's a huge difference between just another bourgeois politician, no matter how bellicose, no matter how oppressive, no matter how corrupt, and something that gets you into fascism.
[01:17:07.287 --> 01:17:11.650]  With Obama, you've got something like a Green Corps.
[01:17:11.650 --> 01:17:13.852]  You've got a Homeland Security Corps.
[01:17:14.472 --> 01:17:17.654]  And you've got Al Gore's famous Green Army.
[01:17:17.654 --> 01:17:23.057]  So the difference is one way the FBI comes and harasses you or the kinds of things you were talking about.
[01:17:23.057 --> 01:17:29.461]  The other side is a gang of goons and thugs come and burn you out and kill you or lynch you or whatever it is.
[01:17:30.101 --> 01:17:42.514]  And the idea is that the police state gets popular cover, anti-authoritarian or even left or radical cover, out of the fact that you've got these Obama bots that are in action.
[01:17:42.514 --> 01:17:49.021]  I heard stories from people who had been in the Texas Democratic Caucuses, as well as the Iowa ones.
[01:17:49.501 --> 01:18:00.749]  The way that Obama won those caucuses is with intimidation, with threats, with locking the doors, with pushing people, beating them up in some cases, threatening to beat them up.
[01:18:00.749 --> 01:18:13.618]  And when you go to the internet, people who have been blogging against Obama report that they are getting massive cyber warfare, denial of service attacks, attempts to overwhelm their cell phones, and so on down the line.
[01:18:13.618 --> 01:18:16.881]  And then in Germany, they ordered the Germans to not allow any signs
[01:18:17.501 --> 01:18:22.465]  Pro or con, and the police did beat up people with signs that are under Obama's orders.
[01:18:22.465 --> 01:18:25.147]  Yes, right, and it's just amazing.
[01:18:25.147 --> 01:18:29.371]  So I would say you basically have two classes of politicians.
[01:18:29.371 --> 01:18:37.157]  You have the old style ones, however bad they are, of course they're very bad as you're pointing out, but the Bushes, the McCains, the Clintons, that's one thing.
[01:18:37.157 --> 01:18:38.278]  That's bad enough.
[01:18:38.278 --> 01:18:41.881]  But then when you get into the area of this scurrilous
[01:18:42.541 --> 01:18:44.643]  We're good to go.
[01:19:00.515 --> 01:19:16.081]  But now we realize we weren't, and now we are, and this has been a tremendous deterioration, and now it's too late to roll it back, because the genius of fascism, of course, is that it goes out and destroys the institutions that might resist the things that you're talking about.
[01:19:16.081 --> 01:19:23.444]  So far, not that many institutions have been crushed by the measures that you're talking about, but with Obama and the Green Corps, that will begin.
[01:19:23.444 --> 01:19:29.606]  Well, I'm sure I have to say, the mainstream media, the corporates, have been behind him, so that's the big strike against him, and
[01:19:30.905 --> 01:19:42.450]  You are right in saying that he's the only one that gives any support to the government and the corrupt system, and I've heard mainstream pundits say that
[01:19:43.473 --> 01:19:50.039]  We need Obama to bring people back into government, back into trusting the state, into infusing it with new blood.
[01:19:50.039 --> 01:19:53.142]  And so he would give a new lease on life to the New World Order.
[01:19:53.142 --> 01:20:00.630]  They also say that right now they complain that Andrew Sullivan complained in the Atlantic Magazine last December in an issue with Obama on the cover.
[01:20:01.190 --> 01:20:01.991]  And then the White House said...
[01:20:16.664 --> 01:20:19.646]  That Obama will be tested by, quote, an attack.
[01:20:19.646 --> 01:20:24.529]  Then he can pose as a savior when we're hit by a nuke or a bioweapon, and then be our new dictator.
[01:20:24.529 --> 01:20:27.991]  And after all, he's black, so blacks can do no wrong.
[01:20:27.991 --> 01:20:29.032]  Everything's gonna be fine.
[01:20:29.032 --> 01:20:36.236]  Webster Tarbley... On the average, Americans work between 45 to 50 years hoping to build up enough wealth to retire and live out their golden years.
[01:20:36.716 --> 01:20:44.823]  Unfortunately, with taxation, the rising cost of food, energy, housing and medical, many retirees are forced to live below the poverty line.
[01:20:44.823 --> 01:20:53.011]  Is this a flaw-free enterprise, or is our monetary unit we call the Federal Reserve Note forcing us into perpetual debt, ensuring inflation and higher taxes?
[01:20:53.011 --> 01:20:57.755]  These questions and more can be answered by reading G. Edward Griffin's book, The Creature from Jekyll Island.
[01:20:58.075 --> 01:21:03.302]  Congressman Ron Paul states it's what every American needs to know about central bank power.
[01:21:03.302 --> 01:21:07.648]  A gripping adventure into the secret world of international banking cartel.
[01:21:07.648 --> 01:21:08.749]  Hi, this is Ted Anderson.
[01:21:08.749 --> 01:21:12.775]  I will give a silver dollar from the early 1900s to anyone who purchases this book.
[01:21:13.235 --> 01:21:18.139]  Call 1-800-686-2237 and order a copy today.
[01:21:18.139 --> 01:21:21.121]  It's critical that the public be made aware of the system.
[01:21:21.121 --> 01:21:25.025]  Call and order your copy today at 1-800-686-2237.
[01:21:25.025 --> 01:21:26.526]  That's 1-800-686-2237.
[01:21:26.526 --> 01:21:31.249]  Our beloved Republic is on her knees.
[01:21:31.249 --> 01:21:34.732]  The forces of globalism are destroying national sovereignty worldwide.
[01:21:34.732 --> 01:21:36.694]  But in Liberty's darkest hour, there is hope.
[01:21:37.294 --> 01:21:40.337]  The first time in modern history, the people are beginning to wake up.
[01:21:40.337 --> 01:21:46.081]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[01:21:46.081 --> 01:21:50.324]  We have a short time frame to fully awaken and energize the people to meet this threat.
[01:21:50.324 --> 01:21:55.528]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[01:21:55.528 --> 01:21:58.250]  PrisonPlanet.tv is a vault of forbidden information.
[01:21:58.570 --> 01:22:05.772]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[01:22:05.772 --> 01:22:11.754]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[01:22:11.754 --> 01:22:16.256]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[01:22:16.596 --> 01:22:19.441]  The Info War is waiting for you to set it free.
[01:22:19.441 --> 01:22:21.505]  Join PrisonPlanet.tv.
[01:22:21.505 --> 01:22:23.489]  Burn the info bombs to disk.
[01:22:23.489 --> 01:22:25.633]  Put them on the file sharing networks.
[01:22:25.633 --> 01:22:27.416]  Bring down the new world order.
[01:22:27.416 --> 01:22:28.158]  PrisonPlanet.tv
[01:22:29.947 --> 01:22:33.710]  It is now time to reign in evil and bring them to justice.
[01:22:33.710 --> 01:22:38.755]  Through the authority that has been delegated to us, it is time to destroy the destroyers.
[01:22:38.755 --> 01:22:44.180]  The number of the mounted troops was 200 million, the vast majority of the population of the U.S.
[01:22:44.180 --> 01:22:54.709]  Though the people of the U.S., where their numbers and influence are strongest, have primary responsibility for reigning them in and bringing them to justice, all nations will participate since they reside the world over.
[01:22:55.189 --> 01:22:59.590]  They are called Illuminati, elite, proponents of the New World Order.
[01:22:59.590 --> 01:23:02.371]  They oppose everything that is God and Truth.
[01:23:02.371 --> 01:23:05.931]  They are of the line that was disinherited 2,000 years ago.
[01:23:05.931 --> 01:23:18.434]  Everything they have built over the centuries, the wealth they have accumulated, the power they have established, the poisoning of the masses, the destruction of the Earth and mankind, we will undo through the authority that has now been delegated to us.
[01:23:18.914 --> 01:23:22.660]  Visit our website at unveilingthem.com.
[01:23:22.660 --> 01:23:26.966]  That's U-N-V-E-I-L-I-N-G them dot com.
[01:23:26.966 --> 01:23:28.208]  The message of his kingdom.
[01:23:31.189 --> 01:23:33.350]  We live in a world of vanishing privacy.
[01:23:33.350 --> 01:23:41.172]  The added threat of invisible radio waves sending out personal information to anyone willing to receive them makes our privacy as citizens even less secure.
[01:23:41.172 --> 01:23:44.933]  The RFID tags and ID cards have been proven to be not secure.
[01:23:44.933 --> 01:23:49.115]  Thieves are able to read information stored on these tags to steal your identity.
[01:23:49.115 --> 01:23:49.715]  Protect yourself
[01:23:49.775 --> 01:23:50.295]  I think so.
[01:24:11.907 --> 01:24:16.351]  Including bug detectors, camera finders, countermeasure equipment and night vision gear.
[01:24:16.351 --> 01:24:21.034]  ProSpy.com is your source for high quality spy and security equipment.
[01:24:21.034 --> 01:24:23.676]  Visit us online at ProSpy.com.
[01:24:23.676 --> 01:24:31.442]  That's ProSpy.com today.
[01:24:31.442 --> 01:24:34.044]  He's going the distance.
[01:24:34.044 --> 01:24:35.886]  He's going for speed.
[01:24:56.623 --> 01:24:58.744]  All right Webster, let's keep going with Obama.
[01:24:58.744 --> 01:25:16.751]  I want to break down what elite is behind him, but I really want to get your expertise because you know a lot about Eastern Europe, Central Asia, the Caucasus, but what we just saw in the last five days with the sneak attack by the Georgians, backed by NATO, the US, and the Israelis,
[01:25:17.698 --> 01:25:19.920]  I really doubt she'll be his running mate.
[01:25:19.920 --> 01:25:21.201]  I don't see much indication of that.
[01:25:37.336 --> 01:25:38.836]  Well, I don't believe so.
[01:25:38.836 --> 01:25:48.019]  I think there's a profound hatred by the Wall Street groups themselves of Mrs. Clinton, because they've put all their money into Obama.
[01:25:48.019 --> 01:25:53.360]  It's about a third of a billion dollars so far, and they've been stabbing Clinton in the back.
[01:25:53.360 --> 01:25:59.322]  Clinton, up until about December, had seemed to be the candidate of Wall Street, but that turned out not to be the case.
[01:25:59.902 --> 01:26:16.599]  So what you've got now is the Rockefeller, Soros, Bilderberg, Trilateral, Rand Corporation, Council on Foreign Relations, Skull and Bones, Chicago School, Foundations, the guys of the Ford Foundation, all of this aligning.
[01:26:16.599 --> 01:26:21.444]  You can hear the Foundations, by the way, on National Public Radio, if you want to know what the Foundations think.
[01:26:21.864 --> 01:26:27.650]  We have foundation-funded oligarch radio, NPR and PBS on the TV, right?
[01:26:27.650 --> 01:26:36.399]  Whatever Bill Moyers does, he's the spokesman for this huge power of the family fondue that are now ensconced in the foundations.
[01:26:36.399 --> 01:26:37.760]  So think about it.
[01:26:37.760 --> 01:26:39.302]  So you're saying Bill Moyers is bad?
[01:26:40.060 --> 01:26:40.961]  Yes, absolutely.
[01:26:40.961 --> 01:26:42.962]  You know, he was the spokesman for Johnson.
[01:26:42.962 --> 01:26:45.103]  He was selling the Vietnam War back then.
[01:26:45.103 --> 01:26:52.688]  And he is, I think, one of the leading operatives of this foundation universe, which is what has produced Obama.
[01:26:52.688 --> 01:27:00.172]  Obama is a racist provocateur, a race invader, or race monger, or I would say poverty pimp.
[01:27:00.172 --> 01:27:05.075]  When Obama says he was a community organizer, what in the world does that mean?
[01:27:05.075 --> 01:27:06.956]  I was a poverty... He was a race...
[01:27:08.510 --> 01:27:16.595]  A community organizer for the Gamaliel Foundation, which is funded by the Ford Foundation using Alinsky doctrines.
[01:27:16.595 --> 01:27:17.755]  What does that mean?
[01:27:17.755 --> 01:27:19.456]  It means that he's a counterinsurgent.
[01:27:19.456 --> 01:27:20.437]  He's a wrecker.
[01:27:20.437 --> 01:27:25.960]  He's a police agent sent into those communities to fragment them, to pit one group against another.
[01:27:26.220 --> 01:27:26.640]  I agree.
[01:27:26.640 --> 01:27:28.542]  Look at what the Great Society did.
[01:27:28.542 --> 01:27:30.624]  It basically destroyed.
[01:27:30.624 --> 01:27:32.546]  You had black illegitimacy at 10%.
[01:27:32.546 --> 01:27:34.388]  Now it's over 90%.
[01:27:34.388 --> 01:27:36.249]  It's totally wrecked those communities.
[01:27:36.249 --> 01:27:46.339]  And we know, going back to Margaret Sanger, with the letters to the Colgates and others, saying we've got to hire blacks to go in so we can sterilize them and kill them.
[01:27:46.339 --> 01:27:48.361]  These black weeds only trust other blacks.
[01:27:48.361 --> 01:27:51.364]  So we've got to create a cadre of foundation blacks that serve us.
[01:27:51.824 --> 01:27:54.025]  Yeah, this is a factor.
[01:27:54.025 --> 01:28:00.269]  I would, however, point to the great turning point in the United States history, the great U-turn, is under Carter.
[01:28:00.269 --> 01:28:06.372]  And Carter, of course, is a trilateral puppet, selected by Brzezinski personally, approved by David Rockefeller.
[01:28:07.052 --> 01:28:09.133]  A similar operation to what we have today.
[01:28:09.133 --> 01:28:11.274]  Jimmy, who comes out of nowhere... Why did they destroy him then?
[01:28:11.274 --> 01:28:13.696]  I mean, I don't think Carter himself is bad.
[01:28:13.696 --> 01:28:14.936]  Carter is bad, yes.
[01:28:14.936 --> 01:28:16.497]  Carter, look at those speeches.
[01:28:16.497 --> 01:28:18.438]  Go back and look at the Malez speech.
[01:28:18.438 --> 01:28:24.962]  Go back and look at Carter's rage at the American people saying the energy crisis is real and you better believe it.
[01:28:24.962 --> 01:28:28.484]  Now, this is also very interesting in terms of trilateral mentality.
[01:28:28.484 --> 01:28:32.126]  Carter's famous Malez speech, the crisis of spirit,
[01:28:32.666 --> 01:28:44.056]  ...of July 1979 is essentially an incompetent, failed president blaming the American people for the fact that we have an incompetent ruling elite.
[01:28:44.056 --> 01:28:46.819]  The Wall Street ruling class is incompetent.
[01:28:46.819 --> 01:28:48.700]  They're incapable of governing.
[01:28:48.700 --> 01:28:54.565]  They have destroyed the greatest economic power in the world, and this is precisely the point.
[01:28:54.565 --> 01:28:57.268]  Under Carter, you have Brzezinski running this
[01:28:57.988 --> 01:29:04.275]  Lunatic, adventurist, anti-Soviet, pro-Islamic fundamentalist foreign policy featuring Khomeini.
[01:29:04.275 --> 01:29:05.256]  That's one side.
[01:29:05.256 --> 01:29:14.046]  The other side, of course, is Paul Adolf Volcker at the Federal Reserve with a 22% prime rate, the highest in American history, at least recent history.
[01:29:14.646 --> 01:29:17.568]  And, of course, for most of us, 22% is the primary.
[01:29:17.568 --> 01:29:18.269]  We don't get that.
[01:29:18.269 --> 01:29:21.091]  We get 30% or 35%.
[01:29:21.091 --> 01:29:24.493]  And this is, of course, when the racket of credit cards usually began.
[01:29:24.493 --> 01:29:28.776]  And it is when the United States began to de-industrialize.
[01:29:28.776 --> 01:29:36.401]  The factories that could not be destroyed by Hitler, Mussolini, Tojo, Stalin, and Mao were destroyed by vultures.
[01:29:36.401 --> 01:29:40.725]  Yes, the neo-liberal de-industrialization for control of the population.
[01:29:40.725 --> 01:29:41.245]  Neo-serfdom.
[01:29:41.845 --> 01:29:48.410]  And the idea of a low-wage economy, union-busting, the labor movement in full retreat.
[01:29:48.410 --> 01:29:53.513]  But all covered with an envelope, all covered with an envelope of liberalism.
[01:29:53.513 --> 01:29:55.715]  And less covered, this is exactly it.
[01:29:55.715 --> 01:30:05.201]  Under environmentalism, the limits of growth, the era of scarcity, and of course in foreign policy, human rights and humanitarian concerns.
[01:30:05.201 --> 01:30:07.683]  Let's just stay there, I totally agree with you on the analysis.
[01:30:08.283 --> 01:30:09.704]  We want to get all your perspectives on it.
[01:30:09.704 --> 01:30:20.393]  Let's explain to people this whole Malthusian, social Darwinistic world system and how it controls both the left and the right and break that down.
[01:30:20.393 --> 01:30:21.794]  We're on the march.
[01:30:21.794 --> 01:30:24.296]  The empire's on the run.
[01:30:24.296 --> 01:30:26.998]  Alex Jones and the GCN Radio Network.
[01:30:30.422 --> 01:30:33.626]  A day unlike any other in the long course of American history.
[01:30:33.626 --> 01:30:37.110]  A terrorist act of war against this country.
[01:30:37.110 --> 01:30:39.773]  The enemy struck America on September 11th.
[01:30:39.773 --> 01:30:41.314]  But who is the enemy?
[01:30:41.314 --> 01:30:42.115]  Bin Laden.
[01:30:42.115 --> 01:30:42.976]  This is his ammo.
[01:30:42.976 --> 01:30:44.498]  We have to look to the Middle East.
[01:30:44.498 --> 01:30:46.060]  We have to look to Osama Bin Laden.
[01:30:46.460 --> 01:30:53.607]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[01:30:53.607 --> 01:30:54.087]  Some U.S.
[01:30:54.087 --> 01:31:00.453]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[01:31:00.453 --> 01:31:03.896]  I'm aware that some Israeli citizens have been detained.
[01:31:04.136 --> 01:31:14.426]  Bin Laden's connections to the CIA, the hijacker's ties to the FBI, the Saudi Arabian connection, the Israeli intelligence network, warnings and war games, the shadow government, and much, much more.
[01:31:14.426 --> 01:31:15.647]  Fabled enemies.
[01:31:15.647 --> 01:31:23.394]  Get the DVD at InfoWars.com, or see it in super high quality, along with hundreds of other titles at PrisonPlanet.tv.
[01:31:23.394 --> 01:31:26.778]  Either you are with us, or you are with the terrorists.
[01:31:30.137 --> 01:31:33.582]  You ever have one of those days where everything goes right?
[01:31:33.582 --> 01:31:35.885]  First, I get the best parking space at work.
[01:31:35.885 --> 01:31:39.189]  Tonight, I have a date with a very lovely Rachel.
[01:31:39.189 --> 01:31:46.078]  And today, I gave a killer presentation in Sydney, finalized a contract in London, and demoed our new product in Boston.
[01:31:46.078 --> 01:31:48.201]  Online, from my desk, with Webex.
[01:31:48.681 --> 01:31:51.983]  Webex lets me take meetings and give presentations from my desk.
[01:31:51.983 --> 01:31:56.765]  I just talk to clients on the phone and they watch what's happening on my desktop from their desktop.
[01:31:56.765 --> 01:32:00.707]  So I can travel the world and still be here for my date tonight with Rachel.
[01:32:00.707 --> 01:32:02.327]  Travel less, meet online.
[01:32:02.327 --> 01:32:04.989]  Go to Webex.com and try Webex free.
[01:32:04.989 --> 01:32:10.932]  Just click the radiographic and enter promo code 500 to get a free trial and a free webcam too.
[01:32:10.932 --> 01:32:14.693]  Remember that code, 500, to qualify for the free webcam.
[01:32:14.693 --> 01:32:16.174]  Webex, now part of Cisco.
[01:32:16.374 --> 01:32:16.754]  We're good.
[01:32:30.231 --> 01:32:33.333]  Have you ever thought about what's in your shampoo, soap, or detergent?
[01:32:33.333 --> 01:32:38.835]  How about chlorides, dyes, ethanol, sulfates, sodium, formaldehydes, and more?
[01:32:38.835 --> 01:32:44.538]  Even fragrance can indicate the presence of some 4,000 separate ingredients, most of which are synthetic.
[01:32:44.538 --> 01:32:46.039]  Hi, this is Alex Jones.
[01:32:46.039 --> 01:32:54.923]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membranes.
[01:32:55.223 --> 01:32:55.363]  Yes.
[01:32:55.363 --> 01:32:57.205]  Now compare a Calbin Pure Soap.
[01:32:57.205 --> 01:33:01.408]  All natural, earth friendly, no harsh chemicals, no animal testing.
[01:33:01.408 --> 01:33:06.431]  They're safe and you save 85% of the money you're spending on cleaning products now.
[01:33:06.431 --> 01:33:10.274]  Start saving over $1,000 a year for your family of four.
[01:33:10.274 --> 01:33:11.315]  Keep it natural.
[01:33:11.315 --> 01:33:14.757]  Call Calbin Pure Soap for a free catalog at 1-800-340-7091 or log on to 5starsoap.com.
[01:33:19.861 --> 01:33:23.790]  Try CowBend Pure Soaps and I'll bet you'll never use any other cleaning products again.
[01:33:23.790 --> 01:33:24.993]  Call 1-800-340-7091 for all your cleaning needs.
[01:33:30.831 --> 01:33:45.581]  We are in process of developing a whole series of techniques which will enable the controlling oligarchy to get people actually to love their servitude.
[01:33:45.581 --> 01:33:54.626]  People can be made to enjoy a state of affairs which, by any decent standard, they ought not to enjoy.
[01:33:54.626 --> 01:33:56.948]  Perhaps you had better start from the beginning.
[01:34:06.891 --> 01:34:14.594]  Too many kids are what's making planet worse.
[01:34:14.594 --> 01:34:16.934]  A lot of these kids come from bad gene pools.
[01:34:16.934 --> 01:34:19.415]  They don't have stable parents making good decisions.
[01:34:21.579 --> 01:34:27.543]  Mercury-containing vaccines may help not harm kids, according to two new studies in the journal Pediatric.
[01:34:27.543 --> 01:34:34.847]  These new studies suggest that the opposite, that the preservatives may actually be associated with improved behavior and mental performance.
[01:34:34.847 --> 01:34:39.810]  Fluoride in water is supposed to fight tooth decay, but could it also cause cancer?
[01:34:39.810 --> 01:34:42.772]  Turns out the government had the right, under U.S.
