[00:00.000 --> 00:02.000]  We've got it
[32:21.560 --> 32:23.560]  Now being expanded nationwide
[32:23.560 --> 32:29.560]  This documentary exposes how the continuity of government program has established an old powerful shadow state
[32:29.560 --> 32:33.560]  Police state 4 chronicles the sickening depths to which our republic has fallen
[32:33.560 --> 32:37.560]  Prepare to enter the secretive world of emergency dictatorship
[32:37.560 --> 32:43.560]  Body scammers, sound cameras, citizen spies, stage terror and cameras on every street corner
[32:43.560 --> 32:47.560]  It's only the beginning of the New World Order's hellish plan
[32:47.560 --> 32:49.560]  The police state isn't coming
[32:49.560 --> 32:50.560]  It's here
[32:50.560 --> 32:52.560]  Secure your copy today
[32:52.560 --> 32:54.560]  At infowars.com
[32:54.560 --> 32:58.560]  Or see it online in the highest quality at prismplanet.tv
[33:01.560 --> 33:04.560]  Coast to coast, direct from Austin
[33:04.560 --> 33:23.560]  You're listening to the Alex Jones Broadcasting Network
[33:35.560 --> 33:39.560]  Okay, my friends, coming up in the second hour
[33:39.560 --> 33:43.560]  We're gonna open the phones, I'll get into the latest radiation plumes
[33:43.560 --> 33:45.560]  That have already reached the United States
[33:45.560 --> 33:47.560]  The whitewash of that
[33:47.560 --> 33:52.560]  The ongoing meltdowns at Fukushima
[33:52.560 --> 33:54.560]  In Japan
[33:54.560 --> 33:59.560]  So that is coming up in the next hour
[33:59.560 --> 34:01.560]  But I've got a clip here of Obama
[34:01.560 --> 34:04.560]  I've got a clip of a member of the British Parliament who we've interviewed
[34:04.560 --> 34:06.560]  George Galloway that I'm gonna play
[34:06.560 --> 34:09.560]  I've also got a clip of Lewis Farrakhan
[34:09.560 --> 34:13.560]  Who I don't agree with on a lot of issues, but I agree with him on his statements on Libya
[34:13.560 --> 34:15.560]  That is coming up
[34:15.560 --> 34:17.560]  Just get this straight
[34:17.560 --> 34:20.560]  None of this has to do with anything humanitarian
[34:20.560 --> 34:22.560]  Now, who is Al Qaeda?
[34:22.560 --> 34:26.560]  Al Qaeda was set up in 1979 by Zabigniew Brzezinski
[34:26.560 --> 34:29.560]  The International Foreign Affairs
[34:29.560 --> 34:31.560]  Security Advisor for Jimmy Carter
[34:31.560 --> 34:32.560]  He's written two books on it
[34:32.560 --> 34:33.560]  It's public
[34:33.560 --> 34:34.560]  It's declassified
[34:34.560 --> 34:36.560]  They attacked the Russians
[34:36.560 --> 34:38.560]  Who were tyrants
[34:38.560 --> 34:40.560]  To get them to actually come into Afghanistan
[34:40.560 --> 34:42.560]  You're told it started by 83
[34:42.560 --> 34:45.560]  That they invaded a few years before and then we got involved
[34:45.560 --> 34:47.560]  No
[34:47.560 --> 34:50.560]  Russia was attacked by Muslim extremists
[34:50.560 --> 34:52.560]  Funded out of Saudi Arabia
[34:52.560 --> 34:56.560]  Same thing happened in the 1990s
[34:56.560 --> 34:58.560]  Repeatedly
[34:58.560 --> 35:02.560]  Dealing with the situation in Serbia
[35:02.560 --> 35:04.560]  Out of Albania
[35:04.560 --> 35:08.560]  Now Al Qaeda is run by Saudi Arabia
[35:08.560 --> 35:10.560]  The most corrupt Arab nation out there
[35:10.560 --> 35:12.560]  Who have their child kidnapping rings
[35:12.560 --> 35:13.560]  Their kidnapped women
[35:13.560 --> 35:15.560]  Their pleasure palaces
[35:15.560 --> 35:17.560]  Their attacks on Christians
[35:17.560 --> 35:18.560]  Their hatred of Israel
[35:18.560 --> 35:19.560]  The list goes on and on
[35:19.560 --> 35:22.560]  But they're our big ally
[35:22.560 --> 35:24.560]  Now Saudi Arabia
[35:24.560 --> 35:25.560]  It's now admitted
[35:25.560 --> 35:26.560]  We told you this a month ago
[35:26.560 --> 35:28.560]  But it's now admitted is on record
[35:28.560 --> 35:29.560]  Financing through Egypt
[35:29.560 --> 35:31.560]  They had to get that ready first
[35:31.560 --> 35:34.560]  Weapons and rebels going into eastern Libya
[35:34.560 --> 35:37.560]  To attack Muammar Qaddafi
[35:37.560 --> 35:42.560]  Okay, so all of that is going on
[35:42.560 --> 35:49.560]  And we wrote the story
[35:49.560 --> 35:52.560]  U.S. government backs Libyan Al Qaeda
[35:52.560 --> 35:54.560]  While hyping terror attack inside the U.S.
[35:54.560 --> 35:57.560]  Our government thinks you're so stupid
[35:57.560 --> 36:01.560]  That four years ago George W. Bush
[36:01.560 --> 36:03.560]  At winehouse.gov put out a press release
[36:03.560 --> 36:05.560]  We covered at the time saying
[36:05.560 --> 36:09.560]  The U.S. is backing four rebel groups out of Iraq
[36:09.560 --> 36:11.560]  E&I ran to try to overthrow the country
[36:11.560 --> 36:16.560]  Three of the four were admittedly Al Qaeda
[36:16.560 --> 36:18.560]  The number one group was headed by
[36:18.560 --> 36:20.560]  The number two guy in Al Qaeda
[36:20.560 --> 36:22.560]  Just like Anwar al-Laki
[36:22.560 --> 36:25.560]  Fox News and AP reported six months ago
[36:25.560 --> 36:26.560]  You can just search
[36:26.560 --> 36:28.560]  Anwar al-Laki dined secretly at Pentagon
[36:28.560 --> 36:30.560]  Two months after 9-11
[36:30.560 --> 36:31.560]  These guys work for the people
[36:31.560 --> 36:33.560]  That have hijacked our country
[36:33.560 --> 36:34.560]  So get this straight
[36:34.560 --> 36:36.560]  Qaddafi is when he comes out
[36:36.560 --> 36:38.560]  And says the western terrorist
[36:38.560 --> 36:40.560]  They're bringing Al Qaeda in
[36:40.560 --> 36:43.560]  This is admitted
[36:43.560 --> 36:45.560]  They are the radical Muslim brigade
[36:45.560 --> 36:48.560]  Used to overthrow countries
[36:48.560 --> 36:49.560]  Now here's the one in telegraph
[36:49.560 --> 36:50.560]  Headlined today
[36:50.560 --> 36:51.560]  In case you're doubting me
[36:51.560 --> 36:54.560]  Libya, the west and Al Qaeda
[36:54.560 --> 36:55.560]  Are on the same side
[36:55.560 --> 36:57.560]  CNN has a similar headline
[36:57.560 --> 36:59.560]  Statements of support for Libya's
[36:59.560 --> 37:00.560]  Revolution by Al Qaeda
[37:00.560 --> 37:02.560]  And leading Islamist
[37:02.560 --> 37:04.560]  Have led to fears that military action
[37:04.560 --> 37:06.560]  By the west might be playing into the
[37:06.560 --> 37:08.560]  Hands of its ideological enemies
[37:08.560 --> 37:11.560]  It is not their ideological enemies
[37:11.560 --> 37:12.560]  In fact scroll down on that article
[37:12.560 --> 37:14.560]  Actually click on the one in telegraph
[37:14.560 --> 37:16.560]  So folks can see the photo
[37:16.560 --> 37:19.560]  Of the Al Qaeda operative in Benghazi
[37:19.560 --> 37:21.560]  People are like what do you mean
[37:21.560 --> 37:22.560]  Al Qaeda works for the west
[37:22.560 --> 37:24.560]  Study the history
[37:24.560 --> 37:25.560]  No one could believe this
[37:25.560 --> 37:27.560]  Because it's so brazen
[37:27.560 --> 37:28.560]  And so in your face
[37:28.560 --> 37:29.560]  But our article
[37:29.560 --> 37:31.560]  At infowords.com
[37:31.560 --> 37:32.560]  And prisonplanet.com
[37:32.560 --> 37:34.560]  By Paul Watson
[37:34.560 --> 37:36.560]  Breaks it down
[37:36.560 --> 37:38.560]  US government backs
[37:38.560 --> 37:40.560]  Libyan Al Qaeda
[37:40.560 --> 37:42.560]  While hyping terror attacks
[37:42.560 --> 37:43.560]  Inside the US
[37:43.560 --> 37:46.560]  And that's the next big issue
[37:46.560 --> 37:48.560]  Simultaneously as we said
[37:48.560 --> 37:50.560]  Three weeks ago
[37:50.560 --> 37:51.560]  Western media is saying
[37:51.560 --> 37:53.560]  Terrorists are set to strike Europe
[37:53.560 --> 37:54.560]  In the US
[37:54.560 --> 37:56.560]  Because Qaddafi is going to authorize them
[37:56.560 --> 37:58.560]  And they're Al Qaeda
[37:58.560 --> 38:01.560]  When Qaddafi is openly fighting Al Qaeda
[38:01.560 --> 38:03.560]  Out of Egypt and Saudi Arabia
[38:03.560 --> 38:05.560]  That's not debated
[38:05.560 --> 38:07.560]  Meanwhile Al Qaeda is being used
[38:07.560 --> 38:09.560]  Against Iran that is Shiite
[38:09.560 --> 38:11.560]  Al Qaeda is Sunni
[38:11.560 --> 38:13.560]  Which is 80% of the Muslim faith
[38:13.560 --> 38:15.560]  Out of Saudi Arabia
[38:15.560 --> 38:17.560]  Do you realize how dumb they think
[38:17.560 --> 38:18.560]  You are
[38:18.560 --> 38:20.560]  Do you realize how stupid they think you are
[38:20.560 --> 38:22.560]  Do you realize how they do this
[38:22.560 --> 38:25.560]  Brazenly in front of everyone
[38:25.560 --> 38:28.560]  I'm no fan of Qaddafi
[38:28.560 --> 38:30.560]  But I'm also an even bigger enemy
[38:30.560 --> 38:32.560]  Of globalist controlled Al Qaeda
[38:32.560 --> 38:34.560]  Many of the young Arabs that are part of Al Qaeda
[38:34.560 --> 38:36.560]  Are useful idiots who don't even know
[38:36.560 --> 38:38.560]  They're working for the West
[38:38.560 --> 38:40.560]  This is how the military industrial complex
[38:40.560 --> 38:41.560]  Takes over America
[38:41.560 --> 38:43.560]  It's how the European military industrial complex
[38:43.560 --> 38:44.560]  Takes over Europe
[38:44.560 --> 38:46.560]  This is how they put TSA on the streets
[38:46.560 --> 38:49.560]  This is how they put slave training
[38:49.560 --> 38:51.560]  In the airports to condition you
[38:51.560 --> 38:52.560]  To give up your rights
[38:52.560 --> 38:54.560]  This is how they set up the threat fusion centers
[38:54.560 --> 38:56.560]  Al Qaeda
[38:56.560 --> 38:58.560]  All over mainstream news
[38:58.560 --> 39:01.560]  Is admittedly battling against
[39:01.560 --> 39:02.560]  Muammar Qaddafi
[39:02.560 --> 39:03.560]  Choose
[39:03.560 --> 39:05.560]  Are you with Qaddafi
[39:05.560 --> 39:06.560]  Or are you with Al Qaeda
[39:06.560 --> 39:08.560]  I'm with none of them
[39:08.560 --> 39:10.560]  But those of you cheering
[39:10.560 --> 39:12.560]  This attack on Qaddafi
[39:12.560 --> 39:15.560]  You are cheering Al Qaeda
[39:15.560 --> 39:18.560]  For a period out of Saudi Arabia
[39:18.560 --> 39:20.560]  This is outrageous
[39:20.560 --> 39:22.560]  I'd actually cheer Saudi Arabia falling
[39:22.560 --> 39:23.560]  I'll just be honest with you
[39:23.560 --> 39:25.560]  They are so much more evil than Qaddafi
[39:25.560 --> 39:27.560]  He's a smaller demon
[39:27.560 --> 39:28.560]  See, government's corrupt
[39:28.560 --> 39:30.560]  Is the founding fathers taught
[39:30.560 --> 39:32.560]  It isn't just Qaddafi bad
[39:32.560 --> 39:33.560]  U.S. good
[39:33.560 --> 39:36.560]  No, it's U.S. controlled by foreign banks
[39:36.560 --> 39:37.560]  Qaddafi bad
[39:37.560 --> 39:39.560]  People that run the U.S. bad
[39:39.560 --> 39:40.560]  Now
[39:42.560 --> 39:44.560]  This is all about oil
[39:44.560 --> 39:46.560]  And we're now been committed
[39:46.560 --> 39:48.560]  And our tax money committed to this
[39:48.560 --> 39:51.560]  And the U.N. passed the resolution
[39:51.560 --> 39:53.560]  Congress wasn't involved
[39:53.560 --> 39:55.560]  Speaker of the House Boehner
[39:55.560 --> 39:56.560]  I got a committee
[39:56.560 --> 39:57.560]  Miss Gone Public
[39:57.560 --> 39:58.560]  And pointed this out
[39:58.560 --> 39:59.560]  And said
[39:59.560 --> 40:00.560]  You got to define the mission
[40:00.560 --> 40:01.560]  We've got to vote for this
[40:01.560 --> 40:03.560]  What are you doing
[40:03.560 --> 40:05.560]  The president under the Constitution
[40:05.560 --> 40:06.560]  Can't do these things
[40:06.560 --> 40:07.560]  But since World War II
[40:07.560 --> 40:09.560]  In Korea, Vietnam
[40:09.560 --> 40:11.560]  And countless other wars
[40:11.560 --> 40:12.560]  Like Desert Storm
[40:12.560 --> 40:13.560]  The invasion in 2003
[40:13.560 --> 40:15.560]  It happens
[40:15.560 --> 40:17.560]  Via the United Nations
[40:17.560 --> 40:18.560]  So you might as well
[40:18.560 --> 40:19.560]  Just get rid of the American flag
[40:19.560 --> 40:21.560]  And have the U.N. up there
[40:21.560 --> 40:23.560]  So that's going on
[40:23.560 --> 40:24.560]  And you've got Obama saying
[40:24.560 --> 40:27.560]  Any time rebels rebel
[40:27.560 --> 40:28.560]  And get crushed
[40:28.560 --> 40:30.560]  We've got to invade
[40:30.560 --> 40:31.560]  That's the new world order
[40:31.560 --> 40:32.560]  Globalist model
[40:32.560 --> 40:33.560]  They finance the rebels
[40:33.560 --> 40:35.560]  Whether it's good, bad, or indifferent
[40:35.560 --> 40:36.560]  Good, bad, or ugly
[40:36.560 --> 40:37.560]  Whether it's a good country
[40:37.560 --> 40:38.560]  Or a bad country
[40:38.560 --> 40:39.560]  What's going to happen
[40:39.560 --> 40:41.560]  When 70 to 80 million
[40:41.560 --> 40:44.560]  What is it, 76 million Iranians
[40:44.560 --> 40:45.560]  The globalist two years ago
[40:45.560 --> 40:46.560]  Already tried to finance
[40:46.560 --> 40:47.560]  An overthrow there
[40:47.560 --> 40:48.560]  What's going to happen
[40:48.560 --> 40:50.560]  When they rise up again
[40:50.560 --> 40:52.560]  Against that corrupt system
[40:52.560 --> 40:53.560]  And then our government
[40:53.560 --> 40:54.560]  Is going to say
[40:54.560 --> 40:55.560]  Well, the U.N. says
[40:55.560 --> 40:57.560]  We've got to bombard Iran
[40:57.560 --> 40:58.560]  Just like what happened
[40:58.560 --> 40:59.560]  With Serbia when they had
[40:59.560 --> 41:01.560]  The Muslims out of Albania
[41:01.560 --> 41:02.560]  Run by Al-Qaeda
[41:02.560 --> 41:03.560]  Attacked the Serbs
[41:03.560 --> 41:04.560]  Not that the Serbs were good
[41:04.560 --> 41:06.560]  But is Al-Qaeda good?
[41:06.560 --> 41:07.560]  This is about
[41:07.560 --> 41:08.560]  Taking control of regions
[41:08.560 --> 41:10.560]  They stole one third of Serbia
[41:10.560 --> 41:11.560]  That had been in their hands
[41:11.560 --> 41:12.560]  For a thousand years
[41:12.560 --> 41:14.560]  They defeated the Muslims
[41:14.560 --> 41:15.560]  In the Crusades
[41:15.560 --> 41:16.560]  Three times
[41:16.560 --> 41:18.560]  Three times in Kosovo
[41:18.560 --> 41:20.560]  They handed it over to the Muslims
[41:20.560 --> 41:22.560]  Don't tell me we're fighting
[41:22.560 --> 41:23.560]  Muslims all day
[41:23.560 --> 41:24.560]  When the globalists
[41:24.560 --> 41:26.560]  Control the Muslims
[41:26.560 --> 41:27.560]  Now the Muslim Brotherhood
[41:27.560 --> 41:29.560]  For a week back these attacks
[41:29.560 --> 41:30.560]  The Muslim Brotherhood
[41:30.560 --> 41:31.560]  Has now come out
[41:31.560 --> 41:32.560]  Arab League split
[41:32.560 --> 41:34.560]  From west over Libya bombing
[41:34.560 --> 41:36.560]  So now there's a split there
[41:36.560 --> 41:39.560]  We can't pay for this
[41:39.560 --> 41:40.560]  I want it
[41:40.560 --> 41:41.560]  We're about to go out to break
[41:41.560 --> 41:42.560]  But I want to play George Galloway
[41:42.560 --> 41:43.560]  Member of British Parliament
[41:43.560 --> 41:44.560]  The whole four-minute clips
[41:44.560 --> 41:46.560]  Up on infowars.com
[41:46.560 --> 41:48.560]  George Galloway on Sky Television
[41:48.560 --> 41:50.560]  That's Fox in England
[41:50.560 --> 41:52.560]  Rupert Murdoch owns it
[41:52.560 --> 41:53.560]  Telling the truth
[41:53.560 --> 41:55.560]  This is the truth
[41:55.560 --> 41:56.560]  Here it is
[41:56.560 --> 41:58.560]  Beauty to stop a humanitarian crisis
[41:58.560 --> 41:59.560]  From unfolding
[41:59.560 --> 42:00.560]  Do you agree with them?
[42:00.560 --> 42:01.560]  Well, it's the double standards
[42:01.560 --> 42:02.560]  That get me
[42:02.560 --> 42:04.560]  There's more people being
[42:04.560 --> 42:05.560]  Gunned down
[42:05.560 --> 42:06.560]  Innocent protesters
[42:06.560 --> 42:08.560]  In Yemen, for example
[42:08.560 --> 42:09.560]  And no one would dream
[42:09.560 --> 42:11.560]  Of invading or imposing
[42:11.560 --> 42:13.560]  A no-fly zone on Yemen
[42:13.560 --> 42:15.560]  Because Yemen doesn't have oil
[42:15.560 --> 42:17.560]  It's so transparently an attempt
[42:17.560 --> 42:19.560]  To protect British companies
[42:19.560 --> 42:21.560]  And other Western companies
[42:21.560 --> 42:23.560]  Massive investments in Libya
[42:23.560 --> 42:25.560]  That it is discredited
[42:25.560 --> 42:27.560]  In the Arab world
[42:27.560 --> 42:28.560]  I saw your package
[42:28.560 --> 42:30.560]  Saying there are Arab representatives
[42:30.560 --> 42:31.560]  At this meeting
[42:31.560 --> 42:33.560]  Who are these Arab representatives?
[42:33.560 --> 42:35.560]  They can't even name themselves
[42:35.560 --> 42:37.560]  All the countries that they come from
[42:37.560 --> 42:39.560]  But we know that the Arab League came out publicly
[42:39.560 --> 42:41.560]  And that's the UN resolution
[42:41.560 --> 42:43.560]  But the Arab League is a collection of dictatorship
[42:43.560 --> 42:45.560]  So we shouldn't be dealing with Arab nations
[42:45.560 --> 42:47.560]  But don't pray them in aid
[42:47.560 --> 42:49.560]  Of an operation
[42:49.560 --> 42:50.560]  That's supposed to be
[42:50.560 --> 42:52.560]  Standing up for human rights and democracy
[42:52.560 --> 42:55.560]  The Arab League, without exception
[42:55.560 --> 42:57.560]  All right, we're going to come back
[42:57.560 --> 42:58.560]  And finish up this clip
[42:58.560 --> 43:08.560]  Stay with us
[43:29.560 --> 43:32.560]  And put a diamond gusset in the crotch
[43:32.560 --> 43:34.560]  Where you need it most
[43:34.560 --> 43:36.560]  Blue diamond gussets
[43:36.560 --> 43:39.560]  Got it, others don't
[43:39.560 --> 43:41.560]  We turned jeans inside out
[43:41.560 --> 43:43.560]  Diamond gusset jeans
[43:43.560 --> 43:46.560]  Made in the USA with unparalleled quality
[43:46.560 --> 43:48.560]  Our Defender motorcycle jeans combine
[43:48.560 --> 43:50.560]  Gusset comfort with Kevlar protection
[43:50.560 --> 43:52.560]  So you can ride all day with confidence
[43:52.560 --> 43:55.560]  Order yours at gusset.com
[43:55.560 --> 43:57.560]  Diamond gusset jeans, got it
[43:57.560 --> 43:59.560]  Others don't
[44:28.560 --> 44:29.560]  Number four
[44:29.560 --> 44:31.560]  Dangerous weather is always a threat to local grids
[44:31.560 --> 44:33.560]  Every year, thousands of families
[44:33.560 --> 44:35.560]  Lose their power from weather-related onages
[44:35.560 --> 44:36.560]  Number five
[44:36.560 --> 44:39.560]  A solar power generator provides powerful backup insurance
[44:39.560 --> 44:40.560]  And peace of mind
[44:40.560 --> 44:42.560]  Folks, I really believe in the solar power generators
[44:42.560 --> 44:44.560]  Offered by Solutions from Science
[44:44.560 --> 44:45.560]  One of my oldest sponsors
[44:45.560 --> 44:49.560]  You can get more information at www.mysolarbackup.com
[44:49.560 --> 44:51.560]  That's mysolarbackup.com
[44:51.560 --> 44:53.560]  Remember, the government doesn't own the sun
[44:53.560 --> 44:55.560]  So go to mysolarbackup.com
[44:55.560 --> 44:59.560]  Or call 1-877-327-0365
[44:59.560 --> 45:01.560]  Hello friends, this is Alex Jones
[45:01.560 --> 45:04.560]  You've heard me talk about Calvin five-star soaps for years
[45:04.560 --> 45:07.560]  This is an American-made product of the highest quality
[45:07.560 --> 45:09.560]  And compares to nothing you will find in stores
[45:09.560 --> 45:13.560]  You can buy factory direct, shipped via UPS right to your door
[45:13.560 --> 45:16.560]  Check them out on the web at www.five-star-soap.com
[45:16.560 --> 45:19.560]  Or call 800-340-7091
[45:19.560 --> 45:21.560]  Take my word for it
[45:21.560 --> 45:23.560]  Once you've used pure soap, you won't buy anything else
[45:23.560 --> 45:27.560]  Since 1947, Calvin Soap Company has been showing consumers
[45:27.560 --> 45:30.560]  That soap can be tough on dirt and gentle on the environment
[45:30.560 --> 45:32.560]  Buy American and stay clean
[45:32.560 --> 45:33.560]  As well as support info wars
[45:33.560 --> 45:35.560]  Visit www.five-star-soap.com today
[45:35.560 --> 45:38.560]  Or call 1-800-340-7091
[45:38.560 --> 45:40.560]  Well Marty, what do you have to say?
[45:40.560 --> 45:43.560]  As founder and owner for over 63 years
[45:43.560 --> 45:48.560]  Satisfaction is guaranteed on W-Dirtback
[45:48.560 --> 45:52.560]  Call us at 1-800-340-7091
[45:52.560 --> 45:57.560]  For a free catalog or visit our website www.five-star-soap.com
[45:57.560 --> 45:59.560]  Thank you
[46:00.560 --> 46:04.560]  Hundreds of nations have fallen to tyranny in the last century alone
[46:04.560 --> 46:07.560]  This is our last chance to not relive history
[46:07.560 --> 46:09.560]  As we're finishing off this agenda
[46:09.560 --> 46:12.560]  We'll be pulling the rug from underneath the Americans at home
[46:12.560 --> 46:16.560]  We've turned tremendous influence on our president in Congress
[46:16.560 --> 46:18.560]  And they really are calling the shots
[46:18.560 --> 46:23.560]  I think it's incumbent upon all of us as American citizens to pay attention
[46:23.560 --> 46:27.560]  Fall of the Republic identifies the enemies of our nation
[46:27.560 --> 46:29.560]  The criminal offshore cartel
[46:29.560 --> 46:31.560]  Hell bent on destroying sovereignty
[46:31.560 --> 46:34.560]  And on its ashes constructing world government
[46:34.560 --> 46:36.560]  Tim Geithner, Bernanke and Arsonists
[46:36.560 --> 46:38.560]  They're asking for more matches
[46:38.560 --> 46:40.560]  And the Congress is saying, who do we make the checkout to?
[46:40.560 --> 46:42.560]  Today seems like nobody does care
[46:42.560 --> 46:44.560]  And right now in Washington DC
[46:44.560 --> 46:47.560]  We have seen a fall of the Republic
[46:47.560 --> 46:52.560]  Get your copy of Fall of the Republic on DVD at infowars.com
[46:52.560 --> 46:54.560]  We're watching online right now
[46:54.560 --> 46:58.560]  In super high quality at prisonplanet.tv
[47:00.560 --> 47:04.560]  Coast to coast, direct from Austin
[47:04.560 --> 47:08.560]  You're listening to the Alex Jones Broadcasting Network
[47:10.560 --> 47:13.560]  From the front lines of the Information War
[47:13.560 --> 47:18.560]  It's Alex Jones
[47:18.560 --> 47:23.560]  So many Americans, many Europeans think it's like a sport or something
[47:23.560 --> 47:28.560]  To see shock and awe in major cities in Libya being bombed
[47:28.560 --> 47:31.560]  And confirm reports of civilian deaths
[47:31.560 --> 47:39.560]  When our own government has a thousand plus drones operating in Iraq, Afghanistan and Pakistan
[47:39.560 --> 47:47.560]  Then it's humanitarian, though they admit, oh, if we kill 200 people to kill one terrorist at a wedding or at a market, it's okay
[47:47.560 --> 47:52.560]  But then they tell us a month ago that Gaddafi might have strafed crowds
[47:52.560 --> 47:54.560]  Turned out that wasn't true
[47:54.560 --> 47:57.560]  We've got to do something right now
[47:57.560 --> 48:00.560]  Or if he goes after protesters, we've got to do something right now
[48:00.560 --> 48:05.560]  But when Communist China, machine guns protesters on a routine basis
[48:05.560 --> 48:08.560]  Going back decades ago to Tiananmen Square
[48:08.560 --> 48:10.560]  Oh, we're going to step back from that
[48:10.560 --> 48:17.560]  So what's being said here is the globalists can go in and finance an attempted overthrow of a country
[48:17.560 --> 48:25.560]  And then if the rebels don't win, the United Nations will have a ruling
[48:25.560 --> 48:29.560]  Or will come out with an announcement
[48:29.560 --> 48:40.560]  And say that, well, we've got to have a no-fly zone, which is really a bombing campaign with U.S. amphibious Marine Corps ships off the shore
[48:40.560 --> 48:44.560]  With open talks about ground invasions, even though Obama is lying about that
[48:44.560 --> 48:48.560]  And then meanwhile, I have the London Telegraph, I have CNN
[48:48.560 --> 48:53.560]  No one is denying that al-Qaeda, out of Saudi Arabia and Egypt
[48:53.560 --> 48:57.560]  Those are the Muslim extremists who don't want a secular government in charge
[48:57.560 --> 48:59.560]  Who Qaddafi doesn't like
[48:59.560 --> 49:02.560]  Libya, the West and al-Qaeda are on the same side
[49:02.560 --> 49:06.560]  Statements of support for Libya's revolution by al-Qaeda
[49:06.560 --> 49:14.560]  And leading Islamists have led to fears that military action by the West might be playing into the hands of its ideological enemies
[49:14.560 --> 49:21.560]  And it goes on to report that it's confirmed that al-Qaeda is operating inside the country
[49:21.560 --> 49:27.560]  And that's who's trying to overthrow Muammar Qaddafi
[49:27.560 --> 49:35.560]  Let's finish up with George Galloway, member of the British Parliament on Sky Television, slash Fox, in England
[49:35.560 --> 49:44.560]  Telling it like it is about the hypocrisy in Bahrain and Yemen and Afghanistan, where they machine-gun protesters
[49:44.560 --> 49:48.560]  There's video of this all over the place, is there a call to invade them?
[49:48.560 --> 49:51.560]  No, because it's about oil, let's play the clip
[50:18.560 --> 50:24.560]  We're standing by, but we are standing by watching the Yemen President killing his people
[50:24.560 --> 50:29.560]  We're standing by watching the Bahrain King killing his people
[50:29.560 --> 50:32.560]  So what's the difference between them and Libya?
[50:32.560 --> 50:38.560]  Everyone watching this knows the difference, there's a dirty little three-letter word called oil
[50:38.560 --> 50:40.560]  So let's not pretend it's about anything
[50:40.560 --> 50:43.560]  Libya only produces 2% of the world's oil, it's not a big deal
[50:43.560 --> 50:50.560]  BP has 15 billion pounds worth of investments, billion pounds worth of investments in Libya
[50:50.560 --> 50:53.560]  So don't pretend it's not a big deal
[50:53.560 --> 50:57.560]  The truth is that we're not intervening in these other revolutions
[50:57.560 --> 51:00.560]  But we are intervening in this for our own selfish interests
[51:00.560 --> 51:02.560]  Now, that has two consequences
[51:02.560 --> 51:07.560]  First of all, it generates more hatred and enmity against us around the world
[51:07.560 --> 51:16.560]  And we will see that, believe me, Gaddafi, brute, armed brute and buttressed brute by us and other Western countries
[51:16.560 --> 51:19.560]  Is not going to be any kind of blamange
[51:19.560 --> 51:25.560]  This is going to be a hotly contested military contest and it will be contested not just in Libya
[51:25.560 --> 51:32.560]  We're generating hatred for ourselves, terrorism, terrorist attacks all over the world against our interests
[51:32.560 --> 51:34.560]  Why? For the oil companies?
[51:34.560 --> 51:38.560]  So you think that will happen because we have had threats from a kind of a spokesman
[51:38.560 --> 51:44.560]  Gaddafi has a long record, he has a long record of being involved in international terrorism
[51:44.560 --> 51:47.560]  He certainly does, some of the actual real terrorism
[51:47.560 --> 51:51.560]  But isn't that perfect? Remember, in the last six months, I've read the White House memos
[51:51.560 --> 51:54.560]  The White House advisors, Glenn Beck picked up on it
[51:54.560 --> 51:58.560]  Saying a 9-11-style attack would help us take Americans' liberties
[51:58.560 --> 52:01.560]  It would help boost Obama's approval ratings
[52:01.560 --> 52:05.560]  And so they go into a country with a guy with all these weapons
[52:05.560 --> 52:11.560]  They bring an al-Qaeda to go after the socialist Muslim that is Muammar Gaddafi
[52:11.560 --> 52:16.560]  They attack him, he's got all these missiles, all this nerve gas, all these weapons
[52:16.560 --> 52:18.560]  And so they won't have to stage a terror attack
[52:18.560 --> 52:23.560]  He will attack, there's a good chance of it, and then they'll take our freedoms
[52:23.560 --> 52:26.560]  And it will boost Obama's approval rating
[52:26.560 --> 52:31.560]  So that is the truth of what's going on and what's being said here
[52:31.560 --> 52:37.560]  Domestic organizations, domestic groups all over Western Europe, the United States, Canada
[52:37.560 --> 52:42.560]  That Gaddafi has funded previously may now launch terror attacks
[52:42.560 --> 52:46.560]  And that is exactly what the White House memos say they want
[52:46.560 --> 52:50.560]  Just like Governor Ridge, the former head of Homeland Security wrote a book two years ago
[52:50.560 --> 52:54.560]  Saying that the White House ordered him to issue fake terror alerts
[52:54.560 --> 52:57.560]  For political gain
[52:57.560 --> 53:00.560]  We've got to get complex here, we've got to see the big picture
[53:00.560 --> 53:02.560]  And understand what's going on
[53:02.560 --> 53:06.560]  And understand this is, we told you five months ago in October
[53:06.560 --> 53:09.560]  With our oil company, Exact Connections, through Lindsey Williams
[53:09.560 --> 53:12.560]  That there would be a destabilization in the Middle East, you're now seeing it
[53:12.560 --> 53:14.560]  That there would be calls for the end of the dollar
[53:14.560 --> 53:17.560]  Now with the U.S. government going along with it
[53:17.560 --> 53:19.560]  This is about global government
[53:19.560 --> 53:24.560]  And the U.N. being able to pass a resolution Friday
[53:24.560 --> 53:31.560]  And within 24 hours, our own government going along with the U.N. attack on Libya
[53:31.560 --> 53:36.560]  And putting Marine Corps ships off the coast that they told us a month ago
[53:36.560 --> 53:39.560]  Might have been for Egypt, now we learn what it was really for
