[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[32:35.000 --> 32:40.000]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[32:40.000 --> 32:48.000]  Getting a free catalog is easy by calling 800-340-7091 or see Calben on the Web at www.5starsope.com.
[32:48.000 --> 32:58.000]  You're listening to the Alex Jones Broadcasting Network.
[33:18.000 --> 33:47.000]  Look, it's a law of history, it's a law of human nature that if you put up with corruption, you are going to be overrun by tyranny.
[33:47.000 --> 34:06.000]  And somehow, in the last 50 years or so, common sense that you've got to keep government small, you've got to not trust big government, you've got to be informed, you've got to defend liberty, you've got to guard your rights jealously.
[34:06.000 --> 34:18.000]  Those are all quotes from Thomas Jefferson and George Washington mixed together, you know, crazy people who founded the country and reason it's been so great, most wealthy, most patents, most developments.
[34:18.000 --> 34:25.000]  Just more real estate, not even that good of real estate, minerals, land, not as good as many other areas of the world.
[34:25.000 --> 34:34.000]  Mexico has tripled the resources conservatively according to CIA Factbook than we do here in the United States, but they're totally poor because they've got a tiny ruling class.
[34:34.000 --> 34:50.000]  But somehow they convince people, oh, there's no corruption in government, go to sleep, let them run it, give them a National Security Act in 47, show all these big megabanks that set up the CIA and through skull and bones so they can just do whatever they want.
[34:50.000 --> 35:00.000]  Ah, and when we find out they're bringing the narcotics in, they're laundering drug money, they're using government laws to shut down their competition, what do you expect?
[35:00.000 --> 35:12.000]  And I'm going to get into the whole debt ceiling situation, but I wanted to spend some time first just getting into what globalism is, how it's a bunch of powerful insiders using government to shut down their competition,
[35:12.000 --> 35:24.000]  and then getting half the population dependent on government in some form or fashion, and then every time the middle class doesn't want to have more of their taxes taken, more of their money taken,
[35:24.000 --> 35:32.000]  they just threaten to cut off all the chicken feed to the general public who's now dependent and they start hopping up and down saying, give me more goodies.
[35:32.000 --> 35:41.000]  Well, even if they raise the taxes, even if they keep raising the debt ceiling, they're devaluing the currency.
[35:41.000 --> 35:58.000]  So the chicken feed social security you get, the chicken feed welfare card you get, the chicken feed that you're receiving, or your government paycheck, or your corporate paycheck from government contracts, it's shrinking because they're devaluing the denomination.
[35:58.000 --> 36:08.000]  You're like, well, they'll just pay us more in inflation. That's not happening. Wages have been going down for at least five years while the purchasing power of the dollar goes down.
[36:08.000 --> 36:19.000]  It's called a double whammy. And by the way, you're like, hey, don't compare social security to welfare. I agree with you. It's not. You did pay into it. They robbed it day one.
[36:19.000 --> 36:32.000]  When they set it up in the 36, they wanted to get you dependent. They wanted to get part of your paycheck and put it there so you'd always defend whatever the banksters did because you want the promise of getting your money back.
[36:32.000 --> 36:42.000]  You're being held hostage. Now, before I get into the whole debt ceiling, an incredible anti-second amendment treason. You heard me right. I don't use that word lightly.
[36:42.000 --> 36:54.000]  Treason and criminal felony actions by the White House that have aided and abetted in the murder of at least three Border Patrol officers and five police officers.
[36:54.000 --> 37:10.000]  I'm talking about fast and furious, huge developments across the country, but also exclusive scoop here in central Texas for multiple gun dealers about incredible harassment at the hands of the ATF and people buying guns are now being harassed.
[37:10.000 --> 37:24.000]  And the ATF is ordering them to do things outside of law. So that's all coming up. But I want to stop right here. I want to stop right here and just give listeners in Germany, in Japan, in Russia, in Mexico, in Brazil, in Chile.
[37:24.000 --> 37:42.000]  We got listeners all over the world. Number one on shoutcast, number one podcast, you know, coming up on three million listeners a day, not bragging, but it is a great accomplishment. It's actually scary. We have this many listeners because it's because I don't get butterflies going on here.
[37:42.000 --> 37:58.000]  I can go on national TV and walk out and talk to 10,000 people and I don't get butterflies. And that's not a good thing. I've done this so long so much that that I need those butterflies to realize just how how much responsibility we have here.
[37:58.000 --> 38:14.000]  But going back to what I was saying, I want to be careful here because I have a lot of sources in the city of Austin, in the media and government, and this affects everybody else around the world, whatever's happening here is happening in your town.
[38:14.000 --> 38:26.000]  We are per capita the wealthiest city in the United States. We're the fastest growing city in the United States. We're rated by Forbes and so many others as the unfortunate as the best place to live in the United States.
[38:26.000 --> 38:38.000]  I love Austin. I'm at Texan and it's my favorite city here. My mom's from Austin. I grew up in Dallas, but I've been here since high school. And I love it.
[38:38.000 --> 38:54.000]  But we have advocated our responsibility and let a bunch of morons, thugs and crooks run our city because we just let the politicians run it down there downtown.
[38:54.000 --> 39:08.000]  And I have made special reports. I've done countless radio shows in the last year on this subject. Well, not countless, probably 100 times I've talked about it four or five times the last few weeks.
[39:08.000 --> 39:20.000]  And that's Formula One. And this Formula One issue is a microcosm of everything I just spent the last 30 minutes, 35 minutes talking about.
[39:20.000 --> 39:33.000]  Where they pass government health care. It's actually doesn't cover preexisting conditions. It's written by the insurance companies. Wall Street Journal admits the head of the insurance company Lobby put out a statement.
[39:33.000 --> 39:44.000]  It's designed to cut the quality of care, designed to make you buy their products. And then all of the Fortune 100 insiders, they're exempt and given mafia waivers.
[39:44.000 --> 39:54.000]  That's total discrimination. But you're looking for discrimination on religion or race or something. You're not looking where it's really yet. The real discrimination is economic.
[39:54.000 --> 40:02.000]  Okay? I mean, if I've got to get my employees insurance, even though they don't want it, I've asked them before and no one wants it here.
[40:02.000 --> 40:07.000]  They get paid decent and they want to keep it and buy their own insurance or not.
[40:07.000 --> 40:15.000]  But here's the issue I'm getting. And you say, what does that have to do with Formula One? The point is this is the only issue. It's crony insiders. Nothing's going to be fixed.
[40:15.000 --> 40:24.000]  Don't raise the debt, raise the debt. None of that's going to mean diddly squat. It's all a distraction.
[40:24.000 --> 40:34.000]  I'm going to talk about the former head of the treasury in policy. Dr. Paul Craig Roberts calls it a total distraction in an editorial up at infowars.com.
[40:34.000 --> 40:44.000]  He's the father of Reaganomics. It means nothing. It's rearranging debt chairs. So no, the Tea Party's got it wrong and so does Obama.
[40:44.000 --> 40:52.000]  The Tea Party's got it more right than Obama. At least they at some level mean well, but perhaps we can impart to them what's really happening.
[40:52.000 --> 40:59.000]  But that's coming up. And then your call's in the second hour in the ATF News. But I want to get into this now.
[40:59.000 --> 41:21.000]  Before I even get into Formula One, when Dallas DFW Metroplex taxpayers, Arlington taxpayers paid out over a billion dollars to pay for the new Texas stadium or whatever it's called up there in Arlington,
[41:21.000 --> 41:30.000]  that's an example of everything wrong. If the NFL's so profitable, you shouldn't get any tax exemption.
[41:30.000 --> 41:36.000]  I'm always for cutting taxes, but not when the little guys always having his taxes raised because we don't have lobbyists.
[41:36.000 --> 41:43.000]  And by little guy, you can make $10 million a year and you don't have any pull in a state legislature, much less federally.
[41:43.000 --> 41:58.000]  Okay? Now there's trillion dollar outfits and they're slugging it out for influence. And if I don't pay my taxes, if I don't pay all of my property taxes that's rent on property I really don't own,
[41:58.000 --> 42:04.000]  you know, 60, 70 years ago we didn't have property taxes, folks. So don't tell me, oh, we got to have it to pay for the schools.
[42:04.000 --> 42:10.000]  Again, this is how we turn into socialists, little cap domesticated rats and people don't even understand it.
[42:10.000 --> 42:16.000]  We built this country without the IRS, without the income tax, without property taxes, without any of it.
[42:16.000 --> 42:19.000]  And it's always more and more and more as we get deeper into debt.
[42:19.000 --> 42:33.000]  So if I don't pay all my property taxes, they're going to go to court at the county courthouse, they're going to take my house and they're going to have a auction on the courthouse steps and they're going to take my house.
[42:33.000 --> 42:40.000]  And if I don't leave my house, if I squat in it, they're going to send police with a bullhorn and say, come out, Mr. Jones.
[42:40.000 --> 42:46.000]  And after about five hours of this, they're going to send a SWAT team in to kill me. That happens every day in America.
[42:46.000 --> 42:56.000]  So next time you tell me, oh, you got to pay some money so that Jerry Jones can have a sports stadium, remember, remember, people are losing their houses every second.
[42:56.000 --> 43:00.000]  I'm going to get into Formula One on the other side.
[43:00.000 --> 43:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[43:04.000 --> 43:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[43:09.000 --> 43:14.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[43:14.000 --> 43:20.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[43:20.000 --> 43:24.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[43:24.000 --> 43:32.000]  And now a new socialist legislation is only compounding the problem. Number four, dangerous weather is always a threat to local grids.
[43:32.000 --> 43:35.000]  Every year, thousands of families lose their power from weather-related onages.
[43:35.000 --> 43:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[43:40.000 --> 43:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[43:45.000 --> 43:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[43:51.000 --> 44:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[44:00.000 --> 44:08.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[44:08.000 --> 44:13.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[44:13.000 --> 44:19.000]  We'll have tremendous influence on our president and Congress, and they really are calling the shots.
[44:19.000 --> 44:24.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[44:24.000 --> 44:34.000]  Fall of the Republic identifies the enemies of our nation. The criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[44:34.000 --> 44:41.000]  Tim Geithner, Bernanke, and Arsonists, they're asking for more matches, and the Congress is saying, who do we make the checkout to?
[44:41.000 --> 44:48.000]  Today seems like nobody does care, and right now in Washington, D.C., we have seen a fall of the Republic.
[44:48.000 --> 44:59.000]  Get your copy of Fall of the Republic on DVD at infowars.com, or watch it online right now in super high quality at prisonplanet.tv.
[45:19.000 --> 45:30.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[45:30.000 --> 45:40.000]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[45:40.000 --> 45:53.000]  Very easy to follow, step-by-step instructions are provided, making production fast and simple. Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[45:53.000 --> 46:11.000]  That's www.silverlungs.com.
[46:24.000 --> 46:38.000]  In fact, Barron's called his work a dire prophecy. Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener.
[46:38.000 --> 46:46.000]  I can't stress this enough. You should at least watch this free video online today. He explains everything you need to know, including simple steps you can take to protect yourself.
[46:46.000 --> 46:59.000]  You can find the video at www.endofamerica3.com. That's endofamerica. The number 3.com. Watch the free video at www.endofamerica3.com. That's endofamerica3.com.
[47:16.000 --> 47:43.000]  So, the number one way for the truly wealthy and rich in the world to make money is going in and buying your politicians and getting the politicians to exempt them from laws that the ultra-rich actually lobbied for in the first place, but only to shut down their competition.
[47:43.000 --> 47:52.000]  And when you understand that, now you have a true understanding. You are not going to hear Republicans tell you this. You're not going to hear Democrats tell you this.
[47:52.000 --> 48:01.000]  This is what the New World Order is about. A global, private, corporate government of control freaks who are the opposite of free market.
[48:01.000 --> 48:19.000]  There's a major headline playing by the NFL's tax-exempt rules. And if you scroll back to the top, I can give folks the source on that. Thank you. If you're a radio listener and you keep hearing me talk about showing you things, we're simulcasting all of this radio show at prisonplanet.tv.
[48:19.000 --> 48:34.000]  So, that's the non-profit quarterly playing by the NFL's tax-exempt rules. Oh, you didn't know it was tax-exempt, almost all of it. The players, they pay taxes, but see, ultra-rich brag, they write the tax rules. They don't pay diddly squat.
[48:34.000 --> 48:42.000]  And then when the ultra-rich start telling you to raise taxes to get the rich guys, oh yeah, please throw me in the briar patch. Give me a break. Let's go to the other article.
[48:42.000 --> 48:55.000]  Here's another one. Since I mentioned things on there, I like to source it. Forbes calls Austin number one boomtown. Okay, let's go now to Formula One that I raised here.
[48:55.000 --> 49:12.000]  Bernie Eccleston accused of bribery by German prosecutors. F1 Supremo alleged to have paid bribes to German banker. Banker organized sale of stake of F1 in 2005 is charged.
[49:12.000 --> 49:26.000]  There's also been some deaths, just like when Rupert Murdoch's being investigated. The chief whistleblower said, people are after me. I'm hiding in my house. Hitmen are coming. And then he's found dead. The police within minutes say no foul play.
[49:26.000 --> 49:33.000]  Boy, it's like I call 911. Hitmen are coming. Save me, please. I'm found dead. Oh, please, nothing happened. Yeah, because the cops are the hitmen.
[49:33.000 --> 49:50.000]  Now, continuing here. Grow up, folks. Stop being naive schmucks, suckers, morons, marks. Get some street smarts. Get some history. Grow up. Listen, the founders weren't perfect, but they were geniuses.
[49:50.000 --> 50:01.000]  Foreign philosophers, historians have marbled the system they set up. Washington was offered kingship. He said, I'm leaving to go to the farm. I like jumping hedge rows and growing hemp.
[50:01.000 --> 50:10.000]  They set up a system that, if you executed it, creates absolute wealth and milk and honey. The problem is then, the great, great, great, great, great, great, great, great, great, great, great, great, great, great, great, great, great.
[50:10.000 --> 50:12.960]  great great great great great great great great great great great great great great
[50:12.960 --> 50:17.720]  grandchildren are a bunch of spoiled brats so a bunch of sharks come in take over the
[50:17.720 --> 50:22.080]  government and rob us and now we're imploding into a depression and the same sharks have
[50:22.080 --> 50:28.260]  new solutions to give them even more power to protect you now did you know that the
[50:28.260 --> 50:34.160]  F1 track is basically tax exempt because they're environmental zone that's right as long as
[50:34.160 --> 50:38.680]  they plant a few trees and have a quote community garden this is giant I don't know how many
[50:38.680 --> 50:42.240]  hundreds of acres facility it's even bigger than that I forget the number pull up the
[50:42.240 --> 50:46.040]  full acreage of that for me guys because they have a little garden and some trees they're
[50:46.040 --> 50:50.840]  tax exempt for enviro reasons see that's what the environmental movement's all about what
[50:50.840 --> 50:54.280]  type of toilet you can have a type of light bulbs you can have and then they could exempt
[50:54.280 --> 50:58.600]  you if they want oh we're gonna you know tax-free and then they're also still getting taxpayer
[50:58.600 --> 51:03.720]  money one way or the other just like Jerry Jones's billion plus dollar facility taxpayer
[51:03.720 --> 51:08.880]  paid for and they claim oh it brings jobs oh yes the overall income of this country is
[51:08.880 --> 51:14.000]  going down the dollars being devalued the insiders run things just like I told you naftin gap
[51:14.000 --> 51:18.640]  was gonna be great for the economy when it's a one-sided trade deal it's not really free
[51:18.640 --> 51:25.120]  trade or fair trade example of that it's not fair if we have hired taxes on our people
[51:25.120 --> 51:31.080]  than China it's not fair if we have environmental taxes and carbon taxes and they don't you see
[51:31.080 --> 51:36.720]  that's what tariffs are it equalizes and that's what built the country if you don't
[51:36.720 --> 51:44.280]  like tariffs you don't like George Washington and Thomas Jefferson you're a moron tariffs
[51:44.280 --> 51:50.600]  built this stinking country because it fosters trade inside and outside and it's a case by
[51:50.600 --> 51:58.640]  case basis that remember they told you don't worry don't worry will be a service economy
[51:58.640 --> 52:03.000]  after naftin gap first naftin gap wasn't going to deindustrialize this and then by a few
[52:03.000 --> 52:06.960]  years after it went into place in 94 everything was shutting down they said we'll be service
[52:06.960 --> 52:12.680]  now oh the service economy is falling apart we'll put that headline back up there F1 track
[52:12.680 --> 52:28.320]  owners get tax break for wildlife area that's 1100 acre 1100 acre property owned by circuit
[52:28.320 --> 52:35.720]  of the Americas and who owns that who owns that who owns that oh I'm sorry a guy that
[52:35.720 --> 52:41.000]  bought his daughter to giant mansions in the last few months he gave her $4 billion because
[52:41.000 --> 52:46.080]  he's got so much cash $4 billion he gave her $4 billion as a gift here's $4 billion to his
[52:46.080 --> 52:52.280]  22 year old daughter we can put her up on screen she bought $150 million dollar mansion
[52:52.280 --> 52:57.600]  another $90 million dollar mansion and of course you can this guy's got dozens of tracks
[52:57.600 --> 53:04.520]  all over the world and in every case it's tax-free and the government pays for it with your money
[53:04.520 --> 53:11.920]  I can barely pay my property taxes I can barely pay my employees and I and I give them raises
[53:11.920 --> 53:15.560]  I want to take care of them they deserve it and you know what if I didn't have to pay
[53:15.560 --> 53:19.480]  all this garbage I'd be investing it I'd be paying people more they'd have money to spend
[53:19.480 --> 53:27.720]  with your business but no Bernie Ecclestone this creature this this blob show his face
[53:27.720 --> 53:34.080]  for viewers there's his there's his little hussy daughter Petra Ecclestone from one
[53:34.080 --> 53:39.080]  of his little jolly wives I'm not spoiled I'm privileged show her the biggest house
[53:39.080 --> 53:43.040]  in the US and you know what if she had the biggest house in the US building a widget everybody
[53:43.040 --> 53:49.760]  wanted to buy great or writing a book everybody wanted to buy great no no she wants my money
[53:49.760 --> 53:55.520]  my little bit of money out of the hundreds of stinking taxes I pay she wants my money
[53:55.520 --> 54:03.080]  to pay and that's bad ooh that that creature right there gets my tax money worldwide he
[54:03.080 --> 54:08.360]  gets he has not paid for a stinking racetrack all over the world in every case this pimp
[54:08.360 --> 54:15.840]  this mobster rolls into town and he gets everybody to pay for his stinking racetrack I got he's
[54:15.840 --> 54:20.720]  tax exempt when I'm not because I'm not a big fat globalist like he is and then his
[54:20.720 --> 54:26.600]  daughter show her mansion again how many square feet is it I forget how many square
[54:26.600 --> 54:30.440]  feet is the mansion looks like it's bigger than the White House it's bigger than the
[54:30.440 --> 54:35.920]  palace is the British Royalty live in of course he can peel off four billion for his
[54:35.920 --> 54:45.840]  daughter because he's got my money and your money sitting in his dirty pockets absolutely
[54:45.840 --> 54:51.520]  in Shane the biggest house in the US he's got a whole another one almost as big and
[54:51.520 --> 54:58.920]  she sits there arrogantly arrogantly getting in our face telling us that she's not spoiled
[54:58.920 --> 55:04.240]  she's privileged yeah you're more than privileged German prosecutors have alleged for the first
[55:04.240 --> 55:11.680]  time that Bernie Eccleston and a trust belonging to the head of the formula one family because
[55:11.680 --> 55:16.560]  they don't pay Jack squatting taxes a trust this how they all run a tax free trust paid
[55:16.560 --> 55:24.160]  almost 44 million in bribes that's 27 million pounds to a German banker in return they alleged
[55:24.160 --> 55:31.400]  Eccleston received 41.4 million in commissions from Bayron LB the German bank while a family
[55:31.400 --> 55:40.120]  trust company was paid 25 mil state prosecutors in Munich said Tuesday they have charged Gerhard
[55:40.120 --> 55:46.920]  Gilbroski the German banker who organized the sale of the F1 in 2005 the old taxpayer
[55:46.920 --> 55:53.840]  paid for and this is what I have to put up with is a you know what our city council isn't
[55:53.840 --> 55:58.280]  even that corrupt though this guy is reportedly known for Greece and the skids you know what
[55:58.280 --> 56:05.880]  I mean they're just a bunch of social climate low IQ knuckle draggers who just sit up there
[56:05.880 --> 56:12.680]  and it's gonna be good for jobs it's gonna be great hey formula one makes such fabulous
[56:12.680 --> 56:21.160]  profits you pay for it it is immoral to take my tax money at the city and state level from
[56:21.160 --> 56:27.000]  property taxes education funds you name it and pump it into a guy who gave his daughter
[56:27.000 --> 56:35.040]  last year as a gift four billion dollars oh I know you've decided it's a good idea you
[56:35.040 --> 56:41.360]  little control freaks but if I came to your house and tried to come in and take one of
[56:41.360 --> 56:47.520]  your video games away you would physically assault me if I tried to if I tried to eat
[56:47.520 --> 56:51.920]  a bologna sandwich out of your refrigerator you'd call the cops and want me arrested
[56:51.920 --> 56:57.920]  but you want to come take money out of my bank accounts you want to destroy my capacity
[56:57.920 --> 57:04.760]  to own property through your stinking property tax to pay for Bernie Eccleston's garbage
[57:04.760 --> 57:08.640]  so you want to know about the debt limit that's what it's all about that's what's going on
[57:08.640 --> 57:12.920]  with the debt limit it's all just rearranging chairs on the deck of the titanic they've
[57:12.920 --> 57:17.120]  already positioned this country in a total bankruptcy they already trained you the government
[57:17.120 --> 57:23.240]  makes the sunrise and the grass grow and the and the and the and the sheep bah bah they've
[57:23.240 --> 57:27.120]  already got most of you on their payroll they're already jacking your water with fluoride your
[57:27.120 --> 57:32.000]  vaccines with cancer viruses and they're just getting started with the big mega families
[57:32.000 --> 57:37.080]  running government and gang raping all of us we ought to get smart and get together with
[57:37.080 --> 57:42.000]  a basic code of liberty to block these criminals from robbing us but you know what people won't
[57:42.000 --> 57:46.360]  admit they're being ripped off so we're going to be completely robbed stay with us second
[57:46.360 --> 57:55.080]  hour coming up you've heard alex explain how the silver lungs generator infuses the respiratory
[57:55.080 --> 57:59.760]  system with your self-produced colloidal silver solutions yet many are unaware of the entire
[57:59.760 --> 58:03.360]  function of the silver lung system and how it has been designed to deliver your silver
[58:03.360 --> 58:09.160]  solutions anywhere in or on the body my name is mario safaldi and I'm the developer of
[58:09.160 --> 58:13.880]  the silver lungs generator not only does the silver lung system produce endless colloidal
[58:13.880 --> 58:19.800]  and ionic silver solutions it also comes equipped with the proper applicators and devices needed
[58:19.800 --> 58:25.680]  to deliver your silver solutions directly to key target areas this includes the eyes
[58:25.680 --> 58:32.640]  ears nose lungs topically to the skin and orally for the digestive system be sure to watch
[58:32.640 --> 58:39.680]  our new seven minute video tour of the silver lung system at www.silverlungs.com to learn
[58:39.680 --> 58:44.720]  more about how the silver lung system works as well we are always ready to answer any
[58:44.720 --> 58:53.520]  questions you may have that's www.silverlungs.com hi folks this is alex jones i'm looking for
[58:53.520 --> 58:58.960]  people that have the wisdom to spot savings opportunity and recognize risk saving means
[58:58.960 --> 59:03.560]  to make money the calben pure soap company can save you thousands of dollars and give
[59:03.560 --> 59:08.000]  you good old-fashioned real soaps that are triple concentrated and twice as good as what
[59:08.000 --> 59:14.240]  you're using now soaps made from vegetable and coconut oils that contain no useless dyes
[59:14.240 --> 59:20.080]  perfumes deodorants or antibacterials your risk is the hundreds of hazardous toxic detergents
[59:20.080 --> 59:25.600]  that give you rashes itching sores and deteriorating clothing called lint if you want something
[59:25.600 --> 59:29.000]  better if you want something you've never had before you have to do something you've
[59:29.000 --> 59:35.720]  never done before getting a free catalog is easy by calling 800-340-7091 or see calben
[59:35.720 --> 59:43.240]  on the web at five star soap dot com take charge of your health now by calling 800-340-7091
[59:43.240 --> 59:51.440]  or see calben on the web at five star soap dot com
[59:51.440 --> 01:00:01.960]  coast to coast direct from austin you're listening to the alex jones broadcasting network network
[01:00:01.960 --> 01:00:08.400]  is central texas command center deep behind enemy lines the information war continues
[01:00:08.400 --> 01:00:17.440]  it's alex jones and the gcn radio network all right it's hour number two and i want
[01:00:17.440 --> 01:00:22.040]  to go to your phone calls i want to get your take on all the different issues i've been
[01:00:22.040 --> 01:00:27.360]  talking about and i want to hear what you have to say about the so-called debt ceiling
[01:00:27.360 --> 01:00:33.600]  which really is rearranging debt chairs on the titanic i want to get your view on the
[01:00:33.600 --> 01:00:37.880]  fact that i mean is my message getting out you understand what i'm saying that the big
[01:00:37.880 --> 01:00:43.600]  mega fortunes all are making their money out of sweetheart inside deals with government
[01:00:43.600 --> 01:00:50.120]  or corporate welfare or exemption from taxes they lobby for across the board to shut down
[01:00:50.120 --> 01:00:55.400]  their competition i mean is that message telegraphing out there to the people i want to hear from
[01:00:55.400 --> 01:01:00.240]  you the total free number to join us is eight seven seven seven eight nine alex eight seven
[01:01:00.240 --> 01:01:05.200]  seven seven eight nine two five three nine again eight seven seven seven eight nine
[01:01:05.200 --> 01:01:11.640]  alex and we'll get you up and on the air coming up in the next segment we'll take a battery
[01:01:11.640 --> 01:01:19.440]  of calls or two and then i will get more into the debt ceiling itself i'll do that briefly
[01:01:19.440 --> 01:01:22.760]  on the other side then go to your calls and then i'm going to get into the atf article
[01:01:22.760 --> 01:01:27.880]  that went up friday and should be one of the biggest articles that we've ever put out but
[01:01:27.880 --> 01:01:32.360]  of course it isn't sometimes i'll put out some article that's important but nothing
[01:01:32.360 --> 01:01:36.280]  compared to this and it gets read by five million people in a week and you know is the
[01:01:36.280 --> 01:01:42.480]  number one story on the web or in the top ten and then something like this so big so obvious
[01:01:42.480 --> 01:01:51.720]  so so clear so brazen so naked show out in the open so absolutely outrageous exclusive
[01:01:51.720 --> 01:02:00.240]  atf intimidates gun owners with home visits and it gets into our sources that talk to
[01:02:00.240 --> 01:02:04.600]  the atf here in austin and other issues and fast and furious and all of it that is going
[01:02:04.600 --> 01:02:10.240]  to be coming up after i go through some of your phone calls this evening and of course
[01:02:10.240 --> 01:02:15.560]  the gun grabbers who've been publicly caught shipping the guns into mexico are now exploiting
[01:02:15.560 --> 01:02:20.880]  exploiting all this to try to pass more victim disarmament well they're total chicago mob
[01:02:20.880 --> 01:02:26.520]  types i mean what on earth do you expect to happen from these people the number one mission
[01:02:26.520 --> 01:02:34.320]  of a hardcore criminal is disarm the prey that's why lions and tigers and bears oh my target
[01:02:34.320 --> 01:02:39.760]  creatures that are prey animals that don't have teeth and claws and don't attack back
[01:02:39.760 --> 01:02:43.880]  that's why when you don't shoot a few mountain lions or a few grizzly bears or a few polar
[01:02:43.880 --> 01:02:50.000]  bell bears a year they start coming into your town and eating you and we've allowed government
[01:02:50.000 --> 01:02:55.680]  act just like that and uh we got grizzly bears living inside our houses telling us give them
[01:02:55.680 --> 01:03:02.800]  more more more seventy percent on average or more isn't enough and i've had it it's
[01:03:02.800 --> 01:03:07.480]  time for good people to have a code of liberty and freedom and not put up with with thugs
[01:03:07.480 --> 01:03:11.560]  and bullies pushing them around and to explode in their face every time they get in your
[01:03:11.560 --> 01:03:16.560]  face and then we'll get back to a system of great wealth but you know it's got to go
[01:03:16.560 --> 01:03:21.240]  through the total collapse first because we had the liberty so long we became fat dumb
[01:03:21.240 --> 01:03:31.560]  and happy my shelf included and we're tortured by the brainwashing the stuff on the television
[01:03:31.560 --> 01:03:43.600]  our psyches are turned inside out and we're poisoned by the gmo by all the rest of it
[01:03:43.600 --> 01:03:48.200]  and so we're going to be going over all of that after the break as well and i've got
[01:03:48.200 --> 01:03:53.840]  a few other little schnibblets of news here um i haven't even gotten into all the incredible
[01:03:53.840 --> 01:04:00.320]  military news that's in this stack right here let me just give you a rundown of that rebel
[01:04:00.320 --> 01:04:07.560]  militia confirmed guilty of assassination of general yonez turns out one rival alcata
[01:04:07.560 --> 01:04:12.600]  group run by the us and europe killed the other alcata group something our our researchers
[01:04:12.600 --> 01:04:18.000]  have been intrepidly reported over a month and a half ago but alcatis fighting with
[01:04:18.000 --> 01:04:23.400]  itself over who gets the hundreds of billions in the oil money and libya and the ten billion
[01:04:23.400 --> 01:04:30.280]  in gold also libyan rebel leader killed by allied militia that's another headline here's
[01:04:30.280 --> 01:04:35.960]  one libyan tv still on air despite nato bombing when nato bombed it dropping three missiles
[01:04:35.960 --> 01:04:42.240]  on it they called it terror broadcast now now now a country's tv is terrorism even broadcasting
[01:04:42.240 --> 01:04:46.240]  against the occupation is evil can you believe we've been bobbing them for four months and
[01:04:46.240 --> 01:04:52.960]  they got tv on it's terror they got a tv transmission syria army kills eighty people storming
[01:04:52.960 --> 01:04:57.720]  hama i'm against that but i'm also against israel knowing all those folks down a month
[01:04:57.720 --> 01:05:04.800]  ago but a very wealthy u.s citizen is predicting that in 2011 we will witness the most important
[01:05:04.800 --> 01:05:10.080]  day in america in more than 50 years he says it will change everything about our lives the
[01:05:10.080 --> 01:05:14.520]  way you shop travel invest educate your children and even how you take care of your health and
[01:05:14.520 --> 01:05:18.920]  your own family now this man has made some outrageous predictions of the years the crazy
[01:05:18.920 --> 01:05:24.400]  part is he's usually right you see he predicted the collapse of gm panty may friday mac and
[01:05:24.400 --> 01:05:29.120]  america's biggest mall owner general growth properties in fact barons called his work
[01:05:29.120 --> 01:05:34.000]  a dire prophecy recently he created a video which you can watch online for free detailing
[01:05:34.000 --> 01:05:38.480]  his biggest and most important prediction yet and it's a real eye opener i can't stress
[01:05:38.480 --> 01:05:42.640]  this enough you should at least watch this free video online today he explains everything
[01:05:42.640 --> 01:05:46.520]  you need to know including simple steps you can take to protect yourself you can find
[01:05:46.520 --> 01:05:52.560]  the video at www dot end of america three dot com that's end of america the number three
[01:05:52.560 --> 01:05:58.000]  dot com watch the free video at www dot end of america three dot com that's end of america
[01:05:58.000 --> 01:06:16.640]  the three dot com we are on the march the empire is on the run alex jones and the gcm
[01:06:16.640 --> 01:06:31.120]  radio network
[01:06:31.120 --> 01:06:36.880]  hey little bankers what have you done you created 1.5 quadrillion derivatives you sold them
[01:06:36.880 --> 01:06:41.760]  to everybody behind the planet through fraud and now you're setting up north com marshal
