[00:00.000 --> 00:02.000]  We've got it
[29:34.360 --> 29:41.820]  the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines,
[29:41.820 --> 29:47.360]  ammonia and chlorine, hydrofluorosolic acid, the most common form of fluoride not covered
[29:47.360 --> 29:52.800]  by other fluoride filter brands and sodium hexafluorosilicate. Get your Pro Pure with
[29:52.800 --> 30:00.300]  the new Pro One filters today at Infowarsstore.com or by calling 888-253-3139.
[30:00.300 --> 30:05.460]  Cal Bend Soap Company can save you thousands of dollars and give you good old fashioned
[30:05.460 --> 30:10.520]  real soap that is triple concentrated and made from the highest quality vegetable and
[30:10.520 --> 30:21.220]  coconut oils. See them on the web, www.5starsoap.com or call 1-800-340-7091 for a free catalog
[30:21.220 --> 30:26.080]  and buy American made products. Order the stampler, a one to two month supply or get
[30:26.080 --> 30:30.440]  a one to two year supply of soaps for all your cleaning needs. You are getting soap
[30:30.440 --> 30:35.000]  products twice as good as what you are using now. This is an amazing deal and you will
[30:35.000 --> 30:45.060]  love the way real soap makes your skin feel. Call 1-800-340-7091 or visit www.5starsoap.com.
[30:45.060 --> 30:51.960]  Alex and his staff have used these earth friendly pure soaps for years. See them on the web,
[30:51.960 --> 31:00.200]  www.5starsoap.com or call 1-800-340-7091 for a catalog.
[31:00.200 --> 31:05.280]  A little over a year ago I began to do a lot of research into why, even if I had a pretty
[31:05.280 --> 31:09.920]  good sized meal, that I was still starving. And my research led me to a well known fact
[31:09.920 --> 31:14.160]  that most of the soils that we grow our crops on here in the United States and across the
[31:14.160 --> 31:19.560]  industrialized world are almost completely depleted of almost all of the key minerals
[31:19.560 --> 31:24.880]  and trace elements that our bodies need to rebuild themselves, fight off cancer and be
[31:24.880 --> 31:30.400]  healthy. I then searched out the best vitamin and mineral company out there and discovered
[31:30.400 --> 31:35.120]  Younggevity. The Younggevity products are designed to give you the real nutrition you
[31:35.120 --> 31:40.200]  need and once you've got that you don't have to eat as much to be satisfied. I've lost
[31:40.200 --> 31:46.400]  37 pounds in two months simply getting the vitamins and minerals I need. Check it out
[31:46.400 --> 31:52.720]  for yourself, it's incredible. Go to Infowarsteam.com today and order your first canister of Beyond
[31:52.720 --> 32:00.680]  Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement. That's Infowarsteam.com.
[32:00.680 --> 32:06.280]  With health threats on the rise such as West Nile Virus, MRSA, CRE and now the new bird
[32:06.280 --> 32:10.880]  flu recently discovered in China, there has never been a more crucial time to support
[32:10.880 --> 32:16.560]  your immune system. Supernatural Silver is a revolutionary new silver solution that is
[32:16.560 --> 32:21.840]  clinically shown to be several hundred times more effective than colloidal or ionic silver
[32:21.840 --> 32:27.800]  and is powerful enough to help protect you and your family. Supernatural Silver is scientifically
[32:27.800 --> 32:33.160]  supported, highly effective and perfect for everyday use inside the body as well as out.
[32:33.160 --> 32:38.160]  The Science Digest Journal says silver is our mightiest germ fighter. It is virtually
[32:38.160 --> 32:44.340]  non-toxic and is emerging as a wonder of modern medicine. Supernatural Silver is the number
[32:44.340 --> 32:48.760]  one choice of thousands for improved health and immune system support. To find out how
[32:48.760 --> 32:54.700]  Supernatural Silver can change your life, go to SupernaturalSilver.com and use the promo
[32:54.700 --> 33:01.340]  code SPRING2013 for 20% off and like us on Facebook.
[33:01.340 --> 33:08.120]  Coast to Coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network
[33:08.120 --> 33:13.320]  Network.
[33:13.320 --> 33:25.960]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[33:25.960 --> 33:31.580]  Nobody rides for free. And by the way, there's no way the global elite, no matter how much
[33:31.580 --> 33:37.360]  police state security they set up, are going to get away with what they're doing. That's
[33:37.360 --> 33:40.000]  not how the universe works.
[33:40.000 --> 33:45.800]  Their own people will bring them down. I mean, I look at the last two French presidents have
[33:45.800 --> 33:50.280]  been raided and on the verge of being indicted. I look at how they set up their other guy,
[33:50.280 --> 33:54.080]  all the stuff happening in England, all the stuff happening in America. The Rothschilds
[33:54.080 --> 33:57.500]  in so much political trouble, the Rockefellers, all of them.
[33:57.500 --> 34:04.560]  You're not going to get away with this. Nobody rides for free. What comes around goes around.
[34:04.560 --> 34:09.280]  You reap what you sow. Let me just go back to the document cam for TV viewers. Radio
[34:09.280 --> 34:12.560]  listeners can search these terms. We're gonna have open phones in the second hour and a
[34:12.560 --> 34:16.200]  bunch of news I haven't even gotten to yet.
[34:16.200 --> 34:22.920]  Osama bin Laden-like villain in Iron Man 3 portrayed as British actor. And guess what?
[34:22.920 --> 34:30.620]  Iron Man is fighting a terrorist. Isn't that just sweet? So see, every movie I go see that's
[34:30.620 --> 34:38.620]  an action movie, almost every movie, they're fighting imaginary terrorist.
[34:38.620 --> 34:45.680]  But in the real world, in the real world, not in Hollywood, the globalists are the terrorists.
[34:45.680 --> 34:52.440]  They run America and they created about 100 years ago in what is Saudi Arabia today, the
[34:52.440 --> 34:56.700]  British created the Wahhabist, created Saudi Arabia.
[34:56.700 --> 35:05.520]  Lawrence of Arabia is the story of that and put them in power. And they are now saying
[35:05.520 --> 35:10.940]  we've got to give up all our rights because of Al-Qaeda from Chechnya and Dagestan and
[35:10.940 --> 35:17.340]  these two brothers who it turns out, that's right, you didn't see the foreign press confirmed
[35:17.340 --> 35:23.960]  on CIA payroll sponsored by Zbigniew Brzezinski groups, the Jamestowns group.
[35:23.960 --> 35:29.400]  Do you know what Brzezinski talks about the strategy of tension? Use Al-Qaeda to overthrow
[35:29.400 --> 35:34.480]  other countries, then use their threat to take our rights here. It is the Brzezinski
[35:34.480 --> 35:42.640]  strategy developed in the late 1970s, a 2.0 of divide and conquer, a full spectrum dominance
[35:42.640 --> 35:44.440]  program that we're under.
[35:44.440 --> 35:48.480]  If you're mega banks, what do you do? You radicalize a terror group, you have overthrow
[35:48.480 --> 35:51.760]  countries you wanna control, but also the countries you already dominate because you
[35:51.760 --> 35:56.360]  wanna enslave the people. You don't want them getting uppity about being taxed for $85 million
[35:56.360 --> 36:02.800]  a month to give money to private offshore interest through the bailout, through QE3.
[36:02.800 --> 36:09.800]  No, no, no, so you simply use Al-Qaeda to go after them. And again, this is public,
[36:09.800 --> 36:11.480]  they just think you're so dumb.
[36:11.480 --> 36:16.860]  Here are some of the headlines, Israel helps its Al-Qaeda ally with attack on Syria. Now
[36:16.860 --> 36:21.240]  again, everybody knows I'm not even anti-Israel. I get criticized by the anti-Israel crowd
[36:21.240 --> 36:26.200]  for not just sharing the word Israel and foaming at the mouth and flopping around the ground.
[36:26.200 --> 36:31.760]  They're like, Israel attacked the USS Liberty in 1967. Yeah, I interviewed the captain and
[36:31.760 --> 36:36.520]  folks before he died. It's been partially declassified that indeed the ship was attacked
[36:36.520 --> 36:43.320]  along with the president's authorization LBJ to try to sink it, to blame it on Egypt.
[36:43.320 --> 36:48.320]  But again, I don't just hate Israel because it's Israel. This is what, I don't hate France
[36:48.320 --> 36:55.440]  cuz it's France or England. These governments are globalist run and stage false flags. Yes,
[36:55.440 --> 36:59.200]  the attack on the USS Liberty was a false flag. I've interviewed the chairman of the
[36:59.200 --> 37:04.680]  Joint Chiefs of Staff, Admiral Moore, now dead, on record, look up the interview.
[37:04.680 --> 37:10.960]  I've interviewed the first mate, Captain McGonigal, the captain. I've interviewed probably 30
[37:10.960 --> 37:15.500]  people that survived the most decorated ship in US history. The Israelis with the jets
[37:15.500 --> 37:20.880]  and the ships could not sink it. The US aircraft carriers launched jets to protect it, were
[37:20.880 --> 37:26.520]  ordered by LBJ. They ignored McNamara, the generals, the admirals did, to you turn those
[37:26.520 --> 37:28.920]  planes down, you turn them back.
[37:28.920 --> 37:33.360]  I want that ship to the GD bottom. And I've had the admirals here that quoted it, heard
[37:33.360 --> 37:41.120]  it in that command center. Same thing happened at Benghazi, just tying up loose ends, tying
[37:41.120 --> 37:50.200]  up loose ends. This is war, ladies and gentlemen, it's corrupt war. You ever heard of a gambit?
[37:50.200 --> 37:56.720]  It's an ancient Persian chess move, 3,000 plus years old, where again, you've got 100,000
[37:56.720 --> 37:58.720]  enemy you're about to fight.
[37:58.720 --> 38:02.460]  You believe your force can beat them, but you need to get the enemy to show itself,
[38:02.460 --> 38:07.760]  its numbers, you need intelligence. You send in 100, 200, 300 horsemen to ride into the
[38:07.760 --> 38:14.200]  midst to be destroyed, and they follow orders, they ride in to be killed. And the military
[38:14.200 --> 38:20.440]  says, why should we be the ones that die in gambits? Let Americans die, and they've gotten
[38:20.440 --> 38:23.520]  our military to go along with it a few times, but more and more they don't.
[38:23.520 --> 38:31.400]  Fox Fallon in 2007, the head of CENTCOM refused to have US Navy SEALs. This came out in New
[38:31.400 --> 38:38.880]  Yorker magazine, Cy Hirsch, two times Pulitzer Prize winner. Cheney reportedly ordered the
[38:38.880 --> 38:45.520]  Navy to build PT boats that look like Iranian boats to attack a US destroyer and blow it
[38:45.520 --> 38:46.520]  up.
[38:46.520 --> 38:51.560]  And to have Navy SEALs take the mission and then dive out at the last minute. Reportedly,
[38:51.560 --> 39:00.640]  George Bush said no. Bet you didn't hear about that in your local paper. It came out in New
[39:00.640 --> 39:04.040]  Yorker magazine, Cy Hirsch gave a speech at the university about it. This is the type
[39:04.040 --> 39:10.520]  of stuff that adults know about. Adults don't go watch Iron Man and believe that we're really
[39:10.520 --> 39:12.480]  fighting terrorists.
[39:12.480 --> 39:17.540]  Adults know how the world really works. We are captured by foreign banking institutions.
[39:17.540 --> 39:22.000]  They haven't gotten our guns yet. Upwards of 150,000 just rallied in Houston for the
[39:22.000 --> 39:29.160]  Second Amendment. US today spun the number to 80,000. I've got the article right here.
[39:29.160 --> 39:33.280]  We are on the march, the empire's on the run politically, but they're still in control
[39:33.280 --> 39:40.760]  of Washington in both parties. And Obama is their champion quarterback, leading them down
[39:40.760 --> 39:44.120]  the field against us.
[39:44.120 --> 39:51.040]  Yep, there it is, preparing the battlefield. The Bush administration steps up its secret
[39:51.040 --> 39:57.320]  moves against Iran. July 7th of 2008, a year after it happened, the plan to attack our
[39:57.320 --> 40:01.360]  own PT boats. I believe that's the correct article you guys pulled up. I know there's
[40:01.360 --> 40:07.320]  video of him saying it too. I mean, this is Pulitzer Prize winner, two times.
[40:07.320 --> 40:13.120]  Now let's be adults here. I'm gonna get into what they're gonna do to us in the next segment
[40:13.120 --> 40:18.040]  and how they're gonna take our rights. Since I mentioned it, here's that USA Today NRA
[40:18.040 --> 40:23.160]  rally in Houston, a big draw, 80,000. But before I get into what they're gonna do to
[40:23.160 --> 40:35.660]  us, I wanna show you some more history from the May edition of Infowars magazine.
[40:35.660 --> 40:40.000]  Why government should be the first suspect in any terror attack or criminal groups within
[40:40.000 --> 40:46.200]  the government by Kurt Nemo and Paul Watson. Nero and the Great Fire of Rome, firebombing
[40:46.200 --> 40:50.720]  his own city to blame it on the Christians. The Spanish American War, remember the main,
[40:50.720 --> 40:53.280]  blowing up the main to start the Spanish American War.
[40:53.280 --> 40:59.340]  1898, William McKinley. Wilson's pretext for war, the sinking of the Lusitania. Hitler's
[40:59.340 --> 41:04.200]  fascist dictatorship, the Reichstag fire, firebombing his own capital. Prelude to war,
[41:04.200 --> 41:09.240]  how do you attack Poland? He didn't just attack Poland. This is declassified, his own soldiers
[41:09.240 --> 41:13.040]  and Operation Himmler at Gleiwitz and other areas attacked their own bases.
[41:13.040 --> 41:17.560]  And they even dressed up concentration camp victims in Polish and German uniforms with
[41:17.560 --> 41:24.640]  bullet holes in them to show on the newsreels. Israeli false flag terror, the LaVon affair,
[41:24.640 --> 41:28.720]  staging terror attacks to blame it on their enemies, that's declassified. This is all
[41:28.720 --> 41:33.480]  the Jerusalem Post, by the way. Operation Northwoods targeting American citizens, ABC
[41:33.480 --> 41:34.480]  News.
[41:34.480 --> 41:38.600]  The plan to shoot up movie theaters, people on the streets and have plastic explosive
[41:38.600 --> 41:43.200]  bombs and public events as a pretext to take American liberty and have war with the Soviet
[41:43.200 --> 41:47.200]  Union. Kennedy said no, they blew his head off. Gulf of Tonkin, phantom attack on the
[41:47.200 --> 41:55.560]  US military. That's declassified. Declassified 2004, they staged fake attacks on the ships
[41:55.560 --> 42:00.800]  to launch Vietnam War. Operation Gladio, state-sponsored terror, blame on the left. Hundreds of bombings
[42:00.800 --> 42:02.960]  in Europe, blame on the left.
[42:02.960 --> 42:06.200]  Every time somebody gets a little uppity, they don't control, left or right, blow something
[42:06.200 --> 42:10.120]  up, blame it on them. Government would never do a frame up. Terror in the modern age, back
[42:10.120 --> 42:15.720]  to the document cam, please, 93 World Trade Center bombing. On record, New York Times,
[42:15.720 --> 42:19.120]  CBS News, government cooked the bomb, trained the drivers, let them do it. Underwear bomber,
[42:19.120 --> 42:23.160]  drugged up, put on plane by US government. C-SPAN reported it after we broke it. Boston
[42:23.160 --> 42:25.480]  bombing goes through the same evidence.
[42:25.480 --> 42:29.480]  Got my stamp from Martin Springs there today. It says paradise, fear of TV viewer. People
[42:29.480 --> 42:35.120]  are probably gonna ask, what's that stamp on your arm? Not a tattoo, folks. Okay, boom.
[42:35.120 --> 42:42.240]  Let's go to the next one here. So that's what's in the May issue of the magazine. And by the
[42:42.240 --> 42:45.760]  way, something else is in it, something we've never done before. I'll tell you about that
[42:45.760 --> 42:49.800]  on the other side. Then I'll get into what they're gonna do to you with the Muslim extremist
[42:49.800 --> 42:53.640]  terrorists they run. See, they say, I say there aren't any Muslim terrorists. Oh, no,
[42:53.640 --> 42:58.120]  they are. And they work for six big banks, six big banks.
[42:58.120 --> 43:05.080]  You may be arrested and or subject to other police action.
[43:05.080 --> 43:09.760]  Tyranny is here. The grim future foretold in 1984 has become reality.
[43:09.760 --> 43:12.400]  It really says that the state is God.
[43:12.400 --> 43:16.960]  The United States is now recognized globally as one of the most impressive police states
[43:16.960 --> 43:22.520]  on Earth. This film conclusively proves the existence of a secret network of FEMA camps
[43:22.520 --> 43:27.960]  now being expanded nationwide. This documentary exposes how the continuity of government program
[43:27.960 --> 43:32.600]  has established an all powerful shadow state. Police state four chronicles the sickening
[43:32.600 --> 43:38.000]  depth to which our republic has fallen. Prepare to enter the secretive world of emergency
[43:38.000 --> 43:44.000]  dictatorship, body scammers, sound cameras, citizen spies, stage terror and cameras on
[43:44.000 --> 43:49.080]  every street corner. It's only the beginning of the New World Order's hellish plan. The
[43:49.080 --> 43:55.600]  police state isn't coming. It's here. Secure your copy today at info wars dot com or see
[43:55.600 --> 44:00.520]  it online in the highest quality at prison planet dot TV.
[44:00.520 --> 44:06.440]  Introducing pro one all of your filtration in one system portable on the go. No more
[44:06.440 --> 44:11.680]  do you have two or three filters to just reduce sodium fluoride. You have a system that cuts
[44:11.680 --> 44:17.760]  out the sodium fluoride and up to 95 percent of hydrofluorosolic acid. Advanced manufacturing
[44:17.760 --> 44:23.600]  technology combines silver impregnated white ceramic with new aqua medics, advanced media
[44:23.600 --> 44:28.380]  for removal of fluoride and other heavy metals all in one filter element. It is the only
[44:28.380 --> 44:33.140]  one that does it. And out of the gates, we have a discounted at 10 percent off with promo
[44:33.140 --> 44:39.840]  code water. This is the only system that in one unit helps reduce or remove pesticides,
[44:39.840 --> 44:46.240]  herbicides, chloramines, ammonia and chlorine, hydrofluorosolic acid, the most common form
[44:46.240 --> 44:51.560]  of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[44:51.560 --> 44:56.660]  Get your pro pure with a new pro one filter today at info war store dot com or by calling
[44:56.660 --> 45:04.640]  888-253-3139. Calbend Soap Company can save you thousands of dollars and give you good
[45:04.640 --> 45:10.300]  old fashioned real soap that is triple concentrated and made from the highest quality vegetable
[45:10.300 --> 45:21.120]  and coconut oils. See them on the web, www.5starsoap.com or call 1-800-340-7091 for a free catalog
[45:21.120 --> 45:25.980]  and buy American made products. Order the stampler, a one to two month supply or get
[45:25.980 --> 45:30.360]  a one to two year supply of soaps for all your cleaning needs. You are getting soap
[45:30.360 --> 45:34.920]  products twice as good as what you are using now. This is an amazing deal and you will
[45:34.920 --> 45:44.960]  love the way real soap makes your skin feel. Call 1-800-340-7091 or visit www.5starsoap.com.
[45:44.960 --> 45:50.680]  Alex and his staff have used these earth friendly pure soaps for years. See them on the web,
[45:50.680 --> 46:02.640]  www.5starsoap.com or call 1-800-340-7091 for a catalog. You prepare by purchasing gold,
[46:02.640 --> 46:06.760]  food and firearms but if you don't have a home security system then you are missing
[46:06.760 --> 46:11.120]  a critical weapon in your arsenal for home protection. When you are sleeping or away
[46:11.120 --> 46:16.680]  from home, who is watching out for intruders? Check out Simply Safe, it's a new do it yourself
[46:16.680 --> 46:23.560]  home security system that is completely wireless. Go to www.getsimplysafe.com. Simply Safe is
[46:23.560 --> 46:28.640]  independent and off the grid. It runs on battery power so even if the grid goes down you are
[46:28.640 --> 46:34.080]  protected. It's completely customizable so you can use it in your home, business, boat,
[46:34.080 --> 46:41.520]  trailer, storage unit or shed. www.getsimplysafe.com. Simply Safe is also ridiculously easy to install
[46:41.520 --> 46:46.200]  yourself in under 20 minutes so there is no need to let a stranger into your home. If
[46:46.200 --> 46:50.760]  you move or need to relocate you can take the system with you wherever you go. You aren't
[46:50.760 --> 46:55.160]  always at home but Simply Safe will stand guard protecting your property 24 hours a
[46:55.160 --> 47:05.220]  day, 7 days a week. Again, that's www.getsimplysafe.com. Coast to coast, direct from Austin. You're
[47:05.220 --> 47:26.200]  listening to the Alex Jones Broadcasting Network. Crashing through the lies and disinformation,
[47:26.200 --> 47:36.320]  it's Alex Jones on the GCN Radio Network. Waging war on corruption. Crashing through
[47:36.320 --> 47:44.840]  the lies and disinformation. Defending the republic from enemies foreign and domestic.
[47:44.840 --> 47:50.040]  Open phones in the second hour. A toll free number to join us on this live Sunday edition.
[47:50.040 --> 48:04.200]  877-789-Alex. 877-789-2539. Second hour coming up in T-minus 13 minutes. Speaking of the
[48:04.200 --> 48:12.700]  electric spy in the sky watching us, all telephone calls are recorded and accessible to the government
[48:12.700 --> 48:20.400]  according to FBI whistleblower and other guests on CNN. Yes, I've been telling you that for
[48:20.400 --> 48:21.400]  18 years.
[48:21.400 --> 48:26.400]  It's a fact. It was declassified a long time ago, but you don't want to tell the sheep
[48:26.400 --> 48:32.240]  all that. I've interviewed the former FBI whistleblowers like Cebel Edmonds who heard
[48:32.240 --> 48:39.500]  them commanding Al-Qaeda and bin Laden before, on, and after 9-11. And they put a national
[48:39.500 --> 48:43.800]  security gag order on that lady, which she just broke. Which good thing she broke it
[48:43.800 --> 48:47.640]  before Obama got in cuz she's arresting everybody that breaks it.
[48:47.640 --> 48:52.520]  Now, this is not a plug, not that it's bad to make money. That's how I built this media
[48:52.520 --> 48:55.440]  operation, hiring more reporters, doing a great job. If you want to support us, get
[48:55.440 --> 49:00.600]  ProPure water filters. Discounted 10% off the promo code water at Infowarsstore.com
[49:00.600 --> 49:06.120]  by the books, the films, the pro gun, t-shirts. Every bit of support we get, we just expand
[49:06.120 --> 49:10.480]  fearlessly in the face of the globalist. I say, it's not bad to make money cuz they had
[49:10.480 --> 49:14.840]  a bunch of news articles going, how dare Alex Jones have this media operation.
[49:14.840 --> 49:19.320]  Well, at least I'm not like Berkshire Hathaway getting its money off government bailouts.
[49:19.320 --> 49:24.960]  I'm gonna cover that in the next hour. That's out of Reuters. No, no, we're funded by people
[49:24.960 --> 49:30.580]  like you, whether it's Infowars.com coffee mugs or the seed center, the best non-GMO,
[49:30.580 --> 49:37.920]  open pollinated, the very best non-GMO, non-hybrid, open pollinated seeds that produce seeds again.
[49:37.920 --> 49:43.840]  Wow, what a novel thought. It's all at Infowarsstore.com. That is how you support us and we have the
[49:43.840 --> 49:50.880]  lowest prices, check it. I'm also a very competitive capitalist. So Infowarsstore.com, fund liberty,
[49:50.880 --> 49:52.480]  fund this operation and watch us grow.
[49:52.480 --> 49:56.680]  I wanna thank everyone that has helped us out there in the media. Citizens, we're all
[49:56.680 --> 50:03.840]  in this together. 888-253-3139, 24 hours a day, seven days a week. You can call and ask
[50:03.840 --> 50:11.360]  questions or order your propure, your seeds to plant, the bumper stickers, you name it.
[50:11.360 --> 50:17.400]  Speaking of bumper stickers, what is in the new Infowars May issue? This is a very special
[50:17.400 --> 50:22.200]  issue. Number one, it's a double cover. It says a history of false flags on the front
[50:22.200 --> 50:27.160]  and as the FBI and CIA, as a skeleton running across the finish line of the Boston bombing
[50:27.160 --> 50:31.120]  on the back detailing a history of stage terror and the evidence that points towards them
[50:31.120 --> 50:36.280]  bare minimum protecting terrorists on CIA payroll.
[50:36.280 --> 50:40.480]  Bare minimum, they're double agents. And by the way, that's Israeli news saying that,
[50:40.480 --> 50:50.000]  look it up. So there you have it. Now on the inside, it's 60 color glossy pages that covers
[50:50.000 --> 51:00.280]  the entire field. Letters to the editor, incredible art dealing with the police state. A mother
[51:00.280 --> 51:06.920]  sues NYPD for pepper spraying babies, US households on food stamps reaches record highs with all
[51:06.920 --> 51:07.920]  the graphs.
[51:07.920 --> 51:14.240]  Is the Boston bombing the moral equivalent of drone strikes? I love these photos. I actually
[51:14.240 --> 51:18.400]  hate it, but I love to expose it. Nazi Germany checkpoints with the police with the military
[51:18.400 --> 51:22.800]  checking IDs. Boston, the police and military checking IDs. Don't you believe the Nazis
[51:22.800 --> 51:24.560]  said they had a good reason?
[51:24.560 --> 51:29.680]  If history repeated itself, would anyone notice? We've got retired army colonel warns DHS acquisitions
[51:29.680 --> 51:36.440]  are bold threat of war against the American people. Why government should be the first
[51:36.440 --> 51:42.100]  suspect in any terror attack, already covered that. What's a false flag? One of the top
[51:42.100 --> 51:45.440]  search terms on the web, we've write down what a false flag is.
[51:45.440 --> 51:52.180]  It passes Monsanto Protection Act, granting Monsanto power over US government. I show
[51:52.180 --> 51:58.880]  the art of David Horsey in the LA Times demonizing me, and then I show what a sheeple he is.
[51:58.880 --> 52:02.240]  We need to put that on Infowars.com, that hadn't been on the web yet. By the way, sign
[52:02.240 --> 52:07.120]  up at Infowars.com forward slash newsletter. Tomorrow we'll send this out, the digital
[52:07.120 --> 52:13.680]  copy of the magazine to you free. A big keep and bear arms come and take it poster in the
[52:13.680 --> 52:21.520]  middle two pages, growing against the flow, different systems to get off the grid.
[52:21.520 --> 52:24.720]  People creating their own ammo factories to get around the shortage, I'm gonna cover that
[52:24.720 --> 52:28.680]  next hour. It's actually linked on drugsreport.com, how the government's asking all the big ammo
[52:28.680 --> 52:33.240]  manufacturers to just supply everything they can manufacture to them. What's causing the
[52:33.240 --> 52:35.640]  panic Obama?
[52:35.640 --> 52:42.360]  We get into Obama and all of his secret police activities. We get into 85% of cops say gun
[52:42.360 --> 52:47.320]  control is useless, detrimental and a new major study that's out with all the drafts.
[52:47.320 --> 52:52.580]  We get into the drill they were running on the day of the bombing, which they don't want
[52:52.580 --> 52:56.780]  anybody to look at, was one of the top stories on the web for a whole week. Contractors at
[52:56.780 --> 53:01.000]  Boston bombing stood near bomb, let before detonation, photos of them. And here's the
[53:01.000 --> 53:04.120]  big one, I'm gonna stop talking about the magazine, there's a whole another half of
[53:04.120 --> 53:05.440]  it to get to.
[53:05.440 --> 53:11.960]  Three free full size petroleum based, not the little paper ones. This cost me 40 grand
[53:11.960 --> 53:16.840]  to do this, put this in 120,000 magazines. So that's like 400, I don't know, it comes
[53:16.840 --> 53:23.880]  up to like 300, 400, I think 110,000 or maybe more magazines we printed. I forget the exact
[53:23.880 --> 53:34.960]  number, it's over 110,000 times three, that's 330, 340,000 bumper stickers, infowars.com,
[53:34.960 --> 53:42.200]  Save the Constitution, prisonplanet.com and infowars.com, big stickers. Post them on your
[53:42.200 --> 53:45.920]  car, your house, your property, your book bag, give them to friends and family, but
[53:45.920 --> 53:48.840]  put them on your property, not other people's property.
[53:48.840 --> 53:52.800]  And this will be explosive, the average bumper sticker in a major city, the estimate has
[53:52.800 --> 54:04.080]  seen like 20,000 times. So again, ladies and gentlemen, the key here is to get active.
[54:04.080 --> 54:09.240]  Will we save the world by putting these 300 something thousand bumper stickers out? No,
[54:09.240 --> 54:16.140]  but laying down we won't save the world. That's my point here, is that acting like jellyfish
[54:16.140 --> 54:24.640]  is going to fully and totally enslave this population to the highest level that this
[54:24.640 --> 54:28.000]  society has ever seen.
[54:28.000 --> 54:35.880]  And if we have a government that is funding Al-Qaeda and using it to engage in open war
[54:35.880 --> 54:43.800]  crimes, attacking countries that haven't done anything to anybody, do any of you think you're
[54:43.800 --> 54:49.040]  safe? They are already moving in Europe to take people's pension funds, they already
[54:49.040 --> 54:51.360]  are actually, and to take their bank accounts.
[54:51.360 --> 54:59.480]  It's now starting here, congressional hearings about doing it. This is the type of over the
[54:59.480 --> 55:06.720]  top tyranny that we're talking about. Now, talking about where all this is going in America,
[55:06.720 --> 55:12.480]  I just showed you the article where on CNN, FBI agents admit everything you do is listened
[55:12.480 --> 55:14.920]  to in live time without warrants.
[55:14.920 --> 55:19.600]  Totally illegal, but now they think you're so conditioned, they just admit it. And notice
[55:19.600 --> 55:26.800]  it didn't protect you. 2000 police, 400 National Guard, contractors with black backpacks right
[55:26.800 --> 55:37.520]  where the bombing goes off, didn't protect you. But meanwhile, ladies and gentlemen,
[55:37.520 --> 55:40.800]  we have tens of thousands that drowned a year.
[55:40.800 --> 55:43.680]  We have hundreds of thousands that die in car wrecks, hundreds of thousands that die
[55:43.680 --> 55:47.960]  from flesh eating bacteria, but the media doesn't hype it up and go ooga booga. Look
[55:47.960 --> 55:57.160]  at these articles, shiny dog bowl blamed in Santa Rosa fire. It was like a lens and supposedly
[55:57.160 --> 55:58.160]  caught a fire.
[55:58.160 --> 56:02.500]  The answer is ban the dog bowl. You've got to have a world free of risk. And only a total
[56:02.500 --> 56:05.840]  government with total surveillance can do that. Of course, history shows it'll be the
[56:05.840 --> 56:11.200]  total threat. Five women in their 30s killed on a night out after they became trapped inside
[56:11.200 --> 56:15.260]  their burning limo from an electrical fire on San Francisco highway.
[56:15.260 --> 56:21.480]  The answer, ban limos, ban fires, ban gasoline. Shouldn't be able to be trusted with gasoline.
[56:21.480 --> 56:25.000]  Somebody might get gasoline and go out and burn somebody's house down. That's the nanny
[56:25.000 --> 56:26.000]  state idea.
[56:26.000 --> 56:35.600]  Soccer referee punched by player in Utah dies. The answer is amputate all arms. The answer
[56:35.600 --> 56:45.160]  is cut everyone's arms off now. That is the answer. And then Kurt Nemo getting serious
[56:45.160 --> 56:55.080]  as another article up on infowars.com. We have some breaking news. Israel strikes Syria,
[56:55.080 --> 56:57.640]  says targeting Hezbollah arms.
[56:57.640 --> 57:03.600]  Is that new? They've been striking them all day. They're striking them again. Yeah, Syria
[57:03.600 --> 57:08.560]  can't have its own arms in its own country while the West invades out of three different
[57:08.560 --> 57:15.260]  nations out of Turkey. And of course, out of Jordan, incredible. So more airstrikes
[57:15.260 --> 57:16.260]  going on there.
[57:16.260 --> 57:20.960]  And now I haven't even gotten into the fact that the Patsy, that they are busy blaming
[57:20.960 --> 57:25.240]  the one they cut the throat out of, so he couldn't talk. But they said, admitted he
[57:25.240 --> 57:30.800]  did it when he was in custody, but no witnesses. In a free country, you don't do that. Why
[57:30.800 --> 57:37.440]  even have trials? They are now saying he won't even have counsel at his trial.
[57:37.440 --> 57:42.280]  So they could arrest me, say I bombed something, cut my throat out, and then just say Alex
[57:42.280 --> 57:50.960]  confesses to it. That's what North Korea does. We'll be right back. Stay with us.
[57:50.960 --> 57:55.320]  I had tried everything. I'd cut back the amount of food I was eating. I was lifting weights
[57:55.320 --> 58:00.440]  and jogging, but nothing was working. My body was literally starving for minerals and trace
[58:00.440 --> 58:05.920]  elements as well as key vitamins. And as soon as I had that, I immediately could eat half
[58:05.920 --> 58:09.360]  of what I was eating previously and be satisfied.
[58:09.360 --> 58:13.080]  Now there are hundreds of great products at info worst team dot com, but I want to point
