whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:57:54.440 --> 00:57:58.840]   Infowars is being openly targeted by the Democratic Party, leftist CIA operatives,
[00:57:58.840 --> 00:58:03.480]   the corrupt Justice Department, and the entire Soros crime syndicate. People say,
[00:58:03.480 --> 00:58:06.760]   why would you start a fight with them? Because they were already dominating and
[00:58:06.760 --> 00:58:11.160]   running America into the ground. And I knew we had no future if we didn't do this.
[00:58:11.160 --> 00:58:16.760]   So we've already had incredible success. But if you will simply realize how epic this is,
[00:58:16.760 --> 00:58:21.000]   and understand how real this fight is and why we've been made the main target.
[00:58:21.000 --> 00:58:25.320]   And if you financially support us, if you spread the word about our articles and videos,
[00:58:25.320 --> 00:58:31.320]   infowars.com, we won't just continue to stand up against these brutal scumbags, we'll win.
[00:58:31.320 --> 00:58:37.000]   We have huge sales at infowarsstore.com right now. And we're still able to operate the shopping cart
[00:58:37.000 --> 00:58:41.080]   and get stuff shipped out to you, despite the fact we're trying to block our commerce and your right
[00:58:41.080 --> 00:58:45.720]   to the market. But if you don't stand up and support us financially, Soros and Globus may win.
[00:58:45.720 --> 00:58:48.840]   This is Infowars' Darcus Howard, we need your support, I'm counting on you.
[00:58:50.360 --> 00:58:54.520]   Please, whatever you do realize that we're all getting punched drunk to the censorship.
[00:58:54.520 --> 00:58:58.280]   And you saw 18 Twitter accounts, they say affiliated with Infowars. Yes,
[00:58:58.280 --> 00:59:01.960]   some of them are like little side accounts. They know we had like Infowars store that
[00:59:01.960 --> 00:59:06.760]   just showed our products. But they just banned them all yesterday in punishment that I be at
[00:59:06.760 --> 00:59:11.320]   a Trump rally and be mobbed by all these folks that loved us. Your excitement about America,
[00:59:11.320 --> 00:59:14.680]   your excitement about this broadcast is what brought the country and the world back from
[00:59:14.680 --> 00:59:19.960]   the break. But the globalists now want to target where the resistance came from so that we're not
[00:59:19.960 --> 00:59:26.760]   pesky in the future. I want to be troublesome and pesky. I want to keep going. I want to make them
[00:59:26.760 --> 00:59:32.120]   do the ultimate, not just destroy us financially. I want to push all the way. I've committed to do
[00:59:32.120 --> 00:59:36.520]   that. I've prayed for that. And I've been told that's going to happen. But you've got to back
[00:59:36.520 --> 00:59:42.040]   us and I promise you this, I will never falter. I will never waver at the spiritual level. I
[00:59:42.040 --> 00:59:46.440]   physically will. But I give you my commitment. If you financially support us, then for sure,
[00:59:46.440 --> 00:59:56.360]   I come to give you my absolute total commitment. You're listening to the Alex Jones Show.
[00:59:57.080 --> 00:59:58.680]   [Music]
[00:59:59.480 --> 01:00:01.000]   [Music]
[01:00:01.720 --> 01:00:03.320]   [Music]
[01:00:29.800 --> 01:00:33.080]   That's right, folks, the dark side of the moon, the Chai Koms have landed a probe there.
[01:00:33.080 --> 01:00:40.200]   I believe they've gone there. I believe I can jump on an airplane in 16 hours and be in Tokyo,
[01:00:40.200 --> 01:00:47.400]   Japan too. I can also go to the store and buy a rifle that at a thousand yards I can shoot
[01:00:47.400 --> 01:00:53.640]   antelope with without even looking at the site. Yes, you can shoot cruise missiles down your
[01:00:53.640 --> 01:01:01.960]   chimney in 1970. And we can land on the dark side of the moon. Just took the Chai Koms longer than
[01:01:01.960 --> 01:01:11.720]   30 years. First got what 1969, do the math, 30, 40, 48 years. Holy guacamole, Batman.
[01:01:11.720 --> 01:01:20.040]   But let's get focused here. I just played clips of what airs on television and what airs on
[01:01:20.040 --> 01:01:24.520]   YouTube and what gets force fed to children, teaching them how great it is to have abortions
[01:01:24.520 --> 01:01:27.320]   and how it's no big deal and how it makes you feel great to get one.
[01:01:27.320 --> 01:01:35.160]   Shout your abortion isn't trying to be woke. These women say they're trying to expand perception.
[01:01:35.160 --> 01:01:47.240]   Isn't that nice? And I remember Dr. Spock, he, not Dr. Spock of the USS Enterprise and Captain Kirk,
[01:01:47.240 --> 01:01:51.080]   you know, the Dr. Spock that taught everybody from the sixties on, don't ever tell your kids
[01:01:51.080 --> 01:01:55.080]   what to do. Don't ever tell them their identity. Let the state tell them what to do.
[01:01:55.080 --> 01:02:01.800]   And so now you don't tell your children any ideas or any of your values. You just let whatever failed
[01:02:01.800 --> 01:02:06.680]   comedian wants to come in and sexualize your kids, medicalize your children, come in and do that.
[01:02:06.680 --> 01:02:13.720]   And I was thinking about Sandusky raping hundreds and hundreds of children. And when he finally got
[01:02:13.720 --> 01:02:20.840]   busted at Penn State, he was in the field house on a Saturday. Now you have to understand college
[01:02:20.840 --> 01:02:27.320]   football plays football on Saturday in the field house at the, in the middle of the day, having
[01:02:27.320 --> 01:02:35.240]   sex with an underage. It was, I think the kid was like 10 years old, raping him. Can we put a mug
[01:02:35.240 --> 01:02:41.960]   shot of Sandusky up? And it turned out that the head of the school covered it up and Pertone covered
[01:02:41.960 --> 01:02:45.880]   it up. Well, yeah, folks, I know people that live up that neck of the woods by the DuPonts.
[01:02:45.880 --> 01:02:51.560]   And let me tell you, if you want to find a place, it's got more devil worship than San Francisco
[01:02:51.560 --> 01:02:59.960]   or Washington, DC. There's one place and that's Penn State. By the way, Trump went there
[01:02:59.960 --> 01:03:03.480]   to the business school, Wharton business. I'm not saying to strike against him.
[01:03:03.480 --> 01:03:09.640]   I got good friends that went to Penn State, but I'm just saying, let me tell you something.
[01:03:09.640 --> 01:03:16.440]   If there is a pedophile command base, baby, I found no evidence of Trump and pedophilia.
[01:03:16.440 --> 01:03:19.880]   The media tried to say that it's not true. The Clintons, the rest of it, it's huge,
[01:03:19.880 --> 01:03:24.520]   but he did go to Wharton business school there. But you shake a stick in the dark.
[01:03:24.520 --> 01:03:31.320]   In Penn State, baby, you are running into not just molesting.
[01:03:35.320 --> 01:03:43.560]   So people sit there and they ask the question, how in the hell all over the country do they
[01:03:43.560 --> 01:03:47.880]   have young boys dressed up like girls as young as 10 in cases we've seen
[01:03:47.880 --> 01:03:57.400]   dancing provocatively, scantily clad to men in a nightclub where people dance naked,
[01:03:58.520 --> 01:04:06.680]   shaking their ass and getting money? Well, because we live in a world where Mr. Sandusky,
[01:04:06.680 --> 01:04:14.360]   why would Sandusky choose to not rape the little, what was it, a nine-year-old boy
[01:04:14.360 --> 01:04:21.720]   in his office? He had his house by a local elementary school playground. Very creepy.
[01:04:21.720 --> 01:04:27.800]   Because you have to understand, to these people doing it, and see, you always hear about Satanist,
[01:04:27.800 --> 01:04:30.760]   they're taking over the Vatican, having sex in the churches. It's come out.
[01:04:30.760 --> 01:04:36.760]   Thousands of priests in Pennsylvania, again, up to 10, 15 priests raping little boys
[01:04:36.760 --> 01:04:43.080]   inside the church at night, reproducing the Holy Sacrament, the Eucharist, because it's called
[01:04:43.080 --> 01:04:49.880]   blasphemy. That's what you do in the real satanic Bible on Antioch. The real ones is you go and you
[01:04:49.880 --> 01:04:55.720]   do blood rituals in the church and you blaspheme Christ. This is called devil worship.
[01:04:56.040 --> 01:05:03.480]   - We all know that the outside toxins in the water is a serious health issue. InfoWars is proud to
[01:05:03.480 --> 01:05:07.560]   sell incredible filters, but it's almost impossible to keep up with every faucet,
[01:05:07.560 --> 01:05:12.120]   shower and sink in your home. That's why we're bringing you something to provide clean water
[01:05:12.120 --> 01:05:18.360]   for your whole house with one system. The ProPure Whole House Water Filtration System is an advanced
[01:05:18.360 --> 01:05:24.280]   four-stage compact filtration system that will provide water filtration for your entire home,
[01:05:24.280 --> 01:05:30.840]   removing 220 plus contaminants from your water. It's compact in size, easy to install and maintain,
[01:05:30.840 --> 01:05:36.040]   and keeps fluoride and other dangerous toxins out of your water supply and away from you and
[01:05:36.040 --> 01:05:41.560]   your family. With its broad spectrum contaminant reduction, you'll only need this one filter for
[01:05:41.560 --> 01:05:47.640]   clean and refreshing water all over your home. Head to infowarsstore.com, and whether it's your
[01:05:47.640 --> 01:05:52.600]   first water filtration purchase or you're looking to replace your current rundown systems, it's time
[01:05:52.600 --> 01:05:57.400]   to go big and go home with the ProPure Whole House Filtration System today.
[01:05:57.400 --> 01:05:57.400]   [music]

whisper_full: failed to generate timestamp token - using fallback strategy


whisper_full: failed to generate timestamp token - using fallback strategy


whisper_full: failed to generate timestamp token - using fallback strategy


whisper_full: failed to generate timestamp token - using fallback strategy


whisper_full: failed to generate timestamp token - using fallback strategy

[01:06:02.400 --> 01:06:12.400]   [music]

whisper_full: failed to generate timestamp token - using fallback strategy


whisper_full: failed to generate timestamp token - using fallback strategy

[01:06:14.400 --> 01:06:24.400]   [music]
[01:06:39.120 --> 01:06:44.480]   Well, ladies and gentlemen, the day of doom is here, if they have their way. 84 fake investigations,
[01:06:44.480 --> 01:06:48.320]   none of it Russiagate, coming out of the Democrat-controlled House. Nancy Pelosi,
[01:06:48.320 --> 01:06:51.600]   they're having the vote to ensconce her in the House of Representatives
[01:06:51.600 --> 01:06:54.800]   right now, and then she'll be sworn in. Let's go to some of that audio.
[01:06:54.800 --> 01:06:56.000]   Costa.
[01:06:56.000 --> 01:06:59.280]   Pelosi.
[01:06:59.280 --> 01:07:01.680]   Courtney.
[01:07:01.680 --> 01:07:03.840]   Pelosi.
[01:07:03.840 --> 01:07:06.960]   Cox of California.
[01:07:08.240 --> 01:07:09.680]   Nancy Pelosi.
[01:07:09.680 --> 01:07:10.320]   Pelosi.
[01:07:10.320 --> 01:07:12.640]   Craig.
[01:07:12.640 --> 01:07:16.320]   A lot of Pelosi's in the House.
[01:07:16.320 --> 01:07:19.040]   Crawford.
[01:07:19.040 --> 01:07:21.760]   We're going to go back to him in a moment with her being sworn in.
[01:07:21.760 --> 01:07:24.080]   Crenshaw.
[01:07:24.080 --> 01:07:30.960]   But first, I've asked the crew to look into the amazing Desmond, or Desmond the Amazing,
[01:07:30.960 --> 01:07:35.360]   he's known as both ways, who since he was five, six, seven years old, I've seen on the national
[01:07:35.360 --> 01:07:43.760]   news, as a little boy that identifies as a girl, and who now performs at gay strip clubs
[01:07:43.760 --> 01:07:52.960]   for $15 a head. Now, as we noticed, he's promoted to schoolchildren around the country. There's been
[01:07:52.960 --> 01:07:57.760]   a new development we were covering this last hour. As you know, a few weeks ago, he performed at this
[01:07:57.760 --> 01:08:02.480]   club. People said it's illegal to be in a bar for a child this age anyways. How is this going on?
[01:08:03.280 --> 01:08:06.960]   Where are the parents? Why is this being put up with?
[01:08:06.960 --> 01:08:13.600]   And then people started to notice that he's in another video with the drag queen,
[01:08:13.600 --> 01:08:18.240]   never with his biological parents. He just seems to be off with all these people. The big news is
[01:08:18.240 --> 01:08:25.120]   coming. The big new development. And there he is with these people talking about snorting
[01:08:25.120 --> 01:08:32.480]   ketamine, which is a drug you take to basically go into a trance for group sex. I mean, I've heard
[01:08:32.480 --> 01:08:36.640]   about it. I've read about it. Burning man, you name it. But it's a mind control drug. Well,
[01:08:36.640 --> 01:08:43.120]   now he looks very shriveled, very anorexic, very, he looks like a classic junkie. And he's being
[01:08:43.120 --> 01:08:49.120]   paraded around and passed around all these people that shoot videos and talk about LGBT,
[01:08:49.120 --> 01:08:55.200]   putting the pedophile on the end, and you talk about snorting the ketamine. And in the new video,
[01:08:55.200 --> 01:08:59.280]   there's a poster by an artist behind him talking about children taking rohibinol.
[01:08:59.280 --> 01:09:02.800]   And you go to the artist website. It's all about demons and death. But it gets better.
[01:09:02.800 --> 01:09:10.960]   Look at this from Wikipedia. Michael Alig, who this young boy is with in the latest video
[01:09:10.960 --> 01:09:16.080]   about rohibinol. In March of 96, Alig and his roommate, Robert D. Freeze Riggs,
[01:09:16.080 --> 01:09:24.000]   killed fellow club kid, Andre Angel Melendez in a confrontation over a delinquent drug debt.
[01:09:24.000 --> 01:09:29.360]   Oh, no wonder. So this is a convicted, wait to hear. In October 97, Alig pled guilty to
[01:09:29.360 --> 01:09:33.120]   first degree manslaughter. Both men were sentenced to 10 to 20 years in prison.
[01:09:33.120 --> 01:09:41.680]   Riggs was released on parole in 2010. Alig on May 5, 2014 for dismembering the young gay man.
[01:09:41.680 --> 01:09:50.320]   Now, where is the amazing Desmond? Where is the, well, he's with these guys.
[01:09:53.280 --> 01:09:56.960]   We're going to play some of that video in a moment. But first, let's play the video from
[01:09:56.960 --> 01:10:02.560]   last week that made national news where he's with the drag queen with green hair,
[01:10:02.560 --> 01:10:07.680]   talking about snorting hardcore mind control drugs. Here it is.
[01:10:07.680 --> 01:10:11.680]   >> Was right. >> See.
[01:10:11.680 --> 01:10:19.920]   >> Belen Dolce, putting the P in LGBT P plus. You should eat some foods, little nibba.
[01:10:19.920 --> 01:10:22.880]   >> I don't know what that means. But I'm getting hate comments. Does this mean I'm famous now?
[01:10:22.880 --> 01:10:30.240]   >> Is this what he wants? Lots of respect for you guys. Thank you. Press G to gas. G, G, G, G.
[01:10:30.240 --> 01:10:36.240]   One, two, three, four Gs. What has this world come to?
[01:10:36.240 --> 01:10:38.640]   It's come to a world where drag kids actually exist.
[01:10:38.640 --> 01:10:44.480]   >> And people do ketamine on a couch. >> How old is your BF? Hello?
[01:10:44.480 --> 01:10:45.760]   >> Yeah. >> Hitler was right.
[01:10:45.760 --> 01:10:51.360]   Helicopter rides, yay. >> Now it's a long YouTube video.
[01:10:51.360 --> 01:10:54.800]   There's an hour of it. You wanna go see more stuff? I don't know all the code words and stuff.
[01:10:54.800 --> 01:10:58.160]   People are freaking out over this, okay? Cuz it's code word city.
[01:10:58.160 --> 01:11:02.400]   We don't think code word about LGBTP or ketamine passing out on the couch with a kid.
[01:11:02.400 --> 01:11:06.800]   Little kid with another man dressed up like a woman. Where's mom and dad? They're normally on
[01:11:06.800 --> 01:11:12.080]   ABC News. How great they are, how great parents they are. We've got all that. It's truly insane.
[01:11:12.080 --> 01:11:20.080]   Now, here's the next video. Here he is on another couch with Michael Aling and another man
[01:11:20.080 --> 01:11:24.640]   with an image of a child jumping rope, talking about Rufus or Rohibonol.
[01:11:24.640 --> 01:11:28.240]   If you're a TV viewer, we'll go ahead and roll that video. But-
[01:11:28.240 --> 01:11:30.240]   >> Roof it. >> Yeah, let's go ahead and
[01:11:30.240 --> 01:11:32.800]   roll the audio too, go ahead. >> Two hour traffic to get here.
[01:11:32.800 --> 01:11:36.640]   >> Hot, hot, hot, hot tea. >> It's 9.40 PM and he doesn't
[01:11:36.640 --> 01:11:37.840]   have to go to school tomorrow. >> Yeah.
[01:11:37.840 --> 01:11:42.880]   >> So here they are reading to him about kids not having to go to school, do whatever they want.
[01:11:42.880 --> 01:11:49.200]   And again, there's all this drug paraphernalia words around. And it's with a man who pled guilty
[01:11:49.200 --> 01:11:55.280]   to chopping another man up. Now, where are the parents? You have a child that looks totally
[01:11:55.280 --> 01:12:00.400]   drugged out, who's performing at adult gay bars with men throwing money at him, talking about
[01:12:00.400 --> 01:12:07.920]   using drugs and celebration of children using drugs all over the walls, looking like he can
[01:12:07.920 --> 01:12:10.240]   hardly talk. >> Starving.
[01:12:10.240 --> 01:12:14.880]   >> Well, we should introduce you, explain to the viewers who Desmond is. Desmond is the world's
[01:12:14.880 --> 01:12:19.440]   youngest club kid. And we challenge you as the people out there to find a younger club kid.
[01:12:19.440 --> 01:12:22.720]   Will they find one? >> He's the youngest club kid. A club kid
[01:12:22.720 --> 01:12:28.800]   is the name for a 17, 18 year old young man who they allow to slip into gay bars
[01:12:28.800 --> 01:12:36.000]   to have sex illegally underage. But now you're the youngest club kid, you are 11.
[01:12:36.000 --> 01:12:42.240]   And you're with a guy who's only spent a few years in jail, cuz he's gay, it's okay,
[01:12:42.240 --> 01:12:46.480]   for murdering someone, chopping them up, named Michael Ehrlich.
[01:12:46.480 --> 01:12:51.760]   And this is what the Democratic Party stands for. This is who they are.
[01:12:51.760 --> 01:12:55.840]   This is who they wanna be. And as we dig deeper into Michael Ehrlich,
[01:12:55.840 --> 01:13:01.200]   I'm sure of it now, I wanna make a documentary about the amazing Desmond.
[01:13:01.200 --> 01:13:07.280]   What he's doing, where he lives. I wanna go to the police and present this in his town and say
[01:13:07.280 --> 01:13:15.600]   what in the hell, it's New York City, have you people done? You have a minor being passed around
[01:13:15.600 --> 01:13:22.960]   by people to make YouTube videos about being the youngest club kid with convicted murderers.
[01:13:22.960 --> 01:13:29.600]   And people talking about mind control drugs with them. And the child looks like, I mean,
[01:13:29.600 --> 01:13:33.760]   if I got pulled over driving down the road at high noon and I looked like that kid,
[01:13:33.760 --> 01:13:39.040]   not the eye shadow, all that crap. If you look at those drug dyes, if you look at how
[01:13:39.040 --> 01:13:45.200]   the latest photos of him, he's so skinny. It tears your guts out.
[01:13:45.200 --> 01:13:52.960]   So you remember that this kid is celebrated everywhere. And he's been handed down through
[01:13:52.960 --> 01:13:57.840]   the spider hole and looks totally freaked out and totally scared if you really look at him.
[01:13:57.840 --> 01:14:02.240]   And then he's under Stockholm syndrome and keeps nodding his head like he's gonna fall down
[01:14:02.240 --> 01:14:04.880]   and just looks totally exhausted and totally freaked out.
[01:14:04.880 --> 01:14:12.000]   Oh my God, he's there with a murderer that chopped another man up that looks completely psychotic.
[01:14:12.000 --> 01:14:18.240]   But it's okay cuz it's gay and it's trendy. And this is the left in America. This is who you are.
[01:14:18.240 --> 01:14:23.280]   Here, let's see our Lord and Savior Nancy Pelosi, who's getting a bunch of forced abortion money
[01:14:23.280 --> 01:14:26.600]   passed through the new budget. Let's go see these scum celebrating all this.
[01:14:26.600 --> 01:14:40.800]   Georgia, McCarthy, graves of Louisiana, McCarthy, graves of Missouri, McCarthy,
[01:14:40.800 --> 01:14:44.960]   Green of Tennessee.
[01:14:44.960 --> 01:14:48.160]   >> All right, we're gonna go to break. I'm gonna come back with really critical news
[01:14:48.160 --> 01:14:50.960]   that I'm not gonna get to till I get to it, but I'm gonna cover it when we come back.
[01:14:50.960 --> 01:14:56.320]   I wanna just put the bookend on this. I am predicting that this poor young boy,
[01:14:56.320 --> 01:15:02.000]   if he's not saved soon by the police and proper authorities going through the channels,
[01:15:02.000 --> 01:15:07.120]   that this poor little boy has been paraded around on national television by the whole
[01:15:07.120 --> 01:15:13.760]   New York crime syndicate will end up either having a drug overdose or dying or committing suicide
[01:15:13.760 --> 01:15:17.840]   because he's passed around with convicted murderers and put on stage at gay clubs
[01:15:17.840 --> 01:15:22.320]   to have money thrown at him and is in a drug culture talking about snorting ketamine
[01:15:22.320 --> 01:15:28.560]   and talking about rohibonol and just all of this in your face with him now with a convicted
[01:15:28.560 --> 01:15:34.640]   murderer who chopped another man to pieces in a drug deal.
[01:15:34.640 --> 01:15:40.400]   And he's here talking about drugs with a little kid and he's a convicted murderer.
[01:15:40.400 --> 01:15:44.960]   Hey, but you're a tough little boy. I mean, little girl, suck it up, kid.
[01:15:46.000 --> 01:15:51.280]   Suck it up and get in there with the murderers and the rohibonol and the ketamine and the gay clubs.
[01:15:51.280 --> 01:15:55.520]   Suck it up, boy. Suck it up. That's what they're gonna make him do.
[01:15:55.520 --> 01:16:03.360]   The United States of Empire is a book that claims the United States is the empire of the world.
[01:16:03.360 --> 01:16:08.400]   George Washington had warned us against foreign wars. The United States of Empire
[01:16:08.400 --> 01:16:14.320]   shows that World Wars One and Two left England broken. Its former colony, the US,
[01:16:14.320 --> 01:16:20.320]   had to save the empire. Was there ever a vote? Who do we fight for? The deep state began with
[01:16:20.320 --> 01:16:26.880]   World War One. The United States of Empire by James Dunn, available at Amazon Books.
[01:16:26.880 --> 01:16:31.280]   Silver has always been nature's very own antibiotic, and only one system allows you
[01:16:31.280 --> 01:16:35.840]   to produce an endless supply of nano-sized silver solutions right from the convenience of your home.
[01:16:35.840 --> 01:16:40.400]   Silver lungs. With the addition of our unique lung delivery system, respiratory infections
[01:16:40.400 --> 01:16:44.880]   are targeted directly, where traditional oral administration simply cannot reach. This pioneering
[01:16:44.880 --> 01:16:49.520]   method also preserves the original particle sizes and delivers your silver solution directly into
[01:16:49.520 --> 01:16:54.400]   the bloodstream. See the silver lungs generator and lung delivery system at silverlungs.com.
[01:16:54.400 --> 01:17:00.480]   That's silverlungs.com. You may need this herbal tea for relief right away, so write this down.
[01:17:00.480 --> 01:17:07.040]   D-R-M-I-L-L-E-R-S clinic.com. If you take meds, then suffer stomach distress, constipation,
[01:17:07.040 --> 01:17:12.640]   indigestion, acid reflux, or bloating, and nothing else helps. Get Dr. Miller's holy tea or super holy
[01:17:12.640 --> 01:17:17.600]   tea, a cleansing, detoxifying herbal tea, now available at great rates, direct from Dr. Miller's
[01:17:17.600 --> 01:17:28.800]   office. Call or click 888-660-7039 or D-R-M-I-L-L-E-R-S clinic.com. Hi, I'm Dan Pilla. I started fighting
[01:17:28.800 --> 01:17:33.840]   the IRS over 40 years ago when they tried to seize my mother's house. I sued the IRS and won. I beat
[01:17:33.840 --> 01:17:38.160]   the IRS then, and I've been beating them ever since. I wrote the book on tax debt settlement,
[01:17:38.160 --> 01:17:42.000]   and I've helped thousands of people deal with tax problems they thought might never be solved.
[01:17:42.000 --> 01:17:46.800]   I can help you too. If you owe taxes you can't pay, don't wait another day. There's no such
[01:17:46.800 --> 01:17:54.560]   thing as a hopeless tax case. Call 800-34-NO-TAX or go to my website, danpilla.com. That's danpilla.com.
[01:17:54.560 --> 01:18:04.160]   Danpilla.com. Defeat the globalists, #AlexJones. Defeat the pedophiles, #AlexJones.
[01:18:04.160 --> 01:18:12.480]   Defeat Alexandra Cortez and her mindless idiocy with #AlexJones. Defeat the censors with #AlexJones.
[01:18:12.480 --> 01:18:17.920]   They've tried to ban us off every platform out there, but we've just gotten stronger
[01:18:17.920 --> 01:18:25.440]   because you've taken action with #AlexJones. I am patient zero in the massive banning,
[01:18:25.440 --> 01:18:29.760]   but you can override the censors now, and if all of our audience gets involved with #AlexJones,
[01:18:29.760 --> 01:18:37.040]   we are unstoppable together. We've already changed the world together with our laser focus. Do it
[01:18:37.040 --> 01:18:43.200]   again with #AlexJones on Twitter, on Facebook, on Google, on YouTube, everywhere. Call or talk
[01:18:43.200 --> 01:18:49.360]   radio, C-SPAN, shout it out loud in public, #AlexJones. That's the rallying cry to restore
[01:18:49.360 --> 01:18:56.880]   the First Amendment. Creativity and the dynamic human spirit that refuses to submit.
[01:18:56.880 --> 01:19:02.720]   The globalists know that if they suppress the good halogen and pump the environment full of the bad
[01:19:02.720 --> 01:19:08.880]   halogens, fluoride, chlorine, bromine, you name it, that it lowers IQ. It literally dumbs the
[01:19:08.880 --> 01:19:14.320]   population down. And on our quest to bring our listeners and viewers the best iodine in the world,
[01:19:14.320 --> 01:19:19.600]   we've gone through two permutations. First, seaweed-based iodine that was pretty good,
[01:19:19.600 --> 01:19:24.080]   but hard to source, and the globalists tried to block us getting a supply of it. So we discovered
[01:19:24.080 --> 01:19:28.880]   deep earth crystals of pure nascent iodine and brought you X2 that's been incredible.
[01:19:28.880 --> 01:19:34.560]   Now, due to the establishment trying to block that, we did more research and secured more of
[01:19:34.560 --> 01:19:39.440]   the deep earth crystals of nascent iodine. But chemists, scientists, and others showed us the
[01:19:39.440 --> 01:19:45.040]   research that by combining it with three other compounds, two forms of iodine and vitamin C,
[01:19:45.040 --> 01:19:51.680]   it supercharges it and makes it even more bioavailable. Ladies and gentlemen, you want
[01:19:51.680 --> 01:19:56.480]   to research it, you want to see it. It's an incredible discovery. X3, now available at
[01:19:56.480 --> 01:20:05.280]   mforwardslife.com. You're listening to The Alex Jones Show.
[01:20:05.280 --> 01:20:32.080]   [Music]
[01:20:32.480 --> 01:20:38.960]   We're dealing with a nightmare situation, ladies and gentlemen. We are falling down a fetid,
[01:20:38.960 --> 01:20:46.080]   stinking spider hole at the bottom of which lie children that the globalist death state was unable
[01:20:46.080 --> 01:20:50.800]   to abort when they were in their mother, was unable to kill with tainted vaccines, was unable
[01:20:50.800 --> 01:20:58.080]   to scramble their brains. So instead, what we're dealing with here is children told that they're
[01:20:58.080 --> 01:21:04.640]   another gender or that genders don't exist. And then leftist parents going on national television
[01:21:04.640 --> 01:21:09.280]   like Good Morning America and being celebrated. We'll roll some of that for TV viewers in the
[01:21:09.280 --> 01:21:16.320]   background. And then the child's parents being hailed as these wonderful, wonderful people. Now
[01:21:16.320 --> 01:21:23.520]   there is Desmond is Amazing a few years ago. We rolled video earlier where he looks like he is on
[01:21:23.520 --> 01:21:29.360]   heroin. And guess who's he's hanging out with? We just noticed this from a movie called Party
[01:21:29.360 --> 01:21:36.400]   Monster, a documentary that one of the crew remembered that he hangs out with Michael Ehrlich,
[01:21:36.400 --> 01:21:44.720]   who is a convicted murderer who shevered a quote party kid into multiple pieces and pled guilty for
[01:21:44.720 --> 01:21:50.960]   it and only served a few years in prison. Well, now Desmond is Amazing is hanging out with him
[01:21:51.600 --> 01:21:56.320]   with posters in the background with the word Rohibonol or the date rape drug. And then in
[01:21:56.320 --> 01:22:01.200]   other videos, Desmond is Amazing talks about snorting ketamine on his arm. And lo and behold,
[01:22:01.200 --> 01:22:07.120]   I don't even know people already knew this. Desmond and the killer, the American conservative
[01:22:07.120 --> 01:22:14.720]   has a whole breakdown on this and how he the child works in gay clubs, having men throw money at him.
[01:22:14.720 --> 01:22:20.800]   11 years old. And this even violates child labor, violates liquor laws. But it's New York City.
[01:22:21.600 --> 01:22:26.000]   It's OK if your kid's hanging around with a guy that dismembers people. You can go on Good Morning
[01:22:26.000 --> 01:22:32.160]   America and say how cute it is and how fun it is. This is how sick Hollywood and the left is. And
[01:22:32.160 --> 01:22:42.080]   they have the souls of these destroyed children. On. Their evil, wicked hands. Oh, and guess what?
[01:22:42.080 --> 01:22:49.280]   If you look deeper into all of this, we looked into it. Both parents remain unemployed. Let's
[01:22:49.280 --> 01:22:56.880]   show for TV viewers the father. What a creepy, creepy, creepy, creepy, crawly that guy looks like,
[01:22:56.880 --> 01:23:03.040]   you know, kind of looks like Brian Stelter, doesn't he? I mean, he's got the look. And then
[01:23:03.040 --> 01:23:10.000]   there's a mommy. There's mommy over there. You just had it on screen. There they are. Boy,
[01:23:10.000 --> 01:23:16.480]   and they're unemployed. Don't they need to have their finances looked into? Don't they look into?
[01:23:16.480 --> 01:23:21.200]   Well, I mean, he goes in. It's 15 dollars a head for, quote, gay men to come see their son dress
[01:23:21.200 --> 01:23:26.720]   like a girl, dance and have money thrown at him. So how much are they making? No, I don't think
[01:23:26.720 --> 01:23:33.440]   they're unemployed. They're pimping their young son out. That's the definition when you send your
[01:23:33.440 --> 01:23:39.200]   child to a gay club and it's all allowed. And now I guess what you rent him out is that is this how
[01:23:39.200 --> 01:23:45.040]   that works to all this famous drag queen to get some attention on YouTube or to this famous killer,
[01:23:45.040 --> 01:23:52.400]   Michael Aylig, who is super famous in the whole pedophile investigation system online.
[01:23:52.400 --> 01:23:55.920]   His name just keeps popping up. That's how the crew remembered him.
[01:23:55.920 --> 01:24:02.160]   They said that guy's name, it seems familiar. And there he is on the video telling little.
[01:24:02.160 --> 01:24:11.120]   Boy, you're the youngest club kid ever. Well, what happened to the other club kid? In March of 96,
[01:24:11.120 --> 01:24:16.480]   Aylig and his roommate, Robert D. Freeze Riggs, killed fellow club kid Andre Angel
[01:24:16.480 --> 01:24:25.440]   Melendez in a confrontation over a delinquent drug debt. In October 97, Aylig pled guilty to
[01:24:25.440 --> 01:24:30.160]   first degree manslaughter. Both men are sentenced to 10, 20 years in prison. Riggs was released
[01:24:30.160 --> 01:24:40.960]   on parole in 2010. Aylig on May 5th, 2014. And let's pull up the definition of a club kid.
[01:24:40.960 --> 01:24:44.880]   From Urban Dictionary. We got an Urban Dictionary and type in definition club kid.
[01:24:44.880 --> 01:24:54.640]   Definition club kid, desperate, drugged out, young gay men, many of them underage in their
[01:24:54.640 --> 01:25:00.320]   shelling themselves. There it is. Hell from Wikipedia. While working,
[01:25:00.320 --> 01:25:06.080]   Aylig studied the nightclub business and soon became a party promoter. His ability to stage
[01:25:06.080 --> 01:25:10.480]   memorable parties helped him rise in New York's party scene. During that time, Aylig and other
