[00:00:01.050 --> 00:00:02.652]  You want answers?
[00:25:04.321 --> 00:25:09.164]  They've always got massive funding and they're multinational corporations.
[00:25:09.164 --> 00:25:10.124]  Okay, well thank you.
[00:25:10.124 --> 00:25:12.065]  I'm not really that concerned about the movie.
[00:25:12.065 --> 00:25:12.886]  Anything else on your mind?
[00:25:12.886 --> 00:25:19.349]  Just how it applies to propaganda and modern history and ancient history.
[00:25:19.349 --> 00:25:19.890]  That's interesting.
[00:25:19.890 --> 00:25:22.311]  I'll have to see it now and check out what you're saying.
[00:25:22.311 --> 00:25:23.932]  Send me some info.
[00:25:23.932 --> 00:25:25.253]  Send me some documentation.
[00:25:25.253 --> 00:25:25.813]  Yes, sir.
[00:25:25.813 --> 00:25:26.413]  I appreciate it.
[00:25:26.413 --> 00:25:27.334]  Any comments on that, Paul?
[00:25:28.929 --> 00:25:33.391]  Uh, I know there is an alternative history behind the gunpowder plot.
[00:25:33.391 --> 00:25:39.134]  I don't know it in any detail, but obviously there are different explanations behind it.
[00:25:39.134 --> 00:25:41.475]  Well, they claim it was staged.
[00:25:41.475 --> 00:25:42.996]  Yeah.
[00:25:42.996 --> 00:25:46.117]  They claim that it wasn't really the, quote, Catholics that were trying to blow it up.
[00:25:46.974 --> 00:25:48.715]  But, uh, who knows.
[00:25:48.715 --> 00:25:52.698]  All right, let's go ahead and, uh, another globalist bombed Wall Street in 1920.
[00:25:52.698 --> 00:25:54.420]  Nobody even knows about that.
[00:25:54.420 --> 00:25:56.541]  Uh, let's go ahead and talk to Elias in Michigan.
[00:25:56.541 --> 00:25:57.462]  Elias, you're on the air.
[00:25:57.462 --> 00:25:58.083]  Welcome.
[00:25:58.083 --> 00:26:00.064]  Thank you very much.
[00:26:00.064 --> 00:26:02.686]  And give me a moment to gather my thoughts.
[00:26:02.686 --> 00:26:03.367]  Okay.
[00:26:03.367 --> 00:26:03.647]  All right.
[00:26:03.647 --> 00:26:05.548]  Well, do you want me to put you on hold?
[00:26:05.548 --> 00:26:06.029]  No, no.
[00:26:06.029 --> 00:26:07.029]  That's quite all right.
[00:26:07.029 --> 00:26:07.670]  Okay, go ahead, sir.
[00:26:07.670 --> 00:26:08.911]  You're on air now.
[00:26:08.911 --> 00:26:11.613]  When, uh, I listen for you every day, of course.
[00:26:11.613 --> 00:26:13.454]  I have for years.
[00:26:13.454 --> 00:26:16.697]  And, uh, whenever you don't come on, like today, uh, shortwave there.
[00:26:17.868 --> 00:26:19.109]  I don't know.
[00:26:19.109 --> 00:26:20.390]  Far away?
[00:26:20.390 --> 00:26:20.790]  I'm right here.
[00:26:20.790 --> 00:26:21.271]  It's a regular phone.
[00:26:34.344 --> 00:26:34.764]  Yeah.
[00:26:34.764 --> 00:26:36.486]  So we're not on shortwave today?
[00:26:36.486 --> 00:26:37.587]  Well, no, you are.
[00:26:37.587 --> 00:26:39.088]  But it didn't come in right away.
[00:26:39.088 --> 00:26:43.511]  And so I call you, and they were surprised.
[00:26:43.511 --> 00:26:45.193]  They said, well, we don't run that.
[00:26:45.193 --> 00:26:45.833]  We don't run that.
[00:26:45.833 --> 00:26:46.314]  That's internet.
[00:26:46.314 --> 00:26:46.814]  Yeah, I understand.
[00:26:46.814 --> 00:26:47.635]  I know.
[00:26:47.635 --> 00:26:54.820]  You know, it hits me that as it occurred, because the electronic media will be chopped off.
[00:26:54.820 --> 00:26:56.262]  You know what I mean?
[00:26:56.262 --> 00:26:58.383]  That will be the first to go.
[00:26:58.383 --> 00:26:59.064]  But it came on.
[00:26:59.827 --> 00:27:05.012]  Well then, I gotta give you a call.
[00:27:05.012 --> 00:27:08.835]  I appreciate you giving us a heads up.
[00:27:08.835 --> 00:27:12.138]  You know, I lived through the Hitler era.
[00:27:12.138 --> 00:27:17.083]  And of course, my parents were working class.
[00:27:17.083 --> 00:27:19.906]  You might say left-leaning or something.
[00:27:19.906 --> 00:27:21.287]  It may have rubbed off on me.
[00:27:22.826 --> 00:27:24.968]  Well, we don't believe in left and right paradigms, sir.
[00:27:39.099 --> 00:27:41.981]  Well, you know who Donald Rumsfeld identified as a target?
[00:28:06.573 --> 00:28:13.599]  For these camps, with a speech to the Council on Foreign Relations, quote, News Informers.
[00:28:13.599 --> 00:28:15.781]  Who do you think that is?
[00:28:15.781 --> 00:28:17.863]  He said News Informers.
[00:28:17.863 --> 00:28:18.123]  Yeah.
[00:28:18.123 --> 00:28:23.988]  He's given two speeches in front of TV cameras, going, it's just terrible, these news websites.
[00:28:23.988 --> 00:28:26.510]  Our propaganda isn't working too well.
[00:28:26.510 --> 00:28:30.154]  But then, George reports that Bush loves the alternative media.
[00:28:30.774 --> 00:28:37.617]  But he classifies himself as the alternative media when he's the most... You know, I've got that in the stack of news today, Paul.
[00:28:37.617 --> 00:28:38.318]  I want to comment on that.
[00:28:38.318 --> 00:28:39.378]  I'm just going to take a few more calls.
[00:28:39.378 --> 00:28:41.219]  I'm not mad at the callers.
[00:28:41.219 --> 00:28:42.660]  It's just that it's so all over the map.
[00:28:42.660 --> 00:28:44.061]  We're not even able to cover the news, really.
[00:28:44.061 --> 00:28:48.163]  So, we'll talk to Paul, Rodney, and David, and that's it when we get back.
[00:28:48.163 --> 00:28:52.025]  And then, because I want Paul, who's here, to be able to have some time, be able to go over all of this.
[00:28:52.025 --> 00:28:53.025]  So, stay with us.
[00:28:53.025 --> 00:28:54.446]  We're glad you're riding shotgun.
[00:28:54.446 --> 00:28:54.806]  Stay with us.
[00:29:02.555 --> 00:29:06.484]  We're on the march, the empire's on the run.
[00:29:06.484 --> 00:29:09.170]  Alex Jones and the GCN Radio Network.
[00:29:12.566 --> 00:29:14.327]  Hello folks, Alex Jones here.
[00:29:14.327 --> 00:29:18.570]  You know Berkey water filters have been removing pathogenic bacteria for years.
[00:29:18.570 --> 00:29:21.511]  But what about those unhealthy chemicals and heavy metals in your water?
[00:29:21.511 --> 00:29:28.436]  The powerful black Berkey purification elements fit most gravity filters and dramatically increase their power to extract waterborne contaminants.
[00:29:28.436 --> 00:29:31.638]  Best of all, they filter much faster than ordinary gravity elements.
[00:29:31.638 --> 00:29:34.159]  This means it takes much less time to filter your water.
[00:29:34.159 --> 00:29:38.862]  Black Berkey elements not only remove pathogenic bacteria, cysts and parasites, but also remove
[00:29:39.042 --> 00:29:53.795]  Trihalomethanes and volatile organic elements such as Atcozine, Benzene, Chloride and Chloroform, MTBE, Radon-222, foul taste and obnoxious odors like Sulfur, even Nitrates, and unwanted heavy metals such as Lead, Mercury and Aluminum are extracted.
[00:29:53.795 --> 00:30:00.421]  Supercharge your gravity filter today and order a 2-pack of Black Berkey Purification Elements for only $96 or a 4-pack for only $175 by calling New Millennium at
[00:30:03.283 --> 00:30:03.844]  That's 888-803-4438.
[00:30:03.844 --> 00:30:04.304]  That's 888-803-4438.
[00:30:04.304 --> 00:30:06.587]  Or order on the web at Berkeywater.com.
[00:30:12.145 --> 00:30:14.606]  Ever wish your kid came with an instruction manual?
[00:30:14.606 --> 00:30:20.690]  I'm behavioral therapist James Lehman and I'll show you how to change your child's behavior now with the Total Transformation.
[00:30:20.690 --> 00:30:27.533]  The program that helps stop defiance, backtalking, lying, acting out in school, even problems with ADD and ADHD.
[00:30:27.533 --> 00:30:30.055]  There's no screaming, no fighting, no frustration.
[00:30:30.055 --> 00:30:31.675]  Your child will listen to you again.
[00:30:31.675 --> 00:30:32.516]  I guarantee it.
[00:30:32.516 --> 00:30:35.617]  Change your child's behavior now with the Total Transformation.
[00:30:35.617 --> 00:30:36.098]  Call now.
[00:30:36.818 --> 00:30:36.918]  1-800-373-0402.
[00:30:36.918 --> 00:30:37.258]  1-800-373-0402.
[00:30:37.258 --> 00:30:49.443]  When my son started having behavior problems, the total transformation techniques were like the instruction manual on how to deal with him.
[00:30:49.443 --> 00:30:51.244]  We got immediate results.
[00:30:51.244 --> 00:30:53.805]  Do you need an instruction manual for your kid?
[00:30:53.805 --> 00:31:02.328]  I'm behavioral therapist James Lehman, and I'll show you how to change your child's behavior now with the Total Transformation, the program that helps stop defiance and backtalking.
[00:31:02.328 --> 00:31:03.929]  Your child will listen to you again.
[00:31:03.929 --> 00:31:04.529]  I guarantee it.
[00:31:05.750 --> 00:31:09.273]  Call now, 1-800-373-0402.
[00:31:09.273 --> 00:31:11.775]  1-800-373-0402.
[00:31:11.775 --> 00:31:14.277]  Cool weather brings cool cars!
[00:31:14.277 --> 00:31:15.498]  I don't think so.
[00:31:15.498 --> 00:31:19.501]  A cooling system can run too hot or too cold if not prepared for winter.
[00:31:19.501 --> 00:31:20.742]  Here's your to-do.
[00:31:20.742 --> 00:31:23.705]  Ask your local shop to perform the BG Coolant Flush.
[00:31:23.705 --> 00:31:29.730]  A simple test strip tells if your coolant's protecting the engine from temperature extremes or breaking down and corroding.
[00:31:29.730 --> 00:31:33.853]  The BG Chemistry cleans the system, then adds new coolant with conditioners.
[00:31:34.113 --> 00:31:39.163]  Ask your shop for a BG Coolant Flush or go to BGFindAShop.com.
[00:31:39.163 --> 00:31:40.887]  That's BGFindAShop.com.
[00:31:41.889 --> 00:31:45.671]  Want to know the secret to finding a shop that can keep your car running like new?
[00:31:45.671 --> 00:31:49.733]  Find the cleanest shop in town, where cleaning is top priority.
[00:31:49.733 --> 00:31:53.615]  Not talking about clean floors, but better shops have those too.
[00:31:53.615 --> 00:32:01.478]  I mean shops that have the best training, equipment, and chemistry to clean every air, fuel, and fluid system in your vehicle.
[00:32:01.478 --> 00:32:05.160]  Keep it clean, and you don't have to keep replacing parts.
[00:32:05.160 --> 00:32:09.062]  Find your clean shop at bgfindashop.com.
[00:32:09.062 --> 00:32:11.103]  That's bgfindashop.com.
[00:32:14.505 --> 00:32:30.829]  Paul Watson, everything that's happening is so overtly tyrannical.
[00:32:30.829 --> 00:32:32.409]  It's classical.
[00:32:44.711 --> 00:32:56.038]  And let's get through these three final callers and see what these great folks have to say and then I want to get more into that and more on the torture and the collapse in Iraq and how it's all by design.
[00:32:56.038 --> 00:32:58.220]  Right now let's go to Paul in Ohio.
[00:32:58.220 --> 00:33:00.541]  You're on the air with Paul Watson, Paul.
[00:33:00.541 --> 00:33:04.804]  Hey Alex, hey Paul.
[00:33:04.804 --> 00:33:10.488]  I wanted to say that I remember you talked a long time ago.
[00:33:10.488 --> 00:33:12.169]  I remember you saying something about how
[00:33:13.109 --> 00:33:21.151]  People in the whole truth movement used to be attacked individually, and now so many people are waking up.
[00:33:21.151 --> 00:33:33.535]  I think the tactic they're probably going to use is poisoning us, the environment, chemtrails, you know, the mercury, all the stuff in our food.
[00:33:33.535 --> 00:33:42.478]  And you talked about endgame, and first off I want to tell you, I want to get a little bit about the Mayan calendar and stuff, but
[00:33:43.257 --> 00:34:05.656]  There's a book called Ender's Game, and it's about in the future, everything being kind of run, get all your food and clothing sold to you by robots, and the only place where people can get away is in virtual reality, so it's all about these people escaping all the harsh realities of their lives.
[00:34:06.886 --> 00:34:08.047]  Yeah, wireheads.
[00:34:08.047 --> 00:34:10.348]  That's very dangerous.
[00:34:10.348 --> 00:34:20.333]  Being able to electronically stimulate pleasure centers of the brain is many more times addictive than heroin and is going to be very, very destructive on human societies.
[00:34:20.333 --> 00:34:21.694]  Yeah, wireheaded hedonism.
[00:34:22.816 --> 00:34:26.579]  Well, there's a lot of it, but that's what the globalists are trying to sell us.
[00:34:26.579 --> 00:34:33.463]  That's what the Pentagon is trying to sell us, and of course, the quote underground is pitching it as alternative and rebellious.
[00:34:33.463 --> 00:34:34.684]  It is anything but.
[00:34:34.684 --> 00:34:36.865]  It is the death of the human spirit.
[00:34:36.865 --> 00:34:38.026]  Thank you for the call.
[00:34:38.026 --> 00:34:47.673]  Paul Watson, I don't want to be mean to the last caller, but I know a lot about the Mayans, and they were, and the Mayans, that was just a way of life.
[00:34:47.673 --> 00:34:50.755]  The Mayans was, just means the people.
[00:34:51.966 --> 00:34:58.933]  Yeah, the Aztecs and the Toltecs and all of them, but it was just, you know, the science of the stars.
[00:34:58.933 --> 00:35:03.337]  And they sacrificed in places like Chichen Itza every few years, 10,000 people.
[00:35:03.337 --> 00:35:05.579]  People ate their own children.
[00:35:05.579 --> 00:35:15.508]  They would have hallucinations with different hallucinogenic drugs and pull big ropes full of obsidian glass through their tongues to have hallucinations and be possessed by the horned god.
[00:35:16.525 --> 00:35:28.489]  And, you know, just because these lunatics think that the gods go to sleep or wake up, you know, every 5,000 whatever years, I mean, all these people think the world ends in 2012.
[00:35:28.489 --> 00:35:30.770]  All these people think that's why the government's doing this.
[00:35:30.770 --> 00:35:31.510]  Oh, they're doing that?
[00:35:31.510 --> 00:35:33.851]  I mean, did Hitler do it because of 2012?
[00:35:33.851 --> 00:35:35.832]  Did Caesar enslave people because of 2012?
[00:35:35.832 --> 00:35:38.493]  It's just amazing.
[00:35:38.493 --> 00:35:39.453]  Paul, you want to comment on that?
[00:35:40.774 --> 00:35:46.885]  Well yeah, it's like somebody flips the switch at 2012 and everybody wakes up, all the world ends.
[00:35:46.885 --> 00:35:49.690]  I've read about it many times before.
[00:35:49.690 --> 00:35:52.094]  They've discredited orthodox religion.
[00:35:54.272 --> 00:35:56.493]  Because they're scribes and pharisees, etc.
[00:35:56.493 --> 00:36:05.178]  You've got Bush, a self-proclaimed born-again Christian, who worships a 40-foot stone owl, a satanic compound.
[00:36:05.178 --> 00:36:09.360]  People see that and say, if that's God, I want nothing to do with it.
[00:36:09.360 --> 00:36:18.846]  So then they go back and find these new age, which are really old age religions, and pour themselves into that as if it's alternative and rebellious, when it's not.
[00:36:18.846 --> 00:36:21.227]  Well, let me just say this, and I'm not mad at the caller.
[00:36:21.227 --> 00:36:22.968]  It's interesting that he brought it up, and I'm glad he did.
[00:36:23.895 --> 00:36:26.477]  But let me just digress on this subject.
[00:36:26.477 --> 00:36:29.960]  We have all these documents, all these admissions, links to army field manuals.
[00:36:29.960 --> 00:36:30.721]  It's all public.
[00:36:30.721 --> 00:36:33.843]  Giant camps being built all over the place.
[00:36:33.843 --> 00:36:36.906]  Senate chairman calling for arresting all the peace activists.
[00:36:36.906 --> 00:36:38.087]  It's all happening.
[00:36:38.087 --> 00:36:43.211]  So I guess that means more than half the population should go to camps.
[00:36:43.211 --> 00:36:49.436]  And Bush's approval rating is at 30-something percent, so I guess 60-something percent needs to go to the camps.
[00:36:50.929 --> 00:36:58.395]  But most people that listen to this show, I mean a large portion of them, they just love some rumor about camps.
[00:36:58.395 --> 00:37:02.879]  But then for years we've had the documents, and it's really hard to get people to pay attention.
[00:37:02.879 --> 00:37:09.124]  That's why I'm excited now that it's hitting mainstream news, because it is getting some traction, Paul.
[00:37:09.124 --> 00:37:12.567]  Well yeah, as I wrote, it was once the bane of the
[00:37:13.394 --> 00:37:20.538]  Stereotypical caricature of loony right-wing conspiracy theorists wearing tinfoil hats.
[00:37:20.538 --> 00:37:22.599]  You know, concentration camps in America.
[00:37:22.599 --> 00:37:30.242]  Now Peter Dale Scott, this left-wing bastion author, is writing about it and sounding like Alex Jones.
[00:37:30.242 --> 00:37:34.244]  So, you know, he's on Alternet as well, which is a big left-wing organization.
[00:37:34.244 --> 00:37:37.106]  And linking directly to the mainstream documents, you see.
[00:37:37.924 --> 00:37:44.628]  Yeah, and they're not hoodwinked just to defend the Muslims and the precious illegal immigrants.
[00:37:44.628 --> 00:37:49.390]  They directly state that it's the cover for the eventual roundup of Americans, as was Rex 84.
[00:37:49.390 --> 00:37:51.291]  Because it says it in both documents.
[00:37:51.291 --> 00:37:52.832]  The Houston Chronicle even admitted that.
[00:37:54.491 --> 00:37:56.392]  So that's the bottom line.
[00:37:56.392 --> 00:38:03.956]  What I'm trying to say is that just because the media and the government lie and twist, doesn't then mean that everybody in the alternative is telling you the truth.
[00:38:03.956 --> 00:38:14.700]  Just because they're bad in the establishment, doesn't mean people telling you that the Mayan calendar is real and that astrology is real, saying the Earth is the center of the universe.
[00:38:14.700 --> 00:38:19.122]  People think because I'm alternative media, I then buy into every other thing.
[00:38:19.122 --> 00:38:20.563]  And that's why we have a lot of listeners.
[00:38:20.563 --> 00:38:22.704]  Despite all my foibles and problems, I'm not perfect.
[00:38:23.852 --> 00:38:27.015]  I mean, this is real stuff we talk about.
[00:38:27.015 --> 00:38:28.516]  This isn't a game.
[00:38:28.516 --> 00:38:29.957]  Let's talk to Rodney in Texas.
[00:38:29.957 --> 00:38:31.198]  Rodney, you're on the air.
[00:38:31.198 --> 00:38:33.100]  Hey, thanks for taking my call, Alex.
[00:38:33.100 --> 00:38:37.384]  I have one question for Sir Watson and one question for you.
[00:38:37.384 --> 00:38:43.390]  Now, Mr. Watson, I'm curious about the climate and mindset of the Brits.
[00:38:44.170 --> 00:38:58.173]  Regarding this recent revelation on the ID cards and also your version of our concentration camps over here, euphemistically referred to as rest and relaxation centers.
[00:38:58.173 --> 00:39:02.214]  Can you expand on the mindset and climate of the Brits?
[00:39:02.214 --> 00:39:05.195]  Yeah, they just openly announced a civil contingency bill.
[00:39:05.195 --> 00:39:07.956]  We're going to take you and put you in rest and relocation centers.
[00:39:07.956 --> 00:39:11.757]  Of course, you'll be broken up from your families, but it's for your safety.
[00:39:11.757 --> 00:39:13.617]  It's for sanitation, Paul.
[00:39:15.077 --> 00:39:19.462]  Yeah, it was in the Civil Contingencies Bill.
[00:39:19.462 --> 00:39:25.809]  Any kind of dirty bomb attack and they'll set up these temporary camps and round up people.
[00:39:25.809 --> 00:39:28.773]  There were articles which said dirty bomb victims will be shot.
[00:39:29.953 --> 00:39:32.736]  Um, the attitude of the British people to ID cards.
[00:39:32.736 --> 00:39:41.545]  The government's being caught faking poll numbers to try and make out as if 80% of the British population supports ID cards.
[00:39:41.545 --> 00:39:43.788]  It's more likely that it's split 50-50.
[00:39:45.409 --> 00:39:46.570]  Actually, Paul, you forget.
[00:39:46.570 --> 00:39:51.632]  You've done articles years ago that the government at a poll was caught faking the numbers.
[00:39:51.632 --> 00:39:53.093]  That's mainstream news.
[00:39:53.093 --> 00:39:57.355]  And they've done other independent polls, and 79 to 85% are against it.
[00:39:57.355 --> 00:39:58.335]  I've seen those numbers.
[00:39:58.335 --> 00:40:05.138]  There was a BBC one about two weeks ago which asked, will ID cards protect us against terrorism?
[00:40:05.138 --> 00:40:07.699]  79% said no.
[00:40:07.699 --> 00:40:12.481]  So if that's the kind of benchmark, then it's obviously not, you know, flipped the other way.
[00:40:12.481 --> 00:40:13.122]  80% support them.
[00:40:14.996 --> 00:40:19.340]  Um, obviously British people, just like Americans, are slaves of convenience.
[00:40:19.340 --> 00:40:22.382]  About 50% of the people will take them.
[00:40:22.382 --> 00:40:33.610]  Even though, um, the government got caught trying to fund the scheme by promising to sell all the data to private companies, which they can then use to spam you with mail order offers.
[00:40:33.610 --> 00:40:37.914]  And most identity fraud is caused by government and private industry sales of data.
[00:40:37.914 --> 00:40:39.635]  It is not the internet that's causing it.
[00:40:39.635 --> 00:40:40.676]  They just want to bring in controls.
[00:40:41.471 --> 00:40:43.453]  Yeah, they've been caught lying about the cost of it.
[00:40:43.453 --> 00:40:48.978]  London School of Economics proved that it would be far higher than they suggested.
[00:40:48.978 --> 00:40:52.482]  Studies have shown it's going to increase identity fraud.
[00:40:52.482 --> 00:40:54.684]  Their own government internal studies.
[00:40:54.684 --> 00:40:56.105]  Rodney, that's your questions to him.
[00:40:56.105 --> 00:40:59.188]  I have one for you, Alex, real quickly.
[00:40:59.188 --> 00:41:05.795]  The Bellevue News Democrat today reported that the magic bullet man, Arlen Specter,
[00:41:06.416 --> 00:41:06.757]  Yes, sir.
[00:41:13.934 --> 00:41:16.475]  Even though he has serious concerns about privacy.
[00:41:16.475 --> 00:41:17.435]  Yeah, I didn't know.
[00:41:17.435 --> 00:41:21.616]  I mean, Bush lobbied to have him become chairman of the Senate Judiciary Committee.
[00:41:21.616 --> 00:41:24.076]  The guy has always been their minion.
[00:41:24.076 --> 00:41:26.977]  And so when he got up on TV and said, this is a serious question.
[00:41:26.977 --> 00:41:30.118]  Is the president, is he the final arbiter of the law?
[00:41:30.118 --> 00:41:31.678]  I don't believe so, but it may be.
[00:41:31.678 --> 00:41:34.078]  And I said, folks, he does that to get credibility.
[00:41:34.078 --> 00:41:35.279]  He's going to sign off on it.
[00:41:35.279 --> 00:41:36.459]  And yes, I saw the reports.
[00:41:36.459 --> 00:41:40.880]  And now he's saying, well, I looked at it and yes, we need the Patriot Act, though I have some questions.
[00:41:41.540 --> 00:41:43.561]  And he is a dictator, yeah.
[00:41:43.561 --> 00:41:46.102]  I mean, I said a month ago what he was going to do.
[00:41:46.102 --> 00:41:46.683]  It wasn't hard.
[00:41:46.683 --> 00:41:47.663]  I played a clip of him.
[00:41:47.663 --> 00:41:54.426]  Yeah, tell us about the draconian bells and whistles that he didn't mention that you have brought out.
[00:41:54.426 --> 00:41:55.547]  Well, he's the one that added them.
[00:41:55.547 --> 00:41:57.107]  The National Police Force.
[00:41:57.107 --> 00:41:58.768]  A year and a half in prison for any reason.
[00:41:58.768 --> 00:41:59.709]  I don't have to say why.
[00:41:59.709 --> 00:42:04.331]  And it's just total, it's the reason to put you in the camps.
[00:42:04.331 --> 00:42:06.492]  It's the Nazis can pick you up for any reason.
[00:42:06.492 --> 00:42:07.272]  Thank you, Alex.
[00:42:07.272 --> 00:42:08.773]  And thank you, Sir Watson.
[00:42:10.553 --> 00:42:12.975]  He hasn't gotten any indulgences from the Queen now.
[00:42:12.975 --> 00:42:14.797]  He doesn't like the Queen, do you, Paul?
[00:42:14.797 --> 00:42:17.959]  Do you like your German Visigoth leader?
[00:42:17.959 --> 00:42:24.084]  Yeah, long terrain over us.
[00:42:24.084 --> 00:42:36.594]  Oh, suppose in free speech we're riding around with a tour guide in London in the open-backed bus at the top and she's actually allowed to say whatever you want at Speaker's Corner, where everybody stops and argues, you know, soapboxes, but do not criticize the Queen or instant arrest.
[00:42:36.594 --> 00:42:37.055]  Remember that, Paul?
[00:42:38.661 --> 00:42:46.767]  Yeah, and the problem is in London that everybody's quite rude and nobody really talks to each other anyway, so it's not a breeding ground for freedom of speech.
[00:42:46.767 --> 00:42:50.550]  People are scared to talk to their neighbors.
[00:42:50.550 --> 00:42:50.890]  You bet.
[00:42:50.890 --> 00:42:53.713]  I want to get into the whole planned Iraq insanity.
[00:42:53.713 --> 00:42:54.493]  Get into that in a minute.
[00:42:54.493 --> 00:42:55.774]  Final call.
[00:42:55.774 --> 00:42:57.135]  David in Texas, you're on the air.
[00:42:57.135 --> 00:42:58.516]  Hi.
[00:42:58.516 --> 00:43:00.718]  Oh, Alex, always a distinguished honor.
[00:43:00.718 --> 00:43:01.979]  No, it's an honor to you to call me.
[00:43:01.979 --> 00:43:02.700]  Thank you.
[00:43:02.700 --> 00:43:04.401]  Well, thank you.
[00:43:04.401 --> 00:43:05.762]  Indeed, I live in Dallas, Fort Worth.
[00:43:06.474 --> 00:43:10.796]  What radio stations can I show people that they can listen to?
[00:43:10.796 --> 00:43:19.180]  Sure, we're on, you know, when I say we're on dozens and dozens and dozens and dozens and dozens, I forget how many now, AM and FM affiliates, that sounds like a lot, but it's not.
[00:43:19.180 --> 00:43:22.621]  There are, what, 1,400 talk stations, 10,000 plus stations total.
[00:43:25.986 --> 00:43:29.247]  It changes every year, but it's like 1,400 talk stations.
[00:43:29.247 --> 00:43:31.808]  Most of those are owned by three conglomerates.
[00:43:31.808 --> 00:43:34.789]  So, you know, we're on in Southern California.
[00:43:34.789 --> 00:43:35.850]  We're on in Kansas City.
[00:43:35.850 --> 00:43:37.590]  We're on in Austin.
[00:43:37.590 --> 00:43:40.351]  We're on in, you know, a lot of these places.
[00:43:40.351 --> 00:43:44.893]  Chicago, upstate New York, Pensacola, Florida.
[00:43:44.893 --> 00:43:49.154]  I mean, there's a lot of affiliates, but no, we're not on in Dallas or Houston.
[00:43:49.154 --> 00:43:52.115]  We're on in Austin, Corpus Christi, and a few other places in Texas.
[00:43:52.655 --> 00:43:57.038]  Well, we were on, and a couple other stations in Texas, and they get bought.
[00:43:57.038 --> 00:43:59.640]  Stations are always getting bought and format changes.
[00:43:59.640 --> 00:44:00.840]  So, we're not on in Dallas.
[00:44:00.840 --> 00:44:03.062]  You can listen on the shortwave and the internet.
[00:44:03.062 --> 00:44:07.104]  You can tell people, I mean, what, over half the population now has computers and internet access.
[00:44:07.104 --> 00:44:09.326]  Just tell them to listen on InfoWars.com.
[00:44:09.326 --> 00:44:09.986]  Absolutely do.
[00:44:09.986 --> 00:44:12.548]  Now, my main question real quick for the both of you.
[00:44:12.548 --> 00:44:19.693]  The new thing with the Halliburton contract, and the March 15th supposed house raid that these protesters want to do on the 15th,
[00:44:20.865 --> 00:44:32.014]  Do you think that the Halliburton having places in the UAE and the SWAT basically to get our ports, that's the tipping point for this solution that's about to begin?
[00:44:32.014 --> 00:44:34.296]  And then that will catalyst the martial law?
[00:44:34.296 --> 00:44:37.359]  Oh no, I don't think that somebody's going to protest when they're doing this overnight.
[00:44:37.359 --> 00:44:44.525]  No, it's just a slow incremental laying the foundations, then building the superstructure, and then putting in the fixtures.
[00:44:44.525 --> 00:44:46.766]  I mean, they've been building this, now they're announcing it.
[00:44:46.766 --> 00:44:49.789]  You see, to use it, they've got to announce it and legitimize it.
[00:44:50.854 --> 00:44:52.195]  Yes.
[00:44:52.195 --> 00:44:55.577]  So I was just wondering, maybe this would be the reason for that legitimacy.
[00:44:55.577 --> 00:44:58.959]  Well, yeah, you always got to watch.
[00:44:58.959 --> 00:45:02.341]  The reason for the big kickoff, sir, will be a staged terror attack.
[00:45:02.341 --> 00:45:03.142]  Paul, do you agree with that?
[00:45:04.269 --> 00:45:17.053]  Yeah, I think the example that the caller raises was WorldNetDaily kind of twisting the language from some left-wing protesters and making it out as if they were going to invade the White House.
[00:45:17.053 --> 00:45:25.376]  I don't think that's the plan at all, and obviously they wouldn't get past the front gate, so it's just not going to happen.
[00:45:25.376 --> 00:45:27.417]  Yeah, they're really suspect over there, sir.
[00:45:28.237 --> 00:45:33.519]  I was just curious because I saw it on your website and I just wanted to... Yeah, no, we link over to them, but we try to give people a wide view.
[00:45:33.519 --> 00:45:35.720]  We put stuff up we don't agree with.
[00:45:35.720 --> 00:45:42.463]  Okay, I just wanted to check on that and see if the UAE had something to do with Halliburton having their people there.
[00:45:42.463 --> 00:45:45.644]  If that had anything to do with a swap, maybe with the ports here.
[00:45:45.644 --> 00:45:47.165]  Okay, thank you for the call.
[00:45:47.165 --> 00:45:51.307]  Paul, since people don't know what we're talking about, why don't you fill them in on this protestor situation?
[00:45:52.743 --> 00:45:56.305]  Uh, it was the World Net Daily story yesterday, I believe.
[00:45:56.305 --> 00:46:06.210]  Um, it said that a left-wing protest group planned to raid the White House, I believe on March 15th, as a protest against the war.
[00:46:06.210 --> 00:46:10.732]  But, um, the protest leaders denied that they were physically going to do it.
[00:46:10.732 --> 00:46:13.373]  It was just a term of protest.
[00:46:13.373 --> 00:46:15.915]  So, it's not gonna happen.
[00:46:15.915 --> 00:46:17.676]  Well, it's like we call it an info war.
[00:46:17.676 --> 00:46:20.237]  That doesn't mean we're shooting missiles at anybody.
[00:46:20.237 --> 00:46:20.477]  Right.
[00:46:21.685 --> 00:46:27.288]  You know, if I say we're going to blow apart their lives, that's figurative and everyone knows what that means.
[00:46:27.288 --> 00:46:34.953]  But they've got to keep this bunker mentality going, oh, we're in danger, the protesters, they're really fifth column terrorists, arrest them.
[00:46:34.953 --> 00:46:45.799]  Paul, let's get into the shrine bombing and how our own government, PNAC, and others, and then the Israeli documents from 1983 and 84, admit this has been the plan all along.
[00:46:45.799 --> 00:46:46.319]  Tell us about it.
[00:46:47.532 --> 00:46:48.352]  Right.
