[00:00.000 --> 00:24.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[38:58.000 --> 39:06.000]  They shouldn't have armed the Syrian Free Syrian Army because 90% of them are Al Qaeda.
[39:06.000 --> 39:08.000]  I mean, they blow up outdoor markets.
[39:08.000 --> 39:09.000]  They blow up mosques.
[39:09.000 --> 39:10.000]  They blow up the churches.
[39:10.000 --> 39:12.000]  They go through towns and kill whole families.
[39:12.000 --> 39:16.000]  Thousands of people a day in some cases for four years.
[39:16.000 --> 39:25.000]  Our government is giving stinger missiles to these people.
[39:25.000 --> 39:28.000]  And I'm telling you, they will end up using them.
[39:28.000 --> 39:32.000]  They'll end up smuggling like they did the RPGs into Paris and they'll end up using them on us.
[39:32.000 --> 39:35.000]  And when airliners get shot down, it'll be real.
[39:35.000 --> 39:46.000]  The government won't have to go out and provoke a tourney body because they already created a vacuum to put 200,000 of these jihadis in and let them fly back and forth all over the world.
[39:46.000 --> 39:48.000]  I get searched almost every time I fly.
[39:48.000 --> 39:53.000]  I'm on a list, little government harassment, no criminal record other than speeding tickets.
[39:53.000 --> 39:56.000]  Had him one of those in like six, seven years.
[39:56.000 --> 39:57.000]  That's not true.
[39:57.000 --> 39:59.000]  I went about three years ago.
[39:59.000 --> 40:01.000]  Congressman get harassed.
[40:01.000 --> 40:02.000]  Ron Paul gets harassed.
[40:02.000 --> 40:09.000]  But boy, you're a jihadi with a Facebook saying you're going to kill people like one of these brothers did.
[40:09.000 --> 40:11.000]  He had that thing up for four years.
[40:11.000 --> 40:12.000]  He'd been in prison.
[40:12.000 --> 40:19.000]  He followed a radical imam that called for violence and he was allowed to fly to Yemen and post videos of himself in photos at terrorist training camps.
[40:19.000 --> 40:21.000]  It's in the news.
[40:21.000 --> 40:41.000]  And the answer is NSA surveillance, total surveillance and internet censorship of all of us because the $300 billion intelligence budget of the United States, the multi-hundred billion euro program of the EU every year, can't go arrest somebody when they're on their Facebook saying,
[40:41.000 --> 40:46.000]  I've been to Yemen and I'm going to start killing people.
[40:46.000 --> 40:50.000]  And now we learn they've been warned by the Yemenese government.
[40:50.000 --> 40:52.000]  We learn the French government knew.
[40:52.000 --> 40:53.000]  Of course they did.
[40:53.000 --> 41:03.000]  Just like Hassan at Fort Hood for two years, he was in contact with Anwar al-Alaqi, planning that attack, that crazy psychiatrist, a lone wolf.
[41:03.000 --> 41:13.000]  Anwar al-Alaqi in the London Guardian Associated Press was caught meeting secretly at the Pentagon more than 14 times.
[41:13.000 --> 41:14.000]  Here's another.
[41:14.000 --> 41:15.000]  See who's leading this?
[41:15.000 --> 41:21.000]  Dead French terrorists linked to Pentagon dinner, guests, and Anwar al-Alaqi.
[41:21.000 --> 41:27.000]  The French brothers announced connection prior to death following the Charlie Hebdo attack.
[41:27.000 --> 41:33.000]  Kurt Nemo, that was Saturday's article in FullWars.com.
[41:33.000 --> 41:34.000]  You understand?
[41:34.000 --> 41:35.000]  Here are our articles.
[41:35.000 --> 41:46.000]  Obama now head of al-Qaeda, March, CIA al-Qaeda using Syria as base of operations to attack West when the CIA put him in.
[41:46.000 --> 41:47.000]  And then I've got it.
[41:47.000 --> 41:51.000]  People say, aren't you going to go March for free speech for the Charlie Hebdo?
[41:51.000 --> 41:53.000]  You know, I'm not going to make those people mad.
[41:53.000 --> 42:01.000]  Maybe I should have marched with them and gone up and asked them, hey, are you mad that France and the U.S. and others funded this very group and then let them fly back and forth?
[42:01.000 --> 42:05.000]  Oh, don't get in the middle of me feeling good about how I'm demonstrating for free speech right now.
[42:05.000 --> 42:07.000]  Okay, well, they're going to use this to take free speech.
[42:07.000 --> 42:12.000]  And France is one of the most censored places in the world now under the EU political correctness.
[42:12.000 --> 42:13.000]  Shut up.
[42:13.000 --> 42:14.000]  I'm here to feel like I have free speech.
[42:14.000 --> 42:21.000]  See, you only have free speech when the system wants you to have it if they have their way.
[42:21.000 --> 42:23.000]  All these Democrats now calling for free speech.
[42:23.000 --> 42:27.000]  They're the ones who want the fairness doctrine where this show could not air.
[42:27.000 --> 42:40.000]  So when we come back, I've got the clips of where we predict these attacks taking place six months ago, nine months ago, you name it.
[42:40.000 --> 42:43.000]  Just to show you again, it's not rocket science.
[42:43.000 --> 43:01.000]  Our government turns over large areas of the Middle East, oil fields and weapons to a bunch of crazy jihadis, let some recruit in every western country so they can then export these little terrorists back here and then the government can come in and sweep them up and be the saviour while taking our freedoms.
[43:01.000 --> 43:18.000]  For all of recorded history, civilisations around the world praised the health benefits of silver.
[43:18.000 --> 43:26.000]  You don't have to be a doctor to know the fall and winter months are the most dangerous time of year in North America when it comes to you and your family's health.
[43:26.000 --> 43:36.000]  InfowarsLife.com is very excited to announce our biggest run yet of Silver Bullet colloidal silver exclusively available at InfowarsLife.com.
[43:36.000 --> 43:43.000]  Now InfowarsLife.com has taken colloidal silver to the next level using a cutting edge technique that is free of toxic artificial additives.
[43:43.000 --> 43:56.000]  More than ever, it's important to stock up on high quality silver bullet from InfowarsLife.com and to help others during Christmas by teaching them about the powerful benefits of silver.
[43:56.000 --> 44:24.000]  Or by calling toll-free 888-253-3139.
[44:24.000 --> 44:49.000]  Whether it's survival shield, nascent iodine or DNA force, super male vitality, super female vitality, lung cleanse, fluoride shield, oxy powder, I believe that all of these products will blow you away like they've done the thousands of other customers that have visited InfowarsLife.com.
[44:49.000 --> 45:00.000]  Check out InfowarsLife.com today and the entire line of ground breaking, cutting edge, hard core products.
[45:19.000 --> 45:30.000]  We now have the synergistic solution. Secure your DNA force today at InfowarsLife.com or call toll free 888-253-3139.
[45:49.000 --> 46:11.000]  Every year we make resolutions to lose weight and get in shape and the truth is it's hard even with diet and exercise because of toxic food in our environment that is stressing our bodies more than ever before.
[46:11.000 --> 46:20.000]  Working with experts in nutrition and biochemistry, I found that super high quality nutraceuticals, in addition to my diet and exercise, were the answers and synergistically worked.
[46:20.000 --> 46:27.000]  I can see the drastic changes every day with the amount of weight I've lost, my increased stamina and more of a twinkle in my eye.
[46:27.000 --> 46:41.000]  That's why we are now so excited to launch the InfowarsLife Resolution Pack, combining three essential formulations, oxygen based cleanser, oxy powder, the secret 12 bioavailable vitamin B12 and your choice of super female or super male vitality.
[46:41.000 --> 46:48.000]  Now all available at a discounted price to you and your family to bring in the new year and make 2015 a true success.
[46:48.000 --> 46:59.000]  That's InfowarsLife.com or 888-253-3139. 2015 is the year to do it and it all starts at InfowarsLife.com.
[47:19.000 --> 47:33.000]  You are a programmable guy that goes and watches Olympus' Falling and believes all this and really thinks you're a hero, G.I. Joe, great American hero, Joe, Joe.
[47:33.000 --> 47:40.000]  You don't work for Joe, Joe got taken over. The G.I. Joe command base is run by Cobra.
[47:40.000 --> 47:50.000]  You understand that? And I use a child analogy to get through to you because that's your main programming template in North America. They're on record with that. That was all Pentagon directed.
[47:50.000 --> 48:02.000]  You understand you work for Cobra. You dress like Cobra. You have the tactics of Cobra. You are Cobra. You are Cobra. You want to be little boys? Or do you want to really join the Republic?
[48:02.000 --> 48:09.000]  They know what's going on at the Bundy Ranch and they won't even let a police information officer give us any information. That's a bunch of bulls***.
[48:09.000 --> 48:16.000]  It's all these stupid G.I. Joe movies and stuff where the White House is attacked. The White House is run by Cobra.
[48:16.000 --> 48:27.000]  When I went through the process of becoming press secretary, one of the things, one of the first things they told me was, you're not even to acknowledge the drone program. You're not even to discuss that it exists.
[48:27.000 --> 48:30.000]  It's run by chaos. It's run by specter.
[48:30.000 --> 48:35.000]  Special executive for counterintelligence terrorism revenge extortion.
[48:35.000 --> 48:45.000]  They run little kids. They run the snuff films. They run the drugs. They run it all. And because you act like a bunch of naive chumps, this whole thing's going to come down on us.
[48:45.000 --> 48:51.000]  Very much concerns me considering that they have all this bulk ammunition that they're shooting targets of children.
[48:51.000 --> 48:54.000]  Would you like to tell me who it is that is doing that?
[48:54.000 --> 48:56.000]  It is the Department of Homeland Security, sir.
[48:56.000 --> 48:58.000]  Thank you for calling.
[48:58.000 --> 49:10.000]  To every police officer in this country, to every FBI agent, to every secret service agent, you work for specter. You work for chaos. You work for Cobra.
[49:10.000 --> 49:20.000]  How do they get power? They stage a terror attack using specter, using Cobra.
[49:20.000 --> 49:21.000]  Go f*** yourself.
[49:21.000 --> 49:30.000]  Who is Cobra? Arms dealing, drug dealing, money laundering group wearing masks. They wear masks, ladies and gentlemen, because they're the corporate CEOs.
[49:30.000 --> 49:33.000]  And they're manipulating the governments against each other.
[49:33.000 --> 49:42.000]  Cobra runs the Muslims. Cobra runs the CIA. Cobra runs it all. Cobra is real. You can call it whatever you want.
[49:42.000 --> 49:51.000]  Cobra is in control of America, and Cobra says the veterans and the gun owners, they're saying that we're the bad guys.
[49:51.000 --> 49:59.000]  These people who hold themselves out to be patriots are not. They're nothing more than domestic terrorists.
[49:59.000 --> 50:06.000]  That's what Cobra would say. That's what Specter would say. That's what Goldfinger would say, because that's who those people are.
[50:06.000 --> 50:22.000]  I am Supreme Cobra Commander. You call your penny bureaucrats, officials and authorities. You will feel before Cobra or face my wrath.
[50:22.000 --> 50:29.000]  Resistance to tyrants is obedience to God. It's Alex Jones.
[50:29.000 --> 50:32.000]  Thank you for joining us, Mr. Cobra Leader.
[50:32.000 --> 50:41.000]  You pathetic little worm. How dare you call me Mr. Cobra?
[50:41.000 --> 50:50.000]  That's a promo, Jacarie Jackson, about 10 months ago during the Bundy Ranch standoff where I was pointing out that major global crime syndicates,
[50:50.000 --> 50:56.000]  the large six banks that owned the Private Fellow Reserve and the EU banks, even the Rolling Stone had the headline two years ago,
[50:56.000 --> 51:05.000]  the fixes in, everything's rigged and listed, the six banks that I'd listed in films 15 years ago, seven years ago, and two different films.
[51:05.000 --> 51:14.000]  I mean, I really know what I'm talking about. And if they want to take our freedom, how do they do it? They fund terror groups.
[51:14.000 --> 51:21.000]  And they put out a worldwide call for young jihadis. You know, you're a young radical Muslim. You don't want to go join the army to prove you're a man.
[51:21.000 --> 51:32.000]  Or the Marines, you go join the jihad. And they even let them, even CNN reported, we have links in our articles about this when we warned of this months ago.
[51:32.000 --> 51:43.000]  They let them fly there and let them get trained, including the three guys that are dead that killed 20 people.
[51:43.000 --> 51:50.000]  That's why I wanted to come on here and be calm about this today, but we shouldn't be calm. This is outrageous.
[51:50.000 --> 51:59.000]  And now our story is linked up on DrudgeReport.com. Government prepares internet speech crackdown following Paris attacks.
[51:59.000 --> 52:06.000]  I'm going to get into the agenda of how this will be used, what this will push when we start the next hour.
[52:06.000 --> 52:14.000]  Then we're going to look at the Super Bowl coming up and a lot of these really obvious plays that even on the playback, they're not overriding.
[52:14.000 --> 52:20.000]  The refs and clearly fraudulent calls, two of those calls cost the Cowboys this event.
[52:20.000 --> 52:28.000]  By the way, I'm not a Cowboys fan. I was overdosed on it as a child. I just can't stand it. The arrogance of the team, the whole nine yards, I just can't stand it.
[52:28.000 --> 52:34.000]  So when I say that it looked like the Cowboys had stolen from them, that's from somebody just looking at it.
[52:34.000 --> 52:44.000]  I like Green Bay because they're owned by the fans, but I don't like football itself because it's an Obama promoting, open borders promoting,
[52:44.000 --> 52:53.000]  carbon tax promoting, anti-gun promoting, censorship thing that'll fire anybody that works for the NFL if they criticize socialism like Hank Williams Jr.
[52:53.000 --> 53:02.000]  And it's used as a giant distraction. We'll talk about that in the next hour, but we're going to look at sports betting and a lot and who they target.
[53:02.000 --> 53:16.000]  Look at the refs, folks. And if you don't know that refs throughout professional sports and even college are getting paid off in some cases to throw games,
[53:16.000 --> 53:26.000]  you are naive because it's documented. And that's coming up with the expert who wrote the book on it. The fix is in with Brian Toomey.
[53:26.000 --> 53:32.000]  Brian Toomey. This is a teleprompter free radio and TV. We have a free video feed at infowars.com.
[53:32.000 --> 53:41.000]  Please don't ever forget, this is a very important transmission. And we gain affiliates, we lose affiliates, stations change formats, stations sell.
[53:41.000 --> 53:49.000]  We're on over 100 affiliates on the Sunday broadcast, over 170 on the weekday transmission, but affiliates come and go.
[53:49.000 --> 53:57.000]  We appreciate all of our affiliates, but spread the word about the broadcast if you're listening on AM or FM, or spread the word about the free podcast,
[53:57.000 --> 54:07.000]  the free iPhone app, the droid apps, all in the listen page of infowars.com and prisonplanet.com and tell your friends and family about the broadcast.
[54:07.000 --> 54:14.000]  Be the Paul Revere's of the 21st century because this show and my news team and all of it is only one part of the equation.
[54:14.000 --> 54:19.000]  I'm kind of like the coach that tries to motivate people at a pep rally to wake up and take action.
[54:19.000 --> 54:26.000]  But our articles, our videos, our films, our reporters, a lot of it is just downright, Pulitzer prize level.
[54:26.000 --> 54:32.000]  And we've won a lot of awards for it as well. I've won the free speech award, you name it.
[54:32.000 --> 54:38.000]  The point is that it's very valuable, it's growing, and we need your support and prayers now more than ever.
[54:38.000 --> 54:46.000]  Visit infowarsstore.com, the high quality water filters, the high quality nutraceuticals, the Made in America, Pro Gun, Patriot Apparel,
[54:46.000 --> 54:53.000]  all of your purchases make this broadcast possible and your prisonplanet.tv memberships to see the nightly news.
[54:53.000 --> 55:01.000]  Twenty people can use each membership, $5.95 a month, or get it for a year, and it comes down to $2.50 a month.
[55:01.000 --> 55:08.000]  $0.12 a person who uses it because one membership is 20 memberships, prisonplanet.tv.
[55:08.000 --> 55:13.000]  Now, let's end this hour with a few of the predictions. This is just what we can pull up.
[55:13.000 --> 55:22.000]  I just gave you articles and reposted them to the front page of the websites, infowars.com and prisonplanet.com, where I specifically predicted
[55:22.000 --> 55:27.000]  what was going to happen, arming 200,000 jihadis, most of them that live in the U.S. or Europe.
[55:27.000 --> 55:31.000]  They're coming home. They're going to be allowed to come home. They're going to kill a bunch of us.
[55:31.000 --> 55:35.000]  And then we're going to live in a police state. Real simple takeover plan, huh?
[55:35.000 --> 55:38.000]  We have a criminal government with open borders. You name it.
[55:38.000 --> 55:42.000]  Let's go to a 7-second clip, August 22nd, from the radio show. Here it is.
[55:42.000 --> 55:47.000]  They're going to let ISIS take over the Middle East. They're going to attack Europe and attack the United States
[55:47.000 --> 55:50.000]  and shoot down airplanes with the heat-seeking missiles they've been given.
[55:50.000 --> 55:54.000]  Okay, let's go to another 50-second clip from September 26. Here it is.
[55:54.000 --> 56:00.000]  On the next move, it could be a nuke. They've put a lot of pre-programming out on that.
[56:00.000 --> 56:02.000]  That's how I said mass shooting.
[56:02.000 --> 56:07.000]  A huge dirty bomb, but they really want to go after guns.
[56:07.000 --> 56:15.000]  So they'll probably target a Democratic-controlled area where they know they've got a lot of tied-up victims.
[56:15.000 --> 56:21.000]  Nobody there to protect them. New York, Chicago, D.C.
[56:21.000 --> 56:27.000]  And they'll go in and just kill it. It could be 200 kids.
[56:27.000 --> 56:30.000]  And then they'll spend it. We need gun control.
[56:30.000 --> 56:36.000]  See, these local ISIS sympathizers got their guns legally at gun shows.
[56:36.000 --> 56:42.000]  I mean, just think about the enemy's mind. Learn how they operate and what would you do if they were them.
[56:42.000 --> 56:45.000]  That's how I continue to predict what they're going to pull.
[56:45.000 --> 56:51.000]  And you have to understand, there's three to five hours of broadcast today. Sometimes I do two extra hours.
[56:51.000 --> 56:55.000]  The nightly news sometimes goes five hours, ten hours.
[56:55.000 --> 56:59.000]  So there's thousands of hours we're going through. But you all heard me at Nausium.
[56:59.000 --> 57:02.000]  I predicted they'd attack France a lot.
[57:02.000 --> 57:08.000]  In fact, I know I predicted they would hit them first to get them in line for going along with everything.
[57:08.000 --> 57:15.000]  But France itself has been giving the arms and the money leading the pack to take over Syria.
[57:15.000 --> 57:21.000]  So bottom line, bare minimum, our governments funded these groups and then let them attack us.
[57:21.000 --> 57:24.000]  And then if your army soldier having to die in Iraq fighting them too bad,
[57:24.000 --> 57:30.000]  or you're a cop getting shot in the head by them too bad, see, we all lose as free humans to the tyranny.
[57:30.000 --> 57:34.000]  But I do agree with people demonstrating saying they're not afraid and protesting for free speech.
[57:34.000 --> 57:41.000]  That's good. But do it all the time because world leaders have announced they're going to use these attacks to censor the web.
[57:41.000 --> 57:46.000]  You see how that works? So you better demonstrate for that too, not just when it's politically correct.
[57:46.000 --> 57:50.000]  Second hour coming up. Stay with us.
[57:50.000 --> 57:54.000]  The government's Department of Homeland Security is buying up loads of ammo.
[57:54.000 --> 57:58.000]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[57:58.000 --> 58:05.000]  Can you put two and two together? Infidel Body Armor can stop every round, including hollow points and 308 sniper rounds.
[58:05.000 --> 58:08.000]  It's reasonably priced and fully legal.
[58:08.000 --> 58:16.000]  But for how long? Go to infidelbodyarmor.com, spelled I-N-F-I-D-E-L body armor dot com.
[58:16.000 --> 58:20.000]  Infidel Body Armor just won't quit.
[58:20.000 --> 58:24.000]  When cells become toxic, they die early and aging sets in.
[58:24.000 --> 58:29.000]  No one has put together a formula that focuses directly on brain health, nerve growth factors,
[58:29.000 --> 58:32.000]  and optimizing your cellular energy at the same time.
[58:32.000 --> 58:37.000]  Just one of the key compounds, BiopQQ, is backed by major clinical studies.
[58:37.000 --> 58:40.000]  You want the best that's out there at the lowest price anywhere?
[58:40.000 --> 58:42.000]  We now have the synergistic solution.
[58:42.000 --> 58:50.000]  Secure your DNA force today at infowarslife.com or call toll-free 888-253-3139.
[58:50.000 --> 58:57.000]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[58:57.000 --> 59:03.000]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest, effective,
[59:03.000 --> 59:07.000]  colloidal silver on the market today for the lowest price available.
[59:07.000 --> 59:09.000]  You don't have to be a doctor to know.
[59:09.000 --> 59:15.000]  The fall and winter months are the most dangerous time of year in North America when it comes to you and your family's health.
[59:15.000 --> 59:22.000]  InfoWarsLife.com is very excited to announce our biggest run yet of silver bullet, colloidal silver,
[59:22.000 --> 59:25.000]  exclusively available at InfoWarsLife.com.
[59:25.000 --> 59:30.000]  Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique
[59:30.000 --> 59:32.000]  that is free of toxic artificial additives.
[59:32.000 --> 59:37.000]  Now more than ever, it's important to stock up on high-quality silver bullet from InfoWarsLife.com
[59:37.000 --> 59:42.000]  and to help others during Christmas by teaching them about the powerful benefits of silver.
[59:42.000 --> 59:50.000]  Secure your silver bullet today at InfoWarsLife.com or by calling toll-free 888-253-3139.
[01:00:13.000 --> 01:00:16.000]  What was the playoff game between the Packers and the Cowboys fixed?
[01:00:16.000 --> 01:00:17.000]  I don't know.
[01:00:17.000 --> 01:00:19.000]  It was a duck quack.
[01:00:19.000 --> 01:00:23.000]  We got an expert coming on about that just to discredit the whole stinking mess.
[01:00:23.000 --> 01:00:25.000]  This video just went live.
[01:00:25.000 --> 01:00:27.000]  Americans March for Charlie Hebdo Dead.
[01:00:27.000 --> 01:00:29.000]  It's on InfoWars.com.
[01:00:29.000 --> 01:00:34.000]  If you're a radio listener but for TV viewers, here is the footage in my commentary driving to the office today
[01:00:34.000 --> 01:00:37.000]  and then some commentary I made right before we went live.
[01:00:37.000 --> 01:00:43.000]  We cut the two videos together.
[01:00:43.000 --> 01:00:51.000]  Even in Austin, Texas, they are marching for free speech and against the fear of terrorism for free speech.
[01:00:51.000 --> 01:00:56.000]  But France is leading the EU and restricting free speech across the board on other issues.
[01:00:56.000 --> 01:01:04.000]  And France is one of the main backers in funding the Islamic jihad, ISIS al-Qaeda in Syria
[01:01:04.000 --> 01:01:11.000]  as part of the Free Syrian Army, the main contingent of it, and killed over 300,000 innocent Syrians the last four years.
[01:01:11.000 --> 01:01:17.000]  But now we've got 13, 14 people dead over in France and it is the cause.
[01:01:17.000 --> 01:01:19.000]  The mainstream media is all over it.
[01:01:19.000 --> 01:01:21.000]  This is the time to go out.
[01:01:21.000 --> 01:01:23.000]  This is the time to do it.
[01:01:23.000 --> 01:01:27.000]  This is the time that people are supposed to demonstrate because the media says so.
[01:01:27.000 --> 01:01:29.000]  And I think these people mean well.
[01:01:29.000 --> 01:01:32.000]  It's just that they need to know the rest of the story.
[01:01:32.000 --> 01:01:36.000]  I wish they'd march because they're saying we're all Charlie.
[01:01:36.000 --> 01:01:40.000]  We're all Charlie Hebdo, the publication.
[01:01:40.000 --> 01:01:43.000]  I wish they would march.
[01:01:43.000 --> 01:01:50.000]  I mean, it would really be fantastic if they do it against our western governments, NATO and others, funding al-Qaeda.
[01:01:50.000 --> 01:01:52.000]  They just had this in front of the city councils.
[01:01:52.000 --> 01:01:58.000]  There's some of the final people here in downtown Austin finishing up the demonstration.
[01:01:58.000 --> 01:02:03.000]  And it's just very, very sad that they don't know the rest of the story.
[01:02:03.000 --> 01:02:06.000]  EU-wide free speech is being annihilated.
[01:02:06.000 --> 01:02:08.000]  Freedoms are being taken away across the board.
[01:02:08.000 --> 01:02:13.000]  And it's the very EU that's opened the borders up to resolve the cultures that are in Europe.
[01:02:13.000 --> 01:02:15.000]  And of course, now there's all these reports.
[01:02:15.000 --> 01:02:22.000]  We must stop Le Pen from controlling the borders of France and not letting unlimited foreigners come in.
[01:02:22.000 --> 01:02:29.000]  And the day before the shootings last week, there were demonstrations in France and Germany against the radical Islamification of Europe.
[01:02:29.000 --> 01:02:31.000]  And those were decried, though.
[01:02:31.000 --> 01:02:32.000]  You see.
[01:02:32.000 --> 01:02:36.000]  So it's all limited demonstration that's in a politically correct context.
[01:02:36.000 --> 01:02:42.000]  And everybody comes out and demonstrates when it is politically correct to do so.
[01:02:42.000 --> 01:02:46.000]  And again, overall support demonstrating for free speech.
[01:02:46.000 --> 01:02:52.000]  But this is basically controlled opposition and they don't even know it.
[01:02:52.000 --> 01:02:59.000]  Now, I shot the footage you just saw about an hour ago driving up to the radio TV studio to do my Sunday broadcast.
[01:02:59.000 --> 01:03:03.000]  And once I watched the video, I had two other points I wanted to make.
[01:03:03.000 --> 01:03:04.000]  I want to be clear.
[01:03:04.000 --> 01:03:06.000]  Most of the people out demonstrating more power to you.
[01:03:06.000 --> 01:03:07.000]  It's your free speech right.
[01:03:07.000 --> 01:03:09.000]  I support the power of the pen.
[01:03:09.000 --> 01:03:12.000]  It is greater than the sword, as has been said many times.
[01:03:12.000 --> 01:03:17.000]  But even the surviving top cartoonists in the Daily Mail said,
[01:03:17.000 --> 01:03:25.000]  we vomit on all these people who suddenly say they're our friends who were criticizing them before or just jumping on the bandwagon.
[01:03:25.000 --> 01:03:30.000]  And DrudgeReport.com is toppling to our story from InfoWars.com.
[01:03:30.000 --> 01:03:34.000]  Government prepares internet speech crackdown following Paris attacks.
[01:03:34.000 --> 01:03:41.000]  So they're going to use this for internet censorship, for internet surveillance, and to promote NSA-style programs worldwide.
[01:03:41.000 --> 01:03:42.000]  So there you go.
[01:03:42.000 --> 01:03:44.000]  DailyMailInfoWars.com.
[01:03:44.000 --> 01:03:47.000]  Go check it out for yourself.
[01:03:47.000 --> 01:03:52.000]  We shouldn't just go out and demonstrate when they tell us to or when the media says now is the time.
[01:03:52.000 --> 01:04:01.000]  The French government and NATO on record for four years have been arming the ISIS and Al Qaeda militants that trained these people.
[01:04:01.000 --> 01:04:03.000]  Think about that.
[01:04:03.000 --> 01:04:12.000]  We should be protesting and mourning our guilt as the West, radicalizing Islamists to take over countries and destabilize them.
[01:04:12.000 --> 01:04:16.000]  And then it blows back and the politicians march in solidarity.
[01:04:16.000 --> 01:04:19.000]  Benjamin Yat and Yahoo and Hollande and all the rest of them.
[01:04:19.000 --> 01:04:25.000]  When Israel is on record funding the Syrian free army, that 90% of it's Al Qaeda.
[01:04:25.000 --> 01:04:30.000]  And I'm not an Israel basher, but my God, the hypocrisy of this.
[01:04:30.000 --> 01:04:33.000]  I am against funding Al Qaeda.
[01:04:33.000 --> 01:04:35.000]  The ADL probably say I'm anti-Semitic.
[01:04:35.000 --> 01:04:36.000]  So fine, go ahead.
[01:04:36.000 --> 01:04:37.000]  I don't support Al Qaeda.
[01:04:37.000 --> 01:04:39.000]  Makes me sick.
[01:04:39.000 --> 01:04:42.000]  Infowars.com.
[01:04:42.000 --> 01:04:44.000]  Alright folks, we're going to go to break.
[01:04:44.000 --> 01:04:46.000]  I'll tell you who really is doing the right thing.
[01:04:46.000 --> 01:04:54.000]  Remember back in 2013, military revolt against Obama's attack on Syria, where thousands of officers held up the sign saying I will not fight for Al Qaeda in Syria.
[01:04:54.000 --> 01:04:56.000]  That's smart protesting.
[01:04:56.000 --> 01:04:58.000]  I told you it's the military that's awake.
[01:04:58.000 --> 01:04:59.000]  They know what's going on.
[01:04:59.000 --> 01:05:06.000]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[01:05:06.000 --> 01:05:16.000]  At Infowars Life, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market's day for the lowest price available.
[01:05:16.000 --> 01:05:18.000]  You don't have to be a doctor to know.
[01:05:18.000 --> 01:05:24.000]  The fall and winter months are the most dangerous time of year in North America when it comes to you and your family's health.
[01:05:24.000 --> 01:05:34.000]  InfowarsLife.com is very excited to announce our biggest run yet of silver bullet colloidal silver exclusively available at InfowarsLife.com.
[01:05:34.000 --> 01:05:41.000]  Now InfowarsLife.com has taken colloidal silver to the next level using a cutting edge technique that is free of toxic artificial additives.
[01:05:41.000 --> 01:05:51.000]  Now more than ever, it's important to stock up on high quality silver bullet from InfowarsLife.com and to help others during Christmas by teaching them about the powerful benefits of silver.
[01:05:51.000 --> 01:05:59.000]  Secure your silver bullet today at InfowarsLife.com or by calling toll-free 888-253-3139.
[01:06:21.000 --> 01:06:28.000]  It sounds more like everyone else than anyone else.
[01:06:28.000 --> 01:06:33.000]  Hitler took the guns, Stalin took the guns, Mal took the guns, but El Castro took the guns.
[01:06:33.000 --> 01:06:36.000]  You know Chavez took the guns.
[01:06:36.000 --> 01:06:42.000]  1776 will commence again if you try to take our firearms.
[01:06:42.000 --> 01:06:47.000]  The Republic will rise again when you attempt to take our guns.
[01:06:47.000 --> 01:06:58.000]  I am sworn upon the altar of God, internal hostility against every form of tyranny over the mind of men.
[01:06:58.000 --> 01:07:08.000]  The answer to 1984 is 1776. You're listening to the Alex Jones show.
[01:07:08.000 --> 01:07:10.000]  Oh!
[01:07:10.000 --> 01:07:15.000]  There's a red-linked article on Infowars.com and PrisonPlanet.com.
[01:07:15.000 --> 01:07:18.000]  Alex Jones predicted western back to ISIS would attack west.
[01:07:18.000 --> 01:07:22.000]  Went on to predict terror attack would be used to dismantle what's left of western freedom.
[01:07:22.000 --> 01:07:30.000]  And that is from an article that we put out titled Obama, now global head of al-Qaeda.
[01:07:30.000 --> 01:07:35.000]  Paul Watson, Alex Jones, March 21, 2013.
[01:07:35.000 --> 01:07:41.000]  And we show how they're letting the radicals fly back and forth out of Europe, England, the United States,
[01:07:41.000 --> 01:07:49.000]  into Yemen, into Saudi Arabia, into Syria, into Jordan, into Turkey to then launch these attacks.
[01:07:49.000 --> 01:07:54.000]  When they're promising to come back and attack the west, our government is doing this.
[01:07:54.000 --> 01:07:57.000]  And I love the comments.
[01:07:57.000 --> 01:08:00.000]  I love the comments on here.
[01:08:00.000 --> 01:08:05.000]  It's got listeners saying, duh, everybody knew ISIS and al-Qaeda was going to attack us once they were done in Syria.
[01:08:05.000 --> 01:08:10.000]  Duh, I know you're my listeners and the readers of Infowars.com.
[01:08:10.000 --> 01:08:13.000]  But the whole audience is not on the website.
[01:08:13.000 --> 01:08:15.000]  In fact, a fraction of it is.
[01:08:15.000 --> 01:08:18.000]  We're on over 100 radio stations on the Sunday broadcast.
[01:08:18.000 --> 01:08:20.000]  The weekdays almost double that.
[01:08:20.000 --> 01:08:22.000]  Most of our audience is transitory.
[01:08:22.000 --> 01:08:25.000]  Only listeners every once in a while are tuned through.
[01:08:25.000 --> 01:08:27.000]  And that's who I really want to reach out to.
[01:08:27.000 --> 01:08:34.000]  Don't you remember Ted Cruz, the senator, and Rand Paul, the senator, and all that media the last couple years saying,
