[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[42:39.000 --> 42:45.000]  You know, when the whole story came out, we're sitting there going, there's no way North Korea has a capability to do this.
[42:45.000 --> 42:49.000]  Now they do have the capability to hire someone on the outside to possibly do it.
[42:49.000 --> 42:52.000]  And we've heard that, you know, they actually had an inside person who did this.
[42:52.000 --> 43:00.000]  And then they're able to take, like you said, this horrible film and make money off of it and bail themselves out in that aspect.
[43:00.000 --> 43:06.000]  I mean, this is crazy. I mean, how many other movies are we going to have to see this happen to?
[43:06.000 --> 43:10.000]  Well, we reported on this about a week ago. It was actually last Friday, hack on Sony.
[43:10.000 --> 43:13.000]  FBI still blames North Korea despite experts evidence.
[43:13.000 --> 43:20.000]  We've had cyber experts go in and analyze this and talk about how it wasn't North Korea, but it was definitely an inside job.
[43:20.000 --> 43:22.000]  They presented the case to the FBI.
[43:22.000 --> 43:26.000]  And just like the situation with Michael Hastings, no matter how much evidence you present,
[43:26.000 --> 43:32.000]  no matter how ridiculous the story that they're trying to sell people, that's their lie and they're going to stick to it.
[43:32.000 --> 43:37.000]  And it was an ingenious marketing campaign. It was an ingenious marketing campaign for the movie.
[43:37.000 --> 43:41.000]  It was an ingenious marketing campaign for the CIA's policies of assassination.
[43:41.000 --> 43:48.000]  And it's an ingenious marketing campaign for this new CISPA Act that they're going to try to push on us in the beginning of the year.
[43:48.000 --> 43:52.000]  Well, that's the first time that they've ever opened a movie and streamed it live on the Internet like that.
[43:52.000 --> 43:54.000]  It's the first time in history that that's happened.
[43:54.000 --> 43:57.000]  So that's another little boost they get with that as well.
[43:57.000 --> 44:00.000]  Like you said, this was out of this world, genius marketing.
[44:00.000 --> 44:01.000]  Absolutely.
[44:01.000 --> 44:06.000]  And of course, it shows just how trivial everything is, how people got focused.
[44:06.000 --> 44:14.000]  They were completely able to take the American public's attention and make them think that they were standing up for free speech to go watch this movie.
[44:14.000 --> 44:22.000]  They clearly don't understand and won't listen to any of the emails that are about the Rand Corporation or the State Department or the CIA.
[44:22.000 --> 44:27.000]  All they want to look at is the emails about Angelina Jolie or whatever.
[44:27.000 --> 44:32.000]  And they completely swallow this phony cultural narrative that they're feeding them,
[44:32.000 --> 44:36.000]  which makes me very concerned about the next step, which is CISPA.
[44:36.000 --> 44:42.000]  But going back to this phony social narrative that they're trying to feed everybody,
[44:42.000 --> 44:51.000]  take a look at this report that we have from Alex Jones talking about the very same issue about four years ago with LeBron James.
[44:51.000 --> 45:02.000]  Society's don't change, whether it was the Roman Empire or Nazi Germany.
[45:02.000 --> 45:07.000]  The population is obsessed with sports and petty celebrities.
[45:07.000 --> 45:09.000]  And the United States is no different.
[45:09.000 --> 45:15.000]  MSNBC, the New York Times, they're all reporting that we are going into a depression.
[45:15.000 --> 45:21.000]  One of the greatest depressions in world history and our decadent, slob-like public.
[45:21.000 --> 45:25.000]  And that's not everyone, but large percentages of the public could care less.
[45:25.000 --> 45:27.000]  They're not involved in their communities.
[45:27.000 --> 45:31.000]  We've got 46 states on the verge of bankruptcy.
[45:31.000 --> 45:34.000]  The government's raising taxes on every level.
[45:34.000 --> 45:36.000]  The border with Mexico is collapsing.
[45:36.000 --> 45:41.000]  Mexico has collapsed and the public doesn't care because the media has set the agenda.
[45:41.000 --> 45:45.000]  And they tell you to care about LeBron James and his decision.
[45:45.000 --> 45:49.000]  And he's playing into it and is going to announce his stupid decision.
[45:49.000 --> 45:52.000]  It doesn't matter what basketball team he goes to.
[45:52.000 --> 45:55.000]  This is a distraction by design.
[45:55.000 --> 46:00.000]  We have the governor of the state he's currently living in in a bizarre We Are LeBron.
[46:00.000 --> 46:05.000]  We are the world literal worship fest with hundreds of celebrities.
[46:05.000 --> 46:15.000]  This is sickening.
[46:15.000 --> 46:23.000]  Imagine the Ohio governor begging and pleading on television and serenading LeBron James
[46:23.000 --> 46:25.000]  with hundreds of other celebrities.
[46:25.000 --> 46:29.000]  When Ohio is one of the states slated to go completely bankrupt.
[46:29.000 --> 46:30.000]  We're going into a depression.
[46:30.000 --> 46:35.000]  They're about to launch World War III with Iran openly.
[46:35.000 --> 46:40.000]  Fox News is reporting as if it's a good thing in New York state and Illinois
[46:40.000 --> 46:45.000]  that troops have helped arrest thousands of citizens and are doing gun sweeps in people's homes
[46:45.000 --> 46:47.000]  and searching people's cars.
[46:47.000 --> 46:49.000]  We're going in to martial law.
[46:49.000 --> 46:52.000]  Offshore banks have overthrown the U.S.
[46:52.000 --> 46:56.000]  They've stolen tens of trillions of dollars like we're some third world country they're looting.
[46:56.000 --> 46:58.000]  Everything's going to hell in a handbasket.
[46:58.000 --> 47:00.000]  So if you want to know why your children have no future.
[47:00.000 --> 47:02.000]  If you want to know why you're bankrupt.
[47:02.000 --> 47:03.000]  If you want to know why you're in debt.
[47:03.000 --> 47:08.000]  If you want to know why you have no future and have lost your job or getting your pay cut.
[47:08.000 --> 47:11.000]  It's because your priorities are wrong.
[47:11.000 --> 47:13.000]  It's because you let that idiot box.
[47:13.000 --> 47:18.000]  The television program used since the days that your mother and father set you in front of the TV
[47:18.000 --> 47:21.000]  for 12 hours a day in your crap filled diapers.
[47:21.000 --> 47:27.000]  It's not too late to admit we're a sick, decadent, degenerate society crumbling.
[47:27.000 --> 47:30.000]  We are Rome. It's 410.
[47:30.000 --> 47:32.000]  We're about to collapse, ladies and gentlemen.
[47:32.000 --> 47:34.000]  I know you won't know. You know about LeBron James.
[47:34.000 --> 47:38.000]  You don't know 410 is when Rome completely fell to Alaric, the Visigoth leader.
[47:38.000 --> 47:40.000]  You better learn history. This is dangerous.
[47:40.000 --> 47:42.000]  Don't say you weren't warned.
[47:42.000 --> 47:44.000]  The globalist engineers.
[47:44.000 --> 47:48.000]  The globalist social engineers look at you and how pathetic you are
[47:48.000 --> 47:52.000]  and how the whole world is waiting to see where LeBron James goes.
[47:52.000 --> 47:56.000]  The social controllers look at you and see how you're obsessed with LeBron James.
[47:56.000 --> 47:58.000]  And they decide we've got a bunch of schmucks.
[47:58.000 --> 48:02.000]  We've got a bunch of idiots. We've got a bunch of morons right where we want them.
[48:02.000 --> 48:05.000]  Let's destroy their society. Let's loot it. Let's pass carbon taxes.
[48:05.000 --> 48:07.000]  Let's expand NAFTA and GATT.
[48:07.000 --> 48:10.000]  Let's announce an end to the dollar as the global reserve currency.
[48:10.000 --> 48:13.000]  You know what that means? We've already lost almost all our industry.
[48:13.000 --> 48:15.000]  We're already in a depression.
[48:15.000 --> 48:17.000]  When they get rid of the dollar as the world reserve currency,
[48:17.000 --> 48:20.000]  your life as you know it is officially over.
[48:20.000 --> 48:23.000]  You're going to be a third world slave like they are in Mexico or Nigeria.
[48:23.000 --> 48:27.000]  And you know what? Those people down there at least know why they're slaves.
[48:27.000 --> 48:29.000]  You are so stupid and so focused on crap,
[48:29.000 --> 48:34.000]  you'll probably still be talking about Lindsay Lohan when you're living as a homeless person on the street.
[48:34.000 --> 48:38.000]  My friends, we've got to set our priorities and set them now.
[48:38.000 --> 48:42.000]  Liberty or tyranny. You've got to wake up and decide what is important to you.
[48:42.000 --> 48:45.000]  Saving our republic, stopping the globalist takeover,
[48:45.000 --> 48:49.000]  or knowing all the mindless trivia about LeBron James and Lindsay Lohan.
[48:49.000 --> 48:55.000]  There isn't much more time on begging you to ask yourselves to look in the mirror
[48:55.000 --> 48:58.000]  and really realize how sick this is.
[48:58.000 --> 49:00.000]  It's not bad like a basketball game,
[49:00.000 --> 49:03.000]  but it is mentally ill and sick to buy into this manufactured hype
[49:03.000 --> 49:07.000]  and to have government officials that should be working for the people
[49:07.000 --> 49:11.000]  sitting there in these disgusting media spectacles worshiping somebody.
[49:11.000 --> 49:17.000]  Our role models, our icons, the people that our children look up to
[49:17.000 --> 49:22.000]  and model themselves after are not inventors and scientists and trailblazers anymore.
[49:22.000 --> 49:28.000]  That's why America's gone from the greatest to the most pathetic in every statistical analysis you look at.
[49:28.000 --> 49:31.000]  And it's only getting worse. We still got a lot of great people in this country.
[49:31.000 --> 49:36.000]  But with Pete Rose and LeBron James and Michael Vick being our heroes,
[49:36.000 --> 49:39.000]  we're a joke. We're clowns.
[49:39.000 --> 49:42.000]  They've taken our heroes and our role models away.
[49:42.000 --> 49:44.000]  Ladies and gentlemen, you have been warned
[49:44.000 --> 49:48.000]  and this whole LeBron James decision means absolutely nothing.
[49:48.000 --> 49:52.000]  This obsession with petty issues of little or no significance
[49:52.000 --> 49:54.000]  is the modern version of bread and circus.
[49:54.000 --> 49:58.000]  It is the opium of the masses and it's why we are dumbed down slaves
[49:58.000 --> 50:02.000]  with no future if we don't wake up. You have been warned.
[50:02.000 --> 50:07.000]  LeBron came with a big time focus on LeBron.
[50:07.000 --> 50:10.000]  They asked LeBron if his focus has reached a new height.
[50:10.000 --> 50:12.000]  Well, things don't really change, do they?
[50:12.000 --> 50:15.000]  That was four years ago and now LeBron James is back in the news.
[50:15.000 --> 50:19.000]  We've just had a big dust-up about a silly little movie.
[50:19.000 --> 50:26.000]  And of course, the American public didn't realize how they're being played by the Rand Corporation, by the CIA,
[50:26.000 --> 50:33.000]  how the government is using this to push forward a narrative of control in the name of copyright protection.
[50:33.000 --> 50:36.000]  They're going to control the Internet by shutting it down.
[50:36.000 --> 50:38.000]  We're going to come right back with some news.
[50:38.000 --> 50:42.000]  We're also going to take your calls at 800-259-9231.
[50:42.000 --> 50:46.000]  That's 800-259-9231. Stay with us. We've got a lot of news.
[50:46.000 --> 50:50.000]  Second Amendment, they're suggesting it's stupid and we need to get rid of it.
[50:50.000 --> 50:54.000]  That's why you've got to worry about a con con, a constitutional convention.
[50:54.000 --> 51:15.000]  We'll be right back.
[51:24.000 --> 51:29.000]  That's 800-686-2237.
[51:54.000 --> 51:58.000]  Remember, Immudine is key support for your immune system.
[52:24.000 --> 52:27.000]  We'll be right back with some news.
[52:54.000 --> 52:58.000]  MyPatriotSupply.com
[53:24.000 --> 53:26.000]  Pockets.com
[53:26.000 --> 53:55.000]  Digestive health is key to wellness and ProEM1 is the key to digestive health.
[53:56.000 --> 53:59.000]  Pockets.com
[54:27.000 --> 54:30.000]  It's not just one. Of course, we've got multiple ones in this story.
[54:30.000 --> 54:36.000]  And it's also a story about Common Core and how they're doctorating our children with that.
[54:36.000 --> 54:39.000]  Now, we've got a lecture at Portland State University basically saying,
[54:39.000 --> 54:42.000]  repeal the Second Amendment. It's stupid. Surround it. Grab it.
[54:42.000 --> 54:44.000]  Bring it to the back room. Pull down the shades and end it.
[54:44.000 --> 54:46.000]  Okay, petition for it. Get it on the ballot.
[54:46.000 --> 54:50.000]  Get it done by enough of the US populace, by enough people in enough states
[54:50.000 --> 54:54.000]  to get it consigned to the dustbin of history.
[54:54.000 --> 54:56.000]  You think he really hates it?
[54:56.000 --> 54:58.000]  I think he really hates the Second Amendment.
[54:58.000 --> 55:02.000]  Listen, that's the danger of a constitutional convention.
[55:02.000 --> 55:06.000]  Trying to strengthen the Constitution by changing it.
[55:06.000 --> 55:09.000]  You're going to have things like that happen.
[55:09.000 --> 55:15.000]  And it doesn't do any good to change the wording of the law when it's ignored now by our government.
[55:15.000 --> 55:19.000]  They ignore the Constitution that they swear allegiance to.
[55:19.000 --> 55:22.000]  They could care less, really, what it says.
[55:22.000 --> 55:24.000]  Really make things worse.
[55:24.000 --> 55:28.000]  You could make the language stronger, but the problem is the people that are there.
[55:28.000 --> 55:31.000]  The problem is even broader than that.
[55:31.000 --> 55:37.000]  It's the amount of power and money that is concentrated in Washington, Inc.
[55:37.000 --> 55:43.000]  And that Washington, Incorporated, is going to continue to draw corporations to it.
[55:43.000 --> 55:47.000]  Ruthless people who want that power. Corporations who want that money.
[55:47.000 --> 55:51.000]  That's the problem, is the black hole that is in Washington, that power.
[55:51.000 --> 55:55.000]  They don't think it can be changed, certainly not by wording on a piece of paper
[55:55.000 --> 55:58.000]  because they don't pay any attention to the law.
[55:58.000 --> 56:03.000]  It's not going to be changed unless we circumscribe it, unless we shut it down from the outside.
[56:03.000 --> 56:07.000]  And that means exercising the Ninth and Tenth Amendment, using state power,
[56:07.000 --> 56:13.000]  using state nullification, using jury nullification to shut down these invalid laws.
[56:13.000 --> 56:17.000]  They go on, this is from a Texas A&M University School of Law professor
[56:17.000 --> 56:22.000]  who asked, why do we have such an allegiance to the Constitution that was driven by 18th century concerns?
[56:22.000 --> 56:27.000]  See, when you've got a law professor that questions why we have an allegiance to the Constitution,
[56:27.000 --> 56:31.000]  that's the one, that's the kind of person who is teaching lawyers.
[56:31.000 --> 56:33.000]  That's how deep we are.
[56:33.000 --> 56:35.000]  But it starts even before they get into law school.
[56:35.000 --> 56:39.000]  They start propagandizing people in much lower grades.
[56:39.000 --> 56:42.000]  And this is the issue of Common Core.
[56:42.000 --> 56:47.000]  In the article, Kit Daniels points out six graders at the Bryant School District in Arkansas
[56:47.000 --> 56:51.000]  were given an assignment last year to revise the outdated Bill of Rights
[56:51.000 --> 56:58.000]  by deleting and replacing two amendments using the War on Terror and the Patriot Act as a guide.
[56:58.000 --> 57:05.000]  That's very telling because, you know, the War on Terror, the War on Drugs, the Patriot Act have replaced the Constitution.
[57:05.000 --> 57:11.000]  So what they're trying to do is get the kids to think, and this is a Rand Corporation technique,
[57:11.000 --> 57:15.000]  get them to think that it was their idea to change this.
[57:15.000 --> 57:19.000]  You come in with something that is unconstitutional and say,
[57:19.000 --> 57:27.000]  we have these transcendent principles like now the Patriot Act is a transcendent principle that supersedes the Constitution.
[57:27.000 --> 57:29.000]  Everything is classified.
[57:29.000 --> 57:32.000]  That's the highest veneration we can give to anything.
[57:32.000 --> 57:37.000]  Remember the story that came up yesterday on Infowars.com about how they're going to start going through the
[57:37.000 --> 57:43.000]  sewerage of localities so they can test in real time whether or not people are using drugs.
[57:43.000 --> 57:47.000]  They're going to test our poop to see if there's illegal drugs in our poop.
[57:47.000 --> 57:51.000]  And Alex pointed out, I'd never heard this story before, back in 2006,
[57:51.000 --> 57:57.000]  Wayne Madsen wrote an article about Bush's trip to Austria and how they flew in a special toilet
[57:57.000 --> 58:01.000]  so they could capture all of his excrement and send it back.
[58:01.000 --> 58:07.000]  You see, if you're going to worship the state in America, you make something national security.
[58:07.000 --> 58:10.000]  That's the highest form of veneration that you can do.
[58:10.000 --> 58:14.000]  So they made his excrement an issue of national security.
[58:14.000 --> 58:17.000]  That's the kind of deep doo-doo that we're in here.
[58:17.000 --> 58:20.000]  I'm going to take your calls right after we come back from the break,
[58:20.000 --> 58:24.000]  and of course there's a lot of surprises coming up for us in this new year.
[58:24.000 --> 58:27.000]  There's something in Austin that you won't believe that they're going to do to us,
[58:27.000 --> 58:33.000]  but it's probably headed to your area as well because they always roll these things out nationwide.
[58:33.000 --> 58:35.000]  Stay with us and I'll tell you what it's about.
[58:35.000 --> 59:04.000]  We'll be right back.
[59:05.000 --> 59:34.000]  We turned jeans inside out, diamond gusset jeans, made in the USA with unparalleled quality.
[59:34.000 --> 59:39.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection,
[59:39.000 --> 59:41.000]  so you can ride all day with confidence.
[59:41.000 --> 59:44.000]  Order yours at gusset.com.
[59:44.000 --> 59:51.000]  Diamond gusset jeans, got it. Others don't.
[59:51.000 --> 01:00:05.000]  You're listening to the Alex Jones Show.
[01:00:05.000 --> 01:00:10.000]  Big Brother, mainstream media, government cover-ups.
[01:00:10.000 --> 01:00:13.000]  You want answers? Well, so does he.
[01:00:13.000 --> 01:00:27.000]  He's Alex Jones on the GCN Radio Network, and now, live from Austin, Texas, Alex Jones.
[01:00:27.000 --> 01:00:30.000]  Welcome back to the Alex Jones Show. I'm your host, David Knight,
[01:00:30.000 --> 01:00:32.000]  and we're going to go to your calls right now.
[01:00:32.000 --> 01:00:36.000]  We were just talking about the article up on Infowars.com where college professors
[01:00:36.000 --> 01:00:41.000]  and common core curriculums are calling for the repeal of the Second Amendment.
[01:00:41.000 --> 01:00:43.000]  We've got Reverend Vaughn.
[01:00:43.000 --> 01:00:46.000]  Reverend Vaughn, I guess? I don't know where he's from,
[01:00:46.000 --> 01:00:50.000]  but he's wanted to call about the Second Amendment. Go ahead.
[01:00:50.000 --> 01:00:51.000]  Yes, I can hear me.
[01:00:51.000 --> 01:00:53.000]  Yes, here you go. Go ahead.
[01:00:53.000 --> 01:00:55.000]  Yes, and it's Reverend Bolt.
[01:00:55.000 --> 01:00:58.000]  Oh, okay, all right. Go ahead.
[01:00:58.000 --> 01:01:04.000]  A couple things. One is, in 1856, the U.S. Supreme Court had ruled
[01:01:04.000 --> 01:01:08.000]  this was a guy in Georgia was carrying a sword. He was arrested.
[01:01:08.000 --> 01:01:13.000]  The U.S. Supreme Court ruled in 1856 that any arms or any weapon
[01:01:13.000 --> 01:01:17.000]  that both the military and or the government can carry.
[01:01:17.000 --> 01:01:21.000]  So, thus, you can carry anything that the military carries.
[01:01:21.000 --> 01:01:26.000]  Number two, the thing is that gets me about these congressmen and senators
[01:01:26.000 --> 01:01:33.000]  trying to change the Constitution through executive actions and orders is this.
[01:01:33.000 --> 01:01:39.000]  It violates the Marbury versus Madison law. Long. Have you ever heard of that?
[01:01:39.000 --> 01:01:44.000]  Oh, yeah. Yeah. Yeah, it's interesting, too, when you mention that about weapons
[01:01:44.000 --> 01:01:49.000]  that the military would have, because, again, the American people are the militia.
[01:01:49.000 --> 01:01:54.000]  I remember, oh, about 30, 40 years ago, I had a kid who was a smart kid.
[01:01:54.000 --> 01:01:58.000]  He was going to government school at the time, and he was the salutatorian.
[01:01:58.000 --> 01:02:00.000]  The number two and grade point averages.
[01:02:00.000 --> 01:02:04.000]  They explained to me that, and this is what they were teaching them,
[01:02:04.000 --> 01:02:06.000]  that the National Guard was the militia.
[01:02:06.000 --> 01:02:11.000]  And I said, no, the National Guard didn't even come around until the 20th century,
[01:02:11.000 --> 01:02:14.000]  and it is a right of the people. You need to go back and look at the original
[01:02:14.000 --> 01:02:16.000]  documents to understand what the militia is about.
[01:02:16.000 --> 01:02:20.000]  They've gotten a lot more aggressive about that now.
[01:02:20.000 --> 01:02:24.000]  As we pointed out in the article, they're now trying to sell the idea that we have
[01:02:24.000 --> 01:02:28.000]  these transcendent things like the war on drugs or the war on terrorism or the Patriot Act.
[01:02:28.000 --> 01:02:32.000]  These things are over and above the Constitution, so kids in the sixth grade,
[01:02:32.000 --> 01:02:36.000]  we need you to rewrite the Constitution to be compatible with the Patriot Act.
[01:02:36.000 --> 01:02:39.000]  They've turned everything exactly upside down.
[01:02:39.000 --> 01:02:44.000]  See, they're talking about the war on terror. Terrorism is a military concept.
[01:02:44.000 --> 01:02:46.000]  It's going to grow a war there.
[01:02:46.000 --> 01:02:47.000]  Exactly.
[01:02:47.000 --> 01:02:51.000]  That is like, you can't kill an idea. Once you have an idea, it's out there forever.
[01:02:51.000 --> 01:02:52.000]  Exactly.
[01:02:52.000 --> 01:02:56.000]  So how are we going to kill terrorism? You can't.
[01:02:56.000 --> 01:02:59.000]  Yeah, it's a war on a tactic, exactly.
[01:02:59.000 --> 01:03:01.000]  But it all started with the war on drugs.
[01:03:01.000 --> 01:03:06.000]  That's where we got the SWAT teams that we now have out of control doing no-knock raids
[01:03:06.000 --> 01:03:08.000]  for the most trivial things.
[01:03:08.000 --> 01:03:10.000]  That's where all this militarization of the police started.
[01:03:10.000 --> 01:03:13.000]  That's where we started losing all of our individual freedoms.
[01:03:13.000 --> 01:03:15.000]  Started losing our due process.
[01:03:15.000 --> 01:03:20.000]  They started civil asset forfeiture charging inanimate objects with crimes.
[01:03:20.000 --> 01:03:24.000]  Not charging the people who own that inanimate object, but charging the car,
[01:03:24.000 --> 01:03:28.000]  the airplane, charging the wad of cash so they could just confiscate it.
[01:03:28.000 --> 01:03:30.000]  That's where this all began with the war on drugs.
[01:03:30.000 --> 01:03:33.000]  That's where they continue to step this up and justify,
[01:03:33.000 --> 01:03:36.000]  try to justify the police state, the militarized police state.
[01:03:36.000 --> 01:03:39.000]  And yet, when we want to talk about constitutional amendments,
[01:03:39.000 --> 01:03:42.000]  there was a constitutional amendment required to prohibit alcohol.
[01:03:42.000 --> 01:03:46.000]  Where's the constitutional amendment that prohibits marijuana,
[01:03:46.000 --> 01:03:48.000]  that prohibits any of these substances?
[01:03:48.000 --> 01:03:50.000]  They don't have one, and they don't have the power,
[01:03:50.000 --> 01:03:53.000]  according to the Ninth and Tenth Amendment, to prohibit the drugs.
[01:03:53.000 --> 01:03:56.000]  They don't have the constitutional authority to do that in the first place.
[01:03:56.000 --> 01:03:58.000]  Exactly.
[01:03:58.000 --> 01:04:03.000]  And the thing that would really freak out a lot of those that are in the elected office
[01:04:03.000 --> 01:04:08.000]  is George Washington actually grew marijuana and hemp.
[01:04:08.000 --> 01:04:12.000]  Hemp for paper products and marijuana for medicinal purposes.
[01:04:12.000 --> 01:04:15.000]  Well, it just shows how desperate they are to afford their agenda
[01:04:15.000 --> 01:04:20.000]  when they take something like hemp that doesn't have any hallucinogenic properties in it.
[01:04:20.000 --> 01:04:24.000]  And because of its similarity to marijuana, that they would even prohibit that.
[01:04:24.000 --> 01:04:28.000]  That's how paranoid and overreaching they are, but they clearly don't have the authority.
[01:04:28.000 --> 01:04:30.000]  Thanks, we're going to come right back.
[01:04:30.000 --> 01:04:33.000]  After the break, we're going to talk about some of the surprises
[01:04:33.000 --> 01:04:35.000]  that your government may have in store for you.
[01:04:35.000 --> 01:04:38.000]  They've got an amazing surprise in store for us in Austin,
[01:04:38.000 --> 01:04:41.000]  and it may be coming to your area.
[01:04:41.000 --> 01:04:45.000]  We have all these surprises that they spring on us on Christmas Eve, on New Year's Eve,
[01:04:45.000 --> 01:04:47.000]  and we've got a new law here in Austin.
[01:04:47.000 --> 01:04:49.000]  You'll probably have in your area starting New Year's Day.
[01:04:49.000 --> 01:04:51.000]  We'll be right back. Stay with us.
[01:05:19.000 --> 01:05:33.000]  The government's Department of Homeland Security is buying up loads of ammo.
[01:05:33.000 --> 01:05:37.000]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:05:37.000 --> 01:05:39.000]  Can you put two and two together?
[01:05:39.000 --> 01:05:44.000]  Infidel Body Armor can stop every round, including hollow points and 308 sniper rounds.
[01:05:44.000 --> 01:05:47.000]  It's reasonably priced and fully legal.
[01:05:47.000 --> 01:05:55.000]  But for how long, go to infidelbodyarmor.com, spelled I-N-F-I-D-E-L body armor dot com.
[01:05:55.000 --> 01:05:59.000]  Infidel Body Armor just won't quit.
[01:05:59.000 --> 01:06:06.000]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[01:06:06.000 --> 01:06:11.000]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest,
[01:06:11.000 --> 01:06:16.000]  effective colloidal silver on the market today for the lowest price available.
[01:06:16.000 --> 01:06:21.000]  You don't have to be a doctor to know the fall and winter months are the most dangerous time of year
[01:06:21.000 --> 01:06:24.000]  in North America when it comes to you and your family's health.
[01:06:24.000 --> 01:06:31.000]  InfoWarsLife.com is very excited to announce our biggest run yet of silver bullet colloidal silver
[01:06:31.000 --> 01:06:34.000]  exclusively available at InfoWarsLife.com.
[01:06:34.000 --> 01:06:39.000]  Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique
[01:06:39.000 --> 01:06:41.000]  that is free of toxic artificial additives.
[01:06:41.000 --> 01:06:46.000]  Now more than ever, it's important to stock up on high-quality silver bullet from InfoWarsLife.com
[01:06:46.000 --> 01:06:51.000]  and to help others during Christmas by teaching them about the powerful benefits of silver.
[01:06:51.000 --> 01:06:59.000]  Secure your silver bullet today at InfoWarsLife.com or by calling toll-free 888-2533139.
[01:06:59.000 --> 01:07:04.000]  Sold out for weeks through the difficult and extensive proprietary process behind its creation,
[01:07:04.000 --> 01:07:10.000]  the exclusive InfoWarsLife secret 12 formulation is now back in stock in the last limited shipment of 2014,
[01:07:10.000 --> 01:07:14.000]  the most bioactive form that has been created with our proprietary process.
[01:07:14.000 --> 01:07:19.000]  This ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed over the last two years
[01:07:19.000 --> 01:07:24.000]  and is based on cellular science of how your body actively absorbs essential nutrients.
[01:07:24.000 --> 01:07:27.000]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[01:07:27.000 --> 01:07:29.000]  No needles, no injections.
[01:07:29.000 --> 01:07:33.000]  Vitamin B12 deficiency is linked to scores of serious problems.
[01:07:33.000 --> 01:07:39.000]  And secret 12 is a fusion of two organic proprietary forms of vitamin B12.
[01:07:39.000 --> 01:07:44.000]  Bringing you a true nutraceutical quality vitamin B12 secret 12.
[01:07:44.000 --> 01:07:50.000]  Secret 12 is an excellent Christmas gift and is tailor-made to boost your New Year's resolutions.
[01:07:50.000 --> 01:07:52.000]  Supplies of secret 12 are very limited.
[01:07:52.000 --> 01:08:11.000]  Secure yours today at infowarslife.com or by calling toll-free 888-2533139.
[01:08:11.000 --> 01:08:14.000]  Welcome back to the Alex Jones Show. I'm David Knight, your host today.
[01:08:14.000 --> 01:08:17.000]  We're going to be joined in the next hour with John Rappaport.
[01:08:17.000 --> 01:08:19.000]  We're going to talk about the GMO war.
[01:08:19.000 --> 01:08:25.000]  We're going to talk about the hidden agendas and the way they're using propaganda to hide what they're going to do
[01:08:25.000 --> 01:08:29.000]  and talk about really strategize as to where we really need to attack them.
[01:08:29.000 --> 01:08:33.000]  But I think we've been caught up on the labeling issue too much.
[01:08:33.000 --> 01:08:36.000]  I think there's other ways, more important ways to go after GMO.
[01:08:36.000 --> 01:08:38.000]  So we're going to talk to John Rappaport.
[01:08:38.000 --> 01:08:43.000]  He had an excellent article last week about this very issue.
[01:08:43.000 --> 01:08:49.000]  And of course, we have an article up today about Monsanto now trying to patent natural tomatoes.
[01:08:49.000 --> 01:08:59.000]  See, it all ties together just like this Sony interview and how they're trying to tie that into the copyright protection and internet control.
[01:08:59.000 --> 01:09:05.000]  So they have to control the internet so they can protect their copyrights and they want to copyright everything.
[01:09:05.000 --> 01:09:08.000]  The corporations want to own everything.
[01:09:08.000 --> 01:09:10.000]  They don't want you growing your own food.
[01:09:10.000 --> 01:09:12.000]  They don't want you exchanging your seeds.
[01:09:12.000 --> 01:09:18.000]  They want to sell everything to everybody and make you pay royalties for everything you do,
[01:09:18.000 --> 01:09:24.000]  whether it's energy usage or whether it's growing your own food or whether it's listening to or creating music.
[01:09:24.000 --> 01:09:26.000]  They want to get a piece of everything.
[01:09:26.000 --> 01:09:33.000]  So you write your own music, it's going to get increasingly more difficult for you to escape these copyright laws that never end
[01:09:33.000 --> 01:09:37.000]  but go on for eternity because that's what the major corporations want.
[01:09:37.000 --> 01:09:42.000]  Now before we go back to your calls, I had talked about some new surprises that are coming up
[01:09:42.000 --> 01:09:46.000]  because this is the time of year that the government loved to surprise us with data
[01:09:46.000 --> 01:09:50.000]  and they loved to surprise us with new laws.
[01:09:50.000 --> 01:09:52.000]  And we've seen some of this in the past.
[01:09:52.000 --> 01:09:57.000]  Remember, it was on the 23rd of December, 1913, that they passed the Federal Reserve Act
[01:09:57.000 --> 01:10:00.000]  when a lot of congressmen had left town.
[01:10:00.000 --> 01:10:02.000]  They went ahead and put that through.
[01:10:02.000 --> 01:10:06.000]  Now the Senate passed Obamacare back in 2009 on Christmas Eve as well.
[01:10:06.000 --> 01:10:13.000]  Obama signed the NDAA into law, the one that had indefinite detention without trial
[01:10:13.000 --> 01:10:18.000]  where the military could pick up civilians inside the U.S. and hold them indefinitely,
[01:10:18.000 --> 01:10:20.000]  ship them to another area that's called rendition.
[01:10:20.000 --> 01:10:25.000]  He passed that for the first time on a Christmas, on a New Year's Eve, rather.
[01:10:25.000 --> 01:10:28.000]  And so this year we've already had a little bit of a gift.
