[00:00.000 --> 00:12.000]  Big Brother mainstream media government cover-ups you want answers well so does he
[59:15.000 --> 59:20.000]  Welcome to GCNLive.com.
[59:46.000 --> 59:55.000]  Waging war on corruption.
[59:55.000 --> 59:59.000]  Alex Jones on the GCN radio network.
[59:59.000 --> 1:00:03.000]  Big brother.
[1:00:03.000 --> 1:00:05.000]  Mainstream media.
[1:00:05.000 --> 1:00:06.000]  Government coverups.
[1:00:06.000 --> 1:00:10.000]  You want answers?
[1:00:10.000 --> 1:00:12.000]  Well, so does he.
[1:00:12.000 --> 1:00:24.000]  as he. He's Alex Jones on the GCN Radio Network. And now, live from Austin, Texas, Alex Jones.
[1:00:24.000 --> 1:00:29.240]  We are back live into the second hour. Wide open telephones. I'm going to go through the
[1:00:29.240 --> 1:00:34.400]  three stats of important news on the other side of this break. But right now, let's go
[1:00:34.400 --> 1:00:42.880]  ahead and take a call. Let's talk to Virgil in Oklahoma, then Mark and others. Virgil, welcome.
[1:00:42.880 --> 1:00:49.080]  Hey, Alex. How's it going, man? Good. I wanted to plug an idea of mine that I've got. And this is
[1:00:49.080 --> 1:00:54.200]  assuming the establishment gives us time to do this. 2010 house representatives, the whole
[1:00:54.200 --> 1:00:59.760]  freaking thing is up for grabs. I'm going to be starting a website soon that will hopefully
[1:00:59.760 --> 1:01:07.040]  organize and motivate the population into finding real people, not career politicians, to put into
[1:01:07.040 --> 1:01:13.520]  these seats. Worst case scenario, we stop legislation, make them show their hand. Best case
[1:01:13.520 --> 1:01:18.640]  scenario, we replace the cancer that is our system and start fighting back against the
[1:01:18.640 --> 1:01:23.000]  banksters and all that worldwide. But anyway, I wanted to get your input on that. Thanks,
[1:01:23.000 --> 1:01:31.680]  man, and keep up the good work. Thank you. Big ideas start small. They start with the
[1:01:31.680 --> 1:01:40.920]  idea and then they get rolling by someone putting that idea into action. And it doesn't
[1:01:40.920 --> 1:01:48.360]  always work, but more times than not, it does. The idea to have the states declare sovereignty
[1:01:48.360 --> 1:01:55.040]  started back in the mid nineties and it's really gaining steam today. The idea to audit
[1:01:55.040 --> 1:02:02.880]  the Fed and then abolish it has been pushed by Ron Paul for close to 30 years. Now we're
[1:02:02.880 --> 1:02:08.520]  getting down to the end of the line and it's an, it's inexorable. They can try to block
[1:02:08.520 --> 1:02:13.720]  it this year or even next year, but now people are identifying the true government, the true
[1:02:13.720 --> 1:02:19.560]  power structure. And so time is running off with the establishment. If you see a slick
[1:02:19.560 --> 1:02:28.040]  establishment politician up there and the media is pushing them, you know they're bad.
[1:02:28.040 --> 1:02:37.120]  Vote out any incumbent Democrats, any Republicans that side with them, people like Lindsey Graham,
[1:02:37.120 --> 1:02:44.320]  and vote for people that actually have a good platform. It's constitutional. Government
[1:02:44.320 --> 1:02:53.720]  is the cancer. No matter who you put in office, if we can't massively cut the size of government,
[1:02:53.720 --> 1:03:00.160]  the corrupt institution of government itself will continue to metastasize and grow. That's
[1:03:00.160 --> 1:03:06.080]  why government tripled under George Bush, government tripled in the eight years of George
[1:03:06.080 --> 1:03:15.720]  W. Bush. It more than doubled exponentially in the first 10 months of Barack Obama's
[1:03:15.720 --> 1:03:20.280]  administration. You can just search into that term, startpage.com or Google or whatever
[1:03:20.280 --> 1:03:26.320]  you like. You can pull it up. Obama has spent more money than all presidents before him
[1:03:26.320 --> 1:03:31.880]  combined, but that isn't Barack Obama doing that. He's just the latest front man as the
[1:03:31.880 --> 1:03:39.160]  total banking takeover accelerates into its final phase. Everything accelerates. It's
[1:03:39.160 --> 1:03:44.920]  like a piece of paper you throw in the fire. The first second or two, it yellows, it browns,
[1:03:44.920 --> 1:03:52.600]  it blackens, it crinkles, and then suddenly it flashes into flame. The flashing into flame
[1:03:52.600 --> 1:03:58.280]  has now begun. The open announcements of world government, global taxes, total micromanagement
[1:03:58.280 --> 1:04:07.640]  and control of your life. It's all happening now, but the enemy is strong at this point,
[1:04:07.640 --> 1:04:14.080]  but also weak because now they are revealing themselves. First, they said there is no world
[1:04:14.080 --> 1:04:18.240]  government. There is no plan for global tax. There's no such thing. The federal reserve
[1:04:18.240 --> 1:04:23.360]  isn't private. Now they go, yeah, it's private and we're going to regulate every facet of
[1:04:23.360 --> 1:04:26.800]  society and every facet of business and we're setting up a bank of the world. You're going
[1:04:26.800 --> 1:04:30.400]  to pay your taxes too, but if you want the economy to come back, you better give in to
[1:04:30.400 --> 1:04:36.480]  us. We've got a gun to your collective heads. But all the yuppies and trendy, see, they
[1:04:36.480 --> 1:04:42.480]  were told for decades, no such thing as world government. So they get up on TV and apologize
[1:04:42.480 --> 1:04:46.160]  and go, I guess world government does exist. Should we be for it or against it? And they
[1:04:46.160 --> 1:04:50.600]  go, I guess I'm for it because I like to feel like I'm part of the establishment. So I'll
[1:04:50.600 --> 1:04:57.240]  go ahead and say I'm for world government. These are pathetic social climbing jellyfish
[1:04:57.240 --> 1:05:01.920]  and they are our enemies. They are the real problem. This is Alex Jones with five good
[1:05:01.920 --> 1:05:06.960]  reasons you should consider buying a solar power generator. Number one, new climate legislation
[1:05:06.960 --> 1:05:11.480]  could easily double or triple your electric bill. Number two, our new energies are wants
[1:05:11.480 --> 1:05:16.440]  to control how much power your electric company allows you to have. It's true. Total government
[1:05:16.440 --> 1:05:21.520]  control of electricity in the name of smart grid technology is coming. Number three, in
[1:05:21.520 --> 1:05:26.280]  some areas of the country, the power grid is dangerously overloaded. And now new socialist
[1:05:26.280 --> 1:05:31.040]  legislation is only compounding the problem. Number four, dangerous weather is always a
[1:05:31.040 --> 1:05:35.080]  threat to local grids. Every year, thousands of families lose their power from weather
[1:05:35.080 --> 1:05:40.080]  related onages. Number five, a solar power generator provides powerful backup insurance
[1:05:40.080 --> 1:05:43.520]  and peace of mind. Folks, I really believe in the solar power generators offered by
[1:05:43.520 --> 1:05:50.480]  Solutions from Science, one of my oldest sponsors. You can get more information at www.mysolarbackup.com.
[1:05:50.480 --> 1:05:56.280]  That's mysolarbackup.com. Remember, the government doesn't own the sun, so go to mysolarbackup.com
[1:05:56.280 --> 1:06:00.480]  or call 1-877-327-0365.
[1:06:00.480 --> 1:06:04.560]  Have you heard that millionaire, entrepreneur, businessman, your congressional candidate
[1:06:04.560 --> 1:06:08.760]  and author Robert Beatles wrote a new book called Here's What You Do. You can buy it
[1:06:08.760 --> 1:06:14.520]  at here'swhatyoudo.net as an e-book for six bucks or the book for ten bucks and we have
[1:06:14.520 --> 1:06:18.920]  an audio book on its way for you commuters as well. Here's what you do tells you exactly
[1:06:18.920 --> 1:06:24.200]  what to do to survive and thrive in these harsh economic times. This book will work
[1:06:24.200 --> 1:06:29.520]  for anyone, rich, poor, middle class, it doesn't matter. This book truly has the information
[1:06:29.520 --> 1:06:33.160]  that can make you wealthy and it will tell you how to protect your wealth as well. You
[1:06:33.160 --> 1:06:37.000]  know the government isn't looking out for you. You need to look out for yourself. The
[1:06:37.000 --> 1:06:41.120]  economy is bad, but it's probably gonna get worse. You must prepare and make sure you
[1:06:41.120 --> 1:06:46.800]  are able to financially take care of yourself and your loved ones. Go to here'swhatyoudo.net
[1:06:46.800 --> 1:06:52.960]  and start today. Again, it is here's what you do.net. That's here's what you do.net.
[1:06:52.960 --> 1:07:06.520]  One last time, it's here's what you do.net.
[1:07:06.520 --> 1:07:12.400]  Chemicals are in our foods and chemicals are in our air. Chemicals are in our water supply.
[1:07:12.400 --> 1:07:18.960]  We purify our air and we purify our water and yet we forget to purify our bodies. Funny,
[1:07:18.960 --> 1:07:23.600]  our bodies continue to absorb these deadly toxins and chemicals every day. Isn't it
[1:07:23.600 --> 1:07:31.280]  time to make a change? Maybe a life change? Get rid of toxins and chemicals. Get the t.com.
[1:07:31.280 --> 1:07:38.680]  Now go on to GetTheT.com and order your protection today. Our testimonies tell the truth, GetTheT.com
[1:07:38.680 --> 1:07:50.160]  or you can call us at 928-308-0408. That's 928-308-0408. Cleanse from toxins and chemicals,
[1:07:50.160 --> 1:08:02.000]  lose some weight and get free from unhealthy living. Order today at GetTheT.com.
[1:08:02.000 --> 1:08:21.680]  These that T. Rex in political talk. Alex Jones on the GCN Radio Network.
[1:08:21.680 --> 1:08:44.320]  All right, I'm going to go through some of the news today and then we're going to take
[1:08:44.320 --> 1:08:50.080]  your phone calls. And I would hope that listeners would want to comment on some of the news
[1:08:50.080 --> 1:09:00.360]  items I have here in front of me today. The New York Times calmly reports as if they're
[1:09:00.360 --> 1:09:09.560]  just talking about the price of motor oil. They just calmly report that the brother
[1:09:09.560 --> 1:09:15.840]  of Afghan leader is said to be on CIA payroll. Gee, you think so? I mean, Mohammed Karzai
[1:09:15.840 --> 1:09:21.120]  is a former Unicol executive tied in with the State Department and the CIA. That entire
[1:09:21.120 --> 1:09:26.440]  government is a puppet government. It's admitted it's a puppet government and the people are
[1:09:26.440 --> 1:09:33.340]  tired of being occupied there. And there is always going to be civil war and death there
[1:09:33.340 --> 1:09:43.840]  because of the 500 plus billion dollars of raw opium that is shipped out of the nation
[1:09:43.840 --> 1:09:58.680]  each year. Over 80% of world opium is produced inside of Afghanistan. The US forces guard
[1:09:58.680 --> 1:10:04.360]  the opium and the excuse says, well, if we don't guard it and work with the warlords,
[1:10:04.360 --> 1:10:10.280]  they'll turn against us. That's how they sell our government, our media, our culture on
[1:10:10.280 --> 1:10:16.640]  pure evil. Oh yes, we're guarding it. But then if you're caught using it in Austin, Texas
[1:10:16.640 --> 1:10:26.400]  or in Chicago, Illinois, you're going to be put in prison. That's how this works. That's
[1:10:26.400 --> 1:10:33.080]  how this country works. It is the ultimate in hypocrisy. And they go on to admit that
[1:10:33.080 --> 1:10:40.880]  he is one of the biggest narcotics traffickers in the country. So I'm going to go over more
[1:10:40.880 --> 1:10:49.760]  of that later. There is a report here out of the Associated Press headline troops already
[1:10:49.760 --> 1:10:58.840]  outnumbered Taliban 12 to one. There are more than 100,000 international troops in Afghanistan
[1:10:58.840 --> 1:11:05.840]  working with 200,000 Afghan security forces and police. It adds up to 12 to one numerical
[1:11:05.840 --> 1:11:12.920]  advantage over Taliban rebels, but it hasn't led to anything close to victory because you've
[1:11:12.920 --> 1:11:18.960]  got a bunch of different tribes killing each other. You've got a bunch of different drug
[1:11:18.960 --> 1:11:28.280]  dealing tribes, drug dealing warlords. Most of them are controlled by the mayor of Kabul,
[1:11:28.280 --> 1:11:33.200]  Muhammad Karzai, the puppet president. He's really the mayor. That's all they hold and
[1:11:33.200 --> 1:11:39.640]  a few other cities and they have aircraft that fly over and spray with pesticides, the
[1:11:39.640 --> 1:11:44.600]  poppy fields that don't launder their money and their drugs through the CIA and the Federal
[1:11:44.600 --> 1:11:49.880]  Reserve. They sell it to the Russians and they sell it to the Pakistanis and they sell
[1:11:49.880 --> 1:11:55.720]  it to the Chinese. All the governments and all the secret police are involved in becoming
[1:11:55.720 --> 1:12:02.760]  billionaires. It's very fun and they're not going to be billionaires if opium and all
[1:12:02.760 --> 1:12:09.280]  its derivatives like heroin were decriminalized and said you poor, pathetic, stupid junkie
[1:12:09.280 --> 1:12:18.200]  on opiates destroying your life. The minute you decriminalize it, the junkies stop robbing
[1:12:18.200 --> 1:12:27.880]  your house, your computer, your jewelry, your car to get the $300 a day habit because now
[1:12:27.880 --> 1:12:32.800]  it's as cheap as cigarettes. And if they want to go ruin their lives and kill themselves,
[1:12:32.800 --> 1:12:38.320]  that's the case. And Europe has decriminalized and guess what? People stopped using heroin
[1:12:38.320 --> 1:12:44.120]  by over 50%. You can go pull the statistics up because they, they understand it's dirty.
[1:12:44.120 --> 1:12:52.200]  It's stupid. It's big bloody bruises all over you and tracks in your arteries, in your veins.
[1:12:52.200 --> 1:13:00.480]  It's dirty and disgusting, but all the crime leaves. This is a tax to the CIA and the Federal
[1:13:00.480 --> 1:13:04.880]  Reserve and how do the young women pay for it? They go out and they hook their bodies.
[1:13:04.880 --> 1:13:09.720]  They go out and they lay down with five, 10 men a day. They get HIV. They get hepatitis.
[1:13:09.720 --> 1:13:15.280]  They live in dirty hotel rooms. So all the money can be pumped back to the bankers. And
[1:13:15.280 --> 1:13:20.200]  so cops can run around running checkpoints, feeling real authoritative, searching your
[1:13:20.200 --> 1:13:25.040]  car. I don't use your dirty, filthy smack. I don't use your marijuana. I don't use your
[1:13:25.040 --> 1:13:29.440]  methamphetamine. I don't use your cocaine. I don't use any of your crap. I don't use
[1:13:29.440 --> 1:13:35.640]  your Ritalin, your Prozac, your flu shots, any of it. You got me. You scum, you filth,
[1:13:35.640 --> 1:13:41.520]  you trash that shipped this stuff in and pushing on our society. All right, I meant
[1:13:41.520 --> 1:13:48.800]  to just mention the headline. It's just, I'll never forget. It was about six months ago.
[1:13:48.800 --> 1:13:54.400]  I'm driving in the car home. You're listening to XM slash serious. Actually, I'm serious
[1:13:54.400 --> 1:14:02.680]  in my car, but now it's XM serious. The point is I'm driving in my car and I listened to
[1:14:02.680 --> 1:14:09.400]  a BBC news report 10 minutes long and everything is archived now at bbc.com. I meant to write
[1:14:09.400 --> 1:14:13.720]  down the name of it. I did and then wrote it on a receipt and then forgot to pull it
[1:14:13.720 --> 1:14:19.800]  up. I'm so busy. There's so much news, but it was a report on opium production. Somebody
[1:14:19.800 --> 1:14:23.520]  should dig that out and put it on YouTube. I wanted to play clips of it here, but the
[1:14:23.520 --> 1:14:29.480]  point is here's the New York times where they just in a paragraph just lightly mentioned,
[1:14:29.480 --> 1:14:38.400]  oh, he's the biggest drug dealer in the country. And by the way, he works for the CIA, Muhammad
[1:14:38.400 --> 1:14:45.200]  Karzai's brother. Of course he does, but, but there's that headline. You can go read
[1:14:45.200 --> 1:14:54.400]  that brother of Afghan leader is said to be a CIA payroll, but I'm driving down the road
[1:14:54.400 --> 1:15:02.320]  and I'm listening to the BBC and they report massive news like it's no big deal. Just like
[1:15:02.320 --> 1:15:06.760]  mainstream media will go, yeah, a lot of people do get yelling and beret or have seizures
[1:15:06.760 --> 1:15:11.840]  or die from the vaccine, but it's, it's, it's a good cause to pay. It's, it's, you know,
[1:15:11.840 --> 1:15:17.280]  the benefits outweigh the dangers. It doesn't. There are a few newscasts that tell the truth
[1:15:17.280 --> 1:15:24.080]  like that or some of the truth that they admitted can hurt you. It's the same thing with the
[1:15:24.080 --> 1:15:28.840]  whole opium situation. They admitted it was a $500 billion and that's raw. That's coming
[1:15:28.840 --> 1:15:35.480]  out of the country, 500 billion, $500 billion industry a year. It's secret like gold or,
[1:15:35.480 --> 1:15:41.600]  or, or art or collectibles. That's a whole black market currency, but the elites traffic
[1:15:41.600 --> 1:15:46.640]  in. So they get to loan it out eight to 10 times through fractional reserve banking.
[1:15:46.640 --> 1:15:56.840]  So what's a, what's 10 times 500 billion? It's, it's, it's $5 trillion, $5 trillion just out
[1:15:56.840 --> 1:16:04.160]  of Afghanistan. Now you now understand why the troops are there, but they just calmly
[1:16:04.160 --> 1:16:13.240]  announced and calmly admitted like they were talking about the price of pork bellies on
[1:16:13.240 --> 1:16:19.240]  the Chicago mercantile that the United States is a delicate balancing act fighting the Taliban
[1:16:19.240 --> 1:16:26.800]  and El Qaeda. That's how they say it in England. El Qaeda. They have a delicate balancing act
[1:16:26.800 --> 1:16:31.280]  when fighting the Taliban and El Qaeda, working with local warlords and chiefs whose main
[1:16:31.280 --> 1:16:38.160]  source of income is opium. So the US and British forces, German forces and UN, I for forces
[1:16:38.160 --> 1:16:45.060]  as well as NATO are forced to protect the opium. They don't like it, but they do it.
[1:16:45.060 --> 1:16:49.720]  And they cut to somebody from the state department going in the US. Well, yes, so we do have
[1:16:49.720 --> 1:16:53.840]  to do this or that would give the Taliban and El Qaeda a foothold and then they would take
[1:16:53.840 --> 1:17:00.320]  over. We've got to work with people and we don't like it, but, but Jeepers creepers.
[1:17:00.320 --> 1:17:06.440]  That's why you see us troops on mountain tops over the opium valleys. And yes, we do eradicate
[1:17:06.440 --> 1:17:11.440]  some. Would you eradicate some? And then they go on to say the Taliban and El Qaeda is opium.
[1:17:11.440 --> 1:17:18.640]  So they can't. Who do you think the warlords are? Who do you think these people are?
[1:17:18.640 --> 1:17:24.160]  The author of Jobbreaker, the CIA section chief who retired who we had on a few years ago.
[1:17:24.160 --> 1:17:31.600]  He admitted, he said, yes, the Taliban and El Qaeda did work for us previously, not anymore,
[1:17:31.600 --> 1:17:38.440]  of course. Doesn't matter if the FBI translator, civil Edmonds is now broken or gag ordering
[1:17:38.440 --> 1:17:50.440]  on public three months ago and stated on the record in court that the classified information
[1:17:50.440 --> 1:17:54.800]  that she told the 9 11 commission and that she was ordered to not tell the public was
[1:17:54.800 --> 1:18:01.200]  that she was listening to chatter of El Qaeda and Taliban taking orders from the CIA on
[1:18:01.200 --> 1:18:08.000]  the day of 9 11. She said they worked for them until the day of 9 11.
[1:18:08.000 --> 1:18:13.760]  Of course they did. And she said it was child kidnapping, money laundering, weapons running.
[1:18:13.760 --> 1:18:22.360]  Of course. Why does the CIA love Arab extremist and Muslim extremists, especially Wahhabist?
[1:18:22.360 --> 1:18:28.080]  Because they are cult members, folks. They are nuts. You can have a high level CIA operative
[1:18:28.080 --> 1:18:33.960]  like bin Laden or his henchmen and they can give orders to real psychopathic Muslim extremists
[1:18:33.960 --> 1:18:39.480]  who really think they're kidnapping children and bombing buildings and running drugs to
[1:18:39.480 --> 1:18:46.640]  fight the Western infidels. They're they're organic mind control slaves from the Muslim
[1:18:46.640 --> 1:18:51.520]  nations. This is better than any Manchurian candidate.
[1:18:51.520 --> 1:18:56.240]  They have been raised to believe this. This is in some of their cultures and some of the
[1:18:56.240 --> 1:19:01.000]  minority groups of the cultures. And they don't know they're working for Israel in the
[1:19:01.000 --> 1:19:04.920]  United States. They don't know they're working for British Intel, though it's been declassified
[1:19:04.920 --> 1:19:11.660]  many times. It was a Muslim extremist used to overthrow Mohammed Mosaic in 1953 and Iran.
[1:19:11.660 --> 1:19:17.840]  Operation Ajax, that's declassified. The U.S. and England went in and funded the Mullahs
[1:19:17.840 --> 1:19:25.960]  to overthrow the government because it was a secular mainline government. You see, that's
[1:19:25.960 --> 1:19:32.720]  what's so sick about this. Al Qaeda is Muslim terrorist. They are extremist and they've
[1:19:32.720 --> 1:19:39.000]  got people working for them who don't even know they're working for the U.S. government.
[1:19:39.000 --> 1:19:45.440]  That is how sick this is. And the troops are out there guarding the opium going, gee, well,
[1:19:45.440 --> 1:19:51.120]  oh, I guess we do this on the Taliban and Al Qaeda don't get the money. And then they
[1:19:51.120 --> 1:19:55.320]  just admit it like it's no big deal in the New York Times. You're called straight ahead
[1:19:55.320 --> 1:20:00.920]  in a bunch of other news. Stay with us.
[1:20:00.920 --> 1:20:05.900]  If you believe Obama is creating runaway inflation, I'll tell you how to profit from this insanity
[1:20:05.900 --> 1:20:11.800]  with a free kit. First, the facts. Obama is spending like a drunken sailor, $700 billion
[1:20:11.800 --> 1:20:18.720]  for tarp, $122 billion for AIG, more for Fannie and Freddie. The result? A deficit of over
[1:20:18.720 --> 1:20:24.840]  $1.8 trillion and the probability of interest rates going above 18% and inflation above
[1:20:24.840 --> 1:20:30.560]  20%. Now the good news. Scott Smith, the former chief investment analyst at Credit Suisse
[1:20:30.560 --> 1:20:36.320]  and editor of Swiss Confidential and Investment Newsletter, created a free inflation survival
[1:20:36.320 --> 1:20:42.160]  kit. The kit outlines how these circumstances created opportunities to turn $10,000 into
[1:20:42.160 --> 1:20:49.200]  as much as $431,000 in 12 to 18 months. If you're thinking about gold, get this free
[1:20:49.200 --> 1:21:00.760]  kit now by calling 888-314-8782. That's 888-314-8782 or go to the website inflationsurvivalkit.com.
[1:21:00.760 --> 1:21:04.840]  This is Alex Jones and I want to tell you about Graf Undersafes, the makers of the highest
[1:21:04.840 --> 1:21:08.760]  quality safes and vault doors available in the market today. Graf Undersafes are known
[1:21:08.760 --> 1:21:14.200]  as the Rolls Royce of safes. Since 1968, they have operated based on their original principle,
[1:21:14.200 --> 1:21:17.920]  quality above all else. Whether it's a custom fitted vault door safe, you can rest assure
[1:21:17.920 --> 1:21:21.740]  that your valuables will be protected. Do not buy into the illusion of security. At
[1:21:21.740 --> 1:21:26.520]  Graf Undersafes security is their sole purpose. Go to grafundersafes.com today to see their
[1:21:26.520 --> 1:21:32.520]  entire line of amazing products available or call 866-457-1801. Graf Undersafes are
[1:21:32.520 --> 1:21:36.600]  fire and burglary resistant and have a lifetime warranty. They have established an unequal
[1:21:36.600 --> 1:21:41.360]  reputation of quality for supplying their safes and vault doors to residential customers,
[1:21:41.360 --> 1:21:45.880]  commercial markets, and the jewelry industry alike. Protect the things you care about most.
[1:21:45.880 --> 1:21:54.080]  Go to grafundersafes.com. That's G-R-A-F-F-U-N-D-E-R safes.com or click on their banner at infowars.com
[1:21:54.080 --> 1:22:02.360]  today or call 866-457-1801. That's 866-457-1801.
[1:22:02.360 --> 1:22:06.840]  Are you wondering about your retirement portfolio? Are you confident that the financial advisor
[1:22:06.840 --> 1:22:11.520]  is experienced enough to combat climbing interest rates, taxes, and inflation? Stop guessing
[1:22:11.520 --> 1:22:15.880]  and go to the expert, Robert Chapman of The International Forecaster. When you subscribe
[1:22:15.880 --> 1:22:20.080]  to The International Forecaster, you get Robert Chapman's 45 years of experience and
[1:22:20.080 --> 1:22:24.400]  concise investment recommendations. Who needs sugar-coated excuses when you can get the
[1:22:24.400 --> 1:22:29.120]  cold hardbacks and proven investment leads you can't get anywhere else? For a free introductory
[1:22:29.120 --> 1:22:35.000]  copy to Robert Chapman's International Forecaster, subscribe now at theinternationalforecaster.com
[1:22:35.000 --> 1:22:42.720]  or call 877-479-8178. Experience the difference. When you subscribe, you can email Robert Chapman
[1:22:42.720 --> 1:22:47.440]  directly to obtain investment advice tailored just for you. Don't wait another minute. Subscribe
[1:22:47.440 --> 1:22:57.400]  today at theinternationalforecaster.com or call 877-479-8178. That's 877-479-8178.
[1:22:57.400 --> 1:23:05.000]  Do you have trouble getting through the day? Do you feel tired and worn out? Pounding expensive
[1:23:05.000 --> 1:23:09.640]  energy drinks? It's a proven fact. Many people do not get the proper daily intake of essential
[1:23:09.640 --> 1:23:14.080]  vitamins and nutrients. With the lifestyles we lead, eating fruits and vegetables is sometimes
[1:23:14.080 --> 1:23:20.400]  easier said than done. Introducing Choose 4 Health. Choose 4 Health brings you 16 powerful
[1:23:20.400 --> 1:23:25.080]  ingredients and one delicious chewable for around 75 cents per day. Each chewable contains
[1:23:25.080 --> 1:23:29.200]  a full day's worth of the necessary fruit and vegetable intake you need. Choose 4 Health
[1:23:29.200 --> 1:23:34.040]  also contains antioxidants and vitamin B12 to give you that extra boost to curb midday
[1:23:34.040 --> 1:23:40.800]  cravings for snacks, energy drinks and coffee. Call 1-800-210-1922 right now and you will
[1:23:40.800 --> 1:23:46.320]  receive a one week supply of Choose 4 Health absolutely free. Just pay shipping and handling.
[1:23:46.320 --> 1:23:57.960]  Call 1-800-210-1922. That's 1-800-210-1922 or visit OrderChoose.com. That's OrderCHEWS.com.
[1:23:57.960 --> 1:24:09.920]  Start your healthy lifestyle now. Come, you masters of war. Here to build the big guns.
[1:24:09.920 --> 1:24:25.560]  If you search the news term, county, city, state, feds to pay for tips on tax cheats,
[1:24:25.560 --> 1:24:31.240]  or environment cheats, or child abuse which means yelling at your child. It's not illegal
[1:24:31.240 --> 1:24:37.280]  to still take your child. You will see hundreds of new articles a day. They're just advertising
[1:24:37.280 --> 1:24:46.440]  everywhere to tattle and to spy. Here is the NBC headline out of Chicago Rats. City to
[1:24:46.440 --> 1:24:53.080]  pay for informing on tax cheats. Meanwhile, the feds in the last decade have reduced by
[1:24:53.080 --> 1:25:00.440]  over 90% the amount of FBI agents, secret service, Treasury Department investigators
[1:25:00.440 --> 1:25:09.320]  on supposed tax cheats for people worth more than a million dollars. They focus the few
[1:25:09.320 --> 1:25:13.800]  tax investigators, and I understand the income taxes of fraud the private Federal reserve.
[1:25:13.800 --> 1:25:19.080]  But if you're going to have it, the point is it's selectively enforced. More than half
[1:25:19.080 --> 1:25:24.600]  of Congress, the news is reported, is either behind on their taxes or don't pay taxes.
[1:25:24.600 --> 1:25:32.240]  Huge portions of the Treasury Department don't pay taxes. Geithner is a good example of that.
[1:25:32.240 --> 1:25:37.960]  Look at Rangel owning all these homes he wasn't paying for. These people do what they want,
[1:25:37.960 --> 1:25:43.800]  when they want, how they want. And then meanwhile, they're training the public to spy and tattle
[1:25:43.800 --> 1:25:51.280]  on each other. The reward would amount to some sort of percentage. Yes, that is the
[1:25:51.280 --> 1:25:58.680]  headline. You get a percentage of whatever comes in. So this is our new economy, everyone
[1:25:58.680 --> 1:26:04.360]  informing and spying and tattling. And it's not just about money. The government can monetize
[1:26:04.360 --> 1:26:08.360]  the debt, just issue itself whatever amount of money it wants. This is about dividing
[1:26:08.360 --> 1:26:14.640]  people further and not making the public trust each other so that everyone goes into a chilling
[1:26:14.640 --> 1:26:21.120]  effect paradigm, shuts up, keeps their mouth shut, doesn't stick their head up above the
[1:26:21.120 --> 1:26:29.120]  grass for fear it'll get cut off and society spirals downwards into tyranny. Chicago and
[1:26:29.120 --> 1:26:35.400]  Cook County residents aren't the only ones about to get shocking tax news. The city is
[1:26:35.400 --> 1:26:40.400]  debuting the tax whistleblower plan that could turn neighbor against neighbor in Chicago's
[1:26:40.400 --> 1:26:45.040]  business community. The folks at City Hall will pay cash bounties to informants who
[1:26:45.040 --> 1:26:50.600]  turn in business tax cheats around the city. The reward would amount to some sort of percentage
[1:26:50.600 --> 1:26:58.720]  of the tax money that the city recovers. And that will be another divide and conquer strategy.
[1:26:58.720 --> 1:27:02.240]  It's just another way to bring people into compliance. Revenue Department spokesman Ed
[1:27:02.240 --> 1:27:11.560]  Walsh told The Sun Times, one of the few things holding our economy up is that many businesses
[1:27:11.560 --> 1:27:16.520]  do cheat on their taxes and they'll tell you they couldn't operate. They couldn't keep
[1:27:16.520 --> 1:27:22.120]  their doors open if they didn't cheat on some taxes. I don't cheat on any of the taxes,
[1:27:22.120 --> 1:27:26.040]  though most of them are unconstitutional because we're obviously under an incredible
[1:27:26.040 --> 1:27:32.040]  magnifying glass here. And so I am able to raise the money through advertising and DVD
[1:27:32.040 --> 1:27:38.880]  and book sales and donations to operate. And your donations and purchases are not tax exempt.
[1:27:38.880 --> 1:27:49.520]  I pay the stinkers, you know, 35% tax brackets when I'm in. Though I do try to spend most
[1:27:49.520 --> 1:27:53.920]  the money that comes in on the business, on the operation. So a lot of it doesn't end
[1:27:53.920 --> 1:27:58.320]  up getting paid in taxes because we can write most of it off, but still my employees all
[1:27:58.320 --> 1:28:03.520]  pay taxes. And that's just the way it is. Because I have to choose my battles. I sit
[1:28:03.520 --> 1:28:07.600]  here and expose the private fellow reserve and their 1913 income tax that didn't become
[1:28:07.600 --> 1:28:13.120]  widespread till 1951. And I point out how our country was built without it and how all
[1:28:13.120 --> 1:28:17.840]  of its paid for interest on the debt to foreign banks. Ronald Reagan's own 1981 congressional
[1:28:17.840 --> 1:28:22.560]  commission found that. And so I sit here and point out it's criminal and wrong and bad,
[1:28:22.560 --> 1:28:26.520]  but I choose my battles because I can't end up going to prison or going to court and fighting
[1:28:26.520 --> 1:28:33.320]  some three, four year tax case. But I happen to know that the average business cheats on
[1:28:33.320 --> 1:28:39.840]  taxes. And I know a lot of people that have gone to prison for not paying taxes. And they're
[1:28:39.840 --> 1:28:44.480]  normally blue collar or lower middle class people. And they get the book thrown at them
[1:28:44.480 --> 1:28:50.680]  for 10, 20, $30,000 a year of taxes. They didn't pay. And you find out what their yearly
[1:28:50.680 --> 1:28:55.040]  income is. Some of the business people I know who've been indicted, who've plead bargained,
[1:28:55.040 --> 1:28:59.600]  who've gone to prison for six months a year, federally or to the state. These are people
[1:28:59.600 --> 1:29:05.160]  that were making $50, $60,000 a year at the end of the year. If they wouldn't have cheated
