[00:00:06.397 --> 00:00:08.160]  Mainstream media.
[01:00:37.614 --> 01:00:44.740]  Almost three years ago we reported from Bilderberg that that was also the plan and exactly as we laid it out is how it's now happening.
[01:00:44.740 --> 01:00:54.669]  Immunity for the crimes of the bankers, the power to shut down and take over other financial institutions that are actually solvent to then pay top dollar for them and give that to select groups.
[01:00:54.669 --> 01:00:57.652]  The Vice President of Goldman Sachs
[01:00:58.436 --> 01:01:06.962]  He is the one that's going to hand out the $700 billion, appointed by his former boss of Goldman Sachs, in complete conflict of interest, Henry Paulson.
[01:01:06.962 --> 01:01:09.384]  We've got Mike Rivera with us for the next hour.
[01:01:09.384 --> 01:01:10.685]  He joins us once a month.
[01:01:10.685 --> 01:01:13.326]  Also a great GCN radio talk show host.
[01:01:13.326 --> 01:01:16.609]  And, of course, my website for those who are joining us.
[01:01:16.609 --> 01:01:19.491]  Websites are PrisonPlanet.com and InfoWars.com.
[01:01:19.491 --> 01:01:20.531]  We'll talk about the economy.
[01:01:23.459 --> 01:01:29.721]  CBC and others, as well as CBS, reporting that, oh, Delta Force is coming out and saying they weren't allowed to kill Bin Laden.
[01:01:29.721 --> 01:01:30.401]  That's old news.
[01:01:30.401 --> 01:01:37.903]  We'll get his take on that, where he sees the election going, and a lot more with Mike Rivero today.
[01:01:37.903 --> 01:01:39.483]  Mike, good to have you here with us.
[01:01:39.483 --> 01:01:44.444]  Well, thanks for having me on the show today, and boy, what an interesting time we are in right now, isn't it?
[01:01:44.444 --> 01:01:45.024]  Absolutely.
[01:01:45.024 --> 01:01:46.465]  Let's get into the economy first.
[01:01:46.465 --> 01:01:47.525]  Give us your breakdown on that.
[01:01:48.556 --> 01:02:10.030]  Well, obviously the economy has reached a crisis point and I think this really kind of shows the downside of this globalism idea in that, you know, I have long maintained that national borders serve the same function for economies and then for the Earth, that fireproof doors do for buildings and watertight bulkheads do for ships.
[01:02:10.410 --> 01:02:24.884]  And that is they contain an accident, and when you block open those fireproof doors, or you weld open the waterproof bulkheads to make it easier to move around, it all looks like it's better for a little while until you have an accident, and then you can't keep things under control.
[01:02:24.884 --> 01:02:26.545]  And that's exactly what's happening.
[01:02:26.545 --> 01:02:31.150]  I've had readers writing in and saying, why when the banks go down does it affect our market?
[01:02:31.150 --> 01:02:33.232]  Why when we go down does it affect them?
[01:02:33.232 --> 01:02:35.534]  Why is Europe in such trouble from all of the American
[01:02:36.014 --> 01:02:36.574]  We're good to go.
[01:02:53.161 --> 01:02:53.982]  Continue breaking it down.
[01:03:10.889 --> 01:03:16.255]  Well, the idea is, I know that there are two schools of thought about what's going on right now.
[01:03:16.255 --> 01:03:32.211]  One is that the economic crash is intentionally planned to pave the way for the Amaro, and I have no doubt that those who are pushing for a North American Union and a single currency are planning on how they can exploit the current situation.
[01:03:33.071 --> 01:03:42.596]  And then there's the other school of thought, which is that it's simply accident, stupidity, and greed run rampant, and everybody looking out for themselves until the whole system breaks down.
[01:03:42.596 --> 01:03:55.043]  And, you know, a lot of current American economic thought goes back to this guy named Adam Smith, who created this theory that if everybody was just looking out for their own greed, they would somehow advance the system as a whole.
[01:03:55.043 --> 01:03:59.626]  And, of course, this theory was disproven by John Nash,
[01:04:00.286 --> 01:04:02.007]  Uh, the mathematician.
[01:04:02.007 --> 01:04:09.471]  And, uh, but even though he disproved it, people still like it because it sort of justifies that Gordon Gekko greed is good mentality.
[01:04:09.471 --> 01:04:11.473]  What's good for me is good for the country.
[01:04:11.473 --> 01:04:19.157]  Obviously, what we see here right now, though, is that everybody looking out just for themselves is ultimately very detrimental and destructive of the system as a whole.
[01:04:21.993 --> 01:04:31.682]  And the bottom line is that in our country, we stopped making products for money, and we turned money into the product.
[01:04:31.682 --> 01:04:44.334]  And Wall Street's major problem is that instead of just offering ordinary people a piece of investment in companies, they started playing all these little additional products and gambling games that got out of control.
[01:04:44.334 --> 01:04:46.276]  The derivatives are really what's doing the damage.
[01:04:48.050 --> 01:04:49.151]  There's no doubt about that.
[01:04:49.151 --> 01:04:50.651]  Mike Rivero is our guest.
[01:04:50.651 --> 01:04:53.993]  I want to get his take on how all this is going to unfold.
[01:04:53.993 --> 01:04:59.455]  The incredible insider trading and conflict of interest about who's running the banker takeover situation.
[01:05:02.518 --> 01:05:05.080]  They say you can't predict the stock market.
[01:05:05.080 --> 01:05:08.542]  If you trade on a regular basis, you've probably heard that lie.
[01:05:08.542 --> 01:05:14.165]  But what if I told you there's a way to know which way the market will go each week, a whole week in advance?
[01:05:14.165 --> 01:05:16.927]  Do you think you could benefit from this kind of information?
[01:05:16.927 --> 01:05:21.530]  The guys over at eminiforecaster.com put out a weekly forecast line.
[01:05:21.530 --> 01:05:26.874]  They call it a G-Line, which forecasts the direction of the stock market a whole week in advance.
[01:05:26.874 --> 01:05:27.394]  Impossible?
[01:05:27.794 --> 01:05:33.038]  Head over to eminiforecaster.com and check out their forecast history to see for yourself.
[01:05:33.038 --> 01:05:37.301]  Eminiforecaster.com predicts the market one whole week in advance.
[01:05:37.301 --> 01:05:41.244]  It's simple to use and can give you the market edge you've been looking for.
[01:05:41.244 --> 01:05:45.947]  If you're an active trader in the markets, go directly to eminiforecaster.com.
[01:05:45.947 --> 01:05:50.450]  That's E-M-I-N-I forecaster.com right now for more information.
[01:05:50.450 --> 01:05:53.673]  Again, that's E-M-I-N-I forecaster.com.
[01:05:55.583 --> 01:06:00.727]  This is Rob at EveningForecaster.com, and I approve this message.
[01:06:00.727 --> 01:06:07.492]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[01:06:07.492 --> 01:06:10.133]  The enemy struck America on September 11th.
[01:06:10.133 --> 01:06:11.695]  But who is the enemy?
[01:06:11.695 --> 01:06:12.495]  Bin Laden.
[01:06:12.495 --> 01:06:13.436]  This is his MO.
[01:06:13.436 --> 01:06:14.857]  We have to look to the Middle East.
[01:06:14.857 --> 01:06:16.438]  We have to look to Osama Bin Laden.
[01:06:16.838 --> 01:06:23.988]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[01:06:23.988 --> 01:06:24.469]  Some U.S.
[01:06:24.469 --> 01:06:30.837]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[01:06:30.837 --> 01:06:34.282]  I'm aware that some Israeli citizens have been detained.
[01:06:34.522 --> 01:06:44.785]  Bin Laden's connections to the CIA, the hijacker's ties to the FBI, the Saudi Arabian connection, the Israeli intelligence network, warnings and war games, the shadow government, and much, much more.
[01:06:44.785 --> 01:06:46.025]  Fabled enemies.
[01:06:46.025 --> 01:06:53.767]  Get the DVD at InfoWars.com, or see it in super high quality, along with hundreds of other titles at PrisonPlanet.tv.
[01:06:53.767 --> 01:06:57.128]  Either you are with us, or you are with the terrorists.
[01:07:01.269 --> 01:07:05.092]  Attention, this is an extremely urgent self-reliant news bulletin.
[01:07:05.092 --> 01:07:12.197]  If you have ever wanted to produce your own cheaper-than-dirt survival food, this is going to be the most important message you will ever hear.
[01:07:12.197 --> 01:07:13.658]  Here's why.
[01:07:13.658 --> 01:07:23.565]  This network has just learned of a new video course that reveals the secrets of how to safely prepare and store all types of survival foods in an event of social unrest and food shortages here in the U.S.
[01:07:24.085 --> 01:07:26.828]  Grain shortages and hunger are spreading across the globe.
[01:07:26.828 --> 01:07:28.950]  Will troops guard the food supplies in the U.S.
[01:07:28.950 --> 01:07:29.931]  this fall?
[01:07:29.931 --> 01:07:30.852]  Don't wait.
[01:07:30.852 --> 01:07:34.816]  Learn the food shortage skills that can keep you and your family alive in a crisis.
[01:07:34.816 --> 01:07:38.139]  Get the details at FoodShortageUSA.com.
[01:07:38.139 --> 01:07:40.842]  That's FoodShortageUSA.com.
[01:07:40.842 --> 01:07:42.143]  Or you can call toll-free 877-327-0365.
[01:07:42.143 --> 01:07:43.044]  Don't wait for empty shelves.
[01:07:47.348 --> 01:07:51.190]  Go to FoodShortageUSA.com while you still have time.
[01:07:51.190 --> 01:07:59.173]  www.FoodShortageUSA.com or toll free at 877-327-0365.
[01:07:59.173 --> 01:08:01.253]  Act now!
[01:08:01.253 --> 01:08:09.397]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[01:08:09.397 --> 01:08:12.718]  Breaking down the economy with syndicated talk show host,
[01:08:13.826 --> 01:08:20.411]  Mike Rivera, by the way, Mike Rivera is in the new film, Fabled Enemies, put out by Jason Bermas, produced by myself.
[01:08:20.411 --> 01:08:21.151]  An excellent film.
[01:08:21.151 --> 01:08:25.374]  We'll talk some about that film with Mike before he leaves us.
[01:08:25.374 --> 01:08:26.015]  In the shower.
[01:08:26.015 --> 01:08:37.223]  Mike, the reason I know this is contrived and engineered is that we had sources inside Bilderberg almost three years ago in the 2006 meeting
[01:08:39.119 --> 01:08:47.162]  And they said they were going to start a global implosion through the subprime mortgages and blame it on that, which we know is a fraction of the larger derivatives problem.
[01:08:47.162 --> 01:08:50.044]  Then, of course, before that, we have the IMF and World Bank documents.
[01:08:50.044 --> 01:08:55.746]  When Joseph Stiglitz left the World Bank with secret documents about how they get countries in debt by design and blow them out.
[01:08:55.746 --> 01:08:59.968]  They want the economy to fully collapse when confidence is lost so they can consolidate.
[01:09:01.060 --> 01:09:09.762]  Um, and we know that the private shareholders of the Federal Reserve, you know, they're only a small group of banks that control the regulators over the banks.
[01:09:09.762 --> 01:09:20.784]  And we know that we saw the last two weeks, the White House, the both party leaders in the House and the Senate, saying depression, depression, depression, knowing full well that would cause a depression.
[01:09:20.784 --> 01:09:28.045]  Then they got their banker takeover bill with immunity and then the new powers and really about five trillion in funding, according to Bloomberg and other publications.
[01:09:28.968 --> 01:09:29.268]  I think so.
[01:09:47.834 --> 01:09:53.661]  Uh, having the 3rd Army ready to activate October 1st, signing PDD 51.
[01:09:53.661 --> 01:09:59.548]  Congressman last week, and we had one of them on, told, if you don't pass this, martial law will be declared.
[01:09:59.548 --> 01:10:04.535]  But in the words of Dr. Paul Craig Roberts, uh, the banker bill gives them financial.
[01:10:04.975 --> 01:10:05.655]  Marshall Law.
[01:10:05.655 --> 01:10:07.396]  So they got it one way or another.
[01:10:07.396 --> 01:10:09.536]  I mean, these are amazing things that are happening.
[01:10:09.536 --> 01:10:17.699]  Whether they're doing it to try to maintain control, or whether they wanted to get us entrapped in debt, but it blew up in their face, and that does happen to bomb makers.
[01:10:17.699 --> 01:10:26.001]  Regardless, they are sitting atop it and proposing, as we said years ago they would, a world government run by the bankers with a carbon tax as the new bubble.
[01:10:26.001 --> 01:10:27.561]  That is on record.
[01:10:27.561 --> 01:10:30.882]  And now we've seen that proposed in all the major financial publications.
[01:10:30.882 --> 01:10:31.623]  That's a mouthful.
[01:10:31.623 --> 01:10:32.763]  Mike Rivera, your analysis.
[01:10:33.778 --> 01:10:43.085]  Well, my analysis is I have absolutely no doubt that there are always groups of people who are thinking about and planning for a global government of some form or other.
[01:10:43.085 --> 01:10:51.432]  But in this case, I think they may have stumbled rather badly, because while the spin certainly is that it's all those mean old subprime mortgage
[01:10:51.912 --> 01:10:54.996]  Holders who took out mortgages they couldn't afford and everything.
[01:10:54.996 --> 01:11:00.902]  The reality is most Americans understand full well that when these people took the mortgages out they could afford them.
[01:11:00.902 --> 01:11:03.665]  They could afford the payments and it was all working out well.
[01:11:03.665 --> 01:11:08.671]  What put the screws to the American public is our government giving tax credits to corporations
[01:11:08.991 --> 01:11:12.294]  To make it easier to move jobs to other countries.
[01:11:12.294 --> 01:11:16.837]  And, you know, if this was a deliberate policy, you know, which is only one of two theories.
[01:11:16.837 --> 01:11:20.060]  It was either deliberate policy or incredibly stupid.
[01:11:20.060 --> 01:11:35.372]  But if it was deliberate policy, it's going to make it very hard to sell a global government and a global currency to the American people when they see the global interrelation of the various economies of the world is what's dragging it down, not moving it back up again.
[01:11:36.053 --> 01:11:41.281]  The problem with this bailout package is, this has destroyed all confidence in the U.S.
[01:11:41.281 --> 01:11:42.664]  government, all trust in the U.S.
[01:11:42.664 --> 01:11:44.326]  government, not that there was any left after Iraq.
[01:11:45.502 --> 01:12:02.969]  And so, they can sit up there and say, well, we propose a world government and global currency, but if the people of the world are saying, we've had it with globalism, we don't want it anymore, we want small, regional, little areas where we take care of ourselves, and you take care of yourselves, because the only reason to consolidate is to build empire.
[01:12:02.969 --> 01:12:08.271]  But Mike, I mean, I agree with you, but what the people want is one thing, what happens is another.
[01:12:08.271 --> 01:12:09.692]  Ninety-plus percent
[01:12:10.623 --> 01:12:17.107]  Thousand-to-one phone calls, you know, into Congress against the banker bailout takeover, they still did it.
[01:12:17.107 --> 01:12:21.670]  So my point is, it is in the Wall Street Journal calling for a, quote, banking New World Order.
[01:12:21.670 --> 01:12:23.271]  It is in the Financial Times of London.
[01:12:23.271 --> 01:12:24.752]  It is in the BBC.
[01:12:24.752 --> 01:12:28.574]  Kissinger and Soros and all of them are calling for this.
[01:12:28.574 --> 01:12:33.897]  This is what they said they would do back in the 70s in the Trilateral Commission documents, and they're not stupid.
[01:12:33.897 --> 01:12:39.560]  They know bailing out the institutions that engineered this and buying securities and derivatives at 100%
[01:12:41.408 --> 01:12:48.353]  Whatever value they say it is, when they're really next to worthless, and in some cases are worthless, they know that's going to destroy Main Street.
[01:12:48.353 --> 01:12:51.075]  They know that's going to accelerate the destruction of the dollar.
[01:12:51.075 --> 01:13:00.281]  So, they are carrying out a path that will crater the economy to an extent that things will break down, there will be riots, and the people will welcome the military.
[01:13:02.151 --> 01:13:04.052]  Well, that may be the plan.
[01:13:04.052 --> 01:13:12.096]  I don't think it's going to work out because the American people, the people of the world, are very different than they were back in the 1970s.
[01:13:12.096 --> 01:13:22.881]  In the 1970s, you know, the internet was just beginning as the ARPANET, and most Americans still trusted what they got from the media and what they were getting from, you know, newspapers and the rest of it.
[01:13:22.881 --> 01:13:30.144]  And, you know, the rules that worked back then, the Cold War propaganda and disinformation rules that worked back then don't work
[01:13:30.624 --> 01:13:31.986]  Any longer.
[01:13:31.986 --> 01:13:39.774]  And so I think that the people that you're talking about are going to try for a global New World Order and a global bank and a global economy.
[01:13:39.774 --> 01:13:43.037]  I'm not sure that it's going to be quite as easy to achieve as they might be.
[01:13:43.037 --> 01:13:44.319]  I totally agree with you on that.
[01:13:44.319 --> 01:13:45.440]  We're just looking at this from different...
[01:13:46.200 --> 01:13:49.142]  Slightly different perspectives and angles, and that's why we have you here.
[01:13:49.142 --> 01:14:01.071]  So, extrapolating forward, in the 70s they could fool 60-70% into believing the government loved them and wanted to help them and was benevolent and wanted to, you know, give them kisses on the forehead and was sweet and loving.
[01:14:01.071 --> 01:14:11.498]  Now you get 90-plus percent against open borders, 90-plus percent, or 80-plus percent against the war, 99-percent literally against the Banker Takeover Bill.
[01:14:12.253 --> 01:14:13.494]  So you're absolutely right.
[01:14:13.494 --> 01:14:17.297]  They are playing a 30, 40, 50 year old game where they have media dominance.
[01:14:17.297 --> 01:14:25.042]  Even if they shut the web down today, the genies out of the bottle, they are totally discredited in every poll and every number, 9% approval ratings for Congress.
[01:14:25.042 --> 01:14:26.143]  I agree with you.
[01:14:26.143 --> 01:14:30.166]  I'm saying they think they're in control, they're going ahead with this, and it's not going to work.
[01:14:30.166 --> 01:14:33.848]  So it's like two freight trains going 80 miles an hour, running into each other.
[01:14:33.848 --> 01:14:34.709]  What's going to happen here?
[01:14:35.740 --> 01:14:37.742]  Well, obviously we're heading toward a crisis.
[01:14:37.742 --> 01:14:42.447]  I'm afraid, you know, we are dealing with a government that is more than willing to use violence to achieve its ends.
[01:14:42.447 --> 01:14:47.212]  We've seen that in Afghanistan and Iraq and even Pakistan, where the U.S.
[01:14:47.212 --> 01:14:51.857]  government is perfectly willing to kill 20 innocent people to get one suspected militant.
[01:14:51.857 --> 01:14:54.960]  I think we'll see the same policy enacted here in the United States.
[01:14:55.300 --> 01:15:01.643]  We've already seen they're building these giant open-air microwave oven pain machines on the top of armored vehicles.
[01:15:01.643 --> 01:15:05.444]  Those are there to herd us where the government wants us to be herded.
[01:15:05.444 --> 01:15:10.726]  So the bottom line is we're coming up on a period of violence directed at the American people by the U.S.
[01:15:10.726 --> 01:15:13.587]  government to get us to go along with their plans.
[01:15:13.587 --> 01:15:16.969]  But you know, anytime somebody has tried that in history,
[01:15:17.629 --> 01:15:20.211]  You know, it has not worked out very well.
[01:15:20.211 --> 01:15:23.072]  Hitler's 1,000-year Reich lasted only 12 years.
[01:15:23.072 --> 01:15:27.935]  The new American century looks to be collapsing after just 6 or 8.
[01:15:27.935 --> 01:15:32.758]  And, you know, it looks to me like... I think it's going to fall apart.
[01:15:33.158 --> 01:15:38.725]  And I think we're seeing probably the 21st century equivalent of the fall of the Roman Empire.
[01:15:38.725 --> 01:15:44.812]  Well, Mike, I agree with you, but I mean, for new listeners, you're not just saying microwave guns and sound cannons.
[01:15:44.812 --> 01:15:49.899]  The Army came out in their official publication two weeks ago and said, we're preparing
[01:15:50.379 --> 01:16:10.536]  For war with the American people, civil unrest, non-lethal weapons, what the head of the Air Force said two years ago, use them first on the Americans, then we can claim they're allowable in war, they're illegal under international conventions, you know, we're the guinea pigs, and we have them hiring felons for the military, illegal aliens, I mean, they're gonna make a go at it, and I agree!
[01:16:11.176 --> 01:16:18.624]  If 1% of the public who has guns fights back, and it'll be more than that, if they try this, those guys with microwave guns are going to get blasted.
[01:16:18.624 --> 01:16:27.634]  And you know, I'm sorry, I'm not bashing Iraqis, but you know, the types of Americans that are going to be fighting, and it's going to happen, if this keeps going on, are the former military people.
[01:16:27.634 --> 01:16:29.155]  I mean, I feel sorry for the military.
[01:16:29.155 --> 01:16:30.417]  They are going to get shot to hell.
[01:16:31.739 --> 01:16:41.803]  Well, they really are, and again, because the United States is a more technological society than Iraq is, we're going to find better ways to defeat these devices.
[01:16:41.803 --> 01:16:49.465]  I mean, there are already some very good theoretical foundations for making those microwave vehicles self-destruct.
[01:16:49.465 --> 01:16:53.467]  And I'm not going to go into that on the air, but, you know, it's being talked about.
[01:16:53.467 --> 01:16:59.749]  And as far as trying to control the Internet and the alternative media, you're probably aware the government ordered the shutdown of Usenet last June.
[01:17:01.820 --> 01:17:04.481]  Explain to people who don't know what that means.
[01:17:04.481 --> 01:17:20.404]  Okay, before there was the World Wide Web and browsers like Netscape and Firefox, people shared information on a mass basis through a news group system called Usenet that goes back to the early days of the Internet, even before it was the Internet, when it was still the ARPANET.
[01:17:20.404 --> 01:17:24.985]  The whole BBS system, and people had said, well, they shut down the free web as they're announcing.
[01:17:24.985 --> 01:17:27.506]  Web 1 will go back to the Usenet.
[01:17:27.506 --> 01:17:27.886]  Uh-uh.
[01:17:29.517 --> 01:17:30.737]  Yeah, yeah.
[01:17:30.737 --> 01:17:32.318]  In June, the U.S.
[01:17:32.318 --> 01:17:38.640]  government, claiming that it was a haven for child pornography, shut down Usenet.
[01:17:38.640 --> 01:17:45.562]  Now, it's still available in other countries, and people who were using Usenet are simply attaching to servers, you know, in other lands.
[01:17:45.562 --> 01:17:47.682]  But inside the United States, it's been shut down.
[01:17:47.682 --> 01:17:53.244]  The real motive appears to be that, you know, the government wanted truly anonymous mass communication ended on the Internet.
[01:17:53.664 --> 01:18:03.147]  And, of course, there was a lot of pressure from the motion picture and recording industries to shut down Usenet because a lot of material was being posted there that was copyrighted.
[01:18:03.147 --> 01:18:13.470]  But, again, they found this child porn supposedly planted in about 80 different news groups out of some 90,000 that were in existence.
[01:18:13.470 --> 01:18:15.290]  That's how it works.
[01:18:15.290 --> 01:18:20.912]  That's like saying there's one bad person in Detroit, Michigan, so we'll just make everybody leave Detroit, Michigan.
[01:18:21.886 --> 01:18:24.729]  Well, again, that's what we're seeing in Pakistan and Afghanistan.
[01:18:24.729 --> 01:18:25.050]  The U.S.
[01:18:25.050 --> 01:18:32.178]  government gladly kills 20 innocent civilians to get one suspected militant, even if they can't actually prove the militant was guilty of anything.
[01:18:32.178 --> 01:18:35.702]  That's the mentality and mindset we're seeing with the American people right now.
[01:18:35.702 --> 01:18:40.468]  But they are trying to figure out ways that they can shut down the non-commercial portions of the Internet.
[01:18:41.428 --> 01:18:46.752]  They're trying to figure out ways that they can limit people's ability to communicate anonymously.
[01:18:46.752 --> 01:18:52.316]  They want a system where if you're writing from point A to point B, they can track it, read it, and use it.
[01:18:52.316 --> 01:19:04.144]  But the bottom line is that all of this stuff allows them to watch ordinary Americans, but people who are really intent on secret communications, there are very easy ways to do this.
[01:19:04.144 --> 01:19:10.548]  Many years ago... No, the whole attack is built around shutting down the general public's free speech and sharing information.
[01:19:11.308 --> 01:19:16.490]  Yeah, that's exactly what it is, so that we have to go back to being dependent on the commercial media.
[01:19:16.490 --> 01:19:17.171]  But you know something?
[01:19:17.171 --> 01:19:25.534]  It's not going to work, because remember, in the old former Soviet Union, they didn't have an internet, but they had fax machines, and this network of fax machines.
[01:19:25.534 --> 01:19:32.837]  Well, it's going to cost me about $2,000 a month, but we hope to get a sponsor, but we're putting in hundreds of regular landlines.
[01:19:33.697 --> 01:19:34.418]  Uh, next week.
[01:19:34.418 --> 01:19:35.818]  They're already going in this week.
[01:19:35.818 --> 01:19:41.802]  So people can dial into those, record the show that way, and then distribute it out.
[01:19:41.802 --> 01:19:44.583]  Uh, so we're already preparing for the web to be shut down here.
[01:19:44.583 --> 01:19:46.504]  We're already gearing up for it, ladies and gentlemen.
[01:19:46.504 --> 01:19:47.825]  This is not a joke.
[01:19:47.825 --> 01:19:48.685]  This is not a game.
[01:19:48.685 --> 01:19:51.587]  There's a multi-pronged public attack.
[01:19:51.587 --> 01:19:56.350]  Uh, we now have Senator Lieberman basically running YouTube, ordering whatever he wants removed.
[01:19:56.350 --> 01:19:57.410]  Mike Rivera is our guest.
[01:19:57.410 --> 01:19:58.451]  WhatReallyHappened.com.
[01:19:58.451 --> 01:19:58.851]  Stay with us.
[01:20:01.061 --> 01:20:02.841]  Honey, have you seen the remote?
[01:20:02.841 --> 01:20:05.042]  Sweetie, have you seen my car keys?
[01:20:05.042 --> 01:20:06.822]  I can't find my wallet!
[01:20:06.822 --> 01:20:07.662]  Sound familiar?
[01:20:07.662 --> 01:20:11.123]  Why not save time looking for lost things and lose the stress instead?
[01:20:11.123 --> 01:20:16.464]  Introducing our patented Find One Find All Key Finders, or FOFA XD for short.
[01:20:16.464 --> 01:20:22.646]  Once a FOFA key finder is attached to each of those easy to lose things, it can find and be found by all the rest.
[01:20:22.646 --> 01:20:28.947]  Use your wallet to find your keys, your keys to find the remote control, or any of them to find an uncharged or muted cell phone.
[01:20:29.107 --> 01:20:30.668]  The possibilities are endless.
[01:20:30.668 --> 01:20:37.010]  Fofa goes through walls, cushions, and laundry baskets up to 30 feet and projects a clear 90 plus decibel beep.
[01:20:37.010 --> 01:20:38.870]  Got the remote!
[01:20:38.870 --> 01:20:40.491]  Oh, my keys!
[01:20:40.491 --> 01:20:41.852]  There's my wallet!
[01:20:41.852 --> 01:20:49.314]  Order your Fofa today with batteries included along with a 30-day money-back guarantee by calling Find One Find All at 866-245-8670.
[01:20:49.314 --> 01:20:49.514]  That's 866-245-8670.
[01:20:54.616 --> 01:20:55.437]  We're good to go.
[01:21:16.476 --> 01:21:16.796]  We're good.
[01:21:34.011 --> 01:21:37.592]  They are of the line that was disinherited 2,000 years ago.
[01:21:37.592 --> 01:21:50.595]  Everything they have built over the centuries, the wealth they have accumulated, the power they have established, the poisoning of the masses, the destruction of the earth and mankind, we will undo through the authority that has now been delegated to us.
[01:21:50.595 --> 01:21:54.316]  Visit our website at unveilingthem.com.
[01:21:54.316 --> 01:21:58.618]  That's U-N-V-E-I-L-I-N-G them dot com.
[01:21:58.618 --> 01:21:59.858]  The message of his kingdom.
[01:22:00.758 --> 01:22:03.620]  Terror Storm, a history of government-sponsored terror.
[01:22:03.620 --> 01:22:05.182]  Loose Change, Final Cut.
[01:22:05.182 --> 01:22:07.343]  Endgame, Blueprint for Global Enslavement.
[01:22:07.343 --> 01:22:09.245]  The True Story of the Bilderberg Group.
[01:22:09.245 --> 01:22:10.726]  The Late Great USA.
[01:22:10.726 --> 01:22:12.507]  America, Freedom to Fascism.
[01:22:12.507 --> 01:22:19.532]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[01:22:19.532 --> 01:22:23.595]  When you visit prisonplanet.com, you can connect to our amazing online store.
[01:22:23.595 --> 01:22:27.018]  Whether you're looking for survival and wellness products like Berkey water filters,
[01:22:27.378 --> 01:22:29.899]  Or you would like a book on the history of the Federal Reserve.
[01:22:29.899 --> 01:22:33.199]  We've got the most well-researched and documented titles.
[01:22:33.199 --> 01:22:35.580]  All available at PrisonPlanet.com.
[01:22:35.580 --> 01:22:41.281]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[01:22:41.281 --> 01:22:47.303]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[01:22:47.303 --> 01:22:51.424]  Knowledge is power, and the information you need to effectively wake up your fellow man
[01:22:53.205 --> 01:23:01.931]  Alex Jones here with a question.
[01:23:01.931 --> 01:23:03.672]  What does humidity mean to you?
[01:23:03.672 --> 01:23:11.496]  Most people think of hot and sticky summer days, but many people are beginning to realize that humidity can be a valuable source of pure drinking water.
[01:23:11.496 --> 01:23:14.699]  That's why I'd like you to visit acolablue.com.
[01:23:14.699 --> 01:23:20.182]  Acolablue is a state-of-the-art atmospheric water generator, producing purified drinking water.
[01:23:20.442 --> 01:23:31.131]  From the humidity in the air, using reverse osmosis, and a five-stage carbon and UV light filtration system, which produces great tasting water at an unbeatable price.
[01:23:31.131 --> 01:23:33.153]  Finally, drinking water that you control.
[01:23:33.153 --> 01:23:34.874]  I use one every day.
[01:23:34.874 --> 01:23:40.559]  Say goodbye to expensive water delivery services and storing five-gallon bottles of water in your home.
[01:23:40.559 --> 01:23:46.324]  The Ecola Blue 28 is shipped right to your home, ready to make close to seven gallons a day, right out of the box.
[01:23:46.924 --> 01:23:49.047]  They have a 30-day money-back guarantee.
[01:23:49.047 --> 01:23:50.589]  Call Ecola Blue right now at 866-585-4044.
[01:23:50.589 --> 01:23:50.850]  That's 866-585-4044.
[01:23:50.850 --> 01:23:52.192]  Or visit Ecola Blue at ecoloble.com today.
[01:24:09.078 --> 01:24:12.941]  Mike Rivero had one of the very first big websites on the internet.
[01:24:12.941 --> 01:24:19.826]  He was really the guy that brought out most of the first information that was picked up by others about the murder of Vince Foster.
[01:24:19.826 --> 01:24:23.389]  And he works in the film industry, works a lot of IT stuff.
[01:24:23.389 --> 01:24:26.551]  He knows of what he speaks.
[01:24:26.551 --> 01:24:33.517]  Remember three months ago, Senator Lieberman wrote letters to Google, which also owns YouTube, and said basically anything criticizing the government
[01:24:34.387 --> 01:24:36.268]  Is helping Al-Qaeda needs to be banned.
[01:24:36.268 --> 01:24:46.294]  They had simultaneous hearings showing architects and engineers for 9-11 Truth, which is getting peer-reviewed journals to document bombs in the buildings.
[01:24:46.294 --> 01:24:47.215]  They're very threatened by that.
[01:24:47.215 --> 01:24:51.037]  They put that in-between video of Al-Qaeda training videos saying this is Al-Qaeda.
[01:24:52.023 --> 01:24:55.746]  And, uh, now YouTube is banning basically whatever the government wants banned.
[01:24:55.746 --> 01:25:03.712]  I mean, they'll even ban a, uh, beauty pageant that has, um, you know, 30 seconds of Sarah Palin in it from the 80s.
[01:25:03.712 --> 01:25:04.673]  Just whatever they want.
[01:25:04.673 --> 01:25:11.638]  When ABC News is airing them killing the puppy, throwing it off the cliff, the Marines, well, we have, uh, YouTube banning it.
[01:25:11.638 --> 01:25:12.939]  They will still ban it.
[01:25:12.939 --> 01:25:17.002]  They will ban video of the troops shooting Iraqis, driving down the road in cars and laughing.
[01:25:18.941 --> 01:25:21.144]  Again, ladies and gentlemen, it's already happening.
[01:25:21.144 --> 01:25:22.345]  That's only one way.
