[00:00.000 --> 00:02.000]  We've got it
[31:45.680 --> 31:50.480]  can get more information at www.mysolarbackup.com that's my solar
[31:50.480 --> 31:54.720]  backup.com remember the government doesn't own the sun so go to my solar
[31:54.720 --> 32:00.960]  backup.com or call 1-877-327-0365
[32:00.960 --> 32:04.560]  hi folks this is Alex Jones and I want to tell you about the silver lungs
[32:04.560 --> 32:09.280]  generator now you can produce pure and endless colloidal silver and deliver the
[32:09.280 --> 32:13.200]  solution directly into the bloodstream by breathing the solution through the
[32:13.200 --> 32:17.080]  lungs the respiratory system is the first line of defense for airborne
[32:17.080 --> 32:22.040]  pathogens and viruses the silver lungs generator infuses the respiratory system
[32:22.040 --> 32:27.320]  with your self-produced nano silver solutions and also delivers the silver
[32:27.320 --> 32:31.920]  nanoparticles instantly into the bloodstream with continued legislation
[32:31.920 --> 32:36.160]  threatening the sale of nano silver products you can now produce pure and
[32:36.160 --> 32:41.040]  endless colloidal silver with the silver lungs generator very easy to follow
[32:41.040 --> 32:45.480]  step-by-step instructions are provided making production fast and simple go
[32:45.480 --> 32:50.680]  to www.silverlungs.com today and learn more about the breakthrough
[32:50.680 --> 32:57.520]  technology of the silver lungs generator that's www.silverlungs.com
[32:57.520 --> 33:06.680]  coast to coast direct from Austin you're listening to the Alex Jones
[33:06.680 --> 33:09.720]  Broadcasting Network
[33:19.720 --> 33:25.040]  Monday through Friday from 11 a.m. to 2 p.m. central time that's 12 noon at 3 p.m.
[33:25.040 --> 33:28.920]  Eastern I'm here on the radio and that's not enough I come back for two hours
[33:28.920 --> 33:35.040]  every Sunday or to 6 p.m. central as well that's two to four Pacific three to
[33:35.040 --> 33:40.000]  five mountain okay I said I'd go to your calls in this hour and I'm going to
[33:40.000 --> 33:44.520]  him right now and then coming up controversial online privacy bill
[33:44.520 --> 33:50.680]  shelved until census is found a consensus is found this is a playing
[33:50.680 --> 33:55.680]  possum operation trying to pass the SOPA bill and the IP bill to censor the
[33:55.680 --> 34:00.160]  Internet I know their tricks and be breaking that down also I will get
[34:00.160 --> 34:06.640]  into S&P cuts ratings in nine Eurozone nations they cut it down to US level
[34:06.640 --> 34:13.320]  fed away further easing amid doubt about recovery that's going to be the QE 3 we
[34:13.320 --> 34:16.680]  thought that would happen by December and I talked to my sources they said
[34:16.680 --> 34:20.480]  well now it's gonna happen by February and you're seeing me see that means
[34:20.480 --> 34:26.520]  hyperinflation we've got a bunch of news on the casual society and that means
[34:26.520 --> 34:30.080]  they can take fines and fees out without even asking you don't like Bank of
[34:30.080 --> 34:34.920]  America want five bucks every time you use your bank card that's all coming up
[34:34.920 --> 34:38.360]  also some dirty tricks against Ron Paul but I'm gonna cover that next hour
[34:38.360 --> 34:42.120]  that's when all the big news won't continue with your calls then right now
[34:42.120 --> 34:45.120]  let's hurry through your calls have your question a comment ready let's move the
[34:45.120 --> 34:50.560]  next person because I've got well I got about a hundred people here online from
[34:50.560 --> 34:56.120]  Aaron to Jenna and everybody in between Aaron in Illinois you're on the year
[34:56.120 --> 35:01.160]  welcome thank you how are you good sir well thank you for calling on a Sunday
[35:01.160 --> 35:05.520]  hey this is great I'm glad to finally be on your show I've been a prison plant
[35:05.520 --> 35:09.400]  member for about two years now you woke me up about two years ago when I was
[35:09.400 --> 35:14.760]  driving through Texas and I just I love you man you're doing a great job I'm
[35:14.760 --> 35:19.080]  I wouldn't thank you and all your crew and just say that you know everybody
[35:19.080 --> 35:27.240]  needs to get behind Ron Paul I agree with you know the new the latest article
[35:27.240 --> 35:32.440]  there on info wars about from Paul Craig Roberts you know this is this is our
[35:32.440 --> 35:36.760]  last chance you know we need to everybody needs to get behind him I support him
[35:36.760 --> 35:42.320]  by the way I intend to read that article coming up in the next hour that's the
[35:42.320 --> 35:46.400]  first article I'm going to cover America's last chance Paul Craig Roberts
[35:46.400 --> 35:50.640]  former head of the Department of the Treasury father Reaganomics former
[35:50.640 --> 35:54.440]  Wall Street Journal editor breaking that down and then also have this other
[35:54.440 --> 35:58.440]  articles that you mentioned Ron Paul coming up you remember with Rand how
[35:58.440 --> 36:03.800]  they had the Democratic challenger guy he was running against his employees
[36:03.800 --> 36:07.800]  would dress up as hayseeds and then to go out and say racist stuff and hold up
[36:07.800 --> 36:13.320]  racist signs well they've caught him again with Ron Paul dressing people up as
[36:13.320 --> 36:18.240]  Ku Klux Klan members and it turns out that's Republican Party doing that so
[36:18.240 --> 36:26.000]  there's gonna be some dirty tricks my friend well they're not gonna turn
[36:26.000 --> 36:31.680]  lucid power easily brother Aaron but I mean listen you got the floor you said
[36:31.680 --> 36:36.400]  you've been waiting years to get on go ahead well like I said I just you know
[36:36.400 --> 36:40.440]  you talked about dodo birds there before I'm I used to be one of those dodo
[36:40.440 --> 36:45.080]  birds I used to be back there I was right now I'd be watching you know NFL
[36:45.080 --> 36:49.800]  football you know two or three years ago but now it's it's not getting more
[36:49.800 --> 36:55.160]  I've woken up and you said it many times reality is a lot more exciting than
[36:55.160 --> 37:00.160]  than what you see on TV it certainly is God bless it give you God bless you Aaron
[37:00.160 --> 37:06.280]  and again folks I played football in high school I ran track I swam one blue
[37:06.280 --> 37:11.400]  ribbons almost every time in Dallas okay yeah Mr. Blue Ribbon Mr. Blue Ribbon
[37:11.400 --> 37:20.160]  got 50 of them or more sports themselves are great that's a wonderful
[37:20.160 --> 37:25.360]  wholesome healthy if you're in the game or if your family member is on the field
[37:25.360 --> 37:31.200]  that's completely different I nothing against high school football any of that
[37:31.200 --> 37:41.480]  but when I watch grown adults only care in a sycophantic way about NFL about NBA
[37:41.480 --> 37:47.640]  about PGA about all of this and it's everything to them and then you notice
[37:47.640 --> 37:51.520]  as a byproduct they don't care about any serious issues because I mean it's life
[37:51.520 --> 37:57.280]  and death to them it's they're living vicariously through it and I want to see
[37:57.280 --> 38:02.800]  you live I want to see you be a champion at business a champion parent I want to
[38:02.800 --> 38:07.080]  be that as well I mean it's hard to raise good children it's hard to make it in
[38:07.080 --> 38:16.480]  this economy and I'm telling you it is a societal bellwether it is known that
[38:16.480 --> 38:20.240]  a society declines people get more obsessed with sports and the system
[38:20.240 --> 38:24.320]  knows that it's called bread and circus they gave the Romans free bread
[38:24.320 --> 38:30.560]  welfare and free games bread and circus folks all right I'm gonna shut a shut up
[38:30.560 --> 38:36.040]  here good points Aaron Adam in Canada you're on the air go ahead yeah I just
[38:36.040 --> 38:42.600]  wanted to say some stuff about vaccines first off the word inoculate comes from
[38:42.600 --> 38:47.960]  Latin inocular which refers to the practice of grafting plant species
[38:47.960 --> 38:52.960]  together to make a third hybrid species given that a lot of vaccines are
[38:52.960 --> 38:57.440]  incubated in monkey kidneys I wonder what's really going on there well here's
[38:57.440 --> 39:02.440]  the deal vaccines are at least 500 years old there is some truth to it the
[39:02.440 --> 39:07.200]  problem is the companies are given liability protection and have a history
[39:07.200 --> 39:13.040]  of absolute carnage from HIV and the products on record bear pharmaceutical
[39:13.040 --> 39:19.920]  with the factor 8 blood drug slash vaccine to I mean every day or two I
[39:19.920 --> 39:24.080]  see articles about this company fine for 15 babies dying and vaccine
[39:24.080 --> 39:28.520]  experiments you cannot trust these companies that you know that's my issue
[39:28.520 --> 39:34.800]  on the vaccines well I think that when you look at what a virus really is
[39:34.800 --> 39:39.440]  it's identified by molecular size and weight not its behavior and you might as
[39:39.440 --> 39:43.600]  well add metal shavings to your car engine to protect it from metal shavings
[39:43.600 --> 39:46.800]  well I agree with you you know you really study viral technology what they
[39:46.800 --> 39:51.440]  call these fourth generation vaccines aren't even vaccines they are nanotech
[39:51.440 --> 39:58.720]  they are fully manufactured viruses that are nothing more than a self
[39:58.720 --> 40:04.920]  replicating data program that reads and runs in a cell and they're a hundred
[40:04.920 --> 40:10.480]  percent manufactured and they've got all sorts of piggyback stuff built into
[40:10.480 --> 40:13.560]  them and then you find out the big vaccine companies were all set up by
[40:13.560 --> 40:17.280]  robber baron eugenicist a hundred years ago and it's all about population
[40:17.280 --> 40:21.280]  reduction they've had vaccines out for a decade and that they haven't gotten
[40:21.280 --> 40:24.440]  approval of but we've documented their piggybacking them into other vaccines
[40:24.440 --> 40:28.760]  that actually change brain chemistry you know tour you can't be aggressive or
[40:28.760 --> 40:31.640]  you can't be depressed you've heard of the vaccines that quote cure drug
[40:31.640 --> 40:38.000]  addiction yeah by attacking endorphin receptor sites you know I ran 10 miles
[40:38.000 --> 40:46.240]  today I'm up to 10 miles now I mean I've lost 34 pounds in six weeks doing that
[40:46.240 --> 40:50.280]  and you know what I had a huge endorphin rush when I crossed over the
[40:50.280 --> 40:53.880]  eight mile mark and went over and leaned over the pole you know you know leaned
[40:53.880 --> 40:57.760]  over the side of the you know road and threw up and went ahead and ran the
[40:57.760 --> 41:02.600]  extra two miles okay I don't need a vaccine that will go and attack my my
[41:02.600 --> 41:09.080]  my receptors I want my natural dope and I'm going to get it I don't need the
[41:09.080 --> 41:12.080]  government's cocaine and heroin being shipped in but those aren't even
[41:12.080 --> 41:17.440]  vaccines those are those are fantastic you know journey in a little microbes
[41:17.440 --> 41:21.080]  that go in and hit the targets I appreciate your call great points
[41:21.080 --> 41:26.120]  Kevin Sean Mario Tommy Zach James Robert Susan Jenna will get to all of you
[41:26.120 --> 41:29.840]  let's get to the end and go to some ladies let's go to Jenna in California
[41:29.840 --> 41:40.640]  Jenna you're on the air hey Jenna come on down Alex welcome I can just turn your
[41:40.640 --> 41:46.840]  radio down okay let me turn it down my name is Gina Gina okay go ahead Gina hi
[41:46.840 --> 41:52.560]  Alex oh my god it's so you know what I I appreciate your humble mess I understand
[41:52.560 --> 41:57.080]  a lot of us praise you and we say we love you and we do I do we love you out
[41:57.080 --> 42:02.080]  here but we praise you because we're so thirsty for something real you know I've
[42:02.080 --> 42:09.000]  never really been a doto bird I can say I've been like maybe ignorant to
[42:09.000 --> 42:13.880]  something because I did not know but I was just woken up maybe a year ago by an
[42:13.880 --> 42:18.440]  older gentleman friend of mine and he just said you know let me show you
[42:18.440 --> 42:23.360]  something he says can you get to YouTube and I said yes so I sat down and I I
[42:23.360 --> 42:27.120]  got this iPhone that I'm with the connection I could plug it into my TV and see
[42:27.120 --> 42:32.520]  everything on TV and so he told me to go to YouTube and look up loose change and
[42:32.520 --> 42:38.440]  ever since I looked that up I had another niece with me she's about 25 me and
[42:38.440 --> 42:43.720]  her not only did we wait up rang up tell you what I want to hear more don't
[42:43.720 --> 42:48.520]  hang up Gina they get that right the third time and then and then we'll go to
[42:48.520 --> 42:53.000]  Susan Robert James Jack Tommy Mario and others straight ahead I want to hear more
[42:53.000 --> 42:56.720]  about your awakening because there's folks out there listing right now who
[42:56.720 --> 43:02.960]  are awakening for the first time themselves hundreds of nations have
[43:02.960 --> 43:07.640]  fallen to tyranny in the last century alone this is our last chance to not
[43:07.640 --> 43:11.920]  relive history as we're finishing off this agenda that they'll be pulling the
[43:11.920 --> 43:16.440]  rug from underneath the Americans at home I have tremendous influence on our
[43:16.440 --> 43:20.680]  president in Congress and they really are calling the shots I think it's
[43:20.680 --> 43:25.880]  incumbent upon all of us as American citizens to pay attention for the
[43:25.880 --> 43:30.480]  Republic identifies the enemies of our nation the criminal offshore cartel
[43:30.480 --> 43:34.840]  held bent on destroying sovereignty and on its ashes constructing world
[43:34.840 --> 43:38.600]  government Tim Geithner Bernanke the arsonists they're asking for more
[43:38.600 --> 43:42.520]  matches and the Congress is saying who do we make the checkout to today seems
[43:42.520 --> 43:48.080]  like nobody does care and right now in Washington DC we have seen a fall of
[43:48.080 --> 43:54.200]  the Republic get your copy of fall of the Republic on DVD at info wars com or
[43:54.200 --> 44:00.920]  watching online right now in super high quality at prison planet TV hi this is
[44:00.920 --> 44:04.880]  Alex Jones did you know that the global elite are now storing non-hybrid seeds
[44:04.880 --> 44:08.400]  and secret storage vaults near the Arctic Circle did you know that in a real
[44:08.400 --> 44:12.400]  meltdown non-hybrid seeds can become more valuable than silver or gold it's
[44:12.400 --> 44:15.840]  true seeds about perform even golden silver before in this country and it's
[44:15.840 --> 44:19.760]  possible that could even happen again so our friends at solutions from science
[44:19.760 --> 44:24.520]  have put together the perfect mix of non-hybrid seeds they call it a survival
[44:24.520 --> 44:29.520]  seed bank and it can produce an endless supply of nutrient-dense food for you and
[44:29.520 --> 44:32.800]  your family and here's the best part these seeds have not been genetically
[44:32.800 --> 44:36.920]  modified in any way and you actually get enough seeds to plant a full acre
[44:36.920 --> 44:41.400]  crisis garden so visit them today at survival seed bank dot com that's
[44:41.400 --> 44:51.680]  survival seed bank dot com or give them a call at 877-327-0365 that's 877-327-0365
[44:51.680 --> 44:57.200]  remember in a real crisis non-hybrid seeds are the ultimate barter item this
[44:57.200 --> 45:01.600]  is Alex Jones for survival seed bank dot com did you ever think you'd be where
[45:01.600 --> 45:06.600]  you are a decade into the 21st century record foreclosure rates for homes if
[45:06.600 --> 45:10.680]  not yours your neighbors thankful for the unemployment checks since you were laid
[45:10.680 --> 45:15.960]  off and placing your child's name on the angel tree in hopes of a Christmas gift
[45:15.960 --> 45:20.080]  along with thousands of other Americans did you ever think your future would
[45:20.080 --> 45:25.400]  feel this out of control the fact is in all this craziness there's only one
[45:25.400 --> 45:30.720]  thing you can control your greatest dependency your food supply make 2012
[45:30.720 --> 45:35.800]  the year you take control by getting prepared eat foods direct introduces the
[45:35.800 --> 45:40.640]  best way to build your food supply in the 21st century get a 21-day supply of
[45:40.640 --> 45:46.640]  food free with purchase call 800-409-5633 or go to eFoodsDirect.com
[45:46.640 --> 45:53.760]  forward slash Alex take back control in 2012 call 800-409-5633 or go to
[45:53.760 --> 45:58.720]  eFoodsDirect.com forward slash Alex remember you can bet your life on eFoods
[45:58.720 --> 46:09.320]  direct tyranny is here the grim future foretold in 1984 has become reality it
[46:09.320 --> 46:14.200]  really says that the state is God the United States is now recognized globally
[46:14.200 --> 46:18.640]  is one of the most impressive police states on earth this film conclusively
[46:18.640 --> 46:22.960]  proves the existence of a secret network of FEMA camps now being expanded
[46:22.960 --> 46:27.320]  nationwide this documentary exposes how the continuity of government program
[46:27.320 --> 46:31.560]  has established an old powerful shadow state police state for chronicles the
[46:31.560 --> 46:35.920]  sickening depths to which our republic has fallen prepare to enter the secret
[46:35.920 --> 46:41.080]  world of emergency dictatorship body scammers sound cameras citizen spies
[46:41.080 --> 46:45.840]  stage terror and cameras on every street corner it's only the beginning of the
[46:45.840 --> 46:51.440]  new world orders hellish plan the police state isn't coming it's here secure
[46:51.440 --> 46:56.760]  your copy today at info wars dot com or see it online in the highest quality at
[46:56.760 --> 47:06.480]  prisonplanet.tv coast to coast direct from Austin you're listening to the Alex
[47:06.480 --> 47:14.840]  Jones broadcasting network network we now take you live to the central Texas
[47:14.840 --> 47:19.240]  command center in the heart of the resistance you're listening to the
[47:19.240 --> 47:24.920]  Alex Jones show all right we're going back to Gina we're taking your phone
[47:24.920 --> 47:32.680]  calls massive news and so much more in the second hour coming up Gina in
[47:32.680 --> 47:38.800]  California so you started to wake up watching videos online please continue
[47:38.800 --> 47:48.600]  can you hear me yes I can okay okay anyway when we saw loose change we sat
[47:48.600 --> 47:53.520]  there and we watched it from beginning to end you know I didn't understand all
[47:53.520 --> 47:59.640]  of the section code I didn't understand a lot of the I didn't even know half of
[47:59.640 --> 48:04.600]  the people that the narrator was speaking on but you know I got this iPhone I
[48:04.600 --> 48:08.520]  take notes you know I got it where it's called it's jailbroken so I can slide it
[48:08.520 --> 48:12.120]  down and do and take notes really quick so I take notes on names I know all
[48:12.120 --> 48:16.800]  about the big new Brazilian ski look I'm an African-American woman out here in
[48:16.800 --> 48:23.440]  the inland area of California near the mountains and you know I'm so woke that
[48:23.440 --> 48:27.160]  I mean now I didn't understand you before when you used to say I'm getting
[48:27.160 --> 48:32.160]  chills but you know what I get those when you get them I get those sometimes
[48:32.160 --> 48:34.960]  when you're going in your ranch in your rabies and I'm driving down the street
[48:34.960 --> 48:38.560]  because I'm so addicted I don't even listen to I don't even listen to I've
[48:38.560 --> 48:41.720]  never listened to radio I don't even watch TV anymore I don't even have
[48:41.720 --> 48:46.480]  cable I sometimes will go to friend houses to watch some of the you know the
[48:46.480 --> 48:50.160]  reality shows like housewives or something like that because it's
[48:50.160 --> 48:54.920]  entertaining but as far as the news I only watch it just to compare the what
[48:54.920 --> 48:59.920]  they're leaving out I only watch it to to compare what I know is true to see
[48:59.920 --> 49:04.040]  what they're gonna lie about or not even well that's the same thing I do and
[49:04.040 --> 49:09.080]  God bless you I appreciate your call good to hear from you is is I analyze the
[49:09.080 --> 49:13.120]  corporate media just to see what they're up to but they're really blowing
[49:13.120 --> 49:18.400]  whatever credibility they had left with this excluding Ron Paul from debates or
[49:18.400 --> 49:23.320]  giving him any nine seconds or saying he can't win even though he's in second
[49:23.320 --> 49:28.440]  place all over the country and talking down to people and all these dirty tricks
[49:28.440 --> 49:33.800]  are when he does get in second place in a poll CBS and CNN and Fox all leave him
[49:33.800 --> 49:38.120]  out I mean that shows the system scared of him and any and even if you don't
[49:38.120 --> 49:43.720]  like Ron Paul's politics it shows you the system tries to make you think the
[49:43.720 --> 49:48.280]  way they want to think and who do they work for a bunch of mega corporations
[49:48.280 --> 49:51.240]  bigger than most governments who could care less about our liberties and freedoms
[49:51.240 --> 49:54.800]  and who are trying to set up a global corporate government called a new world
[49:54.800 --> 49:59.760]  order and you bet I get chills all the time when I realize this stuff it's
[49:59.760 --> 50:05.640]  mind-blowing let's go to Susan in California as well Susan welcome thank
[50:05.640 --> 50:10.240]  you Alex let me tell you it is an honor sir to actually get on your show I
[50:10.240 --> 50:14.680]  just wanted to have a little quick story for you I wanted to say thank you for
[50:14.680 --> 50:20.280]  shedding light on the Bohemian Grove I've been a listener every day for about a
[50:20.280 --> 50:26.000]  year and a half the Bohemian Grove is what set the spark and I went and found
[50:26.000 --> 50:29.360]  the information and started it just started building and building and I
[50:29.360 --> 50:33.480]  can't thank you enough for that and I share that with a lot of other you know
[50:33.480 --> 50:38.680]  friends and stuff but my comment is about the dumbing down of America and
[50:38.680 --> 50:43.640]  right now I have a foreign exchange student in our house and I'm just amazed
[50:43.640 --> 50:50.600]  because when she came here she was so she was so excited to share her culture
[50:50.600 --> 50:56.560]  and in the school that she's at now the kids she would tell me couldn't even
[50:56.560 --> 51:00.680]  didn't even know where Europe was they couldn't even point out Europe let alone
[51:00.680 --> 51:04.880]  her you know I meant to cover it and I didn't and the guys will never remember
[51:04.880 --> 51:07.960]  how to find it because I don't remember the headline there was an article like
[51:07.960 --> 51:13.120]  last Monday you guys gave me about I think was something like 40 facts about
[51:13.120 --> 51:17.560]  American school tilt about about Americans students knowledge will blow
[51:17.560 --> 51:21.640]  your mind or something like that and it was like 70 something percent can't find
[51:21.640 --> 51:27.160]  Europe I mean these numbers were just off the charts and that's the thing I
[51:27.160 --> 51:34.520]  talked to adults and they know how to do one job and go home and watch TV and
[51:34.520 --> 51:38.080]  that's it they don't know what continents are they don't know what
[51:38.080 --> 51:43.960]  different species are they don't even have basic information and it you can
[51:43.960 --> 51:48.000]  really see what they've done through this mind control and cultural dumbing
[51:48.000 --> 51:52.120]  down dust 50 years ago we had the highest test scores the most inventors
[51:52.120 --> 51:58.920]  just on every front we the New World Order has ruined us absolutely and she
[51:58.920 --> 52:01.920]  couldn't believe that the kids were more concerned about how she did her nails
[52:01.920 --> 52:06.520]  as opposed to her country I mean it was just I was just like it is just a
[52:06.520 --> 52:10.560]  hunch in the gut here is an American here's what they've done they've they've
[52:10.560 --> 52:14.160]  gotten us to give up our birthright all politics stuff who cares about that all
[52:14.160 --> 52:19.080]  history that's boring and no let's talk about what type of bra you wear what type
[52:19.080 --> 52:24.040]  of lipstick that's what's important they've given us petty mindlessness and
[52:24.040 --> 52:30.080]  made people artificially very very shallow but remember that the globalist
[52:30.080 --> 52:33.280]  have done that so the general public isn't involved in the real world so the
[52:33.280 --> 52:37.480]  current criminals can run things but the the criminals are a tiny minority
[52:37.480 --> 52:41.920]  Susan those of us that are a waker of minority but we dwarf them probably a
[52:41.920 --> 52:46.280]  thousand to one me Kissinger's top guy at Kissinger associates wrote superclass
[52:46.280 --> 52:50.440]  five years ago I had him on he says there's six thousand super gophers that
[52:50.440 --> 52:54.360]  run the whole planet less than 20 families same analysis I had reverse
[52:54.360 --> 53:00.000]  engineering their their system their oligarchy or plutocracy depending on how
[53:00.000 --> 53:04.440]  you want to look at it but but I mean there's way more us than six thousand
[53:04.440 --> 53:08.920]  of them I mean there's probably 20% of the country is pretty much awake even
[53:08.920 --> 53:14.400]  Gallup reports that so we've got tens of millions they got six thousand so the
[53:14.400 --> 53:17.920]  New World Order just because they've turned the general public into drooling
[53:17.920 --> 53:24.360]  zombies who doesn't mean they've won the game you understand that yes yes no I
[53:24.360 --> 53:29.320]  totally understand that and the other thing to that I can't believe that she's
[53:29.320 --> 53:33.280]  going to Washington DC soon she won a contest of all the different exchange
[53:33.280 --> 53:37.960]  students and I told her if they ask you who your host family is going to vote
[53:37.960 --> 53:42.760]  for you tell her Ron you tell them Ron Paul all the way you know like I said I
[53:42.760 --> 53:47.160]  was an Obama zombie and I just feel so disenfranchised and sick that I'm going
[53:47.160 --> 53:51.880]  to fight even harder for Ron Paul in his campaign well that's the way to go and
[53:51.880 --> 54:00.160]  don't feel bad Bush was so horrible and so wicked and so gross that that we
[54:00.160 --> 54:04.360]  hoped Obama we didn't support him of course but but early on oh Obama says
[54:04.360 --> 54:07.560]  he'll do this and that and then before he even got elected I said look at his
[54:07.560 --> 54:12.600]  advisors same people that are Mitt Romney's got I mean Mitt Romney is a
[54:12.600 --> 54:18.080]  carbon copy of Obama he has an R before his name instead of a D that is the
[54:18.080 --> 54:24.840]  only difference and it's so sad and so I don't want to hear any conservatives or
[54:24.840 --> 54:30.240]  libertarians or constitutionalists make fun of Obama supporters Mitt Romney I'm
[54:30.240 --> 54:35.360]  talking about his votes as a governor and what his company Bain Capital lobbied
[54:35.360 --> 54:41.720]  for abortion open borders carbon taxes wrote Obamacare do I need to keep going
[54:41.720 --> 54:48.280]  here bring her back up I can hear go ahead ma'am I get really scared about
[54:48.280 --> 54:52.080]  what they said this election and this one really makes me nervous because of
[54:52.080 --> 54:56.000]  the state we're in we can't our backers up against the wall we can't afford you
[54:56.000 --> 54:59.840]  know four more years of this and I'm just I'm really worried about this
[54:59.840 --> 55:03.560]  election how about a how about a 20-plus percent carbon tax that kicks in this
[55:03.560 --> 55:06.960]  year when everybody's already leaving California I appreciate your call I
[55:06.960 --> 55:10.520]  mean and people are like why would the government raise taxes when they know
[55:10.520 --> 55:15.520]  that stalls economies because the big mega insiders want to shut down
[55:15.520 --> 55:21.020]  everybody else yeah why did Napoleon burn whole countries because he was
[55:21.020 --> 55:26.080]  taking over why did Hitler do that it's cold scorched earth ladies and gentlemen
[55:26.080 --> 55:28.760]  let's jam in one more before we go to the second hour I'll continue with calls
[55:28.760 --> 55:32.120]  so these are off the board then I'm gonna get to all the news but I'm taking
[55:32.120 --> 55:37.000]  calls right now Kevin in New York you're on the air welcome first-time caller
[55:37.000 --> 55:42.200]  long-time listener thanks for everything I was listening to the New York of CBS
[55:42.200 --> 55:46.880]  a.m. affiliate last week and they were talking about on their business report
[55:46.880 --> 55:51.520]  how if the Wall Street executives don't get their big bonuses that's going to
[55:51.520 --> 55:55.360]  have a detrimental effect on the local economy here in the tri-state area which
[55:55.360 --> 55:59.200]  is something you hear about every year for the last quarter century and I live
[55:59.200 --> 56:03.360]  alone and I go into this Alex Jones style rant where I just you know say
[56:03.360 --> 56:06.640]  it's because they're getting the bonuses because they're selling this toxic
[56:06.640 --> 56:11.480]  derivative garbage that that it's a big detriment to our economy to begin with
[56:11.480 --> 56:15.960]  and not you know this bipartisan oh if they don't get their bonuses well let
[56:15.960 --> 56:18.520]  me crystallize it and then we'll hold you over we need you to have you finish
[56:18.520 --> 56:23.160]  but for listeners that just tuned in they simplify it oh you're a commie for
[56:23.160 --> 56:25.640]  Occupy Wall Street I'm not saying they're all commies but that's what the
[56:25.640 --> 56:30.120]  media says either you're that or you're you know Rush Limbaugh Republican and
[56:30.120 --> 56:35.440]  then and corporations can do no wrong the truth is there's a third rail it's
[56:35.440 --> 56:42.480]  mega insiders that get government bailouts to then pay bonuses that's
[56:42.480 --> 56:46.560]  what the real Occupy Wall Street people are concerned about but the media always
[56:46.560 --> 56:50.400]  says they don't know what they want that's not really true they're not
[56:50.400 --> 56:54.560]  talking to the people I have that actually understand it so I'm all for
[56:54.560 --> 56:58.200]  somebody getting a bonus of a company that did well and stock it did well but
[56:58.200 --> 57:03.840]  most of those big firms are getting bonuses from bailouts and from selling
[57:03.840 --> 57:09.440]  people timber will stock they knew was complete garbage fraud that's not free
[57:09.440 --> 57:13.560]  market that's going to destroy our free market and the socialists are gonna
[57:13.560 --> 57:17.760]  scapegoat the free market for what the crony capitalist have done and get rid
[57:17.760 --> 57:22.120]  of the entire free market system that's made this country so great and so that's
[57:22.120 --> 57:27.440]  why when I hear fake neocons all over talk radio bought and paid for by Bain
[57:27.440 --> 57:31.000]  Capital that owns them and all the rest of them you know that's the folks with
[57:31.000 --> 57:35.800]  Mitt Romney telling you that oh no anybody that's mad about bailouts is bad
[57:35.800 --> 57:41.160]  bailouts that's corporate welfare of my tax money of big megabanks that are
[57:41.160 --> 57:44.160]  against my country call her I'm gonna come back to you right after this break
[57:44.160 --> 57:48.840]  we'll be right back stay with us info wars.com
[57:50.080 --> 57:57.840]  when you're out on the road the last place you want to be is on the road but
[57:57.840 --> 58:02.400]  if the unfortunate happens you'll be glad you were wearing diamond gussets
[58:02.400 --> 58:06.120]  there's a place down in Tennessee
[58:06.120 --> 58:14.840]  where they make blue diamond gusset jeans they so pride in every stitch
[58:14.840 --> 58:19.240]  guarantee you love the way they fit
[58:19.240 --> 58:25.600]  they put a diamond gusset in the crotch where you need it most blue diamond
[58:25.600 --> 58:33.800]  gussets got it others don't we turn jeans inside out diamond gusset jeans made
[58:33.800 --> 58:38.360]  in the USA with unparalleled quality our Defender motorcycle jeans combine
[58:38.360 --> 58:42.760]  gusset comfort with Kevlar protection so you can ride all day with confidence
[58:42.760 --> 58:50.520]  order yours at gusset.com diamond gusset jeans got it others don't this is
[58:50.520 --> 58:53.880]  Alex Jones with five good reasons you should consider buying a solar power
[58:53.880 --> 58:57.840]  generator number one new climate legislation could easily double or
[58:57.840 --> 59:02.080]  triple your electric bill number two our new energies are wants to control how
[59:02.080 --> 59:06.360]  much power your electric company allows you to have it's true total government
[59:06.360 --> 59:10.720]  control of electricity in the name of smart grid technology is coming number
[59:10.720 --> 59:14.760]  three in some areas of the country the power grid is dangerously overloaded and
[59:14.760 --> 59:19.360]  now new socialist legislation is only compounding the problem number four
[59:19.360 --> 59:23.480]  dangerous weather is always a threat to local grids every year thousands of
[59:23.480 --> 59:27.440]  families lose their power from weather related onages number five a solar power
[59:27.440 --> 59:31.280]  generator provides powerful backup insurance and peace of mind folks I
[59:31.280 --> 59:34.000]  really believe in the solar power generators offered by solutions from
[59:34.000 --> 59:37.440]  science one of my oldest sponsors you can get more information at
[59:37.440 --> 59:43.080]  www.mysolarbackup.com that's mysolarbackup.com remember the government
[59:43.080 --> 59:50.680]  doesn't own the Sun so go to mysolarbackup.com or call 1-877-327-0365
[59:50.680 --> 59:57.680]  coast to coast direct from Austin you're listening to the Alex Jones broadcasting
[59:57.680 --> 01:00:06.240]  network from his central Texas Command Center deep behind enemy lines the
[01:00:06.240 --> 01:00:12.760]  information war continues it's Alex Jones and the GCN radio network the
[01:00:12.760 --> 01:00:21.320]  global social engineer crime syndicate zombie controllers always use the
[01:00:21.320 --> 01:00:27.040]  crises they create or help expand as a pretext for more power for themselves
[01:00:27.040 --> 01:00:31.360]  with simplistic solutions for the public but yeah you read about the average
