[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[34:45.000 --> 35:02.000]  They loan it out to you at interest and it gets even better this the same six megabanks have openly set up their new quote bank of the world that you will pay your carbon taxes for on all human activities percentage to them and they're setting up a global VAT.
[35:02.000 --> 35:15.000]  And they've got Bill O'Reilly and Fox News calling for a global sales taxes and VAT to save us to pay off the debts to pay our fair share it all happened because of the welfare moms.
[35:15.000 --> 35:20.000]  I don't say the illegal aliens did it even if you didn't have the illegal aliens it wouldn't fix this.
[35:20.000 --> 35:33.000]  One of the biggest welfare sucks out there and the anchor babies and the rest of it but all of it is deck chairs and the Titanic you don't fix that giant leak in the side of the hall where the seawater is pouring in.
[35:33.000 --> 35:45.000]  You can rearrange deck chairs all day long and I know we will I know we will because it's fun to not know what we're doing it's fun to be kind it's fun to have no idea how things work.
[35:45.000 --> 35:51.000]  It's fun to know about our favorite sitcoms and our favorite dramas.
[35:51.000 --> 35:57.000]  I played in the hotel room Friday afternoon in Los Angeles taking a rest.
[35:57.000 --> 36:09.000]  I watched some sitcoms and dramas and it was it was men running around acting effeminate or not even effeminate just weird and in women acting bossy and in mindless giggling and gibbering.
[36:09.000 --> 36:17.000]  And of course humans are social creatures so they see that and they think well that's how I'm supposed to act and that's why a lot of men you can't even have a real conversation with them.
[36:17.000 --> 36:30.000]  They're the equivalent of lobotomized five year olds and women are running around you know to playing boss of the world but wondering why their lives are so hellish and why they're following TV's cues that aren't fulfilled because you're under social engineering.
[36:30.000 --> 36:43.000]  They don't want strong focused people they don't want families they want out of the way for absorption they want a corporate takeover a corporate looting that it's about domination grow up and figure it out.
[36:43.000 --> 36:54.000]  Now now I'm ranting here and by the way prisoners you don't grow a garden in your front yard you don't grow one in your backyard by the way prisoners you don't drill a well without permission by the way prisoners you don't.
[36:54.000 --> 37:01.000]  Seniors children's lunch with them to school in Chicago because as the head of school district said parents can't be trusted.
[37:01.000 --> 37:05.000]  You provide work for the government and that's it.
[37:05.000 --> 37:12.000]  And of course with the government pushing and legalizing robotic 18 wheelers and cars we're not gonna need truck drivers anymore.
[37:12.000 --> 37:16.000]  And with everything in the military going to drones and robots program not gonna need troops anymore.
[37:16.000 --> 37:23.000]  And as everything gets automated the globalists write all these big handbooks and brag we're not gonna need a big population anymore.
[37:23.000 --> 37:30.000]  Life isn't just gonna be cheap you people are worthless and we stole the world through derivatives it's ours.
[37:30.000 --> 37:38.000]  So we're getting a big police state in place and in trying you to take those forced inoculations that incidentally in every major study you're filled full of cancer viruses.
[37:38.000 --> 37:43.000]  Folks you think I just get up here and say that for heaven's sakes research it.
[37:43.000 --> 37:45.000]  I know it's horrific.
[37:45.000 --> 37:53.000]  Okay I'm done I'm done I got to stop right now because I want to get to a bunch of news and then go to your calls and we got a guest coming up the evil woman.
[37:53.000 --> 38:00.000]  Who had the garden and what was threatened with 94 days and jail for it in her yard when there wasn't even a city ordinance against it.
[38:00.000 --> 38:05.000]  And all of her neighbors supported the evil garden because they too are dangerous.
[38:05.000 --> 38:15.000]  I mean oh but oh but we had a USA Today article in Friday saying oh there's no violence on the border crime isn't up it's all a lie just like they tell you we're not in a recession.
[38:15.000 --> 38:22.000]  They've got some fake numbers for you there and and just like they tell you WMDs were in Iraq.
[38:22.000 --> 38:27.000]  It was this big article about there's no violence in the border and then Mexico's great.
[38:27.000 --> 38:30.000]  There's not 30,000 dead the last two and a half years.
[38:30.000 --> 38:34.000]  It's not more dangerous per year than Vietnam was of course it is.
[38:34.000 --> 38:43.000]  The State Department separately told the Trivus that it's the most dangerous place in the world statistically to go except for maybe Afghanistan but ignore that travel advisory.
[38:43.000 --> 38:46.000]  USA Today says everything's fine that's funny.
[38:46.000 --> 38:57.000]  Many times as a child and then again in college I've been down to the Texas border to go visit for the day and go across the border and visit the shops and stuff down there in the way of a Laredo and places.
[38:57.000 --> 39:06.000]  It's all boarded up and shut down the hotels have nobody in them and it looks like North Korea or something but you know what I'm having a delusion.
[39:06.000 --> 39:18.000]  USA Today, same folks that tell you that inflation isn't up, same folks that tell you we're again in a booming economy, they say there's no problem.
[39:18.000 --> 39:28.000]  And they also had a great article about in the same cover and I was just scanning it in the hotel to give you one free because no one will buy it literally.
[39:28.000 --> 39:37.000]  And I was just scanning over it and it talked about the FBI think goodness and ATF are putting new rules on gun purchases, not laws.
[39:37.000 --> 39:42.000]  No, no, and Obama set the sign executive orders where they can just put you on a no buy list.
[39:42.000 --> 39:50.000]  He's announced he's going to do this any day now where you can't buy guns anymore, no judge, no jury, no conviction, no indictment, no reason.
[39:50.000 --> 39:54.000]  It's like a no fly list that his chief of staff called four years ago, Rahm Emanuel.
[39:54.000 --> 39:57.000]  You openly said he wants a total gun ban.
[39:57.000 --> 40:04.000]  They just go into gun shops now and say you can't sell high powered rifles, more than two of them now in anybody.
[40:04.000 --> 40:06.000]  And if you do, you got to report it to us.
[40:06.000 --> 40:08.000]  No judge, no jury, no law.
[40:08.000 --> 40:10.000]  They just said so.
[40:10.000 --> 40:13.000]  That's why Obama announced they're just going to do this through the executive now.
[40:13.000 --> 40:17.000]  Kind of like he's going to launch wars in Libya without Congress.
[40:17.000 --> 40:19.000]  He's going to raise the debt ceiling, he said, without Congress.
[40:19.000 --> 40:20.000]  He's looking at doing.
[40:20.000 --> 40:21.000]  He can do it every once.
[40:21.000 --> 40:23.000]  I mean, why even have a Congress after all?
[40:23.000 --> 40:24.000]  And it's freedom.
[40:24.000 --> 40:36.000]  But I thought I'd mention Fast and Furious because I see all these articles about, oh my gosh, the ATF says we've got to restrict the Second Amendment because of the violence in Mexico.
[40:36.000 --> 40:44.000]  And then in these articles, all over the newspapers, all over television, they never mentioned the big scandal going on right now.
[40:44.000 --> 40:54.000]  In fact, one of the only outfits doing it other than local papers, the Miami Herald has reported on it and some others, is Fox News.
[40:54.000 --> 40:59.000]  That's why you see them about to be brought down an angle and maybe even here in the U.S.
[40:59.000 --> 41:05.000]  Not that they're perfect, but anytime, if you're part of the establishment, you can get away with anything you want.
[41:05.000 --> 41:12.000]  How many women did Bill Clinton rape and admittedly pay off later violently, beat the daylights out of them, bite their faces while he raped them?
[41:12.000 --> 41:14.000]  That was in federal court cases.
[41:14.000 --> 41:16.000]  And he didn't deny it.
[41:16.000 --> 41:18.000]  He paid them off.
[41:18.000 --> 41:21.000]  Why are they always allowed to do whatever they want?
[41:21.000 --> 41:23.000]  It's like I told you Dominic Strauss-Kahn.
[41:23.000 --> 41:24.000]  I said, I don't like Kahn.
[41:24.000 --> 41:25.000]  I don't like the IMF.
[41:25.000 --> 41:31.000]  But I said, this guy wouldn't have gotten in trouble in New York if it wasn't a setup.
[41:31.000 --> 41:39.000]  Because if you're part of the establishment and in good graces, they catch you and diplomats all the time in New York with dead women in their apartments and they don't get in trouble.
[41:39.000 --> 41:47.000]  And I see that all the time or sex slaves chained up or drugs because the diplomatic immunity, literally.
[41:47.000 --> 41:50.000]  Sometimes cops pull them over with drugs in their car.
[41:50.000 --> 41:53.000]  They just say diplomatic immunity, literally, like in the movies.
[41:53.000 --> 41:59.000]  But Dominic Strauss-Kahn, oh, then later it came out he was set up.
[41:59.000 --> 42:02.000]  The woman was reportedly a prostitute working for organized crime.
[42:02.000 --> 42:12.000]  And it was confirmed that his political enemy, Nicholas Sarkozy, who was 10 points behind him in presidential polls, calm, was getting ready to run against him in next year's election.
[42:12.000 --> 42:19.000]  Turns out that they twittered a little early and announced he'd been arrested before he'd been arrested or it was even in the news.
[42:19.000 --> 42:24.000]  And they knew what for and they had to admit, well, we had spies following him.
[42:24.000 --> 42:26.000]  And it's intelligence operation.
[42:26.000 --> 42:28.000]  It's an intelligence operation.
[42:28.000 --> 42:30.000]  They send a prostitute to your room.
[42:30.000 --> 42:32.000]  They have sex. It's over.
[42:32.000 --> 42:35.000]  Kind of like, see, false starts like that are important.
[42:35.000 --> 42:41.000]  They announced Lee Harvey Oswald killed Kennedy in papers in Asia hours before it was in the news that he'd been arrested.
[42:41.000 --> 42:44.000]  That was a false start where the government got its time zones mixed up.
[42:44.000 --> 42:50.000]  Kind of like 7-7 where they had said building 7, 47-story building had fallen into its own footprint.
[42:50.000 --> 42:57.000]  25 minutes before it fell, those are good little tidbits when they announced Kahn had been arrested before it was even on the news or he'd been arrested.
[42:57.000 --> 42:59.000]  They're right back.
[43:27.000 --> 43:29.000]  It's the enemies of our nation.
[43:29.000 --> 43:35.000]  The criminal off-short cartel held bent on destroying sovereignty and on its ashes constructing world government.
[43:35.000 --> 43:38.000]  Tim Geithner, Bernanke, they're arsonists.
[43:38.000 --> 43:42.000]  They're asking for more matches and the Congress is saying, who do we make the check out to?
[43:42.000 --> 43:44.000]  Today seems like nobody does care.
[43:44.000 --> 43:49.000]  And right now in Washington D.C. we have seen a fall of the Republic.
[43:49.000 --> 44:00.000]  Get your copy of Fall of the Republic on DVD at infowars.com or watch it online right now in super high quality at prisonplanet.tv.
[44:02.000 --> 44:06.000]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[44:06.000 --> 44:15.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[44:15.000 --> 44:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[44:19.000 --> 44:31.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[44:31.000 --> 44:40.000]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[44:40.000 --> 44:45.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[44:45.000 --> 44:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[44:53.000 --> 45:10.000]  That's www.silverlungs.com.
[45:24.000 --> 45:31.000]  In fact, Barron's called his work a dire prophecy.
[45:31.000 --> 45:38.000]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener.
[45:38.000 --> 45:42.000]  I can't stress this enough. You should at least watch this free video online today.
[45:42.000 --> 45:46.000]  He explains everything you need to know, including simple steps you can take to protect yourself.
[45:46.000 --> 45:53.000]  You can find the video at www.endofamerica3.com. That's endofamerica. The number 3.com.
[45:53.000 --> 46:20.000]  Watch the free video at www.endofamerica3.com. That's endofamerica3.com.
[46:23.000 --> 46:30.000]  For more information, visit www.endofamerica3.com.
[46:53.000 --> 47:00.000]  For more information, visit www.endofamerica3.com.
[47:00.000 --> 47:26.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[47:26.000 --> 47:38.000]  You're watching Patriots Worldwide. You're listening to the Alex Jones Show.
[47:38.000 --> 47:47.000]  Yeah! Coming to you live from deep in the heart of Texas. Right smack dab in the geographic middle, Austin, Texas.
[47:47.000 --> 47:55.000]  I'm Alex Jones, your host. We're going to open the phones up in the next hour for the first 30 minutes at least ahead of our evil gardener
[47:55.000 --> 48:02.000]  who dared have a garden in America. What do you think this is? Land on the free home of the brave prisoners?
[48:02.000 --> 48:09.000]  Even people in North Korea are allowed to have gardens, but not in America. We know how to keep people in line.
[48:09.000 --> 48:14.000]  We're going to be counting this evil Alcatam member later.
[48:14.000 --> 48:19.000]  Continuing with the news and everything, the toll-free number to join us here today
[48:19.000 --> 48:26.000]  for part of the evil broadcast we engage in where we support people having gardens in their own yards.
[48:26.000 --> 48:32.000]  Very extreme, very evil. If you'd like to join us and talk about and join us in an evil communion,
[48:32.000 --> 48:40.000]  then 877-789-ALEX-877-789-2539 will get you up and on the air.
[48:40.000 --> 48:47.000]  But don't worry, Obama is going to, outside of law, start restricting the Second Amendment.
[48:47.000 --> 48:52.000]  In fact, he's already begun. He's telling gun shops, you do whatever the ATF tells you.
[48:52.000 --> 48:58.000]  There's no law. You just do what they say. That was announced all over the news last week.
[48:58.000 --> 49:04.000]  And he says, I got an executive order. It's coming down. You're not going to be able to buy guns if I say so.
[49:04.000 --> 49:08.000]  You won't be able to find out why you're on the list. It's freedom. That's freedom.
[49:08.000 --> 49:12.000]  Just like not having a garden, it's freedom. This is freedom.
[49:12.000 --> 49:18.000]  Obama launching wars, the congressional approval, and then saying they're not wars. That is definitely a big sign of freedom.
[49:18.000 --> 49:24.000]  The White House threatening to up the debt limit without even having Congress involved.
[49:24.000 --> 49:29.000]  Again, what do you expect in a country where you can't have a garden in your yard?
[49:29.000 --> 49:37.000]  It's not just up in Oak Park, Michigan. I saw last year in Oklahoma that the mayor was saying,
[49:37.000 --> 49:43.000]  maybe we need inspections of backyard gardens. Maybe you need a license. They could be growing marijuana.
[49:43.000 --> 49:47.000]  You could be. You're all guilty. After all, we stick...
[49:47.000 --> 49:50.000]  I mean, the government sticks their hands down people's pants.
[49:50.000 --> 49:55.000]  You get in their mindset, hey, we stick our hands down your pants to go through the TSA.
[49:55.000 --> 49:59.000]  A five-year-old might be a terrorist, an old lady. Guilty until proven innocent.
[49:59.000 --> 50:03.000]  Why not have an inspection of that garden? See, I'm starting to get in the mindset,
[50:03.000 --> 50:09.000]  understand they just want to take care of us. Now, if you're inside the government, blow the whistle on Trillian's missing,
[50:09.000 --> 50:13.000]  you're going to get arrested. But again, that's freedom.
[50:13.000 --> 50:16.000]  Okay, good. And don't worry, Obama is on the job.
[50:16.000 --> 50:21.000]  Ex-Ohio AG to lead new consumer agency. I remember this guy.
[50:21.000 --> 50:24.000]  I remember him years ago saying there's no such thing as a Second Amendment.
[50:24.000 --> 50:32.000]  He'll make a great new czar. Who needs Congress? Who needs a Glass-Steagall Act to stop the banks from creating counterfeit,
[50:32.000 --> 50:35.000]  financial instruments, and then having government sign on to it.
[50:35.000 --> 50:42.000]  Everybody wonders after the banks put us into this position, why now they never got Glass-Steagall back.
[50:42.000 --> 50:48.000]  Well, don't worry, Obama totally financed by the worst culprits, Goldman Sachs and J.P. Morgan.
[50:48.000 --> 50:52.000]  I mean, no one in history has been paid for like he has by these guys.
[50:52.000 --> 50:56.000]  And they're the two, you know, king daddies in this gang of thieves.
[50:56.000 --> 50:59.000]  Even Senate committees have said what they've done is criminal.
[50:59.000 --> 51:07.000]  But don't worry, Obama run by these people is appointing a guy who will selectively go after the bad derivatives.
[51:07.000 --> 51:11.000]  And who will selectively, that means your local bank is actually loaning to you,
[51:11.000 --> 51:16.000]  and who will harass the little brokerage firms and who will protect your mortgages.
[51:16.000 --> 51:24.000]  Obama had a credit card reform law in a stimulus package and then it actually let them charge you more interest.
[51:24.000 --> 51:30.000]  I mean, it's funny. It's funny.
[51:30.000 --> 51:33.000]  So the very people that did all this, they're going to protect you.
[51:33.000 --> 51:37.000]  And we don't need a law. No, no, we have a guy who selectively will decide.
[51:37.000 --> 51:43.000]  Just like Obama signs thousands of waivers for big companies that give him contributions and not have to buy insurance.
[51:43.000 --> 51:53.000]  But your company, my company does. Just like Obama allows his insiders like GE, I keep going back to this to be able to build power plants or service them.
[51:53.000 --> 51:58.000]  And they have a waiver to do whatever they want, but nobody else can open a new one and they're harassing the old ones out of business.
[51:58.000 --> 52:01.000]  That's how they run things. It's what the president says.
[52:01.000 --> 52:08.000]  Because the special interest put him in there and they want somebody who can pull the strings and get done what they want done.
[52:08.000 --> 52:13.000]  They sell this false meme to the public of, Americans want something done in Congress.
[52:13.000 --> 52:15.000]  And I hear that all the time. They just need to get to work up there.
[52:15.000 --> 52:19.000]  No, no, no, they've passed enough laws. They've stolen enough money.
[52:19.000 --> 52:36.000]  The founder said gridlock in government, three branches bound down by the Constitution, not one president in a bureaucracy that's made up of a revolving door of corrupt corporate bureaucrats robbing everyone.
[52:36.000 --> 52:47.000]  But don't worry, the same folks that tell you we're not in a recession, the same when every economic real number shows we're in a depression, they are going to fix it.
[52:47.000 --> 52:50.000]  Just thought I'd tell you about that.
[52:50.000 --> 52:53.000]  Continuing into some of the other news, I mentioned Fast and Furious.
[52:53.000 --> 52:58.000]  Again, the Miami papers are reporting that, oh, guess what?
[52:58.000 --> 53:06.000]  It turns out the FBI, the DEA and others, they were involved in Fast and Furious and the attorney general did order it and he has perjured himself before Congress.
[53:06.000 --> 53:11.000]  But so what? You don't think he didn't do it if he wasn't ordered to by the bureaucracy?
[53:11.000 --> 53:15.000]  The establishment says demonize the Second Amendment and they say, how do we do it?
[53:15.000 --> 53:19.000]  You ship guns all over Central and South America just like Iran Contra.
[53:19.000 --> 53:21.000]  Remember they brought cocaine in then, got caught.
[53:21.000 --> 53:23.000]  Well, same stuff's going on now.
[53:23.000 --> 53:25.000]  Oh yeah, this is all just Iran Contra.
[53:25.000 --> 53:29.000]  You don't just think that went on with the CIA during Ronnie Reagan.
[53:29.000 --> 53:32.000]  Who knew nothing like Sergeant Schultz?
[53:32.000 --> 53:33.000]  I know nothing.
[53:33.000 --> 53:35.000]  No, it's never stopped.
[53:35.000 --> 53:40.000]  Except now the troops openly are in Columbia helping grow the cocaine.
[53:40.000 --> 53:43.000]  But for the good guys, they say, and openly growing the opium.
[53:43.000 --> 53:46.000]  Oh, you didn't see the news going, our troops, help grow the opium.
[53:46.000 --> 53:49.000]  And they interdict it once it hits America.
[53:49.000 --> 53:50.000]  Yes, yes, yes.
[53:50.000 --> 53:52.000]  That's how dumb they think you are.
[53:52.000 --> 53:54.000]  Because the troops were getting mad about it.
[53:54.000 --> 53:56.000]  Pat Tillman got mad and they just fragged him.
[53:56.000 --> 54:00.000]  You're not going to stop our smack boy, 500 billion a year.
[54:00.000 --> 54:02.000]  You thought you joined to fight Al Qaeda?
[54:02.000 --> 54:03.000]  We are Al Qaeda.
[54:03.000 --> 54:04.000]  Die.
[54:04.000 --> 54:08.000]  But the good old, good old America.
[54:08.000 --> 54:11.000]  And when you grow a garden, you use slaves, you're going to produce for us.
[54:11.000 --> 54:13.000]  You're under mafia rule now.
[54:13.000 --> 54:14.000]  Continuing.
[54:14.000 --> 54:17.000]  Fast and furious scandal doubles in size.
[54:17.000 --> 54:22.000]  Fox News turns out a Florida gun probe earns congressional scrutiny and wake up fast and furious.
[54:22.000 --> 54:28.000]  Oh, it turns out they're supplying the gangs there and supplying them in their home country.
[54:28.000 --> 54:35.000]  Yet you've got to supply the guys that protect the drugs in Honduras, in Nicaragua, in Salvador, in Columbia.
[54:35.000 --> 54:40.000]  And then you've got to provide your gangs with the guns and the police protection.
[54:40.000 --> 54:45.000]  It's always the armed gangs, the ones that are unstoppable, they work for the police.
[54:45.000 --> 54:47.000]  They work for the FBI.
[54:47.000 --> 54:49.000]  They're not just shipping guns to them.
[54:49.000 --> 54:56.000]  They're shipping them guns because they're bringing in candy that your daughter is going to use and become a prostitute.
[54:56.000 --> 54:57.000]  Okay?
[54:57.000 --> 55:00.000]  That's the government brings it in.
[55:00.000 --> 55:05.000]  The banks launder it and the police run the murder gangs.
[55:05.000 --> 55:11.000]  And if one murder gang gets too tough and their other murder gang can't handle it, the police move in.
[55:11.000 --> 55:13.000]  And you hear a gang war happen.
[55:13.000 --> 55:16.000]  The SWAT team goes over and kills everybody.
[55:16.000 --> 55:18.000]  That's how America works.
[55:18.000 --> 55:19.000]  Grow up.
[55:19.000 --> 55:20.000]  Grow up.
[55:20.000 --> 55:23.000]  Because now they want your pension funds and they're going to get them.
[55:23.000 --> 55:28.000]  And you're going to love it and beg them and thank them because it's fun to toadie up to the system.
[55:28.000 --> 55:29.000]  It's fun to be naive.
[55:29.000 --> 55:30.000]  It's fun.
[55:30.000 --> 55:31.000]  It's fun.
[55:31.000 --> 55:32.000]  It's fun.
[55:32.000 --> 55:34.000]  You say, why haven't I been killed then?
[55:34.000 --> 55:40.000]  Because everything I say would be underlined, highlighted with a hundred exclamation points put behind it.
[55:40.000 --> 55:42.000]  Because I've said so much.
[55:42.000 --> 55:43.000]  I've done so much.
[55:43.000 --> 55:44.000]  I've covered so much.
[55:44.000 --> 55:47.000]  And I'm not an original source.
[55:47.000 --> 55:56.000]  The one of the few times I've gotten original source material like Bohemian Grove footage, they broke in, stole the tapes.
[55:56.000 --> 55:57.000]  We'd already made copies.
[55:57.000 --> 56:00.000]  I'd try to mail it to the media under even fake names.
[56:00.000 --> 56:01.000]  They would grab it, erase them.
[56:01.000 --> 56:03.000]  Believe me, death threats, you name it.
[56:03.000 --> 56:12.000]  The one time I exposed the judge in the fake Waco trial for not giving a fair court, I got my nose broken and told to shut up.
[56:12.000 --> 56:14.000]  Of course, I'm sure the government wasn't involved in that.
[56:14.000 --> 56:21.000]  But the point is that that's why this NSA whistleblower comes out about corruption and they try to put him in prison.
[56:21.000 --> 56:23.000]  And now I just got a year probation.
[56:23.000 --> 56:30.000]  So I'm here and I'm told the globalists think they're so secure that this is all just entertainment for them.
[56:30.000 --> 56:31.000]  They love it.
[56:31.000 --> 56:37.000]  They know you're so gullible and so in a trance and so living in denial that you're going to hear this and just laugh.
[56:37.000 --> 56:42.000]  And in a way, they believe it psychologically inoculates you to accept your undue.
[56:42.000 --> 56:46.000]  They think you're so weak that there's nothing you're going to do about this.
[56:46.000 --> 56:50.000]  You're so weak as a cop driving along your squad car who's not dealing narcotics.
[56:50.000 --> 56:53.000]  You're just revenue generating that you're not going to be able to believe this.
[56:53.000 --> 56:55.000]  And it's as even if you did, they don't respect you.
[56:55.000 --> 56:56.000]  What are you going to do about this?
[56:56.000 --> 56:58.000]  You know, it's 100% documented.
[56:58.000 --> 57:02.000]  They put viruses and all the polio shots to kill people.
[57:02.000 --> 57:06.000]  Got the Rockefeller documents where they got the sterilization hormones in the shots.
[57:06.000 --> 57:13.000]  But they don't care if I get up here and talk about it and even publish those documents on infowars.com and prisonplanet.com.
[57:13.000 --> 57:20.000]  They don't care because you're just going to still take your children in there and wonder why they can't say they're ABCs when they're five years old.
[57:20.000 --> 57:24.000]  You're going to wonder when you get a degenerative brain disease early in life, why you're dying.
[57:24.000 --> 57:30.000]  But still, it couldn't be your mommy eugenics government run by a bunch of bloodthirsty psychopaths that did it.
[57:30.000 --> 57:32.000]  No, no, that couldn't happen.
[57:32.000 --> 57:33.000]  Hitler couldn't happen.
[57:33.000 --> 57:37.000]  Stalin, Mao, Julius Caesar, Pol Pot, Fidel Castro, Ted Bundy.
[57:37.000 --> 57:39.000]  None of that could happen.
[57:39.000 --> 57:40.000]  None of that could be real.
[57:40.000 --> 57:44.000]  So you're going to go down with the ship because you want to get hurt and they want to hurt you.
[57:44.000 --> 57:46.000]  So it's a match made in heaven.
[57:46.000 --> 57:47.000]  Suck it up!
[57:47.000 --> 57:48.000]  Come on up!
[57:48.000 --> 57:49.000]  Stay with us!
[57:49.000 --> 57:54.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[57:54.000 --> 57:58.000]  Number one, new climate legislation could easily double or triple your electric bill.
[57:58.000 --> 58:04.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[58:04.000 --> 58:05.000]  It's true.
[58:05.000 --> 58:10.000]  Total government control of electricity in the name of smart grid technology is coming.
[58:10.000 --> 58:14.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[58:14.000 --> 58:19.000]  And now, new socialist legislation is only compounding the problem.
[58:19.000 --> 58:22.000]  Number four, dangerous weather is always a threat to local grids.
[58:22.000 --> 58:26.000]  Every year, thousands of families lose their power from weather-related onages.
[58:26.000 --> 58:31.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[58:31.000 --> 58:36.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[58:36.000 --> 58:40.000]  You can get more information at www.mysolarbackup.com.
[58:40.000 --> 58:42.000]  That's mysolarbackup.com.
[58:42.000 --> 58:51.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[58:51.000 --> 58:53.000]  Hi, folks. This is Alex Jones.
[58:53.000 --> 58:58.000]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognized risk.
[58:58.000 --> 59:00.000]  Saving means to make money.
[59:00.000 --> 59:09.000]  The Calben Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[59:09.000 --> 59:16.000]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[59:16.000 --> 59:24.000]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[59:24.000 --> 59:30.000]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[59:30.000 --> 59:35.000]  Getting a free catalog is easy by calling 800-340-7091.
[59:35.000 --> 59:43.000]  Or see Calben on the Web at 5starsoap.com. Take charge of your health now by calling 800-340-7091.
[59:43.000 --> 01:00:09.000]  Or see Calben on the Web at 5starsoap.com.
[01:00:13.000 --> 01:00:26.000]  All right, coming up we have the lady who is now being persecuted yet again for new surf crimes, new slave crimes in Michigan.
[01:00:26.000 --> 01:00:30.000]  For the evil garden, first they were going to drop the charges, now they're back with even more.
[01:00:30.000 --> 01:00:33.000]  They'll teach her, they'll teach a good prisoner, they'll play for 30 days in the hole.
[01:00:33.000 --> 01:00:37.000]  Why not? You're a prisoner on plantation earth.
[01:00:37.000 --> 01:00:39.000]  It's a good name, plantation earth.
[01:00:39.000 --> 01:00:42.000]  A good term for it, hence theprisonplanet.com.
[01:00:42.000 --> 01:00:44.000]  And I've got a bunch of other news.
[01:00:44.000 --> 01:00:47.000]  I haven't really weighed in, but now it's certainly ripened.
[01:00:47.000 --> 01:00:52.000]  I haven't weighed in deeply on the whole news court thing over in England and the arrests to the head of news court over there.
[01:00:52.000 --> 01:00:55.000]  And the police chief having to step down, reportedly involved.
[01:00:55.000 --> 01:00:57.000]  This could bring down news corps.
[01:00:57.000 --> 01:00:59.000]  They're opening probes in the U.S. and Australia.
[01:00:59.000 --> 01:01:01.000]  I'll tell you about that before our guest joins us.
[01:01:01.000 --> 01:01:05.000]  Got a bunch of TSA news, a bunch of war news, a bunch of economy news.
[01:01:05.000 --> 01:01:11.000]  But I want to go to Ryan, Dana, Glenn, John, Vincent, Joe, Nancy, Jeff, Warren, Tony, Tom and others.
[01:01:11.000 --> 01:01:13.000]  Let's go ahead and talk to Ryan.
[01:01:13.000 --> 01:01:15.000]  In Seattle, you're on the air. Welcome.
[01:01:15.000 --> 01:01:17.000]  Hey, thanks, Alex.
[01:01:17.000 --> 01:01:22.000]  Hey, I just wanted to say, since we're on the topic of revenue generating cops,
[01:01:22.000 --> 01:01:27.000]  I was driving on the road yesterday and there was an officer on the side of this intersection.
[01:01:27.000 --> 01:01:30.000]  And, you know, he had a little radar gun out and everything.
[01:01:30.000 --> 01:01:33.000]  And so I started videotaping him with my phone.
[01:01:33.000 --> 01:01:37.000]  But as the light turned green and I was taking a left,
[01:01:37.000 --> 01:01:42.000]  you know, he started walking across the turn lane towards his vehicle.
[01:01:42.000 --> 01:01:52.000]  In the middle, I mean, his cars were driving by and anybody in the right state of mind would not walk out in front of cars that he decided to.
[01:01:52.000 --> 01:02:00.000]  And because this lady wasn't going to stop for him, I mean, he literally, you know, put his hand out, get over there.
[01:02:00.000 --> 01:02:05.000]  And, you know, unfortunately, I didn't get it on my phone because I had to put my phone back because I was turning.
[01:02:05.000 --> 01:02:11.000]  Well, only a ego maniac would enjoy bossing people around eight hours a day.
[01:02:11.000 --> 01:02:15.000]  I mean, I mean, I've got a lot of employees I can boss around if I want.
[01:02:15.000 --> 01:02:18.000]  I dread having to do it. But that's why I'm not a police officer.
[01:02:18.000 --> 01:02:23.000]  Now, there's some that actually want to help people and grew up wanting to, you know, get bad guys.
[01:02:23.000 --> 01:02:27.000]  They generally come from families of police and are in a pretty good folks in a lot of cases.
[01:02:27.000 --> 01:02:35.000]  But more and more, they're just steroid heads that want to crack heads or they're corrupt.
[01:02:35.000 --> 01:02:39.000]  I mean, a lot of them want know the system's corrupt and want to get involved in.
