[00:00:01.130 --> 00:00:06.472]  I'm good.
[00:38:11.554 --> 00:38:12.855]  Now, they're not being honest about that.
[00:38:13.175 --> 00:38:13.936]  That's really what this is.
[00:38:13.936 --> 00:38:16.557]  We can do this for flu, you can do this for herpes, you can do this for anything.
[00:38:16.557 --> 00:38:17.898]  You can get probably worse numbers.
[00:38:17.898 --> 00:38:18.238]  That's right.
[00:38:18.238 --> 00:38:27.825]  But they've already made it a fear factor with COVID, so everybody thinks, oh, it's legitimate that we change the face of the earth and civilization over this COVID.
[00:38:27.825 --> 00:38:31.247]  And just like the masks, it's social conditioning.
[00:38:31.247 --> 00:38:34.949]  It allows them to have a justification to do what they want to do anyway.
[00:38:34.949 --> 00:38:37.411]  With a mask, your masks don't protect you, they protect other people.
[00:38:37.631 --> 00:38:44.480]  That's what they were telling us about the MMR vaccine a year ago when they start mandating it in the schools and when Trump said you just got to get the vaccine.
[00:38:44.480 --> 00:38:45.982]  That's all there is to it.
[00:38:45.982 --> 00:38:47.584]  And we've seen this game before.
[00:38:47.584 --> 00:38:49.446]  You're talking about how they've escalated the flu.
[00:38:49.446 --> 00:38:53.671]  We've seen the same game before every year, as a matter of fact, for several years now.
[00:38:54.232 --> 00:38:59.394]  We've seen this from the CDC, talking about how many flu cases there are and so forth.
[00:38:59.394 --> 00:39:10.477]  And we've had, I've had on my show, Dale Bigtree and others who have shown the documents where the CDC sent information out to doctors and said, look, don't send us a test.
[00:39:10.657 --> 00:39:12.599]  We don't have enough tests!
[00:39:12.599 --> 00:39:13.219]  We're overwhelmed.
[00:39:13.219 --> 00:39:14.020]  We can't do it.
[00:39:14.020 --> 00:39:16.222]  If it looks like the flu, it is the flu.
[00:39:16.222 --> 00:39:17.223]  Just count it.
[00:39:17.223 --> 00:39:18.384]  And that's where they get their numbers.
[00:39:18.384 --> 00:39:20.486]  That's why I didn't believe this stuff from the very beginning.
[00:39:20.486 --> 00:39:21.847]  And it's getting even more absurd.
[00:39:21.847 --> 00:39:24.810]  But they're using the massive rollout of tests.
[00:39:24.810 --> 00:39:27.152]  We're talking about 150 million tests to start with.
[00:39:27.152 --> 00:39:29.314]  Now, the Democrats, as part of their stimulus bill,
[00:39:29.674 --> 00:39:33.417]  The way the psychological warfare operation works is very, very simple.
[00:39:58.499 --> 00:40:07.126]  They give up freedoms by increments, always promising it's only going to be a short period of time, and then the restrictions will be released.
[00:40:07.126 --> 00:40:08.627]  But they're not.
[00:40:08.627 --> 00:40:12.851]  They have a significant amount of time, always four or five times longer than what they said.
[00:40:12.851 --> 00:40:17.595]  They will then slightly release it a little bit, only tighten it down even more later.
[00:40:17.595 --> 00:40:23.700]  This is called successive approximation incrementalism, or the inchworm effect.
[00:40:23.700 --> 00:40:26.122]  This is the most common way that totalitarians take over.
[00:40:26.622 --> 00:40:41.433]  But there then becomes a point where the public wakes up, but under the incrementalism, it starts resisting, and then there's usually a giant purge and a clampdown, and you'll see more tyranny rolled out in just a few days, weeks, or months than you saw in the previous 10 years.
[00:40:41.433 --> 00:40:44.515]  And that's the period we're in globally right now.
[00:40:44.515 --> 00:40:53.062]  A world government, Qaikom-backed, globalist corporate takeover of the planet that wants you poor and absolutely sick under their thumb forever.
[00:40:54.898 --> 00:40:59.299]  The globalists are very, very honest about their planetary goals.
[00:40:59.299 --> 00:41:08.022]  They want private corporate governance above nation states, above religious institutions, above the family.
[00:41:08.022 --> 00:41:10.063]  They want total corporate power.
[00:41:10.823 --> 00:41:20.109]  There was a great film back in the early 1970s called Rollerball with James Caan, and it's based on a novel set in the year 2020.
[00:41:20.109 --> 00:41:26.714]  And in the book, you have megacorporations that control the planet, and there are no longer nation-states.
[00:41:26.714 --> 00:41:30.897]  There are only cities that are the capitals of the corporations.
[00:41:31.437 --> 00:41:38.763]  Well, if you actually read what the Davos Group and the CFR, the International Commission, say in the year 2020, that is their endgame.
[00:41:38.763 --> 00:41:40.264]  That is their goal.
[00:41:40.264 --> 00:41:47.670]  So we're talking about a Hunger Games type scenario here run by very, very, very ruthless people who see us as chattel.
[00:41:47.670 --> 00:41:50.472]  They're using COVID-19 as their takeover strategy.
[00:41:50.472 --> 00:41:52.134]  Communist China as their model.
[00:41:52.134 --> 00:41:53.195]  We must reject it now.
[00:41:55.697 --> 00:42:16.914]  The Renaissance, the Great Enlightenment, it's all being swept away and being replaced by scientific tyranny that's establishing a form of planetary digital law where the technocrats are above the law and the public isn't even considered to be as valuable as a cow.
[00:42:16.914 --> 00:42:22.258]  In fact, humans are seen as garbage that's going to be taken out and removed.
[00:42:22.258 --> 00:42:24.440]  That is the post-human exterminist plan.
[00:42:25.629 --> 00:42:38.018]  That is the public ideology of the globalists, and everything they've built with this high-tech grid is to absorb us and anesthetize our minds as we're slowly killed.
[00:42:38.018 --> 00:42:46.185]  And any future generations that happen to straggle out of their mother's wombs will be a mere shadow of what humans once were.
[00:42:46.185 --> 00:42:53.190]  This is the satanic ruling elite engaged in mass vandalism against God's creation, humanity.
[00:42:53.190 --> 00:42:54.271]  This is the essence of evil.
[00:42:55.891 --> 00:43:10.139]  If you look at the top tech billionaires and the big banks that finance and control them, to a man and to a woman, they believe there's too many people on the earth and they constantly whine about when they want to go to a mountaintop or a national park, they have to look at us, the common people.
[00:43:11.059 --> 00:43:12.320]  Look at the proletariat.
[00:43:12.320 --> 00:43:13.461]  Look at the scum.
[00:43:13.461 --> 00:43:15.363]  That's why they love the lockdown.
[00:43:15.363 --> 00:43:16.624]  Putting muzzles on us.
[00:43:16.624 --> 00:43:18.125]  That gives them a big thrill.
[00:43:18.125 --> 00:43:19.206]  Controlling where we can go.
[00:43:19.206 --> 00:43:20.247]  What we can do.
[00:43:20.247 --> 00:43:22.148]  Bankrupting Main Street.
[00:43:22.148 --> 00:43:23.729]  Bankrupting small towns.
[00:43:23.729 --> 00:43:25.591]  All of it is a vertical integration.
[00:43:25.591 --> 00:43:26.872]  Consolidation.
[00:43:26.872 --> 00:43:30.175]  So they can then dictate the terms of our total surrender.
[00:43:30.175 --> 00:43:32.657]  Which is taking sterilant vaccines day one.
[00:43:33.317 --> 00:43:35.918]  Ladies and gentlemen, all the games are over.
[00:43:35.918 --> 00:43:37.358]  Playtime's over.
[00:43:37.358 --> 00:43:42.960]  They used all the entertainment and garbage to put us into a trance, and now the spider's moving in for the kill.
[00:43:42.960 --> 00:43:43.780]  You know this.
[00:43:43.780 --> 00:43:44.341]  I know this.
[00:43:44.341 --> 00:43:45.741]  It's all out in the open.
[00:43:45.741 --> 00:43:47.902]  The question is, what are we gonna do about it?
[00:43:47.902 --> 00:43:49.642]  Well, the first thing is identify the enemy.
[00:43:49.642 --> 00:43:50.502]  Identify the enemy.
[00:43:50.502 --> 00:43:51.723]  Identify the enemy.
[00:43:51.723 --> 00:43:58.765]  Identify your enemy now.
[00:43:58.765 --> 00:44:01.386]  You're listening to the Alex Jones Show.
[00:44:09.152 --> 00:44:11.299]  That's President Trump with COVID.
[00:44:11.299 --> 00:44:12.644]  Feels good.
[00:44:12.644 --> 00:44:14.269]  Melania says she feels good too.
[00:44:14.269 --> 00:44:14.791]  She's dancing.
[00:44:15.982 --> 00:44:16.462]  Yeah!
[00:44:16.462 --> 00:44:17.944]  Get that COVID, feel good!
[00:44:17.944 --> 00:44:19.905]  Alright, we're not making light.
[00:44:19.905 --> 00:44:22.467]  People are very sick, but this whole thing is just pathetic.
[00:44:22.467 --> 00:44:25.109]  And David and I were talking in the breakout.
[00:44:25.109 --> 00:44:31.854]  The President's been playing ball with this, but he has the chance to change the rules now that he has the bully pulpit.
[00:44:31.854 --> 00:44:32.574]  And you know what?
[00:44:32.574 --> 00:44:37.578]  I got all this news with how the vaccines are causing worse side effects than COVID.
[00:44:37.578 --> 00:44:40.380]  Eventually, I mean, really, the vaccine is going to be more deadly than COVID.
[00:44:40.380 --> 00:44:41.161]  They won't tell you that.
[00:44:42.921 --> 00:44:45.402]  Twitter and all the rest censoring the truth about COVID.
[00:44:45.402 --> 00:44:47.082]  That's continuing to go on.
[00:44:47.082 --> 00:44:50.903]  Massive facial acne is breaking out across the nation right now.
[00:44:50.903 --> 00:44:52.223]  I wonder why, because of masks.
[00:44:52.223 --> 00:44:54.784]  And you know, funnily enough... Buy stock and clear a cell.
[00:44:54.784 --> 00:44:56.764]  Yeah, that's it.
[00:44:56.764 --> 00:44:57.265]  There you go.
[00:44:57.265 --> 00:45:00.305]  There's your stock advice for the day right there.
[00:45:00.305 --> 00:45:02.266]  Your advice for the day right there on the stock market.
[00:45:04.209 --> 00:45:12.518]  But here's what I'm trying to figure out, David, because I was thinking about this today and then you brought up some of the other oddities about this test, the antigen test.
[00:45:12.518 --> 00:45:13.379]  But I'm seeing this too.
[00:45:13.379 --> 00:45:20.767]  I'm seeing this theme as, well, the test, you know, you could have trace amounts of COVID or small amounts of COVID and, you know, it's still a positive test.
[00:45:21.368 --> 00:45:23.670]  Well, in comparison to what?
[00:45:23.670 --> 00:45:25.051]  Because this is a virus.
[00:45:25.051 --> 00:45:26.593]  A virus is not alive.
[00:45:26.593 --> 00:45:30.076]  So what, so I'm just, I'm confused because I've never heard anybody explain this to me.
[00:45:30.076 --> 00:45:31.137]  I'm not a doctor.
[00:45:31.137 --> 00:45:44.949]  So, I mean, I'm led to believe that there's this virus that's not alive that can somehow, I guess, procreate or expand and now it's floating in the air and it can fly and now I may have a million COVIDs, I may have one COVID, it still tests positive for COVID.
[00:45:44.949 --> 00:45:46.230]  If I have a million COVIDs, I'm really sick.
[00:45:46.230 --> 00:45:47.472]  If I have one COVID, I'm not sick at all.
[00:45:48.212 --> 00:45:49.253]  None of it makes any sense.
[00:45:49.253 --> 00:45:51.054]  Nobody's explained any of this to us.
[00:45:51.054 --> 00:45:53.256]  We just look at the TV, we see the numbers go up.
[00:45:53.256 --> 00:45:54.456]  Oh my gosh!
[00:45:54.456 --> 00:45:57.639]  They say, oh it's deadly, oh it's not deadly, oh look at all the cases.
[00:45:57.639 --> 00:46:01.041]  Well, you could have a little in you, but how could you even have a lot in you?
[00:46:01.041 --> 00:46:02.742]  So none of it makes any sense at all, David.
[00:46:02.742 --> 00:46:05.264]  Nobody's even using basic logic to question this.
[00:46:05.264 --> 00:46:07.585]  Well, you know, John Rapoport questioned this at the very beginning.
[00:46:07.585 --> 00:46:11.468]  And he said, look, they've tried to use the PCR test many times for a lot of other things, and it doesn't work.
[00:46:11.468 --> 00:46:15.030]  The guy who invented it, who got a Nobel Prize for it, said you can't use it for this.
[00:46:15.030 --> 00:46:15.231]  Why?
[00:46:15.911 --> 00:46:18.394]  Because it doesn't do a quantitative analysis.
[00:46:18.394 --> 00:46:26.222]  It can flag somebody without them having a sufficient viral load to be sick or most importantly to pass it on.
[00:46:26.222 --> 00:46:30.606]  And so that's why the guy who invented it said you can't use it for this.
[00:46:30.606 --> 00:46:33.028]  Now a lot of people are saying that now and I'm surprised that
[00:46:33.729 --> 00:46:36.532]  It's not being reported more widely.
[00:46:36.532 --> 00:46:40.675]  John was the only one saying that six months ago, but now a lot of people are aware of that and talking about it.
[00:46:40.675 --> 00:46:52.325]  But this test, the antigen test, the Abbott Lab rapid test, is even worse, because it doesn't even look for a DNA fragment at any level.
[00:46:52.325 --> 00:46:57.750]  Instead, what it looks for, the antigens it's looking for, are proteins that are associated with the virus.
[00:46:57.750 --> 00:47:00.613]  It's not even looking for the virus, it's looking for proteins associated with it.
[00:47:01.013 --> 00:47:11.125]  Now, the problem that we have, besides the quantitative, the lack of any quantitative information, which would tell you that President Trump is not sick, but he's tested positive, right?
[00:47:11.125 --> 00:47:12.326]  He doesn't have a viral load.
[00:47:13.206 --> 00:47:21.431]  But beyond that, it's the qualitative issue as well, because it's not able to distinguish one coronavirus from another.
[00:47:21.431 --> 00:47:35.679]  And there's a gazillion coronaviruses out there, all the cold and flu variants that we have out there, because your body is constantly replicating this RNA and you're getting copying errors, so you're getting a lot of different strains of this, and it can't distinguish one from the other.
[00:47:35.679 --> 00:47:40.562]  So it's qualitatively BS, it's quantitatively BS, but it's fast.
[00:47:41.662 --> 00:47:45.566]  And we're going to use it as a passport to everything.
[00:47:45.566 --> 00:47:46.988]  And that's what's really troubling about this.
[00:47:46.988 --> 00:47:50.311]  A good example is this Monday story again from the Washington Post.
[00:47:50.311 --> 00:47:55.937]  And they're going into this in detail because this is an opportunity for them to attack President Trump because he jumped in on this.
[00:47:55.937 --> 00:48:00.121]  And he deserves to be attacked for jumping into this because it's bad.
[00:48:00.121 --> 00:48:02.243]  It's bullsh... It's BS, okay?
[00:48:03.544 --> 00:48:08.208]  They talk about a particular example in Manchester, Vermont.
[00:48:08.208 --> 00:48:11.570]  They did a test at patients in one study.
[00:48:11.570 --> 00:48:15.253]  They had 65 patients that tested positive.
[00:48:15.253 --> 00:48:19.816]  There were actually on second and longer tests, they found that only four of them had it.
[00:48:19.816 --> 00:48:22.538]  So we're talking about 93% false positive.
[00:48:22.538 --> 00:48:25.620]  This is why everybody's talking about, wait you got a lot of problems with false.
[00:48:25.620 --> 00:48:27.321]  If you've got something we're not
[00:48:28.302 --> 00:48:31.205]  93% of the people get a false positive.
[00:48:31.205 --> 00:48:34.649]  It's back up to the PCR level, or worse.
[00:48:34.649 --> 00:48:38.874]  But they're going to be rolling this out for everybody, and this is part of the programming aspect.
[00:48:38.874 --> 00:48:48.425]  In terms of talking about how this could be a good thing, if President Trump shows that he is in charge and he's going to have to do that, or they're going to use the 25th Amendment or something to replace him.
[00:48:48.945 --> 00:48:53.790]  But if he does that, if he gets well, like Louie Gohmert did, and we've been down this whole road before.
[00:48:53.790 --> 00:48:55.912]  Remember the panic with CPAC?
[00:48:55.912 --> 00:48:57.894]  Oh yeah, the spread, the spread.
[00:48:57.894 --> 00:49:00.136]  You guys were there at CPAC, right?
[00:49:00.136 --> 00:49:02.379]  Everybody that was at CPAC was gonna die.
[00:49:02.379 --> 00:49:04.200]  You had a couple people that tested positive.
[00:49:04.200 --> 00:49:05.842]  I don't think that anybody even got sick.
[00:49:05.842 --> 00:49:08.344]  I mean, a lot of people quarantined, but I don't think anybody got sick.
[00:49:08.965 --> 00:49:12.127]  And then you had Rand Paul who got sick, but he was treated.
[00:49:12.127 --> 00:49:14.229]  You had Bolsonaro.
[00:49:14.229 --> 00:49:18.552]  The left was applauding the fact that Bolsonaro was sick, but he recovered.
[00:49:18.552 --> 00:49:20.593]  You had Boris Johnson in the UK.
[00:49:20.593 --> 00:49:21.074]  He got sick.
[00:49:21.074 --> 00:49:21.994]  He actually went to the hospital.
[00:49:21.994 --> 00:49:23.175]  He was very sick with that.
[00:49:23.175 --> 00:49:25.337]  Probably didn't have any HCQ.
[00:49:25.337 --> 00:49:26.538]  But he recovered as well.
[00:49:26.538 --> 00:49:27.458]  You got a 99.9% chance to recover.
[00:49:30.200 --> 00:49:51.979]  And so the good news about this is that everybody watches President Trump, and if he uses HCQ, if he uses hydroxychloroquine, azithromycin, zinc, and like Louie Gohmert said, I used all three of those, plus we did the asthma inhaler, the over-the-counter asthma inhaler, which is a steroid, and he said, I feel better than I ever felt.
[00:49:52.159 --> 00:49:53.601]  Nobody paid any attention to that.
[00:49:53.601 --> 00:50:01.011]  Remember everybody celebrating when Louie Gohmert was diagnosed as positive and yet they completely ignored it when he recovered.
[00:50:01.735 --> 00:50:07.837]  Yeah, and I think that what the President needs to do is he needs to prove, hey, there's nothing to be afraid of here.
[00:50:07.837 --> 00:50:08.438]  That's right.
[00:50:08.438 --> 00:50:10.839]  I tested positive, maybe I have it, maybe I don't.
[00:50:10.839 --> 00:50:12.759]  I'll test again every day, whatever.
[00:50:12.759 --> 00:50:14.320]  But I'm okay.
[00:50:14.320 --> 00:50:15.901]  I'm not dying.
[00:50:15.901 --> 00:50:16.921]  The fear has to be stopped.
[00:50:16.921 --> 00:50:18.082]  Yeah, I'm not dying.
[00:50:18.082 --> 00:50:19.002]  You know what?
[00:50:19.002 --> 00:50:20.422]  If you want to get a vaccine, fine.
[00:50:20.422 --> 00:50:22.943]  It's just like the flu, but you don't need to get a vaccine.
[00:50:22.943 --> 00:50:28.446]  Most people are going to survive this, and he can change the rules of the whole COVID thing overnight with this.
[00:50:28.446 --> 00:50:29.026]  If he wants to.
[00:50:29.286 --> 00:50:30.426]  With this test.
[00:50:30.426 --> 00:50:32.627]  And if he wants to, we'll see what happens.
[00:50:32.627 --> 00:50:35.608]  And obviously there's going to be people trying to steer him in each direction.
[00:50:35.608 --> 00:50:41.089]  But you know, I can't help but get my mind out of the gutter on this one, David.
[00:50:41.089 --> 00:50:44.110]  Nobody's ever really explained any of this to me.
[00:50:44.110 --> 00:50:50.192]  And so I'm sitting here like a layman, seeing this whole COVID thing change the world and society as I know it, but none of it makes any sense.
[00:50:50.192 --> 00:50:52.873]  Okay, so you have a virus, which is not alive.
[00:50:52.873 --> 00:50:53.733]  It can't procreate.
[00:50:53.733 --> 00:50:55.653]  It can't remake itself.
[00:50:55.653 --> 00:50:57.234]  I mean, I've never heard of a virus like that.
[00:50:57.754 --> 00:51:00.496]  But yet, okay, then how does it go?
[00:51:00.496 --> 00:51:01.497]  How does it get everywhere?
[00:51:01.497 --> 00:51:02.918]  How does your viral load change?
[00:51:02.918 --> 00:51:04.499]  How is one person sicker than the other?
[00:51:04.499 --> 00:51:06.120]  It doesn't make any sense!
[00:51:06.120 --> 00:51:08.882]  We've been lied to at the very outset of this!
[00:51:08.882 --> 00:51:12.224]  A virus is something that attaches itself to your cells.
[00:51:12.224 --> 00:51:14.846]  Your cells bring it in and they replicate it.
[00:51:15.606 --> 00:51:15.826]  I think so.
[00:51:37.875 --> 00:51:38.275]  Thank you.
[00:51:58.659 --> 00:51:59.260]  We're good to go.
[00:52:16.337 --> 00:52:22.419]  One of the persons said, I had chills so bad that I cracked a tooth chattering.
[00:52:22.419 --> 00:52:31.522]  I mean, they've got some severe side effects and all of these early vaccine candidates, all of them have been selected for Operation Warp Speed Wipe because they were fast.
[00:52:31.522 --> 00:52:32.502]  We don't care if it's safe.
[00:52:32.782 --> 00:52:34.042]  We don't care if it's effective.
[00:52:34.042 --> 00:52:35.523]  We don't care how much it costs.
[00:52:35.523 --> 00:52:38.343]  We want it fast, because that's our ticket to get out of here.
[00:52:38.343 --> 00:52:45.485]  And that's the most dangerous thing about this, is that President Trump has accepted this as the endgame to get out of the lockdown.
[00:52:45.485 --> 00:52:47.725]  The lockdown is what has destroyed the economy.
[00:52:47.725 --> 00:52:51.266]  The lockdown is what has screwed up the elections.
[00:52:51.266 --> 00:52:53.046]  The lockdown is the lockdown, stupid.
[00:52:53.046 --> 00:52:54.467]  It really is this time.
[00:52:54.467 --> 00:52:56.287]  And that's not the way to get out of it with a vaccine.
[00:52:56.727 --> 00:53:01.689]  Yeah, and people are weakening their immune systems when they wear the mask and when they quarantine.
[00:53:01.689 --> 00:53:04.090]  But see, that's what scares me, David.
[00:53:04.090 --> 00:53:11.753]  They can take the science of this and then sell you an RNA-modifying vaccine as a good thing.
[00:53:11.753 --> 00:53:14.114]  Like, oh, you'll never have to worry about a virus again.
[00:53:14.114 --> 00:53:17.455]  Oh, forget about the people that took the vaccine and died.
[00:53:17.455 --> 00:53:18.615]  Don't worry about them.
[00:53:18.615 --> 00:53:20.336]  You'll never see their names in court or on TV.
[00:53:20.876 --> 00:53:21.997]  No, this is going to be good.
[00:53:21.997 --> 00:53:24.358]  It's going to reprogram your cells to defeat any virus.
[00:53:24.358 --> 00:53:25.939]  You'll have super cells now.
[00:53:25.939 --> 00:53:28.981]  And then, of course, that'll create some other mutation that'll kill you dead in a hammer.
[00:53:28.981 --> 00:53:30.062]  But it doesn't matter.
[00:53:30.062 --> 00:53:32.103]  Twelve billion dollars was the last number I saw.
[00:53:32.103 --> 00:53:35.426]  Twelve billion dollars on the table for who gets the first vaccine out.
[00:53:35.426 --> 00:53:35.526]  Oh!
[00:53:36.306 --> 00:53:45.451]  Yeah, we pay for it, we keep them immune from any damage charges to anybody, because Fauci took care of that first thing when he went to the NIH.
[00:53:45.451 --> 00:53:47.072]  He's well trained at that.
[00:53:47.072 --> 00:53:51.174]  Yeah, and then we have the military deliver it, and perhaps even inject it to people.
[00:53:51.174 --> 00:53:54.096]  I don't know how they're going to roll this thing out, but you've already got
[00:53:54.776 --> 00:53:59.759]  A guy from Bill Gates' vaccine organization, Gavi, saying, well, you know, we're going to have to do mass vaccines.
[00:53:59.759 --> 00:54:00.980]  Everybody's going to be lined up.
[00:54:00.980 --> 00:54:02.781]  It's not going to be a doctor that's going to be doing this.
[00:54:02.781 --> 00:54:04.602]  It's just going to be, you know, going to go to a shed or whatever.
[00:54:04.602 --> 00:54:13.967]  I've got people sending me plans of buildings that they're being paid to build that are, you know, just a basic shed.
[00:54:13.967 --> 00:54:15.808]  They said, do it fast.
[00:54:15.808 --> 00:54:15.828]  $50,000.
[00:54:15.828 --> 00:54:18.309]  We don't care about anything except electrical code.
[00:54:18.309 --> 00:54:23.432]  And it says for immunization and for phlebotomy, you know, blood drawing and so forth.
[00:54:23.692 --> 00:54:25.473]  So they said, we're just going to be doing this everywhere.
[00:54:25.473 --> 00:54:30.997]  So we're going to have to have some way that we can identify who got the first shot and who got the follow-up second shot.
[00:54:30.997 --> 00:54:35.359]  So we need to have a central database, which means we've got to have the ID.
[00:54:35.359 --> 00:54:35.640]  ID 2020.
[00:54:35.640 --> 00:54:37.941]  We need tyranny.
[00:54:37.941 --> 00:54:38.882]  Tyranny is what we need.
[00:54:38.882 --> 00:54:40.803]  That's what they tell you every time.
[00:54:40.803 --> 00:54:41.723]  You need to be a slave.
[00:54:41.723 --> 00:54:42.524]  It's the only way to free you.
[00:54:45.370 --> 00:54:56.961]  You notice that over and over again, the United Nations, our supposed controllers and bosses, the great arbiter of truth that no one's allowed to disagree with, has come out and said, nothing can treat or prevent COVID-19.
[00:54:56.961 --> 00:54:59.924]  Well, ladies and gentlemen, that's a total lie.
[00:54:59.924 --> 00:55:10.614]  If you get a lot of sunlight, it's on record to produce a ton of vitamin D3, and it's almost impossible to get viral infections when you're getting plenty of vitamin D3, if you have zinc and vitamin C as well.
[00:55:10.894 --> 00:55:16.079]  That's why people get the flus and these colds in the winter because that's when vitamin D levels plunge.
[00:55:16.079 --> 00:55:23.986]  Now I've pointed this out and the media has called me a scammer for saying that there's hope and that people should have their vitamins and their minerals.
[00:55:23.986 --> 00:55:29.871]  Well now Fauci's been forced to come out and admit that you need vitamin D3 and C. He should have also added
[00:55:30.011 --> 00:55:30.512]  We're good to go.
[00:55:45.945 --> 00:56:03.251]  Remember, the global lockdowns you're witnessing, the Black Lives Matter, Antifa riots and racial attacks we're all seeing are publicly directed by a handful of top millionaires, led by people like Bill Gates, Jeff Bezos, of course, Tim Cook and others.
[00:56:04.172 --> 00:56:18.653]  They've set up there with their trillions of dollars they control in their companies and their hundreds of billions of dollars individually, leveraging that against us and trying to create an artificial revolution against local government and police.
[00:56:19.454 --> 00:56:30.441]  And the mayors are, again, they're playing their political game to try to trigger the complete breakdown of the United States and Western Europe, so these billionaires can come in and buy it all up for billions on the dollar.
[00:56:30.441 --> 00:56:38.947]  That's why I'm so angry at these globalists, because when you're looking at them, they're the ones that sit in their councils and have decided to run these plans against us.
[00:56:38.947 --> 00:56:42.109]  They are enemies of humanity and must be dealt with.
[00:56:42.109 --> 00:56:43.770]  It's us or them, period.
[00:56:48.223 --> 00:56:59.246]  You're listening to the Alex Jones Show.
[00:56:59.246 --> 00:57:03.107]  Yeah, the virus of the deep state is much worse than COVID.
[00:57:03.107 --> 00:57:09.208]  It's Chris Wray, it's Gina Haspel, it's Fauci.
[00:57:09.208 --> 00:57:10.689]  These are the real viruses right here.
[00:57:10.689 --> 00:57:12.549]  Now, final segment with David Knight.
[00:57:12.549 --> 00:57:14.309]  I was going to make this comparison and it's perfect.
[00:57:14.309 --> 00:57:15.850]  This comes right across my desk right now.
[00:57:17.162 --> 00:57:23.309]  You've got thousands of Central American migrants attempting to come into the U.S.
[00:57:23.309 --> 00:57:23.790]  illegally.
[00:57:23.790 --> 00:57:24.811]  It's another migrant caravan.
[00:57:26.857 --> 00:57:36.303]  And I see these Biden handlers coming out and saying, Biden is being very safe, very conservative, we all need to be very safe with this virus, very conservative, protect yourself.
[00:57:36.303 --> 00:57:37.684]  But then the border's wide open!
[00:57:37.684 --> 00:57:42.407]  And they carry in disease, and they carry in viruses, and guns, and rapists, and murderers.
[00:57:42.407 --> 00:57:51.453]  But oh, David, we need to take every precaution and every measure to make sure, and your mask, and gloves, and you know, just don't even leave the house, and you know, get tested every day.
[00:57:51.453 --> 00:57:55.636]  But hey, down at the border, oh, it's a free-for-all down there, don't worry about anything, David!
[00:57:56.109 --> 00:58:01.012]  Yeah, and of course, that was the card that played with Trump at the beginning when he said, all right, we're going to limit travel coming in.
[00:58:01.012 --> 00:58:02.093]  They called him xenophobic.
[00:58:02.093 --> 00:58:04.034]  They complained about that as well.
[00:58:04.034 --> 00:58:06.436]  Here's the bottom line, Owen.
[00:58:06.436 --> 00:58:08.737]  They will complain about whatever he does.
[00:58:08.737 --> 00:58:09.898]  He can't please them.
[00:58:09.898 --> 00:58:11.719]  So he needs to do the right thing.
[00:58:11.719 --> 00:58:14.822]  And he put all of his trust in terms of ending the lockdown.
[00:58:14.822 --> 00:58:16.262]  The lockdown is the key.
[00:58:16.262 --> 00:58:19.244]  The lockdown is destroying the economy.
[00:58:19.244 --> 00:58:26.049]  The lockdown is the basis for which they are rigging this election, you know, with all the ballot harvesting and all this other stuff.
[00:58:26.629 --> 00:58:28.510]  And so the lockdown itself has to end.
[00:58:28.510 --> 00:58:38.632]  But for other reasons, other than just the election, and for other reasons than Trump is going to make everything right, we've got to start building things from the ground up.
[00:58:38.632 --> 00:58:46.014]  And I was really happy to see that Shelly Luther, the hair salon owner, she got into a race with a candidate that was supported by Abbott.
[00:58:46.454 --> 00:58:46.854]  I don't think so.
[00:59:06.328 --> 00:59:08.209]  They're cutting us off.
[00:59:08.209 --> 00:59:13.432]  100,000 businesses shut down with this lockdown, and all the people that they employed.
[00:59:13.432 --> 00:59:17.715]  And so President Trump has to enforce our individual liberties.
[00:59:17.715 --> 00:59:19.075]  He has to stand up for that.
[00:59:19.075 --> 00:59:21.737]  He has to stand up for the Constitution and the Bill of Rights.
[00:59:21.737 --> 00:59:33.324]  He has to stop this when it's being done by governors, and a lot of this is being done by Republican governors, like Abbott, like Little, like Ivey in Alabama, just extending the mask mandates and so forth.
[00:59:33.324 --> 00:59:35.125]  This is happening all over the country.
[00:59:35.885 --> 00:59:42.047]  Get out of this partisan, blinder situation, and understand who's doing what.
[00:59:42.047 --> 00:59:43.927]  And then respond accordingly.
[00:59:43.927 --> 00:59:46.628]  Don't support these people if they're going to keep doing this.
[00:59:46.628 --> 00:59:54.050]  But President Trump put all of his hope in the vaccine thing, and now all these vaccine guys are going to give him a fast vaccine, and he gave him $12 billion.
[00:59:54.050 --> 00:59:55.351]  Now they're all saying, no, you can't have it.
[00:59:55.871 --> 00:59:57.052]  We're going to keep this thing going.
[00:59:57.052 --> 00:59:58.493]  And they know they're going to keep it going.
[00:59:58.493 --> 01:00:05.200]  They've already been saying for several months that they're going to extend this at least into next summer, probably 2022.
[01:00:05.200 --> 01:00:07.742]  But never.
[01:00:07.742 --> 01:00:08.663]  It'll never stop.
[01:00:08.663 --> 01:00:10.585]  They'll always need a new one, just like the flu shot.
[01:00:10.585 --> 01:00:12.206]  They'll always say it's just a few months away.
[01:00:16.030 --> 01:00:16.931]  Story this morning.
[01:00:16.931 --> 01:00:18.572]  He got his vaccine, David.
[01:00:18.572 --> 01:00:19.633]  You gotta get your vaccine.
[01:00:19.633 --> 01:00:20.534]  I mean, it's good.
[01:00:20.534 --> 01:00:22.255]  And he has a psychopath smile.
