[00:00.000 --> 00:25.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[31:00.000 --> 31:18.000]  The real red pill plus ladies and gentlemen, our team is constantly on the lookout for newer and better ways to improve our products.
[31:18.000 --> 31:33.000]  The real red pill plus is an all new version of the powerhouse pregnant on product. It features the same great formula that supports your heart, brain, healthy aging process with an all new natural caffeine boost included a powerful pregnant on base.
[31:33.000 --> 31:37.000]  The real red pill could become one of our fellow info wars favorite products.
[31:37.000 --> 31:48.000]  Now with an extra proprietary energy blend inside, including green tea extract and rematte leaf extract and more, you can get that extra pick me up all supporting your mind and body in a healthy way.
[31:48.000 --> 31:59.000]  Got all the great stuff that real red pill has. It's also got the most in it. Get the real red pill plus at info wars store dot com.
[31:59.000 --> 32:17.000]  Info wars life is bringing you a breakthrough in modern medicine introducing pollen block. We have found an extraordinary new natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort and respiratory function.
[32:17.000 --> 32:37.000]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses. They began studying this effect in published trials and decades later, we now have the fruit of this research, a fast acting, chewable tablet that helps alleviate seasonal distress symptoms.
[32:37.000 --> 32:51.000]  Pollen block is natural and effective. It is not an antihistamine. In fact, current research has found that it actually acts by blocking the activity of triptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[32:51.000 --> 33:11.000]  Go outside and enjoy the air you breathe. Head to info wars life dot com and grab a pack of our pollen block chewable tablets.
[33:11.000 --> 33:33.000]  Live from Austin, Texas, broadcasting in worldwide, it's Alex Jones.
[33:33.000 --> 33:44.000]  Well, if you want the news two years in advance, you want news wars dot com. You want info wars dot com. You want the Alex Jones show. You want this team.
[33:44.000 --> 33:58.000]  Because we told you they're running a legal spying operation on Trump. We told you specifically how you don't just think little birdie tweeties told us to you.
[33:58.000 --> 34:03.000]  It's not that I'm even that good. It's that most people aren't crazy enough to go up against the globalist.
[34:03.000 --> 34:10.000]  Somebody's got to do it. My God can't hand the whole world over a bunch of damn child molesters. But sorry.
[34:10.000 --> 34:20.000]  I can't believe the fact that Trump can't get enough people to move against these come. But let me just stop right there.
[34:20.000 --> 34:31.000]  The entire Democratic Party is about destroying America and selling us out. They're globalist Republicans have been a bunch of cowardly blue bloods scared of the corporate media and scared of the left.
[34:31.000 --> 34:42.000]  Now Trump and the Nationalist Tea Party Liberty movement has gained a major foothold in Congress and the presidency and most the states.
[34:42.000 --> 34:55.000]  Now the Democrats are resorting to election fraud. They're resorting to inditing their political enemies. Like 10 members of the House got indicted by Democrats and ended up losing their seats to up in California.
[34:55.000 --> 35:01.000]  They've taken the damn gloves off. And it's not like we're looking for a fight here. But it's kind of like what you get one you're not scared anymore.
[35:01.000 --> 35:10.000]  It's like well that guy just knocked me upside the head. I'm in a real fight. And you know what suddenly things start going your way when you finally realize you're in a fight.
[35:10.000 --> 35:22.000]  Instead of always pretending you're not. We're in a fight. I'm getting my guts kicked out here. But you know what I'm kicking and I'm biting and I'm punching back baby.
[35:22.000 --> 35:35.000]  And I can tell you right now our enemy ain't doing too well. All over the world. So let's stop being wimps. You know most of the men I know aren't like Trump.
[35:35.000 --> 35:44.000]  People say the worse it gets for Trump the worse it gets for you. Why do you get more pro Trump because he's real ladies and gentlemen and I watch everybody else kind of move away.
[35:44.000 --> 35:56.000]  Because they want to sit there and secure their future. We're going to lose our whole future. Letting these anti free market anti God globalist in control.
[35:56.000 --> 36:08.000]  Period. And if people don't have the instinct or the understanding of that at a spiritual level you have no discernment and I just I see the grand illusion of it.
[36:08.000 --> 36:17.000]  The whole new world order is now admitted world government human cloning for decades animal human clones plan to break up the family.
[36:17.000 --> 36:27.000]  They're putting toxins and nanotech carriers in the vaccines confirmed GMO is designed to sterilize his cancer rates off the chart infertility off the chart.
[36:27.000 --> 36:31.000]  We're under attack.
[36:31.000 --> 36:42.000]  And Trump is trying to batter Ram into that deep state into that secret shadow government system to get in there and stop it.
[36:42.000 --> 36:51.000]  And that's why they're so damn scared because you've had a business and you go away for a month or two and you come back and your employees think that they're your boss.
[36:51.000 --> 37:03.000]  Not really happened to me but it's how people I know how about this your parents go away. You're 17. This kind of happened on a year long excuse me a month long trip to Europe.
[37:03.000 --> 37:11.000]  They deserve it. You know it's their whatever anniversary they come back and you kind of kicked up doing everything you want almost like you own the place until they set you straight.
[37:11.000 --> 37:19.000]  That's what's happened here or use the Ulysses and the Iliad.
[37:19.000 --> 37:23.000]  He's gone ever many decades and he comes back people taking over his house.
[37:23.000 --> 37:40.000]  It's the same archetype and now it's been done and the people that have done it are counting on the cowardice of the lawyers and the politicians and federal law enforcement and everyone to keep scratching each other's back to keep being cowards to keep going along with the same old crap over
[37:40.000 --> 37:58.000]  and over again while every institution we've got from the colleges to the public schools to the Catholic Church to Protestant churches to the UN to everything it's caught in massive child molestation rings.
[37:58.000 --> 38:10.000]  It's caught in just all sorts of incredible out of control corruption and you're like why is this happening because we've allowed the worst of the worst to get into gangs and sees control of our culture in our world.
[38:10.000 --> 38:20.000]  And now they're raining down hell on everyone and they're trying to finish the job and demoralize us and break our spirit.
[38:20.000 --> 38:30.000]  And it doesn't make me want to have my spirit broken when they do this. It makes me get angry that I don't have enough energy or enough will to tell.
[38:30.000 --> 38:37.000]  And I said I'd play all these clips this segment. I got at least five of them next. I'm going to be judicious. I'm going to get to them all next segment.
[38:37.000 --> 38:52.000]  But I mean we're here. And the president's own cowardly lawyers all of them told him sir we've talked to Mueller we've talked to Comey we've talked to McCabe you're not the focus you're not that no no sir that's a lie you weren't being spied on no sir.
[38:52.000 --> 38:59.000]  No sir. Well how does Alex Jones have all my private phone numbers. Well I just don't worry about it Mr. President.
[38:59.000 --> 39:12.000]  And that that's the level this goes to. Jones here's all the numbers. They're spying on Trump and all the documents. I mean we get all this ladies and gentlemen.
[39:12.000 --> 39:30.000]  You understand that. And I sit here every day mad at myself with the weight of this with the weight of a anti human truly evil spiritually vampiric world government that is announcing Mark of the Beast microchips to buy and sell
[39:30.000 --> 39:43.000]  multiple social scores where if you don't toe the line to teach your five year old boy that they're a little girl or vice versa and don't let the school sign your son up to have his testicles chopped off you get put in a digital
[39:43.000 --> 40:01.000]  and starved to death. That's their plan. They are already coming for us. The New World Order is it coming. It's here. Now I want to explain something. You're the target. I don't care if you're black. I don't care if you're white. I don't care if you're old. I don't care if you're young. I don't care if you're gay. I don't care if you're straight.
[40:01.000 --> 40:21.000]  I don't care if you're whatever you are. This New World Order wants your ass dead. It's taken over the planet. It thinks you're eating its food. It wants you gone. And it's introducing systems to absolutely totally and completely control every facet of what you do.
[40:21.000 --> 40:35.000]  And to make you as cowardly and as stupid and as controllable as possible. You know I see the crew pulling up articles when I talk about something they search engine and pull it up. You don't need to pull up info wars dot com.
[40:35.000 --> 40:53.000]  It's on Fox CNN, MSNBC, human animal clones, human baby clones, edited human genes that aren't really humans in China, cows that grow humanoids inside their uteruses. All of it is in MIT quarterly. It's all public.
[40:53.000 --> 41:10.000]  It's all planned in the family as we know it. Germany 10 years ago banned by 2020 single family homes. They've now it's this year.
[41:10.000 --> 41:29.000]  They're banned. They're banning families living in homes together. Now San Francisco is doing it. They're banning fireplaces. They don't want any primitive human activity because they want you totally domesticated. They are scientifically overriding you.
[41:29.000 --> 41:47.000]  The globalists say we don't believe in aliens. We don't believe in God yet. We're going to make aliens here on earth. We're going to merge the machines. We're going to be the new advanced species and we're going to wipe everyone out as just a psychotic will to power to conquer and control and dominate everything on this earth.
[41:47.000 --> 42:01.000]  That's been the plan by megalomaniacs for thousands of years, but now they've got the technology to try it and they'll fail. But will they kill all of us in the process of failing? That's the big question.
[42:01.000 --> 42:17.000]  And that's why anybody that sells out to this and anybody that thinks you're going to get away with working with the system and not be destroyed in the end, you're a fool. This thing is stinks. This thing has evil and genocide and Satan written all over it.
[42:17.000 --> 42:26.000]  Only a person completely cut off from God wouldn't see how devilish and bad this is.
[42:26.000 --> 42:32.000]  So I sit here every day before I go on here and I think, man, this is such this is so serious. Why don't people understand?
[42:32.000 --> 42:41.000]  I know they listen. Billions of people have tuned in over the years, but it's not enough. People have to get out of all the different flavors of media and this info out there.
[42:41.000 --> 42:49.000]  This is the truth. We know what we're talking about. We really study what the globalists are doing and we have only told you the truth.
[42:49.000 --> 42:59.000]  I'm not worried about me. I'm worried about everybody. I God, I don't give a hell about myself. I care about all of us together.
[42:59.000 --> 43:05.000]  In the last few months, in full wars has been escalating our sales to clear out inventory of many of our best selling items.
[43:05.000 --> 43:12.000]  And then I came up with the idea last week, let's not just extend the sale of free shipping store wide 50 to 75% off double patriot points.
[43:12.000 --> 43:22.000]  Let's extend that sale, but also add a free gift with every order. Even if it's a tube of fluoride free, colloidal silver, iodine four to five super blue,
[43:22.000 --> 43:27.000]  you'll get a free gift of a best selling t-shirt while supplies last.
[43:27.000 --> 43:31.000]  And what I mean by that is everyone will get a t-shirt, but these are going to be selling out.
[43:31.000 --> 43:36.000]  So whatever you order that day, they'll be the shirt of the day that's there until it sells out.
[43:36.000 --> 43:43.000]  Then there'll be another shirt that goes up for the next group of orders. So in the next 12 days, we are going to have beyond any other sale we've ever had.
[43:43.000 --> 43:50.000]  So this is a loss leader. We are losing money on this. This is our biggest sale ever. Get your free gift, your free shipping, everything.
[43:50.000 --> 43:56.000]  And don't fight the crowds in four store dot com in four's life dot com or triple eight, two, five, three, three, one, three, nine.
[43:56.000 --> 44:06.000]  God bless you and thank you for your support. Our grandparents, the great grandparents know that they can't food during the falls. They have it during the winter.
[44:06.000 --> 44:14.000]  And that's what I'm talking about at m4store.com. With m4 select, it's the full spectrum of my patriot supply on the top.
[44:14.000 --> 44:24.000]  Most respected companies out there, but because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[44:24.000 --> 44:29.000]  But I want to be a market leader and I want you to have storeable food so it's a total win-win.
[44:29.000 --> 44:35.000]  We have those incredible sell prices back m4store.com on m4 select storeable foods.
[44:35.000 --> 44:43.000]  They've got special diet foods. They've got three month supplies, your supplies, weak emergency supplies. They've got so many great products there.
[44:43.000 --> 44:49.000]  If you've got a three year supply, if stuff happens, you can feed your whole block. It's up to us to be self sufficient.
[44:49.000 --> 45:00.000]  You're buying war bonds, bringing great products together. With God's help, we are unstoppable. m4store.com and m4 select high quality storeable foods powered by my patriot supply.
[45:19.000 --> 45:24.000]  It's only the best to provide you with our immune support and Wake Up America Patriot Blend coffee.
[45:24.000 --> 45:30.000]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee bean.
[45:30.000 --> 45:42.000]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[45:42.000 --> 45:50.000]  You can even choose to start your morning healthier with the immune support blend infused with a powerful blend to support your immune response and stamina.
[45:50.000 --> 46:01.000]  It's time to take care of your morning routine. Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at m4store.com.
[46:01.000 --> 46:18.000]  Introducing the final and biggest sale of 2018. Info Wars is proud to introduce the 12 days of Christmas and it's bigger than any previous sale before as we attempt to clear out all of our amazing inventory to escape the dreaded inventory tax at the end of the year.
[46:18.000 --> 46:26.000]  So get great products and help funding m4 right now with the 12 days of Christmas that is special amongst a group of incredible sales.
[46:26.000 --> 46:32.000]  Now more than ever, m4 Wars needs your support to continue to promote the spirit of Liberty and Americana.
[46:32.000 --> 46:38.000]  The truly is the Christmas spirit. When you shop at m4store.com, you don't just get incredible sales during the 12 days of Christmas.
[46:38.000 --> 46:41.000]  You fund the very tip of the spear in the fight against the globalist.
[46:41.000 --> 46:58.000]  Today's 24 hour only special at m4store.com is the powerful Silver Bullet. Always a great deal. It's now 60% off and knockout sleep support. Now 60% off. I want to thank you all again for making the entire m4 war possible.
[46:58.000 --> 47:11.000]  Again, you are the resistance.
[47:11.000 --> 47:38.000]  Ladies and gentlemen, thank you for joining us. I want to get into the open announcement with all the talking points by the Democrats and establishment operatives that President Trump will be criminally indicted,
[47:38.000 --> 47:48.000]  not for Russia, but for violating campaign finance law, giving money to women he dated more than a decade ago, which Cohen has been caught lying about that.
[47:48.000 --> 47:55.000]  So that's all the fraud as well. But notice no Russia as usual. This is their plan to derail the country. This is all they can dig up on the president.
[47:55.000 --> 48:15.000]  This is just simply amazing. And he's got total crimes by the Clintons, total crimes by Comey Mueller, all the Obama, the illegal spying, the sellouts to China, Russia, but he can't get any of that swamp of lawyers and cowards at the Justice Department to do anything.
[48:15.000 --> 48:26.000]  Because they're all just such incredible of feet pieces of trash. And that's a society collapses. There's no more men. It's why there's a war on m4.
[48:26.000 --> 48:35.000]  It's why there's a war on Gavin McGinnis to ban him because you can't have anybody that tells men to act like men and stop rolling over and being a bunch of jackasses.
[48:35.000 --> 48:50.000]  And coming up, blue armored vehicles, EU troops, foreign troops, not since the Nazis were kicked out in 1945, as France had foreign troops rolling in.
[48:50.000 --> 49:01.000]  But remember, Macron got sworn in almost two years ago to the EU anthem. Oh, the joy not to the French anthem. I think sounds even better.
[49:01.000 --> 49:07.000]  That's how treason flies its flags openly in your face.
[49:07.000 --> 49:19.000]  That's coming up. We're going to play the audio to it and all of it. It is truly disgusting. Imagine Trump gets sworn in and we play some, you know, world government him.
[49:19.000 --> 49:33.000]  That's how they rub. Here's the good news. War in Paris, riots, rock city, three weeks in tear gas, fury, looters, raid shops, Russia on presidential palace, pressure builds on Macron,
[49:33.000 --> 49:46.000]  alarming Europe, classes in Belgium, Netherlands, America next. That's on dredgerport.com and newswars.com. And our own reporter Dan Lyman filed incredible reports, headlines on infowars.com.
[49:46.000 --> 49:53.000]  Footage from the Yellow Vest in Paris, shot by M4's reporter.
[49:53.000 --> 50:04.000]  It's on infowars.com right now. Again, it's your support of us that allows us to send people in to do this, like Dan Lyman and his team, and doing an incredible job.
[50:04.000 --> 50:17.000]  And that's why it's so important you pray for infowars. Why it's so critical you thank the local TV stations and radio stations that pick us up and spread the word and why you go to infowars.com and do your Christmas shopping there.
[50:17.000 --> 50:29.000]  T-shirts and books and films and air filters and water filters, all the best systems and great supplements. Shop with us and you've got my commitment. I'll fight till we beat the globalist or go down swinging.
[50:29.000 --> 50:41.000]  All right, let's go to this first clip. This is McCarthy, he was assistant U.S. attorney. It's Fox News story. Why Trump is likely to be indicted by a Manhattan U.S. attorney?
[50:41.000 --> 50:45.000]  That's been the plan all along. Here it is.
[50:45.000 --> 51:04.000]  There's a lot of people don't like the campaign finance laws, but they are the law and the southern district really champions them in a big way. I think that's important because it's clear that they have implicated the president in the two campaign finance violations that Cohen pled guilty to and will be sentenced on.
[51:04.000 --> 51:18.000]  They have the president basically directing Cohen to commit these offenses. So these are two felonies that this guy pled guilty to and they have the president directing it.
[51:18.000 --> 51:38.000]  They have the president directing it. Did you guys queue up the audio? I forgot to ask you in the break. Did you guys queue up the famous Trump cointate? Where? Yeah, well, we're going to play that after the next clip, but the point is remember they hyped this all up.
[51:38.000 --> 51:48.000]  Dun dun dun, we've got Cohen Trump admitting he paid off somebody and then he's in there saying, yeah, we got to make the payment. Trump goes, no, what are you talking about?
[51:48.000 --> 52:05.000]  But again, we're Russia. Women 10, 15 years ago, Trump giving him money. Cohen says Trump never told him to do it through the campaign. Now he says he did. This is a known liar trying to cover his ass, but it doesn't matter.
[52:05.000 --> 52:19.000]  Trump's his own branch of government. The Democrats are selling this country out hand over fist illegally smuggling children in even the Washington Post admits open borders, selling us out to China, letting China put spy chips in our defense hardware,
[52:19.000 --> 52:34.000]  giving them the Office of Personnel Management hack, Hillary's billions in illegal foundation paper play, her illegal server, all of it, and then a bunch of angry Democrats running this persecution of Trump and all they've got is a lying stool pigeon.
[52:34.000 --> 52:48.000]  Saying Trump told him use campaign money to pay off a woman when only a crazy ass person would do that and there's no proof. Good lord. If America buys this, then we deserve what happened to us.
[52:48.000 --> 52:54.000]  Let's go to chef. Old Angel eyes.
[52:54.000 --> 53:02.000]  I mean, if anybody's got pervert eyes in the world, it's him. Those little whatever you call him. He mentioned all he's always.
[53:02.000 --> 53:05.000]  Hi, I'm Congressman chef.
[53:05.000 --> 53:08.000]  Here he is today.
[53:08.000 --> 53:14.000]  Democrat California head of the intelligence committee now on Sunday said President Donald Trump.
[53:14.000 --> 53:27.000]  It face real prospect of y'all time. Here it is. The filing made Friday by federal prosecutors in Manhattan references individual one about 30 times individual one is President Trump.
[53:27.000 --> 53:36.000]  And it appears to link him to campaign finance violations. It doesn't charge him with any wrongdoing though. What's your takeaway.
[53:36.000 --> 53:48.000]  My takeaway is there's a very real prospect that on the day Donald Trump leaves office, the Justice Department may indict him that he may be the first president in quite some time to face the real prospect of jail time.
[53:48.000 --> 53:54.000]  We have been discussing the issue of pardons that the president may offer to people or Daniel in front of people.
[53:54.000 --> 54:01.000]  The bigger pardon question may come down the road as the next president has to determine whether department Donald Trump.
[54:01.000 --> 54:06.000]  Now, I think the prosecutors in New York make a powerful case against that idea.
[54:06.000 --> 54:17.000]  All the arguments they make about Michael Cohen, the idea that while people are out walking precincts and doing what they should do in campaigns, the rich and powerful seem to live by a different set of rules.
[54:17.000 --> 54:21.000]  So this was the argument for putting Michael Cohen in jail on these campaign violations.
[54:21.000 --> 54:26.000]  That argument, I think, was equally made with respect to individual one, the President of the United States.
[54:26.000 --> 54:34.000]  The President's attorney Rudy Giuliani says though that this can't be a campaign finance violation because of the precedent set.
[54:34.000 --> 54:43.000]  He cites specifically what happened with former Vice Presidential candidate and Democrat John Edwards who used campaign funding to cover up an affair.
[54:43.000 --> 54:46.000]  What do you make of that defense and interpretation?
[54:46.000 --> 54:56.000]  Well, it's clear the Justice Department here is making the argument that the principal purpose of these payments was to affect the election and Cohen has admitted as much.
[54:56.000 --> 54:59.000]  I think in the case with Edwards there were problems of proof.
[54:59.000 --> 55:07.000]  Here it appears the Justice Department doesn't think there's any problem of proving that this was intended to principally affect the election.
[55:07.000 --> 55:23.000]  And to have the Justice Department basically say that the President of the United States not only coordinated but directed an illegal campaign scheme that may have had an election altering impact is pretty.
[55:23.000 --> 55:26.000]  So, again, he just changes the subject.
[55:26.000 --> 55:27.000]  There's no Russia gate.
[55:27.000 --> 55:28.000]  There's no nothing.
[55:28.000 --> 55:30.000]  These people are literally selling the country out.
[55:30.000 --> 55:35.000]  The Democrat policy, their platform is we believe America doesn't exist.
[55:35.000 --> 55:36.000]  We hate America.
[55:36.000 --> 55:37.000]  It's never great.
[55:37.000 --> 55:38.000]  We have open borders.
[55:38.000 --> 55:40.000]  We're going to sell all our jobs out to China.
[55:40.000 --> 55:41.000]  We're in bed with the UN.
[55:41.000 --> 55:43.000]  Hillary gets billions of their foundation paper play.
[55:43.000 --> 55:46.000]  And now here's your Russia gate.
[55:46.000 --> 55:53.000]  Cohen says they they use Trump's money through the campaign to pay a woman.
[55:53.000 --> 55:55.000]  Let's let's play this other clip.
[55:55.000 --> 56:03.000]  Here's ABC NBC hype the inevitable impeachment because he's actually a real president.
[56:03.000 --> 56:10.000]  Are we going to hear more of this in January now from leading Democrats that maybe there are impeachable offenses here?
[56:10.000 --> 56:11.000]  I think it's inevitable.
[56:11.000 --> 56:23.000]  And in fact, I think there's going to be a point where House Democrats are going to feel as if if they don't open an impeachment inquiry over what they've seen so far, then what would be the trigger?
[56:23.000 --> 56:33.000]  A future Congress in 25 years may may be upset that this Congress that this next Congress didn't do it.
[56:33.000 --> 56:46.000]  You know, there is so much alleged law breaking that has taken place that if Congress at all wants to be a watchdog for the executive branch, I think it's inevitable.
[56:46.000 --> 56:49.000]  So look, I think it's inevitable that an impeachment inquiry is going to get open.
[56:49.000 --> 56:53.000]  And as Jerry Nadler says, it doesn't mean they will end up impeaching him.
[56:53.000 --> 56:57.000]  But I think the investigation is going to open sooner rather than later.
[56:57.000 --> 57:01.000]  They say on other channels.
[57:01.000 --> 57:05.000]  If you look at Chuck Todd and all these people, they work for Obama.
[57:05.000 --> 57:06.000]  They work for Hillary.
[57:06.000 --> 57:12.000]  It's all these people are Democratic Party hacks, the literal party of we hate America.
[57:12.000 --> 57:13.000]  We hate your guns.
[57:13.000 --> 57:14.000]  We hate Christians.
[57:14.000 --> 57:15.000]  We hate veterans.
[57:15.000 --> 57:16.000]  We hate prosperity.
[57:16.000 --> 57:17.000]  We hate everything.
[57:17.000 --> 57:19.000]  Here are these dirt bags all up there.
[57:19.000 --> 57:20.000]  They never tell you.
[57:20.000 --> 57:24.000]  Oh, by the way, I'm a Democratic Party operative covering my own ass.
[57:24.000 --> 57:28.000]  Because if it ever comes out, we've done in this country, it's over for all of us.
[57:28.000 --> 57:30.000]  Well, America is standing with InfoWars.
[57:30.000 --> 57:32.000]  We stand with you and I appreciate your support.
[57:32.000 --> 57:35.000]  Whatever you do, do your Christmas shopping at infowars.com.
[57:35.000 --> 57:42.000]  The biggest sales in our history, store-wide free shipping, 50 to 75% off all the best-selling items and general items as well.
[57:42.000 --> 57:45.000]  Double Patriot points and a free t-shirt with every order.
[57:45.000 --> 57:46.000]  That's right.
[57:46.000 --> 57:48.000]  Biggest deals ever at infowars.com.
[58:17.000 --> 58:27.000]  Up to 75% off on top sellers, including free shipping, double Patriot points and unprecedented daily specials.
[58:27.000 --> 58:34.000]  Santa Claus isn't real, but the new world order and the globalists are trying to destroy our nation's sovereignty and trying to shut down the free press is.
[58:34.000 --> 58:43.000]  And that's why when you get great products at infowars.com, you don't just give yourself the gift of high-quality supplements or storeable foods or incredible water filtration.
[58:43.000 --> 58:49.000]  No, you give yourself the gift of funding the First Amendment in a desperate attempt to save this country.
[58:49.000 --> 58:54.000]  Even though InfoWars has delivered the fight against tyranny like no other, we're not just asking for your support.
[58:54.000 --> 58:59.000]  We're asking you to have a 360 win because this is the biggest sale of the year.
[58:59.000 --> 59:12.000]  We're extending store-wide free shipping up to 75% off the best-selling items, double Patriot points and for the 12 days of Christmas leading up to Christmas, every day we have one particular special that is up to 75% off.
[59:12.000 --> 59:18.000]  Now more than ever, InfoWars needs your support to continue to promote the spirit of Liberty and Americana.
[59:18.000 --> 59:25.000]  The truly is the Christmas spirit. When you shop at infowarsstore.com, you don't just get incredible sales here in the 12 days of Christmas.
[59:25.000 --> 59:28.000]  You fund the very tip of the spear in the fight against the globalists.
[59:28.000 --> 59:36.000]  Today's 24-hour only special at infowarsstore.com is the unprecedentedly powerful immune gargle.
[59:36.000 --> 59:42.000]  4 to 5 of colloidal silver iodine and more is now 55% off at infowarsstore.com.
[59:42.000 --> 59:46.000]  I want to thank you all again for making the entire Info War possible.
[59:46.000 --> 01:00:10.000]  Again, you are the resistance.
[01:00:10.000 --> 01:00:17.000]  You are listening to an InfoWars.com frontline report. It's Alex Jones.
[01:00:17.000 --> 01:00:25.000]  Well, a lot of incredible things are happening. I can officially tell you the New World Order corporate world government program is falling.
[01:00:25.000 --> 01:00:29.000]  Humanity has awakened to the fact that our nations are run by these multinational corporations.
[01:00:29.000 --> 01:00:33.000]  They have a very sinister agenda of depopulation and planetary control in place.
[01:00:33.000 --> 01:00:40.000]  They'll be breaking it all down the other side with Dr. Nick Baggage in studio. But first, a critical report, ladies and gentlemen.
[01:00:40.000 --> 01:00:46.000]  Dealing with the Clinton body count because Trump's getting ready to declassify a lot of documents on this.
[01:00:46.000 --> 01:01:06.000]  The popular term Clinton body count has been described as a list of Clinton associates who met their untimely death, some by orders from the Clintons themselves.
[01:01:06.000 --> 01:01:16.000]  Google has altered its search algorithm to prevent searches for Clinton body count from auto completing.
[01:01:16.000 --> 01:01:27.000]  Just recently, the Twitter account at Robbie12692 released a thread called the Clinton body count.
[01:01:27.000 --> 01:01:32.000]  The following are just some of the names on that list.
[01:01:32.000 --> 01:01:39.000]  We see the popularity of the Clinton brand being shunned by most Americans.
[01:01:39.000 --> 01:01:46.000]  Is this the final curtain call for the Clintons and their criminal cabal?
[01:01:46.000 --> 01:01:51.000]  The first major Clinton scandal was in the late 80s.
[01:01:51.000 --> 01:02:08.000]  While Bill Clinton was governor of Arkansas, there were allegations of a CIA run operation out of Mina Regional Airport, where guns were allegedly being exported to Nicaraguan Contras, and cocaine was being imported to fund the operation.
[01:02:08.000 --> 01:02:20.000]  Strangely enough, several key witnesses involved in this investigation were murdered before giving their testimony, and several investigators were also murdered.
[01:02:20.000 --> 01:02:26.000]  Next came the Whitewater scandal.
[01:02:26.000 --> 01:02:34.000]  And oddly enough, several more witnesses and investigators mysteriously died.
[01:02:34.000 --> 01:02:38.000]  Most were declared to be suicides.
[01:02:38.000 --> 01:02:47.000]  Vincent Foster was shot in the mouth and in the back of the neck with two different calibers, and it was ruled a suicide.
[01:02:47.000 --> 01:02:58.000]  And did you know that during the Monica Lewinsky scandal, two of Bill Clinton's female interns were murdered? Coincidence, maybe.
[01:02:58.000 --> 01:03:09.000]  Throughout the years, several journalists investigating the Clintons were killed, committed suicide, or mysteriously died.
[01:03:09.000 --> 01:03:23.000]  And after President Trump called for an investigation into the Clinton Foundation, strangely enough, several close associates, whistleblowers, and investigators also killed themselves.
[01:03:23.000 --> 01:03:27.000]  The Paladino's house exploded.
[01:03:27.000 --> 01:03:33.000]  And Lara Perjodeco fell 27 stories down a trash chute.
[01:03:33.000 --> 01:03:36.000]  Is it all coincidence?
[01:03:36.000 --> 01:03:41.000]  Are the Clintons cursed? Or are they criminals?
[01:03:41.000 --> 01:03:48.000]  After two years of investigation, nothing criminal has been discovered about President Donald Trump.
[01:03:48.000 --> 01:03:55.000]  What about the Clintons and their associates?
[01:03:55.000 --> 01:04:04.000]  Quite arguably, the majority of Americans elected President Trump to investigate the Clinton and other suspected deep state criminals.
[01:04:04.000 --> 01:04:10.000]  The crowds of Americans chanting, lock her up, are not racist Nazis.
[01:04:10.000 --> 01:04:16.000]  No, they are simply tired of a lifetime of voting for the lesser of two evils.
[01:04:16.000 --> 01:04:24.000]  Many believe that if the Trump presidency reaches its end without bringing justice to the deep state, then it would be a total failure.
[01:04:24.000 --> 01:04:27.000]  Nothing will have changed.
[01:04:27.000 --> 01:04:33.000]  So let us come together as Americans and seek justice for our children.
[01:04:33.000 --> 01:04:36.000]  For only the truth shall set us free.
[01:04:36.000 --> 01:04:41.000]  President Trump asks, can Americans handle what I am about to release?
[01:04:41.000 --> 01:04:44.000]  We can, and we must.
[01:04:44.000 --> 01:04:54.000]  This is Greg Rees for NewsWars.com.
[01:04:54.000 --> 01:04:58.000]  We'll be back with Dr. Nick Magazine's studio. Stay with us.
[01:04:58.000 --> 01:05:06.000]  Fueling your body is hard work. That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[01:05:06.000 --> 01:05:14.000]  Combine fluorolife everyday maintenance and carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[01:05:14.000 --> 01:05:17.000]  There's no better way to power your body.
[01:05:17.000 --> 01:05:24.000]  Fluorolife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[01:05:24.000 --> 01:05:35.000]  When paired with carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[01:05:35.000 --> 01:05:43.000]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[01:05:43.000 --> 01:05:49.000]  There's no better time to try fluorolife and carnivore to see how well they can support your body.
[01:05:49.000 --> 01:05:57.000]  Don't miss out on the chance to fuel your body and support recovery. Try the InfoWars Life Daily Digestive Pack today.
[01:06:19.000 --> 01:06:37.000]  Well, one of the longest guests I've had on over the years for the longest period of time has been a guest.
[01:06:37.000 --> 01:06:41.000]  One of my favorite people, Dr. Nick Begas is in the studio with us. He's here in Austin for a few days.
[01:06:41.000 --> 01:06:46.000]  He's going to be sitting there with me tomorrow and throughout the week, a guest co-hosting with us some.
