[00:00.000 --> 00:02.000]  We've got it
[36:19.200 --> 36:27.200]  like poison honey from a honey hive and the globalists are up in their technocratic beehive.
[36:27.200 --> 36:34.200]  And we're down here like addled, poisoned ants stumbling around.
[36:34.200 --> 36:38.200]  And one cannot be told about the matrix.
[36:38.200 --> 36:40.200]  One must see it.
[36:40.200 --> 36:52.200]  I think a simple way to put this is we are not in a matrix,
[36:52.200 --> 36:57.200]  but the technocrats, the globalists, are trying to build one.
[36:57.200 --> 37:10.200]  They're trying to build a completely artificial habitat for the general public.
[37:10.200 --> 37:14.200]  They're trying to limit the information you come in contact with.
[37:14.200 --> 37:18.200]  They're trying to make you very, very shallow.
[37:18.200 --> 37:24.200]  They're trying to reduce the language and the number of words people use.
[37:24.200 --> 37:31.200]  The system admits in so many white papers it'll make your head spin that they want to basically abolish the family.
[37:31.200 --> 37:36.200]  And they've done an incredible job of that.
[37:36.200 --> 37:43.200]  And then you read all these globalist white papers, like the Wired Magazine article I've talked about for 14 years.
[37:43.200 --> 37:48.200]  Why the future doesn't need us, Bill Joy, co-owner of Sun Microsystems.
[37:48.200 --> 37:55.200]  And he says in the article, you know, I went to this conference with 200 tech company owners,
[37:55.200 --> 38:03.200]  some of the richest guys in the world, and you know, the debate was do we kill everybody
[38:03.200 --> 38:07.200]  because they're not needed anymore, because labor isn't just cheap.
[38:07.200 --> 38:12.200]  It's actually a negative because of robotics and the future and claiming that humans are hurting the earth.
[38:12.200 --> 38:19.200]  They're hurting people, little mindless games and fake jobs and a fake civilization to live in.
[38:19.200 --> 38:25.200]  And he says that's the debate we're having right now.
[38:25.200 --> 38:31.200]  And I've read similar white papers and similar articles hundreds of times from the establishment.
[38:31.200 --> 38:41.200]  And then I try to have a discussion with my listeners at an adult level from the perspective of what the people running this planet are really discussing.
[38:41.200 --> 38:48.200]  In fact, we can just type in Alzheimer's television and it'll bring up the BBC, just Alzheimer's television.
[38:48.200 --> 38:52.200]  And then we can also type in why the future doesn't need us. We'll show people about those.
[38:52.200 --> 38:55.200]  And people are listening on the radio, they go, you'll show us both.
[38:55.200 --> 38:58.200]  Yes, at prisonplanet.tv, we're streaming video.
[38:58.200 --> 39:02.200]  And there's a little free video function at inforwars.com, you want to watch it there.
[39:02.200 --> 39:08.200]  But you can do this. This is interactive radio. This is meant, really, that this show is designed around radio.
[39:08.200 --> 39:19.200]  The video side of it is just a small outgrowth.
[39:19.200 --> 39:25.200]  Yeah, that's not the article man jailed for sharing his father's industrial composition.
[39:25.200 --> 39:31.200]  Just did you just type Alzheimer's television, just Alzheimer's TV and boom, it's right there.
[39:31.200 --> 39:33.200]  At least it was like a month ago.
[39:33.200 --> 39:39.200]  Or have you typed in why the future doesn't need us? It's Wired Magazine. April issue, 1999.
[39:39.200 --> 39:44.200]  You can pull it up right there.
[39:44.200 --> 39:47.200]  Did you click web or did you click news?
[39:47.200 --> 39:51.200]  Yeah, you don't click web because it's old.
[39:51.200 --> 40:01.200]  New stuffs, you click news. Old stuff, you click web. There it is, BBC, top link.
[40:01.200 --> 40:07.200]  New stuff, you click news. Is the other way around?
[40:07.200 --> 40:12.200]  New stuff, you click news. Old stuff, you click web.
[40:12.200 --> 40:17.200]  When you're using this NSA search engine, Google.
[40:17.200 --> 40:22.200]  So there it is, TV's linked to Alzheimer's. Okay, here is the next one.
[40:22.200 --> 40:30.200]  Why the future doesn't need us. Bill Joy.
[40:30.200 --> 40:37.200]  It's why the future doesn't need us. I believe it's April, 1999. We'll see if I'm accurate in my memory.
[40:37.200 --> 40:45.200]  So, yeah, there it is. Why the future doesn't need us, Bill Joy, April 2000.
[40:45.200 --> 40:50.200]  Oh, see my little primitive electrochemical computer failed.
[40:50.200 --> 40:55.200]  You get little glitches like that.
[40:55.200 --> 41:00.200]  There's a group glitch here. Hey, nobody's bad.
[41:00.200 --> 41:06.200]  I'm glad that you guys were going to the, I mean, how do you know that?
[41:06.200 --> 41:10.200]  Because radio listeners are listening and they're doing the same thing right now.
[41:10.200 --> 41:13.200]  And that's important. That's like last week.
[41:13.200 --> 41:18.200]  We had an article that was linked on Drudge at this top story for like a day
[41:18.200 --> 41:27.200]  that was dealing with the whole situation with the internet wars that have begun.
[41:27.200 --> 41:34.200]  The future of the web, the future of technological development, you know, being basically fought out right now.
[41:34.200 --> 41:37.200]  And from this point on, it's just going to intensify.
[41:37.200 --> 41:43.200]  There's always been internet wars, but I mean, they're really, really, really kicking now.
[41:43.200 --> 41:52.200]  That's the Daily Bell article that came out a day after ours. Our article is the great internet wars have begun.
[41:52.200 --> 41:59.200]  But that's a good article too.
[41:59.200 --> 42:06.200]  I mean, I don't know. It's like I'm supposed to apologize because I'm informed.
[42:06.200 --> 42:14.200]  It's like I'm bad because I'm smart. I'm bad because I actually study what the global controllers are into.
[42:14.200 --> 42:18.200]  And they're into building a giant global prison and then killing us.
[42:18.200 --> 42:23.200]  And they say they're going to do it and I'm giving you all the proof of it.
[42:23.200 --> 42:31.200]  And I'm still the bad guy. I mean, I would be a great guy if I got up here and I talk about the NFL playoffs.
[42:31.200 --> 42:43.200]  People like, man, he's really manly. He watches something piped into his house and comments on it and lives through other people.
[42:43.200 --> 42:48.200]  But we're going to come back from break and I'm going to get into the big threats to humanity.
[42:48.200 --> 42:55.200]  I'm going to list just a few of them for you. Then we'll start the second hour.
[42:55.200 --> 43:00.200]  And then I will take your phone calls and cover the other news.
[43:00.200 --> 43:04.200]  Did you ever think you'd be where you are a decade into the 21st century?
[43:04.200 --> 43:08.200]  Record foreclosure rates for homes. If not yours, your neighbors.
[43:08.200 --> 43:11.200]  Thankful for the unemployment checks since you were laid off.
[43:11.200 --> 43:18.200]  And placing your child's name on the angel tree in hopes of a Christmas gift along with thousands of other Americans.
[43:18.200 --> 43:22.200]  Did you ever think your future would feel this out of control?
[43:22.200 --> 43:27.200]  The fact is, in all this craziness, there's only one thing you can control.
[43:27.200 --> 43:30.200]  Your greatest dependency, your food supply.
[43:30.200 --> 43:34.200]  Make 2012 the year you take control by getting prepared.
[43:34.200 --> 43:39.200]  EatFoodsDirect introduces the best way to build your food supply in the 21st century.
[43:39.200 --> 43:42.200]  Get a 21-day supply of food free with purchase.
[43:42.200 --> 43:48.200]  Call 800-409-5633 or go to eatfoodsdirect.com forward slash Alex.
[43:48.200 --> 43:50.200]  Take back control in 2012.
[43:50.200 --> 43:56.200]  Call 800-409-5633 or go to eatfoodsdirect.com forward slash Alex.
[43:56.200 --> 44:00.200]  Remember, you can bet your life on EatFoodsDirect.
[44:00.200 --> 44:04.200]  You may be arrested and or subject to other police action.
[44:04.200 --> 44:09.200]  Tyranny is here. The grim future foretold in 1984 has become reality.
[44:09.200 --> 44:12.200]  It really says that the state is God.
[44:12.200 --> 44:17.200]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[44:17.200 --> 44:24.200]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[44:24.200 --> 44:30.200]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[44:30.200 --> 44:34.200]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[44:34.200 --> 44:38.200]  Prepare to enter the secretive world of emergency dictatorship.
[44:38.200 --> 44:44.200]  Body scammers, sound cameras, citizen spies, staged terror and cameras on every street corner.
[44:44.200 --> 44:48.200]  It's only the beginning of the New World Order's hellish plan.
[44:48.200 --> 44:51.200]  The police state isn't coming. It's here.
[44:51.200 --> 45:00.200]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[45:00.200 --> 45:07.200]  When you're out on the road, the last place you want to be is on the road.
[45:07.200 --> 45:12.200]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[45:12.200 --> 45:21.200]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[45:21.200 --> 45:29.200]  They so pride in every stitch guarantee you love the way they fit.
[45:29.200 --> 45:34.200]  They put a diamond gusset in the crotch where you need it most.
[45:34.200 --> 45:39.200]  Blue diamond gussets got it, others don't.
[45:39.200 --> 45:46.200]  We turn jeans inside out, diamond gusset jeans made in the USA with unparalleled quality.
[45:46.200 --> 45:52.200]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[45:52.200 --> 45:55.200]  Order yours at gusset.com.
[45:55.200 --> 46:20.200]  Diamond gusset jeans got it, others don't.
[46:20.200 --> 46:25.200]  Number 3. In some areas of the country, the power grid is dangerously overloaded.
[46:25.200 --> 46:29.200]  And now, new socialist legislation is only compounding the problem.
[46:29.200 --> 46:32.200]  Number 4. Dangerous weather is always a threat to local grids.
[46:32.200 --> 46:36.200]  Every year, thousands of families lose their power from weather-related onages.
[46:36.200 --> 46:41.200]  Number 5. A solar power generator provides powerful backup insurance and peace of mind.
[46:41.200 --> 46:46.200]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[46:46.200 --> 46:51.200]  For more information at www.mysolarbackup.com, that's mysolarbackup.com.
[46:51.200 --> 47:18.200]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[47:18.200 --> 47:28.200]  Leading up frontal assault on the lies of the New World Order, it's Alex Jones on the GCN Radio Network.
[47:28.200 --> 47:31.200]  And what is the New World Order?
[47:31.200 --> 47:38.200]  Well, it's the Ponzi scheme operators that were able to take over the U.S. in 1913,
[47:38.200 --> 47:42.200]  and many other countries before and after that date,
[47:42.200 --> 47:47.200]  and they issue the currency and credit. They are God on this planet.
[47:47.200 --> 47:52.200]  Through fraud, through scams, through buying off politicians.
[47:52.200 --> 48:00.200]  And we've lived under that hoax for so long that did you know that when you hear about your city, your county,
[48:00.200 --> 48:05.200]  your school district, or state's budget, that that's a total fraud?
[48:05.200 --> 48:13.200]  In the 1930s and 40s, the Chicago Mafia had a 1313 system, is what it was called.
[48:13.200 --> 48:20.200]  And they would have a double set of books, and they would, through the city of Chicago,
[48:20.200 --> 48:27.200]  tell the public about the budget, but generally about 70% or more of the money was in other accounts,
[48:27.200 --> 48:33.200]  they just didn't call it budget. And they would have big budgetary discussions about our budgets this, our budgets that.
[48:33.200 --> 48:39.200]  But in the comprehensive annual financial reports, they had all the real investments and the rest of the money.
[48:39.200 --> 48:44.200]  And it's the same thing here. That's what I'm saying, folks, it's all completely fake.
[48:44.200 --> 48:52.200]  I mean, I'm sure you've heard the city of Austin's announcing between 30% and 80% rate-hike increases.
[48:52.200 --> 48:58.200]  Overall, energy globally has gotten cheaper, but they don't care. They're saying it's for the earth, we're going to charge you more.
[48:58.200 --> 49:04.200]  No, it's for the big power companies that came in and used federal regulators to shut down their competition.
[49:04.200 --> 49:12.200]  This is happening all over the country, but here in Austin, it's more egregious because our city council is so mindless and corrupt.
[49:12.200 --> 49:18.200]  It's a mixture of both. And they're just going to slap these giant rate increases on people.
[49:18.200 --> 49:23.200]  People are like, well, that's the government trying to get a shortfall.
[49:23.200 --> 49:33.200]  A small part of it is a budgetary shortfall, but you're not looking at all the other accounts that are off the budgetary discussion that no one ever talks about.
[49:33.200 --> 49:37.200]  I mean, folks, if you're a new listener, this is big medicine I'm giving you.
[49:37.200 --> 49:43.200]  This is the man behind the curtain. This is the lottery numbers. This is the big kahuna.
[49:43.200 --> 49:48.200]  And I hope it's not pearls before swine.
[49:48.200 --> 49:57.200]  And it just goes on from there. I remember in 2000, the federal government only had a few dozen predator drones.
[49:57.200 --> 50:08.200]  And they were saying by 2012, more than half of the Air Force's force would be drone.
[50:08.200 --> 50:14.200]  And I saw a number just two days ago, they've now got 7,000 predators alone.
[50:14.200 --> 50:17.200]  And they've got all these reapers and all the rest of it.
[50:17.200 --> 50:25.200]  And then there's that whole discussion there of humans aren't even going to be involved in the military soon, except for servicing the equipment.
[50:25.200 --> 50:29.200]  And so that makes you more detached from war crimes.
[50:29.200 --> 50:36.200]  And now they've announced with the NDAA, they'll secretly arrest citizens and bomb any country they want without even talking to Congress.
[50:36.200 --> 50:48.200]  And the police are using predators and reapers on citizens now for stolen cows or pot grows or whatever the case is.
[50:48.200 --> 50:58.200]  America, it doesn't even exist anymore. The United States was beachheaded in 1913 with the Federal Reserve and has been taken over by the military industrial complex.
[50:58.200 --> 51:08.200]  It's self controlled by the technocratic elite. That's the rest of Eisenhower's 1960 speech, 1961 speech.
[51:08.200 --> 51:12.200]  It's just totally fake. It's totally fake.
[51:12.200 --> 51:18.200]  And how do you talk to a public that doesn't know even the three branches of government?
[51:18.200 --> 51:28.200]  Much less that that's been usurped and that the entire military is going to combat drones in the air, combat robots on the ground.
[51:28.200 --> 51:40.200]  That the globalists have all these white papers saying soon they'll be able to do whatever they want because they're going to have big enough robot armies to not rely on U.S. troops not pulling triggers on citizens.
[51:40.200 --> 51:59.200]  There's a giant national security state being built behind a tissue thin carton and now they've pulled that down and it's staring us right in the face.
[51:59.200 --> 52:06.200]  I mean, how many years did I tell you that they were going to be using military and police on the streets of America?
[52:06.200 --> 52:13.200]  How many years did I tell you before 9-11 there'd be giant terror attacks and I said they'd probably blow up the World Trade Center.
[52:13.200 --> 52:19.200]  By the way, that's on record. Even Rolling Stone, New York Magazine, Nightline, they've all reported on that.
[52:19.200 --> 52:22.200]  That is a fact. They didn't believe it. They went and checked.
[52:22.200 --> 52:35.200]  I said they'll blow up the World Trade Center blaming on their asset bin Laden as a pretext to invade this list of countries which were accurate and as a pretext to set up domestic security checkpoints that'll begin in the airports.
[52:35.200 --> 52:40.200]  I even said they'd launch a bio attack shortly after the attack on the World Trade Center.
[52:40.200 --> 52:44.200]  And thanks to the ADL, it's not just me saying that, it's on record.
[52:44.200 --> 52:54.200]  The ADL on September 12th in an article titled What They're Saying Attacked Me and Said Joan Says A Bio Attack Has Already Been Launched.
[52:54.200 --> 52:59.200]  Why didn't the FBI come in question me?
[52:59.200 --> 53:03.200]  I mean, how did I know the World Trade Center was going to be blown up?
[53:03.200 --> 53:08.200]  How did I know a bio attack had already been launched?
[53:08.200 --> 53:12.200]  You ever think about that?
[53:12.200 --> 53:15.200]  You realize what I've done in front of all of you?
[53:15.200 --> 53:24.200]  Do you realize that I've completely reverse engineered their entire system to the point that I'm at my parent's house today and I say,
[53:24.200 --> 53:28.200]  Disney World is a Department of Defense laboratory.
[53:28.200 --> 53:34.200]  Never even seeing that information. I knew they were involved in developing biometrics.
[53:34.200 --> 53:39.200]  And we pulled it up with Department of Defense white papers and we've put them on screen here today.
[53:39.200 --> 53:40.200]  How did I know that?
[53:40.200 --> 53:43.200]  Because the whole thing's a laboratory.
[53:43.200 --> 53:45.200]  President Eisenhower warned you.
[53:45.200 --> 53:51.200]  I'm not psychic. The whole thing's fake.
[53:51.200 --> 53:56.200]  The whole thing at the top.
[53:56.200 --> 53:59.200]  Mid-level and low-level, it's not.
[53:59.200 --> 54:01.200]  They're not in complete control.
[54:01.200 --> 54:04.200]  The matrix is not complete.
[54:04.200 --> 54:05.200]  We're not out of the game.
[54:05.200 --> 54:15.200]  At the top, it's all standardized and the system is trying to get us to basically enter into their totally artificial environment.
[54:15.200 --> 54:22.200]  That's why all over the US, England and Canada, they're finding people in major cities for backyard gardens.
[54:22.200 --> 54:24.200]  If you're a new listener, just type it into the search engine.
[54:24.200 --> 54:26.200]  I'm not kidding.
[54:26.200 --> 54:32.200]  Guys, type in SWAT teams for growing cucumbers.
[54:32.200 --> 54:35.200]  You'll get Canada. You'll also get the US.
[54:35.200 --> 54:40.200]  Because they say in Tulsa, Oklahoma, you can't be trusted growing a garden in your backyard.
[54:40.200 --> 54:42.200]  It might be drugs.
[54:42.200 --> 54:48.200]  Even Forbes a few months ago said, why are there thousands of raids on lemonade stands?
[54:48.200 --> 54:53.200]  Why is the federal government obsessed with lemonade stands and giving grants to local police to go after them?
[54:53.200 --> 54:55.200]  Because your kids have got to be trained.
[54:55.200 --> 54:58.200]  Everything you do is in a big box store.
[54:58.200 --> 55:01.200]  Everything you do is in a service.
[55:01.200 --> 55:06.200]  I mean, you walk into these box stores, Disney World, cruise ships, airports.
[55:06.200 --> 55:08.200]  It's cameras hanging every five feet.
[55:08.200 --> 55:09.200]  It's data mining.
[55:09.200 --> 55:12.200]  It's customer cards tracking everything you do.
[55:12.200 --> 55:13.200]  It's total control.
[55:13.200 --> 55:19.200]  And I remember 15 years ago reading about all the major safe ways you name it.
[55:19.200 --> 55:26.200]  Had hidden retina scanners that were tracking the eye as you look at products.
[55:26.200 --> 55:29.200]  Now it's admitted that it's in most big stores.
[55:29.200 --> 55:34.200]  I was even taken by one of the head people off record, obviously.
[55:34.200 --> 55:35.200]  I wasn't allowed to talk about it.
[55:35.200 --> 55:38.200]  They said for one year because they were going to another university.
[55:38.200 --> 55:45.200]  Into a Department of Defense laboratory.
[55:45.200 --> 55:49.200]  You're like, where is that University of Texas facility?
[55:49.200 --> 55:55.200]  That that psychology department is only a small public building.
[55:55.200 --> 56:03.200]  Public front for underground bases, monkey farms, weaponized, you name it.
[56:03.200 --> 56:07.200]  Stuff that'll kill nine out of 10 people on your block.
[56:07.200 --> 56:12.200]  Every department is about brainwashing and how to manipulate men and women.
[56:12.200 --> 56:15.200]  What pheromone to add and what chemical to put in the water.
[56:15.200 --> 56:18.200]  I mean, it was incredible and I was only shown a small part of it.
[56:18.200 --> 56:20.200]  Not even the classified stuff.
[56:20.200 --> 56:23.200]  I was only showed restricted.
[56:23.200 --> 56:25.200]  The person would show me.
[56:25.200 --> 56:30.200]  He said, well, as you know, top scientist, I'm allowed to show you restricted stuff because it's not classified.
[56:30.200 --> 56:38.200]  But I mean, I'm not saying they flipped on the classified video feed to those giant labyrinths and those monkeys.
[56:38.200 --> 56:48.200]  Jacked in looking at those TV screens, testing weaponized flicker rates to brain damage you and your family and put you into a mesmerized state.
[56:48.200 --> 56:53.200]  I mean, holy mackerel.
[56:53.200 --> 56:55.200]  Do you understand you are targeted?
[56:55.200 --> 56:56.200]  You're being attacked.
[56:56.200 --> 57:05.200]  You're being bombarded, chemically, biologically, radiologically, light waves, color, pheromones, olfactory, everything.
[57:05.200 --> 57:12.200]  And I'm talking to FBI agents, police, military bureaucrats, all of you that think you're part of the power elite, the structure.
[57:12.200 --> 57:16.200]  You are the enemies of the New World Order, just as I am.
[57:16.200 --> 57:19.200]  This is a tiny elite.
[57:19.200 --> 57:27.200]  There are no more than a few thousand global master technocrats that even understand the information you're being given here.
[57:27.200 --> 57:33.200]  Ladies and gentlemen, and if you're doubting me, folks, I told you about NDAA years ago.
[57:33.200 --> 57:37.200]  I told you about TSA highway checkpoints a decade before it happened.
[57:37.200 --> 57:39.200]  How much have I told you?
[57:39.200 --> 57:46.200]  I am one of the only people who understands the full-spectrum system who doesn't work for the enemy.
[57:46.200 --> 57:47.200]  Do you understand that?
[57:47.200 --> 57:51.200]  Second hour coming up.
[57:51.200 --> 57:53.200]  Hi, folks. This is Alex Jones.
[57:53.200 --> 57:58.200]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognized risk.
[57:58.200 --> 58:03.200]  Saving means to make money. The Calben Pure Soap Company can save you thousands of dollars
[58:03.200 --> 58:09.200]  and give you good old-fashioned real soaps that are triple-concentrated and twice as good as what you're using now.
[58:09.200 --> 58:14.200]  Soaps made from vegetable and coconut oils that contain no useless dyes,
[58:14.200 --> 58:17.200]  perfumes, deodorants, or antibacterials.
[58:17.200 --> 58:22.200]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores,
[58:22.200 --> 58:28.200]  and deteriorating clothing called lint. If you want something better, if you want something you've never had before,
[58:28.200 --> 58:30.200]  you have to do something you've never done before.
[58:30.200 --> 58:35.200]  Getting a free catalog is easy by calling 800-340-7091,
[58:35.200 --> 58:38.200]  or see Calben on the web at 5starsoap.com.
[58:38.200 --> 58:43.200]  Take charge of your health now by calling 800-340-7091,
[58:43.200 --> 58:47.200]  or see Calben on the web at 5starsoap.com.
[58:47.200 --> 58:54.200]  100's of nations have fallen to tyranny in the last century alone.
[58:54.200 --> 58:58.200]  This is our last chance to not relive history.
[58:58.200 --> 59:03.200]  As we're finishing off this agenda, we're pulling the rug from underneath Americans at home.
[59:03.200 --> 59:09.200]  I've turned a tremendous influence on our president in Congress, and they really are calling the shots.
[59:09.200 --> 59:14.200]  I think it's incumbent upon all of us as American citizens to pay attention.
[59:14.200 --> 59:17.200]  Fall of the Republic identifies the enemies of our nation.
[59:17.200 --> 59:24.200]  The criminal off-short cartel held bent on destroying sovereignty and on its ashes constructing world government.
[59:24.200 --> 59:28.200]  Tim Geithner, Bernanke, and Arsonists, they're asking for more matches,
[59:28.200 --> 59:31.200]  and the Congress is saying, who do we make the check out to?
[59:31.200 --> 59:38.200]  Today seems like nobody does care, and right now in Washington, D.C., we have seen a fall of the Republic.
[59:38.200 --> 59:45.200]  Get your copy of Fall of the Republic on DVD at infowars.com, or watch it online right now
[59:45.200 --> 59:49.200]  in super high quality at prisonplanet.tv.
[59:51.200 --> 59:54.200]  Coast to coast, direct from Austin.
[59:54.200 --> 59:59.200]  You're listening to the Alex Jones Broadcasting Network.
[59:59.200 --> 01:00:08.200]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:00:08.200 --> 01:00:12.200]  It's Alex Jones and the GCN Radio Network.
[01:00:14.200 --> 01:00:20.200]  I was just thinking during the break, if you were going to practice shutting down cities,
[01:00:20.200 --> 01:00:30.200]  whining people up, arresting certain individuals, surveilling and tracking the every move of all the others,
[01:00:30.200 --> 01:00:32.200]  where would you test that?
[01:00:32.200 --> 01:00:35.200]  You'd test that at Disney World.
[01:00:38.200 --> 01:00:40.200]  And that's how my brain just clicks.
[01:00:40.200 --> 01:00:44.200]  I'm like, Department of Defense Laboratory, because I know they're nomenclature.
[01:00:44.200 --> 01:00:47.200]  Boom, look it up, Department of Defense Laboratory.
[01:00:47.200 --> 01:00:50.200]  And again, it's not that I'm that smart.
[01:00:50.200 --> 01:00:58.200]  Somebody who's been watching football for 20 years obsessed with it, you're going to know as much as the guys on ESPN or more.
[01:00:58.200 --> 01:01:00.200]  It's the same thing here.
[01:01:00.200 --> 01:01:05.200]  I've actually studied what's really being built, what's really going on around me.
[01:01:06.200 --> 01:01:12.200]  And I understand why the average person just goes, oh, that can't be true, because you're taught you can choose your reality.
[01:01:12.200 --> 01:01:17.200]  You're taught that you can just say, oh, I don't believe this guy.
[01:01:22.200 --> 01:01:25.200]  But that doesn't change the facts.
[01:01:25.200 --> 01:01:32.200]  We might as well have little gray-headed aliens with big black eyes, like science fiction says, running things.
[01:01:32.200 --> 01:01:35.200]  Because the globalists are that removed from humanity.
[01:01:35.200 --> 01:01:37.200]  They're that cold-blooded.
[01:01:37.200 --> 01:01:42.200]  They're that hateful towards their own species.
[01:01:42.200 --> 01:01:46.200]  And in their own publications claim they're another species and transcendent.
[01:01:46.200 --> 01:01:49.200]  They're going to get their world government.
[01:01:49.200 --> 01:01:51.200]  We're not going to be part of the future.
[01:01:51.200 --> 01:01:53.200]  And the globalists will get the life extension.
[01:01:53.200 --> 01:01:56.200]  Only the elites will get the digital augmentations.
[01:01:56.200 --> 01:02:14.200]  The pace of change that we are about to see as a society is mind-boggling.
[01:02:14.200 --> 01:02:21.200]  Because we've been in a frozen stasis culturally with just slow little incremental changes,
[01:02:21.200 --> 01:02:39.200]  just coloration changes, presentation changes in 30-year-old tech that the globalists developed and bought and stole and put together.
[01:02:39.200 --> 01:02:48.200]  And now they've decided to go ahead and start accelerating a lot of the programs and the change.
[01:02:48.200 --> 01:03:11.200]  And if they are successful, 99.9 plus percent of those that help usher in will be destroyed, will be crippled, will be made destitute if they're lucky by it.
[01:03:11.200 --> 01:03:20.200]  But because they are living in a fantasy land, because they're receiving false data, they won't even know that on the journey.
[01:03:20.200 --> 01:03:28.200]  They'll think they're winning and they'll think it's a tragic event when they fail and that it's somebody else's fault.
[01:03:28.200 --> 01:03:29.200]  It's all scripting.
[01:03:29.200 --> 01:03:40.200]  When you believe anything a liar says, you'll believe anything.
[01:03:40.200 --> 01:03:48.200]  You see, sometimes I can't just get up here and cover the news and analyze it.
[01:03:48.200 --> 01:04:00.200]  Because even within covering this news, we play into the paradigm of the social engineers.
[01:04:00.200 --> 01:04:15.200]  The way to defeat the New World Order is to really awaken to the fact that this civilization, to a great extent, has been preplanned.
[01:04:15.200 --> 01:04:18.200]  I said to a great extent because they're not in complete control.
[01:04:18.200 --> 01:04:24.200]  They're trying to get in complete control.
[01:04:24.200 --> 01:04:34.200]  That's the most important point I haven't made it, if the globalists get their system in place.
[01:04:34.200 --> 01:04:39.200]  What would the complete control look like?
[01:04:39.200 --> 01:04:41.200]  Look in my eyes.
[01:04:41.200 --> 01:04:47.200]  You've got a lot of ancestors and all of their experiences.
[01:04:47.200 --> 01:04:50.200]  You've got intuition.
[01:04:50.200 --> 01:04:53.200]  You know the truth.
[01:04:53.200 --> 01:04:56.200]  I've seen the future and so have you.
[01:04:56.200 --> 01:05:25.200]  We've got to change it.
[01:05:26.200 --> 01:05:55.200]  We've got to change it.
[01:05:55.200 --> 01:06:05.200]  Remember, you can bet your life on E-Foods Direct.
[01:06:05.200 --> 01:06:11.200]  We now take you live to the Central Texas Command Center in the heart of the Resistance.
[01:06:11.200 --> 01:06:15.200]  You're listening to the Alex Jones show.
[01:06:15.200 --> 01:06:28.200]  I tell you what, I've spent an hour, 45 minutes, minus the commercials,
[01:06:28.200 --> 01:06:37.200]  kind of segueing in and out of the heart of my concerns dealing with the technocratic elite
[01:06:37.200 --> 01:06:42.200]  that are pre-designing our future and our technological development.
[01:06:42.200 --> 01:06:52.200]  It's very painful to hear talk show hosts talking about Steve Jobs and all of his innovations
[01:06:52.200 --> 01:07:02.200]  when that is multi-decade old technology and was rolled out according to a predestined pre-established plan.
[01:07:02.200 --> 01:07:11.200]  The North American Union, the Asian Union, the Euro, all of it developed, set up by 1957 with the Treaty of Rome.
[01:07:11.200 --> 01:07:19.200]  A contemporary example that I use commonly is the Pentagon still claims the SR-71 Blackbird,
[01:07:19.200 --> 01:07:26.200]  developed in 1952 and serviced by 1955, is the fastest aircraft of this day in 2012.
[01:07:26.200 --> 01:07:37.200]  Or a more modern example is the V2 bomber, stealth bomber.
[01:07:37.200 --> 01:07:43.200]  Test models were developed and already deployed in the 1960s.
[01:07:43.200 --> 01:07:53.200]  It was in service by the 1970s and, of course, was not revealed to the public until 1987 or was it 88?
[01:07:53.200 --> 01:07:58.200]  Guys, look up, just do a memory test here on my primitive electrochemical system,
[01:07:58.200 --> 01:08:05.200]  interface it with the silicon version and let's pull up the V2 bomber public rollout.
[01:08:05.200 --> 01:08:08.200]  I believe it was 87 or 88.
[01:08:08.200 --> 01:08:12.200]  Perhaps it was 89 now that I think about it. Let's just find out.
[01:08:12.200 --> 01:08:25.200]  Okay, continuing here, the reason I'm so concerned, let me just give you one small data point
[01:08:25.200 --> 01:08:40.200]  of literally hundreds on the subject of mass death, mass population reduction.
[01:08:40.200 --> 01:08:49.200]  Because this is something that I've been talking about for a very, very long time
[01:08:49.200 --> 01:08:58.200]  with great concern because I've been able in deep research to investigate
[01:08:58.200 --> 01:09:14.200]  why Western governments are building gigantic quasi-secret doomsday scenario facilities all over the world.
[01:09:14.200 --> 01:09:21.200]  Where are they building animal and human DNA arcs in remote areas of the Himalayas,
[01:09:21.200 --> 01:09:27.200]  the Arctic, the Antarctic, the frozen tundra?
[01:09:27.200 --> 01:09:34.200]  V2 rollout was 88, thank you.
[01:09:34.200 --> 01:09:43.200]  I watched the continuity of government system via NATO in the United States
[01:09:43.200 --> 01:09:47.200]  but the Russians and Chinese are also been obsessed with it.
[01:09:47.200 --> 01:09:54.200]  Spending in some years upwards of 10% of the entire defense security budgets
[01:09:54.200 --> 01:10:02.200]  on building giant underground bases with nuclear power, underground reservoirs,
[01:10:02.200 --> 01:10:07.200]  people could live under there for 100 years.
