[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[33:29.000 --> 33:37.000]  Max Keiser coming up in about an hour on the incredible revelations that Muammar Gaddafi and his billions have just disappeared
[33:37.000 --> 33:44.000]  into the private banking cartels, clutches similar to the American people's, 27 trillion disappearing.
[33:44.000 --> 33:50.000]  Also coming up, Bank of America gets padlocked after homeowner forecloses on it.
[33:50.000 --> 33:54.000]  One time, I had to begin filing suit on Bank of America.
[33:54.000 --> 33:56.000]  They had taken my escrow.
[33:56.000 --> 33:58.000]  They had bought my mortgage.
[33:58.000 --> 34:00.000]  My mortgage had been sold several times.
[34:00.000 --> 34:05.000]  This happened eight, nine years ago, and they were sending me threats.
[34:05.000 --> 34:13.000]  I went to the credit bureau and they said that I hadn't paid my escrow and they were going to start moving to take my house.
[34:13.000 --> 34:15.000]  And I had to go get a lawyer.
[34:15.000 --> 34:17.000]  The lawyer said, well, let's sue them.
[34:17.000 --> 34:21.000]  And we started that process and they said, oh, we found your escrow money.
[34:21.000 --> 34:28.000]  Well, it turns out they took a house that they never had a deed for that was 100% paid for in cash.
[34:28.000 --> 34:30.000]  And you see this in the news now every day.
[34:30.000 --> 34:32.000]  I'm going to explain why this is happening.
[34:32.000 --> 34:34.000]  Well, you know why.
[34:34.000 --> 34:41.000]  All the major mortgages almost all have been sold into derivatives over and over again and have been sold to the Chinese and others.
[34:41.000 --> 34:43.000]  And it's all complete fraud.
[34:43.000 --> 34:45.000]  And who are the main culprits?
[34:45.000 --> 34:50.000]  Goldman Sachs, JP Morgan, Bank of America, Wells Fargo on record.
[34:50.000 --> 34:54.000]  They had congressional hearings three years ago, a year ago, a month ago.
[34:54.000 --> 34:59.000]  Rolling Stone had the headline, Senate panel confirms crime.
[34:59.000 --> 35:00.000]  Now, where are indictments?
[35:00.000 --> 35:01.000]  Well, where are indictments?
[35:01.000 --> 35:05.000]  These bankers own our country, own our military, own it all.
[35:05.000 --> 35:09.000]  They own the Fortune 500 because they've engaged in so much fraud.
[35:09.000 --> 35:18.000]  They've created 1.5 quadrillion fake monetary units.
[35:18.000 --> 35:22.000]  Yes, that's many times all the real wealth in the world.
[35:22.000 --> 35:23.000]  You guessed it.
[35:23.000 --> 35:24.000]  Okay, side issue.
[35:24.000 --> 35:26.000]  How are they planning to not go to prison?
[35:26.000 --> 35:32.000]  How are they planning instead to come out on top of this Ponzi scheme with a private global government?
[35:32.000 --> 35:34.000]  And I have that in the stack today.
[35:34.000 --> 35:38.000]  IMF World Bank called for global carbon taxes paid to them.
[35:38.000 --> 35:43.000]  Now, I remember a decade ago that was in their public policy reports, but not on the news.
[35:43.000 --> 35:49.000]  And I'd get up here and say, they're planning on coming out with a global carbon tax.
[35:49.000 --> 35:55.000]  And Al Gore and others will get before Congress just a few years ago and say, there's no plan for a tax.
[35:55.000 --> 35:56.000]  Oh, really?
[35:56.000 --> 36:01.000]  We have an Obama administration official on video saying it is a tax and it's done by stealth.
[36:01.000 --> 36:05.000]  But sorry, again, we're conspiracy theorists because we know what we're talking about.
[36:05.000 --> 36:08.000]  Now, how are they planning on getting this through?
[36:08.000 --> 36:17.000]  Well, they're going to have their private corporate black ops people, provocateur Muslim extremist lunatics to attack us.
[36:17.000 --> 36:24.000]  And if that won't work, sometimes the globalists, these private corporate scumbags, actually carry out the whole thing themselves.
[36:24.000 --> 36:28.000]  And they've been caught many times to get us into Vietnam, Gulf of Tonkin staged.
[36:28.000 --> 36:32.000]  To overthrow Iran at 53, staged terror attacks blamed on the government.
[36:32.000 --> 36:37.000]  Operation Ajax, Operation Gladio, partially declassified.
[36:37.000 --> 36:44.000]  Over 200 bombings carried out in Europe from 1962 until 1981 until the Italian government said, that's it.
[36:44.000 --> 36:48.000]  They blew up the Bologna train station, killed hundreds of people, including kids.
[36:48.000 --> 36:56.000]  And it's come out all over the Italian news confirmed they did it with the U.S. government to blame it on the communists because they didn't want them getting political power.
[36:56.000 --> 37:00.000]  And I don't like communists either, but you don't blow up train stations to blame it on them.
[37:00.000 --> 37:02.000]  I know it works really good.
[37:02.000 --> 37:05.000]  But see, now they got the military doing this for a long time.
[37:05.000 --> 37:08.000]  And WikiLeaks and the Pentagon confirmed a few years ago it was accurate.
[37:08.000 --> 37:13.000]  They didn't deny it, released an army manual for captains and above in black ops.
[37:13.000 --> 37:20.000]  And it says, if you're out manned and outgunned in a situation in a third world country,
[37:20.000 --> 37:25.000]  you stage a terror attack and you blame it on your political enemy and that will get the people behind you.
[37:25.000 --> 37:27.000]  I mean, it's in the army manual.
[37:27.000 --> 37:29.000]  Don't believe me, just search.
[37:29.000 --> 37:33.000]  Leaked army manual teaches troops how to stage false flags.
[37:33.000 --> 37:36.000]  Here's your M16, here's your canteen.
[37:36.000 --> 37:39.000]  Now we're going to teach you how to kill people and blame it on your enemies.
[37:39.000 --> 37:40.000]  How's that sound?
[37:40.000 --> 37:41.000]  It's a force multiplier.
[37:41.000 --> 37:42.000]  We're going to win.
[37:42.000 --> 37:44.000]  It's how we get it done.
[37:44.000 --> 37:46.000]  Grow up, people.
[37:46.000 --> 37:47.000]  Grow up.
[37:47.000 --> 37:48.000]  Grow up.
[37:48.000 --> 37:50.000]  How are they going to get your guns?
[37:50.000 --> 37:51.000]  You've got to decide.
[37:51.000 --> 37:54.000]  Do you love the fetish of being scared of the guys with the turbines on their heads?
[37:54.000 --> 37:58.000]  More than you love your Second Amendment and your private property rights.
[37:58.000 --> 37:59.000]  And there it is.
[37:59.000 --> 38:05.000]  U.S. counterinsurgency manual leaked calls for false flag operation suspension of human rights.
[38:05.000 --> 38:08.000]  Julian Assange 2008, you can read the manual.
[38:08.000 --> 38:10.000]  And how to do it.
[38:10.000 --> 38:13.000]  And again, the Pentagon said they want to prosecute who released that.
[38:13.000 --> 38:14.000]  They didn't say, oh, that's not true.
[38:14.000 --> 38:15.000]  We don't do that.
[38:15.000 --> 38:19.000]  They said, we're going to put somebody in prison for life for releasing that.
[38:19.000 --> 38:25.000]  See, ladies and gentlemen, one reason I know a lot of this stuff is because in some of my extended family,
[38:25.000 --> 38:33.000]  upwards of half the people have been recruited for U.S. intelligence agencies or have worked for them.
[38:33.000 --> 38:38.000]  And almost all of them were in the army.
[38:38.000 --> 38:41.000]  Now, there's millions of these people.
[38:41.000 --> 38:43.000]  It's not just my family, but they do love to recruit in Texas.
[38:43.000 --> 38:48.000]  And the stories, the things I haven't even been told that my dad told me they told them.
[38:48.000 --> 38:50.000]  I mean, you had a family reunion.
[38:50.000 --> 38:54.000]  It's like a spook reunion or something.
[38:54.000 --> 38:57.000]  Narcotics trafficking, killing people in America.
[38:57.000 --> 38:59.000]  My family gets mad when I talk about it.
[38:59.000 --> 39:02.000]  The point is this stuff goes on.
[39:02.000 --> 39:03.000]  Okay.
[39:03.000 --> 39:04.000]  This stuff goes on.
[39:04.000 --> 39:06.000]  It's time to grow up.
[39:06.000 --> 39:10.000]  It's time to grow up because here's the deal.
[39:10.000 --> 39:13.000]  These false flags, you can be a good old boy and say,
[39:13.000 --> 39:19.000]  so what if we blow something up and blame it on the commies or blow something up and blame it on the A-Rabs and get your oil?
[39:19.000 --> 39:24.000]  They're going to blow stuff up and get your guns, Billy Bob.
[39:24.000 --> 39:26.000]  These bankers don't care about you.
[39:26.000 --> 39:31.000]  11 years ago, secret deal with the VA and major insurance companies.
[39:31.000 --> 39:37.000]  Bloomberg, AP, stealing the death benefits of World War II vets up until today.
[39:37.000 --> 39:39.000]  They don't care about you.
[39:39.000 --> 39:41.000]  Grow up.
[39:41.000 --> 39:44.000]  Now, what gave me chills today?
[39:44.000 --> 39:47.000]  Why have I spent 40 minutes on this so far?
[39:47.000 --> 39:50.000]  Leading up to this point, giving you some background.
[39:50.000 --> 39:59.000]  New Al Qaeda video, American Muslims should buy guns, start shooting people.
[39:59.000 --> 40:02.000]  Now, I know I got millions of listeners.
[40:02.000 --> 40:05.000]  I don't have the crew to do it because we don't sit here and mark down my predictions.
[40:05.000 --> 40:13.000]  But I know in the last month I've said they're going to stage shootings at public places to get our guns.
[40:13.000 --> 40:20.000]  Just like I told you years ago, they were shipping guns into Mexico because I had the sources before it even came out on ABC and CBS News.
[40:20.000 --> 40:26.000]  Our government shipping guns to Mexico to have them come back over here with the serial numbers to go after the Second Amendment.
[40:26.000 --> 40:29.000]  Now, listen to me.
[40:29.000 --> 40:31.000]  They've been getting the cops ready for this.
[40:31.000 --> 40:33.000]  They've been getting all the communities ready.
[40:33.000 --> 40:35.000]  They've been openly getting the TSA ready.
[40:35.000 --> 40:41.000]  Now you hear about TSA under federal rulings at school proms, remember two weeks ago?
[40:41.000 --> 40:44.000]  How many times did I tell you that?
[40:44.000 --> 40:51.000]  Again, it's not that I have a crystal ball hanging around my rear view mirror in my car I look in every day.
[40:51.000 --> 40:52.000]  Okay?
[40:52.000 --> 40:55.000]  I study these people because I want to be free.
[40:55.000 --> 40:58.000]  And I realize the globalists aren't going to give us quarter.
[40:58.000 --> 41:01.000]  These are very evil people that have hijacked America.
[41:01.000 --> 41:04.000]  How are they going to get Americans to give up their guns?
[41:04.000 --> 41:05.000]  How are they going to do it?
[41:05.000 --> 41:07.000]  I'm telling you how they're going to do it.
[41:07.000 --> 41:15.000]  They're going to go in and have hired corporate mercenaries, kill a couple hundred people at a couple shopping malls.
[41:15.000 --> 41:17.000]  They're going to blow up some police stations.
[41:17.000 --> 41:20.000]  They've been getting the whole narrative ready behind the scenes.
[41:20.000 --> 41:25.000]  They're going to come in and they're going to shut down private sale of guns first.
[41:25.000 --> 41:28.000]  That means you've given your grandson a gun, you selling it at the gun show, private seller.
[41:28.000 --> 41:34.000]  And folks, when you read, and we have the Adam Gadon video as well, but I'm going to read over it.
[41:34.000 --> 41:38.000]  You can watch the video at ABC News, New Al Qaeda video.
[41:38.000 --> 41:41.000]  American Muslims should buy guns, start shooting people.
[41:41.000 --> 41:48.000]  Now, not only do I read what he said, and it's cartoonish and written to scare the dumbest Americans.
[41:48.000 --> 41:51.000]  Obviously propaganda, but I know who Adam Gadon is.
[41:51.000 --> 41:54.000]  He didn't just and we're all a lucky hanging out secretly at the Pentagon.
[41:54.000 --> 42:04.000]  Adam Gadon's grandfather was the head of the Anti-Defamation League, which is admittedly an Israeli Mossad operation.
[42:04.000 --> 42:10.000]  Caught and convicted in California, breaking in and police files and spying on citizens, okay?
[42:10.000 --> 42:12.000]  The group that advises our police.
[42:12.000 --> 42:19.000]  Adam Gadon hates Muslims so much, he was arrested outside a mosque over a decade ago, beating up Muslims.
[42:19.000 --> 42:23.000]  Okay, this guy hates Muslims so much, he goes out and street fights them, okay?
[42:23.000 --> 42:26.000]  He goes out and rolls them, okay?
[42:26.000 --> 42:29.000]  Now, he figured out how to really get the Muslims.
[42:29.000 --> 42:35.000]  You become them, you bit the big turban on your head, got the big beard and come out in English.
[42:35.000 --> 42:43.000]  Now, when I come back, I'm going to read what he said. I'm going to read to you what he said, okay?
[42:43.000 --> 42:50.000]  Now, this is directly from the government, and this makes me want to throw up.
[42:50.000 --> 42:53.000]  So, folks, you've got to decide what you're going to do here.
[42:53.000 --> 42:56.000]  You've got to decide what side you're on.
[42:56.000 --> 43:00.000]  Is your love a hate Muslim so good you're going to turn your guns in?
[43:00.000 --> 43:03.000]  It could never happen in America, but it's happening right now.
[43:03.000 --> 43:06.000]  Gas prices are exploding past the incomes of millions of families.
[43:06.000 --> 43:13.000]  As gas prices and crop failures push high food cost, you can still get the best food on the planet from eFoodsDirect.com.
[43:13.000 --> 43:18.000]  Demand for food is high, but eFoods Direct has plenty of radiation-free food to meet your needs.
[43:18.000 --> 43:25.000]  With our new triple production capacity, you will get the fastest shipments of food in the country to help you get the most food possible.
[43:25.000 --> 43:29.000]  When you order three of any qualified pack, you will get the fourth one absolutely free.
[43:29.000 --> 43:38.000]  That's the buy three, get the fourth free food special. Your immediate order will not only freeze the present low food prices, but also guarantee your food availability.
[43:38.000 --> 43:45.000]  Folks, I'm telling you, it is the smart move to go to eFoodsDirect right now and buy three of any qualified item and receive the fourth one free.
[43:45.000 --> 44:00.000]  At the most for your food dollar by calling 800-409-5633 or on the web at eFoodsDirect.com forward slash Alex.
[44:00.000 --> 44:04.000]  You may be arrested and or subject to other police action.
[44:04.000 --> 44:09.000]  tyranny is here. The grim future foretold in 1984 has become reality.
[44:09.000 --> 44:12.000]  It really says that the state is God.
[44:12.000 --> 44:17.000]  The United States is now recognized globally as one of the most oppressive police states on earth.
[44:17.000 --> 44:24.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[44:24.000 --> 44:30.000]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[44:30.000 --> 44:45.000]  Police State 4 chronicles the sickening depths to which our republic has fallen. Prepare to enter the secretive world of emergency dictatorship, body scammers, sound cameras, citizen spies, stage terror and cameras on every street corner.
[44:45.000 --> 44:51.000]  It's only the beginning of the New World Order's hellish plan. The police state isn't coming. It's here.
[44:51.000 --> 45:00.000]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[45:00.000 --> 45:07.000]  When you're out on the road, the last place you want to be is on the road.
[45:07.000 --> 45:12.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[45:12.000 --> 45:21.000]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[45:21.000 --> 45:29.000]  They soak right in every stitch, guarantee you love the way they fit.
[45:29.000 --> 45:34.000]  They put a diamond gusset in the crotch where you need it most.
[45:34.000 --> 46:00.000]  Blue diamond gussets got it, others don't.
[46:00.000 --> 46:05.000]  You should consider buying a solar power generator.
[46:05.000 --> 46:09.000]  New climate legislation could easily double or triple your electric bill.
[46:09.000 --> 46:15.000]  Our new energy czar wants to control how much power your electric company allows you to have.
[46:15.000 --> 46:21.000]  Total government control of electricity in the name of smart grid technology is coming.
[46:21.000 --> 46:32.000]  In some areas of the country, the power grid is dangerously overloaded.
[46:32.000 --> 46:36.000]  Every year, thousands of families lose their power from weather-related onages.
[46:36.000 --> 46:41.000]  A solar power generator provides powerful backup insurance and peace of mind.
[46:41.000 --> 46:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[46:46.000 --> 46:51.000]  To get more information at www.mysolarbackup.com, that's mysolarbackup.com.
[46:51.000 --> 47:01.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[47:01.000 --> 47:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[47:09.000 --> 47:18.000]  We now take you live to the Central Texas Command Center and the heart of the Resistance.
[47:18.000 --> 47:21.000]  You're listening to the Alex Jones show.
[47:21.000 --> 47:25.000]  By the way, I could go on for another two or three hours if I wanted to.
[47:25.000 --> 47:35.000]  On Adam Gadan, his real name Adam Perlman, the number one of the top guys, top four in Al Qaeda,
[47:35.000 --> 47:40.000]  out of the top five, all from the U.S., real name Adam Perlman.
[47:40.000 --> 47:43.000]  And remember Wired Magazine three years ago?
[47:43.000 --> 47:52.000]  One of their big conferences had the top video analyst point out that the Intel Center, run by the two adjuncts of Rumsfeld,
[47:52.000 --> 48:04.000]  a quote, private intelligence group that gets government money, that they uploaded the Al Qaeda logo on Adam Gadan in the same logo as the Intel Center.
[48:04.000 --> 48:10.000]  You understand that? It was produced at the same time.
[48:10.000 --> 48:13.000]  And I could go on for hours. Would you like me to?
[48:13.000 --> 48:16.000]  Oh, if you're a new listener and you're saying, I am, we're all a locky.
[48:16.000 --> 48:18.000]  Didn't secretly at the Pentagon? Oh, really?
[48:18.000 --> 48:20.000]  Fox News AP.
[48:20.000 --> 48:23.000]  If you've got the nerve to go look it up.
[48:23.000 --> 48:26.000]  And they just throw it out there like it's no big deal.
[48:26.000 --> 48:29.000]  Having dinner with the Secretary of the Army.
[48:29.000 --> 48:34.000]  See, this is full spectrum dominance where they don't just attack the nations.
[48:34.000 --> 48:41.000]  They, they, they create the opposition as the pretext to go into the nation.
[48:41.000 --> 48:46.000]  This is the big global model of cops planting drugs on your farm to take it.
[48:46.000 --> 48:53.000]  How many times have cops been caught all over the country, planting marijuana plants on somebody's ranch they want for themselves?
[48:53.000 --> 48:57.000]  How many times? How many times? A lot.
[48:57.000 --> 49:00.000]  And see, now they've gotten away with it for so long all over the country.
[49:00.000 --> 49:03.000]  The police just pull people over and take cash out of their wallets.
[49:03.000 --> 49:05.000]  No judge, no jury, no drugs found.
[49:05.000 --> 49:09.000]  You see, this is called corruption. Does it mean all the cops are corrupt?
[49:09.000 --> 49:11.000]  No, but it's starting to get there.
[49:11.000 --> 49:19.000]  The people running the departments almost universally are globalist frontmen, intelligence agents or out and out criminals.
[49:19.000 --> 49:25.000]  Now, let me just read to you this article and I've got a blitzkrieg of other key news.
[49:25.000 --> 49:30.000]  ABC News, better give your guns up and ABC News has, you know, reports here.
[49:30.000 --> 49:34.000]  Maybe they should start restricting and ban semi-automatic handguns and rifles.
[49:34.000 --> 49:36.000]  That's what assault weapon means.
[49:36.000 --> 49:42.000]  New Al Qaeda video, American Muslims should buy guns, start shooting people.
[49:42.000 --> 49:47.000]  And they've had a few of these random shootings and every time it's a Patsy or it's a staged event.
[49:47.000 --> 49:51.000]  In a new video message, oh, by the way, what is Operation Northwoods?
[49:51.000 --> 49:58.000]  Declassified in 2000 say that the Pentagon had plans to stage shootings and bombings all over the country
[49:58.000 --> 50:05.000]  as a pretext of blame and Operation Northwoods on the Ruskies to start World War III.
[50:05.000 --> 50:10.000]  Oh, and don't worry, the Ruskies had their own program as well in Eastern Europe.
[50:10.000 --> 50:12.000]  They would stage things in blame and on their enemies.
[50:12.000 --> 50:15.000]  See, these governments do it. The Germans did it.
[50:15.000 --> 50:17.000]  You know how Hitler started World War II?
[50:17.000 --> 50:22.000]  He didn't just tell the Germans one day, hey, let's attack Poland with their horse-drawn carriage army.
[50:22.000 --> 50:26.000]  Oh, yeah, Poland really would do that, attack Germany, the biggest military in the world at the time.
[50:26.000 --> 50:30.000]  Most high-tech, they attack their own military basic, Gliwitz. Declassified.
[50:30.000 --> 50:33.000]  Oh, I'm sorry, it doesn't exist. I should just trust the government.
[50:33.000 --> 50:35.000]  Listen to this. How are they going to kill America?
[50:35.000 --> 50:38.000]  How are the offshore banks that have already looted his seven ways to Sunday?
[50:38.000 --> 50:41.000]  How are they going to get control of our society?
[50:41.000 --> 50:45.000]  They're going to stage shootings all over this country at soft targets, as they call them,
[50:45.000 --> 50:50.000]  and roll out TSA that's already beta-tested to take over every corner of America.
[50:50.000 --> 50:55.000]  That's the domestic national security force, just as big and just as strong as our military.
[50:55.000 --> 50:57.000]  Remember Obama's saying that?
[50:57.000 --> 51:00.000]  Let me continue here.
[51:00.000 --> 51:04.000]  New Al-Qaeda video. American Muslims should buy guns, start shooting people.
[51:04.000 --> 51:06.000]  Let's say that's real and really going to happen.
[51:06.000 --> 51:11.000]  There's some mentally ill patsies. See this all over the news, as the news puts Gadan up there.
[51:11.000 --> 51:16.000]  And maybe there are some crazies out there that listen to this CIA operative and actually go out and do it.
[51:16.000 --> 51:20.000]  This may actually cause real people to do it, with them advertising it.
[51:20.000 --> 51:25.000]  You know, we had real terrorism in this country in the 60s and 70s, and they never gave it attention.
[51:25.000 --> 51:31.000]  Because real terrorism, you ignore it. Only the terrorist would give the terrorism attention.
[51:31.000 --> 51:35.000]  See how this works, but let me continue here.
[51:35.000 --> 51:38.000]  In a new video message released on the Internet Friday,
[51:38.000 --> 51:44.000]  American board Al Qaeda spokesman Adam Gadan, no background they give you,
[51:44.000 --> 51:48.000]  calls on Muslims living in America to carry out deadly one-man terror acts,
[51:48.000 --> 51:51.000]  using fully automatic weapons purchased at gun shows.
[51:51.000 --> 51:54.000]  And he goes on to say that.
[51:54.000 --> 51:59.000]  Obama's been trying to shut the gun shows down, shut down private sales so you can't give your grandson a rifle,
[51:59.000 --> 52:05.000]  put you in prison if you ever sell your buddy a gun so they can track them all, have them all registered,
[52:05.000 --> 52:09.000]  make you go register guns you already bought that weren't on record.
[52:09.000 --> 52:15.000]  And it's, oh, oh, oh, and we know the ADL and the Israel lobby is always financing in the U.S. anti-gun movements.
[52:15.000 --> 52:18.000]  One reason I get so angry is stay out of my business.
[52:18.000 --> 52:21.000]  You want to have tribal warfare and kill each other over there in the Middle East? Do it!
[52:21.000 --> 52:25.000]  Don't come after my guns!
[52:25.000 --> 52:27.000]  But Israel can't help it.
[52:27.000 --> 52:29.000]  I guess they want me to live like a Palestinian.
[52:29.000 --> 52:34.000]  It continues, what are you waiting for? Ask Gadan in English.
[52:34.000 --> 52:37.000]  Again, he goes, go to the gun shows, get the guns.
[52:37.000 --> 52:39.000]  I mean, this is written directly out of the White House.
[52:39.000 --> 52:42.000]  What are you waiting for? Ask Gadan in English.
[52:42.000 --> 52:47.000]  And then adds that Jihadists shouldn't worry about getting caught since so many have been released.
[52:47.000 --> 52:54.000]  Over these past few years, quote, I've seen the release of many, many Mujahideen who I never even dream would regain their freedom.
[52:54.000 --> 53:00.000]  Folks, do you believe one of the top guys in Al Qaeda, they debate who the new guy is.
[53:00.000 --> 53:06.000]  They're introducing all the characters and beta testing it, market testing it with the public, who scares you the most.
[53:06.000 --> 53:12.000]  Four of the five, all from the U.S. intelligence on record, hanging out at the Pentagon, on and on and on,
[53:12.000 --> 53:15.000]  running all the patsies who the government gets on the planes.
[53:15.000 --> 53:17.000]  Publicly, State Department had to admit it.
[53:17.000 --> 53:22.000]  Underwear bomber, gotten on the plane without a passport by the State Department under CIA orders.
[53:22.000 --> 53:26.000]  Detroit free press, a month and a half after I had eyewitnesses who saw it happen.
[53:26.000 --> 53:29.000]  We broke that ear.
[53:29.000 --> 53:32.000]  Okay, I'm sorry. You understand they're getting ready for this.
[53:32.000 --> 53:35.000]  The fact that they're rolling this out means they're getting ready to do it.
[53:35.000 --> 53:39.000]  To come after your guns.
[53:39.000 --> 53:45.000]  Now, can you imagine, oh, oh, oh, oh, people don't believe that bin Laden was killed suddenly Al Qaeda tapes.
[53:45.000 --> 53:48.000]  Oh, yes, he was killed. The government's telling you the truth.
[53:48.000 --> 53:52.000]  Oh, yes, you better pass carbon taxes or the earth will die or we'll bomb you.
[53:52.000 --> 54:01.000]  Whatever the government once said Al Qaeda comes out and says it, uploading it in U.S. government front group videos in the same video layer.
[54:01.000 --> 54:04.000]  As the Al Qaeda logo, I mean caught red handed.
[54:04.000 --> 54:09.000]  That's how dumb they think we are going back to over here.
[54:09.000 --> 54:14.000]  New Al Qaeda video, American Muslims should buy guns, start shooting people.
[54:14.000 --> 54:15.000]  Now you read the whole thing.
[54:15.000 --> 54:17.000]  What he said, you can watch the video online.
[54:17.000 --> 54:20.000]  We've got it up on screen for folks watching at prisonplanet.tv.
[54:20.000 --> 54:26.000]  I'm so upset right now I said try to be calm today because because I mean, I mean, we're watching this unfold.
[54:26.000 --> 54:28.000]  We're watching this happen right now.
[54:28.000 --> 54:29.000]  I got so upset.
[54:29.000 --> 54:31.000]  My shirt buttons all popped out.
[54:31.000 --> 54:33.000]  Going into incredible Holt mode here.
[54:33.000 --> 54:34.000]  New Al Qaeda video.
[54:34.000 --> 54:38.000]  Now, now notice the government right now is saying we don't want to shut down Guantanamo.
[54:38.000 --> 54:42.000]  We don't want to give anybody trials because Al Qaeda will get us.
[54:42.000 --> 54:50.000]  Then they release people who they send to Libya under CIA training, people from Gitmo to attack Qaddafi.
[54:50.000 --> 54:57.000]  And so they're trying to push a system where even U.S. citizens in this new defense authorization act can be held without trial.
[54:57.000 --> 55:02.000]  And Guadan comes out and laughs and says, well, you're releasing all our people.
[55:02.000 --> 55:03.000]  Good job.
[55:03.000 --> 55:05.000]  Obviously for the American market.
[55:05.000 --> 55:11.000]  So government can say, let's get rid of habeas corpus and due process to see Al Qaeda is making jokes at us.
[55:11.000 --> 55:22.000]  This is all written tailor made to help the globalist take our liberties here in America as they're imploding our economy by designed with this depression they've engineered.
[55:22.000 --> 55:33.000]  The two part two hour video appeared on jihad websites Friday with images of jihadi leaders as well as snapshots of alleged underwear bomber Umar Farouk.
[55:33.000 --> 55:39.000]  And the accused Fort Hood shooter major Nadal Hassan both run by Amaral Alaki and protected.
[55:39.000 --> 55:45.000]  Who's admitted CIA both Hassan and Mutalib are charged with carrying out attacks inside the U.S.
[55:45.000 --> 55:48.000]  And magically now they release the photos of them with them.
[55:48.000 --> 55:50.000]  Isn't that convenient?
[55:50.000 --> 55:55.000]  Meanwhile, the government doesn't want to discuss a week before they roll out the naked body scanners.
[55:55.000 --> 55:57.000]  They were already purchasing ready.
[55:57.000 --> 56:01.000]  And the former head of Homeland Security making the money off of it.
[56:01.000 --> 56:04.000]  The government helps get the underwear bomber on the plane.
[56:04.000 --> 56:08.000]  He was so drugged out he couldn't even just just walking around foaming at the mouth.
[56:08.000 --> 56:11.000]  That's what witnesses said couldn't even didn't even have papers.
[56:11.000 --> 56:16.000]  A disheveled drugged out person with the U.S. government getting him on the plane on record.
[56:16.000 --> 56:18.000]  It's just like in every other case.
[56:18.000 --> 56:26.000]  Turns out the Congress found out for two years Amaral Alaki was in contact via email and phone calls with major Hassan at Fort Hood.
[56:26.000 --> 56:33.000]  And at other bases he was at previous to that and they protected him and didn't let army intelligence stop Hassan.
[56:33.000 --> 56:38.000]  Hassan was probably a real lunatic nutcase Muslim extremist.
[56:38.000 --> 56:43.000]  Protected and run by his government handler.
[56:43.000 --> 56:49.000]  Now continuing here with this information.
[56:49.000 --> 56:54.000]  Call do not rely on others take the task upon yourself.
[56:54.000 --> 57:01.000]  He called for them to go to gun shows buy guns and attack and now the media saying shut down gun shows Al Qaeda Al Qaeda Al Qaeda Al Qaeda Al Qaeda.
[57:01.000 --> 57:09.000]  By the way Homeland Security is now looking at purchasing electronic shock bracelets for all air travelers.
[57:09.000 --> 57:14.000]  Four years ago they released the video promoting it now they're looking at that you're like that will never happen.
[57:14.000 --> 57:20.000]  Oh really the TSA will never stick its hands down your pants and grab you and your daughter and your son's genitals.
[57:20.000 --> 57:25.000]  They'll never sexually assault putting their hands in the pants of Miss America in Dallas.
[57:25.000 --> 57:31.000]  They never do that Obama never passed Socialist Healthcare and exempt all his friends that would never happen.
[57:31.000 --> 57:38.000]  The borders would stay wide open after 9 11 but it did none of this would ever happen the foreign banks would still 27 trillion wouldn't happen.
[57:38.000 --> 57:41.000]  World government wouldn't be announced it has been.
[57:41.000 --> 57:51.000]  They lied to you about Libya no ground war they lie they lie they lie John Edwards Weiner all of them liars liars.
[57:51.000 --> 57:58.000]  Hi folks this is Alex Jones I'm looking for people that have the wisdom to spot savings opportunity and recognize risk.
[57:58.000 --> 58:09.000]  Saving means to make money the cow been pure soap company can save you thousands of dollars and give you good old fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[58:09.000 --> 58:17.000]  Soaps made from vegetable and coconut oils that contain no useless dyes perfumes deodorants or antibacterials.
[58:17.000 --> 58:25.000]  Your risk is the hundreds of hazardous toxic detergents that give you rashes itching soars and deteriorating clothing called lint.
[58:25.000 --> 58:35.000]  If you want something better if you want something you've never had before you had to do something you've never done before getting a free catalog is easy by calling 800-340-7091.
[58:35.000 --> 58:50.000]  Or see Calvin on the web at fivestarsoap.com take charge of your health now by calling 800-340-7091 or see Calvin on the web at fivestarsoap.com.
[58:50.000 --> 58:55.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[58:55.000 --> 58:58.000]  This is our last chance to not relive history.
[58:58.000 --> 59:03.000]  As we're finishing off this agenda they'll be pulling the rug from underneath the Americans at home.
[59:03.000 --> 59:09.000]  They've turned a tremendous influence on our president in Congress and they really are calling the shots.
[59:09.000 --> 59:14.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[59:14.000 --> 59:18.000]  Full of the Republic identifies the enemies of our nation.
