[00:00.000 --> 00:25.900]  Infowars, tomorrow's news, today.
[48:32.320 --> 48:36.720]  president biden's leadership there was a contextual note i'm not sure if the offered
[48:36.720 --> 48:41.600]  technology is from the platform that was added to that was it removed because of the addition of
[48:41.600 --> 48:46.960]  the note it was removed because of the concern about the abrasive message so it was i looked
[48:46.960 --> 48:52.320]  the tweet was not complete usually when we put out a tweet we posted with context and it did not
[48:52.320 --> 48:57.920]  have that context so in the past we've pointed out that for the first time in our in over a decade
[48:57.920 --> 49:04.560]  seniors medicare premiums will will decrease even as their social security checks increase that's a
[49:04.560 --> 49:09.280]  little bit of context that was not included this means that seniors will have a chance to get ahead
[49:09.280 --> 49:15.120]  of inflation due to the rare combination of rising benefits and falling premiums and and let's not
[49:15.120 --> 49:19.760]  forget as as you've been hearing me say for the past few minutes about maga republicans in congress
[49:19.760 --> 49:29.200]  and their continued threat uh to threaten social security and medicare so the republicans are
[49:29.200 --> 49:35.680]  threatening your savings and i i mean i'll say republican establishment's gone along with all
[49:35.680 --> 49:40.160]  of this and they do get a lot of the blame let's not let's not be deceptive about that but when
[49:40.160 --> 49:48.560]  biden said earlier that the maga republicans are a minority but a dangerous minority to their agenda
[49:49.600 --> 49:54.400]  that part was true not the minority part where the majority but we are dangerous their agenda
[49:54.400 --> 49:59.680]  and we are driving the republican party because you go to any republican event or any rally or
[49:59.680 --> 50:06.720]  look at any statistic or number 80 percent of republicans are now populist anti-new world
[50:06.720 --> 50:11.200]  order folks and the globalists give info wars in our audience the credit that we helped wake people
[50:11.200 --> 50:17.360]  up they call radicalization trump then energized it and took it to the next level whether you
[50:17.360 --> 50:26.320]  like trump or not he did a great job at energizing it and now we've almost taken the republican party
[50:26.320 --> 50:34.720]  over and the power structure is in abject total complete panic about it so we're not the minority
[50:35.680 --> 50:40.960]  we're the diverse majority of republican voters upwards of 80 percent even in studies
[50:42.000 --> 50:48.160]  are identifying with trump identifying with alex jones that's why they panic in media
[50:48.160 --> 50:52.880]  matters and see an end ago why the main line republicans are defending jones now and they're
[50:52.880 --> 50:59.120]  echoing his talking points yeah exactly because they're not my talking points i'm on your criminal
[50:59.120 --> 51:06.640]  asses and i read your white papers and i study you felt claus swab and bill gates and king charles
[51:06.640 --> 51:14.560]  and all you people and i bet on humanity and i believe in humanity you bet against us and you
[51:14.560 --> 51:20.560]  watch i may not make it to see the victory but you're going down and you can feel it in your dirty
[51:20.560 --> 51:26.720]  filthy globalist bones all right hour two and three are only minutes away i'm going to take calls
[51:26.720 --> 51:32.320]  throughout both hours the great dear hernanda is one of the greatest on the ground investigative
[51:32.320 --> 51:36.560]  journalist out there i'll write shotgun with us but we're going to take your calls when he's on as
[51:36.560 --> 51:42.240]  well he's been confronting obama he's been confronting osc he's been one of the few guys out
[51:42.240 --> 51:47.920]  there that still rack up tens of millions of views even the establishment media because he knows what
[51:47.920 --> 51:56.560]  he's doing he is coming up and we're going to hit a bunch of other news on the economy on the world
[51:56.560 --> 52:01.600]  the war globalists have engineered a financial collapse to pave the way for a new economic
[52:02.240 --> 52:09.360]  and political and military world war excellent article at a live site news that i totally concur
[52:09.360 --> 52:18.960]  with we're going to be getting to as well coming up in the next hour and again we've got ryan and
[52:18.960 --> 52:26.880]  joseph and derrick and tim and cayman and aron and don and david and jared and jim and as soon as
[52:26.880 --> 52:34.000]  you hear a caller hang up that's your shot i'd love to hear from you to call 877-789-2539
[52:34.000 --> 52:37.920]  i wanted the first group of callers be first times they can get in now everybody else is
[52:37.920 --> 52:47.680]  free for all you can get in 877-789 alex 877-789-2539 now let me go ahead and do this
[52:49.920 --> 52:56.800]  we have launched our new sale we've been doing this for 10 years consecutively
[52:56.800 --> 53:00.320]  and it's very very popular and it's one of the biggest sales we do in the year
[53:00.320 --> 53:04.960]  leading into christmas so i can tell you the christmas deals will be here in a few weeks
[53:04.960 --> 53:10.560]  they're going to basically be the same deals but a lot of these items will be sold out and won't be
[53:10.560 --> 53:15.840]  back in till next year and hopefully we'll even still be there but that's up to you supporting
[53:15.840 --> 53:21.840]  the broadcast it's that nip and tuck like a really good football game we are tied going into the
[53:21.840 --> 53:30.560]  fourth quarter right now baby so it is game face it is get in the zone it is 110 effort right now
[53:30.560 --> 53:36.080]  more than ever and so we've got amazing products that you should really think about
[53:36.080 --> 53:40.400]  and really make a commitment to take i'm telling myself that because when i forget to take a good
[53:40.400 --> 53:44.880]  high quality multivitamin mineral and i forget to take a big dose of vitamin c and vitamin d3
[53:44.880 --> 53:53.040]  and i forget to take high quality deprythrystal iodine when i forget to do that i get sick when
[53:53.040 --> 53:59.440]  i don't i don't so it's so important for you your family no matter how old you are or what color
[53:59.440 --> 54:03.840]  you are particularly got brown skin you're not absorbing enough vitamin d3 for the sun
[54:03.840 --> 54:11.280]  you need these products and finally it's back in stock and it goes with the trifecta and that is
[54:11.280 --> 54:18.000]  the multivitamin mineral whole food essential nutrient that is the highest quality organic
[54:18.000 --> 54:26.400]  vitamins and more the whole food multivitamin essential nutrient is now back in stock at info
[54:26.400 --> 54:34.080]  war store dot com for 50 percent off just arrived yesterday we've also got vitamin d3
[54:34.080 --> 54:38.880]  gummies super high quality with calcium for your immune system in your whole body it's in stock 50
[54:38.880 --> 54:44.240]  percent off and we have the Linus Pauling formula of 1100 percent of organic vitamin c from rose
[54:44.240 --> 54:49.600]  hebs and with zinc supercharging your libido your focus your immune system all these are
[54:49.600 --> 54:59.360]  a trifecta together they're all 50 percent off 50 percent off but with promo code 1776
[54:59.360 --> 55:07.120]  that we're extending their 60 percent off and double patriot points on your next order now
[55:07.120 --> 55:15.200]  here's the problem a bunch of items are close to selling out like x2 is sold out x3 is about to sell
[55:15.200 --> 55:21.120]  out we're not about to sell out of the super high quality multivitamins that just came in
[55:21.840 --> 55:28.560]  vitamin real fusion is close to selling out dna force plus in the next month is going to be gone
[55:28.560 --> 55:34.080]  but despite that i got to get the funds in here so it's a win-win for everybody get 60 percent off
[55:34.080 --> 55:40.000]  on dna force plus get 60 percent off on the super high quality multivitamin and vitamin
[55:40.000 --> 55:46.400]  real fusion and all of it but we're having to pull down x3 and things like that and we're putting
[55:46.400 --> 55:50.880]  them back at regular price because we need the funds anyways and it'll be a while months and months
[55:50.880 --> 55:58.320]  perhaps till we get more in so now is the time to take action at infowarstore.com or by calling toll
[55:58.320 --> 56:02.960]  free triple eight two five three three one three nine you can also get a signed or unsigned copy of
[56:02.960 --> 56:06.720]  the great reset the war for the world for the number one book off and on the last three months
[56:06.720 --> 56:12.400]  want to thank you all for your amazing support i've got one little payment of $80,000 on the first
[56:12.400 --> 56:16.080]  book sales in another four or five months i get another payment which they say could be like a
[56:16.080 --> 56:21.360]  million bucks pump it right into free speech systems right into this operation to keep us on
[56:21.360 --> 56:27.280]  air with the bandwidth and the crew and the legal and the satellites and the encoders and the all of
[56:27.280 --> 56:33.440]  it small newspapers now take 20 30 million dollars a year to run that's why they're all going bankrupt
[56:33.440 --> 56:38.880]  we run off of that much money and we are a lean and mean organization that reaches tens of millions
[56:38.880 --> 56:43.600]  of people a day despite all their censorship thanks to you so only by getting these products
[56:43.600 --> 56:47.600]  we keep this on air i want to thank you for your support take advantage of it now black
[56:47.600 --> 56:52.240]  friday comes early sale at infowarstore.com all right
[56:52.240 --> 57:03.920]  we're gonna go to break i'm gonna come back and take your calls and people ask me
[57:05.360 --> 57:09.360]  about before i go on air some of the crew over the years will see me sitting there reading articles
[57:09.360 --> 57:15.920]  tired as soon as i go on air they go did you go in the did you go in the closet sort some cocaine
[57:15.920 --> 57:20.560]  no i hate cocaine i hate infetamins yeah i've tried infetamins a few times cocaine a few times
[57:20.560 --> 57:25.280]  back in high school and a few times in college i hate it no when i think about pedophile armies
[57:25.280 --> 57:30.400]  and world government and nuclear war and devaluation and old people starving to death and all this
[57:30.400 --> 57:34.800]  crap i get pissed like if you walk up and slap me in the face i could be sitting there asleep
[57:34.800 --> 57:40.240]  i'm gonna jump up and beat your ass it's the same thing we need to all have the same attitude
[57:40.240 --> 57:45.600]  of this is serious that's why i'm so damn animated my god they're getting ready to steal the election
[57:45.600 --> 57:52.720]  in five days you're not pissed about that it's our best seller we first came out with it five
[57:52.720 --> 57:58.160]  years ago and it was a moderate seller but as folks tried vitamin mineral fusion and experienced
[57:58.720 --> 58:03.360]  the way it made him feel and how healthy it made him it has become our number one overall
[58:03.360 --> 58:07.600]  best seller and it's been sold out for a while but it's finally back at stock vitamin mineral
[58:07.600 --> 58:13.120]  fusion doesn't just supercharge your immune system but it helps every cellular function
[58:13.120 --> 58:18.160]  of the body it has all the minerals all the key amino acids all of the essential vitamins
[58:18.160 --> 58:23.840]  that you need to live and be healthy essential means without these things you die and so much
[58:23.840 --> 58:29.040]  the food is debased there's so many chemicals the environment it is critical to bolster our
[58:29.040 --> 58:34.000]  body's defenses with a product like this now there are other great vitamin mineral products out there
[58:34.000 --> 58:38.800]  but this is amongst the very best and it's a low price and it funds the info war so the only way
[58:38.800 --> 58:43.280]  you lose is not taking action today getting vitamin mineral fusion finally back at stock
[58:43.280 --> 58:49.200]  at infowarstore.com for a 50% off vitamin mineral fusion back at stock infowarstore.com
[58:49.200 --> 58:54.560]  look it's not hype that info wars has changed the world it's not hype that your support of info
[58:54.560 --> 58:59.280]  wars is the reason we were able to do this so i salute you and i thank you now you know about
[58:59.280 --> 59:04.960]  fluoride the bad halogen on the periodic table well high quality iodine is the good halogen
[59:04.960 --> 59:08.560]  and does the opposite of fluoride and when you've got it in your body it doesn't just supercharge
[59:08.560 --> 59:12.960]  yourselves does just give you more energy doesn't just boost your immune system but it also blocks
[59:12.960 --> 59:19.280]  the bad halogens in the fluoride chlorine bromide bromine family so ladies and gentlemen it takes
[59:19.280 --> 59:25.360]  about two weeks for x3 to kick in on average take a few drops every day and almost everyone has
[59:25.360 --> 59:32.480]  dramatic results plus it funds the info war so what do you have to lose but taking action experience
[59:32.480 --> 59:41.280]  x3 finally back in stock at infowarstore.com right now for 50% off experience try iodine
[59:41.280 --> 59:46.720]  learn about the iodine fluoride conspiracy learn how to counter the fluoride and fund the info war
[59:46.720 --> 1:00:04.160]  and empower your life at infowarstore.com if you are receiving this transmission you are the resistance
[1:00:05.600 --> 1:00:10.480]  and it's time for humanity to stand up in the info war and say i don't know what's going to happen
[1:00:10.480 --> 1:00:18.800]  to me under this but you want to fight you better believe you got one from the front lines of the
[1:00:18.800 --> 1:00:44.720]  information war it's alex jones
[1:00:44.720 --> 1:00:54.160]  this summer clloe coal spoke out against california's passing of sp 107 testifying that both her
[1:00:54.160 --> 1:01:01.120]  and her parents were manipulated and bullied by the state to undergo destructive life changing
[1:01:01.120 --> 1:01:08.480]  surgeries and while florida bans puberty blockers and so-called sexual reassignment surgeries for
[1:01:08.480 --> 1:01:15.520]  minors california governor gavin newson signs a bill allowing children from any state in the
[1:01:15.520 --> 1:01:23.600]  country to go to california for transgender medical procedures without parental consent california is
[1:01:23.600 --> 1:01:30.640]  being hailed by the death cult as a transgender surgery sanctuary state now providing chemical
[1:01:30.640 --> 1:01:37.280]  and surgical castrations for all of america's children according to this new law california
[1:01:37.280 --> 1:01:43.760]  can take emergency jurisdiction over any child from anywhere if there's a disagreement between
[1:01:43.760 --> 1:01:52.240]  the parent and the state of california over how to treat a child's gender distress sp 107 states
[1:01:52.240 --> 1:01:58.800]  that taking a child away from the child's parents is justifiable if it is done to pursue gender
[1:01:58.800 --> 1:02:06.400]  transition procedures in california and allows for the state to wage child custody claims against
[1:02:06.400 --> 1:02:14.240]  out-of-state parents sp 107 forbids healthcare providers from providing medical information
[1:02:14.240 --> 1:02:21.920]  related to gender identity procedures to a child's parent even if sought under a subpoena after
[1:02:21.920 --> 1:02:29.360]  permanently mutilating her own adopted child kathy molig has been working full time for california
[1:02:29.360 --> 1:02:37.120]  nonprofit trans family support services where she reaches out to hundreds of children all across
[1:02:37.120 --> 1:02:44.880]  the country luring them to california to castrate themselves she often does so without the parents
[1:02:44.880 --> 1:02:52.800]  knowledge i work with a lot of youth um before they tell their families and and helping them
[1:02:52.800 --> 1:02:58.960]  in shaping what that looks like her work focuses on conservative communities where parents may not
[1:02:58.960 --> 1:03:04.240]  approve of having their children castrated we have kids coming from all over the country for our
[1:03:04.240 --> 1:03:11.440]  virtual groups we also opened a chapter in huntsville alabama because the people in red states
[1:03:11.440 --> 1:03:18.320]  really need as much support as they can get from us allies in particular in states like california
[1:03:18.320 --> 1:03:24.640]  and oregon and washington for whatever reason people are allowing this incredibly evil attack
[1:03:24.640 --> 1:03:32.320]  against their own children and recently laura logan interviewed a un insider who explained to her
[1:03:32.320 --> 1:03:40.240]  why children are the biggest target i get it but i don't get it the children you just you got to i
[1:03:40.240 --> 1:03:47.040]  still have i have such a problem with this you got to explain this one to me and he said um well
[1:03:47.040 --> 1:03:52.400]  first of all you're looking at it the wrong way i said what do you mean and he said well they don't
[1:03:52.400 --> 1:03:57.600]  define children the way you do they don't define the world the way you do the choices that you face
[1:03:57.600 --> 1:04:03.280]  are not their choices right they have a good they look at it completely differently and uh
[1:04:04.080 --> 1:04:10.720]  and i said well okay so how do they look at it and he said for them everything is defined by their
[1:04:10.720 --> 1:04:20.640]  one fundamental all-consuming purpose i said which is what he said to defeat god for them the younger
[1:04:20.640 --> 1:04:30.960]  you are the closer you are to god the more pain they can inflict on god so the more you can make
[1:04:30.960 --> 1:04:38.880]  a baby or a small child suffer the greater your victory over god and that is the only consideration
[1:04:38.880 --> 1:04:47.360]  for them reporting for info wars this is greg reese your phone calls are 60 seconds away
[1:04:47.360 --> 1:04:52.640]  they're literally luring children kidnapping and cutting their genitals off can't get more
[1:04:52.640 --> 1:04:55.680]  evil than that these people are satan
[1:04:58.880 --> 1:05:04.560]  don't let the globalist monsters and their mercenary minions be successful at silencing you
[1:05:05.600 --> 1:05:10.320]  and the globalist number one mission is to silence info wars because they rightly see us as one of
[1:05:10.320 --> 1:05:16.480]  the main beacons of resistance alerting the people not as of america but the world for the threat
[1:05:16.480 --> 1:05:21.360]  of the globalist and their censorship and tyranny that's why it's so essential today
[1:05:21.360 --> 1:05:27.040]  now more than ever to share links for info wars dot com and to also financially support info wars
[1:05:27.040 --> 1:05:33.040]  dot com at the most critical time on our fight by using promo code 1776 a checkout so you get
[1:05:33.040 --> 1:05:37.840]  additional 10 off these people are coming for your birthright they're coming for your first
[1:05:37.840 --> 1:05:42.880]  amendment they admit once they've silenced us they're coming for you i am in your hands and i'm
[1:05:42.880 --> 1:05:47.440]  asking for your support now you have my commitment to never give up or back down but i could give
[1:05:47.440 --> 1:05:51.600]  out without your support thank you for all your past support i'm encouraging you now to redouble
[1:05:51.600 --> 1:05:57.920]  your efforts at infowarstore.com with promo code 1776 for additional 10 off on the already big
[1:05:57.920 --> 1:06:14.960]  sales and huge discounts crashing through the lies and disinformation it's alex jones and we are
[1:06:14.960 --> 1:06:21.760]  crashing to the lies and disinformation a full frontal kinetic attack with the truth
[1:06:21.760 --> 1:06:30.160]  i expect to go where the fight is and i expect to go there fast i expect to go all the way
[1:06:31.680 --> 1:06:38.960]  every day above grounds a good day by destruction if that's what god chooses is not a defeat it is
[1:06:38.960 --> 1:06:46.080]  a victory the children they're under unprecedented attack by poisoned shots
[1:06:46.080 --> 1:06:53.840]  that's transgender mutilation and the rest of it are begging for god to save them but god works
[1:06:53.840 --> 1:07:00.880]  through us and if we don't heed that call we'll be damn doing eternity cut off from a living god
[1:07:02.880 --> 1:07:08.080]  we're all now in the danger zone all right let's go to your phone calls i'm gonna move quick i love
[1:07:08.080 --> 1:07:11.600]  you all don't need to thank me i'm not gonna thank you just move the next person i want to hear the
[1:07:11.600 --> 1:07:17.600]  great points and topics you want to hit and cover here today let's go to joseph in australia where
[1:07:17.600 --> 1:07:22.400]  they are one of the main epicenters of covered lockdown tyranny he wants to speak to that joseph
[1:07:22.400 --> 1:07:27.840]  thanks for calling from the land down under oh hey alex uh first of all i have to say you're
[1:07:27.840 --> 1:07:33.200]  doing the lord's work and thank you so much for it and as well you are completely right with
[1:07:33.200 --> 1:07:38.720]  covid at the moment that just started putting on the news that there's going to be a wave somehow
[1:07:38.720 --> 1:07:43.920]  that predicting waves of weeks and months before they're talking about putting back in restrictions
[1:07:43.920 --> 1:07:48.400]  as well as i have heard the australian health break to the agency is to you registering dr
[1:07:48.400 --> 1:07:52.720]  and for those doing that in canada and europe's doing it and the democrats are planning it here
[1:07:52.720 --> 1:07:58.160]  absolutely they're planning a comeback with the same assault two more points as well two points
[1:07:58.160 --> 1:08:02.800]  on corrupt with the corruption for example in south australia here in adelaide um
[1:08:02.800 --> 1:08:08.960]  judges are involved in shipping in drugs um and i think it's even deepened down i think it's
[1:08:08.960 --> 1:08:14.080]  involved in spy entries as well and it's also why you see there's a rising youth crime across
[1:08:14.080 --> 1:08:20.960]  australia and these young people also are threatened with the with violence um and some
[1:08:20.960 --> 1:08:26.640]  to escape that in their own lives and as well up in ap y lands in south australia where the
[1:08:26.640 --> 1:08:35.120]  british um military tested nukes uh back in the 60s i can't remember exactly uh it's primarily
[1:08:35.120 --> 1:08:41.200]  just indians an indigence population um and i talk to indigenous people up there and they tell me
[1:08:41.200 --> 1:08:46.560]  about all these things they see in all these experiments things flying in the air and they
[1:08:46.560 --> 1:08:53.680]  believe it's god but it it's clearly technology that is not of this planet and we have no business
[1:08:53.680 --> 1:09:02.160]  touching it very interesting uh but but what is the backlash in australia from what i've seen
[1:09:02.160 --> 1:09:08.320]  the people are getting really angry and awake um so for example with my neighbors and the older
[1:09:08.320 --> 1:09:13.440]  people know exactly what's up they knew from the start something was wrong but pretty much every
[1:09:13.440 --> 1:09:20.240]  young person is completely brainwashed which is just sad to see um there have been protests in
[1:09:20.240 --> 1:09:25.120]  that way it's quite a small city so they haven't they haven't been too big um but they're pretty
[1:09:25.120 --> 1:09:32.080]  much just dismissed by the media um as loonies and crazies like of course they would but now you've
[1:09:32.080 --> 1:09:36.160]  been fully vindicated the shots don't work and make you sick god bless you joseph appreciate the
[1:09:36.160 --> 1:09:42.400]  call we're taking calls in order they're received tim and fema region nine tim go ahead hi elix is
[1:09:42.400 --> 1:09:47.840]  tim long-time listener first-time caller did it happen here i wanted to mention you know i i looked
[1:09:47.840 --> 1:09:54.480]  up the for a so-called plosie attacker just did a quick search online and you know the guy is 42
[1:09:54.480 --> 1:09:59.200]  years old it looks like he's a pretty hefty guy and i just think it's kind of laughable that they
[1:09:59.200 --> 1:10:05.920]  would put this story out that a feeble 82-year-old alcoholic could spend somebody like that off
[1:10:05.920 --> 1:10:10.640]  that would be able to stop him at all well the police say in the police report they came in
[1:10:10.640 --> 1:10:15.440]  and both men were in their underwear with hammers beating each other with hammers and that that's
[1:10:15.440 --> 1:10:21.200]  on record yeah it's it's just laughable that they think that we're that global that we'll notice
[1:10:21.200 --> 1:10:28.000]  now as cernovich says asking for evidence is the new conspiracy theory washington post released the
[1:10:28.000 --> 1:10:34.240]  video is mostly a way to extend the conspiracy theory with the paul polosi attack police body
[1:10:34.240 --> 1:10:38.960]  camera footage of attack on paul polosi could be released at the trial of gop
[1:10:38.960 --> 1:10:47.280]  so it goes on at the trial as gop demands the footage so they do not want that information
[1:10:47.280 --> 1:10:52.880]  out for some reason i doubt they'll ever release the body cam footage because that would show the
[1:10:52.880 --> 1:10:59.840]  size difference and age difference and just how impractical that whole situation is well it's
[1:10:59.840 --> 1:11:04.960]  just like before the midterms we've seen all the censorship and right before the last general
[1:11:04.960 --> 1:11:10.480]  election they suppressed the hunter biden laptop it's the same story over and over and over again
[1:11:10.480 --> 1:11:15.920]  i appreciate you calling let's go ahead and go to jim in north carolina jim go ahead yeah alice
[1:11:15.920 --> 1:11:20.800]  would buy in speech last night i mean why would you you know technically follow up the philadelphia
[1:11:20.800 --> 1:11:27.040]  speech you know which was so badly received with this speech last night and sprinkle in some hey
[1:11:27.040 --> 1:11:32.960]  it's uh it's going to take us some time to count the votes okay unless you knew you were going to
[1:11:32.960 --> 1:11:39.280]  have a steal in place he was prepping everybody not to question the steal and saying that he was
[1:11:39.280 --> 1:11:43.920]  elected you know totally fair and square the cleanest election ever and then demonizing his
[1:11:43.920 --> 1:11:47.680]  opposition then saying that they're going to try to steal the next election that's what he said
[1:11:48.480 --> 1:11:54.000]  nothing about how the country is going nothing about how to change how badly things are going
[1:11:54.000 --> 1:12:00.880]  not one word about that no everything is paul polosi in his underwear with a dude with a hammer
[1:12:00.880 --> 1:12:05.440]  yeah and see i don't believe one reason i don't believe that and i'm you know is because like with
[1:12:05.440 --> 1:12:12.400]  the uh where's nancy where's nancy that just that just seems like you know there's no way that would
[1:12:12.400 --> 1:12:18.000]  happen again like that and then they directly tied to january six that was the whole point if
[1:12:18.000 --> 1:12:22.960]  ever wrote up uh that uh script i hear you what do you think's going to happen the next five days
[1:12:22.960 --> 1:12:27.840]  yeah well i mean i don't have the faith that it's not going to something's not going to happen like
[1:12:27.840 --> 1:12:34.800]  i said but last night their attitude they they doubled down everything they against even even
[1:12:34.800 --> 1:12:39.520]  their own party will say i want to take a different road they don't do that they go down the same road
[1:12:39.520 --> 1:12:44.960]  they don't change at all and then when there's a big mass shooting or bombing they can say see we
[1:12:44.960 --> 1:12:50.640]  told you so i mean that's what i thought watching it last night this morning i thought he is signaling
[1:12:50.640 --> 1:12:55.600]  massive false flag yeah i mean that's that's that's exactly my tape because he didn't mention anything
[1:12:55.600 --> 1:13:00.800]  why even be on there i was surprised the networks didn't run it last night because if they did
[1:13:01.440 --> 1:13:06.480]  you know the republicans should get an ad on the networks so i'm i guess that's why that's been
[1:13:06.480 --> 1:13:10.960]  run i agree have you seen the videos of his hands with all the needle marks they've got him hooked up
[1:13:10.960 --> 1:13:16.560]  to drugs every day appreciate your call brother great points all right up next is erin in wisconsin
[1:13:16.560 --> 1:13:23.120]  erin welcome hey jones i just wanted to make a quick point and share battle roar with you if i could
[1:13:23.120 --> 1:13:28.160]  so you can make a commercial out of it but uh look with all these narratives that they craft
[1:13:28.160 --> 1:13:33.200]  it's not people like you and people like me who want to build narratives we want straight forward
[1:13:33.200 --> 1:13:38.000]  i want to obliterate you with my ideas and my speech and embarrass you so you go away and your
[1:13:38.000 --> 1:13:44.080]  ideas are wiped off the stage okay no violence none of that we don't need that and just so you
[1:13:44.080 --> 1:13:55.600]  really know how i feel yeah that's right let's go so what do you think they're gonna pull what do
[1:13:55.600 --> 1:14:00.240]  you think they're gonna pull what do you think of the speech last night i mean it's it's like you
[1:14:00.240 --> 1:14:05.440]  said earlier if you can't see these narratives getting constructed i mean we're we're now we're
[1:14:05.440 --> 1:14:09.680]  getting out ahead of the election and we're gonna cheat before it even happened it's it's obvious
[1:14:09.680 --> 1:14:14.480]  these people are back into a corner they've got no choice i mean that makes them dangerous so they
[1:14:14.480 --> 1:14:20.720]  deserve that respect i live you know i vote in milwaukee and this is one of the places uh you
[1:14:20.720 --> 1:14:26.720]  know that that was really highly contested in 2020 and you can't put anything past them they're
[1:14:26.720 --> 1:14:31.760]  dangerous they're in a corner they're all going to prison or worse that's the point is they have
[1:14:31.760 --> 1:14:41.600]  nothing to lose great point all right jared in michigan go ahead welcome hey uh so the liberal
[1:14:41.600 --> 1:14:46.640]  democrats they just you know how they they tell us what they're gonna do and they keep you know like
[1:14:46.640 --> 1:14:51.120]  they're stealing the elections all this stuff is so we go and vote but they're still telling us
[1:14:51.120 --> 1:14:55.360]  they're gonna steal it and do all this crap and they just do it in front of us but there's nothing
[1:14:55.360 --> 1:14:59.680]  we can really do or you know what i mean like what happens when we vote and they just steal it again
[1:14:59.680 --> 1:15:05.680]  you know i get that a lot on the street and just everybody asked me well there's election fraud
[1:15:05.680 --> 1:15:11.360]  why vote because they have to use the names of dead people and they have to use the names people
[1:15:11.360 --> 1:15:15.600]  that have moved out of state so they have a limited pool that they've got that's why they're
[1:15:15.600 --> 1:15:22.480]  picking certain states are going to try to steal in key battlegrounds and so a massive tsunami here's
[1:15:22.480 --> 1:15:28.720]  a dumb way a simple way of saying it there's 350 million americans and let's say 300 million
[1:15:28.720 --> 1:15:36.480]  or voting age or 270 million whatever it is if they all voted republican they they couldn't
[1:15:36.480 --> 1:15:42.240]  statistically say republicans lost because it isn't possible so it's it's it's it's a smaller
[1:15:42.240 --> 1:15:46.720]  margin than that but that's basically what's happening jared love you all right i'm taking
[1:15:46.720 --> 1:15:59.120]  bam bam bam bam your calls 877-789-2539 i'm alex your host ban dot video i am extremely honored
[1:16:00.240 --> 1:16:05.840]  to be seen by the globalist as their number one enemy i am blessed to know that our information
[1:16:05.840 --> 1:16:13.840]  is so hardcore but the enemies of humanity are obsessed with silencing us they know the truth
[1:16:13.840 --> 1:16:19.920]  about their globalist operations is exposed it's came over and all over the planet humanity is
[1:16:19.920 --> 1:16:26.240]  awakening and peacefully fighting back and our main tool is free speech and the truth we promote
[1:16:26.240 --> 1:16:31.280]  using free speech that's why when you share articles and videos from bandot video or info wars
[1:16:31.280 --> 1:16:35.920]  dot com or news wars dot com it changes the world and that's why when you go to info wars store
[1:16:35.920 --> 1:16:40.960]  dot com and get amazing products that empower you and your body and your immune system and that of
[1:16:40.960 --> 1:16:46.160]  your family you're also empowering the tip of the spear in the fight against the globalist
[1:16:46.160 --> 1:16:51.600]  the fight starts at info wars dot com and the support of the fight starts at info wars store
[1:16:51.600 --> 1:17:02.960]  dot com god bless and thank you all for your support the biggest sale of 2022 is running right now
[1:17:02.960 --> 1:17:09.280]  at info wars store dot com incredible products like x3 and vitamin real fusion dna force plus
[1:17:09.280 --> 1:17:13.520]  if you want to boost your body's energy your stamina your libido particularly your immune
[1:17:13.520 --> 1:17:21.520]  system these are the products and they're all 40 to 50 off but when you use promo code 1776
[1:17:21.520 --> 1:17:29.600]  1776 at checkout get an additional 10 off and double patriot points on your next order so please
[1:17:29.600 --> 1:17:35.680]  visit info wars store dot com today and experience x3 experience five mineral fusion experience dna
[1:17:35.680 --> 1:17:39.840]  force plus and so many other great products and know you're keeping the tip of the spear on air
[1:17:39.840 --> 1:17:46.640]  so again 1776 is the promo code at info wars store dot com for an additional 10 off and
[1:17:46.640 --> 1:17:50.720]  want to thank you all for your support because these products aren't just amazing they also
[1:17:50.720 --> 1:17:56.240]  fund the info war a 360 win again thanks for your support to critical fight visit info wars
[1:17:56.240 --> 1:18:03.200]  store dot com right now once a tragedy reaches a level of national significance american citizens
[1:18:03.200 --> 1:18:09.200]  should be allowed to basically question that event in any way that they deemed fit the first
[1:18:09.200 --> 1:18:13.600]  amendment is unique in the world that's what they want to take away your ability to speak freely
[1:18:13.600 --> 1:18:16.960]  so they're going to go from michael indel next or are they going to go for steve bannon or are
[1:18:16.960 --> 1:18:21.600]  going to go for tucker carlson i studied the globalist 30 years ago but on air 28 years
[1:18:21.600 --> 1:18:25.840]  and i knew they were planning all of this and i warned the public as a modern paul revere but
[1:18:25.840 --> 1:18:29.680]  i couldn't have done it without your support and now because we've been so successful warning the
[1:18:29.680 --> 1:18:34.320]  population of the planet not just america we're public enemy number one when it comes to global
[1:18:34.320 --> 1:18:39.120]  agenda that's why it's more important than ever to realize how successful info wars has been
[1:18:39.120 --> 1:18:43.360]  because of your past support so i salute you and i thank you and i ask you now the critical
[1:18:43.360 --> 1:18:47.680]  juncture of the battle free double your efforts of visiting info wars store dot com and getting
[1:18:47.680 --> 1:18:54.080]  amazing products that keep us on air 1776 the promo code the destination is info wars store
[1:18:54.080 --> 1:19:05.600]  dot com and i thank you all for your support x3 x3 it stands for tri iodine or all three
[1:19:05.600 --> 1:19:11.920]  types of iodine that the body needs to be healthy and survive and thrive it boosts your libido your
[1:19:11.920 --> 1:19:18.880]  energy your stamina your immune system x3 is the ultimate iodine product on the market it's back
[1:19:18.880 --> 1:19:26.480]  at stock at info wars store dot com for 50 off and it funds the info war so many of you are on the
