[00:00:01.627 --> 00:00:02.367]  I don't know.
[00:27:11.530 --> 00:27:25.882]  And I'm not comparing Trump to Christ or anything, but the economy's turning around 4%, 4.1, trying to do good things, trying to be positive, being lied about, being demonized, and they want him dead, they want his family dead, they want Infowars destroyed.
[00:27:25.882 --> 00:27:28.143]  They say, no, no, no, we don't want what's good.
[00:27:28.143 --> 00:27:32.487]  They say, give us James Gunn.
[00:27:32.487 --> 00:27:33.528]  Give us Barabbas.
[00:27:37.779 --> 00:27:41.040]  So it's America's judgment, it's America's choice.
[00:27:41.040 --> 00:27:55.104]  But worldwide, China has a system that's going worldwide of a digital social score for everything you do, even outside the internet, where if you're not a good little communist, you get demoted, then you can't even have a job, then you can't even get food, you can't travel, you starve to death.
[00:27:55.104 --> 00:27:59.226]  We first reported it five years ago, now it's mainstream news.
[00:27:59.226 --> 00:28:03.827]  That is the model coming in, being phased in, and they think
[00:28:05.322 --> 00:28:14.185]  Congressman Nunes, and Congressman Cruz, and Congressman Jordan, and Congressman Gates, and Congressman Senator Paul are stupid, and they're not, and I'm not.
[00:28:14.185 --> 00:28:20.227]  And now, finally, the ball's rolling where people get this isn't old-fashioned censorship.
[00:28:20.227 --> 00:28:22.208]  This isn't leftists doing it here and there.
[00:28:22.208 --> 00:28:33.092]  This is full-tilt, maximum total control, and if we let them get away with it, we deserve what happens to us.
[00:28:33.092 --> 00:28:33.932]  So, when we come back,
[00:28:35.427 --> 00:28:42.129]  I'm going to get into why they hate Trump, why they hate InfoWars, and how we defeat these globalists, and how we take it to the next level.
[00:28:42.129 --> 00:28:45.090]  But whatever you do, download the free app.
[00:28:45.090 --> 00:28:50.651]  It's the new official app at InfoWars.com forward slash app on Droid and on iPhone.
[00:28:50.651 --> 00:28:51.871]  And tell everybody to download it.
[00:28:51.871 --> 00:28:53.412]  This is the forbidden info.
[00:28:53.412 --> 00:28:54.932]  Nobody wants you to get.
[00:28:54.932 --> 00:28:56.773]  The app is exploding right now.
[00:28:56.773 --> 00:28:58.033]  Let's push it to number one.
[00:28:59.468 --> 00:29:05.751]  Choose to take control of your chemistry with Survival Shield X2 and BioTrue Selenium.
[00:29:05.751 --> 00:29:10.093]  This powerful combo is perfect for supporting your thyroid and health.
[00:29:10.093 --> 00:29:15.495]  BioTrue Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[00:29:17.376 --> 00:29:26.021]  Our super high quality nascent iodine is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[00:29:26.021 --> 00:29:33.806]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body.
[00:29:33.806 --> 00:29:40.710]  With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[00:29:41.070 --> 00:29:47.292]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[00:29:47.292 --> 00:29:51.133]  Take control of your chemistry today with this super combo.
[00:29:51.133 --> 00:30:00.176]  Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com.
[00:30:00.176 --> 00:30:07.899]  Do you realize that when you spread the links from InfoWars.com, when you spread the videos, you are changing the world?
[00:30:07.899 --> 00:30:08.379]  It's you
[00:30:09.485 --> 00:30:11.987]  That's why you've been on the team supporting us, praying for us, and spreading the word.
[00:30:11.987 --> 00:30:13.347]  You are the InfoWar.
[00:30:13.347 --> 00:30:16.269]  And now because of their intensifying censorship, it's more important than ever
[00:30:30.638 --> 00:30:42.022]  That everyone go to InfoWars.com forward slash newsletter and sign up via email so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[00:30:42.022 --> 00:30:49.984]  And so now I ask you more than ever to share the InfoWars.com articles, to share the videos, to tell people about the local stations you're listening to.
[00:30:49.984 --> 00:30:56.566]  The bare minimum you can do is sign up for the free newsletter at InfoWars.com forward slash newsletter.
[00:30:57.026 --> 00:31:00.090]  We are the Renaissance, and we are winning.
[00:31:00.090 --> 00:31:10.685]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[00:31:10.685 --> 00:31:12.528]  That's why I'm introducing Z-Shield.
[00:31:12.728 --> 00:31:15.609]  Toxic metal and chemical defense support.
[00:31:15.609 --> 00:31:17.090]  It's made in the USA.
[00:31:17.090 --> 00:31:23.912]  It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the info war.
[00:31:23.912 --> 00:31:25.993]  It is a classical 360 win.
[00:31:25.993 --> 00:31:35.697]  This is the formula that I personally have been taking for over a year and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[00:31:35.697 --> 00:31:40.699]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that
[00:31:40.799 --> 00:31:52.522]  Patriots, stay as healthy and as clean and as focused as you can be, because we need you, the remnant of America, to reignite those brush fires to the next level, and to be healthy and as focused as you can be.
[00:31:52.522 --> 00:31:55.803]  Thanks to your support and your prayers, together, we're changing the world.
[00:31:55.803 --> 00:31:59.004]  Now it's time to change our bodies, with Z-Shield, and Infowarslife.com.
[00:32:02.464 --> 00:32:11.889]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:32:11.889 --> 00:32:23.295]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
[00:32:23.295 --> 00:32:28.998]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[00:32:29.258 --> 00:32:40.722]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:32:40.722 --> 00:32:48.905]  You can even choose to start your morning healthier with the Immune Support Blend, infused with a powerful blend to support your immune response and stamina.
[00:32:48.905 --> 00:32:51.406]  It's time to take care of your morning routine.
[00:32:51.406 --> 00:32:57.088]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:33:03.829 --> 00:33:13.497]  You're listening to the Alex Jones Show.
[00:33:13.497 --> 00:33:18.541]  Rallying patriots worldwide in defense of human liberty.
[00:33:18.541 --> 00:33:20.042]  It's Alex Jones!
[00:33:40.595 --> 00:33:41.355]  We're back live.
[00:33:41.355 --> 00:33:44.337]  I'm Alex Jones, your host.
[00:33:44.337 --> 00:33:48.719]  So, the globalists worldwide are launching attacks on free speech.
[00:33:48.719 --> 00:34:01.565]  I remember three years ago reporting on former head members of the East German secret police who were involved in the torture and murder of hundreds of thousands of people being hired to
[00:34:02.964 --> 00:34:14.668]  Work for Facebook to flag political incorrectness and then give it to the German police to arrest and indict people that were critical of radical Islam.
[00:34:14.668 --> 00:34:18.909]  And now the reports pour in daily of hundreds of arrests in Germany.
[00:34:18.909 --> 00:34:24.091]  I mean, if you just say radical Islam is not compatible, you are arrested.
[00:34:24.091 --> 00:34:31.593]  And so you see the headlines, Jones's YouTube and Facebook blocked from live streaming may be banned because Jones
[00:34:32.915 --> 00:34:40.398]  Has been found guilty by YouTube and Facebook of hate speech.
[00:34:40.398 --> 00:34:46.200]  Hate speech is just an old Soviet Union term they used for people they wanted to arrest.
[00:34:46.200 --> 00:34:47.440]  It's not a law.
[00:34:47.440 --> 00:34:48.961]  It's here in America now.
[00:34:48.961 --> 00:34:50.261]  It's a chilling effect.
[00:34:50.261 --> 00:34:51.022]  Shut.
[00:34:51.022 --> 00:34:51.782]  Your.
[00:34:51.782 --> 00:34:56.183]  Mouth.
[00:34:56.183 --> 00:34:59.465]  So.
[00:34:59.465 --> 00:35:00.405]  I'm gonna get to more of that
[00:35:01.343 --> 00:35:05.085]  here in a moment, but this is how the death of logic works.
[00:35:05.085 --> 00:35:10.128]  I want to give you two examples of the death of logic here in just a moment.
[00:35:10.128 --> 00:35:13.410]  First off, let me introduce the exhibits.
[00:35:13.410 --> 00:35:23.617]  Here's one out of the Austin American-Statesman, another failed establishment newspaper that now is just a pure disruptor.
[00:35:23.617 --> 00:35:25.538]  City report on Confederate monuments
[00:35:26.977 --> 00:35:29.579]  Raises idea of renaming Austin.
[00:35:29.579 --> 00:35:32.101]  Now that's their politically correct way of letting that out.
[00:35:32.101 --> 00:35:43.089]  You actually read it, it says, they recommend, because it's named after Stephen F. Austin, that the city be renamed.
[00:35:43.089 --> 00:35:44.650]  See, because that's why this works.
[00:35:44.650 --> 00:35:49.754]  Once you get rid of one statue, then you can get rid of everything.
[00:35:49.754 --> 00:35:51.736]  Remember, Trump said, well, if you want to
[00:35:53.254 --> 00:35:55.898]  Get rid of any monument of anybody that ever was involved in slavery.
[00:35:55.898 --> 00:35:59.442]  You have to take down George Washington and Thomas Jefferson.
[00:35:59.442 --> 00:36:01.044]  They went, oh, you're a crazy kook.
[00:36:01.044 --> 00:36:08.835]  And then one week later, the Democrats officially said, get rid of the American flag and get rid of George Washington and rename Washington, D.C.
[00:36:09.736 --> 00:36:11.217]  You're like, well that'll never happen.
[00:36:11.217 --> 00:36:13.379]  Now think of the mental illness.
[00:36:13.379 --> 00:36:17.122]  It was Europe and England that first started getting rid of slavery.
[00:36:17.122 --> 00:36:18.744]  Then the United States came along.
[00:36:18.744 --> 00:36:22.407]  They still have slavery in three African countries right now.
[00:36:22.407 --> 00:36:24.909]  Six Islamic countries still have it.
[00:36:24.909 --> 00:36:30.413]  But they sell women into sex slavery in Libya and Sudan and other countries right now.
[00:36:30.413 --> 00:36:31.875]  No one covers it, no one cares.
[00:36:32.912 --> 00:36:34.573]  We've covered it, I think it's incredible.
[00:36:34.573 --> 00:36:43.957]  I mean, Al Jazeera's reported, BBC has, there's been a few articles, but it's like, it's going on!
[00:36:43.957 --> 00:36:49.919]  Because under radical Islam, Wahhabism, black people are not fully human.
[00:36:49.919 --> 00:36:56.882]  That's actually where they got that thing in the early voting rights, you know, two-thirds human and all that, that actually came from the Muslims.
[00:36:56.882 --> 00:37:00.684]  And I'm not here bashing the Muslims, man, but if we're gonna rename Austin,
[00:37:04.952 --> 00:37:06.252]  Or rename Washington, D.C.?
[00:37:06.252 --> 00:37:08.833]  Well, baby, let's rename Africa.
[00:37:08.833 --> 00:37:11.074]  Let's rename Asia.
[00:37:11.074 --> 00:37:17.196]  The Bible, the Old Testament, has free and bond, because that's what happened.
[00:37:17.196 --> 00:37:26.419]  Most of the white people that came to this country came here as indentured servants on seven or ten year terms, who were signed on with no rights, could be chained up if they tried to run away.
[00:37:26.419 --> 00:37:29.320]  No one's defending that institution.
[00:37:29.320 --> 00:37:30.321]  But the idea that
[00:37:31.670 --> 00:37:38.617]  You can sit there with every junior high and high school student and go, we're not going to teach you about anything in history but how America had slaves.
[00:37:38.617 --> 00:37:40.619]  Okay, yeah, 2% had slaves or whatever.
[00:37:40.619 --> 00:37:44.603]  And then we're going to harp on that all day and not talk about how we got rid of it.
[00:37:44.603 --> 00:37:46.445]  It's just that issue.
[00:37:46.445 --> 00:37:49.007]  Total mental illness.
[00:37:49.007 --> 00:37:54.353]  And then, oh, Santa Ana, who was a dictator,
[00:37:55.765 --> 00:37:59.986]  Had all these people called peons in forced labor, but they didn't call them slaves.
[00:37:59.986 --> 00:38:07.708]  So then his moral authority was claiming, oh, well, the South was expanding into Texas and there might be some slaves brought in.
[00:38:07.708 --> 00:38:09.428]  And so that was his excuse to invade.
[00:38:09.428 --> 00:38:10.608]  It had nothing to do with it.
[00:38:10.608 --> 00:38:12.169]  And so it became this whole debate.
[00:38:12.169 --> 00:38:20.751]  And then today, if you're in college or you're in high school, all they teach you is Texas is bad because they didn't want to ban slavery in 1836.
[00:38:23.004 --> 00:38:28.467]  And so, that's the one little piece of history that's there, nothing else.
[00:38:28.467 --> 00:38:29.908]  But that's not even the issue.
[00:38:29.908 --> 00:38:37.172]  China sells political dissidents' organs, Buddhists and Christians, by the millions.
[00:38:37.172 --> 00:38:44.896]  There's no discussion of the Chinese Communists, there's no discussion of the millions that are in slave camps, there's no discussion of any of it.
[00:38:44.896 --> 00:38:50.399]  It's all just some dude named Stephen F. Austin
[00:38:55.174 --> 00:38:58.396]  And let's look at slavery, so let's ban the name Austin.
[00:38:58.396 --> 00:39:02.138]  It's about being able to take control of everything.
[00:39:02.138 --> 00:39:15.866]  And this is what the Chi-Coms, who are the biggest funders of Hollywood and the media, are pushing when you tune into any Hollywood program and whites are told, you're inherently evil, you're inherently bad, you have inherent guilt.
[00:39:15.866 --> 00:39:19.848]  Even though 2% of the South, not even the North, had slaves.
[00:39:22.768 --> 00:39:23.448]  2%.
[00:39:23.448 --> 00:39:29.795]  And so, how many people are descendants of 2% of people that were in the South before 1868?
[00:39:29.795 --> 00:39:32.177]  They've done the numbers.
[00:39:32.177 --> 00:39:33.478]  It's very small.
[00:39:33.478 --> 00:39:37.662]  But then let's expand further.
[00:39:37.662 --> 00:39:40.966]  Most people came here after the 1880s.
[00:39:40.966 --> 00:39:42.747]  They have no connection to slavery.
[00:39:42.747 --> 00:39:46.151]  So in what world is that going on?
[00:39:47.878 --> 00:39:55.901]  But see, poor white Europeans who'd just been serfs, and who had just been freed off the land, it's the same thing, serf means slave.
[00:39:55.901 --> 00:40:05.585]  They picked it up on the East Coast when they came in, and they were, I'm not bashing them, they were very tribal people, they finally got to be one caste above somebody.
[00:40:05.585 --> 00:40:15.089]  So all the black slaves run to the North, which, big problems in the South, and it gets even worse in the North, because people have never even seen black people!
[00:40:16.314 --> 00:40:24.419]  And they've just been slaves on their land, and they get told by race baiters, Democratic Party mainly on the East Coast, you're finally above somebody.
[00:40:24.419 --> 00:40:27.341]  You don't have any rights, but at least you're better than these people.
[00:40:27.341 --> 00:40:32.584]  And that's where the Democrats come from, with their race baiting and their control, and it's the same trick.
[00:40:32.584 --> 00:40:37.647]  And it worked great in Chicago and New York and Boston and all these other big
[00:40:38.610 --> 00:40:46.254]  East Coast and Second City areas, and that's the whole Democratic Party ethos of control.
[00:40:46.254 --> 00:40:53.178]  That's how they manipulate, that's how they dominate, that's how they play groups off against each other.
[00:40:53.178 --> 00:41:03.524]  Instead of, as an American, we all have these basic rights, we all work together for these rights, and this system all makes us more wealthy, more successful, and more happy, we go to a caste system yet again.
[00:41:04.324 --> 00:41:16.719]  Where everything is race-based, and on what color you are, and where you came from, or blah blah blah, what group you're in, rather than what Martin Luther King talked about, what you do, what you stand for, what you produce.
[00:41:18.339 --> 00:41:20.420]  Because isn't that really the system?
[00:41:20.420 --> 00:41:24.643]  What we all want to be based on is how good at accounting are you?
[00:41:24.643 --> 00:41:26.244]  How honorable are you?
[00:41:26.244 --> 00:41:28.525]  How good at farming are you?
[00:41:28.525 --> 00:41:29.966]  How good at teaching are you?
[00:41:29.966 --> 00:41:31.507]  How good at football are you?
[00:41:31.507 --> 00:41:33.067]  How good of a doctor are you?
[00:41:33.067 --> 00:41:37.670]  If somebody's got the top ratings and is cool and great, I don't care if they're a black doctor or a white doctor.
[00:41:37.670 --> 00:41:42.633]  I want who people told me is the best and who treats me like a good person when I come talk to them.
[00:41:46.226 --> 00:41:51.828]  I don't care what color you are, if you've got nice food and you make me feel welcome, I'm gonna eat in your restaurant.
[00:41:51.828 --> 00:41:54.830]  That's what Martin Luther King talked about.
[00:41:54.830 --> 00:41:57.331]  The opposite of what the Democratic Party pushes.
[00:41:57.331 --> 00:41:58.891]  But they think you're stupid.
[00:41:58.891 --> 00:42:00.092]  They think you're tribal.
[00:42:00.092 --> 00:42:01.132]  They think you're dumb.
[00:42:01.132 --> 00:42:02.053]  So there you go.
[00:42:02.053 --> 00:42:13.758]  The city of Austin recommends that the people we've elected, these virtue signalers, they recommend renaming the city something else.
[00:42:15.828 --> 00:42:21.970]  Well, since this is all part of Fantasyland, why don't we rename it George Soros.
[00:42:21.970 --> 00:42:25.091]  He's a good Nazi collaborator, but he's worshipped by the left.
[00:42:25.091 --> 00:42:28.913]  He actually helped round people up for the Nazis, but he's worshipped by everybody.
[00:42:28.913 --> 00:42:32.814]  So let's rename Austin Soros City.
[00:42:32.814 --> 00:42:34.815]  It'll be perfect.
[00:42:34.815 --> 00:42:37.255]  Soros City.
[00:42:37.255 --> 00:42:38.676]  Soros City.
[00:42:41.294 --> 00:42:43.515]  You see, because forget Stephen F. Austin.
[00:42:43.515 --> 00:42:48.697]  He came here, braved the dictator, set something up, an economic system so much more free.
[00:42:48.697 --> 00:42:54.879]  Two hundred and something years later, everybody wants to come here.
[00:42:54.879 --> 00:42:56.359]  Or 190 years or whatever.
[00:42:56.359 --> 00:42:57.440]  See how that works?
[00:42:57.440 --> 00:42:57.820]  We'll be back.
[00:42:59.383 --> 00:43:03.325]  Living in volcano may sound more dramatic than it really is.
[00:43:03.325 --> 00:43:06.626]  The real drama can be found here in Leilani Estates.
[00:43:06.626 --> 00:43:12.889]  But a lot of us on the Big Island rely on rainwater and we need to be concerned about ash and acid rain.
[00:43:12.889 --> 00:43:15.651]  Volcanic ash may contain heavy metal particles.
[00:43:16.391 --> 00:43:20.216]  An acid rain could lower the pH of the water to unhealthy levels.
[00:43:20.216 --> 00:43:26.684]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[00:43:26.684 --> 00:43:31.649]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[00:43:32.389 --> 00:43:36.310]  Next, we tested the water from our Alexa Pure gravity filter.
[00:43:36.310 --> 00:43:43.512]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[00:43:43.512 --> 00:43:48.733]  As it turns out, the filter on the Alexa Pure raises the pH of the water.
[00:43:48.733 --> 00:43:54.435]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[00:43:54.435 --> 00:43:58.396]  But more importantly, a good water filtration system will purify it.
[00:43:59.196 --> 00:44:19.186]  I want to plow into all of this, but I'm going to spend a few minutes here first, just encouraging listeners to understand that when you buy t-shirts, or water filtration systems, or books, or videos, or other material from InfoWarsTore.com, you are funding the revolution.
[00:44:19.186 --> 00:44:21.287]  I mean, I cannot say it any clearer.
[00:44:21.287 --> 00:44:25.289]  And so it is essential that you purchase the products at InfoWarsTore.com.
[00:44:25.289 --> 00:44:26.510]  I want to thank everybody that has, but
[00:44:26.730 --> 00:44:34.916]  We've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine, and you cannot beat that for children and adults.
[00:44:34.916 --> 00:44:37.557]  We've got the best mouthwash designed by Dr. Jones.
[00:44:37.557 --> 00:44:40.359]  That's my dad, with colloidal silver and iodine as well.
[00:44:40.359 --> 00:44:42.861]  Infowarslife.com or 888-253-3139.
[00:44:42.861 --> 00:44:52.047]  And your purchase of the products stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[00:44:52.047 --> 00:44:56.490]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[00:45:00.093 --> 00:45:03.675]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:45:03.675 --> 00:45:05.457]  Introducing Pollen Block.
[00:45:05.457 --> 00:45:16.726]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:45:17.486 --> 00:45:26.672]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:45:26.672 --> 00:45:32.636]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:45:32.636 --> 00:45:37.739]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:45:37.739 --> 00:45:40.361]  Pollen block is natural and effective.
[00:45:40.361 --> 00:45:42.082]  It is not an antihistamine.
[00:45:42.082 --> 00:45:46.885]  In fact, current research has found that it actually acts by blocking the activity of tryptase,
[00:45:47.125 --> 00:45:52.052]  Which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:45:52.052 --> 00:45:54.716]  Go outside and enjoy the air you breathe.
[00:45:54.716 --> 00:45:59.423]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[00:46:03.940 --> 00:46:09.665]  Years ago, Info Wars Life created the powerful MycoZX formula to help you combat internal yeast.
[00:46:09.665 --> 00:46:17.551]  As the years went on, and more toxins were pumped into the environment, our team knew we had to create a bigger and better formula to help support your gut health.
[00:46:17.551 --> 00:46:20.694]  MycoZX Plus is the result of the search for that formula.
[00:46:20.894 --> 00:46:28.944]  A unique natural formula designed to support the body's natural cleansing of yeast and fungal organisms, there's no better product to help your body fight back.
[00:46:28.944 --> 00:46:37.895]  MycoZX Plus helps support a healthy microbial balance in the body, supports your digestive tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[00:46:38.075 --> 00:46:49.943]  Powered by an impressive list of ingredients, including grapefruit seed extract, pau d'arco bark, and grapeseed extract, our formula is fueled by ingredients that stood the test of time as powerful micro-balancing properties.
[00:46:49.943 --> 00:46:54.746]  Pick up a bottle of the new and improved Micro ZX Plus today at InfoWarsLife.com.
[00:46:54.746 --> 00:47:03.312]  That's InfoWarsLife.com.
[00:47:03.312 --> 00:47:05.954]  You're listening to the Alex Jones Show.
[00:47:20.960 --> 00:47:26.384]  Live, raw, and unfiltered by globalist propaganda.
[00:47:26.384 --> 00:47:28.386]  It's the Alex Jones Show.
[00:47:28.386 --> 00:47:34.250]  Tomorrow's news today.
[00:47:34.250 --> 00:47:36.152]  See what they don't want you to see.
[00:47:36.152 --> 00:47:38.694]  Share what they don't want you to share.
[00:47:38.694 --> 00:47:41.596]  We're on over 250 stations during the week.
[00:47:41.596 --> 00:47:44.899]  Over 150 on the Sunday broadcast.
[00:47:44.899 --> 00:47:46.780]  And then, that's just radio stations.
[00:47:46.780 --> 00:47:48.902]  We're on a lot of TV stations and cable systems as well.
[00:47:49.639 --> 00:47:57.605]  But we've reached billions and billions and billions of people just on our official YouTube and Facebook channels with videos that have been watched.
[00:47:57.605 --> 00:47:58.646]  And it's changed the world.
[00:47:58.646 --> 00:48:03.470]  I've had documentaries that have been seen more than 200 million times online that I produced.
[00:48:03.470 --> 00:48:10.795]  I personally have directed and made films that have been seen 100 million times, like Endgame and others.
[00:48:10.795 --> 00:48:17.761]  And I remember Endgame, you know, had 65 million views just on one YouTube channel or Google Video, and then they just killed it.
[00:48:18.897 --> 00:48:20.418]  So, that's what they do.
[00:48:20.418 --> 00:48:23.359]  But it's okay, because people saw that information.
[00:48:23.359 --> 00:48:25.740]  It got to them.
[00:48:25.740 --> 00:48:31.663]  And the system has learned that people want alternative, grassroots information.
[00:48:31.663 --> 00:48:43.008]  But it makes them madder and madder and madder that they can't stop you with their algorithms and their shadow bands and all of it, spreading the word yourselves.
[00:48:43.008 --> 00:48:43.148]  Now,
[00:48:45.498 --> 00:48:55.108]  Why is the city of Austin officially coming out, the people that run it, and recommending that the name of the city be changed?
[00:48:55.108 --> 00:48:59.593]  They say in the report, action needs to be taken.
[00:48:59.593 --> 00:49:02.657]  Will you take immediate action?
[00:49:02.657 --> 00:49:07.382]  But changing the name of the city needs to be done, but it's not a simple matter.
[00:49:09.244 --> 00:49:10.925]  We need to change the name of Austin.
[00:49:10.925 --> 00:49:11.985]  It's not a simple matter.
[00:49:11.985 --> 00:49:19.689]  Because we're not going to report on the millions and millions of Buddhists and Christians who've had their organs taken as we speak in the last decade in China.
[00:49:19.689 --> 00:49:28.713]  We're not going to talk about Islamists in a bunch of Middle Eastern and North African countries shelling people into slavery because they're black and they claim the Koran says they can do it.
[00:49:29.926 --> 00:49:30.366]  No, no, no.
[00:49:30.366 --> 00:49:35.569]  We're not going to talk about people, 30% of the population on psychotropic drugs, enslaved to it.
[00:49:35.569 --> 00:49:37.930]  We're not going to talk about tens of millions enslaved to opioids.
[00:49:37.930 --> 00:49:44.154]  We're not going to talk about all the real forms of slavery, people having their brains rewired, the screen sickness, world government.
[00:49:45.865 --> 00:49:48.387]  The family breaking up, depression.
[00:49:48.387 --> 00:49:53.930]  We're going to say some guy 190 years ago, why he, you know, he wasn't perfect.
[00:49:53.930 --> 00:50:03.537]  So we're going to ban the name of the city, even though it's the founder of it and the founder of a system everyone's killing to get into.
[00:50:03.537 --> 00:50:07.199]  Not because it's perfect, but it's a lot better than everywhere else.
[00:50:07.199 --> 00:50:12.123]  The people that want to control language are in charge of, because here's the secret.
[00:50:13.700 --> 00:50:32.605]  They don't want you recognizing slavery and medical tyranny beyond any science fiction horror movie you could ever imagine, and human cloning, and animal-human splicing, and all the new diseases, and the deformities, and the IQs dropping, and cancer in children up 10,000 percent, breast cancer up 3,000 percent.
[00:50:32.605 --> 00:50:33.965]  They don't want to talk about all that!
[00:50:34.525 --> 00:50:40.168]  They want a bunch of bumbling basket cases, obsessed over, what's the name of that?
[00:50:40.168 --> 00:50:41.609]  And who had the name of this?
[00:50:41.609 --> 00:50:45.991]  And who's, you know, if you're white, you might have had ancestors that did something wrong.
[00:50:45.991 --> 00:50:54.135]  Can you imagine if they told you, we need some taxes from you because you're great, great, great, great, great, great, great, great, great, great, great, great grandpa might have done something.
[00:50:54.135 --> 00:50:56.337]  You'd say, you're crazy.
[00:50:56.337 --> 00:50:59.258]  If my daddy was a bank robber, doesn't mean I'm guilty.
[00:50:59.258 --> 00:51:00.239]  Everybody knows that.
[00:51:01.206 --> 00:51:03.888]  But that's what this authoritarianism is.
[00:51:03.888 --> 00:51:10.433]  In Soviet Russia, in Nazi Germany, if your dad did something wrong, you got sent to a death camp.
[00:51:10.433 --> 00:51:21.020]  If one of your neighbors punched an SS officer in the face, you got sent to a gulag.
[00:51:21.020 --> 00:51:25.324]  So you see, that's how crazy
[00:51:26.246 --> 00:51:34.934]  This gets, and then you read Anne Hathaway, another failed nobody actress, virtue signals because they're told to, they read off scripts.
[00:51:34.934 --> 00:51:39.939]  All black people fear for their lives daily in America.
[00:51:39.939 --> 00:51:45.545]  We must ask our white selves, because you're not a person, you're not an individual, you're white.
[00:51:47.534 --> 00:51:49.034]  You're not a black person.
[00:51:49.034 --> 00:51:49.854]  You're not a person.
[00:51:49.854 --> 00:51:51.635]  You're black.
[00:51:51.635 --> 00:51:54.135]  You're not a person that is Asian.
[00:51:54.135 --> 00:51:55.796]  You are Asian.
[00:51:55.796 --> 00:51:58.656]  See how crazy that is?
[00:51:58.656 --> 00:51:59.936]  See how evil that is?
[00:51:59.936 --> 00:52:04.677]  But that's the whole push, the whole propaganda of these kook balls.
[00:52:04.677 --> 00:52:12.279]  According to accuracy, Anne Hathaway, all black people, all, live in constant fear.
[00:52:13.809 --> 00:52:14.889]  How insulting!
[00:52:14.889 --> 00:52:17.890]  In America, because white people could kill them any moment.
[00:52:17.890 --> 00:52:22.571]  Even though the statistics, and look, I'm sorry, it's just the facts.
[00:52:22.571 --> 00:52:28.252]  For every white person that attacks a black person, there's a 10 or 12 to 1 ratio.
[00:52:28.252 --> 00:52:32.633]  It's still a minority of blacks that do it, but it is a fact that has been culturally pushed.
[00:52:32.633 --> 00:52:37.374]  It's acceptable, and a lot of your new Black Panther Party and others say, and the whole
[00:52:38.561 --> 00:52:40.062]  Black Lives Matter group.
[00:52:40.062 --> 00:52:45.867]  They say, you know, whites are inherently bad, like she's saying here about herself, virtue signaling.
[00:52:45.867 --> 00:52:50.251]  And so, you know, if you're going to go out and mug somebody or attack somebody, do it in a white area.
[00:52:50.251 --> 00:52:52.773]  I've had the head of the New Black Panther Party on from Houston.
[00:52:52.773 --> 00:52:55.516]  He was on the paper saying, don't mug black people.
[00:52:55.516 --> 00:52:57.657]  Why go mug a white person?
[00:52:57.657 --> 00:52:59.439]  How about you don't mug anybody?
[00:53:02.288 --> 00:53:04.970]  But think of the condescension there.
[00:53:04.970 --> 00:53:09.093]  Anne Hathaway, all black people fear for their lives daily in America.
[00:53:09.093 --> 00:53:11.295]  We must ask our white selves.
[00:53:11.295 --> 00:53:15.938]  You're not just a red-blooded human that has a soul and a destiny and your own ideas.
