[00:00:01.275 --> 00:00:02.839]  Welcome, ladies and gentlemen.
[00:22:48.742 --> 00:22:58.084]  It's got these natural enzymes that quickly exfoliate dry, cracked feet and leave your feet feeling soft and smooth, just like a baby's bottom.
[00:22:58.084 --> 00:23:02.865]  For soft, silky feet that look great in sandals, use enzyme-rich, moisturizing Cal-X ointment.
[00:23:02.865 --> 00:23:12.688]  It's diabetic-friendly and found in the foot care section of Walgreens, Long's, Snyder's Drug, Bilo, Car Drug, H-E-B grocery stores, medicine shop pharmacies, and Rite Aid.
[00:23:12.688 --> 00:23:13.848]  Hey, there's a drug store.
[00:23:13.848 --> 00:23:14.769]  I'll be right back.
[00:23:14.769 --> 00:23:15.709]  I'm getting some Cal-X.
[00:23:18.459 --> 00:23:20.180]  Federal agents, we are armed!
[00:23:39.639 --> 00:23:40.760]  We're good to go.
[00:24:01.880 --> 00:24:05.343]  I see a message from the government like every day.
[00:24:05.343 --> 00:24:08.206]  I watch it and listen and call them all suckers.
[00:24:08.206 --> 00:24:10.507]  They wanted me about Osama or whatever.
[00:24:10.507 --> 00:24:12.209]  Picture me buying this scam.
[00:24:12.209 --> 00:24:13.430]  I said never.
[00:24:13.430 --> 00:24:16.092]  You in tune to a hard truth soldier spitting.
[00:24:16.092 --> 00:24:17.533]  I stay committed, give or take.
[00:24:17.533 --> 00:24:18.714]  Die or lose commission.
[00:24:18.714 --> 00:24:21.356]  It's all a part of fighting devil state mind control.
[00:24:21.356 --> 00:24:23.918]  And all about the battle for your body, mind and soul.
[00:24:23.918 --> 00:24:26.681]  And now I'm hoping you don't close your mind so they shape you.
[00:24:26.681 --> 00:24:28.262]  Don't forget they made us slaves, gave us everything.
[00:24:28.442 --> 00:24:29.643]  I know we're crazed.
[00:24:29.643 --> 00:24:33.045]  I know you see a lot of energy in us and we seem like maniacs.
[00:24:33.045 --> 00:24:42.471]  We should respond with anger and force and energy to total corruption, our country being overrun, criminal police everywhere feeding on everyone.
[00:24:43.536 --> 00:24:48.679]  Let's go back to Matt, who was literally kidnapped by the state police and taken to jail.
[00:24:48.679 --> 00:24:50.640]  Matt, what happened once they grabbed you?
[00:24:50.640 --> 00:24:52.281]  Describe it blow-by-blow for us.
[00:24:52.281 --> 00:24:54.503]  Then we're going to get Luke Rodowski and others.
[00:24:54.503 --> 00:24:56.384]  I'm going to keep you guys on into the next hour.
[00:24:56.384 --> 00:24:57.465]  This is so important.
[00:24:57.465 --> 00:25:01.227]  We're going to have Ron Paul people pop in in just a moment for a few minutes first, but go ahead.
[00:25:01.227 --> 00:25:04.969]  And please speed me along here if I go too slowly because I'm a playwright.
[00:25:04.969 --> 00:25:06.830]  I understand you basically had no sleep.
[00:25:06.830 --> 00:25:07.791]  You're exhausted.
[00:25:07.791 --> 00:25:09.732]  Just turbo up and tell the story.
[00:25:09.732 --> 00:25:12.454]  Okay, so basically we're asking the question and all of a sudden
[00:25:13.160 --> 00:25:33.632]  I got people behind me, and they grab me, turn me around, I have my hand, they are holding on to my body, forcing me forward, you know, I'm walking along with them, I'm making statements publicly, making sure not to scream, but to say loudly and calmly I'm being escorted out of this premises for asking the Reverend Rudy Giuliani the question, okay?
[00:25:33.632 --> 00:25:35.714]  Making similar declarations such as that.
[00:25:36.539 --> 00:25:43.313]  Going all the way outside, the officers finally take me to the staircase, where I'm escorted out of the building, and they let me go.
[00:25:43.313 --> 00:25:44.134]  Okay?
[00:25:44.134 --> 00:25:45.437]  And they said, you have to leave.
[00:25:45.437 --> 00:25:46.379]  Okay?
[00:25:46.379 --> 00:25:47.201]  So I did that, and I said,
[00:25:47.833 --> 00:25:51.916]  For the most part, under whose authority am I being forced to leave?
[00:25:51.916 --> 00:25:53.837]  You can watch the video to see exactly what I said.
[00:25:53.837 --> 00:25:58.820]  So you weren't supposed to talk to the gods, that's them claiming then that it was trespass?
[00:25:58.820 --> 00:26:06.745]  Well, no, what actually happened here is that I asked them, okay, under whose authority here am I actually being, is my trespass voided, you know?
[00:26:07.245 --> 00:26:09.586]  Is it just because of your discretion you decided to remove me?
[00:26:09.586 --> 00:26:10.847]  You know, I'm a press pass.
[00:26:10.847 --> 00:26:14.329]  If that press pass is not avoided, it's your discretion of which you're choosing to do.
[00:26:14.329 --> 00:26:18.251]  But now talking back in Soviet America sends you to the gulag.
[00:26:18.251 --> 00:26:19.872]  That's forwarding, yeah, exactly.
[00:26:19.872 --> 00:26:23.534]  So I say to them, you know, you're not providing to me any information here.
[00:26:23.534 --> 00:26:25.055]  If I walk past you right now, is that me?
[00:26:25.055 --> 00:26:26.016]  I'm going to get arrested.
[00:26:26.016 --> 00:26:28.497]  And I say, okay, sir, I'm going to walk past you.
[00:26:28.914 --> 00:26:32.757]  And sure enough, I get arrested, and they say, this is what you wanted, this is what you wanted, you know, is that what I wanted?
[00:26:32.757 --> 00:26:50.110]  I wanted clarification, I wanted to stand up for my rights, and know what the heck is going on, and they never told me... Yeah, they've already put us in free speech zones, they've already restricted us, they're doing all this criminal stuff, you've got an official press pass, then Luke told me that at that point, CNN got involved, saying, no, please don't arrest him, what happened then?
[00:26:50.570 --> 00:26:54.372]  Yes, you know, I heard someone from CNN getting the police officer's attention.
[00:26:54.372 --> 00:26:58.214]  I don't know exactly what they said, but nevertheless, then I was, you know, escorted.
[00:26:58.214 --> 00:26:59.455]  That's because they know they're liable.
[00:26:59.455 --> 00:27:01.956]  You didn't do anything, and they gave you those passes.
[00:27:01.956 --> 00:27:03.337]  You were unbelievable.
[00:27:03.337 --> 00:27:05.398]  Handcuffs, you know, right there on the front gate.
[00:27:05.398 --> 00:27:06.898]  You know, they're saying this is something they wanted.
[00:27:06.898 --> 00:27:09.840]  Did anybody get footage of the handcuffing?
[00:27:10.871 --> 00:27:12.332]  You know, I'm not entirely certain.
[00:27:12.332 --> 00:27:14.374]  We haven't reviewed any of the footage yet.
[00:27:14.374 --> 00:27:21.980]  Now, I've seen scores of posts who heard the audio once they ripped the camera off of you.
[00:27:21.980 --> 00:27:25.463]  My internet cut out, but if mine's buffering, other people's wasn't.
[00:27:25.463 --> 00:27:34.210]  And I've seen it, and basically from all these angles, that the audio continued out in the parking lot where they were saying, hey boy, this is what you wanted, do you like it?
[00:27:34.210 --> 00:27:37.753]  And then comments in the squad car.
[00:27:37.753 --> 00:27:39.514]  That was recorded on the laptop, correct?
[00:27:39.514 --> 00:27:40.295]  Have you gotten that back?
[00:27:40.911 --> 00:27:50.274]  You know, the information, actually, in order to have battery operate, make the battery last as long as possible, we're not doing client-side recording on that notebook.
[00:27:50.274 --> 00:27:56.437]  I'll be contacting the encoders today, Camstream, to see if they can provide it with our... We've got to buy you a bigger battery pack or something.
[00:27:56.437 --> 00:27:57.297]  We've got to get you better gear.
[00:27:57.297 --> 00:28:00.478]  We've got all kinds of stuff we need to get over here, you know, but... Well, here's the next question.
[00:28:00.478 --> 00:28:04.680]  Well, we're going to help you out, and I'm going to help you with your defense, too, and I'm told one of the cameras got damaged.
[00:28:04.680 --> 00:28:05.880]  Do I need to send more cameras?
[00:28:05.880 --> 00:28:08.381]  Well, not only did they get damaged, the camera was dropped.
[00:28:08.821 --> 00:28:12.004]  I didn't see this, but I have several people who have told me it was stepped on, okay?
[00:28:12.004 --> 00:28:14.085]  And the camera right now is inoperable.
[00:28:14.085 --> 00:28:18.188]  So, uh, as well as what happened... So they broke the, they broke one of the Sonys I sent?
[00:28:18.188 --> 00:28:19.890]  Yeah, it just so happened to hit the ground.
[00:28:19.890 --> 00:28:22.412]  We're gonna send you two more for that one.
[00:28:22.412 --> 00:28:28.176]  Just like they broke into your thing and stole your famous 9-11 inside job sign you've had for four years.
[00:28:28.176 --> 00:28:30.298]  We're gonna send you, and then you made two?
[00:28:30.298 --> 00:28:31.859]  You made two of those signs?
[00:28:31.859 --> 00:28:34.201]  We're gonna send you two more cameras.
[00:28:34.201 --> 00:28:34.721]  How's that sound?
[00:28:35.459 --> 00:28:36.399]  You know, whatever else we can do.
[00:28:36.399 --> 00:28:39.640]  I would like to have those people standing up, doing the same thing, going out there.
[00:28:39.640 --> 00:28:40.240]  That's what we want.
[00:28:40.240 --> 00:28:43.941]  More than money, more than donations, more than anything we could possibly do in order to change the world.
[00:28:43.941 --> 00:28:45.441]  We need numbers, and to strengthen numbers.
[00:28:45.441 --> 00:28:46.281]  That's what they're afraid of.
[00:28:46.281 --> 00:28:47.522]  They're afraid of our unity.
[00:28:47.522 --> 00:28:50.142]  You know, they can take our heartbeat, but they can't take our soul.
[00:28:50.142 --> 00:28:50.402]  You know?
[00:28:50.402 --> 00:28:56.904]  That's right, and they are afraid of your energy, they're afraid of your will, on your mission.
[00:28:56.904 --> 00:28:57.584]  They're scared.
[00:28:57.584 --> 00:29:02.465]  Their whole police state, the whole tracking grid, is because they're afraid of citizens engaging them.
[00:29:02.865 --> 00:29:04.106]  That's what this is all about.
[00:29:04.106 --> 00:29:05.368]  They are scared.
[00:29:05.368 --> 00:29:09.011]  These thugs are scared!
[00:29:09.011 --> 00:29:10.413]  We're on the march.
[00:29:10.413 --> 00:29:12.935]  The Empire's on the run.
[00:29:12.935 --> 00:29:15.638]  Alex Jones and the GCN Radio Network.
[00:29:18.655 --> 00:29:21.819]  We would all love to live in a world with clean air and water.
[00:29:21.819 --> 00:29:27.966]  A world in which our produce is grown naturally, without the use of pesticides and other harmful chemicals.
[00:29:27.966 --> 00:29:30.288]  But the truth is, we don't live in such a world.
[00:29:30.288 --> 00:29:39.499]  These toxins enter our bodies, and the organ in our body that works hard to eliminate these toxins is the liver, which is one of the most complex and important organs in the human body.
[00:29:39.799 --> 00:29:50.882]  With more than 500 vital functions, give your liver the helping hand it needs with LIV52, the world's best-selling all-natural liver support formula in over 76 countries.
[00:29:50.882 --> 00:29:53.943]  And it's backed by over 300 clinical trials and studies.
[00:29:53.943 --> 00:30:01.265]  LIV52 is the most researched herbal formula that helps neutralize toxins from food, water, air, alcohol, and prescription medications.
[00:30:01.625 --> 00:30:02.586]  Government is best, which governs least.
[00:30:02.586 --> 00:30:03.727]  Wake up and smell the fascism.
[00:30:03.727 --> 00:30:06.329]  Being in government means never having to say you're sorry.
[00:30:06.329 --> 00:30:09.271]  What part of unconstitutional do you not understand, George?
[00:30:28.837 --> 00:30:36.143]  In today's world full of tyranny and injustice, sometimes it seems the only thing we still have is our freedom of speech.
[00:30:36.143 --> 00:30:44.750]  Exercise your freedom of speech by purchasing your choice of hundreds of different Liberty Stickers, from humorous to serious, at LibertyStickers.com.
[00:30:44.750 --> 00:30:48.614]  LibertyStickers.com can even customize your own bumper stickers.
[00:30:48.614 --> 00:30:51.116]  It's time to stand up for what you believe.
[00:30:51.116 --> 00:30:52.417]  Invest in your freedom.
[00:30:52.417 --> 00:30:57.061]  Get your stickers at LibertyStickers.com for your family, friends, and community.
[00:30:57.501 --> 00:30:59.543]  Go to LibertyStickers.com or call 877-873-9626.
[00:30:59.543 --> 00:31:00.263]  That's 877-873-9626.
[00:31:00.263 --> 00:31:02.505]  And express your freedom of speech today.
[00:31:02.505 --> 00:31:03.186]  Call 877-873-9626.
[00:31:03.186 --> 00:31:03.466]  That's 877-873-9626.
[00:31:03.466 --> 00:31:04.927]  Are you lacking energy on a daily basis?
[00:31:04.927 --> 00:31:06.428]  Do you feel tired all the time?
[00:31:24.659 --> 00:31:28.523]  Then it's time for you to try A.C.T., the healthy energy drink.
[00:31:28.523 --> 00:31:29.084]  A.C.T.
[00:31:29.084 --> 00:31:34.769]  helps your body with a natural blend of fruit extracts, herbs, and vitamins to deliver healthy cellular energy.
[00:31:34.769 --> 00:31:35.370]  A.C.T.
[00:31:35.370 --> 00:31:39.974]  contains no caffeine, 4 grams of sugar, and only 22 calories per serving.
[00:31:39.974 --> 00:31:40.495]  A.C.T.
[00:31:40.495 --> 00:31:41.336]  works within minutes.
[00:31:41.536 --> 00:31:41.936]  I think so.
[00:32:02.466 --> 00:32:03.467]  That's right.
[00:32:32.179 --> 00:32:36.242]  In the coming days, we're going to analyze this whole thing because it's so important.
[00:32:36.242 --> 00:32:43.326]  We've got emails and calls pouring in from people who did shoot video in the parking lot at the gates.
[00:32:43.326 --> 00:32:46.688]  Other people inside, they're going to be uploading it to YouTube and Google Video.
[00:32:46.688 --> 00:32:54.913]  I also want to get the students for 9-11 Truth on, who shot some of the video, to get their perspective on what happened.
[00:32:56.736 --> 00:33:06.944]  That is in the big green room area where all the media was let in, just asking Giuliani's minions a question about some of his statements.
[00:33:06.944 --> 00:33:12.848]  They ordered the state police to come in and throw him out and arrest him.
[00:33:12.848 --> 00:33:21.435]  We're going to go back to Matt LePacek and Luke Rodowski and others that have gotten back to New York, drove back overnight, here in about 10 minutes, but right now,
[00:33:22.404 --> 00:33:30.047]  Jesse Benton, press secretary, press coordinator for Congressman Ron Paul's presidential run, for the presidency, about the debate.
[00:33:30.047 --> 00:33:35.870]  He's won every major poll, but yet again, Jesse said he hoped yesterday he'd be given equal time.
[00:33:35.870 --> 00:33:40.091]  Ron Paul was literally stuck on the end, in the shadows.
[00:33:40.091 --> 00:33:44.713]  One of my writers, Aaron Dykes, left at about 3 in the morning last night, but today he's going to time it all out.
[00:33:44.713 --> 00:33:47.134]  But in past debates, we've seen 16-minute to 5-minute ratios.
[00:33:49.065 --> 00:33:50.386]  It may even be worse this time.
[00:33:50.386 --> 00:33:53.929]  It appears that three candidates were given about 60 plus percent of the time.
[00:33:53.929 --> 00:33:56.151]  These are rigged debates.
[00:33:56.151 --> 00:34:06.819]  I know you guys don't want to sound like sore losers because you won anyways as underdogs, but it needs to be stated that even in a rigged race, it's like a horse race where it's a 10 lap race and they
[00:34:07.811 --> 00:34:10.112]  Let the other horses get five laps ahead.
[00:34:10.112 --> 00:34:18.154]  They turn Ron Paul loose and he ran circles around them and literally wins by five laps when he was five laps behind.
[00:34:18.154 --> 00:34:19.795]  This is untold.
[00:34:19.795 --> 00:34:21.456]  This is off the charts.
[00:34:21.456 --> 00:34:23.656]  Jesse Benton, thanks for coming on with us.
[00:34:23.656 --> 00:34:25.917]  Thanks for having me Alex, I appreciate it.
[00:34:25.917 --> 00:34:31.779]  I also want to get your take on one of the biggest Las Vegas
[00:34:33.664 --> 00:34:48.124]  uh... groups that analyzes sports and they've been very accurate every election they're now saying that Ron Paul has a good chance of winning and it basically sounds like your analysis or my analysis about how he's the only republican that can win against Hillary
[00:34:48.784 --> 00:34:49.825]  But I'm going to shut up about that.
[00:34:49.825 --> 00:34:56.627]  Please get into the debate and your take on, or are you going to try to be a good sport and let them cheat?
[00:34:56.627 --> 00:34:57.668]  I'm not trying to be mean, Jesse.
[00:34:57.668 --> 00:34:59.608]  You guys are just too good at sports.
[00:34:59.608 --> 00:35:06.151]  When they're cheating out in the open, and you see the ref being paid off, you know, $1,000 by Don Carleone, you know there's a problem.
[00:35:07.316 --> 00:35:13.341]  Well, I've got to admit, I'm a little frustrated with the amount of coverage last night.
[00:35:13.341 --> 00:35:32.535]  This is unofficial because I haven't verified it yet, but I had one of my assistants back at the office, Michael Crakel, doing some analysis for me, and by his calculations, Ron got 8 questions and spoke for a total of 6 and a half minutes, whereas Rudy Giuliani got 14 questions and spoke for about 17 minutes.
[00:35:34.540 --> 00:35:37.041]  Yeah, and you know, that's a little frustrating.
[00:35:37.041 --> 00:35:46.745]  And you know, more so, right after the fact, Romney, McCain, and Giuliani all got immediate interviews with either Wolf Blitzer or Larry King.
[00:35:46.745 --> 00:35:53.728]  And, you know, while Skinhead was pretty generous about offering Ron to come on their morning program today, which he couldn't do because of his flights,
[00:35:54.208 --> 00:35:56.270]  You know, it's the after-debate interviews.
[00:35:56.270 --> 00:35:58.372]  We were a little frustrated we were shut out.
[00:35:58.372 --> 00:35:59.572]  Well, we've looked at the numbers.
[00:35:59.572 --> 00:36:05.938]  What is there, about one-tenth of viewers on CNN morning, compared to a huge debate?
[00:36:05.938 --> 00:36:07.679]  Yeah, yeah.
[00:36:07.679 --> 00:36:13.043]  Look, we don't want to cry too much about this, and you know, we are still... Yeah, but you have to!
[00:36:13.043 --> 00:36:13.644]  You have to!
[00:36:13.644 --> 00:36:15.866]  Listen, you're winning from behind.
[00:36:15.866 --> 00:36:17.367]  The American people are behind you.
[00:36:17.367 --> 00:36:19.749]  He's a populist constitutionalist.
[00:36:19.749 --> 00:36:21.710]  This is a major political realignment.
[00:36:21.710 --> 00:36:22.471]  They're panicking.
[00:36:22.831 --> 00:36:27.795]  So they literally, and I know lighting, I know cameras, they stuck him in the dark on the edge.
[00:36:27.795 --> 00:36:30.337]  They never cut to him.
[00:36:30.337 --> 00:36:35.681]  That was our calculation just watching it last night while I was busy dealing with a reporter being arrested.
[00:36:35.681 --> 00:36:37.542]  One of my reporters for no reason, literally.
[00:36:38.579 --> 00:36:44.405]  I was watching, and that's what the numbers we had, was Giuliani around 18, Ron Paul around 6 1⁄2.
[00:36:44.405 --> 00:36:48.869]  That means they got nearly triple the time of Ron Paul.
[00:36:48.869 --> 00:36:52.212]  Now, by any stretch of the imagination, that's not fair, Jesse.
[00:36:52.212 --> 00:36:55.395]  And look, in past debates, it was always fair exactly.
[00:36:55.395 --> 00:36:57.637]  Each person got an exact amount of time.
[00:36:57.637 --> 00:37:01.561]  This is rigged, and I think Ron Paul needs to speak out about it.
[00:37:02.572 --> 00:37:12.617]  Well, you know, the mainstream media has always been behind the curve on these kind of things, and they're behind the curve on picking up the through-grass-fire support for Ron Paul.
[00:37:12.617 --> 00:37:19.741]  You know, at the same time, I think that Ron did with his six minutes so much more than the other guys were able to do with triple their time.
[00:37:19.741 --> 00:37:20.421]  And you know what?
[00:37:20.421 --> 00:37:25.564]  I'm not so sure that giving these guys all this extra time is necessarily a great thing for them.
[00:37:25.564 --> 00:37:30.407]  You know, the American people want to hear Rudy Giuliani go on and on about
[00:37:31.227 --> 00:37:31.868]  Well, Jesse, that's key.
[00:37:31.868 --> 00:37:32.849]  He's not speaking to us, though.
[00:37:32.849 --> 00:37:35.070]  And a lot of top analysts have said this, even after we made the point.
[00:37:35.070 --> 00:37:36.091]  And I'll only say that today.
[00:37:36.091 --> 00:37:38.373]  We're not the only ones seeing this.
[00:37:38.373 --> 00:37:44.078]  It's as if the Republicans are playing to the elite and to foreign lobbies and don't even care what the people want to hear.
[00:37:59.651 --> 00:38:03.753]  Giuliani knows it's incredibly unpopular, even with Republicans, this war now.
[00:38:03.753 --> 00:38:08.054]  He knows over 80% from 75 a few months ago are now against the war.
[00:38:08.054 --> 00:38:08.875]  He doesn't care!
[00:38:08.875 --> 00:38:12.856]  He said we need to forge our military into nation-building?
[00:38:12.856 --> 00:38:14.817]  That means imperial troops?
[00:38:14.817 --> 00:38:17.258]  I mean, this guy's like Emperor Palpatine!
[00:38:17.258 --> 00:38:18.538]  Oh, yeah, you heard him last night.
[00:38:18.538 --> 00:38:24.220]  He said that we need to train our United States Army to be a nation-building force.
[00:38:24.220 --> 00:38:28.222]  That came out of his mouth last night, so it's pretty clear what he would do if he was president.
[00:38:28.642 --> 00:38:37.448]  And, you know, I gotta say, I am a Republican, I'm a die-hard Republican, and I think that a Rudy Giuliani candidacy would be a death nail for the Republican Party.
[00:38:37.448 --> 00:38:43.252]  We would see a Democratic big government majority become permanent if we run Rudy Giuliani.
[00:38:43.252 --> 00:38:57.802]  You see the shrinking of the Republican base because of our dissatisfaction with the war and with police state nation-building, and, you know, quite frankly, our base shrinking because of the lack of conservative values.
[00:38:58.742 --> 00:38:59.203]  I don't know.
[00:39:13.579 --> 00:39:20.667]  By the way, that's what the top Las Vegas oddsmakers, who by the way are almost never wrong, they're the most accurate we've seen.
[00:39:20.667 --> 00:39:24.712]  You ought to read this NFL bookmaker analysis.
[00:39:24.712 --> 00:39:27.515]  It says only Ron Paul can beat the Democrats.
[00:39:27.515 --> 00:39:31.179]  They've done the spreads, they've done the analysis, and of course they're betting on him.
[00:39:31.179 --> 00:39:33.162]  There is literal betting going on.
[00:39:33.662 --> 00:39:34.163]  Right now.
[00:39:34.163 --> 00:39:36.564]  So the media is telling you Ron Paul doesn't exist.
[00:39:36.564 --> 00:39:38.406]  They're saying they're cheating in the polls.
[00:39:38.406 --> 00:39:41.348]  They're saying these numbers don't fit with their analysis.
[00:39:41.348 --> 00:39:51.576]  Las Vegas is saying that Ron Paul is the strong underdog and that Ron Paul is the only person that can win the presidency from the Republican ticket.
[00:39:51.576 --> 00:39:53.378]  Exactly what I've been telling you people.
[00:39:55.199 --> 00:39:58.541]  I think we should listen to what they say and take what they say very seriously.
[00:40:16.360 --> 00:40:19.983]  Oh, absolutely, because they're not just putting out political announcements.
[00:40:19.983 --> 00:40:22.145]  Their whole world is on being right.
[00:40:22.145 --> 00:40:28.631]  Their whole world is on getting it 19 times out of 20, literally, or they're out of business.
[00:40:28.631 --> 00:40:34.296]  And this is one of the top analysts out there, especially on NFL, and they've done all the number spreads on this.
[00:40:34.296 --> 00:40:37.138]  Now, what's the strategy now?
[00:40:37.138 --> 00:40:38.179]  When is the next debate?
[00:40:38.179 --> 00:40:39.120]  How can we help Ron Paul?
[00:40:39.800 --> 00:40:43.902]  The next debate that we are officially in will be August the 5th.
[00:40:43.902 --> 00:40:50.866]  There's going to be a special edition of ABC's This Week with George Stephanopoulos, so it's going to be Sunday morning, August the 5th.
[00:40:50.866 --> 00:40:55.229]  The way to keep helping Ron Paul is to keep sending all the money that you can afford to.
[00:40:55.229 --> 00:41:03.213]  These things are expensive and we're doing well financially, but we need to start buying some media buys and producing some commercials.
[00:41:03.213 --> 00:41:07.135]  Also, we're going to continue to do as much as we can with the internet through our YouTube channel.
[00:41:07.575 --> 00:41:09.376]  I think it's the most important thing.
[00:41:09.376 --> 00:41:20.503]  And just continue your online support with the blogs, with emailing reporters, with writing in to your local newspapers about Ron and about why you support him.
[00:41:20.503 --> 00:41:27.047]  Jesse Benton, Press Secretary, the head of media operations for the presidential campaign for Ron Paul.
[00:41:27.047 --> 00:41:30.829]  Have you seen the Washington Post article admitting that Ron Paul is very strong?
[00:41:32.233 --> 00:41:33.294]  Which article was that?
[00:41:33.294 --> 00:41:36.336]  I just saw one they wrote on our New Hampshire coordinator yesterday.
[00:41:36.336 --> 00:41:37.136]  It's a brand new one.
[00:41:37.136 --> 00:41:40.658]  I know there's so much coming out you can't keep track of it all because you're dealing with the media.
[00:41:40.658 --> 00:41:45.641]  But I mean they are admitting that he is now what they're calling a very powerful dark horse.
[00:41:46.619 --> 00:41:48.720]  Well, I think that's absolutely correct.
[00:41:48.720 --> 00:41:55.602]  I would say that we still have to wear the Dark Horse mantra, because of our lack of access to tens of millions of dollars.
[00:41:55.602 --> 00:42:03.944]  But I think we are a powerful Dark Horse, and I think we're knocking right on the door, and I think we've got some of the quote-unquote top-tier candidates pretty nervous.
[00:42:06.451 --> 00:42:09.433]  What type of coverage did the congressman get last night?
[00:42:09.433 --> 00:42:15.477]  Because I need the specifics, as you were there, you were watching it all happen.
[00:42:15.477 --> 00:42:27.284]  We went into the spin room, which is apparently where your gentleman had some trouble right outside of, but went into the spin room and it's hard to tell, you know, because I try to collect cards from everyone that talks to Ron.
[00:42:27.284 --> 00:42:32.528]  There was a lot of alternative media, some general mainstream media, cameras, blogs,
[00:42:33.613 --> 00:42:36.794]  And he was probably getting the most attention of anybody in there.
[00:42:36.794 --> 00:42:40.936]  We were just kind of swamped by, engulfed in a circle of reporters.
[00:42:40.936 --> 00:42:42.257]  That was very good.
[00:42:42.257 --> 00:42:51.001]  This morning he went on Judge Napolitano's radio show, and then tonight he's going to be the lead on the Tucker Carlson show on MSNBC.
[00:42:51.001 --> 00:42:54.282]  He's got talking to some other major print reporters.
[00:42:54.282 --> 00:42:59.384]  There's going to be a major New York Times article, New York Times Magazine, coming out in about 10 days.
[00:42:59.384 --> 00:43:00.585]  But he was not given
[00:43:04.607 --> 00:43:07.148]  Post coverage by the big networks.
[00:43:07.148 --> 00:43:09.288]  That is outrageous.
[00:43:09.288 --> 00:43:11.209]  No, it wasn't for lack of trying.
[00:43:11.209 --> 00:43:15.151]  I tried to pin them down and we couldn't get that.
[00:43:15.151 --> 00:43:17.071]  Now they know he's the hot ticket.
[00:43:17.071 --> 00:43:20.813]  They know that's what the people want and they know they keep giving him FaceTime.
[00:43:20.813 --> 00:43:21.513]  It's over.
[00:43:21.513 --> 00:43:23.154]  He's going to win the nomination.
[00:43:23.154 --> 00:43:31.737]  Jesse, I'm going to let you go in just a minute and I appreciate all your time and I want to get you and the campaign chairman and the congressman back up in the next two to three weeks.
[00:43:32.077 --> 00:43:37.941]  Or anytime you want to pop in with an announcement or if you need support or need to rally the troops in any way with our audience.
[00:43:37.941 --> 00:43:38.982]  And again, we're honored to have you.
[00:43:38.982 --> 00:43:42.605]  We're all praying for you and the Congressman and the whole team.
[00:43:42.605 --> 00:43:48.149]  Just to give you details, an Infowars.com reporter was in and he's on the line right now.
[00:43:48.149 --> 00:43:49.990]  I'm going to bring him up after you're gone.
[00:43:49.990 --> 00:43:50.591]  He was there.
[00:43:51.357 --> 00:43:57.679]  He just confronted Giuliani about some of his actions on 9-11, where Giuliani said he got word the towers were going to fall.
[00:43:57.679 --> 00:43:58.639]  He told Peter Jennings that.
[00:43:58.639 --> 00:43:59.860]  We have the video.
[00:43:59.860 --> 00:44:02.040]  We talked to Giuliani a week ago about this.
[00:44:02.040 --> 00:44:03.761]  He denied he ever said it.
[00:44:03.761 --> 00:44:05.201]  Now we have the interview.
[00:44:05.201 --> 00:44:10.423]  They went back and talked to his campaign people and said, hey, you said this, and they just freaked out and said, get away from me.
[00:44:10.423 --> 00:44:14.664]  And the police ran up and arrested our reporter and then threatened to charge him.
[00:44:14.664 --> 00:44:15.464]  I'm not joking.
[00:44:15.464 --> 00:44:16.845]  They said with espionage.
[00:44:18.065 --> 00:44:21.987]  Does this sound like America to you when he had official CNN press passes?
[00:44:21.987 --> 00:44:38.113]  I have not seen anything other than your report at this point right now, so for me to comment too strongly would be inappropriate, but I am very much looking forward to seeing these videos up on YouTube and getting a little bit of information, because on first sniff, this just stinks.
[00:44:38.573 --> 00:44:40.434]  And I can't wait to see a little bit more.
[00:44:40.434 --> 00:44:47.856]  And if it's anything like the reports are right now, then the American people need to take a real strong look at this.
[00:44:47.856 --> 00:44:48.276]  All right.
[00:44:48.276 --> 00:44:50.316]  Jesse Benton, thank you for all the time.
[00:44:50.316 --> 00:44:51.917]  We'll talk to you soon, my friend.
[00:44:51.917 --> 00:44:53.137]  Thank you, Alex.
[00:44:53.137 --> 00:44:54.337]  There goes Jesse Benton.
[00:44:54.337 --> 00:44:58.739]  He is the media coordinator, the head of the media operations for President Ron Paul 2008.
[00:44:58.739 --> 00:45:02.060]  Congresswoman's run for the presidency.
[00:45:05.189 --> 00:45:11.795]  Going back to Matt Lepacek and of course Luke Radowski, and I'm going to keep you guys into the next hour.
[00:45:11.795 --> 00:45:13.336]  I appreciate you all holding.
[00:45:13.336 --> 00:45:20.862]  Had really no sleep driving back the four hours from New Hampshire to New York, Manhattan, where they live.
[00:45:20.862 --> 00:45:23.784]  They're at Luke's apartment right now.
[00:45:23.784 --> 00:45:32.031]  Matt, please continue with what happened once they put you in handcuffs, the stepping on the camera, the rest of it, where that went from there.
[00:45:32.031 --> 00:45:32.752]  All right.
[00:45:33.334 --> 00:45:38.203]  So, um, they pretty much, they put me, you know, they bend you over the police car, right?
[00:45:38.203 --> 00:45:41.729]  Made me sit there bent over the police car for three minutes and so I look like an idiot.
[00:45:42.668 --> 00:45:48.130]  All right, and they put me into the back of the police car waiting around for 10-15 minutes because no one knew what was going on.
[00:45:48.130 --> 00:45:49.671]  I didn't know what I was being charged with.
[00:45:49.671 --> 00:45:51.131]  I was never told what I was charged with.
[00:45:51.131 --> 00:45:52.652]  Yeah, they had to find somebody.
