[00:00.000 --> 00:17.000]  Music
[40:56.000 --> 40:58.000]  That clip's coming up next segment as well.
[40:58.000 --> 41:04.000]  But first, ladies and gentlemen, we're in a total war. I'm totally committed to you.
[41:04.000 --> 41:09.000]  We got products you need, the very best supplements, the very best quality.
[41:09.000 --> 41:14.000]  We had the biggest sales ever in our history that just ended.
[41:14.000 --> 41:21.000]  But ladies and gentlemen, we have several new specials and I just went over with Tim before the show
[41:21.000 --> 41:25.000]  and I did him with him and he had him in a folder and I've got the old specials here.
[41:25.000 --> 41:30.000]  So I tried the best I can, but anyways, I'll just hire five people to do that.
[41:30.000 --> 41:36.000]  We have immune wall 25% off. We have alpha power 50% off.
[41:36.000 --> 41:43.000]  And we have the real red pill, 50% off. Info wars life, essential pack, 50% off.
[41:43.000 --> 41:48.000]  Secret 12, the super high quality, vitamin B12, survival shield X2, the good halogen.
[41:48.000 --> 41:52.000]  Find out about why that's so key. Now IQs get lowered when you don't have it.
[41:52.000 --> 41:57.000]  And then of course we have super male vitality, 50% off.
[41:57.000 --> 42:03.000]  These are all about to sell out. I had to end all the other specials because they had sold out the other dozens of items
[42:03.000 --> 42:07.000]  so they were close to selling out because again, we're getting rid of the extra stock we had for the new year
[42:07.000 --> 42:11.000]  before new stuff comes in. These are great, amazing best selling products.
[42:11.000 --> 42:16.000]  You really ought to try alpha power blowing people's socks off right now. X2, all of it.
[42:16.000 --> 42:25.000]  But bottom line, infowarstore.com, infowarslife.com, or triple eight, two five, three, three one, three nine.
[42:25.000 --> 42:29.000]  Triple eight, two five, three, three one, three nine.
[42:29.000 --> 42:33.000]  We can call, tell you about all the other specials, you name it. And these are great products you need
[42:33.000 --> 42:37.000]  and we need to every day crack the nut to fund this operation because we're not funded by globalists.
[42:37.000 --> 42:41.000]  They're trying to shut us down every front. But just commit today, infowarsstore.com,
[42:41.000 --> 42:47.000]  brain force, alpha power, cell force, the high quality fluoride free toothpaste, four to five o'clock little silver and iodine.
[42:47.000 --> 42:49.000]  It's all there, super blue.
[42:49.000 --> 42:54.000]  infowarsstore.com, infowarslife.com, additional 10% off, you sign up for auto ship.
[42:54.000 --> 42:58.000]  Some of these are lost leaders. Thank you all for making this possible.
[42:58.000 --> 43:01.000]  Introducing cell force by infowarslife.
[43:01.000 --> 43:05.000]  Cell force focuses on mitochondria efficiency and protection.
[43:05.000 --> 43:11.000]  Mitochondria produce over 95% of your energy. They are your body's cellular engines.
[43:11.000 --> 43:16.000]  Cell force helps promote your cellular energy production by supporting mitochondria,
[43:16.000 --> 43:22.000]  much like a cellular engine overhaul because when your mitochondria don't run at 100% efficiency,
[43:22.000 --> 43:25.000]  then they start producing reactive oxygen species.
[43:25.000 --> 43:30.000]  Top scientists agree that aging is most likely caused by cellular damage,
[43:30.000 --> 43:33.000]  resulting from these reactive oxygen species.
[43:33.000 --> 43:38.000]  The antioxidants found in cell force are some of the most powerful available on the market.
[43:38.000 --> 43:46.000]  The stronger the antioxidant, the better its ability to scavenge for these reactive oxygen species and other free radicals.
[43:46.000 --> 43:51.000]  Boost, protect and adapt with cell force from infowarslife.
[43:51.000 --> 43:58.000]  Head to infowarslife.com or call 1-888-253-3139.
[43:58.000 --> 44:01.000]  Matt and Ohio, you're on the air. Another Matt, go ahead.
[44:01.000 --> 44:06.000]  Yeah, hey listen, I just wanted to say real quick, I'm a long time listener of InfoWars
[44:06.000 --> 44:11.000]  and I just wanted to say that the t-shirts that you guys are offering are absolutely fantastic
[44:11.000 --> 44:16.000]  and that really is a great way to deal with this battle in the InfoWars.
[44:16.000 --> 44:23.000]  It might seem like a simple thing, but they particularly these slogan t-shirts that you guys got up right now are absolutely amazing.
[44:23.000 --> 44:29.000]  Well thank you, my favorite new one is the Don't Tread on Me, but said it says Won't Tread on Me
[44:29.000 --> 44:35.000]  and it's a big day glow snake, Gadsden snake, and then it's got the American flag, InfoWars.com on the right arm.
[44:35.000 --> 44:41.000]  I mean that's a great way just to meet like-minded people and spread the word and also exercise free speech.
[44:41.000 --> 44:49.000]  And the newest one is Trigger Warning t-shirt. Trigger Warning t-shirt, which is the symbol of a trigger with a yield sign
[44:49.000 --> 45:15.000]  and then InfoWars.com on the back, that is the new shirt of the mind available exclusively at InfoWars.com.
[45:15.000 --> 45:21.000]  Prepare this groundbreaking toothpaste with the Super Blue Fluoride Free Mouthwash and Super Charge Your Oral Health.
[45:21.000 --> 45:28.000]  Our amazing mouthwash features natural oils and ancient ingredients used since Aboriginal and Biblical times.
[45:28.000 --> 45:35.000]  Instead of containing fluoride, our Super Blue line is floated with a good halogen iodine and an array of other beneficial compounds
[45:35.000 --> 45:38.000]  that have been hand selected for their oral health benefits.
[45:38.000 --> 45:44.000]  Super Blue Fluoride Free Mouthwash and Toothpaste are the first and only to contain all of these natural ingredients.
[45:44.000 --> 45:47.000]  Xylitol, Nano Silver and Iodine.
[45:47.000 --> 45:51.000]  Notice the difference with our Super Blue Fluoride Free products.
[45:51.000 --> 45:58.000]  Refresh your breath and invigorate your oral health routine at InfoWars.com.
[45:58.000 --> 46:06.000]  Introducing Fluorolife, the new probiotic line developed exclusively by InfoWars Life after years of research on the human microbiome.
[46:06.000 --> 46:08.000]  Not all probiotics are made the same.
[46:08.000 --> 46:17.000]  Fluorolife probiotics use a unique targeted delivery system that bypasses the stomach and releases directly into the intestines for maximum effect.
[46:17.000 --> 46:26.000]  This is critical because stomach acid kills most probiotics, so if you don't have a targeted delivery probiotic, then you're cheating your gut health and your wallet.
[46:26.000 --> 46:33.000]  Fluorolife supports your body's core, where you need it most, including digestion, regularity, immunity, the gut lining and metabolism.
[46:33.000 --> 46:42.000]  Did you know that over 80% of your immune system is located in your gut? That's why increasing gut probiotic levels is so important for overall health.
[46:42.000 --> 46:50.000]  Fluorolife is sold as a 15 billion probiotic for everyday maintenance care and a 50 billion probiotic for a 30 day advanced gut restoration program.
[46:50.000 --> 47:05.000]  Head to InfoWarsLife.com to pick up your bottle of Fluorolife probiotics today. That's InfoWarsLife.com.
[47:20.000 --> 47:36.000]  Ladies and gentlemen, Alex Jones here back live and I'm really angry. I'm so angry I'm being a little bit of a jerk on air to the crew and I apologize for that.
[47:36.000 --> 47:45.000]  We're under assault, man. I deal with them in fake quotes and fake stories and fake sources all the time in the news.
[47:45.000 --> 47:50.000]  And it doesn't even make me mad that they're saying lies about me. It doesn't hurt me because everybody knows what scum they are.
[47:50.000 --> 48:06.000]  It's that they're such trash and they're getting worse and worse and worse and they're all smiley face little jerks like this weenie, this wimp governor saying he'll physically assault the president.
[48:06.000 --> 48:19.000]  It's incredible. And then you notice how F. Lee Bailey, back on the O.J. Simpson trial, 40 plus times said the n-word just like they're saying all these cuss words and saying how dare the president do this and he's so racist and by this he's racist.
[48:19.000 --> 48:27.000]  When the president says he didn't do it and there's no proof and they're known liars, it's meant to manipulate people psychologically.
[48:27.000 --> 48:36.000]  And it shows they're getting crazier and crazier and now when you see CNN or MSNBC or even broadcast, ABC or CBS start cussing.
[48:36.000 --> 48:41.000]  Oh, but see the president did it so now they can, but he didn't.
[48:41.000 --> 48:53.000]  And it just shows you there's nothing they won't do to try to stop the recovery and the fact that black unemployment is the lowest it's ever been and that Trump is delivering on every front.
[48:53.000 --> 48:54.000]  They don't want it.
[48:54.000 --> 48:59.000]  There's the Washington Post. Again, Jeff Bezos is who put this out, should have said that up front.
[48:59.000 --> 49:05.000]  Jeff Bezos, the richest man in the world who thinks he owns America and has horrible slave-like conditions at his facilities and factories.
[49:05.000 --> 49:07.000]  He's got factories too.
[49:07.000 --> 49:16.000]  He had his people in his $600 million CIA contract at the Washington Post said, quote, we're having all these people from crap old countries come here.
[49:16.000 --> 49:23.000]  Trump said, according to these people referring to African countries and Haiti, he then suggested that the United States and it went on.
[49:23.000 --> 49:28.000]  Get things from quote, the last country that came to visiting.
[49:28.000 --> 49:40.000]  This is the Washington Post caught publishing fake story after fake story after fake story that a guy who makes over a billion dollars every two days.
[49:40.000 --> 49:45.000]  Just what he keeps he's every two days Bezos gets a billion dollars richer.
[49:45.000 --> 49:55.000]  Couple days ago was four billion. Now it's up to like what what what it was it was 104 billion. Now it's 107 billion.
[49:55.000 --> 49:57.000]  And then Trump doesn't want to screw you over.
[49:57.000 --> 50:09.000]  So this rich jerk this this this filth Bezos who classically can't even look you straight in the eye will sit there and do this to us through that organ.
[50:09.000 --> 50:15.000]  That's who Trump's fighting for us and it makes me mad. It makes me want to come to his aid makes me get angry.
[50:15.000 --> 50:20.000]  It makes me want to stand up because I can see what they're doing and so can you trying to rob us of our country.
[50:20.000 --> 50:24.000]  This is a war. You've got to get politically aggressive.
[50:24.000 --> 50:27.000]  You've got to start your own media. You've got to support media.
[50:27.000 --> 50:32.000]  You've got to support broadcasts that tell the truth.
[50:32.000 --> 50:36.000]  Why do they hate us so much because we cut and dry show what they're doing.
[50:36.000 --> 50:45.000]  So again here's Jim Acosta recycling another fake quote out of context that Trump said hey we got to vet people.
[50:45.000 --> 50:50.000]  A lot of good people come in from Mexico but a lot of criminals a lot of bad people and the headline.
[50:50.000 --> 50:54.000]  Trump says all Mexicans are criminals. It doesn't exist.
[50:54.000 --> 51:02.000]  Is there a quote of me anywhere on video or audio or text saying that there are Martian slave children on Mars.
[51:02.000 --> 51:06.000]  They never said it. They just say I said it. Total frauds.
[51:06.000 --> 51:10.000]  Think of how they're your enemy. Think of how they prey on you.
[51:10.000 --> 51:15.000]  How they've captured the country and how they're pissed it's coming back. Does that make you upset.
[51:15.000 --> 51:20.000]  Don't believe anything they say. It's incredible.
[51:20.000 --> 51:24.000]  But more than that everything they support go against it. That's what you know.
[51:24.000 --> 51:28.000]  And you said they're analyze their lies all day. It's what we do.
[51:28.000 --> 51:33.000]  But Acosta first says oh just like you know he said everybody coming in criminals she didn't say.
[51:33.000 --> 51:40.000]  And then he goes on to his new lie saying it building it up and then we bleep it out because we're not allowed to do what he does.
[51:40.000 --> 51:46.000]  He's a liberal fake news liar. We'll get FCC fines if we play it so we're not going to but here it is.
[51:46.000 --> 51:51.000]  Jim Shudo was saying with the president talking about immigrants coming from Mexico being rapists and criminals.
[51:51.000 --> 51:59.000]  And now this comment the president referring to Haiti and countries in Africa as being and I noticed you Wolf you hesitated to use that word.
[51:59.000 --> 52:07.000]  I hesitate to use it myself as an S hole or hole is what the word that the Washington Post is quoting the president is saying.
[52:07.000 --> 52:15.000]  I think Wolf what we have to come to grips with and I almost have to think back to the day when we were at Trump Tower when the president was commenting on Charlottesville
[52:15.000 --> 52:21.000]  and he was saying that there are very fine people on both sides saying that they're very fine people among the white supremacists in the Nazis.
[52:21.000 --> 52:28.000]  Is that the president United States just seems to have a problem here Wolf in this area and we can tiptoe around.
[52:28.000 --> 52:35.000]  No he said there were people out demonstrating there was media on both sides it was good people as bad people were bad people on both sides.
[52:35.000 --> 52:38.000]  Which is totally true he had states rights people all that out there.
[52:38.000 --> 52:46.000]  Again these are the race baiters invoking this the known liar Acosta who's been caught lying so many times it's just insane.
[52:46.000 --> 52:55.000]  Let's play Al Sharpton the super race pimp you know Annie Semite you name it says it's a racial slur.
[52:55.000 --> 53:02.000]  And again this is last night today this afternoon they're still running the same stuff most of the time they don't even say the president denied it.
[53:02.000 --> 53:05.000]  They just that's another form of fake news here it is.
[53:05.000 --> 53:15.000]  You got this flexible definition about what a racist is who do you have to spray paint the N word in the Oval Office or have a hooded in the Lincoln.
[53:15.000 --> 53:18.000]  Buddy you're the race manor from the Democratic Party that controls people through race.
[53:18.000 --> 53:21.000]  Let's get that straight back to start the races.
[53:21.000 --> 53:34.000]  If you advocate everything whites only bring me the Norwegians bring me this or that and disparage at every opportunity whether Charlottesville whether it's immigration policy.
[53:34.000 --> 53:36.000]  Every opportunity.
[53:36.000 --> 53:50.000]  They misrepresent on every front misrepresent on every front on every front never any proof never any reality just this grandstanding by these scumbags that perch on top of political system.
[53:50.000 --> 53:52.000]  That's another crap.
[53:52.000 --> 53:59.000]  I got this Don Lemon calls Trump a racist that the race baiting Don Lemon.
[53:59.000 --> 54:01.000]  Just as bad as Oprah Winfrey.
[54:01.000 --> 54:03.000]  Let's hear from no ratings lemon here he is.
[54:03.000 --> 54:08.000]  The president of the United States is racist.
[54:08.000 --> 54:10.000]  All of us already knew that.
[54:10.000 --> 54:19.000]  Today, Don Lemon is a congenital liar in love with himself that spews race division garbage all day to turn us against each other.
[54:19.000 --> 54:25.000]  Don Lemon works for the globalist that don't want black unemployment to be the lowest it's ever been within one year.
[54:25.000 --> 54:28.000]  They don't like the fact that we're going to have prosperity.
[54:28.000 --> 54:30.000]  This is literally a parasite.
[54:30.000 --> 54:33.000]  Let me translate that for you for Don Lemon there it is.
[54:33.000 --> 54:42.000]  President Trump talking with lawmakers in the Oval Office about immigrants from Haiti from El Salvador and Africa said and I quote I'm here.
[54:42.000 --> 54:45.000]  But you know who he did say he would welcome here.
[54:45.000 --> 54:50.000]  He said the US should bring in more people from countries like Norway.
[54:50.000 --> 54:56.000]  And CNN is told that he went on to say why do we need more Haitians take them out.
[54:56.000 --> 55:00.000]  Those comments are frankly disgusting.
[55:00.000 --> 55:04.000]  There's other language I'd like to use but we are on television.
[55:04.000 --> 55:06.000]  But you know what?
[55:06.000 --> 55:07.000]  They're not shocking.
[55:07.000 --> 55:09.000]  Not even really surprising.
[55:09.000 --> 55:13.000]  We had to bleep the cussing so radio stations missed 10 seconds of that.
[55:13.000 --> 55:21.000]  Again this is they go now let's put out a false quote because they didn't buy the Haiti thing two weeks ago saying all the Haitians have HIV.
[55:21.000 --> 55:22.000]  That was fake.
[55:22.000 --> 55:23.000]  Have AIDS.
[55:23.000 --> 55:28.000]  So let's just start using cuss words to get people's attention and maybe that'll get them to buy into it.
[55:28.000 --> 55:30.000]  And it's total FD Bailey.
[55:30.000 --> 55:32.000]  So I'm going to play this only part of it.
[55:32.000 --> 55:35.000]  There's five minutes of it of FD Bailey.
[55:35.000 --> 55:39.000]  And the jury, the black, mainly black jury said this is why they went ahead and let OJ go.
[55:39.000 --> 55:41.000]  Now they know most of them said they were wrong.
[55:41.000 --> 55:47.000]  A white guy pointing at them saying N word over and over and over again to manipulate just like they're using cuss words now.
[55:47.000 --> 55:52.000]  And you know, you know, because now they're saying he called black people bleep holes.
[55:52.000 --> 55:55.000]  When you can admit a lot of these terrible countries are hell holes.
[55:55.000 --> 55:56.000]  They're not just crap holes.
[55:56.000 --> 55:57.000]  But does that mean you hate the people?
[55:57.000 --> 55:59.000]  No, you're like, I don't want to move to Haiti.
[55:59.000 --> 56:01.000]  It's a, you know what hole, but does it matter?
[56:01.000 --> 56:03.000]  Trump says he didn't even say it.
[56:03.000 --> 56:07.000]  Let's go ahead and continue with let's play the FD Bailey piece.
[56:07.000 --> 56:08.000]  Here it is.
[56:08.000 --> 56:15.000]  But when you see a nigger driving with a white woman, you pull them over.
[56:15.000 --> 56:17.000]  No.
[56:17.000 --> 56:23.000]  Do you recall anyone asking you if you didn't have a reason to pull them over?
[56:23.000 --> 56:26.000]  What would you do?
[56:26.000 --> 56:29.000]  I don't recall anybody ever asked me that question, sir.
[56:29.000 --> 56:33.000]  Do you ever make the statement that if you needed a reason, you would find one?
[56:33.000 --> 56:34.000]  No.
[56:34.000 --> 56:35.000]  Okay.
[56:35.000 --> 56:41.000]  Thanks paragraph.
[56:41.000 --> 56:47.000]  Did you say at any time in that recruiting station in the presence of any female, including Kathleen Bell,
[56:47.000 --> 56:53.000]  that you'd like nothing more than to see all niggers gathered together and killed?
[56:53.000 --> 57:02.000]  No.
[57:02.000 --> 57:12.000]  Are you aware, bottom of the page, of any complaint that was brought to the LAPD by this individual?
[57:12.000 --> 57:13.000]  I'm not aware of any investigation.
[57:13.000 --> 57:14.000]  That's enough.
[57:14.000 --> 57:15.000]  It goes on for four more minutes.
[57:15.000 --> 57:17.000]  We're going to post it to infowars.com.
[57:17.000 --> 57:22.000]  That's exactly what's going on here.
[57:22.000 --> 57:28.000]  And so the Washington Post is literally a globalist enemy organ,
[57:28.000 --> 57:33.000]  an ally with the Communist Chinese owned by Bezos who gets taxpayer money on every order you make,
[57:33.000 --> 57:38.000]  total scam artist, literally trying to cause a race war in America
[57:38.000 --> 57:43.000]  and bring down the recovery and blacks having the biggest economic boom they've ever had.
[57:43.000 --> 57:48.000]  That's what they're going to hurt black people.
[57:48.000 --> 57:59.000]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great tasting multivitamin formula available.
[57:59.000 --> 58:10.000]  Vitamin mineral fusion drink mix at infowarslife.com is loaded with a full month supply of essential vitamins, minerals and amino acids that your body absolutely needs.
[58:10.000 --> 58:18.000]  In the history of infowars life, we've brought out a lot of amazing products like Survival Shield X2, SuperMail Vitality and so many others,
[58:18.000 --> 58:24.000]  with its unique delivery system and proprietary manufacturing process designed for maximized effects.
[58:24.000 --> 58:30.000]  This formula is the platinum standard of multivitamin mineral products, and this part is most important.
[58:30.000 --> 58:37.000]  The ingredients in vitamin mineral fusion are either plant derived or of the highest quality lab standard.
[58:37.000 --> 58:42.000]  That means it's clean, that means it's pure, and rest secured, you're finding the tip of the spear in the info war.
[58:42.000 --> 59:10.000]  That's infowarslife.com and vitamin mineral fusion. Take action now before we sell out.
[59:12.000 --> 59:19.000]  Without the crash, Rain Force Plus is the next generation of advanced neural activation and new tropics.
[59:19.000 --> 59:28.000]  And now we've added a brand new ingredient called black pepper fruit extract that gives you an added kick.
[59:28.000 --> 59:41.000]  Other ingredients include vitamin B12 and neurological tonic and cognitive enhancers that will allow you to flip the switch and supercharge your state of mind.
[59:41.000 --> 59:52.000]  It's the real deal, Brain Force Plus. Secure your bottle right now at infowarstore.com.
[59:52.000 --> 01:00:09.000]  You're listening to the Alex Jones show.
[01:00:09.000 --> 01:00:18.000]  Today, from the infowars.com studios, it's Alex Jones.
[01:00:18.000 --> 01:00:24.000]  So here's everything you need to know about SH, you know what, T-gate, crap gate.
[01:00:24.000 --> 01:00:30.000]  It's about fake news, and if we got out in front of this and exposed the history of this and the mechanics behind it,
[01:00:30.000 --> 01:00:37.000]  it will just be one more nail in the coffin of MSM and their entire fake news system.
[01:00:37.000 --> 01:00:42.000]  Remember, two weeks ago they said that Trump in a meeting said that all Haitians have AIDS.
[01:00:42.000 --> 01:00:47.000]  No proof. That didn't work. It went away. They went, wait a minute.
[01:00:47.000 --> 01:01:00.000]  Let's say that he said Haiti and other African countries, even though Haiti's in the Caribbean, they said Haiti and other African countries are SH, you know what, T-holes.
[01:01:00.000 --> 01:01:07.000]  Why don't we bring people here from the nation like you just met with a Northern European leader?
[01:01:07.000 --> 01:01:16.000]  And you can see how they then rolled it out and then used the SHIT on air to elicit an emotional response,
[01:01:16.000 --> 01:01:23.000]  which F. Lee Bailey and many other lawyers in the OJ Simpson trial admitted that they were going to have Johnny Cochran do it,
[01:01:23.000 --> 01:01:30.000]  and Johnny Cochran said, listen, I'm black. That won't freak him out. A brother, in his words, using the N-word.
[01:01:30.000 --> 01:01:34.000]  Because we've taken that term and turned it around. You need to do it.
[01:01:34.000 --> 01:01:40.000]  And they sent out, and he agreed, they sent out F. Lee Bailey, known corrupt lawyer.
[01:01:40.000 --> 01:01:49.000]  They'll pay big fines, you name it, to go in there and use the N-word 40-plus times to project that onto the whole investigation
[01:01:49.000 --> 01:01:54.000]  so that OJ would get off, and it was successful. So that's what this whole exercise is,
[01:01:54.000 --> 01:02:00.000]  is trying to also change the subject from Shadow Bandgate, that was the number one story of today,
[01:02:00.000 --> 01:02:04.000]  Twitter going involved in huge amounts of censorship.
[01:02:04.000 --> 01:02:08.000]  So they're desperate right now, ladies and gentlemen, and they don't want the president to go,
[01:02:08.000 --> 01:02:12.000]  oh yeah, DACA, let's try to be friendly, let's work something out. They want to take that away.
[01:02:12.000 --> 01:02:18.000]  Well, acting like they were his friend, I said watch the big attacks coming.
[01:02:18.000 --> 01:02:26.000]  So that's the real key news here, and remember, the Clintons stole 99% of the money that came in from Haiti.
[01:02:26.000 --> 01:02:30.000]  They set up a system to control it where they got the money from thousands of charities.
[01:02:30.000 --> 01:02:36.000]  They and their organization got caught shipping little Haitian kids out for all sorts of horrible stuff.
[01:02:36.000 --> 01:02:43.000]  Associated Press investigation. Even the Huffington Post says the Clinton Bush Haiti fund is lying to you.
[01:02:43.000 --> 01:02:49.000]  It's a fact. So robbing them and killing a bunch of black people, that's not bad.
[01:02:49.000 --> 01:02:55.000]  But an imaginary quote that the president says is fake about places being crap holes, which they are crap holes.
[01:02:55.000 --> 01:03:00.000]  People that live there will tell you they're crap holes. They're hell holes.
[01:03:00.000 --> 01:03:05.000]  They turn it around. So here's a little compilation of some of F. Lee Bailey.
[01:03:05.000 --> 01:03:14.000]  You use the word nigger in describing people. Presently. Yeah. Oh, no, sir.
[01:03:14.000 --> 01:03:17.000]  You mean if you called someone a nigger, you have forgotten it?
[01:03:17.000 --> 01:03:27.000]  I want you to assume that perhaps at some time, since 1985 or 6, you addressed a member of the African American race as a nigger.
[01:03:27.000 --> 01:03:37.000]  And you say on your oath that you have not addressed any black person as a nigger or spoken about black people as niggers in the past 10 years, detective Furman.
[01:03:37.000 --> 01:03:49.000]  Did you say while in the recruiting station at any time during those years that when you see a nigger driving with a white woman, you pull them over?
[01:03:49.000 --> 01:03:51.000]  No.
[01:03:51.000 --> 01:04:03.000]  Did you say at any time in that recruiting station in the presence of any female, including Kathleen Bell, that you'd like nothing more than to see all niggers gathered together and killed?
[01:04:03.000 --> 01:04:06.000]  I can't listen to this anymore. Turn it off.
[01:04:06.000 --> 01:04:09.000]  It doesn't mean there aren't racist black people out there that I don't like.
[01:04:09.000 --> 01:04:12.000]  There are a lot of great black people, a lot of great white people you name it out there.
[01:04:12.000 --> 01:04:18.000]  I'm not going to lower myself to feel powerful to the level of engaging in this as a white person.
[01:04:18.000 --> 01:04:21.000]  And just like the racist whites or racist blacks, you name it.
[01:04:21.000 --> 01:04:31.000]  But again, what you've seen with this whole fake quote of the president, which he's denied, then now they're saying, oh, he's calling black people crap holes.
[01:04:31.000 --> 01:04:39.000]  So they're now even extrapolating out the fakeness and saying the cuss words on TV to elicit an emotional response to manipulate you.
[01:04:39.000 --> 01:04:42.000]  And it just shows there's nowhere they won't go.
[01:04:42.000 --> 01:04:49.000]  There's no low that they won't plumb. These people are committed and they're not giving up.
[01:04:49.000 --> 01:04:52.000]  And the fight to restore the republic has just begun.
[01:04:52.000 --> 01:04:57.000]  And the victories we've had are sweet, but they're going to be so much sweeter when we finally end these people.
[01:05:00.000 --> 01:05:07.000]  Proper B vitamin intake is essential to keep the body functioning at optimum levels, up, up, up, up, optimum levels.
[01:05:07.000 --> 01:05:12.000]  With our modern diets, it can be hard to get the recommended amount of B vitamins we need every day.
[01:05:12.000 --> 01:05:16.000]  Up, up, up, up, optimum levels. B vitamins we need every day.
[01:05:16.000 --> 01:05:21.000]  Secret 12 combines two bioactive forms of vitamin B12 for optimal absorption.
[01:05:21.000 --> 01:05:23.000]  Up, up, up, up, up, up, optimal absorption.
[01:05:23.000 --> 01:05:29.000]  Being deficient in B vitamins can cause fatigue, depression, poor memory and lethargy.
[01:05:29.000 --> 01:05:32.000]  Secret 12. Up, up, up, up, up, optimal absorption.
[01:05:32.000 --> 01:05:37.000]  B vitamins help the body convert food into energy by supporting your inner cellular processes.
[01:05:37.000 --> 01:05:42.000]  B vitamins are also essential for the optimal functioning of the brain and nervous system.
[01:05:42.000 --> 01:05:44.000]  Up, up, up, up, up, optimum levels.
[01:05:44.000 --> 01:05:49.000]  Secret 12 is an easy way to increase your vitamin B12 intake.
[01:05:49.000 --> 01:05:54.000]  Head to infowarslife.com and support optimal brain and body function with Secret 12.
[01:05:54.000 --> 01:06:09.000]  That's infowarslife.com.
[01:06:09.000 --> 01:06:17.000]  Waging war on corruption, it's Alex Jones.
[01:06:17.000 --> 01:06:28.000]  New lows for the corporate horror media. Continually putting out fake quotes, continually putting out fake stories, continually lying on every front you can imagine.
[01:06:28.000 --> 01:06:33.000]  On purpose. I mean, when they come out and say, Flynn's flipped.
[01:06:33.000 --> 01:06:39.000]  He admits they were Russian agents controlled by the Kremlin. He met with them during the campaign. They know that's all fake.
[01:06:39.000 --> 01:06:44.000]  And then hours later, oh, we're not sure. Oh, it was a minor mistake. They think you're not paying attention.
[01:06:44.000 --> 01:06:54.000]  Just like, oh, the Haitians all have AIDS. He said, then it's not true. Well, let's just add a cuss word in there and air that and make it.
[01:06:54.000 --> 01:07:05.000]  Make it try to fly. And you know, they're got all the Dovey software that anybody could buy until they pulled it off the market for a couple of thousand dollars and take whatever they want and put out fake quotes for the president.
[01:07:05.000 --> 01:07:13.000]  But they pulled that off the market last year because they try to think and what's going to happen to us when everybody can put out fake audio of whoever they want.
[01:07:13.000 --> 01:07:21.000]  We won't be able to put out fake audio on Trump and others. And then people will know, oh, that's a computer program.
[01:07:21.000 --> 01:07:26.000]  And the computer programmers will be able to study the wave files and be able to tell their fake or not.
[01:07:26.000 --> 01:07:33.000]  And they're like, well, we'll have to release this later, not right now. I mean, you can see the thinking behind all of this.
[01:07:33.000 --> 01:07:38.000]  And you know, the next shoe to drop is that they're going to come out and say that he hates black people.
[01:07:38.000 --> 01:07:43.000]  They've already said that, but they're going to try to have witnesses and they're going to use the N word.
[01:07:43.000 --> 01:07:51.000]  There's really no end to this. And notice it extracts from the best stock market ever the record low black unemployment record low unemployment.
[01:07:51.000 --> 01:07:59.000]  Thousands of new companies starting millions of new jobs, huge tax cuts, huge bonuses, things roaring back.
[01:07:59.000 --> 01:08:07.000]  The Chinese in a trade war, lowering their taxes to zero on corporations trying to keep our factories and jobs over there and to keep our money over there.
[01:08:07.000 --> 01:08:24.000]  Just our money that all goes there. And then the enemy media that's so committed to bringing down this country, they come back like a bat out of hell with a new story.
[01:08:24.000 --> 01:08:32.000]  And I was watching the news last night this morning and they barely even say the president denies it. It's incredible.
[01:08:32.000 --> 01:08:42.000]  But then I started thinking, why not just own it and say, well, I didn't say that, but America's infrastructure is a SH, you know what, T whole.
[01:08:42.000 --> 01:08:48.000]  And America's education went from the best in the world 50, 60 years ago to the worst in the industrialized world.
[01:08:48.000 --> 01:08:58.000]  So for education, we're a SH, you know what, T whole. And the way we take care of our veterans, the VA is a SH, I T whole.
[01:08:58.000 --> 01:09:09.000]  And the way the Democrats lie and the mainstream media lies, they treat us like our minds are a SH, I T whole.
[01:09:09.000 --> 01:09:15.000]  And again, the mainstream media, they can use it. They can say they can play it on the radio and TV on their shows. We're not because we'll get shut down.
[01:09:15.000 --> 01:09:19.000]  Because again, we're just libertarian patriots.
[01:09:19.000 --> 01:09:24.000]  The language used by me at the docket meeting was tough, but this was not the language used.
[01:09:24.000 --> 01:09:28.000]  What was really tough was the outlandish proposal made, a big setback for DACA.
[01:09:28.000 --> 01:09:33.000]  He's trying, as he always said, to get real DACA for people that aren't criminals, that really were here when they were young,
[01:09:33.000 --> 01:09:42.000]  that can prove that they're aiding society and not people engaged in fraud, like Obama just said, you come here, you say you've been here for a while, you're legal.
[01:09:42.000 --> 01:09:49.000]  No matter how many times you've been deported, no matter how many crimes you've committed, you shine a form pledging to stop committing felonies.
[01:09:49.000 --> 01:09:55.000]  Trump goes, that's a horrible plan. A lot of criminals are coming out of Latin America and Mexico. We've got to be able to vet them and stop them.
[01:09:55.000 --> 01:10:00.000]  A lot of bad people, a lot of good people too. Then there's the headline, Trump says all Mexicans criminals.
[01:10:00.000 --> 01:10:05.000]  You're like, where's the clip? Where's the clip of Alex Jones saying he hates gays?
[01:10:05.000 --> 01:10:10.000]  Where's the clip of me saying that there's a Mars base with slaves on it? Never said it.
[01:10:10.000 --> 01:10:21.000]  I've challenged the media. Ten million dollars you've got me saying that I believe there's a Martian base with slaves on it. What are you talking about?
