[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[33:58.000 --> 34:10.000]  The dollar is now being devalued globally. Our industry has been debased. The official Council on Foreign Relations U.N. reports that we've covered on air,
[34:10.000 --> 34:19.000]  and I put in the Obama deception and my other film, Fall of the Republic, admit they want a post-industrial world publicly to save the environment,
[34:19.000 --> 34:24.000]  but internally they admit to bankrupt everyone so that you're dependent on them.
[34:24.000 --> 34:35.000]  Everything is about consolidation, globalism, NAFTA, GATT, the health care bill written by the insurance companies that the Fortune 100 all get waivers for.
[34:35.000 --> 34:49.000]  They don't have to pay for it. You do. Pure discrimination. 97% on record of the stimulus money, your tax money, you're going to have socialism at least have it go to the people.
[34:49.000 --> 34:59.000]  But see, it never goes to the people. 97% of it went to Fortune 500 companies, most of them offshore. 3% went to, quote, small businesses.
[34:59.000 --> 35:05.000]  They give Boeing, who's moved his main manufacturing operations to China, small business loans.
[35:05.000 --> 35:12.000]  You know, I was watching football out there during the break, the Colts and the Cowboys, and every year the military is going to save us.
[35:12.000 --> 35:21.000]  And oh, look at the troops and oh, be patriotic as they announced two weeks ago that they're going to take the military's pension funds and make them get their own insurance.
[35:21.000 --> 35:27.000]  New York Times saying how great it was. See, if you really support the troops, you don't cut their health care.
[35:27.000 --> 35:32.000]  But see, you just wrap yourself in a flag and send the troops some phone cards.
[35:32.000 --> 35:41.000]  That seems to be the thing to do and feel good about yourself while they flush them down the toilet and use them for medical guinea pigs with all the vaccines and the depleted uranium.
[35:41.000 --> 35:44.000]  And look, it's great to send them phone cards. It's great to do things like that.
[35:44.000 --> 35:48.000]  But remember, it's better to end these illegal wars therein.
[35:48.000 --> 35:56.000]  It's better to understand our country's been seized and is being used as an engine of global domination.
[35:56.000 --> 36:06.000]  But I read here where the Fed has given 3.3 trillion, much of it to U.S. select media.
[36:06.000 --> 36:11.000]  That's the bailout to the corporate dinosaur media that nobody wants to watch.
[36:11.000 --> 36:16.000]  China is scared of U.S. monetary policy, Bloomberg reports.
[36:16.000 --> 36:19.000]  Here's an article from July of last year, 2009.
[36:19.000 --> 36:25.000]  Bailouts could cost taxpayers 23.7 trillion. That's the Washington Times.
[36:25.000 --> 36:29.000]  Bloomberg reported it was over 24 trillion.
[36:29.000 --> 36:36.000]  But again, last week we're told 1 trillion. This week we're told 3 trillion. They're just now introducing it to the public.
[36:36.000 --> 36:42.000]  Webster Tarpley, doctor of history, also has a degree in economics, author, researcher.
[36:42.000 --> 36:47.000]  In the film, the Obama deception shot almost two years ago, released a year and a half ago.
[36:47.000 --> 36:54.000]  He covered all of this, how the money was going to select corporations for unfair trade advantage, how it was going to offshore banks.
[36:54.000 --> 36:57.000]  He listed the banks. He knew then.
[36:57.000 --> 37:00.000]  Here we are a year and a half later, it's all been documented.
[37:00.000 --> 37:09.000]  He's with us for the next hour, well into the next hour, and we're going to get into WikiLeaks first and his geopolitical breakdown of this.
[37:09.000 --> 37:17.000]  Then we're going to get into what's happening with the banks and the unfolding global depression and how it's being engineered.
[37:17.000 --> 37:21.000]  And Tarpley's ideas for solutions to counter it. Webster, good to have you here with us.
[37:21.000 --> 37:23.000]  Thank you, Alex. Great to be with you.
[37:23.000 --> 37:33.000]  Okay, you've got the floor. Launch into Assange a little bit on his background, but mainly how you were able a year ago and then again six months ago to talk about what he was going to do next.
[37:33.000 --> 37:35.000]  The Soros connection, that's key.
[37:35.000 --> 37:46.000]  And then from there, you predicted along with Wayne Madsen and others, that he would then start targeting rival banks and that they would be targets and enemies of Soros that has now been announced.
[37:46.000 --> 37:51.000]  So the question is, Tarpley, living there in Maryland by D.C., are these sources you have?
[37:51.000 --> 37:56.000]  Or how does your crystal ball stare this deep into the future? You have the floor.
[37:56.000 --> 38:02.000]  Alex, the way you can recognize these things is the historical continuum or the continuity.
[38:02.000 --> 38:09.000]  What we're seeing is a classic limited hangout by the U.S. intelligence community.
[38:09.000 --> 38:15.000]  Let's say by the CIA for short, but it's just other NSA...
[38:15.000 --> 38:16.000]  Rogue elements within it.
[38:16.000 --> 38:28.000]  Right, the Rogue network. And this is how they operate. And when we go back to the Pentagon Papers of 1971, that's a classic example with Daniel Ellsberg of the Rand Corporation.
[38:28.000 --> 38:43.000]  And that one, I would stress, was prepared by Leslie Gelb of the Council on Foreign Relations later on and by Morton Halperin, who today is the managing guru, I guess, of the entire Soros political operation.
[38:43.000 --> 38:52.000]  So there's an important element of personal continuity. And of course, in those days, the idea was that the Pentagon Papers were going to whitewash the CIA.
[38:52.000 --> 38:56.000]  They were going to shift the guilt to the U.S. Army and to certain generals.
[38:56.000 --> 39:07.000]  So when they know they're losing wars, that they on record engineered, and that's exactly what Lieutenant Colonel Anthony Schaefer has said, that basically this is all being used to dump on the Army.
[39:07.000 --> 39:08.000]  Just blame them.
[39:08.000 --> 39:14.000]  In those days, it was to save the CIA's reputation and also to portray Kennedy as a villain.
[39:14.000 --> 39:18.000]  And also, of course, to cover up many aspects of the Kennedy assassination.
[39:18.000 --> 39:26.000]  When you think about it, a document dumped in 1971 should have had something really important about the Kennedy assassination. It did not.
[39:26.000 --> 39:36.000]  Later on, Watergate, Watergate, which grows out of the Pentagon Papers pretty directly with intelligence agents like Woodward and Bernstein running around.
[39:36.000 --> 39:47.000]  This is also the same kind of thing, to shift the popular rage against Nixon when it might well have gone against the CIA for such things as their notorious drug smuggling,
[39:47.000 --> 39:52.000]  drug-running, gun-running policies in their role in setting up these losing wars.
[39:52.000 --> 39:56.000]  But now let's look at today. We have the element of personal continuity.
[39:56.000 --> 40:07.000]  We've got Morton Halperin in the background with those shadowy Soros interest, but we've got Daniel Ellsberg, the paladin of the Pentagon Papers, endorsing Assange in what he's doing.
[40:07.000 --> 40:10.000]  Now, let's look at what Assange has brought out so far.
[40:10.000 --> 40:12.000]  It's basically three waves.
[40:12.000 --> 40:20.000]  One wave is that awful film of people being machine gunned from helicopters.
[40:20.000 --> 40:27.000]  And this, of course, these are the kinds of atrocities that go on all the time. And I guess there's a certain utility in showing the public.
[40:27.000 --> 40:31.000]  So first, they have to build up their credibility. They've got to put a worm on the hook.
[40:31.000 --> 40:35.000]  Right. And they've got to mix in valid elements in order to get anybody interested.
[40:35.000 --> 40:41.000]  The second round came in July, and this was two things, I think, stood out from this.
[40:41.000 --> 40:48.000]  One was to try to Watergate Prime Minister Maliki of Iraq, that he was corrupt, that he presided over murders.
[40:48.000 --> 40:50.000]  And many of these things, of course, are true.
[40:50.000 --> 41:01.000]  But the reason for it is that the U.S. wanted to oust Maliki, considered to be an Iranian puppet, and bring in Alawi, who is overwhelmingly the U.S. puppet.
[41:01.000 --> 41:05.000]  Now, it's interesting, up to now that operation has failed.
[41:05.000 --> 41:15.000]  Another element of that previous document dump was the murder of Nicola Calipari, the Italian intelligence agent who had gone into Iraq
[41:15.000 --> 41:24.000]  and was able to free a kidnapped journalist, Giuliana's Grena, of the left-wing Manifesto newspaper in Rome.
[41:24.000 --> 41:34.000]  And this guy, Calipari, through various things that he'd done in his career, was getting a very good picture of how the U.S. had created Al Qaeda in Iraq
[41:34.000 --> 41:38.000]  and was actually directing many operations of so-called Al Qaeda in Iraq.
[41:38.000 --> 41:44.000]  And if we have a new listeners, Bush, four years ago, put out a press release admitting they were running four Muslim groups,
[41:44.000 --> 41:51.000]  three of them Al Qaeda-based, out of Iraq and Kurdistan, into Iran.
[41:51.000 --> 41:52.000]  So that's on record.
[41:52.000 --> 41:59.000]  And we have, two months ago, Fox News getting the secret document that Anwar al-Alaqi is really a CIA operative,
[41:59.000 --> 42:04.000]  hanging out secretly at the Pentagon, getting orders, and running the underwear bomber, the Fort Hood shooter.
[42:04.000 --> 42:05.000]  I mean, folks, this is real.
[42:05.000 --> 42:08.000]  Al Qaeda was created in the 80s.
[42:08.000 --> 42:11.000]  Well, it's the Big New Brzezinski in 79.
[42:11.000 --> 42:15.000]  I mean, when you say that, you're not just saying it, that's backed up.
[42:15.000 --> 42:16.000]  No, this is all documented.
[42:16.000 --> 42:23.000]  Robert Gates, the current Secretary of Defense of the United States, is probably the most immediate founder of Al Qaeda.
[42:23.000 --> 42:24.000]  And he writes about it in his memoirs.
[42:24.000 --> 42:30.000]  He tries to say he didn't create it, but because he did create it, and Brzezinski, and so on.
[42:30.000 --> 42:33.000]  So the Calipari story was the U.S.
[42:33.000 --> 42:34.000]  Stay there.
[42:34.000 --> 42:35.000]  Webster, we've got to come back to that.
[42:35.000 --> 42:37.000]  You're going to have just unfettered when we get back.
[42:37.000 --> 42:45.000]  Break down where this is going, why these rogue networks in the government and these corporate structures are doing this,
[42:45.000 --> 42:50.000]  what's coming next as they start raiding and attacking hedge funds and banks to bring them down,
[42:50.000 --> 42:53.000]  who Soros works for instead of just talking about Soros.
[42:53.000 --> 42:55.000]  Let's go all the way up the tree here.
[42:55.000 --> 42:57.000]  We'll be right back with Webster Tartley.
[42:57.000 --> 42:59.000]  I'm Alex Jones in FullWars.com.
[43:02.000 --> 43:04.000]  Hi, this is Alex Jones.
[43:04.000 --> 43:09.000]  You've heard me talk about the delicious, easy-to-fix and very storable foods from eFoodsDirect.com.
[43:09.000 --> 43:14.000]  I've told you for years that eFoodsDirect has the best storable food on the planet.
[43:14.000 --> 43:18.000]  Now it's that time of year again, and their holiday special is here.
[43:18.000 --> 43:25.000]  They have two holiday-priced packs for you to put into your reserves for a secure future or to share with others.
[43:25.000 --> 43:32.000]  The first is a six-month bulk supply in tin cans, and the second is a five-week supply of quick and easy-to-fix meals,
[43:32.000 --> 43:36.000]  including delicious bakery items, shipped in heavy tote bags.
[43:36.000 --> 43:40.000]  Now, for a limited time, when you order two or more of these special holiday packs,
[43:40.000 --> 43:43.000]  you'll get free shipping on your entire order.
[43:43.000 --> 43:50.000]  Call now 800-409-5633 or visit them at eFoodsDirect.com forward slash Alex.
[43:50.000 --> 43:56.000]  That's 800-409-5633 or eFoodsDirect.com forward slash Alex.
[43:56.000 --> 44:01.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[44:01.000 --> 44:05.000]  Number one, new climate legislation could easily double or triple your electric bill.
[44:05.000 --> 44:11.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[44:11.000 --> 44:17.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[44:17.000 --> 44:21.000]  Number three, in some areas of the country, the power grid is dangerously overloaded,
[44:21.000 --> 44:26.000]  and now new socialist legislation is only compounding the problem.
[44:26.000 --> 44:29.000]  Number four, dangerous weather is always a threat to local grids.
[44:29.000 --> 44:33.000]  Every year, thousands of families lose their power from weather-related onages.
[44:33.000 --> 44:38.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[44:38.000 --> 44:43.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[44:43.000 --> 44:47.000]  You can get more information at www.mysolarbackup.com.
[44:47.000 --> 44:54.000]  That's mysolarbackup.com. Remember, the government doesn't own the sun, so go to mysolarbackup.com
[44:54.000 --> 44:58.000]  or call 1-877-327-0365.
[44:58.000 --> 45:03.000]  Hello friends, this is Alex Jones. You've heard me talk about Calvin five-star soaps for years.
[45:03.000 --> 45:08.000]  This is an American-made product of the highest quality and compares to nothing you will find in stores.
[45:08.000 --> 45:11.000]  You can buy factory direct, shipped via UPS right to your door.
[45:11.000 --> 45:14.000]  Check them out on the web at five-starsoap.com
[45:14.000 --> 45:18.000]  or call 800-340-7091.
[45:18.000 --> 45:22.000]  Take my word for it, once you've used pure soap, you won't buy anything else.
[45:22.000 --> 45:28.000]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[45:28.000 --> 45:31.000]  Buy American and stay clean, as well as support info wars.
[45:31.000 --> 45:36.000]  Visit five-starsoap.com today or call 1-800-340-7091.
[45:36.000 --> 45:38.000]  Well Marty, what do you have to say?
[45:38.000 --> 45:45.000]  As founder and owner for over 63 years, satisfaction is guaranteed on W-Dirtback.
[45:45.000 --> 46:00.000]  Call us at 1-800-340-7091 for a free catalog or visit our website, five-starsoap.com. Thank you.
[46:00.000 --> 46:04.000]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[46:04.000 --> 46:10.000]  This is the place to get you started buying or selling a home, finding a realtor and getting any real estate questions answered.
[46:10.000 --> 46:14.000]  Go to homegain.com and see what I'm talking about.
[46:14.000 --> 46:21.000]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[46:21.000 --> 46:26.000]  This is a great way to be able to monitor the value of your home and again, it's absolutely free.
[46:26.000 --> 46:28.000]  There are tons of tools to help you.
[46:28.000 --> 46:39.000]  For instance, if you want to remodel your home, go to homegain.com, use their home sale maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[46:39.000 --> 46:42.000]  For ten years, these folks have been helping home sellers and buyers.
[46:42.000 --> 46:50.000]  Visit their link at infowars.com, look for Max, the orange homegain gorilla to help you with any real estate needs you might have.
[46:50.000 --> 47:01.000]  You'll love this site, it's homegain.com, H-O-M-E-G-A-I-N.com. Check them out today.
[47:01.000 --> 47:10.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[47:10.000 --> 47:32.000]  We now take you live to the Central Texas Command Center and the heart of the Resistance, rallying Patriots worldwide.
[47:32.000 --> 47:38.000]  You're listening to the Alex Jones Show.
[47:38.000 --> 47:46.000]  I love this republic. I am an American citizen. I am fiercely patriotic.
[47:46.000 --> 47:53.000]  And I have studied the global crime syndicate for more than 17 years. I've been on air for more than 15.
[47:53.000 --> 47:56.000]  If you're a new listener, it's important for you to understand.
[47:56.000 --> 48:04.000]  When you watch a left-wing TV show, it's a bunch of drivel and distractions all churned into a mismatch.
[48:04.000 --> 48:13.000]  Same thing with right-wing radio and TV. What you get here is the deep research on what's really going on.
[48:13.000 --> 48:22.000]  And the guests that I have on time and time again are people who for decades have accurately predicted and broke down what's happening.
[48:22.000 --> 48:31.000]  So when you're hearing this information, please check it out for yourself and find out it's true for yourself because this affects everyone.
[48:31.000 --> 48:34.000]  This is not a spectator sport. Freedom is not a spectator sport.
[48:34.000 --> 48:38.000]  We have got to get involved, get engaged, and get informed.
[48:38.000 --> 48:50.000]  This whole WikiLeaks situation, ladies and gentlemen, is moving towards global destabilization and what the RAND Corporation has openly said they want a major global war.
[48:50.000 --> 48:53.000]  We reported that two years ago out of RAND Corporation documents.
[48:53.000 --> 48:59.000]  I've interviewed Alex Abaya, one of the only people to ever be given entrance to the RAND Corporation.
[48:59.000 --> 49:04.000]  He didn't believe in the world government. New World Order, nothing. He'd written books that were mainline.
[49:04.000 --> 49:08.000]  They let him in. He's been on the show. He says it's all true.
[49:08.000 --> 49:15.000]  World government, total tyranny. They want to start a world war, have the U.S. damaged, and then use that to set a police state up.
[49:15.000 --> 49:17.000]  I mean, this is dangerous.
[49:17.000 --> 49:20.000]  Now, Webster Tarpoli is an economist and historian.
[49:20.000 --> 49:26.000]  Webster continue recapping the history of WikiLeaks, who George Soros is, and where this is going.
[49:26.000 --> 49:40.000]  And again, you and, formerly with the NSA, Wayne Madsen did predict in the last year that they would next start going after banks and financial institutions and people that are enemies of Soros and wallah.
[49:40.000 --> 49:42.000]  That's now coming out. Please continue.
[49:42.000 --> 49:57.000]  Right. Just the last one concerning that last document dumped in July, this Kalipati story. Remember, this was the guy who freed a journalist from the clutches, so-called, of al-Qaeda in Iraq.
[49:57.000 --> 50:00.000]  And he had figured out that the U.S. was running al-Qaeda in Iraq, and he knew, essentially, everything there was to know about it.
[50:00.000 --> 50:06.000]  And he might be that the CIA feared that he would blackmail them or reveal it or embarrass them somehow.
[50:06.000 --> 50:13.000]  So he was simply assassinated. He was murdered as he was bringing this woman back from captivity.
[50:13.000 --> 50:17.000]  They might have wanted to kill her, too. Certainly, that's likely.
[50:17.000 --> 50:19.000]  But let me just back you up there, since you said that.
[50:19.000 --> 50:24.000]  Ray McGovern, former top briefer to Ronald Reagan, George Bush senior, high-level CIA analyst.
[50:24.000 --> 50:32.000]  He said four years ago here, and then it came out in mainstream news that it was, that the Golden Mosque bombing was to get Shiites and Sunnis killing each other.
[50:32.000 --> 50:46.000]  We've also had the Guardian report that MI-6 commandos, special air services, were caught, dressed up like Sunnis, running around, shooting Iraqi police and Basra.
[50:46.000 --> 50:53.000]  That came out. So the point is, if you got a multi-trillion-dollar war, you got to create a fake enemy. Go ahead.
[50:53.000 --> 51:06.000]  So now we come to the net effect of this previous document that was to try to make it look like the U.S. was not directly interested in murdering this guy, Khalippe, which, of course, they did.
[51:06.000 --> 51:22.000]  So it was a disinformation in that regard. You have to figure that the cables that are being released by WikiLeaks are carefully selected by an interagency committee of maybe old boys from the CIA, from the NSA, from the DIA,
[51:22.000 --> 51:28.000]  from some others, and it's a self-exposure operation, and that brings us to the current dump.
[51:28.000 --> 51:42.000]  Now, the general idea of the current dump is everybody who is hit by these revelations, everybody who's embarrassed, who's attacked, who's criticized, ridiculed, mocked, is on the CIA hit list.
[51:42.000 --> 51:55.000]  In other words, it's essentially the enemy's list of the State Department and the CIA, and they take it on the chin. There is nothing there concerning any of the echelon powers, as far as I can see.
[51:55.000 --> 51:59.000]  Newt Gennrich likes it. We've got Israel saying they love it.
[51:59.000 --> 52:15.000]  Exactly. The Israelis come out smelling like a rose. The British, nobody lays a glove on them. Australia, Canada, New Zealand, all of these other countries who are, without doubt, guilty of all kinds of excesses and atrocities.
[52:15.000 --> 52:20.000]  Nothing about them. So instead, we get the usual hit list. Now, let's go right to the heart of the matter.
[52:20.000 --> 52:33.000]  Russia and Putin, always very, very high on the CIA hit list, because Putin is one of those leaders, whatever you think of him, defies them, he counterattacks them, he ties them into knots, he defeats them.
[52:33.000 --> 52:36.000]  And they're going after that Axis connection to Italy.
[52:36.000 --> 52:51.000]  To Berlusconi, exactly. And that's not just a friendship of two leaders. It is that. But it's also a strategic alliance between the Russian Federation and Italy. And you see in these papers, they say, well, Berlusconi is this womanizer.
[52:51.000 --> 52:58.000]  He has these wild parties. He's corrupt. And Putin, of course, is a dictator and a totalitarian.
[52:58.000 --> 53:10.000]  And the connection between them is that they say Berlusconi is now the mouthpiece of the Russians inside NATO, inside the European Union.
[53:10.000 --> 53:18.000]  So what's at stake there? Well, there are these pipelines, right? There are different pipelines that bring natural gas from Russia into Europe.
[53:18.000 --> 53:36.000]  And the US and the CIA want to be able to use their puppet states, be it Ukraine or Poland or Latvia, Lithuania, Estonia, whatever it is, these Eastern European virulently anti-Russian countries that can always be, you know, you pull their chain and they'll cut off the gas.
[53:36.000 --> 53:44.000]  And then you can blame the Russians for cutting off the gas. But instead, what Putin has done with the help of Turkey, they also get hit.
[53:44.000 --> 53:53.000]  We also see a destabilization of Pakistan. Let's just finish this. The pipeline involves Russia, Turkey, Italy, and that's the South Stream pipeline.
[53:53.000 --> 54:10.000]  So you could say one of the main targets of this WikiLeaks document dump is one of the key ways that the CIA wants to sabotage normal, reasonable, rational, economic cooperation between Russia that has the raw materials and Western Europe that has the know-how and so forth.
[54:10.000 --> 54:22.000]  So that's the Putin – Berlusconi part. Then we get into Karzai. Karzai is corrupt. Karzai of Pakistan is a paranoid. Well, we know that. They've been after him for years.
[54:22.000 --> 54:39.000]  Then we go on. The king of Saudi Arabia wants to attack Iran. Well, everybody knows that, right? The ambassador from the United Arab Emirates went to Aspen, Colorado last summer and said, you know, get off your duff and bomb the Iranian nuclear program and so on and so forth.
[54:39.000 --> 55:01.000]  So you can multiply these examples, but virtually every one of them reflects a target and enemies. Somebody is on the CIA, State Department, Obama Administration, enemies list, and they get slammed, whereas the loyal puppets, the echelon people, the loyal NATO states, the U.S. puppet states, they come out smelling like a rose.
[55:01.000 --> 55:18.000]  But then to give legitimacy to it, Fox News, everybody runs around like chickens with their heads cut off. We can get more into this in the next hour, tarply, ahead of the economic analysis. I want to break down with you. But briefly, before this hour ends, who is Assange and the Soros connections? Who's above Soros?
[55:18.000 --> 55:37.000]  Okay, first of all, Assange, think MKUltra. This guy, as far as I can see, is a product of MKUltra. In other words, he's a zombie, an operative created by a sex brainwashing psychopharmic LSD cult in the neighborhood of Melbourne, Australia, back in the 1970s.
[55:37.000 --> 56:00.000]  That's actually come out. Yeah. It's the Ann Hamilton Byrne cult, and one of his parents was involved in the cult. He seems to have grown up in the periphery of the cult. Very interesting aspect is that the children in the cult were all adopted by this guru of LSD and the fornication among children.
[56:00.000 --> 56:12.000]  Ann Hamilton Byrne, she gave them all her own name and she dyed their hair blonde. Notice that when Assange came on the scene, he was a blonde. He's no longer blonde. He's letting the roots grow out. Now he's becoming a brunette.
[56:12.000 --> 56:22.000]  I think it was the idea that the blonde hair called a lot of attention to the fact that he was something strange about the guy. And indeed, I think there's a lot strange.
[56:22.000 --> 56:34.000]  So you then see him as part of a hacker community and he hacks into national aeronautics and space administration. Now, why target them? I mean, what do they do that's so bad?
[56:34.000 --> 56:52.000]  He writes a book in which he appears as Mendex, Latin word for liar. So he's an operative. I think he's a psychotic. I think he's a zombie. And now he is the media darling of the world. Notice that we have a consortium.
[56:52.000 --> 57:05.000]  We have the New York Times. We have the London Guardian. We have El Pais. We have, I think, Le Monde and Forbes Magazine. He is now the darling of the Anglo-American media establishment. He's the new star, the new Ellsberg.
[57:05.000 --> 57:19.000]  All right. Stay there, Webster. I want to get directly into George Soros and where you see this going because as you said almost a year ago, look for them after they built street cred to start attacking certain brokerage firms and banks.
[57:19.000 --> 57:31.000]  Now he's announced that's what's coming next. I mean, is he a useful idiot or does he know he's an operative because you've listed the names. This Soros coterie surrounds them.
[57:31.000 --> 57:39.000]  Then we'll get into trillions of dollars being pumped into private corporations and media of your tax money secretly.
[57:39.000 --> 57:50.000]  Think about the magnitude of that. We'll be right back with the second hour, infowars.com for streaming video at prismplina.tv.
[57:50.000 --> 58:00.000]  Hi, this is Alex Jones. You've heard me talk about the delicious, easy to fix and very storable foods from eFoodsDirect.com.
[58:00.000 --> 58:09.000]  I told you for years that eFoodsDirect has the best storable food on the planet. Now it's that time of year again and their holiday special is here.
[58:09.000 --> 58:16.000]  They have two holiday price packs for you to put into your reserves for a secure future or to share with others.
[58:16.000 --> 58:27.000]  The first is a six-month bulk supply in tin cans and the second is a five-week supply of quick and easy to fix meals, including delicious bakery items shipped in heavy tote bags.
[58:27.000 --> 58:34.000]  For a limited time, when you order two or more of these special holiday packs, you'll get free shipping on your entire order.
[58:34.000 --> 58:41.000]  Call now 800-409-5633 or visit them at eFoodsDirect.com forward slash Alex.
[58:41.000 --> 58:50.000]  That's 800-409-5633 or eFoodsDirect.com forward slash Alex.
[58:50.000 --> 58:58.000]  Diamond Gusset is proud to announce the anthem of the Patriot Movement. They're offering a free CD, t-shirt and bumper sticker with a qualifying purchase.
[58:58.000 --> 59:03.000]  Diamond Gusset offers great products at great prices while keeping Americans working.
[59:03.000 --> 59:18.000]  I'm looking for a factory where a man can feed his family, not worried about them moving itself, closing the doors and shutting her down tomorrow.
[59:18.000 --> 59:24.000]  I'm looking for America.
[59:24.000 --> 59:29.000]  Wear American and be proud. Go to gusset.com forward slash America.
[59:29.000 --> 59:41.000]  I landed a free in my home of the brave. Seems like I just woke up one day and it was gone, long gone.
[59:41.000 --> 59:50.000]  But I know when my heart is still there. Again, go to gusset.com forward slash America today.
[01:00:11.000 --> 01:00:24.000]  All right, the next segment, this one's short. We're going to get into George Soros and who he represents.
[01:00:24.000 --> 01:00:38.000]  But continuing Webster, there's a lot of other connections from Assange to, of course, the people that are all around Soros and Soros himself.
[01:00:38.000 --> 01:00:43.000]  But I've noticed that first they claim these sexual deviancies with women.
[01:00:43.000 --> 01:00:50.000]  And it's funny that before that even came out, you were talking about the sex cult connection, which I've seen blurb in the media.
[01:00:50.000 --> 01:00:54.000]  So that's not just coming from you. And then now they're chasing him.
[01:00:54.000 --> 01:01:03.000]  But that seems to add to the gravitas that what Assange is saying is real and accurate and valuable and sometimes a big catch for us.
[01:01:03.000 --> 01:01:08.000]  Now we know that there for three days has been this inner pole warrant out for him.
[01:01:08.000 --> 01:01:13.000]  But now the British won't enforce it. So the plot thickens.
[01:01:13.000 --> 01:01:21.000]  Yeah, look, you know, if the CIA wanted to shut him up, what could they do? What have they done repeatedly?
[01:01:21.000 --> 01:01:26.000]  They would organize a rendition. They did it with the EMOM on the streets of Milan.
[01:01:26.000 --> 01:01:29.000]  They've done it with dozens of people in all NATO countries of Europe.
[01:01:29.000 --> 01:01:34.000]  You get a CIA team. They go in there. They grab you. They beat you over the head.
[01:01:34.000 --> 01:01:38.000]  They drug you. They take you to the nearest NATO base. They put you on a plane.
[01:01:38.000 --> 01:01:45.000]  You wake up in Egypt or Morocco or Poland or Romania or one of the black sites.
[01:01:45.000 --> 01:01:47.000]  This is still being done under Obama.
[01:01:47.000 --> 01:01:51.000]  Or in a shipping container that internationally is a trade zone of one of those countries.
[01:01:51.000 --> 01:01:55.000]  You might be here at the Austin airport, but it's Romanian territory.
[01:01:55.000 --> 01:02:00.000]  The other thing they do is, of course, they can arrange an automobile accident.
[01:02:00.000 --> 01:02:04.000]  They can arrange some kind of a heart attack. They can arrange a health emergency.
[01:02:04.000 --> 01:02:08.000]  If they had really been interested in shutting him up, there would have been many ways to do it.
[01:02:08.000 --> 01:02:14.000]  And indeed, one of the things that stands out, one of the flaws of the whole design of the operation so far
[01:02:14.000 --> 01:02:18.000]  is the impotence and the fecklessness of everything they try to do to stop him.
[01:02:18.000 --> 01:02:22.000]  They say, please stop or we might prosecute you.
[01:02:22.000 --> 01:02:25.000]  Well, this is ridiculous, right? They could round him up and his people.
[01:02:25.000 --> 01:02:29.000]  You can go to Iceland, right? It's Reykjavik is a very small place.
[01:02:29.000 --> 01:02:34.000]  And now they're trying to pass legislation to restrict free speech in the U.S.
[01:02:34.000 --> 01:02:40.000]  That's really important because this guy, see, all the left liberals swoon for this character, right?
[01:02:40.000 --> 01:02:45.000]  Left liberals never had very many heroes. Their hero was Obama. Obama betrayed them now.
[01:02:45.000 --> 01:02:48.000]  That's clear to everybody. Now they're looking for a new hero.
[01:02:48.000 --> 01:02:52.000]  So along comes Assange, the zombie from MKUltra.
[01:02:52.000 --> 01:02:56.000]  And sure enough, all the left liberals are, you know, they're lining up to support him.
[01:02:56.000 --> 01:02:59.000]  Oh, no, he shouldn't be indicted or anything like that.
[01:02:59.000 --> 01:03:04.000]  Now, Tarbley, are you sure he's bad? I mean, couldn't he just be a useful idiot they're using?
[01:03:04.000 --> 01:03:08.000]  No, I don't think so. First of all, because of the pattern we've seen so far,
[01:03:08.000 --> 01:03:13.000]  everything he puts out is more or less according to the CIA wish list.
[01:03:13.000 --> 01:03:18.000]  And now, as you say, we have this interview in Forbes magazine, right? Forbes magazine,
[01:03:18.000 --> 01:03:22.000]  which is, you know, this is the reactionaries of finance capital.
[01:03:22.000 --> 01:03:28.000]  And he says, we have a new document dump coming up, which will not be military.
[01:03:28.000 --> 01:03:35.000]  It's a mega leak, and it's going to be about a U.S. bank, one that still exists.
[01:03:35.000 --> 01:03:39.000]  Is it the biggest U.S. bank? No comment, and it's going to happen early next week.
[01:03:39.000 --> 01:03:44.000]  And we already had Goldman Sachs and JP Morgan come in and gobble up Bear Stearns and others.
[01:03:44.000 --> 01:03:48.000]  Yeah, well, I think the target for this, it sounds like the Forbes guy is trying to say,
[01:03:48.000 --> 01:03:53.000]  is it the Bank of America or is it Citibank? Bank of America is probably the biggest right now.
[01:03:53.000 --> 01:03:58.000]  You take a look at their stock chart. It's just down, down, down, down, down.
[01:03:58.000 --> 01:04:04.000]  Bank of America is in very parlous straits, right? Very, very unstable.
[01:04:04.000 --> 01:04:11.000]  Maybe this is the way to push them into a panic. And of course, you know that Soros and all of his hedge funds
[01:04:11.000 --> 01:04:16.000]  will have shorted the Bank of America stocks and bonds and everything else.
