[00:00.000 --> 00:19.000]  Infowars, tomorrow's news, today.
[47:25.120 --> 47:29.120]  partly because of the pandemic, we've faced issues
[47:29.120 --> 47:34.120]  from container shipping to airline cancellations.
[47:34.120 --> 47:36.120]  Now we got balloons.
[47:36.120 --> 47:37.120]  That's right.
[47:42.120 --> 47:47.120]  The technocrats are on record that they're going to slowly
[47:47.120 --> 47:51.120]  shut off our civilization, our energy,
[47:51.120 --> 47:53.120]  our transportation infrastructure, our farming,
[47:53.120 --> 47:59.120]  and all the staple production crops that we've had
[47:59.120 --> 48:06.120]  from beef to every other piece of the economy.
[48:06.120 --> 48:07.120]  And you ask why?
[48:07.120 --> 48:10.120]  If they own pretty much everything and control it,
[48:10.120 --> 48:11.120]  why would they do that?
[48:11.120 --> 48:14.120]  Because they're at war with us, and as things get more scarce,
[48:14.120 --> 48:17.120]  they will consolidate even more power and more control over us
[48:17.120 --> 48:20.120]  because if someone is poor and can't even feed themselves,
[48:20.120 --> 48:23.120]  you can dictate to them how they're going to live their lives.
[48:23.120 --> 48:26.120]  This is a very simple equation.
[48:26.120 --> 48:31.120]  It's the post-industrial world, and you have hundreds of attacks
[48:31.120 --> 48:33.120]  that have led back to Antifa.
[48:33.120 --> 48:36.120]  They get arrested all the time, derailing trains,
[48:36.120 --> 48:39.120]  setting fires all over the country, and the media suppresses
[48:39.120 --> 48:40.120]  that.
[48:40.120 --> 48:42.120]  Facebook and Twitter and Google would suppress it
[48:42.120 --> 48:45.120]  when they got arrested, and you've got Extinction Rebellion
[48:45.120 --> 48:48.120]  funded by the big central banks and the Rothschilds
[48:48.120 --> 48:51.120]  out running around blocking trains and blocking roads
[48:51.120 --> 48:53.120]  and attacking blue-collar commuters,
[48:53.120 --> 48:57.120]  and you've got all over the western world the equivalent
[48:57.120 --> 49:01.120]  of the IRS, including IRS here, ramping up
[49:01.120 --> 49:03.120]  and seeing their main focus is working poor.
[49:03.120 --> 49:07.120]  The plan is clowered and pivoted to make capitalism fail
[49:07.120 --> 49:12.120]  so you will go on welfare that is social credit score controlled.
[49:12.120 --> 49:14.120]  Harrison Smith, host of American Journal Weekly Mornings,
[49:14.120 --> 49:17.120]  8 a.m. to 11 a.m. Central at infowars.com.
[49:17.120 --> 49:19.120]  Your view on where this is going.
[49:19.120 --> 49:21.120]  I think the public is waking up to it.
[49:21.120 --> 49:23.120]  What do we do?
[49:23.120 --> 49:25.120]  Well, you get prepared as best you can.
[49:25.120 --> 49:28.120]  And of course, if you're one of the five million people
[49:28.120 --> 49:30.120]  that get your drinking water from the Ohio River,
[49:30.120 --> 49:32.120]  you definitely filter your water and you make sure that,
[49:32.120 --> 49:34.120]  you know, if you're tasting anything strange,
[49:34.120 --> 49:36.120]  try bottled for a little while.
[49:36.120 --> 49:38.120]  But yeah, I had a caller again this morning talking about
[49:38.120 --> 49:40.120]  the egg situation with all of the egg destruction,
[49:40.120 --> 49:43.120]  the food shortages, and it seems like the obvious conclusion
[49:43.120 --> 49:44.120]  is exactly what you just said.
[49:44.120 --> 49:47.120]  They're attempting to destroy any sustainability
[49:47.120 --> 49:48.120]  that we have as human beings.
[49:48.120 --> 49:50.120]  I got chickens in my backyard.
[49:50.120 --> 49:51.120]  We get eggs from them.
[49:51.120 --> 49:52.120]  I mean, that's totally free.
[49:52.120 --> 49:54.120]  They aren't involved in any way.
[49:54.120 --> 49:56.120]  They can't stop me from doing that.
[49:56.120 --> 49:58.120]  They're trying to stop that from even being a possibility.
[49:58.120 --> 50:00.120]  And you don't need exterminators because the chickens eat all the bugs.
[50:00.120 --> 50:01.120]  Exactly.
[50:01.120 --> 50:03.120]  And if you want it, you can grow.
[50:03.120 --> 50:04.120]  I mean, the earth is there.
[50:04.120 --> 50:05.120]  I mean, it's bountiful.
[50:05.120 --> 50:08.120]  You can plant seeds, grow the crops, eat the crops.
[50:08.120 --> 50:10.120]  No bureaucracy involved.
[50:10.120 --> 50:12.120]  But what's Monsanto and the rest of the company's doing?
[50:12.120 --> 50:15.120]  They've been buying up tens of thousands of heirloom seeds,
[50:15.120 --> 50:17.120]  literally putting them in vaults,
[50:17.120 --> 50:20.120]  and then only selling the seeds that don't produce more crops.
[50:20.120 --> 50:22.120]  And so, exactly.
[50:22.120 --> 50:23.120]  And so this, you know...
[50:23.120 --> 50:24.120]  That's a microcosm.
[50:24.120 --> 50:26.120]  You've got the Ohio River.
[50:26.120 --> 50:28.120]  Ohio River, just some stats for you,
[50:28.120 --> 50:30.120]  serves 10% of the U.S. population.
[50:30.120 --> 50:33.120]  Over 30 million people rely on the Ohio River,
[50:33.120 --> 50:35.120]  including 5 million people who get their drinking water
[50:35.120 --> 50:36.120]  from the Ohio River.
[50:36.120 --> 50:38.120]  Combine that with the Colorado River.
[50:38.120 --> 50:40.120]  But then the media makes fun of us when we say
[50:40.120 --> 50:42.120]  the supplies tainted most areas, filter it,
[50:42.120 --> 50:45.120]  and then sell water filters that are the highest quality,
[50:45.120 --> 50:46.120]  highest rated.
[50:46.120 --> 50:47.120]  We're bad for saying...
[50:47.120 --> 50:49.120]  It's been big national news stories everywhere.
[50:49.120 --> 50:51.120]  Hundreds of them over the years.
[50:51.120 --> 50:53.120]  We're evil saying you need to filter your water.
[50:53.120 --> 50:55.120]  And we're trying to make money
[50:55.120 --> 50:57.120]  off selling you something to protect yourself.
[50:57.120 --> 51:00.120]  Well, obviously I want to sell you stuff that's good for you.
[51:00.120 --> 51:02.120]  But I'm not supposed to sell you poison?
[51:02.120 --> 51:04.120]  Well, and that's sort of the same as all of this stuff.
[51:04.120 --> 51:07.120]  Whether it's on accident or on purpose,
[51:07.120 --> 51:08.120]  you should be protecting yourself.
[51:08.120 --> 51:10.120]  Whether they're putting chemicals in the water,
[51:10.120 --> 51:12.120]  you know, like, you know, all the stuff that they put in.
[51:12.120 --> 51:14.120]  Remember them suppressing therapeutics?
[51:14.120 --> 51:17.120]  Arresting doctors that said take vitamin D and vitamin C
[51:17.120 --> 51:18.120]  as a preventative?
[51:18.120 --> 51:21.120]  When it's on the CDC website, they arrested doctors in Texas,
[51:21.120 --> 51:23.120]  in Michigan, other areas, two and a half,
[51:23.120 --> 51:25.120]  three years ago saying therapeutics don't work,
[51:25.120 --> 51:26.120]  vitamins don't work.
[51:26.120 --> 51:28.120]  Again, they've attacked us everywhere
[51:28.120 --> 51:31.120]  because we sell supplements saying they're good for you.
[51:31.120 --> 51:33.120]  These people are out to get you.
[51:33.120 --> 51:34.120]  I know the public understands that,
[51:34.120 --> 51:37.120]  but my goodness, folks, this is so obvious.
[51:37.120 --> 51:39.120]  I know, and I mean, this is just the latest salvo.
[51:39.120 --> 51:41.120]  People, again, on Twitter yesterday going,
[51:41.120 --> 51:43.120]  are we under attack these UFOs, these trains?
[51:43.120 --> 51:46.120]  It's like you've been under attack for 10 years at this point.
[51:46.120 --> 51:49.120]  It's good you're realizing it now, but please catch up
[51:49.120 --> 51:51.120]  because we got a lot of ground to make up here.
[51:51.120 --> 51:53.120]  What do you make of the balloons?
[51:53.120 --> 51:55.120]  What do you make of the pipeline?
[51:55.120 --> 51:59.120]  I agree with Cy Hirsch and with Edward Snowden
[51:59.120 --> 52:03.120]  that they've called the balloons UFOs to scare people,
[52:03.120 --> 52:06.120]  to distract from the pipeline news and other news.
[52:06.120 --> 52:08.120]  Yeah, I think that's definitely true.
[52:08.120 --> 52:10.120]  I also think that the Chinese balloon,
[52:10.120 --> 52:12.120]  the first one, the big one that got everybody's attention,
[52:12.120 --> 52:14.120]  I think that was really a wake-up call.
[52:14.120 --> 52:16.120]  I don't think these balloons are a new phenomenon.
[52:16.120 --> 52:18.120]  I think we've ignored them before now.
[52:18.120 --> 52:21.120]  I think that there's been lots of just little balloons,
[52:21.120 --> 52:23.120]  little signatures on radar that they just sort of brush off,
[52:23.120 --> 52:25.120]  and now they're not brushing that off anymore
[52:25.120 --> 52:27.120]  and they're just going after everything.
[52:27.120 --> 52:29.120]  So I don't think the balloons are necessarily a new phenomenon.
[52:29.120 --> 52:31.120]  I think our reaction to it is a new phenomenon
[52:31.120 --> 52:34.120]  and is telling that our elite are a little bit nervous
[52:34.120 --> 52:35.120]  about what's going on.
[52:35.120 --> 52:38.120]  Harrison, I think you're 100% correct.
[52:38.120 --> 52:41.120]  We're going to play clip 7 here of Kirby,
[52:41.120 --> 52:44.120]  the Defense Department's spokesman.
[52:44.120 --> 52:46.120]  Now, listen to this.
[52:46.120 --> 52:47.120]  Listen to this quote.
[52:47.120 --> 52:49.120]  He says,
[52:49.120 --> 52:51.120]  this has been going on under Trump,
[52:51.120 --> 52:53.120]  but he didn't know we knew.
[52:53.120 --> 52:55.120]  Now, we know it came out last week
[52:55.120 --> 52:58.120]  that the Pentagon decided not to tell the president of the United States
[52:58.120 --> 53:00.120]  their commander-in-chief,
[53:00.120 --> 53:02.120]  so that when it came out that there had been a bunch of balloons
[53:02.120 --> 53:04.120]  in his administration that they'd ignored
[53:04.120 --> 53:06.120]  some of them by China,
[53:06.120 --> 53:08.120]  that come across over the Arctic,
[53:08.120 --> 53:09.120]  down over Alaska,
[53:09.120 --> 53:11.120]  and then down over the west,
[53:11.120 --> 53:12.120]  over the central part,
[53:12.120 --> 53:14.120]  and then exiting over the Carolinas,
[53:14.120 --> 53:16.120]  and then on their way back to China,
[53:16.120 --> 53:17.120]  surveilling us,
[53:17.120 --> 53:20.120]  they could carry weapons platforms, you name it.
[53:20.120 --> 53:23.120]  Well, that was such an incredible admission,
[53:23.120 --> 53:26.120]  and then now Kirby makes the admission
[53:26.120 --> 53:28.120]  offhandedly that, well,
[53:28.120 --> 53:30.120]  the White House didn't know,
[53:30.120 --> 53:32.120]  the administrations didn't know,
[53:32.120 --> 53:35.120]  as if the Pentagon is its own separate thing.
[53:35.120 --> 53:36.120]  Here's the club.
[53:36.120 --> 53:38.120]  But we were able to determine
[53:38.120 --> 53:41.120]  that China has a high-altitude balloon program
[53:41.120 --> 53:43.120]  for intelligence collection
[53:43.120 --> 53:46.120]  that's connected to the People's Liberation Army.
[53:46.120 --> 53:49.120]  It was operating during the previous administration,
[53:49.120 --> 53:51.120]  but they did not detect it.
[53:51.120 --> 53:52.120]  We detected it.
[53:52.120 --> 53:54.120]  We tracked it.
[53:54.120 --> 53:56.120]  And we have been carefully studying it
[53:56.120 --> 53:58.120]  to learn as much as we can.
[53:58.120 --> 54:00.120]  We know that these PRC surveillance balloons
[54:00.120 --> 54:02.120]  have crossed over dozens of countries
[54:02.120 --> 54:05.120]  on multiple continents around the world,
[54:05.120 --> 54:08.120]  including some of our closest allies and partners.
[54:08.120 --> 54:11.120]  We assessed that at this time,
[54:11.120 --> 54:14.120]  these balloons have provided limited,
[54:14.120 --> 54:16.120]  additive capabilities to the PRC's
[54:16.120 --> 54:18.120]  other intelligence platforms
[54:18.120 --> 54:21.120]  used over the United States.
[54:21.120 --> 54:22.120]  But in the future,
[54:22.120 --> 54:25.120]  if the PRC continues to advance this technology,
[54:25.120 --> 54:29.120]  it certainly could become more valuable to them.
[54:29.120 --> 54:32.120]  All right, so everything Admiral John Kirby
[54:32.120 --> 54:36.120]  just said was from a carefully prepared script,
[54:36.120 --> 54:38.120]  not a slip of the tongue.
[54:38.120 --> 54:40.120]  The administration, the previous administration,
[54:40.120 --> 54:43.120]  did not detect it.
[54:43.120 --> 54:47.120]  The Pentagon detected it and didn't tell us.
[54:47.120 --> 54:49.120]  That's a message to the world.
[54:49.120 --> 54:51.120]  These presidents are puppets.
[54:51.120 --> 54:53.120]  A message to the Chinese and others.
[54:53.120 --> 54:54.120]  The Pentagon is in control.
[54:54.120 --> 54:56.120]  We now know from all the documents they were in,
[54:56.120 --> 54:58.120]  the development of COVID-19,
[54:58.120 --> 55:01.120]  the release of it, the poison shot,
[55:01.120 --> 55:04.120]  all of it, Moderna and Pfizer were just front companies.
[55:04.120 --> 55:06.120]  Harrison Smith.
[55:06.120 --> 55:11.120]  Yeah, and of course, the previous Pentagon spokesperson
[55:11.120 --> 55:13.120]  or whoever it was, the major general,
[55:13.120 --> 55:15.120]  was saying that they didn't want to tell Trump
[55:15.120 --> 55:17.120]  because they didn't want him to overreact.
[55:17.120 --> 55:19.120]  They withheld this information about Chinese incursions
[55:19.120 --> 55:21.120]  onto American mainland with spying devices
[55:21.120 --> 55:23.120]  because they didn't trust Trump.
[55:23.120 --> 55:25.120]  I mean, that is an open admission.
[55:25.120 --> 55:27.120]  Combine that with General Milley calling China
[55:27.120 --> 55:29.120]  to comfort them and say,
[55:29.120 --> 55:31.120]  don't worry, we're not going to do anything
[55:31.120 --> 55:33.120]  and if we do, we'll tell you before we do it.
[55:33.120 --> 55:35.120]  I don't know how this is anything but treason.
[55:35.120 --> 55:38.120]  I mean, when you have these people usurping the rightful duties
[55:38.120 --> 55:40.120]  of the president of the United States.
[55:40.120 --> 55:43.120]  You've got Mattis and you've got Milley routinely saying,
[55:43.120 --> 55:45.120]  we chose not to tell Trump.
[55:45.120 --> 55:47.120]  I never voted for those guys.
[55:47.120 --> 55:49.120]  I never voted for Mattis or Milley.
[55:49.120 --> 55:51.120]  Remember, they would brag too that he'd sign executive orders
[55:51.120 --> 55:53.120]  or government order, they just throw it away.
[55:53.120 --> 55:55.120]  That is literal treason.
[55:55.120 --> 55:57.120]  We did it with Nancy Pelosi where Nancy Pelosi said,
[55:57.120 --> 56:00.120]  I guaranteed her that I had access to the nuclear codes
[56:00.120 --> 56:02.120]  and Trump wouldn't be able to do anything
[56:02.120 --> 56:04.120]  in his last days in office.
[56:04.120 --> 56:06.120]  That is a right of the president of the United States
[56:06.120 --> 56:08.120]  as duly elected and they usurp that from him.
[56:08.120 --> 56:12.120]  And so Kirby was literally just pee-pee in her face.
[56:12.120 --> 56:14.120]  Well, yeah, exactly.
[56:14.120 --> 56:16.120]  That's exactly how I described what China was doing to us
[56:16.120 --> 56:18.120]  with the balloons, just sort of,
[56:18.120 --> 56:20.120]  because that's how it comes across to me,
[56:20.120 --> 56:22.120]  is just sort of showing we can do this now.
[56:22.120 --> 56:24.120]  Harrison, stay there and do five more minutes
[56:24.120 --> 56:26.120]  and make calls.
[56:26.120 --> 56:28.120]  We'll be right back, ladies and gentlemen, in a few minutes,
[56:28.120 --> 56:31.120]  but please make note of this.
[56:31.120 --> 56:34.120]  A great product that has been sold out for
[56:34.120 --> 56:36.120]  over a year, they tell me.
[56:36.120 --> 56:38.120]  I thought it was only like eight, nine months.
[56:38.120 --> 56:40.120]  It's back, it's just in a new container
[56:40.120 --> 56:42.120]  with a supply chain breakdowns.
[56:42.120 --> 56:44.120]  We couldn't get the other container.
[56:44.120 --> 56:46.120]  This container is just as good or better,
[56:46.120 --> 56:48.120]  but that's the only difference.
[56:48.120 --> 56:50.120]  It's back in stock, infowarslife.com, 40% off,
[56:50.120 --> 56:52.120]  prebiotic fiber,
[56:52.120 --> 56:55.120]  and this is of the highest quality with organic
[56:55.120 --> 56:57.120]  A-C of fiber, organic Alpul,
[56:57.120 --> 57:00.120]  fruit fiber, organic Flax C, organic Blueberry,
[57:00.120 --> 57:02.120]  and fruit fiber, organic Cranberry,
[57:02.120 --> 57:04.120]  fruit fiber.
[57:04.120 --> 57:06.120]  What it does for your gut health,
[57:06.120 --> 57:08.120]  what it does just for your whole body,
[57:08.120 --> 57:10.120]  is amazing, and it supports the broadcast,
[57:10.120 --> 57:12.120]  a 360 win.
[57:12.120 --> 57:14.120]  You need to go to infowarslife.com
[57:14.120 --> 57:17.120]  and get the prebiotic fiber now back in stock.
[57:17.120 --> 57:19.120]  This is one of my favorite products,
[57:19.120 --> 57:21.120]  and a lot of folks got upset the last year we couldn't get it,
[57:21.120 --> 57:23.120]  because the supply chain broke down from the ingredients
[57:23.120 --> 57:25.120]  and the container.
[57:25.120 --> 57:27.120]  Well, we could never get the same containers again,
[57:27.120 --> 57:29.120]  so again, it's a new container, new label,
[57:29.120 --> 57:31.120]  but the good old-fashioned, super-high-quality,
[57:31.120 --> 57:33.120]  prebiotic fiber, infowarsstore.com,
[57:33.120 --> 57:35.120]  or triple-eight,
[57:35.120 --> 57:37.120]  two-five, three, three-one, three-nine,
[57:37.120 --> 57:39.120]  and BrainForce Ultra and BrainForce Plus
[57:39.120 --> 57:41.120]  are also in sale,
[57:41.120 --> 57:43.120]  50% off as well.
[57:43.120 --> 57:45.120]  Experience those today and keep us on air.
[57:45.120 --> 57:47.120]  We'll be right back with hour number two.
[57:47.120 --> 57:49.120]  The Cavalry has arrived.
[57:49.120 --> 57:51.120]  Ultimate bone broth
[57:51.120 --> 57:53.120]  is the strongest, highest quality
[57:53.120 --> 57:55.120]  chicken-based bone broth
[57:55.120 --> 57:57.120]  you're going to find
[57:57.120 --> 57:59.120]  with all of the effects for your joints,
[57:59.120 --> 58:01.120]  your bones, your muscles, your heart,
[58:01.120 --> 58:03.120]  but more importantly, your immune system.
[58:03.120 --> 58:05.120]  Everybody knows about grandma and chicken broth.
[58:05.120 --> 58:07.120]  Well, this is concentrated chicken broth,
[58:07.120 --> 58:09.120]  the strongest out there with
[58:09.120 --> 58:11.120]  chocolate mushroom,
[58:11.120 --> 58:13.120]  and a whole bunch of other ingredients,
[58:13.120 --> 58:15.120]  like turmeric, the list goes on and on.
[58:15.120 --> 58:17.120]  This is definitely
[58:17.120 --> 58:19.120]  the strongest, best bone broth
[58:19.120 --> 58:21.120]  out there, and your purchase
[58:21.120 --> 58:23.120]  supports the M4, a 360 win.
[58:23.120 --> 58:25.120]  If you've not experienced bone broth,
[58:25.120 --> 58:27.120]  and even the regular ones have great effects,
[58:27.120 --> 58:29.120]  believe me, you want to get
[58:29.120 --> 58:31.120]  M4's Life Ultimate Bone Broth
[58:31.120 --> 58:33.120]  at infowarsstore.com.
[58:33.120 --> 58:35.120]  Now, it'll take an hour to tell you all the great stuff about it.
[58:35.120 --> 58:37.120]  Just go to infowarsstore.com, read the facts there,
[58:37.120 --> 58:39.120]  and then order some, and you can't lose.
[58:39.120 --> 58:41.120]  It's nutritive, it empowers your body,
[58:41.120 --> 58:43.120]  it's great for your immune system, bones and joints,
[58:43.120 --> 58:45.120]  and it funds the M4.
[58:45.120 --> 58:47.120]  So, Ultimate Bone Broth, now back at stock
[58:47.120 --> 58:49.120]  at infowarsstore.com for 25% off.
[58:49.120 --> 58:51.120]  You want to beat the New World Order?
[58:51.120 --> 58:53.120]  You want to stop their globalist agenda?
[58:53.120 --> 58:55.120]  Well, so do I.
[58:55.120 --> 58:57.120]  And I've been the most effective individual
[58:57.120 --> 58:59.120]  in the fight against the globalist,
[58:59.120 --> 59:01.120]  and I've got their number, and I know how to bring them down.
[59:01.120 --> 59:03.120]  But, ladies and gentlemen,
[59:03.120 --> 59:05.120]  I can't do it without your support.
[59:05.120 --> 59:07.120]  And the good news is,
[59:07.120 --> 59:09.120]  we're only under about $200,000 a month.
[59:09.120 --> 59:11.120]  The bad news is the enemy is intensifying
[59:11.120 --> 59:13.120]  their attacks on every front,
[59:13.120 --> 59:15.120]  but I'm not going to back down.
[59:15.120 --> 59:17.120]  And I'll never give up, but I could give out.
[59:17.120 --> 59:19.120]  So please keep me on the field.
[59:19.120 --> 59:21.120]  Keep me on the front lines against the enemy
[59:21.120 --> 59:23.120]  while getting great products at the same time
[59:23.120 --> 59:25.120]  that will empower you and your family.
[59:25.120 --> 59:27.120]  infowarsstore.com for the best supplements and more,
[59:27.120 --> 59:29.120]  or just make a straight donation,
[59:29.120 --> 59:31.120]  big red banner at the top of infowarsstore.com,
[59:31.120 --> 59:33.120]  and that way all the money goes
[59:33.120 --> 59:35.120]  towards the fight, not part of it going towards product cost.
[59:35.120 --> 59:37.120]  But I thank you all for your support.
[59:37.120 --> 59:39.120]  Please commit now to go to infowarsstore.com
[59:39.120 --> 59:41.120]  and make donations. I thank you for your support.
[59:41.120 --> 59:43.120]  Now take action. The globalists are counting on you,
[59:43.120 --> 01:00:11.120]  not taking action.
[01:00:11.120 --> 01:00:13.120]  It's Alex Jones.
[01:00:15.120 --> 01:00:17.120]  Alright, final segment with Harrison Smith.
[01:00:17.120 --> 01:00:19.120]  And I'm going to give the number out next segment
[01:00:19.120 --> 01:00:21.120]  and take your calls, intersperse the breaking news,
[01:00:21.120 --> 01:00:23.120]  and analysis.
[01:00:23.120 --> 01:00:25.120]  And I want to read next segment
[01:00:25.120 --> 01:00:27.120]  this Dr. Ron Paul article
[01:00:27.120 --> 01:00:29.120]  that's on infowars.com about
[01:00:29.120 --> 01:00:31.120]  how we can stop the coming massive escalation
[01:00:31.120 --> 01:00:33.120]  of war with Russia.
[01:00:33.120 --> 01:00:35.120]  His headline is
[01:00:35.120 --> 01:00:37.120]  how we can stop the coming war with Russia.
[01:00:37.120 --> 01:00:39.120]  It's already begun, but
[01:00:39.120 --> 01:00:41.120]  that's my little
[01:00:41.120 --> 01:00:43.120]  spin on it, I guess you could call it.
[01:00:43.120 --> 01:00:45.120]  But I asked Harrison
[01:00:45.120 --> 01:00:47.120]  in this final little five-minute segment
[01:00:47.120 --> 01:00:49.120]  what he wanted to hit next, and that's the escalation
[01:00:49.120 --> 01:00:51.120]  in that war,
[01:00:51.120 --> 01:00:53.120]  and some of the things that are developing
[01:00:53.120 --> 01:00:55.120]  on that front. But now the head of NATO
[01:00:55.120 --> 01:00:57.120]  said last night,
[01:00:57.120 --> 01:00:59.120]  as we've been telling you the last week or so,
[01:00:59.120 --> 01:01:01.120]  the Russian invasion
[01:01:01.120 --> 01:01:03.120]  or part two of their offensive has begun,
[01:01:03.120 --> 01:01:05.120]  and now NATO
[01:01:05.120 --> 01:01:07.120]  says that it's begun.
[01:01:07.120 --> 01:01:09.120]  You can see the activity on the ground
[01:01:09.120 --> 01:01:11.120]  and tell that clearly it was bigger than a new
[01:01:11.120 --> 01:01:13.120]  probative action, so I made that call
[01:01:13.120 --> 01:01:15.120]  and now NATO
[01:01:15.120 --> 01:01:17.120]  has concurred with that.
[01:01:17.120 --> 01:01:19.120]  So the time we have left, Harrison,
[01:01:19.120 --> 01:01:21.120]  where do you see the situation going?
[01:01:21.120 --> 01:01:23.120]  Not anywhere good,
[01:01:23.120 --> 01:01:25.120]  because obviously there's one thing we know about
[01:01:25.120 --> 01:01:27.120]  the elites in the western countries,
[01:01:27.120 --> 01:01:29.120]  they don't just give up and admit that they're wrong.
[01:01:29.120 --> 01:01:31.120]  About anything ever, even when it's obvious,
[01:01:31.120 --> 01:01:33.120]  and here they've
[01:01:33.120 --> 01:01:35.120]  spent all this money, they've dedicated
[01:01:35.120 --> 01:01:37.120]  all this time, they've really propped up Zelensky
[01:01:37.120 --> 01:01:39.120]  and acted as if, you know, if he loses
[01:01:39.120 --> 01:01:41.120]  the world is over, they're not going to give up
[01:01:41.120 --> 01:01:43.120]  easily, and yet they are
[01:01:43.120 --> 01:01:45.120]  losing on all fronts as far as I can tell.
[01:01:45.120 --> 01:01:47.120]  Russia seems to be about to mount a huge offensive.
[01:01:47.120 --> 01:01:49.120]  Recently there were Russian
[01:01:49.120 --> 01:01:51.120]  jets that had to be escorted out of the
[01:01:51.120 --> 01:01:53.120]  Polish air zone from
[01:01:53.120 --> 01:01:55.120]  by Dutch fighters, so they seem to be
[01:01:55.120 --> 01:01:57.120]  provoking their neighbors a little bit
[01:01:57.120 --> 01:01:59.120]  more, and there's even videos
[01:01:59.120 --> 01:02:01.120]  out of Ukraine where they're now
[01:02:01.120 --> 01:02:03.120]  shoving 16 and 17 year olds into vans
[01:02:03.120 --> 01:02:05.120]  because they're running out of people, so they're having to lower
[01:02:05.120 --> 01:02:07.120]  the age limit.
[01:02:07.120 --> 01:02:09.120]  These are the rumors, of course,
[01:02:09.120 --> 01:02:11.120]  we can't actually get any legitimate information
[01:02:11.120 --> 01:02:13.120]  out, so we have to go by the video.
[01:02:13.120 --> 01:02:15.120]  I've seen the footage of teenagers being grabbed by troops
[01:02:15.120 --> 01:02:17.120]  and thrown on the back of trucks.
[01:02:17.120 --> 01:02:19.120]  While their mothers try to stop them and the soldiers
[01:02:19.120 --> 01:02:21.120]  smack the women away and take the
[01:02:21.120 --> 01:02:23.120]  drag their sons off, and then there's even
[01:02:23.120 --> 01:02:25.120]  videos like of the young guys in trenches,
[01:02:25.120 --> 01:02:27.120]  you can just see they're nervous, they don't know how to hold a gun,
[01:02:27.120 --> 01:02:29.120]  I mean they're being set up for slaughter.
[01:02:29.120 --> 01:02:31.120]  Even though there's an Austrian general
[01:02:31.120 --> 01:02:33.120]  that there were NATO soldiers now
[01:02:33.120 --> 01:02:35.120]  in Ukraine, but they changed uniform.
[01:02:35.120 --> 01:02:37.120]  We're dealing with like false flag at the most
[01:02:37.120 --> 01:02:39.120]  basic level. NATO clearly
[01:02:39.120 --> 01:02:41.120]  plans on this war getting bigger.
[01:02:41.120 --> 01:02:43.120]  Apparently Putin's strategy, as far as
[01:02:43.120 --> 01:02:45.120]  I've heard, is he wants this war to go on
[01:02:45.120 --> 01:02:47.120]  for as long as possible because he knows that
[01:02:47.120 --> 01:02:49.120]  the western people are getting sick of it,
[01:02:49.120 --> 01:02:51.120]  and they are. In fact, there's a massive
[01:02:51.120 --> 01:02:53.120]  rally in France yesterday. They
[01:02:53.120 --> 01:02:55.120]  burned a NATO flag and were
[01:02:55.120 --> 01:02:57.120]  infuriated at the fact that France is still
[01:02:57.120 --> 01:02:59.120]  sending weapons into Ukraine.
[01:02:59.120 --> 01:03:01.120]  The public support for this war is waning
[01:03:01.120 --> 01:03:03.120]  and I think Putin knows that and knows that if
[01:03:03.120 --> 01:03:05.120]  he can just keep it going for a little longer
[01:03:05.120 --> 01:03:07.120]  or even go even harder in the next
[01:03:07.120 --> 01:03:09.120]  little while, it's going to be the
[01:03:09.120 --> 01:03:11.120]  people of the west that will demand that
[01:03:11.120 --> 01:03:13.120]  our leaders pull us out of this and
[01:03:13.120 --> 01:03:15.120]  stop this folly before it gets to
[01:03:15.120 --> 01:03:17.120]  a nuclear level.
[01:03:17.120 --> 01:03:19.120]  Absolutely, and my big concern is what we saw
[01:03:19.120 --> 01:03:21.120]  a few months ago, we forget about. Zelensky
[01:03:21.120 --> 01:03:23.120]  fires a couple of missiles into Poland.
[01:03:23.120 --> 01:03:25.120]  Instantly, Lehm's Russia says
[01:03:25.120 --> 01:03:27.120]  we need nukes, nuke Russia.
[01:03:27.120 --> 01:03:29.120]  Compensate nuke, nuke, nuke, so liberal.
[01:03:29.120 --> 01:03:31.120]  Into the world so trendy, so fun, so
[01:03:31.120 --> 01:03:33.120]  loving, so anti-war.
[01:03:33.120 --> 01:03:35.120]  And then a day later, they go,
[01:03:35.120 --> 01:03:37.120]  okay, it was actually Ukrainian
[01:03:37.120 --> 01:03:39.120]  missiles. Right, and they got caught
[01:03:39.120 --> 01:03:41.120]  because it just so happened that
[01:03:41.120 --> 01:03:43.120]  an independent journalist was the first
[01:03:43.120 --> 01:03:45.120]  on the scene and was able to take pictures of the missile.
[01:03:45.120 --> 01:03:47.120]  If that hadn't happened,
[01:03:47.120 --> 01:03:49.120]  they would have swooped in, classified everything
[01:03:49.120 --> 01:03:51.120]  and said, yeah, it was Russia, but luckily
[01:03:51.120 --> 01:03:53.120]  they got some of those photos out. And that's really
[01:03:53.120 --> 01:03:55.120]  what's got the globalist and checkmate is
[01:03:55.120 --> 01:03:57.120]  they can censor all the patriot people that are awake.
[01:03:57.120 --> 01:03:59.120]  But just random folks are
[01:03:59.120 --> 01:04:01.120]  shooting footage of stuff now, and it never
[01:04:01.120 --> 01:04:03.120]  fits in with the official narrative, or like when they were trying
[01:04:03.120 --> 01:04:05.120]  to stage false flags six, seven years ago
[01:04:05.120 --> 01:04:07.120]  in Syria, the Islamists
[01:04:07.120 --> 01:04:09.120]  firing the chemical weapons, the chlorine bombs
